id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/11/value,qualifier/9/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/16/value
2452660009,209,1,1,27,5,agjf3593kdfob1fl43rlt2b6c,0,60.8,94.7,2022-08-28T18:58:41.480Z,2022-08-28T18:58:50Z,3741173721,140,96.7,3741173723,141,75.6,3741173729,1,,3741173727,213,6.0,3741173719,56,Center,3741173725,212,39.9,,,,,,,6bxufdsghl0f3r4jilcbo26eh,S. Baldi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452660067,238,12,1,27,11,7jaarwfaeewpo3vnfvhc2c665,1,2.7,36.9,2022-08-28T18:58:46.873Z,2022-08-28T19:06:59Z,3741174023,56,Back,3741174031,213,5.0,3741174027,141,0.0,3741174121,167,,3741174029,212,27.3,3741174025,140,9.9,,,,,,,duqwuxyvts7b8y171m2zjgfe1,C. Pleidrup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452660019,237,49,1,27,11,7jaarwfaeewpo3vnfvhc2c665,1,2.7,36.9,2022-08-28T18:58:47.137Z,2022-08-28T18:58:47Z,,,,,,,,,,,,,,,,,,,,,,,,,duqwuxyvts7b8y171m2zjgfe1,C. Pleidrup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452660093,210,5,1,27,12,agjf3593kdfob1fl43rlt2b6c,1,91.8,101.4,2022-08-28T18:58:47.720Z,2022-08-28T18:58:50Z,3741174213,56,Left,3741174275,233,239,3741174215,347,,,,,,,,,,,,,,,,,6bxufdsghl0f3r4jilcbo26eh,S. Baldi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452660073,239,5,1,27,12,7jaarwfaeewpo3vnfvhc2c665,0,8.2,-1.4,2022-08-28T18:58:47.720Z,2022-08-28T19:27:52Z,3741174283,233,210,3741174069,56,Back,3741174071,347,,,,,,,,,,,,,,,,,duqwuxyvts7b8y171m2zjgfe1,C. Pleidrup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452660265,211,1,1,27,26,agjf3593kdfob1fl43rlt2b6c,1,82.8,100,2022-08-28T18:59:02.151Z,2022-08-28T18:59:08Z,3741175243,212,10.7,3741175237,56,Left,3741175239,140,74.8,3741175245,213,3.8,3741175235,107,,3741175241,141,92.3,3741175499,189,,,,,23l4wxjftfctry8qgxh71zhm1,E. Oliviero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452660279,212,1,1,27,27,agjf3593kdfob1fl43rlt2b6c,0,74.1,86.1,2022-08-28T18:59:03.304Z,2022-08-28T18:59:20Z,3741175327,141,44.7,3741175323,56,Center,3741175331,213,5.4,3741175325,140,97.2,3741175329,212,37.2,3741175321,155,,3741175333,1,,,,,cv7zl2omdyscmzg77ac8nic45,Y. Rincón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452660389,240,52,1,27,36,7jaarwfaeewpo3vnfvhc2c665,1,5.8,56.1,2022-08-28T18:59:12.401Z,2022-08-28T18:59:12Z,,,,,,,,,,,,,,,,,,,,,,,,,bzctf3ho6wtxhmemreonkho7p,I. Kresche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452660481,241,80,1,27,42,7jaarwfaeewpo3vnfvhc2c665,0,5.8,55.5,2022-08-28T18:59:18.594Z,2022-08-28T18:59:18Z,,,,,,,,,,,,,,,,,,,,,,,,,bzctf3ho6wtxhmemreonkho7p,I. Kresche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452660567,242,1,1,27,44,7jaarwfaeewpo3vnfvhc2c665,1,10.8,53,2022-08-28T18:59:20.370Z,2022-08-28T18:59:23Z,3741176845,213,1.0,3741176839,140,28.9,3741176847,1,,3741176837,56,Back,3741176841,141,92.9,3741176835,155,,3741176843,212,33.1,,,,bzctf3ho6wtxhmemreonkho7p,I. Kresche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452660573,243,44,1,27,47,7jaarwfaeewpo3vnfvhc2c665,1,33,92.8,2022-08-28T18:59:23.425Z,2022-08-28T18:59:24Z,3741176871,56,Back,3741176873,285,,3741176913,233,213,,,,,,,,,,,,,,,,9ihxuqs1v194z96ytkbr6tot1,D. Philtjens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452660577,213,44,1,27,47,agjf3593kdfob1fl43rlt2b6c,0,67,7.2,2022-08-28T18:59:23.426Z,2022-08-28T18:59:24Z,3741176967,233,243,3741176887,56,Right,3741176889,286,,,,,,,,,,,,,,,,,4xzg2jjtxvjoic1c8ohzsumdx,R. Cuschieri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452660663,244,1,1,27,48,7jaarwfaeewpo3vnfvhc2c665,1,28.7,92.6,2022-08-28T18:59:23.890Z,2022-08-28T18:59:29Z,3741177325,56,Back,3741177327,140,44.1,3741177329,141,92.1,3741177323,3,,3741177331,212,16.2,3741177333,213,6.3,,,,,,,9ihxuqs1v194z96ytkbr6tot1,D. Philtjens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452660673,245,50,1,27,50,7jaarwfaeewpo3vnfvhc2c665,1,42.5,94.3,2022-08-28T18:59:26.232Z,2022-08-28T18:59:30Z,3741177431,233,214,3741177377,56,Back,3741177379,286,,,,,,,,,,,,,,,,,90hq4z2yaqtm03zefavqmf46h,A. Bragonzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452660651,214,7,1,27,50,agjf3593kdfob1fl43rlt2b6c,1,57.5,5.7,2022-08-28T18:59:26.233Z,2022-08-28T18:59:29Z,3741177289,56,Right,3741177291,285,,3741177407,233,245,,,,,,,,,,,,,,,,s7husj5h842pazt5crezfbe2,M. Giordano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452660659,215,1,1,27,52,agjf3593kdfob1fl43rlt2b6c,0,61.6,4.7,2022-08-28T18:59:28.312Z,2022-08-28T18:59:30Z,3741177307,56,Right,3741177311,141,6.1,3741177525,236,,3741177315,213,2.7,3741177313,212,2.3,3741177531,286,,3741177309,140,59.6,3741177527,233,246,4xzg2jjtxvjoic1c8ohzsumdx,R. Cuschieri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452660689,246,74,1,27,52,7jaarwfaeewpo3vnfvhc2c665,1,38.5,90.3,2022-08-28T18:59:28.313Z,2022-08-28T19:25:58Z,3741177625,233,215,3741177469,56,Back,3741177471,285,,,,,,,,,,,,,,,,,90hq4z2yaqtm03zefavqmf46h,A. Bragonzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452660783,247,1,1,27,57,7jaarwfaeewpo3vnfvhc2c665,1,33.6,89.9,2022-08-28T18:59:32.865Z,2022-08-28T18:59:35Z,3741177989,141,72.1,3741177987,140,48.6,3741177991,212,19.9,3741177993,213,5.6,3741177985,56,Back,,,,,,,,,,9ihxuqs1v194z96ytkbr6tot1,D. Philtjens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452660845,248,1,1,27,59,7jaarwfaeewpo3vnfvhc2c665,1,48.4,72.1,2022-08-28T18:59:35.425Z,2022-08-28T18:59:39Z,3741178331,141,89.7,3741178333,212,26.1,3741178329,140,70.5,3741178327,56,Left,3741178335,213,0.5,,,,,,,,,,7dy7sy437pa1h4a6whsw7jnit,G. Moraca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452660861,249,1,1,28,3,7jaarwfaeewpo3vnfvhc2c665,1,69.7,89.4,2022-08-28T18:59:39.074Z,2022-08-28T18:59:39Z,3741178419,141,92.6,3741178417,140,43.8,3741178423,213,3.1,3741178415,56,Back,3741178421,212,27.3,,,,,,,,,,8kyz2zkpdn0wdf1ybpmgd2ay1,B. Brignoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452660879,250,1,1,28,4,7jaarwfaeewpo3vnfvhc2c665,1,43.8,92.6,2022-08-28T18:59:39.841Z,2022-08-28T18:59:40Z,3741178515,213,4.4,3741178509,140,39.6,3741178513,212,15.5,3741178507,56,Back,3741178511,141,70.8,,,,,,,,,,9ihxuqs1v194z96ytkbr6tot1,D. Philtjens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452660935,251,1,1,28,5,7jaarwfaeewpo3vnfvhc2c665,1,39.6,70.8,2022-08-28T18:59:40.834Z,2022-08-28T18:59:46Z,3741178867,213,0.2,3741178863,212,53.3,3741178857,140,89.3,3741178859,141,86.9,3741178851,155,,3741178855,56,Left,3741178869,1,,,,,8xmxzyft6jgirmjmtokysv9at,R. Jane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452660939,252,1,1,28,10,7jaarwfaeewpo3vnfvhc2c665,0,89.3,86.9,2022-08-28T18:59:46.227Z,2022-08-28T18:59:47Z,3741178907,140,91.2,3741178911,212,20.9,3741178903,155,,3741178913,213,4.8,3741178905,56,Center,3741178901,2,,3741178909,141,56.3,,,,8kyz2zkpdn0wdf1ybpmgd2ay1,B. Brignoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452660941,216,12,1,28,10,agjf3593kdfob1fl43rlt2b6c,1,8,45.2,2022-08-28T18:59:46.298Z,2022-08-28T18:59:47Z,3741178919,141,32.8,3741178967,167,,3741178915,56,Back,3741178923,213,3.9,3741178921,212,12.4,3741178917,140,0.0,,,,,,,9m7xcfi5h3tshdrsckkausm39,G. Spinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452660945,217,6,1,28,11,agjf3593kdfob1fl43rlt2b6c,0,4,38.2,2022-08-28T18:59:47.156Z,2022-08-28T18:59:48Z,3741179081,233,253,3741178935,73,,3741178933,56,Back,,,,,,,,,,,,,,,,9m7xcfi5h3tshdrsckkausm39,G. Spinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452660961,253,6,1,28,11,7jaarwfaeewpo3vnfvhc2c665,1,96,61.8,2022-08-28T18:59:47.156Z,2022-08-28T19:27:49Z,3741179015,73,,3741179039,233,217,3741179013,56,Center,,,,,,,,,,,,,,,,8kyz2zkpdn0wdf1ybpmgd2ay1,B. Brignoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452661553,218,27,1,28,48,agjf3593kdfob1fl43rlt2b6c,1,0,0,2022-08-28T19:00:24.038Z,2022-08-28T19:01:12Z,3741182271,41,Injury,3741182273,53,s7husj5h842pazt5crezfbe2,3741182365,233,254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452661525,254,27,1,28,48,7jaarwfaeewpo3vnfvhc2c665,1,0,0,2022-08-28T19:00:24.038Z,2022-08-28T19:00:27Z,3741182335,233,218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452661575,219,28,1,28,50,agjf3593kdfob1fl43rlt2b6c,1,0,0,2022-08-28T19:00:26.621Z,2022-08-28T19:01:11Z,3741182397,55,218,3741182469,233,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452661551,255,28,1,28,50,7jaarwfaeewpo3vnfvhc2c665,1,0,0,2022-08-28T19:00:26.621Z,2022-08-28T19:00:29Z,3741182455,233,219,3741182259,55,254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452661657,256,1,1,28,54,7jaarwfaeewpo3vnfvhc2c665,0,99.5,99.5,2022-08-28T19:00:29.708Z,2022-08-28T19:00:35Z,3741182827,141,59.6,3741182819,155,,3741182831,213,4.5,3741182815,2,,3741182823,56,Center,3741182825,140,94.1,3741182821,225,,3741182817,6,,7dy7sy437pa1h4a6whsw7jnit,G. Moraca,3741182829,212,27.7,,,,,,,,,,,,,,,,,,,,,,,,,,
2452661647,220,44,1,28,57,agjf3593kdfob1fl43rlt2b6c,1,5.3,45,2022-08-28T19:00:33.195Z,2022-08-28T19:00:44Z,3741182963,233,257,3741182783,285,,3741182781,56,Back,,,,,,,,,,,,,,,,cbozn7nychmtwwwkrxae2ga21,K. Gago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452661669,257,44,1,28,57,7jaarwfaeewpo3vnfvhc2c665,0,94.7,55,2022-08-28T19:00:33.196Z,2022-08-28T19:00:35Z,3741183013,233,220,3741182893,286,,3741182891,56,Center,,,,,,,,,,,,,,,,90hq4z2yaqtm03zefavqmf46h,A. Bragonzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452661665,221,12,1,28,57,agjf3593kdfob1fl43rlt2b6c,1,4.6,49.6,2022-08-28T19:00:33.386Z,2022-08-28T19:00:45Z,3741182873,212,22.9,3741182869,140,26.4,3741182923,15,,3741182871,141,50.9,3741182867,56,Back,3741182875,213,0.0,,,,,,,cbozn7nychmtwwwkrxae2ga21,K. Gago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452661877,258,2,1,28,59,7jaarwfaeewpo3vnfvhc2c665,1,74.4,50,2022-08-28T19:00:35.427Z,2022-08-28T19:00:45Z,3741184009,56,Center,3741184011,140,86.1,3741184007,7,8kyz2zkpdn0wdf1ybpmgd2ay1,3741184013,141,65.4,,,,,,,,,,,,,8xmxzyft6jgirmjmtokysv9at,R. Jane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452661797,222,55,1,28,59,agjf3593kdfob1fl43rlt2b6c,1,11.8,39.4,2022-08-28T19:00:35.428Z,2022-08-28T19:27:50Z,,,,,,,,,,,,,,,,,,,,,,,,,horxq0sb7c6929i7mc6ctuqd,S. Tarenzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452662251,223,1,1,29,24,agjf3593kdfob1fl43rlt2b6c,0,14.6,44.6,2022-08-28T19:01:00.044Z,2022-08-28T19:01:05Z,3741185993,141,39.1,3741185985,157,,3741185989,56,Center,3741185997,213,6.2,3741185987,241,,3741185999,1,,3741185991,140,69.0,3741185983,5,,ej5p7l0mua55bqhzjbybejwet,A. Tampieri,3741185995,212,57.2,,,,,,,,,,,,,,,,,,,,,,,,,,
2452662273,259,49,1,29,31,7jaarwfaeewpo3vnfvhc2c665,1,30.6,61.2,2022-08-28T19:01:06.660Z,2022-08-28T19:01:06Z,,,,,,,,,,,,,,,,,,,,,,,,,eb8kdhe0pwhhpvpfdmrlqqjth,T. Dongus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452662315,260,1,1,29,31,7jaarwfaeewpo3vnfvhc2c665,1,30.6,61.2,2022-08-28T19:01:06.980Z,2022-08-28T19:01:09Z,3741186375,212,20.5,3741186367,157,,3741186379,1,,3741186371,140,49.6,3741186377,213,0.2,3741186369,56,Back,3741186373,141,67.9,,,,eb8kdhe0pwhhpvpfdmrlqqjth,T. Dongus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452662345,261,1,1,29,34,7jaarwfaeewpo3vnfvhc2c665,1,49.3,65.2,2022-08-28T19:01:09.731Z,2022-08-28T19:01:12Z,3741186573,213,2.4,3741186563,56,Back,3741186571,212,12.3,3741186569,141,77.6,3741186567,140,40.8,,,,,,,,,,7dy7sy437pa1h4a6whsw7jnit,G. Moraca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452662351,262,1,1,29,36,7jaarwfaeewpo3vnfvhc2c665,1,40.8,77.6,2022-08-28T19:01:11.876Z,2022-08-28T19:01:13Z,3741186619,140,34.0,3741186623,212,13.4,3741186625,213,4.2,3741186621,141,60.9,3741186617,56,Back,,,,,,,,,,8kyz2zkpdn0wdf1ybpmgd2ay1,B. Brignoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452662365,263,1,1,29,37,7jaarwfaeewpo3vnfvhc2c665,1,34,60.9,2022-08-28T19:01:12.708Z,2022-08-28T19:01:13Z,3741186685,56,Back,3741186689,140,44.6,3741186699,213,0.7,3741186691,141,75.6,3741186695,212,15.0,,,,,,,,,,8xmxzyft6jgirmjmtokysv9at,R. Jane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452662383,264,1,1,29,38,7jaarwfaeewpo3vnfvhc2c665,1,44.6,75.6,2022-08-28T19:01:13.780Z,2022-08-28T19:01:14Z,3741186797,213,1.9,3741186789,56,Back,3741186795,212,11.4,3741186791,140,41.0,3741186793,141,91.4,,,,,,,,,,8kyz2zkpdn0wdf1ybpmgd2ay1,B. Brignoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452662423,265,1,1,29,38,7jaarwfaeewpo3vnfvhc2c665,1,41,91.4,2022-08-28T19:01:14.580Z,2022-08-28T19:01:16Z,3741187041,212,22.6,3741187035,56,Back,3741187043,213,3.7,3741187037,140,22.4,3741187039,141,74.7,,,,,,,,,,9ihxuqs1v194z96ytkbr6tot1,D. Philtjens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452662571,266,1,1,29,40,7jaarwfaeewpo3vnfvhc2c665,1,22.5,74.7,2022-08-28T19:01:16.532Z,2022-08-28T19:01:24Z,3741187741,140,23.1,3741187743,141,44.0,3741187745,212,20.9,3741187739,56,Back,3741187747,213,4.7,,,,,,,,,,duqwuxyvts7b8y171m2zjgfe1,C. Pleidrup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452662641,267,1,1,29,48,7jaarwfaeewpo3vnfvhc2c665,1,24.1,42.7,2022-08-28T19:01:24.358Z,2022-08-28T19:01:28Z,3741188159,212,36.3,3741188151,155,,3741188161,213,1.0,3741188155,140,42.3,3741188153,56,Back,3741188163,1,,3741188157,141,88.0,,,,eb8kdhe0pwhhpvpfdmrlqqjth,T. Dongus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452662679,268,4,1,29,50,7jaarwfaeewpo3vnfvhc2c665,1,42.6,85.7,2022-08-28T19:01:26.342Z,2022-08-28T19:25:58Z,3741189201,233,224,3741189145,13,,3741189151,286,,3741189149,265,,3741189147,152,,3741188361,56,Back,,,,,,,9ihxuqs1v194z96ytkbr6tot1,D. Philtjens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452662781,224,4,1,29,50,agjf3593kdfob1fl43rlt2b6c,0,57.4,14.3,2022-08-28T19:01:26.343Z,2022-08-28T19:01:45Z,3741188843,265,,3741188837,13,,3741188839,56,Right,3741188845,285,,3741188841,152,,3741189211,233,268,,,,,,,4xzg2jjtxvjoic1c8ohzsumdx,R. Cuschieri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452663093,269,1,1,30,8,7jaarwfaeewpo3vnfvhc2c665,1,47.4,87.1,2022-08-28T19:01:44.149Z,2022-08-28T19:01:54Z,3741190561,56,Back,3741190569,212,18.5,3741190565,140,34.3,3741190571,213,3.9,3741190557,152,,3741190567,141,68.8,3741190553,5,,3741190599,189,,duqwuxyvts7b8y171m2zjgfe1,C. Pleidrup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452663207,270,1,1,30,14,7jaarwfaeewpo3vnfvhc2c665,1,34,63.6,2022-08-28T19:01:50.132Z,2022-08-28T19:01:53Z,3741191161,56,Back,3741191169,213,1.2,3741191165,141,86.5,3741191163,140,39.1,3741191167,212,16.5,,,,,,,,,,eb8kdhe0pwhhpvpfdmrlqqjth,T. Dongus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452663281,271,1,1,30,18,7jaarwfaeewpo3vnfvhc2c665,1,41.3,86.2,2022-08-28T19:01:54.580Z,2022-08-28T19:01:57Z,3741191577,212,19.1,3741191573,140,36.2,3741191575,141,59.3,3741191579,213,4.4,3741191571,56,Back,,,,,,,,,,duqwuxyvts7b8y171m2zjgfe1,C. Pleidrup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452663335,272,1,1,30,22,7jaarwfaeewpo3vnfvhc2c665,0,45.7,53.3,2022-08-28T19:01:57.670Z,2022-08-28T19:02:00Z,3741191877,56,Left,3741191893,1,,3741191873,155,,3741191889,212,42.4,3741191887,141,87.2,3741191891,213,0.6,3741191883,140,79.6,,,,eb8kdhe0pwhhpvpfdmrlqqjth,T. Dongus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452663375,225,1,1,30,25,agjf3593kdfob1fl43rlt2b6c,1,20.1,12.2,2022-08-28T19:02:00.782Z,2022-08-28T19:02:02Z,3741192141,56,Back,3741192149,141,22.1,3741192145,140,30.8,3741192155,213,0.5,3741192153,212,13.1,3741192137,3,,,,,,,,s7husj5h842pazt5crezfbe2,M. Giordano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452663385,226,49,1,30,26,agjf3593kdfob1fl43rlt2b6c,1,30.9,22.2,2022-08-28T19:02:02.029Z,2022-08-28T19:02:02Z,,,,,,,,,,,,,,,,,,,,,,,,,4xzg2jjtxvjoic1c8ohzsumdx,R. Cuschieri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452663417,227,1,1,30,26,agjf3593kdfob1fl43rlt2b6c,0,30.9,22.2,2022-08-28T19:02:02.318Z,2022-08-28T19:02:04Z,3741192377,212,21.4,3741192373,140,48.7,3741192369,157,,3741192381,1,,3741192375,141,37.6,3741192371,56,Back,3741192379,213,0.5,,,,4xzg2jjtxvjoic1c8ohzsumdx,R. Cuschieri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452663477,273,49,1,30,30,7jaarwfaeewpo3vnfvhc2c665,1,58.8,67.6,2022-08-28T19:02:06.278Z,2022-08-28T19:02:06Z,,,,,,,,,,,,,,,,,,,,,,,,,eb8kdhe0pwhhpvpfdmrlqqjth,T. Dongus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452663489,274,1,1,30,30,7jaarwfaeewpo3vnfvhc2c665,0,58.8,67.6,2022-08-28T19:02:06.597Z,2022-08-28T19:02:07Z,3741192709,141,69.7,3741192705,56,Center,3741192707,140,68.2,3741192711,212,10.0,3741192713,213,0.1,,,,,,,,,,eb8kdhe0pwhhpvpfdmrlqqjth,T. Dongus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452663483,228,8,1,30,31,agjf3593kdfob1fl43rlt2b6c,1,40.4,32.4,2022-08-28T19:02:06.750Z,2022-08-28T19:02:06Z,3741192687,56,Back,,,,,,,,,,,,,,,,,,,,,,cv7zl2omdyscmzg77ac8nic45,Y. Rincón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452663497,229,49,1,30,31,agjf3593kdfob1fl43rlt2b6c,1,39.1,37,2022-08-28T19:02:07.293Z,2022-08-28T19:02:07Z,,,,,,,,,,,,,,,,,,,,,,,,,cv7zl2omdyscmzg77ac8nic45,Y. Rincón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452663577,230,1,1,30,34,agjf3593kdfob1fl43rlt2b6c,0,42.9,42.7,2022-08-28T19:02:10.029Z,2022-08-28T19:02:12Z,3741193355,236,,3741193159,212,2.0,3741193161,213,6.1,3741193359,233,275,3741193155,140,44.8,3741193365,286,,3741193153,56,Back,3741193157,141,42.1,cv7zl2omdyscmzg77ac8nic45,Y. Rincón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452663597,275,74,1,30,34,7jaarwfaeewpo3vnfvhc2c665,1,57.2,62.9,2022-08-28T19:02:10.030Z,2022-08-28T19:25:58Z,3741193227,56,Center,3741193373,233,230,3741193229,285,,,,,,,,,,,,,,,,,eb8kdhe0pwhhpvpfdmrlqqjth,T. Dongus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452663657,276,1,1,30,36,7jaarwfaeewpo3vnfvhc2c665,0,61.3,62.6,2022-08-28T19:02:11.725Z,2022-08-28T19:06:44Z,3741193641,213,5.9,3741193635,140,64.9,3741193669,236,,3741193639,212,4.1,3741193637,141,60.2,3741193675,286,,3741193671,233,231,3741193633,56,Center,eb8kdhe0pwhhpvpfdmrlqqjth,T. Dongus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452663631,231,74,1,30,36,agjf3593kdfob1fl43rlt2b6c,1,37.8,53,2022-08-28T19:02:11.726Z,2022-08-28T19:25:58Z,3741193463,285,,3741193461,56,Back,3741193701,233,276,,,,,,,,,,,,,,,,4hr92u2mkgds9ojm844xgag9h,C. Re,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452663675,232,1,1,30,39,agjf3593kdfob1fl43rlt2b6c,0,36.9,85.3,2022-08-28T19:02:15.622Z,2022-08-28T19:27:46Z,3741193749,140,39.4,3741193751,141,85.1,3741193755,213,6.2,3741346573,286,,3741346569,233,471,3741346567,236,,3741193753,212,2.6,3741193747,56,Back,23l4wxjftfctry8qgxh71zhm1,E. Oliviero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452692709,471,74,1,30,40,7jaarwfaeewpo3vnfvhc2c665,1,65.9,24,2022-08-28T19:02:15.623Z,2022-08-28T19:27:45Z,3741355521,285,,3741355519,56,Center,3741355593,233,232,,,,,,,,,,,,,,,,ynp4teryxz8qxmby29s1muhh,G. Pondini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452663709,233,43,1,30,42,agjf3593kdfob1fl43rlt2b6c,1,0,0,2022-08-28T19:02:18.269Z,2022-08-28T19:02:24Z,3741194587,144,49,,,,,,,,,,,,,,,,,,,,,,4hr92u2mkgds9ojm844xgag9h,C. Re,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452663751,234,1,1,30,44,agjf3593kdfob1fl43rlt2b6c,0,37.6,96.6,2022-08-28T19:02:20.045Z,2022-08-28T19:02:23Z,3741194471,286,,3741194125,56,Back,3741194467,233,279,3741194139,212,3.3,3741194145,213,0.1,3741194131,140,40.7,3741194135,141,96.9,3741194465,236,,4hr92u2mkgds9ojm844xgag9h,C. Re,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452663809,279,74,1,30,44,7jaarwfaeewpo3vnfvhc2c665,1,62.4,3.2,2022-08-28T19:02:20.046Z,2022-08-28T19:25:59Z,3741194495,233,234,3741194441,56,Right,3741194443,285,,,,,,,,,,,,,,,,,ynp4teryxz8qxmby29s1muhh,G. Pondini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452663789,277,1,1,30,45,7jaarwfaeewpo3vnfvhc2c665,1,62.6,39.5,2022-08-28T19:02:21.541Z,2022-08-28T19:07:24Z,3741194301,141,10.6,3741194303,212,19.7,3741194299,140,63.1,3741194297,56,Right,3741194305,213,4.7,,,,,,,,,,8kyz2zkpdn0wdf1ybpmgd2ay1,B. Brignoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452663795,278,1,1,30,46,7jaarwfaeewpo3vnfvhc2c665,0,62.7,7.9,2022-08-28T19:02:21.669Z,2022-08-28T19:03:00Z,3741194335,213,0.8,3741194327,56,Right,3741194329,140,64.2,3741194331,141,10.1,3741194333,212,2.2,,,,,,,,,,ynp4teryxz8qxmby29s1muhh,G. Pondini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
