id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/10/value,qualifier/11/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/12/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/13/value,qualifier/17/value,qualifier/18/value
2543053691,557,8,2,50,33,e75syeuawg3ql8nwpi3vr2btz,1,55.1,71.8,2023-05-03T17:08:45.726Z,2023-05-04T00:10:47Z,4247381369,56,Center,4248393641,384,,4248539051,178,,,,,,,,,,,,,,,,,2idy9ngk2rojseoxxw9n98c7p,B. Djimsiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543053703,558,49,2,50,35,e75syeuawg3ql8nwpi3vr2btz,1,55.7,67.9,2023-05-03T17:08:47.388Z,2023-05-04T00:10:53Z,,,,,,,,,,,,,,,,,,,,,,,,,2ugzqrpaooto1r24a6kvqf2ll,T. Koopmeiners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543053737,559,1,2,50,35,e75syeuawg3ql8nwpi3vr2btz,1,55.7,67.9,2023-05-03T17:08:47.460Z,2023-05-04T00:10:55Z,4247381623,140,37.0,4247381625,141,56.1,4247381629,213,3.5,4248539363,178,,4247381621,56,Back,4247381627,212,21.2,,,,,,,2ugzqrpaooto1r24a6kvqf2ll,T. Koopmeiners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543053795,560,1,2,50,38,e75syeuawg3ql8nwpi3vr2btz,1,32.7,44,2023-05-03T17:08:50.849Z,2023-05-04T00:11:01Z,4248539497,178,,4247381937,141,54.6,4247381941,213,2.7,4247381933,56,Back,4247381935,140,16.8,4247381939,212,18.2,,,,,,,cm6iy4b06qv9y6ww0hthqlwb9,R. Tolói,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543053835,561,1,2,50,43,e75syeuawg3ql8nwpi3vr2btz,1,19.9,51.2,2023-05-03T17:08:55.781Z,2023-05-04T00:11:05Z,4247382169,140,28.5,4247382163,56,Back,4248539595,178,,4247382177,213,5.1,4247382173,141,21.9,4247382175,212,21.9,,,,,,,7drgir9lcwfst8vxz07jboe6t,J. Musso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543053889,562,1,2,50,47,e75syeuawg3ql8nwpi3vr2btz,1,33,22.2,2023-05-03T17:08:59.465Z,2023-05-04T00:11:08Z,4247382427,140,34.3,4247382431,212,8.5,4247382433,213,1.4,4247382425,56,Back,4247382429,141,34.5,4248539651,178,,,,,,,,cm6iy4b06qv9y6ww0hthqlwb9,R. Tolói,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543053931,563,1,2,50,51,e75syeuawg3ql8nwpi3vr2btz,1,37.3,28.6,2023-05-03T17:09:03.842Z,2023-05-04T00:11:11Z,4247382597,140,37.1,4248539775,178,,4247382601,212,12.2,4247382603,213,4.7,4247382599,141,10.6,4247382595,56,Back,,,,,,,9q01y4w4dwpaqf8lmpv9wnmc5,M. de Roon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543053947,564,1,2,50,52,e75syeuawg3ql8nwpi3vr2btz,1,37.1,10.6,2023-05-03T17:09:05.052Z,2023-05-04T00:11:13Z,4248539815,178,,4247382717,213,5.8,4247382709,56,Back,4247382715,212,9.6,4247382713,141,3.5,4247382711,140,45.0,,,,,,,cm6iy4b06qv9y6ww0hthqlwb9,R. Tolói,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543053973,565,1,2,50,54,e75syeuawg3ql8nwpi3vr2btz,1,44.9,2.8,2023-05-03T17:09:07.089Z,2023-05-04T00:11:19Z,4247382871,140,52.8,4247382873,141,18.0,4247382875,212,13.3,4247382869,56,Right,4248540043,178,,4247382877,213,0.9,,,,,,,a69r2pf2w8da4dl0zl4k5vil1,D. Zappacosta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543054003,566,1,2,50,56,e75syeuawg3ql8nwpi3vr2btz,1,52.8,18,2023-05-03T17:09:08.412Z,2023-05-04T00:11:24Z,4247383029,212,20.5,4247383023,56,Back,4247383027,141,28.8,4247383025,140,34.6,4248540233,178,,4247383031,213,2.8,,,,,,,ds719g843vjs279iine5otgid,L. Muriel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543054015,567,1,2,50,59,e75syeuawg3ql8nwpi3vr2btz,1,34.6,33.7,2023-05-03T17:09:11.761Z,2023-05-04T00:11:27Z,4247383129,140,31.9,4248540381,178,,4247383127,56,Back,4247383131,141,80.2,4247383135,213,1.7,4247383133,212,31.7,,,,,,,cm6iy4b06qv9y6ww0hthqlwb9,R. Tolói,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543054047,568,1,2,51,2,e75syeuawg3ql8nwpi3vr2btz,1,31.9,80.2,2023-05-03T17:09:14.627Z,2023-05-04T00:11:31Z,4247383269,140,36.7,4248540469,178,,4247383267,56,Back,4247383271,141,95.0,4247383279,213,1.1,4247383275,212,11.3,,,,,,,4cejhrr3ji36591xf54jue3ca,G. Scalvini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543054079,569,1,2,51,5,e75syeuawg3ql8nwpi3vr2btz,1,36.5,94.8,2023-05-03T17:09:17.618Z,2023-05-04T00:11:35Z,4247383481,213,6.1,4248540559,178,,4247383479,212,38.3,4247383475,140,72.1,4247383473,56,Left,4247406051,1,,4247383477,141,82.6,,,,6lfje6glfgycun47flgmc9jvt,J. Mæhle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543054187,572,1,2,51,10,e75syeuawg3ql8nwpi3vr2btz,1,74.8,82.4,2023-05-03T17:09:22.898Z,2023-05-04T00:11:38Z,4248540645,178,,4247384025,141,71.7,4247384023,140,90.9,4247384027,212,18.4,4247384021,56,Center,4247384029,213,5.9,,,,,,,2ugzqrpaooto1r24a6kvqf2ll,T. Koopmeiners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543054205,573,1,2,51,13,e75syeuawg3ql8nwpi3vr2btz,0,98,66.9,2023-05-03T17:09:25.846Z,2023-05-04T00:11:42Z,4247571125,195,,4247384141,213,4.3,4247384137,141,56.1,4247384139,212,8.0,4248540723,178,,4247384133,56,Center,4247384135,140,95.1,,,,30gsjr0xlmjulnz227zfxga8l,D. Zapata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543054223,455,8,2,51,13,4klvxyeh3xcus4ongu7c00mgc,1,3,40.6,2023-05-03T17:09:25.977Z,2023-05-04T00:11:54Z,4248541201,389,,4248394755,384,,4247384221,56,Back,,,,,,,,,,,,,,,,4g0d51pqr4grzoe9cx7do6pxx,B. Drągowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543054237,456,49,2,51,15,4klvxyeh3xcus4ongu7c00mgc,1,21.4,42.8,2023-05-03T17:09:28.358Z,2023-05-04T00:11:57Z,,,,,,,,,,,,,,,,,,,,,,,,,yau2ry4oz8da3etdtf5td0id,S. Bastoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543054267,457,1,2,51,18,4klvxyeh3xcus4ongu7c00mgc,0,21.8,35.5,2023-05-03T17:09:30.586Z,2023-05-04T00:12:00Z,4247384487,140,32.2,4248541403,178,,4247384495,213,5.2,4247384493,212,22.1,4247384491,141,7.3,4247384483,56,Back,,,,,,,yau2ry4oz8da3etdtf5td0id,S. Bastoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543054285,574,49,2,51,22,e75syeuawg3ql8nwpi3vr2btz,1,62.3,93.3,2023-05-03T17:09:34.683Z,2023-05-04T00:12:05Z,,,,,,,,,,,,,,,,,,,,,,,,,4cejhrr3ji36591xf54jue3ca,G. Scalvini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543054305,575,1,2,51,22,e75syeuawg3ql8nwpi3vr2btz,0,62.3,93.3,2023-05-03T17:09:34.779Z,2023-05-04T00:12:08Z,4247384699,141,100.0,4247384695,56,Left,4248541641,178,,4247384703,213,0.2,4247384701,212,21.3,4247384697,140,82.0,,,,,,,4cejhrr3ji36591xf54jue3ca,G. Scalvini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543054311,458,5,2,51,24,4klvxyeh3xcus4ongu7c00mgc,1,19.1,-1.4,2023-05-03T17:09:37.043Z,2023-05-04T00:12:11Z,4247384723,347,,4247384721,56,Back,4247384741,233,576,,,,,,,,,,,,,,,,yau2ry4oz8da3etdtf5td0id,S. Bastoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543054307,576,5,2,51,24,e75syeuawg3ql8nwpi3vr2btz,0,80.9,101.4,2023-05-03T17:09:37.043Z,2023-05-04T00:12:11Z,4247384707,347,,4247384785,233,458,4247384705,56,Left,,,,,,,,,,,,,,,,6lfje6glfgycun47flgmc9jvt,J. Mæhle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543054475,459,1,2,51,39,4klvxyeh3xcus4ongu7c00mgc,1,24.3,0,2023-05-03T17:09:51.389Z,2023-05-04T00:12:16Z,4247385595,107,,4247385599,140,36.9,4247385597,56,Back,4247385605,213,0.4,4247385603,212,14.5,4247385601,141,7.6,,,,,,,2s9ko6yxyi95jybzguru8g3bp,K. Amian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543296599,1770,83,2,51,41,e75syeuawg3ql8nwpi3vr2btz,1,65.9,84.6,2023-05-03T17:09:53.433Z,2023-05-04T01:48:50Z,4248723113,399,205048,,,,,,,,,,,,,,,,,,,,,,2idy9ngk2rojseoxxw9n98c7p,B. Djimsiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543054477,460,61,2,51,41,4klvxyeh3xcus4ongu7c00mgc,0,33.5,10.1,2023-05-03T17:09:53.473Z,2023-05-04T00:12:23Z,4248542185,178,,4247385609,56,Back,,,,,,,,,,,,,,,,,,,a21winmltx1h9oiwqtfditkut,E. Shomurodov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543276153,1349,43,2,51,41,e75syeuawg3ql8nwpi3vr2btz,1,0,0,2023-05-03T17:09:53.523Z,2023-05-04T01:48:41Z,4248722727,144,83,4248615675,399,205048,,,,,,,,,,,,,,,,,,,2idy9ngk2rojseoxxw9n98c7p,B. Djimsiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543054503,579,49,2,51,41,e75syeuawg3ql8nwpi3vr2btz,1,75.1,85,2023-05-03T17:09:54.009Z,2023-05-04T00:12:32Z,,,,,,,,,,,,,,,,,,,,,,,,,6lfje6glfgycun47flgmc9jvt,J. Mæhle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543054493,578,61,2,51,41,e75syeuawg3ql8nwpi3vr2btz,1,72.4,89.1,2023-05-03T17:09:54.058Z,2023-05-04T00:12:38Z,4248542617,178,,4247385725,56,Left,,,,,,,,,,,,,,,,,,,6lfje6glfgycun47flgmc9jvt,J. Mæhle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543054491,577,43,2,51,41,e75syeuawg3ql8nwpi3vr2btz,1,0,0,2023-05-03T17:09:54.060Z,2023-05-03T18:00:19Z,4247385729,233,460,4247385709,56,Left,4247385733,285,0,4247574715,144,7,,,,,,,,,,,,,2idy9ngk2rojseoxxw9n98c7p,B. Djimsiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543054531,580,1,2,51,43,e75syeuawg3ql8nwpi3vr2btz,1,75.1,85,2023-05-03T17:09:55.464Z,2023-05-04T00:12:43Z,4247385939,141,74.8,4247385947,213,5.1,4247385935,56,Center,4248542737,178,,4247385937,140,77.5,4247385943,212,7.4,,,,,,,2idy9ngk2rojseoxxw9n98c7p,B. Djimsiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543054535,581,50,2,51,45,e75syeuawg3ql8nwpi3vr2btz,1,76.8,69.4,2023-05-03T17:09:57.733Z,2023-05-04T00:12:50Z,4247385967,286,,4247385965,56,Center,4247386039,233,461,,,,,,,,,,,,,,,,2fsgc0b4mvwpenawmit0q0bmd,M. Pašalić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543054543,461,7,2,51,45,4klvxyeh3xcus4ongu7c00mgc,1,23.2,30.6,2023-05-03T17:09:58.158Z,2023-05-04T00:12:54Z,4247385999,56,Back,4247386001,285,,4248542987,178,,4248396093,384,,4247386019,233,581,,,,,,,,,,f1ma05bi3t1hfbflylx5d9tyh,E. Ampadu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543054547,462,49,2,51,47,4klvxyeh3xcus4ongu7c00mgc,1,27.5,31.9,2023-05-03T17:10:00.101Z,2023-05-04T00:12:58Z,,,,,,,,,,,,,,,,,,,,,,,,,yau2ry4oz8da3etdtf5td0id,S. Bastoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543054585,463,1,2,51,47,4klvxyeh3xcus4ongu7c00mgc,1,28.7,29.5,2023-05-03T17:10:00.202Z,2023-05-04T00:13:02Z,4247386203,141,12.1,4247386205,212,11.9,4248543251,178,,4247386207,213,4.8,4247386195,56,Back,4247386199,140,29.6,,,,,,,yau2ry4oz8da3etdtf5td0id,S. Bastoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543054587,464,50,2,51,50,4klvxyeh3xcus4ongu7c00mgc,1,34,11.9,2023-05-03T17:10:02.382Z,2023-05-04T00:13:07Z,4247386213,56,Back,4247386473,286,,4247386475,233,582,,,,,,,,,,,,,,,,a21winmltx1h9oiwqtfditkut,E. Shomurodov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543054633,582,7,2,51,50,e75syeuawg3ql8nwpi3vr2btz,1,66,88.1,2023-05-03T17:10:03.002Z,2023-05-04T00:13:12Z,4248543545,178,,4247386423,285,,4248396299,384,,4247386443,233,464,4247386419,56,Left,,,,,,,,,,2fsgc0b4mvwpenawmit0q0bmd,M. Pašalić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543054639,583,49,2,51,51,e75syeuawg3ql8nwpi3vr2btz,1,57.8,93.8,2023-05-03T17:10:04.012Z,2023-05-04T00:13:16Z,,,,,,,,,,,,,,,,,,,,,,,,,4cejhrr3ji36591xf54jue3ca,G. Scalvini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543054649,584,1,2,51,51,e75syeuawg3ql8nwpi3vr2btz,1,57.8,93.8,2023-05-03T17:10:04.045Z,2023-05-04T00:13:20Z,4247386497,213,5.7,4247386489,56,Left,4248543771,178,,4247386491,140,68.9,4247386495,212,13.9,4247386493,141,82.7,,,,,,,4cejhrr3ji36591xf54jue3ca,G. Scalvini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543054653,585,1,2,51,53,e75syeuawg3ql8nwpi3vr2btz,1,68.9,82.7,2023-05-03T17:10:05.887Z,2023-05-04T00:13:24Z,4247386509,140,68.8,4248543853,178,,4247386505,56,Left,4247386517,212,3.3,4247386513,141,87.5,4247386519,213,1.6,4247386543,156,,,,,6lfje6glfgycun47flgmc9jvt,J. Mæhle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543054687,586,1,2,51,54,e75syeuawg3ql8nwpi3vr2btz,1,69.5,87.7,2023-05-03T17:10:06.784Z,2023-05-04T00:13:28Z,4247386697,213,4.9,4247386695,212,17.1,4247386691,141,63.1,4248543975,178,,4247386687,140,73.1,4247386685,56,Center,,,,,,,2fsgc0b4mvwpenawmit0q0bmd,M. Pašalić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543054703,587,1,2,51,56,e75syeuawg3ql8nwpi3vr2btz,0,77.4,63.9,2023-05-03T17:10:08.911Z,2023-05-04T00:13:34Z,4247386799,212,15.3,4247386793,56,Left,4247386795,140,87.0,4247386801,213,0.9,4247386797,141,80.9,4248544089,178,,,,,,,,2idy9ngk2rojseoxxw9n98c7p,B. Djimsiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543054697,465,12,2,51,58,4klvxyeh3xcus4ongu7c00mgc,1,11.8,16,2023-05-03T17:10:10.391Z,2023-05-04T00:13:42Z,4247386761,141,0.0,4247386765,213,4.6,4248544263,389,,4247386759,140,10.5,4247386863,167,,4247386763,212,11.5,4247386757,56,Back,,,,2s9ko6yxyi95jybzguru8g3bp,K. Amian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543054707,466,5,2,51,58,4klvxyeh3xcus4ongu7c00mgc,0,10.8,-0.9,2023-05-03T17:10:11.240Z,2023-05-04T00:13:45Z,4247387041,233,588,4247386807,56,Back,4247386809,347,,,,,,,,,,,,,,,,,2s9ko6yxyi95jybzguru8g3bp,K. Amian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543054741,588,5,2,51,58,e75syeuawg3ql8nwpi3vr2btz,1,89.2,100.9,2023-05-03T17:10:11.240Z,2023-05-04T00:13:45Z,4247386989,56,Left,4247386991,347,,4247387019,233,466,,,,,,,,,,,,,,,,2idy9ngk2rojseoxxw9n98c7p,B. Djimsiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543054887,589,1,2,52,12,e75syeuawg3ql8nwpi3vr2btz,1,85.1,100,2023-05-03T17:10:24.411Z,2023-05-04T00:13:48Z,4247387839,141,89.3,4247387835,56,Left,4247387833,107,,4247387841,212,10.6,4247387837,140,78.7,4247387843,213,4.0,,,,,,,6lfje6glfgycun47flgmc9jvt,J. Mæhle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543054935,591,1,2,52,16,e75syeuawg3ql8nwpi3vr2btz,1,84,64.3,2023-05-03T17:10:29.015Z,2023-05-04T00:13:52Z,4247388115,141,54.3,4247388119,212,6.9,4248544587,178,,4247388123,213,4.8,4247388109,140,84.8,4247388105,56,Center,,,,,,,2ugzqrpaooto1r24a6kvqf2ll,T. Koopmeiners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543054943,592,1,2,52,17,e75syeuawg3ql8nwpi3vr2btz,0,84.8,54.3,2023-05-03T17:10:29.729Z,2023-05-04T00:13:56Z,4247388143,56,Center,4247388145,140,85.8,4247388149,212,1.8,4247388147,141,56.4,4247388151,213,0.9,4248544773,178,,,,,,,,2fsgc0b4mvwpenawmit0q0bmd,M. Pašalić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543054973,467,12,2,52,17,4klvxyeh3xcus4ongu7c00mgc,1,11.2,36.7,2023-05-03T17:10:30.089Z,2023-05-04T00:14:04Z,4248545049,178,,4247388297,141,37.4,4247388301,213,0.2,4247388299,212,3.1,4247388295,140,14.1,4247388293,56,Back,,,,,,,e05kmeeuc7x55gwhjmxl9ry3u,P. Wiśniewski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543054953,593,15,2,52,19,e75syeuawg3ql8nwpi3vr2btz,1,86.5,57.5,2023-05-03T17:10:31.652Z,2023-05-04T00:14:07Z,4247391323,103,19,4247391329,146,87.3,4247391319,102,50.1,4247391327,458,,4247396299,78,,4247391331,147,57.0,4247391335,231,51.6,4247388623,82,,2fsgc0b4mvwpenawmit0q0bmd,M. Pašalić,4247388633,233,468,4247388203,22,,4247388611,72,4247388211,56,,Center,,4248545129,178,4247388207,17,4247391333,230,97.7,,,,,,,,,,,,,,,
2543054981,468,10,2,52,19,4klvxyeh3xcus4ongu7c00mgc,1,12.4,36.1,2023-05-03T17:10:31.761Z,2023-05-04T00:14:13Z,4248545357,389,,4247388645,233,593,4247388341,94,,4247388343,56,Back,,,,,,,,,,,,,89z0ym1zvwp7rikmd0kvpcq8l,D. Nikolaou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543054993,469,61,2,52,19,4klvxyeh3xcus4ongu7c00mgc,1,16.1,33.5,2023-05-03T17:10:32.090Z,2023-05-04T00:14:22Z,4248545571,178,,4247388413,56,Back,,,,,,,,,,,,,,,,,,,6ehsdxl74v0qtlbjjjbu0r0t1,M. Bourabia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543055019,470,49,2,52,21,4klvxyeh3xcus4ongu7c00mgc,1,23.4,26.2,2023-05-03T17:10:33.478Z,2023-05-04T00:14:26Z,,,,,,,,,,,,,,,,,,,,,,,,,72sbeqsrvv64vwiec51r9g1k9,K. Agudelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543055091,471,3,2,52,27,4klvxyeh3xcus4ongu7c00mgc,0,53.7,6.6,2023-05-03T17:10:40.331Z,2023-05-04T00:14:35Z,4247389065,233,594,4247389001,56,Right,4247389005,286,,4248399507,465,,4248545971,178,,,,,,,,,,,72sbeqsrvv64vwiec51r9g1k9,K. Agudelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543055087,594,7,2,52,28,e75syeuawg3ql8nwpi3vr2btz,1,46.3,93.4,2023-05-03T17:10:40.932Z,2023-05-04T00:14:38Z,4247389041,233,471,4247388973,285,,4247388971,56,Back,4248399713,384,,4248546107,178,,,,,,,,,,,9q01y4w4dwpaqf8lmpv9wnmc5,M. de Roon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543055099,595,49,2,52,29,e75syeuawg3ql8nwpi3vr2btz,1,47.3,87.7,2023-05-03T17:10:41.934Z,2023-05-04T00:14:43Z,,,,,,,,,,,,,,,,,,,,,,,,,6lfje6glfgycun47flgmc9jvt,J. Mæhle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543055107,596,1,2,52,29,e75syeuawg3ql8nwpi3vr2btz,1,47.3,87.7,2023-05-03T17:10:42.014Z,2023-05-04T00:14:46Z,4247389109,213,6.1,4247389101,56,Left,4247389103,140,61.2,4248546405,178,,4247389105,141,82.7,4247389107,212,15.0,,,,,,,6lfje6glfgycun47flgmc9jvt,J. Mæhle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543055153,597,1,2,52,33,e75syeuawg3ql8nwpi3vr2btz,1,65.1,76,2023-05-03T17:10:46.302Z,2023-05-04T00:14:51Z,4248546543,178,,4247389405,212,14.4,4247389407,213,4.6,4247389403,141,54.9,4247389401,140,63.5,4247389399,56,Center,,,,,,,30gsjr0xlmjulnz227zfxga8l,D. Zapata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543055167,598,1,2,52,36,e75syeuawg3ql8nwpi3vr2btz,1,72,44.5,2023-05-03T17:10:48.976Z,2023-05-04T00:14:54Z,4247389487,213,5.3,4248546655,178,,4247389479,56,Right,4247389483,141,11.7,4247389485,212,27.7,4247389481,140,87.7,,,,,,,2fsgc0b4mvwpenawmit0q0bmd,M. Pašalić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543055181,599,1,2,52,39,e75syeuawg3ql8nwpi3vr2btz,0,88.1,12.5,2023-05-03T17:10:51.856Z,2023-05-04T00:14:57Z,4247389581,56,Center,4247389589,213,1.5,4248400307,20,,4247389585,141,46.9,4247389583,140,90.4,4247389579,155,,4248546735,178,,4248400305,224,,a69r2pf2w8da4dl0zl4k5vil1,D. Zappacosta,4247389587,212,23.5,4247389577,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543055203,472,12,2,52,40,4klvxyeh3xcus4ongu7c00mgc,1,5.8,59.3,2023-05-03T17:10:52.949Z,2023-05-04T00:15:02Z,4247389709,56,Back,4247389717,213,2.5,4248546887,178,,4247389713,141,68.1,4247389715,212,9.5,4247389745,167,,4247389711,140,0.0,,,,89z0ym1zvwp7rikmd0kvpcq8l,D. Nikolaou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543055207,473,6,2,52,42,4klvxyeh3xcus4ongu7c00mgc,0,4.2,60.6,2023-05-03T17:10:54.453Z,2023-05-04T00:15:07Z,4247389743,73,,4247389741,56,Back,4247389781,233,600,,,,,,,,,,,,,,,,89z0ym1zvwp7rikmd0kvpcq8l,D. Nikolaou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543055209,600,6,2,52,42,e75syeuawg3ql8nwpi3vr2btz,1,95.8,39.4,2023-05-03T17:10:54.453Z,2023-05-04T00:15:06Z,4247389747,56,Center,4247392243,75,,4247389751,233,473,,,,,,,,,,,,,,,,a69r2pf2w8da4dl0zl4k5vil1,D. Zappacosta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543055691,601,1,2,53,19,e75syeuawg3ql8nwpi3vr2btz,1,99.6,0.5,2023-05-03T17:11:31.753Z,2023-05-04T01:02:31Z,4247392427,56,Center,4247392435,213,1.9,4247400177,210,15,4247392431,141,48.2,4247392429,140,88.9,4247392423,155,,4248400869,72,,4247400179,154,,2ugzqrpaooto1r24a6kvqf2ll,T. Koopmeiners,4247392419,2,,4247392433,212,34.3,4248547149,178,4247392421,6,,,1,4247392425,223,4247392437,1,,,,,,,,,,,,,,,,,,
2543055705,602,44,2,53,20,e75syeuawg3ql8nwpi3vr2btz,1,90,45.3,2023-05-03T17:11:33.070Z,2023-05-04T01:02:30Z,4247402257,233,493,4247392495,286,,4247392491,56,Center,,,,,,,,,,,,,,,,30gsjr0xlmjulnz227zfxga8l,D. Zapata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543057379,493,44,2,53,20,4klvxyeh3xcus4ongu7c00mgc,0,10,54.7,2023-05-03T17:11:33.071Z,2023-05-04T00:15:14Z,4247402057,285,,4247402055,56,Back,4247402269,233,602,,,,,,,,,,,,,,,,8lta4w1nytggiwnaqv4e5cc0l,E. Gyasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543055709,603,15,2,53,20,e75syeuawg3ql8nwpi3vr2btz,1,91,47.6,2023-05-03T17:11:33.170Z,2023-05-04T01:02:31Z,4247400227,100,,4247400235,231,49.5,4248547425,388,,4247400229,146,98.4,4247400213,80,,4247400225,103,19,4247398793,328,,4247400231,147,46.4,30gsjr0xlmjulnz227zfxga8l,D. Zapata,4247400217,154,,4247400303,233,474,4247400223,102,4247398795,82,46.4,,,4247400219,55,4247398787,25,4247400233,230,99.1,4247392527,17,,4247398789,15,,601,,4247400215,29,4247392529,56,,,Center
