id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/11/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist
2471927551,157,1,1,20,1,bcuj94typp0ykv77ijp9wpsve,1,60.2,10.6,2022-10-15T11:53:26.075Z,2022-10-15T11:53:27Z,3843728853,140,66.2,3843728857,212,9.0,3843728861,213,0.8,3843728851,56,Right,3843728855,141,20.0,,,,,,,,,,ifp26xl8pzgarz05vnfjv3yt,F. Rizza,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471927593,158,1,1,20,2,bcuj94typp0ykv77ijp9wpsve,1,66.2,20,2022-10-15T11:53:27.067Z,2022-10-15T11:53:32Z,3843729053,141,4.9,3843729061,213,5.2,3843729057,212,11.6,3843729049,140,71.4,3843729045,56,Right,,,,,,,,,,bb1q58ts374m0dgx2afl6gq5m,V. Battelani,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471927601,159,1,1,20,7,bcuj94typp0ykv77ijp9wpsve,0,71.4,8.6,2022-10-15T11:53:32.266Z,2022-10-15T11:53:35Z,3843729099,155,,3843729097,2,,3843729101,56,Center,3843729213,236,,3843729107,212,12.2,3843729219,286,,3843729215,233,219,3843729109,213,1.0,b7o9ncawaqn5jj5v32b3gn1be,V. Gallazzi,3843729105,141,,23.3,3843729103,140,78.0,,,,,,,,,,,,,,,,,,,,,
2471927615,219,12,1,20,7,p2dsrpus5eckpz2h16svaour,1,19.6,80.9,2022-10-15T11:53:32.366Z,2022-10-15T11:53:36Z,3843729167,185,,3843729247,233,159,3843729171,56,Back,,,,,,,,,,,,,,,,1kmq43pxjjjacnrmcsw2dka1h,A. Parisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471927665,160,1,1,20,10,bcuj94typp0ykv77ijp9wpsve,1,75.6,10.6,2022-10-15T11:53:35.617Z,2022-10-15T11:53:40Z,3843729395,141,6.5,3843729399,213,6.0,3843729397,212,10.4,3843729393,140,85.1,3843729391,56,Right,,,,,,,,,,b7o9ncawaqn5jj5v32b3gn1be,V. Gallazzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471927669,161,3,1,20,15,bcuj94typp0ykv77ijp9wpsve,0,92.6,6.2,2022-10-15T11:53:40.189Z,2022-10-15T11:53:42Z,3843729465,233,220,3843729423,286,,3843729419,56,Right,,,,,,,,,,,,,,,,33fdo0axm0x7s88xj3br3xt61,Verena Amorim,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471927671,220,7,1,20,15,p2dsrpus5eckpz2h16svaour,1,7.4,93.8,2022-10-15T11:53:40.190Z,2022-10-15T11:53:41Z,3843729425,56,Back,3843729447,233,161,3843729427,285,,,,,,,,,,,,,,,,,1rsv7xi31ffxqpjeaw76t1n8p,F. Cafferata,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471927677,221,49,1,20,16,p2dsrpus5eckpz2h16svaour,1,3.6,94.4,2022-10-15T11:53:40.894Z,2022-10-15T11:53:41Z,,,,,,,,,,,,,,,,,,,,,,,,,1rsv7xi31ffxqpjeaw76t1n8p,F. Cafferata,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471927731,222,1,1,20,16,p2dsrpus5eckpz2h16svaour,1,3.2,94.5,2022-10-15T11:53:41.677Z,2022-10-15T11:53:47Z,3843729709,140,16.5,3843729711,141,98.4,3843729713,212,14.2,3843729707,56,Back,3843729715,213,0.2,,,,,,,,,,1rsv7xi31ffxqpjeaw76t1n8p,F. Cafferata,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471927735,223,50,1,20,22,p2dsrpus5eckpz2h16svaour,1,18,98.5,2022-10-15T11:53:47.246Z,2022-10-15T11:53:50Z,3843729877,233,162,3843729731,56,Back,3843729733,285,,,,,,,,,,,,,,,,,e6yhuu5eu6qpk7gybytdtxqdx,M. Mijatović,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471927759,162,7,1,20,22,bcuj94typp0ykv77ijp9wpsve,1,82,1.5,2022-10-15T11:53:47.247Z,2022-10-15T11:53:50Z,3843729845,286,,3843729851,233,223,3843729843,56,Right,3843729841,167,,,,,,,,,,,,,,ifp26xl8pzgarz05vnfjv3yt,F. Rizza,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471927777,163,5,1,20,23,bcuj94typp0ykv77ijp9wpsve,0,81.2,-1.2,2022-10-15T11:53:48.158Z,2022-10-15T12:02:00Z,3843729903,347,,3843729901,56,Right,3843729945,233,224,,,,,,,,,,,,,,,,ifp26xl8pzgarz05vnfjv3yt,F. Rizza,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471927753,224,5,1,20,23,p2dsrpus5eckpz2h16svaour,1,18.8,101.2,2022-10-15T11:53:48.158Z,2022-10-15T11:53:51Z,3843729815,347,,3843729911,233,163,3843729813,56,Back,,,,,,,,,,,,,,,,e6yhuu5eu6qpk7gybytdtxqdx,M. Mijatović,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471927877,225,1,1,20,36,p2dsrpus5eckpz2h16svaour,1,21.7,100,2022-10-15T11:54:00.829Z,2022-10-15T11:54:01Z,3843730421,56,Back,3843730423,140,31.6,3843730425,141,92.9,3843730429,213,5.8,3843730419,107,,3843730427,212,11.7,,,,,,,1rsv7xi31ffxqpjeaw76t1n8p,F. Cafferata,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471927897,226,1,1,20,36,p2dsrpus5eckpz2h16svaour,0,31.6,92.9,2022-10-15T11:54:01.645Z,2022-10-15T11:54:03Z,3843730525,213,2.3,3843730517,56,Back,3843730521,141,100.0,3843730523,212,8.6,3843730519,140,25.9,,,,,,,,,,1kmq43pxjjjacnrmcsw2dka1h,A. Parisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471927997,164,5,1,20,38,bcuj94typp0ykv77ijp9wpsve,1,76.9,-1.8,2022-10-15T11:54:03.355Z,2022-10-15T12:02:00Z,3843730957,56,Right,3843730961,233,227,3843730959,347,,,,,,,,,,,,,,,,,bb1q58ts374m0dgx2afl6gq5m,V. Battelani,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471927901,227,5,1,20,38,p2dsrpus5eckpz2h16svaour,0,23.1,101.8,2022-10-15T11:54:03.355Z,2022-10-15T11:54:16Z,3843730535,347,,3843730533,56,Back,3843730971,233,164,,,,,,,,,,,,,,,,1kmq43pxjjjacnrmcsw2dka1h,A. Parisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471928057,165,1,1,20,51,bcuj94typp0ykv77ijp9wpsve,1,79.7,0,2022-10-15T11:54:15.902Z,2022-10-15T11:54:22Z,3843731289,141,4.0,3843731285,56,Right,3843731283,107,,3843731291,212,9.5,3843731293,213,0.4,3843731287,140,88.0,,,,,,,ifp26xl8pzgarz05vnfjv3yt,F. Rizza,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471928061,166,50,1,20,58,bcuj94typp0ykv77ijp9wpsve,1,85.7,3.8,2022-10-15T11:54:22.784Z,2022-10-15T11:54:24Z,3843731447,233,228,3843731303,286,,3843731301,56,Right,,,,,,,,,,,,,,,,33fdo0axm0x7s88xj3br3xt61,Verena Amorim,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471928083,228,7,1,20,58,p2dsrpus5eckpz2h16svaour,1,14.3,96.2,2022-10-15T11:54:22.785Z,2022-10-15T11:54:24Z,3843731385,56,Back,3843731383,167,,3843731427,233,166,3843731387,285,,,,,,,,,,,,,,e6yhuu5eu6qpk7gybytdtxqdx,M. Mijatović,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471928117,167,5,1,20,59,bcuj94typp0ykv77ijp9wpsve,1,81.8,-1.4,2022-10-15T11:54:23.997Z,2022-10-15T12:02:00Z,3843731487,56,Right,3843731491,233,229,3843731489,347,,,,,,,,,,,,,,,,,33fdo0axm0x7s88xj3br3xt61,Verena Amorim,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471928093,229,5,1,20,59,p2dsrpus5eckpz2h16svaour,0,18.2,101.4,2022-10-15T11:54:23.997Z,2022-10-15T11:54:26Z,3843731421,347,,3843731419,56,Back,3843731513,233,167,,,,,,,,,,,,,,,,e6yhuu5eu6qpk7gybytdtxqdx,M. Mijatović,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471928135,168,1,1,21,0,bcuj94typp0ykv77ijp9wpsve,0,81.6,0,2022-10-15T11:54:25.443Z,2022-10-15T11:54:27Z,3843731585,213,1.1,3843731577,56,Center,3843731581,141,22.4,3843731583,212,18.3,3843731575,107,,3843731579,140,89.9,,,,,,,ifp26xl8pzgarz05vnfjv3yt,F. Rizza,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471928123,230,8,1,21,1,p2dsrpus5eckpz2h16svaour,1,9.6,74.2,2022-10-15T11:54:26.014Z,2022-10-15T11:54:26Z,3843731517,56,Back,,,,,,,,,,,,,,,,,,,,,,1kmq43pxjjjacnrmcsw2dka1h,A. Parisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471928179,169,6,1,21,2,bcuj94typp0ykv77ijp9wpsve,1,95.5,24.1,2022-10-15T11:54:27.214Z,2022-10-15T12:01:57Z,3843731825,56,Center,3843731845,233,231,3843731827,75,,,,,,,,,,,,,,,,,ifp26xl8pzgarz05vnfjv3yt,F. Rizza,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471928141,231,6,1,21,2,p2dsrpus5eckpz2h16svaour,0,4.5,75.9,2022-10-15T11:54:27.214Z,2022-10-15T11:54:33Z,3843731617,56,Back,3843731865,233,169,3843731619,73,,,,,,,,,,,,,,,,,1kmq43pxjjjacnrmcsw2dka1h,A. Parisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471928417,170,1,1,21,36,bcuj94typp0ykv77ijp9wpsve,0,99.5,0.5,2022-10-15T11:55:00.962Z,2022-10-15T11:55:04Z,3843733017,56,Center,3843733021,141,48.2,3843733013,155,,3843733009,2,,3843733019,140,93.3,3843733015,224,,3843733025,213,1.8,3843733029,233,232,bb1q58ts374m0dgx2afl6gq5m,V. Battelani,3843733023,212,,33.1,3843733011,6,,3843733027,1,,,,,,,,,,,,,,,,,,,
2471928415,232,11,1,21,39,p2dsrpus5eckpz2h16svaour,1,4.1,50,2022-10-15T11:55:03.774Z,2022-10-15T11:55:04Z,3843733005,56,Back,3843733049,233,170,3843733007,88,,,,,,,,,,,,,,,,,dib3fbzymcfivscevdlqks89h,R. Baldi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471928555,233,4,1,21,41,p2dsrpus5eckpz2h16svaour,1,11.4,48.4,2022-10-15T11:55:06.174Z,2022-10-15T11:57:52Z,3843740301,233,171,3843733747,152,,3843733743,398,,3843733745,56,Back,3843733749,285,,,,,,,,,,,dib3fbzymcfivscevdlqks89h,R. Baldi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471928625,171,4,1,21,41,bcuj94typp0ykv77ijp9wpsve,0,88.6,51.6,2022-10-15T11:55:06.175Z,2022-10-15T11:57:53Z,3843734167,286,,3843734163,56,Center,3843734161,398,,3843740321,233,233,3843734165,152,,,,,,,,,,,7o8xh2r55xb1yiz5gjvnp0rmx,Taty,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471928597,234,43,1,22,2,p2dsrpus5eckpz2h16svaour,1,0,0,2022-10-15T11:55:27.101Z,2022-10-15T11:55:34Z,3843733989,141,58.8,3843733985,56,Back,3843733983,152,0,3843733981,5,0,3843733993,213,1.1,3843733991,212,7.6,3843734231,144,1,3843733987,140,27.2,dib3fbzymcfivscevdlqks89h,R. Baldi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471928609,235,43,1,22,4,p2dsrpus5eckpz2h16svaour,1,0,0,2022-10-15T11:55:28.797Z,2022-10-15T11:55:32Z,3843734071,212,9.4,3843734067,140,20.6,3843734193,144,1,3843734073,213,3.9,3843734065,56,Back,3843734069,141,49.4,,,,,,,72a3aetghls98os7onhc60vdh,A. Tortelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471928687,236,1,1,22,12,p2dsrpus5eckpz2h16svaour,1,14.8,49.9,2022-10-15T11:55:37.454Z,2022-10-15T11:55:40Z,3843734475,212,30.2,3843734467,152,,3843734473,141,82.1,3843734471,140,34.6,3843734465,155,,3843734469,56,Back,3843734477,213,0.8,3843734463,5,,dib3fbzymcfivscevdlqks89h,R. Baldi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471928691,237,1,1,22,15,p2dsrpus5eckpz2h16svaour,0,34.1,80.2,2022-10-15T11:55:39.965Z,2022-10-15T11:55:43Z,3843734615,233,172,3843734619,286,,3843734501,212,2.1,3843734503,213,5.2,3843734613,236,,3843734495,56,Back,3843734499,141,77.6,3843734497,140,35.1,1rsv7xi31ffxqpjeaw76t1n8p,F. Cafferata,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471928699,172,74,1,22,15,bcuj94typp0ykv77ijp9wpsve,1,61.9,17.1,2022-10-15T11:55:39.966Z,2022-10-15T11:55:44Z,3843734535,285,,3843734533,56,Right,3843734637,233,237,,,,,,,,,,,,,,,,b7o9ncawaqn5jj5v32b3gn1be,V. Gallazzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471928737,238,1,1,22,18,p2dsrpus5eckpz2h16svaour,1,38.6,77.5,2022-10-15T11:55:42.845Z,2022-10-15T11:55:45Z,3843734737,56,Center,3843734745,213,5.9,3843734741,141,68.4,3843734739,140,51.5,3843734743,212,14.9,,,,,,,,,,1rsv7xi31ffxqpjeaw76t1n8p,F. Cafferata,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471928803,239,1,1,22,20,p2dsrpus5eckpz2h16svaour,1,48.5,64.5,2022-10-15T11:55:45.149Z,2022-10-15T11:55:50Z,3843734989,140,46.9,3843734993,212,19.0,3843734991,141,36.7,3843734987,56,Back,3843734995,213,4.6,,,,,,,,,,2v7svoulkkgzvdeb4e0hw7jyt,D. Sabatino,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471928829,240,2,1,22,25,p2dsrpus5eckpz2h16svaour,1,56.5,52.1,2022-10-15T11:55:50.142Z,2022-10-15T11:55:55Z,3843735143,56,Left,3843735147,141,85.4,3843735139,7,e6yhuu5eu6qpk7gybytdtxqdx,3843735141,1,,3843735145,140,83.7,,,,,,,,,,a36ljq1b2o9ydtdtkjri5yt3p,S. Huchet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471928857,173,55,1,22,25,bcuj94typp0ykv77ijp9wpsve,1,11.6,55.2,2022-10-15T11:55:50.143Z,2022-10-15T12:28:23Z,,,,,,,,,,,,,,,,,,,,,,,,,ifp26xl8pzgarz05vnfjv3yt,F. Rizza,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471929169,174,1,1,22,57,bcuj94typp0ykv77ijp9wpsve,0,30.1,24.3,2022-10-15T11:56:22.325Z,2022-10-15T11:57:19Z,3843736617,141,24.4,3843736621,213,0.0,3843736623,1,,3843736611,241,,3843736609,155,,3843736605,5,,3843736613,56,Center,3843736619,212,34.4,c6wbavw0v5bxajsd2xz7qg1d5,S. Cetinja,3843736615,140,,62.9,,,,,,,,,,,,,,,,,,,,,,,,
2471929193,241,1,1,23,0,p2dsrpus5eckpz2h16svaour,0,34.4,79.9,2022-10-15T11:56:25.549Z,2022-10-15T11:56:26Z,3843736721,56,Back,3843736727,212,10.5,3843736723,140,42.9,3843736729,213,0.6,3843736725,141,88.1,,,,,,,,,,dwmb9deiywwddo0bbnrgw2x91,L. Agard,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471929225,175,1,1,23,1,bcuj94typp0ykv77ijp9wpsve,1,57.6,11.3,2022-10-15T11:56:26.563Z,2022-10-15T11:56:28Z,3843736861,141,24.7,3843736857,56,Center,3843736863,212,9.2,3843736859,140,56.4,3843736865,213,1.7,,,,,,,,,,b7o9ncawaqn5jj5v32b3gn1be,V. Gallazzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471929247,176,1,1,23,3,bcuj94typp0ykv77ijp9wpsve,1,57,24.7,2022-10-15T11:56:28.456Z,2022-10-15T11:56:30Z,3843736947,141,26.7,3843736943,56,Center,3843736951,213,2.9,3843736945,140,52.5,3843736949,212,4.9,,,,,,,,,,bb1q58ts374m0dgx2afl6gq5m,V. Battelani,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471929257,177,1,1,23,5,bcuj94typp0ykv77ijp9wpsve,0,54.3,29.4,2022-10-15T11:56:30.489Z,2022-10-15T11:56:32Z,3843736995,213,0.1,3843736987,56,Center,3843736991,141,32.1,3843736993,212,20.3,3843736989,140,73.6,3843736985,155,,,,,,,,c5ze370ixl09ccy818f92jkk5,Z. Ferrario,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471929275,242,1,1,23,6,p2dsrpus5eckpz2h16svaour,1,26.8,73.9,2022-10-15T11:56:31.373Z,2022-10-15T11:56:34Z,3843737081,213,1.3,3843737075,140,30.1,3843737079,212,11.0,3843737071,3,,3843737077,141,89.3,3843737073,56,Back,,,,,,,dwmb9deiywwddo0bbnrgw2x91,L. Agard,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471929277,243,49,1,23,9,p2dsrpus5eckpz2h16svaour,1,30.1,89.3,2022-10-15T11:56:34.061Z,2022-10-15T11:56:34Z,,,,,,,,,,,,,,,,,,,,,,,,,1rsv7xi31ffxqpjeaw76t1n8p,F. Cafferata,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471929301,244,1,1,23,9,p2dsrpus5eckpz2h16svaour,1,30.1,89.3,2022-10-15T11:56:34.349Z,2022-10-15T11:56:37Z,3843737257,212,14.2,3843737251,56,Back,3843737253,140,40.7,3843737249,155,,3843737259,213,5.6,3843737255,141,76.3,,,,,,,1rsv7xi31ffxqpjeaw76t1n8p,F. Cafferata,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471929375,245,1,1,23,13,p2dsrpus5eckpz2h16svaour,1,38.7,62.9,2022-10-15T11:56:37.821Z,2022-10-15T11:56:46Z,3843737601,212,31.1,3843737603,213,5.3,3843737597,140,53.9,3843737599,141,23.7,3843737595,56,Center,,,,,,,,,,e6yhuu5eu6qpk7gybytdtxqdx,M. Mijatović,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471929391,246,1,1,23,21,p2dsrpus5eckpz2h16svaour,0,93.2,10.9,2022-10-15T11:56:46.637Z,2022-10-15T11:56:48Z,3843737669,56,Center,3843737675,212,18.6,3843737665,2,,3843737671,140,88.9,3843737673,141,37.4,3843737677,213,1.8,,,,,,,6mvj0jfbicvwt296r6wuqajca,M. Monnecchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471929461,178,12,1,23,23,bcuj94typp0ykv77ijp9wpsve,1,10.4,64.3,2022-10-15T11:56:48.383Z,2022-10-15T11:56:59Z,3843738081,56,Back,3843738087,212,31.7,3843738083,140,40.2,3843738089,213,6.1,3843738085,141,57.0,,,,,,,,,,c5ze370ixl09ccy818f92jkk5,Z. Ferrario,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471929445,247,1,1,23,27,p2dsrpus5eckpz2h16svaour,1,67.5,48.2,2022-10-15T11:56:52.748Z,2022-10-15T11:56:56Z,3843738005,140,71.1,3843738011,213,4.9,3843738009,212,17.3,3843738003,56,Center,3843738007,141,23.4,,,,,,,,,,dwmb9deiywwddo0bbnrgw2x91,L. Agard,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471929451,248,1,1,23,31,p2dsrpus5eckpz2h16svaour,0,74.5,24.9,2022-10-15T11:56:56.364Z,2022-10-15T11:56:58Z,3843738045,213,1.2,3843738037,56,Center,3843738043,212,21.0,3843738039,140,81.5,3843738041,141,53.9,,,,,,,,,,1d0us90tod393omtmaft90b11,K. Eržen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471929463,179,8,1,23,34,bcuj94typp0ykv77ijp9wpsve,1,20.8,49.3,2022-10-15T11:56:59.166Z,2022-10-15T12:27:17Z,3843738091,56,Back,,,,,,,,,,,,,,,,,,,,,,b7o9ncawaqn5jj5v32b3gn1be,V. Gallazzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471929477,249,1,1,23,35,p2dsrpus5eckpz2h16svaour,0,79.6,50.1,2022-10-15T11:57:00.268Z,2022-10-15T11:57:02Z,3843738171,213,6.0,3843738167,141,49.0,3843738337,286,,3843738163,56,Center,3843738333,233,181,3843738165,140,82.1,3843738169,212,2.7,3843738331,236,,e6yhuu5eu6qpk7gybytdtxqdx,M. Mijatović,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471929503,181,74,1,23,35,bcuj94typp0ykv77ijp9wpsve,1,21.9,54.2,2022-10-15T11:57:00.269Z,2022-10-15T12:27:22Z,3843738285,56,Back,3843738347,233,249,3843738287,285,,,,,,,,,,,,,,,,,b7o9ncawaqn5jj5v32b3gn1be,V. Gallazzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471929481,180,43,1,23,36,bcuj94typp0ykv77ijp9wpsve,1,0,0,2022-10-15T11:57:00.816Z,2022-10-15T11:57:36Z,3843739641,144,10,3843738181,94,0,3843738187,56,Back,,,,,,,,,,,,,,,,b7o9ncawaqn5jj5v32b3gn1be,V. Gallazzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471929501,250,50,1,23,37,p2dsrpus5eckpz2h16svaour,1,78.7,43.3,2022-10-15T11:57:02.141Z,2022-10-15T11:57:07Z,3843738281,56,Center,3843738283,286,,3843738587,233,182,,,,,,,,,,,,,,,,e6yhuu5eu6qpk7gybytdtxqdx,M. Mijatović,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471929543,182,7,1,23,37,bcuj94typp0ykv77ijp9wpsve,1,21.3,56.7,2022-10-15T11:57:02.142Z,2022-10-15T12:27:44Z,3843738577,233,250,3843738527,56,Back,3843738531,285,,,,,,,,,,,,,,,,,b7o9ncawaqn5jj5v32b3gn1be,V. Gallazzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471959437,328,49,1,23,38,bcuj94typp0ykv77ijp9wpsve,1,21.8,55.2,2022-10-15T11:57:02.751Z,2022-10-15T12:27:53Z,,,,,,,,,,,,,,,,,,,,,,,,,c5ze370ixl09ccy818f92jkk5,Z. Ferrario,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471929545,183,4,1,23,38,bcuj94typp0ykv77ijp9wpsve,1,23.2,59,2022-10-15T11:57:03.612Z,2022-10-15T11:57:39Z,3843738557,233,251,3843738551,285,,3843738543,13,,3843738547,152,,3843738549,265,,3843738545,56,Back,,,,,,,c5ze370ixl09ccy818f92jkk5,Z. Ferrario,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471929529,251,4,1,23,38,p2dsrpus5eckpz2h16svaour,0,76.8,41,2022-10-15T11:57:03.613Z,2022-10-15T11:57:07Z,3843738571,233,183,3843738435,152,,3843738439,286,,3843738431,13,,3843738437,265,,3843738433,56,Center,,,,,,,e6yhuu5eu6qpk7gybytdtxqdx,M. Mijatović,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471929813,184,1,1,24,18,bcuj94typp0ykv77ijp9wpsve,0,23.8,57.3,2022-10-15T11:57:43.045Z,2022-10-15T11:58:23Z,3843740031,1,,3843740029,213,6.1,3843740017,155,,3843740025,141,47.2,3843740021,56,Center,3843740023,140,68.0,3843740015,5,,3843740027,212,46.9,c6wbavw0v5bxajsd2xz7qg1d5,S. Cetinja,3843740019,152,,,,,,,,,,,,,,,,,,,,,,,,,,
2471929843,252,1,1,24,20,p2dsrpus5eckpz2h16svaour,0,33.4,54.9,2022-10-15T11:57:45.597Z,2022-10-15T11:57:52Z,3843740121,213,0.0,3843740115,140,51.6,3843740119,212,19.1,3843740111,3,,3843740113,56,Center,3843740117,141,55.2,,,,,,,dwmb9deiywwddo0bbnrgw2x91,L. Agard,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471929891,185,1,1,24,26,bcuj94typp0ykv77ijp9wpsve,1,52.7,43.3,2022-10-15T11:57:51.398Z,2022-10-15T11:57:53Z,3843740359,140,56.9,3843740365,213,5.2,3843740357,56,Center,3843740361,141,29.7,3843740363,212,10.2,,,,,,,,,,b7o9ncawaqn5jj5v32b3gn1be,V. Gallazzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471929923,186,1,1,24,28,bcuj94typp0ykv77ijp9wpsve,1,58.4,26.8,2022-10-15T11:57:53.604Z,2022-10-15T11:58:17Z,3843741231,154,,3843741229,210,13,3843740521,212,36.0,3843740525,213,0.7,3843740529,1,,3843740515,140,85.6,3843740519,141,59.0,3843740513,56,Center,33fdo0axm0x7s88xj3br3xt61,Verena Amorim,3843740511,155,1,,,,,,,,,,,,,,,,,,,,,,,,,
2471929929,187,13,1,24,32,bcuj94typp0ykv77ijp9wpsve,1,88,61.4,2022-10-15T11:57:57.257Z,2022-10-15T11:58:18Z,3843741251,230,98.5,3843741241,55,186,3843741249,328,,3843741245,102,58.2,3843741237,29,,3843740757,72,,3843740555,22,,3843740559,56,Center,1zq3xp6uas4qe3jv0huphuzmd,A. Martínez,3843741253,231,,50.9,3843740557,17,,3843741247,103,36.1,3843741239,154,3843741235,83,,,,,,,,,,,,,,
2471929949,188,5,1,24,32,bcuj94typp0ykv77ijp9wpsve,0,100.8,57.4,2022-10-15T11:57:57.436Z,2022-10-15T12:02:00Z,3843740653,346,,3843740651,56,Center,3843740681,233,253,,,,,,,,,,,,,,,,1zq3xp6uas4qe3jv0huphuzmd,A. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471929913,253,5,1,24,32,p2dsrpus5eckpz2h16svaour,1,-0.8,42.6,2022-10-15T11:57:57.436Z,2022-10-15T11:58:00Z,3843740471,56,Back,3843740473,346,,3843740677,233,188,,,,,,,,,,,,,,,,dwmb9deiywwddo0bbnrgw2x91,L. Agard,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471930109,254,1,1,24,58,p2dsrpus5eckpz2h16svaour,1,4.8,53.4,2022-10-15T11:58:23.627Z,2022-10-15T11:58:26Z,3843741541,213,4.2,3843741539,212,6.5,3843741535,140,2.0,3843741537,141,44.9,3843741533,56,Back,3843741531,124,,3843741545,237,,,,,dwmb9deiywwddo0bbnrgw2x91,L. Agard,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471930129,255,1,1,25,1,p2dsrpus5eckpz2h16svaour,0,2.8,44,2022-10-15T11:58:26.572Z,2022-10-15T11:58:31Z,3843741637,213,5.8,3843741627,155,,3843741631,140,36.6,3843741629,56,Back,3843741633,141,16.1,3843741639,1,,3843741635,212,40.2,,,,dib3fbzymcfivscevdlqks89h,R. Baldi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
