id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/8/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value
2503610817,309,1,1,38,10,8gw3pgcd0doivaul55q8na9lg,0,12.7,73.6,2023-02-04T12:13:39.889Z,2023-02-04T12:13:42Z,4010653083,140,39.6,4010653089,213,0.1,4010653085,141,77.6,4010653079,155,,4010653081,56,Back,4010653087,212,28.4,,,,,,,6vvrp3ijlo76d0oolobx1hgwl,D. Kravets,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503610835,358,1,1,38,13,5snsl2d1lu2oclbriztdy61d6,1,53.5,13.4,2023-02-04T12:13:42.741Z,2023-02-04T12:13:44Z,4010653173,213,0.1,4010653169,141,16.7,4010653165,56,Right,4010653171,212,16.4,4010653167,140,69.0,,,,,,,,,,31myx78t8pvy886l3g8tsmrit,M. Giugliano,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503610841,359,49,1,38,14,5snsl2d1lu2oclbriztdy61d6,1,69,16.7,2023-02-04T12:13:44.151Z,2023-02-04T12:13:44Z,,,,,,,,,,,,,,,,,,,,,,,,,5et546tgrpw51ep3kfbzdyx1x,Andressa Alves,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503610899,360,4,1,38,17,5snsl2d1lu2oclbriztdy61d6,1,69.9,19.8,2023-02-04T12:13:47.126Z,2023-02-04T12:13:51Z,4010653441,233,310,4010653433,56,Right,4010653437,265,,4010653431,13,,4010653439,286,,4010653435,152,,,,,,,,5et546tgrpw51ep3kfbzdyx1x,Andressa Alves,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503610891,310,4,1,38,17,8gw3pgcd0doivaul55q8na9lg,0,30.1,80.2,2023-02-04T12:13:47.127Z,2023-02-04T12:13:51Z,4010653405,13,,4010653447,233,360,4010653409,152,,4010653411,265,,4010653413,285,,4010653407,56,Back,,,,,,,6vvrp3ijlo76d0oolobx1hgwl,D. Kravets,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503610917,311,17,1,38,21,8gw3pgcd0doivaul55q8na9lg,1,0,0,2023-02-04T12:13:51.561Z,2023-02-04T12:13:53Z,4010653559,392,,4010653557,31,,4010653561,13,243,,,,,,,,,,,,,,,,6vvrp3ijlo76d0oolobx1hgwl,D. Kravets,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503611649,361,1,1,39,14,5snsl2d1lu2oclbriztdy61d6,0,73.1,27.4,2023-02-04T12:14:44.038Z,2023-02-04T12:14:46Z,4010657187,140,97.1,4010657193,213,0.7,4010657181,155,,4010657191,212,32.2,4010657183,152,,4010657195,1,,4010657179,5,,4010657185,56,Center,31myx78t8pvy886l3g8tsmrit,M. Giugliano,4010657189,141,,,,,,56.9,,,,,,,,,,,,,,,,,,,
2503611675,312,12,1,39,17,8gw3pgcd0doivaul55q8na9lg,1,2.3,43.4,2023-02-04T12:14:47.440Z,2023-02-04T12:14:50Z,4010657301,56,Back,4010657307,212,7.7,4010657303,140,0.0,4010657387,167,,4010657385,15,,4010657309,213,4.2,4010657305,141,33.4,,,,9nc4igej6cflyxrihy20zd045,G. Rizzon,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503611697,313,6,1,39,17,8gw3pgcd0doivaul55q8na9lg,0,0.8,38.2,2023-02-04T12:14:47.492Z,2023-02-04T12:19:08Z,4010657463,233,362,4010657373,56,Back,4010657375,73,,,,,,,,,,,,,,,,,9nc4igej6cflyxrihy20zd045,G. Rizzon,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503611679,362,6,1,39,17,5snsl2d1lu2oclbriztdy61d6,1,99.2,61.8,2023-02-04T12:14:47.492Z,2023-02-04T12:14:50Z,4010657427,233,313,4010657329,73,,4010657327,56,Center,,,,,,,,,,,,,,,,31myx78t8pvy886l3g8tsmrit,M. Giugliano,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503611955,363,1,1,39,39,5snsl2d1lu2oclbriztdy61d6,1,99.5,99.5,2023-02-04T12:15:08.870Z,2023-02-04T12:15:34Z,4010658779,155,,4010658775,2,,4010659785,210,13,4010658789,212,41.6,4010658785,140,93.1,4010658781,224,,4010658793,1,,4010659787,154,,5et546tgrpw51ep3kfbzdyx1x,Andressa Alves,4010658787,141,4010658777,6,,4010658783,56,39.1,1,4010658791,213,4.6,Center,,,,,,,,,,,,,,
2503611957,364,13,1,39,43,5snsl2d1lu2oclbriztdy61d6,1,94.6,42.4,2023-02-04T12:15:13.220Z,2023-02-04T12:15:35Z,4010659805,29,,4010659005,15,,4010659819,231,48.0,4010659803,87,,4010659003,25,,4010659807,154,,4010658805,56,Center,4010659809,55,363,19cmbo4cc9cgh10wgotg3s0k5,E. Linari,4010659009,328,4010659815,103,59.7,4010659817,230,,,4010658803,60,,98.8,4010659813,102,,,43.9,,,,,,,,,
2503611945,314,5,1,39,43,8gw3pgcd0doivaul55q8na9lg,1,-0.8,57.1,2023-02-04T12:15:13.272Z,2023-02-04T12:15:15Z,4010658893,233,365,4010658727,346,,4010658725,56,Back,,,,,,,,,,,,,,,,6a4e840hagvde76wq00oitboq,B. Beretta,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503611973,365,5,1,39,43,5snsl2d1lu2oclbriztdy61d6,0,100.8,42.9,2023-02-04T12:15:13.272Z,2023-02-04T12:28:01Z,4010658863,346,,4010658861,56,Center,4010658901,233,314,,,,,,,,,,,,,,,,19cmbo4cc9cgh10wgotg3s0k5,E. Linari,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503612243,315,1,1,40,8,8gw3pgcd0doivaul55q8na9lg,1,5.2,49.6,2023-02-04T12:15:38.463Z,2023-02-04T12:15:40Z,4010660137,56,Back,4010660143,212,23.5,4010660145,213,1.3,4010660149,237,,4010660135,124,,4010660141,141,82.9,4010660139,140,11.2,,,,6a4e840hagvde76wq00oitboq,B. Beretta,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503612261,316,1,1,40,10,8gw3pgcd0doivaul55q8na9lg,0,11.2,82.9,2023-02-04T12:15:40.512Z,2023-02-04T12:15:41Z,4010660211,155,,4010660221,213,0.0,4010660217,141,84.1,4010660213,56,Back,4010660215,140,29.1,4010660219,212,18.8,,,,,,,6vvrp3ijlo76d0oolobx1hgwl,D. Kravets,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503612259,366,8,1,40,12,5snsl2d1lu2oclbriztdy61d6,1,71.1,25.2,2023-02-04T12:15:41.668Z,2023-02-04T12:15:41Z,4010660205,56,Center,,,,,,,,,,,,,,,,,,,,,,31myx78t8pvy886l3g8tsmrit,M. Giugliano,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503612389,369,15,1,40,17,5snsl2d1lu2oclbriztdy61d6,1,97.6,36.8,2023-02-04T12:15:46.955Z,2023-02-04T12:22:45Z,4010680345,20,,4010680987,103,10.1,4010680991,458,,4010680983,80,,4010660805,22,,4010660807,62,,4010680985,102,47.1,4010680993,146,98.0,e0254ysu7nwqiuku9szuf9wph,V. Giacinti,4010680369,233,4010660809,56,Center,4010680995,147,318,,4010680989,215,,38.8,,,,,,,,,,,,,,
2503612403,318,10,1,40,17,8gw3pgcd0doivaul55q8na9lg,1,1.7,58.4,2023-02-04T12:15:47.055Z,2023-02-04T12:28:02Z,4010660877,173,,4010660883,56,Back,4010660881,182,,4010680383,233,369,4010660879,180,,,,,,,,,,,6a4e840hagvde76wq00oitboq,B. Beretta,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503612321,367,1,1,40,18,5snsl2d1lu2oclbriztdy61d6,0,98,30.5,2023-02-04T12:15:47.747Z,2023-02-04T12:27:41Z,4010660523,213,2.2,4010660515,56,Center,4010660519,141,48.2,4010660521,212,14.6,4010660517,140,90.2,,,,,,,,,,5et546tgrpw51ep3kfbzdyx1x,Andressa Alves,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503612339,317,50,1,40,18,8gw3pgcd0doivaul55q8na9lg,1,2.8,69.2,2023-02-04T12:15:47.756Z,2023-02-04T12:15:53Z,4010660591,285,,4010660589,56,Back,4010660855,233,368,,,,,,,,,,,,,,,,6vvrp3ijlo76d0oolobx1hgwl,D. Kravets,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503612383,368,7,1,40,18,5snsl2d1lu2oclbriztdy61d6,1,97.2,30.8,2023-02-04T12:15:47.757Z,2023-02-04T12:15:52Z,4010660839,233,317,4010660775,56,Center,4010660777,286,,,,,,,,,,,,,,,,,5et546tgrpw51ep3kfbzdyx1x,Andressa Alves,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503612433,370,50,1,40,25,5snsl2d1lu2oclbriztdy61d6,1,67.6,35.5,2023-02-04T12:15:54.964Z,2023-02-04T12:16:23Z,4010662699,233,320,4010661437,286,,4010661011,56,Center,,,,,,,,,,,,,,,,31myx78t8pvy886l3g8tsmrit,M. Giugliano,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503612517,320,7,1,40,25,8gw3pgcd0doivaul55q8na9lg,1,32.4,64.5,2023-02-04T12:15:54.965Z,2023-02-04T12:16:23Z,4010662673,233,370,4010661443,56,Back,4010661445,285,,,,,,,,,,,,,,,,,e3mdwwn8drb7hsscyvj4u8pre,M. Pavan,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503612441,319,1,1,40,25,8gw3pgcd0doivaul55q8na9lg,0,12.4,57.9,2023-02-04T12:15:55.151Z,2023-02-04T12:15:57Z,4010661045,56,Back,4010661049,141,58.8,4010661051,212,17.2,4010661047,140,28.8,4010661053,213,0.0,,,,,,,,,,9nc4igej6cflyxrihy20zd045,G. Rizzon,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503612551,321,1,1,40,32,8gw3pgcd0doivaul55q8na9lg,1,34.3,67,2023-02-04T12:16:02.439Z,2023-02-04T12:16:04Z,4010661593,1,,4010661587,141,89.9,4010661591,213,0.5,4010661583,56,Left,4010661589,212,32.3,4010661585,140,61.2,,,,,,,e3mdwwn8drb7hsscyvj4u8pre,M. Pavan,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503612559,322,50,1,40,35,8gw3pgcd0doivaul55q8na9lg,1,61.3,79.8,2023-02-04T12:16:04.592Z,2023-02-04T12:16:07Z,4010661769,233,371,4010661617,56,Left,4010661619,286,,,,,,,,,,,,,,,,,9skgc5kozhnn4cp5fghmnwout,V. Beil,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503612585,371,7,1,40,35,5snsl2d1lu2oclbriztdy61d6,1,38.7,20.2,2023-02-04T12:16:04.593Z,2023-02-04T12:16:07Z,4010661705,56,Back,4010661753,233,322,4010661707,285,,,,,,,,,,,,,,,,,978grivb05fx65k9zg3g0czxl,G. Greggi,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503612589,372,49,1,40,37,5snsl2d1lu2oclbriztdy61d6,1,41.2,7,2023-02-04T12:16:06.949Z,2023-02-04T12:16:07Z,,,,,,,,,,,,,,,,,,,,,,,,,978grivb05fx65k9zg3g0czxl,G. Greggi,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503612695,373,1,1,40,38,5snsl2d1lu2oclbriztdy61d6,1,48.7,2.3,2023-02-04T12:16:08.500Z,2023-02-04T12:17:24Z,4010662239,212,33.6,4010666215,210,15,4010662235,140,77.8,4010662237,141,22.8,4010666217,154,,4010662243,1,,4010662233,56,Center,4010662241,213,0.4,978grivb05fx65k9zg3g0czxl,G. Greggi,,,,,,,,,1,,,,,,,,,,,,,,,,,,
2503612701,374,15,1,40,45,5snsl2d1lu2oclbriztdy61d6,1,98,30.6,2023-02-04T12:16:14.900Z,2023-02-04T12:17:24Z,4010662255,62,,4010666249,103,17.1,4010666253,147,45.7,4010666237,76,,4010662253,22,,4010664083,20,,4010662257,56,Center,4010666241,154,,e0254ysu7nwqiuku9szuf9wph,V. Giacinti,4010666251,146,4010666239,29,,4010666243,55,99.4,,4010664103,233,323,373,4010666247,102,,,52.6,,,,,,,,,
2503612725,323,10,1,40,45,8gw3pgcd0doivaul55q8na9lg,1,0.2,53.6,2023-02-04T12:16:15Z,2023-02-04T12:19:23Z,4010662377,182,,4010664133,233,374,4010662379,56,Back,4010662375,180,,4010662373,173,,,,,,,,,,,6a4e840hagvde76wq00oitboq,B. Beretta,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503612843,324,1,1,40,55,8gw3pgcd0doivaul55q8na9lg,1,14,65.1,2023-02-04T12:16:24.694Z,2023-02-04T12:16:27Z,4010662985,140,29.6,4010662989,212,26.0,4010662983,56,Back,4010662991,213,0.9,4010662981,123,,4010662987,141,94.8,,,,,,,6a4e840hagvde76wq00oitboq,B. Beretta,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503612881,325,1,1,40,58,8gw3pgcd0doivaul55q8na9lg,0,30.1,94.8,2023-02-04T12:16:27.830Z,2023-02-04T12:16:32Z,4010663181,155,,4010663193,1,,4010663187,141,81.2,4010663183,56,Left,4010663191,213,6.1,4010663185,140,77.0,4010663189,212,50.1,,,,3py0rmx89fgdd8e65l853yqne,M. Zanoli,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503612893,375,49,1,41,3,5snsl2d1lu2oclbriztdy61d6,1,29.9,32.2,2023-02-04T12:16:32.885Z,2023-02-04T12:16:33Z,,,,,,,,,,,,,,,,,,,,,,,,,19cmbo4cc9cgh10wgotg3s0k5,E. Linari,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503612909,376,1,1,41,3,5snsl2d1lu2oclbriztdy61d6,1,29.9,32.2,2023-02-04T12:16:33.444Z,2023-02-04T12:16:35Z,4010663327,212,20.5,4010663323,140,15.6,4010663329,213,2.4,4010663325,141,52.7,4010663319,56,Back,,,,,,,,,,19cmbo4cc9cgh10wgotg3s0k5,E. Linari,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503612945,377,1,1,41,5,5snsl2d1lu2oclbriztdy61d6,1,15.6,52.7,2023-02-04T12:16:34.980Z,2023-02-04T12:16:39Z,4010663527,140,22.3,4010663533,213,5.2,4010663529,141,32.5,4010663525,56,Back,4010663531,212,15.4,,,,,,,,,,ax9lyewa6alv4v3btpwlm4pn9,C. Ceasar,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503612971,378,1,1,41,9,5snsl2d1lu2oclbriztdy61d6,1,30.4,25.2,2023-02-04T12:16:39.235Z,2023-02-04T12:16:42Z,4010663657,56,Back,4010663661,141,4.3,4010663665,213,5.1,4010663659,140,36.0,4010663663,212,15.4,,,,,,,,,,19cmbo4cc9cgh10wgotg3s0k5,E. Linari,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503612999,379,1,1,41,14,5snsl2d1lu2oclbriztdy61d6,0,35.4,1.9,2023-02-04T12:16:43.908Z,2023-02-04T12:16:45Z,4010663813,141,2.6,4010663815,212,21.3,4010663811,140,55.7,4010663817,213,0.0,4010663809,56,Right,,,,,,,,,,72mtf2acxf523gwm13zq5jvth,E. Bartoli,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503612993,326,61,1,41,15,8gw3pgcd0doivaul55q8na9lg,1,44.1,97.7,2023-02-04T12:16:44.583Z,2023-02-04T12:16:44Z,4010663763,56,Back,,,,,,,,,,,,,,,,,,,,,,3py0rmx89fgdd8e65l853yqne,M. Zanoli,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503613025,327,49,1,41,18,8gw3pgcd0doivaul55q8na9lg,1,28.8,79.9,2023-02-04T12:16:47.960Z,2023-02-04T12:16:48Z,,,,,,,,,,,,,,,,,,,,,,,,,6vvrp3ijlo76d0oolobx1hgwl,D. Kravets,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503613141,328,1,1,41,20,8gw3pgcd0doivaul55q8na9lg,1,28.8,79.9,2023-02-04T12:16:50.135Z,2023-02-04T12:16:56Z,4010664447,212,23.9,4010664441,56,Left,4010664449,213,0.1,4010664445,141,82.4,4010664443,140,51.5,,,,,,,,,,6vvrp3ijlo76d0oolobx1hgwl,D. Kravets,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503613143,329,4,1,41,25,8gw3pgcd0doivaul55q8na9lg,1,51.5,74,2023-02-04T12:16:55.062Z,2023-02-04T12:17:13Z,4010664455,56,Center,4010664459,265,,4010664461,286,,4010665707,233,380,4010664453,13,,4010664457,152,,,,,,,,2kxbr1qwr4soew1kopzx7rswk,G. Di Luzio,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503613229,380,4,1,41,25,5snsl2d1lu2oclbriztdy61d6,0,48.5,26,2023-02-04T12:16:55.063Z,2023-02-04T12:17:13Z,4010664877,152,,4010664883,285,,4010665715,233,329,4010664873,13,,4010664875,56,Back,4010664879,265,,,,,,,,19cmbo4cc9cgh10wgotg3s0k5,E. Linari,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503613521,330,1,1,41,49,8gw3pgcd0doivaul55q8na9lg,1,52.6,79.7,2023-02-04T12:17:18.998Z,2023-02-04T12:17:23Z,4010666159,5,,4010666163,56,Left,4010666167,141,95.3,4010666161,152,,4010666165,140,60.7,4010666169,212,13.6,4010666171,213,0.9,,,,6vvrp3ijlo76d0oolobx1hgwl,D. Kravets,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503613559,331,1,1,41,53,8gw3pgcd0doivaul55q8na9lg,0,65.5,96.3,2023-02-04T12:17:23.472Z,2023-02-04T12:17:26Z,4010666399,155,,4010666407,212,17.5,4010666401,56,Center,4010666405,141,74.7,4010666409,213,5.3,4010666403,140,74.6,,,,,,,3py0rmx89fgdd8e65l853yqne,M. Zanoli,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503613573,381,8,1,41,58,5snsl2d1lu2oclbriztdy61d6,1,20,36.7,2023-02-04T12:17:28.292Z,2023-02-04T12:17:28Z,4010666485,56,Back,,,,,,,,,,,,,,,,,,,,,,978grivb05fx65k9zg3g0czxl,G. Greggi,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503613631,382,1,1,42,1,5snsl2d1lu2oclbriztdy61d6,1,24.9,15.3,2023-02-04T12:17:31.075Z,2023-02-04T12:17:33Z,4010666755,141,27.1,4010666759,213,0.4,4010666749,3,,4010666757,212,19.7,4010666751,56,Back,4010666753,140,42.0,,,,,,,72mtf2acxf523gwm13zq5jvth,E. Bartoli,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503613633,383,49,1,42,3,5snsl2d1lu2oclbriztdy61d6,1,43.4,28.9,2023-02-04T12:17:33.141Z,2023-02-04T12:17:33Z,,,,,,,,,,,,,,,,,,,,,,,,,e0254ysu7nwqiuku9szuf9wph,V. Giacinti,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503613721,384,1,1,42,5,5snsl2d1lu2oclbriztdy61d6,1,54.7,53.9,2023-02-04T12:17:35.059Z,2023-02-04T12:17:41Z,4010667219,141,92.9,4010667215,56,Left,4010667223,213,1.1,4010667217,140,66.3,4010667221,212,29.2,,,,,,,,,,e0254ysu7nwqiuku9szuf9wph,V. Giacinti,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503613751,385,1,1,42,11,5snsl2d1lu2oclbriztdy61d6,1,74.6,81.2,2023-02-04T12:17:41.331Z,2023-02-04T12:17:44Z,4010667341,141,79.0,4010667339,140,58.1,4010667343,212,17.4,4010667337,56,Left,4010667345,213,3.2,,,,,,,,,,f98n454u9g97ngyluh0rd4ut,M. Minami,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503613791,386,1,1,42,14,5snsl2d1lu2oclbriztdy61d6,1,58,78.4,2023-02-04T12:17:44.083Z,2023-02-04T12:17:47Z,4010667543,56,Back,4010667551,213,4.3,4010667549,212,23.7,4010667545,140,49.6,4010667547,141,46.1,,,,,,,,,,19cmbo4cc9cgh10wgotg3s0k5,E. Linari,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503613829,387,1,1,42,17,5snsl2d1lu2oclbriztdy61d6,1,49.3,41,2023-02-04T12:17:47.283Z,2023-02-04T12:17:50Z,4010667689,56,Right,4010667697,213,5.2,4010667691,140,61.6,4010667695,212,28.0,4010667693,141,4.4,,,,,,,,,,8z970w0wmh524aliuxnze5l91,C. Wenninger,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503613841,388,1,1,42,20,5snsl2d1lu2oclbriztdy61d6,1,60.5,2.2,2023-02-04T12:17:50.370Z,2023-02-04T12:17:51Z,4010667763,56,Right,4010667765,140,73.4,4010667769,212,13.5,4010667771,213,0.0,4010667767,141,2.6,,,,,,,,,,72mtf2acxf523gwm13zq5jvth,E. Bartoli,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503613847,389,1,1,42,22,5snsl2d1lu2oclbriztdy61d6,0,73.4,2.6,2023-02-04T12:17:51.667Z,2023-02-04T12:17:52Z,4010667823,213,2.3,4010667815,56,Right,4010667819,141,13.8,4010667821,212,10.5,4010667817,140,66.5,,,,,,,,,,47n7enqd3bfy0gawlth0a4mhh,E. Haavi,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503613919,332,1,1,42,24,8gw3pgcd0doivaul55q8na9lg,1,27.9,79.6,2023-02-04T12:17:53.590Z,2023-02-04T12:19:19Z,4010668073,140,31.7,4010668077,212,9.2,4010668071,56,Back,4010668079,213,1.1,4010668075,141,91.8,,,,,,,,,,9skgc5kozhnn4cp5fghmnwout,V. Beil,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503613927,333,1,1,42,25,8gw3pgcd0doivaul55q8na9lg,0,31.8,91.8,2023-02-04T12:17:55.443Z,2023-02-04T12:19:02Z,4010668123,56,Back,4010668127,141,88.7,4010668131,213,5.8,4010668125,140,35.4,4010668143,233,390,4010668129,212,4.3,4010668147,286,,4010668141,236,,e3mdwwn8drb7hsscyvj4u8pre,M. Pavan,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503613881,390,74,1,42,25,5snsl2d1lu2oclbriztdy61d6,1,63.6,4.4,2023-02-04T12:17:55.444Z,2023-02-04T12:17:59Z,4010667939,285,,4010668169,233,333,4010667937,56,Right,,,,,,,,,,,,,,,,47n7enqd3bfy0gawlth0a4mhh,E. Haavi,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503613901,391,49,1,42,27,5snsl2d1lu2oclbriztdy61d6,1,58.6,9.5,2023-02-04T12:17:56.805Z,2023-02-04T12:17:56Z,,,,,,,,,,,,,,,,,,,,,,,,,72mtf2acxf523gwm13zq5jvth,E. Bartoli,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503613923,392,1,1,42,27,5snsl2d1lu2oclbriztdy61d6,0,58.6,9.5,2023-02-04T12:17:57.458Z,2023-02-04T12:19:16Z,4010668105,212,5.3,4010668099,56,Right,4010668103,141,17.3,4010668107,213,1.5,4010668101,140,59.0,,,,,,,,,,72mtf2acxf523gwm13zq5jvth,E. Bartoli,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503613951,334,49,1,42,30,8gw3pgcd0doivaul55q8na9lg,1,38.8,89.6,2023-02-04T12:18:00.399Z,2023-02-04T12:18:00Z,,,,,,,,,,,,,,,,,,,,,,,,,e3mdwwn8drb7hsscyvj4u8pre,M. Pavan,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503613971,335,1,1,42,31,8gw3pgcd0doivaul55q8na9lg,0,37.8,93.8,2023-02-04T12:18:00.982Z,2023-02-04T12:18:02Z,4010668323,213,5.9,4010668317,140,43.1,4010668321,212,6.0,4010668335,286,,4010668319,141,90.5,4010668331,233,393,4010668315,56,Back,4010668329,236,,e3mdwwn8drb7hsscyvj4u8pre,M. Pavan,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503613961,393,74,1,42,31,5snsl2d1lu2oclbriztdy61d6,1,52.6,12.6,2023-02-04T12:18:00.983Z,2023-02-04T12:18:03Z,4010668353,233,335,4010668285,56,Right,4010668287,285,,,,,,,,,,,,,,,,,978grivb05fx65k9zg3g0czxl,G. Greggi,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503613985,394,49,1,42,33,5snsl2d1lu2oclbriztdy61d6,1,56.4,2.6,2023-02-04T12:18:02.773Z,2023-02-04T12:18:02Z,,,,,,,,,,,,,,,,,,,,,,,,,978grivb05fx65k9zg3g0czxl,G. Greggi,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503613993,395,50,1,42,33,5snsl2d1lu2oclbriztdy61d6,1,63.6,6.1,2023-02-04T12:18:03.235Z,2023-02-04T12:18:29Z,4010668391,56,Right,4010669859,286,,4010669921,233,336,,,,,,,,,,,,,,,,978grivb05fx65k9zg3g0czxl,G. Greggi,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503614011,336,7,1,42,33,8gw3pgcd0doivaul55q8na9lg,0,36.4,93.9,2023-02-04T12:18:03.236Z,2023-02-04T12:18:29Z,4010668465,56,Back,4010669883,233,395,4010668467,285,,,,,,,,,,,,,,,,,3py0rmx89fgdd8e65l853yqne,M. Zanoli,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503614077,396,1,1,42,37,5snsl2d1lu2oclbriztdy61d6,1,67.4,21.6,2023-02-04T12:18:07.539Z,2023-02-04T12:19:46Z,4010674003,210,15,4010668789,140,70.2,4010668795,213,1.4,4010668791,141,42.5,4010668787,56,Center,4010668793,212,14.5,,,,,,,978grivb05fx65k9zg3g0czxl,G. Greggi,,,,,,,,,1,,,,,,,,,,,,,,,,,,
2503614079,397,15,1,42,40,5snsl2d1lu2oclbriztdy61d6,1,77.1,41.2,2023-02-04T12:18:09.714Z,2023-02-04T12:19:46Z,4010673047,20,,4010674027,29,,4010674035,103,14.6,4010668801,22,,4010674037,215,,4010674025,80,,4010674041,146,98.2,4010674033,102,48.1,31myx78t8pvy886l3g8tsmrit,M. Giugliano,4010668803,18,4010673055,233,337,4010674039,328,,,4010674029,55,396,,4010674043,147,4010668805,56,47.3,,,,,,,,,Center
2503614101,337,10,1,42,40,8gw3pgcd0doivaul55q8na9lg,1,2.7,51.2,2023-02-04T12:18:09.814Z,2023-02-04T12:19:28Z,4010668939,179,,4010673063,233,397,4010668941,182,,4010668937,173,,4010668943,56,Back,,,,,,,,,,6a4e840hagvde76wq00oitboq,B. Beretta,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503614151,338,12,1,42,43,8gw3pgcd0doivaul55q8na9lg,1,5.3,69.4,2023-02-04T12:18:13.406Z,2023-02-04T12:19:11Z,4010669219,212,21.9,4010669247,167,,4010669209,56,Back,4010669211,140,7.2,4010669221,213,1.5,4010669217,141,100.0,,,,,,,3py0rmx89fgdd8e65l853yqne,M. Zanoli,,,,,,,,,,,,,,,,,,,,,,,,,,,
