id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/11/value,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,qualifier/15/value
2479446351,162,4,1,16,41,agjf3593kdfob1fl43rlt2b6c,0,71.6,35.6,2022-10-30T13:47:08.276Z,2022-10-30T13:47:14Z,3883520745,152,,3883520749,286,,3883520741,13,,3883520743,56,Center,3883520747,265,,3883520945,233,161,,,,,,,9q6mpd436ukjidbbj6onmti0a,L. Cedeño,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479446523,162,1,1,16,56,7pm0maqtof5rdc3ksumasw55g,1,24.4,68.6,2022-10-30T13:47:23.303Z,2022-10-30T13:47:24Z,3883521655,5,,3883521657,152,,3883521665,212,10.1,3883521661,140,25.7,3883521667,213,4.8,3883521663,141,53.9,3883521659,56,Back,,,,51kuc7ba0zrbs82iok6sia76d,N. Heroum,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479446641,163,1,1,16,58,7pm0maqtof5rdc3ksumasw55g,1,25.7,54.1,2022-10-30T13:47:24.759Z,2022-10-30T13:47:31Z,3883522289,213,1.0,3883522285,141,74.8,3883522281,56,Back,3883522283,140,34.4,3883522287,212,16.8,,,,,,,,,,7hjudlzsedzdtoh1mujgqj3yt,E. Santoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479446707,164,1,1,17,4,7pm0maqtof5rdc3ksumasw55g,1,52.2,95.7,2022-10-30T13:47:31.383Z,2022-10-30T13:47:34Z,3883522615,56,Center,3883522617,140,70.7,3883522613,155,,3883522623,213,5.7,3883522621,212,23.4,3883522619,141,76.6,,,,,,,51kuc7ba0zrbs82iok6sia76d,N. Heroum,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479446701,163,45,1,17,7,agjf3593kdfob1fl43rlt2b6c,0,29.8,19.2,2022-10-30T13:47:34.293Z,2022-10-30T13:47:36Z,3883522573,56,Back,3883522575,285,,3883522763,233,165,,,,,,,,,,,,,,,,4hr92u2mkgds9ojm844xgag9h,C. Re,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479446725,165,3,1,17,7,7pm0maqtof5rdc3ksumasw55g,1,70.2,80.8,2022-10-30T13:47:34.293Z,2022-10-30T13:47:36Z,3883522701,56,Left,3883522753,233,163,3883522703,286,,,,,,,,,,,,,,,,,cfntkj03dvexguaq8sp37fglx,M. Cambiaghi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479446729,166,61,1,17,8,7pm0maqtof5rdc3ksumasw55g,0,66.2,73.4,2022-10-30T13:47:34.654Z,2022-10-30T13:52:22Z,3883522717,56,Center,,,,,,,,,,,,,,,,,,,,,,cfntkj03dvexguaq8sp37fglx,M. Cambiaghi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479446757,165,49,1,17,9,agjf3593kdfob1fl43rlt2b6c,1,32.1,38.5,2022-10-30T13:47:35.485Z,2022-10-30T14:25:51Z,,,,,,,,,,,,,,,,,,,,,,,,,4hr92u2mkgds9ojm844xgag9h,C. Re,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479446747,164,1,1,17,9,agjf3593kdfob1fl43rlt2b6c,1,33.5,30.3,2022-10-30T13:47:35.637Z,2022-10-30T13:47:37Z,3883522809,213,1.4,3883522807,212,1.5,3883522803,141,32.5,3883522791,3,,3883522799,140,33.7,3883522795,56,Back,,,,,,,4hr92u2mkgds9ojm844xgag9h,C. Re,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479446865,166,4,1,17,11,agjf3593kdfob1fl43rlt2b6c,1,35.5,32.4,2022-10-30T13:47:38.359Z,2022-10-30T13:47:45Z,3883523403,233,167,3883523387,56,Back,3883523385,13,,3883523391,265,,3883523393,286,,3883523389,152,,,,,,,,6e1lpunbwloydldryrn6q3iz9,E. Pisani,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479446787,167,4,1,17,11,7pm0maqtof5rdc3ksumasw55g,0,64.5,67.6,2022-10-30T13:47:38.360Z,2022-10-30T13:47:45Z,3883523021,152,,3883523025,285,,3883523023,265,,3883523435,233,166,3883523017,13,,3883523019,56,Center,,,,,,,cfntkj03dvexguaq8sp37fglx,M. Cambiaghi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479446981,167,1,1,17,20,agjf3593kdfob1fl43rlt2b6c,1,31.6,36.9,2022-10-30T13:47:47.325Z,2022-10-30T13:47:52Z,3883523929,5,,3883523939,212,23.6,3883523941,213,4.9,3883523937,141,3.2,3883523933,56,Back,3883523931,152,,3883523935,140,36.8,,,,6e1lpunbwloydldryrn6q3iz9,E. Pisani,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479446993,168,1,1,17,25,agjf3593kdfob1fl43rlt2b6c,1,35.9,4.6,2022-10-30T13:47:51.917Z,2022-10-30T13:47:52Z,3883524045,140,30.2,3883524043,56,Back,3883524047,141,16.1,3883524049,212,9.8,3883524051,213,2.2,,,,,,,,,,efjrhuhhm4zy4vrzekxlu4h9m,E. Battistini,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479447087,169,1,1,17,26,agjf3593kdfob1fl43rlt2b6c,1,30.3,16.7,2022-10-30T13:47:52.837Z,2022-10-30T13:47:59Z,3883524601,212,56.1,3883524605,1,,3883524603,213,2.0,3883524599,141,92.4,3883524593,196,,3883524597,140,9.0,3883524595,56,Back,,,,cv7zl2omdyscmzg77ac8nic45,Y. Rincón,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479447133,170,1,1,17,32,agjf3593kdfob1fl43rlt2b6c,1,9.9,91.4,2022-10-30T13:47:58.869Z,2022-10-30T13:48:02Z,3883524859,213,5.0,3883524849,140,13.5,3883524857,212,13.5,3883524853,141,72.4,3883524845,56,Back,,,,,,,,,,23l4wxjftfctry8qgxh71zhm1,E. Oliviero,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479447179,171,1,1,17,35,agjf3593kdfob1fl43rlt2b6c,1,15,72,2022-10-30T13:48:02.078Z,2022-10-30T13:48:04Z,3883525071,56,Back,3883525079,212,26.9,3883525073,140,28.5,3883525077,141,38.3,3883525067,155,,3883525081,213,5.3,,,,,,,9m7xcfi5h3tshdrsckkausm39,G. Spinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479447265,172,1,1,17,38,agjf3593kdfob1fl43rlt2b6c,1,29.2,37.6,2022-10-30T13:48:04.397Z,2022-10-30T13:48:10Z,3883525565,140,6.9,3883525571,213,3.6,3883525567,141,21.3,3883525563,56,Back,3883525569,212,25.9,,,,,,,,,,cv7zl2omdyscmzg77ac8nic45,Y. Rincón,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479447333,173,1,1,17,43,agjf3593kdfob1fl43rlt2b6c,0,9.1,17.3,2022-10-30T13:48:10.038Z,2022-10-30T13:48:13Z,3883525911,212,47.5,3883525915,213,0.0,3883525919,1,,3883525905,141,18.9,3883525899,155,,3883525901,56,Right,3883525903,140,54.3,,,,6e1lpunbwloydldryrn6q3iz9,E. Pisani,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479447345,168,49,1,17,48,7pm0maqtof5rdc3ksumasw55g,1,42,79,2022-10-30T13:48:14.535Z,2022-10-30T13:48:14Z,,,,,,,,,,,,,,,,,,,,,,,,,51kuc7ba0zrbs82iok6sia76d,N. Heroum,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479447605,169,1,1,17,49,7pm0maqtof5rdc3ksumasw55g,1,45.1,80.8,2022-10-30T13:48:15.511Z,2022-10-30T13:48:29Z,3883527273,140,38.8,3883527277,212,19.5,3883527279,213,4.4,3883527271,56,Back,3883527275,141,53.8,,,,,,,,,,51kuc7ba0zrbs82iok6sia76d,N. Heroum,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479447609,170,4,1,17,54,7pm0maqtof5rdc3ksumasw55g,1,40.4,42.4,2022-10-30T13:48:20.502Z,2022-10-30T13:48:47Z,3883527287,13,,3883527379,233,174,3883527291,152,,3883527295,286,,3883527293,265,,3883527289,56,Back,,,,,,,7hjudlzsedzdtoh1mujgqj3yt,E. Santoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479447621,174,4,1,17,54,agjf3593kdfob1fl43rlt2b6c,0,59.6,57.6,2022-10-30T13:48:20.503Z,2022-10-30T14:24:17Z,3883527347,152,,3883527343,13,,3883527353,285,,3883527349,265,,3883527345,56,Center,3883527385,233,170,,,,,,,6bxufdsghl0f3r4jilcbo26eh,S. Baldi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479448477,181,43,1,18,1,agjf3593kdfob1fl43rlt2b6c,1,0,0,2022-10-30T13:48:28.255Z,2022-10-30T14:24:46Z,3883533899,233,176,3883759089,144,5,3883532207,346,0,3883532205,56,Left,,,,,,,,,,,,,ej5p7l0mua55bqhzjbybejwet,A. Tampieri,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479447635,171,1,1,18,3,7pm0maqtof5rdc3ksumasw55g,1,39,41.1,2022-10-30T13:48:29.847Z,2022-10-30T13:48:32Z,3883527417,152,,3883527415,5,,3883527419,56,Back,3883527425,212,10.7,3883527421,140,48.5,3883527423,141,35.6,3883527427,213,5.9,,,,7hjudlzsedzdtoh1mujgqj3yt,E. Santoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479447653,172,1,1,18,6,7pm0maqtof5rdc3ksumasw55g,0,52.8,33,2022-10-30T13:48:32.839Z,2022-10-30T13:48:33Z,3883527501,140,68.9,3883527505,212,17.6,3883527503,141,40.4,3883527507,213,0.3,3883527497,56,Center,,,,,,,,,,a5ysq9fe13ges96z29omy3gmh,B. Bardin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479447663,175,8,1,18,7,agjf3593kdfob1fl43rlt2b6c,1,28.5,57.5,2022-10-30T13:48:33.998Z,2022-10-30T13:48:34Z,3883527565,56,Back,,,,,,,,,,,,,,,,,,,,,,9m7xcfi5h3tshdrsckkausm39,G. Spinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479447665,176,49,1,18,8,agjf3593kdfob1fl43rlt2b6c,1,30,46,2022-10-30T13:48:35.118Z,2022-10-30T13:48:35Z,,,,,,,,,,,,,,,,,,,,,,,,,9m7xcfi5h3tshdrsckkausm39,G. Spinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479447785,177,1,1,18,11,agjf3593kdfob1fl43rlt2b6c,1,35.9,38.3,2022-10-30T13:48:38.222Z,2022-10-30T13:48:43Z,3883528251,56,Back,3883528259,213,4.3,3883528255,141,15.2,3883528257,212,17.2,3883528253,140,29.2,,,,,,,,,,9m7xcfi5h3tshdrsckkausm39,G. Spinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479447825,178,1,1,18,17,agjf3593kdfob1fl43rlt2b6c,1,32.2,11.7,2022-10-30T13:48:43.726Z,2022-10-30T13:48:47Z,3883528517,212,22.1,3883528513,140,43.2,3883528519,213,1.0,3883528511,56,Back,3883528515,141,39.4,,,,,,,,,,efjrhuhhm4zy4vrzekxlu4h9m,E. Battistini,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479447881,179,1,1,18,20,agjf3593kdfob1fl43rlt2b6c,0,45.4,43.6,2022-10-30T13:48:46.869Z,2022-10-30T13:48:50Z,3883528839,140,83.1,3883528843,212,42.6,3883528847,1,,3883528841,141,66.9,3883528845,213,0.4,3883528837,56,Center,3883528833,155,,,,,cczk9xb3xmteym84wujrwt0yc,S. Seghir,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479447875,173,8,1,18,24,7pm0maqtof5rdc3ksumasw55g,1,19.4,28.8,2022-10-30T13:48:50.568Z,2022-10-30T13:48:50Z,3883528807,56,Back,,,,,,,,,,,,,,,,,,,,,,egz2k5rilem5eycz1blntm3v8,A. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479447883,174,49,1,18,24,7pm0maqtof5rdc3ksumasw55g,1,19.7,28.8,2022-10-30T13:48:51.094Z,2022-10-30T13:48:51Z,,,,,,,,,,,,,,,,,,,,,,,,,egz2k5rilem5eycz1blntm3v8,A. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479447975,175,3,1,18,30,7pm0maqtof5rdc3ksumasw55g,0,1.5,12.1,2022-10-30T13:48:56.534Z,2022-10-30T13:48:58Z,3883529343,285,,3883529399,233,180,3883529341,56,Back,,,,,,,,,,,,,,,,egz2k5rilem5eycz1blntm3v8,A. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479447981,180,7,1,18,30,agjf3593kdfob1fl43rlt2b6c,0,98.5,87.9,2022-10-30T13:48:56.535Z,2022-10-30T13:48:58Z,3883529389,233,175,3883529361,56,Left,3883529363,286,,,,,,,,,,,,,,,,,6bxufdsghl0f3r4jilcbo26eh,S. Baldi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479447995,176,5,1,18,31,7pm0maqtof5rdc3ksumasw55g,1,-1.2,16.2,2022-10-30T13:48:57.397Z,2022-10-30T14:25:04Z,3883760875,233,381,3883529415,346,,3883529413,56,Back,,,,,,,,,,,,,,,,egz2k5rilem5eycz1blntm3v8,A. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479492271,381,5,1,18,31,agjf3593kdfob1fl43rlt2b6c,0,101.2,83.8,2022-10-30T13:48:57.397Z,2022-10-30T14:25:04Z,3883760911,233,176,3883760813,56,Left,3883760815,346,,,,,,,,,,,,,,,,,6e1lpunbwloydldryrn6q3iz9,E. Pisani,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479448491,177,1,1,19,2,7pm0maqtof5rdc3ksumasw55g,0,4.7,49.2,2022-10-30T13:49:28.438Z,2022-10-30T13:49:31Z,3883532295,74,,3883532291,213,0.3,3883532293,1,,3883532289,212,43.5,3883532283,56,Back,3883532287,141,68.3,3883532285,140,44.2,3883532281,155,,7o6r8tzrtw3820q5g8slo51w5,A. Capelletti,,3883532279,124,,,,,,,,,,,,,,,,,,,,,,,,,
2479448547,182,1,1,19,6,agjf3593kdfob1fl43rlt2b6c,1,54.4,34.3,2022-10-30T13:49:32.998Z,2022-10-30T13:49:34Z,3883532695,213,3.8,3883532691,141,1.0,3883532693,212,35.0,3883532697,1,,3883532689,140,29.0,3883532687,56,Back,3883532685,3,,,,,4hr92u2mkgds9ojm844xgag9h,C. Re,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479448553,183,49,1,19,8,agjf3593kdfob1fl43rlt2b6c,1,29.9,2.2,2022-10-30T13:49:34.767Z,2022-10-30T13:49:35Z,,,,,,,,,,,,,,,,,,,,,,,,,efjrhuhhm4zy4vrzekxlu4h9m,E. Battistini,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479448601,184,1,1,19,10,agjf3593kdfob1fl43rlt2b6c,0,29.9,2.3,2022-10-30T13:49:36.398Z,2022-10-30T13:49:38Z,3883532899,212,29.6,3883532901,213,0.0,3883532895,140,58.1,3883532893,56,Right,3883532897,141,4.1,,,,,,,,,,efjrhuhhm4zy4vrzekxlu4h9m,E. Battistini,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479448685,178,4,1,19,14,7pm0maqtof5rdc3ksumasw55g,1,43.7,90.4,2022-10-30T13:49:41.030Z,2022-10-30T13:49:43Z,3883533369,233,185,3883533337,265,,3883533333,56,Back,3883533339,286,,3883533331,13,,3883533335,152,,,,,,,,7fu77l8o1mi2fq8iqqirsu09h,A. Benoît,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479448679,185,4,1,19,14,agjf3593kdfob1fl43rlt2b6c,0,56.3,9.6,2022-10-30T13:49:41.031Z,2022-10-30T13:49:44Z,3883533297,13,,3883533413,233,178,3883533299,56,Right,3883533303,265,,3883533301,152,,3883533305,285,,,,,,,,cczk9xb3xmteym84wujrwt0yc,S. Seghir,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479449215,179,1,1,19,40,7pm0maqtof5rdc3ksumasw55g,1,47,93.7,2022-10-30T13:50:06.470Z,2022-10-30T13:50:14Z,3883536103,1,,3883536101,213,6.3,3883536091,140,95.4,3883536093,141,93.1,3883536097,212,50.8,3883536089,56,Left,3883536087,152,,3883536083,5,,97c2wpbq7cw51dh668feuju1h,A. Jelenčić,,3883536085,155,,,,,,,,,,,,,,,,,,,,,,,,,
2479449221,180,1,1,19,48,7pm0maqtof5rdc3ksumasw55g,0,96.3,93.1,2022-10-30T13:50:14.837Z,2022-10-30T13:50:15Z,3883536129,213,4.8,3883536125,141,90.6,3883536121,56,Left,3883536123,140,96.5,3883536127,212,1.7,,,,,,,,,,dhus1gg9t5tpqh3xxwrte9l1x,A. Acuti,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479449283,186,61,1,19,49,agjf3593kdfob1fl43rlt2b6c,1,3.6,6.4,2022-10-30T13:50:15.694Z,2022-10-30T13:50:22Z,3883536453,56,Back,,,,,,,,,,,,,,,,,,,,,,efjrhuhhm4zy4vrzekxlu4h9m,E. Battistini,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479449265,181,6,1,19,50,7pm0maqtof5rdc3ksumasw55g,1,98.4,90.8,2022-10-30T13:50:16.662Z,2022-10-30T13:50:19Z,3883536387,73,,3883536383,56,Left,3883536567,233,187,,,,,,,,,,,,,,,,dhus1gg9t5tpqh3xxwrte9l1x,A. Acuti,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479449293,187,6,1,19,50,agjf3593kdfob1fl43rlt2b6c,0,1.6,9.2,2022-10-30T13:50:16.662Z,2022-10-30T14:10:08Z,3883536589,233,181,3883536493,56,Back,3883536517,73,,,,,,,,,,,,,,,,,efjrhuhhm4zy4vrzekxlu4h9m,E. Battistini,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479449879,182,1,1,20,25,7pm0maqtof5rdc3ksumasw55g,0,99.4,99.3,2022-10-30T13:50:52.086Z,2022-10-30T13:51:14Z,3883541041,1,,3883539395,212,33.9,3883539391,140,94.2,3883539397,213,4.6,3883539393,141,50.1,3883539389,56,Center,3883539387,223,,3883539383,6,,7fu77l8o1mi2fq8iqqirsu09h,A. Benoît,,3883539385,155,,3883539381,2,,,,,,,,,,,,,,,,,,,,,,
2479449885,183,43,1,20,25,7pm0maqtof5rdc3ksumasw55g,1,0,0,2022-10-30T13:50:52.389Z,2022-10-30T13:50:56Z,3883539821,144,50,3883539417,56,Left,3883539419,286,0,,,,,,,,,,,,,,,,7fu77l8o1mi2fq8iqqirsu09h,A. Benoît,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479450045,188,12,1,20,30,agjf3593kdfob1fl43rlt2b6c,1,8.1,42.4,2022-10-30T13:50:56.544Z,2022-10-30T13:51:03Z,3883540183,140,12.5,3883540187,212,18.5,3883540185,141,68.7,3883540189,213,1.3,3883540181,56,Back,,,,,,,,,,eamiu4oem93j41zqdsv9uk4b9,A. Regazzoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479450079,189,12,1,20,30,agjf3593kdfob1fl43rlt2b6c,1,10,74.7,2022-10-30T13:50:57.312Z,2022-10-30T13:52:06Z,3883540347,141,95.6,3883540401,167,,3883540343,56,Back,3883540345,140,0.0,3883540351,213,2.2,3883540349,212,18.1,,,,,,,23l4wxjftfctry8qgxh71zhm1,E. Oliviero,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479450017,184,6,1,20,31,7pm0maqtof5rdc3ksumasw55g,1,99.4,17,2022-10-30T13:50:58.285Z,2022-10-30T13:52:09Z,3883540005,56,Right,3883540007,75,,3883540379,233,190,,,,,,,,,,,,,,,,7fu77l8o1mi2fq8iqqirsu09h,A. Benoît,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479450083,190,6,1,20,31,agjf3593kdfob1fl43rlt2b6c,0,0.6,83,2022-10-30T13:50:58.285Z,2022-10-30T14:10:08Z,3883540441,233,184,3883540373,73,,3883540371,56,Back,,,,,,,,,,,,,,,,23l4wxjftfctry8qgxh71zhm1,E. Oliviero,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479450583,185,1,1,21,5,7pm0maqtof5rdc3ksumasw55g,1,99.5,0.5,2022-10-30T13:51:32.276Z,2022-10-30T13:52:02Z,3883544085,154,,3883542739,140,94.6,3883542725,6,,3883542727,155,,3883542731,225,,3883542747,213,1.7,3883542745,212,33.1,3883544083,210,15,7fu77l8o1mi2fq8iqqirsu09h,A. Benoît,1,3883542749,1,,3883542721,2,3883542735,56,3883542743,141,,,,Center,48.6,,,,,,,,,,,,,
2479450585,186,15,1,21,9,7pm0maqtof5rdc3ksumasw55g,1,94.3,52.2,2022-10-30T13:51:36.228Z,2022-10-30T13:52:02Z,3883542759,56,Center,3883544119,79,,3883544133,214,,3883544125,55,185,3883543291,15,,3883544131,103,25.3,3883543329,233,191,3883543289,25,,egz2k5rilem5eycz1blntm3v8,A. Williams,,3883543295,328,,3883544137,147,3883544121,29,3883544123,154,3883544135,146,98.4,,,50.2,3883542757,16,3883544129,102,50.7,,,,,,,
2479450559,191,10,1,21,9,agjf3593kdfob1fl43rlt2b6c,1,2.2,49.4,2022-10-30T13:51:36.328Z,2022-10-30T13:51:47Z,3883543229,181,,3883543345,233,186,3883542637,56,Back,3883542635,182,,3883542631,173,,,,,,,,,,,ej5p7l0mua55bqhzjbybejwet,A. Tampieri,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479450649,187,6,1,21,11,7pm0maqtof5rdc3ksumasw55g,1,99.4,44.3,2022-10-30T13:51:37.936Z,2022-10-30T14:10:09Z,3883543053,233,192,3883543033,56,Center,3883543035,75,,,,,,,,,,,,,,,,,egz2k5rilem5eycz1blntm3v8,A. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479450575,192,6,1,21,11,agjf3593kdfob1fl43rlt2b6c,0,0.6,55.7,2022-10-30T13:51:37.936Z,2022-10-30T13:51:43Z,3883543111,233,187,3883542867,73,,3883542711,56,Back,,,,,,,,,,,,,,,,ej5p7l0mua55bqhzjbybejwet,A. Tampieri,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479451245,188,1,1,21,56,7pm0maqtof5rdc3ksumasw55g,0,99.5,0.5,2022-10-30T13:52:22.965Z,2022-10-30T13:52:31Z,3883545769,225,,3883545779,213,1.6,3883545777,212,27.2,3883545773,140,97.7,3883545763,2,,3883545767,155,,3883545771,56,Center,3883545775,141,40.4,7fu77l8o1mi2fq8iqqirsu09h,A. Benoît,,3883545765,6,,,,,,,,,,,,,,,,,,,,,,,,,
2479451321,193,4,1,22,0,agjf3593kdfob1fl43rlt2b6c,1,17.9,41.3,2022-10-30T13:52:26.843Z,2022-10-30T14:10:07Z,3883546565,189,,3883647653,233,189,3883546129,285,,3883546499,294,,3883546123,56,Back,3883546125,152,,3883546121,13,,,,,cv7zl2omdyscmzg77ac8nic45,Y. Rincón,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479451429,189,4,1,22,0,7pm0maqtof5rdc3ksumasw55g,0,82.1,58.7,2022-10-30T13:52:26.844Z,2022-10-30T14:24:01Z,3883546659,13,,3883548047,189,,3883754171,294,,3883546661,56,Center,3883546663,152,,3883647727,233,193,3883546667,286,,,,,78kvxlwqgxlr5tw44nnkcwslx,M. Banušić,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479451485,194,1,1,22,27,agjf3593kdfob1fl43rlt2b6c,0,10.7,55.2,2022-10-30T13:52:54.002Z,2022-10-30T13:52:58Z,3883546911,5,,3883546915,152,,3883546913,157,,3883546917,56,Center,3883546923,212,46.9,3883546927,1,,3883546925,213,6.2,3883546921,141,50.7,ej5p7l0mua55bqhzjbybejwet,A. Tampieri,,3883546919,140,55.3,,,,,,,,,,,,,,,,,,,,,,,,
2479451505,190,44,1,22,31,7pm0maqtof5rdc3ksumasw55g,1,44.5,50,2022-10-30T13:52:57.471Z,2022-10-30T13:52:59Z,3883547021,233,195,3883547001,56,Back,3883547005,285,,,,,,,,,,,,,,,,,51kuc7ba0zrbs82iok6sia76d,N. Heroum,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479451487,195,44,1,22,31,agjf3593kdfob1fl43rlt2b6c,0,55.5,50,2022-10-30T13:52:57.472Z,2022-10-30T13:52:59Z,3883546931,56,Center,3883546933,286,,3883547045,233,190,,,,,,,,,,,,,,,,9q6mpd436ukjidbbj6onmti0a,L. Cedeño,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479451517,191,1,1,22,32,7pm0maqtof5rdc3ksumasw55g,0,45.3,51.7,2022-10-30T13:52:58.515Z,2022-10-30T13:52:59Z,3883547075,212,11.6,3883547071,140,56.3,3883547073,141,53.8,3883547077,213,0.1,3883547067,3,,3883547069,56,Center,,,,,,,51kuc7ba0zrbs82iok6sia76d,N. Heroum,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479451533,196,43,1,22,33,agjf3593kdfob1fl43rlt2b6c,1,0,0,2022-10-30T13:52:59.921Z,2022-10-30T13:54:02Z,3883547169,212,3.2,3883547159,56,Back,3883547171,213,5.0,3883547167,141,43.1,3883547163,140,46.1,3883550467,144,1,,,,,,,eamiu4oem93j41zqdsv9uk4b9,A. Regazzoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479451551,197,1,1,22,34,agjf3593kdfob1fl43rlt2b6c,1,45.6,44.3,2022-10-30T13:53:00.408Z,2022-10-30T14:23:45Z,3883549533,3,,3883547231,56,Center,3883547239,213,0.8,3883547235,141,56.0,3883547237,212,11.3,3883547233,140,53.2,,,,,,,4hr92u2mkgds9ojm844xgag9h,C. Re,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479451555,198,1,1,22,35,agjf3593kdfob1fl43rlt2b6c,0,53.2,56,2022-10-30T13:53:01.465Z,2022-10-30T14:23:55Z,3883547269,141,30.3,3883547271,212,24.2,3883547265,56,Center,3883547273,213,5.5,3883547267,140,69.1,3883547263,155,,,,,,,,eamiu4oem93j41zqdsv9uk4b9,A. Regazzoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479451571,192,1,1,22,35,7pm0maqtof5rdc3ksumasw55g,1,28.1,39.5,2022-10-30T13:53:02.067Z,2022-10-30T13:53:04Z,3883547341,212,21.4,3883547347,213,1.4,3883547333,140,31.1,3883547337,141,70.6,3883547325,3,,3883547329,56,Back,,,,,,,egz2k5rilem5eycz1blntm3v8,A. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,
