id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/15/value,assist
2527377663,503,1,2,52,49,7jaarwfaeewpo3vnfvhc2c665,1,76.3,49.7,2023-04-02T11:40:00.433Z,2023-04-02T11:40:01Z,4157056575,140,80.3,4157056573,56,Center,4157056579,212,15.3,4157056581,213,1.3,4157056577,141,71.4,,,,,,,,,,8m1zaxpia31zue120389es72t,L. Clelland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527377827,504,1,2,52,50,7jaarwfaeewpo3vnfvhc2c665,1,80.3,71.4,2023-04-02T11:40:01.537Z,2023-04-02T11:40:07Z,4157057395,212,11.4,4157057393,141,56.7,4157057391,140,75.1,4157057389,56,Center,4157057397,213,4.2,,,,,,,,,,8hrg2luo5rmy9njl7a5xd6oyd,S. Mella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527377855,505,1,2,52,56,7jaarwfaeewpo3vnfvhc2c665,0,74.9,55.8,2023-04-02T11:40:07.313Z,2023-04-02T11:40:08Z,4157057537,155,,4157057547,213,6.1,4157057541,140,96.4,4157057545,212,22.9,4157057543,141,50.3,4157057539,56,Center,,,,,,,8vylda616yxfy53t66o4ua162,M. Bellucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527377875,412,52,2,52,57,bcuj94typp0ykv77ijp9wpsve,1,4.7,47.6,2023-04-02T11:40:08.933Z,2023-04-02T11:40:09Z,,,,,,,,,,,,,,,,,,,,,,,,,c6wbavw0v5bxajsd2xz7qg1d5,S. Cetinja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527377981,413,1,2,52,59,bcuj94typp0ykv77ijp9wpsve,0,11.1,49.3,2023-04-02T11:40:10.853Z,2023-04-02T11:40:14Z,4157058203,199,,4157058211,212,56.8,4157058215,1,,4157058205,56,Center,4157058209,141,26.8,4157058213,213,6.0,4157058207,140,63.2,,,,c6wbavw0v5bxajsd2xz7qg1d5,S. Cetinja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527378043,506,49,2,53,4,7jaarwfaeewpo3vnfvhc2c665,1,41.4,86.2,2023-04-02T11:40:16.193Z,2023-04-02T11:40:16Z,,,,,,,,,,,,,,,,,,,,,,,,,duqwuxyvts7b8y171m2zjgfe1,C. Pleidrup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527378183,507,1,2,53,8,7jaarwfaeewpo3vnfvhc2c665,1,22.8,89.3,2023-04-02T11:40:19.438Z,2023-04-02T11:40:22Z,4157059047,141,62.6,4157059051,213,4.2,4157059049,212,20.9,4157059045,140,13.0,4157059043,56,Back,,,,,,,,,,duqwuxyvts7b8y171m2zjgfe1,C. Pleidrup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527378285,508,1,2,53,10,7jaarwfaeewpo3vnfvhc2c665,1,12.5,61.5,2023-04-02T11:40:21.836Z,2023-04-02T11:40:26Z,4157059593,141,63.4,4157059595,212,15.6,4157059589,56,Back,4157059591,140,27.3,4157059597,213,0.1,,,,,,,,,,bzctf3ho6wtxhmemreonkho7p,I. Kresche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527378313,509,1,2,53,15,7jaarwfaeewpo3vnfvhc2c665,1,33.4,59.7,2023-04-02T11:40:26.328Z,2023-04-02T11:40:27Z,4157059739,140,43.1,4157059743,212,13.1,4157059745,213,5.6,4157059737,56,Back,4157059741,141,47.6,,,,,,,,,,ae23upd2mq9lzptqvyydvfsh5,M. Filangeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527378425,510,1,2,53,16,7jaarwfaeewpo3vnfvhc2c665,1,44.2,46.1,2023-04-02T11:40:27.816Z,2023-04-02T11:40:33Z,4157060337,140,37.5,4157060331,56,Back,4157060339,141,51.8,4157060343,213,2.6,4157060341,212,8.0,,,,,,,,,,8xmxzyft6jgirmjmtokysv9at,R. Jane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527378525,511,1,2,53,21,7jaarwfaeewpo3vnfvhc2c665,1,51.2,61.4,2023-04-02T11:40:32.948Z,2023-04-02T11:40:38Z,4157060821,212,12.1,4157060813,140,57.5,4157060823,213,1.0,4157060811,56,Center,4157060817,141,76.3,,,,,,,,,,ae23upd2mq9lzptqvyydvfsh5,M. Filangeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527378565,512,1,2,53,26,7jaarwfaeewpo3vnfvhc2c665,1,57.5,76.3,2023-04-02T11:40:37.889Z,2023-04-02T11:40:39Z,4157061007,212,12.2,4157061009,213,3.5,4157060999,56,Back,4157061003,140,46.5,4157061005,141,70.5,,,,,,,,,,8hrg2luo5rmy9njl7a5xd6oyd,S. Mella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527378623,513,1,2,53,28,7jaarwfaeewpo3vnfvhc2c665,1,45.7,68.7,2023-04-02T11:40:39.817Z,2023-04-02T11:40:42Z,4157061253,140,73.9,4157061251,56,Center,4157061261,1,,4157061257,212,42.7,4157061249,155,,4157061255,141,23.4,4157061259,213,5.5,,,,duqwuxyvts7b8y171m2zjgfe1,C. Pleidrup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527378643,514,1,2,53,30,7jaarwfaeewpo3vnfvhc2c665,1,74.9,20.7,2023-04-02T11:40:42.153Z,2023-04-02T11:40:43Z,4157061343,56,Center,4157061345,140,71.2,4157061349,212,7.1,4157061351,213,2.2,4157061347,141,29.4,,,,,,,,,,b8g6l2yrz5zkx0z4cwqbtrm96,B. Orsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527378667,515,1,2,53,32,7jaarwfaeewpo3vnfvhc2c665,1,70.8,29.4,2023-04-02T11:40:43.426Z,2023-04-02T11:40:44Z,4157061473,141,37.6,4157061475,212,9.6,4157061477,213,0.6,4157061471,140,78.3,4157061469,56,Center,,,,,,,,,,8xmxzyft6jgirmjmtokysv9at,R. Jane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527378711,516,1,2,53,32,7jaarwfaeewpo3vnfvhc2c665,1,78.3,37.6,2023-04-02T11:40:44.290Z,2023-04-02T11:40:46Z,4157061685,212,6.9,4157061683,141,31.3,4157061681,140,73.1,4157061679,56,Center,4157061687,213,3.8,,,,,,,,,,8kyz2zkpdn0wdf1ybpmgd2ay1,B. Brignoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527378783,517,1,2,53,34,7jaarwfaeewpo3vnfvhc2c665,1,73.9,34.2,2023-04-02T11:40:46.290Z,2023-04-02T11:40:48Z,4157061975,212,13.3,4157061973,141,53.7,4157061969,56,Center,4157061977,213,1.5,4157061971,140,74.4,,,,,,,,,,8xmxzyft6jgirmjmtokysv9at,R. Jane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527378839,518,1,2,53,37,7jaarwfaeewpo3vnfvhc2c665,1,74.6,51.6,2023-04-02T11:40:48.529Z,2023-04-02T11:40:51Z,4157062273,141,37.3,4157062275,212,9.9,4157062269,56,Center,4157062271,140,76.2,4157062277,213,4.9,,,,,,,,,,8vylda616yxfy53t66o4ua162,M. Bellucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527378865,519,1,2,53,39,7jaarwfaeewpo3vnfvhc2c665,1,76.9,37.4,2023-04-02T11:40:50.802Z,2023-04-02T11:40:52Z,4157062411,212,10.5,4157062409,141,49.4,4157062405,56,Center,4157062407,140,70.6,4157062413,213,2.3,,,,,,,,,,8xmxzyft6jgirmjmtokysv9at,R. Jane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527378909,520,1,2,53,41,7jaarwfaeewpo3vnfvhc2c665,1,70.6,49.4,2023-04-02T11:40:52.498Z,2023-04-02T11:40:55Z,4157062683,141,76.7,4157062685,212,22.3,4157062681,140,82.4,4157062679,56,Center,4157062687,213,1.0,,,,,,,,,,ae23upd2mq9lzptqvyydvfsh5,M. Filangeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527378973,521,1,2,53,44,7jaarwfaeewpo3vnfvhc2c665,1,80.3,78.4,2023-04-02T11:40:55.473Z,2023-04-02T11:40:57Z,4157062945,141,76.1,4157062943,140,59.5,4157062949,213,3.2,4157062947,212,21.9,4157062941,56,Center,,,,,,,,,,8hrg2luo5rmy9njl7a5xd6oyd,S. Mella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527379033,522,1,2,53,46,7jaarwfaeewpo3vnfvhc2c665,1,59.5,78.1,2023-04-02T11:40:57.865Z,2023-04-02T11:41:00Z,4157063209,56,Center,4157063217,213,4.5,4157063211,140,57.7,4157063215,212,8.6,4157063213,141,65.8,,,,,,,,,,duqwuxyvts7b8y171m2zjgfe1,C. Pleidrup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527379095,523,1,2,53,49,7jaarwfaeewpo3vnfvhc2c665,1,58,65.7,2023-04-02T11:41:00.719Z,2023-04-02T11:41:03Z,4157063463,140,75.7,4157063469,213,0.1,4157063465,141,67.6,4157063467,212,18.6,4157063461,56,Center,,,,,,,,,,ae23upd2mq9lzptqvyydvfsh5,M. Filangeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527379121,524,1,2,53,51,7jaarwfaeewpo3vnfvhc2c665,1,75.7,68.4,2023-04-02T11:41:03.073Z,2023-04-02T11:41:04Z,4157063623,56,Center,4157063631,213,0.0,4157063625,140,80.9,4157063629,212,5.5,4157063627,141,68.5,,,,,,,,,,8vylda616yxfy53t66o4ua162,M. Bellucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527379213,525,1,2,53,52,7jaarwfaeewpo3vnfvhc2c665,1,80.9,68.5,2023-04-02T11:41:04.198Z,2023-04-02T11:41:08Z,4157064105,141,63.7,4157064103,140,76.5,4157064109,213,3.8,4157064101,56,Center,4157064107,212,5.7,,,,,,,,,,2v7svoulkkgzvdeb4e0hw7jyt,D. Sabatino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527379223,526,50,2,53,53,7jaarwfaeewpo3vnfvhc2c665,1,73.2,67.9,2023-04-02T11:41:05.171Z,2023-04-02T11:41:09Z,4157064155,56,Center,4157064159,286,,4157064241,233,414,,,,,,,,,,,,,,,,8vylda616yxfy53t66o4ua162,M. Bellucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527379165,414,7,2,53,53,bcuj94typp0ykv77ijp9wpsve,0,26.8,32.1,2023-04-02T11:41:05.172Z,2023-04-02T11:41:08Z,4157063895,285,,4157063893,56,Back,4157064209,233,526,,,,,,,,,,,,,,,,bb1q58ts374m0dgx2afl6gq5m,V. Battelani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527379329,527,1,2,53,57,7jaarwfaeewpo3vnfvhc2c665,1,75.8,62.3,2023-04-02T11:41:08.503Z,2023-04-02T11:41:11Z,4157064637,140,81.9,4157064635,56,Center,4157064643,213,5.4,4157064639,141,49.9,4157064641,212,10.6,,,,,,,,,,8vylda616yxfy53t66o4ua162,M. Bellucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527379365,528,1,2,54,0,7jaarwfaeewpo3vnfvhc2c665,1,80.3,58.8,2023-04-02T11:41:11.493Z,2023-04-02T11:41:13Z,4157064795,141,72.0,4157064793,140,85.2,4157064799,213,1.1,4157064791,56,Center,4157064797,212,10.3,,,,,,,,,,8kyz2zkpdn0wdf1ybpmgd2ay1,B. Brignoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527379529,529,1,2,54,1,7jaarwfaeewpo3vnfvhc2c665,1,84.5,70.6,2023-04-02T11:41:12.911Z,2023-04-02T11:41:18Z,4157065585,56,Center,4157065591,212,6.1,4157065589,141,68.7,4157065595,213,3.4,4157065587,140,78.8,,,,,,,,,,8hrg2luo5rmy9njl7a5xd6oyd,S. Mella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527379549,530,1,2,54,4,7jaarwfaeewpo3vnfvhc2c665,0,78.8,67.3,2023-04-02T11:41:15.591Z,2023-04-02T11:41:24Z,4157065685,155,,4157065697,212,24.3,4157065689,56,Center,4157065695,141,57.2,4157065693,140,100.0,4157065699,213,6.0,,,,,,,8kyz2zkpdn0wdf1ybpmgd2ay1,B. Brignoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527379443,415,5,2,54,4,bcuj94typp0ykv77ijp9wpsve,1,-1.2,42.9,2023-04-02T11:41:16.213Z,2023-04-02T11:41:20Z,4157065233,346,,4157065787,233,531,4157065229,56,Back,,,,,,,,,,,,,,,,c5ze370ixl09ccy818f92jkk5,Z. Ferrario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527379559,531,5,2,54,4,7jaarwfaeewpo3vnfvhc2c665,0,101.2,57.1,2023-04-02T11:41:16.213Z,2023-04-02T11:48:57Z,4157065735,346,,4157065733,56,Center,4157065795,233,415,,,,,,,,,,,,,,,,8kyz2zkpdn0wdf1ybpmgd2ay1,B. Brignoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527380065,416,1,2,54,24,bcuj94typp0ykv77ijp9wpsve,0,5.1,46.9,2023-04-02T11:41:35.748Z,2023-04-02T11:41:38Z,4157068085,1,,4157068089,74,,4157068073,56,Right,4157068083,213,5.8,4157068071,124,,4157068077,141,0.0,4157068075,140,67.1,4157068079,212,72.8,c6wbavw0v5bxajsd2xz7qg1d5,S. Cetinja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527380073,417,5,2,54,27,bcuj94typp0ykv77ijp9wpsve,0,59.8,-1.4,2023-04-02T11:41:38.406Z,2023-04-02T11:41:59Z,4157070819,233,532,4157068123,347,,4157068121,56,Right,,,,,,,,,,,,,,,,c6wbavw0v5bxajsd2xz7qg1d5,S. Cetinja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527380581,532,5,2,54,27,7jaarwfaeewpo3vnfvhc2c665,1,40.2,101.4,2023-04-02T11:41:38.406Z,2023-04-02T11:48:58Z,4157070779,347,,4157070793,233,417,4157070777,56,Back,,,,,,,,,,,,,,,,8kyz2zkpdn0wdf1ybpmgd2ay1,B. Brignoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527380695,533,1,2,54,47,7jaarwfaeewpo3vnfvhc2c665,1,47,100,2023-04-02T11:41:59.249Z,2023-04-02T11:42:05Z,4157071325,212,12.3,4157071323,141,90.9,4157071317,107,,4157071319,56,Back,4157071327,213,3.8,4157071321,140,37.5,,,,,,,eb8kdhe0pwhhpvpfdmrlqqjth,T. Dongus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527380757,534,1,2,54,54,7jaarwfaeewpo3vnfvhc2c665,1,39.5,67.5,2023-04-02T11:42:05.347Z,2023-04-02T11:42:08Z,4157071611,141,56.0,4157071615,213,5.6,4157071609,140,47.9,4157071605,56,Back,4157071613,212,11.8,,,,,,,,,,duqwuxyvts7b8y171m2zjgfe1,C. Pleidrup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527380859,535,1,2,54,57,7jaarwfaeewpo3vnfvhc2c665,1,46.4,66.6,2023-04-02T11:42:08.316Z,2023-04-02T11:42:13Z,4157072085,213,3.0,4157072081,141,67.9,4157072077,56,Back,4157072083,212,9.3,4157072079,140,37.6,,,,,,,,,,8vylda616yxfy53t66o4ua162,M. Bellucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527380923,536,1,2,55,1,7jaarwfaeewpo3vnfvhc2c665,1,37.2,74.4,2023-04-02T11:42:13.036Z,2023-04-02T11:42:15Z,4157072433,140,44.7,4157072435,141,94.8,4157072439,213,1.1,4157072431,56,Back,4157072437,212,16.0,,,,,,,,,,duqwuxyvts7b8y171m2zjgfe1,C. Pleidrup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527380955,537,1,2,55,4,7jaarwfaeewpo3vnfvhc2c665,0,44.7,94.8,2023-04-02T11:42:15.751Z,2023-04-02T11:42:17Z,4157072533,155,,4157072535,56,Left,4157072543,213,0.0,4157072539,141,95.4,4157072541,212,21.9,4157072537,140,65.6,,,,,,,8hrg2luo5rmy9njl7a5xd6oyd,S. Mella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527380967,418,49,2,55,6,bcuj94typp0ykv77ijp9wpsve,1,32.3,7.9,2023-04-02T11:42:17.427Z,2023-04-02T11:42:17Z,,,,,,,,,,,,,,,,,,,,,,,,,b4r8ripw5dilngnxrb5fkkkid,G. Apicella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527381017,419,1,2,55,6,bcuj94typp0ykv77ijp9wpsve,1,32.3,7.9,2023-04-02T11:42:17.604Z,2023-04-02T11:42:21Z,4157072889,213,0.1,4157072885,141,10.1,4157072887,212,17.2,4157072881,56,Back,4157072891,1,,4157072877,157,,4157072883,140,48.6,,,,b4r8ripw5dilngnxrb5fkkkid,G. Apicella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527381025,420,61,2,55,9,bcuj94typp0ykv77ijp9wpsve,0,36.1,4.1,2023-04-02T11:42:20.899Z,2023-04-02T11:42:21Z,4157072959,56,Back,,,,,,,,,,,,,,,,,,,,,,bb1q58ts374m0dgx2afl6gq5m,V. Battelani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527381055,421,5,2,55,10,bcuj94typp0ykv77ijp9wpsve,0,37.8,-1.8,2023-04-02T11:42:22.212Z,2023-04-02T11:42:28Z,4157073147,347,,4157073145,56,Back,4157073947,233,538,,,,,,,,,,,,,,,,bb1q58ts374m0dgx2afl6gq5m,V. Battelani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527381203,538,5,2,55,10,7jaarwfaeewpo3vnfvhc2c665,1,62.2,101.8,2023-04-02T11:42:22.212Z,2023-04-02T11:48:58Z,4157073889,233,421,4157073827,56,Left,4157073831,347,,,,,,,,,,,,,,,,,8hrg2luo5rmy9njl7a5xd6oyd,S. Mella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527381299,539,1,2,55,16,7jaarwfaeewpo3vnfvhc2c665,1,62.5,100,2023-04-02T11:42:28.064Z,2023-04-02T11:42:31Z,4157074345,107,,4157074359,212,21.3,4157074369,1,,4157074349,140,57.7,4157074355,141,71.4,4157074365,213,4.5,4157074347,56,Center,,,,8hrg2luo5rmy9njl7a5xd6oyd,S. Mella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527381383,540,1,2,55,20,7jaarwfaeewpo3vnfvhc2c665,1,62.9,66.9,2023-04-02T11:42:31.587Z,2023-04-02T11:42:35Z,4157074771,213,4.6,4157074765,140,60.9,4157074763,56,Center,4157074769,212,24.5,4157074767,141,31.0,,,,,,,,,,8xmxzyft6jgirmjmtokysv9at,R. Jane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527381441,541,1,2,55,24,7jaarwfaeewpo3vnfvhc2c665,1,62.5,32.8,2023-04-02T11:42:35.677Z,2023-04-02T11:42:38Z,4157075123,141,49.7,4157075125,212,14.6,4157075119,56,Center,4157075127,213,2.2,4157075121,140,53.9,,,,,,,,,,ae23upd2mq9lzptqvyydvfsh5,M. Filangeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527381491,542,1,2,55,26,7jaarwfaeewpo3vnfvhc2c665,1,53.8,49.7,2023-04-02T11:42:38.062Z,2023-04-02T11:42:40Z,4157075323,212,16.7,4157075325,213,0.5,4157075317,56,Center,4157075319,140,67.4,4157075321,141,62.3,,,,,,,,,,eb8kdhe0pwhhpvpfdmrlqqjth,T. Dongus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527381505,543,1,2,55,28,7jaarwfaeewpo3vnfvhc2c665,1,66.3,62.6,2023-04-02T11:42:39.975Z,2023-04-02T11:42:41Z,4157075437,140,70.7,4157075435,56,Center,4157075443,213,5.3,4157075439,141,53.3,4157075441,212,7.8,,,,,,,,,,8hrg2luo5rmy9njl7a5xd6oyd,S. Mella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527381517,544,1,2,55,29,7jaarwfaeewpo3vnfvhc2c665,1,70.7,53.3,2023-04-02T11:42:41.046Z,2023-04-02T11:42:42Z,4157075501,212,6.3,4157075497,140,75.1,4157075503,213,0.8,4157075495,56,Center,4157075499,141,59.7,,,,,,,,,,8xmxzyft6jgirmjmtokysv9at,R. Jane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527381557,545,1,2,55,30,7jaarwfaeewpo3vnfvhc2c665,1,75.1,59.7,2023-04-02T11:42:42.047Z,2023-04-02T11:42:43Z,4157075667,141,47.2,4157075665,140,79.3,4157075671,213,5.2,4157075663,56,Center,4157075669,212,9.6,,,,,,,,,,8vylda616yxfy53t66o4ua162,M. Bellucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527381633,546,1,2,55,32,7jaarwfaeewpo3vnfvhc2c665,1,80,44.5,2023-04-02T11:42:43.796Z,2023-04-02T11:42:46Z,4157076119,141,19.7,4157076115,56,Right,4157076121,212,19.3,4157076117,140,88.9,4157076125,213,5.2,,,,,,,,,,8m1zaxpia31zue120389es72t,L. Clelland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527381651,547,1,2,55,35,7jaarwfaeewpo3vnfvhc2c665,1,88.6,15.9,2023-04-02T11:42:46.618Z,2023-04-02T11:42:47Z,4157076221,141,27.0,4157076213,56,Center,4157076229,213,2.4,4157076225,212,11.2,4157076217,140,80.7,,,,,,,,,,b8g6l2yrz5zkx0z4cwqbtrm96,B. Orsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527381729,548,1,2,55,36,7jaarwfaeewpo3vnfvhc2c665,1,80.7,27,2023-04-02T11:42:47.732Z,2023-04-02T11:42:50Z,4157076591,141,26.1,4157076589,140,97.7,4157076585,56,Center,4157076595,213,6.2,4157076593,212,17.9,,,,,,,,,,8xmxzyft6jgirmjmtokysv9at,R. Jane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527381753,549,1,2,55,38,7jaarwfaeewpo3vnfvhc2c665,0,97.7,26.1,2023-04-02T11:42:50.258Z,2023-04-02T11:42:51Z,4157076689,155,,4157076687,2,,4157076701,213,1.8,4157076693,140,93.1,4157076691,56,Center,4157076699,212,21.4,4157076695,141,56.7,,,,b8g6l2yrz5zkx0z4cwqbtrm96,B. Orsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527381757,422,43,2,55,40,bcuj94typp0ykv77ijp9wpsve,1,0,0,2023-04-02T11:42:51.379Z,2023-04-02T11:43:09Z,4157076713,212,0,4157076715,213,3.1,4157076707,56,Back,4157078797,144,12,4157076709,140,19.9,4157076711,141,42.1,,,,,,,b4r8ripw5dilngnxrb5fkkkid,G. Apicella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527381781,423,12,2,55,40,bcuj94typp0ykv77ijp9wpsve,1,19.9,42.1,2023-04-02T11:42:51.484Z,2023-04-02T11:42:52Z,4157076819,212,11.0,4157076813,56,Back,4157076821,213,1.8,4157076815,140,17.7,4157076817,141,57.9,,,,,,,,,,b4r8ripw5dilngnxrb5fkkkid,G. Apicella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527382007,424,12,2,55,41,bcuj94typp0ykv77ijp9wpsve,1,18.1,55.8,2023-04-02T11:42:52.595Z,2023-04-02T11:43:01Z,4157077965,141,63.3,4157077963,140,25.6,4157077969,213,0.6,4157077967,212,9.4,4157077961,56,Back,,,,,,,,,,c5ze370ixl09ccy818f92jkk5,Z. Ferrario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527382241,426,44,2,55,47,bcuj94typp0ykv77ijp9wpsve,1,18.8,60.8,2023-04-02T11:42:58.759Z,2023-04-02T11:44:55Z,4157088915,233,550,4157079137,285,,4157079135,56,Back,,,,,,,,,,,,,,,,bb1q58ts374m0dgx2afl6gq5m,V. Battelani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527381983,550,44,2,55,47,7jaarwfaeewpo3vnfvhc2c665,0,81.2,39.2,2023-04-02T11:42:58.760Z,2023-04-02T11:44:54Z,4157077837,56,Center,4157081753,286,,4157088925,233,426,,,,,,,,,,,,,,,,8xmxzyft6jgirmjmtokysv9at,R. Jane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527382251,427,12,2,55,47,bcuj94typp0ykv77ijp9wpsve,1,14.5,61.4,2023-04-02T11:42:58.772Z,2023-04-02T11:44:56Z,4157079179,56,Back,4157079187,213,0.2,4157079181,140,21.5,4157079183,141,63.9,4157079185,212,7.5,4157090279,15,,,,,,,,bb1q58ts374m0dgx2afl6gq5m,V. Battelani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527382283,552,13,2,55,48,7jaarwfaeewpo3vnfvhc2c665,1,76.2,36.6,2023-04-02T11:43:00.145Z,2023-04-02T11:43:31Z,4157081385,215,,4157081393,231,49.3,4157081383,103,23.6,4157080381,20,,4157081389,458,,4157079349,18,,4157081387,328,,4157079351,56,Center,ae23upd2mq9lzptqvyydvfsh5,M. Filangeri,4157081381,102,61.8,,4157079347,22,4157081377,73,,4157081391,230,97.7,,,,,,,,,,,,,,,,,,,
2527382021,425,5,2,55,49,bcuj94typp0ykv77ijp9wpsve,1,-0.9,40.8,2023-04-02T11:43:00.599Z,2023-04-02T11:48:58Z,4157078029,56,Back,4157078031,346,,4157078089,233,551,,,,,,,,,,,,,,,,c5ze370ixl09ccy818f92jkk5,Z. Ferrario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527381989,551,5,2,55,49,7jaarwfaeewpo3vnfvhc2c665,0,100.9,59.2,2023-04-02T11:43:00.599Z,2023-04-02T11:43:04Z,4157078193,233,425,4157077875,346,,4157077873,56,Center,,,,,,,,,,,,,,,,8xmxzyft6jgirmjmtokysv9at,R. Jane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527382533,428,18,2,56,14,bcuj94typp0ykv77ijp9wpsve,1,0,0,2023-04-02T11:43:25.925Z,2023-04-02T11:43:27Z,4157080667,59,21,4157080797,55,429,4157080663,42,,4157080665,44,Midfielder,,,,,,,,,,,,,bkyl1g1z7xenlu0augv7717u1,V. Di Giammarino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
