id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/12/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value,qualifier/16/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2541621611,48,43,1,7,9,49rkyo4do8uwj06geomw0xr4i,1,0,0,2023-04-30T13:07:22.358Z,2023-04-30T13:09:06Z,4239709053,56,Back,4239723681,144,61,,,,,,,,,,,,,,,,,,,2mloh2yrhs60s1uwrfycc2i8l,N. Gyömbér,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541621813,117,1,1,7,11,gi0l1habji5hpgar77dl5jqe,1,61.9,90.3,2023-04-30T13:07:25.291Z,2023-04-30T22:13:18Z,4239710069,213,4.6,4239710065,212,6.3,4239710059,56,Left,4241713375,178,,4239710061,140,61.4,4239710063,141,81.0,,,,,,,896uaqjrz22q6fqjfzuwf77jd,M. Olivera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541621857,118,1,1,7,16,gi0l1habji5hpgar77dl5jqe,1,58.4,82.7,2023-04-30T13:07:29.758Z,2023-04-30T22:13:27Z,4239710311,141,94.5,4239710309,140,61.4,4239710307,56,Left,4239710313,212,8.6,4241713859,178,,4239710315,213,1.2,,,,,,,dpcws493fepch23sk26m1a8yd,P. Zieliński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541621939,119,1,1,7,18,gi0l1habji5hpgar77dl5jqe,1,59.8,93.2,2023-04-30T13:07:32.049Z,2023-04-30T22:13:33Z,4239710797,212,20.8,4239710799,213,3.4,4239710795,141,85.7,4241714157,178,,4239710791,56,Back,4239710793,140,40.6,,,,,,,896uaqjrz22q6fqjfzuwf77jd,M. Olivera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541622083,120,1,1,7,21,gi0l1habji5hpgar77dl5jqe,1,37.6,78.5,2023-04-30T13:07:34.671Z,2023-04-30T22:13:36Z,4239711581,212,23.6,4241714327,178,,4239711575,56,Back,4239711577,140,35.0,4239711583,213,4.6,4239711579,141,44.1,,,,,,,2p1pns6j6id4nx3nbi7fv0wrt,Kim Min-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541622113,121,1,1,7,28,gi0l1habji5hpgar77dl5jqe,1,54.9,31,2023-04-30T13:07:41.786Z,2023-04-30T22:13:42Z,4239711745,213,4.2,4239711739,140,48.9,4239711737,56,Back,4241714589,178,,4239711743,212,13.9,4239711741,141,12.8,,,,,,,2kfkjjqh7vrfcfbgr4aa85dqt,A. Rrahmani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541622169,122,1,1,7,30,gi0l1habji5hpgar77dl5jqe,1,48.9,12.8,2023-04-30T13:07:43.472Z,2023-04-30T22:13:45Z,4239712011,56,Back,4239712013,140,48.0,4239712019,213,1.6,4239712017,212,20.4,4239712015,141,42.8,4241714807,178,,,,,,,,5d9i8ubibyiecxecr9jjvxexh,G. Di Lorenzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541622213,123,1,1,7,32,gi0l1habji5hpgar77dl5jqe,1,48,42.8,2023-04-30T13:07:45.392Z,2023-04-30T22:13:48Z,4239712213,212,10.7,4241714941,178,,4239712207,56,Center,4239712209,140,55.0,4239712211,141,54.3,4239712217,213,0.8,,,,,,,9y8fnvazj02vy31ljx3du0d79,S. Lobotka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541622303,124,1,1,7,33,gi0l1habji5hpgar77dl5jqe,1,54.8,53,2023-04-30T13:07:46.528Z,2023-04-30T22:13:52Z,4239712625,212,4.9,4239712619,56,Center,4239712623,141,49.7,4241715237,178,,4239712621,140,50.6,4239712627,213,3.6,,,,,,,dpcws493fepch23sk26m1a8yd,P. Zieliński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541622391,125,1,1,7,35,gi0l1habji5hpgar77dl5jqe,1,55,57.9,2023-04-30T13:07:49.242Z,2023-04-30T22:13:55Z,4239713153,56,Left,4241715435,178,,4239713155,140,62.1,4239713163,213,1.3,4239713159,212,25.9,4239713157,141,94.4,,,,,,,9y8fnvazj02vy31ljx3du0d79,S. Lobotka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541622417,126,1,1,7,39,gi0l1habji5hpgar77dl5jqe,1,60.4,92.3,2023-04-30T13:07:53.010Z,2023-04-30T22:14:01Z,4239713293,141,72.2,4239713287,56,Center,4239713291,140,61.4,4241715857,178,,4239713301,213,4.8,4239713297,212,13.7,,,,,,,4zy4d60v2qmaplm9xbe51y1gp,K. Kvaratskhelia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541622491,127,1,1,7,40,gi0l1habji5hpgar77dl5jqe,1,61.4,72.2,2023-04-30T13:07:53.914Z,2023-04-30T22:14:04Z,4239713633,140,57.9,4239713635,141,75.8,4239713641,213,2.6,4239713639,212,4.4,4241716053,178,,4239713631,56,Center,,,,,,,9y8fnvazj02vy31ljx3du0d79,S. Lobotka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541622539,128,1,1,7,42,gi0l1habji5hpgar77dl5jqe,1,55.6,68.1,2023-04-30T13:07:55.407Z,2023-04-30T22:14:06Z,4239713877,212,21.0,4241716177,178,,4239713863,56,Back,4239713881,213,4.4,4239713867,140,49.1,4239713871,141,38.9,,,,,,,4zy4d60v2qmaplm9xbe51y1gp,K. Kvaratskhelia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541622569,129,1,1,7,44,gi0l1habji5hpgar77dl5jqe,1,53.6,35,2023-04-30T13:07:57.966Z,2023-04-30T22:14:09Z,4239714007,212,11.1,4239714009,213,5.5,4241716305,178,,4239714005,141,23.0,4239714001,56,Center,4239714003,140,60.8,,,,,,,2kfkjjqh7vrfcfbgr4aa85dqt,A. Rrahmani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541622589,130,1,1,7,45,gi0l1habji5hpgar77dl5jqe,1,60.6,23,2023-04-30T13:07:59.284Z,2023-04-30T22:14:11Z,4239714105,140,66.4,4241716517,178,,4239714103,56,Center,4239714107,141,32.5,4239714111,213,0.8,4239714109,212,8.9,,,,,,,5d9i8ubibyiecxecr9jjvxexh,G. Di Lorenzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541622599,131,1,1,7,46,gi0l1habji5hpgar77dl5jqe,1,66.4,32.5,2023-04-30T13:08:00.045Z,2023-04-30T22:14:13Z,4241716611,178,,4239714203,56,Right,4239714211,213,5.2,4239714209,212,10.6,4239714207,141,19.0,4239714205,140,71.5,,,,,,,4zy4d60v2qmaplm9xbe51y1gp,K. Kvaratskhelia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541622713,132,1,1,7,47,gi0l1habji5hpgar77dl5jqe,1,71.5,19,2023-04-30T13:08:00.866Z,2023-04-30T22:14:15Z,4239714823,213,1.8,4239714811,56,Center,4239714813,140,70.0,4241716775,178,,4239714817,141,27.7,4239714819,212,6.1,,,,,,,3bhy6x04rbwzk0nh1fm59dmnd,A. Zambo Anguissa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541622763,133,1,1,7,52,gi0l1habji5hpgar77dl5jqe,1,63.7,12.1,2023-04-30T13:08:05.864Z,2023-04-30T22:14:24Z,4239715119,212,5.4,4239715117,141,12.7,4239715115,140,58.6,4241717357,178,,4239715113,56,Right,4239715121,213,3.1,,,,,,,4zy4d60v2qmaplm9xbe51y1gp,K. Kvaratskhelia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541622941,134,1,1,7,54,gi0l1habji5hpgar77dl5jqe,1,60,14,2023-04-30T13:08:08.040Z,2023-04-30T22:14:27Z,4239715991,56,Back,4239716011,1,,4239716005,213,2.0,4239715993,140,43.7,4239716001,212,39.8,4239715997,141,66.8,4241717571,178,,,,,5d9i8ubibyiecxecr9jjvxexh,G. Di Lorenzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541623053,135,1,1,8,1,gi0l1habji5hpgar77dl5jqe,1,42.6,66.2,2023-04-30T13:08:14.435Z,2023-04-30T22:14:29Z,4239716565,140,44.7,4239716571,213,4.8,4241717821,178,,4239716567,141,34.1,4239716569,212,21.9,4239716563,56,Back,,,,,,,2p1pns6j6id4nx3nbi7fv0wrt,Kim Min-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541623113,136,1,1,8,4,gi0l1habji5hpgar77dl5jqe,1,48.9,31,2023-04-30T13:08:17.709Z,2023-04-30T22:14:32Z,4241717959,178,,4239716875,56,Right,4239716881,212,18.7,4239716879,141,6.2,4239716877,140,56.7,4239716883,213,5.2,,,,,,,2kfkjjqh7vrfcfbgr4aa85dqt,A. Rrahmani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541623237,137,1,1,8,7,gi0l1habji5hpgar77dl5jqe,1,58.4,11.8,2023-04-30T13:08:20.912Z,2023-04-30T22:14:37Z,4239717541,213,2.3,4239717533,56,Back,4239717535,140,49.5,4241718303,178,,4239717537,141,25.9,4239717539,212,13.4,,,,,,,3bhy6x04rbwzk0nh1fm59dmnd,A. Zambo Anguissa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541623329,138,1,1,8,10,gi0l1habji5hpgar77dl5jqe,1,55.1,24.1,2023-04-30T13:08:24.335Z,2023-04-30T22:14:43Z,4239718003,155,,4239718005,56,Right,4239718013,213,5.8,4241718713,178,,4239718007,140,78.9,4239718011,212,28.5,4239718009,141,3.8,,,,2kfkjjqh7vrfcfbgr4aa85dqt,A. Rrahmani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541623399,139,1,1,8,14,gi0l1habji5hpgar77dl5jqe,0,80.2,8,2023-04-30T13:08:27.626Z,2023-04-30T22:14:50Z,4239718375,213,0.6,4239718355,140,100.0,4241719221,178,,4239718359,141,28.7,4239718351,56,Center,4239718367,212,26.3,,,,,,,cen5nxf8sb8binjr7apt9nb2t,H. Lozano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541623413,49,5,1,8,17,49rkyo4do8uwj06geomw0xr4i,1,-1.4,72.4,2023-04-30T13:08:30.782Z,2023-04-30T22:14:53Z,4239718465,346,,4239718463,56,Back,4239718543,233,140,,,,,,,,,,,,,,,,2mloh2yrhs60s1uwrfycc2i8l,N. Gyömbér,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541623423,140,5,1,8,17,gi0l1habji5hpgar77dl5jqe,0,101.4,27.6,2023-04-30T13:08:30.782Z,2023-04-30T22:14:53Z,4239718525,56,Center,4239718573,233,49,4239718527,346,,,,,,,,,,,,,,,,,cen5nxf8sb8binjr7apt9nb2t,H. Lozano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541623929,50,1,1,8,33,49rkyo4do8uwj06geomw0xr4i,1,4.6,54.2,2023-04-30T13:08:47.288Z,2023-04-30T22:14:58Z,4239721329,213,1.3,4239721327,212,13.8,4239721325,141,73.6,4239721319,124,,4239721321,56,Back,4239721335,237,,4239721323,140,8.3,,,,2luxnwcabb7msig7odfq5p5g5,G. Ochoa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541623999,51,1,1,8,36,49rkyo4do8uwj06geomw0xr4i,1,11.7,74.8,2023-04-30T13:08:49.610Z,2023-04-30T22:15:00Z,4241719983,178,,4239721711,56,Back,4239721713,140,25.6,4239721719,213,0.8,4239721717,212,20.2,4239721715,141,95.4,,,,,,,3coml6cxqa86px9up8yy3oz1m,L. Pirola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541624025,52,1,1,8,38,49rkyo4do8uwj06geomw0xr4i,1,21.7,95.1,2023-04-30T13:08:52.229Z,2023-04-30T22:15:07Z,4239721875,213,3.8,4241720371,178,,4239721873,212,10.0,4239721871,141,86.0,4239721869,140,14.2,4239721867,56,Back,,,,,,,b0e6d3zgwzbzysmt9b2ycvf56,D. Bradarić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541624079,53,1,1,8,39,49rkyo4do8uwj06geomw0xr4i,1,14.2,86,2023-04-30T13:08:53.088Z,2023-04-30T22:15:10Z,4239722193,141,96.6,4239722191,140,30.6,4241720593,178,,4239722189,56,Back,4239722195,212,18.7,4239722197,213,0.4,,,,,,,3coml6cxqa86px9up8yy3oz1m,L. Pirola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541624119,54,1,1,8,41,49rkyo4do8uwj06geomw0xr4i,0,30.6,96.6,2023-04-30T13:08:54.409Z,2023-04-30T22:15:18Z,4239722351,140,27.9,4239722393,156,,4239722353,141,86.6,4241721167,178,,4239722357,213,4.3,4239722349,56,Back,4239722355,212,7.4,,,,c9shobonlrg7guoyb3iwnwdsl,A. Candreva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541624199,141,4,1,8,42,gi0l1habji5hpgar77dl5jqe,1,71.1,14.4,2023-04-30T13:08:56.204Z,2023-04-30T22:15:25Z,4239722721,265,,4239722945,233,55,4239722723,286,,4239722715,13,,4239722719,152,,4239722717,56,Right,,,,,,,cen5nxf8sb8binjr7apt9nb2t,H. Lozano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541624211,55,4,1,8,42,49rkyo4do8uwj06geomw0xr4i,0,28.9,85.6,2023-04-30T13:08:56.205Z,2023-04-30T22:15:25Z,4241721651,178,,4239722789,285,,4239722787,265,,4239722783,152,,4239722779,56,Back,4239722775,13,,4239723091,233,141,,,,b0e6d3zgwzbzysmt9b2ycvf56,D. Bradarić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541625203,142,1,1,9,24,gi0l1habji5hpgar77dl5jqe,0,70.7,20.3,2023-04-30T13:09:38.239Z,2023-04-30T22:15:33Z,4239728403,152,,4239728415,1,,4239728401,155,,4239728413,213,0.9,4239728405,56,Center,4239728411,212,35.2,4241212549,224,,4241722137,178,,dpcws493fepch23sk26m1a8yd,P. Zieliński,,4241212551,20,,4239728399,5,4239728397,2,,4239728409,141,59.6,,4239728407,140,,,,,,92.5,,,,,,,,,,,
2541625235,56,44,1,9,26,49rkyo4do8uwj06geomw0xr4i,1,5.3,43,2023-04-30T13:09:40.021Z,2023-05-01T00:13:23Z,4239728591,285,,4239728589,56,Back,4239728661,233,143,,,,,,,,,,,,,,,,3coml6cxqa86px9up8yy3oz1m,L. Pirola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541625241,143,44,1,9,26,gi0l1habji5hpgar77dl5jqe,0,94.7,57,2023-04-30T13:09:40.022Z,2023-04-30T22:15:40Z,4239728609,286,,4239728607,56,Center,4239728629,233,56,,,,,,,,,,,,,,,,2p1pns6j6id4nx3nbi7fv0wrt,Kim Min-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541625275,57,12,1,9,26,49rkyo4do8uwj06geomw0xr4i,1,4.1,44.5,2023-04-30T13:09:40.075Z,2023-05-01T00:13:23Z,4239733005,141,40.2,4239728721,56,Back,4239733007,212,3.0,4239733011,213,4.5,4239733003,140,3.6,4239733219,15,,4241722865,388,,,,,3coml6cxqa86px9up8yy3oz1m,L. Pirola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541625287,144,61,1,9,26,gi0l1habji5hpgar77dl5jqe,1,96.6,61,2023-04-30T13:09:40.099Z,2023-04-30T22:15:51Z,4241723235,15,,4239728777,56,Center,4241723237,388,,,,,,,,,,,,,,,,,2p1pns6j6id4nx3nbi7fv0wrt,Kim Min-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541625345,58,5,1,9,31,49rkyo4do8uwj06geomw0xr4i,1,-0.8,64.6,2023-04-30T13:09:44.654Z,2023-04-30T22:15:59Z,4239729045,346,,4239729091,233,145,4239729043,56,Back,,,,,,,,,,,,,,,,3coml6cxqa86px9up8yy3oz1m,L. Pirola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541625293,145,5,1,9,31,gi0l1habji5hpgar77dl5jqe,0,100.8,35.4,2023-04-30T13:09:44.654Z,2023-04-30T22:15:59Z,4239728805,346,,4239729139,233,58,4239728803,56,Center,,,,,,,,,,,,,,,,2p1pns6j6id4nx3nbi7fv0wrt,Kim Min-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541626213,59,1,1,10,3,49rkyo4do8uwj06geomw0xr4i,0,4.5,45.7,2023-04-30T13:10:16.860Z,2023-04-30T22:16:04Z,4239733793,213,5.9,4239733789,212,63.7,4239733777,124,,4239733783,141,11.6,4239733779,56,Right,4239733781,140,61.0,4239733805,74,,4239733797,1,,2luxnwcabb7msig7odfq5p5g5,G. Ochoa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541626211,146,44,1,10,6,gi0l1habji5hpgar77dl5jqe,1,41.1,88,2023-04-30T13:10:20.284Z,2023-05-01T00:13:24Z,4239733763,56,Back,4239733933,233,60,4239733765,285,,,,,,,,,,,,,,,,,896uaqjrz22q6fqjfzuwf77jd,M. Olivera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541626219,60,44,1,10,6,49rkyo4do8uwj06geomw0xr4i,0,58.9,12,2023-04-30T13:10:20.285Z,2023-04-30T22:16:11Z,4239733825,286,,4239733823,56,Right,4239734031,233,146,,,,,,,,,,,,,,,,drljavudmjvyj9mvyzq7gz2s5,G. Kastanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541626261,147,1,1,10,6,gi0l1habji5hpgar77dl5jqe,0,43.5,87,2023-04-30T13:10:20.340Z,2023-05-01T00:13:24Z,4239734051,3,,4239734067,213,6.2,4239734065,212,11.5,4239734053,56,Left,4239734057,140,54.4,4239734063,141,84.8,4241724573,388,,,,,896uaqjrz22q6fqjfzuwf77jd,M. Olivera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541626289,61,1,1,10,7,49rkyo4do8uwj06geomw0xr4i,0,47.8,14,2023-04-30T13:10:21.081Z,2023-04-30T22:16:20Z,4239734199,3,,4239734203,140,43.0,4239734201,56,Back,4239734205,141,33.3,4239734209,213,1.9,4239734207,212,14.1,4241724895,388,,,,,7j0c36u6kk97eur4virjoka8l,T. Vilhena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541626327,148,49,1,10,9,gi0l1habji5hpgar77dl5jqe,1,61.3,64.5,2023-04-30T13:10:23.066Z,2023-04-30T22:16:25Z,,,,,,,,,,,,,,,,,,,,,,,,,1wynwp4x95o9w5tt4cdog6i1,V. Osimhen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541626457,149,1,1,10,11,gi0l1habji5hpgar77dl5jqe,1,63,57.2,2023-04-30T13:10:24.867Z,2023-04-30T22:16:29Z,4239735073,212,39.7,4241725417,178,,4239735067,140,89.6,4239735069,141,15.8,4239735081,1,,4239735063,56,Right,4239735077,213,5.5,,,,1wynwp4x95o9w5tt4cdog6i1,V. Osimhen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541626513,150,1,1,10,18,gi0l1habji5hpgar77dl5jqe,1,86.2,17.3,2023-04-30T13:10:31.384Z,2023-04-30T22:16:33Z,4239735421,213,3.1,4239735413,56,Right,4239735417,141,18.5,4241725721,178,,4239735419,212,10.1,4239735415,140,76.6,,,,,,,cen5nxf8sb8binjr7apt9nb2t,H. Lozano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541626569,151,1,1,10,20,gi0l1habji5hpgar77dl5jqe,1,76.2,20.5,2023-04-30T13:10:33.510Z,2023-04-30T22:16:38Z,4239735725,141,34.7,4239735729,213,2.1,4239735727,212,11.3,4239735723,140,70.6,4241725931,178,,4239735721,56,Center,,,,,,,5d9i8ubibyiecxecr9jjvxexh,G. Di Lorenzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541626605,152,1,1,10,22,gi0l1habji5hpgar77dl5jqe,1,72.3,32.2,2023-04-30T13:10:35.956Z,2023-04-30T22:16:45Z,4241726313,178,,4239735903,140,74.2,4239735917,213,5.0,4239735907,141,20.9,4239735911,212,7.9,4239735897,56,Right,,,,,,,3bhy6x04rbwzk0nh1fm59dmnd,A. Zambo Anguissa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541626687,153,1,1,10,24,gi0l1habji5hpgar77dl5jqe,1,75.8,19.4,2023-04-30T13:10:37.770Z,2023-04-30T22:16:49Z,4239736407,213,6.0,4239736399,56,Right,4239736405,212,14.0,4239736401,140,88.4,4239736403,141,12.7,4241726617,178,,,,,,,,5d9i8ubibyiecxecr9jjvxexh,G. Di Lorenzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541626731,154,1,1,10,27,gi0l1habji5hpgar77dl5jqe,1,87.9,17.6,2023-04-30T13:10:40.541Z,2023-04-30T22:16:52Z,4239736643,212,10.5,4239736641,141,17.6,4239736639,140,77.9,4239736637,56,Right,4239736645,213,3.1,4241726813,178,,,,,,,,cen5nxf8sb8binjr7apt9nb2t,H. Lozano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541626787,155,1,1,10,29,gi0l1habji5hpgar77dl5jqe,0,75.2,19,2023-04-30T13:10:42.638Z,2023-04-30T22:16:55Z,4239736933,155,,4241215339,72,,4241215337,223,,4239736941,212,24.2,4239736943,213,1.1,4239736931,2,,4241726919,178,,4239736935,56,Center,5d9i8ubibyiecxecr9jjvxexh,G. Di Lorenzo,,4239736939,141,50.3,4239736937,140,,,,,,,86.1,,,,,,,,,,,,,,,,,,,
2541626827,62,12,1,10,30,49rkyo4do8uwj06geomw0xr4i,1,10.4,49.5,2023-04-30T13:10:43.818Z,2023-04-30T22:16:59Z,4239737139,56,Back,4239737147,141,37.3,4239737149,212,22.1,4239737187,15,,4241727225,388,,4239737153,213,5.9,4239737143,140,29.9,,,,2mloh2yrhs60s1uwrfycc2i8l,N. Gyömbér,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541626867,63,44,1,10,33,49rkyo4do8uwj06geomw0xr4i,1,28,36,2023-04-30T13:10:46.497Z,2023-05-01T00:13:24Z,4239737379,285,,4239737377,56,Back,4239737461,233,156,,,,,,,,,,,,,,,,drljavudmjvyj9mvyzq7gz2s5,G. Kastanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541626849,156,44,1,10,33,gi0l1habji5hpgar77dl5jqe,0,72,64,2023-04-30T13:10:46.498Z,2023-04-30T22:17:01Z,4239737289,286,,4239737287,56,Center,4239737497,233,63,,,,,,,,,,,,,,,,9y8fnvazj02vy31ljx3du0d79,S. Lobotka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541627025,64,1,1,10,33,49rkyo4do8uwj06geomw0xr4i,0,29.1,35.7,2023-04-30T13:10:46.634Z,2023-05-01T00:13:25Z,4239738305,212,7.2,4241727719,388,,4239738303,141,42.7,4239738301,140,34.3,4239738307,213,0.7,4239738299,56,Back,4239738297,168,,4239738765,3,,drljavudmjvyj9mvyzq7gz2s5,G. Kastanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541626953,157,1,1,10,34,gi0l1habji5hpgar77dl5jqe,1,63.4,62.1,2023-04-30T13:10:48.021Z,2023-04-30T22:17:09Z,4239737851,141,68.0,4241727983,178,,4239737853,212,8.4,4239737847,56,Center,4239737849,140,56.4,4239737855,213,2.6,,,,,,,2kfkjjqh7vrfcfbgr4aa85dqt,A. Rrahmani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541627009,158,1,1,10,37,gi0l1habji5hpgar77dl5jqe,1,54,67.6,2023-04-30T13:10:51.082Z,2023-04-30T22:17:13Z,4239738213,212,15.5,4239738211,141,47.4,4239738209,140,47.2,4239738207,56,Back,4239738215,213,4.2,4241728173,178,,,,,,,,2p1pns6j6id4nx3nbi7fv0wrt,Kim Min-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541627101,159,1,1,10,39,gi0l1habji5hpgar77dl5jqe,1,47.8,43.6,2023-04-30T13:10:53.295Z,2023-04-30T22:17:17Z,4239738715,213,1.5,4239738703,56,Back,4241728377,178,,4239738713,212,16.5,4239738709,140,48.7,4239738711,141,67.8,,,,,,,2kfkjjqh7vrfcfbgr4aa85dqt,A. Rrahmani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541627137,160,1,1,10,42,gi0l1habji5hpgar77dl5jqe,1,52.2,69.5,2023-04-30T13:10:55.589Z,2023-04-30T22:17:19Z,4239738915,140,62.3,4241728569,178,,4239738919,212,13.8,4239738917,141,82.5,4239738913,56,Left,4239738921,213,0.7,,,,,,,2p1pns6j6id4nx3nbi7fv0wrt,Kim Min-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541627179,161,1,1,10,43,gi0l1habji5hpgar77dl5jqe,1,62.3,82.5,2023-04-30T13:10:56.770Z,2023-04-30T22:17:34Z,4239739155,140,53.2,4239739161,213,3.5,4239739157,141,77.1,4239739159,212,10.2,4239739153,56,Center,4241729601,178,,,,,,,,896uaqjrz22q6fqjfzuwf77jd,M. Olivera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541627209,162,1,1,10,45,gi0l1habji5hpgar77dl5jqe,1,53.2,76.7,2023-04-30T13:10:58.540Z,2023-04-30T22:17:36Z,4241729773,178,,4239739349,56,Center,4239739357,213,5.8,4239739355,212,6.6,4239739351,140,58.9,4239739353,141,72.5,,,,,,,2p1pns6j6id4nx3nbi7fv0wrt,Kim Min-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541627247,163,1,1,10,46,gi0l1habji5hpgar77dl5jqe,1,58.9,72.5,2023-04-30T13:10:59.500Z,2023-04-30T22:17:39Z,4239739581,140,49.5,4241729945,178,,4239739583,141,75.0,4239739579,56,Back,4239739587,213,3.0,4239739585,212,10.0,,,,,,,9y8fnvazj02vy31ljx3du0d79,S. Lobotka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541627289,164,1,1,10,47,gi0l1habji5hpgar77dl5jqe,1,49.5,75,2023-04-30T13:11:00.964Z,2023-04-30T22:17:40Z,4239739819,140,46.6,4239739825,213,4.6,4239739817,56,Back,4241730087,178,,4239739823,212,18.9,4239739821,141,47.5,,,,,,,2p1pns6j6id4nx3nbi7fv0wrt,Kim Min-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
