id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/9/value,qualifier/13/value,qualifier/14/value,qualifier/15/value,qualifier/16/value,qualifier/12/value
2506931959,397,3,2,47,49,7pm0maqtof5rdc3ksumasw55g,1,71.7,33.2,2023-02-12T12:34:08.116Z,2023-02-12T12:34:14Z,4028056183,56,Center,4028056185,286,,4028056229,233,398,,,,,,,,,,,,,,,,5dnoofqsczzkdqrdmj661d239,Paloma Lázaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506931897,398,45,2,47,49,agjf3593kdfob1fl43rlt2b6c,0,28.3,66.8,2023-02-12T12:34:08.116Z,2023-02-12T12:34:14Z,4028055843,56,Back,4028056247,233,397,4028055847,285,,,,,,,,,,,,,,,,,9nj8et8a0rk6ay19vk84uawh5,T. Pettenuzzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506931961,398,16,2,47,56,7pm0maqtof5rdc3ksumasw55g,1,92.3,36.6,2023-02-12T12:34:15.025Z,2023-02-12T12:35:30Z,4028060039,102,51.7,4028057643,374,2023-02-12 12:34:14.294,4028057637,20,,4028060045,230,96.7,4028060033,154,,4028060047,231,43.3,4028056199,254,,4028057635,23,,5dnoofqsczzkdqrdmj661d239,Paloma Lázaro,4028060031,29,,,4028060043,214,4028060029,78,4028056195,63,,,4028060041,103,4028056197,56,4028057647,375,4028060035,55,,,,,,,,Center,47:56.069,396,,3.2
2506932667,399,1,2,48,50,agjf3593kdfob1fl43rlt2b6c,1,50.4,50,2023-02-12T12:35:08.341Z,2023-02-12T12:35:11Z,4028059571,56,Back,4028059575,141,53.0,4028059579,213,3.0,4028059581,279,G,4028059573,140,35.2,4028059577,212,16.1,,,,,,,horxq0sb7c6929i7mc6ctuqd,S. Tarenzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506932707,400,1,2,48,53,agjf3593kdfob1fl43rlt2b6c,1,34.6,50.7,2023-02-12T12:35:12.149Z,2023-02-12T12:35:13Z,4028059813,56,Center,4028059817,140,52.2,4028059819,141,59.7,4028059823,212,19.5,4028059825,213,0.3,,,,,,,,,,4hr92u2mkgds9ojm844xgag9h,C. Re,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506932731,401,1,2,48,54,agjf3593kdfob1fl43rlt2b6c,1,52.2,59.7,2023-02-12T12:35:13.173Z,2023-02-12T12:35:14Z,4028059949,213,2.8,4028059947,212,17.7,4028059943,140,36.5,4028059941,56,Back,4028059945,141,69.1,,,,,,,,,,3d41rsjci700mhl9rxdtuicmi,C. Prugna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506932769,402,1,2,48,56,agjf3593kdfob1fl43rlt2b6c,1,36.5,69.1,2023-02-12T12:35:14.389Z,2023-02-12T12:35:16Z,4028060113,213,2.5,4028060105,56,Back,4028060107,140,27.5,4028060111,212,11.7,4028060109,141,79.3,,,,,,,,,,7rkobukrhcx0h6t3p1ux2bl78,B. Fallico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506932867,403,1,2,48,57,agjf3593kdfob1fl43rlt2b6c,1,27.5,79.3,2023-02-12T12:35:16.165Z,2023-02-12T12:35:22Z,4028060567,56,Back,4028060573,140,42.9,4028060579,141,91.5,4028060587,213,0.5,4028060583,212,18.2,,,,,,,,,,6e1lpunbwloydldryrn6q3iz9,E. Pisani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506932935,404,1,2,49,4,agjf3593kdfob1fl43rlt2b6c,1,40.2,89.4,2023-02-12T12:35:22.246Z,2023-02-12T12:35:26Z,4028060889,213,4.2,4028060883,140,25.7,4028060887,212,32.1,4028060891,1,,4028060881,56,Back,4028060885,141,47.9,,,,,,,23l4wxjftfctry8qgxh71zhm1,E. Oliviero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506932955,405,1,2,49,8,agjf3593kdfob1fl43rlt2b6c,1,27.5,37.7,2023-02-12T12:35:26.469Z,2023-02-12T12:35:27Z,4028060989,141,20.9,4028060993,213,5.0,4028060987,140,30.9,4028060991,212,12.0,4028060985,56,Back,,,,,,,,,,6e1lpunbwloydldryrn6q3iz9,E. Pisani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506932999,406,1,2,49,9,agjf3593kdfob1fl43rlt2b6c,1,30.9,20.9,2023-02-12T12:35:27.382Z,2023-02-12T12:35:29Z,4028061189,213,5.6,4028061187,212,18.2,4028061183,140,44.7,4028061181,56,Back,4028061185,141,4.7,,,,,,,,,,9nj8et8a0rk6ay19vk84uawh5,T. Pettenuzzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506933049,407,1,2,49,11,agjf3593kdfob1fl43rlt2b6c,1,55.2,6.1,2023-02-12T12:35:29.702Z,2023-02-12T12:35:33Z,4028061445,140,74.0,4028061451,213,0.0,4028061447,141,6.4,4028061443,56,Right,4028061449,212,19.7,,,,,,,,,,s7husj5h842pazt5crezfbe2,M. Giordano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506933053,408,50,2,49,15,agjf3593kdfob1fl43rlt2b6c,1,75.8,4.8,2023-02-12T12:35:33.239Z,2023-02-12T12:35:35Z,4028061591,233,399,4028061465,286,,4028061463,56,Right,,,,,,,,,,,,,,,,40sizsfd9vaym7yvwpvohu415,A. Bonfantini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506933075,399,7,2,49,15,7pm0maqtof5rdc3ksumasw55g,0,24.2,95.2,2023-02-12T12:35:33.240Z,2023-02-12T12:35:35Z,4028061555,56,Back,4028061557,285,,4028061573,233,408,,,,,,,,,,,,,,,,7hjudlzsedzdtoh1mujgqj3yt,E. Santoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506933057,409,61,2,49,15,agjf3593kdfob1fl43rlt2b6c,1,74,6.4,2023-02-12T12:35:33.744Z,2023-02-12T12:35:34Z,4028061483,56,Right,,,,,,,,,,,,,,,,,,,,,,40sizsfd9vaym7yvwpvohu415,A. Bonfantini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506933221,400,5,2,49,17,7pm0maqtof5rdc3ksumasw55g,1,26.6,102,2023-02-12T12:35:35.288Z,2023-02-12T12:39:39Z,4028062369,347,,4028062367,56,Back,4028062377,233,410,,,,,,,,,,,,,,,,7hjudlzsedzdtoh1mujgqj3yt,E. Santoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506933077,410,5,2,49,17,agjf3593kdfob1fl43rlt2b6c,0,73.4,-2,2023-02-12T12:35:35.288Z,2023-02-12T12:35:49Z,4028062401,233,400,4028061561,56,Right,4028061565,347,,,,,,,,,,,,,,,,,40sizsfd9vaym7yvwpvohu415,A. Bonfantini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506933279,401,1,2,49,30,7pm0maqtof5rdc3ksumasw55g,1,25.1,100,2023-02-12T12:35:48.972Z,2023-02-12T12:35:55Z,4028062617,213,6.1,4028062613,212,21.9,4028062603,56,Back,4028062619,1,,4028062609,141,97.1,4028062599,107,,4028062605,140,45.8,,,,7hjudlzsedzdtoh1mujgqj3yt,E. Santoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506933287,402,61,2,49,34,7pm0maqtof5rdc3ksumasw55g,0,45.8,97.1,2023-02-12T12:35:52.254Z,2023-02-12T12:43:35Z,4028062645,56,Back,,,,,,,,,,,,,,,,,,,,,,5dnoofqsczzkdqrdmj661d239,Paloma Lázaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506933265,411,49,2,49,35,agjf3593kdfob1fl43rlt2b6c,1,58,12,2023-02-12T12:35:54.103Z,2023-02-12T12:35:54Z,,,,,,,,,,,,,,,,,,,,,,,,,4xzg2jjtxvjoic1c8ohzsumdx,R. Cuschieri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506933283,412,1,2,49,36,agjf3593kdfob1fl43rlt2b6c,1,58,12,2023-02-12T12:35:54.422Z,2023-02-12T12:35:55Z,4028062635,213,1.5,4028062631,141,25.2,4028062633,212,9.0,4028062627,56,Center,4028062629,140,59.0,,,,,,,,,,4xzg2jjtxvjoic1c8ohzsumdx,R. Cuschieri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506933355,413,1,2,49,37,agjf3593kdfob1fl43rlt2b6c,1,59,25.2,2023-02-12T12:35:55.447Z,2023-02-12T12:36:00Z,4028062949,212,10.4,4028062945,140,68.8,4028062947,141,22.7,4028062951,213,6.1,4028062943,56,Center,,,,,,,,,,3d41rsjci700mhl9rxdtuicmi,C. Prugna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506933415,414,1,2,49,41,agjf3593kdfob1fl43rlt2b6c,1,69.6,29.5,2023-02-12T12:35:59.926Z,2023-02-12T12:36:02Z,4028063195,141,52.7,4028063197,212,15.8,4028063193,140,68.8,4028063191,56,Center,4028063199,213,1.6,,,,,,,,,,40sizsfd9vaym7yvwpvohu415,A. Bonfantini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506933459,415,1,2,49,43,agjf3593kdfob1fl43rlt2b6c,1,68.8,52.7,2023-02-12T12:36:02.150Z,2023-02-12T12:36:05Z,4028063401,212,20.9,4028063395,56,Left,4028063399,141,80.5,4028063403,213,1.1,4028063397,140,77.3,,,,,,,,,,3d41rsjci700mhl9rxdtuicmi,C. Prugna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506933473,416,1,2,49,46,agjf3593kdfob1fl43rlt2b6c,0,77.3,80.5,2023-02-12T12:36:05.207Z,2023-02-12T12:36:05Z,4028063461,212,5.7,4028063459,141,75.7,4028063457,140,81.7,4028063453,155,,4028063451,2,,4028063455,56,Center,4028063463,213,5.7,,,,23l4wxjftfctry8qgxh71zhm1,E. Oliviero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506933507,403,61,2,49,49,7pm0maqtof5rdc3ksumasw55g,1,26.7,23.4,2023-02-12T12:36:07.751Z,2023-02-12T12:36:07Z,4028063605,56,Back,,,,,,,,,,,,,,,,,,,,,,y1n01stf6l2bn9nw1l1qv7kk,G. Arrigoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506933543,417,1,2,49,50,agjf3593kdfob1fl43rlt2b6c,1,72.6,54.6,2023-02-12T12:36:08.838Z,2023-02-12T12:36:10Z,4028063773,141,49.4,4028063777,212,9.8,4028063767,140,63.9,4028063763,56,Center,4028063779,213,3.5,,,,,,,,,,3d41rsjci700mhl9rxdtuicmi,C. Prugna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506933591,418,1,2,49,51,agjf3593kdfob1fl43rlt2b6c,1,63.9,49.4,2023-02-12T12:36:09.895Z,2023-02-12T12:36:13Z,4028063965,140,77.3,4028063971,213,1.1,4028063973,1,,4028063967,141,91.8,4028063963,56,Left,4028063969,212,32.1,,,,,,,4hr92u2mkgds9ojm844xgag9h,C. Re,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506933613,419,1,2,49,54,agjf3593kdfob1fl43rlt2b6c,0,77.3,91.8,2023-02-12T12:36:12.952Z,2023-02-12T12:36:15Z,4028064099,212,38.1,4028064101,213,4.9,4028064091,155,,4028064103,1,,4028064093,56,Center,4028064097,141,36.7,4028064089,2,,4028064095,140,83.8,23l4wxjftfctry8qgxh71zhm1,E. Oliviero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506933681,404,1,2,50,0,7pm0maqtof5rdc3ksumasw55g,1,11,53.4,2023-02-12T12:36:19.211Z,2023-02-12T12:36:21Z,4028064507,56,Back,4028064513,212,18.1,4028064509,140,26.2,4028064515,213,0.5,4028064505,3,,4028064511,141,66.1,,,,,,,97c2wpbq7cw51dh668feuju1h,A. Jelenčić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506933685,405,1,2,50,1,7pm0maqtof5rdc3ksumasw55g,0,27.9,70.9,2023-02-12T12:36:19.861Z,2023-02-12T12:36:26Z,4028064521,56,Back,4028064529,213,5.1,4028064525,141,59.6,4028064523,140,31.1,4028064527,212,8.4,,,,,,,,,,bli75mkfku2no79sep0n21v8q,N. Arcangeli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506933667,420,50,2,50,2,agjf3593kdfob1fl43rlt2b6c,1,66.8,39.2,2023-02-12T12:36:20.601Z,2023-02-12T12:36:24Z,4028064427,56,Center,4028064633,233,406,4028064431,286,,,,,,,,,,,,,,,,,7rkobukrhcx0h6t3p1ux2bl78,B. Fallico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506933701,406,7,2,50,2,7pm0maqtof5rdc3ksumasw55g,0,33.2,60.8,2023-02-12T12:36:20.602Z,2023-02-12T12:36:24Z,4028064613,56,Back,4028064617,233,420,4028064615,285,,,,,,,,,,,,,,,,,bli75mkfku2no79sep0n21v8q,N. Arcangeli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506933713,421,1,2,50,3,agjf3593kdfob1fl43rlt2b6c,1,61.2,28.6,2023-02-12T12:36:21.879Z,2023-02-12T12:36:24Z,4028064665,56,Center,4028064671,212,15.2,4028064667,140,65.9,4028064673,213,1.2,4028064669,141,49.7,,,,,,,,,,4xzg2jjtxvjoic1c8ohzsumdx,R. Cuschieri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506933763,422,1,2,50,6,agjf3593kdfob1fl43rlt2b6c,1,65.9,49.7,2023-02-12T12:36:24.680Z,2023-02-12T12:36:29Z,4028064895,140,65.6,4028064905,213,1.6,4028064893,56,Left,4028064897,141,84.5,4028064901,212,23.7,,,,,,,,,,4hr92u2mkgds9ojm844xgag9h,C. Re,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506933783,423,1,2,50,11,agjf3593kdfob1fl43rlt2b6c,0,65.6,84.5,2023-02-12T12:36:29.353Z,2023-02-12T12:36:31Z,4028064995,212,30.8,4028064989,56,Center,4028064987,155,,4028064991,140,82.0,4028064993,141,47.0,4028064997,213,5.3,,,,,,,23l4wxjftfctry8qgxh71zhm1,E. Oliviero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506933799,407,1,2,50,13,7pm0maqtof5rdc3ksumasw55g,0,19,49.6,2023-02-12T12:36:32.083Z,2023-02-12T12:36:33Z,4028065065,56,Back,4028065071,212,17.2,4028065067,140,20.6,4028065063,3,,4028065073,213,1.5,4028065069,141,74.8,,,,,,,a5ysq9fe13ges96z29omy3gmh,B. Bardin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506933823,424,61,2,50,16,agjf3593kdfob1fl43rlt2b6c,0,77.1,21.9,2023-02-12T12:36:35.209Z,2023-02-12T12:36:35Z,4028065161,56,Center,,,,,,,,,,,,,,,,,,,,,,s7husj5h842pazt5crezfbe2,M. Giordano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506933849,408,5,2,50,17,7pm0maqtof5rdc3ksumasw55g,1,-0.8,84.6,2023-02-12T12:36:36.201Z,2023-02-12T12:39:39Z,4028065273,346,,4028065265,56,Back,4028065269,233,425,,,,,,,,,,,,,,,,a5ysq9fe13ges96z29omy3gmh,B. Bardin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506933841,425,5,2,50,17,agjf3593kdfob1fl43rlt2b6c,0,100.8,15.4,2023-02-12T12:36:36.201Z,2023-02-12T12:36:37Z,4028065291,233,408,4028065233,346,,4028065231,56,Right,,,,,,,,,,,,,,,,s7husj5h842pazt5crezfbe2,M. Giordano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506934167,410,1,2,50,34,7pm0maqtof5rdc3ksumasw55g,1,5.4,46,2023-02-12T12:36:52.780Z,2023-02-12T12:36:59Z,4028066799,237,,4028066785,124,,4028066793,212,15.3,4028066787,56,Back,4028066791,141,68.4,4028066789,140,4.1,4028066795,213,1.7,,,,7o6r8tzrtw3820q5g8slo51w5,A. Capelletti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506934179,411,1,2,50,41,7pm0maqtof5rdc3ksumasw55g,0,19.6,53.1,2023-02-12T12:36:59.540Z,2023-02-12T12:37:01Z,4028066835,140,23.8,4028066847,213,1.1,4028066843,212,10.6,4028066831,56,Back,4028066839,141,67.3,,,,,,,,,,97c2wpbq7cw51dh668feuju1h,A. Jelenčić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506934171,426,49,2,50,41,agjf3593kdfob1fl43rlt2b6c,1,67.6,15.8,2023-02-12T12:36:59.929Z,2023-02-12T12:37:00Z,,,,,,,,,,,,,,,,,,,,,,,,,4xzg2jjtxvjoic1c8ohzsumdx,R. Cuschieri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506934215,427,1,2,50,42,agjf3593kdfob1fl43rlt2b6c,1,67.6,15.8,2023-02-12T12:37:00.345Z,2023-02-12T12:37:03Z,4028067013,141,33.6,4028067017,213,1.4,4028067015,212,12.2,4028067009,56,Center,4028067011,140,69.0,,,,,,,,,,4xzg2jjtxvjoic1c8ohzsumdx,R. Cuschieri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506934217,428,50,2,50,45,agjf3593kdfob1fl43rlt2b6c,1,73.1,36.8,2023-02-12T12:37:03.531Z,2023-02-12T12:37:05Z,4028067021,56,Center,4028067107,233,412,4028067023,286,,,,,,,,,,,,,,,,,4hr92u2mkgds9ojm844xgag9h,C. Re,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506934231,412,7,2,50,45,7pm0maqtof5rdc3ksumasw55g,1,26.9,63.2,2023-02-12T12:37:03.532Z,2023-02-12T12:37:05Z,4028067103,233,428,4028067089,285,,4028067087,56,Back,,,,,,,,,,,,,,,,a5ysq9fe13ges96z29omy3gmh,B. Bardin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506934233,413,49,2,50,46,7pm0maqtof5rdc3ksumasw55g,1,25,62.3,2023-02-12T12:37:04.564Z,2023-02-12T12:37:04Z,,,,,,,,,,,,,,,,,,,,,,,,,a5ysq9fe13ges96z29omy3gmh,B. Bardin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506934339,414,1,2,50,47,7pm0maqtof5rdc3ksumasw55g,1,29.1,63.1,2023-02-12T12:37:05.263Z,2023-02-12T12:37:12Z,4028067575,213,0.3,4028067571,141,77.2,4028067573,212,28.5,4028067567,56,Center,4028067569,140,54.7,,,,,,,,,,a5ysq9fe13ges96z29omy3gmh,B. Bardin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506934351,415,1,2,50,54,7pm0maqtof5rdc3ksumasw55g,0,72,60,2023-02-12T12:37:12.640Z,2023-02-12T12:37:13Z,4028067619,140,80.0,4028067625,213,5.4,4028067623,212,13.9,4028067617,56,Center,4028067621,141,43.7,,,,,,,,,,5dnoofqsczzkdqrdmj661d239,Paloma Lázaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506934335,429,61,2,50,55,agjf3593kdfob1fl43rlt2b6c,0,19.4,63.6,2023-02-12T12:37:13.570Z,2023-02-12T12:43:25Z,4028067553,56,Back,,,,,,,,,,,,,,,,,,,,,,23l4wxjftfctry8qgxh71zhm1,E. Oliviero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506934385,416,50,2,50,55,7pm0maqtof5rdc3ksumasw55g,1,73.4,45,2023-02-12T12:37:14.200Z,2023-02-12T12:37:17Z,4028067813,56,Center,4028067815,286,,4028067979,233,430,,,,,,,,,,,,,,,,5nljieat47whdahci7pz82tjo,M. Corbin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506934407,430,7,2,50,55,agjf3593kdfob1fl43rlt2b6c,0,26.6,55,2023-02-12T12:37:14.201Z,2023-02-12T12:37:17Z,4028067905,285,,4028067901,56,Back,4028067951,233,416,,,,,,,,,,,,,,,,4hr92u2mkgds9ojm844xgag9h,C. Re,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506934497,417,1,2,51,1,7pm0maqtof5rdc3ksumasw55g,1,56.4,41.2,2023-02-12T12:37:19.776Z,2023-02-12T12:37:23Z,4028068349,212,25.5,4028068351,213,4.4,4028068347,141,6.1,4028068343,56,Back,4028068345,140,47.9,,,,,,,,,,5nljieat47whdahci7pz82tjo,M. Corbin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506934535,418,1,2,51,4,7pm0maqtof5rdc3ksumasw55g,1,56.7,4,2023-02-12T12:37:23.054Z,2023-02-12T12:37:25Z,4028068515,56,Right,4028068521,212,12.5,4028068523,213,0.1,4028068519,141,5.3,4028068517,140,68.6,,,,,,,,,,y1n01stf6l2bn9nw1l1qv7kk,G. Arrigoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506934551,419,1,2,51,6,7pm0maqtof5rdc3ksumasw55g,1,69,8.5,2023-02-12T12:37:24.945Z,2023-02-12T12:37:26Z,4028068597,56,Right,4028068601,141,4.4,4028068605,213,3.4,4028068599,140,59.0,4028068603,212,10.9,,,,,,,,,,4qzbgxsev4wibbvo4osmwb4r9,N. Farrelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506934577,420,1,2,51,7,7pm0maqtof5rdc3ksumasw55g,0,59,4.4,2023-02-12T12:37:25.904Z,2023-02-12T12:37:27Z,4028068721,140,71.7,4028068725,212,14.7,4028068719,56,Right,4028068723,141,13.4,4028068727,213,0.4,,,,,,,,,,y1n01stf6l2bn9nw1l1qv7kk,G. Arrigoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506934589,431,8,2,51,10,agjf3593kdfob1fl43rlt2b6c,1,28.7,81.1,2023-02-12T12:37:28.425Z,2023-02-12T12:37:28Z,4028068769,56,Back,,,,,,,,,,,,,,,,,,,,,,4hr92u2mkgds9ojm844xgag9h,C. Re,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506934631,432,49,2,51,13,agjf3593kdfob1fl43rlt2b6c,1,37.4,92.3,2023-02-12T12:37:31.418Z,2023-02-12T12:37:31Z,,,,,,,,,,,,,,,,,,,,,,,,,7rkobukrhcx0h6t3p1ux2bl78,B. Fallico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506934687,433,1,2,51,13,agjf3593kdfob1fl43rlt2b6c,1,37.4,92.3,2023-02-12T12:37:31.562Z,2023-02-12T12:37:37Z,4028069305,141,92.0,4028069301,56,Back,4028069303,140,27.3,4028069307,212,10.6,4028069309,213,3.2,,,,,,,,,,7rkobukrhcx0h6t3p1ux2bl78,B. Fallico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506934691,434,4,2,51,17,agjf3593kdfob1fl43rlt2b6c,1,30.6,93,2023-02-12T12:37:35.562Z,2023-02-12T12:37:39Z,4028069317,13,,4028069323,265,,4028069319,56,Back,4028069321,152,,4028069325,285,,4028069517,233,421,,,,,,,23l4wxjftfctry8qgxh71zhm1,E. Oliviero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506934717,421,4,2,51,17,7pm0maqtof5rdc3ksumasw55g,0,69.4,7,2023-02-12T12:37:35.563Z,2023-02-12T12:37:39Z,4028069491,56,Right,4028069487,13,,4028069495,152,,4028069497,265,,4028069553,233,434,4028069557,286,,,,,,,,4qzbgxsev4wibbvo4osmwb4r9,N. Farrelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506935051,435,18,2,51,42,agjf3593kdfob1fl43rlt2b6c,1,0,0,2023-02-12T12:38:01.160Z,2023-02-12T12:38:01Z,4028071067,42,,4028071123,55,436,4028071071,59,67,4028071069,44,Defender,,,,,,,,,,,,,s7husj5h842pazt5crezfbe2,M. Giordano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506935057,436,19,2,51,42,agjf3593kdfob1fl43rlt2b6c,1,0,0,2023-02-12T12:38:01.161Z,2023-02-12T12:38:02Z,4028071087,55,435,4028071083,293,2,4028071081,292,3,4028071073,42,,4028071077,145,2,4028071085,44,Defender,4028071079,59,2,,,,20pat26jlgjcvstrte9jbltrd,V. Panzeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506935383,437,18,2,52,3,agjf3593kdfob1fl43rlt2b6c,1,0,0,2023-02-12T12:38:21.348Z,2023-02-12T12:38:22Z,4028072689,44,Forward,4028072687,42,,4028072747,55,438,4028072691,59,27,,,,,,,,,,,,,horxq0sb7c6929i7mc6ctuqd,S. Tarenzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506935389,438,19,2,52,3,agjf3593kdfob1fl43rlt2b6c,1,0,0,2023-02-12T12:38:21.349Z,2023-02-12T12:38:22Z,4028072727,293,2,4028072723,59,19,4028072729,44,Forward,4028072717,42,,4028072725,292,9,4028072731,55,437,4028072721,145,10,,,,9q6mpd436ukjidbbj6onmti0a,L. Cedeño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506935657,439,1,2,52,17,agjf3593kdfob1fl43rlt2b6c,1,34.2,93.8,2023-02-12T12:38:35.915Z,2023-02-12T12:38:38Z,4028073995,213,5.8,4028073989,140,70.4,4028073983,157,,4028073991,141,66.1,4028073987,56,Center,4028073993,212,42.4,4028073997,1,,4028073981,5,,23l4wxjftfctry8qgxh71zhm1,E. Oliviero,4028073985,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506935693,440,1,2,52,20,agjf3593kdfob1fl43rlt2b6c,0,70.4,66.1,2023-02-12T12:38:38.780Z,2023-02-12T12:38:44Z,4028074151,56,Center,4028074149,157,,4028074155,141,35.1,4028074161,1,,4028074159,213,5.4,4028074157,212,27.8,4028074153,140,87.6,,,,7rkobukrhcx0h6t3p1ux2bl78,B. Fallico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506935727,422,52,2,52,24,7pm0maqtof5rdc3ksumasw55g,1,14.4,61.7,2023-02-12T12:38:42.753Z,2023-02-12T12:38:42Z,,,,,,,,,,,,,,,,,,,,,,,,,7o6r8tzrtw3820q5g8slo51w5,A. Capelletti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506935889,423,80,2,52,37,7pm0maqtof5rdc3ksumasw55g,0,15.6,38.5,2023-02-12T12:38:55.913Z,2023-02-12T12:38:56Z,,,,,,,,,,,,,,,,,,,,,,,,,7o6r8tzrtw3820q5g8slo51w5,A. Capelletti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
