id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/12/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value,assist,qualifier/18/id,qualifier/18/qualifierId
2545946751,196,1,1,21,36,4plikfte18rv8v4l89z803d4y,1,5,55.4,2023-05-08T16:52:03.880Z,2023-05-08T21:24:25Z,4262828255,140,33.2,4262828271,74,,4262828263,1,,4262828253,56,Back,4262828257,141,23.5,4262828259,212,36.7,4262828251,155,,4262828261,213,5.7,awpcf5w245iug4znjqctuebpx,N. Ravaglia,4262830301,189,,,4262828249,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545946755,195,45,1,21,40,dxq76zcvnokq07cszdx0i6kve,0,66.6,79.1,2023-05-08T16:52:08.437Z,2023-05-08T21:24:45Z,4262829887,233,197,4262828297,285,,4262828295,56,Left,,,,,,,,,,,,,,,,18jovwk0ysx6ajb8y75179j9x,Walace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545946753,197,3,1,21,40,4plikfte18rv8v4l89z803d4y,1,33.4,20.9,2023-05-08T16:52:08.437Z,2023-05-08T21:24:45Z,4262828279,56,Back,4262829875,286,,4263614807,178,,4263440183,464,,4262829871,233,195,,,,,,,,,,1wnzwoisg4ctvcxsh2xnrkj4l,M. Gabbiadini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545946761,198,1,1,21,42,4plikfte18rv8v4l89z803d4y,1,25.9,28,2023-05-08T16:52:10.167Z,2023-05-08T21:24:57Z,4262828319,212,32.2,4262828311,155,,4262828317,141,75.0,4262828323,1,,4263614961,178,,4262828315,140,29.5,4262828313,56,Back,4262828321,213,1.5,1wnzwoisg4ctvcxsh2xnrkj4l,M. Gabbiadini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545946771,199,1,1,21,45,4plikfte18rv8v4l89z803d4y,1,29.5,75,2023-05-08T16:52:13.090Z,2023-05-08T21:25:21Z,4262828373,213,3.2,4263615139,178,,4262828369,141,74.4,4262828367,140,21.4,4262828371,212,8.5,4262828365,56,Back,,,,,,,c87f30rukjnu7v3f3iqxpkxqt,F. Đuričić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545946781,200,1,1,21,47,4plikfte18rv8v4l89z803d4y,1,22,74.6,2023-05-08T16:52:15.558Z,2023-05-08T21:28:02Z,4262828429,140,30.5,4262828427,56,Back,4262828435,213,1.0,4262828433,212,16.2,4262828431,141,94.5,4263616809,178,,,,,,,,6l8t99gerta358od16upuhqz9,N. Murru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545946803,201,1,1,21,50,4plikfte18rv8v4l89z803d4y,1,30.5,94.5,2023-05-08T16:52:18.235Z,2023-05-08T21:28:06Z,4262828549,140,21.4,4263616883,178,,4262828547,56,Back,4262828551,141,82.7,4262828555,213,3.8,4262828553,212,12.5,,,,,,,14vhrqvqomi57x5mtsawm44b9,T. Augello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545946809,202,1,1,21,54,4plikfte18rv8v4l89z803d4y,1,22.6,82.1,2023-05-08T16:52:21.959Z,2023-05-08T21:28:10Z,4262828607,212,9.3,4262828601,56,Back,4262828609,213,4.9,4262828603,140,24.0,4262828605,141,68.6,4263616945,178,,,,,,,,6l8t99gerta358od16upuhqz9,N. Murru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545946819,203,1,1,21,56,4plikfte18rv8v4l89z803d4y,1,24,65.1,2023-05-08T16:52:24.473Z,2023-05-08T21:28:13Z,4262828675,213,4.8,4262828669,140,25.5,4262828673,212,27.4,4262828667,56,Back,4263616981,178,,4262828671,141,24.8,,,,,,,eqggzoepu1d4t13fw6ybebtn9,T. Rincón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545946833,204,1,1,22,1,4plikfte18rv8v4l89z803d4y,1,28.2,17.5,2023-05-08T16:52:29.249Z,2023-05-08T21:28:22Z,4262828731,141,5.5,4263617101,178,,4262828729,140,33.9,4262828727,56,Back,4262828735,213,5.3,4262828733,212,10.1,,,,,,,acss55nkdwdtvt9zl6p1ry09h,K. Günter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545946861,205,1,1,22,3,4plikfte18rv8v4l89z803d4y,1,31.6,6.1,2023-05-08T16:52:31.319Z,2023-05-08T21:28:29Z,4262828873,56,Back,4262828875,140,12.4,4262828881,213,2.3,4263617225,178,,4262828879,212,31.6,4262828877,141,41.9,,,,,,,7kbn6vt37rfgd9yszzvx9idm2,A. Zanoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545946867,206,1,1,22,8,4plikfte18rv8v4l89z803d4y,1,12.4,41.9,2023-05-08T16:52:35.919Z,2023-05-08T21:28:33Z,4262828921,141,50.4,4263617319,178,,4262828919,140,18.5,4262828923,212,8.6,4262828917,56,Back,4262828925,213,0.7,,,,,,,awpcf5w245iug4znjqctuebpx,N. Ravaglia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545946871,207,1,1,22,10,4plikfte18rv8v4l89z803d4y,1,18.5,50.4,2023-05-08T16:52:38.125Z,2023-05-08T21:28:37Z,4262828943,140,24.5,4262828945,141,76.4,4262828947,212,18.8,4262828941,56,Back,4263617393,178,,4262828949,213,1.2,,,,,,,7wjzrrcy3fp8nq6dlanfxvqhh,B. Nuytinck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545946889,208,1,1,22,12,4plikfte18rv8v4l89z803d4y,1,24.8,76.4,2023-05-08T16:52:40.558Z,2023-05-08T21:28:43Z,4262829045,140,32.6,4262829043,56,Back,4262829051,213,1.0,4262829049,212,16.0,4262829047,141,96.6,4263617471,178,,,,,,,,6l8t99gerta358od16upuhqz9,N. Murru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545946895,209,1,1,22,15,4plikfte18rv8v4l89z803d4y,1,31.7,96.3,2023-05-08T16:52:42.799Z,2023-05-08T21:28:49Z,4262829089,212,15.4,4262829087,141,74.4,4262829091,213,4.5,4263617583,178,,4262829085,140,28.1,4262829083,56,Back,,,,,,,c87f30rukjnu7v3f3iqxpkxqt,F. Đuričić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545946911,210,1,1,22,16,4plikfte18rv8v4l89z803d4y,1,28.1,74.4,2023-05-08T16:52:43.710Z,2023-05-08T21:28:53Z,4262829189,213,3.4,4262829181,56,Back,4262829187,212,23.2,4262829185,141,65.3,4262829183,140,6.8,4263617655,178,,,,,,,,eqggzoepu1d4t13fw6ybebtn9,T. Rincón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545946937,211,1,1,22,21,4plikfte18rv8v4l89z803d4y,1,7.8,51.9,2023-05-08T16:52:48.750Z,2023-05-08T21:29:00Z,4262829317,140,13.9,4262829323,213,0.1,4262829319,141,52.4,4263617731,178,,4262829321,212,6.4,4262829315,56,Back,,,,,,,awpcf5w245iug4znjqctuebpx,N. Ravaglia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545946949,212,1,1,22,25,4plikfte18rv8v4l89z803d4y,1,19.2,54,2023-05-08T16:52:53.269Z,2023-05-08T21:29:04Z,4262829413,141,59.0,4262829415,212,12.8,4262829417,213,0.3,4262829411,140,31.0,4262829409,56,Back,4263617765,178,,,,,,,,7wjzrrcy3fp8nq6dlanfxvqhh,B. Nuytinck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545946973,213,1,1,22,26,4plikfte18rv8v4l89z803d4y,1,31,59,2023-05-08T16:52:54.043Z,2023-05-08T21:29:09Z,4262829541,140,20.8,4262829547,213,3.3,4263617809,178,,4262829539,56,Back,4262829545,212,10.8,4262829543,141,57.2,,,,,,,eqggzoepu1d4t13fw6ybebtn9,T. Rincón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545946979,214,1,1,22,30,4plikfte18rv8v4l89z803d4y,1,23.7,62.1,2023-05-08T16:52:57.778Z,2023-05-08T21:29:14Z,4263617833,178,,4262829571,141,86.1,4262829575,213,1.4,4262829569,140,25.7,4262829573,212,16.5,4262829567,56,Back,,,,,,,7wjzrrcy3fp8nq6dlanfxvqhh,B. Nuytinck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545947003,215,1,1,22,32,4plikfte18rv8v4l89z803d4y,0,25.7,86.1,2023-05-08T16:53:00.388Z,2023-05-08T21:29:18Z,4262829737,1,,4262829731,141,34.7,4262829725,155,,4262829727,56,Center,4263617845,178,,4262829729,140,77.2,4262829735,213,5.7,4262829733,212,64.4,6l8t99gerta358od16upuhqz9,N. Murru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545947007,196,49,1,22,39,dxq76zcvnokq07cszdx0i6kve,1,23.6,70,2023-05-08T16:53:06.781Z,2023-05-08T21:29:24Z,,,,,,,,,,,,,,,,,,,,,,,,,ah0f7tonnst92d8q91j1wll62,J. Bijol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545947029,197,1,1,22,39,dxq76zcvnokq07cszdx0i6kve,1,24,71.8,2023-05-08T16:53:06.940Z,2023-05-08T21:29:30Z,4262829861,213,1.3,4262829859,212,12.4,4262829857,141,89.4,4263617935,178,,4262829853,56,Back,4262829855,140,27.2,,,,,,,ah0f7tonnst92d8q91j1wll62,J. Bijol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545947045,198,1,1,22,41,dxq76zcvnokq07cszdx0i6kve,1,25.5,88,2023-05-08T16:53:09.023Z,2023-05-08T21:29:35Z,4262829941,141,69.4,4262829937,56,Back,4263618021,178,,4262829939,140,15.4,4262829945,213,4.0,4262829943,212,16.5,,,,,,,c4pxog9ntat2es7oz0cz5dgb9,M. Zeegelaar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545947049,199,1,1,22,43,dxq76zcvnokq07cszdx0i6kve,1,18.3,70.9,2023-05-08T16:53:11.284Z,2023-05-08T21:29:39Z,4262829967,141,63.3,4262829969,212,9.2,4263618059,178,,4262829965,140,25.5,4262829963,56,Back,4262829971,213,5.7,,,,,,,6gzi8qf8szxn99dnwh3h6gkb9,A. Masina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545947053,200,1,1,22,44,dxq76zcvnokq07cszdx0i6kve,1,25.6,62.4,2023-05-08T16:53:12.040Z,2023-05-08T21:29:43Z,4262829987,56,Back,4262829989,140,7.5,4262829991,141,57.0,4262829997,213,3.3,4263618081,178,,4262829993,212,19.4,,,,,,,18jovwk0ysx6ajb8y75179j9x,Walace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545947055,201,1,1,22,46,dxq76zcvnokq07cszdx0i6kve,1,7.5,57,2023-05-08T16:53:14.309Z,2023-05-08T21:29:49Z,4262830013,212,13.9,4262830007,56,Back,4262830009,140,12.8,4263618209,178,,4262830011,141,75.7,4262830017,213,1.2,,,,,,,93237ztqyi3r4hu3rmgzrgudx,M. Silvestri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545947071,202,1,1,22,48,dxq76zcvnokq07cszdx0i6kve,1,14,74.1,2023-05-08T16:53:16.392Z,2023-05-08T21:29:52Z,4262830109,141,47.9,4262830107,140,2.9,4263618221,178,,4262830111,212,21.3,4262830113,213,4.1,4262830105,56,Back,,,,,,,6gzi8qf8szxn99dnwh3h6gkb9,A. Masina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545947089,203,1,1,22,51,dxq76zcvnokq07cszdx0i6kve,1,2.7,46,2023-05-08T16:53:19.139Z,2023-05-08T21:29:57Z,4262830207,140,14.9,4262830209,141,44.5,4262830211,212,12.9,4262830213,213,6.2,4263618283,178,,4262830205,56,Back,,,,,,,93237ztqyi3r4hu3rmgzrgudx,M. Silvestri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545947117,204,1,1,22,55,dxq76zcvnokq07cszdx0i6kve,1,22.7,59.7,2023-05-08T16:53:22.876Z,2023-05-08T21:30:02Z,4262830343,56,Back,4262830345,140,32.8,4263618299,178,,4262830351,213,1.0,4262830349,212,20.3,4262830347,141,85.1,,,,,,,18jovwk0ysx6ajb8y75179j9x,Walace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545947119,205,1,1,22,57,dxq76zcvnokq07cszdx0i6kve,0,30.8,86,2023-05-08T16:53:25.628Z,2023-05-08T21:30:08Z,4263618407,178,,4262830365,213,6.1,4262830355,155,,4262830363,212,6.0,4262830357,56,Back,4262830359,140,36.4,4262830361,141,84.5,,,,13o5eskqs8b88yerwltk0tivp,S. Lovrić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545947127,216,61,1,22,58,4plikfte18rv8v4l89z803d4y,1,57.6,14.9,2023-05-08T16:53:25.836Z,2023-05-08T21:30:12Z,4263618485,15,,4263618487,178,,4262830399,56,Right,,,,,,,,,,,,,,,,acss55nkdwdtvt9zl6p1ry09h,K. Günter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545947199,206,5,1,23,0,dxq76zcvnokq07cszdx0i6kve,1,38.8,101.2,2023-05-08T16:53:28.625Z,2023-05-08T21:30:14Z,4262830833,347,,4262830845,233,217,4262830831,56,Back,,,,,,,,,,,,,,,,13o5eskqs8b88yerwltk0tivp,S. Lovrić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545947135,217,5,1,23,0,4plikfte18rv8v4l89z803d4y,0,61.2,-1.2,2023-05-08T16:53:28.625Z,2023-05-08T21:30:14Z,4262830873,233,206,4262830441,347,,4262830439,56,Right,,,,,,,,,,,,,,,,acss55nkdwdtvt9zl6p1ry09h,K. Günter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545947211,207,1,1,23,27,dxq76zcvnokq07cszdx0i6kve,0,41.6,100,2023-05-08T16:53:55.043Z,2023-05-08T21:30:19Z,4262830897,56,Left,4262830899,140,57.2,4262830901,141,94.8,4262830903,212,16.9,4262830905,213,6.0,4262830895,107,,,,,,,,c4pxog9ntat2es7oz0cz5dgb9,M. Zeegelaar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545947209,218,8,1,23,28,4plikfte18rv8v4l89z803d4y,1,40.3,6.4,2023-05-08T16:53:56.303Z,2023-05-08T21:30:24Z,4263446867,385,,4263618617,178,,4262830887,56,Back,,,,,,,,,,,,,,,,acss55nkdwdtvt9zl6p1ry09h,K. Günter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545947233,208,5,1,23,30,dxq76zcvnokq07cszdx0i6kve,1,58.3,101.2,2023-05-08T16:53:58.166Z,2023-05-08T21:30:27Z,4262831027,56,Left,4262831029,347,,4262831295,233,219,,,,,,,,,,,,,,,,c4pxog9ntat2es7oz0cz5dgb9,M. Zeegelaar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545947255,219,5,1,23,30,4plikfte18rv8v4l89z803d4y,0,41.7,-1.2,2023-05-08T16:53:58.166Z,2023-05-08T21:30:27Z,4262831147,347,,4262831145,56,Back,4262831321,233,208,,,,,,,,,,,,,,,,acss55nkdwdtvt9zl6p1ry09h,K. Günter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545947247,209,1,1,23,45,dxq76zcvnokq07cszdx0i6kve,1,56.3,100,2023-05-08T16:54:13.059Z,2023-05-08T21:30:33Z,4262831089,140,69.2,4262831087,56,Left,4262831093,212,16.0,4262831095,213,5.7,4262831085,107,,4262831091,141,88.9,,,,,,,c4pxog9ntat2es7oz0cz5dgb9,M. Zeegelaar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545947253,210,1,1,23,46,dxq76zcvnokq07cszdx0i6kve,1,69.1,88.9,2023-05-08T16:54:14.260Z,2023-05-08T21:30:41Z,4262831139,213,2.7,4262831131,56,Left,4262831137,212,3.6,4262831135,141,91.2,4263618877,178,,4262831133,140,66.0,4262831143,156,,,,,ewt8nxg2m27fj0n7dr9hbul05,I. Nestorovski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545947261,211,1,1,23,47,dxq76zcvnokq07cszdx0i6kve,0,65.8,90,2023-05-08T16:54:14.890Z,2023-05-08T21:30:46Z,4262831185,140,72.7,4262831183,56,Left,4263618979,178,,4262831187,141,86.6,4262831189,212,7.6,4262831181,155,,4262831191,213,6.0,,,,8shwa0k28rt5duyrhuqza1hhx,F. Thauvin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545947257,220,44,1,23,48,4plikfte18rv8v4l89z803d4y,1,26.8,19.6,2023-05-08T16:54:16.595Z,2023-05-08T21:30:50Z,4262831151,285,,4262831213,233,212,4262831149,56,Back,,,,,,,,,,,,,,,,7wjzrrcy3fp8nq6dlanfxvqhh,B. Nuytinck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545947263,212,44,1,23,48,dxq76zcvnokq07cszdx0i6kve,0,73.2,80.4,2023-05-08T16:54:16.596Z,2023-05-08T21:30:50Z,4262831217,233,220,4262831195,56,Left,4262831197,286,,,,,,,,,,,,,,,,,13o5eskqs8b88yerwltk0tivp,S. Lovrić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545947259,221,1,1,23,49,4plikfte18rv8v4l89z803d4y,0,26.2,25.7,2023-05-08T16:54:16.768Z,2023-05-08T21:30:55Z,4262831171,212,11.7,4262831163,3,,4262831165,56,Back,4262831167,140,35.5,4263619083,388,,4262831173,213,5.7,4262831169,141,16.1,,,,7wjzrrcy3fp8nq6dlanfxvqhh,B. Nuytinck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545947269,213,1,1,23,49,dxq76zcvnokq07cszdx0i6kve,1,75.1,88.7,2023-05-08T16:54:17.272Z,2023-05-08T21:31:02Z,4262831245,141,91.2,4262831243,140,87.2,4263619155,178,,4262831239,3,,4262831249,213,0.1,4262831241,56,Left,4262831247,212,12.8,,,,ewt8nxg2m27fj0n7dr9hbul05,I. Nestorovski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545947273,214,1,1,23,53,dxq76zcvnokq07cszdx0i6kve,0,92,88.4,2023-05-08T16:54:20.903Z,2023-05-08T21:31:07Z,4262831289,286,,4263449169,72,,4262831269,213,4.5,4262831261,56,Left,4262831257,2,,4262831265,141,84.1,4262831285,233,222,4263449167,224,,8shwa0k28rt5duyrhuqza1hhx,F. Thauvin,4262831259,155,,,4262831267,212,4262831263,140,91.5,4263619229,178,3.0,,4262831283,236,,,,,,,,,,,,,,,,,,,
2545947271,222,12,1,23,53,4plikfte18rv8v4l89z803d4y,1,9.7,15.3,2023-05-08T16:54:20.996Z,2023-05-08T21:31:11Z,4263619281,178,,4262831255,56,Back,4262831253,185,,4262831293,233,214,,,,,,,,,,,,,5qfa3h4gut5jlnfkexq5m1djp,H. Winks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545947293,223,49,1,23,54,4plikfte18rv8v4l89z803d4y,1,2.5,22.1,2023-05-08T16:54:22.401Z,2023-05-08T21:31:26Z,,,,,,,,,,,,,,,,,,,,,,,,,5qfa3h4gut5jlnfkexq5m1djp,H. Winks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545947297,224,1,1,23,54,4plikfte18rv8v4l89z803d4y,1,2.5,22.1,2023-05-08T16:54:22.420Z,2023-05-08T21:31:24Z,4262831427,56,Back,4262831429,140,32.4,4263619507,178,,4262831433,212,33.2,4262831435,213,5.9,4262831437,1,,4262831431,141,6.1,4262831425,157,,5qfa3h4gut5jlnfkexq5m1djp,H. Winks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545947303,225,1,1,23,58,4plikfte18rv8v4l89z803d4y,0,32.4,6.1,2023-05-08T16:54:26.569Z,2023-05-08T21:31:34Z,4262831467,213,0.5,4262831457,168,,4263619641,388,,4262831459,56,Back,4262831461,140,38.0,4262831455,3,,4262831465,212,6.9,4262831463,141,11.3,1wnzwoisg4ctvcxsh2xnrkj4l,M. Gabbiadini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545947317,226,4,1,24,0,4plikfte18rv8v4l89z803d4y,1,36.2,13.2,2023-05-08T16:54:28.312Z,2023-05-08T21:31:38Z,4262831553,233,215,4262831533,295,,4262831535,56,Back,4262831537,152,,4262831531,13,,4262831539,286,,,,,,,,c87f30rukjnu7v3f3iqxpkxqt,F. Đuričić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545947321,215,4,1,24,0,dxq76zcvnokq07cszdx0i6kve,0,63.8,86.8,2023-05-08T16:54:28.313Z,2023-05-08T21:31:38Z,4262831551,285,,4262831557,233,226,4262831549,152,,4262831547,56,Left,4262831543,13,,4262831545,295,,4263619673,178,,,,,6gzi8qf8szxn99dnwh3h6gkb9,A. Masina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545947381,227,1,1,24,17,4plikfte18rv8v4l89z803d4y,1,36.5,12.7,2023-05-08T16:54:44.653Z,2023-05-08T21:25:32Z,4262831903,1,,4262831893,56,Back,4262831897,141,61.4,4262831939,189,,4262831895,140,27.5,4262831891,152,,4262831899,212,34.4,4262831901,213,1.8,7kbn6vt37rfgd9yszzvx9idm2,A. Zanoli,4263615291,178,,,4262831889,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545947399,228,1,1,24,18,4plikfte18rv8v4l89z803d4y,1,32,53.6,2023-05-08T16:54:45.909Z,2023-05-08T21:27:37Z,4262831999,141,84.5,4262832003,213,1.2,4262831997,140,38.7,4263616497,178,,4262831995,56,Back,4262832001,212,22.2,,,,,,,7wjzrrcy3fp8nq6dlanfxvqhh,B. Nuytinck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545947405,229,1,1,24,21,4plikfte18rv8v4l89z803d4y,1,39.5,91.1,2023-05-08T16:54:49.176Z,2023-05-08T21:27:43Z,4263616589,178,,4262832015,212,16.1,4262832013,141,96.6,4262832017,213,0.2,4262832011,140,54.4,4262832009,56,Left,,,,,,,6l8t99gerta358od16upuhqz9,N. Murru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545947437,230,1,1,24,23,4plikfte18rv8v4l89z803d4y,1,55.1,95.6,2023-05-08T16:54:51.326Z,2023-05-08T21:27:55Z,4262832193,141,78.3,4262832195,212,12.2,4262832191,140,58.1,4262832197,213,5.0,4263616737,178,,4262832189,56,Center,,,,,,,14vhrqvqomi57x5mtsawm44b9,T. Augello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546056837,891,3,1,24,24,4plikfte18rv8v4l89z803d4y,0,62.6,72.3,2023-05-08T16:54:52.342Z,2023-05-08T21:28:03Z,4263452417,464,,4263452411,56,Center,4263616829,178,,4263452421,467,ah0f7tonnst92d8q91j1wll62,4263452413,286,,,,,,,,,,,bgpoqigjsb92lt6n5vrmshwwl,F. Quagliarella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545947441,231,4,1,24,25,4plikfte18rv8v4l89z803d4y,1,61.7,75.8,2023-05-08T16:54:53.227Z,2023-05-08T21:28:10Z,4262832215,13,,4262832221,265,,4262832229,233,216,4262832219,152,,4262832223,286,,4262832217,56,Center,,,,,,,bgpoqigjsb92lt6n5vrmshwwl,F. Quagliarella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545947433,216,4,1,24,25,dxq76zcvnokq07cszdx0i6kve,0,38.3,24.2,2023-05-08T16:54:53.228Z,2023-05-08T21:28:10Z,4262832235,233,231,4262832167,13,,4262832173,265,,4262832169,56,Back,4262832175,285,,4262832171,152,,4263616953,178,,,,,ah0f7tonnst92d8q91j1wll62,J. Bijol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545947495,232,1,1,24,44,4plikfte18rv8v4l89z803d4y,1,62.1,75.9,2023-05-08T16:55:12.270Z,2023-05-08T21:28:15Z,4262832601,152,,4262832609,141,51.9,4262832607,140,46.7,4262832611,212,23.0,4263617001,178,,4262832613,213,3.9,4262832605,56,Back,4262832599,5,,eqggzoepu1d4t13fw6ybebtn9,T. Rincón,4263452899,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545947507,233,1,1,24,47,4plikfte18rv8v4l89z803d4y,1,46.7,51.9,2023-05-08T16:55:15.483Z,2023-05-08T21:28:21Z,4262832663,56,Center,4262832671,213,5.6,4262832665,140,57.6,4262832669,212,15.0,4263617081,178,,4262832667,141,37.6,,,,,,,7wjzrrcy3fp8nq6dlanfxvqhh,B. Nuytinck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545947511,234,1,1,24,49,4plikfte18rv8v4l89z803d4y,1,56.5,35,2023-05-08T16:55:16.788Z,2023-05-08T21:28:25Z,4262832691,141,16.1,4262832689,140,46.4,4262832687,56,Back,4263617169,178,,4262832695,213,4.0,4262832693,212,16.7,,,,,,,5qfa3h4gut5jlnfkexq5m1djp,H. Winks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545947517,235,1,1,24,51,4plikfte18rv8v4l89z803d4y,1,46.4,16.1,2023-05-08T16:55:19.260Z,2023-05-08T21:28:42Z,4262832719,140,59.0,4262832717,56,Right,4262832725,213,0.1,4262832723,212,13.3,4262832721,141,17.3,4263617325,178,,,,,,,,acss55nkdwdtvt9zl6p1ry09h,K. Günter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545947531,236,1,1,24,53,4plikfte18rv8v4l89z803d4y,1,58.9,16.9,2023-05-08T16:55:21.267Z,2023-05-08T21:28:39Z,4262832763,140,64.5,4262832765,141,4.6,4263617421,178,,4262832761,56,Right,4262832769,213,5.3,4262832767,212,10.2,,,,,,,5qfa3h4gut5jlnfkexq5m1djp,H. Winks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545947545,237,1,1,24,55,4plikfte18rv8v4l89z803d4y,1,64.5,4.6,2023-05-08T16:55:23.434Z,2023-05-08T21:28:50Z,4262832843,141,16.0,4262832845,212,9.5,4263617587,178,,4262832839,56,Right,4262832841,140,69.7,4262832847,213,1.0,,,,,,,7kbn6vt37rfgd9yszzvx9idm2,A. Zanoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
