id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/8/value,qualifier/9/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/14/value,qualifier/15/value
2486925859,210,6,1,32,42,ca8pjvyb7hgttr1dalj2nguum,0,2.8,73.6,2022-11-20T14:05:49.279Z,2022-11-20T14:05:51Z,3922638625,233,211,3922638563,56,Back,3922638565,73,,,,,,,,,,,,,,,,,3izcnjpqeumq1mjfy1osc3qhh,S. van der Gragt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486925867,211,6,1,32,42,p2dsrpus5eckpz2h16svaour,1,97.2,26.4,2022-11-20T14:05:49.279Z,2022-11-20T14:12:55Z,3922638603,56,Center,3922638619,233,210,3922638767,75,,,,,,,,,,,,,,,,,6mvj0jfbicvwt296r6wuqajca,M. Monnecchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486926243,212,1,1,33,21,p2dsrpus5eckpz2h16svaour,1,99.9,0.7,2022-11-20T14:06:28.363Z,2022-11-20T15:26:48Z,3922640583,1,,3922640579,212,34.1,3922640581,213,1.9,3922640577,141,48.7,3922642093,210,15,3922640569,155,,3922642095,154,,3922640567,6,,e6yhuu5eu6qpk7gybytdtxqdx,M. Mijatović,1,3922640565,2,3922640573,56,3922640571,224,,3922640575,140,,,,,Center,90.5,,,,,,,,,,,,,,,
2486926277,214,44,1,33,23,p2dsrpus5eckpz2h16svaour,1,90.4,51.2,2022-11-20T14:06:30.642Z,2022-11-20T14:06:35Z,3922640733,233,211,3922640729,56,Center,3922640731,286,,,,,,,,,,,,,,,,,79abiotlhtb5edjedx8oqjysp,A. Jóhannsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486926255,211,44,1,33,23,ca8pjvyb7hgttr1dalj2nguum,0,9.6,48.8,2022-11-20T14:06:30.643Z,2022-11-20T14:06:36Z,3922640639,285,,3922640637,56,Back,3922640777,233,214,,,,,,,,,,,,,,,,3izcnjpqeumq1mjfy1osc3qhh,S. van der Gragt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486926249,213,15,1,33,24,p2dsrpus5eckpz2h16svaour,1,90.5,49.1,2022-11-20T14:06:31.514Z,2022-11-20T14:12:56Z,3922640615,17,,3922642117,147,49.3,3922641929,15,,3922642107,55,212,3922641935,328,,3922658417,233,212,3922642111,102,51.0,3922640617,56,Center,79abiotlhtb5edjedx8oqjysp,A. Jóhannsdóttir,,3922641925,25,3922642115,146,3922642103,29,,3922642101,79,3922642105,154,,,99.7,,3922642113,103,21.5,,,,,,,,,,,,
2486926293,212,10,1,33,24,ca8pjvyb7hgttr1dalj2nguum,1,2.8,48.2,2022-11-20T14:06:31.614Z,2022-11-20T14:12:56Z,3922640851,178,,3922640855,56,Back,3922640853,182,,3922658437,233,213,3922642023,177,,,,,,,,,,,6clgafy8vlbq6qw2ofptwkwd1,F. Durante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486926299,213,52,1,33,30,ca8pjvyb7hgttr1dalj2nguum,1,2.8,48.2,2022-11-20T14:06:37.981Z,2022-11-20T14:06:38Z,,,,,,,,,,,,,,,,,,,,,,,,,6clgafy8vlbq6qw2ofptwkwd1,F. Durante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486926311,214,1,1,33,31,ca8pjvyb7hgttr1dalj2nguum,1,2.8,48.2,2022-11-20T14:06:38.142Z,2022-11-20T14:06:39Z,3922640927,1,,3922640961,287,,3922640915,123,,3922640925,213,5.5,3922640919,140,28.8,3922640921,141,4.6,3922640923,212,40.3,3922640917,56,Back,6clgafy8vlbq6qw2ofptwkwd1,F. Durante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486926387,215,1,1,33,38,ca8pjvyb7hgttr1dalj2nguum,1,52.8,33.6,2022-11-20T14:06:45.565Z,2022-11-20T14:06:47Z,3922641287,140,51.8,3922641289,141,54.3,3922641285,56,Center,3922641293,213,1.6,3922641291,212,14.1,,,,,,,,,,13e3434z48bduvnvyly0zg5w5,T. Bonetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486926407,216,1,1,33,40,ca8pjvyb7hgttr1dalj2nguum,1,46.3,52.7,2022-11-20T14:06:47.582Z,2022-11-20T14:06:49Z,3922641373,56,Center,3922641375,140,55.8,3922641379,212,14.6,3922641381,213,5.5,3922641377,141,37.1,,,,,,,,,,2eg5q67ivbjr99ltdrvez9zbo,M. Mihashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486926409,217,1,1,33,42,ca8pjvyb7hgttr1dalj2nguum,1,55.8,37.1,2022-11-20T14:06:49.277Z,2022-11-20T14:06:50Z,3922641411,141,43.6,3922641415,213,1.6,3922641413,212,4.4,3922641409,140,55.5,3922641407,56,Center,,,,,,,,,,a9piss5nrytn5tn83frlj02qd,F. Simonetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486926433,218,1,1,33,43,ca8pjvyb7hgttr1dalj2nguum,1,55.5,43.6,2022-11-20T14:06:50.109Z,2022-11-20T14:06:52Z,3922641559,213,5.9,3922641557,212,8.7,3922641553,140,63.1,3922641551,56,Center,3922641555,141,38.5,,,,,,,,,,13e3434z48bduvnvyly0zg5w5,T. Bonetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486926477,219,1,1,33,45,ca8pjvyb7hgttr1dalj2nguum,1,68.9,44.9,2022-11-20T14:06:52.798Z,2022-11-20T14:06:58Z,3922641817,213,0.8,3922641809,56,Center,3922641807,155,,3922641815,212,29.1,3922641811,140,87.9,3922641813,141,76.0,,,,,,,a9piss5nrytn5tn83frlj02qd,F. Simonetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486926485,220,61,1,33,49,ca8pjvyb7hgttr1dalj2nguum,0,89.6,75.3,2022-11-20T14:06:56.981Z,2022-11-20T14:25:36Z,3922641821,56,Center,,,,,,,,,,,,,,,,,,,,,,3myrbf50fefc98vkxh3ggw82x,E. Polli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486926489,215,12,1,33,50,p2dsrpus5eckpz2h16svaour,1,10.6,35.1,2022-11-20T14:06:57.483Z,2022-11-20T14:06:59Z,3922641833,212,26.3,3922641829,140,19.5,3922641841,167,,3922641835,213,5.1,3922641827,56,Back,3922641831,141,0.0,,,,,,,4zr1u1gdqagr6e53pnyruywut,Vero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486926491,216,5,1,33,51,p2dsrpus5eckpz2h16svaour,0,21.2,-1.4,2022-11-20T14:06:58.510Z,2022-11-20T14:07:03Z,3922641837,56,Back,3922641839,347,,3922642033,233,221,,,,,,,,,,,,,,,,4zr1u1gdqagr6e53pnyruywut,Vero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486926521,221,5,1,33,51,ca8pjvyb7hgttr1dalj2nguum,1,78.8,101.4,2022-11-20T14:06:58.510Z,2022-11-20T14:12:53Z,3922642021,347,,3922642019,56,Left,3922642025,233,216,,,,,,,,,,,,,,,,3myrbf50fefc98vkxh3ggw82x,E. Polli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486926597,222,1,1,34,3,ca8pjvyb7hgttr1dalj2nguum,1,74,100,2022-11-20T14:07:10.349Z,2022-11-20T14:07:12Z,3922642415,107,,3922642429,213,3.8,3922642427,212,11.6,3922642423,140,65.1,3922642419,56,Left,3922642425,141,91.8,,,,,,,48rypey85a23z9ht4k5skw8b8,C. Robustellini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486926623,223,1,1,34,5,ca8pjvyb7hgttr1dalj2nguum,1,64.4,95.9,2022-11-20T14:07:12.733Z,2022-11-20T14:07:17Z,3922642599,212,11.7,3922642601,213,3.3,3922642597,141,92.4,3922642593,56,Left,3922642595,140,53.5,,,,,,,,,,a9piss5nrytn5tn83frlj02qd,F. Simonetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486926645,224,1,1,34,9,ca8pjvyb7hgttr1dalj2nguum,1,53.5,92.4,2022-11-20T14:07:16.990Z,2022-11-20T14:07:21Z,3922642753,1,,3922642745,140,53.8,3922642747,141,40.9,3922642743,56,Center,3922642751,213,4.7,3922642749,212,35.0,,,,,,,3d6o80x3c0kq6t2dvxzqrt8t1,L. Alborghetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486926651,225,1,1,34,14,ca8pjvyb7hgttr1dalj2nguum,0,58.1,35.2,2022-11-20T14:07:21.214Z,2022-11-20T14:07:22Z,3922642775,141,65.8,3922642777,212,27.4,3922642771,56,Center,3922642773,140,75.1,3922642779,213,0.9,3922642769,155,,,,,,,,3izcnjpqeumq1mjfy1osc3qhh,S. van der Gragt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486926665,217,1,1,34,17,p2dsrpus5eckpz2h16svaour,0,24.2,32.7,2022-11-20T14:07:24.267Z,2022-11-20T14:07:24Z,3922642835,141,38.8,3922642831,140,34.0,3922642827,56,Back,3922642823,3,,3922642839,212,11.1,3922642843,213,0.4,,,,,,,4zr1u1gdqagr6e53pnyruywut,Vero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486926681,226,1,1,34,18,ca8pjvyb7hgttr1dalj2nguum,1,62.9,41.3,2022-11-20T14:07:25.198Z,2022-11-20T14:07:37Z,3922642931,212,22.6,3922642927,140,82.5,3922642929,141,55.1,3922642933,213,0.4,3922643301,210,15,3922642925,56,Center,3922642923,3,,,,,3izcnjpqeumq1mjfy1osc3qhh,S. van der Gragt,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486926887,228,44,1,34,19,ca8pjvyb7hgttr1dalj2nguum,1,78.1,55.2,2022-11-20T14:07:26.644Z,2022-11-20T14:07:52Z,3922644033,286,,3922644035,233,218,3922644031,56,Center,,,,,,,,,,,,,,,,3myrbf50fefc98vkxh3ggw82x,E. Polli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486926693,218,44,1,34,19,p2dsrpus5eckpz2h16svaour,0,21.9,44.8,2022-11-20T14:07:26.645Z,2022-11-20T14:07:52Z,3922644039,233,228,3922643007,56,Back,3922643009,285,,,,,,,,,,,,,,,,,cnvii81lylt9gcn9iox9lkvdh,S. Breitner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486926685,227,15,1,34,20,ca8pjvyb7hgttr1dalj2nguum,1,80,49.8,2022-11-20T14:07:27.277Z,2022-11-20T14:07:37Z,3922643347,102,50.0,3922643415,233,219,3922643349,103,17.1,3922643063,20,,3922643353,146,98.1,3922643351,215,,3922643355,147,50.7,3922643339,78,,3myrbf50fefc98vkxh3ggw82x,E. Polli,,3922643341,29,3922642953,18,3922642951,22,,3922642955,56,3922643343,55,226,,,Center,,,,,,,,,,,,,,,
2486926703,219,10,1,34,20,p2dsrpus5eckpz2h16svaour,1,2.6,49.1,2022-11-20T14:07:27.377Z,2022-11-20T14:07:35Z,3922643073,182,,3922643071,178,,3922643075,56,Back,3922643229,177,,3922643249,233,227,,,,,,,,,,18ufr5nlyfnnzzbzmqo9ynis5,K. Schroffenegger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486926709,220,52,1,34,25,p2dsrpus5eckpz2h16svaour,1,2.6,49.1,2022-11-20T14:07:32.347Z,2022-11-20T14:07:32Z,,,,,,,,,,,,,,,,,,,,,,,,,18ufr5nlyfnnzzbzmqo9ynis5,K. Schroffenegger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486926825,221,1,1,34,31,p2dsrpus5eckpz2h16svaour,1,9.1,51.6,2022-11-20T14:07:38.859Z,2022-11-20T14:07:44Z,3922643709,56,Back,3922643717,213,0.7,3922643707,123,,3922643711,140,20.4,3922643715,212,15.6,3922643713,141,66.4,,,,,,,18ufr5nlyfnnzzbzmqo9ynis5,K. Schroffenegger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486926873,222,1,1,34,37,p2dsrpus5eckpz2h16svaour,1,21.7,66.9,2022-11-20T14:07:44.635Z,2022-11-20T14:07:49Z,3922643951,141,49.3,3922643949,140,12.4,3922643955,213,4.0,3922643947,56,Back,3922643953,212,15.4,,,,,,,,,,72a3aetghls98os7onhc60vdh,A. Tortelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486926889,223,1,1,34,42,p2dsrpus5eckpz2h16svaour,1,22.1,51,2022-11-20T14:07:49.515Z,2022-11-20T14:08:00Z,3922644055,212,14.7,3922644057,213,1.3,3922644051,140,25.6,3922644049,56,Back,3922644053,141,72.0,,,,,,,,,,18ufr5nlyfnnzzbzmqo9ynis5,K. Schroffenegger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486926907,224,1,1,34,45,p2dsrpus5eckpz2h16svaour,1,29.1,71.1,2022-11-20T14:07:52.571Z,2022-11-20T14:07:54Z,3922644139,140,56.6,3922644153,1,,3922644147,212,32.4,3922644151,213,0.5,3922644135,56,Left,3922644143,141,92.7,,,,,,,72a3aetghls98os7onhc60vdh,A. Tortelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486926933,225,1,1,34,47,p2dsrpus5eckpz2h16svaour,0,56.9,90,2022-11-20T14:07:54.603Z,2022-11-20T14:07:57Z,3922644297,141,84.7,3922644295,140,71.3,3922644293,56,Left,3922644301,213,6.0,3922644299,212,15.5,,,,,,,,,,e4i408ibyt4r0n7znz46qllka,J. Jackmon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486926927,229,49,1,34,50,ca8pjvyb7hgttr1dalj2nguum,1,26.8,7.9,2022-11-20T14:07:57.134Z,2022-11-20T14:07:57Z,,,,,,,,,,,,,,,,,,,,,,,,,496otta0vz8p7eackdpfod68l,A. Sønstevold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486926945,230,1,1,34,50,ca8pjvyb7hgttr1dalj2nguum,1,26.8,7.9,2022-11-20T14:07:57.820Z,2022-11-20T14:07:59Z,3922644373,212,12.6,3922644369,140,26.9,3922644375,213,1.6,3922644367,56,Back,3922644371,141,26.4,,,,,,,,,,496otta0vz8p7eackdpfod68l,A. Sønstevold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486926959,231,1,1,34,52,ca8pjvyb7hgttr1dalj2nguum,1,28,26.5,2022-11-20T14:07:59.644Z,2022-11-20T14:08:01Z,3922644471,56,Back,3922644475,141,36.3,3922644477,212,10.1,3922644479,213,0.7,3922644473,140,35.2,,,,,,,,,,3izcnjpqeumq1mjfy1osc3qhh,S. van der Gragt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486926961,232,61,1,34,53,ca8pjvyb7hgttr1dalj2nguum,0,35.2,36.3,2022-11-20T14:08:01.004Z,2022-11-20T14:08:01Z,3922644483,56,Back,,,,,,,,,,,,,,,,,,,,,,a9piss5nrytn5tn83frlj02qd,F. Simonetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486926969,226,43,1,34,55,p2dsrpus5eckpz2h16svaour,1,0,0,2022-11-20T14:08:02.747Z,2022-11-20T14:08:05Z,3922644715,144,49,,,,,,,,,,,,,,,,,,,,,,4zr1u1gdqagr6e53pnyruywut,Vero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486926985,227,50,1,34,56,p2dsrpus5eckpz2h16svaour,1,62.6,49.3,2022-11-20T14:08:03.292Z,2022-11-20T14:08:05Z,3922644673,233,233,3922644621,286,,3922644619,56,Center,,,,,,,,,,,,,,,,4zr1u1gdqagr6e53pnyruywut,Vero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486926993,233,7,1,34,56,ca8pjvyb7hgttr1dalj2nguum,1,37.4,50.7,2022-11-20T14:08:03.293Z,2022-11-20T14:08:05Z,3922644641,56,Back,3922644643,285,,3922644651,233,227,,,,,,,,,,,,,,,,27rdlepga8wdw4xj949y5vh05,G. Karchouni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486926995,234,49,1,34,57,ca8pjvyb7hgttr1dalj2nguum,1,31.4,46.9,2022-11-20T14:08:04.701Z,2022-11-20T14:08:05Z,,,,,,,,,,,,,,,,,,,,,,,,,a9piss5nrytn5tn83frlj02qd,F. Simonetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486927017,235,1,1,34,57,ca8pjvyb7hgttr1dalj2nguum,1,31.4,46.9,2022-11-20T14:08:04.741Z,2022-11-20T14:08:07Z,3922644763,141,54.5,3922644759,56,Back,3922644761,140,45.0,3922644765,212,15.2,3922644767,213,0.3,,,,,,,,,,a9piss5nrytn5tn83frlj02qd,F. Simonetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486927083,236,1,1,34,59,ca8pjvyb7hgttr1dalj2nguum,1,45.4,55.7,2022-11-20T14:08:07.068Z,2022-11-20T14:08:21Z,3922645121,141,90.6,3922645125,213,0.9,3922645119,140,64.8,3922645441,210,15,3922645117,56,Left,3922645123,212,31.3,,,,,,,27rdlepga8wdw4xj949y5vh05,G. Karchouni,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486927091,237,15,1,35,5,ca8pjvyb7hgttr1dalj2nguum,1,84.7,72,2022-11-20T14:08:12.413Z,2022-11-20T14:08:22Z,3922645513,233,228,3922645505,147,52.3,3922645501,215,,3922645503,146,98.5,3922645499,103,6.3,3922645157,56,Center,3922645489,78,,3922645497,102,48.2,5pzwqucy2dh371u2uc8iugul1,G. Marinelli,,3922645153,22,3922645493,55,3922645155,64,,3922645491,29,3922645197,20,,,236,,,,,,,,,,,,,,,,
2486927097,228,10,1,35,5,p2dsrpus5eckpz2h16svaour,1,2.9,49.3,2022-11-20T14:08:12.513Z,2022-11-20T14:25:42Z,3922645333,233,237,3922645189,182,,3922645273,177,,3922645191,56,Back,3922645275,180,,,,,,,,,,,18ufr5nlyfnnzzbzmqo9ynis5,K. Schroffenegger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486927099,229,52,1,35,8,p2dsrpus5eckpz2h16svaour,1,3.4,50.6,2022-11-20T14:08:15.451Z,2022-11-20T14:08:15Z,,,,,,,,,,,,,,,,,,,,,,,,,18ufr5nlyfnnzzbzmqo9ynis5,K. Schroffenegger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486927235,230,1,1,35,15,p2dsrpus5eckpz2h16svaour,1,11.9,39.1,2022-11-20T14:08:22.107Z,2022-11-20T14:08:31Z,3922645997,212,17.6,3922645989,123,,3922645999,213,1.2,3922645991,56,Back,3922645995,141,63.3,3922645993,140,17.8,,,,,,,18ufr5nlyfnnzzbzmqo9ynis5,K. Schroffenegger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486927271,231,1,1,35,23,p2dsrpus5eckpz2h16svaour,1,21.2,66,2022-11-20T14:08:31.068Z,2022-11-20T14:08:36Z,3922646165,140,12.8,3922646167,141,36.1,3922646171,213,4.3,3922646163,56,Back,3922646169,212,22.2,,,,,,,,,,72a3aetghls98os7onhc60vdh,A. Tortelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486927283,232,1,1,35,29,p2dsrpus5eckpz2h16svaour,1,18.3,47.3,2022-11-20T14:08:36.092Z,2022-11-20T14:08:37Z,3922646223,212,13.5,3922646217,56,Back,3922646225,213,1.1,3922646219,140,24.3,3922646221,141,64.9,,,,,,,,,,18ufr5nlyfnnzzbzmqo9ynis5,K. Schroffenegger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486927387,233,1,1,35,37,p2dsrpus5eckpz2h16svaour,1,28.3,74.5,2022-11-20T14:08:44.683Z,2022-11-20T14:08:47Z,3922646817,213,4.0,3922646815,212,18.1,3922646811,140,17.3,3922646809,56,Back,3922646813,141,54.0,,,,,,,,,,72a3aetghls98os7onhc60vdh,A. Tortelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486927419,234,1,1,35,40,p2dsrpus5eckpz2h16svaour,1,18.4,51.3,2022-11-20T14:08:47.532Z,2022-11-20T14:08:50Z,3922647009,213,5.2,3922647003,140,26.7,3922647001,56,Back,3922647005,141,24.9,3922647007,212,20.0,,,,,,,,,,18ufr5nlyfnnzzbzmqo9ynis5,K. Schroffenegger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486927471,235,1,1,35,45,p2dsrpus5eckpz2h16svaour,1,30.1,28.6,2022-11-20T14:08:52.267Z,2022-11-20T14:08:59Z,3922647283,140,15.6,3922647289,213,2.4,3922647287,212,19.8,3922647285,141,47.3,3922647281,56,Back,,,,,,,,,,cnvii81lylt9gcn9iox9lkvdh,S. Breitner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486927483,236,1,1,35,51,p2dsrpus5eckpz2h16svaour,0,22.1,57.3,2022-11-20T14:08:58.892Z,2022-11-20T14:09:05Z,3922647363,140,52.1,3922647369,213,0.4,3922647365,141,74.5,3922647367,212,33.6,3922647361,56,Center,3922647359,155,,3922647371,1,,,,,18ufr5nlyfnnzzbzmqo9ynis5,K. Schroffenegger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486927487,238,8,1,35,53,ca8pjvyb7hgttr1dalj2nguum,1,60.7,14,2022-11-20T14:09:00.572Z,2022-11-20T14:09:00Z,3922647391,56,Right,,,,,,,,,,,,,,,,,,,,,,13e3434z48bduvnvyly0zg5w5,T. Bonetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486927503,237,1,1,35,54,p2dsrpus5eckpz2h16svaour,1,39,66.1,2022-11-20T14:09:02.043Z,2022-11-20T14:09:03Z,3922647453,212,13.2,3922647447,56,Back,3922647451,141,77.8,3922647449,140,29.0,3922647455,213,2.5,,,,,,,,,,1kmq43pxjjjacnrmcsw2dka1h,A. Parisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486927523,238,1,1,35,56,p2dsrpus5eckpz2h16svaour,1,29,77.8,2022-11-20T14:09:03.083Z,2022-11-20T14:09:05Z,3922647537,141,93.2,3922647539,212,14.1,3922647541,213,0.8,3922647535,140,38.0,3922647533,56,Back,,,,,,,,,,72a3aetghls98os7onhc60vdh,A. Tortelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486927575,239,1,1,36,2,p2dsrpus5eckpz2h16svaour,0,62,94.1,2022-11-20T14:09:09.163Z,2022-11-20T14:09:11Z,3922647835,140,70.6,3922647837,141,62.6,3922647833,56,Center,3922647839,212,23.2,3922647841,213,5.1,,,,,,,,,,e4i408ibyt4r0n7znz46qllka,J. Jackmon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486927577,239,8,1,36,4,ca8pjvyb7hgttr1dalj2nguum,1,26.4,31.5,2022-11-20T14:09:11.292Z,2022-11-20T14:09:11Z,3922647847,56,Back,,,,,,,,,,,,,,,,,,,,,,3izcnjpqeumq1mjfy1osc3qhh,S. van der Gragt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486927599,240,49,1,36,5,ca8pjvyb7hgttr1dalj2nguum,1,44.7,46.1,2022-11-20T14:09:12.749Z,2022-11-20T14:09:12Z,,,,,,,,,,,,,,,,,,,,,,,,,27rdlepga8wdw4xj949y5vh05,G. Karchouni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486927625,241,1,1,36,6,ca8pjvyb7hgttr1dalj2nguum,1,53.3,48.7,2022-11-20T14:09:14.028Z,2022-11-20T14:09:16Z,3922648103,56,Center,3922648111,213,6.2,3922648105,140,63.2,3922648109,212,10.4,3922648107,141,48.1,,,,,,,,,,27rdlepga8wdw4xj949y5vh05,G. Karchouni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486927681,242,1,1,36,8,ca8pjvyb7hgttr1dalj2nguum,1,66,44.2,2022-11-20T14:09:16.012Z,2022-11-20T14:09:20Z,3922648389,212,12.9,3922648387,141,25.2,3922648393,213,4.8,3922648381,56,Center,3922648385,140,66.7,,,,,,,,,,3myrbf50fefc98vkxh3ggw82x,E. Polli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486927731,243,1,1,36,13,ca8pjvyb7hgttr1dalj2nguum,1,77,35.8,2022-11-20T14:09:20.156Z,2022-11-20T14:09:27Z,3922648721,140,85.6,3922648719,56,Center,3922648727,213,5.6,3922648725,212,11.3,3922648723,141,25.8,,,,,,,,,,13e3434z48bduvnvyly0zg5w5,T. Bonetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486927747,244,1,1,36,20,ca8pjvyb7hgttr1dalj2nguum,1,77,33.3,2022-11-20T14:09:27.644Z,2022-11-20T14:09:29Z,3922648815,212,9.1,3922648817,213,4.3,3922648809,56,Center,3922648811,140,73.4,3922648813,141,21.2,,,,,,,,,,3myrbf50fefc98vkxh3ggw82x,E. Polli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486927759,245,1,1,36,22,ca8pjvyb7hgttr1dalj2nguum,1,73.4,21.2,2022-11-20T14:09:29.675Z,2022-11-20T14:09:31Z,3922648905,212,9.4,3922648897,140,76.3,3922648901,141,34.3,3922648895,56,Center,3922648909,213,1.2,,,,,,,,,,2eg5q67ivbjr99ltdrvez9zbo,M. Mihashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486927791,246,1,1,36,24,ca8pjvyb7hgttr1dalj2nguum,1,76.2,33.3,2022-11-20T14:09:31.676Z,2022-11-20T14:09:35Z,3922649067,212,14.7,3922649065,141,12.6,3922649061,56,Right,3922649063,140,72.2,3922649069,213,4.4,,,,,,,,,,3myrbf50fefc98vkxh3ggw82x,E. Polli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486927815,247,1,1,36,28,ca8pjvyb7hgttr1dalj2nguum,0,71.5,12.2,2022-11-20T14:09:35.629Z,2022-11-20T14:09:41Z,3922649189,1,,3922649187,213,1.2,3922649183,141,69.6,3922649179,56,Center,3922649185,212,41.4,3922649181,140,84.6,3922649177,155,,,,,496otta0vz8p7eackdpfod68l,A. Sønstevold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486927823,240,44,1,36,32,p2dsrpus5eckpz2h16svaour,1,17.2,30.5,2022-11-20T14:09:39.180Z,2022-11-20T14:09:40Z,3922649241,233,248,3922649223,285,,3922649221,56,Back,,,,,,,,,,,,,,,,1d0us90tod393omtmaft90b11,K. Eržen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
