id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/9/value,qualifier/10/value,qualifier/11/value,qualifier/12/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,assist,qualifier/17/value
2545462947,264,1,1,29,29,ap6blbxhq9elm62vw6tutzlwg,1,79.5,13.4,2023-05-07T19:14:35.256Z,2023-05-08T04:34:00Z,4260254483,213,3.1,4260254481,212,8.0,4260254475,56,Right,4260254477,140,71.9,4260254479,141,13.5,4261312623,178,,,,,,,,9sjt5rv156hr2llfu241r6cph,A. Tamèze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545462971,265,1,1,29,30,ap6blbxhq9elm62vw6tutzlwg,1,71.9,13.5,2023-05-07T19:14:36.299Z,2023-05-08T04:34:03Z,4261312673,178,,4261221007,20,,4261221005,224,,4260254635,213,1.1,4260254637,1,,4260254623,2,,4260254627,56,Center,4260254625,155,,68etig279gs3btjb7fv6rvfth,M. Faraoni,,4260254633,212,39.0,4260254631,141,4260254629,140,,,,,,,,,,63.3,90.3,,,,,,,,,,,,,,,,,,
2545462977,266,44,1,29,32,ap6blbxhq9elm62vw6tutzlwg,1,90.2,64,2023-05-07T19:14:38.369Z,2023-05-08T06:29:54Z,4260254657,286,,4260254655,56,Center,4260254729,233,223,,,,,,,,,,,,,,,,dp1y9x5r6z1q120hj3sgyhxat,M. Đurić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545462985,223,44,1,29,32,bi1fxjrncd0ram0oi7ja1jyuo,0,9.8,36,2023-05-07T19:14:38.370Z,2023-05-08T04:34:07Z,4260254703,285,,4260254701,56,Back,4260254733,233,266,,,,,,,,,,,,,,,,a9jc36ub52lh0jgq2ya56wyui,V. Gendrey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545462997,267,1,1,29,32,ap6blbxhq9elm62vw6tutzlwg,1,90.6,63.3,2023-05-07T19:14:38.420Z,2023-05-08T06:29:54Z,4261312775,388,,4260254783,212,12.0,4260254777,56,Center,4260254781,141,50.7,4260254775,3,,4260259201,210,13,4260254779,140,82.6,4260254785,213,3.9,dp1y9x5r6z1q120hj3sgyhxat,M. Đurić,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545463003,268,13,1,29,34,ap6blbxhq9elm62vw6tutzlwg,1,78.8,51.1,2023-05-07T19:14:40.361Z,2023-05-08T04:35:15Z,4260259221,215,,4260254805,56,Center,4260259223,108,,4260259231,231,50.2,4260254801,22,,4260259225,328,,4260259227,230,99.1,4260254803,18,,g64b8x11ndowv2zj29r9i311,O. Duda,,4260259205,29,,4260259207,55,4260259213,102,4261313521,178,4260257467,72,4260259203,74,4260259217,103,98.6,267,53.3,,,,,,,,,,,,,,,,,,
2545463001,224,5,1,29,36,bi1fxjrncd0ram0oi7ja1jyuo,1,-1.2,46.3,2023-05-07T19:14:42.520Z,2023-05-08T04:35:17Z,4260254795,56,Back,4260254797,346,,4260255003,233,269,,,,,,,,,,,,,,,,a9jc36ub52lh0jgq2ya56wyui,V. Gendrey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545463035,269,5,1,29,36,ap6blbxhq9elm62vw6tutzlwg,0,101.2,53.7,2023-05-07T19:14:42.520Z,2023-05-08T04:35:17Z,4260255027,233,224,4260254991,346,,4260254989,56,Center,,,,,,,,,,,,,,,,g64b8x11ndowv2zj29r9i311,O. Duda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545463247,225,1,1,29,59,bi1fxjrncd0ram0oi7ja1jyuo,0,4.3,57.6,2023-05-07T19:15:05.614Z,2023-05-08T04:09:31Z,4260256143,213,0.5,4260256141,212,67.2,4260256137,141,100.0,4260256129,56,Left,4260256133,140,61.5,4260256147,74,,4260256125,124,,4260256145,1,,3nfxhugbxid6o0r92txslivh1,W. Falcone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545463249,226,5,1,30,2,bi1fxjrncd0ram0oi7ja1jyuo,0,60,101.8,2023-05-07T19:15:09.071Z,2023-05-08T04:09:35Z,4260256155,56,Left,4260256157,347,,4260266807,233,270,,,,,,,,,,,,,,,,3nfxhugbxid6o0r92txslivh1,W. Falcone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545463335,270,5,1,30,2,ap6blbxhq9elm62vw6tutzlwg,1,40,-1.8,2023-05-07T19:15:09.071Z,2023-05-08T04:09:35Z,4260256639,56,Back,4260256641,347,,4260266799,233,226,,,,,,,,,,,,,,,,g64b8x11ndowv2zj29r9i311,O. Duda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545463383,272,1,1,30,20,ap6blbxhq9elm62vw6tutzlwg,1,46.8,0,2023-05-07T19:15:26.600Z,2023-05-08T04:09:38Z,4260256937,213,0.6,4260256935,212,19.5,4260256927,107,,4260256933,141,15.3,4260256929,56,Right,4260256931,140,61.6,,,,,,,68etig279gs3btjb7fv6rvfth,M. Faraoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545463431,273,1,1,30,22,ap6blbxhq9elm62vw6tutzlwg,1,61.9,15.3,2023-05-07T19:15:28.569Z,2023-05-08T04:09:47Z,4260257189,141,27.9,4261298603,388,,4260257187,140,67.2,4260257185,56,Center,4260257183,168,,4260257191,212,10.2,4260257181,3,,4260257193,213,1.0,dp1y9x5r6z1q120hj3sgyhxat,M. Đurić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545463439,274,1,1,30,28,ap6blbxhq9elm62vw6tutzlwg,1,63.6,32.2,2023-05-07T19:15:34.286Z,2023-05-08T04:09:51Z,4260257235,56,Right,4260257237,140,60.3,4260257243,213,4.4,4260257239,141,15.2,4260257241,212,12.1,4261298631,178,,,,,,,,9sjt5rv156hr2llfu241r6cph,A. Tamèze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545463475,275,1,1,30,29,ap6blbxhq9elm62vw6tutzlwg,1,60.5,15.2,2023-05-07T19:15:35.909Z,2023-05-08T04:39:24Z,4260257447,213,6.2,4260257445,212,5.4,4261298645,178,,4260257441,140,65.6,4260257439,56,Right,4260257443,141,14.9,,,,,,,68etig279gs3btjb7fv6rvfth,M. Faraoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545463483,276,1,1,30,34,ap6blbxhq9elm62vw6tutzlwg,1,69.8,14.3,2023-05-07T19:15:40.263Z,2023-05-08T04:09:57Z,4260257479,140,65.7,4260257483,212,7.9,4260257481,141,24.0,4260257477,56,Center,4260257485,213,2.1,4261298667,178,,,,,,,,c39nv7jn5c3qzglosgzigif2t,S. Verdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545463509,277,1,1,30,35,ap6blbxhq9elm62vw6tutzlwg,1,65.7,25.5,2023-05-07T19:15:41.766Z,2023-05-08T04:39:47Z,4260257627,56,Center,4260257635,213,1.2,4260257629,140,67.4,4260257631,141,32.8,4261298683,178,,4260257633,212,5.3,,,,,,,g64b8x11ndowv2zj29r9i311,O. Duda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545463535,278,1,1,30,38,ap6blbxhq9elm62vw6tutzlwg,1,66.3,28.2,2023-05-07T19:15:44.601Z,2023-05-08T04:10:03Z,4261298707,178,,4260257823,140,74.4,4260257821,56,Right,4260257829,213,5.4,4260257825,141,11.6,4260257827,212,14.1,,,,,,,9sjt5rv156hr2llfu241r6cph,A. Tamèze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545463559,279,1,1,30,42,ap6blbxhq9elm62vw6tutzlwg,1,72.7,13.1,2023-05-07T19:15:48.416Z,2023-05-08T04:40:13Z,4261298747,178,,4260257957,56,Right,4260257965,213,3.5,4260257959,140,62.6,4260257961,141,6.5,4260257963,212,11.5,,,,,,,68etig279gs3btjb7fv6rvfth,M. Faraoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545463601,280,1,1,30,44,ap6blbxhq9elm62vw6tutzlwg,1,62.7,7.3,2023-05-07T19:15:50.814Z,2023-05-08T04:40:31Z,4260258201,141,28.2,4260258199,140,43.6,4261298769,178,,4260258197,56,Back,4260258207,213,2.5,4260258205,212,24.6,,,,,,,m7fe173js8on94ag3htziy8l,G. Magnani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545463651,281,1,1,30,47,ap6blbxhq9elm62vw6tutzlwg,1,41.8,32.4,2023-05-07T19:15:53.904Z,2023-05-08T04:10:13Z,4260258501,213,1.7,4260258493,56,Back,4261298811,178,,4260258497,141,74.2,4260258495,140,38.3,4260258499,212,28.7,,,,,,,130pg17ru5fzq4igokx0k73e1,I. Hien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545463667,282,1,1,30,51,ap6blbxhq9elm62vw6tutzlwg,0,36.3,89.1,2023-05-07T19:15:57.768Z,2023-05-08T04:10:16Z,4260258601,213,5.8,4260258591,155,,4260258593,56,Center,4261298843,178,,4260258595,140,61.0,4260258597,141,70.8,4260258599,212,28.8,,,,3tuxipzf6pqvga0a12422gatx,P. Dawidowicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545463683,228,49,1,30,54,bi1fxjrncd0ram0oi7ja1jyuo,1,40.3,24.4,2023-05-07T19:16:00.189Z,2023-05-08T04:10:20Z,,,,,,,,,,,,,,,,,,,,,,,,,4x1tm440b5cshi5gxkx5k9m95,M. Hjulmand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545463711,229,1,1,30,56,bi1fxjrncd0ram0oi7ja1jyuo,1,42.1,23.9,2023-05-07T19:16:02.239Z,2023-05-08T04:10:25Z,4261298923,178,,4260258849,141,18.7,4260258847,140,58.9,4260258845,56,Right,4260258853,213,6.1,4260258851,212,18.0,,,,,,,4x1tm440b5cshi5gxkx5k9m95,M. Hjulmand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545463733,230,1,1,30,59,bi1fxjrncd0ram0oi7ja1jyuo,1,60,32.3,2023-05-07T19:16:05.376Z,2023-05-08T04:41:10Z,4260258969,213,0.1,4260258965,141,34.5,4260258967,212,10.8,4260258963,140,70.2,4260258961,56,Center,4261298951,178,,,,,,,,44f0q2ucrld1rwcwx63vgs7hl,Gabriel Strefezza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545463735,231,50,1,31,0,bi1fxjrncd0ram0oi7ja1jyuo,1,68.4,31.9,2023-05-07T19:16:06.529Z,2023-05-08T04:42:06Z,4260258983,286,,4260259151,233,283,4260258981,56,Center,,,,,,,,,,,,,,,,cv8wgka2bmkeqajg3eo9lb4k5,A. Ceesay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545463761,283,7,1,31,1,ap6blbxhq9elm62vw6tutzlwg,1,31.6,68.1,2023-05-07T19:16:07.993Z,2023-05-08T04:10:36Z,4261299039,178,,4260259133,233,231,4261222255,384,,4260259125,56,Back,4260259127,285,,,,,,,,,,,130pg17ru5fzq4igokx0k73e1,I. Hien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545463763,284,49,1,31,3,ap6blbxhq9elm62vw6tutzlwg,1,37.6,65.7,2023-05-07T19:16:09.474Z,2023-05-08T04:37:09Z,,,,,,,,,,,,,,,,,,,,,,,,,g64b8x11ndowv2zj29r9i311,O. Duda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545463803,285,1,1,31,5,ap6blbxhq9elm62vw6tutzlwg,1,45.3,50.1,2023-05-07T19:16:11.842Z,2023-05-08T04:37:14Z,4260259327,56,Center,4260259329,140,58.2,4260259331,141,37.6,4260259333,212,16.0,4260259337,213,5.7,4261299101,178,,,,,,,,g64b8x11ndowv2zj29r9i311,O. Duda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545678083,1398,83,1,31,7,bi1fxjrncd0ram0oi7ja1jyuo,1,46.2,64.3,2023-05-07T19:16:13.466Z,2023-05-08T06:51:33Z,4261397239,399,78819,,,,,,,,,,,,,,,,,,,,,,1oszv53od5pulbhx566ht984q,A. Gallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545463805,286,61,1,31,7,ap6blbxhq9elm62vw6tutzlwg,0,57.9,37.3,2023-05-07T19:16:13.898Z,2023-05-08T04:37:24Z,4261299143,178,,4260259345,56,Center,,,,,,,,,,,,,,,,,,,c39nv7jn5c3qzglosgzigif2t,S. Verdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545463823,232,1,1,31,8,bi1fxjrncd0ram0oi7ja1jyuo,1,42.2,65.7,2023-05-07T19:16:14.760Z,2023-05-08T04:37:19Z,4260259435,140,45.3,4260259437,141,59.7,4260259439,212,5.2,4261299175,178,,4260259441,213,5.4,4260259433,56,Back,,,,,,,cv8wgka2bmkeqajg3eo9lb4k5,A. Ceesay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545463829,233,49,1,31,9,bi1fxjrncd0ram0oi7ja1jyuo,1,45.3,59.7,2023-05-07T19:16:15.138Z,2023-05-08T04:42:32Z,,,,,,,,,,,,,,,,,,,,,,,,,4x1tm440b5cshi5gxkx5k9m95,M. Hjulmand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545463887,234,1,1,31,10,bi1fxjrncd0ram0oi7ja1jyuo,1,46.4,58.7,2023-05-07T19:16:16.125Z,2023-05-08T04:11:00Z,4260259787,213,0.9,4260259771,56,Left,4260259779,141,96.1,4260259775,140,64.0,4261299259,178,,4260259783,212,31.4,,,,,,,4x1tm440b5cshi5gxkx5k9m95,M. Hjulmand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545463933,235,1,1,31,15,bi1fxjrncd0ram0oi7ja1jyuo,1,65.3,97.6,2023-05-07T19:16:21.667Z,2023-05-08T04:11:04Z,4260260023,213,6.2,4260260021,212,18.6,4260260019,141,96.3,4261299287,178,,4260260015,56,Left,4260260017,140,83.0,,,,,,,9ik51limpi4f3blp1r60hb27d,R. Oudin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545463953,236,3,1,31,18,bi1fxjrncd0ram0oi7ja1jyuo,1,87.7,94.9,2023-05-07T19:16:24.758Z,2023-05-08T04:11:09Z,4261223001,464,,4261299353,178,,4260260091,286,,4260260119,233,287,4260260089,56,Left,,,,,,,,,,6gjr3yxp34gj52xx8xfm9nt91,F. Di Francesco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545463943,287,45,1,31,18,ap6blbxhq9elm62vw6tutzlwg,0,12.3,5.1,2023-05-07T19:16:24.758Z,2023-05-08T04:11:09Z,4260260043,56,Back,4260260157,233,236,4260260045,285,,,,,,,,,,,,,,,,,m7fe173js8on94ag3htziy8l,G. Magnani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545463983,237,1,1,31,19,bi1fxjrncd0ram0oi7ja1jyuo,1,78.8,95.4,2023-05-07T19:16:25.448Z,2023-05-08T04:11:13Z,4260260255,213,3.0,4260260241,140,71.5,4260260237,56,Left,4261299383,178,,4260260247,141,96.5,4260260251,212,7.7,,,,,,,6gjr3yxp34gj52xx8xfm9nt91,F. Di Francesco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545463987,238,1,1,31,22,bi1fxjrncd0ram0oi7ja1jyuo,0,71.5,96.5,2023-05-07T19:16:28.521Z,2023-05-08T04:11:17Z,4260260267,155,,4261223111,72,,4260260265,2,,4261223109,224,,4260260269,56,Left,4261299405,178,,4260260271,140,75.0,4260260415,233,288,9ik51limpi4f3blp1r60hb27d,R. Oudin,,4260260273,141,94.6,4260260419,286,4260260413,236,4260260277,213,4260260275,212,,,,,,,,5.9,3.9,,,,,,,,,,,,,,,,
2545464019,288,12,1,31,22,ap6blbxhq9elm62vw6tutzlwg,1,22,12,2023-05-07T19:16:28.715Z,2023-05-08T04:11:23Z,4260260347,185,,4261299483,21,,4261299481,178,,4260260351,56,Back,4260260473,233,238,,,,,,,,,,68etig279gs3btjb7fv6rvfth,M. Faraoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545464047,239,5,1,31,24,bi1fxjrncd0ram0oi7ja1jyuo,1,73.8,101.4,2023-05-07T19:16:30.627Z,2023-05-08T04:11:29Z,4260260521,233,289,4260260519,347,,4260260517,56,Left,,,,,,,,,,,,,,,,9ik51limpi4f3blp1r60hb27d,R. Oudin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545464041,289,5,1,31,24,ap6blbxhq9elm62vw6tutzlwg,0,26.2,-1.4,2023-05-07T19:16:30.627Z,2023-05-08T04:11:30Z,4260260495,56,Back,4260260497,347,,4260260563,233,239,,,,,,,,,,,,,,,,68etig279gs3btjb7fv6rvfth,M. Faraoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545464147,240,1,1,31,31,bi1fxjrncd0ram0oi7ja1jyuo,1,70.7,100,2023-05-07T19:16:37.740Z,2023-05-08T04:11:34Z,4260261125,107,,4260261127,56,Back,4260261133,212,23.5,4260261129,140,49.5,4260261131,141,90.6,4260261137,1,,4260261135,213,3.5,,,,1oszv53od5pulbhx566ht984q,A. Gallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545464195,241,1,1,31,35,bi1fxjrncd0ram0oi7ja1jyuo,1,51.8,89.6,2023-05-07T19:16:41.974Z,2023-05-08T04:11:37Z,4260261403,1,,4260261393,56,Back,4260261401,213,4.5,4260261397,141,42.5,4260261395,140,46.3,4261299613,178,,4260261399,212,32.5,,,,8mlps3xgwbxa7svajxfk2exud,S. Umtiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545464241,242,1,1,31,39,bi1fxjrncd0ram0oi7ja1jyuo,0,45.7,39.5,2023-05-07T19:16:45.106Z,2023-05-08T04:11:41Z,4260261661,140,100.0,4260261663,141,17.5,4261299647,178,,4260261667,213,6.0,4260261659,56,Right,4260261665,212,59.5,4260261657,155,,4260261669,1,,bkz9b4cqf8f970myv8r49f561,F. Baschirotto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545464245,243,5,1,31,44,bi1fxjrncd0ram0oi7ja1jyuo,0,100.6,19,2023-05-07T19:16:50.480Z,2023-05-08T04:11:45Z,4260261689,346,,4260261687,56,Right,4260261747,233,290,,,,,,,,,,,,,,,,bkz9b4cqf8f970myv8r49f561,F. Baschirotto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545464249,290,5,1,31,44,ap6blbxhq9elm62vw6tutzlwg,1,-0.6,81,2023-05-07T19:16:50.480Z,2023-05-08T04:11:45Z,4260261709,56,Back,4260261725,233,243,4260261711,346,,,,,,,,,,,,,,,,,68etig279gs3btjb7fv6rvfth,M. Faraoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545464565,291,1,1,32,16,ap6blbxhq9elm62vw6tutzlwg,1,4.3,49.1,2023-05-07T19:17:22.470Z,2023-05-08T04:11:47Z,4260263519,74,,4260263515,1,,4260263503,124,,4260263513,213,6.1,4260263507,140,60.5,4260263505,56,Center,4260263511,212,60.5,4260263509,141,29.7,c7fky0h6gi7wmibnv2tzf6mz9,L. Montipò,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545464589,292,1,1,32,20,ap6blbxhq9elm62vw6tutzlwg,1,62.3,28.8,2023-05-07T19:17:26.111Z,2023-05-08T04:11:52Z,4260263641,141,29.4,4260263639,140,54.3,4260263643,212,8.4,4261299757,21,,4261299755,388,,4260263637,56,Center,4260263659,156,,4260263645,213,3.1,dp1y9x5r6z1q120hj3sgyhxat,M. Đurić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545464609,293,1,1,32,20,ap6blbxhq9elm62vw6tutzlwg,1,54,31,2023-05-07T19:17:26.860Z,2023-05-08T04:12:00Z,4261299823,178,,4260263769,140,57.7,4260263771,141,18.6,4260263767,56,Right,4260263765,155,,4260263777,213,5.1,4260263775,212,9.3,,,,g64b8x11ndowv2zj29r9i311,O. Duda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545464613,294,44,1,32,22,ap6blbxhq9elm62vw6tutzlwg,1,61,18,2023-05-07T19:17:28.574Z,2023-05-08T06:29:54Z,4260263865,233,244,4260263801,56,Right,4260263803,286,,,,,,,,,,,,,,,,,c39nv7jn5c3qzglosgzigif2t,S. Verdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545464605,244,44,1,32,22,bi1fxjrncd0ram0oi7ja1jyuo,0,39,82,2023-05-07T19:17:28.575Z,2023-05-08T04:12:06Z,4260263739,285,,4260263737,56,Back,4260263897,233,294,,,,,,,,,,,,,,,,9ik51limpi4f3blp1r60hb27d,R. Oudin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545464635,295,1,1,32,22,ap6blbxhq9elm62vw6tutzlwg,1,60.8,22.2,2023-05-07T19:17:28.710Z,2023-05-08T06:29:55Z,4260263925,3,,4260263927,56,Back,4260263929,140,40.9,4260263931,141,10.9,4260263933,212,22.3,4261299937,388,,4260263935,213,3.5,4260264405,156,,c39nv7jn5c3qzglosgzigif2t,S. Verdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545464643,296,1,1,32,26,ap6blbxhq9elm62vw6tutzlwg,1,40.9,10.9,2023-05-07T19:17:32.144Z,2023-05-08T04:12:16Z,4260263981,212,7.5,4260263975,56,Back,4260263977,140,46.8,4260263979,141,4.6,4261299965,178,,4260263985,213,5.7,,,,,,,m7fe173js8on94ag3htziy8l,G. Magnani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545464667,297,1,1,32,27,ap6blbxhq9elm62vw6tutzlwg,1,46.6,5.6,2023-05-07T19:17:33.142Z,2023-05-08T04:12:23Z,4260264085,56,Back,4260264087,140,40.7,4260264089,141,10.7,4260264093,213,2.6,4261300005,178,,4260264091,212,7.1,,,,,,,68etig279gs3btjb7fv6rvfth,M. Faraoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545464673,298,1,1,32,29,ap6blbxhq9elm62vw6tutzlwg,0,40.7,10.7,2023-05-07T19:17:35.494Z,2023-05-08T04:12:41Z,4260264129,212,21.6,4260264131,213,6.2,4260264127,141,9.5,4260264125,140,61.3,4260264121,155,,4260264123,56,Right,4261300089,178,,,,,m7fe173js8on94ag3htziy8l,G. Magnani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545464689,245,1,1,32,30,bi1fxjrncd0ram0oi7ja1jyuo,0,34.1,95.3,2023-05-07T19:17:36.362Z,2023-05-08T04:12:47Z,4261300127,178,,4260264269,213,0.2,4260264267,212,23.1,4260264265,141,100.0,4260264259,3,,4260264263,140,55.7,4260264261,56,Left,,,,1oszv53od5pulbhx566ht984q,A. Gallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545464693,246,5,1,32,32,bi1fxjrncd0ram0oi7ja1jyuo,0,60.8,102,2023-05-07T19:17:38.883Z,2023-05-08T04:12:49Z,4260264287,56,Left,4260264401,233,299,4260264289,347,,,,,,,,,,,,,,,,,1oszv53od5pulbhx566ht984q,A. Gallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545464707,299,5,1,32,32,ap6blbxhq9elm62vw6tutzlwg,1,39.2,-2,2023-05-07T19:17:38.883Z,2023-05-08T04:12:48Z,4260264379,233,246,4260264347,347,,4260264345,56,Back,,,,,,,,,,,,,,,,m7fe173js8on94ag3htziy8l,G. Magnani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545464767,300,1,1,32,40,ap6blbxhq9elm62vw6tutzlwg,1,50.4,0,2023-05-07T19:17:46.287Z,2023-05-08T04:12:51Z,4260264739,212,12.5,4260264741,213,2.3,4260264735,140,42.4,4260264737,141,11.6,4260264731,107,,4260264733,56,Back,,,,,,,68etig279gs3btjb7fv6rvfth,M. Faraoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545464781,301,1,1,32,42,ap6blbxhq9elm62vw6tutzlwg,1,42.4,11.6,2023-05-07T19:17:48.284Z,2023-05-08T04:12:54Z,4261300177,178,,4260264803,56,Back,4260264809,212,11.7,4260264807,141,5.8,4260264805,140,31.9,4260264811,213,3.5,,,,,,,g64b8x11ndowv2zj29r9i311,O. Duda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545464825,302,1,1,32,43,ap6blbxhq9elm62vw6tutzlwg,1,32.9,7.1,2023-05-07T19:17:49.666Z,2023-05-08T04:12:58Z,4260265075,213,2.0,4260265069,140,27.0,4260265071,141,29.2,4260265067,56,Back,4261300215,178,,4260265073,212,16.3,,,,,,,m7fe173js8on94ag3htziy8l,G. Magnani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545464847,303,1,1,32,48,ap6blbxhq9elm62vw6tutzlwg,0,33.7,20.1,2023-05-07T19:17:54.250Z,2023-05-08T04:13:03Z,4260265213,213,0.1,4260265211,212,26.7,4260265205,56,Center,4260265207,140,59.0,4260265209,141,24.3,4261300251,178,,4260265203,155,,,,,130pg17ru5fzq4igokx0k73e1,I. Hien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545464855,247,44,1,32,50,bi1fxjrncd0ram0oi7ja1jyuo,1,41.4,76.8,2023-05-07T19:17:56.520Z,2023-05-08T06:29:55Z,4260265251,56,Back,4260265253,285,,4260265255,233,304,,,,,,,,,,,,,,,,4x1tm440b5cshi5gxkx5k9m95,M. Hjulmand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545464851,304,44,1,32,50,ap6blbxhq9elm62vw6tutzlwg,0,58.6,23.2,2023-05-07T19:17:56.521Z,2023-05-08T04:13:06Z,4260265229,56,Center,4260265231,286,,4260265279,233,247,,,,,,,,,,,,,,,,c39nv7jn5c3qzglosgzigif2t,S. Verdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
