id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,qualifier/11/value,assist,qualifier/14/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value
2464156907,460,1,2,49,35,8gw3pgcd0doivaul55q8na9lg,1,55.1,12.8,2022-09-25T11:40:13.344Z,2022-09-25T11:40:15Z,3802282725,140,51.9,3802282731,212,22.9,3802282729,141,46.1,3802282721,56,Center,3802282733,213,1.7,,,,,,,,,,7asw3c7rhaqrmnc4kk7q0hp0p,A. Hilaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464156939,461,1,2,49,37,8gw3pgcd0doivaul55q8na9lg,1,51.1,45.5,2022-09-25T11:40:15.120Z,2022-09-25T11:40:18Z,3802282893,140,28.8,3802282897,212,23.5,3802282891,56,Back,3802282895,141,49.1,3802282899,213,3.0,,,,,,,,,,e3mdwwn8drb7hsscyvj4u8pre,M. Pavan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464156961,462,1,2,49,41,8gw3pgcd0doivaul55q8na9lg,1,23.7,51.2,2022-09-25T11:40:19.137Z,2022-09-25T11:40:20Z,3802283007,56,Back,3802283011,141,40.3,3802283015,213,3.8,3802283009,140,14.7,3802283013,212,12.0,,,,,,,,,,dcabal76i5wlct77xl6jkyfv9,E. Lipman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464156979,463,1,2,49,42,8gw3pgcd0doivaul55q8na9lg,1,14.1,40.1,2022-09-25T11:40:20.288Z,2022-09-25T11:40:23Z,3802283165,212,12.8,3802283163,141,58.1,3802283161,140,17.8,3802283159,56,Back,3802283167,213,1.3,,,,,,,,,,69ewfo1qoyc0xhk227754o9h,M. Korenčiová,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464157009,464,1,2,49,46,8gw3pgcd0doivaul55q8na9lg,1,18,51,2022-09-25T11:40:23.362Z,2022-09-25T11:40:27Z,3802283313,157,,3802283323,213,6.0,3802283315,56,Back,3802283321,212,28.8,3802283319,141,38.0,3802283317,140,44.1,3802283325,1,,,,,dcabal76i5wlct77xl6jkyfv9,E. Lipman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464157013,465,61,2,49,49,8gw3pgcd0doivaul55q8na9lg,0,42.9,38.2,2022-09-25T11:40:27.072Z,2022-09-25T11:40:27Z,3802283339,56,Back,,,,,,,,,,,,,,,,,,,,,,dlk4qvpj8rn8jy2efhu4xn3yt,J. Karlernäs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464157027,399,1,2,49,50,bcuj94typp0ykv77ijp9wpsve,0,59.4,59.4,2022-09-25T11:40:28.006Z,2022-09-25T11:40:29Z,3802283429,141,59.6,3802283425,56,Center,3802283431,212,6.8,3802283433,213,0.0,3802283427,140,65.9,,,,,,,,,,bkyl1g1z7xenlu0augv7717u1,V. Di Giammarino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464157045,466,8,2,49,54,8gw3pgcd0doivaul55q8na9lg,1,31.9,54.9,2022-09-25T11:40:31.857Z,2022-09-25T11:40:31Z,3802283507,56,Back,,,,,,,,,,,,,,,,,,,,,,dcabal76i5wlct77xl6jkyfv9,E. Lipman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464157049,467,49,2,49,54,8gw3pgcd0doivaul55q8na9lg,1,31.9,54.9,2022-09-25T11:40:32.320Z,2022-09-25T11:40:32Z,,,,,,,,,,,,,,,,,,,,,,,,,dcabal76i5wlct77xl6jkyfv9,E. Lipman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464157057,400,43,2,49,55,bcuj94typp0ykv77ijp9wpsve,1,0,0,2022-09-25T11:40:32.439Z,2022-09-25T11:40:40Z,3802283537,213,6.0,3802283529,56,Center,3802283531,140,57.0,3802283533,141,57.3,3802283535,212,3.1,3802283827,144,1,,,,,,,a5unceohcp7m8mrrso11uipqt,K. Konat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464157063,468,43,2,49,55,8gw3pgcd0doivaul55q8na9lg,1,0,0,2022-09-25T11:40:32.880Z,2022-09-25T11:40:50Z,3802284209,144,1,3802283573,56,Center,3802283581,213,6.3,3802283575,140,54.8,3802283579,212,23.1,3802283577,141,53.9,,,,,,,dcabal76i5wlct77xl6jkyfv9,E. Lipman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464157069,469,43,2,49,57,8gw3pgcd0doivaul55q8na9lg,1,0,0,2022-09-25T11:40:34.592Z,2022-09-25T11:40:51Z,3802283607,56,Center,3802283611,141,28.1,3802284235,144,1,3802283609,140,62.6,3802283615,213,5.1,3802283613,212,19.2,,,,,,,2kxbr1qwr4soew1kopzx7rswk,G. Di Luzio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464157105,401,4,2,50,1,bcuj94typp0ykv77ijp9wpsve,1,55,55.8,2022-09-25T11:40:38.374Z,2022-09-25T11:42:06Z,3802286795,233,470,3802283761,286,,3802283753,13,,3802283757,152,,3802283755,56,Center,3802283759,265,,,,,,,,a5unceohcp7m8mrrso11uipqt,K. Konat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464157165,470,4,2,50,1,8gw3pgcd0doivaul55q8na9lg,0,45,44.2,2022-09-25T11:40:38.375Z,2022-09-25T11:42:06Z,3802284005,265,,3802283999,13,,3802284007,285,,3802284001,56,Back,3802284003,152,,3802286799,233,401,,,,,,,dcabal76i5wlct77xl6jkyfv9,E. Lipman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464157299,402,1,2,50,18,bcuj94typp0ykv77ijp9wpsve,1,53.7,56.7,2022-09-25T11:40:56.054Z,2022-09-25T11:41:00Z,3802284615,141,64.9,3802284609,152,,3802284619,213,0.4,3802284617,212,14.8,3802284611,56,Center,3802284607,5,,3802284613,140,66.8,,,,c5ze370ixl09ccy818f92jkk5,Z. Ferrario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464157487,403,2,2,50,22,bcuj94typp0ykv77ijp9wpsve,1,65.8,58.4,2022-09-25T11:40:59.990Z,2022-09-25T11:41:22Z,3802285411,140,87.3,3802285407,1,,3802285413,141,13.5,3802285409,56,Right,3802285405,7,dejb47luo9o523wl9fm9yncgl,,,,,,,,,,7o8xh2r55xb1yiz5gjvnp0rmx,Taty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464157471,471,55,2,50,22,8gw3pgcd0doivaul55q8na9lg,1,22.4,89.4,2022-09-25T11:40:59.991Z,2022-09-25T11:42:07Z,,,,,,,,,,,,,,,,,,,,,,,,,69ij8unhyklcdc4d11u02v6y,Joyce Borini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464157519,404,1,2,50,47,bcuj94typp0ykv77ijp9wpsve,0,39.7,16.7,2022-09-25T11:41:25.062Z,2022-09-25T11:41:26Z,3802285523,140,38.0,3802285531,212,11.8,3802285527,141,0.0,3802285535,213,4.6,3802285521,56,Back,3802285519,3,,,,,,,,4xlf56csffamnnw04mba3wpw4,A. Passeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464157537,472,1,2,50,49,8gw3pgcd0doivaul55q8na9lg,0,11.5,90.5,2022-09-25T11:41:27.170Z,2022-09-25T11:41:28Z,3802285621,140,62.4,3802285627,213,0.0,3802285615,56,Left,3802285607,157,,3802285611,241,,3802285629,1,,3802285625,212,53.5,3802285603,5,,69ij8unhyklcdc4d11u02v6y,Joyce Borini,3802285623,141,92.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464157523,405,5,2,50,50,bcuj94typp0ykv77ijp9wpsve,0,38.2,-1,2022-09-25T11:41:27.999Z,2022-09-25T11:41:55Z,3802285887,233,473,3802285545,347,,3802285543,56,Back,,,,,,,,,,,,,,,,4xlf56csffamnnw04mba3wpw4,A. Passeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464157597,473,5,2,50,50,8gw3pgcd0doivaul55q8na9lg,1,61.8,101,2022-09-25T11:41:27.999Z,2022-09-25T12:05:45Z,3802285871,56,Left,3802285873,347,,3802285879,233,405,,,,,,,,,,,,,,,,69ij8unhyklcdc4d11u02v6y,Joyce Borini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464157615,474,1,2,50,57,8gw3pgcd0doivaul55q8na9lg,0,61.5,100,2022-09-25T11:41:34.992Z,2022-09-25T11:41:37Z,3802285973,213,5.9,3802285963,107,,3802285975,1,,3802285967,140,86.8,3802285969,141,83.4,3802285971,212,29.2,3802285965,56,Left,,,,69ij8unhyklcdc4d11u02v6y,Joyce Borini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464157621,406,1,2,50,59,bcuj94typp0ykv77ijp9wpsve,0,27.7,11.3,2022-09-25T11:41:37.093Z,2022-09-25T11:41:37Z,3802286003,140,38.7,3802285999,3,,3802286005,141,14.1,3802286009,213,0.2,3802286007,212,11.7,3802286001,56,Back,,,,,,,dejb47luo9o523wl9fm9yncgl,D. Novellino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464157635,475,3,2,51,1,8gw3pgcd0doivaul55q8na9lg,0,70.6,83.8,2022-09-25T11:41:39.071Z,2022-09-25T11:41:43Z,3802286059,286,,3802286057,56,Left,3802286221,233,407,,,,,,,,,,,,,,,,e3mdwwn8drb7hsscyvj4u8pre,M. Pavan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464157657,407,7,2,51,1,bcuj94typp0ykv77ijp9wpsve,1,29.4,16.2,2022-09-25T11:41:39.072Z,2022-09-25T11:41:43Z,3802286181,285,,3802286179,56,Back,3802286213,233,475,,,,,,,,,,,,,,,,bkyl1g1z7xenlu0augv7717u1,V. Di Giammarino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464157663,476,1,2,51,4,8gw3pgcd0doivaul55q8na9lg,0,64.1,80.7,2022-09-25T11:41:41.744Z,2022-09-25T11:41:42Z,3802286203,212,9.6,3802286205,213,5.9,3802286199,140,72.7,3802286197,56,Center,3802286201,141,75.9,,,,,,,,,,7asw3c7rhaqrmnc4kk7q0hp0p,A. Hilaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464157667,408,61,2,51,5,bcuj94typp0ykv77ijp9wpsve,1,39.5,16.4,2022-09-25T11:41:42.383Z,2022-09-25T11:41:42Z,3802286211,56,Back,,,,,,,,,,,,,,,,,,,,,,33fdo0axm0x7s88xj3br3xt61,Verena Amorim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464157693,409,4,2,51,8,bcuj94typp0ykv77ijp9wpsve,1,32.5,24.8,2022-09-25T11:41:45.622Z,2022-09-25T11:42:06Z,3802286313,265,,3802286803,233,477,3802286309,56,Back,3802286311,152,,3802286307,13,,3802286807,285,,,,,,,,c5ze370ixl09ccy818f92jkk5,Z. Ferrario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464157717,477,4,2,51,8,8gw3pgcd0doivaul55q8na9lg,0,67.5,75.2,2022-09-25T11:41:45.623Z,2022-09-25T11:42:06Z,3802286395,56,Center,3802286399,265,,3802286401,286,,3802286397,152,,3802286393,13,,3802286809,233,409,,,,,,,b80b2mxpxjcboqc81evm6oa2,C. Beccari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464157825,410,1,2,51,30,bcuj94typp0ykv77ijp9wpsve,0,33.2,32.1,2022-09-25T11:42:07.892Z,2022-09-25T11:42:10Z,3802286903,56,Center,3802286897,5,,3802286913,212,37.8,3802286899,155,,3802286915,213,6.1,3802286911,141,23.1,3802286907,140,68.7,3802286901,152,,4xlf56csffamnnw04mba3wpw4,A. Passeri,3802286917,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464157835,478,1,2,51,33,8gw3pgcd0doivaul55q8na9lg,0,27.3,83.1,2022-09-25T11:42:10.737Z,2022-09-25T11:42:11Z,3802286961,140,33.9,3802286967,213,5.0,3802286965,212,21.2,3802286959,56,Back,3802286957,3,,3802286963,141,53.7,,,,,,,69ij8unhyklcdc4d11u02v6y,Joyce Borini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464157855,411,1,2,51,35,bcuj94typp0ykv77ijp9wpsve,1,72.4,54,2022-09-25T11:42:12.757Z,2022-09-25T11:42:16Z,3802287089,141,62.9,3802287085,56,Center,3802287093,213,2.4,3802287091,212,9.4,3802287087,140,65.5,,,,,,,,,,68vj95m8a7vmurirk0hr8lboq,A. Corelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464157875,412,1,2,51,38,bcuj94typp0ykv77ijp9wpsve,0,66.1,61.5,2022-09-25T11:42:15.990Z,2022-09-25T11:42:17Z,3802287195,141,31.3,3802287193,140,83.5,3802287199,213,5.4,3802287189,155,,3802287197,212,27.5,3802287191,56,Center,,,,,,,7o8xh2r55xb1yiz5gjvnp0rmx,Taty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464157879,479,8,2,51,40,8gw3pgcd0doivaul55q8na9lg,1,14.5,72.9,2022-09-25T11:42:18.017Z,2022-09-25T11:42:18Z,3802287211,56,Back,,,,,,,,,,,,,,,,,,,,,,69ij8unhyklcdc4d11u02v6y,Joyce Borini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464157923,413,1,2,51,43,bcuj94typp0ykv77ijp9wpsve,1,69.8,25.5,2022-09-25T11:42:20.517Z,2022-09-25T11:42:23Z,3802287367,140,90.7,3802287371,212,25.6,3802287369,141,6.2,3802287365,56,Right,3802287373,213,5.7,,,,,,,,,,bkyl1g1z7xenlu0augv7717u1,V. Di Giammarino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464157951,414,1,2,51,46,bcuj94typp0ykv77ijp9wpsve,1,72.5,20.3,2022-09-25T11:42:23.411Z,2022-09-25T11:42:26Z,3802287481,212,10.0,3802287477,140,64.7,3802287475,56,Center,3802287483,213,2.5,3802287479,141,28.8,,,,,,,,,,dejb47luo9o523wl9fm9yncgl,D. Novellino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464157963,415,1,2,51,49,bcuj94typp0ykv77ijp9wpsve,0,72.9,21.5,2022-09-25T11:42:26.517Z,2022-09-25T11:42:33Z,3802287519,140,90.2,3802287521,141,54.0,3802287515,155,,3802287517,56,Center,3802287525,213,0.9,3802287513,2,,3802287665,233,480,3802287523,212,28.6,c5ze370ixl09ccy818f92jkk5,Z. Ferrario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464157991,480,41,2,51,51,8gw3pgcd0doivaul55q8na9lg,1,4.3,48.1,2022-09-25T11:42:29.089Z,2022-09-25T11:42:33Z,3802287661,212,18.7,3802287663,213,5.3,3802287657,140,13.6,3802287673,233,415,3802287659,141,24.7,,,,,,,,,,69ewfo1qoyc0xhk227754o9h,M. Korenčiová,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464158001,481,12,2,51,55,8gw3pgcd0doivaul55q8na9lg,1,11.8,25.6,2022-09-25T11:42:32.448Z,2022-09-25T11:42:39Z,3802287693,140,20.5,3802287697,212,20.4,3802287889,167,,3802287691,56,Back,3802287695,141,0.0,3802287699,213,5.2,3802287713,15,,,,,bimp62qt9yetz1mwz1z18ri7d,M. Brenn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464158055,416,5,2,51,57,bcuj94typp0ykv77ijp9wpsve,1,76.4,100.8,2022-09-25T11:42:35.268Z,2022-09-25T11:42:40Z,3802287929,56,Left,3802287931,347,,3802287943,233,482,,,,,,,,,,,,,,,,c5ze370ixl09ccy818f92jkk5,Z. Ferrario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464158011,482,5,2,51,57,8gw3pgcd0doivaul55q8na9lg,0,23.6,-0.8,2022-09-25T11:42:35.268Z,2022-09-25T12:05:45Z,3802287749,56,Back,3802287751,347,,3802287967,233,416,,,,,,,,,,,,,,,,bimp62qt9yetz1mwz1z18ri7d,M. Brenn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464158111,417,1,2,52,2,bcuj94typp0ykv77ijp9wpsve,1,77.5,100,2022-09-25T11:42:39.828Z,2022-09-25T11:42:47Z,3802288193,141,83.8,3802288195,212,14.4,3802288189,56,Left,3802288197,213,5.4,3802288187,107,,3802288191,140,85.8,,,,,,,3yx85beji7yke6s4su7f0tzh1,M. Fusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464158135,418,1,2,52,10,bcuj94typp0ykv77ijp9wpsve,1,91.6,81.5,2022-09-25T11:42:47.827Z,2022-09-25T11:42:51Z,3802288295,56,Center,3802288303,213,3.7,3802288299,141,60.6,3802288297,140,70.3,3802288301,212,26.5,,,,,,,,,,7o8xh2r55xb1yiz5gjvnp0rmx,Taty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464158157,419,1,2,52,13,bcuj94typp0ykv77ijp9wpsve,1,70.3,60.6,2022-09-25T11:42:51.236Z,2022-09-25T11:42:55Z,3802288403,56,Center,3802288409,212,29.1,3802288405,140,50.7,3802288407,141,30.3,3802288411,213,3.9,,,,,,,,,,c5ze370ixl09ccy818f92jkk5,Z. Ferrario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464158177,420,1,2,52,17,bcuj94typp0ykv77ijp9wpsve,1,50.7,30.3,2022-09-25T11:42:55.125Z,2022-09-25T11:42:58Z,3802288489,141,2.8,3802288493,213,5.5,3802288485,56,Right,3802288491,212,25.6,3802288487,140,67.3,,,,,,,,,,ifp26xl8pzgarz05vnfjv3yt,F. Rizza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464158197,421,1,2,52,20,bcuj94typp0ykv77ijp9wpsve,0,67.9,2.9,2022-09-25T11:42:58.036Z,2022-09-25T11:43:01Z,3802288595,213,1.0,3802288585,155,,3802288589,140,86.6,3802288587,56,Center,3802288597,1,,3802288591,141,44.6,3802288583,2,,3802288593,212,34.5,dejb47luo9o523wl9fm9yncgl,D. Novellino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464158239,483,12,2,52,24,8gw3pgcd0doivaul55q8na9lg,1,12.9,62.3,2022-09-25T11:43:01.393Z,2022-09-25T12:03:40Z,3802288729,140,20.6,3802288737,213,5.3,3802288739,15,,3802288727,56,Back,3802288735,212,15.4,3802288733,141,43.1,,,,,,,dcabal76i5wlct77xl6jkyfv9,E. Lipman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464158241,422,15,2,52,25,bcuj94typp0ykv77ijp9wpsve,1,78.9,61.7,2022-09-25T11:43:02.357Z,2022-09-25T11:43:52Z,3802290131,458,,3802290137,230,98.0,3802290139,231,50.9,3802289681,20,,3802290133,146,88.5,3802288745,18,,3802290129,215,,3802290141,192,,68vj95m8a7vmurirk0hr8lboq,A. Corelli,3802290127,103,19,,3802288743,22,,3802290135,147,3802290119,78,3802290123,102,49.9,3802288747,56,3802289685,82,,,,56.3,,,,Center,,,,,,
2464159271,494,43,2,52,26,8gw3pgcd0doivaul55q8na9lg,1,0,0,2022-09-25T11:43:03.871Z,2022-09-25T12:03:43Z,3802293369,94,0,3802319779,144,10,3802293371,56,Back,,,,,,,,,,,,,,,,6vvrp3ijlo76d0oolobx1hgwl,D. Kravets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464158393,423,4,2,52,30,bcuj94typp0ykv77ijp9wpsve,1,86,52.8,2022-09-25T11:43:07.924Z,2022-09-25T12:01:51Z,3802289515,10,,3802289521,286,,3802289519,152,,3802289517,56,Center,3802289513,9,,3802290463,348,7o8xh2r55xb1yiz5gjvnp0rmx,3802316317,233,484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464158415,484,4,2,52,30,8gw3pgcd0doivaul55q8na9lg,0,14,47.2,2022-09-25T11:43:07.925Z,2022-09-25T12:10:56Z,3802289617,56,Back,3802289625,285,,3802316321,233,423,3802289621,152,,3802289609,9,,3802333143,10,,,,,,,,6vvrp3ijlo76d0oolobx1hgwl,D. Kravets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464158485,485,17,2,53,1,8gw3pgcd0doivaul55q8na9lg,1,0,0,2022-09-25T11:43:39.152Z,2022-09-25T11:43:45Z,3802289937,10,243,3802289935,31,,,,,,,,,,,,,,,,,,,,6vvrp3ijlo76d0oolobx1hgwl,D. Kravets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464158655,424,16,2,53,29,bcuj94typp0ykv77ijp9wpsve,1,88.5,50,2022-09-25T11:44:06.659Z,2022-09-25T11:44:27Z,3802290683,9,,3802291257,282,18375,3802291243,103,16.5,3802291251,231,50,3802290779,374,2022-09-25 12:44:05.934,3802291253,280,HANDBALL_WON,3802291241,102,54.5,3802291247,458,,7o8xh2r55xb1yiz5gjvnp0rmx,Taty,3802291249,230,99.3,,3802290687,17,,3802291255,281,3802290693,214,3802290807,353,486,3802290775,20,3802290783,375,3802290691,56,Center,68vj95m8a7vmurirk0hr8lboq,,,53:28.588,,3802291239,76,3802291245,390,184635,
2464158677,486,58,2,53,29,8gw3pgcd0doivaul55q8na9lg,0,0,0,2022-09-25T11:44:06.659Z,2022-09-25T14:08:11Z,3802290767,186,,3802290765,9,,3802290835,233,424,3802290771,75,,3802290769,179,,3802290773,56,Back,,,,,,,69ewfo1qoyc0xhk227754o9h,M. Korenčiová,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464158951,487,1,2,54,12,8gw3pgcd0doivaul55q8na9lg,1,50.1,50,2022-09-25T11:44:49.647Z,2022-09-25T11:44:51Z,3802291983,141,49.7,3802291985,212,12.7,3802291979,56,Back,3802291989,279,G,3802291987,213,3.2,3802291981,140,38.0,,,,,,,2kxbr1qwr4soew1kopzx7rswk,G. Di Luzio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464158993,488,1,2,54,14,8gw3pgcd0doivaul55q8na9lg,1,39.6,49.3,2022-09-25T11:44:51.839Z,2022-09-25T11:44:56Z,3802292171,212,26.2,3802292169,141,82.7,3802292165,56,Back,3802292167,140,27.1,3802292173,213,2.1,,,,,,,,,,7asw3c7rhaqrmnc4kk7q0hp0p,A. Hilaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464159001,489,1,2,54,18,8gw3pgcd0doivaul55q8na9lg,0,26.4,86.7,2022-09-25T11:44:56.207Z,2022-09-25T11:44:57Z,3802292207,140,50.8,3802292211,212,25.6,3802292209,141,87.0,3802292213,213,0.0,3802292205,56,Left,,,,,,,,,,69ij8unhyklcdc4d11u02v6y,Joyce Borini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464159011,425,8,2,54,20,bcuj94typp0ykv77ijp9wpsve,1,45.7,16.4,2022-09-25T11:44:58.242Z,2022-09-25T11:44:58Z,3802292253,56,Back,,,,,,,,,,,,,,,,,,,,,,dejb47luo9o523wl9fm9yncgl,D. Novellino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464159053,490,1,2,54,21,8gw3pgcd0doivaul55q8na9lg,1,52.4,68,2022-09-25T11:44:59.295Z,2022-09-25T11:45:04Z,3802292437,213,5.0,3802292429,56,Right,3802292431,140,61.9,3802292435,212,39.1,3802292439,1,,3802292433,141,12.4,,,,,,,e3mdwwn8drb7hsscyvj4u8pre,M. Pavan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464159093,491,1,2,54,26,8gw3pgcd0doivaul55q8na9lg,1,61.4,21.8,2022-09-25T11:45:03.998Z,2022-09-25T11:45:10Z,3802292631,212,13.7,3802292625,56,Center,3802292629,141,41.0,3802292627,140,57.5,3802292633,213,1.9,,,,,,,,,,bimp62qt9yetz1mwz1z18ri7d,M. Brenn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464159143,492,1,2,54,32,8gw3pgcd0doivaul55q8na9lg,0,65.3,29,2022-09-25T11:45:10.240Z,2022-09-25T11:45:14Z,3802292813,140,100.0,3802292817,212,43.1,3802292811,56,Center,3802292809,155,,3802292815,141,60.3,3802292819,213,0.5,3802292821,1,,,,,7asw3c7rhaqrmnc4kk7q0hp0p,A. Hilaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464159137,426,5,2,54,36,bcuj94typp0ykv77ijp9wpsve,1,-1,37.6,2022-09-25T11:45:14.034Z,2022-09-25T11:45:15Z,3802292835,233,493,3802292775,346,,3802292773,56,Back,,,,,,,,,,,,,,,,dejb47luo9o523wl9fm9yncgl,D. Novellino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464159145,493,5,2,54,36,8gw3pgcd0doivaul55q8na9lg,0,101,62.4,2022-09-25T11:45:14.034Z,2022-09-25T12:05:46Z,3802292825,346,,3802292823,56,Center,3802292839,233,426,,,,,,,,,,,,,,,,7asw3c7rhaqrmnc4kk7q0hp0p,A. Hilaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464159337,427,1,2,55,2,bcuj94typp0ykv77ijp9wpsve,0,3.9,43.9,2022-09-25T11:45:39.364Z,2022-09-25T11:45:42Z,3802293727,213,5.9,3802293715,124,,3802293733,74,,3802293721,140,42.1,3802293719,56,Back,3802293717,155,,3802293723,141,20.1,3802293725,212,43.3,c6wbavw0v5bxajsd2xz7qg1d5,S. Cetinja,3802293729,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464159473,430,1,2,55,4,bcuj94typp0ykv77ijp9wpsve,0,41.2,7.7,2022-09-25T11:45:41.561Z,2022-09-25T11:59:51Z,3802294303,213,4.6,3802294293,56,Back,3802294291,3,,3802294297,141,0.0,3802294299,212,5.8,3802294295,140,40.5,,,,,,,dejb47luo9o523wl9fm9yncgl,D. Novellino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464159353,495,44,2,55,4,8gw3pgcd0doivaul55q8na9lg,1,58.2,80.3,2022-09-25T11:45:41.938Z,2022-09-25T11:45:43Z,3802293807,56,Left,3802293819,233,428,3802293809,286,,,,,,,,,,,,,,,,,e3mdwwn8drb7hsscyvj4u8pre,M. Pavan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464159341,428,44,2,55,4,bcuj94typp0ykv77ijp9wpsve,0,41.8,19.7,2022-09-25T11:45:41.939Z,2022-09-25T12:00:06Z,3802293751,285,,3802293749,56,Back,3802293825,233,495,,,,,,,,,,,,,,,,dejb47luo9o523wl9fm9yncgl,D. Novellino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
