id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,assist,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/13/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2521088441,271,1,2,45,47,cd1ottifbgcfrn6pdrdpwt7z0,1,33.6,16.4,2023-03-17T19:05:56.702Z,2023-03-17T19:06:01Z,4102936193,140,22.4,4102936199,213,2.3,4102936195,141,34.2,4102936197,212,16.9,4102936191,56,Back,,,,,,,,,,5bx3a7j6m109a4jw82appuhre,María Jiménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521088521,272,1,2,45,53,cd1ottifbgcfrn6pdrdpwt7z0,1,25.1,37.1,2023-03-17T19:06:02.606Z,2023-03-17T19:06:05Z,4102936601,1,,4102936589,141,93.8,4102936593,212,42.7,4102936597,213,1.1,4102936581,56,Back,4102936585,140,42.6,,,,,,,3qu360b871q8wssodtkeq6oa2,Enith Salón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521088575,273,61,2,45,58,cd1ottifbgcfrn6pdrdpwt7z0,0,38.3,86.6,2023-03-17T19:06:07.767Z,2023-03-17T19:06:13Z,4102936919,56,Back,,,,,,,,,,,,,,,,,,,,,,bu6otdhlxkznbdm7v6gq1gq21,Pauleta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521088597,551,49,2,46,0,bop6aslxmwvzsapdxsw3xbvfg,1,63.8,22.1,2023-03-17T19:06:09.656Z,2023-03-17T19:06:09Z,,,,,,,,,,,,,,,,,,,,,,,,,cvy1q6gtx1gs9ddemdpcf8ded,I. Engen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521088651,552,1,2,46,1,bop6aslxmwvzsapdxsw3xbvfg,1,63.8,22.1,2023-03-17T19:06:10.015Z,2023-03-17T19:06:14Z,4102937359,213,0.3,4102937353,140,72.3,4102937357,212,9.5,4102937355,141,26.8,4102937351,56,Center,,,,,,,,,,cvy1q6gtx1gs9ddemdpcf8ded,I. Engen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521088661,553,1,2,46,5,bop6aslxmwvzsapdxsw3xbvfg,1,74.9,25.6,2023-03-17T19:06:13.855Z,2023-03-17T19:06:15Z,4102937451,213,5.9,4102937447,141,14.7,4102937445,140,90.4,4102937443,56,Right,4102937449,212,17.9,,,,,,,,,,5ovqn6llocczhae9n1kzj5nf9,Aitana Bonmatí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521088687,554,1,2,46,6,bop6aslxmwvzsapdxsw3xbvfg,0,90.4,14.7,2023-03-17T19:06:15.311Z,2023-03-17T19:06:17Z,4102937567,212,23.3,4102937563,140,96.3,4102937569,213,1.3,4102937557,2,,4102937565,141,47.8,4102937561,56,Center,,,,,,,cvy1q6gtx1gs9ddemdpcf8ded,I. Engen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521088715,274,52,2,46,9,cd1ottifbgcfrn6pdrdpwt7z0,1,2.5,51.5,2023-03-17T19:06:18.047Z,2023-03-17T19:06:18Z,,,,,,,,,,,,,,,,,,,,,,,,,3qu360b871q8wssodtkeq6oa2,Enith Salón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521089065,275,1,2,46,30,cd1ottifbgcfrn6pdrdpwt7z0,0,15.3,34.8,2023-03-17T19:06:39.440Z,2023-03-17T19:06:44Z,4102939571,140,48.0,4102939575,212,38.5,4102939573,141,9.1,4102939579,1,,4102939567,199,,4102939577,213,5.8,4102939569,56,Back,,,,3qu360b871q8wssodtkeq6oa2,Enith Salón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521089047,555,1,2,46,33,bop6aslxmwvzsapdxsw3xbvfg,0,57.1,95.6,2023-03-17T19:06:42.776Z,2023-03-17T19:06:44Z,4102939511,213,3.5,4102939501,140,41.6,4102939505,141,86.0,4102939493,3,,4102939509,212,17.5,4102939497,56,Back,,,,,,,9gdocwx006j6wyz4mnhzgzydx,A. Crnogorčević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521089155,276,1,2,46,37,cd1ottifbgcfrn6pdrdpwt7z0,0,60.1,31.6,2023-03-17T19:06:46.279Z,2023-03-17T19:57:14Z,4102942795,233,556,4102942755,141,31.8,4102939999,56,Center,4102942757,212,1.1,4102942799,286,,4102942793,236,,4102942759,213,0.1,4102942753,140,61.1,b9rcv1fsqcwockfpbkl58tl,Ana Marcos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521089099,556,74,2,46,37,bop6aslxmwvzsapdxsw3xbvfg,1,42.3,90.9,2023-03-17T19:06:46.280Z,2023-03-17T19:07:18Z,4102939753,285,,4102942895,233,276,4102939749,56,Back,,,,,,,,,,,,,,,,3ruj0we4jma5m60xumyoir1ii,Jana Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521089167,557,49,2,46,40,bop6aslxmwvzsapdxsw3xbvfg,1,38.1,97.4,2023-03-17T19:06:49.136Z,2023-03-17T19:06:49Z,,,,,,,,,,,,,,,,,,,,,,,,,9gdocwx006j6wyz4mnhzgzydx,A. Crnogorčević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521089211,558,1,2,46,41,bop6aslxmwvzsapdxsw3xbvfg,1,37.4,97.7,2023-03-17T19:06:50.176Z,2023-03-17T19:06:51Z,4102940299,213,3.2,4102940293,140,10.3,4102940295,141,95.9,4102940297,212,28.5,4102940291,56,Back,,,,,,,,,,9gdocwx006j6wyz4mnhzgzydx,A. Crnogorčević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521089237,559,1,2,46,42,bop6aslxmwvzsapdxsw3xbvfg,1,11.9,93.9,2023-03-17T19:06:51.384Z,2023-03-17T19:06:53Z,4102940459,212,18.1,4102940455,141,72.1,4102940449,56,Back,4102940451,140,2.0,4102940461,213,4.1,,,,,,,,,,1vqpa944d79cnljfbjb8yjlcl,F. Rolfö,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521089279,560,1,2,46,44,bop6aslxmwvzsapdxsw3xbvfg,1,3.5,70.8,2023-03-17T19:06:53.073Z,2023-03-17T19:06:56Z,4102940703,140,3.7,4102940709,213,1.6,4102940705,141,91.5,4102940707,212,14.1,4102940699,56,Back,,,,,,,,,,11so3nfejun31ajhmqjlwapqt,Sandra Paños,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521089369,561,1,2,46,47,bop6aslxmwvzsapdxsw3xbvfg,1,4.9,90.6,2023-03-17T19:06:56.144Z,2023-03-17T19:07:02Z,4102941187,213,5.8,4102941179,56,Back,4102941183,141,86.2,4102941185,212,6.0,4102941181,140,9.8,,,,,,,,,,1vqpa944d79cnljfbjb8yjlcl,F. Rolfö,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521089377,562,4,2,46,51,bop6aslxmwvzsapdxsw3xbvfg,1,11.2,87.2,2023-03-17T19:07:00.352Z,2023-03-17T19:07:04Z,4102941429,233,277,4102941243,265,,4102941241,152,,4102941237,13,,4102941245,285,,4102941239,56,Back,,,,,,,3ruj0we4jma5m60xumyoir1ii,Jana Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521089395,277,4,2,46,51,cd1ottifbgcfrn6pdrdpwt7z0,0,88.8,12.8,2023-03-17T19:07:00.353Z,2023-03-17T19:07:04Z,4102941333,286,,4102941415,233,562,4102941329,152,,4102941327,56,Right,4102941325,13,,4102941331,265,,,,,,,,b9rcv1fsqcwockfpbkl58tl,Ana Marcos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521089603,563,1,2,47,0,bop6aslxmwvzsapdxsw3xbvfg,1,22.6,80.8,2023-03-17T19:07:09.745Z,2023-03-17T19:09:27Z,4102942451,212,28.0,4102942447,140,24.8,4102942439,5,,4102942445,56,Back,4102942453,213,4.8,4102942443,152,,4102942449,141,39.8,,,,3ruj0we4jma5m60xumyoir1ii,Jana Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521089625,564,1,2,47,5,bop6aslxmwvzsapdxsw3xbvfg,1,24.8,39.8,2023-03-17T19:07:14.393Z,2023-03-17T19:09:29Z,4102942555,141,5.5,4102942551,56,Back,4102953905,189,,4102942561,213,5.4,4102942557,212,29.1,4102942553,140,41.3,,,,,,,bgzh3zwl99bpnnpj37jn4dmtx,Irene Paredes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521089675,565,1,2,47,6,bop6aslxmwvzsapdxsw3xbvfg,1,41.3,5.5,2023-03-17T19:07:15.457Z,2023-03-17T19:09:30Z,4102942875,213,0.4,4102942873,212,25.1,4102942859,56,Right,4102942867,141,20.3,4102942863,140,63.2,4102953985,189,,,,,,,,5h9k65zukry196snla3xgmh91,Marta Torrejón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521089751,566,1,2,47,9,bop6aslxmwvzsapdxsw3xbvfg,0,71.1,23,2023-03-17T19:07:18.569Z,2023-03-17T19:07:54Z,4102943273,140,94.1,4102943279,213,0.0,4102943277,212,24.2,4102943275,141,24.3,4102943271,56,Center,,,,,,,,,,9t2pn6dp6w38b169a5qo9c60a,Bruna Vilamala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521089757,567,43,2,47,14,bop6aslxmwvzsapdxsw3xbvfg,1,0,0,2023-03-17T19:07:23.477Z,2023-03-17T19:07:52Z,4102945657,144,3,4102943395,233,278,4102943307,286,0,4102943305,56,Center,,,,,,,,,,,,,5ovqn6llocczhae9n1kzj5nf9,Aitana Bonmatí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521089773,278,12,2,47,14,cd1ottifbgcfrn6pdrdpwt7z0,1,8.8,74,2023-03-17T19:07:23.478Z,2023-03-17T19:07:57Z,4102943361,56,Back,4102946183,141,74.0,4102946185,212,5.4,4102946187,213,3.1,4102946181,140,3.7,,,,,,,,,,bu6otdhlxkznbdm7v6gq1gq21,Pauleta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521089765,568,61,2,47,15,bop6aslxmwvzsapdxsw3xbvfg,1,94.1,24.3,2023-03-17T19:07:23.937Z,2023-03-17T19:07:24Z,4102943335,56,Center,,,,,,,,,,,,,,,,,,,,,,5ovqn6llocczhae9n1kzj5nf9,Aitana Bonmatí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521089785,279,5,2,47,16,cd1ottifbgcfrn6pdrdpwt7z0,1,-0.6,68.8,2023-03-17T19:07:24.969Z,2023-03-17T20:00:11Z,4102944525,233,569,4102943445,56,Back,4103178849,346,,,,,,,,,,,,,,,,,bu6otdhlxkznbdm7v6gq1gq21,Pauleta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521089771,569,5,2,47,16,bop6aslxmwvzsapdxsw3xbvfg,0,100.6,31.2,2023-03-17T19:07:24.969Z,2023-03-17T20:00:10Z,4103178839,346,,4102944563,233,279,4102943351,56,Center,,,,,,,,,,,,,,,,5ovqn6llocczhae9n1kzj5nf9,Aitana Bonmatí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521090355,280,1,2,47,49,cd1ottifbgcfrn6pdrdpwt7z0,0,5,54.8,2023-03-17T19:07:57.938Z,2023-03-17T20:00:13Z,4102946471,212,53.6,4103179021,237,,4102946475,1,,4102946465,56,Left,4103179019,124,,4102946469,141,79.3,4102946473,213,0.3,4102946467,140,53.5,3qu360b871q8wssodtkeq6oa2,Enith Salón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521090385,570,1,2,47,51,bop6aslxmwvzsapdxsw3xbvfg,1,37.5,9.4,2023-03-17T19:07:59.931Z,2023-03-17T19:08:01Z,4102946587,140,54.1,4102946583,3,,4102946589,141,7.7,4102946595,212,17.5,4102946603,213,6.2,4102946585,56,Right,,,,,,,5h9k65zukry196snla3xgmh91,Marta Torrejón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521090395,571,49,2,47,52,bop6aslxmwvzsapdxsw3xbvfg,1,54.5,7.7,2023-03-17T19:08:01.795Z,2023-03-17T19:08:02Z,,,,,,,,,,,,,,,,,,,,,,,,,9t2pn6dp6w38b169a5qo9c60a,Bruna Vilamala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521090489,572,1,2,47,55,bop6aslxmwvzsapdxsw3xbvfg,1,55,12.9,2023-03-17T19:08:04.003Z,2023-03-17T19:08:07Z,4102947135,140,33.5,4102947137,141,23.6,4102947133,56,Back,4102947139,212,23.7,4102947141,213,2.8,,,,,,,,,,9t2pn6dp6w38b169a5qo9c60a,Bruna Vilamala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521090589,573,1,2,47,58,bop6aslxmwvzsapdxsw3xbvfg,1,30,28.5,2023-03-17T19:08:07.595Z,2023-03-17T19:08:12Z,4102947653,213,1.5,4102947639,56,Back,4102947645,141,55.2,4102947641,140,30.4,4102947649,212,18.2,,,,,,,,,,bgzh3zwl99bpnnpj37jn4dmtx,Irene Paredes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521090617,574,1,2,48,3,bop6aslxmwvzsapdxsw3xbvfg,1,35.9,66.7,2023-03-17T19:08:12.731Z,2023-03-17T19:08:14Z,4102947795,213,0.7,4102947791,141,93.9,4102947787,56,Left,4102947793,212,27.4,4102947789,140,55.1,,,,,,,,,,3ruj0we4jma5m60xumyoir1ii,Jana Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521090657,575,1,2,48,5,bop6aslxmwvzsapdxsw3xbvfg,1,55.1,93.9,2023-03-17T19:08:13.979Z,2023-03-17T19:08:17Z,4102947991,141,74.1,4102947995,213,3.9,4102947993,212,18.8,4102947989,140,42.6,4102947987,56,Back,,,,,,,,,,1vqpa944d79cnljfbjb8yjlcl,F. Rolfö,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521090773,576,1,2,48,8,bop6aslxmwvzsapdxsw3xbvfg,1,42.9,70.5,2023-03-17T19:08:17.139Z,2023-03-17T19:08:23Z,4102948625,213,4.6,4102948621,141,33.9,4102948623,212,25.1,4102948619,140,40.1,4102948617,56,Back,,,,,,,,,,3ruj0we4jma5m60xumyoir1ii,Jana Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521090799,577,1,2,48,14,bop6aslxmwvzsapdxsw3xbvfg,1,31.8,27.7,2023-03-17T19:08:23.667Z,2023-03-17T19:08:25Z,4102948761,56,Back,4102948767,212,22.8,4102948765,141,48.5,4102948763,140,14.8,4102948769,213,2.5,,,,,,,,,,bgzh3zwl99bpnnpj37jn4dmtx,Irene Paredes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521090851,578,1,2,48,16,bop6aslxmwvzsapdxsw3xbvfg,1,14.8,48.5,2023-03-17T19:08:25.451Z,2023-03-17T19:08:28Z,4102949055,56,Back,4102949057,140,30.2,4102949063,213,5.4,4102949059,141,21.6,4102949061,212,24.4,,,,,,,,,,11so3nfejun31ajhmqjlwapqt,Sandra Paños,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521090887,579,1,2,48,19,bop6aslxmwvzsapdxsw3xbvfg,1,30.2,21.6,2023-03-17T19:08:28.395Z,2023-03-17T19:08:31Z,4102949287,212,19.8,4102949285,141,3.1,4102949289,213,5.6,4102949283,140,44.8,4102949281,56,Back,,,,,,,,,,bgzh3zwl99bpnnpj37jn4dmtx,Irene Paredes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521090905,580,1,2,48,22,bop6aslxmwvzsapdxsw3xbvfg,1,44.8,3.1,2023-03-17T19:08:31.259Z,2023-03-17T19:08:32Z,4102949353,141,15.5,4102949357,213,0.6,4102949351,140,57.7,4102949355,212,16.0,4102949349,56,Right,,,,,,,,,,5h9k65zukry196snla3xgmh91,Marta Torrejón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521090911,581,1,2,48,23,bop6aslxmwvzsapdxsw3xbvfg,0,57.7,15.5,2023-03-17T19:08:32.147Z,2023-03-17T19:08:33Z,4102949381,56,Right,4102949385,141,14.9,4102949387,212,4.4,4102949389,213,3.2,4102949383,140,53.5,,,,,,,,,,5ovqn6llocczhae9n1kzj5nf9,Aitana Bonmatí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521090939,281,49,2,48,24,cd1ottifbgcfrn6pdrdpwt7z0,1,45.8,77.8,2023-03-17T19:08:33.747Z,2023-03-17T19:08:33Z,,,,,,,,,,,,,,,,,,,,,,,,,4nvfy4deuo9cmsegz492aq2g9,Macarena Portales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521091011,282,1,2,48,27,cd1ottifbgcfrn6pdrdpwt7z0,0,41.3,63.7,2023-03-17T19:08:36.195Z,2023-03-17T19:08:39Z,4102949931,56,Center,4102949937,212,30.7,4102949935,141,51.3,4102949933,140,69.4,4102949939,213,6.0,,,,,,,,,,4nvfy4deuo9cmsegz492aq2g9,Macarena Portales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521091007,582,49,2,48,30,bop6aslxmwvzsapdxsw3xbvfg,1,31.6,51.9,2023-03-17T19:08:38.866Z,2023-03-17T19:08:38Z,,,,,,,,,,,,,,,,,,,,,,,,,3ruj0we4jma5m60xumyoir1ii,Jana Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521091053,583,1,2,48,30,bop6aslxmwvzsapdxsw3xbvfg,1,31.9,55.8,2023-03-17T19:08:39.644Z,2023-03-17T19:08:42Z,4102950205,140,14.4,4102950211,213,3.4,4102950209,212,18.8,4102950203,56,Back,4102950207,141,49.9,,,,,,,,,,3ruj0we4jma5m60xumyoir1ii,Jana Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521091129,584,1,2,48,33,bop6aslxmwvzsapdxsw3xbvfg,1,14.8,53.3,2023-03-17T19:08:42.035Z,2023-03-17T19:08:46Z,4102950551,213,5.3,4102950545,140,23.9,4102950547,141,32.2,4102950549,212,17.2,4102950543,56,Back,,,,,,,,,,11so3nfejun31ajhmqjlwapqt,Sandra Paños,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521091171,585,1,2,48,38,bop6aslxmwvzsapdxsw3xbvfg,1,24.9,32.2,2023-03-17T19:08:46.852Z,2023-03-17T19:08:49Z,4102950769,141,59.3,4102950767,140,26.5,4102950765,56,Back,4102950773,213,1.5,4102950771,212,18.5,,,,,,,,,,bgzh3zwl99bpnnpj37jn4dmtx,Irene Paredes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521091245,586,1,2,48,40,bop6aslxmwvzsapdxsw3xbvfg,1,27.7,53.4,2023-03-17T19:08:49.684Z,2023-03-17T19:08:53Z,4102951111,213,5.0,4102951101,140,32.3,4102951103,141,29.2,4102951107,212,17.2,4102951097,56,Back,,,,,,,,,,3ruj0we4jma5m60xumyoir1ii,Jana Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521091261,587,1,2,48,44,bop6aslxmwvzsapdxsw3xbvfg,1,36.2,26.8,2023-03-17T19:08:53.612Z,2023-03-17T19:08:54Z,4102951207,56,Center,4102951213,212,22.7,4102951209,140,57.8,4102951215,213,6.3,4102951211,141,26.7,,,,,,,,,,bgzh3zwl99bpnnpj37jn4dmtx,Irene Paredes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521091319,588,1,2,48,45,bop6aslxmwvzsapdxsw3xbvfg,1,57.8,26.5,2023-03-17T19:08:54.756Z,2023-03-17T19:08:58Z,4102951533,212,18.6,4102951527,56,Right,4102951529,140,71.3,4102951535,213,5.6,4102951531,141,8.8,,,,,,,,,,5ovqn6llocczhae9n1kzj5nf9,Aitana Bonmatí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521091361,589,1,2,48,49,bop6aslxmwvzsapdxsw3xbvfg,1,73.7,17.4,2023-03-17T19:08:58.692Z,2023-03-17T19:09:01Z,4102951711,140,88.5,4102951715,212,16.0,4102951717,213,0.3,4102951713,141,23.3,4102951709,56,Center,,,,,,,,,,9t2pn6dp6w38b169a5qo9c60a,Bruna Vilamala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521091395,590,1,2,48,52,bop6aslxmwvzsapdxsw3xbvfg,0,89,23.4,2023-03-17T19:09:01.276Z,2023-03-17T19:09:03Z,4102951863,212,15.0,4102951857,56,Center,4102951865,213,1.6,4102951859,140,88.5,4102951861,141,45.4,,,,,,,,,,dzhvgrdkl4nuj8z4fd9to0ag9,Geyse Ferreira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521091403,283,8,2,48,54,cd1ottifbgcfrn6pdrdpwt7z0,1,13,59.9,2023-03-17T19:09:03.588Z,2023-03-17T19:09:03Z,4102951887,56,Back,,,,,,,,,,,,,,,,,,,,,,5cpnfg3x95yjy00c6h2g22tp1,Marta Carro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521091497,284,1,2,48,57,cd1ottifbgcfrn6pdrdpwt7z0,1,2.2,64.2,2023-03-17T19:09:05.987Z,2023-03-17T19:09:10Z,4102952471,212,16.5,4102952461,56,Back,4102952469,141,84.5,4102952473,213,1.0,4102952465,140,10.8,,,,,,,,,,5cpnfg3x95yjy00c6h2g22tp1,Marta Carro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521091529,285,1,2,49,1,cd1ottifbgcfrn6pdrdpwt7z0,0,7.7,83.5,2023-03-17T19:09:10.387Z,2023-03-17T19:09:12Z,4102952633,213,0.0,4102952629,141,83.9,4102952625,56,Back,4102952631,212,14.1,4102952627,140,21.1,,,,,,,,,,4nvfy4deuo9cmsegz492aq2g9,Macarena Portales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521091519,591,49,2,49,2,bop6aslxmwvzsapdxsw3xbvfg,1,78,15,2023-03-17T19:09:11.813Z,2023-03-17T19:09:11Z,,,,,,,,,,,,,,,,,,,,,,,,,cvy1q6gtx1gs9ddemdpcf8ded,I. Engen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521091553,592,1,2,49,3,bop6aslxmwvzsapdxsw3xbvfg,1,78,15,2023-03-17T19:09:12.749Z,2023-03-17T19:09:14Z,4102952791,213,6.2,4102952787,141,13.2,4102952785,140,88.8,4102952783,56,Right,4102952789,212,11.4,,,,,,,,,,cvy1q6gtx1gs9ddemdpcf8ded,I. Engen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521091581,593,1,2,49,5,bop6aslxmwvzsapdxsw3xbvfg,0,88.8,13.2,2023-03-17T19:09:14.381Z,2023-03-17T20:02:04Z,4102952947,155,,4102952955,212,45.4,4102952949,56,Center,4102952951,140,100.0,4102952959,1,,4102952953,141,77.2,4102952945,2,,4102952957,213,1.3,9t2pn6dp6w38b169a5qo9c60a,Bruna Vilamala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521091613,286,5,2,49,8,cd1ottifbgcfrn6pdrdpwt7z0,1,-1,24.3,2023-03-17T19:09:17.032Z,2023-03-17T19:54:50Z,4102953157,233,594,4102953137,346,,4102953135,56,Back,,,,,,,,,,,,,,,,4nvfy4deuo9cmsegz492aq2g9,Macarena Portales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521091589,594,5,2,49,8,bop6aslxmwvzsapdxsw3xbvfg,0,101,75.7,2023-03-17T19:09:17.032Z,2023-03-17T19:09:20Z,4102952973,346,,4102952971,56,Center,4102953169,233,286,,,,,,,,,,,,,,,,9t2pn6dp6w38b169a5qo9c60a,Bruna Vilamala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521091877,287,1,2,49,26,cd1ottifbgcfrn6pdrdpwt7z0,1,4.3,44.9,2023-03-17T19:09:35.012Z,2023-03-17T19:09:38Z,4102954581,212,17.9,4102954601,189,,4102954587,237,,4102954569,56,Back,4102954583,213,1.2,4102954567,124,,4102954579,141,69.6,4102954573,140,10.1,3qu360b871q8wssodtkeq6oa2,Enith Salón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521091921,288,1,2,49,29,cd1ottifbgcfrn6pdrdpwt7z0,1,10.1,69.6,2023-03-17T19:09:38.244Z,2023-03-17T19:09:40Z,4102954769,141,96.3,4102954765,56,Back,4102954767,140,26.7,4102954773,213,0.8,4102954771,212,25.2,,,,,,,,,,2me13zmgmf0r0wtsjmxid1zvt,Berta Pujadas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521091963,289,1,2,49,31,cd1ottifbgcfrn6pdrdpwt7z0,0,26.7,96.3,2023-03-17T19:09:40.485Z,2023-03-17T19:09:42Z,4102955011,213,5.7,4102955007,141,79.7,4102955005,140,43.0,4102955003,56,Back,4102955009,212,20.5,,,,,,,,,,bu6otdhlxkznbdm7v6gq1gq21,Pauleta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521091983,595,49,2,49,34,bop6aslxmwvzsapdxsw3xbvfg,1,62.2,22.7,2023-03-17T19:09:43.814Z,2023-03-17T19:09:43Z,,,,,,,,,,,,,,,,,,,,,,,,,bgzh3zwl99bpnnpj37jn4dmtx,Irene Paredes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521092019,596,1,2,49,35,bop6aslxmwvzsapdxsw3xbvfg,1,62.2,22.7,2023-03-17T19:09:44.646Z,2023-03-17T19:09:46Z,4102955259,213,0.3,4102955253,140,69.1,4102955257,212,7.6,4102955255,141,26.1,4102955251,56,Center,,,,,,,,,,bgzh3zwl99bpnnpj37jn4dmtx,Irene Paredes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521092025,597,61,2,49,37,bop6aslxmwvzsapdxsw3xbvfg,1,69.1,26.1,2023-03-17T19:09:46.039Z,2023-03-17T19:09:46Z,4102955281,56,Center,,,,,,,,,,,,,,,,,,,,,,cvy1q6gtx1gs9ddemdpcf8ded,I. Engen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521092045,290,49,2,49,39,cd1ottifbgcfrn6pdrdpwt7z0,1,29.7,80.5,2023-03-17T19:09:48.341Z,2023-03-17T19:09:48Z,,,,,,,,,,,,,,,,,,,,,,,,,bu6otdhlxkznbdm7v6gq1gq21,Pauleta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
