id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/12/value,qualifier/13/value,qualifier/11/value,keyPass,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,assist
2490525961,371,49,1,38,15,vaikl8nl7hdr4y9jj4jyb9ey,1,70.9,9.2,2022-12-11T19:39:35.704Z,2022-12-11T19:40:15Z,,,,,,,,,,,,,,,,,,,,,,,,,4trjsb4uoasjj3jwr77rh0k16,Athenea del Castillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490525969,372,1,1,38,16,vaikl8nl7hdr4y9jj4jyb9ey,1,70.9,9.2,2022-12-11T19:39:36.960Z,2022-12-11T19:40:16Z,3941698465,141,48.4,3941698457,2,,3941698459,155,,3941698469,213,1.1,3941698467,212,30.2,3941698463,140,84.5,3941698461,56,Center,,,,4trjsb4uoasjj3jwr77rh0k16,Athenea del Castillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490525973,373,44,1,38,17,vaikl8nl7hdr4y9jj4jyb9ey,1,86,47.1,2022-12-11T19:39:37.958Z,2022-12-11T19:40:10Z,3941698475,286,,3941698477,233,360,3941698473,56,Center,,,,,,,,,,,,,,,,13hy7ggmnhfalmdqlbp6lzv11,Esther González,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490525965,360,44,1,38,17,8zt8rrm6v5nccv01v6pef0r1o,0,14,52.9,2022-12-11T19:39:37.959Z,2022-12-11T19:39:40Z,3941698427,56,Back,3941698429,285,,3941698483,233,373,,,,,,,,,,,,,,,,1duox0r8qvb3t52m9w4mp86ol,M. van Dongen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490525989,374,1,1,38,18,vaikl8nl7hdr4y9jj4jyb9ey,1,84.7,48.5,2022-12-11T19:39:39.175Z,2022-12-11T19:40:12Z,3941698559,3,,3941698571,213,1.7,3941698561,168,,3941698567,141,75.0,3941698563,56,Center,3941698569,212,18.1,3941698565,140,82.9,,,,13hy7ggmnhfalmdqlbp6lzv11,Esther González,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490525993,375,1,1,38,25,vaikl8nl7hdr4y9jj4jyb9ey,1,73.2,73.2,2022-12-11T19:39:45.415Z,2022-12-11T19:39:47Z,3941698589,140,69.9,3941698587,56,Center,3941698595,213,4.4,3941698591,141,57.9,3941698593,212,11.0,,,,,,,,,,79gb1aba3b9e3bht7frq0lqp6,N. Feller,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490525999,376,1,1,38,26,vaikl8nl7hdr4y9jj4jyb9ey,1,69.9,57.9,2022-12-11T19:39:47.095Z,2022-12-11T19:39:48Z,3941698633,140,81.5,3941698637,212,12.2,3941698631,56,Center,3941698639,213,6.2,3941698635,141,56.0,,,,,,,,,,dlbgel5sg62n5z89ev1tkusph,Claudia Zornoza,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490526001,377,61,1,38,28,vaikl8nl7hdr4y9jj4jyb9ey,0,81.5,56,2022-12-11T19:39:48.632Z,2022-12-11T19:39:49Z,3941698643,56,Center,,,,,,,,,,,,,,,,,,,,,,dgkmt7f5k9oqruxzsi3x9em6t,C. Weir,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490526017,362,12,1,38,31,8zt8rrm6v5nccv01v6pef0r1o,1,14.9,35.4,2022-12-11T19:39:51.478Z,2022-12-11T19:39:53Z,3941698729,213,6.2,3941698723,140,28.8,3941698727,212,14.6,3941698721,56,Back,3941698725,141,34.3,,,,,,,,,,auyj06nha2syoygo7prfadobu,H. Lundkvist,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490526021,363,12,1,38,33,8zt8rrm6v5nccv01v6pef0r1o,1,17.1,34.3,2022-12-11T19:39:53.542Z,2022-12-11T19:39:54Z,3941698749,212,5.8,3941698743,56,Back,3941698747,141,25.9,3941698767,15,,3941698745,140,18.1,3941698751,213,4.9,,,,,,,31yxoo15eztnf39r45e6hy1g5,L. Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490526029,378,1,1,38,33,vaikl8nl7hdr4y9jj4jyb9ey,1,70.9,59.9,2022-12-11T19:39:54.136Z,2022-12-11T19:39:55Z,3941698787,141,73.0,3941698783,56,Center,3941698781,3,,3941698789,212,11.9,3941698791,213,0.8,3941698785,140,78.4,,,,,,,7l3val0z7xwpaptf5ebgimnyt,S. Toletti,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490526035,379,3,1,38,35,vaikl8nl7hdr4y9jj4jyb9ey,0,77.5,73.3,2022-12-11T19:39:55.431Z,2022-12-11T19:39:56Z,3941698809,56,Center,3941698811,286,,3941698815,211,,,,,,,,,,,,,,,,,79gb1aba3b9e3bht7frq0lqp6,N. Feller,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490526049,364,12,1,38,36,8zt8rrm6v5nccv01v6pef0r1o,1,22.9,41.5,2022-12-11T19:39:56.998Z,2022-12-11T19:50:29Z,3941698829,56,Back,3941698835,212,6.8,3941698839,15,,3941698833,141,37.7,3941698837,213,5.9,3941698831,140,28.9,,,,,,,3alzawtqpfjtb3vez30mbp0mi,Irene Guerrero,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490526057,365,43,1,38,38,8zt8rrm6v5nccv01v6pef0r1o,1,0,0,2022-12-11T19:39:59.143Z,2022-12-11T19:40:02Z,3941698933,144,8,3941698865,56,Back,,,,,,,,,,,,,,,,,,,263vizqqfp8zwwws0exdrl3o5,R. Ajibade,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490526061,366,61,1,38,38,8zt8rrm6v5nccv01v6pef0r1o,0,31.4,37.7,2022-12-11T19:39:59.155Z,2022-12-11T19:39:59Z,3941698879,56,Back,,,,,,,,,,,,,,,,,,,,,,263vizqqfp8zwwws0exdrl3o5,R. Ajibade,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490526071,380,1,1,38,40,vaikl8nl7hdr4y9jj4jyb9ey,1,70.3,66.1,2022-12-11T19:40:01.111Z,2022-12-11T19:40:03Z,3941698935,56,Center,3941698943,213,4.2,3941698941,212,19.1,3941698937,140,61.4,3941698939,141,41.6,,,,,,,,,,7l3val0z7xwpaptf5ebgimnyt,S. Toletti,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490526103,381,1,1,38,43,vaikl8nl7hdr4y9jj4jyb9ey,1,60.5,40.4,2022-12-11T19:40:03.479Z,2022-12-11T19:40:10Z,3941699087,213,2.1,3941699083,141,58.1,3941699081,140,53.6,3941699085,212,14.0,3941699079,56,Center,,,,,,,,,,8tux0w5del0ggtozbon3x92lm,Kathellen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490526135,382,1,1,38,52,vaikl8nl7hdr4y9jj4jyb9ey,1,48.1,34.8,2022-12-11T19:40:13.111Z,2022-12-11T19:40:22Z,3941699257,140,62.7,3941699259,141,48.2,3941699255,56,Center,3941699263,213,0.5,3941699261,212,17.8,,,,,,,,,,245eszqeqx2xeair8h5n4z8b9,Rocío Gálvez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490526137,383,61,1,38,54,vaikl8nl7hdr4y9jj4jyb9ey,0,62.7,48.2,2022-12-11T19:40:14.863Z,2022-12-11T19:40:23Z,3941699267,56,Center,,,,,,,,,,,,,,,,,,,,,,13hy7ggmnhfalmdqlbp6lzv11,Esther González,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490526131,367,49,1,38,56,8zt8rrm6v5nccv01v6pef0r1o,1,38.7,55.2,2022-12-11T19:40:17.351Z,2022-12-11T19:40:17Z,,,,,,,,,,,,,,,,,,,,,,,,,31yxoo15eztnf39r45e6hy1g5,L. Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490526141,368,1,1,38,57,8zt8rrm6v5nccv01v6pef0r1o,1,53.2,54.8,2022-12-11T19:40:18.357Z,2022-12-11T19:40:24Z,3941699299,213,5.5,3941699287,140,63.6,3941699291,141,38.2,3941699295,212,15.7,3941699285,56,Center,,,,,,,,,,31yxoo15eztnf39r45e6hy1g5,L. Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490526159,369,1,1,39,3,8zt8rrm6v5nccv01v6pef0r1o,1,82.2,18.8,2022-12-11T19:40:24.231Z,2022-12-11T19:47:25Z,3941699385,2,,3941699831,210,15,3941699833,154,,3941699397,213,1.2,3941699391,140,89.2,3941699393,141,46.4,3941699395,212,20.2,3941699387,155,,ayd71ahuyt8kd9c8xmbbbhg16,Marta Cardona,3941699389,56,Center,,,,,,,,,,,,,,,,,,,1,,,,,,
2490526281,374,44,1,39,7,8zt8rrm6v5nccv01v6pef0r1o,1,89.2,46.7,2022-12-11T19:40:28.302Z,2022-12-11T19:47:20Z,3941700099,56,Center,3941700101,286,,3941700271,233,386,,,,,,,,,,,,,,,,31yxoo15eztnf39r45e6hy1g5,L. Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490526197,386,44,1,39,7,vaikl8nl7hdr4y9jj4jyb9ey,0,10.8,53.3,2022-12-11T19:40:28.303Z,2022-12-11T19:41:25Z,3941700291,233,374,3941699621,285,,3941699619,56,Back,,,,,,,,,,,,,,,,8tux0w5del0ggtozbon3x92lm,Kathellen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490526161,370,15,1,39,8,8zt8rrm6v5nccv01v6pef0r1o,1,88.5,43,2022-12-11T19:40:29.163Z,2022-12-11T19:41:02Z,3941699839,154,,3941699837,29,,3941699849,82,,3941699847,103,19,3941699853,147,43.3,3941699405,17,,3941699403,22,,3941699477,328,,31yxoo15eztnf39r45e6hy1g5,L. Santos,3941699855,230,98.4,3941699841,55,3941699857,231,48.0,369,3941699889,233,3941699407,56,3941699473,15,3941699845,102,45.4,Center,,387,,3941699851,146,90.1,3941699835,80,
2490526199,387,10,1,39,8,vaikl8nl7hdr4y9jj4jyb9ey,1,10.2,54.9,2022-12-11T19:40:29.263Z,2022-12-11T19:41:02Z,3941699625,56,Back,3941699623,94,,3941699905,233,370,,,,,,,,,,,,,,,,8tux0w5del0ggtozbon3x92lm,Kathellen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490526151,384,12,1,39,9,vaikl8nl7hdr4y9jj4jyb9ey,1,9.6,42.7,2022-12-11T19:40:29.527Z,2022-12-11T19:40:56Z,3941699339,141,0.0,3941699337,140,19.9,3941699335,56,Back,3941699343,213,5.1,3941699341,212,32.0,3941699371,167,,,,,,,,dlbgel5sg62n5z89ev1tkusph,Claudia Zornoza,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490526173,371,5,1,39,10,8zt8rrm6v5nccv01v6pef0r1o,1,79.9,101.3,2022-12-11T19:40:30.584Z,2022-12-11T19:46:58Z,3941699451,56,Left,3941699481,233,385,3941699453,347,,,,,,,,,,,,,,,,,31yxoo15eztnf39r45e6hy1g5,L. Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490526153,385,5,1,39,10,vaikl8nl7hdr4y9jj4jyb9ey,0,20.1,-1.3,2022-12-11T19:40:30.584Z,2022-12-11T19:40:36Z,3941699487,233,371,3941699345,56,Back,3941699347,347,,,,,,,,,,,,,,,,,dlbgel5sg62n5z89ev1tkusph,Claudia Zornoza,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490526213,372,1,1,39,31,8zt8rrm6v5nccv01v6pef0r1o,0,79.8,100,2022-12-11T19:40:51.718Z,2022-12-11T19:40:54Z,3941699695,1,,3941699689,141,85.7,3941699683,107,,3941699687,140,100.0,3941699685,56,Left,3941699721,189,,3941699693,213,5.8,3941699691,212,24.8,d0i38pk78vbxoqz7x2rzz8cx6,Andrea Medina,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490526215,373,5,1,39,31,8zt8rrm6v5nccv01v6pef0r1o,0,101,83.4,2022-12-11T19:40:51.750Z,2022-12-11T19:46:58Z,3941699699,346,,3941699697,56,Left,3941699705,233,388,,,,,,,,,,,,,,,,d0i38pk78vbxoqz7x2rzz8cx6,Andrea Medina,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490526207,388,5,1,39,31,vaikl8nl7hdr4y9jj4jyb9ey,1,-1,16.6,2022-12-11T19:40:51.750Z,2022-12-11T19:40:53Z,3941699651,346,,3941699701,233,373,3941699649,56,Back,,,,,,,,,,,,,,,,8tux0w5del0ggtozbon3x92lm,Kathellen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490526251,389,1,1,39,41,vaikl8nl7hdr4y9jj4jyb9ey,1,3.3,52.7,2022-12-11T19:41:01.991Z,2022-12-11T19:41:03Z,3941699915,56,Back,3941699919,141,66.3,3941699921,212,16.0,3941699927,237,,3941699923,213,0.6,3941699917,140,15.7,3941699913,124,,,,,6h41rdmhfs08723t23zgi5vjd,Misa,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490526261,390,1,1,39,43,vaikl8nl7hdr4y9jj4jyb9ey,1,15.7,66.1,2022-12-11T19:41:03.382Z,2022-12-11T19:41:04Z,3941699987,213,1.1,3941699981,140,22.3,3941699983,141,84.4,3941699985,212,14.2,3941699979,56,Back,,,,,,,,,,8tux0w5del0ggtozbon3x92lm,Kathellen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490526271,391,1,1,39,44,vaikl8nl7hdr4y9jj4jyb9ey,1,21.7,84.2,2022-12-11T19:41:04.839Z,2022-12-11T19:41:08Z,3941700045,213,5.1,3941700041,141,51.5,3941700043,212,23.8,3941700039,140,29.8,3941700037,56,Back,,,,,,,,,,cq38p3rul6qi2tpvr077v8n6y,Olga Carmona,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490526285,392,1,1,39,47,vaikl8nl7hdr4y9jj4jyb9ey,1,31.1,39.7,2022-12-11T19:41:08.023Z,2022-12-11T19:41:11Z,3941700117,141,5.2,3941700113,56,Back,3941700121,213,4.8,3941700119,212,23.6,3941700115,140,33.4,,,,,,,,,,dlbgel5sg62n5z89ev1tkusph,Claudia Zornoza,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490526297,393,1,1,39,50,vaikl8nl7hdr4y9jj4jyb9ey,1,38.9,5.6,2022-12-11T19:41:10.871Z,2022-12-11T19:41:18Z,3941700175,56,Right,3941700183,213,6.2,3941700181,212,17.2,3941700179,141,3.4,3941700177,140,55.2,,,,,,,,,,d4gjsmv5dqgv9w2e115gh7kk5,K. Robles,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490526307,394,1,1,39,57,vaikl8nl7hdr4y9jj4jyb9ey,0,42.1,3.1,2022-12-11T19:41:18.119Z,2022-12-11T19:41:21Z,3941700213,213,0.2,3941700211,212,4.0,3941700209,141,4.4,3941700207,140,45.8,3941700203,56,Back,,,,,,,,,,4trjsb4uoasjj3jwr77rh0k16,Athenea del Castillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490526311,375,8,1,39,59,8zt8rrm6v5nccv01v6pef0r1o,1,53.2,97.4,2022-12-11T19:41:19.430Z,2022-12-11T19:47:17Z,3941700215,56,Left,,,,,,,,,,,,,,,,,,,,,,20nehty0pfzlg8wj60l87taeh,Sheila García,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490526315,376,5,1,40,0,8zt8rrm6v5nccv01v6pef0r1o,0,49,101.2,2022-12-11T19:41:20.838Z,2022-12-11T19:46:58Z,3941700233,347,,3941700231,56,Back,3941700353,233,395,,,,,,,,,,,,,,,,20nehty0pfzlg8wj60l87taeh,Sheila García,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490526331,395,5,1,40,0,vaikl8nl7hdr4y9jj4jyb9ey,1,51,-1.2,2022-12-11T19:41:20.838Z,2022-12-11T19:41:27Z,3941700335,56,Right,3941700339,233,376,3941700337,347,,,,,,,,,,,,,,,,,4trjsb4uoasjj3jwr77rh0k16,Athenea del Castillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490526343,396,1,1,40,9,vaikl8nl7hdr4y9jj4jyb9ey,1,54.1,0,2022-12-11T19:41:29.462Z,2022-12-11T19:41:31Z,3941700399,212,8.2,3941700397,141,10.1,3941700391,107,,3941700393,56,Right,3941700401,213,1.3,3941700395,140,56.4,,,,,,,d4gjsmv5dqgv9w2e115gh7kk5,K. Robles,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490526345,397,4,1,40,10,vaikl8nl7hdr4y9jj4jyb9ey,1,60.2,6.9,2022-12-11T19:41:30.935Z,2022-12-11T19:41:37Z,3941700409,152,,3941700407,56,Right,3941700411,265,,3941700413,286,,3941700405,13,,3941700491,233,377,,,,,,,4trjsb4uoasjj3jwr77rh0k16,Athenea del Castillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490526359,377,4,1,40,10,8zt8rrm6v5nccv01v6pef0r1o,0,39.8,93.1,2022-12-11T19:41:30.936Z,2022-12-11T19:41:38Z,3941700461,13,,3941700467,265,,3941700463,56,Back,3941700469,285,,3941700495,233,397,3941700465,152,,,,,,,,d0i38pk78vbxoqz7x2rzz8cx6,Andrea Medina,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490526385,398,1,1,40,26,vaikl8nl7hdr4y9jj4jyb9ey,1,56.4,10.1,2022-12-11T19:41:46.534Z,2022-12-11T19:41:48Z,3941700625,140,57.9,3941700647,189,,3941700621,152,,3941700627,141,66.9,3941700623,56,Center,3941700619,5,,3941700629,212,38.7,3941700633,1,,4trjsb4uoasjj3jwr77rh0k16,Athenea del Castillo,3941700631,213,1.5,,,,,,,,,,,,,,,,,,,,,,,,,
2490526397,399,1,1,40,28,vaikl8nl7hdr4y9jj4jyb9ey,1,57.9,66.9,2022-12-11T19:41:48.886Z,2022-12-11T19:41:51Z,3941700701,213,0.7,3941700695,140,77.6,3941700699,212,26.7,3941700697,141,91.7,3941700693,56,Left,,,,,,,,,,245eszqeqx2xeair8h5n4z8b9,Rocío Gálvez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490526401,400,1,1,40,31,vaikl8nl7hdr4y9jj4jyb9ey,0,76.2,89.3,2022-12-11T19:41:51.590Z,2022-12-11T19:41:53Z,3941700705,56,Center,3941700713,213,5.3,3941700711,212,17.2,3941700707,140,85.7,3941700709,141,68.7,,,,,,,,,,cq38p3rul6qi2tpvr077v8n6y,Olga Carmona,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490526413,378,8,1,40,33,8zt8rrm6v5nccv01v6pef0r1o,1,13.5,26.8,2022-12-11T19:41:53.686Z,2022-12-11T19:41:53Z,3941700753,56,Back,,,,,,,,,,,,,,,,,,,,,,20nehty0pfzlg8wj60l87taeh,Sheila García,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490526427,401,1,1,40,34,vaikl8nl7hdr4y9jj4jyb9ey,1,94.5,75.6,2022-12-11T19:41:54.767Z,2022-12-11T19:47:12Z,3941700815,140,94.9,3941701039,154,,3941701037,210,13,3941700817,141,57.2,3941700821,213,4.7,3941700813,56,Center,3941700819,212,12.5,,,,7l3val0z7xwpaptf5ebgimnyt,S. Toletti,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
2490526429,402,13,1,40,35,vaikl8nl7hdr4y9jj4jyb9ey,1,94.9,57.2,2022-12-11T19:41:56.279Z,2022-12-11T19:47:11Z,3941701047,55,401,3941701043,29,,3941700879,20,,3941700827,22,,3941700829,61,,3941701053,103,8.3,3941701057,231,52.0,3941701055,230,98.9,13hy7ggmnhfalmdqlbp6lzv11,Esther González,3941701041,73,,3941700831,56,3941701051,102,60,Center,3941701045,154,,,,,,,,,,,,,,,,,
2490526417,379,5,1,40,36,8zt8rrm6v5nccv01v6pef0r1o,1,-1.2,41.4,2022-12-11T19:41:56.854Z,2022-12-11T19:42:00Z,3941700769,56,Back,3941700855,233,403,3941700771,346,,,,,,,,,,,,,,,,,20nehty0pfzlg8wj60l87taeh,Sheila García,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490526433,403,5,1,40,36,vaikl8nl7hdr4y9jj4jyb9ey,0,101.2,58.6,2022-12-11T19:41:56.854Z,2022-12-11T19:46:58Z,3941700859,233,379,3941700853,346,,3941700851,56,Center,,,,,,,,,,,,,,,,13hy7ggmnhfalmdqlbp6lzv11,Esther González,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490526521,380,1,1,40,59,8zt8rrm6v5nccv01v6pef0r1o,1,3.8,42.7,2022-12-11T19:42:19.621Z,2022-12-11T19:42:22Z,3941701315,212,25.0,3941701307,124,,3941701309,56,Back,3941701313,141,8.3,3941701321,237,,3941701317,213,5.1,3941701311,140,12.3,,,,4bcef9sqkbml7b2jtqhbz602d,Lola Gallardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490526531,381,1,1,41,1,8zt8rrm6v5nccv01v6pef0r1o,1,12.3,8.3,2022-12-11T19:42:22.261Z,2022-12-11T19:42:25Z,3941701341,141,16.7,3941701343,212,8.8,3941701339,140,5.9,3941701337,56,Back,3941701345,213,2.4,,,,,,,,,,auyj06nha2syoygo7prfadobu,H. Lundkvist,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490526533,382,1,1,41,5,8zt8rrm6v5nccv01v6pef0r1o,0,5.9,16.7,2022-12-11T19:42:25.413Z,2022-12-11T19:42:25Z,3941701353,141,6.8,3941701357,213,6.0,3941701351,140,29.6,3941701349,56,Back,3941701355,212,25.8,,,,,,,,,,9163edyiljpd18plos0eb2j8p,Cinta Del Mar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490526549,383,4,1,41,8,8zt8rrm6v5nccv01v6pef0r1o,1,34,13.4,2022-12-11T19:42:29.253Z,2022-12-11T19:42:32Z,3941701441,10,,3941701443,56,Back,3941701461,233,404,3941701445,152,,3941701465,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490526547,404,4,1,41,8,vaikl8nl7hdr4y9jj4jyb9ey,0,66,86.6,2022-12-11T19:42:29.254Z,2022-12-11T19:42:32Z,3941701435,152,,3941701437,285,,3941701431,10,,3941701433,56,Left,3941701487,233,383,,,,,,,,,,cq38p3rul6qi2tpvr077v8n6y,Olga Carmona,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490526573,384,1,1,41,20,8zt8rrm6v5nccv01v6pef0r1o,1,32.6,4.3,2022-12-11T19:42:40.501Z,2022-12-11T19:42:42Z,3941701587,212,10.5,3941701583,140,22.7,3941701581,56,Back,3941701589,213,3.0,3941701579,152,,3941701577,5,,3941701585,141,6.5,,,,auyj06nha2syoygo7prfadobu,H. Lundkvist,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490526581,385,1,1,41,21,8zt8rrm6v5nccv01v6pef0r1o,1,22.7,6.5,2022-12-11T19:42:42.037Z,2022-12-11T19:42:45Z,3941701627,212,26.2,3941701623,140,8.6,3941701621,56,Back,3941701629,213,2.2,3941701625,141,38.3,,,,,,,,,,9163edyiljpd18plos0eb2j8p,Cinta Del Mar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490526601,386,1,1,41,24,8zt8rrm6v5nccv01v6pef0r1o,1,8.6,38.3,2022-12-11T19:42:45.109Z,2022-12-11T19:42:49Z,3941701723,141,69.9,3941701721,140,17.6,3941701727,213,1.2,3941701719,56,Back,3941701725,212,23.5,,,,,,,,,,4bcef9sqkbml7b2jtqhbz602d,Lola Gallardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490526609,387,1,1,41,28,8zt8rrm6v5nccv01v6pef0r1o,1,21.4,81.2,2022-12-11T19:42:49.285Z,2022-12-11T19:42:52Z,3941701769,141,95.3,3941701767,140,30.4,3941701773,213,0.8,3941701771,212,13.5,3941701765,56,Back,,,,,,,,,,1duox0r8qvb3t52m9w4mp86ol,M. van Dongen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490526611,388,1,1,41,32,8zt8rrm6v5nccv01v6pef0r1o,1,30.3,92.6,2022-12-11T19:42:52.645Z,2022-12-11T19:42:55Z,3941701815,212,10.6,3941701811,140,22.5,3941701817,213,3.8,3941701813,141,82.6,3941701809,56,Back,,,,,,,,,,d0i38pk78vbxoqz7x2rzz8cx6,Andrea Medina,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490526619,389,1,1,41,35,8zt8rrm6v5nccv01v6pef0r1o,1,23.2,79.4,2022-12-11T19:42:55.829Z,2022-12-11T19:42:59Z,3941701873,56,Back,3941701877,141,37.4,3941701879,212,28.6,3941701881,213,4.7,3941701875,140,23.6,,,,,,,,,,1duox0r8qvb3t52m9w4mp86ol,M. van Dongen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490526623,390,1,1,41,39,8zt8rrm6v5nccv01v6pef0r1o,1,24.2,35.4,2022-12-11T19:42:59.621Z,2022-12-11T19:43:02Z,3941701905,141,7.6,3941701907,212,19.7,3941701903,140,29.6,3941701901,56,Back,3941701909,213,5.0,,,,,,,,,,9163edyiljpd18plos0eb2j8p,Cinta Del Mar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490526627,391,1,1,41,41,8zt8rrm6v5nccv01v6pef0r1o,0,27.9,13.4,2022-12-11T19:43:02.165Z,2022-12-11T19:43:03Z,3941701935,213,0.8,3941701927,56,Back,3941701929,140,36.6,3941701931,141,27.6,3941701933,212,13.3,,,,,,,,,,auyj06nha2syoygo7prfadobu,H. Lundkvist,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490526633,405,49,1,41,44,vaikl8nl7hdr4y9jj4jyb9ey,1,60.9,69.7,2022-12-11T19:43:05.031Z,2022-12-11T19:43:05Z,,,,,,,,,,,,,,,,,,,,,,,,,7l3val0z7xwpaptf5ebgimnyt,S. Toletti,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490526649,406,1,1,41,47,vaikl8nl7hdr4y9jj4jyb9ey,1,76.8,57.9,2022-12-11T19:43:07.606Z,2022-12-11T19:43:11Z,3941702041,140,85.0,3941702047,213,5.4,3941702043,141,43.4,3941702045,212,13.1,3941702039,56,Center,,,,,,,,,,7l3val0z7xwpaptf5ebgimnyt,S. Toletti,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490526651,407,50,1,41,51,vaikl8nl7hdr4y9jj4jyb9ey,1,90,41,2022-12-11T19:43:11.447Z,2022-12-11T19:43:14Z,3941702085,233,392,3941702053,286,,3941702051,56,Center,,,,,,,,,,,,,,,,dgkmt7f5k9oqruxzsi3x9em6t,C. Weir,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490526661,392,7,1,41,51,8zt8rrm6v5nccv01v6pef0r1o,0,10,59,2022-12-11T19:43:11.448Z,2022-12-11T19:43:13Z,3941702081,233,407,3941702077,56,Back,3941702079,285,,,,,,,,,,,,,,,,,d0i38pk78vbxoqz7x2rzz8cx6,Andrea Medina,,,,,,,,,,,,,,,,,,,,,,,,,,,,
