id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,assist,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,keyPass,qualifier/10/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value
2506189913,163,1,1,21,39,djz9e25b9zuiu5rmv1zha3i6f,1,85.9,0,2023-02-11T13:22:44.764Z,2023-02-11T13:22:46Z,4024195755,140,89.9,4024195759,212,8.1,4024195761,213,1.0,4024195757,141,8.2,4024195753,56,Right,4024195751,107,,,,,,,,5xlqh4i9zb5daj4khs1mbbxpm,Nuria Ligero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506189933,164,1,1,21,40,djz9e25b9zuiu5rmv1zha3i6f,1,89.9,8.2,2023-02-11T13:22:45.900Z,2023-02-11T13:22:47Z,4024195841,56,Right,4024195843,140,80.1,4024195847,212,10.8,4024195849,213,3.5,4024195845,141,3.2,,,,,,,,,,1cfjcoum4z07r1p3uyy2p9x49,G. Asantewaa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506189965,165,1,1,21,41,djz9e25b9zuiu5rmv1zha3i6f,1,80.1,3.2,2023-02-11T13:22:47.179Z,2023-02-11T13:22:50Z,4024196033,56,Right,4024196041,213,0.1,4024196037,141,4.3,4024196039,212,8.7,4024196035,140,88.4,,,,,,,,,,5xlqh4i9zb5daj4khs1mbbxpm,Nuria Ligero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506189987,166,3,1,21,44,djz9e25b9zuiu5rmv1zha3i6f,1,88.6,5.7,2023-02-11T13:22:49.787Z,2023-02-11T13:22:52Z,4024196201,233,172,4024196173,286,,4024196171,56,Right,,,,,,,,,,,,,,,,1cfjcoum4z07r1p3uyy2p9x49,G. Asantewaa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506189959,172,45,1,21,44,cd1ottifbgcfrn6pdrdpwt7z0,0,11.4,94.3,2023-02-11T13:22:49.787Z,2023-02-11T13:22:52Z,4024195999,285,,4024196227,233,166,4024195997,56,Back,,,,,,,,,,,,,,,,5o5f6l99dzhim5k1jnnmog6hh,Bea Beltrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506190005,167,1,1,21,46,djz9e25b9zuiu5rmv1zha3i6f,0,96.5,8.5,2023-02-11T13:22:52.268Z,2023-02-11T13:22:53Z,4024196285,213,1.8,4024196273,2,,4024196277,56,Center,4024196275,155,,4024196279,140,91.6,4024196283,212,20.5,4024196281,141,37.7,,,,1cfjcoum4z07r1p3uyy2p9x49,G. Asantewaa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506190063,173,12,1,21,47,cd1ottifbgcfrn6pdrdpwt7z0,1,7.4,68.5,2023-02-11T13:22:53.227Z,2023-02-11T13:22:57Z,4024196557,140,21.3,4024196555,56,Back,4024196561,212,24.2,4024196563,213,0.9,4024196559,141,96.9,,,,,,,,,,2me13zmgmf0r0wtsjmxid1zvt,Berta Pujadas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506190069,174,61,1,21,49,cd1ottifbgcfrn6pdrdpwt7z0,0,21.3,96.9,2023-02-11T13:22:55.275Z,2023-02-11T13:53:47Z,4024196577,56,Back,,,,,,,,,,,,,,,,,,,,,,bu6otdhlxkznbdm7v6gq1gq21,Pauleta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506190105,168,1,1,21,50,djz9e25b9zuiu5rmv1zha3i6f,1,85.8,2.9,2023-02-11T13:22:56.428Z,2023-02-11T13:23:00Z,4024196801,155,,4024196803,56,Center,4024196813,213,1.3,4024196799,2,,4024196805,140,91.7,4024196809,212,25.8,4024196807,141,39.7,,,,5xlqh4i9zb5daj4khs1mbbxpm,Nuria Ligero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506190111,169,61,1,21,54,djz9e25b9zuiu5rmv1zha3i6f,1,91.7,39.7,2023-02-11T13:23:00.252Z,2023-02-11T13:23:00Z,4024196823,56,Center,,,,,,,,,,,,,,,,,,,,,,63atfboq056luh7gzplxooyui,O. Fulutudilu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506190133,175,61,1,21,56,cd1ottifbgcfrn6pdrdpwt7z0,1,8.4,64,2023-02-11T13:23:02.154Z,2023-02-11T13:23:02Z,4024196899,56,Back,,,,,,,,,,,,,,,,,,,,,,2me13zmgmf0r0wtsjmxid1zvt,Berta Pujadas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506190197,176,52,1,21,59,cd1ottifbgcfrn6pdrdpwt7z0,1,4.7,58.2,2023-02-11T13:23:05.323Z,2023-02-11T13:23:05Z,,,,,,,,,,,,,,,,,,,,,,,,,7rm6858rwtecoxlt5ud31dmy2,C. Morché,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506190357,177,1,1,22,6,cd1ottifbgcfrn6pdrdpwt7z0,1,9.1,50.4,2023-02-11T13:23:12.476Z,2023-02-11T13:23:14Z,4024197897,56,Back,4024197895,123,,4024197899,140,10.9,4024197907,212,14.8,4024197909,213,1.4,4024197901,141,72.0,,,,,,,7rm6858rwtecoxlt5ud31dmy2,C. Morché,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506190395,178,1,1,22,8,cd1ottifbgcfrn6pdrdpwt7z0,1,10.9,72,2023-02-11T13:23:14.042Z,2023-02-11T13:23:15Z,4024198039,56,Back,4024198043,140,24.4,4024198049,213,5.6,4024198045,141,54.2,4024198047,212,18.6,,,,,,,,,,2me13zmgmf0r0wtsjmxid1zvt,Berta Pujadas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506190447,179,1,1,22,9,cd1ottifbgcfrn6pdrdpwt7z0,1,24.4,54.2,2023-02-11T13:23:15.483Z,2023-02-11T13:23:17Z,4024198297,212,8.0,4024198295,141,62.9,4024198299,213,0.8,4024198291,56,Back,4024198293,140,29.5,,,,,,,,,,5w3y2f2ydr2ecq90cdzbn6ns9,Anna Torrodà,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506190449,180,3,1,22,10,cd1ottifbgcfrn6pdrdpwt7z0,0,27.8,67,2023-02-11T13:23:16.588Z,2023-02-11T13:23:18Z,4024198305,285,,4024198371,233,170,4024198303,56,Back,,,,,,,,,,,,,,,,bdaicql6er9antum0eaar9x0q,Fiamma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506190431,170,7,1,22,10,djz9e25b9zuiu5rmv1zha3i6f,0,72.2,33,2023-02-11T13:23:16.589Z,2023-02-11T13:23:18Z,4024198353,233,180,4024198225,56,Center,4024198227,286,,,,,,,,,,,,,,,,,1nhju64j5loikn6t0j9m6au39,Leles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506190619,181,50,1,22,15,cd1ottifbgcfrn6pdrdpwt7z0,1,25.3,84,2023-02-11T13:23:21.596Z,2023-02-11T13:23:55Z,4024199111,285,,4024201397,233,171,4024199109,56,Back,,,,,,,,,,,,,,,,2me13zmgmf0r0wtsjmxid1zvt,Berta Pujadas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506190533,171,7,1,22,15,djz9e25b9zuiu5rmv1zha3i6f,1,74.7,16,2023-02-11T13:23:21.597Z,2023-02-11T13:23:55Z,4024198695,56,Right,4024198697,286,,4024201371,233,181,4024198693,167,,,,,,,,,,,,,,et6offb5y91ch6mlol3dwcd0p,R. Babajide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506190581,172,5,1,22,17,djz9e25b9zuiu5rmv1zha3i6f,0,71.8,-2,2023-02-11T13:23:23.165Z,2023-02-11T13:49:51Z,4024198939,347,,4024316853,233,182,4024198937,56,Right,,,,,,,,,,,,,,,,et6offb5y91ch6mlol3dwcd0p,R. Babajide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506190653,182,5,1,22,17,cd1ottifbgcfrn6pdrdpwt7z0,1,28.2,102,2023-02-11T13:23:23.165Z,2023-02-11T13:49:51Z,4024199267,56,Back,4024316831,233,172,4024199269,347,,,,,,,,,,,,,,,,,2me13zmgmf0r0wtsjmxid1zvt,Berta Pujadas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506190679,183,1,1,22,24,cd1ottifbgcfrn6pdrdpwt7z0,1,29.6,100,2023-02-11T13:23:30.315Z,2023-02-11T13:23:32Z,4024199439,212,13.5,4024199435,140,32.1,4024199437,141,82.6,4024199441,213,4.9,4024199431,107,,4024199433,56,Back,,,,,,,5o5f6l99dzhim5k1jnnmog6hh,Bea Beltrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506190727,184,1,1,22,26,cd1ottifbgcfrn6pdrdpwt7z0,1,35.1,84.2,2023-02-11T13:23:31.900Z,2023-02-11T13:23:34Z,4024199677,213,0.2,4024199675,212,4.7,4024199669,56,Back,4024199671,140,39.5,4024199673,141,85.6,,,,,,,,,,5w3y2f2ydr2ecq90cdzbn6ns9,Anna Torrodà,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506190765,185,1,1,22,27,cd1ottifbgcfrn6pdrdpwt7z0,0,42.1,63.6,2023-02-11T13:23:33.044Z,2023-02-11T13:53:33Z,4024199811,212,12.1,4024199813,213,0.4,4024199807,140,52.9,4024199809,141,69.9,4024199805,56,Center,,,,,,,,,,33t09qpv89b6wo3suzj33meax,K. Real,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506190733,173,61,1,22,28,djz9e25b9zuiu5rmv1zha3i6f,1,53.7,29.4,2023-02-11T13:23:34.491Z,2023-02-11T13:23:34Z,4024199683,56,Center,,,,,,,,,,,,,,,,,,,,,,24bz5vlm76nrqcnblyxfkt8x6,Victoria Benitez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506190811,174,1,1,22,30,djz9e25b9zuiu5rmv1zha3i6f,1,36.1,36,2023-02-11T13:23:36.445Z,2023-02-11T13:23:39Z,4024200029,56,Center,4024200027,157,,4024200039,1,,4024200035,212,18.2,4024200037,213,0.3,4024200033,141,44.6,4024200031,140,52.5,,,,2dsgmfs9crnzz3425si3m9uj9,Dorine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506190829,175,44,1,22,33,djz9e25b9zuiu5rmv1zha3i6f,1,56.5,41.1,2023-02-11T13:23:39.598Z,2023-02-11T13:23:42Z,4024200101,286,,4024200261,233,186,4024200099,56,Center,,,,,,,,,,,,,,,,4ngzyppqh4iaqqy0vrynwz66s,Violeta García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506190859,186,44,1,22,33,cd1ottifbgcfrn6pdrdpwt7z0,0,43.5,58.9,2023-02-11T13:23:39.599Z,2023-02-11T13:23:42Z,4024200277,233,175,4024200237,56,Back,4024200239,285,,,,,,,,,,,,,,,,,5cpnfg3x95yjy00c6h2g22tp1,Marta Carro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506190851,176,1,1,22,34,djz9e25b9zuiu5rmv1zha3i6f,0,52.5,44.6,2023-02-11T13:23:40.494Z,2023-02-11T13:23:41Z,4024200207,212,6.0,4024200205,141,50.3,4024200209,213,0.7,4024200199,3,,4024200203,140,56.8,4024200201,56,Center,,,,,,,4ngzyppqh4iaqqy0vrynwz66s,Violeta García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506190965,187,1,1,22,42,cd1ottifbgcfrn6pdrdpwt7z0,0,35.3,48.4,2023-02-11T13:23:47.772Z,2023-02-11T13:23:48Z,4024200787,140,68.4,4024200789,141,10.6,4024200795,1,,4024200785,56,Right,4024200793,213,5.6,4024200783,157,,4024200791,212,43.2,,,,w3vjdjxeuaauh8na84fkwhuy,María Molina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506190983,177,1,1,22,42,djz9e25b9zuiu5rmv1zha3i6f,0,27.3,93.2,2023-02-11T13:23:48.287Z,2023-02-11T13:23:50Z,4024200931,213,6.3,4024200933,1,,4024200921,157,,4024200923,56,Left,4024200929,212,30.1,4024200925,140,56.0,4024200927,141,92.4,,,,ev8an510kk4nb6dabnsa962tx,Paula Perea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506191019,188,1,1,22,44,cd1ottifbgcfrn6pdrdpwt7z0,0,39.6,6.2,2023-02-11T13:23:50.588Z,2023-02-11T13:23:51Z,4024201113,56,Right,4024201111,3,,4024201121,213,6.0,4024201119,212,16.0,4024201115,140,54.0,4024201117,141,0.0,,,,,,,33t09qpv89b6wo3suzj33meax,K. Real,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506191055,178,5,1,22,45,djz9e25b9zuiu5rmv1zha3i6f,1,45,101.6,2023-02-11T13:23:51.358Z,2023-02-11T13:23:54Z,4024201293,56,Back,4024201297,233,189,4024201295,347,,,,,,,,,,,,,,,,,ev8an510kk4nb6dabnsa962tx,Paula Perea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506191025,189,5,1,22,45,cd1ottifbgcfrn6pdrdpwt7z0,0,55,-1.6,2023-02-11T13:23:51.358Z,2023-02-11T13:49:51Z,4024201147,56,Right,4024201321,233,178,4024201149,347,,,,,,,,,,,,,,,,,33t09qpv89b6wo3suzj33meax,K. Real,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506191083,179,1,1,22,48,djz9e25b9zuiu5rmv1zha3i6f,0,44.1,100,2023-02-11T13:23:53.822Z,2023-02-11T13:23:56Z,4024201431,56,Left,4024201433,140,69.5,4024201441,1,,4024201429,107,,4024201437,212,28.2,4024201439,213,5.9,4024201435,141,88.4,,,,ev8an510kk4nb6dabnsa962tx,Paula Perea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506191127,190,1,1,22,51,cd1ottifbgcfrn6pdrdpwt7z0,0,28.4,11.9,2023-02-11T13:23:57.484Z,2023-02-11T13:23:59Z,4024201607,212,38.6,4024201609,213,6.0,4024201605,141,0.0,4024201599,157,,4024201611,1,,4024201601,56,Right,4024201603,140,64.0,,,,w3vjdjxeuaauh8na84fkwhuy,María Molina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506191303,180,5,1,22,53,djz9e25b9zuiu5rmv1zha3i6f,1,38.4,101.6,2023-02-11T13:23:58.993Z,2023-02-11T13:49:52Z,4024202463,233,191,4024202439,56,Back,4024202441,347,,,,,,,,,,,,,,,,,ev8an510kk4nb6dabnsa962tx,Paula Perea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506191135,191,5,1,22,53,cd1ottifbgcfrn6pdrdpwt7z0,0,61.6,-1.6,2023-02-11T13:23:58.993Z,2023-02-11T13:24:10Z,4024202493,233,180,4024201627,347,,4024201625,56,Right,,,,,,,,,,,,,,,,w3vjdjxeuaauh8na84fkwhuy,María Molina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506191371,181,1,1,23,4,djz9e25b9zuiu5rmv1zha3i6f,1,45.8,100,2023-02-11T13:24:10.063Z,2023-02-11T13:24:14Z,4024202751,56,Left,4024202753,140,65.9,4024202755,141,93.6,4024202747,107,,4024202759,213,6.0,4024202761,1,,4024202757,212,21.8,,,,ev8an510kk4nb6dabnsa962tx,Paula Perea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506191383,182,1,1,23,8,djz9e25b9zuiu5rmv1zha3i6f,0,66.2,93.9,2023-02-11T13:24:14.159Z,2023-02-11T13:24:15Z,4024202817,212,6.0,4024202815,141,90.8,4024202819,213,3.5,4024202813,140,60.8,4024202811,56,Left,,,,,,,,,,63atfboq056luh7gzplxooyui,O. Fulutudilu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506191425,192,1,1,23,9,cd1ottifbgcfrn6pdrdpwt7z0,0,27.8,22.5,2023-02-11T13:24:15.245Z,2023-02-11T13:24:17Z,4024203001,212,25.2,4024203003,213,5.6,4024202993,3,,4024202999,141,0.0,4024202995,56,Back,4024202997,140,46.2,,,,,,,5cpnfg3x95yjy00c6h2g22tp1,Marta Carro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506191449,183,5,1,23,11,djz9e25b9zuiu5rmv1zha3i6f,1,54.3,101.4,2023-02-11T13:24:16.720Z,2023-02-11T13:24:19Z,4024203079,347,,4024203077,56,Left,4024203101,233,193,,,,,,,,,,,,,,,,63atfboq056luh7gzplxooyui,O. Fulutudilu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506191441,193,5,1,23,11,cd1ottifbgcfrn6pdrdpwt7z0,0,45.7,-1.4,2023-02-11T13:24:16.720Z,2023-02-11T15:23:24Z,4024203157,233,183,4024203045,347,,4024203043,56,Back,,,,,,,,,,,,,,,,5cpnfg3x95yjy00c6h2g22tp1,Marta Carro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506191479,184,1,1,23,12,djz9e25b9zuiu5rmv1zha3i6f,0,57.6,100,2023-02-11T13:24:17.999Z,2023-02-11T13:24:20Z,4024203169,56,Left,4024203167,107,,4024203173,141,95.7,4024203171,140,78.6,4024203177,213,6.1,4024203179,1,,4024203175,212,22.5,,,,ev8an510kk4nb6dabnsa962tx,Paula Perea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506191545,194,12,1,23,14,cd1ottifbgcfrn6pdrdpwt7z0,1,18,11.9,2023-02-11T13:24:19.781Z,2023-02-11T13:53:20Z,4024203537,140,21.4,4024203631,167,,4024203541,212,9.8,4024203543,213,5.1,4024203539,141,0.0,4024203535,56,Back,,,,,,,w3vjdjxeuaauh8na84fkwhuy,María Molina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506191663,185,5,1,23,15,djz9e25b9zuiu5rmv1zha3i6f,1,78.8,101.8,2023-02-11T13:24:21.407Z,2023-02-11T13:24:31Z,4024204165,233,195,4024204127,347,,4024204125,56,Left,,,,,,,,,,,,,,,,ev8an510kk4nb6dabnsa962tx,Paula Perea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506191551,195,5,1,23,15,cd1ottifbgcfrn6pdrdpwt7z0,0,21.2,-1.8,2023-02-11T13:24:21.407Z,2023-02-11T13:49:52Z,4024204179,233,185,4024203573,56,Back,4024203575,347,,,,,,,,,,,,,,,,,w3vjdjxeuaauh8na84fkwhuy,María Molina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506191739,186,1,1,23,25,djz9e25b9zuiu5rmv1zha3i6f,1,78.4,100,2023-02-11T13:24:31.584Z,2023-02-11T13:24:37Z,4024204491,56,Left,4024204503,213,5.8,4024204501,212,13.4,4024204495,140,89.9,4024204499,141,93.5,4024204489,107,,,,,,,,ev8an510kk4nb6dabnsa962tx,Paula Perea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506191747,187,3,1,23,31,djz9e25b9zuiu5rmv1zha3i6f,0,89.5,95.5,2023-02-11T13:24:36.912Z,2023-02-11T13:24:41Z,4024204531,56,Left,4024204533,286,,4024204873,233,196,,,,,,,,,,,,,,,,4ngzyppqh4iaqqy0vrynwz66s,Violeta García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506191797,196,7,1,23,31,cd1ottifbgcfrn6pdrdpwt7z0,1,10.5,4.5,2023-02-11T13:24:36.913Z,2023-02-11T13:24:40Z,4024204759,167,,4024204763,56,Back,4024204767,285,,4024204847,233,187,,,,,,,,,,,,,33t09qpv89b6wo3suzj33meax,K. Real,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506191981,188,5,1,23,33,djz9e25b9zuiu5rmv1zha3i6f,1,89.4,101.5,2023-02-11T13:24:38.928Z,2023-02-11T13:24:52Z,4024205657,347,,4024205651,56,Left,4024205673,233,197,,,,,,,,,,,,,,,,4ngzyppqh4iaqqy0vrynwz66s,Violeta García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506191801,197,5,1,23,33,cd1ottifbgcfrn6pdrdpwt7z0,0,10.6,-1.5,2023-02-11T13:24:38.928Z,2023-02-11T13:49:52Z,4024204785,347,,4024204783,56,Back,4024205677,233,188,,,,,,,,,,,,,,,,33t09qpv89b6wo3suzj33meax,K. Real,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506191997,189,1,1,23,46,djz9e25b9zuiu5rmv1zha3i6f,0,91.6,100,2023-02-11T13:24:51.920Z,2023-02-11T13:24:53Z,4024205741,213,4.9,4024205733,56,Left,4024205731,107,,4024205739,212,9.4,4024205735,140,93.1,4024205737,141,87.8,,,,,,,ev8an510kk4nb6dabnsa962tx,Paula Perea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506192027,198,12,1,23,47,cd1ottifbgcfrn6pdrdpwt7z0,1,9.2,13.2,2023-02-11T13:24:52.780Z,2023-02-11T13:53:10Z,4024206001,167,,4024205919,141,0.0,4024205929,213,4.8,4024205915,140,10.0,4024205911,56,Back,4024205923,212,10.1,,,,,,,er6khxd9z3wfjekigs4nxf8q,Asun Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506192203,190,5,1,23,48,djz9e25b9zuiu5rmv1zha3i6f,1,92.8,101.8,2023-02-11T13:24:54.688Z,2023-02-11T13:25:09Z,4024206787,56,Left,4024206805,233,199,4024206791,347,,,,,,,,,,,,,,,,,ev8an510kk4nb6dabnsa962tx,Paula Perea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506192039,199,5,1,23,48,cd1ottifbgcfrn6pdrdpwt7z0,0,7.2,-1.8,2023-02-11T13:24:54.688Z,2023-02-11T13:49:53Z,4024206847,233,190,4024205995,56,Back,4024205997,347,,,,,,,,,,,,,,,,,er6khxd9z3wfjekigs4nxf8q,Asun Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506192237,191,1,1,24,3,djz9e25b9zuiu5rmv1zha3i6f,1,94,100,2023-02-11T13:25:08.993Z,2023-02-11T13:25:11Z,4024206969,107,,4024206971,56,Left,4024206973,140,97.0,4024206977,212,8.4,4024206975,141,90.5,4024206979,213,5.1,,,,,,,ev8an510kk4nb6dabnsa962tx,Paula Perea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506192239,192,61,1,24,5,djz9e25b9zuiu5rmv1zha3i6f,0,97,90.5,2023-02-11T13:25:10.878Z,2023-02-11T13:25:11Z,4024206991,56,Left,,,,,,,,,,,,,,,,,,,,,,4ngzyppqh4iaqqy0vrynwz66s,Violeta García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506192271,200,49,1,24,6,cd1ottifbgcfrn6pdrdpwt7z0,1,3.6,6.5,2023-02-11T13:25:12.470Z,2023-02-11T13:52:57Z,,,,,,,,,,,,,,,,,,,,,,,,,er6khxd9z3wfjekigs4nxf8q,Asun Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506192301,201,1,1,24,6,cd1ottifbgcfrn6pdrdpwt7z0,0,3.6,6.5,2023-02-11T13:25:12.678Z,2023-02-11T13:52:59Z,4024207209,56,Back,4024207215,212,35.1,4024207219,1,,4024207207,157,,4024207217,213,6.3,4024207213,141,5.6,4024207211,140,37.0,,,,er6khxd9z3wfjekigs4nxf8q,Asun Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506192329,193,1,1,24,7,djz9e25b9zuiu5rmv1zha3i6f,1,77.2,94.1,2023-02-11T13:25:13.424Z,2023-02-11T13:25:17Z,4024207375,213,4.0,4024207373,212,23.4,4024207367,56,Center,4024207371,141,69.0,4024207365,3,,4024207369,140,61.9,,,,,,,2dsgmfs9crnzz3425si3m9uj9,Dorine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506192335,194,49,1,24,11,djz9e25b9zuiu5rmv1zha3i6f,1,60.1,65.4,2023-02-11T13:25:17.201Z,2023-02-11T13:25:17Z,,,,,,,,,,,,,,,,,,,,,,,,,24bz5vlm76nrqcnblyxfkt8x6,Victoria Benitez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506192419,195,1,1,24,12,djz9e25b9zuiu5rmv1zha3i6f,1,58,60.8,2023-02-11T13:25:18.481Z,2023-02-11T13:25:21Z,4024207763,213,4.5,4024207759,141,25.0,4024207761,212,24.8,4024207755,56,Center,4024207757,140,53.4,,,,,,,,,,24bz5vlm76nrqcnblyxfkt8x6,Victoria Benitez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506192441,196,1,1,24,16,djz9e25b9zuiu5rmv1zha3i6f,1,53.4,23.4,2023-02-11T13:25:21.809Z,2023-02-11T13:25:23Z,4024207847,213,5.9,4024207845,212,13.7,4024207839,56,Right,4024207843,141,16.1,4024207841,140,65.6,,,,,,,,,,5xlqh4i9zb5daj4khs1mbbxpm,Nuria Ligero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506192473,197,1,1,24,17,djz9e25b9zuiu5rmv1zha3i6f,1,67.2,10.9,2023-02-11T13:25:23.329Z,2023-02-11T13:25:26Z,4024208021,141,10.1,4024208023,212,16.4,4024208017,56,Right,4024208019,140,51.6,4024208025,213,3.2,,,,,,,,,,1cfjcoum4z07r1p3uyy2p9x49,G. Asantewaa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506192511,198,1,1,24,20,djz9e25b9zuiu5rmv1zha3i6f,1,47.1,12.8,2023-02-11T13:25:26.497Z,2023-02-11T13:25:28Z,4024208193,212,19.4,4024208191,141,27.7,4024208189,140,31.3,4024208195,213,2.6,4024208187,56,Back,,,,,,,,,,5xlqh4i9zb5daj4khs1mbbxpm,Nuria Ligero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506192561,199,1,1,24,22,djz9e25b9zuiu5rmv1zha3i6f,1,30.9,30.4,2023-02-11T13:25:28.464Z,2023-02-11T13:25:31Z,4024208401,140,33.9,4024208403,141,70.9,4024208399,56,Back,4024208407,213,1.5,4024208405,212,27.7,,,,,,,,,,24bz5vlm76nrqcnblyxfkt8x6,Victoria Benitez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506192593,200,1,1,24,26,djz9e25b9zuiu5rmv1zha3i6f,1,39.6,69.4,2023-02-11T13:25:31.809Z,2023-02-11T13:25:34Z,4024208571,213,0.7,4024208563,56,Left,4024208567,141,94.5,4024208565,140,59.2,4024208569,212,26.7,,,,,,,,,,2dsgmfs9crnzz3425si3m9uj9,Dorine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
