id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/8/value,qualifier/12/value,qualifier/14/value,assist
2533450377,89,1,1,7,41,7mk4va7b2p6tnv2xjxcgjy8h6,0,42.7,90.2,2023-04-15T10:05:55.174Z,2023-04-15T10:06:13Z,4189366421,212,16.3,4189366415,56,Back,4189366419,141,68.8,4189366423,213,5.2,4189366417,140,49.6,,,,,,,,,,3u9vtcqa5td8weoufpzirruhg,Gema Soliveres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533450393,76,8,1,7,44,1azk57wev30h044w949j46kpu,1,49.3,34.6,2023-04-15T10:05:57.224Z,2023-04-15T10:05:57Z,4189366479,56,Back,,,,,,,,,,,,,,,,,,,,,,3jsqviuejf6t4u53cdgbeix62,Irene Oguiza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533450407,77,49,1,7,44,1azk57wev30h044w949j46kpu,1,49.3,34.6,2023-04-15T10:05:57.888Z,2023-04-15T10:05:58Z,,,,,,,,,,,,,,,,,,,,,,,,,3jsqviuejf6t4u53cdgbeix62,Irene Oguiza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533450419,78,1,1,7,44,1azk57wev30h044w949j46kpu,1,58.1,33.4,2023-04-15T10:05:58.160Z,2023-04-15T10:06:01Z,4189366607,140,77.4,4189366613,213,5.6,4189366609,141,9.5,4189366605,56,Right,4189366611,212,26.0,,,,,,,,,,3jsqviuejf6t4u53cdgbeix62,Irene Oguiza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533450425,79,3,1,7,47,1azk57wev30h044w949j46kpu,0,77.2,8.9,2023-04-15T10:06:01.016Z,2023-04-15T10:06:04Z,4189366629,56,Right,4189366631,286,,4189366727,233,90,,,,,,,,,,,,,,,,88cflr7hnw1o3ej6y3wsj5p0p,Ane Azkona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533450435,90,7,1,7,47,7mk4va7b2p6tnv2xjxcgjy8h6,1,22.8,91.1,2023-04-15T10:06:01.017Z,2023-04-15T10:06:03Z,4189366701,56,Back,4189366703,285,,4189366699,167,,4189366713,233,79,,,,,,,,,,,,,8vwiezkux2gxs99ziy7x69fu2,Elba Vergés,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533450577,80,5,1,7,49,1azk57wev30h044w949j46kpu,1,72.6,-1.8,2023-04-15T10:06:02.839Z,2023-04-15T10:06:27Z,4189367489,347,,4189367487,56,Right,4189367499,233,91,,,,,,,,,,,,,,,,88cflr7hnw1o3ej6y3wsj5p0p,Ane Azkona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533450437,91,5,1,7,49,7mk4va7b2p6tnv2xjxcgjy8h6,0,27.4,101.8,2023-04-15T10:06:02.839Z,2023-04-15T10:08:27Z,4189366733,347,,4189366731,56,Back,4189367507,233,80,,,,,,,,,,,,,,,,8vwiezkux2gxs99ziy7x69fu2,Elba Vergés,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533450609,81,1,1,8,13,1azk57wev30h044w949j46kpu,1,88.1,0,2023-04-15T10:06:26.832Z,2023-04-15T10:06:30Z,4189367669,141,24.7,4189367667,140,89.0,4189367671,212,17.8,4189367663,107,,4189367673,213,1.5,4189367665,56,Center,,,,,,,3nmk8e4y0vu8ov2whpdannnkk,Naia Landaluze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533450615,82,1,1,8,17,1azk57wev30h044w949j46kpu,1,88.9,24.7,2023-04-15T10:06:30.608Z,2023-04-15T10:57:51Z,4189367703,140,90.8,4189367705,141,31.0,4189367699,168,,4189367709,213,1.1,4189367707,212,4.7,4189367697,3,,4189367701,56,Center,,,,2lh6bupkrijpm9n916446nbop,Oihane Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533450617,83,61,1,8,17,1azk57wev30h044w949j46kpu,0,89.2,37.9,2023-04-15T10:06:30.904Z,2023-04-15T10:57:48Z,4189367719,56,Center,,,,,,,,,,,,,,,,,,,,,,8xr1zxvovvxckh586adphufvt,Yulema Corres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533450613,92,52,1,8,18,7mk4va7b2p6tnv2xjxcgjy8h6,1,5.4,60.8,2023-04-15T10:06:31.542Z,2023-04-15T10:06:31Z,,,,,,,,,,,,,,,,,,,,,,,,,1bvbnq69gxx0nciovzzf6o8dm,Patricia Larqué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533450697,93,80,1,8,36,7mk4va7b2p6tnv2xjxcgjy8h6,0,14.2,47.4,2023-04-15T10:06:50.022Z,2023-04-15T10:06:50Z,,,,,,,,,,,,,,,,,,,,,,,,,1bvbnq69gxx0nciovzzf6o8dm,Patricia Larqué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533450769,94,1,1,8,40,7mk4va7b2p6tnv2xjxcgjy8h6,0,22.2,40.3,2023-04-15T10:06:53.239Z,2023-04-15T10:08:12Z,4189368593,212,48.5,4189368597,1,,4189368585,198,,4189368583,157,,4189368589,140,68.3,4189368591,141,35.0,4189368587,56,Center,4189368595,213,6.2,1bvbnq69gxx0nciovzzf6o8dm,Patricia Larqué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533450761,84,44,1,8,44,1azk57wev30h044w949j46kpu,1,33.6,69.6,2023-04-15T10:06:57.463Z,2023-04-15T10:07:00Z,4189368625,233,95,4189368541,285,,4189368539,56,Back,,,,,,,,,,,,,,,,3jsqviuejf6t4u53cdgbeix62,Irene Oguiza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533450773,95,44,1,8,44,7mk4va7b2p6tnv2xjxcgjy8h6,0,66.4,30.4,2023-04-15T10:06:57.464Z,2023-04-15T10:07:00Z,4189368645,233,84,4189368619,286,,4189368617,56,Center,,,,,,,,,,,,,,,,3u9vtcqa5td8weoufpzirruhg,Gema Soliveres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533450771,85,1,1,8,44,1azk57wev30h044w949j46kpu,1,35.5,74.3,2023-04-15T10:06:57.591Z,2023-04-15T10:06:59Z,4189368611,212,10.9,4189368605,56,Back,4189368609,141,59.3,4189368603,3,,4189368613,213,5.1,4189368607,140,39.2,,,,,,,3jsqviuejf6t4u53cdgbeix62,Irene Oguiza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533450783,86,1,1,8,46,1azk57wev30h044w949j46kpu,0,40.4,56.9,2023-04-15T10:06:59.385Z,2023-04-15T10:57:55Z,4189368669,213,0.4,4189368667,212,39.7,4189368661,56,Left,4189368659,3,,4189368671,1,,4189368663,140,74.8,4189368665,141,81.3,,,,88cflr7hnw1o3ej6y3wsj5p0p,Ane Azkona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533450803,96,1,1,8,49,7mk4va7b2p6tnv2xjxcgjy8h6,0,28.1,30.6,2023-04-15T10:07:02.535Z,2023-04-15T10:07:03Z,4189368747,212,27.9,4189368749,213,5.4,4189368743,140,44.5,4189368745,141,0.0,4189368741,56,Back,,,,,,,,,,d2at1haixfnekibqj89y4nxed,O. Ohale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533450839,87,5,1,8,50,1azk57wev30h044w949j46kpu,1,56,101.4,2023-04-15T10:07:03.280Z,2023-04-15T10:08:27Z,4189368877,347,,4189368875,56,Left,4189368899,233,97,,,,,,,,,,,,,,,,4u67uu52ej13738mz4dh9bj3e,Maite Zubieta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533450805,97,5,1,8,50,7mk4va7b2p6tnv2xjxcgjy8h6,0,44,-1.4,2023-04-15T10:07:03.280Z,2023-04-15T10:07:09Z,4189368907,233,87,4189368755,56,Back,4189368757,347,,,,,,,,,,,,,,,,,d2at1haixfnekibqj89y4nxed,O. Ohale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533450859,88,1,1,8,57,1azk57wev30h044w949j46kpu,0,56.5,100,2023-04-15T10:07:10.320Z,2023-04-15T10:07:12Z,4189369005,213,6.0,4189368995,107,,4189369003,212,23.6,4189368997,56,Left,4189368999,140,77.9,4189369001,141,90.6,4189369007,1,,,,,f0m3ncnvrrrj3wcgzrz7ja44q,Nerea Nevado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533450913,90,61,1,8,58,1azk57wev30h044w949j46kpu,0,76.5,93,2023-04-15T10:07:11.897Z,2023-04-15T10:07:29Z,4189369303,56,Left,,,,,,,,,,,,,,,,,,,,,,8xr1zxvovvxckh586adphufvt,Yulema Corres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533450903,89,5,1,8,58,1azk57wev30h044w949j46kpu,0,74,101.4,2023-04-15T10:07:12.167Z,2023-04-15T10:08:28Z,4189369265,347,,4189369263,56,Left,4189369291,233,98,,,,,,,,,,,,,,,,8xr1zxvovvxckh586adphufvt,Yulema Corres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533450901,98,5,1,8,58,7mk4va7b2p6tnv2xjxcgjy8h6,1,26,-1.4,2023-04-15T10:07:12.167Z,2023-04-15T10:07:21Z,4189369271,233,89,4189369259,56,Back,4189369261,347,,,,,,,,,,,,,,,,,d2at1haixfnekibqj89y4nxed,O. Ohale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533450923,99,1,1,9,7,7mk4va7b2p6tnv2xjxcgjy8h6,1,29.3,0,2023-04-15T10:07:20.534Z,2023-04-15T10:07:23Z,4189369369,141,10.4,4189369367,140,37.1,4189369371,212,11.8,4189369373,213,0.8,4189369363,107,,4189369365,56,Back,,,,,,,cfmly5uuomypp4t0pibgtfazu,Carla Morera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533450931,100,1,1,9,10,7mk4va7b2p6tnv2xjxcgjy8h6,1,37.1,10.4,2023-04-15T10:07:23.446Z,2023-04-15T10:07:24Z,4189369421,56,Back,4189369425,141,14.6,4189369427,212,8.6,4189369423,140,29.4,4189369429,213,2.8,,,,,,,,,,c1ll2hqt71suy8bgwswpci9uy,Carla Armengol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533450951,101,1,1,9,11,7mk4va7b2p6tnv2xjxcgjy8h6,1,29.4,14.6,2023-04-15T10:07:24.327Z,2023-04-15T10:07:26Z,4189369499,56,Back,4189369503,141,27.3,4189369505,212,14.0,4189369507,213,2.5,4189369501,140,18.9,,,,,,,,,,cfmly5uuomypp4t0pibgtfazu,Carla Morera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533450963,102,1,1,9,13,7mk4va7b2p6tnv2xjxcgjy8h6,1,21.1,32.6,2023-04-15T10:07:26.791Z,2023-04-15T10:07:31Z,4189369571,141,68.8,4189369575,213,1.3,4189369569,140,27.2,4189369573,212,25.4,4189369567,56,Back,,,,,,,,,,8vwiezkux2gxs99ziy7x69fu2,Elba Vergés,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533451007,103,1,1,9,17,7mk4va7b2p6tnv2xjxcgjy8h6,1,29.4,81,2023-04-15T10:07:30.886Z,2023-04-15T10:07:35Z,4189369793,56,Back,4189369795,140,43.7,4189369797,141,62.6,4189369799,212,19.5,4189369801,213,5.6,,,,,,,,,,q3xvi1pbz5hmr6zw6np6v4yd,C. Sáez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533451027,104,1,1,9,22,7mk4va7b2p6tnv2xjxcgjy8h6,1,42.3,71.2,2023-04-15T10:07:35.671Z,2023-04-15T10:07:39Z,4189369925,141,73.8,4189369921,56,Back,4189369927,212,17.6,4189369929,213,3.0,4189369923,140,25.6,,,,,,,,,,du0eybpvf5vcvtuj074x74jdg,Ane Miren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533451049,105,1,1,9,26,7mk4va7b2p6tnv2xjxcgjy8h6,1,30.4,74.2,2023-04-15T10:07:39.431Z,2023-04-15T10:07:42Z,4189370039,141,82.2,4189370041,212,14.5,4189370037,140,43.2,4189370035,56,Back,4189370043,213,0.4,,,,,,,,,,8vwiezkux2gxs99ziy7x69fu2,Elba Vergés,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533451063,106,1,1,9,29,7mk4va7b2p6tnv2xjxcgjy8h6,1,44.4,84,2023-04-15T10:07:42.678Z,2023-04-15T10:07:46Z,4189370125,213,2.9,4189370121,141,90.4,4189370123,212,16.4,4189370117,56,Back,4189370119,140,29.3,,,,,,,,,,61ho0mi13ewpotj5udjt7mz2s,Sara Carrillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533451087,107,1,1,9,33,7mk4va7b2p6tnv2xjxcgjy8h6,1,28.2,88.9,2023-04-15T10:07:46.230Z,2023-04-15T10:07:50Z,4189370277,140,14.2,4189370283,213,4.2,4189370279,141,54.2,4189370275,56,Back,4189370281,212,27.8,,,,,,,,,,8vwiezkux2gxs99ziy7x69fu2,Elba Vergés,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533451095,108,1,1,9,36,7mk4va7b2p6tnv2xjxcgjy8h6,1,14.7,49.8,2023-04-15T10:07:49.911Z,2023-04-15T10:07:52Z,4189370333,140,18.1,4189370335,141,34.7,4189370339,213,5.0,4189370337,212,10.9,4189370331,56,Back,,,,,,,,,,1bvbnq69gxx0nciovzzf6o8dm,Patricia Larqué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533451117,109,1,1,9,39,7mk4va7b2p6tnv2xjxcgjy8h6,1,21.5,29.4,2023-04-15T10:07:52.839Z,2023-04-15T10:07:55Z,4189370465,141,6.5,4189370463,140,26.5,4189370461,56,Back,4189370467,212,16.4,4189370469,213,5.0,,,,,,,,,,d2at1haixfnekibqj89y4nxed,O. Ohale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533451139,110,1,1,9,42,7mk4va7b2p6tnv2xjxcgjy8h6,0,26.3,6.3,2023-04-15T10:07:55.495Z,2023-04-15T10:07:58Z,4189370605,141,23.7,4189370601,56,Center,4189370611,1,,4189370599,155,,4189370607,212,36.1,4189370609,213,0.3,4189370603,140,58.8,,,,cfmly5uuomypp4t0pibgtfazu,Carla Morera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533451165,91,1,1,9,46,1azk57wev30h044w949j46kpu,1,40.1,89.4,2023-04-15T10:07:59.320Z,2023-04-15T10:08:01Z,4189370751,213,0.1,4189370743,56,Left,4189370745,140,64.2,4189370747,141,92.3,4189370749,212,25.4,4189370753,1,,4189370741,157,,,,,4u67uu52ej13738mz4dh9bj3e,Maite Zubieta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533451181,92,1,1,9,48,1azk57wev30h044w949j46kpu,1,63.5,93.8,2023-04-15T10:08:01.703Z,2023-04-15T10:08:03Z,4189370843,141,90.8,4189370835,3,,4189370847,213,5.9,4189370837,168,,4189370845,212,5.1,4189370839,56,Left,4189370841,140,67.9,,,,2lh6bupkrijpm9n916446nbop,Oihane Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533451183,93,49,1,9,50,1azk57wev30h044w949j46kpu,1,67.9,90,2023-04-15T10:08:03.376Z,2023-04-15T10:08:03Z,,,,,,,,,,,,,,,,,,,,,,,,,8xr1zxvovvxckh586adphufvt,Yulema Corres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533451189,94,4,1,9,51,1azk57wev30h044w949j46kpu,1,69,82.6,2023-04-15T10:08:04.360Z,2023-04-15T10:08:06Z,4189370881,56,Left,4189370887,286,,4189370935,233,111,4189370885,265,,4189370883,152,,4189370879,13,,,,,,,,8xr1zxvovvxckh586adphufvt,Yulema Corres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533451191,111,4,1,9,51,7mk4va7b2p6tnv2xjxcgjy8h6,0,31,17.4,2023-04-15T10:08:04.361Z,2023-04-15T10:08:06Z,4189370951,233,94,4189370903,13,,4189370905,56,Back,4189370907,152,,4189370909,265,,4189370911,285,,,,,,,,d2at1haixfnekibqj89y4nxed,O. Ohale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533451481,95,1,1,10,31,1azk57wev30h044w949j46kpu,0,66.4,75.6,2023-04-15T10:08:44.408Z,2023-04-15T10:08:49Z,4189372439,1,,4189372437,213,5.5,4189372429,56,Center,4189372431,140,96.4,4189372427,152,,4189372433,141,32.0,4189372425,155,,4189372423,5,,f0m3ncnvrrrj3wcgzrz7ja44q,Nerea Nevado,4189372435,212,,,,,,,,,,,,,,,,,,,,,,,,43.3,,,
2533451561,114,44,1,10,35,7mk4va7b2p6tnv2xjxcgjy8h6,1,8.5,68,2023-04-15T10:08:48.271Z,2023-04-15T10:09:15Z,4189373347,233,96,4189372877,56,Back,4189372879,285,,,,,,,,,,,,,,,,,8vwiezkux2gxs99ziy7x69fu2,Elba Vergés,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533451487,96,44,1,10,35,1azk57wev30h044w949j46kpu,0,91.5,32,2023-04-15T10:08:48.272Z,2023-04-15T10:09:10Z,4189372469,56,Center,4189372471,286,,4189373355,233,114,,,,,,,,,,,,,,,,3nmk8e4y0vu8ov2whpdannnkk,Naia Landaluze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533451497,112,12,1,10,35,7mk4va7b2p6tnv2xjxcgjy8h6,1,10.2,69.2,2023-04-15T10:08:48.375Z,2023-04-15T10:08:51Z,4189372535,212,15.7,4189372533,141,56.9,4189372529,56,Back,4189372543,15,,4189372531,140,22.8,4189372537,213,5.7,,,,,,,8vwiezkux2gxs99ziy7x69fu2,Elba Vergés,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533451687,117,12,1,10,36,7mk4va7b2p6tnv2xjxcgjy8h6,1,10.3,66.4,2023-04-15T10:08:49.352Z,2023-04-15T10:59:55Z,4189467383,213,6.2,4189467377,140,21.6,4189467379,141,64.9,4189467375,56,Back,4189467381,212,11.9,4189467459,15,,,,,,,,8vwiezkux2gxs99ziy7x69fu2,Elba Vergés,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533451513,97,15,1,10,37,1azk57wev30h044w949j46kpu,1,76.3,32.9,2023-04-15T10:08:50.864Z,2023-04-15T10:15:27Z,4189386699,82,,4189386993,146,86.6,4189372631,56,Center,4189386987,108,,4189386989,328,,4189372629,18,,4189386981,102,50.3,4189386995,147,40.4,8xr1zxvovvxckh586adphufvt,Yulema Corres,4189386701,233,4189386695,20,,,4189386983,103,19,4189386991,458,,4189386997,230,4189386999,231,49.3,4189387189,24,4189386979,78,4189386985,215,,,113,98.8,,
2533451507,113,10,1,10,37,7mk4va7b2p6tnv2xjxcgjy8h6,1,13.3,60.3,2023-04-15T10:08:50.964Z,2023-04-15T10:15:14Z,4189372589,56,Back,4189372587,94,,4189386713,233,97,,,,,,,,,,,,,,,,q3xvi1pbz5hmr6zw6np6v4yd,C. Sáez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533451585,98,1,1,10,48,1azk57wev30h044w949j46kpu,0,89.4,75.5,2023-04-15T10:09:01.416Z,2023-04-15T10:09:04Z,4189373059,140,92.3,4189373065,213,4.9,4189373061,141,52.7,4189373057,56,Center,4189373063,212,15.8,,,,,,,,,,eb1k3xi1oy9c5xkc30fgodg4,Clara Pinedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533451613,115,12,1,10,50,7mk4va7b2p6tnv2xjxcgjy8h6,1,7.9,34.4,2023-04-15T10:09:03.560Z,2023-04-15T10:09:06Z,4189373259,167,,4189373205,212,31.5,4189373201,140,26.7,4189373203,141,0.0,4189373199,56,Back,4189373207,213,5.4,,,,,,,8vwiezkux2gxs99ziy7x69fu2,Elba Vergés,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533451647,99,5,1,10,53,1azk57wev30h044w949j46kpu,1,76,101.2,2023-04-15T10:09:06.281Z,2023-04-15T10:49:28Z,4189373413,56,Left,4189373433,233,116,4189373415,347,,,,,,,,,,,,,,,,,f0m3ncnvrrrj3wcgzrz7ja44q,Nerea Nevado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533451617,116,5,1,10,53,7mk4va7b2p6tnv2xjxcgjy8h6,0,24,-1.2,2023-04-15T10:09:06.281Z,2023-04-15T10:09:12Z,4189373227,56,Back,4189373229,347,,4189373439,233,99,,,,,,,,,,,,,,,,8vwiezkux2gxs99ziy7x69fu2,Elba Vergés,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533451671,100,1,1,10,59,1azk57wev30h044w949j46kpu,1,78.7,100,2023-04-15T10:09:12.279Z,2023-04-15T10:09:15Z,4189373503,107,,4189373513,213,3.4,4189373515,1,,4189373505,56,Back,4189373509,141,86.7,4189373507,140,44.4,4189373511,212,37.3,,,,f0m3ncnvrrrj3wcgzrz7ja44q,Nerea Nevado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533451719,101,1,1,11,2,1azk57wev30h044w949j46kpu,1,36.4,78.6,2023-04-15T10:09:15.552Z,2023-04-15T10:09:24Z,4189373777,212,26.8,4189373779,213,3.9,4189373773,140,18.4,4189373775,141,50.6,4189373771,56,Back,,,,,,,,,,f2wy9lcvcg47ufsat67mdf0et,Marta Unzué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533451757,102,1,1,11,13,1azk57wev30h044w949j46kpu,1,19.8,40.4,2023-04-15T10:09:27.135Z,2023-04-15T10:09:29Z,4189373937,56,Back,4189373945,213,5.0,4189373939,140,25.4,4189373941,141,6.1,4189373943,212,24.1,,,,,,,,,,6nx2fpsn1549tqew7098csqg9,Sun Quiñones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533451795,103,1,1,11,18,1azk57wev30h044w949j46kpu,1,24.8,10.3,2023-04-15T10:09:31.432Z,2023-04-15T10:09:34Z,4189374129,56,Back,4189374131,140,41.6,4189374135,212,18.3,4189374133,141,3.2,4189374137,213,6.0,,,,,,,,,,si7seewiwpo5s7yi3jbxuo2y,Oihane Valdezate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533451803,104,50,1,11,19,1azk57wev30h044w949j46kpu,1,41,4,2023-04-15T10:09:33.174Z,2023-04-15T10:09:35Z,4189374159,56,Back,4189374161,286,,4189374227,233,118,,,,,,,,,,,,,,,,3nmk8e4y0vu8ov2whpdannnkk,Naia Landaluze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533451811,118,7,1,11,19,7mk4va7b2p6tnv2xjxcgjy8h6,1,59,96,2023-04-15T10:09:33.175Z,2023-04-15T10:09:35Z,4189374203,285,,4189374217,233,104,4189374201,56,Left,,,,,,,,,,,,,,,,83wqrctlm3zpp10zmx1tjc9ka,Alba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533451813,119,49,1,11,21,7mk4va7b2p6tnv2xjxcgjy8h6,1,67.6,92,2023-04-15T10:09:34.663Z,2023-04-15T10:11:21Z,,,,,,,,,,,,,,,,,,,,,,,,,du0eybpvf5vcvtuj074x74jdg,Ane Miren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533451829,105,45,1,11,23,1azk57wev30h044w949j46kpu,0,23.8,18.8,2023-04-15T10:09:36.471Z,2023-04-15T10:09:39Z,4189374279,56,Back,4189374369,233,120,4189374281,285,,,,,,,,,,,,,,,,,si7seewiwpo5s7yi3jbxuo2y,Oihane Valdezate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533451835,120,3,1,11,23,7mk4va7b2p6tnv2xjxcgjy8h6,1,76.2,81.2,2023-04-15T10:09:36.471Z,2023-04-15T10:11:34Z,4189374325,286,,4189374351,233,105,4189374323,56,Left,,,,,,,,,,,,,,,,du0eybpvf5vcvtuj074x74jdg,Ane Miren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533451863,121,1,1,11,25,7mk4va7b2p6tnv2xjxcgjy8h6,1,84.2,83,2023-04-15T10:09:38.584Z,2023-04-15T10:10:10Z,4189374485,140,86.9,4189374479,2,,4189375735,210,13,4189374483,56,Center,4189374481,155,,4189375737,154,,4189374487,141,53.2,4189374491,213,4.9,du0eybpvf5vcvtuj074x74jdg,Ane Miren,4189374489,212,,,,1,,,,,,,,,,,,,,,,,,,,20.5,,,
2533451875,122,13,1,11,27,7mk4va7b2p6tnv2xjxcgjy8h6,1,87.8,53.2,2023-04-15T10:09:40.711Z,2023-04-15T10:10:11Z,4189375757,83,,4189374543,22,,4189375761,154,,4189375771,108,,4189375759,29,,4189375769,103,20.8,4189375767,102,58.2,4189375777,231,52.0,2j37sn6v53zhgz2hf1q33gzdg,Sanadri,4189375775,230,4189374545,17,,,4189375307,72,,4189374547,56,Center,4189375763,55,4189375773,328,,,,,,,,,,98.6,121,,
2533451871,106,5,1,11,28,1azk57wev30h044w949j46kpu,1,-1.2,42.8,2023-04-15T10:09:41.752Z,2023-04-15T10:09:43Z,4189374521,56,Back,4189374585,233,123,4189374523,346,,,,,,,,,,,,,,,,,si7seewiwpo5s7yi3jbxuo2y,Oihane Valdezate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533451879,123,5,1,11,28,7mk4va7b2p6tnv2xjxcgjy8h6,0,101.2,57.2,2023-04-15T10:09:41.752Z,2023-04-15T10:49:28Z,4189374563,346,,4189374609,233,106,4189374561,56,Center,,,,,,,,,,,,,,,,2j37sn6v53zhgz2hf1q33gzdg,Sanadri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533452015,107,1,1,11,46,1azk57wev30h044w949j46kpu,1,4.9,43.9,2023-04-15T10:09:59.751Z,2023-04-15T10:10:01Z,4189375253,155,,4189375265,1,,4189375263,213,0.8,4189375255,56,Back,4189375257,140,26.3,4189375261,212,33.6,4189375259,141,80.7,4189375251,124,,6nx2fpsn1549tqew7098csqg9,Sun Quiñones,4189375269,74,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533452033,108,1,1,11,47,1azk57wev30h044w949j46kpu,1,26.1,81.2,2023-04-15T10:10:01.094Z,2023-04-15T10:10:03Z,4189375359,212,9.3,4189375361,213,4.7,4189375353,56,Back,4189375357,141,67.5,4189375355,140,26.3,,,,,,,,,,f0m3ncnvrrrj3wcgzrz7ja44q,Nerea Nevado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533452075,109,1,1,11,53,1azk57wev30h044w949j46kpu,1,25.3,75.9,2023-04-15T10:10:06.615Z,2023-04-15T10:10:07Z,4189375593,212,14.3,4189375595,213,1.8,4189375587,56,Back,4189375591,141,96.6,4189375589,140,22.7,,,,,,,,,,4u67uu52ej13738mz4dh9bj3e,Maite Zubieta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
