id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,assist,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value
2504035809,449,1,2,48,56,cd1ottifbgcfrn6pdrdpwt7z0,1,57.4,38.8,2023-02-04T18:18:22.354Z,2023-02-04T18:18:25Z,4012856719,140,70.8,4012856717,56,Right,4012856721,141,10.7,4012856725,213,5.3,4012856723,212,23.7,,,,,,,,,,w3vjdjxeuaauh8na84fkwhuy,María Molina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504035857,450,1,2,48,59,cd1ottifbgcfrn6pdrdpwt7z0,1,71.5,10.1,2023-02-04T18:18:25.730Z,2023-02-04T18:18:31Z,4012856987,56,Right,4012856993,212,17.1,4012856989,140,87.6,4012856995,213,6.1,4012856991,141,6.2,,,,,,,,,,dn503idumyhiea35ayzeesj6c,Sara Tamarit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504035901,451,1,2,49,5,cd1ottifbgcfrn6pdrdpwt7z0,1,77.7,3.4,2023-02-04T18:18:31.043Z,2023-02-04T18:18:36Z,4012857233,212,8.9,4012857227,56,Right,4012857235,213,0.4,4012857229,140,85.5,4012857231,141,8.5,,,,,,,,,,6mzsev0k2iqswrjncctnnawic,Ainhoa Alguacil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504035905,452,4,2,49,9,cd1ottifbgcfrn6pdrdpwt7z0,1,78.2,13.8,2023-02-04T18:18:35.666Z,2023-02-04T18:18:38Z,4012857245,56,Right,4012857249,265,,4012857247,152,,4012857315,233,453,4012857243,13,,4012857251,286,,,,,,,,dn503idumyhiea35ayzeesj6c,Sara Tamarit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504035911,453,4,2,49,9,vaikl8nl7hdr4y9jj4jyb9ey,0,21.8,86.2,2023-02-04T18:18:35.667Z,2023-02-04T18:18:38Z,4012857283,56,Back,4012857287,265,,4012857289,285,,4012857319,233,452,4012857285,152,,4012857281,13,,,,,,,,7l3val0z7xwpaptf5ebgimnyt,S. Toletti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504036281,453,1,2,49,51,cd1ottifbgcfrn6pdrdpwt7z0,0,75,10.9,2023-02-04T18:19:17.874Z,2023-02-04T18:19:20Z,4012859231,5,,4012859241,141,54.2,4012859229,2,,4012859245,213,1.0,4012859235,152,,4012859233,155,,4012859243,212,36.1,4012859237,56,Center,5o5f6l99dzhim5k1jnnmog6hh,Bea Beltrán,,4012859247,1,4012859239,140,,,,,,,,,94.9,,,,,,,,,,,,,,,
2504036287,454,52,2,49,54,vaikl8nl7hdr4y9jj4jyb9ey,1,7.5,44.5,2023-02-04T18:19:20.926Z,2023-02-04T18:19:21Z,,,,,,,,,,,,,,,,,,,,,,,,,6h41rdmhfs08723t23zgi5vjd,Misa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504036399,455,1,2,50,4,vaikl8nl7hdr4y9jj4jyb9ey,1,13.9,51,2023-02-04T18:19:30.626Z,2023-02-04T18:19:32Z,4012859835,141,78.1,4012859829,123,,4012859831,56,Back,4012859833,140,29.7,4012859839,213,0.8,4012859837,212,24.8,,,,,,,6h41rdmhfs08723t23zgi5vjd,Misa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504036445,456,1,2,50,6,vaikl8nl7hdr4y9jj4jyb9ey,1,28.4,73,2023-02-04T18:19:32.737Z,2023-02-04T18:19:37Z,4012860053,141,94.2,4012860057,212,22.6,4012860059,213,0.7,4012860047,56,Back,4012860049,140,45.0,,,,,,,,,,4vk1yd7zqaqapuejahqx7zi09,Teresa Abelleira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504036453,457,1,2,50,11,vaikl8nl7hdr4y9jj4jyb9ey,1,58.3,85.3,2023-02-04T18:19:37.809Z,2023-02-04T18:19:40Z,4012860115,141,96.8,4012860111,56,Left,4012860119,213,0.4,4012860117,212,18.1,4012860113,140,73.8,,,,,,,,,,dlbgel5sg62n5z89ev1tkusph,Claudia Zornoza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504036527,458,1,2,50,14,vaikl8nl7hdr4y9jj4jyb9ey,1,73.7,96.8,2023-02-04T18:19:40.225Z,2023-02-04T18:19:51Z,4012860603,140,63.8,4012860605,141,79.0,4012860609,213,4.0,4012860601,56,Left,4012860607,212,16.0,,,,,,,,,,cq38p3rul6qi2tpvr077v8n6y,Olga Carmona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504036553,459,1,2,50,25,vaikl8nl7hdr4y9jj4jyb9ey,1,61.3,76.4,2023-02-04T18:19:51.698Z,2023-02-04T18:19:54Z,4012860741,141,14.4,4012860735,196,,4012860745,213,4.5,4012860747,1,,4012860739,140,52.6,4012860737,56,Right,4012860743,212,43.1,,,,dgkmt7f5k9oqruxzsi3x9em6t,C. Weir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504036567,460,1,2,50,28,vaikl8nl7hdr4y9jj4jyb9ey,1,52.6,14.4,2023-02-04T18:19:54.417Z,2023-02-04T19:12:53Z,4012860805,56,Center,4012860813,212,12.7,4012860809,141,26.7,4012860807,140,61.7,4012860817,213,0.7,,,,,,,,,,8tux0w5del0ggtozbon3x92lm,Kathellen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504036611,461,1,2,50,30,vaikl8nl7hdr4y9jj4jyb9ey,1,61.7,26.7,2023-02-04T18:19:56.833Z,2023-02-04T18:19:59Z,4012861023,212,18.3,4012861017,56,Right,4012861019,140,70.8,4012861021,141,3.7,4012861025,213,5.3,,,,,,,,,,dgkmt7f5k9oqruxzsi3x9em6t,C. Weir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504036643,462,1,2,50,32,vaikl8nl7hdr4y9jj4jyb9ey,1,70.8,3.7,2023-02-04T18:19:58.865Z,2023-02-04T18:20:01Z,4012861189,140,86.9,4012861193,212,19.5,4012861187,56,Right,4012861191,141,18.0,4012861195,213,0.5,,,,,,,,,,d4gjsmv5dqgv9w2e115gh7kk5,K. Robles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504036683,463,1,2,50,35,vaikl8nl7hdr4y9jj4jyb9ey,1,88,18.8,2023-02-04T18:20:01.105Z,2023-02-04T18:22:24Z,4012861387,213,1.9,4012867065,154,,4012861383,141,34.2,4012861381,140,84.2,4012861385,212,11.2,4012861379,56,Center,4012867063,210,15,,,,79gb1aba3b9e3bht7frq0lqp6,N. Feller,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504036687,464,15,2,50,39,vaikl8nl7hdr4y9jj4jyb9ey,1,86.5,34,2023-02-04T18:20:05.454Z,2023-02-04T18:22:24Z,4012867081,55,463,4012863671,20,,4012867089,146,97.3,4012867075,80,,4012867087,103,15.2,4012861393,22,,4012861397,56,Center,4012863677,233,454,d4gjsmv5dqgv9w2e115gh7kk5,K. Robles,,4012867085,102,4012867077,29,4012867079,154,,4012867091,147,46.2,47.8,,,4012861395,63,,,,,,,,,,,,,
2504036705,454,10,2,50,39,cd1ottifbgcfrn6pdrdpwt7z0,1,1,51.8,2023-02-04T18:20:05.554Z,2023-02-04T18:21:03Z,4012863693,233,464,4012861495,174,,4012861501,56,Back,4012861497,389,,4012861499,182,,,,,,,,,,,3qu360b871q8wssodtkeq6oa2,Enith Salón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504036703,465,16,2,50,41,vaikl8nl7hdr4y9jj4jyb9ey,1,95.7,37.7,2023-02-04T18:20:07.393Z,2023-02-04T18:20:53Z,4012863321,60,,4012862981,214,,4012861479,56,Center,4012862995,374,2023-02-04 18:20:06.823,4012861475,22,,4012862999,375,50:40.794,4012862979,103,13.9,4012862977,102,48.0,d4gjsmv5dqgv9w2e115gh7kk5,K. Robles,,4012862985,328,4012862991,231,4012862973,72,,4012862987,458,,,,48.9,4012862975,80,4012862989,230,98.6,,,,,,,,,,
2504037117,455,1,2,51,40,cd1ottifbgcfrn6pdrdpwt7z0,1,49.8,50,2023-02-04T18:21:06.179Z,2023-02-04T18:21:13Z,4012864193,189,,4012863919,141,8.0,4012863917,140,42.0,4012863925,279,G,4012863921,212,29.7,4012863923,213,4.4,4012863915,56,Back,,,,b9rcv1fsqcwockfpbkl58tl,Ana Marcos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504037125,456,1,2,51,41,cd1ottifbgcfrn6pdrdpwt7z0,0,42,8,2023-02-04T18:21:07.426Z,2023-02-04T18:21:11Z,4012863953,213,4.6,4012864107,189,,4012863945,56,Back,4012863947,140,41.2,4012863949,141,0.0,4012863951,212,6.6,,,,,,,4nvfy4deuo9cmsegz492aq2g9,Macarena Portales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504037131,457,5,2,51,41,cd1ottifbgcfrn6pdrdpwt7z0,0,41,-1.7,2023-02-04T18:21:07.851Z,2023-02-04T18:21:19Z,4012864389,189,,4012863965,347,,4012864395,233,466,4012863963,56,Back,,,,,,,,,,,,,4nvfy4deuo9cmsegz492aq2g9,Macarena Portales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504037189,466,5,2,51,41,vaikl8nl7hdr4y9jj4jyb9ey,1,59,101.7,2023-02-04T18:21:07.851Z,2023-02-04T19:02:47Z,4012864233,56,Left,4012864235,347,,4012864237,233,457,,,,,,,,,,,,,,,,d4gjsmv5dqgv9w2e115gh7kk5,K. Robles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504037211,467,1,2,51,49,vaikl8nl7hdr4y9jj4jyb9ey,1,59.9,100,2023-02-04T18:21:15.136Z,2023-02-04T18:21:18Z,4012864375,56,Left,4012864383,213,5.1,4012864381,212,12.4,4012864377,140,64.6,4012864379,141,85.1,4012864373,107,,,,,,,,cq38p3rul6qi2tpvr077v8n6y,Olga Carmona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504037217,468,1,2,51,52,vaikl8nl7hdr4y9jj4jyb9ey,1,64.6,85.1,2023-02-04T18:21:18.240Z,2023-02-04T18:21:19Z,4012864403,141,95.3,4012864405,212,9.0,4012864401,140,59.2,4012864407,213,2.3,4012864399,56,Left,,,,,,,,,,4vk1yd7zqaqapuejahqx7zi09,Teresa Abelleira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504037225,469,1,2,51,53,vaikl8nl7hdr4y9jj4jyb9ey,1,59.2,95.3,2023-02-04T18:21:19.136Z,2023-02-04T18:21:20Z,4012864443,140,76.0,4012864447,212,21.6,4012864449,213,5.7,4012864445,141,76.9,4012864441,56,Center,,,,,,,,,,cq38p3rul6qi2tpvr077v8n6y,Olga Carmona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504037241,470,1,2,51,54,vaikl8nl7hdr4y9jj4jyb9ey,1,76,76.9,2023-02-04T18:21:20.448Z,2023-02-04T18:21:22Z,4012864523,140,56.8,4012864529,213,3.7,4012864527,212,23.5,4012864525,141,59.1,4012864521,56,Center,,,,,,,,,,dgkmt7f5k9oqruxzsi3x9em6t,C. Weir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504037259,471,1,2,51,56,vaikl8nl7hdr4y9jj4jyb9ey,1,56.8,59.1,2023-02-04T18:21:22.240Z,2023-02-04T18:21:24Z,4012864631,141,15.8,4012864629,140,47.0,4012864635,213,4.4,4012864627,56,Back,4012864633,212,31.2,,,,,,,,,,7l3val0z7xwpaptf5ebgimnyt,S. Toletti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504037331,472,1,2,51,58,vaikl8nl7hdr4y9jj4jyb9ey,1,47,15.8,2023-02-04T18:21:24.352Z,2023-02-04T18:21:34Z,4012865045,213,5.7,4012865041,141,3.4,4012865039,140,58.4,4012865037,56,Right,4012865043,212,14.6,,,,,,,,,,d4gjsmv5dqgv9w2e115gh7kk5,K. Robles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504037335,473,61,2,51,59,vaikl8nl7hdr4y9jj4jyb9ey,0,57.9,3.2,2023-02-04T18:21:25.608Z,2023-02-04T18:29:45Z,4012865057,56,Right,,,,,,,,,,,,,,,,,,,,,,79gb1aba3b9e3bht7frq0lqp6,N. Feller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504037325,458,5,2,52,0,cd1ottifbgcfrn6pdrdpwt7z0,1,36,101.7,2023-02-04T18:21:26.449Z,2023-02-04T18:26:32Z,4012865015,56,Back,4012865017,347,,4012878135,233,474,,,,,,,,,,,,,,,,er6khxd9z3wfjekigs4nxf8q,Asun Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504037361,474,5,2,52,0,vaikl8nl7hdr4y9jj4jyb9ey,0,64,-1.7,2023-02-04T18:21:26.449Z,2023-02-04T19:02:48Z,4012878139,233,458,4012865209,56,Right,4012865211,347,,,,,,,,,,,,,,,,,79gb1aba3b9e3bht7frq0lqp6,N. Feller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504037357,459,1,2,52,8,cd1ottifbgcfrn6pdrdpwt7z0,1,34.8,100,2023-02-04T18:21:34.465Z,2023-02-04T18:21:37Z,4012865179,212,9.8,4012865177,141,97.7,4012865181,213,6.0,4012865173,56,Back,4012865171,107,,4012865175,140,43.8,,,,,,,5o5f6l99dzhim5k1jnnmog6hh,Bea Beltrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504037369,460,1,2,52,10,cd1ottifbgcfrn6pdrdpwt7z0,1,43.8,97.7,2023-02-04T18:21:37.027Z,2023-02-04T18:21:39Z,4012865251,212,6.1,4012865245,56,Back,4012865253,213,5.4,4012865247,140,47.5,4012865249,141,90.8,,,,,,,,,,4nvfy4deuo9cmsegz492aq2g9,Macarena Portales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504037389,461,1,2,52,13,cd1ottifbgcfrn6pdrdpwt7z0,1,51.7,92.6,2023-02-04T18:21:39.186Z,2023-02-04T18:21:42Z,4012865345,56,Left,4012865349,141,98.3,4012865353,213,0.4,4012865347,140,60.7,4012865351,212,10.2,,,,,,,,,,er6khxd9z3wfjekigs4nxf8q,Asun Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504037405,462,1,2,52,16,cd1ottifbgcfrn6pdrdpwt7z0,0,64.2,91.5,2023-02-04T18:21:42.770Z,2023-02-04T18:21:45Z,4012865463,56,Left,4012865465,140,76.9,4012865471,213,6.3,4012865467,141,91.4,4012865469,212,13.3,,,,,,,,,,bdaicql6er9antum0eaar9x0q,Fiamma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504037423,475,49,2,52,21,vaikl8nl7hdr4y9jj4jyb9ey,1,14,6.7,2023-02-04T18:21:47.393Z,2023-02-04T18:21:47Z,,,,,,,,,,,,,,,,,,,,,,,,,d4gjsmv5dqgv9w2e115gh7kk5,K. Robles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504037445,476,1,2,52,21,vaikl8nl7hdr4y9jj4jyb9ey,0,13.1,5.9,2023-02-04T18:21:48.025Z,2023-02-04T18:29:28Z,4012865673,1,,4012865663,56,Back,4012865669,212,8.9,4012865667,141,0.0,4012865665,140,19.8,4012865671,213,5.6,4012865661,157,,,,,d4gjsmv5dqgv9w2e115gh7kk5,K. Robles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504037483,463,5,2,52,22,cd1ottifbgcfrn6pdrdpwt7z0,1,78.6,101.7,2023-02-04T18:21:48.627Z,2023-02-04T18:21:54Z,4012865957,233,477,4012865931,56,Left,4012865935,347,,,,,,,,,,,,,,,,,bdaicql6er9antum0eaar9x0q,Fiamma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504037449,477,5,2,52,22,vaikl8nl7hdr4y9jj4jyb9ey,0,21.4,-1.7,2023-02-04T18:21:48.627Z,2023-02-04T19:02:48Z,4012865685,56,Back,4012865687,347,,4012865963,233,463,,,,,,,,,,,,,,,,d4gjsmv5dqgv9w2e115gh7kk5,K. Robles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504037521,464,1,2,52,28,cd1ottifbgcfrn6pdrdpwt7z0,1,76.9,100,2023-02-04T18:21:54.546Z,2023-02-04T18:22:33Z,4012866145,212,14.2,4012866141,140,64.6,4012866143,141,92.6,4012867535,210,15,4012866139,56,Left,4012866147,213,3.6,4012866137,107,,,,,bdaicql6er9antum0eaar9x0q,Fiamma,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504037523,465,15,2,52,34,cd1ottifbgcfrn6pdrdpwt7z0,1,73.9,77.8,2023-02-04T18:22:00.428Z,2023-02-04T18:22:33Z,4012867191,233,478,4012867553,55,464,4012866155,18,,4012867185,82,,4012867559,103,19,4012867557,102,51.4,4012866157,56,Center,4012866153,22,,5o5f6l99dzhim5k1jnnmog6hh,Bea Beltrán,,4012867561,215,4012867563,146,4012867569,231,51.6,4012867567,230,97.8,,,81.8,4012867181,20,4012867549,78,,4012867565,147,69.9,4012867551,29,,,,,
2504037517,478,10,2,52,34,vaikl8nl7hdr4y9jj4jyb9ey,1,20.2,35.1,2023-02-04T18:22:00.528Z,2023-02-04T18:22:27Z,4012866133,56,Back,4012866131,94,,4012867209,233,465,,,,,,,,,,,,,,,,4vk1yd7zqaqapuejahqx7zi09,Teresa Abelleira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504037555,479,1,2,52,37,vaikl8nl7hdr4y9jj4jyb9ey,0,32.5,65.7,2023-02-04T18:22:03.327Z,2023-02-04T18:22:07Z,4012866297,141,23.1,4012866303,1,,4012866299,212,54.3,4012866293,56,Center,4012866291,155,,4012866295,140,76.2,4012866301,213,5.7,,,,dlbgel5sg62n5z89ev1tkusph,Claudia Zornoza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504037559,466,59,2,52,41,cd1ottifbgcfrn6pdrdpwt7z0,1,0,0,2023-02-04T18:22:07.299Z,2023-02-04T18:22:50Z,4012866319,56,Back,,,,,,,,,,,,,,,,,,,,,,3qu360b871q8wssodtkeq6oa2,Enith Salón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504037579,467,12,2,52,42,cd1ottifbgcfrn6pdrdpwt7z0,1,19.7,76.9,2023-02-04T18:22:08.094Z,2023-02-04T18:22:52Z,4012866437,213,1.3,4012866431,140,23.6,4012866435,212,17.4,4012866429,56,Back,4012866457,167,,4012866433,141,100.0,,,,,,,3qu360b871q8wssodtkeq6oa2,Enith Salón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504037583,468,5,2,52,43,cd1ottifbgcfrn6pdrdpwt7z0,0,25.2,101.8,2023-02-04T18:22:09.323Z,2023-02-04T18:22:25Z,4012866443,347,,4012866441,56,Back,4012867111,233,480,,,,,,,,,,,,,,,,3qu360b871q8wssodtkeq6oa2,Enith Salón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504037693,480,5,2,52,43,vaikl8nl7hdr4y9jj4jyb9ey,1,74.8,-1.8,2023-02-04T18:22:09.323Z,2023-02-04T19:02:49Z,4012867039,56,Right,4012867041,347,,4012867107,233,468,,,,,,,,,,,,,,,,dlbgel5sg62n5z89ev1tkusph,Claudia Zornoza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504037753,481,1,2,53,4,vaikl8nl7hdr4y9jj4jyb9ey,1,73.3,0,2023-02-04T18:22:30.607Z,2023-02-04T18:22:32Z,4012867431,56,Right,4012867437,212,10.4,4012867439,213,2.3,4012867429,107,,4012867435,141,9.4,4012867433,140,66.7,,,,,,,d4gjsmv5dqgv9w2e115gh7kk5,K. Robles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504037777,482,1,2,53,5,vaikl8nl7hdr4y9jj4jyb9ey,1,66.7,9.4,2023-02-04T18:22:31.903Z,2023-02-04T18:22:33Z,4012867575,141,8.2,4012867571,56,Right,4012867579,213,6.2,4012867577,212,13.2,4012867573,140,79.2,,,,,,,,,,4vk1yd7zqaqapuejahqx7zi09,Teresa Abelleira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504037803,483,1,2,53,7,vaikl8nl7hdr4y9jj4jyb9ey,1,79.2,8.2,2023-02-04T18:22:33.759Z,2023-02-04T18:22:35Z,4012867715,140,88.3,4012867713,56,Right,4012867721,213,6.1,4012867719,212,9.7,4012867717,141,5.5,,,,,,,,,,7l3val0z7xwpaptf5ebgimnyt,S. Toletti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504037843,484,1,2,53,9,vaikl8nl7hdr4y9jj4jyb9ey,0,90,6.2,2023-02-04T18:22:35.711Z,2023-02-04T18:22:42Z,4012867907,56,Center,4012867909,140,87.7,4012867903,2,,4012867915,213,1.6,4012867911,141,55.2,4012867913,212,33.4,4012867905,155,,4012867917,1,,d4gjsmv5dqgv9w2e115gh7kk5,K. Robles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504037835,469,44,2,53,13,cd1ottifbgcfrn6pdrdpwt7z0,1,8.8,38,2023-02-04T18:22:39.122Z,2023-02-04T18:22:41Z,4012867977,233,485,4012867877,285,,4012867875,56,Back,,,,,,,,,,,,,,,,dn503idumyhiea35ayzeesj6c,Sara Tamarit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504037847,485,44,2,53,13,vaikl8nl7hdr4y9jj4jyb9ey,0,91.2,62,2023-02-04T18:22:39.123Z,2023-02-04T18:22:42Z,4012867991,233,469,4012867935,56,Center,4012867937,286,,,,,,,,,,,,,,,,,dlbgel5sg62n5z89ev1tkusph,Claudia Zornoza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504037851,470,1,2,53,13,cd1ottifbgcfrn6pdrdpwt7z0,1,4.6,34.6,2023-02-04T18:22:39.363Z,2023-02-04T18:22:41Z,4012867959,212,8.3,4012867957,141,38.3,4012867953,56,Back,4012867951,3,,4012867961,213,0.3,4012867955,140,12.1,,,,,,,dn503idumyhiea35ayzeesj6c,Sara Tamarit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504037857,471,49,2,53,14,cd1ottifbgcfrn6pdrdpwt7z0,1,11.1,33.6,2023-02-04T18:22:41.009Z,2023-02-04T18:22:41Z,,,,,,,,,,,,,,,,,,,,,,,,,5cpnfg3x95yjy00c6h2g22tp1,Marta Carro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504037883,472,1,2,53,17,cd1ottifbgcfrn6pdrdpwt7z0,0,8.8,15.6,2023-02-04T18:22:43.425Z,2023-02-04T18:22:46Z,4012868153,212,1.8,4012868265,233,486,4012868263,236,,4012868155,213,5.3,4012868151,141,13.4,4012868147,56,Back,4012868149,140,9.8,4012868269,286,,5cpnfg3x95yjy00c6h2g22tp1,Marta Carro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504037893,486,74,2,53,17,vaikl8nl7hdr4y9jj4jyb9ey,1,83.4,90.6,2023-02-04T18:22:43.426Z,2023-02-04T19:02:45Z,4012868225,285,,4012868223,56,Left,4012868287,233,472,,,,,,,,,,,,,,,,cq38p3rul6qi2tpvr077v8n6y,Olga Carmona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504037925,473,5,2,53,19,cd1ottifbgcfrn6pdrdpwt7z0,1,13,-1.4,2023-02-04T18:22:45.224Z,2023-02-04T19:02:49Z,4012877931,233,487,4012868389,347,,4012868387,56,Back,,,,,,,,,,,,,,,,5cpnfg3x95yjy00c6h2g22tp1,Marta Carro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504037949,487,5,2,53,19,vaikl8nl7hdr4y9jj4jyb9ey,0,87,101.4,2023-02-04T18:22:45.224Z,2023-02-04T18:26:27Z,4012868527,347,,4012868525,56,Left,4012877953,233,473,,,,,,,,,,,,,,,,cq38p3rul6qi2tpvr077v8n6y,Olga Carmona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504037983,474,1,2,53,29,cd1ottifbgcfrn6pdrdpwt7z0,0,13.8,0,2023-02-04T18:22:55.857Z,2023-02-04T18:23:01Z,4012868743,212,22.0,4012868737,56,Back,4012868747,1,,4012868739,140,31.9,4012868745,213,0.5,4012868735,107,,4012868741,141,14.6,,,,dn503idumyhiea35ayzeesj6c,Sara Tamarit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504037995,488,61,2,53,34,vaikl8nl7hdr4y9jj4jyb9ey,1,62.4,91.4,2023-02-04T18:23:00.774Z,2023-02-04T18:23:00Z,4012868799,56,Left,,,,,,,,,,,,,,,,,,,,,,245eszqeqx2xeair8h5n4z8b9,Rocío Gálvez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504038001,489,49,2,53,35,vaikl8nl7hdr4y9jj4jyb9ey,1,62.4,91.4,2023-02-04T18:23:01.520Z,2023-02-04T18:23:01Z,,,,,,,,,,,,,,,,,,,,,,,,,245eszqeqx2xeair8h5n4z8b9,Rocío Gálvez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504038015,490,1,2,53,35,vaikl8nl7hdr4y9jj4jyb9ey,1,62.4,91.4,2023-02-04T18:23:01.887Z,2023-02-04T18:23:03Z,4012868897,141,96.9,4012868899,212,8.0,4012868893,56,Left,4012868895,140,69.1,4012868901,213,0.5,,,,,,,,,,245eszqeqx2xeair8h5n4z8b9,Rocío Gálvez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504038029,491,1,2,53,36,vaikl8nl7hdr4y9jj4jyb9ey,1,69.1,96.9,2023-02-04T18:23:02.879Z,2023-02-04T18:23:04Z,4012868983,213,5.4,4012868975,56,Left,4012868977,140,78.5,4012868979,141,80.3,4012868981,212,15.0,,,,,,,,,,dlbgel5sg62n5z89ev1tkusph,Claudia Zornoza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504038043,492,1,2,53,38,vaikl8nl7hdr4y9jj4jyb9ey,1,78.5,80.3,2023-02-04T18:23:04.479Z,2023-02-04T18:23:05Z,4012869045,141,96.2,4012869041,56,Left,4012869049,212,12.3,4012869043,140,84.1,4012869051,213,1.1,,,,,,,,,,dgkmt7f5k9oqruxzsi3x9em6t,C. Weir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504038073,493,1,2,53,39,vaikl8nl7hdr4y9jj4jyb9ey,1,84.1,96.2,2023-02-04T18:23:05.503Z,2023-02-04T18:23:09Z,4012869249,56,Left,4012869253,141,97.1,4012869255,212,14.4,4012869251,140,70.4,4012869257,213,3.1,,,,,,,,,,dlbgel5sg62n5z89ev1tkusph,Claudia Zornoza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
