id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,assist,qualifier/9/value,qualifier/13/value,keyPass,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value
2518156351,80,1,1,10,59,7mk4va7b2p6tnv2xjxcgjy8h6,1,66.1,26.4,2023-03-11T11:13:42.711Z,2023-03-11T11:13:45Z,4087412463,141,44.9,4087412465,212,17.5,4087412467,213,0.8,4087412461,140,77.7,4087412459,56,Center,,,,,,,,,,c3plg9ommu3i24xx3nfm6wbxm,Esther Laborde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518156361,81,3,1,11,2,7mk4va7b2p6tnv2xjxcgjy8h6,0,82.3,45.1,2023-03-11T11:13:45.800Z,2023-03-11T11:13:47Z,4087412529,211,,4087412523,286,,4087412521,56,Center,,,,,,,,,,,,,,,,du4sd3yhhb3avedd8yzjd6dey,L. Chamorro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518156379,75,12,1,11,4,b9ecgxh884j2ugjrxwvpym192,1,12.6,69.9,2023-03-11T11:13:47.485Z,2023-03-11T12:01:25Z,4087412607,212,5.0,4087412603,140,14.3,4087412605,141,63.0,4087412601,56,Back,4087412609,213,5.1,,,,,,,,,,c60g2qtl13gydk9p2pqbbnsb8,A. Kühn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518172777,321,61,1,11,5,b9ecgxh884j2ugjrxwvpym192,0,19.6,71.8,2023-03-11T11:13:48.476Z,2023-03-11T12:01:53Z,4087492821,56,Back,,,,,,,,,,,,,,,,,,,,,,c60g2qtl13gydk9p2pqbbnsb8,A. Kühn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518156373,82,61,1,11,5,7mk4va7b2p6tnv2xjxcgjy8h6,1,87.9,34.6,2023-03-11T11:13:49.197Z,2023-03-11T11:13:49Z,4087412575,56,Center,,,,,,,,,,,,,,,,,,,,,,du4sd3yhhb3avedd8yzjd6dey,L. Chamorro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518156401,83,3,1,11,6,7mk4va7b2p6tnv2xjxcgjy8h6,0,81.4,32.6,2023-03-11T11:13:49.910Z,2023-03-11T13:03:51Z,4087412715,286,,4087412713,56,Center,4087492635,211,,,,,,,,,,,,,,,,,1dfho5ul0u10h5m7cmtmj5x7u,Cristina Auñón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518156389,76,43,1,11,6,b9ecgxh884j2ugjrxwvpym192,1,0,0,2023-03-11T11:13:49.911Z,2023-03-11T13:03:51Z,4087412669,285,0,4087674041,144,7,4087412725,233,83,4087412667,56,Back,,,,,,,,,,,,,aa93kg4nfvrpthvfkkofixwtm,Patri Ojeda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518156395,77,49,1,11,9,b9ecgxh884j2ugjrxwvpym192,1,30.4,51,2023-03-11T11:13:52.958Z,2023-03-11T11:13:53Z,,,,,,,,,,,,,,,,,,,,,,,,,awauajziz79qwnek1scaxcmad,S. da Eira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518156411,78,1,1,11,9,b9ecgxh884j2ugjrxwvpym192,1,30.8,52.5,2023-03-11T11:13:53.462Z,2023-03-11T11:13:54Z,4087412759,140,29.0,4087412765,213,4.5,4087412757,56,Back,4087412763,212,7.3,4087412761,141,42.1,,,,,,,,,,awauajziz79qwnek1scaxcmad,S. da Eira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518156419,79,1,1,11,11,b9ecgxh884j2ugjrxwvpym192,1,29,42.1,2023-03-11T11:13:54.653Z,2023-03-11T11:13:56Z,4087412787,56,Back,4087412793,212,12.1,4087412795,213,5.8,4087412789,140,39.4,4087412791,141,34.6,,,,,,,,,,470znxtt0sf52aav1o8s1hkdm,Sandra Castelló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518156445,80,1,1,11,13,b9ecgxh884j2ugjrxwvpym192,1,40.4,34.8,2023-03-11T11:13:56.566Z,2023-03-11T13:05:24Z,4087412917,212,17.1,4087412913,140,34.1,4087412915,141,11.6,4087412911,56,Back,4087412919,213,4.3,,,,,,,,,,awauajziz79qwnek1scaxcmad,S. da Eira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518156455,81,1,1,11,17,b9ecgxh884j2ugjrxwvpym192,1,33.5,9.8,2023-03-11T11:14:00.590Z,2023-03-11T13:05:27Z,4087412963,56,Back,4087412965,140,39.3,4087412969,212,13.4,4087412967,141,27.3,4087412971,213,1.1,,,,,,,,,,8hmntjeezmx4ch9yeti4x9y50,Paula Romero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518156471,82,1,1,11,20,b9ecgxh884j2ugjrxwvpym192,0,44.6,28.8,2023-03-11T11:14:03.662Z,2023-03-11T13:07:46Z,4087413035,56,Center,4087413037,140,67.5,4087413041,212,31.4,4087413039,141,58.5,4087413043,213,0.7,,,,,,,,,,7dqs072o1rqh9l8rv9nus4qtx,T. Simonsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518156469,84,49,1,11,21,7mk4va7b2p6tnv2xjxcgjy8h6,1,27.1,34.8,2023-03-11T11:14:05.384Z,2023-03-11T11:14:05Z,,,,,,,,,,,,,,,,,,,,,,,,,c3plg9ommu3i24xx3nfm6wbxm,Esther Laborde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518156475,85,1,1,11,22,7mk4va7b2p6tnv2xjxcgjy8h6,1,27.1,34.8,2023-03-11T11:14:05.783Z,2023-03-11T11:14:07Z,4087413061,141,48.5,4087413063,212,9.5,4087413065,213,1.8,4087413057,56,Back,4087413059,140,25.3,,,,,,,,,,c3plg9ommu3i24xx3nfm6wbxm,Esther Laborde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518156483,86,1,1,11,23,7mk4va7b2p6tnv2xjxcgjy8h6,1,25.3,48.5,2023-03-11T11:14:06.983Z,2023-03-11T11:14:08Z,4087413107,213,1.2,4087413103,141,75.4,4087413105,212,19.3,4087413099,56,Back,4087413101,140,31.2,,,,,,,,,,d2at1haixfnekibqj89y4nxed,O. Ohale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518156499,87,1,1,11,25,7mk4va7b2p6tnv2xjxcgjy8h6,1,31.2,75.4,2023-03-11T11:14:08.600Z,2023-03-11T11:14:12Z,4087413179,213,1.0,4087413171,56,Back,4087413175,141,96.3,4087413173,140,39.8,4087413177,212,16.8,,,,,,,,,,q3xvi1pbz5hmr6zw6np6v4yd,C. Sáez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518156505,88,1,1,11,28,7mk4va7b2p6tnv2xjxcgjy8h6,0,41.5,96.5,2023-03-11T11:14:11.992Z,2023-03-11T11:14:13Z,4087413227,1,,4087413223,212,39.8,4087413225,213,5.9,4087413219,140,76.8,4087413221,141,75.3,4087413217,56,Center,,,,,,,89zl8l8wouupdzgepnm1ogqhg,Garazi Fácila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518156511,83,8,1,11,31,b9ecgxh884j2ugjrxwvpym192,1,25.1,25.2,2023-03-11T11:14:15.150Z,2023-03-11T11:14:15Z,4087413253,56,Back,,,,,,,,,,,,,,,,,,,,,,8hmntjeezmx4ch9yeti4x9y50,Paula Romero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518156521,84,49,1,11,33,b9ecgxh884j2ugjrxwvpym192,1,23.8,19.8,2023-03-11T11:14:17.246Z,2023-03-11T11:14:17Z,,,,,,,,,,,,,,,,,,,,,,,,,8hmntjeezmx4ch9yeti4x9y50,Paula Romero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518156531,89,3,1,11,34,7mk4va7b2p6tnv2xjxcgjy8h6,0,71.4,96.9,2023-03-11T11:14:17.848Z,2023-03-11T13:07:56Z,4087413337,56,Left,4087413349,211,,4087413339,286,,,,,,,,,,,,,,,,,2j37sn6v53zhgz2hf1q33gzdg,Sanadri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518156563,85,1,1,11,35,b9ecgxh884j2ugjrxwvpym192,1,24.4,18,2023-03-11T11:14:18.662Z,2023-03-11T13:07:58Z,4087413399,56,Back,4087413401,140,22.2,4087413407,213,1.8,4087413403,141,32.7,4087413405,212,10.3,,,,,,,,,,8hmntjeezmx4ch9yeti4x9y50,Paula Romero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518156623,86,1,1,11,37,b9ecgxh884j2ugjrxwvpym192,1,22.6,34.8,2023-03-11T11:14:20.966Z,2023-03-11T11:14:31Z,4087413757,140,11.9,4087413761,212,20.3,4087413763,213,2.2,4087413755,56,Back,4087413759,141,59.6,,,,,,,,,,6ufssidf65zo52ru9q644hq3u,LaiaBallesté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518156635,87,1,1,11,48,b9ecgxh884j2ugjrxwvpym192,1,11.9,59.6,2023-03-11T11:14:32.303Z,2023-03-11T11:14:34Z,4087413859,157,,4087413869,213,0.1,4087413861,56,Center,4087413865,141,67.0,4087413863,140,61.2,4087413871,1,,4087413867,212,52.0,,,,dri6ywllr5aapmost881p4991,C. Ashurst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518156643,88,44,1,11,50,b9ecgxh884j2ugjrxwvpym192,1,63,69.6,2023-03-11T11:14:34.167Z,2023-03-11T11:14:37Z,4087413907,56,Center,4087414007,233,90,4087413909,286,,,,,,,,,,,,,,,,,5wubhrq7ftqx0ryckwbrdxc5x,A. Edgren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518156657,90,44,1,11,50,7mk4va7b2p6tnv2xjxcgjy8h6,0,37,30.4,2023-03-11T11:14:34.168Z,2023-03-11T11:14:37Z,4087413977,285,,4087413975,56,Back,4087414013,233,88,,,,,,,,,,,,,,,,c3plg9ommu3i24xx3nfm6wbxm,Esther Laborde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518156653,89,1,1,11,51,b9ecgxh884j2ugjrxwvpym192,0,61,67.6,2023-03-11T11:14:35.446Z,2023-03-11T11:14:36Z,4087413949,56,Center,4087413961,213,6.1,4087413951,140,72.0,4087413947,3,,4087413955,212,11.7,4087413953,141,65.1,,,,,,,5wubhrq7ftqx0ryckwbrdxc5x,A. Edgren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518156957,93,1,1,11,52,7mk4va7b2p6tnv2xjxcgjy8h6,0,29.5,40.4,2023-03-11T11:14:36.265Z,2023-03-11T11:15:20Z,4087415487,212,14.5,4087415483,140,42.8,4087415485,141,46.1,4087415481,56,Back,4087415477,3,,4087415489,213,0.3,,,,,,,d2at1haixfnekibqj89y4nxed,O. Ohale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518156721,90,1,1,11,54,b9ecgxh884j2ugjrxwvpym192,1,60.2,58.5,2023-03-11T11:14:38.135Z,2023-03-11T11:14:54Z,4087414329,56,Center,4087414331,140,70.3,4087414335,212,10.6,4087414333,141,58.5,4087414755,210,15,4087414337,213,0,,,,,,,470znxtt0sf52aav1o8s1hkdm,Sandra Castelló,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
2518156725,91,15,1,11,59,b9ecgxh884j2ugjrxwvpym192,1,66.3,59.6,2023-03-11T11:14:43.071Z,2023-03-11T11:14:55Z,4087414799,215,,4087414791,55,90,4087414795,102,50.0,4087414359,22,,4087414787,79,,4087414803,147,49.6,4087414801,146,98.8,4087414599,233,91,eitv6t0xve84dgqlxutee0ys4,Bárbara López,4087414789,29,,4087414579,20,4087414363,56,Center,4087414797,103,30.4,4087414361,19,,,,,,,,,,,,,,,,
2518156753,91,10,1,11,59,7mk4va7b2p6tnv2xjxcgjy8h6,1,1.7,49.7,2023-03-11T11:14:43.171Z,2023-03-11T11:14:51Z,4087414529,182,,4087414525,173,,4087414531,56,Back,4087414603,233,91,4087414527,178,,,,,,,,,,,epgai2aff40j82jb3gumaehka,Jana Henseler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518156769,92,6,1,12,2,7mk4va7b2p6tnv2xjxcgjy8h6,0,16.4,46.2,2023-03-11T11:14:45.695Z,2023-03-11T11:51:52Z,4087414629,73,,4087481893,233,92,4087414625,56,Back,,,,,,,,,,,,,,,,epgai2aff40j82jb3gumaehka,Jana Henseler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518156745,92,6,1,12,2,b9ecgxh884j2ugjrxwvpym192,1,83.6,53.8,2023-03-11T11:14:45.695Z,2023-03-11T11:51:52Z,4087481889,233,92,4087414489,75,,4087414487,56,Center,,,,,,,,,,,,,,,,eitv6t0xve84dgqlxutee0ys4,Bárbara López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518157005,93,1,1,12,36,b9ecgxh884j2ugjrxwvpym192,1,99.5,0.5,2023-03-11T11:15:19.751Z,2023-03-11T11:15:25Z,4087415767,212,36.7,4087415759,224,,4087415753,2,,4087415755,6,,4087415771,1,,4087415757,155,,4087415769,213,1.9,4087415761,56,Center,7dqs072o1rqh9l8rv9nus4qtx,T. Simonsson,4087415763,140,87.6,4087415765,141,,,,,,,,,,,,,,,,,51.3,,,,,,,
2518157017,94,1,1,12,39,b9ecgxh884j2ugjrxwvpym192,1,87.2,51.6,2023-03-11T11:15:22.687Z,2023-03-11T13:08:13Z,4087416327,210,13,4087415843,56,Center,4087415845,140,92.7,4087415841,3,,4087415849,212,7.4,4087415847,141,58.5,4087415851,213,0.7,4087416329,154,,aa93kg4nfvrpthvfkkofixwtm,Patri Ojeda,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
2518157023,95,13,1,12,40,b9ecgxh884j2ugjrxwvpym192,1,92.7,58.8,2023-03-11T11:15:24.248Z,2023-03-11T13:08:13Z,4087416345,75,,4087416343,20,,4087416349,154,,4087416351,55,94,4087416355,102,36.6,4087415895,56,Center,4087416359,108,,4087415893,17,,9s5jdwjyk9klobfdt4wwt5jvt,V. Santana,4087416357,103,19.4,4087416025,25,4087416361,328,,4087416347,29,,4087416365,231,4087416363,230,,,,,,,,98.5,,51.8,,,,
2518157001,94,5,1,12,41,7mk4va7b2p6tnv2xjxcgjy8h6,1,-0.6,60.6,2023-03-11T11:15:25.338Z,2023-03-11T11:54:25Z,4087415733,346,,4087415731,56,Back,4087485447,233,96,,,,,,,,,,,,,,,,d2at1haixfnekibqj89y4nxed,O. Ohale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518157033,96,5,1,12,41,b9ecgxh884j2ugjrxwvpym192,0,100.6,39.4,2023-03-11T11:15:25.338Z,2023-03-11T11:54:26Z,4087485451,233,94,4087415935,346,,4087415933,56,Center,,,,,,,,,,,,,,,,5wubhrq7ftqx0ryckwbrdxc5x,A. Edgren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518157099,95,1,1,13,1,7mk4va7b2p6tnv2xjxcgjy8h6,1,4.7,57.3,2023-03-11T11:15:45.242Z,2023-03-11T11:15:47Z,4087416371,124,,4087416373,56,Back,4087416375,140,8.2,4087416379,212,22.5,4087416377,141,24.7,4087416381,213,4.9,4087416385,237,,,,,epgai2aff40j82jb3gumaehka,Jana Henseler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518157109,96,1,1,13,3,7mk4va7b2p6tnv2xjxcgjy8h6,1,8.2,24.7,2023-03-11T11:15:47.194Z,2023-03-11T11:15:48Z,4087416439,141,49.1,4087416435,56,Back,4087416441,212,17.4,4087416443,213,1.9,4087416437,140,3.2,,,,,,,,,,c3plg9ommu3i24xx3nfm6wbxm,Esther Laborde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518157137,97,1,1,13,5,7mk4va7b2p6tnv2xjxcgjy8h6,1,3.2,49.1,2023-03-11T11:15:48.794Z,2023-03-11T11:15:53Z,4087416553,56,Back,4087416555,140,32.6,4087416561,213,0.1,4087416559,212,31.1,4087416557,141,54.3,,,,,,,,,,epgai2aff40j82jb3gumaehka,Jana Henseler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518157157,98,1,1,13,9,7mk4va7b2p6tnv2xjxcgjy8h6,1,31,56.4,2023-03-11T11:15:53.114Z,2023-03-11T11:15:56Z,4087416685,213,2.3,4087416683,212,16.2,4087416679,140,20.5,4087416681,141,73.9,4087416677,56,Back,,,,,,,,,,8vwiezkux2gxs99ziy7x69fu2,Elba Vergés,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518157185,99,1,1,13,12,7mk4va7b2p6tnv2xjxcgjy8h6,0,20.7,76.7,2023-03-11T11:15:56.091Z,2023-03-11T11:16:00Z,4087416827,155,,4087416831,140,74.7,4087416837,213,0.1,4087416833,141,81.7,4087416835,212,56.8,4087416839,1,,4087416829,56,Left,,,,q3xvi1pbz5hmr6zw6np6v4yd,C. Sáez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518157175,97,49,1,13,16,b9ecgxh884j2ugjrxwvpym192,1,30,19.7,2023-03-11T11:16:00.045Z,2023-03-11T11:16:00Z,,,,,,,,,,,,,,,,,,,,,,,,,6ufssidf65zo52ru9q644hq3u,LaiaBallesté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518157241,98,1,1,13,17,b9ecgxh884j2ugjrxwvpym192,1,27.5,20.1,2023-03-11T11:16:00.545Z,2023-03-11T11:16:10Z,4087417189,213,2.5,4087417181,56,Back,4087417187,212,30.3,4087417185,141,48.1,4087417183,140,5.1,,,,,,,,,,6ufssidf65zo52ru9q644hq3u,LaiaBallesté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518157263,99,1,1,13,26,b9ecgxh884j2ugjrxwvpym192,1,13.2,44.2,2023-03-11T11:16:09.914Z,2023-03-11T11:16:14Z,4087417299,213,6.0,4087417293,140,55.4,4087417295,141,22.1,4087417289,56,Center,4087417287,155,,4087417297,212,46.8,4087417301,1,,,,,dri6ywllr5aapmost881p4991,C. Ashurst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518157267,100,61,1,13,30,b9ecgxh884j2ugjrxwvpym192,1,55.4,22.4,2023-03-11T11:16:14.410Z,2023-03-11T13:05:20Z,4087417319,56,Center,,,,,,,,,,,,,,,,,,,,,,awauajziz79qwnek1scaxcmad,S. da Eira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518157273,100,49,1,13,31,7mk4va7b2p6tnv2xjxcgjy8h6,1,54.9,65.1,2023-03-11T11:16:15.388Z,2023-03-11T11:16:15Z,,,,,,,,,,,,,,,,,,,,,,,,,8vwiezkux2gxs99ziy7x69fu2,Elba Vergés,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518157299,101,1,1,13,32,7mk4va7b2p6tnv2xjxcgjy8h6,1,54.9,65.1,2023-03-11T11:16:15.659Z,2023-03-11T11:16:19Z,4087417453,56,Back,4087417455,140,46.4,4087417461,213,4.3,4087417459,212,20.5,4087417457,141,38.0,,,,,,,,,,8vwiezkux2gxs99ziy7x69fu2,Elba Vergés,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518157313,102,1,1,13,35,7mk4va7b2p6tnv2xjxcgjy8h6,0,53,35.1,2023-03-11T11:16:19.195Z,2023-03-11T11:16:20Z,4087417549,141,63.3,4087417545,56,Center,4087417543,155,,4087417547,140,74.9,4087417553,213,0.7,4087417551,212,29.9,,,,,,,c3plg9ommu3i24xx3nfm6wbxm,Esther Laborde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518158755,114,1,1,13,37,b9ecgxh884j2ugjrxwvpym192,0,23.5,36.7,2023-03-11T11:16:20.711Z,2023-03-11T11:19:50Z,4087424371,212,13.0,4087424373,213,5.2,4087424367,140,29.6,4087424363,3,,4087424365,56,Back,4087424369,141,20.0,,,,,,,6ufssidf65zo52ru9q644hq3u,LaiaBallesté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518157407,103,4,1,13,44,7mk4va7b2p6tnv2xjxcgjy8h6,1,71.8,92.2,2023-03-11T11:16:27.985Z,2023-03-11T11:16:32Z,4087417949,13,,4087417973,233,101,4087417957,286,,4087417953,56,Left,4087417955,152,,4087417951,294,,,,,,,,89zl8l8wouupdzgepnm1ogqhg,Garazi Fácila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518157391,101,4,1,13,44,b9ecgxh884j2ugjrxwvpym192,0,28.2,7.8,2023-03-11T11:16:27.986Z,2023-03-11T11:16:32Z,4087417859,13,,4087417987,233,103,4087417861,294,,4087417863,56,Back,4087417865,152,,4087417867,285,,,,,,,,7dqs072o1rqh9l8rv9nus4qtx,T. Simonsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518157837,104,1,1,14,45,7mk4va7b2p6tnv2xjxcgjy8h6,0,73.9,95.1,2023-03-11T11:17:28.525Z,2023-03-11T11:17:31Z,4087419859,212,31.3,4087419861,213,5.2,4087419851,152,,4087419853,56,Center,4087419847,5,,4087419855,140,88.6,4087419849,155,,4087419845,2,,q3xvi1pbz5hmr6zw6np6v4yd,C. Sáez,4087419857,141,55.1,,,,,,,,,,,,,,,,,,,,,,,,,,
2518157855,102,12,1,14,50,b9ecgxh884j2ugjrxwvpym192,1,11.8,43.9,2023-03-11T11:17:33.611Z,2023-03-11T11:17:34Z,4087419949,140,22.8,4087419951,141,78.1,4087419953,212,26.0,4087419977,15,,4087419955,213,1.1,4087419947,56,Back,,,,,,,9s5jdwjyk9klobfdt4wwt5jvt,V. Santana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518157871,103,45,1,14,51,b9ecgxh884j2ugjrxwvpym192,0,14.2,76.5,2023-03-11T11:17:35.430Z,2023-03-11T11:17:39Z,4087420043,285,,4087420041,56,Back,4087420117,233,105,,,,,,,,,,,,,,,,awauajziz79qwnek1scaxcmad,S. da Eira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518157887,105,3,1,14,51,7mk4va7b2p6tnv2xjxcgjy8h6,1,85.8,23.5,2023-03-11T11:17:35.430Z,2023-03-11T11:17:38Z,4087420111,286,,4087420113,233,103,4087420109,56,Center,,,,,,,,,,,,,,,,8vwiezkux2gxs99ziy7x69fu2,Elba Vergés,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518157895,106,1,1,14,54,7mk4va7b2p6tnv2xjxcgjy8h6,0,95.4,25.3,2023-03-11T11:17:38.125Z,2023-03-11T11:17:45Z,4087420367,233,104,4087420343,2,,4087420147,56,Center,4087420153,141,49.1,4087420157,212,16.2,4087420145,155,,4087420149,140,95.5,4087420159,213,1.6,8vwiezkux2gxs99ziy7x69fu2,Elba Vergés,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518157891,104,11,1,14,55,b9ecgxh884j2ugjrxwvpym192,1,3.3,52.2,2023-03-11T11:17:38.820Z,2023-03-11T11:17:43Z,4087420135,88,,4087420133,56,Back,4087420389,233,106,,,,,,,,,,,,,,,,dri6ywllr5aapmost881p4991,C. Ashurst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518158047,105,80,1,15,15,b9ecgxh884j2ugjrxwvpym192,0,15.7,38.3,2023-03-11T11:17:59.396Z,2023-03-11T11:17:59Z,,,,,,,,,,,,,,,,,,,,,,,,,dri6ywllr5aapmost881p4991,C. Ashurst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518158055,106,1,1,15,16,b9ecgxh884j2ugjrxwvpym192,0,17.7,38.2,2023-03-11T11:18:00.236Z,2023-03-11T13:05:30Z,4087420947,212,27.5,4087420951,1,,4087420939,198,,4087420937,157,,4087420949,213,0.0,4087420943,140,43.9,4087420945,141,39.5,4087420941,56,Back,dri6ywllr5aapmost881p4991,C. Ashurst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518158051,107,44,1,15,17,7mk4va7b2p6tnv2xjxcgjy8h6,1,45.8,64.2,2023-03-11T11:18:00.510Z,2023-03-11T11:18:02Z,4087420921,285,,4087420985,233,107,4087420919,56,Back,,,,,,,,,,,,,,,,q3xvi1pbz5hmr6zw6np6v4yd,C. Sáez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518158059,107,44,1,15,17,b9ecgxh884j2ugjrxwvpym192,0,54.2,35.8,2023-03-11T11:18:00.511Z,2023-03-11T11:18:03Z,4087420995,233,107,4087420967,56,Center,4087420999,286,,,,,,,,,,,,,,,,,eitv6t0xve84dgqlxutee0ys4,Bárbara López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518158057,108,1,1,15,17,7mk4va7b2p6tnv2xjxcgjy8h6,0,35.4,67.8,2023-03-11T11:18:00.893Z,2023-03-11T11:18:01Z,4087420957,56,Back,4087420959,140,44.3,4087420961,141,64.2,4087420965,213,6.0,4087420963,212,9.7,4087420955,3,,,,,,,,q3xvi1pbz5hmr6zw6np6v4yd,C. Sáez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518158079,109,1,1,15,19,7mk4va7b2p6tnv2xjxcgjy8h6,0,32.1,71.2,2023-03-11T11:18:03.454Z,2023-03-11T11:18:04Z,4087421059,1,,4087421049,56,Center,4087421051,140,71.4,4087421057,213,5.9,4087421047,155,,4087421055,212,44.5,4087421053,141,46.7,,,,q3xvi1pbz5hmr6zw6np6v4yd,C. Sáez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518158077,108,1,1,15,20,b9ecgxh884j2ugjrxwvpym192,0,43.7,39.5,2023-03-11T11:18:03.596Z,2023-03-11T11:18:10Z,4087421041,141,40.3,4087421039,140,51.8,4087421045,213,0.1,4087421043,212,8.5,4087421037,56,Center,,,,,,,,,,awauajziz79qwnek1scaxcmad,S. da Eira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518158099,109,1,1,15,22,b9ecgxh884j2ugjrxwvpym192,1,30.4,54.2,2023-03-11T11:18:05.996Z,2023-03-11T11:18:07Z,4087421143,56,Back,4087421145,140,34.7,4087421141,3,,4087421149,212,19.8,4087421147,141,25.9,4087421151,213,4.9,,,,,,,6ufssidf65zo52ru9q644hq3u,LaiaBallesté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518158103,110,1,1,15,24,b9ecgxh884j2ugjrxwvpym192,0,34.6,25,2023-03-11T11:18:07.692Z,2023-03-11T11:18:08Z,4087421181,213,0.6,4087421183,1,,4087421177,141,48.1,4087421179,212,28.8,4087421171,157,,4087421173,56,Center,4087421175,140,57.6,,,,8hmntjeezmx4ch9yeti4x9y50,Paula Romero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518158111,110,49,1,15,26,7mk4va7b2p6tnv2xjxcgjy8h6,1,30.2,50,2023-03-11T11:18:10.094Z,2023-03-11T11:18:10Z,,,,,,,,,,,,,,,,,,,,,,,,,d2at1haixfnekibqj89y4nxed,O. Ohale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
