id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/8/value,keyPass,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist
2497095835,302,55,1,36,35,7mk4va7b2p6tnv2xjxcgjy8h6,1,7.7,32.4,2023-01-14T11:37:16.757Z,2023-01-14T12:47:38Z,,,,,,,,,,,,,,,,,,,,,,,,,q3xvi1pbz5hmr6zw6np6v4yd,C. Sáez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497095799,312,43,1,36,38,e7p3lxg97gac51s71hotzi0a5,1,0,0,2023-01-14T11:37:20.452Z,2023-01-14T11:40:06Z,3976419915,144,61,3976414753,56,Left,,,,,,,,,,,,,,,,,,,5niwewtgzxf25d1q2ytxrlpsl,Pilar Garrote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497095821,313,43,1,36,41,e7p3lxg97gac51s71hotzi0a5,1,0,0,2023-01-14T11:37:23.268Z,2023-01-14T11:40:07Z,3976414859,346,0,3976414857,56,Center,3976414929,233,302,3976419949,144,5,,,,,,,,,,,,,5niwewtgzxf25d1q2ytxrlpsl,Pilar Garrote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497095893,303,1,1,36,56,7mk4va7b2p6tnv2xjxcgjy8h6,1,4.6,46.9,2023-01-14T11:37:37.954Z,2023-01-14T11:37:56Z,3976415205,140,11.1,3976415603,152,,3976415201,56,Back,3976415601,5,,3976415213,212,17.1,3976415209,141,69.9,3976415217,213,1.2,,,,epgai2aff40j82jb3gumaehka,Jana Henseler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497095901,304,1,1,36,57,7mk4va7b2p6tnv2xjxcgjy8h6,0,15.3,70.5,2023-01-14T11:37:39.121Z,2023-01-14T11:37:40Z,3976415235,141,75.9,3976415237,212,29.6,3976415233,140,43.3,3976415239,213,0.1,3976415231,56,Back,,,,,,,,,,q3xvi1pbz5hmr6zw6np6v4yd,C. Sáez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497095899,315,49,1,36,58,e7p3lxg97gac51s71hotzi0a5,1,53.9,22.7,2023-01-14T11:37:39.956Z,2023-01-14T11:37:40Z,,,,,,,,,,,,,,,,,,,,,,,,,avhw3o6tm33ptddzgwfsqod4a,Elena Julve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497095923,316,1,1,36,58,e7p3lxg97gac51s71hotzi0a5,1,53.9,22.7,2023-01-14T11:37:40.612Z,2023-01-14T11:37:46Z,3976415349,212,12.1,3976415343,56,Right,3976415351,213,6.1,3976415347,141,20.3,3976415345,140,65.3,,,,,,,,,,avhw3o6tm33ptddzgwfsqod4a,Elena Julve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497095939,317,1,1,37,4,e7p3lxg97gac51s71hotzi0a5,1,67.3,12.5,2023-01-14T11:37:46.468Z,2023-01-14T11:37:49Z,3976415435,140,70.7,3976415437,141,31.7,3976415433,56,Center,3976415441,213,1.3,3976415439,212,13.5,,,,,,,,,,antfb8hyo1sn4o68itu4oi904,Laura Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497095947,318,1,1,37,8,e7p3lxg97gac51s71hotzi0a5,1,69.3,39.2,2023-01-14T11:37:49.876Z,2023-01-14T11:37:51Z,3976415481,56,Center,3976415489,213,1.9,3976415485,141,76.8,3976415487,212,27.0,3976415483,140,60.9,,,,,,,,,,avhw3o6tm33ptddzgwfsqod4a,Elena Julve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497095963,319,1,1,37,9,e7p3lxg97gac51s71hotzi0a5,1,60.9,76.8,2023-01-14T11:37:51.476Z,2023-01-14T11:37:56Z,3976415569,140,74.1,3976415573,212,18.7,3976415575,213,0.7,3976415567,56,Left,3976415571,141,95.2,,,,,,,,,,d5i62fwuf8ohc8fcq3lxboiga,Esther Martín-Pozuelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497095975,320,1,1,37,14,e7p3lxg97gac51s71hotzi0a5,1,73.9,95.2,2023-01-14T11:37:55.972Z,2023-01-14T11:37:58Z,3976415651,141,81.6,3976415647,56,Left,3976415655,213,5.8,3976415649,140,92.8,3976415653,212,21.9,,,,,,,,,,ahmylmsg9wyiax33v6jwuj9qs,Irina Uribe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497095981,321,1,1,37,16,e7p3lxg97gac51s71hotzi0a5,0,92.8,81.6,2023-01-14T11:37:58.277Z,2023-01-14T11:38:00Z,3976415687,2,,3976415693,140,95.6,3976415695,141,52.5,3976415697,212,20.0,3976415691,56,Center,3976415699,213,4.9,3976415689,155,,,,,d5i62fwuf8ohc8fcq3lxboiga,Esther Martín-Pozuelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497095987,305,52,1,37,18,7mk4va7b2p6tnv2xjxcgjy8h6,1,3.9,49.9,2023-01-14T11:38:00.049Z,2023-01-14T11:38:00Z,,,,,,,,,,,,,,,,,,,,,,,,,epgai2aff40j82jb3gumaehka,Jana Henseler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497096067,306,1,1,37,31,7mk4va7b2p6tnv2xjxcgjy8h6,1,7.1,47.3,2023-01-14T11:38:13.009Z,2023-01-14T11:38:15Z,3976416135,140,22.6,3976416137,141,28.5,3976416133,56,Back,3976416139,212,20.7,3976416131,123,,3976416141,213,5.6,,,,,,,epgai2aff40j82jb3gumaehka,Jana Henseler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497096079,307,1,1,37,35,7mk4va7b2p6tnv2xjxcgjy8h6,0,24,26.5,2023-01-14T11:38:17.617Z,2023-01-14T11:38:18Z,3976416189,212,36.2,3976416191,213,6.0,3976416193,1,,3976416187,141,13.4,3976416185,140,57.4,3976416183,56,Right,,,,,,,8vwiezkux2gxs99ziy7x69fu2,Elba Vergés,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497096081,322,8,1,37,36,e7p3lxg97gac51s71hotzi0a5,1,39.5,91.1,2023-01-14T11:38:18.611Z,2023-01-14T11:38:19Z,3976416201,15,,3976416195,56,Back,,,,,,,,,,,,,,,,,,,d5i62fwuf8ohc8fcq3lxboiga,Esther Martín-Pozuelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497096117,308,1,1,37,40,7mk4va7b2p6tnv2xjxcgjy8h6,1,47.4,24.4,2023-01-14T11:38:22.290Z,2023-01-14T11:38:25Z,3976416329,141,3.7,3976416331,212,15.6,3976416335,213,4.3,3976416325,56,Back,3976416327,140,40.9,,,,,,,,,,1dfho5ul0u10h5m7cmtmj5x7u,Cristina Auñón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497096127,309,1,1,37,43,7mk4va7b2p6tnv2xjxcgjy8h6,1,40.7,5.9,2023-01-14T11:38:24.914Z,2023-01-14T11:38:26Z,3976416381,140,56.0,3976416385,212,16.1,3976416387,213,6.2,3976416383,141,4.1,3976416379,56,Right,,,,,,,,,,7dlyawb4x2lr5gjcz5b1y5ivp,Fátima Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497096139,310,1,1,37,45,7mk4va7b2p6tnv2xjxcgjy8h6,0,52.7,4.4,2023-01-14T11:38:26.673Z,2023-01-14T11:38:30Z,3976416463,212,6.9,3976416457,56,Right,3976416465,213,6.1,3976416459,140,59.2,3976416461,141,2.8,,,,,,,,,,2j37sn6v53zhgz2hf1q33gzdg,Sanadri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497096149,323,61,1,37,49,e7p3lxg97gac51s71hotzi0a5,1,39.5,97.4,2023-01-14T11:38:31.050Z,2023-01-14T11:38:34Z,3976416521,56,Back,,,,,,,,,,,,,,,,,,,,,,d5i62fwuf8ohc8fcq3lxboiga,Esther Martín-Pozuelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497096213,311,5,1,37,50,7mk4va7b2p6tnv2xjxcgjy8h6,1,60.8,-1,2023-01-14T11:38:32.033Z,2023-01-14T11:38:46Z,3976416873,233,324,3976416847,347,,3976416845,56,Right,,,,,,,,,,,,,,,,2j37sn6v53zhgz2hf1q33gzdg,Sanadri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497096155,324,5,1,37,50,e7p3lxg97gac51s71hotzi0a5,0,39.2,101,2023-01-14T11:38:32.033Z,2023-01-14T11:40:35Z,3976416553,347,,3976416551,56,Back,3976416861,233,311,,,,,,,,,,,,,,,,d5i62fwuf8ohc8fcq3lxboiga,Esther Martín-Pozuelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497096347,312,1,1,38,22,7mk4va7b2p6tnv2xjxcgjy8h6,1,63.2,0,2023-01-14T11:39:04.193Z,2023-01-14T11:39:06Z,3976417527,107,,3976417533,141,6.4,3976417537,213,0.7,3976417535,212,9.2,3976417531,140,70.1,3976417529,56,Right,,,,,,,1dfho5ul0u10h5m7cmtmj5x7u,Cristina Auñón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497096353,313,1,1,38,24,7mk4va7b2p6tnv2xjxcgjy8h6,0,69.5,5.8,2023-01-14T11:39:06.368Z,2023-01-14T11:39:06Z,3976417573,213,0.5,3976417569,141,7.7,3976417571,212,2.8,3976417565,56,Right,3976417567,140,71.9,,,,,,,,,,2j37sn6v53zhgz2hf1q33gzdg,Sanadri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497096387,325,1,1,38,26,e7p3lxg97gac51s71hotzi0a5,1,26.3,92.6,2023-01-14T11:39:07.940Z,2023-01-14T11:41:05Z,3976417723,56,Back,3976417725,140,35.4,3976417727,141,98.5,3976417733,1,,3976417731,213,0.4,3976417729,212,10.4,3976417721,157,,,,,ez9in0ld6mrlrab7bi1kvuhd6,Y. Mrabet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497096399,326,1,1,38,27,e7p3lxg97gac51s71hotzi0a5,0,35.4,98.5,2023-01-14T11:39:08.676Z,2023-01-14T11:41:04Z,3976417829,212,4.6,3976417821,3,,3976417825,140,36.9,3976417827,141,92.1,3976417823,56,Back,3976417831,213,5.1,,,,,,,ahmylmsg9wyiax33v6jwuj9qs,Irina Uribe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497096413,327,1,1,38,28,e7p3lxg97gac51s71hotzi0a5,0,36.9,92.1,2023-01-14T11:39:10.244Z,2023-01-14T11:41:02Z,3976417889,3,,3976417893,140,50.1,3976417897,212,14.3,3976417895,141,97.4,3976417899,213,0.3,3976417891,56,Left,,,,,,,antfb8hyo1sn4o68itu4oi904,Laura Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497096395,314,44,1,38,29,7mk4va7b2p6tnv2xjxcgjy8h6,1,51.6,6,2023-01-14T11:39:11.264Z,2023-01-14T11:39:14Z,3976417925,233,328,3976417797,56,Right,3976417801,286,,,,,,,,,,,,,,,,,7dlyawb4x2lr5gjcz5b1y5ivp,Fátima Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497096417,328,44,1,38,29,e7p3lxg97gac51s71hotzi0a5,0,48.4,94,2023-01-14T11:39:11.265Z,2023-01-14T11:41:28Z,3976417965,285,,3976417905,56,Back,3976417961,233,314,,,,,,,,,,,,,,,,5niwewtgzxf25d1q2ytxrlpsl,Pilar Garrote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497096401,315,1,1,38,30,7mk4va7b2p6tnv2xjxcgjy8h6,0,53.4,9.5,2023-01-14T11:39:11.697Z,2023-01-14T11:39:12Z,3976417835,3,,3976417837,56,Right,3976417841,141,12.0,3976417839,140,59.4,3976417843,212,6.5,3976417845,213,0.3,,,,,,,7dlyawb4x2lr5gjcz5b1y5ivp,Fátima Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497097291,340,49,1,38,32,e7p3lxg97gac51s71hotzi0a5,1,33.1,88.2,2023-01-14T11:39:14.291Z,2023-01-14T11:41:30Z,,,,,,,,,,,,,,,,,,,,,,,,,a6wwf7jl8eis7wvrhhwhdq3f9,R. Chikwelu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497096435,329,1,1,38,33,e7p3lxg97gac51s71hotzi0a5,0,30.7,84.3,2023-01-14T11:39:15.443Z,2023-01-14T11:41:32Z,3976417991,212,36.6,3976417985,56,Left,3976417987,140,65.5,3976417995,1,,3976417989,141,81.4,3976417993,213,6.2,,,,,,,a6wwf7jl8eis7wvrhhwhdq3f9,R. Chikwelu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497096449,316,1,1,38,35,7mk4va7b2p6tnv2xjxcgjy8h6,1,39.4,27.1,2023-01-14T11:39:16.914Z,2023-01-14T11:39:19Z,3976418059,56,Back,3976418067,213,1.2,3976418065,212,19.7,3976418063,141,53.6,3976418061,140,47.0,3976418069,1,,3976418057,157,,,,,8vwiezkux2gxs99ziy7x69fu2,Elba Vergés,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497096461,317,1,1,38,37,7mk4va7b2p6tnv2xjxcgjy8h6,0,47,53.6,2023-01-14T11:39:18.912Z,2023-01-14T11:39:20Z,3976418115,3,,3976418117,56,Center,3976418121,141,57.2,3976418123,212,9.7,3976418119,140,55.9,3976418125,213,0.3,,,,,,,cfmly5uuomypp4t0pibgtfazu,Carla Morera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497096487,330,1,1,38,39,e7p3lxg97gac51s71hotzi0a5,0,43.7,44.4,2023-01-14T11:39:20.772Z,2023-01-14T11:39:30Z,3976418225,141,46.6,3976418227,212,26.5,3976418219,3,,3976418223,140,68.9,3976418229,213,0.1,3976418221,56,Center,,,,,,,ez9in0ld6mrlrab7bi1kvuhd6,Y. Mrabet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497096479,318,61,1,38,41,7mk4va7b2p6tnv2xjxcgjy8h6,0,33.8,59,2023-01-14T11:39:23.074Z,2023-01-14T11:39:23Z,3976418187,56,Back,,,,,,,,,,,,,,,,,,,,,,6lruud03b1so5uyjduuthtuj9,Miriam Diéguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497096507,331,1,1,38,42,e7p3lxg97gac51s71hotzi0a5,0,62.1,45.9,2023-01-14T11:39:24.035Z,2023-01-14T11:39:29Z,3976418335,56,Right,3976418337,140,78.3,3976418343,212,27.7,3976418339,141,13.8,3976418347,213,5.4,,,,,,,,,,antfb8hyo1sn4o68itu4oi904,Laura Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497096557,319,1,1,38,47,7mk4va7b2p6tnv2xjxcgjy8h6,1,14.7,92,2023-01-14T11:39:28.913Z,2023-01-14T11:39:33Z,3976418583,213,4.2,3976418579,141,66.0,3976418577,140,4.2,3976418575,56,Back,3976418581,212,20.8,,,,,,,,,,q3xvi1pbz5hmr6zw6np6v4yd,C. Sáez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497096575,320,1,1,38,51,7mk4va7b2p6tnv2xjxcgjy8h6,1,4.3,66,2023-01-14T11:39:33.072Z,2023-01-14T11:39:35Z,3976418659,212,20.7,3976418661,213,5.1,3976418657,141,38.0,3976418655,140,12.0,3976418653,56,Back,,,,,,,,,,epgai2aff40j82jb3gumaehka,Jana Henseler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497096595,321,1,1,38,53,7mk4va7b2p6tnv2xjxcgjy8h6,1,12.1,39.1,2023-01-14T11:39:34.993Z,2023-01-14T11:39:37Z,3976418765,56,Back,3976418767,140,24.8,3976418771,212,13.3,3976418769,141,38.8,3976418773,213,6.3,,,,,,,,,,8vwiezkux2gxs99ziy7x69fu2,Elba Vergés,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497096635,322,1,1,38,56,7mk4va7b2p6tnv2xjxcgjy8h6,1,24.9,37.6,2023-01-14T11:39:37.696Z,2023-01-14T11:39:42Z,3976419005,56,Back,3976419007,140,26.2,3976419011,212,22.0,3976419009,141,5.3,3976419013,213,4.8,,,,,,,,,,6lruud03b1so5uyjduuthtuj9,Miriam Diéguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497096645,323,1,1,39,0,7mk4va7b2p6tnv2xjxcgjy8h6,0,40.7,5.2,2023-01-14T11:39:42.161Z,2023-01-14T11:39:43Z,3976419057,141,6.4,3976419055,140,61.2,3976419053,56,Right,3976419051,155,,3976419059,212,21.5,3976419061,213,0.0,,,,,,,1dfho5ul0u10h5m7cmtmj5x7u,Cristina Auñón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497096651,332,8,1,39,2,e7p3lxg97gac51s71hotzi0a5,1,28.8,87.3,2023-01-14T11:39:44.148Z,2023-01-14T11:39:44Z,3976419083,56,Back,,,,,,,,,,,,,,,,,,,,,,fge9gic869tnpk4tetnxuv4k,Julia Mora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497096655,324,50,1,39,4,7mk4va7b2p6tnv2xjxcgjy8h6,1,68.2,17.2,2023-01-14T11:39:45.666Z,2023-01-14T11:39:47Z,3976419121,286,,3976419187,233,333,3976419119,56,Right,,,,,,,,,,,,,,,,61ho0mi13ewpotj5udjt7mz2s,Sara Carrillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497096659,333,7,1,39,4,e7p3lxg97gac51s71hotzi0a5,1,31.8,82.8,2023-01-14T11:39:45.667Z,2023-01-14T11:39:47Z,3976419177,233,324,3976419143,56,Back,3976419145,285,,,,,,,,,,,,,,,,,fge9gic869tnpk4tetnxuv4k,Julia Mora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497096661,334,49,1,39,5,e7p3lxg97gac51s71hotzi0a5,1,26.4,73.5,2023-01-14T11:39:46.867Z,2023-01-14T11:39:47Z,,,,,,,,,,,,,,,,,,,,,,,,,99ej60g3qy5e1i6v62scse8yx,Berta Bou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497096669,335,1,1,39,5,e7p3lxg97gac51s71hotzi0a5,0,26.4,73.5,2023-01-14T11:39:47.076Z,2023-01-14T11:39:48Z,3976419193,157,,3976419201,212,9.0,3976419197,140,32.2,3976419195,56,Back,3976419205,1,,3976419203,213,0.8,3976419199,141,83.2,,,,99ej60g3qy5e1i6v62scse8yx,Berta Bou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497096663,325,61,1,39,5,7mk4va7b2p6tnv2xjxcgjy8h6,1,65.8,21.5,2023-01-14T11:39:47.152Z,2023-01-14T11:39:47Z,3976419147,56,Center,,,,,,,,,,,,,,,,,,,,,,61ho0mi13ewpotj5udjt7mz2s,Sara Carrillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497096707,326,49,1,39,10,7mk4va7b2p6tnv2xjxcgjy8h6,1,55.1,28,2023-01-14T11:39:52.337Z,2023-01-14T11:39:52Z,,,,,,,,,,,,,,,,,,,,,,,,,6lruud03b1so5uyjduuthtuj9,Miriam Diéguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497096721,327,1,1,39,11,7mk4va7b2p6tnv2xjxcgjy8h6,1,55,28.3,2023-01-14T11:39:53.024Z,2023-01-14T11:39:55Z,3976419479,213,5.9,3976419471,56,Center,3976419473,140,63.2,3976419475,141,23.3,3976419477,212,9.3,,,,,,,,,,6lruud03b1so5uyjduuthtuj9,Miriam Diéguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497096741,328,1,1,39,13,7mk4va7b2p6tnv2xjxcgjy8h6,1,63.1,23.7,2023-01-14T11:39:55.040Z,2023-01-14T11:39:57Z,3976419575,213,2.9,3976419573,212,10.0,3976419569,140,53.8,3976419571,141,26.8,3976419567,56,Center,,,,,,,,,,61ho0mi13ewpotj5udjt7mz2s,Sara Carrillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497096751,329,1,1,39,16,7mk4va7b2p6tnv2xjxcgjy8h6,1,53.8,27.7,2023-01-14T11:39:57.825Z,2023-01-14T11:39:59Z,3976419651,141,51.9,3976419647,56,Center,3976419655,213,1.4,3976419653,212,16.6,3976419649,140,56.0,,,,,,,,,,6lruud03b1so5uyjduuthtuj9,Miriam Diéguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497096761,330,1,1,39,17,7mk4va7b2p6tnv2xjxcgjy8h6,1,55.5,51.9,2023-01-14T11:39:59.232Z,2023-01-14T11:40:02Z,3976419717,56,Back,3976419721,141,70.9,3976419723,212,15.8,3976419719,140,46.9,3976419725,213,2.2,,,,,,,,,,a0g0ldiol9fzw09gk5i9e15w4,Miku Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497096775,331,1,1,39,20,7mk4va7b2p6tnv2xjxcgjy8h6,1,47.7,85.3,2023-01-14T11:40:02.449Z,2023-01-14T11:40:04Z,3976419843,213,0.6,3976419827,56,Left,3976419835,141,96.2,3976419839,212,13.2,3976419831,140,58.1,,,,,,,,,,q3xvi1pbz5hmr6zw6np6v4yd,C. Sáez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497096803,332,1,1,39,22,7mk4va7b2p6tnv2xjxcgjy8h6,1,58.5,95.7,2023-01-14T11:40:04.576Z,2023-01-14T11:40:08Z,3976420023,140,46.0,3976420027,212,14.1,3976420025,141,88.0,3976420021,56,Back,3976420029,213,3.5,,,,,,,,,,cfmly5uuomypp4t0pibgtfazu,Carla Morera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497096845,333,1,1,39,26,7mk4va7b2p6tnv2xjxcgjy8h6,1,46.6,85.7,2023-01-14T11:40:08.080Z,2023-01-14T11:40:14Z,3976420255,56,Back,3976420257,140,37.2,3976420263,213,4.3,3976420261,212,27.2,3976420259,141,48.4,,,,,,,,,,q3xvi1pbz5hmr6zw6np6v4yd,C. Sáez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497096863,334,1,1,39,32,7mk4va7b2p6tnv2xjxcgjy8h6,0,46.5,42.4,2023-01-14T11:40:14.177Z,2023-01-14T11:40:15Z,3976420325,56,Center,3976420327,140,69.4,3976420331,212,31.5,3976420333,213,0.7,3976420329,141,72.3,,,,,,,,,,8vwiezkux2gxs99ziy7x69fu2,Elba Vergés,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497096879,336,8,1,39,35,e7p3lxg97gac51s71hotzi0a5,1,29.9,17.3,2023-01-14T11:40:17.570Z,2023-01-14T11:40:17Z,3976420401,56,Back,,,,,,,,,,,,,,,,,,,,,,avhw3o6tm33ptddzgwfsqod4a,Elena Julve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497096893,335,4,1,39,36,7mk4va7b2p6tnv2xjxcgjy8h6,1,65.7,72.6,2023-01-14T11:40:18.529Z,2023-01-14T11:40:20Z,3976420493,152,,3976420495,265,,3976420497,286,,3976420491,56,Center,3976420489,13,,3976420515,233,337,,,,,,,61ho0mi13ewpotj5udjt7mz2s,Sara Carrillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497096891,337,4,1,39,36,e7p3lxg97gac51s71hotzi0a5,0,34.3,27.4,2023-01-14T11:40:18.530Z,2023-01-14T11:40:20Z,3976420521,233,335,3976420481,56,Back,3976420479,13,,3976420487,285,,3976420485,265,,3976420483,152,,,,,,,,avhw3o6tm33ptddzgwfsqod4a,Elena Julve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497097219,336,1,1,40,27,7mk4va7b2p6tnv2xjxcgjy8h6,0,61.3,72.6,2023-01-14T11:41:09.328Z,2023-01-14T11:41:20Z,3976422219,212,36.6,3976422211,152,,3976422207,5,,3976422205,2,,3976422463,1,,3976422215,140,87.3,3976422217,141,36.7,3976422209,155,,a0g0ldiol9fzw09gk5i9e15w4,Miku Ito,3976422213,56,3976422221,213,5.6,,,,,,,,,,,,,,,Center,,,,,,,,,,,,
2497097227,338,12,1,40,29,e7p3lxg97gac51s71hotzi0a5,1,13.6,47,2023-01-14T11:41:10.707Z,2023-01-14T11:42:12Z,3976422239,141,61.9,3976422243,213,0.6,3976422247,15,,3976422237,140,28.2,3976422235,56,Back,3976422241,212,18.4,,,,,,,ez9in0ld6mrlrab7bi1kvuhd6,Y. Mrabet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497097239,337,1,1,40,30,7mk4va7b2p6tnv2xjxcgjy8h6,0,70.8,38.2,2023-01-14T11:41:12.322Z,2023-01-14T11:41:14Z,3976422287,140,100.0,3976422285,56,Center,3976422283,155,,3976422293,213,0.5,3976422295,1,,3976422291,212,36.1,3976422289,141,63.6,,,,du0eybpvf5vcvtuj074x74jdg,Ane Miren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497097241,338,5,1,40,32,7mk4va7b2p6tnv2xjxcgjy8h6,0,101.2,61.6,2023-01-14T11:41:14.082Z,2023-01-14T11:42:49Z,3976422297,56,Center,3976422299,346,,3976422331,233,339,,,,,,,,,,,,,,,,du0eybpvf5vcvtuj074x74jdg,Ane Miren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497097237,339,5,1,40,32,e7p3lxg97gac51s71hotzi0a5,1,-1.2,38.4,2023-01-14T11:41:14.082Z,2023-01-14T11:41:15Z,3976422323,233,338,3976422275,56,Back,3976422277,346,,,,,,,,,,,,,,,,,fge9gic869tnpk4tetnxuv4k,Julia Mora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497097439,341,1,1,41,5,e7p3lxg97gac51s71hotzi0a5,1,5.2,52.3,2023-01-14T11:41:47.122Z,2023-01-14T11:41:48Z,3976423383,237,,3976423369,124,,3976423373,140,8.4,3976423375,141,54.7,3976423377,212,3.7,3976423371,56,Back,3976423379,213,0.5,,,,6d7hdegq9cbh7kr8sqvao1qt,D. Bačić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497097459,342,1,1,41,6,e7p3lxg97gac51s71hotzi0a5,1,12.7,58,2023-01-14T11:41:48.530Z,2023-01-14T11:41:51Z,3976423505,212,14.2,3976423507,213,1.8,3976423503,141,78.4,3976423499,56,Back,3976423501,140,9.8,,,,,,,,,,99ej60g3qy5e1i6v62scse8yx,Berta Bou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
