id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,keyPass,qualifier/15/id,qualifier/15/qualifierId,assist,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId
2526353263,504,1,2,50,16,9ns699xp353c84r1g6epazycl,1,68.3,11.7,2023-04-01T11:08:36.195Z,2023-04-01T11:08:37Z,4151605829,56,Right,4151605837,213,6.2,4151605831,140,75.7,4151605835,212,7.8,4151605833,141,10.6,,,,,,,,,,e7e86fnm9fyy937yep9pocbft,Antônia,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526353271,505,1,2,50,18,9ns699xp353c84r1g6epazycl,1,75.3,10.7,2023-04-01T11:08:37.834Z,2023-04-01T11:08:39Z,4151605885,212,10.0,4151605887,213,2.1,4151605881,140,70.7,4151605883,141,23.6,4151605879,56,Center,,,,,,,,,,9ld622ld2el1ql9vy2akchfit,N. Andonova,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526353283,506,1,2,50,19,9ns699xp353c84r1g6epazycl,1,69.5,24.4,2023-04-01T11:08:39.419Z,2023-04-01T11:08:40Z,4151605933,140,76.3,4151605939,213,0.3,4151605937,212,7.5,4151605935,141,27.6,4151605931,56,Center,,,,,,,,,,4by0xo4xinb0m8nziofw0g3bp,Leire Baños,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526353303,507,1,2,50,20,9ns699xp353c84r1g6epazycl,1,76.3,27.6,2023-04-01T11:08:40.786Z,2023-04-01T11:08:43Z,4151606035,213,2.6,4151606033,212,19.1,4151606029,140,60.5,4151606027,56,Center,4151606031,141,41.6,,,,,,,,,,27oce8op8b7a6fmyp8utoz5gq,M. Ramírez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526353337,508,1,2,50,23,9ns699xp353c84r1g6epazycl,1,60.5,41.6,2023-04-01T11:08:43.698Z,2023-04-01T11:08:46Z,4151606163,141,57.8,4151606165,212,11.3,4151606167,213,1.3,4151606161,140,63.1,4151606159,56,Center,,,,,,,,,,4by0xo4xinb0m8nziofw0g3bp,Leire Baños,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526353385,509,1,2,50,27,9ns699xp353c84r1g6epazycl,1,69.4,67.5,2023-04-01T11:08:47.578Z,2023-04-01T11:08:51Z,4151606389,140,86.2,4151606387,56,Left,4151606397,212,25.5,4151606401,213,0.8,4151606393,141,94.5,,,,,,,,,,25u358p365rnbnt0cptnyt3h1,Tatiana Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526353413,510,1,2,50,33,9ns699xp353c84r1g6epazycl,1,86,93.9,2023-04-01T11:08:53.194Z,2023-04-01T11:08:54Z,4151606511,141,88.6,4151606515,213,3.5,4151606509,140,76.8,4151606507,56,Left,4151606513,212,10.3,,,,,,,,,,3ws5zg8wy6j86cr8yrqxnsx9m,Paula Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526353447,511,1,2,50,34,9ns699xp353c84r1g6epazycl,1,76.9,88.9,2023-04-01T11:08:54.802Z,2023-04-01T11:08:58Z,4151606669,140,87.0,4151606667,56,Left,4151606671,141,95.9,4151606673,212,11.6,4151606675,213,0.4,,,,,,,,,,25u358p365rnbnt0cptnyt3h1,Tatiana Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526353465,512,1,2,50,38,9ns699xp353c84r1g6epazycl,1,79.8,89.9,2023-04-01T11:08:58.075Z,2023-04-01T11:08:59Z,4151606781,141,68.1,4151606783,212,14.8,4151606785,213,4.7,4151606777,56,Center,4151606779,140,79.3,,,,,,,,,,3ws5zg8wy6j86cr8yrqxnsx9m,Paula Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526353467,513,3,2,50,39,9ns699xp353c84r1g6epazycl,0,78.2,66.3,2023-04-01T11:08:59.627Z,2023-04-01T11:09:05Z,4151606791,56,Center,4151607003,233,429,4151606793,286,,,,,,,,,,,,,,,,,27oce8op8b7a6fmyp8utoz5gq,M. Ramírez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526353501,429,7,2,50,39,4vvf3sulx3a61fiyaarjdndjs,1,21.8,33.7,2023-04-01T11:08:59.628Z,2023-04-01T11:09:04Z,4151606953,285,,4151606951,56,Back,4151606979,233,513,,,,,,,,,,,,,,,,51t40jr0wwgmuya85pnhjgx2i,Lauren,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526353505,430,61,2,50,44,4vvf3sulx3a61fiyaarjdndjs,0,27.8,45.5,2023-04-01T11:09:04.174Z,2023-04-01T11:09:04Z,4151606969,56,Back,,,,,,,,,,,,,,,,,,,,,,bpmtdn2uqnwhllfnm59ck6rit,Gabi Nunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526353509,514,61,2,50,44,9ns699xp353c84r1g6epazycl,1,65.9,56.3,2023-04-01T11:09:04.627Z,2023-04-01T11:09:04Z,4151606977,56,Center,,,,,,,,,,,,,,,,,,,,,,4by0xo4xinb0m8nziofw0g3bp,Leire Baños,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526353549,515,1,2,50,46,9ns699xp353c84r1g6epazycl,1,64,44.2,2023-04-01T11:09:06.178Z,2023-04-01T11:09:08Z,4151607141,212,6.1,4151607135,56,Center,4151607143,213,4.3,4151607137,140,61.9,4151607139,141,35.8,,,,,,,,,,e7e86fnm9fyy937yep9pocbft,Antônia,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526353557,516,1,2,50,48,9ns699xp353c84r1g6epazycl,1,61.8,35.7,2023-04-01T11:09:08.115Z,2023-04-01T11:09:09Z,4151607193,141,43.1,4151607195,212,9.0,4151607199,213,2.5,4151607191,140,54.7,4151607189,56,Center,,,,,,,,,,1z29kbiufzx7u32mh1fvy1rs9,Paula Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526353579,517,1,2,50,49,9ns699xp353c84r1g6epazycl,1,54.7,42.8,2023-04-01T11:09:09.435Z,2023-04-01T11:09:11Z,4151607281,141,60.6,4151607277,56,Center,4151607279,140,62.8,4151607283,212,14.8,4151607285,213,1.0,,,,,,,,,,zuec10u63781iv5rojm31yzu,María Méndez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526353595,518,1,2,50,51,9ns699xp353c84r1g6epazycl,1,67,63.4,2023-04-01T11:09:11.410Z,2023-04-01T11:09:15Z,4151607391,213,1.1,4151607387,141,92.4,4151607385,140,75.7,4151607383,56,Left,4151607389,212,21.7,,,,,,,,,,25u358p365rnbnt0cptnyt3h1,Tatiana Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526353633,519,1,2,50,55,9ns699xp353c84r1g6epazycl,1,74.7,91.5,2023-04-01T11:09:15.035Z,2023-04-01T11:09:19Z,4151607587,212,9.2,4151607589,213,3.9,4151607579,140,68.3,4151607577,56,Left,4151607583,141,82.3,,,,,,,,,,3ws5zg8wy6j86cr8yrqxnsx9m,Paula Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526353635,520,50,2,50,59,9ns699xp353c84r1g6epazycl,1,71.2,90.3,2023-04-01T11:09:18.980Z,2023-04-01T11:09:20Z,4151607593,56,Left,4151607695,233,431,4151607595,286,,,,,,,,,,,,,,,,,25u358p365rnbnt0cptnyt3h1,Tatiana Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526353651,431,7,2,50,59,4vvf3sulx3a61fiyaarjdndjs,1,28.8,9.7,2023-04-01T11:09:18.981Z,2023-04-01T11:09:20Z,4151607635,56,Back,4151607637,285,,4151607687,233,520,,,,,,,,,,,,,,,,a88r8d1jd5r928pvskginyiqy,R. Kundananji,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526353661,432,49,2,50,59,4vvf3sulx3a61fiyaarjdndjs,1,25.7,4.3,2023-04-01T11:09:19.822Z,2023-04-01T11:09:20Z,,,,,,,,,,,,,,,,,,,,,,,,,a88r8d1jd5r928pvskginyiqy,R. Kundananji,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526353693,433,1,2,51,1,4vvf3sulx3a61fiyaarjdndjs,1,25.4,7,2023-04-01T11:09:21.134Z,2023-04-01T11:09:22Z,4151607791,213,1.8,4151607787,141,21.9,4151607785,140,23.3,4151607789,212,10.4,4151607783,56,Back,,,,,,,,,,5z6z0sw5jlr432mdo2yu5riay,Itziar Pinillos,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526353741,434,1,2,51,2,4vvf3sulx3a61fiyaarjdndjs,1,23.3,21.9,2023-04-01T11:09:22.078Z,2023-04-01T11:09:25Z,4151608007,141,5.8,4151608005,140,27.3,4151608009,212,11.7,4151608011,213,5.1,4151608003,56,Back,,,,,,,,,,31q50ese977zfgiwi9bc1ehre,Ana González,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526353743,435,50,2,51,5,4vvf3sulx3a61fiyaarjdndjs,1,33.4,19.1,2023-04-01T11:09:24.825Z,2023-04-01T11:09:26Z,4151608029,56,Back,4151608105,233,521,4151608109,286,,,,,,,,,,,,,,,,,a88r8d1jd5r928pvskginyiqy,R. Kundananji,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526353739,521,7,2,51,5,9ns699xp353c84r1g6epazycl,0,66.6,80.9,2023-04-01T11:09:24.826Z,2023-04-01T11:09:26Z,4151607995,56,Left,4151607997,285,,4151608083,233,435,,,,,,,,,,,,,,,,3ws5zg8wy6j86cr8yrqxnsx9m,Paula Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526353793,436,3,2,51,8,4vvf3sulx3a61fiyaarjdndjs,0,32.8,28.7,2023-04-01T11:09:28.286Z,2023-04-01T11:09:29Z,4151608183,56,Back,4151608229,233,522,4151608185,285,,,,,,,,,,,,,,,,,31q50ese977zfgiwi9bc1ehre,Ana González,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526353801,522,7,2,51,8,9ns699xp353c84r1g6epazycl,1,67.2,71.3,2023-04-01T11:09:28.287Z,2023-04-01T11:09:29Z,4151608223,286,,4151608219,233,436,4151608203,56,Center,,,,,,,,,,,,,,,,9ld622ld2el1ql9vy2akchfit,N. Andonova,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526353805,523,49,2,51,9,9ns699xp353c84r1g6epazycl,1,65.3,69.7,2023-04-01T11:09:28.843Z,2023-04-01T11:09:29Z,,,,,,,,,,,,,,,,,,,,,,,,,9ld622ld2el1ql9vy2akchfit,N. Andonova,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526353837,524,1,2,51,10,9ns699xp353c84r1g6epazycl,0,65.1,72.7,2023-04-01T11:09:30.187Z,2023-04-01T11:09:32Z,4151608367,213,6.1,4151608365,212,16.0,4151608361,140,80.1,4151608363,141,68.5,4151608359,56,Center,,,,,,,,,,9ld622ld2el1ql9vy2akchfit,N. Andonova,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526353873,437,12,2,51,13,4vvf3sulx3a61fiyaarjdndjs,1,20,32.7,2023-04-01T11:09:33.270Z,2023-04-01T11:30:21Z,4151608525,213,5.0,4151608523,212,24.0,4151608577,167,,4151608521,141,0.0,4151608519,140,26.3,4151608517,56,Back,,,,,,,51t40jr0wwgmuya85pnhjgx2i,Lauren,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526353879,438,5,2,51,14,4vvf3sulx3a61fiyaarjdndjs,0,25,-1,2023-04-01T11:09:34.051Z,2023-04-01T11:54:11Z,4151608785,233,525,4151608545,347,,4151608543,56,Back,,,,,,,,,,,,,,,,51t40jr0wwgmuya85pnhjgx2i,Lauren,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526353923,525,5,2,51,14,9ns699xp353c84r1g6epazycl,1,75,101,2023-04-01T11:09:34.051Z,2023-04-01T11:30:17Z,4151608771,233,438,4151608741,56,Left,4151608743,347,,,,,,,,,,,,,,,,,9ld622ld2el1ql9vy2akchfit,N. Andonova,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526353957,526,1,2,51,19,9ns699xp353c84r1g6epazycl,1,76.3,100,2023-04-01T11:09:38.827Z,2023-04-01T11:09:44Z,4151608933,107,,4151608935,56,Left,4151608941,212,12.2,4151608939,141,82.9,4151609183,189,,4151608937,140,76.1,4151608943,213,4.7,,,,3ws5zg8wy6j86cr8yrqxnsx9m,Paula Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526353959,527,61,2,51,21,9ns699xp353c84r1g6epazycl,0,75.6,82.6,2023-04-01T11:09:40.995Z,2023-04-01T11:09:42Z,4151608949,56,Left,4151609055,189,,,,,,,,,,,,,,,,,,,,9ld622ld2el1ql9vy2akchfit,N. Andonova,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526354049,439,49,2,51,27,4vvf3sulx3a61fiyaarjdndjs,1,28.4,36,2023-04-01T11:09:47.294Z,2023-04-01T11:09:47Z,,,,,,,,,,,,,,,,,,,,,,,,,cyqlcyzogla6wql5pms4i02d,F. Bonsegundo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526354105,440,1,2,51,27,4vvf3sulx3a61fiyaarjdndjs,1,28.4,36,2023-04-01T11:09:47.662Z,2023-04-01T11:09:52Z,4151609653,212,26.4,4151609649,140,48.0,4151609655,213,0.7,4151609651,141,60.3,4151609647,56,Back,,,,,,,,,,cyqlcyzogla6wql5pms4i02d,F. Bonsegundo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526354133,441,1,2,51,32,4vvf3sulx3a61fiyaarjdndjs,1,60.8,76.3,2023-04-01T11:09:52.110Z,2023-04-01T11:09:54Z,4151609799,56,Center,4151609803,141,74.8,4151609807,213,6.2,4151609805,212,25.7,4151609801,140,85.3,,,,,,,,,,51t40jr0wwgmuya85pnhjgx2i,Lauren,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526354139,442,1,2,51,34,4vvf3sulx3a61fiyaarjdndjs,0,84.9,73,2023-04-01T11:09:54.206Z,2023-04-01T11:12:27Z,4151609831,56,Center,4151609837,212,8.8,4151609835,141,78.1,4151609833,140,77.2,4151609839,213,2.7,,,,,,,,,,6msenows401fssj9jaih9g0a2,K. Araya,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526354137,528,8,2,51,34,9ns699xp353c84r1g6epazycl,1,13.3,32.4,2023-04-01T11:09:54.612Z,2023-04-01T11:09:54Z,4151609827,56,Back,,,,,,,,,,,,,,,,,,,,,,e7e86fnm9fyy937yep9pocbft,Antônia,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526354169,529,49,2,51,37,9ns699xp353c84r1g6epazycl,1,10.3,35.8,2023-04-01T11:09:57.572Z,2023-04-01T11:09:57Z,,,,,,,,,,,,,,,,,,,,,,,,,zuec10u63781iv5rojm31yzu,María Méndez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526354195,530,1,2,51,38,9ns699xp353c84r1g6epazycl,1,10.3,35.8,2023-04-01T11:09:57.851Z,2023-04-01T11:10:00Z,4151610069,212,26.7,4151610071,213,5.7,4151610067,141,13.4,4151610063,56,Back,4151610065,140,31.2,,,,,,,,,,zuec10u63781iv5rojm31yzu,María Méndez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526354219,531,1,2,51,40,9ns699xp353c84r1g6epazycl,1,30.2,7.1,2023-04-01T11:10:00.531Z,2023-04-01T11:10:02Z,4151610197,141,9.2,4151610199,212,12.0,4151610201,213,3.0,4151610195,140,18.9,4151610193,56,Back,,,,,,,,,,1z29kbiufzx7u32mh1fvy1rs9,Paula Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526354249,532,1,2,51,42,9ns699xp353c84r1g6epazycl,1,18.7,9.5,2023-04-01T11:10:02.596Z,2023-04-01T11:10:05Z,4151610325,212,27.5,4151610323,141,18.9,4151610319,56,Back,4151610317,157,,4151610321,140,44.2,4151610327,213,0.2,4151610329,1,,,,,e7e86fnm9fyy937yep9pocbft,Antônia,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526354265,533,1,2,51,45,9ns699xp353c84r1g6epazycl,1,45.8,21,2023-04-01T11:10:05.755Z,2023-04-01T11:10:08Z,4151610401,141,4.4,4151610399,140,39.4,4151610405,213,4.2,4151610403,212,13.1,4151610397,56,Back,,,,,,,,,,27oce8op8b7a6fmyp8utoz5gq,M. Ramírez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526354305,534,1,2,51,48,9ns699xp353c84r1g6epazycl,1,41,5.3,2023-04-01T11:10:08.594Z,2023-04-01T11:10:13Z,4151610561,1,,4151610555,141,10.7,4151610557,212,40.3,4151610551,56,Right,4151610559,213,0.1,4151610553,140,79.2,,,,,,,1z29kbiufzx7u32mh1fvy1rs9,Paula Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526354317,535,3,2,51,53,9ns699xp353c84r1g6epazycl,0,90.6,17.8,2023-04-01T11:10:13.082Z,2023-04-01T11:10:17Z,4151610595,286,,4151610593,56,Right,4151610761,233,443,,,,,,,,,,,,,,,,27oce8op8b7a6fmyp8utoz5gq,M. Ramírez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526354347,443,7,2,51,53,4vvf3sulx3a61fiyaarjdndjs,1,9.4,82.2,2023-04-01T11:10:13.083Z,2023-04-01T11:10:17Z,4151610739,285,,4151610737,56,Back,4151610735,167,,4151610757,233,535,,,,,,,,,,,,,51t40jr0wwgmuya85pnhjgx2i,Lauren,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526354353,444,6,2,51,54,4vvf3sulx3a61fiyaarjdndjs,0,3,83.5,2023-04-01T11:10:14.698Z,2023-04-01T11:48:47Z,4151610751,73,,4151610749,56,Back,4151610769,233,536,,,,,,,,,,,,,,,,51t40jr0wwgmuya85pnhjgx2i,Lauren,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526354343,536,6,2,51,54,9ns699xp353c84r1g6epazycl,1,97,16.5,2023-04-01T11:10:14.698Z,2023-04-01T11:10:17Z,4151610719,75,,4151610765,233,444,4151610717,56,Right,,,,,,,,,,,,,,,,27oce8op8b7a6fmyp8utoz5gq,M. Ramírez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526354629,537,1,2,52,24,9ns699xp353c84r1g6epazycl,0,99.5,0.5,2023-04-01T11:10:43.947Z,2023-04-01T11:10:46Z,4151612091,213,1.7,4151612075,2,,4151612087,141,43.7,4151612081,223,,4151612089,212,29.5,4151612079,155,,4151612077,6,,4151612085,140,97.2,9ld622ld2el1ql9vy2akchfit,N. Andonova,4151612083,56,,,,,,,,,,Center,,,,,,,,,,,,,,,,
2526354673,445,12,2,52,26,4vvf3sulx3a61fiyaarjdndjs,1,0.8,60.6,2023-04-01T11:10:46.182Z,2023-04-01T11:12:16Z,4151612291,212,9.3,4151612289,141,74.1,4151612339,167,,4151612287,140,0.0,4151612293,213,1.7,4151612285,56,Back,,,,,,,bpmtdn2uqnwhllfnm59ck6rit,Gabi Nunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526354679,446,6,2,52,27,4vvf3sulx3a61fiyaarjdndjs,0,0,68.9,2023-04-01T11:10:46.914Z,2023-04-01T11:48:47Z,4151612299,56,Back,4151612301,73,,4151612367,233,538,,,,,,,,,,,,,,,,bpmtdn2uqnwhllfnm59ck6rit,Gabi Nunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526354661,538,6,2,52,27,9ns699xp353c84r1g6epazycl,1,100,31.1,2023-04-01T11:10:46.914Z,2023-04-01T11:10:52Z,4151612345,233,446,4151612245,75,,4151612241,56,Center,,,,,,,,,,,,,,,,9ld622ld2el1ql9vy2akchfit,N. Andonova,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526354853,539,1,2,52,41,9ns699xp353c84r1g6epazycl,0,99.5,0.5,2023-04-01T11:11:01.381Z,2023-04-01T11:11:04Z,4151613063,1,,4151613049,155,,4151613059,212,33.5,4151613051,223,,4151613057,141,48.2,4151613041,2,,4151613061,213,1.8,4151613053,56,Center,9ld622ld2el1ql9vy2akchfit,N. Andonova,4151613055,140,4151613045,6,,,,,,,,91.7,,,,,,,,,,,,,,,,
2526354879,447,12,2,52,45,4vvf3sulx3a61fiyaarjdndjs,1,7.8,49.7,2023-04-01T11:11:05.582Z,2023-04-01T11:59:47Z,4151613229,213,0.8,4151613227,212,34.9,4151613221,56,Back,4151613223,140,30.6,4151613243,15,,4151613225,141,87.0,,,,,,,51t40jr0wwgmuya85pnhjgx2i,Lauren,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526354887,540,1,2,52,47,9ns699xp353c84r1g6epazycl,1,72,14.7,2023-04-01T11:11:07.179Z,2023-04-01T11:59:45Z,4151613271,212,15.5,4151613267,140,86.4,4151613269,141,9.4,4151613265,56,Right,4151613273,213,6.0,,,,,,,,,,1z29kbiufzx7u32mh1fvy1rs9,Paula Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526354907,541,1,2,52,48,9ns699xp353c84r1g6epazycl,1,86.2,9.4,2023-04-01T11:11:08.338Z,2023-04-01T11:11:10Z,4151613363,213,2.6,4151613357,140,75.4,4151613359,141,20.1,4151613361,212,13.5,4151613355,56,Right,,,,,,,,,,9ld622ld2el1ql9vy2akchfit,N. Andonova,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526354927,542,1,2,52,50,9ns699xp353c84r1g6epazycl,0,75.4,20,2023-04-01T11:11:10.626Z,2023-04-01T11:11:12Z,4151613453,140,89.3,4151613455,141,59.3,4151613461,213,1.1,4151613449,155,,4151613447,2,,4151613451,56,Center,4151613457,212,30.4,,,,1z29kbiufzx7u32mh1fvy1rs9,Paula Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526354959,448,12,2,52,54,4vvf3sulx3a61fiyaarjdndjs,1,8.7,42.2,2023-04-01T11:11:14.046Z,2023-04-01T11:11:15Z,4151613593,141,33.6,4151613591,140,27.3,4151613597,213,6.0,4151613595,212,20.4,4151613589,56,Back,,,,,,,,,,cyqlcyzogla6wql5pms4i02d,F. Bonsegundo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526354963,449,43,2,52,55,4vvf3sulx3a61fiyaarjdndjs,1,0,0,2023-04-01T11:11:15.102Z,2023-04-01T11:11:17Z,4151613741,144,49,,,,,,,,,,,,,,,,,,,,,,cyqlcyzogla6wql5pms4i02d,F. Bonsegundo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526354979,543,1,2,52,56,9ns699xp353c84r1g6epazycl,0,74.4,75,2023-04-01T11:11:16.546Z,2023-04-01T11:11:46Z,4151613689,56,Center,4151613877,233,450,4151613697,213,0.9,4151613691,140,75.8,4151613881,286,,4151613693,141,77.5,4151613875,236,,4151613695,212,2.2,25u358p365rnbnt0cptnyt3h1,Tatiana Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526355007,450,74,2,52,56,4vvf3sulx3a61fiyaarjdndjs,1,31.1,7.6,2023-04-01T11:11:16.547Z,2023-04-01T11:54:00Z,4151613837,285,,4151613835,56,Back,4151613883,233,543,,,,,,,,,,,,,,,,a88r8d1jd5r928pvskginyiqy,R. Kundananji,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526355033,451,5,2,52,58,4vvf3sulx3a61fiyaarjdndjs,0,25.8,-1.8,2023-04-01T11:11:18.579Z,2023-04-01T11:54:11Z,4151613987,347,,4151613985,56,Back,4151614067,233,544,,,,,,,,,,,,,,,,a88r8d1jd5r928pvskginyiqy,R. Kundananji,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526355037,544,5,2,52,58,9ns699xp353c84r1g6epazycl,1,74.2,101.8,2023-04-01T11:11:18.579Z,2023-04-01T11:11:23Z,4151613999,56,Left,4151614001,347,,4151614025,233,451,,,,,,,,,,,,,,,,eu6nudazhvggen5s7abc46bpx,Alba Redondo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526355189,545,1,2,53,8,9ns699xp353c84r1g6epazycl,1,77.2,100,2023-04-01T11:11:28.146Z,2023-04-01T11:11:34Z,4151614761,212,8.2,4151614755,56,Left,4151614753,107,,4151614763,213,4.8,4151614757,140,77.5,4151614759,141,89.0,,,,,,,3ws5zg8wy6j86cr8yrqxnsx9m,Paula Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526355195,546,4,2,53,13,9ns699xp353c84r1g6epazycl,1,76.8,89.2,2023-04-01T11:11:33.419Z,2023-04-01T11:11:36Z,4151614977,233,452,4151614803,286,,4151614797,56,Left,4151614799,152,,4151614801,265,,4151614795,13,,,,,,,,eu6nudazhvggen5s7abc46bpx,Alba Redondo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526355219,452,4,2,53,13,4vvf3sulx3a61fiyaarjdndjs,0,23.2,10.8,2023-04-01T11:11:33.420Z,2023-04-01T11:11:36Z,4151615005,233,546,4151614927,152,,4151614929,265,,4151614931,285,,4151614925,56,Back,4151614923,13,,,,,,,,31q50ese977zfgiwi9bc1ehre,Ana González,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526355523,547,1,2,53,41,9ns699xp353c84r1g6epazycl,0,76.8,92,2023-04-01T11:12:01.138Z,2023-04-01T11:12:04Z,4151616425,5,,4151616423,2,,4151616439,213,5.2,4151616431,56,Center,4151616437,212,38.6,4151616427,155,,4151616441,1,,4151616429,152,,1z29kbiufzx7u32mh1fvy1rs9,Paula Fernández,4151616433,140,4151616435,141,41.0,,,,,,,93.0,,,,,,,,,,,,,,,,
2526355557,453,12,2,53,46,4vvf3sulx3a61fiyaarjdndjs,1,11.8,60.8,2023-04-01T11:12:06.509Z,2023-04-01T11:12:23Z,4151616605,212,16.9,4151616607,213,0.3,4151616601,140,27.1,4151616599,56,Back,4151616603,141,68.6,4151616621,15,,,,,,,,z2pihtvpr5ei4ip9z9jtqn6x,A. Cometti,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526355561,548,13,2,53,46,9ns699xp353c84r1g6epazycl,1,85.4,36.1,2023-04-01T11:12:06.619Z,2023-04-01T11:12:27Z,4151617795,84,,4151617047,20,,4151617809,230,98.1,4151617797,102,42.7,4151616629,56,Center,4151617803,108,,4151617045,24,,4151617811,231,48.6,27oce8op8b7a6fmyp8utoz5gq,M. Ramírez,4151617801,215,4151617807,458,,4151616627,63,,4151617799,103,25,,4151617805,328,,,,,,,,,,,,,,
2526355569,454,5,2,53,48,4vvf3sulx3a61fiyaarjdndjs,1,-0.6,62.2,2023-04-01T11:12:08.573Z,2023-04-01T11:12:09Z,4151616669,346,,4151616691,233,549,4151616667,56,Back,,,,,,,,,,,,,,,,z2pihtvpr5ei4ip9z9jtqn6x,A. Cometti,,,,,,,,,,,,,,,,,,,,,,,,,,,,
