id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,keyPass,qualifier/13/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/15/value,qualifier/16/value
2537286857,20,49,1,1,47,7mk4va7b2p6tnv2xjxcgjy8h6,1,4.7,66.7,2023-04-22T16:17:03.538Z,2023-04-22T17:04:16Z,,,,,,,,,,,,,,,,,,,,,,,,,3u9vtcqa5td8weoufpzirruhg,Gema Soliveres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537286883,21,1,1,1,48,7mk4va7b2p6tnv2xjxcgjy8h6,0,10.6,69.6,2023-04-22T16:17:04.370Z,2023-04-22T17:04:22Z,4209667585,213,0.4,4209667577,56,Back,4209667583,212,18.7,4209667579,140,27.3,4209667581,141,79.1,,,,,,,,,,3u9vtcqa5td8weoufpzirruhg,Gema Soliveres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537286881,25,49,1,1,48,e7p3lxg97gac51s71hotzi0a5,1,66.2,13.7,2023-04-22T16:17:04.860Z,2023-04-22T16:17:04Z,,,,,,,,,,,,,,,,,,,,,,,,,antfb8hyo1sn4o68itu4oi904,Laura Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537286961,26,1,1,1,50,e7p3lxg97gac51s71hotzi0a5,1,68.8,29.2,2023-04-22T16:17:06.700Z,2023-04-22T16:17:10Z,4209668031,212,36.9,4209668029,141,81.9,4209668033,213,1.8,4209668027,140,60.3,4209668025,56,Left,4209668035,1,,,,,,,,antfb8hyo1sn4o68itu4oi904,Laura Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537286967,27,1,1,1,53,e7p3lxg97gac51s71hotzi0a5,0,59.9,82,2023-04-22T16:17:10.267Z,2023-04-22T16:17:10Z,4209668083,56,Center,4209668081,155,,4209668089,141,69.9,4209668093,212,11.5,4209668097,213,5.5,4209668085,140,67.6,,,,,,,d5i62fwuf8ohc8fcq3lxboiga,Esther Martín-Pozuelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537287093,22,61,1,1,56,7mk4va7b2p6tnv2xjxcgjy8h6,1,31.7,14,2023-04-22T16:17:12.925Z,2023-04-22T18:09:48Z,4209668681,56,Back,,,,,,,,,,,,,,,,,,,,,,7dlyawb4x2lr5gjcz5b1y5ivp,Fátima Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537287109,23,5,1,1,57,7mk4va7b2p6tnv2xjxcgjy8h6,0,41.3,-1.8,2023-04-22T16:17:13.372Z,2023-04-22T16:34:33Z,4209668757,347,,4209668755,56,Back,4209745407,233,28,,,,,,,,,,,,,,,,7dlyawb4x2lr5gjcz5b1y5ivp,Fátima Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537287379,28,5,1,1,57,e7p3lxg97gac51s71hotzi0a5,1,58.7,101.8,2023-04-22T16:17:13.372Z,2023-04-22T18:09:44Z,4209745357,233,23,4209670307,347,,4209670305,56,Left,,,,,,,,,,,,,,,,d5i62fwuf8ohc8fcq3lxboiga,Esther Martín-Pozuelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537287505,29,1,1,2,26,e7p3lxg97gac51s71hotzi0a5,1,60.2,100,2023-04-22T16:17:42.892Z,2023-04-22T16:17:51Z,4209670885,213,5.9,4209670887,1,,4209670883,212,26.5,4209670875,107,,4209670877,56,Left,4209670881,141,88.9,4209670879,140,84.0,,,,d5i62fwuf8ohc8fcq3lxboiga,Esther Martín-Pozuelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537287525,30,1,1,2,34,e7p3lxg97gac51s71hotzi0a5,1,81.6,87.7,2023-04-22T16:17:50.923Z,2023-04-22T16:17:52Z,4209671001,140,71.9,4209671009,213,3.2,4209671003,141,86.4,4209670999,56,Left,4209671005,212,10.2,,,,,,,,,,1sr39v8ooejvspbdo6fqpckyc,N. Muth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537287541,31,1,1,2,35,e7p3lxg97gac51s71hotzi0a5,0,67.4,85.3,2023-04-22T16:17:52.108Z,2023-04-22T16:17:53Z,4209671081,213,6.0,4209671175,286,,4209671077,141,84.3,4209671169,233,24,4209671073,56,Left,4209671167,236,,4209671079,212,2.1,4209671075,140,69.3,ez9in0ld6mrlrab7bi1kvuhd6,Y. Mrabet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537287547,24,74,1,2,35,7mk4va7b2p6tnv2xjxcgjy8h6,1,28.4,19.1,2023-04-22T16:17:52.109Z,2023-04-22T17:05:02Z,4209671093,56,Back,4209671095,285,,4209671177,233,31,,,,,,,,,,,,,,,,c3plg9ommu3i24xx3nfm6wbxm,Esther Laborde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537287581,25,49,1,2,39,7mk4va7b2p6tnv2xjxcgjy8h6,1,32.7,30.7,2023-04-22T16:17:55.498Z,2023-04-22T16:17:55Z,,,,,,,,,,,,,,,,,,,,,,,,,61ho0mi13ewpotj5udjt7mz2s,Sara Carrillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537287685,26,4,1,2,40,7mk4va7b2p6tnv2xjxcgjy8h6,1,34.9,31.4,2023-04-22T16:17:56.473Z,2023-04-22T16:18:03Z,4209671895,13,,4209671899,152,,4209671897,56,Back,4209671933,233,32,4209671901,265,,4209671937,286,,,,,,,,61ho0mi13ewpotj5udjt7mz2s,Sara Carrillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537287619,32,4,1,2,40,e7p3lxg97gac51s71hotzi0a5,0,65.1,68.6,2023-04-22T16:17:56.474Z,2023-04-22T16:18:53Z,4209671541,265,,4209671537,56,Center,4209671543,285,,4209671539,152,,4209672007,233,26,4209671535,13,,,,,,,,5sxloac78uf7i1kuscy5qwlw5,Mari Paz Vilas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537287905,27,1,1,2,53,7mk4va7b2p6tnv2xjxcgjy8h6,1,31.4,30.4,2023-04-22T16:18:09.634Z,2023-04-22T16:18:14Z,4209672917,5,,4209672923,140,22.2,4209672927,212,24.0,4209672921,56,Back,4209672929,213,2.0,4209672919,152,,4209672961,189,,4209672925,141,62.7,61ho0mi13ewpotj5udjt7mz2s,Sara Carrillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
