id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,assist,qualifier/14/id,qualifier/14/qualifierId,qualifier/13/value,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId
2502183691,314,1,1,24,36,bop6aslxmwvzsapdxsw3xbvfg,1,71.6,81.5,2023-01-29T17:25:30.017Z,2023-01-29T17:25:31Z,4003118137,141,93.0,4003118141,213,0.5,4003118139,212,15.3,4003118135,140,84.1,4003118133,56,Left,,,,,,,,,,4n6mnhjzt6zpicfea3ym678id,Mapi León,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502183717,315,1,1,24,38,bop6aslxmwvzsapdxsw3xbvfg,1,83.5,94.4,2023-01-29T17:25:31.378Z,2023-01-29T17:25:32Z,4003118279,213,5.2,4003118275,141,74.1,4003118273,140,90.1,4003118271,56,Center,4003118277,212,15.4,,,,,,,,,,1vqpa944d79cnljfbjb8yjlcl,F. Rolfö,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502183725,316,1,1,24,39,bop6aslxmwvzsapdxsw3xbvfg,0,92.1,73.2,2023-01-29T17:25:32.833Z,2023-01-29T17:25:33Z,4003118331,141,49.0,4003118327,56,Center,4003118335,213,4.7,4003118329,140,92.5,4003118333,212,16.5,,,,,,,,,,6291bj0xqq1w2631bajrpeb4l,Mariona Caldentey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502183795,145,12,1,24,40,9ouh98eyf6u69lbxc13mllm7f,1,8.2,50,2023-01-29T17:25:33.905Z,2023-01-29T17:25:39Z,4003118755,212,5.3,4003118757,213,0.3,4003118753,141,52.4,4003118749,56,Back,4003118751,140,13.0,,,,,,,,,,9le3udqhtfsbnlr6py67cj71m,Andrea Marrero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502183789,317,15,1,24,43,bop6aslxmwvzsapdxsw3xbvfg,1,87.3,53.6,2023-01-29T17:25:37.069Z,2023-01-29T17:53:05Z,4003118709,22,,4003119295,146,98.0,4003119289,215,,4003119297,147,49.6,4003118841,20,,4003227997,78,,4003119287,103,7.6,4003118711,17,,5ovqn6llocczhae9n1kzj5nf9,Aitana Bonmatí,,4003227999,108,,4003119293,458,,4003119285,102,48.6,4003118713,56,4003118847,233,147,4003119291,328,,,,,Center,,,,,,,,,,
2502183799,147,10,1,24,44,9ouh98eyf6u69lbxc13mllm7f,1,4.2,50.4,2023-01-29T17:25:37.169Z,2023-01-29T17:27:18Z,4003118767,56,Back,4003118763,178,,4003118765,182,,4003118761,177,,4003118859,233,317,,,,,,,,,,8jok7wopda70yus7gj5qwi1nt,Noelia Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502183797,146,52,1,24,44,9ouh98eyf6u69lbxc13mllm7f,1,4.2,50.4,2023-01-29T17:25:37.179Z,2023-01-29T17:25:40Z,,,,,,,,,,,,,,,,,,,,,,,,,8jok7wopda70yus7gj5qwi1nt,Noelia Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502183955,148,1,1,25,1,9ouh98eyf6u69lbxc13mllm7f,0,12.6,63.7,2023-01-29T17:25:55.008Z,2023-01-29T17:25:57Z,4003119659,212,55.3,4003119663,213,0.1,4003119655,140,65.0,4003119653,56,Center,4003119651,199,,4003119667,1,,4003119657,141,72.1,,,,8jok7wopda70yus7gj5qwi1nt,Noelia Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502183983,318,1,1,25,4,bop6aslxmwvzsapdxsw3xbvfg,0,33.5,29.7,2023-01-29T17:25:57.106Z,2023-01-29T17:25:58Z,4003119811,3,,4003119817,141,45.1,4003119821,213,0.4,4003119815,140,60.7,4003119813,56,Center,4003119819,212,30.4,,,,,,,22zrashyijuh9pnjovqpyl8lx,Patri Guijarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502183993,149,61,1,25,6,9ouh98eyf6u69lbxc13mllm7f,1,43.7,55.8,2023-01-29T17:25:59.776Z,2023-01-29T17:25:59Z,4003119865,56,Back,,,,,,,,,,,,,,,,,,,,,,9le3udqhtfsbnlr6py67cj71m,Andrea Marrero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502184003,319,49,1,25,7,bop6aslxmwvzsapdxsw3xbvfg,1,36.8,35.7,2023-01-29T17:26:00.930Z,2023-01-29T17:26:01Z,,,,,,,,,,,,,,,,,,,,,,,,,22zrashyijuh9pnjovqpyl8lx,Patri Guijarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502184105,320,1,1,25,10,bop6aslxmwvzsapdxsw3xbvfg,1,40.5,30.7,2023-01-29T17:26:03.457Z,2023-01-29T17:26:09Z,4003120431,155,,4003120437,141,76.9,4003120443,1,,4003120441,213,0.9,4003120439,212,39.9,4003120433,56,Center,4003120435,140,63.9,,,,22zrashyijuh9pnjovqpyl8lx,Patri Guijarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502184137,151,45,1,25,15,9ouh98eyf6u69lbxc13mllm7f,0,19.6,22.2,2023-01-29T17:26:09.090Z,2023-01-29T17:26:14Z,4003120593,285,,4003120591,56,Back,4003120671,233,321,,,,,,,,,,,,,,,,982xo55a6ehu6960fxwr3bfje,Claudia Blanco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502184147,321,3,1,25,15,bop6aslxmwvzsapdxsw3xbvfg,1,80.4,77.8,2023-01-29T17:26:09.090Z,2023-01-29T17:26:13Z,4003120627,56,Center,4003120629,286,,4003120657,233,151,,,,,,,,,,,,,,,,6291bj0xqq1w2631bajrpeb4l,Mariona Caldentey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502184131,150,43,1,25,18,9ouh98eyf6u69lbxc13mllm7f,1,0,0,2023-01-29T17:26:11.634Z,2023-01-29T17:26:26Z,4003121367,144,61,4003120555,56,Back,,,,,,,,,,,,,,,,,,,982xo55a6ehu6960fxwr3bfje,Claudia Blanco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502184169,322,1,1,25,20,bop6aslxmwvzsapdxsw3xbvfg,1,93.1,64,2023-01-29T17:26:13.330Z,2023-01-29T17:53:38Z,4003120805,140,91.0,4003120803,56,Center,4003122093,154,,4003120809,141,49.9,4003122091,210,15,4003120819,213,4.5,4003120815,212,9.8,,,,6291bj0xqq1w2631bajrpeb4l,Mariona Caldentey,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502184175,323,15,1,25,21,bop6aslxmwvzsapdxsw3xbvfg,1,90.3,55,2023-01-29T17:26:15.026Z,2023-01-29T17:53:39Z,4003120831,22,,4003122149,328,,4003122139,154,,4003122157,230,98.1,4003122133,20,,4003122141,55,322,4003122159,231,51.3,4003122153,146,99.1,aib5wgtlgl48jaezcguoxkmp5,Clàudia Pina,,4003122137,29,,4003120837,56,Center,4003122147,103,19,4003122151,100,4003122155,147,47.3,4003121489,82,,4003121535,233,,,4003122145,102,47.0,4003122135,80,152,4003207429,101,4003120835,17
2502184179,152,10,1,25,22,9ouh98eyf6u69lbxc13mllm7f,1,5.6,53.7,2023-01-29T17:26:15.126Z,2023-01-29T19:00:50Z,4003120891,56,Back,4003120889,94,,4003121581,14,,4003121607,233,323,,,,,,,,,,,,,5ic26p6vixiy9kqtxniuh9zh1,Pisco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502184229,153,12,1,25,29,9ouh98eyf6u69lbxc13mllm7f,1,10.6,22.1,2023-01-29T17:26:22.160Z,2023-01-29T17:26:23Z,4003121169,140,0.0,4003121171,141,20.7,4003121167,56,Back,4003121175,213,3.2,4003121173,212,12.2,4003121209,167,,,,,,,,4wq471cuusdudbev0bhruq4bu,A. Zaremba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502184235,154,6,1,25,29,9ouh98eyf6u69lbxc13mllm7f,0,0,18,2023-01-29T17:26:23.083Z,2023-01-29T17:26:25Z,4003121313,233,324,4003121195,56,Back,4003121199,73,,,,,,,,,,,,,,,,,4wq471cuusdudbev0bhruq4bu,A. Zaremba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502184253,324,6,1,25,29,bop6aslxmwvzsapdxsw3xbvfg,1,100,82,2023-01-29T17:26:23.083Z,2023-01-29T17:46:44Z,4003121299,233,154,4003121275,56,Left,4003121277,73,,,,,,,,,,,,,,,,,6291bj0xqq1w2631bajrpeb4l,Mariona Caldentey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502184463,325,1,1,25,53,bop6aslxmwvzsapdxsw3xbvfg,1,99.7,99.2,2023-01-29T17:26:46.993Z,2023-01-29T17:26:49Z,4003122463,213,4.1,4003122459,141,79.9,4003122453,6,,4003122455,56,Left,4003122461,212,15.6,4003122457,140,91.6,,,,,,,aib5wgtlgl48jaezcguoxkmp5,Clàudia Pina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502184473,326,1,1,25,56,bop6aslxmwvzsapdxsw3xbvfg,1,91.6,79.9,2023-01-29T17:26:49.297Z,2023-01-29T17:26:50Z,4003122523,213,2.0,4003122517,140,87.1,4003122515,56,Left,4003122519,141,96.0,4003122521,212,11.9,,,,,,,,,,6291bj0xqq1w2631bajrpeb4l,Mariona Caldentey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502184503,327,1,1,25,57,bop6aslxmwvzsapdxsw3xbvfg,1,87.1,96,2023-01-29T17:26:50.465Z,2023-01-29T17:54:02Z,4003123351,210,15,4003122687,141,59.3,4003122683,56,Center,4003122685,140,82.5,4003123353,154,,4003122689,212,25.4,4003122691,213,4.5,,,,aib5wgtlgl48jaezcguoxkmp5,Clàudia Pina,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502184511,328,15,1,25,59,bop6aslxmwvzsapdxsw3xbvfg,1,84,60,2023-01-29T17:26:53.105Z,2023-01-29T17:54:03Z,4003122979,72,,4003123375,78,,4003122995,233,156,4003123387,103,8.9,4003122729,56,Center,4003123391,147,50.7,4003123385,102,48.4,4003123377,29,,4n6mnhjzt6zpicfea3ym678id,Mapi León,,4003123381,55,327,4003123379,154,,4003122725,17,,4003122977,25,4003123389,146,98.0,,,,,,,,,,,,,,,,,
2502184551,156,10,1,26,0,9ouh98eyf6u69lbxc13mllm7f,1,5.2,48.7,2023-01-29T17:26:53.205Z,2023-01-29T17:27:20Z,4003122917,182,,4003123013,233,328,4003122919,56,Back,4003122913,176,,4003122915,179,,,,,,,,,,,8jok7wopda70yus7gj5qwi1nt,Noelia Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502184545,155,52,1,26,1,9ouh98eyf6u69lbxc13mllm7f,1,5.2,48.7,2023-01-29T17:26:54.730Z,2023-01-29T17:26:57Z,,,,,,,,,,,,,,,,,,,,,,,,,8jok7wopda70yus7gj5qwi1nt,Noelia Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502184615,157,1,1,26,5,9ouh98eyf6u69lbxc13mllm7f,0,9.9,50.3,2023-01-29T17:26:58.816Z,2023-01-29T17:27:04Z,4003123261,141,100.0,4003123257,56,Left,4003123267,1,,4003123255,199,,4003123263,212,75.8,4003123259,140,74.1,4003123265,213,0.5,,,,8jok7wopda70yus7gj5qwi1nt,Noelia Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502184619,158,5,1,26,11,9ouh98eyf6u69lbxc13mllm7f,0,66.4,101.5,2023-01-29T17:27:04.491Z,2023-01-29T17:27:18Z,4003123293,56,Left,4003123295,347,,4003124101,233,329,,,,,,,,,,,,,,,,8jok7wopda70yus7gj5qwi1nt,Noelia Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502184755,329,5,1,26,11,bop6aslxmwvzsapdxsw3xbvfg,1,33.6,-1.5,2023-01-29T17:27:04.491Z,2023-01-29T17:54:55Z,4003124087,347,,4003124085,56,Back,4003124097,233,158,,,,,,,,,,,,,,,,4n6mnhjzt6zpicfea3ym678id,Mapi León,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502184763,330,1,1,26,24,bop6aslxmwvzsapdxsw3xbvfg,1,36.2,0,2023-01-29T17:27:17.441Z,2023-01-29T17:27:18Z,4003124131,107,,4003124137,141,7.0,4003124141,213,0.6,4003124133,56,Back,4003124135,140,44.9,4003124139,212,10.8,,,,,,,1dg7whnmk3nb1adw7n8a7nnbp,L. Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502184771,331,1,1,26,25,bop6aslxmwvzsapdxsw3xbvfg,1,44.9,7,2023-01-29T17:27:18.338Z,2023-01-29T17:27:19Z,4003124185,213,3.2,4003124177,56,Back,4003124183,212,10.9,4003124181,141,6.4,4003124179,140,34.5,,,,,,,,,,9gdocwx006j6wyz4mnhzgzydx,A. Crnogorčević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502184781,332,1,1,26,26,bop6aslxmwvzsapdxsw3xbvfg,1,34.5,6.4,2023-01-29T17:27:19.121Z,2023-01-29T17:27:20Z,4003124229,141,21.6,4003124233,213,1.9,4003124225,56,Back,4003124227,140,31.6,4003124231,212,10.8,,,,,,,,,,1dg7whnmk3nb1adw7n8a7nnbp,L. Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502184789,333,1,1,26,27,bop6aslxmwvzsapdxsw3xbvfg,1,31.6,21.6,2023-01-29T17:27:20.433Z,2023-01-29T17:27:21Z,4003124281,56,Back,4003124289,212,9.7,4003124291,213,0.4,4003124285,140,40.0,4003124287,141,27.7,,,,,,,,,,4n6mnhjzt6zpicfea3ym678id,Mapi León,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502184819,334,1,1,26,28,bop6aslxmwvzsapdxsw3xbvfg,1,40,27.7,2023-01-29T17:27:21.281Z,2023-01-29T17:27:24Z,4003124467,141,64.0,4003124459,56,Back,4003124463,140,36.0,4003124469,212,25.0,4003124471,213,1.7,,,,,,,,,,22zrashyijuh9pnjovqpyl8lx,Patri Guijarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502184851,335,1,1,26,31,bop6aslxmwvzsapdxsw3xbvfg,0,39.9,65.5,2023-01-29T17:27:24.354Z,2023-01-29T17:27:29Z,4003124649,212,26.5,4003124645,140,56.6,4003124647,141,94.8,4003124641,56,Left,4003124651,213,0.8,,,,,,,,,,bgzh3zwl99bpnnpj37jn4dmtx,Irene Paredes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502184905,336,1,1,26,37,bop6aslxmwvzsapdxsw3xbvfg,1,58.1,96,2023-01-29T17:27:30.689Z,2023-01-29T17:27:31Z,4003124881,213,4.2,4003124875,140,53.1,4003124873,56,Left,4003124879,212,10.9,4003124877,141,82.0,,,,,,,,,,1vqpa944d79cnljfbjb8yjlcl,F. Rolfö,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502184917,337,1,1,26,38,bop6aslxmwvzsapdxsw3xbvfg,1,53.1,82,2023-01-29T17:27:31.681Z,2023-01-29T17:27:33Z,4003124947,141,65.8,4003124951,213,4.8,4003124949,212,11.1,4003124943,56,Center,4003124945,140,54.0,,,,,,,,,,bgzh3zwl99bpnnpj37jn4dmtx,Irene Paredes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502184929,338,1,1,26,39,bop6aslxmwvzsapdxsw3xbvfg,0,53.8,65.7,2023-01-29T17:27:33.057Z,2023-01-29T17:27:34Z,4003125005,56,Center,4003125007,140,62.8,4003125009,141,57.3,4003125013,213,5.7,4003125011,212,11.0,,,,,,,,,,22zrashyijuh9pnjovqpyl8lx,Patri Guijarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502184937,159,8,1,26,41,9ouh98eyf6u69lbxc13mllm7f,1,37.3,35.1,2023-01-29T17:27:34.848Z,2023-01-29T17:27:34Z,4003125049,56,Back,,,,,,,,,,,,,,,,,,,,,,c7phsuwshglgu1nud007agqnd,Thaís Ferreira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502184959,339,61,1,26,43,bop6aslxmwvzsapdxsw3xbvfg,1,60.7,60.3,2023-01-29T17:27:36.412Z,2023-01-29T17:27:36Z,4003125139,56,Center,,,,,,,,,,,,,,,,,,,,,,aib5wgtlgl48jaezcguoxkmp5,Clàudia Pina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502184965,160,49,1,26,44,9ouh98eyf6u69lbxc13mllm7f,1,28.8,37.3,2023-01-29T17:27:37.569Z,2023-01-29T17:27:37Z,,,,,,,,,,,,,,,,,,,,,,,,,9le3udqhtfsbnlr6py67cj71m,Andrea Marrero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502184999,161,1,1,26,44,9ouh98eyf6u69lbxc13mllm7f,1,28.8,37.3,2023-01-29T17:27:38.032Z,2023-01-29T17:27:39Z,4003125361,212,21.0,4003125363,213,3.2,4003125359,141,35.5,4003125357,140,8.8,4003125355,56,Back,,,,,,,,,,9le3udqhtfsbnlr6py67cj71m,Andrea Marrero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502185059,162,1,1,26,46,9ouh98eyf6u69lbxc13mllm7f,0,9,35.5,2023-01-29T17:27:39.489Z,2023-01-29T17:27:45Z,4003125635,212,41.5,4003125629,56,Back,4003125633,141,14.7,4003125639,1,,4003125637,213,5.9,4003125627,157,,4003125631,140,46.2,,,,8jok7wopda70yus7gj5qwi1nt,Noelia Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502185071,340,44,1,26,51,bop6aslxmwvzsapdxsw3xbvfg,1,50,84.8,2023-01-29T17:27:44.814Z,2023-01-29T17:27:46Z,4003125691,233,163,4003125685,285,,4003125683,56,Left,,,,,,,,,,,,,,,,4n6mnhjzt6zpicfea3ym678id,Mapi León,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502185065,163,44,1,26,51,9ouh98eyf6u69lbxc13mllm7f,0,50,15.2,2023-01-29T17:27:44.815Z,2023-01-29T17:27:46Z,4003125657,56,Right,4003125659,285,,4003125701,233,340,,,,,,,,,,,,,,,,4wq471cuusdudbev0bhruq4bu,A. Zaremba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502185077,341,1,1,26,52,bop6aslxmwvzsapdxsw3xbvfg,0,46.2,84.4,2023-01-29T17:27:45.586Z,2023-01-29T17:27:46Z,4003125725,56,Center,4003125739,213,6.1,4003125737,212,24.3,4003125733,141,78.1,4003125729,140,69.0,4003125719,3,,,,,,,,4n6mnhjzt6zpicfea3ym678id,Mapi León,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502185091,164,1,1,26,53,9ouh98eyf6u69lbxc13mllm7f,1,23.9,32.2,2023-01-29T17:27:46.719Z,2023-01-29T17:27:48Z,4003125791,3,,4003125797,141,21.3,4003125799,212,7.4,4003125801,213,4.6,4003125793,56,Back,4003125795,140,23.2,,,,,,,c7phsuwshglgu1nud007agqnd,Thaís Ferreira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502185127,165,1,1,26,55,9ouh98eyf6u69lbxc13mllm7f,0,24.2,18.5,2023-01-29T17:27:48.256Z,2023-01-29T17:27:51Z,4003125977,140,10.0,4003125983,213,2.3,4003125975,56,Back,4003125979,141,41.0,4003125981,212,21.4,,,,,,,,,,982xo55a6ehu6960fxwr3bfje,Claudia Blanco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502185591,167,45,1,26,56,9ouh98eyf6u69lbxc13mllm7f,0,14.5,37.3,2023-01-29T17:27:49.559Z,2023-01-29T17:54:59Z,4003128375,56,Back,4003128377,285,,4003128845,233,342,,,,,,,,,,,,,,,,4wq471cuusdudbev0bhruq4bu,A. Zaremba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502185105,342,3,1,26,56,bop6aslxmwvzsapdxsw3xbvfg,1,85.5,62.7,2023-01-29T17:27:49.559Z,2023-01-29T17:28:39Z,4003128379,286,,4003128837,233,167,4003125883,56,Center,,,,,,,,,,,,,,,,c1r1tmscj963olp4yo8kedqdx,A. Oshoala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502185301,166,51,1,26,56,9ouh98eyf6u69lbxc13mllm7f,1,23.5,19.4,2023-01-29T17:27:49.856Z,2023-01-29T17:30:30Z,4003126951,170,,,,,,,,,,,,,,,,,,,,,,,982xo55a6ehu6960fxwr3bfje,Claudia Blanco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502185117,343,49,1,26,57,bop6aslxmwvzsapdxsw3xbvfg,1,87.3,60,2023-01-29T17:27:50.497Z,2023-01-29T17:27:50Z,,,,,,,,,,,,,,,,,,,,,,,,,c1r1tmscj963olp4yo8kedqdx,A. Oshoala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502185151,344,16,1,26,58,bop6aslxmwvzsapdxsw3xbvfg,1,98.2,53.2,2023-01-29T17:27:51.697Z,2023-01-29T17:28:41Z,4003126581,374,2023-01-29 17:27:51.524,4003127881,76,,4003126089,22,,4003127883,102,53.0,4003127889,458,,4003127887,214,,4003126091,16,,4003127893,231,62.6,c1r1tmscj963olp4yo8kedqdx,A. Oshoala,,4003127885,103,7.6,4003126093,56,Center,4003127891,230,90.4,4003126585,375,4003126577,20,,,,,,,,26:58.418,,,,,,,,,,
2502185793,168,1,1,27,54,9ouh98eyf6u69lbxc13mllm7f,1,50.3,49.9,2023-01-29T17:28:47.792Z,2023-01-29T17:28:50Z,4003129431,212,13.6,4003129427,140,38.1,4003129425,56,Back,4003129433,213,3.5,4003129429,141,43.4,4003129435,279,G,,,,,,,eno0e1nmkn4ts5yy103k7inzd,A. N'Guessan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502185805,169,1,1,27,57,9ouh98eyf6u69lbxc13mllm7f,0,43.2,46.3,2023-01-29T17:28:50.847Z,2023-01-29T17:28:52Z,4003129487,141,85.4,4003129481,155,,4003129493,1,,4003129485,140,73.2,4003129483,56,Left,4003129489,212,41.2,4003129491,213,0.7,,,,3rob14yal0zrzxj2tdpp4sewa,Paola Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502185813,345,61,1,28,0,bop6aslxmwvzsapdxsw3xbvfg,1,29.3,24.3,2023-01-29T17:28:53.777Z,2023-01-29T17:28:53Z,4003129549,56,Back,,,,,,,,,,,,,,,,,,,,,,1dg7whnmk3nb1adw7n8a7nnbp,L. Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502185819,346,49,1,28,2,bop6aslxmwvzsapdxsw3xbvfg,1,22.9,36,2023-01-29T17:28:55.158Z,2023-01-29T17:28:55Z,,,,,,,,,,,,,,,,,,,,,,,,,bgzh3zwl99bpnnpj37jn4dmtx,Irene Paredes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502185869,347,1,1,28,4,bop6aslxmwvzsapdxsw3xbvfg,1,23,37.1,2023-01-29T17:28:57.153Z,2023-01-29T17:29:00Z,4003129847,141,34.2,4003129851,213,6.1,4003129841,56,Back,4003129849,212,11.0,4003129843,140,33.3,,,,,,,,,,bgzh3zwl99bpnnpj37jn4dmtx,Irene Paredes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502185929,348,1,1,28,7,bop6aslxmwvzsapdxsw3xbvfg,1,36.1,29.4,2023-01-29T17:29:00.545Z,2023-01-29T17:29:05Z,4003130161,140,47.7,4003130167,213,1.3,4003130157,196,,4003130163,141,91.1,4003130159,56,Back,4003130165,212,43.7,4003130155,155,,4003130169,1,,22zrashyijuh9pnjovqpyl8lx,Patri Guijarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502185951,349,1,1,28,12,bop6aslxmwvzsapdxsw3xbvfg,1,54.5,91.1,2023-01-29T17:29:05.153Z,2023-01-29T17:29:06Z,4003130275,212,13.9,4003130269,56,Center,4003130273,141,70.6,4003130277,213,4.7,4003130271,140,54.0,,,,,,,,,,1vqpa944d79cnljfbjb8yjlcl,F. Rolfö,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502185977,350,1,1,28,13,bop6aslxmwvzsapdxsw3xbvfg,0,54,70.6,2023-01-29T17:29:06.577Z,2023-01-29T17:29:08Z,4003130381,140,83.1,4003130387,213,0.6,4003130383,141,100.0,4003130377,56,Left,4003130385,212,37.0,4003130389,1,,,,,,,,4n6mnhjzt6zpicfea3ym678id,Mapi León,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502186099,170,5,1,28,15,9ouh98eyf6u69lbxc13mllm7f,1,20.1,-1.6,2023-01-29T17:29:08.555Z,2023-01-29T17:54:55Z,4003130989,56,Back,4003130991,347,,4003131011,233,351,,,,,,,,,,,,,,,,3rob14yal0zrzxj2tdpp4sewa,Paola Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502185983,351,5,1,28,15,bop6aslxmwvzsapdxsw3xbvfg,0,79.9,101.6,2023-01-29T17:29:08.555Z,2023-01-29T17:29:18Z,4003130423,347,,4003131055,233,170,4003130421,56,Left,,,,,,,,,,,,,,,,4n6mnhjzt6zpicfea3ym678id,Mapi León,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502186279,171,1,1,28,40,9ouh98eyf6u69lbxc13mllm7f,0,27.5,0,2023-01-29T17:29:33.343Z,2023-01-29T17:29:35Z,4003131921,107,,4003131931,213,0.3,4003131923,56,Back,4003131927,141,5.2,4003131925,140,40.8,4003131929,212,14.7,,,,,,,982xo55a6ehu6960fxwr3bfje,Claudia Blanco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502186275,352,8,1,28,41,bop6aslxmwvzsapdxsw3xbvfg,1,54.6,96.6,2023-01-29T17:29:35.073Z,2023-01-29T17:29:35Z,4003131915,56,Left,4003131933,15,,,,,,,,,,,,,,,,,,,,1vqpa944d79cnljfbjb8yjlcl,F. Rolfö,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502186297,353,1,1,28,43,bop6aslxmwvzsapdxsw3xbvfg,0,59.8,88.6,2023-01-29T17:29:36.721Z,2023-01-29T17:29:37Z,4003132031,56,Left,4003132037,212,12.6,4003132029,3,,4003132033,140,70.8,4003132035,141,96.0,4003132039,213,0.4,,,,,,,aib5wgtlgl48jaezcguoxkmp5,Clàudia Pina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
