id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,assist,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,keyPass,qualifier/9/value,qualifier/16/id,qualifier/16/qualifierId
2502082121,87,1,1,10,15,cd1ottifbgcfrn6pdrdpwt7z0,0,41.9,3.6,2023-01-29T15:11:54.954Z,2023-01-29T15:12:00Z,4002580387,140,92.6,4002580391,212,55.2,4002580397,1,,4002580395,213,0.3,4002580385,56,Center,4002580389,141,25.0,4002580383,155,,,,,2qh8rg0ekcnh8qjvnnrpc9olx,L. Bakker,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502082145,82,49,1,10,18,e7p3lxg97gac51s71hotzi0a5,1,2.9,56.6,2023-01-29T15:11:57.418Z,2023-01-29T15:11:57Z,,,,,,,,,,,,,,,,,,,,,,,,,6d7hdegq9cbh7kr8sqvao1qt,D. Bačić,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502082249,83,1,1,10,22,e7p3lxg97gac51s71hotzi0a5,1,5.3,51.5,2023-01-29T15:12:01.402Z,2023-01-29T15:12:04Z,4002581131,212,12.9,4002581127,140,7.9,4002581129,141,33.0,4002581133,213,4.9,4002581125,56,Back,,,,,,,,,,6d7hdegq9cbh7kr8sqvao1qt,D. Bačić,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502082279,84,1,1,10,25,e7p3lxg97gac51s71hotzi0a5,1,12.4,32.2,2023-01-29T15:12:04.698Z,2023-01-29T15:12:07Z,4002581303,56,Back,4002581309,212,10.9,4002581305,140,20.9,4002581311,213,5.7,4002581307,141,23.0,,,,,,,,,,52mkbnt2oveh76tfrlojocgyd,S. Struck,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502082331,85,1,1,10,27,e7p3lxg97gac51s71hotzi0a5,1,20.9,23,2023-01-29T15:12:07.146Z,2023-01-29T15:12:11Z,4002581635,140,28.1,4002581639,212,18.5,4002581641,213,1.1,4002581637,141,47.8,4002581633,56,Back,,,,,,,,,,5yvzsnnawnxbki7rqnamwr3yt,Nuria Garrote,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502082395,86,1,1,10,31,e7p3lxg97gac51s71hotzi0a5,1,28.4,53.4,2023-01-29T15:12:10.987Z,2023-01-29T15:12:15Z,4002581963,56,Back,4002581969,212,35.6,4002581971,213,0.9,4002581965,140,48.4,4002581973,1,,4002581967,141,95.6,4002581961,155,,,,,ez9in0ld6mrlrab7bi1kvuhd6,Y. Mrabet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502082435,87,1,1,10,35,e7p3lxg97gac51s71hotzi0a5,1,48.6,95.7,2023-01-29T15:12:15.225Z,2023-01-29T15:12:19Z,4002582161,56,Back,4002582167,212,4.4,4002582163,140,47.8,4002582169,213,4.5,4002582165,141,89.4,,,,,,,,,,ahmylmsg9wyiax33v6jwuj9qs,Irina Uribe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502082483,88,1,1,10,39,e7p3lxg97gac51s71hotzi0a5,1,62.9,89.9,2023-01-29T15:12:18.938Z,2023-01-29T15:12:23Z,4002582425,56,Left,4002582429,141,96.8,4002582433,213,2.3,4002582431,212,6.1,4002582427,140,59.2,,,,,,,,,,d5i62fwuf8ohc8fcq3lxboiga,Esther Martín-Pozuelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502082495,89,1,1,10,44,e7p3lxg97gac51s71hotzi0a5,0,75.2,90.2,2023-01-29T15:12:23.353Z,2023-01-29T15:12:25Z,4002582479,141,82.0,4002582475,140,83.0,4002582471,56,Left,4002582481,212,9.9,4002582485,213,5.7,,,,,,,,,,ahmylmsg9wyiax33v6jwuj9qs,Irina Uribe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502082489,88,49,1,10,44,cd1ottifbgcfrn6pdrdpwt7z0,1,15.5,16.5,2023-01-29T15:12:23.903Z,2023-01-29T15:12:24Z,,,,,,,,,,,,,,,,,,,,,,,,,2qh8rg0ekcnh8qjvnnrpc9olx,L. Bakker,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502082515,89,50,1,10,46,cd1ottifbgcfrn6pdrdpwt7z0,1,15.4,14.7,2023-01-29T15:12:25.440Z,2023-01-29T15:12:26Z,4002582729,233,90,4002582585,56,Back,4002582589,285,,,,,,,,,,,,,,,,,2qh8rg0ekcnh8qjvnnrpc9olx,L. Bakker,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502082521,90,7,1,10,46,e7p3lxg97gac51s71hotzi0a5,0,84.6,85.3,2023-01-29T15:12:25.441Z,2023-01-29T15:12:27Z,4002582625,56,Left,4002582673,233,89,4002582627,286,,,,,,,,,,,,,,,,,d5i62fwuf8ohc8fcq3lxboiga,Esther Martín-Pozuelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502082565,90,1,1,10,48,cd1ottifbgcfrn6pdrdpwt7z0,1,17.4,10.9,2023-01-29T15:12:27.464Z,2023-01-29T15:12:28Z,4002582893,213,0.3,4002582883,56,Back,4002582885,140,27.3,4002582889,212,10.7,4002582887,141,14.9,,,,,,,,,,2qh8rg0ekcnh8qjvnnrpc9olx,L. Bakker,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502082595,91,1,1,10,49,cd1ottifbgcfrn6pdrdpwt7z0,1,27.5,15,2023-01-29T15:12:28.582Z,2023-01-29T15:12:30Z,4002583067,213,2.4,4002583061,140,24.4,4002583059,56,Back,4002583063,141,19.1,4002583065,212,4.3,,,,,,,,,,er6khxd9z3wfjekigs4nxf8q,Asun Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502082615,92,1,1,10,50,cd1ottifbgcfrn6pdrdpwt7z0,0,24.3,19.8,2023-01-29T15:12:30.078Z,2023-01-29T15:12:31Z,4002583131,213,5.7,4002583123,56,Back,4002583127,141,0.0,4002583129,212,25.0,4002583125,140,43.8,,,,,,,,,,5w3y2f2ydr2ecq90cdzbn6ns9,Anna Torrodà,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502082755,91,5,1,10,51,e7p3lxg97gac51s71hotzi0a5,1,56.6,101.2,2023-01-29T15:12:30.878Z,2023-01-29T15:57:40Z,4002583889,347,,4002583895,233,93,4002583887,56,Left,,,,,,,,,,,,,,,,d5i62fwuf8ohc8fcq3lxboiga,Esther Martín-Pozuelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502082625,93,5,1,10,51,cd1ottifbgcfrn6pdrdpwt7z0,0,43.4,-1.2,2023-01-29T15:12:30.878Z,2023-01-29T15:12:38Z,4002583165,347,,4002583939,233,91,4002583163,56,Back,,,,,,,,,,,,,,,,5w3y2f2ydr2ecq90cdzbn6ns9,Anna Torrodà,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502082819,92,1,1,10,58,e7p3lxg97gac51s71hotzi0a5,1,60.2,100,2023-01-29T15:12:37.720Z,2023-01-29T15:12:42Z,4002584263,107,,4002584269,141,95.3,4002584265,56,Left,4002584271,212,5.7,4002584273,213,3.9,4002584267,140,56.4,,,,,,,d5i62fwuf8ohc8fcq3lxboiga,Esther Martín-Pozuelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502082831,93,1,1,11,2,e7p3lxg97gac51s71hotzi0a5,0,57,95.9,2023-01-29T15:12:42.232Z,2023-01-29T15:12:44Z,4002584323,140,72.9,4002584325,141,97.2,4002584329,213,0.1,4002584321,56,Left,4002584327,212,16.7,,,,,,,,,,ez9in0ld6mrlrab7bi1kvuhd6,Y. Mrabet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502082839,94,1,1,11,3,cd1ottifbgcfrn6pdrdpwt7z0,0,31.6,2.2,2023-01-29T15:12:43.142Z,2023-01-29T15:12:43Z,4002584393,213,6.2,4002584383,157,,4002584385,56,Back,4002584389,141,1.9,4002584397,1,,4002584387,140,34.2,4002584391,212,2.7,,,,5cpnfg3x95yjy00c6h2g22tp1,Marta Carro,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502082863,94,61,1,11,5,e7p3lxg97gac51s71hotzi0a5,1,66.2,96.5,2023-01-29T15:12:44.969Z,2023-01-29T15:12:45Z,4002584511,56,Left,,,,,,,,,,,,,,,,,,,,,,ez9in0ld6mrlrab7bi1kvuhd6,Y. Mrabet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502082905,96,49,1,11,6,cd1ottifbgcfrn6pdrdpwt7z0,1,31.1,12.2,2023-01-29T15:12:45.403Z,2023-01-29T15:12:53Z,,,,,,,,,,,,,,,,,,,,,,,,,5w3y2f2ydr2ecq90cdzbn6ns9,Anna Torrodà,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502082899,95,1,1,11,7,cd1ottifbgcfrn6pdrdpwt7z0,0,29.8,12.6,2023-01-29T15:12:46.474Z,2023-01-29T15:32:04Z,4002584681,141,12.0,4002584687,1,,4002584679,140,72.5,4002584675,157,,4002584685,213,6.3,4002584677,56,Right,4002584683,212,44.8,,,,5w3y2f2ydr2ecq90cdzbn6ns9,Anna Torrodà,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502083015,95,49,1,11,12,e7p3lxg97gac51s71hotzi0a5,1,29,83.9,2023-01-29T15:12:52.184Z,2023-01-29T15:12:52Z,,,,,,,,,,,,,,,,,,,,,,,,,fge9gic869tnpk4tetnxuv4k,Julia Mora,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502083107,96,1,1,11,14,e7p3lxg97gac51s71hotzi0a5,1,31.5,74.4,2023-01-29T15:12:54.056Z,2023-01-29T15:12:56Z,4002585731,56,Back,4002585739,213,4.6,4002585735,141,44.3,4002585737,212,20.7,4002585733,140,28.5,,,,,,,,,,fge9gic869tnpk4tetnxuv4k,Julia Mora,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502083149,97,1,1,11,17,e7p3lxg97gac51s71hotzi0a5,1,28.4,44.3,2023-01-29T15:12:56.680Z,2023-01-29T15:12:59Z,4002585923,212,20.9,4002585913,56,Back,4002585927,213,6.0,4002585915,140,47.3,4002585919,141,34.6,,,,,,,,,,5yvzsnnawnxbki7rqnamwr3yt,Nuria Garrote,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502083127,97,43,1,11,18,cd1ottifbgcfrn6pdrdpwt7z0,1,0,0,2023-01-29T15:12:58.226Z,2023-01-29T15:13:13Z,4002587139,144,61,4002585817,56,Back,,,,,,,,,,,,,,,,,,,5o5f6l99dzhim5k1jnnmog6hh,Bea Beltrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502083151,98,1,1,11,19,e7p3lxg97gac51s71hotzi0a5,0,48.1,34.9,2023-01-29T15:12:58.837Z,2023-01-29T15:13:01Z,4002585941,56,Center,4002585951,213,0.1,4002585947,212,10.7,4002586031,236,,4002586037,233,98,4002585945,141,36.6,4002586045,286,,4002585943,140,58.2,a6wwf7jl8eis7wvrhhwhdq3f9,R. Chikwelu,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502083139,98,74,1,11,19,cd1ottifbgcfrn6pdrdpwt7z0,1,48.5,70.9,2023-01-29T15:12:58.838Z,2023-01-29T15:13:01Z,4002586069,233,98,4002585863,56,Back,4002585867,285,,,,,,,,,,,,,,,,,5o5f6l99dzhim5k1jnnmog6hh,Bea Beltrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502083249,99,50,1,11,22,cd1ottifbgcfrn6pdrdpwt7z0,1,41.6,66,2023-01-29T15:13:02.150Z,2023-01-29T15:13:07Z,4002586455,286,,4002586523,233,99,4002586453,56,Back,,,,,,,,,,,,,,,,5w3y2f2ydr2ecq90cdzbn6ns9,Anna Torrodà,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502083211,99,7,1,11,22,e7p3lxg97gac51s71hotzi0a5,1,58.4,34,2023-01-29T15:13:02.151Z,2023-01-29T15:59:22Z,4002586261,56,Center,4002586503,233,99,4002586263,285,,,,,,,,,,,,,,,,,5yvzsnnawnxbki7rqnamwr3yt,Nuria Garrote,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502083215,100,49,1,11,23,e7p3lxg97gac51s71hotzi0a5,1,62.3,40.6,2023-01-29T15:13:03.224Z,2023-01-29T15:13:04Z,,,,,,,,,,,,,,,,,,,,,,,,,5sxloac78uf7i1kuscy5qwlw5,Mari Paz Vilas,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502083223,101,1,1,11,24,e7p3lxg97gac51s71hotzi0a5,0,62.3,40.6,2023-01-29T15:13:03.335Z,2023-01-29T15:13:06Z,4002586313,56,Center,4002586315,140,77.4,4002586319,212,16.9,4002586321,213,0.3,4002586317,141,49.1,,,,,,,,,,5sxloac78uf7i1kuscy5qwlw5,Mari Paz Vilas,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502083339,100,4,1,11,31,cd1ottifbgcfrn6pdrdpwt7z0,1,33.2,65.6,2023-01-29T15:13:10.878Z,2023-01-29T15:13:18Z,4002586917,56,Back,4002587357,233,102,4002586921,265,,4002586915,13,,4002586919,152,,4002587497,285,,,,,,,,w3vjdjxeuaauh8na84fkwhuy,María Molina,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502083417,102,4,1,11,31,e7p3lxg97gac51s71hotzi0a5,0,66.8,34.4,2023-01-29T15:13:10.879Z,2023-01-29T17:06:37Z,4002587309,152,,4002587305,13,,4002587307,56,Center,4002587311,265,,4002587449,286,,4002587515,233,100,,,,,,,5yvzsnnawnxbki7rqnamwr3yt,Nuria Garrote,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502083575,101,1,1,11,45,cd1ottifbgcfrn6pdrdpwt7z0,1,38.4,72.1,2023-01-29T15:13:25.124Z,2023-01-29T15:13:27Z,4002588337,212,27.7,4002588341,213,4.4,4002588371,189,,4002588331,56,Back,4002588327,5,,4002588335,141,33.4,4002588329,152,,4002588333,140,30.3,2me13zmgmf0r0wtsjmxid1zvt,Berta Pujadas,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502083629,102,1,1,11,48,cd1ottifbgcfrn6pdrdpwt7z0,1,30.3,33.4,2023-01-29T15:13:27.631Z,2023-01-29T15:13:28Z,4002588595,212,24.1,4002588589,56,Back,4002588593,141,68.8,4002588591,140,30.8,4002588597,213,1.5,,,,,,,,,,w3vjdjxeuaauh8na84fkwhuy,María Molina,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502083745,103,1,1,11,49,cd1ottifbgcfrn6pdrdpwt7z0,1,30.8,68.8,2023-01-29T15:13:28.782Z,2023-01-29T15:13:34Z,4002589181,141,31.0,4002589185,213,4.8,4002589177,56,Back,4002589179,140,31.8,4002589183,212,25.7,,,,,,,,,,2me13zmgmf0r0wtsjmxid1zvt,Berta Pujadas,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502083815,104,1,1,11,55,cd1ottifbgcfrn6pdrdpwt7z0,1,38,35.4,2023-01-29T15:13:34.425Z,2023-01-29T15:13:39Z,4002589561,56,Back,4002589567,212,21.9,4002589565,141,67.6,4002589569,213,1.6,4002589563,140,36.8,,,,,,,,,,w3vjdjxeuaauh8na84fkwhuy,María Molina,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502083835,105,1,1,12,0,cd1ottifbgcfrn6pdrdpwt7z0,1,42.3,77.8,2023-01-29T15:13:39.333Z,2023-01-29T15:13:40Z,4002589673,140,40.8,4002589679,213,1.7,4002589675,141,96.3,4002589671,56,Back,4002589677,212,12.7,,,,,,,,,,2me13zmgmf0r0wtsjmxid1zvt,Berta Pujadas,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502083879,106,1,1,12,1,cd1ottifbgcfrn6pdrdpwt7z0,1,40.8,96.3,2023-01-29T15:13:40.352Z,2023-01-29T15:13:44Z,4002589859,56,Left,4002589861,140,54.4,4002589871,213,0.0,4002589869,212,14.3,4002589865,141,97.1,,,,,,,,,,5o5f6l99dzhim5k1jnnmog6hh,Bea Beltrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502083887,107,50,1,12,4,cd1ottifbgcfrn6pdrdpwt7z0,1,55.8,96.2,2023-01-29T15:13:43.936Z,2023-01-29T15:13:48Z,4002590221,233,103,4002589913,286,,4002589911,56,Left,,,,,,,,,,,,,,,,bdaicql6er9antum0eaar9x0q,Fiamma,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502083931,103,7,1,12,4,e7p3lxg97gac51s71hotzi0a5,1,44.2,3.8,2023-01-29T15:13:43.937Z,2023-01-29T15:13:48Z,4002590203,233,107,4002590161,167,,4002590165,285,,4002590163,56,Back,,,,,,,,,,,,,a6wwf7jl8eis7wvrhhwhdq3f9,R. Chikwelu,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502083939,104,5,1,12,8,e7p3lxg97gac51s71hotzi0a5,0,38.4,-1.6,2023-01-29T15:13:47.237Z,2023-01-29T15:13:51Z,4002590185,347,,4002590183,56,Back,4002590485,233,108,,,,,,,,,,,,,,,,a6wwf7jl8eis7wvrhhwhdq3f9,R. Chikwelu,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502083993,108,5,1,12,8,cd1ottifbgcfrn6pdrdpwt7z0,1,61.6,101.6,2023-01-29T15:13:47.237Z,2023-01-29T15:57:40Z,4002590421,56,Left,4002590423,347,,4002590435,233,104,,,,,,,,,,,,,,,,bdaicql6er9antum0eaar9x0q,Fiamma,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502084025,109,1,1,12,11,cd1ottifbgcfrn6pdrdpwt7z0,1,62.3,100,2023-01-29T15:13:50.854Z,2023-01-29T15:13:52Z,4002590571,107,,4002590577,141,83.5,4002590575,140,68.8,4002590579,212,14.1,4002590573,56,Left,4002590581,213,5.2,,,,,,,5o5f6l99dzhim5k1jnnmog6hh,Bea Beltrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502084033,110,1,1,12,13,cd1ottifbgcfrn6pdrdpwt7z0,0,68.8,83.5,2023-01-29T15:13:52.381Z,2023-01-29T15:13:52Z,4002590619,212,4.2,4002590615,140,72.7,4002590621,213,6.1,4002590617,141,82.3,4002590613,56,Left,,,,,,,,,,5cpnfg3x95yjy00c6h2g22tp1,Marta Carro,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502084051,105,49,1,12,14,e7p3lxg97gac51s71hotzi0a5,1,27.5,22.2,2023-01-29T15:13:53.365Z,2023-01-29T15:13:53Z,,,,,,,,,,,,,,,,,,,,,,,,,5yvzsnnawnxbki7rqnamwr3yt,Nuria Garrote,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502084109,106,1,1,12,15,e7p3lxg97gac51s71hotzi0a5,1,29.9,29.8,2023-01-29T15:13:54.373Z,2023-01-29T15:13:57Z,4002591013,212,15.8,4002591007,56,Back,4002591009,140,38.2,4002591015,213,1.0,4002591011,141,49.1,,,,,,,,,,5yvzsnnawnxbki7rqnamwr3yt,Nuria Garrote,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502084127,107,1,1,12,17,e7p3lxg97gac51s71hotzi0a5,1,39.2,50.4,2023-01-29T15:13:57.125Z,2023-01-29T15:13:59Z,4002591147,213,1.7,4002591141,140,35.8,4002591145,212,23.7,4002591139,56,Back,4002591143,141,84.8,,,,,,,,,,25b3sxqo1ujqqc2pef3iwqnoq,Yang Lina,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502084165,108,1,1,12,19,e7p3lxg97gac51s71hotzi0a5,1,35.8,85,2023-01-29T15:13:59.109Z,2023-01-29T15:14:01Z,4002591311,141,97.7,4002591307,56,Back,4002591315,213,0.6,4002591313,212,16.2,4002591309,140,48.8,,,,,,,,,,d5i62fwuf8ohc8fcq3lxboiga,Esther Martín-Pozuelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502084169,109,50,1,12,22,e7p3lxg97gac51s71hotzi0a5,1,51.2,97.8,2023-01-29T15:14:01.541Z,2023-01-29T15:14:04Z,4002591335,56,Left,4002591513,233,111,4002591337,286,,,,,,,,,,,,,,,,,ahmylmsg9wyiax33v6jwuj9qs,Irina Uribe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502084183,111,7,1,12,22,cd1ottifbgcfrn6pdrdpwt7z0,1,48.8,2.2,2023-01-29T15:14:01.542Z,2023-01-29T15:14:03Z,4002591431,285,,4002591471,233,109,4002591427,167,,4002591429,56,Back,,,,,,,,,,,,,2qh8rg0ekcnh8qjvnnrpc9olx,L. Bakker,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502084307,110,5,1,12,23,e7p3lxg97gac51s71hotzi0a5,1,45.7,101,2023-01-29T15:14:02.965Z,2023-01-29T15:57:40Z,4002592133,233,112,4002592117,347,,4002592113,56,Back,,,,,,,,,,,,,,,,ahmylmsg9wyiax33v6jwuj9qs,Irina Uribe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502084191,112,5,1,12,23,cd1ottifbgcfrn6pdrdpwt7z0,0,54.3,-1,2023-01-29T15:14:02.965Z,2023-01-29T15:14:11Z,4002591479,347,,4002592153,233,110,4002591477,56,Right,,,,,,,,,,,,,,,,2qh8rg0ekcnh8qjvnnrpc9olx,L. Bakker,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502084367,111,1,1,12,31,e7p3lxg97gac51s71hotzi0a5,1,46.1,100,2023-01-29T15:14:10.420Z,2023-01-29T15:14:13Z,4002592413,56,Left,4002592419,212,13.8,4002592415,140,57.5,4002592421,213,5.8,4002592411,107,,4002592417,141,92.0,,,,,,,d5i62fwuf8ohc8fcq3lxboiga,Esther Martín-Pozuelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502084447,112,1,1,12,34,e7p3lxg97gac51s71hotzi0a5,1,56.7,92,2023-01-29T15:14:13.764Z,2023-01-29T15:14:17Z,4002592771,141,72.9,4002592769,140,30.6,4002592773,212,30.3,4002592767,56,Back,4002592775,213,3.6,,,,,,,,,,25b3sxqo1ujqqc2pef3iwqnoq,Yang Lina,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502084483,113,1,1,12,38,e7p3lxg97gac51s71hotzi0a5,1,29.6,67.6,2023-01-29T15:14:17.700Z,2023-01-29T15:14:19Z,4002592987,56,Back,4002592991,141,7.3,4002592997,1,,4002592993,212,41.2,4002592995,213,4.8,4002592989,140,33.3,4002592985,196,,,,,52mkbnt2oveh76tfrlojocgyd,S. Struck,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502084623,114,1,1,12,40,e7p3lxg97gac51s71hotzi0a5,1,33.4,6.8,2023-01-29T15:14:19.364Z,2023-01-29T15:14:28Z,4002593697,141,5.9,4002593705,213,6.2,4002593689,56,Back,4002593701,212,16.1,4002593695,140,48.7,,,,,,,,,,5yvzsnnawnxbki7rqnamwr3yt,Nuria Garrote,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502084633,115,4,1,12,47,e7p3lxg97gac51s71hotzi0a5,1,63.8,22.5,2023-01-29T15:14:26.916Z,2023-01-29T15:15:01Z,4002593757,265,,4002593755,152,,4002593759,286,,4002593751,13,,4002593753,56,Center,4002593853,233,113,,,,,,,avhw3o6tm33ptddzgwfsqod4a,Elena Julve,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502084643,113,4,1,12,47,cd1ottifbgcfrn6pdrdpwt7z0,0,36.2,77.5,2023-01-29T15:14:26.917Z,2023-01-29T15:15:01Z,4002593803,285,,4002593799,152,,4002593795,13,,4002593921,233,115,4002593797,56,Back,4002593801,265,,,,,,,,5cpnfg3x95yjy00c6h2g22tp1,Marta Carro,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502085347,116,1,1,13,23,e7p3lxg97gac51s71hotzi0a5,1,59.6,17.7,2023-01-29T15:15:02.956Z,2023-01-29T15:16:29Z,4002604797,210,15,4002597405,141,39.1,4002597395,152,,4002597411,213,1.2,4002604819,154,,4002597407,212,15.6,4002597397,56,Center,4002597391,5,,5yvzsnnawnxbki7rqnamwr3yt,Nuria Garrote,,4002597401,140,65.0,,,,,,,,,,,,,,,,,,,,,1,,,
2502085351,117,15,1,13,26,e7p3lxg97gac51s71hotzi0a5,1,65,39.1,2023-01-29T15:15:05.352Z,2023-01-29T15:16:30Z,4002604871,215,,4002603745,24,,4002603781,233,114,4002604863,55,116,4002604875,147,46.0,4002604853,78,,4002604855,29,,4002604873,146,86.3,d5i62fwuf8ohc8fcq3lxboiga,Esther Martín-Pozuelo,,4002604869,103,19,4002597423,19,4002604859,154,,4002603751,82,,4002604867,102,50.5,4002604877,230,98.6,4002597425,56,Center,4002604879,231,50.5,,,4002603747,72
2502085387,114,10,1,13,26,cd1ottifbgcfrn6pdrdpwt7z0,1,10.1,51.8,2023-01-29T15:15:05.452Z,2023-01-29T15:16:20Z,4002603785,233,117,4002597617,94,,4002597619,56,Back,,,,,,,,,,,,,,,,w3vjdjxeuaauh8na84fkwhuy,María Molina,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502085423,115,49,1,13,30,cd1ottifbgcfrn6pdrdpwt7z0,1,34.2,20,2023-01-29T15:15:10Z,2023-01-29T15:15:10Z,,,,,,,,,,,,,,,,,,,,,,,,,2qh8rg0ekcnh8qjvnnrpc9olx,L. Bakker,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502085479,116,1,1,13,32,cd1ottifbgcfrn6pdrdpwt7z0,0,32.1,2.8,2023-01-29T15:15:11.671Z,2023-01-29T15:15:13Z,4002598151,212,16.3,4002598145,56,Back,4002598149,141,5.9,4002598147,140,47.5,4002598153,213,0.1,,,,,,,,,,2qh8rg0ekcnh8qjvnnrpc9olx,L. Bakker,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502085535,118,1,1,13,35,e7p3lxg97gac51s71hotzi0a5,0,44.7,83.3,2023-01-29T15:15:14.889Z,2023-01-29T15:15:15Z,4002598473,213,0.7,4002598465,56,Left,4002598471,212,17.9,4002598469,141,100.0,4002598467,140,57.6,,,,,,,,,,fge9gic869tnpk4tetnxuv4k,Julia Mora,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502085687,117,5,1,13,35,cd1ottifbgcfrn6pdrdpwt7z0,1,43.2,-0.9,2023-01-29T15:15:15.046Z,2023-01-29T15:15:24Z,4002599261,56,Back,4002599285,233,119,4002599263,347,,,,,,,,,,,,,,,,,2qh8rg0ekcnh8qjvnnrpc9olx,L. Bakker,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502085543,119,5,1,13,35,e7p3lxg97gac51s71hotzi0a5,0,56.8,100.9,2023-01-29T15:15:15.046Z,2023-01-29T15:57:40Z,4002599297,233,117,4002598507,347,,4002598503,56,Left,,,,,,,,,,,,,,,,fge9gic869tnpk4tetnxuv4k,Julia Mora,,,,,,,,,,,,,,,,,,,,,,,,,,,,
