id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/8/value,qualifier/12/value,qualifier/14/value,qualifier/15/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2552271037,285,1,1,25,36,bop6aslxmwvzsapdxsw3xbvfg,1,38.1,24.3,2023-05-21T10:26:56.790Z,2023-05-21T10:26:58Z,4296490009,56,Back,4296490015,212,14.9,4296490011,140,32.2,4296490013,141,44.3,4296490017,213,2.0,,,,,,,,,,5h9k65zukry196snla3xgmh91,Marta Torrejón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552271043,286,1,1,25,38,bop6aslxmwvzsapdxsw3xbvfg,1,31.8,44.6,2023-05-21T10:26:58.422Z,2023-05-21T10:27:01Z,4296490047,140,39.2,4296490049,141,40.4,4296490053,213,5.9,4296490051,212,8.3,4296490045,56,Back,,,,,,,,,,bgzh3zwl99bpnnpj37jn4dmtx,Irene Paredes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552271053,287,1,1,25,41,bop6aslxmwvzsapdxsw3xbvfg,1,44.9,46.4,2023-05-21T10:27:01.462Z,2023-05-21T10:27:06Z,4296490123,212,15.1,4296490117,56,Back,4296490119,140,46.3,4296490125,213,1.5,4296490121,141,68.5,,,,,,,,,,8h7r4d4z2gjne58xwu3koiok5,K. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552271071,288,1,1,25,46,bop6aslxmwvzsapdxsw3xbvfg,1,61.6,73.3,2023-05-21T10:27:06.870Z,2023-05-21T10:27:12Z,4296490225,212,14.3,4296490221,140,69.6,4296490227,213,0.9,4296490219,56,Left,4296490223,141,90.3,,,,,,,,,,4n6mnhjzt6zpicfea3ym678id,Mapi León,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552271083,289,1,1,25,52,bop6aslxmwvzsapdxsw3xbvfg,1,69.5,80.5,2023-05-21T10:27:12.230Z,2023-05-21T10:27:16Z,4296490303,213,5.0,4296490299,141,68.1,4296490297,140,71.7,4296490295,56,Center,4296490301,212,8.7,,,,,,,,,,6291bj0xqq1w2631bajrpeb4l,Mariona Caldentey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552271087,290,3,1,25,54,bop6aslxmwvzsapdxsw3xbvfg,0,70.8,62.9,2023-05-21T10:27:14.788Z,2023-05-21T10:27:17Z,4296490313,286,,4296490333,233,181,4296490311,56,Center,,,,,,,,,,,,,,,,22zrashyijuh9pnjovqpyl8lx,Patri Guijarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552271079,181,7,1,25,54,4vvf3sulx3a61fiyaarjdndjs,0,29.2,37.1,2023-05-21T10:27:14.789Z,2023-05-21T10:27:17Z,4296490273,285,,4296490329,233,290,4296490271,56,Back,,,,,,,,,,,,,,,,6msenows401fssj9jaih9g0a2,K. Araya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552271093,182,1,1,25,57,4vvf3sulx3a61fiyaarjdndjs,0,25.4,40.8,2023-05-21T10:27:17.382Z,2023-05-21T10:27:19Z,4296490343,141,41.0,4296490347,213,0.1,4296490369,286,,4296490341,140,26.3,4296490345,212,1.0,4296490337,157,,4296490349,1,,4296490365,233,291,z2pihtvpr5ei4ip9z9jtqn6x,A. Cometti,,4296490363,236,4296490339,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,
2552271097,291,74,1,25,57,bop6aslxmwvzsapdxsw3xbvfg,1,72.4,68.1,2023-05-21T10:27:17.383Z,2023-05-21T10:27:19Z,4296490357,285,,4296490373,233,182,4296490355,56,Center,,,,,,,,,,,,,,,,22zrashyijuh9pnjovqpyl8lx,Patri Guijarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552271113,292,1,1,26,0,bop6aslxmwvzsapdxsw3xbvfg,1,74.8,33.3,2023-05-21T10:27:20.870Z,2023-05-21T10:27:22Z,4296490443,213,4.4,4296490431,56,Right,4296490433,140,72.0,4296490437,141,18.3,4296490439,212,10.6,,,,,,,,,,5ovqn6llocczhae9n1kzj5nf9,Aitana Bonmatí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552271127,293,1,1,26,2,bop6aslxmwvzsapdxsw3xbvfg,1,71.3,16.1,2023-05-21T10:27:22.455Z,2023-05-21T10:27:24Z,4296490503,213,6.1,4296490495,56,Right,4296490497,140,79.9,4296490501,212,9.1,4296490499,141,14.1,,,,,,,,,,5h9k65zukry196snla3xgmh91,Marta Torrejón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552271133,294,1,1,26,4,bop6aslxmwvzsapdxsw3xbvfg,1,79.9,14.1,2023-05-21T10:27:24.006Z,2023-05-21T10:27:25Z,4296490527,141,23.3,4296490529,212,7.3,4296490523,56,Center,4296490531,213,2.1,4296490525,140,76.3,,,,,,,,,,40wxai4gm0pdry6545i5c68ve,Salma Paralluelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552271139,295,1,1,26,5,bop6aslxmwvzsapdxsw3xbvfg,1,76.3,23.3,2023-05-21T10:27:25.286Z,2023-05-21T10:27:27Z,4296490561,140,87.3,4296490565,212,11.9,4296490563,141,18.8,4296490567,213,6.0,4296490559,56,Right,,,,,,,,,,5ovqn6llocczhae9n1kzj5nf9,Aitana Bonmatí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552271155,296,1,1,26,7,bop6aslxmwvzsapdxsw3xbvfg,1,89,25,2023-05-21T10:27:26.998Z,2023-05-21T10:27:40Z,4296490643,140,85.3,4296490647,212,8.4,4296490641,56,Center,4296490645,141,35.9,4296490649,213,2.1,,,,,,,,,,40wxai4gm0pdry6545i5c68ve,Salma Paralluelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552271157,297,61,1,26,10,bop6aslxmwvzsapdxsw3xbvfg,0,90,39.7,2023-05-21T10:27:30.799Z,2023-05-21T10:35:23Z,4296490655,56,Center,,,,,,,,,,,,,,,,,,,,,,5ovqn6llocczhae9n1kzj5nf9,Aitana Bonmatí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552271165,183,12,1,26,11,4vvf3sulx3a61fiyaarjdndjs,1,12.2,59.5,2023-05-21T10:27:31.366Z,2023-05-21T10:27:33Z,4296490691,213,1.9,4296490697,167,,4296490689,212,29.9,4296490685,140,2.5,4296490683,56,Back,4296490687,141,100.0,,,,,,,31q50ese977zfgiwi9bc1ehre,Ana González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552271167,184,5,1,26,13,4vvf3sulx3a61fiyaarjdndjs,0,2.9,101.2,2023-05-21T10:27:33.040Z,2023-05-21T10:27:44Z,4296490695,347,,4296490763,233,298,4296490693,56,Back,,,,,,,,,,,,,,,,31q50ese977zfgiwi9bc1ehre,Ana González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552271179,298,5,1,26,13,bop6aslxmwvzsapdxsw3xbvfg,1,97.1,-1.2,2023-05-21T10:27:33.040Z,2023-05-21T10:48:35Z,4296490755,56,Right,4296490757,347,,4296490759,233,184,,,,,,,,,,,,,,,,5ovqn6llocczhae9n1kzj5nf9,Aitana Bonmatí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552271241,299,1,1,26,35,bop6aslxmwvzsapdxsw3xbvfg,1,95.6,0,2023-05-21T10:27:55.544Z,2023-05-21T10:27:57Z,4296491079,213,1.4,4296491077,212,7.3,4296491073,140,96.8,4296491071,56,Right,4296491075,141,9.1,4296491069,107,,,,,,,,5h9k65zukry196snla3xgmh91,Marta Torrejón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552271251,300,1,1,26,37,bop6aslxmwvzsapdxsw3xbvfg,1,96.5,14.4,2023-05-21T10:27:57.575Z,2023-05-21T10:27:59Z,4296491161,213,4.2,4296491153,56,Right,4296491157,141,5.0,4296491155,140,92.9,4296491159,212,7.4,,,,,,,,,,dzhvgrdkl4nuj8z4fd9to0ag9,Geyse Ferreira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552271263,301,1,1,26,39,bop6aslxmwvzsapdxsw3xbvfg,1,92.9,5,2023-05-21T10:27:59.240Z,2023-05-21T10:28:00Z,4296491211,140,86.5,4296491215,212,10.3,4296491213,141,16.4,4296491217,213,2.3,4296491209,56,Right,,,,,,,,,,5h9k65zukry196snla3xgmh91,Marta Torrejón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552271265,302,3,1,26,40,bop6aslxmwvzsapdxsw3xbvfg,0,89.2,15.3,2023-05-21T10:28:00.776Z,2023-05-21T10:28:04Z,4296491225,56,Right,4296491263,233,185,4296491227,286,,,,,,,,,,,,,,,,,5ovqn6llocczhae9n1kzj5nf9,Aitana Bonmatí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552271271,185,7,1,26,40,4vvf3sulx3a61fiyaarjdndjs,1,10.8,84.7,2023-05-21T10:28:00.777Z,2023-05-21T10:28:04Z,4296491255,233,302,4296491251,285,,4296491249,56,Back,,,,,,,,,,,,,,,,31q50ese977zfgiwi9bc1ehre,Ana González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552271273,186,49,1,26,43,4vvf3sulx3a61fiyaarjdndjs,1,19.8,90.9,2023-05-21T10:28:03.767Z,2023-05-21T10:28:04Z,,,,,,,,,,,,,,,,,,,,,,,,,a88r8d1jd5r928pvskginyiqy,R. Kundananji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552271289,303,8,1,26,47,bop6aslxmwvzsapdxsw3xbvfg,1,56.5,20.3,2023-05-21T10:28:06.936Z,2023-05-21T10:28:07Z,4296491333,56,Right,,,,,,,,,,,,,,,,,,,,,,bgzh3zwl99bpnnpj37jn4dmtx,Irene Paredes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552271299,187,1,1,26,47,4vvf3sulx3a61fiyaarjdndjs,0,31.9,90.9,2023-05-21T10:28:07.559Z,2023-05-21T10:28:08Z,4296491375,140,46.9,4296491381,213,5.9,4296491373,56,Back,4296491379,212,16.7,4296491377,141,82.6,,,,,,,,,,a88r8d1jd5r928pvskginyiqy,R. Kundananji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552271301,304,49,1,26,48,bop6aslxmwvzsapdxsw3xbvfg,1,56,25.5,2023-05-21T10:28:08.584Z,2023-05-21T10:28:08Z,,,,,,,,,,,,,,,,,,,,,,,,,bgzh3zwl99bpnnpj37jn4dmtx,Irene Paredes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552271305,305,1,1,26,48,bop6aslxmwvzsapdxsw3xbvfg,0,56,25.5,2023-05-21T10:28:08.824Z,2023-05-21T10:28:11Z,4296491395,56,Center,4296491433,286,,4296491427,236,,4296491397,140,55.1,4296491403,213,2.7,4296491429,233,188,4296491401,212,1.1,4296491399,141,26.2,bgzh3zwl99bpnnpj37jn4dmtx,Irene Paredes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552271309,188,74,1,26,48,4vvf3sulx3a61fiyaarjdndjs,1,43.9,81.4,2023-05-21T10:28:08.825Z,2023-05-21T10:48:40Z,4296491441,233,305,4296491419,56,Back,4296491421,285,,,,,,,,,,,,,,,,,1g7gyw5fbuujomrqso7fzajxm,Aída Esteve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552271315,189,49,1,26,52,4vvf3sulx3a61fiyaarjdndjs,1,39.4,69.4,2023-05-21T10:28:11.991Z,2023-05-21T10:28:12Z,,,,,,,,,,,,,,,,,,,,,,,,,31q50ese977zfgiwi9bc1ehre,Ana González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552271329,190,1,1,26,52,4vvf3sulx3a61fiyaarjdndjs,1,39.4,69.4,2023-05-21T10:28:12.328Z,2023-05-21T10:28:15Z,4296491533,212,31.2,4296491529,140,31.7,4296491527,56,Back,4296491531,141,25.1,4296491535,213,4.5,,,,,,,,,,31q50ese977zfgiwi9bc1ehre,Ana González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552271337,191,1,1,26,55,4vvf3sulx3a61fiyaarjdndjs,1,32.2,25.3,2023-05-21T10:28:15.815Z,2023-05-21T10:28:19Z,4296491577,140,42.7,4296491575,56,Back,4296491583,212,11.1,4296491587,213,6.2,4296491581,141,23.6,,,,,,,,,,z2pihtvpr5ei4ip9z9jtqn6x,A. Cometti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552271363,192,2,1,26,59,4vvf3sulx3a61fiyaarjdndjs,1,43.2,23.1,2023-05-21T10:28:19.256Z,2023-05-21T10:28:27Z,4296491743,1,,4296491747,140,77.7,4296491749,141,25.4,4296491745,56,Center,4296491741,7,a88r8d1jd5r928pvskginyiqy,,,,,,,,,,6msenows401fssj9jaih9g0a2,K. Araya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552271343,306,55,1,26,59,bop6aslxmwvzsapdxsw3xbvfg,1,36.9,52,2023-05-21T10:28:19.257Z,2023-05-21T10:48:31Z,,,,,,,,,,,,,,,,,,,,,,,,,bgzh3zwl99bpnnpj37jn4dmtx,Irene Paredes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552271403,307,1,1,27,16,bop6aslxmwvzsapdxsw3xbvfg,1,32.9,54.5,2023-05-21T10:28:36.169Z,2023-05-21T10:28:37Z,4296491977,212,20.3,4296491973,140,44.5,4296491971,56,Back,4296491969,241,,4296491975,141,30.7,4296491979,213,5.4,4296491983,189,,4296491967,5,,4n6mnhjzt6zpicfea3ym678id,Mapi León,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552271423,308,1,1,27,18,bop6aslxmwvzsapdxsw3xbvfg,1,46.3,29.1,2023-05-21T10:28:38.185Z,2023-05-21T10:28:43Z,4296492099,141,9.2,4296492103,213,5.5,4296492101,212,19.7,4296492097,140,59.9,4296492095,56,Right,,,,,,,,,,5h9k65zukry196snla3xgmh91,Marta Torrejón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552271429,309,1,1,27,23,bop6aslxmwvzsapdxsw3xbvfg,1,77.1,12.3,2023-05-21T10:28:43.113Z,2023-05-21T10:28:45Z,4296492135,56,Right,4296492143,213,3.3,4296492137,140,70.2,4296492139,141,10.6,4296492141,212,7.3,,,,,,,,,,5ovqn6llocczhae9n1kzj5nf9,Aitana Bonmatí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552271439,310,1,1,27,25,bop6aslxmwvzsapdxsw3xbvfg,1,68.5,11.7,2023-05-21T10:28:45.225Z,2023-05-21T10:28:46Z,4296492203,213,1.8,4296492191,56,Right,4296492195,141,20.0,4296492193,140,67.1,4296492201,212,5.8,,,,,,,,,,5h9k65zukry196snla3xgmh91,Marta Torrejón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552271445,311,1,1,27,26,bop6aslxmwvzsapdxsw3xbvfg,1,67.1,20,2023-05-21T10:28:46.553Z,2023-05-21T10:28:47Z,4296492233,212,6.5,4296492227,140,68.1,4296492225,56,Right,4296492231,141,10.6,4296492235,213,4.9,,,,,,,,,,8h7r4d4z2gjne58xwu3koiok5,K. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552271451,312,1,1,27,27,bop6aslxmwvzsapdxsw3xbvfg,1,68.1,10.6,2023-05-21T10:28:47.385Z,2023-05-21T10:28:49Z,4296492259,212,12.5,4296492255,140,60.4,4296492253,56,Center,4296492257,141,24.7,4296492261,213,2.3,,,,,,,,,,5h9k65zukry196snla3xgmh91,Marta Torrejón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552271465,313,1,1,27,29,bop6aslxmwvzsapdxsw3xbvfg,1,60.6,34.6,2023-05-21T10:28:49.257Z,2023-05-21T10:28:52Z,4296492339,212,21.8,4296492335,140,60.4,4296492341,213,1.6,4296492333,56,Center,4296492337,141,66.7,,,,,,,,,,bgzh3zwl99bpnnpj37jn4dmtx,Irene Paredes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552271477,314,1,1,27,32,bop6aslxmwvzsapdxsw3xbvfg,1,59.8,68.4,2023-05-21T10:28:52.057Z,2023-05-21T10:28:55Z,4296492399,213,0.3,4296492391,56,Center,4296492395,141,72.7,4296492397,212,11.6,4296492393,140,70.5,,,,,,,,,,4n6mnhjzt6zpicfea3ym678id,Mapi León,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552271483,315,1,1,27,35,bop6aslxmwvzsapdxsw3xbvfg,1,71.7,70.2,2023-05-21T10:28:55.802Z,2023-05-21T10:29:37Z,4296492429,213,5.6,4296492661,154,,4296492659,210,15,4296492427,212,29.2,4296492423,140,92.5,4296492419,155,,4296492425,141,41.8,4296492421,56,Center,6291bj0xqq1w2631bajrpeb4l,Mariona Caldentey,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552271487,316,15,1,27,37,bop6aslxmwvzsapdxsw3xbvfg,1,92.5,41.8,2023-05-21T10:28:57.818Z,2023-05-21T10:29:38Z,4296492439,22,,4296492595,15,,4296492675,103,10.8,4296492669,55,315,4296492443,56,Center,4296492673,102,51.0,4296492677,146,98.4,4296492667,154,,dzhvgrdkl4nuj8z4fd9to0ag9,Geyse Ferreira,,4296492663,78,4296492665,29,,4296492679,147,46.9,4296492683,233,193,4296492599,328,4296492441,17,,,,,,,,,,,,,,,
2552271491,193,10,1,27,38,4vvf3sulx3a61fiyaarjdndjs,1,4,54.8,2023-05-21T10:28:57.918Z,2023-05-21T10:55:05Z,4296492649,179,,4296492465,173,,4296492655,233,316,4296492471,56,Back,4296492469,182,,,,,,,,,,,77pobry4mbh5wojka1ikgty7e,Paola Ulloa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552271499,194,49,1,27,41,4vvf3sulx3a61fiyaarjdndjs,1,10,49.5,2023-05-21T10:29:01.416Z,2023-05-21T10:29:01Z,,,,,,,,,,,,,,,,,,,,,,,,,6msenows401fssj9jaih9g0a2,K. Araya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552271511,195,1,1,27,43,4vvf3sulx3a61fiyaarjdndjs,0,10,49.5,2023-05-21T10:29:03.144Z,2023-05-21T10:29:04Z,4296492553,213,5.6,4296492543,157,,4296492547,140,52.1,4296492549,141,0.0,4296492551,212,56.1,4296492545,56,Right,4296492555,1,,,,,6msenows401fssj9jaih9g0a2,K. Araya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552271513,196,5,1,27,44,4vvf3sulx3a61fiyaarjdndjs,0,50.9,-1.6,2023-05-21T10:29:04.213Z,2023-05-21T10:29:08Z,4296492559,347,,4296492557,56,Right,4296492611,233,317,,,,,,,,,,,,,,,,6msenows401fssj9jaih9g0a2,K. Araya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552271517,317,5,1,27,44,bop6aslxmwvzsapdxsw3xbvfg,1,49.1,101.6,2023-05-21T10:29:04.213Z,2023-05-21T10:48:35Z,4296492591,56,Back,4296492603,233,196,4296492593,347,,,,,,,,,,,,,,,,,dzhvgrdkl4nuj8z4fd9to0ag9,Geyse Ferreira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552271541,318,1,1,27,59,bop6aslxmwvzsapdxsw3xbvfg,1,49.9,100,2023-05-21T10:29:19.067Z,2023-05-21T10:29:20Z,4296492791,140,52.8,4296492801,189,,4296492795,212,16.9,4296492797,213,4.9,4296492793,141,77.2,4296492789,56,Center,4296492787,107,,,,,9gdocwx006j6wyz4mnhzgzydx,A. Crnogorčević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552271543,319,1,1,28,0,bop6aslxmwvzsapdxsw3xbvfg,1,53.2,73.3,2023-05-21T10:29:20.730Z,2023-05-21T10:29:22Z,4296492809,140,59.0,4296492813,212,12.1,4296492807,56,Left,4296492815,213,1.0,4296492811,141,88.6,,,,,,,,,,bgzh3zwl99bpnnpj37jn4dmtx,Irene Paredes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552271547,320,1,1,28,2,bop6aslxmwvzsapdxsw3xbvfg,1,62.7,92.1,2023-05-21T10:29:21.962Z,2023-05-21T10:29:23Z,4296492835,141,94.8,4296492831,56,Left,4296492837,212,13.7,4296492839,213,0.1,4296492833,140,75.6,,,,,,,,,,4n6mnhjzt6zpicfea3ym678id,Mapi León,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552271549,321,1,1,28,3,bop6aslxmwvzsapdxsw3xbvfg,1,78.2,93.9,2023-05-21T10:29:23.547Z,2023-05-21T10:29:24Z,4296492855,141,81.5,4296492851,56,Left,4296492853,140,74.4,4296492859,213,4.3,4296492857,212,9.3,,,,,,,,,,9gdocwx006j6wyz4mnhzgzydx,A. Crnogorčević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552271553,322,1,1,28,4,bop6aslxmwvzsapdxsw3xbvfg,0,74.4,81.4,2023-05-21T10:29:24.650Z,2023-05-21T10:29:29Z,4296492907,213,1.8,4296492903,141,100.0,4296492901,140,71.5,4296492899,56,Left,4296492905,212,14.1,,,,,,,,,,6291bj0xqq1w2631bajrpeb4l,Mariona Caldentey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552271559,197,5,1,28,8,4vvf3sulx3a61fiyaarjdndjs,1,31.4,-1.4,2023-05-21T10:29:28.825Z,2023-05-21T10:29:30Z,4296492921,56,Back,4296492929,233,323,4296492923,347,,,,,,,,,,,,,,,,,z2pihtvpr5ei4ip9z9jtqn6x,A. Cometti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552271555,323,5,1,28,8,bop6aslxmwvzsapdxsw3xbvfg,0,68.6,101.4,2023-05-21T10:29:28.825Z,2023-05-21T10:48:36Z,4296492913,56,Left,4296492933,233,197,4296492915,347,,,,,,,,,,,,,,,,,6291bj0xqq1w2631bajrpeb4l,Mariona Caldentey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552271609,198,1,1,28,21,4vvf3sulx3a61fiyaarjdndjs,1,31.9,0,2023-05-21T10:29:41.017Z,2023-05-21T10:29:43Z,4296493163,140,37.9,4296493167,212,7.5,4296493161,56,Back,4296493165,141,5.0,4296493169,213,0.6,4296493159,107,,,,,,,,z2pihtvpr5ei4ip9z9jtqn6x,A. Cometti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552271611,199,61,1,28,23,4vvf3sulx3a61fiyaarjdndjs,0,38.1,8.2,2023-05-21T10:29:43.593Z,2023-05-21T10:29:44Z,4296493173,56,Back,,,,,,,,,,,,,,,,,,,,,,cyqlcyzogla6wql5pms4i02d,F. Bonsegundo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552271617,324,49,1,28,24,bop6aslxmwvzsapdxsw3xbvfg,1,59.6,93,2023-05-21T10:29:44.667Z,2023-05-21T10:29:44Z,,,,,,,,,,,,,,,,,,,,,,,,,6291bj0xqq1w2631bajrpeb4l,Mariona Caldentey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552271625,200,45,1,28,25,4vvf3sulx3a61fiyaarjdndjs,0,35.7,4.8,2023-05-21T10:29:45.259Z,2023-05-21T10:29:49Z,4296493211,56,Back,4296493253,233,325,4296493213,285,,,,,,,,,,,,,,,,,z2pihtvpr5ei4ip9z9jtqn6x,A. Cometti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552271633,325,3,1,28,25,bop6aslxmwvzsapdxsw3xbvfg,1,64.3,95.2,2023-05-21T10:29:45.259Z,2023-05-21T10:29:49Z,4296493247,286,,4296493249,233,200,4296493245,56,Left,,,,,,,,,,,,,,,,6291bj0xqq1w2631bajrpeb4l,Mariona Caldentey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552271635,326,1,1,28,29,bop6aslxmwvzsapdxsw3xbvfg,1,79.5,94.8,2023-05-21T10:29:49.307Z,2023-05-21T10:29:50Z,4296493259,56,Left,4296493261,140,77.1,4296493265,212,4.6,4296493267,213,4.1,4296493263,141,89.1,,,,,,,,,,6291bj0xqq1w2631bajrpeb4l,Mariona Caldentey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552271641,327,1,1,28,30,bop6aslxmwvzsapdxsw3xbvfg,1,77.1,89.1,2023-05-21T10:29:50.267Z,2023-05-21T10:29:51Z,4296493295,212,4.9,4296493291,140,77.1,4296493293,141,96.3,4296493289,56,Left,4296493297,213,1.6,,,,,,,,,,22zrashyijuh9pnjovqpyl8lx,Patri Guijarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552271643,328,1,1,28,31,bop6aslxmwvzsapdxsw3xbvfg,1,77.1,96.3,2023-05-21T10:29:51.643Z,2023-05-21T10:29:53Z,4296493309,56,Center,4296493313,141,77.6,4296493317,213,4.2,4296493315,212,14.3,4296493311,140,70.9,,,,,,,,,,6291bj0xqq1w2631bajrpeb4l,Mariona Caldentey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552271649,329,1,1,28,33,bop6aslxmwvzsapdxsw3xbvfg,1,70.9,75.4,2023-05-21T10:29:53.067Z,2023-05-21T10:29:55Z,4296493365,56,Center,4296493367,140,71.6,4296493373,213,4.8,4296493369,141,46.9,4296493371,212,19.4,,,,,,,,,,8h7r4d4z2gjne58xwu3koiok5,K. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552271659,330,1,1,28,35,bop6aslxmwvzsapdxsw3xbvfg,1,72.6,45.2,2023-05-21T10:29:55.147Z,2023-05-21T10:31:55Z,4296493439,212,15.7,4296493435,140,79.9,4296497427,210,15,4296493433,56,Center,4296493437,141,25.0,4296493441,213,5.2,,,,,,,5h9k65zukry196snla3xgmh91,Marta Torrejón,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552271661,331,15,1,28,38,bop6aslxmwvzsapdxsw3xbvfg,1,80.4,30.6,2023-05-21T10:29:57.931Z,2023-05-21T10:31:55Z,4296497453,102,46.6,4296497465,231,46.9,4296497039,72,,4296493453,56,Center,4296497461,147,32.1,4296497043,82,,4296497051,233,201,4296493449,22,,40wxai4gm0pdry6545i5c68ve,Salma Paralluelo,,4296497455,103,4296497463,230,98.0,4296497457,215,,4296493451,18,,4296497445,80,4296497447,29,,4296497449,55,4296497459,146,19,,330,82.3,,,,,,
2552271665,201,10,1,28,38,4vvf3sulx3a61fiyaarjdndjs,1,20.6,72.3,2023-05-21T10:29:58.031Z,2023-05-21T10:31:47Z,4296493493,56,Back,4296497069,233,331,4296493491,94,,,,,,,,,,,,,,,,,5onfamqh0uteez2wtx463dknp,Laura Domínguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
