id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,assist,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,keyPass,qualifier/9/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId
2524459467,341,1,1,41,56,1qoqz1tyay060cj5aha7rt1lp,0,42.1,90.3,2023-03-25T15:43:16.971Z,2023-03-25T15:44:02Z,4122969853,212,23.8,4122969849,140,58.6,4122969851,141,66.4,4122969847,56,Center,4122969845,155,,4122969855,213,5.5,,,,,,,dl0wzq2dftry5gqgalthhr1ed,Pilar García,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524459461,356,1,1,41,56,djz9e25b9zuiu5rmv1zha3i6f,1,43.8,35.5,2023-03-25T15:43:17.133Z,2023-03-25T15:43:18Z,4122969823,213,5.9,4122969819,141,30.0,4122969821,212,9.2,4122969817,140,51.8,4122969815,56,Center,,,,,,,,,,2dsgmfs9crnzz3425si3m9uj9,Dorine,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524459473,357,49,1,41,58,djz9e25b9zuiu5rmv1zha3i6f,1,51.8,30,2023-03-25T15:43:18.378Z,2023-03-25T15:43:18Z,,,,,,,,,,,,,,,,,,,,,,,,,5kio1iodx7cq9i9p9kql1nuuh,Ángela Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524459497,358,1,1,41,58,djz9e25b9zuiu5rmv1zha3i6f,1,51.8,30,2023-03-25T15:43:19.022Z,2023-03-25T15:43:21Z,4122969969,140,27.2,4122969973,212,26.1,4122969965,155,,4122969967,56,Back,4122969971,141,24.4,4122969975,213,3.3,,,,,,,5kio1iodx7cq9i9p9kql1nuuh,Ángela Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524459531,359,1,1,42,0,djz9e25b9zuiu5rmv1zha3i6f,1,27.2,24.4,2023-03-25T15:43:21.295Z,2023-03-25T15:43:23Z,4122970177,213,2.6,4122970173,141,43.0,4122970171,140,7.5,4122970169,56,Back,4122970175,212,24.2,,,,,,,,,,5xlqh4i9zb5daj4khs1mbbxpm,Nuria Ligero,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524459585,360,1,1,42,3,djz9e25b9zuiu5rmv1zha3i6f,0,7.5,43,2023-03-25T15:43:23.564Z,2023-03-25T15:43:27Z,4122970415,140,44.8,4122970411,157,,4122970421,213,6.0,4122970419,212,40.4,4122970417,141,28.2,4122970413,56,Back,4122970423,1,,,,,5zhcjr5kxyxd2jmq1wel3ug9h,G. Thalmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524459615,342,1,1,42,7,1qoqz1tyay060cj5aha7rt1lp,0,52.1,74.5,2023-03-25T15:43:27.962Z,2023-03-25T15:43:31Z,4122970573,141,62.1,4122970569,56,Center,4122970575,212,11.0,4122970571,140,58.8,4122970567,3,,4122970579,213,5.4,,,,,,,cgbly4uoca30z9ey5h722ej56,Cristina Cubedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524459655,361,4,1,42,12,djz9e25b9zuiu5rmv1zha3i6f,1,41.2,36.6,2023-03-25T15:43:32.471Z,2023-03-25T15:43:34Z,4122970805,265,,4122970801,56,Back,4122970861,233,343,4122970799,13,,4122970803,152,,4122970807,286,,,,,,,,5kio1iodx7cq9i9p9kql1nuuh,Ángela Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524459663,343,4,1,42,12,1qoqz1tyay060cj5aha7rt1lp,0,58.8,63.4,2023-03-25T15:43:32.472Z,2023-03-25T15:43:35Z,4122970833,13,,4122970837,152,,4122970841,285,,4122970839,265,,4122970881,233,361,4122970835,56,Center,,,,,,,dl0wzq2dftry5gqgalthhr1ed,Pilar García,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524460071,363,1,1,42,41,djz9e25b9zuiu5rmv1zha3i6f,1,47.8,43.1,2023-03-25T15:44:01.445Z,2023-03-25T15:44:03Z,4122973083,140,42.6,4122973087,212,14.8,4122973073,152,,4122973069,5,,4122973085,141,63.3,4122973079,56,Back,4122973089,213,1.9,,,,5kio1iodx7cq9i9p9kql1nuuh,Ángela Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524460123,364,1,1,42,43,djz9e25b9zuiu5rmv1zha3i6f,1,42.6,63.3,2023-03-25T15:44:03.324Z,2023-03-25T15:44:07Z,4122973367,212,14.4,4122973363,141,42.2,4122973359,140,43.1,4122973357,56,Back,4122973369,213,4.7,,,,,,,,,,2dsgmfs9crnzz3425si3m9uj9,Dorine,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524460167,365,1,1,42,46,djz9e25b9zuiu5rmv1zha3i6f,1,42.2,37.6,2023-03-25T15:44:07.296Z,2023-03-25T15:44:09Z,4122973589,56,Back,4122973595,212,18.1,4122973597,213,4.2,4122973591,140,34.4,4122973593,141,13.8,,,,,,,,,,5kio1iodx7cq9i9p9kql1nuuh,Ángela Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524460203,366,1,1,42,49,djz9e25b9zuiu5rmv1zha3i6f,1,34.4,13.8,2023-03-25T15:44:09.689Z,2023-03-25T15:44:13Z,4122973747,56,Back,4122973751,141,18.0,4122973755,213,0.4,4122973749,140,40.7,4122973753,212,7.2,,,,,,,,,,5xlqh4i9zb5daj4khs1mbbxpm,Nuria Ligero,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524460225,367,1,1,42,53,djz9e25b9zuiu5rmv1zha3i6f,0,42.4,13.7,2023-03-25T15:44:13.372Z,2023-03-25T15:44:17Z,4122973877,212,27.2,4122973871,56,Right,4122973873,140,68.1,4122973869,155,,4122973879,213,6.1,4122973875,141,8.3,,,,,,,5kio1iodx7cq9i9p9kql1nuuh,Ángela Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524460251,345,1,1,42,56,1qoqz1tyay060cj5aha7rt1lp,1,30.6,96,2023-03-25T15:44:16.355Z,2023-03-25T15:44:17Z,4122973973,3,,4122973977,56,Back,4122973985,141,93.6,4122973993,213,6.2,4122973989,212,12.5,4122973981,140,42.4,,,,,,,8grsiemkt03k8c1g6am7vnxlh,F. Lara,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524460277,346,1,1,42,57,1qoqz1tyay060cj5aha7rt1lp,1,42.4,93.6,2023-03-25T15:44:17.395Z,2023-03-25T15:44:19Z,4122974125,140,64.1,4122974119,3,,4122974121,168,,4122974129,212,22.9,4122974131,213,6.2,4122974123,56,Left,4122974127,141,90.3,,,,49klmhzbsmlxnkp2w60y66sph,Sheila Guijarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524460323,347,44,1,42,59,1qoqz1tyay060cj5aha7rt1lp,1,67.9,81.6,2023-03-25T15:44:19.554Z,2023-03-25T15:44:22Z,4122974463,233,368,4122974401,286,,4122974399,56,Left,,,,,,,,,,,,,,,,tfni0bbycqnutwdofnndixd6,Fatou Kanteh,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524460295,368,44,1,42,59,djz9e25b9zuiu5rmv1zha3i6f,0,32.1,18.4,2023-03-25T15:44:19.555Z,2023-03-25T15:44:22Z,4122974239,56,Back,4122974491,233,347,4122974241,285,,,,,,,,,,,,,,,,,5xlqh4i9zb5daj4khs1mbbxpm,Nuria Ligero,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524460327,348,61,1,43,1,1qoqz1tyay060cj5aha7rt1lp,0,61.7,75.1,2023-03-25T15:44:21.907Z,2023-03-25T15:44:26Z,4122974413,56,Center,,,,,,,,,,,,,,,,,,,,,,tfni0bbycqnutwdofnndixd6,Fatou Kanteh,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524460393,369,49,1,43,4,djz9e25b9zuiu5rmv1zha3i6f,1,28.4,29.4,2023-03-25T15:44:25.015Z,2023-03-25T15:44:25Z,,,,,,,,,,,,,,,,,,,,,,,,,5xlqh4i9zb5daj4khs1mbbxpm,Nuria Ligero,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524460409,370,1,1,43,4,djz9e25b9zuiu5rmv1zha3i6f,1,28.4,29.4,2023-03-25T15:44:25.171Z,2023-03-25T15:44:26Z,4122974795,213,2.8,4122974787,56,Back,4122974791,141,34.8,4122974789,140,18.4,4122974793,212,11.1,,,,,,,,,,5xlqh4i9zb5daj4khs1mbbxpm,Nuria Ligero,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524460445,371,1,1,43,5,djz9e25b9zuiu5rmv1zha3i6f,1,18.4,34.8,2023-03-25T15:44:26.304Z,2023-03-25T15:44:29Z,4122974975,213,2.5,4122974967,56,Back,4122974971,141,50.9,4122974973,212,18.8,4122974969,140,3.9,,,,,,,,,,5kio1iodx7cq9i9p9kql1nuuh,Ángela Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524460471,372,1,1,43,9,djz9e25b9zuiu5rmv1zha3i6f,1,4.8,46.6,2023-03-25T15:44:29.741Z,2023-03-25T15:44:34Z,4122975187,212,13.4,4122975183,140,16.3,4122975181,56,Back,4122975189,213,5.8,4122975185,141,37.9,,,,,,,,,,5zhcjr5kxyxd2jmq1wel3ug9h,G. Thalmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524460503,373,1,1,43,13,djz9e25b9zuiu5rmv1zha3i6f,1,20.1,35.5,2023-03-25T15:44:34.104Z,2023-03-25T15:44:38Z,4122975345,212,28.2,4122975337,155,,4122975341,140,46.9,4122975339,56,Back,4122975347,213,0.1,4122975343,141,38.5,,,,,,,5kio1iodx7cq9i9p9kql1nuuh,Ángela Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524460513,374,61,1,43,17,djz9e25b9zuiu5rmv1zha3i6f,0,47,38.5,2023-03-25T15:44:38.183Z,2023-03-25T15:44:38Z,4122975387,56,Back,,,,,,,,,,,,,,,,,,,,,,6aodvgoc9sh27cjwelwsm3qw9,Rosa Márquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524460509,349,49,1,43,18,1qoqz1tyay060cj5aha7rt1lp,1,54.1,74.7,2023-03-25T15:44:38.340Z,2023-03-25T15:44:38Z,,,,,,,,,,,,,,,,,,,,,,,,,3uj4zixqbp5ahu9etu4fl714a,María Llompart,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524460519,375,45,1,43,18,djz9e25b9zuiu5rmv1zha3i6f,0,43.2,21.4,2023-03-25T15:44:38.422Z,2023-03-25T15:46:51Z,4122975417,285,,4122984793,233,379,4122975415,56,Back,,,,,,,,,,,,,,,,6aodvgoc9sh27cjwelwsm3qw9,Rosa Márquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524462313,379,3,1,43,18,1qoqz1tyay060cj5aha7rt1lp,1,56.8,78.6,2023-03-25T15:44:38.422Z,2023-03-25T15:46:52Z,4122984713,56,Center,4122984753,233,375,4122984715,286,,,,,,,,,,,,,,,,,3uj4zixqbp5ahu9etu4fl714a,María Llompart,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524460579,350,1,1,43,18,1qoqz1tyay060cj5aha7rt1lp,1,52.5,75.3,2023-03-25T15:44:38.867Z,2023-03-25T15:44:43Z,4122975725,140,55.8,4122975729,141,94.7,4122975721,56,Left,4122975731,212,13.6,4122975735,213,1.3,,,,,,,,,,3uj4zixqbp5ahu9etu4fl714a,María Llompart,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524460583,351,50,1,43,23,1qoqz1tyay060cj5aha7rt1lp,1,60.5,95,2023-03-25T15:44:43.716Z,2023-03-25T15:44:45Z,4122975755,56,Left,4122975757,286,,4122975887,233,376,,,,,,,,,,,,,,,,8grsiemkt03k8c1g6am7vnxlh,F. Lara,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524460607,376,7,1,43,23,djz9e25b9zuiu5rmv1zha3i6f,1,39.5,5,2023-03-25T15:44:43.717Z,2023-03-25T15:44:45Z,4122975845,56,Back,4122975865,233,351,4122975847,285,,,,,,,,,,,,,,,,,6aodvgoc9sh27cjwelwsm3qw9,Rosa Márquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524460621,377,1,1,43,24,djz9e25b9zuiu5rmv1zha3i6f,0,36.2,5.3,2023-03-25T15:44:45.297Z,2023-03-25T15:44:46Z,4122975947,213,0.7,4122975943,141,7.1,4122975941,140,37.6,4122975939,56,Back,4122975945,212,1.9,,,,,,,,,,6aodvgoc9sh27cjwelwsm3qw9,Rosa Márquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524460589,352,61,1,43,25,1qoqz1tyay060cj5aha7rt1lp,1,56.1,95,2023-03-25T15:44:45.796Z,2023-03-25T15:46:23Z,4122975777,56,Left,,,,,,,,,,,,,,,,,,,,,,3uj4zixqbp5ahu9etu4fl714a,María Llompart,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524460657,378,1,1,43,26,djz9e25b9zuiu5rmv1zha3i6f,0,53.6,18.5,2023-03-25T15:44:46.984Z,2023-03-25T15:44:50Z,4122976105,212,4.8,4122976099,56,Center,4122976107,213,1.5,4122976101,140,53.8,4122976103,141,25.6,,,,,,,,,,3z91j68ij26ar4vifyqyp34k,Carmen Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524460749,353,1,1,43,31,1qoqz1tyay060cj5aha7rt1lp,1,46.8,66.9,2023-03-25T15:44:51.684Z,2023-03-25T15:44:54Z,4122976545,56,Center,4122976553,213,4.9,4122976549,141,28.0,4122976551,212,27.1,4122976547,140,52.6,4122976543,155,,,,,,,,3uj4zixqbp5ahu9etu4fl714a,María Llompart,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524460779,354,1,1,43,34,1qoqz1tyay060cj5aha7rt1lp,1,52.6,28,2023-03-25T15:44:54.371Z,2023-03-25T15:44:56Z,4122976693,56,Right,4122976697,141,16.8,4122976699,212,22.6,4122976695,140,72.9,4122976701,213,5.9,,,,,,,,,,5mk5a6g9962zs1f0dgv2g3o45,Nerea Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524460845,355,1,1,43,38,1qoqz1tyay060cj5aha7rt1lp,1,69.8,25.5,2023-03-25T15:44:58.372Z,2023-03-25T15:45:00Z,4122977021,140,61.9,4122977027,213,2.2,4122977023,141,43.1,4122977019,56,Center,4122977025,212,14.6,,,,,,,,,,dj7z4zsiwjd3xnrb284zt5b6x,Teresa Morató,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524460887,356,1,1,43,40,1qoqz1tyay060cj5aha7rt1lp,1,61.9,43.1,2023-03-25T15:45:00.611Z,2023-03-25T15:45:04Z,4122977255,141,46.1,4122977259,213,2.5,4122977251,56,Center,4122977253,140,59.2,4122977257,212,3.5,,,,,,,,,,23cz0ftfc2rstsut0wkmntm8l,Paola Soldevila,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524460959,357,1,1,43,43,1qoqz1tyay060cj5aha7rt1lp,1,60,42.7,2023-03-25T15:45:03.972Z,2023-03-25T15:45:10Z,4122977685,212,13.6,4122977683,141,24.6,4122977687,213,5.2,4122977681,140,65.6,4122977679,56,Center,,,,,,,,,,dl0wzq2dftry5gqgalthhr1ed,Pilar García,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524460997,358,1,1,43,51,1qoqz1tyay060cj5aha7rt1lp,1,62.9,23.9,2023-03-25T15:45:11.843Z,2023-03-25T15:45:13Z,4122977867,141,33.6,4122977863,56,Center,4122977871,213,2.4,4122977869,212,9.4,4122977865,140,56.5,,,,,,,,,,dj7z4zsiwjd3xnrb284zt5b6x,Teresa Morató,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524461055,359,1,1,43,53,1qoqz1tyay060cj5aha7rt1lp,1,55.8,34.8,2023-03-25T15:45:13.476Z,2023-03-25T15:45:17Z,4122978197,1,,4122978193,212,35.4,4122978189,140,42.1,4122978191,141,82.3,4122978187,56,Back,4122978195,213,2.0,,,,,,,3bnl8jpyjy436d6rq46apwei2,Lara Mata,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524461099,360,1,1,43,56,1qoqz1tyay060cj5aha7rt1lp,1,47.2,84.4,2023-03-25T15:45:17.091Z,2023-03-25T15:45:19Z,4122978425,212,17.0,4122978423,141,85.7,4122978427,213,0.1,4122978419,56,Left,4122978421,140,63.4,,,,,,,,,,cgbly4uoca30z9ey5h722ej56,Cristina Cubedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524461101,361,1,1,43,59,1qoqz1tyay060cj5aha7rt1lp,0,63.4,85.7,2023-03-25T15:45:19.491Z,2023-03-25T15:45:22Z,4122978441,212,0.8,4122978657,233,379,4122978661,286,,4122978437,140,63.3,4122978443,213,1.7,4122978435,56,Left,4122978655,236,,4122978439,141,86.9,49klmhzbsmlxnkp2w60y66sph,Sheila Guijarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524461137,379,74,1,43,59,djz9e25b9zuiu5rmv1zha3i6f,1,26.8,16.2,2023-03-25T15:45:19.492Z,2023-03-25T15:46:36Z,4122978605,285,,4122978671,233,361,4122978603,56,Back,,,,,,,,,,,,,,,,ent5lfgq42d5ngi3ebyy7p1w5,Matilde Fidalgo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524461125,362,8,1,44,0,1qoqz1tyay060cj5aha7rt1lp,1,57.9,77.6,2023-03-25T15:45:21.252Z,2023-03-25T15:45:21Z,4122978543,56,Center,,,,,,,,,,,,,,,,,,,,,,49klmhzbsmlxnkp2w60y66sph,Sheila Guijarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524461151,380,49,1,44,3,djz9e25b9zuiu5rmv1zha3i6f,1,38.9,16.8,2023-03-25T15:45:23.341Z,2023-03-25T15:45:23Z,,,,,,,,,,,,,,,,,,,,,,,,,6aodvgoc9sh27cjwelwsm3qw9,Rosa Márquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524461155,381,1,1,44,3,djz9e25b9zuiu5rmv1zha3i6f,0,38.9,16.8,2023-03-25T15:45:23.445Z,2023-03-25T15:45:23Z,4122978739,140,37.0,4122978737,56,Back,4122978745,213,2.8,4122978743,212,2.1,4122978741,141,17.9,,,,,,,,,,6aodvgoc9sh27cjwelwsm3qw9,Rosa Márquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524461185,382,1,1,44,4,djz9e25b9zuiu5rmv1zha3i6f,1,35.4,3.1,2023-03-25T15:45:25.205Z,2023-03-25T15:45:26Z,4122978917,1,,4122978913,212,33.0,4122978907,56,Center,4122978915,213,0.8,4122978905,157,,4122978911,141,38.3,4122978909,140,57.0,,,,ent5lfgq42d5ngi3ebyy7p1w5,Matilde Fidalgo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524461189,383,61,1,44,6,djz9e25b9zuiu5rmv1zha3i6f,0,57,38.3,2023-03-25T15:45:26.359Z,2023-03-25T15:45:26Z,4122978925,56,Center,,,,,,,,,,,,,,,,,,,,,,3z91j68ij26ar4vifyqyp34k,Carmen Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524461205,363,49,1,44,6,1qoqz1tyay060cj5aha7rt1lp,1,53.6,58.1,2023-03-25T15:45:27.301Z,2023-03-25T15:45:27Z,,,,,,,,,,,,,,,,,,,,,,,,,dl0wzq2dftry5gqgalthhr1ed,Pilar García,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524461227,364,1,1,44,7,1qoqz1tyay060cj5aha7rt1lp,1,53.6,58.1,2023-03-25T15:45:27.396Z,2023-03-25T15:45:29Z,4122979089,140,57.6,4122979093,212,13.5,4122979087,56,Center,4122979095,213,5.0,4122979091,141,39.2,,,,,,,,,,dl0wzq2dftry5gqgalthhr1ed,Pilar García,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524461305,365,1,1,44,8,1qoqz1tyay060cj5aha7rt1lp,1,58,36.4,2023-03-25T15:45:29.172Z,2023-03-25T15:45:34Z,4122979521,212,16.9,4122979523,213,5.3,4122979519,141,16.2,4122979517,140,67.4,4122979513,56,Right,,,,,,,,,,dj7z4zsiwjd3xnrb284zt5b6x,Teresa Morató,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524461313,366,61,1,44,13,1qoqz1tyay060cj5aha7rt1lp,0,76.4,10,2023-03-25T15:45:33.908Z,2023-03-25T15:45:34Z,4122979551,56,Right,,,,,,,,,,,,,,,,,,,,,,5mk5a6g9962zs1f0dgv2g3o45,Nerea Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524461323,384,61,1,44,14,djz9e25b9zuiu5rmv1zha3i6f,0,15.8,83,2023-03-25T15:45:34.935Z,2023-03-25T15:45:35Z,4122979605,56,Back,,,,,,,,,,,,,,,,,,,,,,5kio1iodx7cq9i9p9kql1nuuh,Ángela Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524461355,367,15,1,44,15,1qoqz1tyay060cj5aha7rt1lp,1,87.6,33.4,2023-03-25T15:45:36.181Z,2023-03-25T15:45:44Z,4122979755,22,,4122980391,230,98.5,4122980387,146,91.4,4122980081,82,,4122980389,147,38.4,4122980097,233,385,4122980381,103,19,4122980077,72,,5mk5a6g9962zs1f0dgv2g3o45,Nerea Pérez,4122979759,56,Center,,4122980377,78,4122980383,215,,4122980385,458,,4122980393,231,4122980379,102,50.1,4122979757,63,,,,,,,45.8,,
2524461415,385,10,1,44,15,djz9e25b9zuiu5rmv1zha3i6f,1,11.4,67.2,2023-03-25T15:45:36.281Z,2023-03-25T15:45:40Z,4122980047,94,,4122980051,56,Back,4122980153,233,367,,,,,,,,,,,,,,,,ev8an510kk4nb6dabnsa962tx,Paula Perea,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524461441,386,49,1,44,20,djz9e25b9zuiu5rmv1zha3i6f,1,12.4,61.4,2023-03-25T15:45:41.215Z,2023-03-25T15:45:41Z,,,,,,,,,,,,,,,,,,,,,,,,,1nhju64j5loikn6t0j9m6au39,Leles,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524461467,387,1,1,44,21,djz9e25b9zuiu5rmv1zha3i6f,0,12.4,61.4,2023-03-25T15:45:42.160Z,2023-03-25T15:45:45Z,4122980365,56,Back,4122980373,213,1.0,4122980369,141,96.3,4122980375,1,,4122980363,157,,4122980367,140,26.3,4122980371,212,27.9,,,,1nhju64j5loikn6t0j9m6au39,Leles,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524461479,368,49,1,44,25,1qoqz1tyay060cj5aha7rt1lp,1,63.5,4.3,2023-03-25T15:45:45.316Z,2023-03-25T15:45:45Z,,,,,,,,,,,,,,,,,,,,,,,,,23cz0ftfc2rstsut0wkmntm8l,Paola Soldevila,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524461509,369,1,1,44,25,1qoqz1tyay060cj5aha7rt1lp,1,63.9,4.3,2023-03-25T15:45:45.652Z,2023-03-25T15:45:47Z,4122980585,212,14.0,4122980583,141,24.6,4122980587,213,1.4,4122980581,140,65.9,4122980579,56,Center,,,,,,,,,,23cz0ftfc2rstsut0wkmntm8l,Paola Soldevila,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524461533,370,1,1,44,26,1qoqz1tyay060cj5aha7rt1lp,1,66,28.9,2023-03-25T15:45:47.140Z,2023-03-25T15:45:49Z,4122980673,212,10.3,4122980669,140,70.9,4122980671,141,42.1,4122980667,56,Center,4122980675,213,1.1,,,,,,,,,,dl0wzq2dftry5gqgalthhr1ed,Pilar García,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524461537,371,1,1,44,28,1qoqz1tyay060cj5aha7rt1lp,0,71,42.2,2023-03-25T15:45:49.252Z,2023-03-25T15:45:50Z,4122980691,213,5.9,4122980685,140,73.6,4122980687,141,40.4,4122980683,56,Center,4122980689,212,3.0,,,,,,,,,,dj7z4zsiwjd3xnrb284zt5b6x,Teresa Morató,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524461599,389,1,1,44,31,djz9e25b9zuiu5rmv1zha3i6f,0,16.7,62,2023-03-25T15:45:51.332Z,2023-03-25T15:46:36Z,4122981013,140,19.8,4122981015,141,62.0,4122981021,1,,4122981079,233,372,4122981017,212,3.3,4122981077,236,,4122981019,213,0,4122981083,286,,2dsgmfs9crnzz3425si3m9uj9,Dorine,4122981009,157,,,4122981011,56,,,,,,,,,,,,,,,,,,,Back,,,
2524461573,372,74,1,44,31,1qoqz1tyay060cj5aha7rt1lp,1,77.4,44.9,2023-03-25T15:45:51.333Z,2023-03-25T15:45:54Z,4122980885,285,,4122980883,56,Center,4122981097,233,389,,,,,,,,,,,,,,,,dl0wzq2dftry5gqgalthhr1ed,Pilar García,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524461579,388,61,1,44,31,djz9e25b9zuiu5rmv1zha3i6f,1,22,60.5,2023-03-25T15:45:51.439Z,2023-03-25T15:45:51Z,4122980909,56,Back,,,,,,,,,,,,,,,,,,,,,,6aodvgoc9sh27cjwelwsm3qw9,Rosa Márquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524461719,390,12,1,44,34,djz9e25b9zuiu5rmv1zha3i6f,1,18.2,51.2,2023-03-25T15:45:54.710Z,2023-03-25T15:47:14Z,4122981705,141,0.4,4122981709,213,5.1,4122981701,56,Back,4122981707,212,36.7,4122981703,140,29.9,,,,,,,,,,5xlqh4i9zb5daj4khs1mbbxpm,Nuria Ligero,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524461689,373,1,1,44,38,1qoqz1tyay060cj5aha7rt1lp,0,65.3,94.2,2023-03-25T15:45:58.597Z,2023-03-25T15:46:00Z,4122981543,155,,4122981547,140,90.0,4122981551,212,40.2,4122981555,1,,4122981541,2,,4122981549,141,49.0,4122981553,213,5.4,4122981545,56,Center,8grsiemkt03k8c1g6am7vnxlh,F. Lara,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524461731,391,12,1,44,42,djz9e25b9zuiu5rmv1zha3i6f,1,6.8,53,2023-03-25T15:46:02.659Z,2023-03-25T15:47:17Z,4122981771,140,12.4,4122981777,213,1.2,4122981773,141,76.5,4122981769,56,Back,4122981795,15,,4122981775,212,17.0,,,,,,,31mhclmjwpn7zik6nphr4pwtm,L. León,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524461799,374,1,1,44,44,1qoqz1tyay060cj5aha7rt1lp,1,87.7,17.6,2023-03-25T15:46:04.597Z,2023-03-25T15:46:15Z,4122982077,155,,4122982087,213,1.4,4122982083,141,54.9,4122982579,210,13,4122982581,154,,4122982079,56,Center,4122982081,140,91.6,4122982075,2,,5mk5a6g9962zs1f0dgv2g3o45,Nerea Pérez,4122982085,212,25.7,,,,,,,,,,,,,,,,,,,,,1,,,,
