id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/11/value,qualifier/8/value,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/14/value
2547681573,202,5,1,23,16,eqaszp3lzhffqt4f8hmzov72j,0,101.1,58.2,2023-05-13T10:24:07.932Z,2023-05-13T10:37:31Z,4272128601,346,,4272128599,56,Center,4272128631,233,236,,,,,,,,,,,,,,,,de1rbqfoaq2wyrd2781bxqqc5,Kuki,,,,,,,,,,,,,,,,,,,,,,,,,,
2547681563,236,5,1,23,16,b9ecgxh884j2ugjrxwvpym192,1,-1.1,41.8,2023-05-13T10:24:07.932Z,2023-05-13T10:24:09Z,4272128623,233,202,4272128535,56,Back,4272128537,346,,,,,,,,,,,,,,,,,f6dtaackj9nd3ngnvs5nq0o9,S. Hagman,,,,,,,,,,,,,,,,,,,,,,,,,,
2547681699,237,1,1,23,42,b9ecgxh884j2ugjrxwvpym192,0,4.9,50.3,2023-05-13T10:24:33.931Z,2023-05-13T10:24:36Z,4272129421,124,,4272129427,141,88.6,4272129435,74,,4272129425,140,46.5,4272129431,213,0.5,4272129423,56,Back,4272129429,212,50.9,4272129433,1,,dri6ywllr5aapmost881p4991,C. Ashurst,,,,,,,,,,,,,,,,,,,,,,,,,,
2547681719,203,1,1,23,47,eqaszp3lzhffqt4f8hmzov72j,0,53.8,6.5,2023-05-13T10:24:38.114Z,2023-05-13T10:24:39Z,4272129547,140,70.0,4272129551,212,17.8,4272129545,56,Right,4272129543,3,,4272129553,213,6.0,4272129549,141,0.0,,,,,,,d20r1ne9lrj8jivt9qv1m6zth,C. Adule,,,,,,,,,,,,,,,,,,,,,,,,,,
2547681721,204,5,1,23,47,eqaszp3lzhffqt4f8hmzov72j,0,67.8,-1.4,2023-05-13T10:24:38.888Z,2023-05-13T10:24:59Z,4272130141,233,238,4272129561,56,Right,4272129563,347,,,,,,,,,,,,,,,,,d20r1ne9lrj8jivt9qv1m6zth,C. Adule,,,,,,,,,,,,,,,,,,,,,,,,,,
2547681815,238,5,1,23,47,b9ecgxh884j2ugjrxwvpym192,1,32.2,101.4,2023-05-13T10:24:38.888Z,2023-05-13T10:37:31Z,4272130129,347,,4272130137,233,204,4272130127,56,Back,,,,,,,,,,,,,,,,dri6ywllr5aapmost881p4991,C. Ashurst,,,,,,,,,,,,,,,,,,,,,,,,,,
2547681819,239,1,1,24,7,b9ecgxh884j2ugjrxwvpym192,0,34.8,100,2023-05-13T10:24:58.826Z,2023-05-13T10:25:00Z,4272130167,213,6.0,4272130157,107,,4272130163,141,94.8,4272130161,140,49.0,4272130165,212,15.6,4272130159,56,Back,,,,,,,1vcx3sprpnorl4q43abs8iuei,María Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,
2547681833,240,1,1,24,11,b9ecgxh884j2ugjrxwvpym192,0,43.8,95.4,2023-05-13T10:25:02.443Z,2023-05-13T10:25:03Z,4272130255,141,88.9,4272130251,56,Left,4272130257,212,12.0,4272130249,157,,4272130259,213,5.9,4272130253,140,54.4,4272130261,1,,,,,5wubhrq7ftqx0ryckwbrdxc5x,A. Edgren,,,,,,,,,,,,,,,,,,,,,,,,,,
2547681843,205,1,1,24,13,eqaszp3lzhffqt4f8hmzov72j,0,44,13.7,2023-05-13T10:25:04.170Z,2023-05-13T10:25:06Z,4272130329,56,Right,4272130331,140,56.1,4272130333,141,10.6,4272130337,213,6.1,4272130335,212,12.9,4272130327,3,,,,,,,,de1rbqfoaq2wyrd2781bxqqc5,Kuki,,,,,,,,,,,,,,,,,,,,,,,,,,
2547681861,206,44,1,24,15,eqaszp3lzhffqt4f8hmzov72j,1,46.6,11.8,2023-05-13T10:25:06.931Z,2023-05-13T10:25:09Z,4272130427,56,Back,4272130503,233,242,4272130429,285,,,,,,,,,,,,,,,,,2j4zvd9upsax6m9vkodcd6vl6,A. Quintero,,,,,,,,,,,,,,,,,,,,,,,,,,
2547681871,242,44,1,24,15,b9ecgxh884j2ugjrxwvpym192,0,53.4,88.2,2023-05-13T10:25:06.932Z,2023-05-13T10:25:09Z,4272130485,56,Left,4272130509,233,206,4272130487,286,,,,,,,,,,,,,,,,,5wubhrq7ftqx0ryckwbrdxc5x,A. Edgren,,,,,,,,,,,,,,,,,,,,,,,,,,
2547681857,241,61,1,24,16,b9ecgxh884j2ugjrxwvpym192,1,49.7,91.2,2023-05-13T10:25:07.082Z,2023-05-13T10:25:07Z,4272130419,56,Back,,,,,,,,,,,,,,,,,,,,,,5wubhrq7ftqx0ryckwbrdxc5x,A. Edgren,,,,,,,,,,,,,,,,,,,,,,,,,,
2547681893,207,1,1,24,16,eqaszp3lzhffqt4f8hmzov72j,1,43.3,14.3,2023-05-13T10:25:07.450Z,2023-05-13T10:25:12Z,4272130625,56,Right,4272130631,212,9.2,4272130627,140,51.9,4272130633,213,0.2,4272130629,141,16.5,4272130623,3,,,,,,,,2j4zvd9upsax6m9vkodcd6vl6,A. Quintero,,,,,,,,,,,,,,,,,,,,,,,,,,
2547681903,208,1,1,24,21,eqaszp3lzhffqt4f8hmzov72j,1,53.3,16.5,2023-05-13T10:25:12.642Z,2023-05-13T10:25:14Z,4272130683,212,11.9,4272130681,141,4.0,4272130677,56,Back,4272130685,213,3.9,4272130679,140,45.4,,,,,,,,,,1saqhw307zho8fyokoav1j6s4,Marina Martí,,,,,,,,,,,,,,,,,,,,,,,,,,
2547681911,209,1,1,24,23,eqaszp3lzhffqt4f8hmzov72j,0,45.4,4,2023-05-13T10:25:14.219Z,2023-05-13T10:25:15Z,4272130733,157,,4272130743,213,0.5,4272130795,233,243,4272130739,141,6.5,4272130799,286,,4272130737,140,48.3,4272130741,212,3.5,4272130735,56,Back,d20r1ne9lrj8jivt9qv1m6zth,C. Adule,,4272130745,1,4272130793,236,,,,,,,,,,,,,,,,,,,,,
2547681919,243,74,1,24,23,b9ecgxh884j2ugjrxwvpym192,1,49.7,96.2,2023-05-13T10:25:14.220Z,2023-05-13T10:37:36Z,4272130787,285,,4272130859,233,209,4272130785,56,Back,,,,,,,,,,,,,,,,c60g2qtl13gydk9p2pqbbnsb8,A. Kühn,,,,,,,,,,,,,,,,,,,,,,,,,,
2547681937,210,5,1,24,24,eqaszp3lzhffqt4f8hmzov72j,1,47,-1,2023-05-13T10:25:15.090Z,2023-05-13T10:25:20Z,4272130993,233,244,4272130873,347,,4272130871,56,Back,,,,,,,,,,,,,,,,d20r1ne9lrj8jivt9qv1m6zth,C. Adule,,,,,,,,,,,,,,,,,,,,,,,,,,
2547681957,244,5,1,24,24,b9ecgxh884j2ugjrxwvpym192,0,53,101,2023-05-13T10:25:15.090Z,2023-05-13T10:37:31Z,4272130973,56,Left,4272131023,233,210,4272130975,347,,,,,,,,,,,,,,,,,c60g2qtl13gydk9p2pqbbnsb8,A. Kühn,,,,,,,,,,,,,,,,,,,,,,,,,,
2547682043,211,1,1,24,34,eqaszp3lzhffqt4f8hmzov72j,1,43.8,0,2023-05-13T10:25:25.171Z,2023-05-13T10:25:28Z,4272131419,213,0.2,4272131409,107,,4272131413,140,60.3,4272131415,141,3.4,4272131417,212,17.7,4272131411,56,Right,,,,,,,d20r1ne9lrj8jivt9qv1m6zth,C. Adule,,,,,,,,,,,,,,,,,,,,,,,,,,
2547682045,212,3,1,24,37,eqaszp3lzhffqt4f8hmzov72j,0,57.8,7.7,2023-05-13T10:25:28.594Z,2023-05-13T10:25:36Z,4272131691,233,245,4272131431,56,Right,4272131433,286,,,,,,,,,,,,,,,,,de1rbqfoaq2wyrd2781bxqqc5,Kuki,,,,,,,,,,,,,,,,,,,,,,,,,,
2547682083,245,7,1,24,37,b9ecgxh884j2ugjrxwvpym192,0,42.2,92.3,2023-05-13T10:25:28.595Z,2023-05-13T10:25:45Z,4272131683,233,212,4272131649,56,Back,4272131651,285,,,,,,,,,,,,,,,,,c60g2qtl13gydk9p2pqbbnsb8,A. Kühn,,,,,,,,,,,,,,,,,,,,,,,,,,
2547682069,213,4,1,24,40,eqaszp3lzhffqt4f8hmzov72j,1,43,7.6,2023-05-13T10:25:31.308Z,2023-05-13T10:25:36Z,4272131575,152,,4272131579,286,,4272131573,56,Back,4272131571,13,,4272131577,265,,4272131687,233,246,,,,,,,2j4zvd9upsax6m9vkodcd6vl6,A. Quintero,,,,,,,,,,,,,,,,,,,,,,,,,,
2547682085,246,4,1,24,40,b9ecgxh884j2ugjrxwvpym192,0,57,92.4,2023-05-13T10:25:31.309Z,2023-05-13T10:25:36Z,4272131657,56,Left,4272131663,285,,4272131699,233,213,4272131655,13,,4272131661,265,,4272131659,152,,,,,,,,4l0t0twvkms04gm3w3b2xvhsl,B. Ágústsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,
2547682303,214,1,1,25,20,eqaszp3lzhffqt4f8hmzov72j,0,39.1,3.8,2023-05-13T10:26:11.588Z,2023-05-13T10:26:27Z,4272132791,5,,4272132797,56,Center,4272132801,141,46.7,4272132807,1,,4272132795,152,,4272132805,213,0.5,4272132793,155,,4272132803,212,65.3,cklnfn4gt480hn4o3m3d979w,Lucía Martínez,,4272132799,140,,,,,,,,,,,,94.7,,,,,,,,,,,
2547682323,247,12,1,25,23,b9ecgxh884j2ugjrxwvpym192,1,11,52.5,2023-05-13T10:26:14.506Z,2023-05-13T10:26:16Z,4272132917,212,17.0,4272132911,56,Back,4272132915,141,59.3,4272132925,15,,4272132913,140,26.6,4272132919,213,0.3,,,,,,,8fswi9ldpiuemw0y922tf7dud,P. Balcerzak,,,,,,,,,,,,,,,,,,,,,,,,,,
2547682363,215,1,1,25,28,eqaszp3lzhffqt4f8hmzov72j,1,71.7,31.6,2023-05-13T10:26:19.572Z,2023-05-13T10:26:21Z,4272133135,212,21.1,4272133133,141,24.0,4272133131,140,52.2,4272133137,213,3.4,4272133129,56,Center,,,,,,,,,,2j4zvd9upsax6m9vkodcd6vl6,A. Quintero,,,,,,,,,,,,,,,,,,,,,,,,,,
2547682385,216,1,1,25,30,eqaszp3lzhffqt4f8hmzov72j,0,52.2,24,2023-05-13T10:26:21.317Z,2023-05-13T10:26:24Z,4272133267,56,Center,4272133265,155,,4272133273,212,45.8,4272133275,213,0.3,4272133271,141,44.6,4272133269,140,93.7,4272133277,1,,,,,cklnfn4gt480hn4o3m3d979w,Lucía Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,
2547682391,248,11,1,25,33,b9ecgxh884j2ugjrxwvpym192,1,8,50.6,2023-05-13T10:26:24.266Z,2023-05-13T10:26:24Z,4272133287,56,Back,4272133289,88,,,,,,,,,,,,,,,,,,,,dri6ywllr5aapmost881p4991,C. Ashurst,,,,,,,,,,,,,,,,,,,,,,,,,,
2547682531,249,80,1,25,50,b9ecgxh884j2ugjrxwvpym192,0,14.9,57.6,2023-05-13T10:26:41.274Z,2023-05-13T10:26:41Z,,,,,,,,,,,,,,,,,,,,,,,,,dri6ywllr5aapmost881p4991,C. Ashurst,,,,,,,,,,,,,,,,,,,,,,,,,,
2547682565,250,1,1,25,53,b9ecgxh884j2ugjrxwvpym192,0,19.3,61.7,2023-05-13T10:26:44.250Z,2023-05-13T10:26:49Z,4272134045,140,54.9,4272134041,155,,4272134047,141,100.0,4272134051,213,0.6,4272134049,212,46.2,4272134043,56,Left,4272134053,1,,,,,dri6ywllr5aapmost881p4991,C. Ashurst,,,,,,,,,,,,,,,,,,,,,,,,,,
2547682589,217,5,1,25,55,eqaszp3lzhffqt4f8hmzov72j,1,42.6,-1.6,2023-05-13T10:26:46.964Z,2023-05-13T10:37:32Z,4272134169,233,251,4272134165,347,,4272134163,56,Back,,,,,,,,,,,,,,,,cklnfn4gt480hn4o3m3d979w,Lucía Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,
2547682569,251,5,1,25,55,b9ecgxh884j2ugjrxwvpym192,0,57.4,101.6,2023-05-13T10:26:46.964Z,2023-05-13T10:26:51Z,4272134061,347,,4272134059,56,Left,4272134203,233,217,,,,,,,,,,,,,,,,dri6ywllr5aapmost881p4991,C. Ashurst,,,,,,,,,,,,,,,,,,,,,,,,,,
2547682599,218,1,1,25,59,eqaszp3lzhffqt4f8hmzov72j,0,40.7,0,2023-05-13T10:26:50.588Z,2023-05-13T10:26:54Z,4272134225,141,5.8,4272134221,56,Right,4272134227,212,25.0,4272134219,107,,4272134229,213,0.2,4272134233,1,,4272134223,140,64.0,,,,d20r1ne9lrj8jivt9qv1m6zth,C. Adule,,,,,,,,,,,,,,,,,,,,,,,,,,
2547682623,252,1,1,26,1,b9ecgxh884j2ugjrxwvpym192,0,31.6,86.8,2023-05-13T10:26:52.970Z,2023-05-13T10:26:54Z,4272134345,140,63.7,4272134351,213,0.1,4272134341,157,,4272134347,141,93.9,4272134349,212,34.0,4272134353,1,,4272134343,56,Left,,,,8fswi9ldpiuemw0y922tf7dud,P. Balcerzak,,,,,,,,,,,,,,,,,,,,,,,,,,
2547682641,219,1,1,26,4,eqaszp3lzhffqt4f8hmzov72j,0,31.7,4.9,2023-05-13T10:26:55.565Z,2023-05-13T10:26:57Z,4272134449,140,48.4,4272134455,213,0.3,4272134445,3,,4272134453,212,18.3,4272134451,141,12.5,4272134447,56,Back,,,,,,,4jz2cnk91to6lp7cujbzhnwq2,Lena Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,
2547682653,253,61,1,26,6,b9ecgxh884j2ugjrxwvpym192,1,55.4,88.6,2023-05-13T10:26:57.450Z,2023-05-13T10:26:57Z,4272134521,56,Left,,,,,,,,,,,,,,,,,,,,,,c60g2qtl13gydk9p2pqbbnsb8,A. Kühn,,,,,,,,,,,,,,,,,,,,,,,,,,
2547682657,220,61,1,26,6,eqaszp3lzhffqt4f8hmzov72j,1,34.2,16.7,2023-05-13T10:26:57.941Z,2023-05-13T10:26:58Z,4272134527,56,Back,,,,,,,,,,,,,,,,,,,,,,d20r1ne9lrj8jivt9qv1m6zth,C. Adule,,,,,,,,,,,,,,,,,,,,,,,,,,
2547682687,221,4,1,26,12,eqaszp3lzhffqt4f8hmzov72j,1,40.8,32.6,2023-05-13T10:27:03.709Z,2023-05-13T10:27:06Z,4272134717,152,,4272134721,286,,4272134713,13,,4272134715,56,Back,4272134779,233,254,4272134719,265,,,,,,,,cklnfn4gt480hn4o3m3d979w,Lucía Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,
2547682693,254,4,1,26,12,b9ecgxh884j2ugjrxwvpym192,0,59.2,67.4,2023-05-13T10:27:03.710Z,2023-05-13T10:27:06Z,4272134765,13,,4272134773,265,,4272134771,152,,4272134769,56,Center,4272134799,233,221,4272134775,285,,,,,,,,4l0t0twvkms04gm3w3b2xvhsl,B. Ágústsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,
2547682807,222,1,1,26,38,eqaszp3lzhffqt4f8hmzov72j,0,37.5,34.6,2023-05-13T10:27:29.190Z,2023-05-13T10:27:32Z,4272135447,140,87.8,4272135441,155,,4272135451,212,53.7,4272135445,56,Center,4272135455,1,,4272135443,152,,4272135453,213,0.2,4272135439,5,,cklnfn4gt480hn4o3m3d979w,Lucía Martínez,,4272135449,141,,,,,,,,,,,,49.1,,,,,,,,,,,
2547682813,255,12,1,26,41,b9ecgxh884j2ugjrxwvpym192,1,14.2,44,2023-05-13T10:27:32.873Z,2023-05-13T10:27:34Z,4272135485,141,39.4,4272135481,56,Back,4272135491,15,,4272135487,212,23.1,4272135489,213,6.1,4272135483,140,36.0,,,,,,,8fswi9ldpiuemw0y922tf7dud,P. Balcerzak,,,,,,,,,,,,,,,,,,,,,,,,,,
2547682821,256,49,1,26,43,b9ecgxh884j2ugjrxwvpym192,1,35.6,37.1,2023-05-13T10:27:34.841Z,2023-05-13T10:27:34Z,,,,,,,,,,,,,,,,,,,,,,,,,4l0t0twvkms04gm3w3b2xvhsl,B. Ágústsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,
2547682867,257,1,1,26,47,b9ecgxh884j2ugjrxwvpym192,0,37.7,5.5,2023-05-13T10:27:38.761Z,2023-05-13T10:27:39Z,4272135735,212,21.7,4272135729,56,Right,4272135737,213,0.1,4272135731,140,58.2,4272135733,141,9.2,,,,,,,,,,4l0t0twvkms04gm3w3b2xvhsl,B. Ágústsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,
2547682877,223,49,1,26,49,eqaszp3lzhffqt4f8hmzov72j,1,41.4,91.2,2023-05-13T10:27:40.783Z,2023-05-13T10:27:40Z,,,,,,,,,,,,,,,,,,,,,,,,,c4bthgzk7mykmnkyn4142i3v8,Judith Caravaca,,,,,,,,,,,,,,,,,,,,,,,,,,
2547682909,224,1,1,26,49,eqaszp3lzhffqt4f8hmzov72j,1,41.4,91.2,2023-05-13T10:27:41.006Z,2023-05-13T10:27:46Z,4272135947,213,0.0,4272135937,157,,4272135943,141,93.3,4272135941,140,81.9,4272135939,56,Left,4272135949,1,,4272135945,212,42.5,,,,c4bthgzk7mykmnkyn4142i3v8,Judith Caravaca,,,,,,,,,,,,,,,,,,,,,,,,,,
2547682935,225,1,1,26,54,eqaszp3lzhffqt4f8hmzov72j,1,75.2,92.9,2023-05-13T10:27:46.054Z,2023-05-13T10:27:50Z,4272136057,56,Center,4272136063,212,49.6,4272136055,155,,4272136067,1,,4272136053,2,,4272136061,141,22.2,4272136059,140,87.0,4272136065,213,5.0,1ezefmix2gldcaoz0cdplw3x1,Jade Boho,,,,,,,,,,,,,,,,,,,,,,,,,,
2547682937,226,61,1,26,57,eqaszp3lzhffqt4f8hmzov72j,0,87,22.2,2023-05-13T10:27:48.885Z,2023-05-13T10:37:39Z,4272136071,56,Center,,,,,,,,,,,,,,,,,,,,,,1saqhw307zho8fyokoav1j6s4,Marina Martí,,,,,,,,,,,,,,,,,,,,,,,,,,
2547682933,258,49,1,26,58,b9ecgxh884j2ugjrxwvpym192,1,17.9,77,2023-05-13T10:27:49.642Z,2023-05-13T10:27:49Z,,,,,,,,,,,,,,,,,,,,,,,,,1vcx3sprpnorl4q43abs8iuei,María Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,
2547682961,227,45,1,27,3,eqaszp3lzhffqt4f8hmzov72j,0,60.3,13.4,2023-05-13T10:27:54.279Z,2023-05-13T10:27:56Z,4272136175,285,,4272136255,233,259,4272136173,56,Right,,,,,,,,,,,,,,,,2j4zvd9upsax6m9vkodcd6vl6,A. Quintero,,,,,,,,,,,,,,,,,,,,,,,,,,
2547682977,259,3,1,27,3,b9ecgxh884j2ugjrxwvpym192,1,39.7,86.6,2023-05-13T10:27:54.279Z,2023-05-13T10:27:56Z,4272136239,233,227,4272136231,56,Back,4272136233,286,,,,,,,,,,,,,,,,,1vcx3sprpnorl4q43abs8iuei,María Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,
2547683007,260,1,1,27,4,b9ecgxh884j2ugjrxwvpym192,1,49.7,95.4,2023-05-13T10:27:55.961Z,2023-05-13T10:27:59Z,4272136407,141,97.1,4272136405,140,63.4,4272136411,213,0.1,4272136403,56,Left,4272136409,212,14.4,,,,,,,,,,1vcx3sprpnorl4q43abs8iuei,María Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,
2547683011,228,45,1,27,8,eqaszp3lzhffqt4f8hmzov72j,0,33.9,4.6,2023-05-13T10:27:59.721Z,2023-05-13T10:28:02Z,4272136505,233,261,4272136419,56,Back,4272136421,285,,,,,,,,,,,,,,,,,d20r1ne9lrj8jivt9qv1m6zth,C. Adule,,,,,,,,,,,,,,,,,,,,,,,,,,
2547683025,261,3,1,27,8,b9ecgxh884j2ugjrxwvpym192,1,66.1,95.4,2023-05-13T10:27:59.721Z,2023-05-13T10:28:02Z,4272136499,286,,4272136497,56,Left,4272136501,233,228,,,,,,,,,,,,,,,,5wubhrq7ftqx0ryckwbrdxc5x,A. Edgren,,,,,,,,,,,,,,,,,,,,,,,,,,
2547683061,262,1,1,27,10,b9ecgxh884j2ugjrxwvpym192,1,73.2,87.8,2023-05-13T10:28:01.609Z,2023-05-13T10:28:07Z,4272136675,141,77.2,4272136679,213,4.6,4272136673,140,72.6,4272136671,56,Center,4272136677,212,7.2,,,,,,,,,,5wubhrq7ftqx0ryckwbrdxc5x,A. Edgren,,,,,,,,,,,,,,,,,,,,,,,,,,
2547683087,263,1,1,27,15,b9ecgxh884j2ugjrxwvpym192,1,69.1,59.1,2023-05-13T10:28:06.969Z,2023-05-13T10:28:10Z,4272136839,140,71.9,4272136845,213,4.8,4272136843,212,26.5,4272136837,56,Right,4272136841,141,20.3,,,,,,,,,,1vcx3sprpnorl4q43abs8iuei,María Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,
2547683131,264,1,1,27,19,b9ecgxh884j2ugjrxwvpym192,1,68.5,20.9,2023-05-13T10:28:10.425Z,2023-05-13T10:28:14Z,4272137035,213,1.8,4272137027,56,Center,4272137033,212,6.8,4272137031,141,30.6,4272137029,140,67.0,,,,,,,,,,67kef1hzytkax2iyeg2il5nth,P. Hmírová,,,,,,,,,,,,,,,,,,,,,,,,,,
2547683147,265,1,1,27,23,b9ecgxh884j2ugjrxwvpym192,1,67.8,43.4,2023-05-13T10:28:14.457Z,2023-05-13T10:28:17Z,4272137145,213,0.8,4272137139,140,77.3,4272137143,212,14.0,4272137137,56,Center,4272137141,141,57.8,,,,,,,,,,c60g2qtl13gydk9p2pqbbnsb8,A. Kühn,,,,,,,,,,,,,,,,,,,,,,,,,,
2547683151,266,61,1,27,26,b9ecgxh884j2ugjrxwvpym192,1,77.3,57.8,2023-05-13T10:28:17.593Z,2023-05-13T10:28:17Z,4272137153,56,Center,,,,,,,,,,,,,,,,,,,,,,4l0t0twvkms04gm3w3b2xvhsl,B. Ágústsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,
2547683169,267,1,1,27,27,b9ecgxh884j2ugjrxwvpym192,1,81.9,56,2023-05-13T10:28:18.393Z,2023-05-13T10:29:02Z,4272137245,141,66.3,4272137241,56,Center,4272137247,212,7.2,4272138109,210,15,4272137249,213,1.8,4272137243,140,80.3,4272138111,154,,,,,5wubhrq7ftqx0ryckwbrdxc5x,A. Edgren,1,,,,,,,,,,,,,,,,,,,,,,,,,
2547683175,268,15,1,27,29,b9ecgxh884j2ugjrxwvpym192,1,85.4,62.7,2023-05-13T10:28:20.745Z,2023-05-13T10:29:02Z,4272137277,56,Center,4272138159,233,229,4272138123,55,267,4272137275,17,,4272138121,154,,4272138133,147,51.1,4272137373,20,,4272138129,103,15.2,1vcx3sprpnorl4q43abs8iuei,María Ruiz,,4272138119,29,4272138131,146,4272137273,22,,4272138127,102,4272138117,78,,50.3,,98.5,,,,,,,,,,
2547683183,229,10,1,27,29,eqaszp3lzhffqt4f8hmzov72j,1,4.6,48.1,2023-05-13T10:28:20.845Z,2023-05-13T10:28:24Z,4272137297,178,,4272137423,233,268,4272137301,56,Back,4272137381,177,,4272137299,182,,,,,,,,,,,77qiz0pydyy47nrcuqqtcom50,Laura Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,
2547683361,230,1,1,27,52,eqaszp3lzhffqt4f8hmzov72j,0,5.6,49,2023-05-13T10:28:43.087Z,2023-05-13T10:28:47Z,4272138253,199,,4272138261,212,73.7,4272138265,1,,4272138259,141,52.8,4272138263,213,0.0,4272138257,140,75.7,4272138255,56,Center,,,,77qiz0pydyy47nrcuqqtcom50,Laura Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,
2547683385,269,1,1,27,56,b9ecgxh884j2ugjrxwvpym192,1,28.6,39.8,2023-05-13T10:28:47.977Z,2023-05-13T10:28:50Z,4272138359,140,35.2,4272138365,212,7.9,4272138361,141,45.4,4272138357,56,Back,4272138367,213,0.5,,,,,,,,,,67kef1hzytkax2iyeg2il5nth,P. Hmírová,,,,,,,,,,,,,,,,,,,,,,,,,,
2547683387,270,49,1,27,58,b9ecgxh884j2ugjrxwvpym192,1,36.5,46.3,2023-05-13T10:28:49.977Z,2023-05-13T10:28:50Z,,,,,,,,,,,,,,,,,,,,,,,,,c60g2qtl13gydk9p2pqbbnsb8,A. Kühn,,,,,,,,,,,,,,,,,,,,,,,,,,
2547683397,271,1,1,27,59,b9ecgxh884j2ugjrxwvpym192,1,37.1,45.8,2023-05-13T10:28:50.905Z,2023-05-13T10:28:52Z,4272138433,140,42.9,4272138439,213,5.2,4272138437,212,12.5,4272138431,56,Back,4272138435,141,29.7,,,,,,,,,,c60g2qtl13gydk9p2pqbbnsb8,A. Kühn,,,,,,,,,,,,,,,,,,,,,,,,,,
2547683411,272,1,1,28,1,b9ecgxh884j2ugjrxwvpym192,0,43.2,29.7,2023-05-13T10:28:52.521Z,2023-05-13T10:28:55Z,4272138521,212,45.4,4272138517,140,83.6,4272138525,1,,4272138515,56,Center,4272138523,213,0.4,4272138513,155,,4272138519,141,53.3,,,,470znxtt0sf52aav1o8s1hkdm,Sandra Castelló,,,,,,,,,,,,,,,,,,,,,,,,,,
2547683413,231,52,1,28,5,eqaszp3lzhffqt4f8hmzov72j,1,14.9,41.2,2023-05-13T10:28:56.560Z,2023-05-13T10:28:56Z,,,,,,,,,,,,,,,,,,,,,,,,,77qiz0pydyy47nrcuqqtcom50,Laura Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,
2547683483,232,1,1,28,13,eqaszp3lzhffqt4f8hmzov72j,0,15.4,49.4,2023-05-13T10:29:04.640Z,2023-05-13T10:29:08Z,4272138879,141,51.2,4272138885,1,,4272138881,212,49.9,4272138873,199,,4272138875,56,Center,4272138883,213,0.0,4272138877,140,62.9,,,,77qiz0pydyy47nrcuqqtcom50,Laura Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,
2547683495,273,1,1,28,16,b9ecgxh884j2ugjrxwvpym192,1,44.4,35.2,2023-05-13T10:29:07.145Z,2023-05-13T10:29:09Z,4272138943,140,37.2,4272138941,56,Back,4272138947,212,10.1,4272138949,213,2.4,4272138939,3,,4272138945,141,45.1,,,,,,,470znxtt0sf52aav1o8s1hkdm,Sandra Castelló,,,,,,,,,,,,,,,,,,,,,,,,,,
2547683497,274,49,1,28,17,b9ecgxh884j2ugjrxwvpym192,1,36.6,44.3,2023-05-13T10:29:08.938Z,2023-05-13T10:29:37Z,,,,,,,,,,,,,,,,,,,,,,,,,f6dtaackj9nd3ngnvs5nq0o9,S. Hagman,,,,,,,,,,,,,,,,,,,,,,,,,,
2547683521,275,1,1,28,20,b9ecgxh884j2ugjrxwvpym192,1,37.3,29.8,2023-05-13T10:29:12.025Z,2023-05-13T10:29:14Z,4272139093,212,25.0,4272139091,141,4.6,4272139087,56,Right,4272139089,140,54.6,4272139095,213,5.5,,,,,,,,,,f6dtaackj9nd3ngnvs5nq0o9,S. Hagman,,,,,,,,,,,,,,,,,,,,,,,,,,
