id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/10/value,qualifier/12/value,assist,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId
2533474973,370,44,2,47,42,eqaszp3lzhffqt4f8hmzov72j,1,7.3,52,2023-04-15T11:06:34.368Z,2023-04-15T11:06:37Z,4189484657,56,Back,4189484661,285,,4189484893,233,505,,,,,,,,,,,,,,,,1ezefmix2gldcaoz0cdplw3x1,Jade Boho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533475007,505,44,2,47,42,9euoni3f3sh08tsplt2gh5dex,0,92.7,48,2023-04-15T11:06:34.369Z,2023-04-15T11:06:37Z,4189484833,286,,4189484971,233,370,4189484831,56,Center,,,,,,,,,,,,,,,,14c84da3uglvp8gtjpxospo4q,Andreia Jacinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533475033,371,12,2,47,42,eqaszp3lzhffqt4f8hmzov72j,1,3.6,56,2023-04-15T11:06:34.688Z,2023-04-15T11:07:15Z,4189484947,213,0.6,4189484943,141,63.6,4189484945,212,9.2,4189484939,56,Back,4189484941,140,10.9,4189487305,15,,,,,,,,1ezefmix2gldcaoz0cdplw3x1,Jade Boho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533475077,372,12,2,47,45,eqaszp3lzhffqt4f8hmzov72j,1,9.4,57.6,2023-04-15T11:06:37.104Z,2023-04-15T11:08:26Z,4189485189,212,6.3,4189485179,56,Back,4189485187,141,66.6,4189485183,140,7.8,4189485191,213,1.8,,,,,,,,,,cvq0jg2vh6kxwf0lcpmuf3i8k,Daniela Arques,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533475107,373,12,2,47,49,eqaszp3lzhffqt4f8hmzov72j,1,6.1,67.9,2023-04-15T11:06:41.168Z,2023-04-15T11:08:27Z,4189485299,213,0.4,4189485291,56,Back,4189485293,140,9.9,4189485295,141,70.3,4189485297,212,4.3,,,,,,,,,,1ezefmix2gldcaoz0cdplw3x1,Jade Boho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533475155,374,43,2,47,51,eqaszp3lzhffqt4f8hmzov72j,1,0,0,2023-04-15T11:06:43.040Z,2023-04-15T11:08:44Z,4189485573,141,71.2,4189485575,212,0.1,4189485577,213,0.6,4189485569,56,Back,4189485571,140,10.5,4189493187,144,12,,,,,,,c4bthgzk7mykmnkyn4142i3v8,Judith Caravaca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533475119,506,49,2,47,52,9euoni3f3sh08tsplt2gh5dex,1,57.4,35.1,2023-04-15T11:06:43.923Z,2023-04-15T11:06:44Z,,,,,,,,,,,,,,,,,,,,,,,,,2d1defd89f1nrpb0gi6cciwru,Ane Etxezarreta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533475145,507,1,2,47,52,9euoni3f3sh08tsplt2gh5dex,1,57.4,35.1,2023-04-15T11:06:44.498Z,2023-04-15T11:06:47Z,4189485515,141,67.3,4189485513,140,60.3,4189485517,212,22.1,4189485519,213,1.4,4189485511,56,Center,,,,,,,,,,2d1defd89f1nrpb0gi6cciwru,Ane Etxezarreta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533475217,508,1,2,47,57,9euoni3f3sh08tsplt2gh5dex,1,62.8,68.2,2023-04-15T11:06:49.123Z,2023-04-15T11:06:53Z,4189485957,1,,4189485947,56,Right,4189485951,141,17.0,4189485949,140,72.0,4189485955,213,5.0,4189485953,212,36.1,,,,,,,4gv8ud8pwhynhd4ehmzw2pgmi,M. Vanegas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533475231,509,1,2,48,1,9euoni3f3sh08tsplt2gh5dex,0,75.4,7.1,2023-04-15T11:06:53.443Z,2023-04-15T11:06:54Z,4189486029,212,30.6,4189486027,141,46.3,4189486019,2,,4189486021,155,,4189486023,56,Center,4189486025,140,89.7,4189486031,213,1.1,,,,5x93ra7unls3fac5gomibwel1,A. Poljak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533475275,375,12,2,48,2,eqaszp3lzhffqt4f8hmzov72j,1,6.9,59.4,2023-04-15T11:06:54.591Z,2023-04-15T11:06:56Z,4189486179,212,19.2,4189486181,213,1.2,4189486187,15,,4189486175,140,13.0,4189486173,56,Back,4189486177,141,86.0,,,,,,,comno008m9p6kg2cxtbc7suwa,Nerea Vicente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533475291,376,49,2,48,6,eqaszp3lzhffqt4f8hmzov72j,1,12.5,87.7,2023-04-15T11:06:58.207Z,2023-04-15T11:06:58Z,,,,,,,,,,,,,,,,,,,,,,,,,comno008m9p6kg2cxtbc7suwa,Nerea Vicente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533475343,377,1,2,48,7,eqaszp3lzhffqt4f8hmzov72j,1,12.5,87.7,2023-04-15T11:06:59.025Z,2023-04-15T11:07:01Z,4189486511,140,36.5,4189486507,157,,4189486509,56,Back,4189486515,212,26.3,4189486513,141,98.6,4189486519,1,,4189486517,213,0.3,,,,comno008m9p6kg2cxtbc7suwa,Nerea Vicente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533475397,378,1,2,48,9,eqaszp3lzhffqt4f8hmzov72j,1,36.3,96.5,2023-04-15T11:07:01.600Z,2023-04-15T11:07:05Z,4189486781,141,82.0,4189486777,140,30.5,4189486785,212,11.6,4189486775,56,Back,4189486787,213,4.2,,,,,,,,,,1ezefmix2gldcaoz0cdplw3x1,Jade Boho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533475413,379,1,2,48,13,eqaszp3lzhffqt4f8hmzov72j,0,29.9,81.8,2023-04-15T11:07:05.505Z,2023-04-15T11:07:06Z,4189486873,213,0.5,4189486875,1,,4189486863,157,,4189486865,56,Left,4189486871,212,28.6,4189486867,140,53.9,4189486869,141,100.0,,,,cklnfn4gt480hn4o3m3d979w,Lucía Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533475419,380,5,2,48,14,eqaszp3lzhffqt4f8hmzov72j,0,51.3,101.2,2023-04-15T11:07:06.150Z,2023-04-15T11:07:19Z,4189486887,347,,4189486885,56,Left,4189487601,233,510,,,,,,,,,,,,,,,,cklnfn4gt480hn4o3m3d979w,Lucía Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533475601,510,5,2,48,14,9euoni3f3sh08tsplt2gh5dex,1,48.7,-1.2,2023-04-15T11:07:06.150Z,2023-04-15T11:07:18Z,4189487579,233,380,4189487583,347,,4189487577,56,Back,,,,,,,,,,,,,,,,5x93ra7unls3fac5gomibwel1,A. Poljak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533475639,511,1,2,48,28,9euoni3f3sh08tsplt2gh5dex,0,50.6,0,2023-04-15T11:07:20.130Z,2023-04-15T11:07:22Z,4189487811,213,0.2,4189487807,141,6.1,4189487805,140,74.5,4189487803,56,Right,4189487801,107,,4189487809,212,25.6,4189487813,1,,,,,5x93ra7unls3fac5gomibwel1,A. Poljak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533475657,381,8,2,48,31,eqaszp3lzhffqt4f8hmzov72j,1,24.9,87.5,2023-04-15T11:07:23.423Z,2023-04-15T11:07:23Z,4189487895,56,Back,,,,,,,,,,,,,,,,,,,,,,comno008m9p6kg2cxtbc7suwa,Nerea Vicente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533475669,382,49,2,48,32,eqaszp3lzhffqt4f8hmzov72j,1,28.8,89.6,2023-04-15T11:07:24.591Z,2023-04-15T11:07:24Z,,,,,,,,,,,,,,,,,,,,,,,,,f5c7fj7ce4uklgzn8el0c90d0,Raquel Morcillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533475699,383,1,2,48,33,eqaszp3lzhffqt4f8hmzov72j,1,29.7,90.5,2023-04-15T11:07:25.137Z,2023-04-15T11:07:27Z,4189488071,140,44.4,4189488073,141,95.1,4189488075,212,15.7,4189488079,1,,4189488069,56,Back,4189488067,157,,4189488077,213,0.2,,,,f5c7fj7ce4uklgzn8el0c90d0,Raquel Morcillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533475703,384,61,2,48,35,eqaszp3lzhffqt4f8hmzov72j,0,43.4,96.5,2023-04-15T11:07:27.376Z,2023-04-15T11:07:27Z,4189488085,56,Back,,,,,,,,,,,,,,,,,,,,,,eaebjxv5o929urb7nerrq9qtw,Andrea Carid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533475723,512,50,2,48,37,9euoni3f3sh08tsplt2gh5dex,1,70.3,4.4,2023-04-15T11:07:28.867Z,2023-04-15T11:07:32Z,4189488389,233,385,4189488167,56,Right,4189488169,286,,,,,,,,,,,,,,,,,5x93ra7unls3fac5gomibwel1,A. Poljak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533475767,385,7,2,48,37,eqaszp3lzhffqt4f8hmzov72j,0,29.7,95.6,2023-04-15T11:07:28.868Z,2023-04-15T11:07:32Z,4189488337,56,Back,4189488339,285,,4189488359,233,512,,,,,,,,,,,,,,,,f5c7fj7ce4uklgzn8el0c90d0,Raquel Morcillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533475771,513,49,2,48,40,9euoni3f3sh08tsplt2gh5dex,1,59.6,13.8,2023-04-15T11:07:32.403Z,2023-04-15T11:07:32Z,,,,,,,,,,,,,,,,,,,,,,,,,8drs7flji0ctdoui0cfyugu3u,Iris Arnaiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533475791,514,1,2,48,40,9euoni3f3sh08tsplt2gh5dex,1,59.6,13.8,2023-04-15T11:07:32.595Z,2023-04-15T11:07:33Z,4189488457,56,Back,4189488465,213,2.3,4189488463,212,35.4,4189488461,141,53.1,4189488459,140,37.5,4189488467,1,,,,,,,,8drs7flji0ctdoui0cfyugu3u,Iris Arnaiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533475835,515,1,2,48,41,9euoni3f3sh08tsplt2gh5dex,1,37.8,56.7,2023-04-15T11:07:33.650Z,2023-04-15T11:07:36Z,4189488679,56,Back,4189488683,140,47.0,4189488685,141,71.1,4189488689,213,0.8,4189488687,212,13.8,,,,,,,,,,4gv8ud8pwhynhd4ehmzw2pgmi,M. Vanegas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533475877,516,1,2,48,44,9euoni3f3sh08tsplt2gh5dex,1,47.3,68.5,2023-04-15T11:07:36.210Z,2023-04-15T11:07:39Z,4189488851,56,Center,4189488853,140,54.4,4189488855,141,54.8,4189488859,213,5.4,4189488857,212,11.9,,,,,,,,,,3mutv27i9xvd3wmbwypdpah62,Izarne Sarasola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533475883,517,1,2,48,47,9euoni3f3sh08tsplt2gh5dex,0,54.4,54.8,2023-04-15T11:07:39.666Z,2023-04-15T11:07:40Z,4189488895,56,Center,4189488897,140,55.6,4189488903,213,0.6,4189488901,212,1.5,4189488899,141,56.1,,,,,,,,,,5axvazbhm6wsgpbpgt1gmaj11,Gemma Gili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533475893,386,61,2,48,49,eqaszp3lzhffqt4f8hmzov72j,1,35.4,38.5,2023-04-15T11:07:40.751Z,2023-04-15T11:07:40Z,4189488961,56,Back,,,,,,,,,,,,,,,,,,,,,,cvq0jg2vh6kxwf0lcpmuf3i8k,Daniela Arques,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533475975,518,1,2,48,51,9euoni3f3sh08tsplt2gh5dex,1,76,74.8,2023-04-15T11:07:43.234Z,2023-04-15T11:07:48Z,4189489293,213,0.7,4189489291,212,21.5,4189489285,56,Left,4189489289,141,94.2,4189489287,140,92.2,,,,,,,,,,3mutv27i9xvd3wmbwypdpah62,Izarne Sarasola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533475977,519,4,2,48,55,9euoni3f3sh08tsplt2gh5dex,1,92.6,91.1,2023-04-15T11:07:47.714Z,2023-04-15T11:50:36Z,4189489297,13,,4189489301,152,,4189489299,56,Left,4189489305,286,,4189489303,265,,4189649615,233,387,,,,,,,1lvwjd2sedbk3gs9p2v34cdt5,Nerea Eizagirre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533476033,387,4,2,48,55,eqaszp3lzhffqt4f8hmzov72j,0,7.4,8.9,2023-04-15T11:07:47.715Z,2023-04-15T11:50:37Z,4189489545,56,Back,4189489541,13,,4189489551,265,,4189649663,233,519,4189489549,152,,4189489553,285,,,,,,,,9wa7byb078u86r3x5bvzgkogl,O. Oprea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533476695,520,1,2,49,43,9euoni3f3sh08tsplt2gh5dex,0,89.3,93.2,2023-04-15T11:08:35.186Z,2023-04-15T11:50:40Z,4189649823,152,,4189492545,155,,4189492543,2,,4189649821,5,,4189492555,213,4.9,4189492553,212,27.8,4189492549,140,93.9,4189492551,141,53.0,1lvwjd2sedbk3gs9p2v34cdt5,Nerea Eizagirre,4189492547,56,,,,Center,,,,,,,,,,,,,,,,,,,,,,,,,
2533476737,388,12,2,49,46,eqaszp3lzhffqt4f8hmzov72j,1,5,44,2023-04-15T11:08:37.903Z,2023-04-15T11:08:39Z,4189492741,140,29.3,4189492799,15,,4189492747,213,0.1,4189492739,56,Back,4189492745,212,25.6,4189492743,141,47.2,,,,,,,c4bthgzk7mykmnkyn4142i3v8,Judith Caravaca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533476825,521,1,2,49,49,9euoni3f3sh08tsplt2gh5dex,1,67.9,66.4,2023-04-15T11:08:40.883Z,2023-04-15T11:08:43Z,4189493119,212,35.6,4189493117,141,15.0,4189493123,1,,4189493111,3,,4189493113,56,Right,4189493115,140,61.6,4189493121,213,4.5,,,,1lvwjd2sedbk3gs9p2v34cdt5,Nerea Eizagirre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533476863,522,1,2,49,52,9euoni3f3sh08tsplt2gh5dex,1,60.8,10.7,2023-04-15T11:08:43.794Z,2023-04-15T11:08:46Z,4189493285,213,2.8,4189493283,212,31.2,4189493277,56,Back,4189493279,140,32.8,4189493281,141,25.9,,,,,,,,,,5x93ra7unls3fac5gomibwel1,A. Poljak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533476937,523,1,2,49,54,9euoni3f3sh08tsplt2gh5dex,1,33.5,25.8,2023-04-15T11:08:46.194Z,2023-04-15T11:56:07Z,4189493517,1,,4189493515,213,1.5,4189493513,212,36.8,4189493509,140,36.4,4189493507,56,Back,4189493511,141,79.7,,,,,,,76q3qw1j9n3og4gep5pdedisq,Elene Lete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533476987,524,1,2,49,58,9euoni3f3sh08tsplt2gh5dex,0,37,83.2,2023-04-15T11:08:50.402Z,2023-04-15T11:08:53Z,4189493749,56,Back,4189493755,141,44.3,4189493763,213,5.0,4189493759,212,27.3,4189493751,140,43.3,,,,,,,,,,3mutv27i9xvd3wmbwypdpah62,Izarne Sarasola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533477007,389,49,2,50,2,eqaszp3lzhffqt4f8hmzov72j,1,66.4,59.4,2023-04-15T11:08:54.270Z,2023-04-15T11:08:54Z,,,,,,,,,,,,,,,,,,,,,,,,,1ezefmix2gldcaoz0cdplw3x1,Jade Boho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533477041,390,1,2,50,2,eqaszp3lzhffqt4f8hmzov72j,1,66.4,59.4,2023-04-15T11:08:54.415Z,2023-04-15T11:08:56Z,4189493999,141,44.2,4189493997,140,61.0,4189494001,212,11.8,4189494003,213,4.2,4189493995,56,Center,,,,,,,,,,1ezefmix2gldcaoz0cdplw3x1,Jade Boho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533477205,391,2,2,50,4,eqaszp3lzhffqt4f8hmzov72j,1,61.4,43.7,2023-04-15T11:08:56.223Z,2023-04-15T11:09:14Z,4189494723,141,37.9,4189495091,7,1saqhw307zho8fyokoav1j6s4,4189494719,140,85.0,4189494713,56,Center,,,,,,,,,,,,,cvq0jg2vh6kxwf0lcpmuf3i8k,Daniela Arques,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533477133,525,55,2,50,4,9euoni3f3sh08tsplt2gh5dex,1,20.3,70.6,2023-04-15T11:08:56.224Z,2023-04-15T11:50:45Z,,,,,,,,,,,,,,,,,,,,,,,,,8drs7flji0ctdoui0cfyugu3u,Iris Arnaiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533477353,526,1,2,50,21,9euoni3f3sh08tsplt2gh5dex,1,22,64.6,2023-04-15T11:09:12.754Z,2023-04-15T11:09:19Z,4189495379,56,Back,4189495381,140,44.8,4189495383,141,9.1,4189495385,212,44.7,4189495377,241,,4189495389,1,,4189495387,213,5.3,4189495375,5,,4gv8ud8pwhynhd4ehmzw2pgmi,M. Vanegas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533477389,527,1,2,50,27,9euoni3f3sh08tsplt2gh5dex,1,45,28.3,2023-04-15T11:09:19.073Z,2023-04-15T11:09:20Z,4189495587,212,8.7,4189495575,140,37.6,4189495571,56,Back,4189495589,213,2.7,4189495581,141,33.9,,,,,,,,,,5x93ra7unls3fac5gomibwel1,A. Poljak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533477433,528,1,2,50,28,9euoni3f3sh08tsplt2gh5dex,1,37.6,33.9,2023-04-15T11:09:20.274Z,2023-04-15T11:09:23Z,4189495795,56,Back,4189495803,213,2.5,4189495799,141,55.5,4189495797,140,19.7,4189495801,212,23.9,,,,,,,,,,8drs7flji0ctdoui0cfyugu3u,Iris Arnaiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533477477,529,1,2,50,31,9euoni3f3sh08tsplt2gh5dex,1,19.8,55.7,2023-04-15T11:09:23.425Z,2023-04-15T11:56:09Z,4189496011,213,1.3,4189496007,141,85.0,4189496003,56,Back,4189496005,140,26.1,4189496009,212,21.0,,,,,,,,,,76q3qw1j9n3og4gep5pdedisq,Elene Lete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533477545,530,1,2,50,35,9euoni3f3sh08tsplt2gh5dex,1,33.8,89.1,2023-04-15T11:09:26.738Z,2023-04-15T11:09:30Z,4189496297,213,5.8,4189496289,56,Center,4189496291,140,57.9,4189496295,212,28.2,4189496293,141,70.9,,,,,,,,,,3mutv27i9xvd3wmbwypdpah62,Izarne Sarasola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533477563,531,1,2,50,38,9euoni3f3sh08tsplt2gh5dex,1,59.1,70.6,2023-04-15T11:09:30.258Z,2023-04-15T11:09:32Z,4189496397,141,69.3,4189496399,212,16.5,4189496393,56,Center,4189496401,213,6.2,4189496395,140,74.8,,,,,,,,,,5axvazbhm6wsgpbpgt1gmaj11,Gemma Gili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533477569,532,61,2,50,40,9euoni3f3sh08tsplt2gh5dex,0,74.8,69.3,2023-04-15T11:09:32.146Z,2023-04-15T11:09:32Z,4189496435,56,Center,,,,,,,,,,,,,,,,,,,,,,1lvwjd2sedbk3gs9p2v34cdt5,Nerea Eizagirre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533477621,533,1,2,50,42,9euoni3f3sh08tsplt2gh5dex,1,52.8,44.8,2023-04-15T11:09:34.673Z,2023-04-15T11:09:37Z,4189496695,56,Center,4189496703,141,40.0,4189496705,212,18.9,4189496707,213,6.1,4189496691,3,,4189496699,140,70.5,,,,,,,8drs7flji0ctdoui0cfyugu3u,Iris Arnaiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533477631,534,1,2,50,44,9euoni3f3sh08tsplt2gh5dex,0,70.5,40,2023-04-15T11:09:36.026Z,2023-04-15T12:08:43Z,4189496753,140,77.0,4189496755,141,19.8,4189496749,155,,4189496751,56,Right,4189496757,212,15.3,4189496759,213,5.2,,,,,,,14c84da3uglvp8gtjpxospo4q,Andreia Jacinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533477611,392,1,2,50,44,eqaszp3lzhffqt4f8hmzov72j,0,24.5,34.9,2023-04-15T11:09:36.064Z,2023-04-15T11:09:36Z,4189496645,212,28.1,4189496643,141,59.4,4189496641,140,46.0,4189496639,56,Back,4189496637,157,,4189496653,1,,4189496649,213,0.6,,,,4jz2cnk91to6lp7cujbzhnwq2,Lena Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533477647,393,8,2,50,47,eqaszp3lzhffqt4f8hmzov72j,1,24.8,73.5,2023-04-15T11:09:39.102Z,2023-04-15T11:09:39Z,4189496843,15,,4189496833,56,Back,,,,,,,,,,,,,,,,,,,f5c7fj7ce4uklgzn8el0c90d0,Raquel Morcillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533477703,395,5,2,50,51,eqaszp3lzhffqt4f8hmzov72j,0,21.1,101.3,2023-04-15T11:09:42.978Z,2023-04-15T12:07:08Z,4189497049,56,Back,4189497273,233,535,4189497051,347,,,,,,,,,,,,,,,,,f5c7fj7ce4uklgzn8el0c90d0,Raquel Morcillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533477729,535,5,2,50,51,9euoni3f3sh08tsplt2gh5dex,1,78.9,-1.3,2023-04-15T11:09:42.978Z,2023-04-15T11:09:48Z,4189497213,56,Right,4189497215,347,,4189497241,233,395,,,,,,,,,,,,,,,,14c84da3uglvp8gtjpxospo4q,Andreia Jacinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533477697,394,43,2,50,52,eqaszp3lzhffqt4f8hmzov72j,1,0,0,2023-04-15T11:09:44.174Z,2023-04-15T11:09:48Z,4189497037,213,0.6,4189497029,56,Back,4189497027,157,0,4189497035,212,2.3,4189497193,144,1,4189497041,1,0,4189497033,141,100.0,4189497031,140,23.8,f5c7fj7ce4uklgzn8el0c90d0,Raquel Morcillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533477753,536,1,2,50,56,9euoni3f3sh08tsplt2gh5dex,1,81.6,0,2023-04-15T11:09:48.513Z,2023-04-15T11:09:50Z,4189497337,107,,4189497339,56,Right,4189497347,213,2.7,4189497341,140,72.4,4189497345,212,10.7,4189497343,141,5.0,,,,,,,ent3o8sh6zn2mpe7m9p8q1sve,Amaiur Sarriegi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533477789,537,1,2,50,58,9euoni3f3sh08tsplt2gh5dex,1,72.4,5,2023-04-15T11:09:50.482Z,2023-04-15T11:09:53Z,4189497499,212,9.1,4189497501,213,6.2,4189497497,141,3.5,4189497491,155,,4189497495,140,81.0,4189497493,56,Right,,,,,,,5x93ra7unls3fac5gomibwel1,A. Poljak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533477817,538,1,2,51,1,9euoni3f3sh08tsplt2gh5dex,0,97.7,10,2023-04-15T11:09:52.961Z,2023-04-15T11:09:54Z,4189497585,155,,4189497591,141,41.6,4189497583,2,,4189497595,213,1.6,4189497593,212,21.6,4189497587,56,Center,4189497589,140,96.1,,,,ent3o8sh6zn2mpe7m9p8q1sve,Amaiur Sarriegi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533477839,396,12,2,51,3,eqaszp3lzhffqt4f8hmzov72j,1,4.1,62.1,2023-04-15T11:09:54.735Z,2023-04-15T11:09:57Z,4189497667,141,100.0,4189497663,56,Back,4189497665,140,20.1,4189497715,167,,4189497671,213,1.0,4189497669,212,31.9,,,,,,,c4bthgzk7mykmnkyn4142i3v8,Judith Caravaca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533477845,397,5,2,51,5,eqaszp3lzhffqt4f8hmzov72j,0,17.5,101.2,2023-04-15T11:09:57.200Z,2023-04-15T11:10:08Z,4189497703,56,Back,4189498171,233,539,4189497705,347,,,,,,,,,,,,,,,,,c4bthgzk7mykmnkyn4142i3v8,Judith Caravaca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533477943,539,5,2,51,5,9euoni3f3sh08tsplt2gh5dex,1,82.5,-1.2,2023-04-15T11:09:57.200Z,2023-04-15T12:07:09Z,4189498111,56,Right,4189498141,233,397,4189498113,347,,,,,,,,,,,,,,,,,ent3o8sh6zn2mpe7m9p8q1sve,Amaiur Sarriegi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533478007,540,1,2,51,16,9euoni3f3sh08tsplt2gh5dex,1,81.3,0,2023-04-15T11:10:07.777Z,2023-04-15T11:10:11Z,4189498417,140,96.7,4189498419,141,25.9,4189498415,56,Center,4189498413,107,,4189498421,212,24.1,4189498425,1,,4189498423,213,0.8,,,,5x93ra7unls3fac5gomibwel1,A. Poljak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533478039,541,1,2,51,19,9euoni3f3sh08tsplt2gh5dex,1,97.8,16.1,2023-04-15T11:10:11.521Z,2023-04-15T11:10:13Z,4189498567,213,3.7,4189498561,140,83.5,4189498559,56,Right,4189498565,212,17.6,4189498563,141,2.6,,,,,,,,,,2t32h7nbjkouc968jbm8cax62,Mirari Uria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533478053,542,1,2,51,21,9euoni3f3sh08tsplt2gh5dex,0,83.5,2.6,2023-04-15T11:10:13.281Z,2023-04-15T11:10:14Z,4189498633,213,1.4,4189498621,2,,4189498625,56,Center,4189498623,155,,4189498631,212,30.4,4189498629,141,47.0,4189498627,140,87.2,,,,5x93ra7unls3fac5gomibwel1,A. Poljak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533478169,398,12,2,51,23,eqaszp3lzhffqt4f8hmzov72j,1,10.1,54.2,2023-04-15T11:10:15.310Z,2023-04-15T11:10:24Z,4189499145,56,Back,4189499151,212,31.4,4189499147,140,38.4,4189499153,213,0.3,4189499149,141,69.0,,,,,,,,,,cvq0jg2vh6kxwf0lcpmuf3i8k,Daniela Arques,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533478111,543,1,2,51,26,9euoni3f3sh08tsplt2gh5dex,1,53,36.7,2023-04-15T11:10:18.209Z,2023-04-15T11:10:19Z,4189498871,141,30.7,4189498873,212,5.6,4189498875,213,5.5,4189498869,140,56.7,4189498867,56,Center,,,,,,,,,,4gv8ud8pwhynhd4ehmzw2pgmi,M. Vanegas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
