id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/12/value,qualifier/14/value,qualifier/13/value,assist
2480317679,380,1,1,42,16,9ouh98eyf6u69lbxc13mllm7f,0,59.6,5.8,2022-11-01T17:43:45.665Z,2022-11-01T17:43:50Z,3888108681,233,351,3888108669,141,48.8,3888108673,213,0.7,3888108667,140,92.1,3888108665,56,Center,3888108661,2,,3888108663,155,,3888108675,1,,dc80qat3wirccbux02od5ogyd,María Estella,3888108671,212,44.9,,,,,,,,,,,,,,,,,,,,,,,,,,
2480317681,351,11,1,42,20,1azk57wev30h044w949j46kpu,1,5.7,50.3,2022-11-01T17:43:49.675Z,2022-11-01T17:43:50Z,3888108685,233,380,3888108679,88,,3888108677,56,Back,,,,,,,,,,,,,,,,6nx2fpsn1549tqew7098csqg9,Sun Quiñones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480317733,352,1,1,42,39,1azk57wev30h044w949j46kpu,0,15.4,40.3,2022-11-01T17:44:08.923Z,2022-11-01T17:44:13Z,3888109029,56,Center,3888109031,140,65.5,3888109035,212,52.8,3888109037,213,6.2,3888109033,141,34.0,3888109027,199,,3888109039,1,,,,,6nx2fpsn1549tqew7098csqg9,Sun Quiñones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480317831,387,44,1,42,42,9ouh98eyf6u69lbxc13mllm7f,1,39.1,74.5,2022-11-01T17:44:11.651Z,2022-11-01T17:44:45Z,3888109519,233,353,3888109517,285,,3888109515,56,Back,,,,,,,,,,,,,,,,80bmdjixjy34wx3e5fb8re961,Natalia Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480317735,353,44,1,42,42,1azk57wev30h044w949j46kpu,0,60.9,25.5,2022-11-01T17:44:11.652Z,2022-11-01T17:52:11Z,3888109043,56,Center,3888109537,233,387,3888109045,286,,,,,,,,,,,,,,,,,3jsqviuejf6t4u53cdgbeix62,Irene Oguiza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480317737,381,1,1,42,42,9ouh98eyf6u69lbxc13mllm7f,1,33,70.8,2022-11-01T17:44:11.706Z,2022-11-01T17:44:13Z,3888109047,3,,3888109053,141,68.5,3888109049,56,Back,3888109057,213,3.3,3888109055,212,14.1,3888109051,140,19.7,,,,,,,80bmdjixjy34wx3e5fb8re961,Natalia Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480317739,382,49,1,42,43,9ouh98eyf6u69lbxc13mllm7f,1,19.7,68.5,2022-11-01T17:44:13.112Z,2022-11-01T17:44:13Z,,,,,,,,,,,,,,,,,,,,,,,,,42t82kh0hqfa7h92x1ujdz97u,Patri Gavira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480317745,383,1,1,42,44,9ouh98eyf6u69lbxc13mllm7f,1,19.7,68.5,2022-11-01T17:44:13.350Z,2022-11-01T17:44:16Z,3888109089,157,,3888109099,213,0.0,3888109101,1,,3888109093,140,66.4,3888109095,141,69.7,3888109091,56,Center,3888109097,212,49.0,,,,42t82kh0hqfa7h92x1ujdz97u,Patri Gavira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480317749,384,1,1,42,46,9ouh98eyf6u69lbxc13mllm7f,1,66.4,69.7,2022-11-01T17:44:16.197Z,2022-11-01T17:44:17Z,3888109127,213,2.2,3888109121,140,57.6,3888109125,212,15.5,3888109119,56,Left,3888109123,141,88.0,3888109117,3,,,,,,,,buqygjztmnvmul49w3grzuo5x,J. Blom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480317763,385,1,1,42,48,9ouh98eyf6u69lbxc13mllm7f,0,57.6,88,2022-11-01T17:44:17.542Z,2022-11-01T17:44:20Z,3888109193,141,68.7,3888109191,140,88.1,3888109195,212,34.6,3888109187,157,,3888109197,213,5.9,3888109189,56,Center,3888109199,1,,,,,5ynz0l8qa20x0gp0a5iiztgph,Sandra Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480317779,354,41,1,42,52,1azk57wev30h044w949j46kpu,1,11.6,32.2,2022-11-01T17:44:22.060Z,2022-11-01T17:44:25Z,3888109275,213,4.1,3888109271,141,2.5,3888109269,140,0.0,3888109273,212,24.1,,,,,,,,,,,,,6nx2fpsn1549tqew7098csqg9,Sun Quiñones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480317783,355,6,1,42,56,1azk57wev30h044w949j46kpu,0,0,2.1,2022-11-01T17:44:25.560Z,2022-11-01T17:52:17Z,3888109293,73,,3888109375,233,386,3888109291,56,Back,,,,,,,,,,,,,,,,6nx2fpsn1549tqew7098csqg9,Sun Quiñones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480317777,386,6,1,42,56,9ouh98eyf6u69lbxc13mllm7f,1,100,97.9,2022-11-01T17:44:25.560Z,2022-11-01T17:44:29Z,3888109369,73,,3888109263,56,Left,3888109371,233,355,,,,,,,,,,,,,,,,5ynz0l8qa20x0gp0a5iiztgph,Sandra Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480317867,388,1,1,43,22,9ouh98eyf6u69lbxc13mllm7f,0,99.7,99.5,2022-11-01T17:44:51.282Z,2022-11-01T17:44:53Z,3888109713,155,,3888109717,56,Center,3888109715,224,,3888109711,6,,3888109721,141,46.6,3888109725,213,4.5,3888109719,140,91.0,3888109727,1,,5ic26p6vixiy9kqtxniuh9zh1,Pisco,3888109709,2,,3888109723,212,37.1,,,,,,,,,,,,,,,,,,,,,,,
2480317881,356,12,1,43,26,1azk57wev30h044w949j46kpu,1,5.6,52.8,2022-11-01T17:44:55.660Z,2022-11-01T17:45:17Z,3888109789,56,Back,3888109797,213,1.1,3888109833,167,,3888109813,15,,3888109791,140,22.5,3888109795,212,37.3,3888109793,141,100.0,,,,3jsqviuejf6t4u53cdgbeix62,Irene Oguiza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480317885,357,5,1,43,28,1azk57wev30h044w949j46kpu,0,20.5,101.2,2022-11-01T17:44:57.797Z,2022-11-01T17:45:07Z,3888110049,233,389,3888109817,347,,3888109815,56,Back,,,,,,,,,,,,,,,,si7seewiwpo5s7yi3jbxuo2y,Oihane Valdezate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480317923,389,5,1,43,28,9ouh98eyf6u69lbxc13mllm7f,1,79.5,-1.2,2022-11-01T17:44:57.797Z,2022-11-01T17:52:29Z,3888110027,56,Right,3888110045,233,357,3888110029,347,,,,,,,,,,,,,,,,,5ic26p6vixiy9kqtxniuh9zh1,Pisco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480317947,390,1,1,43,38,9ouh98eyf6u69lbxc13mllm7f,1,82.5,0,2022-11-01T17:45:07.353Z,2022-11-01T17:45:10Z,3888110163,212,17.9,3888110159,140,94.8,3888110165,213,0.8,3888110161,141,16.8,3888110155,107,,3888110157,56,Right,,,,,,,dc80qat3wirccbux02od5ogyd,María Estella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480317959,391,1,1,43,41,9ouh98eyf6u69lbxc13mllm7f,1,92.3,15.6,2022-11-01T17:45:10.468Z,2022-11-01T17:45:12Z,3888110203,155,,3888110211,212,9.0,3888110207,140,90.6,3888110213,213,1.8,3888110205,56,Center,3888110209,141,28.6,,,,,,,buqygjztmnvmul49w3grzuo5x,J. Blom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480318009,392,1,1,43,43,9ouh98eyf6u69lbxc13mllm7f,1,95.2,28,2022-11-01T17:45:12.360Z,2022-11-01T17:45:19Z,3888110423,155,,3888110427,140,97.6,3888110425,56,Left,3888110421,2,,3888110429,141,79.4,3888110431,212,35.0,3888110435,1,,3888110433,213,1.5,aoy956n72pya0cc6bqj5x736x,María José Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480318011,393,50,1,43,50,9ouh98eyf6u69lbxc13mllm7f,1,96.8,89.7,2022-11-01T17:45:19.480Z,2022-11-01T17:45:35Z,3888110441,286,,3888110439,56,Left,3888110691,233,358,,,,,,,,,,,,,,,,42t82kh0hqfa7h92x1ujdz97u,Patri Gavira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480318051,358,7,1,43,50,1azk57wev30h044w949j46kpu,1,3.2,10.3,2022-11-01T17:45:19.481Z,2022-11-01T17:45:34Z,3888110661,233,393,3888110651,167,,3888110655,285,,3888110653,56,Back,,,,,,,,,,,,,2lh6bupkrijpm9n916446nbop,Oihane Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480318053,359,5,1,43,51,1azk57wev30h044w949j46kpu,0,2.8,-1.4,2022-11-01T17:45:20.261Z,2022-11-01T17:52:29Z,3888110659,347,,3888110785,233,394,3888110657,56,Back,,,,,,,,,,,,,,,,2lh6bupkrijpm9n916446nbop,Oihane Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480318049,394,5,1,43,51,9ouh98eyf6u69lbxc13mllm7f,1,97.2,101.4,2022-11-01T17:45:20.261Z,2022-11-01T17:45:40Z,3888110647,56,Left,3888110797,233,359,3888110649,347,,,,,,,,,,,,,,,,,42t82kh0hqfa7h92x1ujdz97u,Patri Gavira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480318057,395,1,1,44,4,9ouh98eyf6u69lbxc13mllm7f,1,96.7,100,2022-11-01T17:45:33.630Z,2022-11-01T17:45:35Z,3888110669,140,94.9,3888110665,107,,3888110667,56,Left,3888110673,212,12.1,3888110671,141,84.4,3888110675,213,4.6,,,,,,,5ic26p6vixiy9kqtxniuh9zh1,Pisco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480318061,396,1,1,44,5,9ouh98eyf6u69lbxc13mllm7f,1,94.9,84.4,2022-11-01T17:45:34.927Z,2022-11-01T17:45:35Z,3888110703,213,1.0,3888110701,212,7.5,3888110695,56,Left,3888110697,140,98.8,3888110699,141,93.6,,,,,,,,,,aoy956n72pya0cc6bqj5x736x,María José Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480318065,397,3,1,44,6,9ouh98eyf6u69lbxc13mllm7f,0,98.5,94.4,2022-11-01T17:45:35.677Z,2022-11-01T17:45:41Z,3888110777,286,,3888110801,233,360,3888110719,56,Left,,,,,,,,,,,,,,,,5ic26p6vixiy9kqtxniuh9zh1,Pisco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480318069,360,7,1,44,6,1azk57wev30h044w949j46kpu,1,1.5,5.6,2022-11-01T17:45:35.678Z,2022-11-01T17:45:40Z,3888110743,167,,3888110747,285,,3888110789,233,397,3888110745,56,Back,,,,,,,,,,,,,2lh6bupkrijpm9n916446nbop,Oihane Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480318071,361,5,1,44,7,1azk57wev30h044w949j46kpu,0,2.4,-1.4,2022-11-01T17:45:36.833Z,2022-11-01T17:52:29Z,3888110749,56,Back,3888110751,347,,3888110813,233,398,,,,,,,,,,,,,,,,2lh6bupkrijpm9n916446nbop,Oihane Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480318077,398,5,1,44,7,9ouh98eyf6u69lbxc13mllm7f,1,97.6,101.4,2022-11-01T17:45:36.833Z,2022-11-01T17:52:29Z,3888110775,347,,3888110773,56,Left,3888110779,233,361,,,,,,,,,,,,,,,,5ic26p6vixiy9kqtxniuh9zh1,Pisco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480318109,399,1,1,44,14,9ouh98eyf6u69lbxc13mllm7f,1,95.5,100,2022-11-01T17:45:43.994Z,2022-11-01T17:45:46Z,3888110971,56,Left,3888110975,141,80.6,3888110977,212,15.2,3888110973,140,91.2,3888110969,107,,3888110979,213,4.4,,,,,,,5ic26p6vixiy9kqtxniuh9zh1,Pisco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480318111,400,3,1,44,17,9ouh98eyf6u69lbxc13mllm7f,0,92.1,80.8,2022-11-01T17:45:46.493Z,2022-11-01T17:45:47Z,3888110985,286,,3888110987,211,,3888110983,56,Left,,,,,,,,,,,,,,,,aoy956n72pya0cc6bqj5x736x,María José Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480318121,362,43,1,44,18,1azk57wev30h044w949j46kpu,1,0,0,2022-11-01T17:45:47.691Z,2022-11-01T17:45:50Z,3888111029,285,0,3888111081,144,7,3888111027,56,Back,,,,,,,,,,,,,,,,1jepco4u9frbnmu5lyotlgu8k,Mariana Cerro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480318125,363,61,1,44,20,1azk57wev30h044w949j46kpu,1,9.5,14.1,2022-11-01T17:45:49.436Z,2022-11-01T17:45:49Z,3888111041,56,Back,,,,,,,,,,,,,,,,,,,,,,1jepco4u9frbnmu5lyotlgu8k,Mariana Cerro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480318133,401,1,1,44,20,9ouh98eyf6u69lbxc13mllm7f,1,93,94.4,2022-11-01T17:45:50.158Z,2022-11-01T17:45:51Z,3888111113,56,Left,3888111125,213,3.0,3888111121,212,13.4,3888111115,140,80.3,3888111117,141,96.5,,,,,,,,,,aoy956n72pya0cc6bqj5x736x,María José Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480318147,402,1,1,44,22,9ouh98eyf6u69lbxc13mllm7f,1,80.3,96.5,2022-11-01T17:45:51.610Z,2022-11-01T17:45:55Z,3888111203,141,80.3,3888111205,212,32.0,3888111201,140,51.7,3888111207,213,3.5,3888111199,56,Left,,,,,,,,,,5ynz0l8qa20x0gp0a5iiztgph,Sandra Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480318157,403,1,1,44,25,9ouh98eyf6u69lbxc13mllm7f,1,49.3,78.8,2022-11-01T17:45:54.970Z,2022-11-01T17:46:00Z,3888111289,56,Back,3888111291,140,40.7,3888111295,212,25.8,3888111297,213,4.4,3888111293,141,43.3,,,,,,,,,,42t82kh0hqfa7h92x1ujdz97u,Patri Gavira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480318169,404,1,1,44,31,9ouh98eyf6u69lbxc13mllm7f,1,42.9,41.3,2022-11-01T17:46:00.242Z,2022-11-01T17:46:03Z,3888111349,56,Back,3888111357,213,1.8,3888111355,212,22.8,3888111351,140,37.0,3888111353,141,73.5,,,,,,,,,,9le3udqhtfsbnlr6py67cj71m,Andrea Marrero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480318175,405,1,1,44,34,9ouh98eyf6u69lbxc13mllm7f,1,37,73.5,2022-11-01T17:46:03.380Z,2022-11-01T17:46:05Z,3888111383,141,94.1,3888111387,213,0.6,3888111379,56,Left,3888111385,212,24.5,3888111381,140,56.1,,,,,,,,,,42t82kh0hqfa7h92x1ujdz97u,Patri Gavira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480318189,406,1,1,44,36,9ouh98eyf6u69lbxc13mllm7f,1,56.1,94.1,2022-11-01T17:46:05.303Z,2022-11-01T17:46:07Z,3888111423,213,6.1,3888111419,141,90.3,3888111421,212,17.1,3888111415,56,Left,3888111417,140,72.2,,,,,,,,,,5ynz0l8qa20x0gp0a5iiztgph,Sandra Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480318193,407,1,1,44,38,9ouh98eyf6u69lbxc13mllm7f,0,72.2,90.3,2022-11-01T17:46:07.763Z,2022-11-01T17:46:08Z,3888111433,141,86.2,3888111429,56,Left,3888111431,140,72.3,3888111435,212,2.8,3888111437,213,4.8,,,,,,,,,,5ic26p6vixiy9kqtxniuh9zh1,Pisco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480318201,408,1,1,44,39,9ouh98eyf6u69lbxc13mllm7f,0,74.7,89.9,2022-11-01T17:46:09.044Z,2022-11-01T17:46:10Z,3888111479,56,Left,3888111485,212,16.2,3888111481,140,89.1,3888111487,213,5.9,3888111483,141,81.5,,,,,,,,,,5ic26p6vixiy9kqtxniuh9zh1,Pisco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480318209,364,61,1,44,42,1azk57wev30h044w949j46kpu,1,17.7,10,2022-11-01T17:46:11.403Z,2022-11-01T17:46:11Z,3888111515,56,Back,,,,,,,,,,,,,,,,,,,,,,2lh6bupkrijpm9n916446nbop,Oihane Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480318215,365,49,1,44,44,1azk57wev30h044w949j46kpu,1,8.3,16.5,2022-11-01T17:46:14.220Z,2022-11-01T17:46:14Z,,,,,,,,,,,,,,,,,,,,,,,,,si7seewiwpo5s7yi3jbxuo2y,Oihane Valdezate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480318223,366,1,1,44,45,1azk57wev30h044w949j46kpu,1,8.3,16.5,2022-11-01T17:46:14.315Z,2022-11-01T17:46:15Z,3888111567,140,24.0,3888111565,56,Back,3888111569,141,19.1,3888111571,212,16.6,3888111575,213,0.1,,,,,,,,,,si7seewiwpo5s7yi3jbxuo2y,Oihane Valdezate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480318229,367,1,1,44,46,1azk57wev30h044w949j46kpu,0,26.8,19.5,2022-11-01T17:46:15.291Z,2022-11-01T17:46:15Z,3888111599,140,23.9,3888111601,141,19.8,3888111605,213,3.1,3888111603,212,3.1,3888111597,56,Back,,,,,,,,,,1jepco4u9frbnmu5lyotlgu8k,Mariana Cerro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480318227,409,8,1,44,46,9ouh98eyf6u69lbxc13mllm7f,1,77,74.2,2022-11-01T17:46:15.352Z,2022-11-01T17:46:15Z,3888111591,56,Center,,,,,,,,,,,,,,,,,,,,,,aoy956n72pya0cc6bqj5x736x,María José Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480318231,410,49,1,44,46,9ouh98eyf6u69lbxc13mllm7f,1,76.5,74.2,2022-11-01T17:46:15.774Z,2022-11-01T17:46:16Z,,,,,,,,,,,,,,,,,,,,,,,,,aoy956n72pya0cc6bqj5x736x,María José Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480318239,411,1,1,44,46,9ouh98eyf6u69lbxc13mllm7f,1,76.5,74.2,2022-11-01T17:46:15.883Z,2022-11-01T17:46:18Z,3888111659,141,66.0,3888111663,213,3.8,3888111661,212,8.8,3888111657,140,70.0,3888111655,56,Center,,,,,,,,,,aoy956n72pya0cc6bqj5x736x,María José Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480318253,368,45,1,44,48,1azk57wev30h044w949j46kpu,0,25.6,31,2022-11-01T17:46:18.142Z,2022-11-01T17:46:21Z,3888111719,285,,3888111743,233,412,3888111717,56,Back,,,,,,,,,,,,,,,,eb1k3xi1oy9c5xkc30fgodg4,Clara Pinedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480318241,412,3,1,44,48,9ouh98eyf6u69lbxc13mllm7f,1,74.4,69,2022-11-01T17:46:18.142Z,2022-11-01T17:46:21Z,3888111733,233,368,3888111667,56,Center,3888111669,286,,,,,,,,,,,,,,,,,3rob14yal0zrzxj2tdpp4sewa,Paola Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480318257,369,45,1,44,49,1azk57wev30h044w949j46kpu,0,22.5,27.4,2022-11-01T17:46:18.876Z,2022-11-01T17:46:22Z,3888111747,56,Back,3888111763,233,413,3888111749,285,,,,,,,,,,,,,,,,,1jepco4u9frbnmu5lyotlgu8k,Mariana Cerro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480318249,413,3,1,44,49,9ouh98eyf6u69lbxc13mllm7f,1,77.5,72.6,2022-11-01T17:46:18.876Z,2022-11-01T17:46:22Z,3888111709,56,Center,3888111759,233,369,3888111711,286,,,,,,,,,,,,,,,,,3rob14yal0zrzxj2tdpp4sewa,Paola Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480318261,414,1,1,44,50,9ouh98eyf6u69lbxc13mllm7f,1,76.5,74.4,2022-11-01T17:46:19.906Z,2022-11-01T17:46:22Z,3888111789,213,0.4,3888111781,56,Left,3888111785,141,83.6,3888111787,212,17.7,3888111783,140,92.3,,,,,,,,,,3rob14yal0zrzxj2tdpp4sewa,Paola Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480318277,415,1,1,44,53,9ouh98eyf6u69lbxc13mllm7f,0,92.3,83.6,2022-11-01T17:46:22.531Z,2022-11-01T17:46:25Z,3888111869,212,26.4,3888111867,141,47.3,3888111861,155,,3888111865,140,100.0,3888111863,56,Center,3888111859,2,,3888111871,213,5.1,,,,5ic26p6vixiy9kqtxniuh9zh1,Pisco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480318281,370,5,1,44,56,1azk57wev30h044w949j46kpu,1,-1.2,55.1,2022-11-01T17:46:25.275Z,2022-11-01T17:52:30Z,3888111893,233,416,3888111877,56,Back,3888111879,346,,,,,,,,,,,,,,,,,1jepco4u9frbnmu5lyotlgu8k,Mariana Cerro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480318279,416,5,1,44,56,9ouh98eyf6u69lbxc13mllm7f,0,101.2,44.9,2022-11-01T17:46:25.275Z,2022-11-01T17:46:26Z,3888111875,346,,3888111897,233,370,3888111873,56,Center,,,,,,,,,,,,,,,,5ic26p6vixiy9kqtxniuh9zh1,Pisco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480318481,371,1,1,45,27,1azk57wev30h044w949j46kpu,0,4.5,62,2022-11-01T17:46:56.874Z,2022-11-01T17:47:32Z,3888112957,1,,3888112949,140,53.8,3888112951,141,28.2,3888112955,213,5.9,3888112953,212,56.6,3888112961,237,,3888112945,56,Center,3888112941,124,,6nx2fpsn1549tqew7098csqg9,Sun Quiñones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480318447,417,44,1,45,28,9ouh98eyf6u69lbxc13mllm7f,1,46.6,74.1,2022-11-01T17:46:57.393Z,2022-11-01T17:47:02Z,3888112793,56,Back,3888112795,285,,3888112975,233,372,,,,,,,,,,,,,,,,80bmdjixjy34wx3e5fb8re961,Natalia Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480318483,372,44,1,45,28,1azk57wev30h044w949j46kpu,0,53.4,25.9,2022-11-01T17:46:57.394Z,2022-11-01T17:47:02Z,3888112969,286,,3888113005,233,417,3888112967,56,Center,,,,,,,,,,,,,,,,3jsqviuejf6t4u53cdgbeix62,Irene Oguiza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480318453,418,1,1,45,28,9ouh98eyf6u69lbxc13mllm7f,0,46.9,76.4,2022-11-01T17:46:57.709Z,2022-11-01T17:46:58Z,3888112817,141,70.6,3888112815,140,43.2,3888112811,3,,3888112819,212,5.5,3888112813,56,Back,3888112821,213,3.9,,,,,,,80bmdjixjy34wx3e5fb8re961,Natalia Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480319119,394,1,1,45,29,1azk57wev30h044w949j46kpu,1,55.5,32.5,2022-11-01T17:46:58.338Z,2022-11-01T17:49:01Z,3888116327,213,6.1,3888116319,56,Center,3888116325,212,21.6,3888116321,140,75.9,3888116323,141,28.0,,,,,,,,,,1jepco4u9frbnmu5lyotlgu8k,Mariana Cerro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480318931,386,61,1,45,29,1azk57wev30h044w949j46kpu,0,74.6,29.7,2022-11-01T17:46:58.478Z,2022-11-01T17:49:59Z,3888116545,56,Center,,,,,,,,,,,,,,,,,,,,,,88cflr7hnw1o3ej6y3wsj5p0p,Ane Azkona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480318465,419,49,1,45,31,9ouh98eyf6u69lbxc13mllm7f,1,26,71.8,2022-11-01T17:47:00.288Z,2022-11-01T17:47:00Z,,,,,,,,,,,,,,,,,,,,,,,,,5ic26p6vixiy9kqtxniuh9zh1,Pisco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480318477,420,1,1,45,32,9ouh98eyf6u69lbxc13mllm7f,1,28.6,69.7,2022-11-01T17:47:01.319Z,2022-11-01T17:47:30Z,3888113847,212,10.0,3888113845,141,68.8,3888112931,56,Back,3888113849,213,3.2,3888113843,140,19.1,,,,,,,,,,5ic26p6vixiy9kqtxniuh9zh1,Pisco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480318513,373,43,1,45,32,1azk57wev30h044w949j46kpu,1,0,0,2022-11-01T17:47:01.320Z,2022-11-01T17:49:23Z,3888113139,286,0,3888117007,144,7,3888113159,233,420,3888113137,56,Center,,,,,,,,,,,,,88cflr7hnw1o3ej6y3wsj5p0p,Ane Azkona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480318529,421,1,1,45,34,9ouh98eyf6u69lbxc13mllm7f,1,20.8,68.5,2022-11-01T17:47:03.369Z,2022-11-01T17:47:07Z,3888113205,155,,3888113207,56,Left,3888113213,212,48.0,3888113215,213,0.4,3888113211,141,92.9,3888113217,1,,3888113209,140,63.7,,,,42t82kh0hqfa7h92x1ujdz97u,Patri Gavira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480318535,422,1,1,45,38,9ouh98eyf6u69lbxc13mllm7f,0,66.3,90.8,2022-11-01T17:47:08.219Z,2022-11-01T17:47:08Z,3888113233,56,Left,3888113239,212,6.6,3888113235,140,71.6,3888113231,3,,3888113237,141,85.6,3888113241,213,5.7,,,,,,,aoy956n72pya0cc6bqj5x736x,María José Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480318533,374,49,1,45,39,1azk57wev30h044w949j46kpu,1,24.1,7.1,2022-11-01T17:47:08.459Z,2022-11-01T17:47:08Z,,,,,,,,,,,,,,,,,,,,,,,,,2lh6bupkrijpm9n916446nbop,Oihane Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480318551,375,1,1,45,40,1azk57wev30h044w949j46kpu,1,23.8,6.8,2022-11-01T17:47:09.707Z,2022-11-01T17:47:11Z,3888113297,155,,3888113301,56,Back,3888113329,213,0.1,3888113315,141,9.8,3888113321,212,22.1,3888113309,140,44.8,,,,,,,2lh6bupkrijpm9n916446nbop,Oihane Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480318561,376,1,1,45,42,1azk57wev30h044w949j46kpu,1,51.8,11.9,2022-11-01T17:47:11.451Z,2022-11-01T17:47:12Z,3888113387,56,Right,3888113395,213,5.9,3888113391,141,4.3,3888113393,212,12.4,3888113389,140,62.5,,,,,,,,,,1jepco4u9frbnmu5lyotlgu8k,Mariana Cerro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
