id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/15/value
2490385041,437,5,2,51,27,e7p3lxg97gac51s71hotzi0a5,0,52.2,101,2022-12-11T14:08:56.542Z,2022-12-11T14:09:00Z,3940933777,233,446,3940933435,56,Left,3940933437,347,,,,,,,,,,,,,,,,,ahmylmsg9wyiax33v6jwuj9qs,Irina Uribe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490385093,446,5,2,51,27,9ouh98eyf6u69lbxc13mllm7f,1,47.8,-1,2022-12-11T14:08:56.542Z,2022-12-11T14:28:27Z,3940933723,56,Back,3940933765,233,437,3940933725,347,,,,,,,,,,,,,,,,,3rob14yal0zrzxj2tdpp4sewa,Paola Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490385583,447,1,2,52,1,9ouh98eyf6u69lbxc13mllm7f,1,51.4,0,2022-12-11T14:09:30.433Z,2022-12-11T14:09:34Z,3940936443,140,62.6,3940936441,56,Right,3940936445,141,9.7,3940936439,107,,3940936449,213,0.6,3940936447,212,13.9,,,,,,,982xo55a6ehu6960fxwr3bfje,Claudia Blanco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490385593,448,1,2,52,5,9ouh98eyf6u69lbxc13mllm7f,0,67.6,9.4,2022-12-11T14:09:34.353Z,2022-12-11T14:09:34Z,3940936481,212,7.5,3940936475,56,Right,3940936477,140,74.6,3940936479,141,11.5,3940936485,213,0.2,,,,,,,,,,5ql8n3lw656v4i4wk74cselm1,Y. Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490385601,438,8,2,52,6,e7p3lxg97gac51s71hotzi0a5,1,18.2,89,2022-12-11T14:09:34.910Z,2022-12-11T14:09:35Z,3940936521,56,Back,,,,,,,,,,,,,,,,,,,,,,d5i62fwuf8ohc8fcq3lxboiga,Esther Martín-Pozuelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490385619,439,49,2,52,7,e7p3lxg97gac51s71hotzi0a5,1,9.9,69.9,2022-12-11T14:09:36.078Z,2022-12-11T14:09:36Z,,,,,,,,,,,,,,,,,,,,,,,,,fge9gic869tnpk4tetnxuv4k,Julia Mora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490385645,440,1,2,52,8,e7p3lxg97gac51s71hotzi0a5,0,8.4,66.1,2022-12-11T14:09:36.862Z,2022-12-11T14:09:39Z,3940936755,56,Back,3940936951,286,,3940936769,213,1.6,3940936943,233,449,3940936941,236,,3940936761,140,8.2,3940936765,141,70.5,3940936767,212,3.0,fge9gic869tnpk4tetnxuv4k,Julia Mora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490385653,449,74,2,52,8,9ouh98eyf6u69lbxc13mllm7f,1,86.6,22.3,2022-12-11T14:09:36.863Z,2022-12-11T14:30:04Z,3940936977,233,440,3940936819,56,Center,3940936821,285,,,,,,,,,,,,,,,,,eno0e1nmkn4ts5yy103k7inzd,A. N'Guessan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490385671,441,5,2,52,10,e7p3lxg97gac51s71hotzi0a5,1,-0.6,67.2,2022-12-11T14:09:38.718Z,2022-12-11T14:09:40Z,3940936905,346,,3940936903,56,Back,3940937037,233,450,,,,,,,,,,,,,,,,fge9gic869tnpk4tetnxuv4k,Julia Mora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490385687,450,5,2,52,10,9ouh98eyf6u69lbxc13mllm7f,0,100.6,32.8,2022-12-11T14:09:38.718Z,2022-12-11T14:28:27Z,3940936991,346,,3940937053,233,441,3940936989,56,Center,,,,,,,,,,,,,,,,eno0e1nmkn4ts5yy103k7inzd,A. N'Guessan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490386099,442,1,2,52,36,e7p3lxg97gac51s71hotzi0a5,1,4.6,48.2,2022-12-11T14:10:05.087Z,2022-12-11T14:10:08Z,3940939357,56,Back,3940939355,124,,3940939365,213,0.4,3940939367,1,,3940939371,74,,3940939361,141,73.4,3940939359,140,41.2,3940939363,212,42.1,6d7hdegq9cbh7kr8sqvao1qt,D. Bačić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490386115,443,1,2,52,40,e7p3lxg97gac51s71hotzi0a5,0,40.6,72.1,2022-12-11T14:10:08.703Z,2022-12-11T14:10:10Z,3940939447,56,Center,3940939455,213,0.1,3940939445,168,,3940939453,212,19.4,3940939451,141,75.9,3940939443,3,,3940939449,140,58.9,,,,d5i62fwuf8ohc8fcq3lxboiga,Esther Martín-Pozuelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490386153,451,1,2,52,41,9ouh98eyf6u69lbxc13mllm7f,1,35.5,30.1,2022-12-11T14:10:10.338Z,2022-12-11T14:10:12Z,3940939665,212,9.6,3940939667,213,2.5,3940939661,140,28.2,3940939659,56,Back,3940939657,3,,3940939663,141,38.6,,,,,,,9le3udqhtfsbnlr6py67cj71m,Andrea Marrero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490386179,452,1,2,52,43,9ouh98eyf6u69lbxc13mllm7f,1,26,40.3,2022-12-11T14:10:12.563Z,2022-12-11T14:10:14Z,3940939825,213,6.1,3940939827,1,,3940939821,141,38.3,3940939823,212,6.8,3940939819,140,32.3,3940939811,157,,3940939817,56,Back,,,,42t82kh0hqfa7h92x1ujdz97u,Patri Gavira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490386193,453,1,2,52,46,9ouh98eyf6u69lbxc13mllm7f,0,32.5,38,2022-12-11T14:10:14.660Z,2022-12-11T14:10:15Z,3940939919,212,15.9,3940939921,213,0.5,3940939917,141,48.4,3940939915,140,46.1,3940939911,168,,3940939909,3,,3940939913,56,Back,,,,9le3udqhtfsbnlr6py67cj71m,Andrea Marrero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490386253,444,1,2,52,48,e7p3lxg97gac51s71hotzi0a5,0,50.7,45.1,2022-12-11T14:10:16.640Z,2022-12-11T14:10:19Z,3940940205,213,6.1,3940940207,1,,3940940201,141,34.8,3940940195,3,,3940940203,212,33.3,3940940197,56,Center,3940940199,140,81.7,,,,52mkbnt2oveh76tfrlojocgyd,S. Struck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490386281,454,49,2,52,51,9ouh98eyf6u69lbxc13mllm7f,1,20.8,48.8,2022-12-11T14:10:20.420Z,2022-12-11T14:10:20Z,,,,,,,,,,,,,,,,,,,,,,,,,42t82kh0hqfa7h92x1ujdz97u,Patri Gavira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490386301,455,1,2,52,51,9ouh98eyf6u69lbxc13mllm7f,0,20.8,48.8,2022-12-11T14:10:20.515Z,2022-12-11T14:10:21Z,3940940457,140,43.7,3940940455,56,Back,3940940453,157,,3940940459,141,58.7,3940940461,212,25.0,3940940463,213,0.3,3940940465,1,,,,,42t82kh0hqfa7h92x1ujdz97u,Patri Gavira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490386305,445,49,2,52,53,e7p3lxg97gac51s71hotzi0a5,1,64.8,42.9,2022-12-11T14:10:22.479Z,2022-12-11T14:10:22Z,,,,,,,,,,,,,,,,,,,,,,,,,ez9in0ld6mrlrab7bi1kvuhd6,Y. Mrabet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490386339,446,1,2,52,55,e7p3lxg97gac51s71hotzi0a5,0,62.2,47.8,2022-12-11T14:10:24.559Z,2022-12-11T14:10:25Z,3940940661,213,0.4,3940940657,212,8.7,3940940647,56,Center,3940940655,141,52.4,3940940643,155,,3940940651,140,69.9,,,,,,,ez9in0ld6mrlrab7bi1kvuhd6,Y. Mrabet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490386383,456,61,2,52,58,9ouh98eyf6u69lbxc13mllm7f,1,41.2,47.9,2022-12-11T14:10:27.188Z,2022-12-11T14:10:27Z,3940940905,56,Back,,,,,,,,,,,,,,,,,,,,,,5ql8n3lw656v4i4wk74cselm1,Y. Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490386413,447,1,2,52,58,e7p3lxg97gac51s71hotzi0a5,0,70.4,36.6,2022-12-11T14:10:27.552Z,2022-12-11T14:10:30Z,3940941041,155,,3940941043,56,Center,3940941051,213,1.2,3940941045,140,80.1,3940941047,141,73.9,3940941049,212,27.3,,,,,,,antfb8hyo1sn4o68itu4oi904,Laura Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490386473,457,1,2,53,0,9ouh98eyf6u69lbxc13mllm7f,1,20.5,29.5,2022-12-11T14:10:29.028Z,2022-12-11T14:10:33Z,3940941325,141,20.8,3940941327,212,12.4,3940941323,140,30.9,3940941321,56,Back,3940941319,3,,3940941329,213,5.8,,,,,,,982xo55a6ehu6960fxwr3bfje,Claudia Blanco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490386475,458,49,2,53,4,9ouh98eyf6u69lbxc13mllm7f,1,28.9,18.8,2022-12-11T14:10:33.413Z,2022-12-11T14:10:33Z,,,,,,,,,,,,,,,,,,,,,,,,,5ql8n3lw656v4i4wk74cselm1,Y. Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490386487,459,1,2,53,5,9ouh98eyf6u69lbxc13mllm7f,1,28.9,18.8,2022-12-11T14:10:33.715Z,2022-12-11T14:10:34Z,3940941415,140,37.8,3940941423,212,9.5,3940941419,141,16.3,3940941411,56,Back,3940941425,213,6.1,,,,,,,,,,5ql8n3lw656v4i4wk74cselm1,Y. Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490386517,460,1,2,53,5,9ouh98eyf6u69lbxc13mllm7f,1,37.8,16.3,2022-12-11T14:10:34.259Z,2022-12-11T14:10:35Z,3940941563,212,8.9,3940941557,56,Back,3940941561,141,27.7,3940941559,140,33.6,3940941565,213,2.1,,,,,,,,,,eno0e1nmkn4ts5yy103k7inzd,A. N'Guessan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490386529,461,1,2,53,7,9ouh98eyf6u69lbxc13mllm7f,0,33.1,29.6,2022-12-11T14:10:35.622Z,2022-12-11T14:10:36Z,3940941633,140,67.1,3940941629,155,,3940941631,56,Center,3940941641,1,,3940941635,141,26.8,3940941639,213,6.2,3940941637,212,35.8,,,,5ql8n3lw656v4i4wk74cselm1,Y. Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490386537,448,49,2,53,8,e7p3lxg97gac51s71hotzi0a5,1,38.3,66.1,2022-12-11T14:10:36.864Z,2022-12-11T14:10:36Z,,,,,,,,,,,,,,,,,,,,,,,,,fge9gic869tnpk4tetnxuv4k,Julia Mora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490386579,449,1,2,53,8,e7p3lxg97gac51s71hotzi0a5,1,35.4,65.8,2022-12-11T14:10:37.264Z,2022-12-11T14:10:39Z,3940941897,213,0.1,3940941889,56,Back,3940941895,212,11.5,3940941893,141,67.2,3940941891,140,46.3,,,,,,,,,,fge9gic869tnpk4tetnxuv4k,Julia Mora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490386605,450,3,2,53,10,e7p3lxg97gac51s71hotzi0a5,1,43.7,67.2,2022-12-11T14:10:39.460Z,2022-12-11T14:10:41Z,3940941999,56,Back,3940942021,233,462,3940942001,286,,,,,,,,,,,,,,,,,ez9in0ld6mrlrab7bi1kvuhd6,Y. Mrabet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490386575,462,45,2,53,10,9ouh98eyf6u69lbxc13mllm7f,0,56.3,32.8,2022-12-11T14:10:39.460Z,2022-12-11T14:10:41Z,3940942027,233,450,3940941875,285,,3940941873,56,Center,,,,,,,,,,,,,,,,5ql8n3lw656v4i4wk74cselm1,Y. Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490386677,451,1,2,53,12,e7p3lxg97gac51s71hotzi0a5,1,44.4,72.8,2022-12-11T14:10:41.328Z,2022-12-11T14:10:46Z,3940942385,140,65.5,3940942387,141,96.0,3940942389,212,27.2,3940942383,56,Left,3940942391,213,0.6,,,,,,,,,,ez9in0ld6mrlrab7bi1kvuhd6,Y. Mrabet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490386703,452,1,2,53,17,e7p3lxg97gac51s71hotzi0a5,1,58.3,91.5,2022-12-11T14:10:46.528Z,2022-12-11T14:10:47Z,3940942505,213,3.5,3940942501,141,81.2,3940942497,56,Back,3940942503,212,18.4,3940942499,140,42.1,,,,,,,,,,ahmylmsg9wyiax33v6jwuj9qs,Irina Uribe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490386745,453,1,2,53,19,e7p3lxg97gac51s71hotzi0a5,1,42.2,81.2,2022-12-11T14:10:47.841Z,2022-12-11T14:10:50Z,3940942743,1,,3940942741,213,0.2,3940942739,212,38.2,3940942731,155,,3940942733,56,Left,3940942735,140,77.7,3940942737,141,93.8,,,,ez9in0ld6mrlrab7bi1kvuhd6,Y. Mrabet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490386783,454,1,2,53,21,e7p3lxg97gac51s71hotzi0a5,1,79.8,92.4,2022-12-11T14:10:50.416Z,2022-12-11T14:10:53Z,3940942961,56,Center,3940942963,140,82.7,3940942965,141,67.8,3940942967,212,17.0,3940942969,213,4.9,,,,,,,,,,d5i62fwuf8ohc8fcq3lxboiga,Esther Martín-Pozuelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490386789,455,61,2,53,24,e7p3lxg97gac51s71hotzi0a5,0,82,67.9,2022-12-11T14:10:53.296Z,2022-12-11T14:10:53Z,3940942987,56,Center,,,,,,,,,,,,,,,,,,,,,,5niwewtgzxf25d1q2ytxrlpsl,Pilar Garrote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490386805,456,5,2,53,25,e7p3lxg97gac51s71hotzi0a5,0,101,68.2,2022-12-11T14:10:53.732Z,2022-12-11T14:28:27Z,3940943081,233,463,3940943047,346,,3940943045,56,Center,,,,,,,,,,,,,,,,5niwewtgzxf25d1q2ytxrlpsl,Pilar Garrote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490386795,463,5,2,53,25,9ouh98eyf6u69lbxc13mllm7f,1,-1,31.8,2022-12-11T14:10:53.732Z,2022-12-11T14:10:55Z,3940942997,56,Back,3940942999,346,,3940943063,233,456,,,,,,,,,,,,,,,,5ql8n3lw656v4i4wk74cselm1,Y. Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490387099,464,1,2,53,38,9ouh98eyf6u69lbxc13mllm7f,1,3.3,44.7,2022-12-11T14:11:07.575Z,2022-12-11T14:13:24Z,3940944589,140,12.7,3940944595,213,0.3,3940944593,212,10.3,3940944591,141,48.9,3940944599,74,,3940944585,124,,3940944587,56,Back,,,,8jok7wopda70yus7gj5qwi1nt,Noelia Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490387925,468,2,2,53,39,9ouh98eyf6u69lbxc13mllm7f,1,14.7,51.6,2022-12-11T14:11:08.342Z,2022-12-11T14:12:31Z,3940951995,7,buqygjztmnvmul49w3grzuo5x,3940948887,140,60.0,3940948883,56,Center,3940948891,141,46.0,3940948901,1,,,,,,,,,,,42t82kh0hqfa7h92x1ujdz97u,Patri Gavira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490387227,457,55,2,53,39,e7p3lxg97gac51s71hotzi0a5,1,38.6,51.9,2022-12-11T14:11:08.343Z,2022-12-11T14:51:58Z,,,,,,,,,,,,,,,,,,,,,,,,,fge9gic869tnpk4tetnxuv4k,Julia Mora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490387213,465,43,2,53,46,9ouh98eyf6u69lbxc13mllm7f,1,0,0,2022-12-11T14:11:14.882Z,2022-12-11T14:12:16Z,3940945127,13,0,3940945131,56,Center,3940945133,152,0,3940945135,285,0,3940945283,233,457,3940950647,144,4,3940945129,294,0,,,,buqygjztmnvmul49w3grzuo5x,J. Blom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490387537,458,1,2,54,4,e7p3lxg97gac51s71hotzi0a5,1,39.3,48.7,2022-12-11T14:11:33.505Z,2022-12-11T14:11:36Z,3940946893,241,,3940946903,213,0.5,3940946901,212,58.2,3940946891,155,,3940946897,140,88.2,3940946895,56,Left,3940946905,1,,3940946889,5,,ez9in0ld6mrlrab7bi1kvuhd6,Y. Mrabet,,3940946899,141,89.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490387539,459,61,2,54,7,e7p3lxg97gac51s71hotzi0a5,0,88.7,89,2022-12-11T14:11:36.401Z,2022-12-11T14:11:36Z,3940946917,56,Left,,,,,,,,,,,,,,,,,,,,,,ahmylmsg9wyiax33v6jwuj9qs,Irina Uribe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490387605,466,61,2,54,9,9ouh98eyf6u69lbxc13mllm7f,0,18.3,12.8,2022-12-11T14:11:37.702Z,2022-12-11T14:13:03Z,3940947255,56,Back,,,,,,,,,,,,,,,,,,,,,,982xo55a6ehu6960fxwr3bfje,Claudia Blanco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490387905,460,5,2,54,9,e7p3lxg97gac51s71hotzi0a5,1,84.8,101,2022-12-11T14:11:37.954Z,2022-12-11T14:11:57Z,3940948773,347,,3940948771,56,Left,3940948811,233,467,,,,,,,,,,,,,,,,ahmylmsg9wyiax33v6jwuj9qs,Irina Uribe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490387613,467,5,2,54,9,9ouh98eyf6u69lbxc13mllm7f,0,15.2,-1,2022-12-11T14:11:37.954Z,2022-12-11T14:28:28Z,3940947303,347,,3940947301,56,Back,3940948833,233,460,,,,,,,,,,,,,,,,982xo55a6ehu6960fxwr3bfje,Claudia Blanco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490387941,461,1,2,54,28,e7p3lxg97gac51s71hotzi0a5,1,84.6,100,2022-12-11T14:11:57.410Z,2022-12-11T14:12:00Z,3940949001,141,81.5,3940949007,212,18.9,3940948985,56,Left,3940949013,213,5.5,3940948979,107,,3940948995,140,96.9,,,,,,,d5i62fwuf8ohc8fcq3lxboiga,Esther Martín-Pozuelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490388015,462,1,2,54,31,e7p3lxg97gac51s71hotzi0a5,1,96.8,81.5,2022-12-11T14:11:59.873Z,2022-12-11T14:13:18Z,3940949409,213,4.0,3940949405,141,68.5,3940949407,212,11.3,3940949403,140,90.1,3940949401,56,Center,,,,,,,,,,antfb8hyo1sn4o68itu4oi904,Laura Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490388027,463,50,2,54,35,e7p3lxg97gac51s71hotzi0a5,1,86.2,71.6,2022-12-11T14:12:04.518Z,2022-12-11T14:12:06Z,3940949465,56,Center,3940949469,286,,3940949617,233,469,,,,,,,,,,,,,,,,ahmylmsg9wyiax33v6jwuj9qs,Irina Uribe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490388037,469,7,2,54,35,9ouh98eyf6u69lbxc13mllm7f,1,13.8,28.4,2022-12-11T14:12:04.519Z,2022-12-11T14:12:05Z,3940949581,233,463,3940949517,56,Back,3940949519,285,,,,,,,,,,,,,,,,,eno0e1nmkn4ts5yy103k7inzd,A. N'Guessan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490388043,470,49,2,54,36,9ouh98eyf6u69lbxc13mllm7f,1,22.9,30.8,2022-12-11T14:12:05.210Z,2022-12-11T14:12:05Z,,,,,,,,,,,,,,,,,,,,,,,,,eno0e1nmkn4ts5yy103k7inzd,A. N'Guessan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490388065,471,43,2,54,37,9ouh98eyf6u69lbxc13mllm7f,1,0,0,2022-12-11T14:12:05.622Z,2022-12-11T14:12:14Z,3940949799,233,464,3940949679,285,0,3940949677,56,Back,3940950469,144,3,,,,,,,,,,,,,eno0e1nmkn4ts5yy103k7inzd,A. N'Guessan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490388531,474,3,2,54,37,9ouh98eyf6u69lbxc13mllm7f,0,27.3,28.8,2022-12-11T14:12:05.622Z,2022-12-11T14:12:40Z,3940952877,233,464,3940952147,285,,3940952145,56,Back,,,,,,,,,,,,,,,,eno0e1nmkn4ts5yy103k7inzd,A. N'Guessan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490388085,464,7,2,54,37,e7p3lxg97gac51s71hotzi0a5,0,72.7,71.2,2022-12-11T14:12:05.623Z,2022-12-11T14:12:39Z,3940952843,233,474,3940949763,286,,3940949761,56,Center,,,,,,,,,,,,,,,,antfb8hyo1sn4o68itu4oi904,Laura Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490388077,472,43,2,54,38,9ouh98eyf6u69lbxc13mllm7f,1,0,0,2022-12-11T14:12:06.887Z,2022-12-11T14:12:13Z,3940949715,56,Back,3940950377,144,61,,,,,,,,,,,,,,,,,,,eno0e1nmkn4ts5yy103k7inzd,A. N'Guessan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490388125,473,4,2,54,41,9ouh98eyf6u69lbxc13mllm7f,1,27.6,29.4,2022-12-11T14:12:09.697Z,2022-12-11T14:12:11Z,3940950161,233,465,3940949977,152,,3940949969,13,,3940949985,285,,3940949971,56,Back,3940949981,265,,,,,,,,eno0e1nmkn4ts5yy103k7inzd,A. N'Guessan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490388145,465,4,2,54,41,e7p3lxg97gac51s71hotzi0a5,0,72.4,70.6,2022-12-11T14:12:09.698Z,2022-12-11T14:12:11Z,3940950087,13,,3940950189,233,473,3940950089,56,Center,3940950095,286,,3940950093,265,,3940950091,152,,,,,,,,ez9in0ld6mrlrab7bi1kvuhd6,Y. Mrabet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490388449,466,17,2,54,42,e7p3lxg97gac51s71hotzi0a5,1,0,0,2022-12-11T14:12:11.138Z,2022-12-11T14:12:27Z,3940951701,393,,3940951703,13,243,3940951699,31,,,,,,,,,,,,,,,,,ez9in0ld6mrlrab7bi1kvuhd6,Y. Mrabet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490388701,475,1,2,55,11,9ouh98eyf6u69lbxc13mllm7f,0,36.5,25.4,2022-12-11T14:12:40.592Z,2022-12-11T14:13:09Z,3940953153,141,35.3,3940953141,152,,3940953145,56,Center,3940953157,212,35.0,3940953133,5,,3940953149,140,69.2,3940953161,1,,3940953159,213,0.2,9le3udqhtfsbnlr6py67cj71m,Andrea Marrero,,3940953137,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490388683,467,12,2,55,12,e7p3lxg97gac51s71hotzi0a5,1,15.9,58.9,2022-12-11T14:12:40.643Z,2022-12-11T14:12:41Z,3940953017,141,61.1,3940953019,212,17.1,3940953015,140,32.1,3940953021,213,0.1,3940953051,15,,3940953013,56,Back,,,,,,,fge9gic869tnpk4tetnxuv4k,Julia Mora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490388719,468,61,2,55,14,e7p3lxg97gac51s71hotzi0a5,1,24.2,54.3,2022-12-11T14:12:42.802Z,2022-12-11T14:12:42Z,3940953247,56,Back,,,,,,,,,,,,,,,,,,,,,,52mkbnt2oveh76tfrlojocgyd,S. Struck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490388761,476,1,2,55,15,9ouh98eyf6u69lbxc13mllm7f,1,63.4,39.1,2022-12-11T14:12:43.895Z,2022-12-11T14:13:00Z,3940953435,212,11.2,3940953437,213,0.8,3940953427,3,,3940953431,140,71.2,3940953433,141,50.4,3940953429,56,Center,,,,,,,5ql8n3lw656v4i4wk74cselm1,Y. Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490388765,477,4,2,55,16,9ouh98eyf6u69lbxc13mllm7f,1,74.2,44.4,2022-12-11T14:12:45.272Z,2022-12-11T14:12:47Z,3940953463,286,,3940953459,152,,3940953461,265,,3940953639,233,469,3940953457,56,Center,3940953455,13,,,,,,,,buqygjztmnvmul49w3grzuo5x,J. Blom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490388791,469,4,2,55,16,e7p3lxg97gac51s71hotzi0a5,0,25.8,55.6,2022-12-11T14:12:45.273Z,2022-12-11T14:12:58Z,3940953609,152,,3940953613,265,,3940953615,285,,3940953607,56,Back,3940953603,13,,3940953659,233,477,,,,,,,52mkbnt2oveh76tfrlojocgyd,S. Struck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490389647,478,13,2,56,14,9ouh98eyf6u69lbxc13mllm7f,1,72.8,41.6,2022-12-11T14:13:43.273Z,2022-12-11T14:13:49Z,3940959091,74,,3940959099,230,98.9,3940958591,18,,3940959097,458,,3940959095,103,81.9,3940959101,231,49.5,3940959093,102,48.9,3940958593,56,Center,5ic26p6vixiy9kqtxniuh9zh1,Pisco,,3940958817,72,,3940958589,26,,,,,,,,,,,,,,,,,,,,,,,,,
2490389669,470,5,2,56,15,e7p3lxg97gac51s71hotzi0a5,1,-1.6,50,2022-12-11T14:13:44.538Z,2022-12-11T14:28:28Z,3940958737,233,479,3940958693,346,,3940958691,56,Back,,,,,,,,,,,,,,,,ez9in0ld6mrlrab7bi1kvuhd6,Y. Mrabet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490389663,479,5,2,56,15,9ouh98eyf6u69lbxc13mllm7f,0,101.6,50,2022-12-11T14:13:44.538Z,2022-12-11T14:13:45Z,3940958753,233,470,3940958673,346,,3940958671,56,Center,,,,,,,,,,,,,,,,5ic26p6vixiy9kqtxniuh9zh1,Pisco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490390117,471,1,2,56,38,e7p3lxg97gac51s71hotzi0a5,1,4.8,50.4,2022-12-11T14:14:07.269Z,2022-12-11T14:14:11Z,3940961069,213,0.6,3940961067,212,43.0,3940961075,74,,3940961065,141,85.0,3940961071,1,,3940961059,124,,3940961061,56,Back,3940961063,140,39.1,6d7hdegq9cbh7kr8sqvao1qt,D. Bačić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
