id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,assist,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/8/value,keyPass,qualifier/9/value,qualifier/13/value,qualifier/16/value
2526332629,120,1,1,14,8,9ouh98eyf6u69lbxc13mllm7f,1,18.2,32.4,2023-04-01T10:14:43.260Z,2023-04-01T10:14:47Z,4151507011,212,26.2,4151507013,213,1.5,4151507009,141,70.8,4151507007,140,20.6,4151507005,56,Back,,,,,,,,,,c7phsuwshglgu1nud007agqnd,Thaís Ferreira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526332651,121,1,1,14,12,9ouh98eyf6u69lbxc13mllm7f,1,17.3,70.9,2023-04-01T10:14:47.221Z,2023-04-01T10:14:50Z,4151507137,212,16.4,4151507133,140,16.4,4151507139,213,1.6,4151507131,56,Back,4151507135,141,95.0,,,,,,,,,,42t82kh0hqfa7h92x1ujdz97u,Patri Gavira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526332673,122,1,1,14,15,9ouh98eyf6u69lbxc13mllm7f,0,19.7,94.2,2023-04-01T10:14:50.166Z,2023-04-01T10:14:52Z,4151507209,56,Left,4151507207,155,,4151507211,140,67.2,4151507217,213,0.0,4151507213,141,96.3,4151507219,1,,4151507215,212,49.9,,,,5ic26p6vixiy9kqtxniuh9zh1,Pisco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526332677,103,61,1,14,16,1qoqz1tyay060cj5aha7rt1lp,0,30.3,4.1,2023-04-01T10:14:51.889Z,2023-04-01T10:53:00Z,4151507285,56,Back,,,,,,,,,,,,,,,,,,,,,,23cz0ftfc2rstsut0wkmntm8l,Paola Soldevila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526332687,104,5,1,14,17,1qoqz1tyay060cj5aha7rt1lp,0,30.8,-1.2,2023-04-01T10:14:52.564Z,2023-04-01T10:48:15Z,4151507327,347,,4151507325,56,Back,4151507755,233,123,,,,,,,,,,,,,,,,23cz0ftfc2rstsut0wkmntm8l,Paola Soldevila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526332771,123,5,1,14,17,9ouh98eyf6u69lbxc13mllm7f,1,69.2,101.2,2023-04-01T10:14:52.564Z,2023-04-01T10:15:11Z,4151507737,233,104,4151507719,347,,4151507717,56,Left,,,,,,,,,,,,,,,,5ic26p6vixiy9kqtxniuh9zh1,Pisco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526332793,124,1,1,14,35,9ouh98eyf6u69lbxc13mllm7f,1,66.8,100,2023-04-01T10:15:10.429Z,2023-04-01T10:15:13Z,4151507839,141,84.7,4151507833,107,,4151507837,140,73.0,4151507843,213,5.2,4151507835,56,Left,4151507841,212,12.7,,,,,,,5ic26p6vixiy9kqtxniuh9zh1,Pisco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526332801,125,61,1,14,38,9ouh98eyf6u69lbxc13mllm7f,0,72.9,86.2,2023-04-01T10:15:13.236Z,2023-04-01T10:15:13Z,4151507873,56,Left,,,,,,,,,,,,,,,,,,,,,,aoy956n72pya0cc6bqj5x736x,María José Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526332845,105,49,1,14,44,1qoqz1tyay060cj5aha7rt1lp,1,23.1,2.8,2023-04-01T10:15:19.306Z,2023-04-01T10:15:19Z,,,,,,,,,,,,,,,,,,,,,,,,,23cz0ftfc2rstsut0wkmntm8l,Paola Soldevila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526332851,106,1,1,14,44,1qoqz1tyay060cj5aha7rt1lp,0,23.1,2.8,2023-04-01T10:15:19.545Z,2023-04-01T10:15:20Z,4151508091,212,3.3,4151508087,140,26.2,4151508089,141,3.8,4151508093,213,0.2,4151508085,56,Back,,,,,,,,,,23cz0ftfc2rstsut0wkmntm8l,Paola Soldevila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526332861,126,61,1,14,45,9ouh98eyf6u69lbxc13mllm7f,1,76,95.7,2023-04-01T10:15:20.055Z,2023-04-01T10:52:56Z,4151508129,56,Left,,,,,,,,,,,,,,,,,,,,,,5ic26p6vixiy9kqtxniuh9zh1,Pisco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526332871,107,5,1,14,46,1qoqz1tyay060cj5aha7rt1lp,1,19.6,-1.4,2023-04-01T10:15:21.721Z,2023-04-01T10:15:24Z,4151508163,347,,4151508161,56,Back,4151508217,233,127,,,,,,,,,,,,,,,,23cz0ftfc2rstsut0wkmntm8l,Paola Soldevila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526332877,127,5,1,14,46,9ouh98eyf6u69lbxc13mllm7f,0,80.4,101.4,2023-04-01T10:15:21.721Z,2023-04-01T10:48:16Z,4151508185,56,Left,4151508221,233,107,4151508187,347,,,,,,,,,,,,,,,,,5ic26p6vixiy9kqtxniuh9zh1,Pisco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526332925,108,1,1,14,47,1qoqz1tyay060cj5aha7rt1lp,1,18.5,0,2023-04-01T10:15:22.680Z,2023-04-01T10:15:29Z,4151508449,212,17.8,4151508447,141,21.6,4151508451,213,2.1,4151508443,56,Back,4151508441,107,,4151508445,140,9.9,,,,,,,23cz0ftfc2rstsut0wkmntm8l,Paola Soldevila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526332939,109,1,1,14,54,1qoqz1tyay060cj5aha7rt1lp,1,9.6,20.6,2023-04-01T10:15:29.769Z,2023-04-01T10:15:31Z,4151508525,213,1.6,4151508523,212,21.0,4151508519,140,10.0,4151508521,141,51.5,4151508517,56,Back,,,,,,,,,,dl0wzq2dftry5gqgalthhr1ed,Pilar García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526332951,110,1,1,14,56,1qoqz1tyay060cj5aha7rt1lp,1,10,51.5,2023-04-01T10:15:31.705Z,2023-04-01T10:15:32Z,4151508579,56,Back,4151508585,212,21.2,4151508581,140,21.5,4151508587,213,1.0,4151508583,141,77.2,,,,,,,,,,dcbrqeq61r269wyh4k00g3t3o,Carmen Carbonell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526332961,111,1,1,14,57,1qoqz1tyay060cj5aha7rt1lp,1,21.5,77.2,2023-04-01T10:15:32.777Z,2023-04-01T10:15:35Z,4151508639,56,Back,4151508645,212,21.9,4151508641,140,17.8,4151508647,213,4.5,4151508643,141,45.5,,,,,,,,,,cgbly4uoca30z9ey5h722ej56,Cristina Cubedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526332969,112,1,1,15,0,1qoqz1tyay060cj5aha7rt1lp,1,18.7,42.4,2023-04-01T10:15:35.465Z,2023-04-01T12:07:23Z,4151508691,56,Back,4151508693,140,22.2,4151508697,212,16.3,4151508699,213,4.9,4151508695,141,19.1,,,,,,,,,,dcbrqeq61r269wyh4k00g3t3o,Carmen Carbonell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526333001,113,1,1,15,3,1qoqz1tyay060cj5aha7rt1lp,0,22.2,19.1,2023-04-01T10:15:38.633Z,2023-04-01T10:15:44Z,4151508853,213,0.1,4151508851,212,62.9,4151508847,140,81.6,4151508843,155,,4151508849,141,31.2,4151508855,1,,4151508845,56,Center,,,,dl0wzq2dftry5gqgalthhr1ed,Pilar García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526332987,128,49,1,15,8,9ouh98eyf6u69lbxc13mllm7f,1,22.6,72.9,2023-04-01T10:15:43.269Z,2023-04-01T10:15:43Z,,,,,,,,,,,,,,,,,,,,,,,,,c7phsuwshglgu1nud007agqnd,Thaís Ferreira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526333029,129,1,1,15,9,9ouh98eyf6u69lbxc13mllm7f,1,22.6,74.2,2023-04-01T10:15:44.301Z,2023-04-01T10:15:49Z,4151508955,213,3.4,4151508951,141,69.4,4151508947,56,Back,4151508949,140,11.1,4151508953,212,12.5,,,,,,,,,,c7phsuwshglgu1nud007agqnd,Thaís Ferreira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526333033,130,1,1,15,10,9ouh98eyf6u69lbxc13mllm7f,0,9.1,72.1,2023-04-01T10:15:45.461Z,2023-04-01T10:52:52Z,4151508971,141,100.0,4151508973,212,19.9,4151508969,140,8.3,4151508967,56,Back,4151508975,213,1.6,,,,,,,,,,7yjvzelaq5iir99b4631uiyg9,Aline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526333117,114,5,1,15,11,1qoqz1tyay060cj5aha7rt1lp,1,93.3,-1,2023-04-01T10:15:46.889Z,2023-04-01T10:16:05Z,4151509307,347,,4151509305,56,Right,4151509313,233,131,,,,,,,,,,,,,,,,dl0wzq2dftry5gqgalthhr1ed,Pilar García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526333035,131,5,1,15,11,9ouh98eyf6u69lbxc13mllm7f,0,6.7,101,2023-04-01T10:15:46.889Z,2023-04-01T10:48:16Z,4151508979,56,Back,4151508981,347,,4151509337,233,114,,,,,,,,,,,,,,,,7yjvzelaq5iir99b4631uiyg9,Aline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526333171,115,1,1,15,29,1qoqz1tyay060cj5aha7rt1lp,1,94.9,0,2023-04-01T10:16:05.016Z,2023-04-01T10:16:10Z,4151509529,56,Right,4151509527,107,,4151509535,212,15.6,4151509537,213,2.0,4151509533,141,20.3,4151509531,140,88.9,,,,,,,23cz0ftfc2rstsut0wkmntm8l,Paola Soldevila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526333213,116,1,1,15,33,1qoqz1tyay060cj5aha7rt1lp,1,89.7,15.3,2023-04-01T10:16:08.233Z,2023-04-01T10:16:18Z,4151509729,212,8.2,4151509723,56,Right,4151509727,141,4.1,4151509725,140,92.5,4151509731,213,5.1,,,,,,,,,,49klmhzbsmlxnkp2w60y66sph,Sheila Guijarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526333217,117,1,1,15,36,1qoqz1tyay060cj5aha7rt1lp,1,92.5,4.1,2023-04-01T10:16:11.617Z,2023-04-01T10:16:23Z,4151509755,213,3.0,4151509749,140,90.3,4151509751,141,4.7,4151509747,56,Right,4151509753,212,2.3,,,,,,,,,,5mk5a6g9962zs1f0dgv2g3o45,Nerea Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526333227,118,1,1,15,39,1qoqz1tyay060cj5aha7rt1lp,0,90.3,4.7,2023-04-01T10:16:14.608Z,2023-04-01T10:16:25Z,4151509807,1,,4151509803,212,33.5,4151509867,233,132,4151509801,141,53.4,4151509805,213,1.4,4151509799,140,95.3,4151509797,56,Center,4151509793,2,,49klmhzbsmlxnkp2w60y66sph,Sheila Guijarro,,4151509795,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526333243,132,11,1,15,42,9ouh98eyf6u69lbxc13mllm7f,1,4.4,47.5,2023-04-01T10:16:17.365Z,2023-04-01T10:16:18Z,4151509847,56,Back,4151509871,233,118,4151509849,88,,,,,,,,,,,,,,,,,7yjvzelaq5iir99b4631uiyg9,Aline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526333385,133,1,1,15,55,9ouh98eyf6u69lbxc13mllm7f,1,16.2,47.5,2023-04-01T10:16:30.334Z,2023-04-01T10:16:39Z,4151510551,1,,4151510547,212,38.9,4151510543,140,53.2,4151510549,213,0.0,4151510541,56,Center,4151510545,141,49.1,4151510539,199,,,,,7yjvzelaq5iir99b4631uiyg9,Aline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526333393,134,1,1,16,4,9ouh98eyf6u69lbxc13mllm7f,0,52.3,48.5,2023-04-01T10:16:39.237Z,2023-04-01T10:16:41Z,4151510581,213,6.2,4151510575,140,85.8,4151510583,1,,4151510579,212,35.2,4151510577,141,45.2,4151510573,56,Center,4151510571,3,,,,,3rob14yal0zrzxj2tdpp4sewa,Paola Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526333395,119,52,1,16,6,1qoqz1tyay060cj5aha7rt1lp,1,11.1,64.3,2023-04-01T10:16:41.177Z,2023-04-01T10:16:41Z,,,,,,,,,,,,,,,,,,,,,,,,,dcbrqeq61r269wyh4k00g3t3o,Carmen Carbonell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526333413,120,1,1,16,7,1qoqz1tyay060cj5aha7rt1lp,1,11.1,64.3,2023-04-01T10:16:42.904Z,2023-04-01T10:16:46Z,4151510715,212,24.6,4151510713,141,32.2,4151510717,213,5.2,4151510711,140,21.9,4151510709,56,Back,4151510707,123,,,,,,,,dcbrqeq61r269wyh4k00g3t3o,Carmen Carbonell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526333429,121,1,1,16,11,1qoqz1tyay060cj5aha7rt1lp,1,21.9,32.2,2023-04-01T10:16:46.584Z,2023-04-01T10:16:50Z,4151510825,140,23.2,4151510831,213,1.5,4151510829,212,22.6,4151510827,141,65.4,4151510823,56,Back,,,,,,,,,,dl0wzq2dftry5gqgalthhr1ed,Pilar García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526333439,122,1,1,16,15,1qoqz1tyay060cj5aha7rt1lp,1,23.2,65.4,2023-04-01T10:16:50.136Z,2023-04-01T10:16:52Z,4151510881,140,17.2,4151510887,213,4.3,4151510883,141,43.3,4151510879,56,Back,4151510885,212,16.3,,,,,,,,,,cgbly4uoca30z9ey5h722ej56,Cristina Cubedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526333463,123,1,1,16,17,1qoqz1tyay060cj5aha7rt1lp,1,17,43.3,2023-04-01T10:16:52.617Z,2023-04-01T10:16:55Z,4151510999,212,12.0,4151510997,141,26.4,4151510993,56,Back,4151510995,140,20.2,4151511001,213,5.0,,,,,,,,,,dcbrqeq61r269wyh4k00g3t3o,Carmen Carbonell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526333477,124,1,1,16,20,1qoqz1tyay060cj5aha7rt1lp,1,20.2,26.4,2023-04-01T10:16:55.192Z,2023-04-01T10:16:57Z,4151511083,213,1.9,4151511075,56,Back,4151511081,212,21.8,4151511077,140,12.9,4151511079,141,56.4,,,,,,,,,,dl0wzq2dftry5gqgalthhr1ed,Pilar García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526333493,125,1,1,16,22,1qoqz1tyay060cj5aha7rt1lp,1,12.9,56.4,2023-04-01T10:16:57.736Z,2023-04-01T10:17:00Z,4151511175,141,70.2,4151511179,213,0.8,4151511177,212,12.8,4151511173,140,21.2,4151511171,56,Back,,,,,,,,,,dcbrqeq61r269wyh4k00g3t3o,Carmen Carbonell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526333501,126,1,1,16,25,1qoqz1tyay060cj5aha7rt1lp,0,21.2,70.2,2023-04-01T10:17:00.360Z,2023-04-01T10:17:01Z,4151511213,141,73.8,4151511217,213,0.2,4151511211,140,33.3,4151511209,56,Back,4151511215,212,12.9,,,,,,,,,,cgbly4uoca30z9ey5h722ej56,Cristina Cubedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526333525,135,49,1,16,31,9ouh98eyf6u69lbxc13mllm7f,1,65.7,32.2,2023-04-01T10:17:06.301Z,2023-04-01T10:17:06Z,,,,,,,,,,,,,,,,,,,,,,,,,buqygjztmnvmul49w3grzuo5x,J. Blom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526333543,136,1,1,16,31,9ouh98eyf6u69lbxc13mllm7f,1,67.2,33.6,2023-04-01T10:17:06.694Z,2023-04-01T10:17:10Z,4151511379,213,6.0,4151511377,212,12.8,4151511373,140,78.9,4151511371,56,Center,4151511375,141,28.5,,,,,,,,,,buqygjztmnvmul49w3grzuo5x,J. Blom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526333565,137,1,1,16,34,9ouh98eyf6u69lbxc13mllm7f,1,81.6,23.9,2023-04-01T10:17:09.909Z,2023-04-01T10:17:13Z,4151511483,141,10.4,4151511487,213,3.6,4151511481,140,65.4,4151511485,212,19.3,4151511479,56,Right,,,,,,,,,,3rob14yal0zrzxj2tdpp4sewa,Paola Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526333623,138,1,1,16,38,9ouh98eyf6u69lbxc13mllm7f,1,65.4,10.3,2023-04-01T10:17:13.774Z,2023-04-01T10:17:20Z,4151511745,141,44.9,4151511737,2,,4151511739,155,,4151511751,1,,4151511743,140,92.6,4151511747,212,37.0,4151511749,213,0.7,4151511741,56,Center,dc80qat3wirccbux02od5ogyd,María Estella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526333627,139,1,1,16,39,9ouh98eyf6u69lbxc13mllm7f,0,92.3,41.7,2023-04-01T10:17:14.110Z,2023-04-01T12:03:42Z,4151511761,56,Center,4151512555,213,1.2,4151512553,212,9.1,4151512549,140,95.6,4151512551,141,54.0,4151512547,168,,,,,,,,1au0af90j09ol6827vodhg1k9,C. Falknor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526333587,127,12,1,16,40,1qoqz1tyay060cj5aha7rt1lp,1,7.8,43.4,2023-04-01T10:17:15.688Z,2023-04-01T10:17:33Z,4151511613,167,,4151511581,140,0.0,4151511591,213,3.2,4151511583,141,42.5,4151511587,212,9.4,4151511685,15,,4151511577,56,Back,,,,3bnl8jpyjy436d6rq46apwei2,Lara Mata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526333591,128,6,1,16,41,1qoqz1tyay060cj5aha7rt1lp,0,0.7,45.2,2023-04-01T10:17:16.411Z,2023-04-01T10:46:18Z,4151566229,233,141,4151511597,56,Back,4151511599,73,,,,,,,,,,,,,,,,,3bnl8jpyjy436d6rq46apwei2,Lara Mata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526333729,141,6,1,16,41,9ouh98eyf6u69lbxc13mllm7f,1,99.3,54.8,2023-04-01T10:17:16.411Z,2023-04-01T10:46:18Z,4151566201,233,128,4151512241,56,Center,4151512243,73,,,,,,,,,,,,,,,,,1au0af90j09ol6827vodhg1k9,C. Falknor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526333631,140,43,1,16,46,9ouh98eyf6u69lbxc13mllm7f,1,0,0,2023-04-01T10:17:21.319Z,2023-04-01T10:17:41Z,4151512307,144,5,4151511781,56,Center,4151511783,346,0,,,,,,,,,,,,,,,,1au0af90j09ol6827vodhg1k9,C. Falknor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526333927,142,1,1,17,29,9ouh98eyf6u69lbxc13mllm7f,1,99.5,99.5,2023-04-01T10:18:04.678Z,2023-04-01T11:00:11Z,4151513185,155,,4151513195,212,45.7,4151513183,6,,4151513199,1,,4151513187,225,,4151513197,213,4.5,4151513189,56,Center,4151513193,141,33.4,80bmdjixjy34wx3e5fb8re961,Natalia Ramos,,4151513181,2,4151513191,140,4151576667,154,,4151576665,210,15,,,,,,,,,,,,,,,,,,1,91.7,,
2526333931,143,15,1,17,31,9ouh98eyf6u69lbxc13mllm7f,1,92.8,38.5,2023-04-01T10:18:06.357Z,2023-04-01T10:59:52Z,4151513993,146,98.0,4151513863,233,130,4151513987,102,47.0,4151513983,25,,4151513995,147,45.8,4151576671,29,,4151513835,15,,4151576669,80,,dc80qat3wirccbux02od5ogyd,María Estella,,4151513989,103,4151576675,55,4151576673,154,,4151513839,328,,4151513219,17,,4151513221,56,,,,,,,,,,,,15.2,,142,Center,
2526333905,130,10,1,17,31,1qoqz1tyay060cj5aha7rt1lp,1,0.9,53,2023-04-01T10:18:06.457Z,2023-04-01T10:18:28Z,4151513113,182,,4151513883,233,143,4151513111,178,,4151513109,177,,4151513115,56,Back,,,,,,,,,,dcbrqeq61r269wyh4k00g3t3o,Carmen Carbonell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526333899,129,52,1,17,31,1qoqz1tyay060cj5aha7rt1lp,1,0.9,53,2023-04-01T10:18:06.467Z,2023-04-01T10:18:08Z,,,,,,,,,,,,,,,,,,,,,,,,,dcbrqeq61r269wyh4k00g3t3o,Carmen Carbonell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526333939,131,1,1,17,35,1qoqz1tyay060cj5aha7rt1lp,0,8.7,42.5,2023-04-01T10:18:10.233Z,2023-04-01T10:18:11Z,4151513273,1,,4151513265,140,46.7,4151513271,213,6.2,4151513261,199,,4151513267,141,39.8,4151513263,56,Back,4151513269,212,39.9,,,,dcbrqeq61r269wyh4k00g3t3o,Carmen Carbonell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526333967,144,1,1,17,38,9ouh98eyf6u69lbxc13mllm7f,1,52.6,68.8,2023-04-01T10:18:13.445Z,2023-04-01T10:18:16Z,4151513447,212,13.3,4151513443,140,54.1,4151513449,213,4.8,4151513441,56,Center,4151513445,141,49.4,4151513439,3,,,,,,,,80bmdjixjy34wx3e5fb8re961,Natalia Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526333969,145,49,1,17,38,9ouh98eyf6u69lbxc13mllm7f,1,52.8,48.1,2023-04-01T10:18:13.550Z,2023-04-01T10:51:20Z,,,,,,,,,,,,,,,,,,,,,,,,,buqygjztmnvmul49w3grzuo5x,J. Blom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526333973,146,1,1,17,39,9ouh98eyf6u69lbxc13mllm7f,0,52.8,48.1,2023-04-01T10:18:14.565Z,2023-04-01T12:03:40Z,4151513469,56,Center,4151513475,141,55.8,4151513479,213,0.9,4151513473,140,56.5,4151513477,212,6.5,,,,,,,,,,buqygjztmnvmul49w3grzuo5x,J. Blom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526333989,132,1,1,17,41,1qoqz1tyay060cj5aha7rt1lp,1,36.5,43.1,2023-04-01T10:18:16.185Z,2023-04-01T10:51:17Z,4151513601,1,,4151513591,56,Right,4151513597,212,55.3,4151513589,155,,4151513593,140,81.8,4151513599,213,5.7,4151513595,141,1.7,,,,dl0wzq2dftry5gqgalthhr1ed,Pilar García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526333991,133,3,1,17,45,1qoqz1tyay060cj5aha7rt1lp,0,86.4,4.4,2023-04-01T10:18:20.744Z,2023-04-01T10:18:25Z,4151513729,233,147,4151513605,56,Right,4151513607,286,,,,,,,,,,,,,,,,,tfni0bbycqnutwdofnndixd6,Fatou Kanteh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526334005,147,7,1,17,45,9ouh98eyf6u69lbxc13mllm7f,1,13.6,95.6,2023-04-01T10:18:20.745Z,2023-04-01T10:18:25Z,4151513697,285,,4151513693,167,,4151513725,233,133,4151513695,56,Back,,,,,,,,,,,,,5ic26p6vixiy9kqtxniuh9zh1,Pisco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526334153,134,5,1,17,46,1qoqz1tyay060cj5aha7rt1lp,1,88.2,-2,2023-04-01T10:18:21.992Z,2023-04-01T10:18:48Z,4151514469,56,Right,4151514471,347,,4151514473,233,148,,,,,,,,,,,,,,,,tfni0bbycqnutwdofnndixd6,Fatou Kanteh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526334011,148,5,1,17,46,9ouh98eyf6u69lbxc13mllm7f,0,11.8,102,2023-04-01T10:18:21.992Z,2023-04-01T10:48:16Z,4151514477,233,134,4151513711,347,,4151513707,56,Back,,,,,,,,,,,,,,,,5ic26p6vixiy9kqtxniuh9zh1,Pisco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526334175,135,1,1,18,13,1qoqz1tyay060cj5aha7rt1lp,1,91.3,0,2023-04-01T10:18:48.264Z,2023-04-01T10:18:49Z,4151514561,213,0.5,4151514555,140,98.3,4151514559,212,8.4,4151514553,56,Right,4151514557,141,5.2,4151514551,107,,,,,,,,23cz0ftfc2rstsut0wkmntm8l,Paola Soldevila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526334179,136,1,1,18,14,1qoqz1tyay060cj5aha7rt1lp,0,98.3,5.2,2023-04-01T10:18:49.832Z,2023-04-01T10:18:51Z,4151514579,212,10.9,4151514573,56,Right,4151514577,141,8.2,4151514581,213,3.0,4151514575,140,88.1,,,,,,,,,,tfni0bbycqnutwdofnndixd6,Fatou Kanteh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526334197,149,49,1,18,17,9ouh98eyf6u69lbxc13mllm7f,1,17.3,80.3,2023-04-01T10:18:52.485Z,2023-04-01T10:18:52Z,,,,,,,,,,,,,,,,,,,,,,,,,42t82kh0hqfa7h92x1ujdz97u,Patri Gavira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526334225,150,1,1,18,17,9ouh98eyf6u69lbxc13mllm7f,1,16.4,83,2023-04-01T10:18:52.877Z,2023-04-01T10:18:55Z,4151514715,56,Back,4151514721,212,4.5,4151514717,140,19.4,4151514719,141,87.7,4151514723,213,0.8,,,,,,,,,,42t82kh0hqfa7h92x1ujdz97u,Patri Gavira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526334227,151,61,1,18,19,9ouh98eyf6u69lbxc13mllm7f,0,19.6,85.4,2023-04-01T10:18:54.903Z,2023-04-01T10:18:55Z,4151514727,56,Back,,,,,,,,,,,,,,,,,,,,,,3rob14yal0zrzxj2tdpp4sewa,Paola Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526334255,137,50,1,18,22,1qoqz1tyay060cj5aha7rt1lp,1,84,10,2023-04-01T10:18:57.241Z,2023-04-01T10:19:03Z,4151514817,286,,4151514815,56,Right,4151515007,233,152,,,,,,,,,,,,,,,,5mk5a6g9962zs1f0dgv2g3o45,Nerea Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526334285,152,7,1,18,22,9ouh98eyf6u69lbxc13mllm7f,1,16,90,2023-04-01T10:18:57.242Z,2023-04-01T10:19:03Z,4151514949,56,Back,4151514951,285,,4151514991,233,137,,,,,,,,,,,,,,,,3rob14yal0zrzxj2tdpp4sewa,Paola Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
