id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,assist,qualifier/8/value,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2502865751,109,1,1,11,50,cd1ottifbgcfrn6pdrdpwt7z0,1,48.3,5.6,2023-02-01T18:12:55.535Z,2023-02-01T18:12:58Z,4006728731,213,6.2,4006728727,141,3.7,4006728725,140,62.3,4006728729,212,14.8,4006728723,56,Right,,,,,,,,,,5w3y2f2ydr2ecq90cdzbn6ns9,Anna Torrodà,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502865759,110,1,1,11,53,cd1ottifbgcfrn6pdrdpwt7z0,0,62.2,3.7,2023-02-01T18:12:58.238Z,2023-02-01T18:13:01Z,4006728767,56,Right,4006728773,212,1.2,4006728765,168,,4006728841,233,112,4006728845,286,,4006728839,236,,4006728775,213,1.1,4006728769,140,62.7,er6khxd9z3wfjekigs4nxf8q,Asun Martínez,,4006728771,141,,,,,,,,,,,,,,,,,,5.3,,,,,,,,
2502865765,112,74,1,11,53,bop6aslxmwvzsapdxsw3xbvfg,1,41.6,93.3,2023-02-01T18:12:58.239Z,2023-02-01T18:50:29Z,4006728879,233,110,4006728803,285,,4006728801,56,Back,,,,,,,,,,,,,,,,f0cwpq45aa7b5de10j9skw44p,Nuria Rábano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502865793,111,5,1,11,53,cd1ottifbgcfrn6pdrdpwt7z0,1,58.2,-1.4,2023-02-01T18:12:59.214Z,2023-02-01T18:13:01Z,4006728961,347,,4006728975,233,113,4006728959,56,Right,,,,,,,,,,,,,,,,er6khxd9z3wfjekigs4nxf8q,Asun Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502865779,113,5,1,11,53,bop6aslxmwvzsapdxsw3xbvfg,0,41.8,101.4,2023-02-01T18:12:59.214Z,2023-02-01T18:48:06Z,4006728987,233,111,4006728887,56,Back,4006728889,347,,,,,,,,,,,,,,,,,f0cwpq45aa7b5de10j9skw44p,Nuria Rábano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502865921,112,1,1,12,6,cd1ottifbgcfrn6pdrdpwt7z0,1,55.9,0,2023-02-01T18:13:11.311Z,2023-02-01T18:13:14Z,4006729675,141,32.5,4006729669,107,,4006729671,56,Center,4006729677,212,23.5,4006729681,1,,4006729679,213,1.4,4006729673,140,59.4,,,,2qh8rg0ekcnh8qjvnnrpc9olx,L. Bakker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502865929,113,1,1,12,8,cd1ottifbgcfrn6pdrdpwt7z0,1,60.3,32.1,2023-02-01T18:13:14.190Z,2023-02-01T18:13:15Z,4006729729,212,12.6,4006729725,140,48.4,4006729723,56,Back,4006729731,213,3.3,4006729727,141,30.1,,,,,,,,,,5w3y2f2ydr2ecq90cdzbn6ns9,Anna Torrodà,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502865947,114,1,1,12,9,cd1ottifbgcfrn6pdrdpwt7z0,0,48,30,2023-02-01T18:13:15.007Z,2023-02-01T18:13:16Z,4006729797,56,Center,4006729805,213,0.5,4006729803,212,22.6,4006729801,141,44.5,4006729799,140,67.4,,,,,,,,,,5cpnfg3x95yjy00c6h2g22tp1,Marta Carro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502865961,114,49,1,12,11,bop6aslxmwvzsapdxsw3xbvfg,1,36.2,62.6,2023-02-01T18:13:17.075Z,2023-02-01T18:13:17Z,,,,,,,,,,,,,,,,,,,,,,,,,bgzh3zwl99bpnnpj37jn4dmtx,Irene Paredes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502865973,115,1,1,12,12,bop6aslxmwvzsapdxsw3xbvfg,1,36.2,62.6,2023-02-01T18:13:17.251Z,2023-02-01T18:13:18Z,4006729957,212,8.5,4006729953,140,43.0,4006729959,213,0.6,4006729955,141,69.3,4006729951,56,Back,,,,,,,,,,bgzh3zwl99bpnnpj37jn4dmtx,Irene Paredes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502865997,116,1,1,12,13,bop6aslxmwvzsapdxsw3xbvfg,1,43,69.3,2023-02-01T18:13:18.275Z,2023-02-01T18:13:19Z,4006730075,212,4.6,4006730069,56,Back,4006730071,140,39.3,4006730077,213,3.7,4006730073,141,65.7,,,,,,,,,,6291bj0xqq1w2631bajrpeb4l,Mariona Caldentey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502866013,117,1,1,12,14,bop6aslxmwvzsapdxsw3xbvfg,1,39.5,67.5,2023-02-01T18:13:19.763Z,2023-02-01T18:13:22Z,4006730179,141,84.5,4006730181,212,16.3,4006730175,56,Back,4006730183,213,2.4,4006730177,140,28.5,,,,,,,,,,22zrashyijuh9pnjovqpyl8lx,Patri Guijarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502866035,118,1,1,12,16,bop6aslxmwvzsapdxsw3xbvfg,1,28.5,86.9,2023-02-01T18:13:21.955Z,2023-02-01T18:13:25Z,4006730331,56,Back,4006730335,141,51.8,4006730339,213,4.0,4006730333,140,7.7,4006730341,1,,4006730337,212,32.4,,,,,,,f0cwpq45aa7b5de10j9skw44p,Nuria Rábano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502866073,119,1,1,12,19,bop6aslxmwvzsapdxsw3xbvfg,1,7.7,51.8,2023-02-01T18:13:24.995Z,2023-02-01T18:13:28Z,4006730531,213,5.6,4006730527,141,29.3,4006730523,56,Back,4006730529,212,23.4,4006730525,140,24.5,,,,,,,,,,11so3nfejun31ajhmqjlwapqt,Sandra Paños,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502866109,120,1,1,12,22,bop6aslxmwvzsapdxsw3xbvfg,1,26.5,27.5,2023-02-01T18:13:28.099Z,2023-02-01T18:13:31Z,4006730727,140,35.6,4006730733,213,5.3,4006730725,56,Back,4006730731,212,18.6,4006730729,141,4.0,,,,,,,,,,bgzh3zwl99bpnnpj37jn4dmtx,Irene Paredes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502866177,121,1,1,12,26,bop6aslxmwvzsapdxsw3xbvfg,1,34.2,5.3,2023-02-01T18:13:31.475Z,2023-02-01T18:13:36Z,4006731053,213,1.4,4006731049,141,12.5,4006731047,140,35.2,4006731045,56,Back,4006731051,212,5.0,,,,,,,,,,5h9k65zukry196snla3xgmh91,Marta Torrejón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502866195,122,1,1,12,30,bop6aslxmwvzsapdxsw3xbvfg,1,39.8,25.1,2023-02-01T18:13:36.034Z,2023-02-01T18:13:37Z,4006731183,141,4.3,4006731187,213,4.8,4006731185,212,14.3,4006731181,140,41.5,4006731179,56,Back,,,,,,,,,,5ovqn6llocczhae9n1kzj5nf9,Aitana Bonmatí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502866217,123,1,1,12,32,bop6aslxmwvzsapdxsw3xbvfg,1,41.5,4.3,2023-02-01T18:13:37.811Z,2023-02-01T18:13:40Z,4006731305,212,18.5,4006731301,140,33.4,4006731299,56,Back,4006731307,213,2.0,4006731303,141,28.4,,,,,,,,,,5h9k65zukry196snla3xgmh91,Marta Torrejón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502866311,124,1,1,12,35,bop6aslxmwvzsapdxsw3xbvfg,1,33.4,28.4,2023-02-01T18:13:40.451Z,2023-02-01T18:13:47Z,4006731733,141,62.4,4006731737,212,23.2,4006731741,213,1.5,4006731729,140,34.7,4006731725,56,Back,,,,,,,,,,bgzh3zwl99bpnnpj37jn4dmtx,Irene Paredes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502866325,125,1,1,12,42,bop6aslxmwvzsapdxsw3xbvfg,1,64.7,75.2,2023-02-01T18:13:47.859Z,2023-02-01T18:13:49Z,4006731807,141,66.5,4006731811,213,4.7,4006731809,212,5.9,4006731805,140,64.4,4006731803,56,Center,,,,,,,,,,4n6mnhjzt6zpicfea3ym678id,Mapi León,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502866367,126,1,1,12,44,bop6aslxmwvzsapdxsw3xbvfg,1,64.4,66.5,2023-02-01T18:13:49.667Z,2023-02-01T18:13:52Z,4006732005,213,1.6,4006732003,212,6.2,4006731997,56,Center,4006732001,141,75.6,4006731999,140,64.3,,,,,,,,,,22zrashyijuh9pnjovqpyl8lx,Patri Guijarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502866417,127,1,1,12,47,bop6aslxmwvzsapdxsw3xbvfg,1,64.3,76.7,2023-02-01T18:13:52.483Z,2023-02-01T18:13:56Z,4006732245,56,Left,4006732251,212,19.2,4006732247,140,80.1,4006732253,213,0.5,4006732249,141,90.9,,,,,,,,,,4n6mnhjzt6zpicfea3ym678id,Mapi León,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502866439,128,1,1,12,50,bop6aslxmwvzsapdxsw3xbvfg,1,92.7,85.3,2023-02-01T18:13:56.083Z,2023-02-01T18:14:18Z,4006732357,141,72.8,4006732355,140,85.5,4006732363,213,4.0,4006732359,212,11.4,4006732353,56,Center,,,,,,,,,,f0cwpq45aa7b5de10j9skw44p,Nuria Rábano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502866497,129,1,1,12,52,bop6aslxmwvzsapdxsw3xbvfg,1,85.6,74.1,2023-02-01T18:13:57.906Z,2023-02-01T18:14:02Z,4006732629,345,,4006732617,212,39.9,4006732611,56,Right,4006732615,141,16.0,4006732609,155,,4006732607,2,,4006732621,1,,4006732613,140,91.0,1vqpa944d79cnljfbjb8yjlcl,F. Rolfö,,4006732619,213,,,,,,,,,,,,,,,,,,4.9,,,,,,,,
2502866533,130,1,1,12,57,bop6aslxmwvzsapdxsw3xbvfg,1,90.3,15.5,2023-02-01T18:14:02.835Z,2023-02-01T18:14:06Z,4006732841,141,26.2,4006732843,212,8.6,4006732845,213,2.1,4006732837,56,Center,4006732839,140,86.0,,,,,,,,,,5h9k65zukry196snla3xgmh91,Marta Torrejón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502866561,131,1,1,13,1,bop6aslxmwvzsapdxsw3xbvfg,1,81.1,28.7,2023-02-01T18:14:06.466Z,2023-02-01T18:14:08Z,4006732983,213,2.4,4006732975,56,Center,4006732977,140,75.6,4006732981,212,7.7,4006732979,141,36.2,,,,,,,,,,dzhvgrdkl4nuj8z4fd9to0ag9,Geyse Ferreira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502866581,132,1,1,13,3,bop6aslxmwvzsapdxsw3xbvfg,1,75.6,36.2,2023-02-01T18:14:08.595Z,2023-02-01T18:14:31Z,4006733091,140,85.4,4006733095,212,19.1,4006734349,154,,4006733089,56,Center,4006733097,213,1.0,4006733093,141,59.9,4006734347,210,15,,,,22zrashyijuh9pnjovqpyl8lx,Patri Guijarro,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502866585,133,15,1,13,5,bop6aslxmwvzsapdxsw3xbvfg,1,85.4,58.5,2023-02-01T18:14:10.675Z,2023-02-01T18:14:31Z,4006733107,22,,4006734363,103,19,4006734365,146,87.7,4006733111,56,Center,4006734099,82,,4006734351,76,,4006734367,147,57.6,4006734353,29,,6291bj0xqq1w2631bajrpeb4l,Mariona Caldentey,,4006734371,231,4006734355,154,,4006734095,20,,4006733109,17,4006734121,233,115,4006734369,230,98.1,4006734361,102,,51.6,,4006734357,55,52.7,132,,,
2502866609,115,10,1,13,5,cd1ottifbgcfrn6pdrdpwt7z0,1,9.3,42.7,2023-02-01T18:14:10.775Z,2023-02-01T18:14:27Z,4006733223,94,,4006733225,56,Back,4006734125,233,133,,,,,,,,,,,,,,,,2qh8rg0ekcnh8qjvnnrpc9olx,L. Bakker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502866623,116,49,1,13,8,cd1ottifbgcfrn6pdrdpwt7z0,1,20.1,46.1,2023-02-01T18:14:14.014Z,2023-02-01T18:14:14Z,,,,,,,,,,,,,,,,,,,,,,,,,5w3y2f2ydr2ecq90cdzbn6ns9,Anna Torrodà,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502866641,117,1,1,13,8,cd1ottifbgcfrn6pdrdpwt7z0,1,20.1,46.1,2023-02-01T18:14:14.142Z,2023-02-01T18:14:14Z,4006733393,213,2.6,4006733381,56,Back,4006733385,140,13.3,4006733391,212,8.5,4006733389,141,52.8,,,,,,,,,,5w3y2f2ydr2ecq90cdzbn6ns9,Anna Torrodà,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502866665,118,1,1,13,9,cd1ottifbgcfrn6pdrdpwt7z0,1,13.5,52.5,2023-02-01T18:14:14.798Z,2023-02-01T18:14:16Z,4006733517,213,0.1,4006733509,141,54.6,4006733501,56,Back,4006733505,140,26.9,4006733513,212,14.1,,,,,,,,,,5cpnfg3x95yjy00c6h2g22tp1,Marta Carro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502866739,119,1,1,13,11,cd1ottifbgcfrn6pdrdpwt7z0,1,26.9,54.6,2023-02-01T18:14:16.526Z,2023-02-01T18:14:24Z,4006733939,141,97.8,4006733941,212,56.3,4006733945,1,,4006733935,56,Left,4006733937,140,72.6,4006733943,213,0.5,,,,,,,bdaicql6er9antum0eaar9x0q,Fiamma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502866755,120,1,1,13,19,cd1ottifbgcfrn6pdrdpwt7z0,1,73.4,92.3,2023-02-01T18:14:24.526Z,2023-02-01T18:14:26Z,4006734061,213,4.8,4006734053,56,Center,4006734059,212,9.3,4006734055,140,74.5,4006734057,141,78.7,,,,,,,,,,4nvfy4deuo9cmsegz492aq2g9,Macarena Portales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502866785,121,1,1,13,21,cd1ottifbgcfrn6pdrdpwt7z0,1,72.8,80.6,2023-02-01T18:14:26.590Z,2023-02-01T18:14:29Z,4006734207,213,3.1,4006734205,212,12.5,4006734201,140,60.9,4006734199,56,Left,4006734203,141,80.8,,,,,,,,,,1533xkmkmi8rpb6yoa8807xn8,I. Chacón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502866819,122,1,1,13,24,cd1ottifbgcfrn6pdrdpwt7z0,1,60.8,80.8,2023-02-01T18:14:29.326Z,2023-02-01T18:14:32Z,4006734417,141,74.5,4006734421,213,3.3,4006734419,212,21.0,4006734413,56,Back,4006734415,140,41.2,,,,,,,,,,5w3y2f2ydr2ecq90cdzbn6ns9,Anna Torrodà,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502866833,123,1,1,13,27,cd1ottifbgcfrn6pdrdpwt7z0,1,41.2,74.5,2023-02-01T18:14:32.685Z,2023-02-01T18:14:34Z,4006734487,212,18.4,4006734483,140,58.0,4006734489,213,6.0,4006734485,141,66.7,4006734481,56,Center,,,,,,,,,,2me13zmgmf0r0wtsjmxid1zvt,Berta Pujadas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502866871,124,1,1,13,29,cd1ottifbgcfrn6pdrdpwt7z0,1,57.1,68.1,2023-02-01T18:14:34.846Z,2023-02-01T18:14:38Z,4006734733,141,68.8,4006734735,212,18.7,4006734731,140,74.9,4006734729,56,Center,4006734737,213,0.0,,,,,,,,,,bdaicql6er9antum0eaar9x0q,Fiamma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502866877,125,1,1,13,32,cd1ottifbgcfrn6pdrdpwt7z0,0,75.6,66,2023-02-01T18:14:37.869Z,2023-02-01T18:14:38Z,4006734777,212,6.6,4006734779,213,3.9,4006734769,56,Center,4006734775,141,59.3,4006734771,140,71.0,,,,,,,,,,1533xkmkmi8rpb6yoa8807xn8,I. Chacón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502866893,134,49,1,13,34,bop6aslxmwvzsapdxsw3xbvfg,1,29.7,52.4,2023-02-01T18:14:39.524Z,2023-02-01T18:14:39Z,,,,,,,,,,,,,,,,,,,,,,,,,6291bj0xqq1w2631bajrpeb4l,Mariona Caldentey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502866929,135,1,1,13,34,bop6aslxmwvzsapdxsw3xbvfg,1,29.7,52.4,2023-02-01T18:14:39.827Z,2023-02-01T18:14:42Z,4006735033,213,4.9,4006735027,140,31.2,4006735029,141,41.6,4006735023,56,Back,4006735031,212,7.5,,,,,,,,,,6291bj0xqq1w2631bajrpeb4l,Mariona Caldentey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502867009,136,1,1,13,37,bop6aslxmwvzsapdxsw3xbvfg,1,31,40.1,2023-02-01T18:14:42.276Z,2023-02-01T18:14:54Z,4006735443,212,49.1,4006735431,56,Right,4006735435,140,72.7,4006735451,1,,4006735439,141,7.3,4006735447,213,5.8,4006735427,155,,,,,22zrashyijuh9pnjovqpyl8lx,Patri Guijarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502867015,137,1,1,13,49,bop6aslxmwvzsapdxsw3xbvfg,0,81.9,25,2023-02-01T18:14:54.499Z,2023-02-01T18:14:57Z,4006735495,140,85.5,4006735499,212,3.8,4006735493,56,Center,4006735501,213,6.2,4006735497,141,24.4,,,,,,,,,,dzhvgrdkl4nuj8z4fd9to0ag9,Geyse Ferreira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502867019,126,8,1,13,50,cd1ottifbgcfrn6pdrdpwt7z0,1,10.3,75.9,2023-02-01T18:14:55.263Z,2023-02-01T18:14:55Z,4006735507,56,Back,,,,,,,,,,,,,,,,,,,,,,5o5f6l99dzhim5k1jnnmog6hh,Bea Beltrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502867099,138,1,1,13,57,bop6aslxmwvzsapdxsw3xbvfg,1,95.1,25,2023-02-01T18:15:02.227Z,2023-02-01T18:15:04Z,4006735947,141,19.9,4006735945,140,80.1,4006735951,213,3.4,4006735949,212,16.1,4006735943,56,Right,,,,,,,,,,dzhvgrdkl4nuj8z4fd9to0ag9,Geyse Ferreira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502867155,139,1,1,13,59,bop6aslxmwvzsapdxsw3xbvfg,1,78,19.7,2023-02-01T18:15:04.403Z,2023-02-01T18:15:09Z,4006736239,140,75.7,4006736245,213,2.0,4006736243,212,5.5,4006736241,141,26.9,4006736237,56,Center,,,,,,,,,,5ovqn6llocczhae9n1kzj5nf9,Aitana Bonmatí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502867161,140,1,1,14,4,bop6aslxmwvzsapdxsw3xbvfg,1,74.9,29.5,2023-02-01T18:15:09.667Z,2023-02-01T18:15:10Z,4006736267,140,74.9,4006736273,213,1.6,4006736265,56,Center,4006736269,141,32.8,4006736271,212,2.2,,,,,,,,,,22zrashyijuh9pnjovqpyl8lx,Patri Guijarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502867189,141,1,1,14,5,bop6aslxmwvzsapdxsw3xbvfg,1,74.9,32.8,2023-02-01T18:15:10.243Z,2023-02-01T18:15:13Z,4006736401,212,5.4,4006736395,56,Center,4006736397,140,75.1,4006736403,213,4.8,4006736399,141,24.8,,,,,,,,,,6291bj0xqq1w2631bajrpeb4l,Mariona Caldentey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502867225,142,1,1,14,8,bop6aslxmwvzsapdxsw3xbvfg,1,74.8,24.2,2023-02-01T18:15:13.747Z,2023-02-01T18:15:17Z,4006736615,140,71.1,4006736619,212,19.2,4006736613,56,Center,4006736617,141,51.9,4006736621,213,1.8,,,,,,,,,,5ovqn6llocczhae9n1kzj5nf9,Aitana Bonmatí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502867255,143,1,1,14,12,bop6aslxmwvzsapdxsw3xbvfg,1,71.2,56.7,2023-02-01T18:15:17.554Z,2023-02-01T18:15:20Z,4006736755,213,5.7,4006736751,141,51.9,4006736747,56,Center,4006736753,212,6.3,4006736749,140,76.3,,,,,,,,,,4n6mnhjzt6zpicfea3ym678id,Mapi León,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502867295,144,1,1,14,15,bop6aslxmwvzsapdxsw3xbvfg,1,76.3,51.9,2023-02-01T18:15:20.531Z,2023-02-01T18:15:24Z,4006736933,213,0.5,4006736927,140,79.4,4006736925,56,Center,4006736931,212,3.7,4006736929,141,54.5,,,,,,,,,,6291bj0xqq1w2631bajrpeb4l,Mariona Caldentey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502867309,145,1,1,14,18,bop6aslxmwvzsapdxsw3xbvfg,1,76.7,57.3,2023-02-01T18:15:24.194Z,2023-02-01T18:15:26Z,4006736987,212,7.1,4006736981,56,Center,4006736983,140,71.3,4006736989,213,3.8,4006736985,141,51.0,,,,,,,,,,c1r1tmscj963olp4yo8kedqdx,A. Oshoala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502867341,146,1,1,14,21,bop6aslxmwvzsapdxsw3xbvfg,1,71,51.2,2023-02-01T18:15:26.307Z,2023-02-01T18:15:28Z,4006737119,212,8.0,4006737113,56,Center,4006737115,140,71.6,4006737117,141,39.5,4006737121,213,4.8,,,,,,,,,,22zrashyijuh9pnjovqpyl8lx,Patri Guijarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502867365,147,1,1,14,23,bop6aslxmwvzsapdxsw3xbvfg,1,71.5,39.4,2023-02-01T18:15:28.820Z,2023-02-01T18:15:32Z,4006737231,155,,4006737239,212,23.2,4006737233,56,Center,4006737235,140,78.9,4006737241,213,1.2,4006737237,141,71.6,,,,,,,5ovqn6llocczhae9n1kzj5nf9,Aitana Bonmatí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502867379,148,1,1,14,26,bop6aslxmwvzsapdxsw3xbvfg,1,78.9,71.6,2023-02-01T18:15:32.195Z,2023-02-01T18:15:33Z,4006737289,140,79.9,4006737291,141,59.6,4006737293,212,8.2,4006737295,213,4.8,4006737287,56,Center,,,,,,,,,,f0cwpq45aa7b5de10j9skw44p,Nuria Rábano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502867445,149,1,1,14,27,bop6aslxmwvzsapdxsw3xbvfg,1,79.9,59.6,2023-02-01T18:15:33.075Z,2023-02-01T18:15:39Z,4006737589,141,66.2,4006737591,212,11.7,4006737587,140,90.2,4006737585,56,Center,4006737593,213,0.4,,,,,,,,,,6291bj0xqq1w2631bajrpeb4l,Mariona Caldentey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502867449,150,1,1,14,33,bop6aslxmwvzsapdxsw3xbvfg,1,92.2,67.8,2023-02-01T18:15:38.547Z,2023-02-01T18:51:48Z,4006740039,210,16,4006738607,212,14.3,4006737613,56,Center,4006738609,213,5.0,4006740043,22,,4006738605,141,47.6,4006740041,154,,4006738603,140,95.9,f0cwpq45aa7b5de10j9skw44p,Nuria Rábano,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
2502867471,151,16,1,14,34,bop6aslxmwvzsapdxsw3xbvfg,1,97.4,48.2,2023-02-01T18:15:39.331Z,2023-02-01T18:16:34Z,4006739235,375,14:33.936,4006740101,102,48.0,4006740097,55,150,4006740109,328,,4006740095,154,,4006740113,231,54.5,4006740093,29,,4006739227,20,,c1r1tmscj963olp4yo8kedqdx,A. Oshoala,,4006740091,80,4006740107,214,,4006737733,22,,4006740111,230,4006737735,16,,4006739231,374,2023-02-01 18:15:39.151,4006740105,103,,,98.9,4006737737,56,1.9,Center,,,
2502867981,127,1,1,15,26,cd1ottifbgcfrn6pdrdpwt7z0,1,50.4,50.1,2023-02-01T18:16:31.310Z,2023-02-01T18:16:32Z,4006740339,140,26.1,4006740347,279,G,4006740341,141,62.6,4006740345,213,2.8,4006740343,212,26.9,4006740337,56,Back,,,,,,,1533xkmkmi8rpb6yoa8807xn8,I. Chacón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502867997,128,1,1,15,27,cd1ottifbgcfrn6pdrdpwt7z0,1,26.1,62.7,2023-02-01T18:16:32.541Z,2023-02-01T18:16:33Z,4006740393,141,59.3,4006740389,56,Back,4006740391,140,35.9,4006740395,212,10.5,4006740397,213,6.1,,,,,,,,,,2me13zmgmf0r0wtsjmxid1zvt,Berta Pujadas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502868061,129,1,1,15,28,cd1ottifbgcfrn6pdrdpwt7z0,1,35.8,59.3,2023-02-01T18:16:33.358Z,2023-02-01T18:16:39Z,4006740673,212,26.5,4006740667,56,Back,4006740671,141,95.1,4006740675,213,1.2,4006740669,140,45.7,,,,,,,,,,5cpnfg3x95yjy00c6h2g22tp1,Marta Carro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502868117,130,1,1,15,33,cd1ottifbgcfrn6pdrdpwt7z0,1,59.1,94.2,2023-02-01T18:16:38.926Z,2023-02-01T18:16:45Z,4006740973,141,80.8,4006740979,213,5.5,4006740969,140,67.9,4006740977,212,13.0,4006740967,56,Left,,,,,,,,,,5o5f6l99dzhim5k1jnnmog6hh,Bea Beltrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502868151,131,1,1,15,39,cd1ottifbgcfrn6pdrdpwt7z0,1,75.6,53.6,2023-02-01T18:16:44.926Z,2023-02-01T18:16:48Z,4006741123,141,28.5,4006741127,213,5.0,4006741119,56,Center,4006741125,212,17.7,4006741121,140,79.9,,,,,,,,,,4nvfy4deuo9cmsegz492aq2g9,Macarena Portales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502868157,132,3,1,15,43,cd1ottifbgcfrn6pdrdpwt7z0,0,80.2,26.5,2023-02-01T18:16:48.526Z,2023-02-01T18:16:53Z,4006741405,233,152,4006741169,56,Center,4006741171,286,,,,,,,,,,,,,,,,,er6khxd9z3wfjekigs4nxf8q,Asun Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502868181,152,7,1,15,43,bop6aslxmwvzsapdxsw3xbvfg,1,19.8,73.5,2023-02-01T18:16:48.527Z,2023-02-01T18:16:53Z,4006741397,233,132,4006741375,285,,4006741373,56,Back,,,,,,,,,,,,,,,,f0cwpq45aa7b5de10j9skw44p,Nuria Rábano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502868185,153,61,1,15,47,bop6aslxmwvzsapdxsw3xbvfg,0,11.5,81.2,2023-02-01T18:16:52.591Z,2023-02-01T18:17:11Z,4006741393,56,Back,,,,,,,,,,,,,,,,,,,,,,4n6mnhjzt6zpicfea3ym678id,Mapi León,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
