id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,keyPass,qualifier/10/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value,qualifier/17/value
2503581013,12,1,1,0,58,e7p3lxg97gac51s71hotzi0a5,0,22.3,56.7,2023-02-04T11:04:17.720Z,2023-02-04T11:04:24Z,4010500035,155,,4010500047,213,0.1,4010500033,5,,4010500039,56,Center,4010500041,140,62.7,4010500045,212,42.5,4010500043,141,60.6,4010500037,241,,52mkbnt2oveh76tfrlojocgyd,S. Struck,4010500049,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503581009,7,44,1,1,1,eqaszp3lzhffqt4f8hmzov72j,1,38.4,41.4,2023-02-04T11:04:20.929Z,2023-02-04T11:04:24Z,4010500019,285,,4010500095,233,13,4010500017,56,Back,,,,,,,,,,,,,,,,cvq0jg2vh6kxwf0lcpmuf3i8k,Daniela Arques,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503581021,13,44,1,1,1,e7p3lxg97gac51s71hotzi0a5,0,61.6,58.6,2023-02-04T11:04:20.930Z,2023-02-04T11:04:24Z,4010500107,233,7,4010500087,286,,4010500085,56,Center,,,,,,,,,,,,,,,,25b3sxqo1ujqqc2pef3iwqnoq,Yang Lina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503581011,8,1,1,1,2,eqaszp3lzhffqt4f8hmzov72j,0,39.7,43.9,2023-02-04T11:04:21.826Z,2023-02-04T11:04:22Z,4010500031,213,3.8,4010500021,3,,4010500029,212,3.8,4010500023,56,Back,4010500027,141,40.6,4010500025,140,36.8,,,,,,,cvq0jg2vh6kxwf0lcpmuf3i8k,Daniela Arques,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503601361,391,1,1,1,3,e7p3lxg97gac51s71hotzi0a5,0,60.6,53.1,2023-02-04T11:04:22.427Z,2023-02-04T11:59:52Z,4010607239,212,4.0,4010607235,140,58.7,4010607233,56,Center,4010607241,213,2.1,4010607237,141,58.2,4010607231,3,,,,,,,,25b3sxqo1ujqqc2pef3iwqnoq,Yang Lina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503581029,9,44,1,1,5,eqaszp3lzhffqt4f8hmzov72j,1,40.2,36,2023-02-04T11:04:24.626Z,2023-02-04T11:04:26Z,4010500117,285,,4010500115,56,Back,4010500163,233,14,,,,,,,,,,,,,,,,de1rbqfoaq2wyrd2781bxqqc5,Kuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503581033,14,44,1,1,5,e7p3lxg97gac51s71hotzi0a5,0,59.8,64,2023-02-04T11:04:24.627Z,2023-02-04T11:04:27Z,4010500133,286,,4010500187,233,9,4010500131,56,Center,,,,,,,,,,,,,,,,25b3sxqo1ujqqc2pef3iwqnoq,Yang Lina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503581031,10,1,1,1,5,eqaszp3lzhffqt4f8hmzov72j,0,41.6,36.1,2023-02-04T11:04:24.977Z,2023-02-04T11:04:25Z,4010500119,3,,4010500121,56,Back,4010500129,213,5.1,4010500125,141,33.6,4010500127,212,1.9,4010500123,140,42.3,,,,,,,de1rbqfoaq2wyrd2781bxqqc5,Kuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503581065,15,1,1,1,9,e7p3lxg97gac51s71hotzi0a5,0,53.8,56.5,2023-02-04T11:04:29.031Z,2023-02-04T12:01:09Z,4010500293,213,5.6,4010608969,157,,4010500287,140,65.0,4010608971,1,,4010500289,141,42.7,4010500291,212,15.0,4010500285,56,Center,,,,ez9in0ld6mrlrab7bi1kvuhd6,Y. Mrabet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503582263,47,44,1,1,9,e7p3lxg97gac51s71hotzi0a5,1,62.8,51.5,2023-02-04T11:04:29.168Z,2023-02-04T12:00:46Z,4010506567,233,11,4010506221,286,,4010506219,56,Center,,,,,,,,,,,,,,,,avhw3o6tm33ptddzgwfsqod4a,Elena Julve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503581057,11,44,1,1,9,eqaszp3lzhffqt4f8hmzov72j,0,37.2,48.5,2023-02-04T11:04:29.169Z,2023-02-04T11:07:47Z,4010500253,285,,4010500251,56,Back,4010506587,233,47,,,,,,,,,,,,,,,,2j4zvd9upsax6m9vkodcd6vl6,A. Quintero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503602091,392,1,1,1,10,e7p3lxg97gac51s71hotzi0a5,0,66.6,45.4,2023-02-04T11:04:29.427Z,2023-02-04T12:01:41Z,4010610731,3,,4010610737,141,40.9,4010610741,213,5.0,4010610733,56,Center,4010610735,140,67.5,4010610739,212,3.2,,,,,,,avhw3o6tm33ptddzgwfsqod4a,Elena Julve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503581075,12,49,1,1,12,eqaszp3lzhffqt4f8hmzov72j,1,24.7,72,2023-02-04T11:04:31.521Z,2023-02-04T11:04:31Z,,,,,,,,,,,,,,,,,,,,,,,,,c4bthgzk7mykmnkyn4142i3v8,Judith Caravaca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503581085,13,1,1,1,12,eqaszp3lzhffqt4f8hmzov72j,1,24.7,72,2023-02-04T11:04:31.745Z,2023-02-04T11:04:34Z,4010500403,213,3.7,4010500397,140,5.2,4010500401,212,24.9,4010500395,56,Back,4010500399,141,51.2,,,,,,,,,,c4bthgzk7mykmnkyn4142i3v8,Judith Caravaca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503581097,14,1,1,1,15,eqaszp3lzhffqt4f8hmzov72j,0,6.9,45.4,2023-02-04T11:04:34.657Z,2023-02-04T11:04:37Z,4010500467,56,Right,4010500479,1,,4010500473,141,18.6,4010500475,212,53.0,4010500465,157,,4010500477,213,5.9,4010500471,140,54.3,,,,77qiz0pydyy47nrcuqqtcom50,Laura Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503581121,16,1,1,1,20,e7p3lxg97gac51s71hotzi0a5,1,40,82.3,2023-02-04T11:04:39.704Z,2023-02-04T11:04:41Z,4010500605,213,6.0,4010500603,212,21.4,4010500595,3,,4010500599,140,59.6,4010500597,56,Center,4010500601,141,73.8,,,,,,,d5i62fwuf8ohc8fcq3lxboiga,Esther Martín-Pozuelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503581125,17,49,1,1,21,e7p3lxg97gac51s71hotzi0a5,1,59.2,74.5,2023-02-04T11:04:41.240Z,2023-02-04T11:04:41Z,,,,,,,,,,,,,,,,,,,,,,,,,25b3sxqo1ujqqc2pef3iwqnoq,Yang Lina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503581129,18,1,1,1,21,e7p3lxg97gac51s71hotzi0a5,0,59.2,74.5,2023-02-04T11:04:41.304Z,2023-02-04T11:04:42Z,4010500619,213,0.3,4010500613,140,67.7,4010500617,212,9.5,4010500615,141,79.1,4010500611,56,Left,,,,,,,,,,25b3sxqo1ujqqc2pef3iwqnoq,Yang Lina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503581127,15,49,1,1,22,eqaszp3lzhffqt4f8hmzov72j,1,31.2,10.3,2023-02-04T11:04:41.809Z,2023-02-04T11:04:41Z,,,,,,,,,,,,,,,,,,,,,,,,,5zfnimycb0516oj3frebpisk4,Carmen Fresneda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503581153,16,1,1,1,22,eqaszp3lzhffqt4f8hmzov72j,0,31.2,10.3,2023-02-04T11:04:42.049Z,2023-02-04T11:04:44Z,4010500729,213,0.1,4010500725,141,14.1,4010500723,140,68.3,4010500727,212,39.0,4010500731,1,,4010500721,56,Right,,,,,,,5zfnimycb0516oj3frebpisk4,Carmen Fresneda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503581157,19,49,1,1,26,e7p3lxg97gac51s71hotzi0a5,1,23.8,75.1,2023-02-04T11:04:46.104Z,2023-02-04T11:04:46Z,,,,,,,,,,,,,,,,,,,,,,,,,fge9gic869tnpk4tetnxuv4k,Julia Mora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503581171,20,1,1,1,26,e7p3lxg97gac51s71hotzi0a5,1,23.8,75.1,2023-02-04T11:04:46.232Z,2023-02-04T11:04:48Z,4010500839,140,12.8,4010500841,141,65.1,4010500843,212,13.4,4010500837,56,Back,4010500845,213,3.7,,,,,,,,,,fge9gic869tnpk4tetnxuv4k,Julia Mora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503581181,21,1,1,1,29,e7p3lxg97gac51s71hotzi0a5,1,12.8,65.1,2023-02-04T11:04:48.760Z,2023-02-04T11:04:50Z,4010500903,212,33.4,4010500905,213,0.1,4010500895,157,,4010500899,140,44.3,4010500907,1,,4010500897,56,Back,4010500901,141,72.0,,,,9806puntyqdx2m1gp55p2qbfu,Laura Coronado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503581199,22,1,1,1,31,e7p3lxg97gac51s71hotzi0a5,1,44.3,72,2023-02-04T11:04:50.872Z,2023-02-04T11:04:54Z,4010500975,56,Back,4010500979,141,90.2,4010500981,212,12.6,4010500977,140,46.7,4010500983,213,1.4,,,,,,,,,,25b3sxqo1ujqqc2pef3iwqnoq,Yang Lina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503581201,23,61,1,1,35,e7p3lxg97gac51s71hotzi0a5,0,44.6,96,2023-02-04T11:04:54.840Z,2023-02-04T11:04:55Z,4010500987,56,Back,,,,,,,,,,,,,,,,,,,,,,d5i62fwuf8ohc8fcq3lxboiga,Esther Martín-Pozuelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503581291,17,5,1,1,35,eqaszp3lzhffqt4f8hmzov72j,1,56.2,-1,2023-02-04T11:04:54.864Z,2023-02-04T11:55:05Z,4010501423,347,,4010501421,56,Right,4010598873,233,24,,,,,,,,,,,,,,,,5zfnimycb0516oj3frebpisk4,Carmen Fresneda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503581337,24,5,1,1,35,e7p3lxg97gac51s71hotzi0a5,0,43.8,101,2023-02-04T11:04:54.864Z,2023-02-04T12:55:31Z,4010598889,233,17,4010501639,56,Back,4010501643,347,,,,,,,,,,,,,,,,,d5i62fwuf8ohc8fcq3lxboiga,Esther Martín-Pozuelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503581329,18,1,1,1,52,eqaszp3lzhffqt4f8hmzov72j,0,52.9,0,2023-02-04T11:05:11.457Z,2023-02-04T11:05:16Z,4010501597,140,67.8,4010501593,107,,4010501595,56,Right,4010501601,212,18.2,4010501599,141,11.7,4010501603,213,0.5,,,,,,,5zfnimycb0516oj3frebpisk4,Carmen Fresneda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503581341,25,49,1,1,58,e7p3lxg97gac51s71hotzi0a5,1,32.5,76.3,2023-02-04T11:05:18.087Z,2023-02-04T11:05:19Z,4010501671,189,,,,,,,,,,,,,,,,,,,,,,,ez9in0ld6mrlrab7bi1kvuhd6,Y. Mrabet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503581355,26,61,1,2,1,e7p3lxg97gac51s71hotzi0a5,0,34.9,75.6,2023-02-04T11:05:20.615Z,2023-02-04T11:05:20Z,4010501721,56,Back,,,,,,,,,,,,,,,,,,,,,,ez9in0ld6mrlrab7bi1kvuhd6,Y. Mrabet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503581361,19,61,1,2,1,eqaszp3lzhffqt4f8hmzov72j,1,48.4,36,2023-02-04T11:05:20.684Z,2023-02-04T11:05:20Z,4010501741,56,Back,,,,,,,,,,,,,,,,,,,,,,cvq0jg2vh6kxwf0lcpmuf3i8k,Daniela Arques,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503581403,27,1,1,2,3,e7p3lxg97gac51s71hotzi0a5,1,66.7,39.7,2023-02-04T11:05:23.240Z,2023-02-04T11:05:28Z,4010501971,141,6.1,4010501969,140,78.2,4010501967,56,Right,4010501975,213,5.2,4010501973,212,25.8,,,,,,,,,,5sxloac78uf7i1kuscy5qwlw5,Mari Paz Vilas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503581397,20,45,1,2,8,eqaszp3lzhffqt4f8hmzov72j,0,16,90.8,2023-02-04T11:05:27.776Z,2023-02-04T11:05:30Z,4010501931,285,,4010502031,233,28,4010501929,56,Back,,,,,,,,,,,,,,,,f5c7fj7ce4uklgzn8el0c90d0,Raquel Morcillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503581417,28,3,1,2,8,e7p3lxg97gac51s71hotzi0a5,1,84,9.2,2023-02-04T11:05:27.776Z,2023-02-04T11:05:30Z,4010502023,233,20,4010502021,286,,4010502019,56,Right,,,,,,,,,,,,,,,,avhw3o6tm33ptddzgwfsqod4a,Elena Julve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503581443,29,1,1,2,10,e7p3lxg97gac51s71hotzi0a5,0,91,14.3,2023-02-04T11:05:30.311Z,2023-02-04T11:05:33Z,4010502161,155,,4010502171,213,1.6,4010502167,141,48.5,4010502163,56,Center,4010502159,2,,4010502165,140,90.6,4010502169,212,23.3,,,,avhw3o6tm33ptddzgwfsqod4a,Elena Julve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503581459,21,12,1,2,16,eqaszp3lzhffqt4f8hmzov72j,1,6.7,53.6,2023-02-04T11:05:35.920Z,2023-02-04T11:05:47Z,4010502253,56,Back,4010502611,141,48.9,4010502613,212,3.2,4010502609,140,7.0,4010502615,213,4.8,,,,,,,,,,4jz2cnk91to6lp7cujbzhnwq2,Lena Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503581485,22,4,1,2,16,eqaszp3lzhffqt4f8hmzov72j,1,8,54.8,2023-02-04T11:05:36.422Z,2023-02-04T11:05:40Z,4010502367,56,Back,4010502429,233,30,4010502365,10,,4010502369,152,,4010502371,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503581491,30,4,1,2,16,e7p3lxg97gac51s71hotzi0a5,0,92,45.2,2023-02-04T11:05:36.423Z,2023-02-04T11:05:41Z,4010502395,56,Center,4010502393,10,,4010502397,152,,4010502399,286,,4010502435,233,22,,,,,,,,,,5sxloac78uf7i1kuscy5qwlw5,Mari Paz Vilas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503581595,23,1,1,2,37,eqaszp3lzhffqt4f8hmzov72j,0,7,49.9,2023-02-04T11:05:56.544Z,2023-02-04T11:06:02Z,4010502867,157,,4010502879,213,5.8,4010502873,140,45.4,4010503055,189,,4010502875,141,19.5,4010502881,1,,4010502865,5,,4010502877,212,45.3,77qiz0pydyy47nrcuqqtcom50,Laura Martínez,4010502869,152,4010502871,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503581609,31,1,1,2,39,e7p3lxg97gac51s71hotzi0a5,0,48.9,94.2,2023-02-04T11:05:58.455Z,2023-02-04T11:06:01Z,4010502951,141,92.4,4010502947,56,Left,4010503037,189,,4010502949,140,73.8,4010502953,212,26.2,4010502945,155,,4010502955,213,6.2,,,,d5i62fwuf8ohc8fcq3lxboiga,Esther Martín-Pozuelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503581651,24,12,1,2,42,eqaszp3lzhffqt4f8hmzov72j,1,19.3,14.4,2023-02-04T11:06:02.281Z,2023-02-04T11:06:12Z,4010503161,56,Back,4010503199,167,,4010503165,141,0.0,4010503163,140,18.3,4010503167,212,10.7,4010503169,213,4.6,,,,,,,4jz2cnk91to6lp7cujbzhnwq2,Lena Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
