id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/10/value,qualifier/11/value,assist,qualifier/13/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2497836605,103,8,1,12,5,bxlqcsb8ylen7lng9qy50eoq5,1,12,10.8,2023-01-15T17:13:43.527Z,2023-01-15T17:34:32Z,3980386333,56,Back,,,,,,,,,,,,,,,,,,,,,,57ubfxv6ujkk5cictmez4op1x,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497836609,104,5,1,12,6,bxlqcsb8ylen7lng9qy50eoq5,0,16.2,-1.1,2023-01-15T17:13:44.265Z,2023-01-15T17:25:13Z,3980386353,56,Back,3980387361,233,118,3980386355,347,,,,,,,,,,,,,,,,,57ubfxv6ujkk5cictmez4op1x,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497836801,118,5,1,12,6,4vvf3sulx3a61fiyaarjdndjs,1,83.8,101.1,2023-01-15T17:13:44.265Z,2023-01-15T17:14:12Z,3980387355,233,104,3980387351,56,Left,3980387353,347,,,,,,,,,,,,,,,,,cyqlcyzogla6wql5pms4i02d,F. Bonsegundo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497836807,119,1,1,12,33,4vvf3sulx3a61fiyaarjdndjs,0,85.3,100,2023-01-15T17:14:12.009Z,2023-01-15T17:14:13Z,3980387397,213,5.3,3980387389,56,Left,3980387393,141,86.6,3980387395,212,12.2,3980387385,107,,3980387391,140,92.0,,,,,,,5onfamqh0uteez2wtx463dknp,Laura Domínguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497836809,105,8,1,12,35,bxlqcsb8ylen7lng9qy50eoq5,1,9.9,13.7,2023-01-15T17:14:13.727Z,2023-01-15T17:14:30Z,3980388039,15,,3980387401,56,Back,,,,,,,,,,,,,,,,,,,57ubfxv6ujkk5cictmez4op1x,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497836817,106,43,1,12,36,bxlqcsb8ylen7lng9qy50eoq5,1,0,0,2023-01-15T17:14:14.432Z,2023-01-15T17:14:28Z,3980387421,285,0,3980387957,144,50,3980387419,56,Back,,,,,,,,,,,,,,,,57ubfxv6ujkk5cictmez4op1x,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497836863,107,12,1,12,36,bxlqcsb8ylen7lng9qy50eoq5,1,1.6,18.9,2023-01-15T17:14:14.848Z,2023-01-15T17:34:40Z,3980387675,56,Back,3980387677,140,0.0,3980387683,213,4.5,3980387699,167,,3980387681,212,11.9,3980387679,141,1.7,,,,,,,8m8fk05kqcs7ver68ubl61mju,Arola Aparicio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497836865,108,6,1,12,37,bxlqcsb8ylen7lng9qy50eoq5,0,3.2,7.6,2023-01-15T17:14:15.904Z,2023-01-15T17:34:42Z,3980387691,56,Back,3980387693,73,,3980399571,233,120,,,,,,,,,,,,,,,,8m8fk05kqcs7ver68ubl61mju,Arola Aparicio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497836829,120,6,1,12,37,4vvf3sulx3a61fiyaarjdndjs,1,96.8,92.4,2023-01-15T17:14:15.904Z,2023-01-15T17:34:42Z,3980387497,73,,3980387493,56,Left,3980399565,233,108,,,,,,,,,,,,,,,,5onfamqh0uteez2wtx463dknp,Laura Domínguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497836969,121,1,1,13,0,4vvf3sulx3a61fiyaarjdndjs,0,99.5,99.5,2023-01-15T17:14:38.921Z,2023-01-15T17:34:43Z,3980388359,2,,3980388369,223,,3980388379,213,4.6,3980388371,56,Center,3980388365,155,,3980388375,141,60.8,3980388373,140,97.3,3980388363,6,,6msenows401fssj9jaih9g0a2,K. Araya,,3980388377,212,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497837055,109,12,1,13,3,bxlqcsb8ylen7lng9qy50eoq5,1,2.4,41.7,2023-01-15T17:14:41.455Z,2023-01-15T17:34:45Z,3980388771,213,5.8,3980388765,140,28.0,3980388767,141,18.4,3980388769,212,31.2,3980388763,56,Back,,,,,,,,,,bixjzl99gkes918s5gbndtwwl,K. Cahynová,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497837021,122,1,1,13,6,4vvf3sulx3a61fiyaarjdndjs,1,67.4,79.8,2023-01-15T17:14:44.601Z,2023-01-15T17:14:46Z,3980388591,212,13.7,3980388585,56,Left,3980388593,213,3.2,3980388587,140,54.4,3980388589,141,79.5,,,,,,,,,,e4glbrjataxggtxf953n1jsnp,G. Chanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497837039,123,1,1,13,7,4vvf3sulx3a61fiyaarjdndjs,1,57.2,77.2,2023-01-15T17:14:46.136Z,2023-01-15T17:14:49Z,3980388693,212,20.8,3980388687,56,Center,3980388689,140,53.5,3980388695,213,4.5,3980388691,141,47.1,,,,,,,,,,5onfamqh0uteez2wtx463dknp,Laura Domínguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497837051,124,1,1,13,11,4vvf3sulx3a61fiyaarjdndjs,0,54.1,48.3,2023-01-15T17:14:49.562Z,2023-01-15T17:14:51Z,3980388743,213,0.6,3980388735,56,Center,3980388733,155,,3980388741,212,30.9,3980388739,141,75.2,3980388737,140,77.8,,,,,,,5z6z0sw5jlr432mdo2yu5riay,Itziar Pinillos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497837069,110,12,1,13,14,bxlqcsb8ylen7lng9qy50eoq5,1,21.4,30.7,2023-01-15T17:14:52.304Z,2023-01-15T17:53:38Z,3980388845,15,,3980388825,141,36.7,3980388821,56,Back,3980388829,213,0.2,3980388827,212,19.7,3980388823,140,39.8,,,,,,,8m8fk05kqcs7ver68ubl61mju,Arola Aparicio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497837089,111,4,1,13,17,bxlqcsb8ylen7lng9qy50eoq5,1,39.5,27.9,2023-01-15T17:14:55.928Z,2023-01-15T17:14:57Z,3980388933,56,Back,3980388937,265,,3980388931,13,,3980388935,152,,3980388939,286,,3980388975,233,125,,,,,,,57ubfxv6ujkk5cictmez4op1x,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497837093,125,4,1,13,17,4vvf3sulx3a61fiyaarjdndjs,0,60.5,72.1,2023-01-15T17:14:55.929Z,2023-01-15T17:14:57Z,3980388985,233,111,3980388955,56,Center,3980388965,265,,3980388951,13,,3980388961,152,,3980388967,285,,,,,,,,cyqlcyzogla6wql5pms4i02d,F. Bonsegundo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497837153,112,1,1,13,29,bxlqcsb8ylen7lng9qy50eoq5,1,39,37.2,2023-01-15T17:15:07.790Z,2023-01-15T17:15:10Z,3980389345,5,,3980389357,213,4.8,3980389353,141,16.5,3980389347,152,,3980389355,212,14.2,3980389351,140,40.5,3980389349,56,Back,,,,5hk1m1corx8iy26z88eo65fpx,Silvia Meseguer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497837159,113,1,1,13,32,bxlqcsb8ylen7lng9qy50eoq5,0,40.1,14.9,2023-01-15T17:15:10.638Z,2023-01-15T17:15:11Z,3980389403,1,,3980389395,140,70.7,3980389401,213,0.3,3980389393,56,Center,3980389399,212,33.5,3980389397,141,28.7,,,,,,,5e5sc7yzyi9kja9edk892br9x,Amanda Sampedro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497837163,126,49,1,13,33,4vvf3sulx3a61fiyaarjdndjs,1,35.8,71,2023-01-15T17:15:11.929Z,2023-01-15T17:15:12Z,,,,,,,,,,,,,,,,,,,,,,,,,3iangrthyltpl31m4v1qkgn2t,Mônica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497837171,127,1,1,13,33,4vvf3sulx3a61fiyaarjdndjs,1,35.8,71,2023-01-15T17:15:12.136Z,2023-01-15T17:15:13Z,3980389459,56,Back,3980389463,141,61.9,3980389467,213,5.3,3980389461,140,39.5,3980389465,212,7.3,,,,,,,,,,3iangrthyltpl31m4v1qkgn2t,Mônica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497837209,128,1,1,13,35,4vvf3sulx3a61fiyaarjdndjs,1,37.9,58.2,2023-01-15T17:15:13.449Z,2023-01-15T17:15:17Z,3980389613,213,4.9,3980389609,141,43.0,3980389611,212,10.6,3980389607,140,40.1,3980389605,56,Back,,,,,,,,,,cyqlcyzogla6wql5pms4i02d,F. Bonsegundo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497837233,129,1,1,13,38,4vvf3sulx3a61fiyaarjdndjs,0,40.1,43,2023-01-15T17:15:17.033Z,2023-01-15T17:15:20Z,3980389771,141,31.6,3980389765,155,,3980389775,213,6.1,3980389769,140,85.6,3980389773,212,48.4,3980389767,56,Center,3980389777,1,,,,,6msenows401fssj9jaih9g0a2,K. Araya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497837257,114,59,1,13,43,bxlqcsb8ylen7lng9qy50eoq5,1,0,0,2023-01-15T17:15:21.390Z,2023-01-15T17:15:44Z,3980389869,56,Back,,,,,,,,,,,,,,,,,,,,,,91vjxbtjn9fmsatxvncmwxyhh,Esther Sullastres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497837309,115,12,1,13,44,bxlqcsb8ylen7lng9qy50eoq5,1,18.3,64.3,2023-01-15T17:15:23.159Z,2023-01-15T17:15:46Z,3980390147,140,26.8,3980390149,141,94.0,3980390151,212,22.1,3980390145,56,Back,3980390153,213,1.2,3980390529,15,,,,,,,,91vjxbtjn9fmsatxvncmwxyhh,Esther Sullastres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497837311,116,1,1,13,46,bxlqcsb8ylen7lng9qy50eoq5,0,27.2,95.4,2023-01-15T17:15:24.926Z,2023-01-15T17:15:36Z,3980390165,212,36.4,3980390161,140,59.1,3980390157,157,,3980390167,213,5.9,3980390163,141,74.6,3980390159,56,Center,3980390169,1,,,,,9x6jbuibbl7ysh0oovghyw4id,Débora García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497837297,130,49,1,13,50,4vvf3sulx3a61fiyaarjdndjs,1,40.1,5.1,2023-01-15T17:15:28.745Z,2023-01-15T17:15:28Z,,,,,,,,,,,,,,,,,,,,,,,,,z2pihtvpr5ei4ip9z9jtqn6x,A. Cometti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497837337,131,1,1,13,50,4vvf3sulx3a61fiyaarjdndjs,1,40.1,5.1,2023-01-15T17:15:29.033Z,2023-01-15T17:15:33Z,3980390287,141,21.3,3980390283,56,Back,3980390285,140,34.9,3980390289,212,12.3,3980390291,213,2.0,,,,,,,,,,z2pihtvpr5ei4ip9z9jtqn6x,A. Cometti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497837357,132,1,1,13,56,4vvf3sulx3a61fiyaarjdndjs,1,37.8,37.1,2023-01-15T17:15:34.953Z,2023-01-15T17:15:36Z,3980390413,212,14.1,3980390403,56,Back,3980390417,213,1.7,3980390409,141,57.8,3980390405,140,36.6,,,,,,,,,,51t40jr0wwgmuya85pnhjgx2i,Lauren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497837389,133,1,1,13,58,4vvf3sulx3a61fiyaarjdndjs,1,37.2,59.9,2023-01-15T17:15:36.329Z,2023-01-15T17:15:40Z,3980390569,141,86.0,3980390573,213,0.7,3980390567,140,56.9,3980390571,212,27.3,3980390565,56,Left,,,,,,,,,,3iangrthyltpl31m4v1qkgn2t,Mônica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497837411,134,1,1,14,1,4vvf3sulx3a61fiyaarjdndjs,1,63.9,85.3,2023-01-15T17:15:39.961Z,2023-01-15T17:15:44Z,3980390691,140,50.6,3980390695,212,17.4,3980390689,56,Center,3980390693,141,70.1,3980390697,213,3.8,,,,,,,,,,5onfamqh0uteez2wtx463dknp,Laura Domínguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497837443,135,1,1,14,5,4vvf3sulx3a61fiyaarjdndjs,1,51.3,67.6,2023-01-15T17:15:43.928Z,2023-01-15T17:15:46Z,3980390859,212,19.9,3980390857,141,45.4,3980390853,56,Back,3980390855,140,39.0,3980390861,213,4.0,,,,,,,,,,3iangrthyltpl31m4v1qkgn2t,Mônica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497837469,136,1,1,14,8,4vvf3sulx3a61fiyaarjdndjs,1,37.8,44.4,2023-01-15T17:15:46.841Z,2023-01-15T17:15:49Z,3980391003,213,5.0,3980390999,141,20.2,3980390997,140,42.3,3980391001,212,17.1,3980390995,56,Back,,,,,,,,,,51t40jr0wwgmuya85pnhjgx2i,Lauren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497837493,117,45,1,14,11,bxlqcsb8ylen7lng9qy50eoq5,0,55.6,77.4,2023-01-15T17:15:49.640Z,2023-01-15T17:54:04Z,3980391051,285,,3980391049,56,Center,3980391351,233,137,,,,,,,,,,,,,,,,d71c1o7e1t448gemysrgisj8q,Inma Gabarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497837543,137,3,1,14,11,4vvf3sulx3a61fiyaarjdndjs,1,44.4,22.6,2023-01-15T17:15:49.640Z,2023-01-15T17:15:56Z,3980391285,286,,3980391311,233,117,3980391283,56,Back,,,,,,,,,,,,,,,,z2pihtvpr5ei4ip9z9jtqn6x,A. Cometti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497837563,138,1,1,14,16,4vvf3sulx3a61fiyaarjdndjs,0,60.8,59,2023-01-15T17:15:54.873Z,2023-01-15T17:15:56Z,3980391391,56,Center,3980391395,141,73.1,3980391393,140,73.9,3980391401,213,0.6,3980391399,212,16.8,,,,,,,,,,z2pihtvpr5ei4ip9z9jtqn6x,A. Cometti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497837571,118,49,1,14,18,bxlqcsb8ylen7lng9qy50eoq5,1,30.9,25.8,2023-01-15T17:15:56.702Z,2023-01-15T17:15:56Z,,,,,,,,,,,,,,,,,,,,,,,,,57ubfxv6ujkk5cictmez4op1x,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497837649,119,1,1,14,20,bxlqcsb8ylen7lng9qy50eoq5,1,34.6,29.5,2023-01-15T17:15:59.214Z,2023-01-15T17:16:07Z,3980391829,213,5.6,3980391823,140,51.2,3980391827,212,21.9,3980391821,56,Right,3980391825,141,10.0,,,,,,,,,,57ubfxv6ujkk5cictmez4op1x,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497837695,120,1,1,14,29,bxlqcsb8ylen7lng9qy50eoq5,1,62.3,13.7,2023-01-15T17:16:07.503Z,2023-01-15T17:17:12Z,3980392089,140,86.9,3980392093,212,30.0,3980393857,210,16,3980393861,22,,3980392091,141,36.0,3980394563,4,,3980392095,213,0.5,3980392087,56,Center,5e5sc7yzyi9kja9edk892br9x,Amanda Sampedro,,3980393859,154,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
2497837713,122,16,1,14,33,bxlqcsb8ylen7lng9qy50eoq5,1,93,36,2023-01-15T17:16:12.239Z,2023-01-15T17:17:08Z,3980393879,230,94.2,3980393869,55,120,3980393877,214,,3980392183,22,,3980393873,102,49.5,3980392187,56,Center,3980393867,154,,3980392475,20,,57ubfxv6ujkk5cictmez4op1x,T. Payne,,3980393875,103,4.4,3980392185,63,,3980393865,29,3980393881,231,3980392479,374,2023-01-15 17:16:11.517,3980394431,78,3980392483,375,14:33.273,,,,,,,37.7,,,,,,
2497837711,121,43,1,14,35,bxlqcsb8ylen7lng9qy50eoq5,1,0,0,2023-01-15T17:16:13.374Z,2023-01-15T17:16:58Z,3980393961,144,3,3980392179,286,0,3980392177,56,Center,,,,,,,,,,,,,,,,57ubfxv6ujkk5cictmez4op1x,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497837705,139,43,1,14,35,4vvf3sulx3a61fiyaarjdndjs,1,0,0,2023-01-15T17:16:13.374Z,2023-01-15T17:16:19Z,3980392323,144,45,3980392153,56,Back,3980392155,285,0,3980392213,233,121,,,,,,,,,,,,,77pobry4mbh5wojka1ikgty7e,Paola Ulloa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497838161,140,1,1,15,33,4vvf3sulx3a61fiyaarjdndjs,1,50.1,50,2023-01-15T17:17:11.481Z,2023-01-15T17:17:13Z,3980394583,141,37.8,3980394587,213,3.7,3980394581,140,38.6,3980394579,56,Back,3980394585,212,14.7,3980394589,279,G,,,,,,,a88r8d1jd5r928pvskginyiqy,R. Kundananji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497838173,141,1,1,15,34,4vvf3sulx3a61fiyaarjdndjs,1,38.6,37.8,2023-01-15T17:17:12.745Z,2023-01-15T17:17:14Z,3980394669,213,4.9,3980394667,212,20.1,3980394663,140,42.1,3980394665,141,8.8,3980394661,56,Back,,,,,,,,,,6msenows401fssj9jaih9g0a2,K. Araya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497838179,142,1,1,15,36,4vvf3sulx3a61fiyaarjdndjs,1,41,8.8,2023-01-15T17:17:14.697Z,2023-01-15T17:17:16Z,3980394707,212,13.6,3980394703,140,31.9,3980394705,141,23.1,3980394701,56,Back,3980394709,213,2.3,,,,,,,,,,5z6z0sw5jlr432mdo2yu5riay,Itziar Pinillos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497838249,143,1,1,15,38,4vvf3sulx3a61fiyaarjdndjs,1,32,23.4,2023-01-15T17:17:16.441Z,2023-01-15T17:17:24Z,3980395011,213,1.0,3980395009,212,13.9,3980395005,140,38.9,3980395003,56,Back,3980395007,141,40.9,,,,,,,,,,z2pihtvpr5ei4ip9z9jtqn6x,A. Cometti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497838291,144,1,1,15,45,4vvf3sulx3a61fiyaarjdndjs,1,64.1,72.2,2023-01-15T17:17:24.152Z,2023-01-15T17:17:27Z,3980395231,56,Left,3980395235,141,95.0,3980395233,140,73.0,3980395237,212,18.1,3980395239,213,1.0,,,,,,,,,,cyqlcyzogla6wql5pms4i02d,F. Bonsegundo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497838313,145,2,1,15,49,4vvf3sulx3a61fiyaarjdndjs,1,77.2,94.1,2023-01-15T17:17:27.688Z,2023-01-15T17:18:02Z,3980395351,2,,3980395355,56,Center,3980395365,1,,3980395815,7,a88r8d1jd5r928pvskginyiqy,3980395359,141,46.4,3980395357,140,85.4,,,,,,,5onfamqh0uteez2wtx463dknp,Laura Domínguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497838381,124,55,1,15,49,bxlqcsb8ylen7lng9qy50eoq5,1,18.4,61.7,2023-01-15T17:17:27.689Z,2023-01-15T17:19:19Z,,,,,,,,,,,,,,,,,,,,,,,,,a8y8rzun56tbscefigcor225m,Nazareth Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497838319,146,43,1,15,51,4vvf3sulx3a61fiyaarjdndjs,1,0,0,2023-01-15T17:17:29.688Z,2023-01-15T17:17:36Z,3980395735,144,44,3980395385,56,Center,3980395575,233,123,3980395387,286,0,,,,,,,,,,,,,a88r8d1jd5r928pvskginyiqy,R. Kundananji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497838339,123,43,1,15,51,bxlqcsb8ylen7lng9qy50eoq5,1,0,0,2023-01-15T17:17:29.689Z,2023-01-15T17:17:38Z,3980395813,144,44,3980395527,56,Back,3980395529,285,0,,,,,,,,,,,,,,,,9x6jbuibbl7ysh0oovghyw4id,Débora García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497838335,147,43,1,15,52,4vvf3sulx3a61fiyaarjdndjs,1,0,0,2023-01-15T17:17:30.329Z,2023-01-15T17:17:35Z,3980395471,212,12.0,3980395465,56,Center,3980395461,3,0,3980395649,144,1,3980395473,213,1.6,3980395467,140,84.9,3980395469,141,64.1,,,,a88r8d1jd5r928pvskginyiqy,R. Kundananji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497838515,125,1,1,16,20,bxlqcsb8ylen7lng9qy50eoq5,1,18.3,39.9,2023-01-15T17:17:58.542Z,2023-01-15T17:18:12Z,3980396711,157,,3980396715,56,Center,3980396713,241,,3980396709,5,,3980396717,140,63.4,3980396723,213,6.2,3980396721,212,47.4,3980396719,141,36.8,91vjxbtjn9fmsatxvncmwxyhh,Esther Sullastres,,3980396725,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497838517,126,44,1,16,23,bxlqcsb8ylen7lng9qy50eoq5,1,63.5,39.1,2023-01-15T17:18:02.104Z,2023-01-15T17:18:03Z,3980396737,286,,3980396755,233,148,3980396735,56,Center,,,,,,,,,,,,,,,,bixjzl99gkes918s5gbndtwwl,K. Cahynová,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497838511,148,44,1,16,23,4vvf3sulx3a61fiyaarjdndjs,0,36.5,60.9,2023-01-15T17:18:02.105Z,2023-01-15T17:18:04Z,3980396687,285,,3980396761,233,126,3980396683,56,Back,,,,,,,,,,,,,,,,cyqlcyzogla6wql5pms4i02d,F. Bonsegundo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497838527,127,1,1,16,25,bxlqcsb8ylen7lng9qy50eoq5,0,62.8,36.7,2023-01-15T17:18:03.407Z,2023-01-15T17:18:04Z,3980396791,213,0.5,3980396789,212,18.2,3980396779,3,,3980396785,140,77.8,3980396781,168,,3980396787,141,50.2,3980396783,56,Center,,,,bixjzl99gkes918s5gbndtwwl,K. Cahynová,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497838521,149,49,1,16,25,4vvf3sulx3a61fiyaarjdndjs,1,21.9,54.9,2023-01-15T17:18:03.593Z,2023-01-15T17:18:03Z,,,,,,,,,,,,,,,,,,,,,,,,,z2pihtvpr5ei4ip9z9jtqn6x,A. Cometti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497838531,150,1,1,16,25,4vvf3sulx3a61fiyaarjdndjs,0,21.9,54.9,2023-01-15T17:18:04.153Z,2023-01-15T17:18:06Z,3980396827,141,100.0,3980396823,56,Back,3980396831,213,1.6,3980396825,140,20.9,3980396833,1,,3980396821,157,,3980396829,212,31.7,,,,z2pihtvpr5ei4ip9z9jtqn6x,A. Cometti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497838565,128,5,1,16,28,bxlqcsb8ylen7lng9qy50eoq5,1,79.5,-1.2,2023-01-15T17:18:06.755Z,2023-01-15T17:25:13Z,3980396981,347,,3980397033,233,151,3980396979,56,Right,,,,,,,,,,,,,,,,57ubfxv6ujkk5cictmez4op1x,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497838533,151,5,1,16,28,4vvf3sulx3a61fiyaarjdndjs,0,20.5,101.2,2023-01-15T17:18:06.755Z,2023-01-15T17:18:13Z,3980396837,347,,3980397043,233,128,3980396835,56,Back,,,,,,,,,,,,,,,,z2pihtvpr5ei4ip9z9jtqn6x,A. Cometti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497838649,129,1,1,16,46,bxlqcsb8ylen7lng9qy50eoq5,1,79.7,0,2023-01-15T17:18:24.366Z,2023-01-15T17:18:25Z,3980397445,56,Right,3980397453,213,2.4,3980397447,140,73.3,3980397449,141,8.9,3980397451,212,9.5,3980397443,107,,,,,,,,8m8fk05kqcs7ver68ubl61mju,Arola Aparicio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497838653,130,1,1,16,47,bxlqcsb8ylen7lng9qy50eoq5,1,73.1,8.9,2023-01-15T17:18:25.502Z,2023-01-15T17:18:26Z,3980397471,213,5.7,3980397465,140,78.6,3980397463,56,Right,3980397467,141,3.8,3980397469,212,6.7,,,,,,,,,,bixjzl99gkes918s5gbndtwwl,K. Cahynová,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497838673,131,1,1,16,48,bxlqcsb8ylen7lng9qy50eoq5,1,77.6,3.6,2023-01-15T17:18:26.334Z,2023-01-15T17:18:28Z,3980397581,141,12.8,3980397579,140,80.7,3980397585,213,1.1,3980397577,56,Right,3980397583,212,7.1,,,,,,,,,,8m8fk05kqcs7ver68ubl61mju,Arola Aparicio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497838703,132,1,1,16,50,bxlqcsb8ylen7lng9qy50eoq5,1,79.8,10.8,2023-01-15T17:18:28.398Z,2023-01-15T17:18:31Z,3980397751,141,29.3,3980397755,213,2.4,3980397749,140,67.5,3980397747,56,Center,3980397753,212,18.0,,,,,,,,,,5e5sc7yzyi9kja9edk892br9x,Amanda Sampedro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497838683,152,43,1,16,50,4vvf3sulx3a61fiyaarjdndjs,1,0,0,2023-01-15T17:18:28.969Z,2023-01-15T17:19:08Z,3980399203,144,7,3980397619,56,Back,3980397621,285,0,,,,,,,,,,,,,,,,6msenows401fssj9jaih9g0a2,K. Araya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497838711,133,1,1,16,53,bxlqcsb8ylen7lng9qy50eoq5,0,62.9,31.5,2023-01-15T17:18:31.438Z,2023-01-15T17:18:32Z,3980397803,213,0.2,3980397795,56,Center,3980397801,212,22.1,3980397797,140,83.6,3980397799,141,37.3,,,,,,,,,,5hk1m1corx8iy26z88eo65fpx,Silvia Meseguer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497838725,153,49,1,16,55,4vvf3sulx3a61fiyaarjdndjs,1,19.1,60.6,2023-01-15T17:18:33.992Z,2023-01-15T17:18:34Z,,,,,,,,,,,,,,,,,,,,,,,,,51t40jr0wwgmuya85pnhjgx2i,Lauren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497838735,154,1,1,16,55,4vvf3sulx3a61fiyaarjdndjs,1,19.1,60.6,2023-01-15T17:18:34.185Z,2023-01-15T17:18:35Z,3980397921,212,12.1,3980397925,213,0.3,3980397913,56,Back,3980397917,141,66.4,3980397915,140,30.0,,,,,,,,,,51t40jr0wwgmuya85pnhjgx2i,Lauren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
