id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/8/value,qualifier/12/value,qualifier/9/value,assist,qualifier/16/value,qualifier/17/value
2546711243,186,6,1,11,43,bop6aslxmwvzsapdxsw3xbvfg,0,0.1,96.2,2023-05-10T17:13:19.777Z,2023-05-10T17:37:34Z,4266877975,73,,4266877981,233,80,4266877973,56,Back,,,,,,,,,,,,,,,,cw97vxc7rkog1flgwkgv0dxck,Lucía Corrales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546711307,81,1,1,12,17,bxlqcsb8ylen7lng9qy50eoq5,1,99.5,0.5,2023-05-10T17:13:54.097Z,2023-05-10T17:14:13Z,4266878327,212,40.8,4266878319,224,,4266878497,154,,4266878321,56,Center,4266878313,2,,4266878315,6,,4266878325,141,60.0,4266878329,213,1.7,5ag0647kn7k4y21y8nigiwxqt,Nagore Calderón,4266878323,140,4266878495,210,1,4266878331,1,,4266878317,155,,,,,,,,,,,,,,,,,94.7,,13,,,
2546711309,82,13,1,12,19,bxlqcsb8ylen7lng9qy50eoq5,1,94.7,60,2023-05-10T17:13:55.801Z,2023-05-10T17:14:13Z,4266878517,103,22.2,4266878339,61,,4266878381,15,,4266878523,231,51.1,4266878511,55,81,4266878521,230,99.7,4266878519,391,,4266878385,328,,f24lwuatps6dy3yzdifyir6qd,Diana Gomes,4266878341,56,4266878515,102,,4266878509,154,,4266878503,73,,4266878379,25,4266878505,29,,,,,,,,,,,,Center,,64.5,,,
2546711313,83,5,1,12,19,bxlqcsb8ylen7lng9qy50eoq5,0,101,67.3,2023-05-10T17:13:56.446Z,2023-05-10T17:37:30Z,4266878353,56,Center,4266878355,346,,4266878371,233,187,,,,,,,,,,,,,,,,f24lwuatps6dy3yzdifyir6qd,Diana Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546711303,187,5,1,12,19,bop6aslxmwvzsapdxsw3xbvfg,1,-1,32.7,2023-05-10T17:13:56.446Z,2023-05-10T17:13:59Z,4266878297,346,,4266878295,56,Back,4266878367,233,83,,,,,,,,,,,,,,,,3ruj0we4jma5m60xumyoir1ii,Jana Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546711335,188,1,1,12,32,bop6aslxmwvzsapdxsw3xbvfg,1,5.4,38.9,2023-05-10T17:14:09.310Z,2023-05-10T17:14:11Z,4266878501,189,,4266878479,124,,4266878481,56,Back,4266878489,213,5.9,4266878483,140,16.8,4266878485,141,32.2,4266878493,237,,4266878487,212,12.8,11so3nfejun31ajhmqjlwapqt,Sandra Paños,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546711341,189,1,1,12,35,bop6aslxmwvzsapdxsw3xbvfg,1,21.5,36,2023-05-10T17:14:12.510Z,2023-05-10T17:14:14Z,4266878541,140,23.7,4266878545,212,21.4,4266878539,56,Back,4266878547,213,1.5,4266878543,141,67.3,,,,,,,,,,bgzh3zwl99bpnnpj37jn4dmtx,Irene Paredes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546711347,190,1,1,12,38,bop6aslxmwvzsapdxsw3xbvfg,1,27,66.7,2023-05-10T17:14:14.734Z,2023-05-10T17:14:17Z,4266878587,213,4.4,4266878585,212,19.5,4266878581,140,22.1,4266878579,56,Back,4266878583,141,39.1,,,,,,,,,,3ruj0we4jma5m60xumyoir1ii,Jana Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546711349,191,1,1,12,40,bop6aslxmwvzsapdxsw3xbvfg,1,23,44.8,2023-05-10T17:14:17.598Z,2023-05-10T17:14:19Z,4266878597,212,11.3,4266878595,141,40.3,4266878593,140,33.4,4266878599,213,6.0,4266878591,56,Back,,,,,,,,,,bgzh3zwl99bpnnpj37jn4dmtx,Irene Paredes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546711355,192,1,1,12,42,bop6aslxmwvzsapdxsw3xbvfg,1,33.4,40.3,2023-05-10T17:14:19.102Z,2023-05-10T17:14:21Z,4266878619,56,Back,4266878625,212,21.4,4266878621,140,30.5,4266878627,213,4.6,4266878623,141,9.2,,,,,,,,,,8h7r4d4z2gjne58xwu3koiok5,K. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546711361,193,1,1,12,45,bop6aslxmwvzsapdxsw3xbvfg,1,31.8,9.8,2023-05-10T17:14:21.726Z,2023-05-10T17:14:26Z,4266878657,141,28.3,4266878655,140,26.8,4266878653,56,Back,4266878659,212,13.6,4266878661,213,2.0,,,,,,,,,,edc7fwwkl9fcuu9zzxmm3s1nu,Martina Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546711369,194,1,1,12,49,bop6aslxmwvzsapdxsw3xbvfg,1,36.9,26.8,2023-05-10T17:14:25.934Z,2023-05-10T17:14:28Z,4266878699,212,16.8,4266878693,56,Back,4266878695,140,48.1,4266878701,213,5.5,4266878697,141,9.1,,,,,,,,,,bgzh3zwl99bpnnpj37jn4dmtx,Irene Paredes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546711373,195,1,1,12,51,bop6aslxmwvzsapdxsw3xbvfg,1,49.4,11.6,2023-05-10T17:14:28.190Z,2023-05-10T17:14:30Z,4266878715,212,14.1,4266878711,140,53.9,4266878717,213,1.2,4266878709,56,Center,4266878713,141,31.2,,,,,,,,,,edc7fwwkl9fcuu9zzxmm3s1nu,Martina Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546711381,196,1,1,12,53,bop6aslxmwvzsapdxsw3xbvfg,1,55.2,31.3,2023-05-10T17:14:30.463Z,2023-05-10T17:14:34Z,4266878761,213,1.3,4266878751,155,,4266878753,56,Left,4266878759,212,38.8,4266878757,141,86.8,4266878763,1,,4266878755,140,63.7,,,,8h7r4d4z2gjne58xwu3koiok5,K. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546711385,197,1,1,12,57,bop6aslxmwvzsapdxsw3xbvfg,1,63.3,85.7,2023-05-10T17:14:34.174Z,2023-05-10T17:14:35Z,4266878781,140,54.7,4266878785,212,10.1,4266878787,213,3.6,4266878783,141,79.0,4266878779,56,Left,,,,,,,,,,cw97vxc7rkog1flgwkgv0dxck,Lucía Corrales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546711391,198,1,1,12,58,bop6aslxmwvzsapdxsw3xbvfg,1,54.7,79,2023-05-10T17:14:35.390Z,2023-05-10T17:14:38Z,4266878821,212,13.7,4266878819,141,91.8,4266878817,140,64.8,4266878815,56,Left,4266878823,213,0.7,,,,,,,,,,7mehm5v7egyc1r4qioexklbmc,Vicky López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546711395,199,1,1,13,2,bop6aslxmwvzsapdxsw3xbvfg,1,53.8,98.3,2023-05-10T17:14:38.718Z,2023-05-10T17:14:41Z,4266878845,212,18.2,4266878841,140,42.4,4266878847,213,4.0,4266878839,56,Back,4266878843,141,78.1,,,,,,,,,,cw97vxc7rkog1flgwkgv0dxck,Lucía Corrales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546711401,200,1,1,13,4,bop6aslxmwvzsapdxsw3xbvfg,1,42.4,78.1,2023-05-10T17:14:40.910Z,2023-05-10T17:14:42Z,4266878883,141,70.3,4266878879,56,Center,4266878887,213,6.0,4266878881,140,57.4,4266878885,212,16.6,,,,,,,,,,3ruj0we4jma5m60xumyoir1ii,Jana Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546711403,201,1,1,13,5,bop6aslxmwvzsapdxsw3xbvfg,1,57.4,70.3,2023-05-10T17:14:41.871Z,2023-05-10T17:14:43Z,4266878893,140,47.1,4266878899,213,3.4,4266878897,212,11.2,4266878895,141,66.0,4266878891,56,Back,,,,,,,,,,7mehm5v7egyc1r4qioexklbmc,Vicky López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546711409,202,1,1,13,6,bop6aslxmwvzsapdxsw3xbvfg,1,47.1,66,2023-05-10T17:14:43.263Z,2023-05-10T17:14:47Z,4266878929,140,47.7,4266878935,213,4.8,4266878931,141,52.1,4266878933,212,9.5,4266878927,56,Back,,,,,,,,,,8h7r4d4z2gjne58xwu3koiok5,K. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546711411,203,1,1,13,10,bop6aslxmwvzsapdxsw3xbvfg,0,54.1,49.9,2023-05-10T17:14:46.912Z,2023-05-10T17:14:47Z,4266878941,56,Center,4266878945,141,73.6,4266878939,155,,4266878947,212,25.7,4266878949,213,0.7,4266878943,140,73.2,,,,,,,bgzh3zwl99bpnnpj37jn4dmtx,Irene Paredes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546711415,85,49,1,13,12,bxlqcsb8ylen7lng9qy50eoq5,1,29,30,2023-05-10T17:14:49.507Z,2023-05-10T17:14:56Z,,,,,,,,,,,,,,,,,,,,,,,,,f24lwuatps6dy3yzdifyir6qd,Diana Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546711419,86,1,1,13,13,bxlqcsb8ylen7lng9qy50eoq5,0,25.1,29.3,2023-05-10T17:14:49.938Z,2023-05-10T17:14:59Z,4266878987,1,,4266878985,213,1.0,4266878983,212,29.2,4266878975,157,,4266878981,141,64.9,4266878977,56,Back,4266878979,140,40.6,,,,f24lwuatps6dy3yzdifyir6qd,Diana Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546711423,204,1,1,13,16,bop6aslxmwvzsapdxsw3xbvfg,1,60.3,33.9,2023-05-10T17:14:52.800Z,2023-05-10T17:14:55Z,4266879011,56,Center,4266879009,3,,4266879017,212,8.9,4266879015,141,37.4,4266879013,140,68.5,4266879019,213,0.3,,,,,,,edc7fwwkl9fcuu9zzxmm3s1nu,Martina Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546711425,205,49,1,13,18,bop6aslxmwvzsapdxsw3xbvfg,1,68.3,36.7,2023-05-10T17:14:54.896Z,2023-05-10T17:14:55Z,,,,,,,,,,,,,,,,,,,,,,,,,9t2pn6dp6w38b169a5qo9c60a,Bruna Vilamala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546711429,206,1,1,13,18,bop6aslxmwvzsapdxsw3xbvfg,1,68.3,36.7,2023-05-10T17:14:54.991Z,2023-05-10T17:14:57Z,4266879035,56,Back,4266879037,140,48.2,4266879039,141,39.1,4266879041,212,21.2,4266879043,213,3.1,,,,,,,,,,9t2pn6dp6w38b169a5qo9c60a,Bruna Vilamala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546711439,207,1,1,13,20,bop6aslxmwvzsapdxsw3xbvfg,1,52.7,35.4,2023-05-10T17:14:56.943Z,2023-05-10T17:15:00Z,4266879089,213,1.3,4266879083,140,55.0,4266879085,141,47.6,4266879087,212,8.6,4266879081,56,Center,,,,,,,,,,bgzh3zwl99bpnnpj37jn4dmtx,Irene Paredes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546711449,208,1,1,13,23,bop6aslxmwvzsapdxsw3xbvfg,1,60.6,45.8,2023-05-10T17:15:00.432Z,2023-05-10T17:15:03Z,4266879133,56,Right,4266879141,213,4.9,4266879139,212,21.4,4266879137,141,15.2,4266879135,140,65.3,,,,,,,,,,8h7r4d4z2gjne58xwu3koiok5,K. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546711457,209,1,1,13,26,bop6aslxmwvzsapdxsw3xbvfg,1,65.3,15.2,2023-05-10T17:15:03.408Z,2023-05-10T17:15:06Z,4266879177,212,16.1,4266879171,56,Center,4266879175,141,38.8,4266879173,140,64.1,4266879179,213,1.6,,,,,,,,,,edc7fwwkl9fcuu9zzxmm3s1nu,Martina Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546711463,210,1,1,13,29,bop6aslxmwvzsapdxsw3xbvfg,1,64.1,38.8,2023-05-10T17:15:05.935Z,2023-05-10T17:15:07Z,4266879195,56,Center,4266879203,213,4.3,4266879197,140,60.3,4266879199,141,25.2,4266879201,212,10.1,,,,,,,,,,8h7r4d4z2gjne58xwu3koiok5,K. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546711477,211,1,1,13,30,bop6aslxmwvzsapdxsw3xbvfg,1,60.3,25.2,2023-05-10T17:15:07.503Z,2023-05-10T17:15:26Z,4266879255,213,6.1,4266879247,56,Center,4266879251,141,21.3,4266879419,154,,4266879417,210,13,4266879253,212,16.3,4266879249,140,75.6,,,,bgzh3zwl99bpnnpj37jn4dmtx,Irene Paredes,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546711481,212,13,1,13,36,bop6aslxmwvzsapdxsw3xbvfg,1,77.5,41.6,2023-05-10T17:15:12.800Z,2023-05-10T17:15:26Z,4266879279,22,,4266879443,231,49.3,4266879283,56,Center,4266879435,102,42.5,4266879439,215,,4266879427,29,,4266879431,55,211,4266879281,18,,9t2pn6dp6w38b169a5qo9c60a,Bruna Vilamala,4266879437,103,4266879429,154,,4266879347,72,,4266879441,230,98.6,4266879425,84,,,,,,,,,,,,,,27.8,,,,,
2546711475,87,5,1,13,36,bxlqcsb8ylen7lng9qy50eoq5,1,-0.8,57.8,2023-05-10T17:15:13.571Z,2023-05-10T17:15:15Z,4266879243,56,Back,4266879245,346,,4266879301,233,213,,,,,,,,,,,,,,,,f24lwuatps6dy3yzdifyir6qd,Diana Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546711487,213,5,1,13,36,bop6aslxmwvzsapdxsw3xbvfg,0,100.8,42.2,2023-05-10T17:15:13.571Z,2023-05-10T17:37:30Z,4266879297,56,Center,4266879305,233,87,4266879299,346,,,,,,,,,,,,,,,,,9t2pn6dp6w38b169a5qo9c60a,Bruna Vilamala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546711513,88,1,1,13,55,bxlqcsb8ylen7lng9qy50eoq5,1,4.4,51.5,2023-05-10T17:15:31.988Z,2023-05-10T17:15:36Z,4266879491,141,65.5,4266879495,213,1.1,4266879489,140,9.2,4266879499,237,,4266879487,56,Back,4266879493,212,10.8,4266879485,124,,,,,91vjxbtjn9fmsatxvncmwxyhh,Esther Sullastres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546711517,89,1,1,13,59,bxlqcsb8ylen7lng9qy50eoq5,0,8.7,54.8,2023-05-10T17:15:36.101Z,2023-05-10T17:15:40Z,4266879531,1,,4266879519,155,,4266879521,56,Center,4266879529,213,6.0,4266879523,140,51.4,4266879525,141,33.1,4266879527,212,47.2,,,,7ffrfies3tie3rewc1cm0hz9x,M. Nicoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546711523,214,1,1,14,3,bop6aslxmwvzsapdxsw3xbvfg,0,48.1,65.5,2023-05-10T17:15:40Z,2023-05-10T17:15:41Z,4266879565,213,0.3,4266879559,140,67.2,4266879557,56,Center,4266879563,212,21.2,4266879555,155,,4266879561,141,75.6,,,,,,,3ruj0we4jma5m60xumyoir1ii,Jana Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546711525,90,8,1,14,5,bxlqcsb8ylen7lng9qy50eoq5,1,35.6,26.4,2023-05-10T17:15:42.005Z,2023-05-10T17:15:42Z,4266879567,56,Back,,,,,,,,,,,,,,,,,,,,,,5ag0647kn7k4y21y8nigiwxqt,Nagore Calderón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546711533,91,1,1,14,7,bxlqcsb8ylen7lng9qy50eoq5,0,43.9,7.4,2023-05-10T17:15:44.612Z,2023-05-10T17:15:47Z,4266879573,141,4.0,4266879575,212,22.0,4266879571,140,64.7,4266879569,56,Right,4266879577,213,6.2,,,,,,,,,,d71c1o7e1t448gemysrgisj8q,Inma Gabarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546711531,215,49,1,14,9,bop6aslxmwvzsapdxsw3xbvfg,1,38.8,93,2023-05-10T17:15:46.209Z,2023-05-10T17:15:46Z,,,,,,,,,,,,,,,,,,,,,,,,,cw97vxc7rkog1flgwkgv0dxck,Lucía Corrales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546711535,216,1,1,14,10,bop6aslxmwvzsapdxsw3xbvfg,1,40.9,93.8,2023-05-10T17:15:47.585Z,2023-05-10T17:15:48Z,4266879589,141,87.7,4266879585,56,Back,4266879593,213,5.8,4266879587,140,48.4,4266879591,212,8.9,,,,,,,,,,cw97vxc7rkog1flgwkgv0dxck,Lucía Corrales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546711539,217,1,1,14,12,bop6aslxmwvzsapdxsw3xbvfg,1,48.4,87.7,2023-05-10T17:15:48.800Z,2023-05-10T17:15:51Z,4266879621,141,80.5,4266879625,213,3.5,4266879619,140,33.8,4266879617,56,Back,4266879623,212,16.1,,,,,,,,,,7mehm5v7egyc1r4qioexklbmc,Vicky López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546711541,218,1,1,14,14,bop6aslxmwvzsapdxsw3xbvfg,1,34,79.1,2023-05-10T17:15:51.408Z,2023-05-10T17:15:53Z,4266879631,56,Back,4266879637,212,8.8,4266879635,141,69.6,4266879633,140,39.7,4266879639,213,5.5,,,,,,,,,,3ruj0we4jma5m60xumyoir1ii,Jana Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546711543,219,1,1,14,16,bop6aslxmwvzsapdxsw3xbvfg,1,39.7,69.6,2023-05-10T17:15:53.616Z,2023-05-10T17:15:54Z,4266879643,56,Back,4266879649,212,9.8,4266879651,213,1.1,4266879647,141,82.7,4266879645,140,43.7,,,,,,,,,,8h7r4d4z2gjne58xwu3koiok5,K. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546711545,220,1,1,14,17,bop6aslxmwvzsapdxsw3xbvfg,1,43.7,82.7,2023-05-10T17:15:54.704Z,2023-05-10T17:15:57Z,4266879661,212,11.0,4266879659,141,75.4,4266879663,213,3.6,4266879657,140,34.3,4266879655,56,Back,,,,,,,,,,7mehm5v7egyc1r4qioexklbmc,Vicky López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546711551,221,1,1,14,20,bop6aslxmwvzsapdxsw3xbvfg,1,34.3,75.4,2023-05-10T17:15:57.008Z,2023-05-10T17:16:00Z,4266879709,213,5.5,4266879703,140,39.5,4266879705,141,67.2,4266879707,212,7.8,4266879701,56,Back,,,,,,,,,,3ruj0we4jma5m60xumyoir1ii,Jana Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546711559,222,1,1,14,24,bop6aslxmwvzsapdxsw3xbvfg,1,48.5,68.5,2023-05-10T17:16:00.753Z,2023-05-10T17:16:04Z,4266879757,213,6.3,4266879751,140,64.9,4266879755,212,17.2,4266879753,141,68.2,4266879749,56,Center,,,,,,,,,,8h7r4d4z2gjne58xwu3koiok5,K. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546711561,223,1,1,14,27,bop6aslxmwvzsapdxsw3xbvfg,0,64.7,67.9,2023-05-10T17:16:04.450Z,2023-05-10T17:16:05Z,4266879765,155,,4266879773,212,22.0,4266879767,56,Center,4266879775,213,5.2,4266879769,140,75.3,4266879771,141,40.0,,,,,,,6291bj0xqq1w2631bajrpeb4l,Mariona Caldentey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546711563,92,49,1,14,30,bxlqcsb8ylen7lng9qy50eoq5,1,25.9,68.1,2023-05-10T17:16:06.757Z,2023-05-10T17:16:06Z,,,,,,,,,,,,,,,,,,,,,,,,,4nbtzqsvw5ecwsh0k19rzoiga,Almudena Rivero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546711565,93,1,1,14,31,bxlqcsb8ylen7lng9qy50eoq5,1,26.9,66.1,2023-05-10T17:16:08.276Z,2023-05-10T17:16:13Z,4266879799,140,34.4,4266879803,212,14.7,4266879805,213,5.3,4266879797,56,Back,4266879801,141,47.9,,,,,,,,,,4nbtzqsvw5ecwsh0k19rzoiga,Almudena Rivero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546711567,94,1,1,14,36,bxlqcsb8ylen7lng9qy50eoq5,0,35.8,47.9,2023-05-10T17:16:12.981Z,2023-05-10T17:16:22Z,4266879817,213,5.3,4266879815,212,3.5,4266879811,140,37.8,4266879809,56,Back,4266879813,141,43.7,,,,,,,,,,aktfohaqh9czmqesi39tstlka,Teresa Merida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546711569,95,43,1,14,36,bxlqcsb8ylen7lng9qy50eoq5,1,0,0,2023-05-10T17:16:13.573Z,2023-05-10T17:16:21Z,4266879825,141,44.5,4266879821,56,Back,4266879827,212,9.2,4266879829,213,5.1,4266879865,144,1,4266879823,140,38.3,,,,,,,5ag0647kn7k4y21y8nigiwxqt,Nagore Calderón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546711571,224,8,1,14,39,bop6aslxmwvzsapdxsw3xbvfg,1,67.7,65.8,2023-05-10T17:16:16.147Z,2023-05-10T17:16:16Z,4266879831,56,Center,,,,,,,,,,,,,,,,,,,,,,9t2pn6dp6w38b169a5qo9c60a,Bruna Vilamala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546711575,225,49,1,14,40,bop6aslxmwvzsapdxsw3xbvfg,1,56.1,70.3,2023-05-10T17:16:17.378Z,2023-05-10T17:16:17Z,,,,,,,,,,,,,,,,,,,,,,,,,7mehm5v7egyc1r4qioexklbmc,Vicky López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546711579,226,1,1,14,41,bop6aslxmwvzsapdxsw3xbvfg,1,56.1,70.3,2023-05-10T17:16:17.921Z,2023-05-10T17:16:21Z,4266879875,213,3.7,4266879871,141,59.7,4266879869,140,45.8,4266879867,56,Back,4266879873,212,13.0,,,,,,,,,,7mehm5v7egyc1r4qioexklbmc,Vicky López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546711581,227,1,1,14,44,bop6aslxmwvzsapdxsw3xbvfg,1,57.6,63,2023-05-10T17:16:21.361Z,2023-05-10T17:16:24Z,4266879887,212,16.0,4266879889,213,5.9,4266879883,141,54.9,4266879881,140,71.9,4266879879,56,Center,,,,,,,,,,3ruj0we4jma5m60xumyoir1ii,Jana Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546711583,228,50,1,14,48,bop6aslxmwvzsapdxsw3xbvfg,1,70.9,51.7,2023-05-10T17:16:24.738Z,2023-05-10T17:16:26Z,4266879899,286,,4266879931,233,96,4266879897,56,Center,,,,,,,,,,,,,,,,9t2pn6dp6w38b169a5qo9c60a,Bruna Vilamala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546711587,96,7,1,14,48,bxlqcsb8ylen7lng9qy50eoq5,0,29.1,48.3,2023-05-10T17:16:24.739Z,2023-05-10T17:16:33Z,4266879905,285,,4266879903,56,Back,4266879913,233,228,,,,,,,,,,,,,,,,efrr99onfcuvb2gylkvvrnl9m,Eva Llamas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546711585,229,61,1,14,48,bop6aslxmwvzsapdxsw3xbvfg,1,71.9,54.9,2023-05-10T17:16:25.317Z,2023-05-10T17:16:25Z,4266879901,56,Center,,,,,,,,,,,,,,,,,,,,,,9t2pn6dp6w38b169a5qo9c60a,Bruna Vilamala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546711589,97,49,1,14,49,bxlqcsb8ylen7lng9qy50eoq5,1,33.3,50.1,2023-05-10T17:16:25.894Z,2023-05-10T17:16:26Z,,,,,,,,,,,,,,,,,,,,,,,,,aktfohaqh9czmqesi39tstlka,Teresa Merida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546711595,98,1,1,14,49,bxlqcsb8ylen7lng9qy50eoq5,1,33.3,50.1,2023-05-10T17:16:26.134Z,2023-05-10T17:16:40Z,4266879939,56,Back,4266879941,140,37.7,4266879943,141,63.7,4266879947,213,1.1,4266879945,212,10.3,,,,,,,,,,aktfohaqh9czmqesi39tstlka,Teresa Merida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546711597,99,3,1,14,50,bxlqcsb8ylen7lng9qy50eoq5,0,38,60.7,2023-05-10T17:16:27.249Z,2023-05-10T17:16:36Z,4266880131,286,,4266880137,233,230,4266879951,56,Back,,,,,,,,,,,,,,,,791g6utcjg9779zlvf7gyavze,Ana Franco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546711599,230,7,1,14,50,bop6aslxmwvzsapdxsw3xbvfg,1,62,39.3,2023-05-10T17:16:27.250Z,2023-05-10T17:16:36Z,4266879957,56,Center,4266879959,285,,4266880133,233,99,,,,,,,,,,,,,,,,edc7fwwkl9fcuu9zzxmm3s1nu,Martina Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546711601,231,49,1,14,51,bop6aslxmwvzsapdxsw3xbvfg,1,56.7,47.6,2023-05-10T17:16:28.435Z,2023-05-10T17:16:28Z,,,,,,,,,,,,,,,,,,,,,,,,,8h7r4d4z2gjne58xwu3koiok5,K. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546711603,232,1,1,14,51,bop6aslxmwvzsapdxsw3xbvfg,1,56.7,47.6,2023-05-10T17:16:28.626Z,2023-05-10T17:16:29Z,4266879985,56,Center,4266879999,213,6.0,4266879989,140,69.7,4266879995,212,14.0,4266879991,141,42.8,,,,,,,,,,8h7r4d4z2gjne58xwu3koiok5,K. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546711605,233,1,1,14,52,bop6aslxmwvzsapdxsw3xbvfg,1,69.7,42.8,2023-05-10T17:16:29.444Z,2023-05-10T17:16:31Z,4266880041,213,3.5,4266880033,56,Center,4266880039,212,11.8,4266880037,141,36.1,4266880035,140,59.3,,,,,,,,,,9t2pn6dp6w38b169a5qo9c60a,Bruna Vilamala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546711609,234,1,1,14,54,bop6aslxmwvzsapdxsw3xbvfg,1,59.3,36.1,2023-05-10T17:16:30.965Z,2023-05-10T17:16:31Z,4266880047,56,Center,4266880055,213,5.8,4266880051,141,25.2,4266880053,212,15.7,4266880049,140,72.5,,,,,,,,,,edc7fwwkl9fcuu9zzxmm3s1nu,Martina Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
