id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/8/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value,qualifier/15/value,assist
2487801947,333,8,1,42,41,1qoqz1tyay060cj5aha7rt1lp,1,34.8,5.2,2022-11-26T15:42:19.877Z,2022-11-26T15:42:20Z,3927262197,15,,3927262179,56,Back,,,,,,,,,,,,,,,,,,,3bnl8jpyjy436d6rq46apwei2,Lara Mata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487801957,334,5,1,42,41,1qoqz1tyay060cj5aha7rt1lp,0,42.8,-1.2,2022-11-26T15:42:19.973Z,2022-11-26T15:45:00Z,3927262225,56,Back,3927262227,347,,3927262707,233,392,,,,,,,,,,,,,,,,3bnl8jpyjy436d6rq46apwei2,Lara Mata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487802057,392,5,1,42,41,1azk57wev30h044w949j46kpu,1,57.2,101.2,2022-11-26T15:42:19.973Z,2022-11-26T15:42:29Z,3927262661,56,Left,3927262663,347,,3927262677,233,334,,,,,,,,,,,,,,,,f0m3ncnvrrrj3wcgzrz7ja44q,Nerea Nevado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487802089,393,1,1,42,50,1azk57wev30h044w949j46kpu,1,57.4,100,2022-11-26T15:42:29.253Z,2022-11-26T15:42:31Z,3927262837,141,88.5,3927262833,56,Left,3927262835,140,61.9,3927262841,213,5.2,3927262839,212,9.4,3927262829,107,,,,,,,,f0m3ncnvrrrj3wcgzrz7ja44q,Nerea Nevado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487802105,394,1,1,42,53,1azk57wev30h044w949j46kpu,0,61.9,88.5,2022-11-26T15:42:31.605Z,2022-11-26T15:42:33Z,3927262933,141,88.4,3927262937,213,6.3,3927262927,168,,3927262935,212,18.1,3927262931,140,79.1,3927262929,56,Left,,,,,,,ak7rstu77leltpt7c104ca4q2,Peke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487802119,335,49,1,42,55,1qoqz1tyay060cj5aha7rt1lp,1,20.7,14.3,2022-11-26T15:42:33.606Z,2022-11-26T15:42:33Z,,,,,,,,,,,,,,,,,,,,,,,,,5mk5a6g9962zs1f0dgv2g3o45,Nerea Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487802139,336,1,1,42,55,1qoqz1tyay060cj5aha7rt1lp,1,20.3,15.8,2022-11-26T15:42:34.134Z,2022-11-26T15:42:36Z,3927263145,140,7.8,3927263151,213,2.3,3927263147,141,38.0,3927263143,56,Back,3927263149,212,20.0,,,,,,,,,,5mk5a6g9962zs1f0dgv2g3o45,Nerea Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487802171,337,1,1,42,57,1qoqz1tyay060cj5aha7rt1lp,0,7.9,38,2022-11-26T15:42:36.455Z,2022-11-26T15:42:41Z,3927263271,56,Back,3927263269,157,,3927263277,212,41.5,3927263273,140,41.2,3927263275,141,5.0,3927263279,213,5.7,3927263281,1,,,,,euieo81aiyv4wqldc8owokset,Elena de Toro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487802199,395,1,1,43,1,1azk57wev30h044w949j46kpu,0,64.5,95.7,2022-11-26T15:42:40.593Z,2022-11-26T15:42:44Z,3927263409,140,76.4,3927263415,213,5.6,3927263417,1,,3927263413,212,16.2,3927263405,157,,3927263407,56,Left,3927263411,141,80.6,,,,f0m3ncnvrrrj3wcgzrz7ja44q,Nerea Nevado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487802233,338,1,1,43,6,1qoqz1tyay060cj5aha7rt1lp,0,20.3,16.7,2022-11-26T15:42:45.079Z,2022-11-26T15:42:45Z,3927263545,212,18.0,3927263539,56,Back,3927263543,141,6.1,3927263547,213,5.9,3927263549,1,,3927263537,157,,3927263541,140,36.0,,,,3bnl8jpyjy436d6rq46apwei2,Lara Mata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487802239,396,8,1,43,7,1azk57wev30h044w949j46kpu,1,63.5,83.7,2022-11-26T15:42:45.878Z,2022-11-26T15:58:47Z,3927263577,56,Left,3927263635,15,,,,,,,,,,,,,,,,,,,,envd6nvea5ssa98mq2bnd7otm,Jone Amezaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487802277,339,1,1,43,10,1qoqz1tyay060cj5aha7rt1lp,0,30.4,11.4,2022-11-26T15:42:48.598Z,2022-11-26T15:42:49Z,3927263763,3,,3927263767,140,40.8,3927263765,56,Back,3927263771,212,12.2,3927263769,141,3.5,3927263773,213,5.8,,,,,,,23cz0ftfc2rstsut0wkmntm8l,Paola Soldevila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487802287,397,1,1,43,10,1azk57wev30h044w949j46kpu,0,57.7,89.7,2022-11-26T15:42:49.429Z,2022-11-26T15:42:51Z,3927263831,56,Left,3927263833,140,67.9,3927263837,212,10.7,3927263839,213,0.1,3927263835,141,90.6,,,,,,,,,,85vgjvamflqyzs4ov1fnaai95,Bibiane Schulze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487802345,340,1,1,43,12,1qoqz1tyay060cj5aha7rt1lp,0,41.1,2.8,2022-11-26T15:42:51.383Z,2022-11-26T15:42:55Z,3927264093,140,80.2,3927264089,155,,3927264097,141,14.9,3927264101,213,0.2,3927264091,56,Right,3927264099,212,41.9,3927264103,1,,,,,4bpis8gkfy9n5pknxuw40hus4,Cienfu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487802373,398,1,1,43,17,1azk57wev30h044w949j46kpu,1,20.5,85.1,2022-11-26T15:42:56.292Z,2022-11-26T15:58:48Z,3927264251,213,0.5,3927264245,140,34.7,3927264247,141,96.3,3927264243,56,Back,3927264249,212,16.7,,,,,,,,,,6nx2fpsn1549tqew7098csqg9,Sun Quiñones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487802393,399,1,1,43,19,1azk57wev30h044w949j46kpu,1,34.7,95.6,2022-11-26T15:42:58.293Z,2022-11-26T15:43:00Z,3927264317,56,Back,3927264323,212,10.0,3927264325,213,4.1,3927264321,141,83.3,3927264319,140,29.5,,,,,,,,,,85vgjvamflqyzs4ov1fnaai95,Bibiane Schulze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487802399,400,49,1,43,21,1azk57wev30h044w949j46kpu,1,29.3,82.2,2022-11-26T15:43:00.373Z,2022-11-26T15:43:00Z,,,,,,,,,,,,,,,,,,,,,,,,,f2wy9lcvcg47ufsat67mdf0et,Marta Unzué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487802437,401,1,1,43,21,1azk57wev30h044w949j46kpu,1,29.3,82.2,2022-11-26T15:43:00.581Z,2022-11-26T15:43:05Z,3927264555,1,,3927264549,141,26.6,3927264553,213,4.6,3927264547,140,24.1,3927264551,212,38.2,3927264545,56,Back,,,,,,,f2wy9lcvcg47ufsat67mdf0et,Marta Unzué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487802475,402,1,1,43,26,1azk57wev30h044w949j46kpu,1,26.6,23.8,2022-11-26T15:43:04.901Z,2022-11-26T15:43:07Z,3927264729,56,Back,3927264735,212,11.4,3927264733,141,39.1,3927264737,213,2.0,3927264731,140,22.1,,,,,,,,,,2lh6bupkrijpm9n916446nbop,Oihane Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487802511,403,1,1,43,29,1azk57wev30h044w949j46kpu,1,22.1,34.9,2022-11-26T15:43:07.748Z,2022-11-26T15:43:11Z,3927264951,213,5.2,3927264945,140,31.9,3927264943,56,Back,3927264947,141,6.5,3927264949,212,21.9,,,,,,,,,,si7seewiwpo5s7yi3jbxuo2y,Oihane Valdezate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487802537,404,1,1,43,32,1azk57wev30h044w949j46kpu,1,33,6.5,2022-11-26T15:43:10.885Z,2022-11-26T15:43:14Z,3927265067,140,21.9,3927265069,141,12.5,3927265065,56,Back,3927265077,213,2.8,3927265073,212,12.3,,,,,,,,,,88cflr7hnw1o3ej6y3wsj5p0p,Ane Azkona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487802583,405,1,1,43,35,1azk57wev30h044w949j46kpu,1,22.2,12.5,2022-11-26T15:43:14.165Z,2022-11-26T15:43:19Z,3927265229,141,46.1,3927265225,56,Back,3927265233,213,1.6,3927265231,212,22.9,3927265227,140,21.2,,,,,,,,,,2lh6bupkrijpm9n916446nbop,Oihane Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487802603,406,1,1,43,40,1azk57wev30h044w949j46kpu,1,26.5,49,2022-11-26T15:43:19.509Z,2022-11-26T15:43:22Z,3927265355,212,19.5,3927265353,141,77.1,3927265357,213,1.4,3927265349,56,Back,3927265351,140,30.3,,,,,,,,,,f2wy9lcvcg47ufsat67mdf0et,Marta Unzué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487802623,407,1,1,43,44,1azk57wev30h044w949j46kpu,1,30.3,75.8,2022-11-26T15:43:22.741Z,2022-11-26T15:43:26Z,3927265431,213,4.5,3927265427,141,58.4,3927265423,56,Back,3927265429,212,12.2,3927265425,140,27.3,,,,,,,,,,85vgjvamflqyzs4ov1fnaai95,Bibiane Schulze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487802677,408,1,1,43,47,1azk57wev30h044w949j46kpu,1,27.3,57.9,2022-11-26T15:43:26.005Z,2022-11-26T15:43:31Z,3927265709,56,Back,3927265719,212,20.8,3927265721,213,4.8,3927265717,141,27.4,3927265713,140,28.2,,,,,,,,,,f2wy9lcvcg47ufsat67mdf0et,Marta Unzué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487802707,409,1,1,43,52,1azk57wev30h044w949j46kpu,0,29.5,27,2022-11-26T15:43:31.318Z,2022-11-26T15:45:57Z,3927265903,140,75.6,3927265907,212,48.8,3927265905,141,17.8,3927265901,56,Right,3927273191,1,,3927265909,213,6.2,3927265899,155,,,,,si7seewiwpo5s7yi3jbxuo2y,Oihane Valdezate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487802717,341,8,1,43,58,1qoqz1tyay060cj5aha7rt1lp,1,19.2,83.8,2022-11-26T15:43:37.573Z,2022-11-26T15:43:37Z,3927265959,56,Back,,,,,,,,,,,,,,,,,,,,,,5fula0vkdt8dg2s1po4k9no16,Irene Miguélez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487802737,342,5,1,43,59,1qoqz1tyay060cj5aha7rt1lp,0,11.4,101.3,2022-11-26T15:43:37.909Z,2022-11-26T15:45:00Z,3927266653,233,410,3927266057,56,Back,3927266059,347,,,,,,,,,,,,,,,,,5fula0vkdt8dg2s1po4k9no16,Irene Miguélez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487802841,410,5,1,43,59,1azk57wev30h044w949j46kpu,1,88.6,-1.3,2022-11-26T15:43:37.909Z,2022-11-26T15:43:49Z,3927266625,56,Right,3927266645,233,342,3927266627,347,,,,,,,,,,,,,,,,,si7seewiwpo5s7yi3jbxuo2y,Oihane Valdezate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487802851,411,1,1,44,10,1azk57wev30h044w949j46kpu,1,85.1,0,2022-11-26T15:43:49.077Z,2022-11-26T15:43:50Z,3927266695,140,87.6,3927266699,141,15.2,3927266691,56,Right,3927266703,213,1.3,3927266689,107,,3927266701,212,11.5,,,,,,,2lh6bupkrijpm9n916446nbop,Oihane Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487802873,412,1,1,44,11,1azk57wev30h044w949j46kpu,1,87.6,13.6,2022-11-26T15:43:50.420Z,2022-11-26T15:43:52Z,3927266779,141,4.4,3927266783,213,4.5,3927266775,56,Right,3927266781,212,6.4,3927266777,140,86.2,,,,,,,,,,1jepco4u9frbnmu5lyotlgu8k,Mariana Cerro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487802891,413,3,1,44,13,1azk57wev30h044w949j46kpu,0,91.6,6.5,2022-11-26T15:43:51.925Z,2022-11-26T15:43:55Z,3927266993,233,343,3927266873,56,Right,3927266875,286,,,,,,,,,,,,,,,,,2lh6bupkrijpm9n916446nbop,Oihane Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487802913,343,7,1,44,13,1qoqz1tyay060cj5aha7rt1lp,0,8.4,93.5,2022-11-26T15:43:51.926Z,2022-11-26T15:44:00Z,3927266989,233,413,3927266957,56,Back,3927266959,285,,3927266955,167,,,,,,,,,,,,,,8grsiemkt03k8c1g6am7vnxlh,F. Lara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487802989,415,61,1,44,14,1azk57wev30h044w949j46kpu,1,89.2,8.3,2022-11-26T15:43:53.436Z,2022-11-26T15:44:05Z,3927267323,56,Right,,,,,,,,,,,,,,,,,,,,,,2lh6bupkrijpm9n916446nbop,Oihane Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487802915,344,5,1,44,15,1qoqz1tyay060cj5aha7rt1lp,1,8.9,101.9,2022-11-26T15:43:53.828Z,2022-11-26T15:45:01Z,3927267481,233,414,3927266969,56,Back,3927266971,347,,,,,,,,,,,,,,,,,8grsiemkt03k8c1g6am7vnxlh,F. Lara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487802983,414,5,1,44,15,1azk57wev30h044w949j46kpu,0,91.1,-1.9,2022-11-26T15:43:53.828Z,2022-11-26T15:44:03Z,3927267337,233,344,3927267293,56,Right,3927267297,347,,,,,,,,,,,,,,,,,2lh6bupkrijpm9n916446nbop,Oihane Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487803257,345,1,1,44,43,1qoqz1tyay060cj5aha7rt1lp,1,15,100,2022-11-26T15:44:22.485Z,2022-11-26T15:44:26Z,3927268633,107,,3927268637,140,32.8,3927268643,213,6.0,3927268635,56,Back,3927268641,212,19.2,3927268639,141,94.7,,,,,,,8grsiemkt03k8c1g6am7vnxlh,F. Lara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487803263,346,43,1,44,47,1qoqz1tyay060cj5aha7rt1lp,1,0,0,2022-11-26T15:44:26.085Z,2022-11-26T15:44:33Z,3927269173,144,61,3927268663,56,Back,,,,,,,,,,,,,,,,,,,49klmhzbsmlxnkp2w60y66sph,Sheila Guijarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487803291,347,1,1,44,48,1qoqz1tyay060cj5aha7rt1lp,1,32.1,96.6,2022-11-26T15:44:27.093Z,2022-11-26T15:44:28Z,3927268837,212,8.7,3927268833,140,24.4,3927268835,141,91.8,3927268831,56,Back,3927268839,213,3.5,,,,,,,,,,49klmhzbsmlxnkp2w60y66sph,Sheila Guijarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487803317,348,1,1,44,50,1qoqz1tyay060cj5aha7rt1lp,1,24.6,91.8,2022-11-26T15:44:28.869Z,2022-11-26T15:44:31Z,3927269003,56,Back,3927269005,140,48.0,3927269013,212,28.3,3927269001,155,,3927269009,141,71.1,3927269015,213,5.8,,,,,,,8grsiemkt03k8c1g6am7vnxlh,F. Lara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487803327,349,1,1,44,52,1qoqz1tyay060cj5aha7rt1lp,0,49.2,74.7,2022-11-26T15:44:31.380Z,2022-11-26T15:44:32Z,3927269079,3,,3927269087,212,15.8,3927269083,140,57.5,3927269081,56,Left,3927269089,213,1.0,3927269085,141,94.1,,,,,,,3mgkmvazmdqvhtnkkigc24e3u,Belén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487803329,416,49,1,44,54,1azk57wev30h044w949j46kpu,1,37.5,8.9,2022-11-26T15:44:32.724Z,2022-11-26T15:44:32Z,,,,,,,,,,,,,,,,,,,,,,,,,si7seewiwpo5s7yi3jbxuo2y,Oihane Valdezate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487803357,417,1,1,44,54,1azk57wev30h044w949j46kpu,0,37.5,8.9,2022-11-26T15:44:32.933Z,2022-11-26T15:44:39Z,3927269261,157,,3927269271,213,0.4,3927269269,212,37.1,3927269267,141,28.6,3927269263,56,Center,3927269275,1,,3927269265,140,70.5,,,,si7seewiwpo5s7yi3jbxuo2y,Oihane Valdezate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487803375,350,43,1,44,58,1qoqz1tyay060cj5aha7rt1lp,1,0,0,2022-11-26T15:44:36.708Z,2022-11-26T15:44:44Z,3927269377,56,Back,3927269379,285,0,3927269701,144,44,,,,,,,,,,,,,,,,5fula0vkdt8dg2s1po4k9no16,Irene Miguélez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487803387,351,1,1,44,58,1qoqz1tyay060cj5aha7rt1lp,1,22.2,69.4,2022-11-26T15:44:37.060Z,2022-11-26T15:44:39Z,3927269429,213,5.1,3927269419,3,,3927269421,56,Back,3927269425,141,38.9,3927269423,140,30.9,3927269427,212,22.7,,,,,,,5fula0vkdt8dg2s1po4k9no16,Irene Miguélez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487803403,352,1,1,45,0,1qoqz1tyay060cj5aha7rt1lp,1,31.6,37.3,2022-11-26T15:44:38.997Z,2022-11-26T15:44:40Z,3927269529,140,41.4,3927269531,141,39.5,3927269535,213,0.1,3927269525,3,,3927269527,56,Back,3927269533,212,10.4,,,,,,,5mk5a6g9962zs1f0dgv2g3o45,Nerea Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487803409,353,49,1,45,1,1qoqz1tyay060cj5aha7rt1lp,1,42.9,38.6,2022-11-26T15:44:40.165Z,2022-11-26T15:44:40Z,,,,,,,,,,,,,,,,,,,,,,,,,4bpis8gkfy9n5pknxuw40hus4,Cienfu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487803421,354,1,1,45,2,1qoqz1tyay060cj5aha7rt1lp,0,41.4,36,2022-11-26T15:44:41.141Z,2022-11-26T15:44:43Z,3927269627,213,5.9,3927269623,141,22.1,3927269621,140,65.5,3927269619,56,Center,3927269625,212,27.0,,,,,,,,,,4bpis8gkfy9n5pknxuw40hus4,Cienfu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487803439,418,49,1,45,5,1azk57wev30h044w949j46kpu,1,32.2,71.9,2022-11-26T15:44:44.436Z,2022-11-26T15:44:44Z,,,,,,,,,,,,,,,,,,,,,,,,,85vgjvamflqyzs4ov1fnaai95,Bibiane Schulze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487803467,355,30,1,45,6,1qoqz1tyay060cj5aha7rt1lp,1,0,0,2022-11-26T15:44:45.165Z,2022-11-26T15:44:51Z,3927269865,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487803473,419,30,1,45,6,1azk57wev30h044w949j46kpu,1,0,0,2022-11-26T15:44:45.293Z,2022-11-26T15:44:51Z,3927269909,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487809115,357,18,2,45,0,1qoqz1tyay060cj5aha7rt1lp,1,0,0,2022-11-26T16:01:32.568Z,2022-11-26T16:01:33Z,3927296245,44,Midfielder,3927296247,59,6,3927296243,42,,3927296283,55,358,,,,,,,,,,,,,4bpis8gkfy9n5pknxuw40hus4,Cienfu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487809121,358,19,2,45,0,1qoqz1tyay060cj5aha7rt1lp,1,0,0,2022-11-26T16:01:32.569Z,2022-11-26T16:04:37Z,3927296273,59,10,3927296277,44,Midfielder,3927302543,293,1,3927296269,145,7,3927302541,292,6,3927296279,55,357,3927296261,42,,,,,tfni0bbycqnutwdofnndixd6,Fatou Kanteh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487809295,359,32,2,45,0,1qoqz1tyay060cj5aha7rt1lp,1,0,0,2022-11-26T16:01:45.914Z,2022-11-26T16:01:56Z,3927297089,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487809207,423,32,2,45,0,1azk57wev30h044w949j46kpu,1,0,0,2022-11-26T16:01:45.914Z,2022-11-26T16:01:46Z,3927296687,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487809237,424,1,2,45,0,1azk57wev30h044w949j46kpu,1,49.8,49.7,2022-11-26T16:01:46.014Z,2022-11-26T16:01:49Z,3927296815,279,S,3927296809,141,52.7,3927296813,213,3.0,3927296805,56,Back,3927296811,212,19.6,3927296807,140,31.2,,,,,,,ak7rstu77leltpt7c104ca4q2,Peke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487810381,388,40,2,45,0,1qoqz1tyay060cj5aha7rt1lp,1,0,0,2022-11-26T16:01:46.650Z,2022-11-26T16:04:35Z,3927302215,194,3bnl8jpyjy436d6rq46apwei2,3927302209,59,"1, 14, 15, 18, 22, 4, 12, 20, 9, 7, 10, 8, 11, 13, 27, 28, 30, 33, 32",3927302213,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0",3927302205,30,"euieo81aiyv4wqldc8owokset, 5mk5a6g9962zs1f0dgv2g3o45, 8grsiemkt03k8c1g6am7vnxlh, 23cz0ftfc2rstsut0wkmntm8l, 3bnl8jpyjy436d6rq46apwei2, 5fula0vkdt8dg2s1po4k9no16, 3uj4zixqbp5ahu9etu4fl714a, 61103f3yhhms1lylloihvbrv9, 49klmhzbsmlxnkp2w60y66sph, 3mgkmvazmdqvhtnkkigc24e3u, tfni0bbycqnutwdofnndixd6, 79zpaj24j11e9aajt7vmjf88a, 4kqwr8xb2ydw2v32thgb5sk5w, dcbrqeq61r269wyh4k00g3t3o, 55dkf4evau0bcy8uyhkat9b84, 1bwsm5vcee014jmyh63q1ayhg, 3qg0fby2m8ua25w931ubn8mc4, 8d7m36cejwj5ir3gtrerrjhg4, aonmv6r812y97nhi905zu08pg",3927302207,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5, 5, 5, 5",3927302211,130,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487809255,425,1,2,45,3,1azk57wev30h044w949j46kpu,0,33,53.1,2022-11-26T16:01:48.914Z,2022-11-26T16:53:10Z,3927296929,140,63.5,3927296931,141,78.8,3927296925,157,,3927296935,213,0.5,3927296937,1,,3927296933,212,36.5,3927296927,56,Center,,,,f2wy9lcvcg47ufsat67mdf0et,Marta Unzué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487809455,434,3,2,45,5,1azk57wev30h044w949j46kpu,0,75.8,90.6,2022-11-26T16:01:51.513Z,2022-11-26T16:49:28Z,3927297893,286,,3927297891,56,Left,3927303919,233,391,,,,,,,,,,,,,,,,envd6nvea5ssa98mq2bnd7otm,Jone Amezaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487810729,391,7,2,45,5,1qoqz1tyay060cj5aha7rt1lp,1,24.2,9.4,2022-11-26T16:01:51.514Z,2022-11-26T16:05:21Z,3927303829,56,Back,3927303897,233,434,3927303831,285,,,,,,,,,,,,,,,,,3bnl8jpyjy436d6rq46apwei2,Lara Mata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487810709,390,44,2,45,7,1qoqz1tyay060cj5aha7rt1lp,1,31.7,15,2022-11-26T16:01:53.551Z,2022-11-26T16:05:13Z,3927303745,285,,3927303743,56,Back,3927303747,233,426,,,,,,,,,,,,,,,,3bnl8jpyjy436d6rq46apwei2,Lara Mata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487809263,426,44,2,45,7,1azk57wev30h044w949j46kpu,0,68.3,85,2022-11-26T16:01:53.552Z,2022-11-26T16:05:27Z,3927296959,286,,3927303751,233,390,3927296957,56,Left,,,,,,,,,,,,,,,,envd6nvea5ssa98mq2bnd7otm,Jone Amezaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487809283,427,61,2,45,8,1azk57wev30h044w949j46kpu,1,62.8,80.6,2022-11-26T16:01:53.914Z,2022-11-26T16:53:13Z,3927297057,56,Left,,,,,,,,,,,,,,,,,,,,,,envd6nvea5ssa98mq2bnd7otm,Jone Amezaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487809305,360,8,2,45,11,1qoqz1tyay060cj5aha7rt1lp,1,27.2,9.4,2022-11-26T16:01:57.084Z,2022-11-26T16:01:57Z,3927297139,56,Back,3927297143,15,,,,,,,,,,,,,,,,,,,,5mk5a6g9962zs1f0dgv2g3o45,Nerea Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487809315,361,49,2,45,13,1qoqz1tyay060cj5aha7rt1lp,1,28.1,48.8,2022-11-26T16:01:59.485Z,2022-11-26T16:01:59Z,,,,,,,,,,,,,,,,,,,,,,,,,5fula0vkdt8dg2s1po4k9no16,Irene Miguélez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487809321,362,1,2,45,14,1qoqz1tyay060cj5aha7rt1lp,1,28.1,48.8,2022-11-26T16:01:59.948Z,2022-11-26T16:02:00Z,3927297223,140,30.2,3927297227,212,6.9,3927297225,141,39.2,3927297221,56,Back,3927297229,213,5.0,,,,,,,,,,5fula0vkdt8dg2s1po4k9no16,Irene Miguélez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487809329,363,1,2,45,14,1qoqz1tyay060cj5aha7rt1lp,1,30.2,39.2,2022-11-26T16:02:00.876Z,2022-11-26T16:02:02Z,3927297265,212,9.6,3927297263,141,38.0,3927297267,213,3.2,3927297259,56,Back,3927297261,140,21.1,,,,,,,,,,61103f3yhhms1lylloihvbrv9,Ainoa Campo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487809337,364,1,2,45,16,1qoqz1tyay060cj5aha7rt1lp,1,20.4,38,2022-11-26T16:02:01.964Z,2022-11-26T16:02:03Z,3927297309,212,14.6,3927297305,140,8.6,3927297303,56,Back,3927297307,141,49.3,3927297311,213,2.6,,,,,,,,,,3bnl8jpyjy436d6rq46apwei2,Lara Mata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487809343,365,1,2,45,17,1qoqz1tyay060cj5aha7rt1lp,0,8.1,47.6,2022-11-26T16:02:03.532Z,2022-11-26T16:02:06Z,3927297351,140,46.1,3927297347,157,,3927297359,1,,3927297349,56,Back,3927297357,213,0.1,3927297353,141,55.1,3927297355,212,40.2,,,,euieo81aiyv4wqldc8owokset,Elena de Toro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
