id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/14/value,qualifier/15/value
2524762245,242,3,1,25,17,4vvf3sulx3a61fiyaarjdndjs,0,81.7,62.7,2023-03-26T10:27:46.558Z,2023-03-26T10:29:11Z,4124572677,233,239,4124572133,286,,4124572131,56,Center,,,,,,,,,,,,,,,,a88r8d1jd5r928pvskginyiqy,R. Kundananji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524762315,239,7,1,25,17,e7p3lxg97gac51s71hotzi0a5,0,18.3,37.3,2023-03-26T10:27:46.559Z,2023-03-26T10:29:11Z,4124572525,56,Back,4124572665,233,242,4124572527,285,,,,,,,,,,,,,,,,,fge9gic869tnpk4tetnxuv4k,Julia Mora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524761997,231,12,1,25,20,e7p3lxg97gac51s71hotzi0a5,1,16.1,34.5,2023-03-26T10:27:49.389Z,2023-03-26T10:29:21Z,4124572745,212,2.0,4124572743,141,31.6,4124570823,56,Back,4124572741,140,15.8,4124572747,213,4.6,,,,,,,,,,antfb8hyo1sn4o68itu4oi904,Laura Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524762013,234,1,1,25,21,4vvf3sulx3a61fiyaarjdndjs,1,86.2,72.7,2023-03-26T10:27:51.066Z,2023-03-26T10:27:52Z,4124570929,212,15.3,4124570927,141,91.8,4124570931,213,2.1,4124570923,56,Left,4124570925,140,78.5,,,,,,,,,,a88r8d1jd5r928pvskginyiqy,R. Kundananji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524762027,235,1,1,25,23,4vvf3sulx3a61fiyaarjdndjs,1,78.5,91.8,2023-03-26T10:27:52.282Z,2023-03-26T10:28:18Z,4124571009,212,8.0,4124571523,210,15,4124571007,141,84.1,4124571005,140,72.7,4124571011,213,3.9,4124571003,56,Left,,,,,,,5onfamqh0uteez2wtx463dknp,Laura Domínguez,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524762031,236,15,1,25,26,4vvf3sulx3a61fiyaarjdndjs,1,72.1,71.7,2023-03-26T10:27:55.707Z,2023-03-26T10:28:19Z,4124571539,102,51.9,4124571081,20,,4124571531,76,,4124571541,103,6.3,4124571043,56,Center,4124571543,215,,4124571545,146,99.3,4124571087,233,233,cyqlcyzogla6wql5pms4i02d,F. Bonsegundo,4124571041,18,,,4124571533,29,4124571547,147,50.5,4124571039,22,4124571535,55,,,,,,,,235,,,,,,,,,,,
2524762043,233,10,1,25,26,e7p3lxg97gac51s71hotzi0a5,1,0.9,46.3,2023-03-26T10:27:55.807Z,2023-03-26T10:28:00Z,4124571111,233,236,4124571073,177,,4124571075,180,,4124571077,182,,4124571079,56,Back,,,,,,,,,,6d7hdegq9cbh7kr8sqvao1qt,D. Bačić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524762041,232,52,1,25,28,e7p3lxg97gac51s71hotzi0a5,1,0.9,46.3,2023-03-26T10:27:57.159Z,2023-03-26T10:27:59Z,,,,,,,,,,,,,,,,,,,,,,,,,6d7hdegq9cbh7kr8sqvao1qt,D. Bačić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524762149,234,1,1,25,49,e7p3lxg97gac51s71hotzi0a5,0,0.9,46.3,2023-03-26T10:28:19.007Z,2023-03-26T10:28:23Z,4124571655,141,41.0,4124571661,1,,4124571651,56,Center,4124571653,140,63.5,4124571649,199,,4124571659,213,6.2,4124571657,212,65.8,,,,6d7hdegq9cbh7kr8sqvao1qt,D. Bačić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524762155,237,44,1,25,52,4vvf3sulx3a61fiyaarjdndjs,1,36.5,63.2,2023-03-26T10:28:21.918Z,2023-03-26T12:08:54Z,4124571679,56,Back,4124571681,285,,4124571695,233,235,,,,,,,,,,,,,,,,z2pihtvpr5ei4ip9z9jtqn6x,A. Cometti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524762153,235,44,1,25,52,e7p3lxg97gac51s71hotzi0a5,0,63.5,36.8,2023-03-26T10:28:21.919Z,2023-03-26T10:28:24Z,4124571719,233,237,4124571675,56,Center,4124571677,286,,,,,,,,,,,,,,,,,avhw3o6tm33ptddzgwfsqod4a,Elena Julve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524762163,238,1,1,25,53,4vvf3sulx3a61fiyaarjdndjs,1,36.6,67.2,2023-03-26T10:28:22.460Z,2023-03-26T12:09:00Z,4124571705,56,Back,4124571711,212,20.2,4124571703,3,,4124571709,141,37.5,4124571707,140,37.5,4124571713,213,4.8,,,,,,,z2pihtvpr5ei4ip9z9jtqn6x,A. Cometti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524762181,239,44,1,25,54,4vvf3sulx3a61fiyaarjdndjs,1,39.2,33.2,2023-03-26T10:28:23.758Z,2023-03-26T12:08:56Z,4124571809,56,Back,4124571821,233,236,4124571811,285,,,,,,,,,,,,,,,,,5z6z0sw5jlr432mdo2yu5riay,Itziar Pinillos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524762167,236,44,1,25,54,e7p3lxg97gac51s71hotzi0a5,0,60.8,66.8,2023-03-26T10:28:23.759Z,2023-03-26T11:00:06Z,4124571835,233,239,4124571735,286,,4124571733,56,Center,,,,,,,,,,,,,,,,5sxloac78uf7i1kuscy5qwlw5,Mari Paz Vilas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524762197,240,1,1,25,56,4vvf3sulx3a61fiyaarjdndjs,0,38.7,29.4,2023-03-26T10:28:25.324Z,2023-03-26T10:28:27Z,4124571881,3,,4124571889,212,12.1,4124571887,141,46.4,4124571883,56,Back,4124571885,140,35.3,4124571891,213,1.9,,,,,,,5z6z0sw5jlr432mdo2yu5riay,Itziar Pinillos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524762195,237,61,1,25,58,e7p3lxg97gac51s71hotzi0a5,0,64.1,54.6,2023-03-26T10:28:27.582Z,2023-03-26T10:28:27Z,4124571879,56,Center,,,,,,,,,,,,,,,,,,,,,,avhw3o6tm33ptddzgwfsqod4a,Elena Julve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524762207,241,4,1,25,59,4vvf3sulx3a61fiyaarjdndjs,1,35.5,41.4,2023-03-26T10:28:28.894Z,2023-03-26T10:28:33Z,4124571937,56,Back,4124571941,265,,4124571943,286,,4124571939,152,,4124571945,233,238,4124571935,13,,,,,,,,ergobfal6ny5w6xy1hsixrdhw,Lucía Pardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524762201,238,4,1,25,59,e7p3lxg97gac51s71hotzi0a5,0,64.5,58.6,2023-03-26T10:28:28.895Z,2023-03-26T10:28:33Z,4124571917,265,,4124571919,285,,4124571911,13,,4124571951,233,241,4124571915,152,,4124571913,56,Center,,,,,,,avhw3o6tm33ptddzgwfsqod4a,Elena Julve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524762363,243,1,1,26,45,4vvf3sulx3a61fiyaarjdndjs,1,34.3,29.8,2023-03-26T10:29:14.750Z,2023-03-26T10:29:17Z,4124572753,56,Back,4124572755,140,31.2,4124572761,213,1.8,4124572749,5,,4124572751,152,,4124572765,189,,4124572759,212,13.9,4124572757,141,49.6,1zlt1xabh07byc3u8oid9gdn8,Sandra Villafañe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524762371,244,1,1,26,46,4vvf3sulx3a61fiyaarjdndjs,1,31.2,51.2,2023-03-26T10:29:15.343Z,2023-03-26T11:01:26Z,4124572811,212,15.9,4124572805,56,Back,4124572813,213,1.5,4124572807,140,31.8,4124572809,141,74.5,,,,,,,,,,51t40jr0wwgmuya85pnhjgx2i,Lauren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524762389,245,1,1,26,47,4vvf3sulx3a61fiyaarjdndjs,1,31.8,74.5,2023-03-26T10:29:16.215Z,2023-03-26T11:01:45Z,4124572863,56,Back,4124572871,213,5.7,4124572865,140,44.4,4124572869,212,16.3,4124572867,141,60.6,,,,,,,,,,z2pihtvpr5ei4ip9z9jtqn6x,A. Cometti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524769953,411,1,1,26,48,4vvf3sulx3a61fiyaarjdndjs,0,29.6,68.1,2023-03-26T10:29:17.124Z,2023-03-26T11:01:47Z,4124612707,212,1.7,4124612709,213,6.1,4124612703,140,31.2,4124612701,56,Back,4124612705,141,67.6,,,,,,,,,,cyqlcyzogla6wql5pms4i02d,F. Bonsegundo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524762391,240,61,1,26,49,e7p3lxg97gac51s71hotzi0a5,1,60.7,30.6,2023-03-26T10:29:19.106Z,2023-03-26T11:01:59Z,4124572875,56,Center,,,,,,,,,,,,,,,,,,,,,,ez9in0ld6mrlrab7bi1kvuhd6,Y. Mrabet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524762395,246,43,1,26,52,4vvf3sulx3a61fiyaarjdndjs,1,0,0,2023-03-26T10:29:21.231Z,2023-03-26T11:01:53Z,4124572887,212,11.4,4124572889,213,3.2,4124572881,56,Back,4124614245,144,1,4124572883,140,33.5,4124572885,141,60.3,,,,,,,cyqlcyzogla6wql5pms4i02d,F. Bonsegundo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524762407,247,1,1,26,53,4vvf3sulx3a61fiyaarjdndjs,1,33.5,60.3,2023-03-26T10:29:22.511Z,2023-03-26T10:29:24Z,4124572943,56,Back,4124572955,213,4.0,4124572953,212,19.8,4124572949,141,38.9,4124572947,140,20.7,,,,,,,,,,31q50ese977zfgiwi9bc1ehre,Ana González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524762429,248,1,1,26,55,4vvf3sulx3a61fiyaarjdndjs,1,24.9,35.4,2023-03-26T10:29:24.319Z,2023-03-26T10:29:29Z,4124573079,141,59.9,4124573083,213,1.7,4124573081,212,16.9,4124573077,140,22.2,4124573075,56,Back,,,,,,,,,,1zlt1xabh07byc3u8oid9gdn8,Sandra Villafañe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524762463,249,1,1,27,2,4vvf3sulx3a61fiyaarjdndjs,1,27.2,61.2,2023-03-26T10:29:31.872Z,2023-03-26T10:29:38Z,4124573247,155,,4124573249,56,Left,4124573259,1,,4124573257,213,0.2,4124573255,212,69.4,4124573251,140,91.7,4124573253,141,83.6,,,,51t40jr0wwgmuya85pnhjgx2i,Lauren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524762461,241,45,1,27,8,e7p3lxg97gac51s71hotzi0a5,0,9.3,24.2,2023-03-26T10:29:38.080Z,2023-03-26T10:29:40Z,4124573337,233,250,4124573241,285,,4124573239,56,Back,,,,,,,,,,,,,,,,5yvzsnnawnxbki7rqnamwr3yt,Nuria Garrote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524762471,250,3,1,27,8,4vvf3sulx3a61fiyaarjdndjs,1,90.7,75.8,2023-03-26T10:29:38.080Z,2023-03-26T10:29:40Z,4124573303,56,Center,4124573305,286,,4124573319,233,241,,,,,,,,,,,,,,,,bpmtdn2uqnwhllfnm59ck6rit,Gabi Nunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524762481,251,1,1,27,10,4vvf3sulx3a61fiyaarjdndjs,1,96.5,71.1,2023-03-26T10:29:39.904Z,2023-03-26T10:30:40Z,4124573357,140,93.3,4124574493,154,,4124573359,141,59.3,4124573363,213,4.3,4124574491,210,15,4124573361,212,8.7,4124573355,56,Center,,,,bpmtdn2uqnwhllfnm59ck6rit,Gabi Nunes,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524762483,252,15,1,27,11,4vvf3sulx3a61fiyaarjdndjs,1,93.3,59.3,2023-03-26T10:29:40.957Z,2023-03-26T10:30:40Z,4124574503,76,,4124574329,233,242,4124574517,328,,4124574513,102,53.2,4124574507,154,,4124574525,230,99.7,4124574505,29,,4124574521,146,95.4,cyqlcyzogla6wql5pms4i02d,F. Bonsegundo,4124574515,103,19,,4124573373,56,4124574523,147,57.4,4124573371,17,4124574519,100,4124573369,22,,Center,,4124574319,72,,4124574323,82,4124574509,55,251,4124574527,231,50.9,,,
2524762479,242,10,1,27,11,e7p3lxg97gac51s71hotzi0a5,1,5.7,47.8,2023-03-26T10:29:41.057Z,2023-03-26T10:30:31Z,4124573347,94,,4124573349,56,Back,4124574333,233,252,,,,,,,,,,,,,,,,52mkbnt2oveh76tfrlojocgyd,S. Struck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524762619,253,2,1,27,40,4vvf3sulx3a61fiyaarjdndjs,1,89.9,56.4,2023-03-26T10:30:09.889Z,2023-03-26T10:48:55Z,4124573967,141,59.7,4124573961,7,bpmtdn2uqnwhllfnm59ck6rit,4124573963,56,Center,4124573965,140,95.7,,,,,,,,,,,,,cyqlcyzogla6wql5pms4i02d,F. Bonsegundo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524762603,243,55,1,27,40,e7p3lxg97gac51s71hotzi0a5,1,12.6,40.7,2023-03-26T10:30:09.890Z,2023-03-26T11:02:20Z,,,,,,,,,,,,,,,,,,,,,,,,,fge9gic869tnpk4tetnxuv4k,Julia Mora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524762621,244,1,1,27,42,e7p3lxg97gac51s71hotzi0a5,1,9.3,38.5,2023-03-26T10:30:11.185Z,2023-03-26T10:30:13Z,4124573971,241,,4124573979,212,26.2,4124573977,141,7.6,4124573975,140,24.2,4124573973,56,Back,4124573969,5,,4124573981,213,5.4,,,,6d7hdegq9cbh7kr8sqvao1qt,D. Bačić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524762627,245,1,1,27,44,e7p3lxg97gac51s71hotzi0a5,0,24.8,6.8,2023-03-26T10:30:13.297Z,2023-03-26T10:30:18Z,4124573997,141,16.4,4124574001,213,0.6,4124573999,212,11.7,4124573995,140,34.0,4124573993,56,Back,,,,,,,,,,5yvzsnnawnxbki7rqnamwr3yt,Nuria Garrote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524762633,246,1,1,27,45,e7p3lxg97gac51s71hotzi0a5,0,29.7,24.1,2023-03-26T10:30:15.106Z,2023-03-26T10:30:15Z,4124574023,140,27.6,4124574021,56,Back,4124574025,141,8.3,4124574027,212,11.0,4124574029,213,4.5,,,,,,,,,,ez9in0ld6mrlrab7bi1kvuhd6,Y. Mrabet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524762639,254,49,1,27,46,4vvf3sulx3a61fiyaarjdndjs,1,72.1,90,2023-03-26T10:30:16.019Z,2023-03-26T10:30:16Z,,,,,,,,,,,,,,,,,,,,,,,,,bpmtdn2uqnwhllfnm59ck6rit,Gabi Nunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524762651,255,1,1,27,48,4vvf3sulx3a61fiyaarjdndjs,0,72.9,89.1,2023-03-26T10:30:17.139Z,2023-03-26T10:30:18Z,4124574091,212,33.0,4124574083,140,93.0,4124574079,56,Center,4124574077,155,,4124574099,1,,4124574095,213,5.4,4124574087,141,51.8,,,,bpmtdn2uqnwhllfnm59ck6rit,Gabi Nunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524762675,247,52,1,27,53,e7p3lxg97gac51s71hotzi0a5,1,8.5,47.8,2023-03-26T10:30:22.755Z,2023-03-26T11:02:25Z,,,,,,,,,,,,,,,,,,,,,,,,,6d7hdegq9cbh7kr8sqvao1qt,D. Bačić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524762805,248,1,1,28,18,e7p3lxg97gac51s71hotzi0a5,0,15.4,39.8,2023-03-26T10:30:47.235Z,2023-03-26T10:30:52Z,4124574829,199,,4124574831,56,Center,4124574837,212,53.2,4124574839,213,6.1,4124574835,141,28.6,4124574833,140,65.5,4124574841,1,,,,,6d7hdegq9cbh7kr8sqvao1qt,D. Bačić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524762815,256,1,1,28,23,4vvf3sulx3a61fiyaarjdndjs,0,30.8,69.3,2023-03-26T10:30:52.148Z,2023-03-26T10:30:53Z,4124574901,140,37.7,4124574903,141,77.2,4124574905,212,9.0,4124574907,213,0.6,4124574897,3,,4124574899,56,Back,,,,,,,z2pihtvpr5ei4ip9z9jtqn6x,A. Cometti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524762847,249,1,1,28,26,e7p3lxg97gac51s71hotzi0a5,1,58.8,25.8,2023-03-26T10:30:55.620Z,2023-03-26T10:30:59Z,4124575037,141,13.2,4124575039,212,10.8,4124575033,56,Right,4124575035,140,65.0,4124575041,213,5.4,,,,,,,,,,ez9in0ld6mrlrab7bi1kvuhd6,Y. Mrabet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524762871,250,1,1,28,30,e7p3lxg97gac51s71hotzi0a5,0,63.7,11.4,2023-03-26T10:30:59.588Z,2023-03-26T10:31:35Z,4124575157,140,77.6,4124575159,141,5.3,4124575161,212,15.2,4124575155,56,Right,4124575163,213,6.0,,,,,,,,,,avhw3o6tm33ptddzgwfsqod4a,Elena Julve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524762875,251,61,1,28,31,e7p3lxg97gac51s71hotzi0a5,1,77.5,4.7,2023-03-26T10:31:01.092Z,2023-03-26T12:06:29Z,4124575179,56,Right,,,,,,,,,,,,,,,,,,,,,,ahmylmsg9wyiax33v6jwuj9qs,Irina Uribe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524762881,252,5,1,28,32,e7p3lxg97gac51s71hotzi0a5,0,73.8,-1.9,2023-03-26T10:31:02.069Z,2023-03-26T10:48:56Z,4124575211,56,Right,4124575213,347,,4124601059,233,257,,,,,,,,,,,,,,,,antfb8hyo1sn4o68itu4oi904,Laura Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524762885,257,5,1,28,32,4vvf3sulx3a61fiyaarjdndjs,1,26.2,101.9,2023-03-26T10:31:02.069Z,2023-03-26T10:31:10Z,4124575235,233,252,4124575227,56,Back,4124575229,347,,,,,,,,,,,,,,,,,51t40jr0wwgmuya85pnhjgx2i,Lauren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524762935,258,1,1,28,44,4vvf3sulx3a61fiyaarjdndjs,1,23.2,100,2023-03-26T10:31:13.364Z,2023-03-26T10:31:14Z,4124575505,56,Back,4124575503,107,,4124575511,212,13.9,4124575513,213,5.6,4124575507,140,33.3,4124575509,141,87.5,,,,,,,5onfamqh0uteez2wtx463dknp,Laura Domínguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524762945,259,1,1,28,45,4vvf3sulx3a61fiyaarjdndjs,1,33.3,87.5,2023-03-26T10:31:14.821Z,2023-03-26T10:31:16Z,4124575575,140,26.0,4124575573,56,Back,4124575581,213,2.8,4124575579,212,8.2,4124575577,141,91.7,,,,,,,,,,bpmtdn2uqnwhllfnm59ck6rit,Gabi Nunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524762955,260,1,1,28,47,4vvf3sulx3a61fiyaarjdndjs,0,26,91.7,2023-03-26T10:31:16.373Z,2023-03-26T10:31:17Z,4124575633,141,74.8,4124575631,140,26.7,4124575629,56,Back,4124575635,212,11.5,4124575627,3,,4124575637,213,4.8,,,,,,,z2pihtvpr5ei4ip9z9jtqn6x,A. Cometti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524762959,253,8,1,28,47,e7p3lxg97gac51s71hotzi0a5,1,71.4,26.1,2023-03-26T10:31:17.093Z,2023-03-26T10:31:18Z,4124575643,56,Center,,,,,,,,,,,,,,,,,,,,,,5sxloac78uf7i1kuscy5qwlw5,Mari Paz Vilas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524762963,254,49,1,28,49,e7p3lxg97gac51s71hotzi0a5,1,63.7,24.9,2023-03-26T10:31:18.773Z,2023-03-26T10:31:19Z,,,,,,,,,,,,,,,,,,,,,,,,,ez9in0ld6mrlrab7bi1kvuhd6,Y. Mrabet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524762969,255,1,1,28,50,e7p3lxg97gac51s71hotzi0a5,1,63.7,24.9,2023-03-26T10:31:19.190Z,2023-03-26T10:31:20Z,4124575691,140,68.3,4124575693,141,70.8,4124575695,212,31.6,4124575697,213,1.4,4124575689,56,Center,4124575687,155,,,,,,,,ez9in0ld6mrlrab7bi1kvuhd6,Y. Mrabet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524762971,256,61,1,28,51,e7p3lxg97gac51s71hotzi0a5,0,69,67.8,2023-03-26T10:31:20.709Z,2023-03-26T10:31:21Z,4124575701,56,Center,,,,,,,,,,,,,,,,,,,,,,d5i62fwuf8ohc8fcq3lxboiga,Esther Martín-Pozuelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524762997,261,1,1,28,53,4vvf3sulx3a61fiyaarjdndjs,1,24.2,36.1,2023-03-26T10:31:22.198Z,2023-03-26T10:31:24Z,4124575843,56,Back,4124575851,213,4.9,4124575845,140,27.9,4124575847,141,9.5,4124575849,212,18.5,4124575841,157,,4124575853,1,,,,,31q50ese977zfgiwi9bc1ehre,Ana González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524762999,262,49,1,28,55,4vvf3sulx3a61fiyaarjdndjs,1,27.3,10.3,2023-03-26T10:31:24.662Z,2023-03-26T10:31:25Z,,,,,,,,,,,,,,,,,,,,,,,,,5z6z0sw5jlr432mdo2yu5riay,Itziar Pinillos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524763061,263,1,1,28,59,4vvf3sulx3a61fiyaarjdndjs,0,27.4,4.1,2023-03-26T10:31:28.822Z,2023-03-26T10:31:37Z,4124576199,56,Right,4124576207,213,6.2,4124576201,140,86.1,4124576205,212,61.7,4124576203,141,0.0,4124576211,1,,,,,,,,5z6z0sw5jlr432mdo2yu5riay,Itziar Pinillos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524763107,257,5,1,29,7,e7p3lxg97gac51s71hotzi0a5,1,12.2,100.7,2023-03-26T10:31:36.944Z,2023-03-26T10:48:57Z,4124576429,347,,4124576427,56,Back,4124576499,233,264,,,,,,,,,,,,,,,,d5i62fwuf8ohc8fcq3lxboiga,Esther Martín-Pozuelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524763065,264,5,1,29,7,4vvf3sulx3a61fiyaarjdndjs,0,87.8,-0.7,2023-03-26T10:31:36.944Z,2023-03-26T10:31:46Z,4124576219,347,,4124576217,56,Right,4124576517,233,257,,,,,,,,,,,,,,,,5z6z0sw5jlr432mdo2yu5riay,Itziar Pinillos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524763129,258,1,1,29,16,e7p3lxg97gac51s71hotzi0a5,1,7.5,100,2023-03-26T10:31:45.670Z,2023-03-26T10:31:48Z,4124576545,213,4.7,4124576543,212,19.9,4124576539,140,8.0,4124576541,141,72.1,4124576537,56,Back,4124576535,107,,,,,,,,fge9gic869tnpk4tetnxuv4k,Julia Mora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524763135,259,1,1,29,18,e7p3lxg97gac51s71hotzi0a5,1,7.2,67.9,2023-03-26T10:31:48.085Z,2023-03-26T10:31:49Z,4124576579,155,,4124576583,140,43.3,4124576591,1,,4124576585,141,74.7,4124576581,56,Back,4124576587,212,38.2,4124576589,213,0.1,,,,6d7hdegq9cbh7kr8sqvao1qt,D. Bačić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524763137,260,44,1,29,20,e7p3lxg97gac51s71hotzi0a5,1,46.7,73.1,2023-03-26T10:31:49.317Z,2023-03-26T10:31:50Z,4124576607,233,265,4124576597,285,,4124576595,56,Back,,,,,,,,,,,,,,,,5sxloac78uf7i1kuscy5qwlw5,Mari Paz Vilas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524763141,265,44,1,29,20,4vvf3sulx3a61fiyaarjdndjs,0,53.3,26.9,2023-03-26T10:31:49.318Z,2023-03-26T10:31:50Z,4124576601,286,,4124576611,233,260,4124576599,56,Center,,,,,,,,,,,,,,,,31q50ese977zfgiwi9bc1ehre,Ana González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524763171,261,1,1,29,20,e7p3lxg97gac51s71hotzi0a5,1,44.2,74.7,2023-03-26T10:31:49.590Z,2023-03-26T10:31:52Z,4124576765,212,16.9,4124576763,141,53.4,4124576761,140,52.5,4124576759,56,Center,4124576757,3,,4124576767,213,5.3,,,,,,,5sxloac78uf7i1kuscy5qwlw5,Mari Paz Vilas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524763177,262,3,1,29,23,e7p3lxg97gac51s71hotzi0a5,0,61.7,59.4,2023-03-26T10:31:52.198Z,2023-03-26T10:31:56Z,4124576791,56,Center,4124576793,286,,4124576927,233,266,,,,,,,,,,,,,,,,avhw3o6tm33ptddzgwfsqod4a,Elena Julve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524763201,266,7,1,29,23,4vvf3sulx3a61fiyaarjdndjs,1,38.3,40.6,2023-03-26T10:31:52.199Z,2023-03-26T10:31:56Z,4124576899,285,,4124576897,56,Back,4124576905,233,262,,,,,,,,,,,,,,,,31q50ese977zfgiwi9bc1ehre,Ana González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524763203,267,61,1,29,26,4vvf3sulx3a61fiyaarjdndjs,1,32.9,47.6,2023-03-26T10:31:55.498Z,2023-03-26T10:31:56Z,4124576903,56,Back,,,,,,,,,,,,,,,,,,,,,,cyqlcyzogla6wql5pms4i02d,F. Bonsegundo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524763217,268,49,1,29,28,4vvf3sulx3a61fiyaarjdndjs,1,22.4,25.5,2023-03-26T10:31:58.008Z,2023-03-26T10:31:58Z,,,,,,,,,,,,,,,,,,,,,,,,,1zlt1xabh07byc3u8oid9gdn8,Sandra Villafañe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
