id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/11/value,qualifier/14/value,qualifier/13/value,qualifier/15/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2547688511,312,80,1,39,36,7mk4va7b2p6tnv2xjxcgjy8h6,0,13.1,60.8,2023-05-13T10:41:45.806Z,2023-05-13T10:41:45Z,,,,,,,,,,,,,,,,,,,,,,,,,1bvbnq69gxx0nciovzzf6o8dm,Patricia Larqué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547688533,313,1,1,39,38,7mk4va7b2p6tnv2xjxcgjy8h6,0,16.4,60.2,2023-05-13T10:41:48.016Z,2023-05-13T10:41:49Z,4272164875,198,,4272164881,141,73.5,4272164879,140,53.5,4272164873,157,,4272164887,1,,4272164883,212,40.0,4272164877,56,Center,4272164885,213,0.2,1bvbnq69gxx0nciovzzf6o8dm,Patricia Larqué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547688551,325,1,1,39,40,djz9e25b9zuiu5rmv1zha3i6f,0,45.7,24.4,2023-05-13T10:41:50.616Z,2023-05-13T10:41:53Z,4272164947,213,6.1,4272164941,140,75.1,4272164937,3,,4272164945,212,31.7,4272164939,56,Right,4272164943,141,14.1,,,,,,,1cfjcoum4z07r1p3uyy2p9x49,G. Asantewaa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547688575,314,1,1,39,44,7mk4va7b2p6tnv2xjxcgjy8h6,1,21.8,78.5,2023-05-13T10:41:53.983Z,2023-05-13T10:41:56Z,4272165045,56,Back,4272165049,141,83.5,4272165053,213,0.3,4272165047,140,32.4,4272165051,212,11.6,,,,,,,,,,q3xvi1pbz5hmr6zw6np6v4yd,C. Sáez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547688589,315,1,1,39,46,7mk4va7b2p6tnv2xjxcgjy8h6,0,30.9,83.9,2023-05-13T10:41:56.287Z,2023-05-13T10:41:59Z,4272165143,1,,4272165135,140,62.9,4272165139,212,34.2,4272165133,56,Center,4272165141,213,6.1,4272165137,141,74.7,4272165131,157,,,,,89zl8l8wouupdzgepnm1ogqhg,Garazi Fácila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547688599,326,49,1,39,51,djz9e25b9zuiu5rmv1zha3i6f,1,39.5,24,2023-05-13T10:42:01.384Z,2023-05-13T10:42:01Z,,,,,,,,,,,,,,,,,,,,,,,,,5xlqh4i9zb5daj4khs1mbbxpm,Nuria Ligero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547688619,327,1,1,39,51,djz9e25b9zuiu5rmv1zha3i6f,1,39.5,24,2023-05-13T10:42:01.544Z,2023-05-13T10:42:02Z,4272165275,212,10.3,4272165273,141,37.1,4272165277,213,1.0,4272165271,140,44.4,4272165269,56,Back,,,,,,,,,,5xlqh4i9zb5daj4khs1mbbxpm,Nuria Ligero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547688631,328,1,1,39,53,djz9e25b9zuiu5rmv1zha3i6f,1,43.3,35.7,2023-05-13T10:42:02.744Z,2023-05-13T10:42:04Z,4272165317,140,36.1,4272165321,212,16.3,4272165319,141,14.4,4272165315,56,Back,4272165323,213,4.2,,,,,,,,,,5kio1iodx7cq9i9p9kql1nuuh,Ángela Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547688641,329,1,1,39,54,djz9e25b9zuiu5rmv1zha3i6f,1,39.6,16.5,2023-05-13T10:42:04.327Z,2023-05-13T10:42:07Z,4272165403,56,Back,4272165409,212,16.8,4272165405,140,27.3,4272165411,213,2.5,4272165407,141,32.2,,,,,,,,,,1cfjcoum4z07r1p3uyy2p9x49,G. Asantewaa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547688679,330,1,1,39,57,djz9e25b9zuiu5rmv1zha3i6f,1,30.1,33.7,2023-05-13T10:42:07.143Z,2023-05-13T10:42:15Z,4272165591,56,Back,4272165597,212,30.0,4272165593,140,30.6,4272165599,213,1.6,4272165595,141,77.8,,,,,,,,,,5xlqh4i9zb5daj4khs1mbbxpm,Nuria Ligero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547688691,332,4,1,40,5,djz9e25b9zuiu5rmv1zha3i6f,1,38.4,78.4,2023-05-13T10:42:15.262Z,2023-05-13T10:42:20Z,4272165673,13,,4272165675,295,,4272165681,286,,4272165679,152,,4272165677,56,Back,4272165765,233,316,,,,,,,2dsgmfs9crnzz3425si3m9uj9,Dorine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547688703,316,4,1,40,5,7mk4va7b2p6tnv2xjxcgjy8h6,0,61.6,21.6,2023-05-13T10:42:15.263Z,2023-05-13T10:42:20Z,4272165741,152,,4272165737,295,,4272165739,56,Center,4272165735,13,,4272165743,285,,4272165769,233,332,,,,,,,c1ll2hqt71suy8bgwswpci9uy,Carla Armengol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547688685,331,43,1,40,5,djz9e25b9zuiu5rmv1zha3i6f,1,0,0,2023-05-13T10:42:15.305Z,2023-05-13T10:42:19Z,4272165727,144,42,,,,,,,,,,,,,,,,,,,,,,2dsgmfs9crnzz3425si3m9uj9,Dorine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547688775,333,43,1,40,17,djz9e25b9zuiu5rmv1zha3i6f,1,0,0,2023-05-13T10:42:26.985Z,2023-05-13T10:50:38Z,4272166115,141,79.6,4272166119,213,4.9,4272166109,152,0,4272166113,140,31.7,4272180267,144,1,4272166117,212,15.5,4272166107,5,0,4272166111,56,Back,4ngzyppqh4iaqqy0vrynwz66s,Violeta García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547688785,334,1,1,40,18,djz9e25b9zuiu5rmv1zha3i6f,1,36.9,65.3,2023-05-13T10:42:28.248Z,2023-05-13T10:50:47Z,4272180583,152,,4272166163,140,27.5,4272166169,213,4.1,4272166165,141,43.1,4272180581,5,,4272166161,56,Back,4272166167,212,18.0,,,,5kio1iodx7cq9i9p9kql1nuuh,Ángela Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547688801,335,1,1,40,20,djz9e25b9zuiu5rmv1zha3i6f,1,24.5,44.8,2023-05-13T10:42:30.025Z,2023-05-13T10:42:32Z,4272166267,141,6.8,4272166273,1,,4272166271,213,5.6,4272166263,56,Right,4272166269,212,42.4,4272166265,140,56.5,,,,,,,5xlqh4i9zb5daj4khs1mbbxpm,Nuria Ligero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547688815,336,1,1,40,23,djz9e25b9zuiu5rmv1zha3i6f,0,56.5,6.8,2023-05-13T10:42:32.794Z,2023-05-13T10:42:35Z,4272166341,1,,4272166337,212,47.1,4272166331,56,Center,4272166339,213,0.4,4272166335,141,32.7,4272166333,140,98.1,4272166329,155,,,,,ent5lfgq42d5ngi3ebyy7p1w5,Matilde Fidalgo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547688833,317,52,1,40,26,7mk4va7b2p6tnv2xjxcgjy8h6,1,2.5,69.1,2023-05-13T10:42:36.625Z,2023-05-13T10:42:43Z,,,,,,,,,,,,,,,,,,,,,,,,,1bvbnq69gxx0nciovzzf6o8dm,Patricia Larqué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547688905,318,1,1,40,44,7mk4va7b2p6tnv2xjxcgjy8h6,1,16,56.7,2023-05-13T10:42:53.841Z,2023-05-13T10:42:58Z,4272166899,140,63.0,4272166895,199,,4272166903,212,49.8,4272166905,213,0.1,4272166901,141,66.7,4272166907,1,,4272166897,56,Center,,,,1bvbnq69gxx0nciovzzf6o8dm,Patricia Larqué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547688909,319,44,1,40,48,7mk4va7b2p6tnv2xjxcgjy8h6,1,64.6,63.2,2023-05-13T10:42:58.081Z,2023-05-13T10:42:58Z,4272166925,286,,4272166923,56,Center,4272166935,233,337,,,,,,,,,,,,,,,,7dlyawb4x2lr5gjcz5b1y5ivp,Fátima Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547688911,337,44,1,40,48,djz9e25b9zuiu5rmv1zha3i6f,0,35.4,36.8,2023-05-13T10:42:58.082Z,2023-05-13T10:42:59Z,4272166927,56,Back,4272166943,233,319,4272166929,285,,,,,,,,,,,,,,,,,1cfjcoum4z07r1p3uyy2p9x49,G. Asantewaa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547688931,320,1,1,40,48,7mk4va7b2p6tnv2xjxcgjy8h6,0,63,66.7,2023-05-13T10:42:58.129Z,2023-05-13T10:43:01Z,4272167011,3,,4272167017,140,90.1,4272167023,213,0.1,4272167021,212,28.6,4272167013,168,,4272167019,141,70.5,4272167015,56,Center,,,,7dlyawb4x2lr5gjcz5b1y5ivp,Fátima Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547688937,338,52,1,40,52,djz9e25b9zuiu5rmv1zha3i6f,1,6.6,38,2023-05-13T10:43:02.457Z,2023-05-13T10:43:02Z,,,,,,,,,,,,,,,,,,,,,,,,,5zhcjr5kxyxd2jmq1wel3ug9h,G. Thalmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547689055,339,1,1,41,2,djz9e25b9zuiu5rmv1zha3i6f,0,15.4,48.2,2023-05-13T10:43:12.362Z,2023-05-13T10:43:20Z,4272167621,56,Center,4272167627,212,55.8,4272167631,1,,4272167617,199,,4272167623,140,68.2,4272167629,213,6.2,4272167625,141,39.2,,,,5zhcjr5kxyxd2jmq1wel3ug9h,G. Thalmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547689051,321,44,1,41,7,7mk4va7b2p6tnv2xjxcgjy8h6,1,34.5,66,2023-05-13T10:43:17.409Z,2023-05-13T10:43:21Z,4272167603,285,,4272167601,56,Back,4272167741,233,340,,,,,,,,,,,,,,,,q3xvi1pbz5hmr6zw6np6v4yd,C. Sáez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547689059,340,44,1,41,7,djz9e25b9zuiu5rmv1zha3i6f,0,65.5,34,2023-05-13T10:43:17.410Z,2023-05-13T10:43:21Z,4272167677,286,,4272167675,56,Center,4272167745,233,321,,,,,,,,,,,,,,,,et6offb5y91ch6mlol3dwcd0p,R. Babajide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547689067,322,1,1,41,9,7mk4va7b2p6tnv2xjxcgjy8h6,1,37.2,71.2,2023-05-13T10:43:18.754Z,2023-05-13T10:43:21Z,4272167723,3,,4272167725,56,Back,4272167731,212,14.2,4272167729,141,70.6,4272167727,140,23.7,4272167733,213,3.2,,,,,,,q3xvi1pbz5hmr6zw6np6v4yd,C. Sáez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547689073,323,1,1,41,10,7mk4va7b2p6tnv2xjxcgjy8h6,1,23.7,70.9,2023-05-13T10:43:20.561Z,2023-05-13T10:43:22Z,4272167767,141,86.0,4272167769,212,23.4,4272167765,140,43.7,4272167763,56,Back,4272167771,213,0.5,,,,,,,,,,8vwiezkux2gxs99ziy7x69fu2,Elba Vergés,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547689077,324,49,1,41,12,7mk4va7b2p6tnv2xjxcgjy8h6,1,49,87.7,2023-05-13T10:43:22.449Z,2023-05-13T10:43:22Z,,,,,,,,,,,,,,,,,,,,,,,,,89zl8l8wouupdzgepnm1ogqhg,Garazi Fácila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547689119,325,1,1,41,13,7mk4va7b2p6tnv2xjxcgjy8h6,1,65.1,89.4,2023-05-13T10:43:23.425Z,2023-05-13T10:43:29Z,4272168003,140,80.5,4272168005,141,93.0,4272168009,213,0.2,4272168001,56,Left,4272168007,212,16.4,,,,,,,,,,89zl8l8wouupdzgepnm1ogqhg,Garazi Fácila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547689121,326,1,1,41,20,7mk4va7b2p6tnv2xjxcgjy8h6,1,64,97.2,2023-05-13T10:43:29.745Z,2023-05-13T10:43:31Z,4272168027,141,88.4,4272168029,212,18.7,4272168031,213,3.5,4272168025,140,47.1,4272168023,56,Back,,,,,,,,,,du0eybpvf5vcvtuj074x74jdg,Ane Miren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547689127,327,1,1,41,21,7mk4va7b2p6tnv2xjxcgjy8h6,0,47.1,88.4,2023-05-13T10:43:30.994Z,2023-05-13T10:43:31Z,4272168063,140,76.7,4272168065,141,69.7,4272168069,213,5.9,4272168071,1,,4272168059,155,,4272168061,56,Center,4272168067,212,33.6,,,,q3xvi1pbz5hmr6zw6np6v4yd,C. Sáez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547689175,341,1,1,41,24,djz9e25b9zuiu5rmv1zha3i6f,0,21.5,32.1,2023-05-13T10:43:34.364Z,2023-05-13T10:43:38Z,4272168311,141,0.0,4272168317,1,,4272168307,56,Back,4272168313,212,27.2,4272168315,213,4.2,4272168305,157,,4272168309,140,8.0,,,,5xlqh4i9zb5daj4khs1mbbxpm,Nuria Ligero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547689189,328,5,1,41,28,7mk4va7b2p6tnv2xjxcgjy8h6,1,94.6,101.5,2023-05-13T10:43:38.425Z,2023-05-13T10:57:39Z,4272168383,233,342,4272168377,347,,4272168375,56,Left,,,,,,,,,,,,,,,,89zl8l8wouupdzgepnm1ogqhg,Garazi Fácila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547689177,342,5,1,41,28,djz9e25b9zuiu5rmv1zha3i6f,0,5.4,-1.5,2023-05-13T10:43:38.425Z,2023-05-13T10:43:40Z,4272168321,347,,4272168387,233,328,4272168319,56,Back,,,,,,,,,,,,,,,,5xlqh4i9zb5daj4khs1mbbxpm,Nuria Ligero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547689339,329,1,1,41,54,7mk4va7b2p6tnv2xjxcgjy8h6,0,96.5,100,2023-05-13T10:44:03.810Z,2023-05-13T10:44:07Z,4272169161,1,,4272169157,212,29.0,4272169151,56,Center,4272169159,213,4.6,4272169155,141,58.8,4272169149,107,,4272169153,140,94.6,,,,61ho0mi13ewpotj5udjt7mz2s,Sara Carrillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547689387,343,12,1,41,58,djz9e25b9zuiu5rmv1zha3i6f,1,5.9,41.8,2023-05-13T10:44:08.443Z,2023-05-13T10:44:13Z,4272169417,212,20.7,4272169411,56,Back,4272169419,213,6.3,4272169415,141,41.6,4272169413,140,25.6,,,,,,,,,,1cfjcoum4z07r1p3uyy2p9x49,G. Asantewaa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547689373,330,1,1,42,0,7mk4va7b2p6tnv2xjxcgjy8h6,0,76.5,66.1,2023-05-13T10:44:10.210Z,2023-05-13T10:44:12Z,4272169331,56,Center,4272169337,212,29.8,4272169329,3,,4272169333,140,98.7,4272169339,213,5.6,4272169335,141,38.8,,,,,,,q3xvi1pbz5hmr6zw6np6v4yd,C. Sáez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547689389,344,52,1,42,4,djz9e25b9zuiu5rmv1zha3i6f,1,3.7,58.7,2023-05-13T10:44:13.770Z,2023-05-13T10:44:14Z,,,,,,,,,,,,,,,,,,,,,,,,,5zhcjr5kxyxd2jmq1wel3ug9h,G. Thalmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547689449,345,1,1,42,8,djz9e25b9zuiu5rmv1zha3i6f,0,14.6,50,2023-05-13T10:44:17.931Z,2023-05-13T10:44:22Z,4272169743,56,Center,4272169753,1,,4272169749,212,62.5,4272169745,140,71.9,4272169751,213,6.0,4272169741,199,,4272169747,141,25.0,,,,5zhcjr5kxyxd2jmq1wel3ug9h,G. Thalmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547689473,331,1,1,42,12,7mk4va7b2p6tnv2xjxcgjy8h6,0,35.7,68.1,2023-05-13T10:44:22.515Z,2023-05-13T10:44:25Z,4272169885,140,36.7,4272169889,212,21.9,4272169883,56,Back,4272169891,213,1.5,4272169887,141,100.0,4272169881,3,,,,,,,,8vwiezkux2gxs99ziy7x69fu2,Elba Vergés,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547689475,332,5,1,42,15,7mk4va7b2p6tnv2xjxcgjy8h6,0,35.1,100.8,2023-05-13T10:44:25.102Z,2023-05-13T10:44:28Z,4272170037,233,346,4272169901,347,,4272169899,56,Back,,,,,,,,,,,,,,,,8vwiezkux2gxs99ziy7x69fu2,Elba Vergés,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547689499,346,5,1,42,15,djz9e25b9zuiu5rmv1zha3i6f,1,64.9,-0.8,2023-05-13T10:44:25.102Z,2023-05-13T10:57:39Z,4272170005,347,,4272170001,56,Right,4272170033,233,332,,,,,,,,,,,,,,,,5zhcjr5kxyxd2jmq1wel3ug9h,G. Thalmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547689525,347,1,1,42,17,djz9e25b9zuiu5rmv1zha3i6f,1,66.5,0,2023-05-13T10:44:27.627Z,2023-05-13T10:44:30Z,4272170139,212,14.9,4272170135,140,74.3,4272170133,56,Right,4272170137,141,17.0,4272170141,213,1.0,4272170131,107,,,,,,,,6aodvgoc9sh27cjwelwsm3qw9,Rosa Márquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547689545,348,1,1,42,20,djz9e25b9zuiu5rmv1zha3i6f,0,74.4,16.5,2023-05-13T10:44:30.539Z,2023-05-13T10:44:32Z,4272170233,213,6.0,4272170227,140,81.8,4272170231,212,8.2,4272170229,141,12.8,4272170225,56,Right,,,,,,,,,,et6offb5y91ch6mlol3dwcd0p,R. Babajide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547689575,333,1,1,42,24,7mk4va7b2p6tnv2xjxcgjy8h6,1,20.9,88.1,2023-05-13T10:44:33.875Z,2023-05-13T10:44:36Z,4272170393,140,26.4,4272170401,1,,4272170395,141,70.2,4272170399,213,5.2,4272170391,56,Back,4272170397,212,13.5,4272170389,157,,,,,q3xvi1pbz5hmr6zw6np6v4yd,C. Sáez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547689579,334,49,1,42,26,7mk4va7b2p6tnv2xjxcgjy8h6,1,26.4,70.2,2023-05-13T10:44:35.877Z,2023-05-13T10:44:36Z,,,,,,,,,,,,,,,,,,,,,,,,,3u9vtcqa5td8weoufpzirruhg,Gema Soliveres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547689587,335,1,1,42,26,7mk4va7b2p6tnv2xjxcgjy8h6,1,26.4,70.2,2023-05-13T10:44:36.019Z,2023-05-13T10:44:38Z,4272170453,141,56.0,4272170455,212,32.3,4272170459,1,,4272170449,56,Center,4272170451,140,55.8,4272170447,157,,4272170457,213,6.0,,,,3u9vtcqa5td8weoufpzirruhg,Gema Soliveres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547689623,336,1,1,42,28,7mk4va7b2p6tnv2xjxcgjy8h6,1,55.7,56,2023-05-13T10:44:37.987Z,2023-05-13T10:44:42Z,4272170645,212,9.1,4272170643,141,66.0,4272170639,56,Center,4272170647,213,0.8,4272170641,140,61.4,,,,,,,,,,c1ll2hqt71suy8bgwswpci9uy,Carla Armengol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547689629,337,1,1,42,32,7mk4va7b2p6tnv2xjxcgjy8h6,0,68.9,65.2,2023-05-13T10:44:42.245Z,2023-05-13T10:44:42Z,4272170673,213,6.0,4272170667,140,87.4,4272170663,155,,4272170669,141,56.7,4272170665,56,Center,4272170671,212,20.3,,,,,,,du0eybpvf5vcvtuj074x74jdg,Ane Miren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547689631,349,52,1,42,33,djz9e25b9zuiu5rmv1zha3i6f,1,14.2,38,2023-05-13T10:44:42.861Z,2023-05-13T10:44:42Z,,,,,,,,,,,,,,,,,,,,,,,,,5zhcjr5kxyxd2jmq1wel3ug9h,G. Thalmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547689679,350,1,1,42,34,djz9e25b9zuiu5rmv1zha3i6f,1,14.4,39.4,2023-05-13T10:44:43.948Z,2023-05-13T10:44:47Z,4272170951,1,,4272170937,56,Back,4272170947,212,38.5,4272170943,141,91.4,4272170939,140,28.9,4272170949,213,1.2,4272170933,123,,4272170965,287,,5zhcjr5kxyxd2jmq1wel3ug9h,G. Thalmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547689763,351,1,1,42,38,djz9e25b9zuiu5rmv1zha3i6f,1,28.9,92.3,2023-05-13T10:44:47.828Z,2023-05-13T10:48:26Z,4272171383,141,97.7,4272171385,212,14.1,4272171379,56,Back,4272171381,140,41.9,4272171387,213,0.3,,,,,,,,,,4ngzyppqh4iaqqy0vrynwz66s,Violeta García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547691197,379,1,1,42,40,djz9e25b9zuiu5rmv1zha3i6f,1,45.3,94.1,2023-05-13T10:44:49.707Z,2023-05-13T10:48:55Z,4272178377,141,95.1,4272178373,56,Back,4272178379,212,15.8,4272178381,213,3.1,4272178375,140,30.3,,,,,,,,,,67i9jwkech61ihpglnmpzygvd,Laurina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547691231,380,1,1,42,42,djz9e25b9zuiu5rmv1zha3i6f,1,30.3,95.1,2023-05-13T10:44:51.707Z,2023-05-13T10:49:07Z,4272178577,140,38.1,4272178583,213,5.4,4272178581,212,12.9,4272178579,141,80.5,4272178575,56,Back,,,,,,,,,,4ngzyppqh4iaqqy0vrynwz66s,Violeta García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547691281,381,1,1,42,44,djz9e25b9zuiu5rmv1zha3i6f,1,47.2,84.1,2023-05-13T10:44:53.707Z,2023-05-13T10:49:18Z,4272178817,56,Left,4272178821,141,98.0,4272178825,213,0.8,4272178819,140,56.7,4272178823,212,13.7,,,,,,,,,,5kio1iodx7cq9i9p9kql1nuuh,Ángela Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547691325,382,1,1,42,47,djz9e25b9zuiu5rmv1zha3i6f,1,55.9,97.7,2023-05-13T10:44:56.707Z,2023-05-13T10:49:29Z,4272178975,212,25.2,4272178973,141,77.5,4272178977,213,3.7,4272178971,140,35.8,4272178969,56,Back,,,,,,,,,,67i9jwkech61ihpglnmpzygvd,Laurina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547691433,383,1,1,42,50,djz9e25b9zuiu5rmv1zha3i6f,1,38.1,66.1,2023-05-13T10:44:59.707Z,2023-05-13T10:49:48Z,4272179387,212,12.1,4272179381,56,Back,4272179389,213,6.2,4272179385,141,64.5,4272179383,140,49.6,,,,,,,,,,2dsgmfs9crnzz3425si3m9uj9,Dorine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547691443,384,1,1,42,51,djz9e25b9zuiu5rmv1zha3i6f,1,49.6,64.5,2023-05-13T10:45:00.707Z,2023-05-13T10:49:53Z,4272179421,140,32.2,4272179427,213,3.1,4272179419,56,Back,4272179423,141,65.5,4272179425,212,18.3,,,,,,,,,,6aodvgoc9sh27cjwelwsm3qw9,Rosa Márquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547689795,352,1,1,42,56,djz9e25b9zuiu5rmv1zha3i6f,1,37.5,63.9,2023-05-13T10:45:06.460Z,2023-05-13T10:49:54Z,4272171575,213,4.7,4272171573,212,27.6,4272171567,56,Back,4272171569,140,36.8,4272171571,141,23.3,,,,,,,,,,2dsgmfs9crnzz3425si3m9uj9,Dorine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547689805,353,1,1,43,0,djz9e25b9zuiu5rmv1zha3i6f,0,36.8,23.3,2023-05-13T10:45:10.476Z,2023-05-13T10:45:12Z,4272171663,141,27.9,4272171665,212,31.4,4272171661,140,66.6,4272171667,213,0.1,4272171659,56,Center,,,,,,,,,,5xlqh4i9zb5daj4khs1mbbxpm,Nuria Ligero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547689803,338,8,1,43,2,7mk4va7b2p6tnv2xjxcgjy8h6,1,44,72.7,2023-05-13T10:45:11.990Z,2023-05-13T10:45:12Z,4272171657,56,Back,,,,,,,,,,,,,,,,,,,,,,q3xvi1pbz5hmr6zw6np6v4yd,C. Sáez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547689839,354,1,1,43,5,djz9e25b9zuiu5rmv1zha3i6f,0,71.4,55.2,2023-05-13T10:45:15.613Z,2023-05-13T10:45:16Z,4272171831,213,3.3,4272171827,141,52.7,4272171821,3,,4272171825,140,62.7,4272171829,212,9.3,4272171823,56,Center,,,,,,,et6offb5y91ch6mlol3dwcd0p,R. Babajide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547689831,339,49,1,43,6,7mk4va7b2p6tnv2xjxcgjy8h6,1,36.9,56.6,2023-05-13T10:45:15.940Z,2023-05-13T10:45:16Z,,,,,,,,,,,,,,,,,,,,,,,,,61ho0mi13ewpotj5udjt7mz2s,Sara Carrillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547689869,340,1,1,43,9,7mk4va7b2p6tnv2xjxcgjy8h6,0,37.7,56,2023-05-13T10:45:19.173Z,2023-05-13T10:45:20Z,4272171991,212,42.2,4272171983,157,,4272171989,141,59.0,4272171985,56,Center,4272171993,213,0.0,4272171987,140,77.8,4272171995,1,,,,,61ho0mi13ewpotj5udjt7mz2s,Sara Carrillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547689899,355,49,1,43,13,djz9e25b9zuiu5rmv1zha3i6f,1,30,50.1,2023-05-13T10:45:23.471Z,2023-05-13T10:45:23Z,,,,,,,,,,,,,,,,,,,,,,,,,5xlqh4i9zb5daj4khs1mbbxpm,Nuria Ligero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
