id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist
2492034995,405,1,2,47,7,e7p3lxg97gac51s71hotzi0a5,1,46.2,68.3,2022-12-17T12:06:27.885Z,2022-12-17T12:06:31Z,3949701239,141,34.9,3949701241,212,22.9,3949701237,140,43.8,3949701243,213,4.6,3949701235,56,Back,,,,,,,,,,fge9gic869tnpk4tetnxuv4k,Julia Mora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492035009,406,1,2,47,11,e7p3lxg97gac51s71hotzi0a5,0,48.6,38.6,2022-12-17T12:06:30.909Z,2022-12-17T12:06:33Z,3949701315,140,75.5,3949701311,155,,3949701317,141,63.2,3949701321,213,0.5,3949701319,212,32.8,3949701313,56,Center,3949701331,1,,,,,52mkbnt2oveh76tfrlojocgyd,S. Struck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492035015,388,1,2,47,14,1qoqz1tyay060cj5aha7rt1lp,0,30.5,28.9,2022-12-17T12:06:34.496Z,2022-12-17T12:06:35Z,3949701353,3,,3949701363,213,0.5,3949701359,141,38.6,3949701357,140,42.2,3949701355,56,Back,3949701361,212,13.9,,,,,,,cehjx04vym880gqogj4djdiad,Y. Giménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492035059,407,1,2,47,21,e7p3lxg97gac51s71hotzi0a5,1,64.5,69.6,2022-12-17T12:06:41.627Z,2022-12-17T12:06:48Z,3949701599,140,63.5,3949701601,141,96.2,3949701605,213,1.6,3949701603,212,18.1,3949701597,56,Left,,,,,,,,,,ez9in0ld6mrlrab7bi1kvuhd6,Y. Mrabet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492035065,408,1,2,47,28,e7p3lxg97gac51s71hotzi0a5,0,63.8,90.6,2022-12-17T12:06:48.061Z,2022-12-17T12:06:50Z,3949701641,155,,3949701653,1,,3949701645,140,88.2,3949701647,141,51.8,3949701651,213,5.5,3949701643,56,Center,3949701649,212,36.8,,,,avhw3o6tm33ptddzgwfsqod4a,Elena Julve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492035083,389,52,2,47,32,1qoqz1tyay060cj5aha7rt1lp,1,5,43.8,2022-12-17T12:06:52.376Z,2022-12-17T12:06:54Z,,,,,,,,,,,,,,,,,,,,,,,,,euieo81aiyv4wqldc8owokset,Elena de Toro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492035161,390,80,2,47,48,1qoqz1tyay060cj5aha7rt1lp,0,15.1,36.2,2022-12-17T12:07:08.659Z,2022-12-17T12:07:08Z,,,,,,,,,,,,,,,,,,,,,,,,,euieo81aiyv4wqldc8owokset,Elena de Toro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492035183,391,1,2,47,50,1qoqz1tyay060cj5aha7rt1lp,1,21.1,26.7,2022-12-17T12:07:10.506Z,2022-12-17T12:07:24Z,3949702255,140,67.3,3949702261,213,6.0,3949702251,155,,3949702263,1,,3949702259,212,51.1,3949702253,56,Right,3949702257,141,3.2,,,,euieo81aiyv4wqldc8owokset,Elena de Toro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492035187,392,1,2,47,53,1qoqz1tyay060cj5aha7rt1lp,0,67.3,3.2,2022-12-17T12:07:13.794Z,2022-12-17T12:07:14Z,3949702283,141,7.5,3949702287,213,0.4,3949702277,3,,3949702281,140,74.5,3949702279,56,Right,3949702285,212,8.1,,,,,,,3mgkmvazmdqvhtnkkigc24e3u,Belén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492035189,410,49,2,47,54,e7p3lxg97gac51s71hotzi0a5,1,25.1,95.1,2022-12-17T12:07:14.653Z,2022-12-17T12:07:14Z,,,,,,,,,,,,,,,,,,,,,,,,,d5i62fwuf8ohc8fcq3lxboiga,Esther Martín-Pozuelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492035211,411,1,2,47,55,e7p3lxg97gac51s71hotzi0a5,0,25.1,95.1,2022-12-17T12:07:15.358Z,2022-12-17T12:07:18Z,3949702383,140,60.8,3949702391,1,,3949702389,213,6.2,3949702381,56,Left,3949702379,157,,3949702387,212,37.8,3949702385,141,88.1,,,,d5i62fwuf8ohc8fcq3lxboiga,Esther Martín-Pozuelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492035219,393,1,2,47,59,1qoqz1tyay060cj5aha7rt1lp,0,41.6,19.8,2022-12-17T12:07:19.572Z,2022-12-17T12:07:21Z,3949702429,1,,3949702423,141,45.5,3949702417,157,,3949702427,213,0.5,3949702425,212,37.0,3949702419,56,Center,3949702421,140,72.7,,,,3bnl8jpyjy436d6rq46apwei2,Lara Mata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492035251,412,1,2,48,2,e7p3lxg97gac51s71hotzi0a5,1,27.9,57.8,2022-12-17T12:07:22.380Z,2022-12-17T12:07:27Z,3949702613,213,5.0,3949702607,140,36.6,3949702605,56,Back,3949702615,1,,3949702611,212,34.9,3949702609,141,8.3,,,,,,,52mkbnt2oveh76tfrlojocgyd,S. Struck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492035281,413,2,2,48,7,e7p3lxg97gac51s71hotzi0a5,1,56.7,3.4,2022-12-17T12:07:27.757Z,2022-12-17T12:07:34Z,3949702741,56,Center,3949702745,141,42.5,3949702737,7,ahmylmsg9wyiax33v6jwuj9qs,3949702743,140,78.2,3949702739,1,,,,,,,,,,,5yvzsnnawnxbki7rqnamwr3yt,Nuria Garrote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492035285,394,55,2,48,7,1qoqz1tyay060cj5aha7rt1lp,1,25.2,36.9,2022-12-17T12:07:27.758Z,2022-12-17T12:13:00Z,,,,,,,,,,,,,,,,,,,,,,,,,3bnl8jpyjy436d6rq46apwei2,Lara Mata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492035387,395,1,2,48,38,1qoqz1tyay060cj5aha7rt1lp,0,18.7,50.7,2022-12-17T12:07:58.436Z,2022-12-17T12:56:15Z,3949703297,5,,3949703305,140,66.6,3949703313,1,,3949703301,241,,3949703299,155,,3949703311,213,6.3,3949703309,212,50.3,3949703303,56,Center,euieo81aiyv4wqldc8owokset,Elena de Toro,3949703307,141,50.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492035395,414,44,2,48,42,e7p3lxg97gac51s71hotzi0a5,1,33,45.5,2022-12-17T12:08:02.190Z,2022-12-17T12:08:03Z,3949703339,285,,3949703341,233,396,3949703337,56,Back,,,,,,,,,,,,,,,,d5i62fwuf8ohc8fcq3lxboiga,Esther Martín-Pozuelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492035393,396,44,2,48,42,1qoqz1tyay060cj5aha7rt1lp,0,67,54.5,2022-12-17T12:08:02.191Z,2022-12-17T12:08:03Z,3949703335,286,,3949703345,233,414,3949703333,56,Center,,,,,,,,,,,,,,,,3mgkmvazmdqvhtnkkigc24e3u,Belén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492035397,415,1,2,48,43,e7p3lxg97gac51s71hotzi0a5,0,32.6,41.3,2022-12-17T12:08:03.180Z,2022-12-17T12:35:32Z,3949703351,56,Back,3949703349,3,,3949703355,141,32.8,3949703357,212,8.6,3949703353,140,38.7,3949703359,213,5.5,,,,,,,d5i62fwuf8ohc8fcq3lxboiga,Esther Martín-Pozuelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492035403,397,1,2,48,44,1qoqz1tyay060cj5aha7rt1lp,1,63.9,65.9,2022-12-17T12:08:04.147Z,2022-12-17T12:35:33Z,3949703389,140,51.6,3949703395,213,3.4,3949703391,141,60.8,3949703387,56,Center,3949703393,212,13.4,,,,,,,,,,49klmhzbsmlxnkp2w60y66sph,Sheila Guijarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492035419,398,1,2,48,45,1qoqz1tyay060cj5aha7rt1lp,1,51.6,60.8,2022-12-17T12:08:05.073Z,2022-12-17T12:08:07Z,3949703487,213,1.1,3949703483,141,86.9,3949703481,140,60.0,3949703485,212,19.8,3949703479,56,Left,3949703477,155,,,,,,,,23cz0ftfc2rstsut0wkmntm8l,Paola Soldevila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492035421,399,61,2,48,46,1qoqz1tyay060cj5aha7rt1lp,0,63.8,85.8,2022-12-17T12:08:05.987Z,2022-12-17T12:08:26Z,3949703491,56,Left,,,,,,,,,,,,,,,,,,,,,,8grsiemkt03k8c1g6am7vnxlh,F. Lara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492035413,416,3,2,48,47,e7p3lxg97gac51s71hotzi0a5,0,37.8,12.8,2022-12-17T12:08:06.988Z,2022-12-17T12:08:25Z,3949703447,56,Back,3949703813,286,,3949703997,233,401,,,,,,,,,,,,,,,,5yvzsnnawnxbki7rqnamwr3yt,Nuria Garrote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492035513,401,7,2,48,47,1qoqz1tyay060cj5aha7rt1lp,1,62.2,87.2,2022-12-17T12:08:06.989Z,2022-12-17T12:08:24Z,3949703961,233,416,3949703957,56,Left,3949703959,285,,,,,,,,,,,,,,,,,8grsiemkt03k8c1g6am7vnxlh,F. Lara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492035441,400,1,2,48,49,1qoqz1tyay060cj5aha7rt1lp,0,86,86,2022-12-17T12:08:09.841Z,2022-12-17T12:08:12Z,3949703587,155,,3949703591,140,94.7,3949703595,212,26.1,3949703589,56,Center,3949703593,141,50.1,3949703585,2,,3949703597,213,5.1,,,,8grsiemkt03k8c1g6am7vnxlh,F. Lara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492035455,417,52,2,48,53,e7p3lxg97gac51s71hotzi0a5,1,8.5,50.4,2022-12-17T12:08:13.245Z,2022-12-17T12:08:13Z,,,,,,,,,,,,,,,,,,,,,,,,,a6vtfn4s30kd7xs9hgzha4iy,María Pi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492035507,418,1,2,49,2,e7p3lxg97gac51s71hotzi0a5,1,13.3,54.8,2022-12-17T12:08:22.092Z,2022-12-17T12:08:23Z,3949703917,140,29.0,3949703913,123,,3949703921,212,25.1,3949703919,141,82.7,3949703915,56,Back,3949703923,213,0.9,,,,,,,a6vtfn4s30kd7xs9hgzha4iy,María Pi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492035511,419,1,2,49,3,e7p3lxg97gac51s71hotzi0a5,1,29,82.7,2022-12-17T12:08:23.819Z,2022-12-17T12:08:24Z,3949703949,213,5.5,3949703943,140,39.9,3949703945,141,67.2,3949703947,212,15.6,3949703941,56,Back,,,,,,,,,,ez9in0ld6mrlrab7bi1kvuhd6,Y. Mrabet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492035535,420,1,2,49,4,e7p3lxg97gac51s71hotzi0a5,1,39.9,67.2,2022-12-17T12:08:24.347Z,2022-12-17T12:08:27Z,3949704083,212,19.1,3949704077,56,Back,3949704079,140,22.2,3949704085,213,3.4,3949704081,141,60.6,,,,,,,,,,antfb8hyo1sn4o68itu4oi904,Laura Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492035545,421,1,2,49,7,e7p3lxg97gac51s71hotzi0a5,1,22.2,60.6,2022-12-17T12:08:27.500Z,2022-12-17T12:08:29Z,3949704127,213,4.9,3949704125,212,28.6,3949704119,56,Back,3949704121,140,27.8,3949704123,141,19.4,,,,,,,,,,fge9gic869tnpk4tetnxuv4k,Julia Mora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492035549,422,1,2,49,8,e7p3lxg97gac51s71hotzi0a5,0,28.7,18.5,2022-12-17T12:08:28.908Z,2022-12-17T12:08:31Z,3949704167,141,30.2,3949704173,1,,3949704169,212,43.7,3949704163,56,Center,3949704171,213,0.2,3949704165,140,69.6,3949704161,155,,,,,5yvzsnnawnxbki7rqnamwr3yt,Nuria Garrote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492035555,402,1,2,49,11,1qoqz1tyay060cj5aha7rt1lp,1,26.6,70.7,2022-12-17T12:08:31.358Z,2022-12-17T12:08:32Z,3949704221,141,77.4,3949704219,140,33.1,3949704225,213,0.6,3949704223,212,8.2,3949704217,56,Back,3949704215,3,,,,,,,,5fula0vkdt8dg2s1po4k9no16,Irene Miguélez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492035561,403,49,2,49,12,1qoqz1tyay060cj5aha7rt1lp,1,33.1,77.4,2022-12-17T12:08:32.558Z,2022-12-17T12:08:32Z,,,,,,,,,,,,,,,,,,,,,,,,,23cz0ftfc2rstsut0wkmntm8l,Paola Soldevila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492035567,404,1,2,49,12,1qoqz1tyay060cj5aha7rt1lp,1,33.1,77.4,2022-12-17T12:08:32.730Z,2022-12-17T12:08:34Z,3949704287,140,44.8,3949704291,212,25.3,3949704289,141,44.9,3949704293,213,5.2,3949704285,56,Back,,,,,,,,,,23cz0ftfc2rstsut0wkmntm8l,Paola Soldevila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492035569,405,1,2,49,14,1qoqz1tyay060cj5aha7rt1lp,1,45.4,46.5,2022-12-17T12:08:34.492Z,2022-12-17T12:08:36Z,3949704299,140,61.8,3949704301,141,83.2,3949704305,213,1.0,3949704303,212,30.3,3949704297,56,Left,,,,,,,,,,3mgkmvazmdqvhtnkkigc24e3u,Belén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492035571,406,1,2,49,16,1qoqz1tyay060cj5aha7rt1lp,0,61.8,83.2,2022-12-17T12:08:35.946Z,2022-12-17T12:08:36Z,3949704315,212,12.6,3949704317,213,5.4,3949704309,56,Center,3949704311,140,69.3,3949704313,141,68.7,,,,,,,,,,3uj4zixqbp5ahu9etu4fl714a,María Llompart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492035611,423,1,2,49,18,e7p3lxg97gac51s71hotzi0a5,1,33.3,32.2,2022-12-17T12:08:38.188Z,2022-12-17T12:08:42Z,3949704567,212,40.8,3949704563,140,71.6,3949704559,56,Center,3949704569,213,6.1,3949704555,157,,3949704565,141,22.4,3949704571,1,,,,,52mkbnt2oveh76tfrlojocgyd,S. Struck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492035641,425,61,2,49,21,e7p3lxg97gac51s71hotzi0a5,0,95,24.5,2022-12-17T12:08:41.147Z,2022-12-17T12:36:05Z,3949704723,56,Center,,,,,,,,,,,,,,,,,,,,,,avhw3o6tm33ptddzgwfsqod4a,Elena Julve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492035615,424,43,2,49,22,e7p3lxg97gac51s71hotzi0a5,1,0,0,2022-12-17T12:08:42.075Z,2022-12-17T12:09:03Z,3949704593,56,Right,3949705009,144,61,,,,,,,,,,,,,,,,,,,a6wwf7jl8eis7wvrhhwhdq3f9,R. Chikwelu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492035695,408,61,2,49,22,1qoqz1tyay060cj5aha7rt1lp,1,33.8,75.3,2022-12-17T12:08:42.443Z,2022-12-17T12:36:00Z,3949705011,56,Back,,,,,,,,,,,,,,,,,,,,,,5fula0vkdt8dg2s1po4k9no16,Irene Miguélez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492035647,407,5,2,49,29,1qoqz1tyay060cj5aha7rt1lp,1,-0.6,69.7,2022-12-17T12:08:49.771Z,2022-12-17T12:12:57Z,3949704749,233,426,3949704747,346,,3949704745,56,Back,,,,,,,,,,,,,,,,5fula0vkdt8dg2s1po4k9no16,Irene Miguélez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492035645,426,5,2,49,29,e7p3lxg97gac51s71hotzi0a5,0,100.6,30.3,2022-12-17T12:08:49.771Z,2022-12-17T12:08:50Z,3949704741,346,,3949704753,233,407,3949704739,56,Center,,,,,,,,,,,,,,,,avhw3o6tm33ptddzgwfsqod4a,Elena Julve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492035771,409,1,2,49,56,1qoqz1tyay060cj5aha7rt1lp,0,4.9,60.2,2022-12-17T12:09:16.460Z,2022-12-17T12:09:20Z,3949705403,1,,3949705391,155,,3949705395,140,63.6,3949705389,124,,3949705401,213,0.0,3949705393,56,Center,3949705405,74,,3949705399,212,61.6,euieo81aiyv4wqldc8owokset,Elena de Toro,3949705397,141,60.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492035789,427,1,2,50,1,e7p3lxg97gac51s71hotzi0a5,1,32.4,43,2022-12-17T12:09:21.291Z,2022-12-17T12:09:23Z,3949705499,141,33.8,3949705493,3,,3949705497,140,37.8,3949705501,212,8.4,3949705503,213,5.4,3949705495,56,Back,,,,,,,fge9gic869tnpk4tetnxuv4k,Julia Mora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492035793,428,1,2,50,3,e7p3lxg97gac51s71hotzi0a5,0,39.2,30.5,2022-12-17T12:09:23.514Z,2022-12-17T12:09:24Z,3949705511,3,,3949705515,56,Right,3949705523,213,5.6,3949705517,140,53.7,3949705513,168,,3949705519,141,10.6,3949705521,212,20.4,,,,ez9in0ld6mrlrab7bi1kvuhd6,Y. Mrabet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492035801,410,1,2,50,5,1qoqz1tyay060cj5aha7rt1lp,0,45,85.4,2022-12-17T12:09:25.501Z,2022-12-17T12:09:26Z,3949705575,140,58.1,3949705577,141,88.9,3949705579,212,14.0,3949705573,56,Left,3949705581,213,0.2,,,,,,,,,,8grsiemkt03k8c1g6am7vnxlh,F. Lara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492035803,429,49,2,50,5,e7p3lxg97gac51s71hotzi0a5,1,47.1,5.3,2022-12-17T12:09:25.852Z,2022-12-17T12:09:26Z,,,,,,,,,,,,,,,,,,,,,,,,,ez9in0ld6mrlrab7bi1kvuhd6,Y. Mrabet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492035819,430,1,2,50,6,e7p3lxg97gac51s71hotzi0a5,0,47.1,5.3,2022-12-17T12:09:26.843Z,2022-12-17T12:09:27Z,3949705649,213,0.2,3949705643,140,73.0,3949705647,212,27.8,3949705639,155,,3949705645,141,13.6,3949705641,56,Right,,,,,,,ez9in0ld6mrlrab7bi1kvuhd6,Y. Mrabet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492035825,411,49,2,50,7,1qoqz1tyay060cj5aha7rt1lp,1,30.6,80.2,2022-12-17T12:09:27.593Z,2022-12-17T12:09:27Z,,,,,,,,,,,,,,,,,,,,,,,,,5fula0vkdt8dg2s1po4k9no16,Irene Miguélez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492035837,412,1,2,50,8,1qoqz1tyay060cj5aha7rt1lp,0,30.5,80.6,2022-12-17T12:09:28.236Z,2022-12-17T12:09:31Z,3949705759,141,78.2,3949705763,213,6.2,3949705753,157,,3949705761,212,44.5,3949705755,56,Center,3949705757,140,72.9,3949705765,1,,,,,5fula0vkdt8dg2s1po4k9no16,Irene Miguélez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492035841,431,1,2,50,10,e7p3lxg97gac51s71hotzi0a5,1,29.8,26,2022-12-17T12:09:30.875Z,2022-12-17T12:09:33Z,3949705785,3,,3949705793,212,14.0,3949705787,56,Back,3949705795,213,0.3,3949705789,140,42.4,3949705791,141,32.8,,,,,,,52mkbnt2oveh76tfrlojocgyd,S. Struck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492035853,432,1,2,50,13,e7p3lxg97gac51s71hotzi0a5,1,43.3,35.8,2022-12-17T12:09:33.564Z,2022-12-17T12:09:36Z,3949705877,212,6.8,3949705873,140,42.6,3949705869,3,,3949705879,213,1.7,3949705871,56,Back,3949705875,141,45.8,,,,,,,ez9in0ld6mrlrab7bi1kvuhd6,Y. Mrabet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492035857,433,61,2,50,16,e7p3lxg97gac51s71hotzi0a5,1,41.8,48.1,2022-12-17T12:09:36.444Z,2022-12-17T12:09:36Z,3949705891,56,Back,,,,,,,,,,,,,,,,,,,,,,antfb8hyo1sn4o68itu4oi904,Laura Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492035865,434,49,2,50,18,e7p3lxg97gac51s71hotzi0a5,1,43,49.3,2022-12-17T12:09:38.572Z,2022-12-17T12:09:38Z,,,,,,,,,,,,,,,,,,,,,,,,,ez9in0ld6mrlrab7bi1kvuhd6,Y. Mrabet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492035885,435,1,2,50,18,e7p3lxg97gac51s71hotzi0a5,1,43,49.3,2022-12-17T12:09:38.651Z,2022-12-17T12:09:41Z,3949706027,212,23.0,3949706031,213,1.7,3949706021,140,39.5,3949706019,56,Back,3949706023,141,82.7,,,,,,,,,,ez9in0ld6mrlrab7bi1kvuhd6,Y. Mrabet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492035897,436,1,2,50,21,e7p3lxg97gac51s71hotzi0a5,1,39.5,82.8,2022-12-17T12:09:41.789Z,2022-12-17T12:09:44Z,3949706077,140,68.4,3949706079,141,41.3,3949706085,1,,3949706073,155,,3949706081,212,41.4,3949706075,56,Center,3949706083,213,5.5,,,,d5i62fwuf8ohc8fcq3lxboiga,Esther Martín-Pozuelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492035905,437,1,2,50,24,e7p3lxg97gac51s71hotzi0a5,1,70,40.9,2022-12-17T12:09:44.219Z,2022-12-17T12:09:45Z,3949706115,141,43.3,3949706111,56,Center,3949706117,212,7.8,3949706119,213,0.2,3949706113,140,77.3,,,,,,,,,,a6wwf7jl8eis7wvrhhwhdq3f9,R. Chikwelu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492035907,438,61,2,50,25,e7p3lxg97gac51s71hotzi0a5,1,77.3,43.3,2022-12-17T12:09:45.740Z,2022-12-17T12:09:46Z,3949706127,56,Center,,,,,,,,,,,,,,,,,,,,,,ahmylmsg9wyiax33v6jwuj9qs,Irina Uribe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492035915,439,61,2,50,28,e7p3lxg97gac51s71hotzi0a5,0,86.9,48.2,2022-12-17T12:09:48.763Z,2022-12-17T12:36:13Z,3949706155,56,Center,,,,,,,,,,,,,,,,,,,,,,58gxh44zvhf2buqpxhdedyod1,T. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492035913,413,52,2,50,29,1qoqz1tyay060cj5aha7rt1lp,1,5.5,64.6,2022-12-17T12:09:49.074Z,2022-12-17T12:09:49Z,,,,,,,,,,,,,,,,,,,,,,,,,euieo81aiyv4wqldc8owokset,Elena de Toro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492035963,414,80,2,50,48,1qoqz1tyay060cj5aha7rt1lp,0,19,64.6,2022-12-17T12:10:07.956Z,2022-12-17T12:11:22Z,,,,,,,,,,,,,,,,,,,,,,,,,euieo81aiyv4wqldc8owokset,Elena de Toro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492035993,415,1,2,50,48,1qoqz1tyay060cj5aha7rt1lp,1,20.2,64.6,2022-12-17T12:10:08.864Z,2022-12-17T12:11:23Z,3949706531,155,,3949706535,140,70.5,3949706543,1,,3949706541,213,0.0,3949706537,141,65.2,3949706533,56,Center,3949706539,212,52.8,,,,euieo81aiyv4wqldc8owokset,Elena de Toro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492036003,416,44,2,50,50,1qoqz1tyay060cj5aha7rt1lp,1,70.4,69.4,2022-12-17T12:10:10.619Z,2022-12-17T12:10:12Z,3949706571,56,Center,3949706589,233,440,3949706573,286,,,,,,,,,,,,,,,,,49klmhzbsmlxnkp2w60y66sph,Sheila Guijarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492035983,440,44,2,50,50,e7p3lxg97gac51s71hotzi0a5,0,29.6,30.6,2022-12-17T12:10:10.620Z,2022-12-17T12:10:12Z,3949706597,233,416,3949706493,285,,3949706491,56,Back,,,,,,,,,,,,,,,,52mkbnt2oveh76tfrlojocgyd,S. Struck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492036009,417,61,2,50,52,1qoqz1tyay060cj5aha7rt1lp,1,70.5,65.2,2022-12-17T12:10:11.918Z,2022-12-17T12:10:12Z,3949706587,56,Center,,,,,,,,,,,,,,,,,,,,,,49klmhzbsmlxnkp2w60y66sph,Sheila Guijarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492036037,418,1,2,50,53,1qoqz1tyay060cj5aha7rt1lp,1,54.2,49.7,2022-12-17T12:10:13.670Z,2022-12-17T12:10:17Z,3949706711,140,40.5,3949706709,56,Back,3949706715,212,20.3,3949706717,213,2.4,3949706713,141,70.7,,,,,,,,,,3mgkmvazmdqvhtnkkigc24e3u,Belén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492036039,419,61,2,50,58,1qoqz1tyay060cj5aha7rt1lp,0,40.5,70.7,2022-12-17T12:10:18.193Z,2022-12-17T12:10:43Z,3949706721,56,Back,,,,,,,,,,,,,,,,,,,,,,5fula0vkdt8dg2s1po4k9no16,Irene Miguélez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492036123,443,3,2,51,0,e7p3lxg97gac51s71hotzi0a5,0,55,22.8,2022-12-17T12:10:20.283Z,2022-12-17T12:11:18Z,3949707145,56,Center,3949707147,286,,3949708287,233,430,,,,,,,,,,,,,,,,ahmylmsg9wyiax33v6jwuj9qs,Irina Uribe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492036293,430,7,2,51,0,1qoqz1tyay060cj5aha7rt1lp,0,45,77.2,2022-12-17T12:10:20.284Z,2022-12-17T12:11:18Z,3949708001,285,,3949708271,233,443,3949707997,56,Back,,,,,,,,,,,,,,,,5fula0vkdt8dg2s1po4k9no16,Irene Miguélez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
