id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,assist,qualifier/10/value,qualifier/12/value,qualifier/13/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2526504823,82,5,1,11,7,bxlqcsb8ylen7lng9qy50eoq5,0,37.6,-1.4,2023-04-01T14:09:55.706Z,2023-04-01T14:12:37Z,4152375131,56,Back,4152377203,233,102,4152375135,347,,,,,,,,,,,,,,,,,9x6jbuibbl7ysh0oovghyw4id,Débora García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526505193,102,5,1,11,7,7mk4va7b2p6tnv2xjxcgjy8h6,1,62.4,101.4,2023-04-01T14:09:55.706Z,2023-04-01T14:10:06Z,4152377093,347,,4152377151,233,82,4152377091,56,Left,,,,,,,,,,,,,,,,61ho0mi13ewpotj5udjt7mz2s,Sara Carrillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526505419,103,1,1,11,21,7mk4va7b2p6tnv2xjxcgjy8h6,1,62.1,100,2023-04-01T14:10:09.418Z,2023-04-01T14:59:12Z,4152378429,56,Left,4152378433,140,87.0,4152378445,1,,4152378439,212,29.1,4152378425,107,,4152378435,141,83.3,4152378443,213,5.8,,,,q3xvi1pbz5hmr6zw6np6v4yd,C. Sáez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526505429,104,61,1,11,24,7mk4va7b2p6tnv2xjxcgjy8h6,0,86.5,82.7,2023-04-01T14:10:11.946Z,2023-04-01T14:10:12Z,4152378479,56,Left,,,,,,,,,,,,,,,,,,,,,,5q1oexaovibgn83v5kmjfanvu,Ornella Vignola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526505715,83,61,1,11,26,bxlqcsb8ylen7lng9qy50eoq5,0,1.5,17.6,2023-04-01T14:10:14.556Z,2023-04-01T14:10:25Z,4152380005,56,Back,,,,,,,,,,,,,,,,,,,,,,efrr99onfcuvb2gylkvvrnl9m,Eva Llamas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526505823,84,6,1,11,26,bxlqcsb8ylen7lng9qy50eoq5,0,6.4,15.8,2023-04-01T14:10:14.562Z,2023-04-01T14:12:31Z,4152406199,233,105,4152380525,56,Back,4152380531,73,,,,,,,,,,,,,,,,,efrr99onfcuvb2gylkvvrnl9m,Eva Llamas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526505557,105,6,1,11,26,7mk4va7b2p6tnv2xjxcgjy8h6,1,93.6,84.2,2023-04-01T14:10:14.562Z,2023-04-01T14:12:31Z,4152406101,233,84,4152379073,56,Left,4152379075,73,,,,,,,,,,,,,,,,,5q1oexaovibgn83v5kmjfanvu,Ornella Vignola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526507065,106,1,1,11,59,7mk4va7b2p6tnv2xjxcgjy8h6,1,99.5,99.5,2023-04-01T14:10:47.362Z,2023-04-01T14:11:03Z,4152386971,2,,4152386981,56,Center,4152389565,154,,4152386989,212,38.9,4152386993,213,4.5,4152389563,210,13,4152386997,1,,4152386985,140,92.7,5q1oexaovibgn83v5kmjfanvu,Ornella Vignola,4152386975,155,,4152386973,6,,1,4152386987,141,4152386977,223,,,,,,,,,,,,43.3,,,,,,
2526507085,107,13,1,12,2,7mk4va7b2p6tnv2xjxcgjy8h6,1,94.3,47.1,2023-04-01T14:10:50.530Z,2023-04-01T14:11:04Z,4152389603,230,98.6,4152389589,154,,4152389593,55,106,4152389605,231,49.3,4152388047,16,,4152388043,15,,4152388041,25,,4152387081,56,Center,c3plg9ommu3i24xx3nfm6wbxm,Esther Laborde,4152388053,328,,4152389583,84,,,4152389599,102,4152389587,29,,4152389601,103,,,,,,,,,41.5,12.5,,,,,
2526507121,85,5,1,12,3,bxlqcsb8ylen7lng9qy50eoq5,1,-0.9,58,2023-04-01T14:10:51.721Z,2023-04-01T14:12:38Z,4152387253,56,Back,4152387257,346,,4152387363,233,108,,,,,,,,,,,,,,,,efrr99onfcuvb2gylkvvrnl9m,Eva Llamas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526507109,108,5,1,12,3,7mk4va7b2p6tnv2xjxcgjy8h6,0,100.9,42,2023-04-01T14:10:51.721Z,2023-04-01T14:10:52Z,4152387389,233,85,4152387189,346,,4152387185,56,Center,,,,,,,,,,,,,,,,c3plg9ommu3i24xx3nfm6wbxm,Esther Laborde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526508171,86,1,1,12,32,bxlqcsb8ylen7lng9qy50eoq5,0,5.5,54.5,2023-04-01T14:11:20.556Z,2023-04-01T14:11:21Z,4152392763,1,,4152392757,212,32.5,4152392767,74,,4152392753,140,34.2,4152392759,213,0.4,4152392751,56,Back,4152392749,124,,4152392755,141,72.4,91vjxbtjn9fmsatxvncmwxyhh,Esther Sullastres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526508229,109,49,1,12,35,7mk4va7b2p6tnv2xjxcgjy8h6,1,67.2,10.8,2023-04-01T14:11:22.962Z,2023-04-01T14:11:23Z,,,,,,,,,,,,,,,,,,,,,,,,,cfmly5uuomypp4t0pibgtfazu,Carla Morera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526508369,110,1,1,12,37,7mk4va7b2p6tnv2xjxcgjy8h6,0,91.4,4.3,2023-04-01T14:11:25.594Z,2023-04-01T14:11:30Z,4152393871,212,30.0,4152393861,2,,4152394301,233,87,4152393869,141,48.2,4152393863,155,,4152393873,213,1.5,4152393865,56,Center,4152393867,140,93.9,cfmly5uuomypp4t0pibgtfazu,Carla Morera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526508437,87,11,1,12,42,bxlqcsb8ylen7lng9qy50eoq5,1,6.4,49.1,2023-04-01T14:11:30.028Z,2023-04-01T14:11:30Z,4152394181,56,Back,4152394183,88,,4152394343,233,110,,,,,,,,,,,,,,,,91vjxbtjn9fmsatxvncmwxyhh,Esther Sullastres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526508579,88,1,1,12,43,bxlqcsb8ylen7lng9qy50eoq5,1,12.5,45.5,2023-04-01T14:11:31.788Z,2023-04-01T14:11:34Z,4152394907,213,5.6,4152394899,56,Back,4152394909,1,,4152394897,123,,4152394903,141,6.7,4152394901,140,44.0,4152394931,287,,4152394905,212,42.3,91vjxbtjn9fmsatxvncmwxyhh,Esther Sullastres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526508903,89,1,1,12,55,bxlqcsb8ylen7lng9qy50eoq5,0,35,0.9,2023-04-01T14:11:43.596Z,2023-04-01T14:51:13Z,4152396585,56,Back,4152853737,212,12.6,4152853735,141,1.5,4152853733,140,47.0,4152853739,213,0.0,,,,,,,,,,5e5sc7yzyi9kja9edk892br9x,Amanda Sampedro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526508979,111,43,1,12,55,7mk4va7b2p6tnv2xjxcgjy8h6,1,0,0,2023-04-01T14:11:43.597Z,2023-04-01T14:50:57Z,4152397087,233,89,4152396997,285,0,4152396993,56,Left,4152852023,144,7,,,,,,,,,,,,,61ho0mi13ewpotj5udjt7mz2s,Sara Carrillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526508993,112,49,1,12,57,7mk4va7b2p6tnv2xjxcgjy8h6,1,54.2,94.5,2023-04-01T14:11:45.619Z,2023-04-01T14:11:46Z,,,,,,,,,,,,,,,,,,,,,,,,,89zl8l8wouupdzgepnm1ogqhg,Garazi Fácila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526509027,113,1,1,12,57,7mk4va7b2p6tnv2xjxcgjy8h6,1,54.2,94.5,2023-04-01T14:11:45.690Z,2023-04-01T14:11:47Z,4152397245,212,11.3,4152397239,56,Left,4152397241,140,64.0,4152397247,213,5.9,4152397243,141,87.7,,,,,,,,,,89zl8l8wouupdzgepnm1ogqhg,Garazi Fácila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526509069,114,1,1,12,58,7mk4va7b2p6tnv2xjxcgjy8h6,1,64.1,87.7,2023-04-01T14:11:46.794Z,2023-04-01T14:29:45Z,4152397477,212,8.9,4152397475,141,92.7,4152397467,56,Left,4152397479,213,2.7,4152397471,140,56.3,,,,,,,,,,5q1oexaovibgn83v5kmjfanvu,Ornella Vignola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526509123,115,1,1,12,59,7mk4va7b2p6tnv2xjxcgjy8h6,0,56.2,92.7,2023-04-01T14:11:47.851Z,2023-04-01T14:11:50Z,4152397821,213,0.1,4152397815,140,75.5,4152397811,56,Left,4152397817,141,94.2,4152397807,155,,4152397819,212,20.3,,,,,,,89zl8l8wouupdzgepnm1ogqhg,Garazi Fácila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526509197,90,1,1,13,2,bxlqcsb8ylen7lng9qy50eoq5,0,25.2,10.1,2023-04-01T14:11:50.588Z,2023-04-01T14:11:51Z,4152398201,140,46.7,4152398205,212,23.1,4152398199,56,Back,4152398193,157,,4152398207,213,0.2,4152398203,141,17.0,4152398209,1,,,,,9x6jbuibbl7ysh0oovghyw4id,Débora García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526509397,116,61,1,13,9,7mk4va7b2p6tnv2xjxcgjy8h6,0,65,85.7,2023-04-01T14:11:57.426Z,2023-04-01T14:11:57Z,4152399183,56,Left,,,,,,,,,,,,,,,,,,,,,,89zl8l8wouupdzgepnm1ogqhg,Garazi Fácila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526509459,91,1,1,13,10,bxlqcsb8ylen7lng9qy50eoq5,1,36.1,12,2023-04-01T14:11:58.108Z,2023-04-01T14:11:59Z,4152399523,140,42.6,4152399527,212,8.5,4152399533,213,0.6,4152399525,141,19.5,4152399521,56,Back,,,,,,,,,,5e5sc7yzyi9kja9edk892br9x,Amanda Sampedro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526509475,92,49,1,13,11,bxlqcsb8ylen7lng9qy50eoq5,1,42.9,20.1,2023-04-01T14:11:59.228Z,2023-04-01T14:11:59Z,,,,,,,,,,,,,,,,,,,,,,,,,5jwmy7qi01na2bmyw3zo3is8a,Cristina Martín-Prieto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526509589,93,1,1,13,11,bxlqcsb8ylen7lng9qy50eoq5,1,44.1,19.2,2023-04-01T14:11:59.644Z,2023-04-01T14:12:02Z,4152400111,212,16.1,4152400105,56,Right,4152400109,141,3.1,4152400107,140,55.3,4152400117,213,5.5,,,,,,,,,,5jwmy7qi01na2bmyw3zo3is8a,Cristina Martín-Prieto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526509661,94,1,1,13,14,bxlqcsb8ylen7lng9qy50eoq5,1,60.3,3.5,2023-04-01T14:12:01.900Z,2023-04-01T14:12:04Z,4152400511,213,1.2,4152400509,212,15.4,4152400503,140,66.0,4152400499,56,Center,4152400507,141,24.4,,,,,,,,,,57ubfxv6ujkk5cictmez4op1x,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526509721,95,1,1,13,16,bxlqcsb8ylen7lng9qy50eoq5,0,65.9,32.5,2023-04-01T14:12:04.444Z,2023-04-01T14:12:05Z,4152400851,213,0.6,4152400847,141,40.9,4152400845,140,74.6,4152400843,56,Center,4152400849,212,10.8,,,,,,,,,,5jwmy7qi01na2bmyw3zo3is8a,Cristina Martín-Prieto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526509755,117,49,1,13,18,7mk4va7b2p6tnv2xjxcgjy8h6,1,18,59,2023-04-01T14:12:06.314Z,2023-04-01T14:12:06Z,,,,,,,,,,,,,,,,,,,,,,,,,d2at1haixfnekibqj89y4nxed,O. Ohale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526509951,118,1,1,13,19,7mk4va7b2p6tnv2xjxcgjy8h6,1,20.8,58.5,2023-04-01T14:12:07.217Z,2023-04-01T14:12:10Z,4152401951,213,3.9,4152401949,212,15.3,4152401943,56,Back,4152401947,141,43.3,4152401945,140,10.0,,,,,,,,,,d2at1haixfnekibqj89y4nxed,O. Ohale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526510235,119,1,1,13,22,7mk4va7b2p6tnv2xjxcgjy8h6,1,10,42.3,2023-04-01T14:12:10.394Z,2023-04-01T14:12:17Z,4152403395,213,5.7,4152403393,212,17.8,4152403389,141,27.0,4152403383,140,23.7,4152403377,56,Back,,,,,,,,,,epgai2aff40j82jb3gumaehka,Jana Henseler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526510361,120,1,1,13,29,7mk4va7b2p6tnv2xjxcgjy8h6,1,19.3,32.8,2023-04-01T14:12:17.106Z,2023-04-01T14:12:20Z,4152404055,212,19.4,4152404061,213,5.0,4152404051,141,5.7,4152404045,140,25.0,4152404041,56,Back,,,,,,,,,,c3plg9ommu3i24xx3nfm6wbxm,Esther Laborde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526510379,121,61,1,13,32,7mk4va7b2p6tnv2xjxcgjy8h6,0,25,5.7,2023-04-01T14:12:19.922Z,2023-04-01T14:12:20Z,4152404115,56,Back,,,,,,,,,,,,,,,,,,,,,,cfmly5uuomypp4t0pibgtfazu,Carla Morera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526510851,96,5,1,13,32,bxlqcsb8ylen7lng9qy50eoq5,1,80,101.6,2023-04-01T14:12:20.394Z,2023-04-01T14:12:38Z,4152406539,233,122,4152406477,347,,4152406475,56,Left,,,,,,,,,,,,,,,,5jwmy7qi01na2bmyw3zo3is8a,Cristina Martín-Prieto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526510387,122,5,1,13,32,7mk4va7b2p6tnv2xjxcgjy8h6,0,20,-1.6,2023-04-01T14:12:20.394Z,2023-04-01T14:12:33Z,4152404145,56,Back,4152404149,347,,4152406585,233,96,,,,,,,,,,,,,,,,cfmly5uuomypp4t0pibgtfazu,Carla Morera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526510943,97,1,1,13,45,bxlqcsb8ylen7lng9qy50eoq5,1,79.8,100,2023-04-01T14:12:33.355Z,2023-04-01T14:12:35Z,4152406999,107,,4152407009,213,4.7,4152407003,140,79.7,4152407007,212,11.2,4152407001,56,Left,4152407005,141,84.7,,,,,,,7vtua260sxp339ie21any0zc9,Rosa Otermin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526511085,98,1,1,13,47,bxlqcsb8ylen7lng9qy50eoq5,1,78.1,85.1,2023-04-01T14:12:35.756Z,2023-04-01T14:12:39Z,4152407723,212,14.0,4152407717,56,Left,4152407719,140,65.3,4152407725,213,2.9,4152407721,141,90.8,,,,,,,,,,5e5sc7yzyi9kja9edk892br9x,Amanda Sampedro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526511177,99,1,1,13,51,bxlqcsb8ylen7lng9qy50eoq5,1,64.4,88.6,2023-04-01T14:12:38.924Z,2023-04-01T14:12:41Z,4152408191,213,5.7,4152408185,140,73.2,4152408187,141,79.6,4152408189,212,11.1,4152408183,56,Left,,,,,,,,,,bixjzl99gkes918s5gbndtwwl,K. Cahynová,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526511273,100,1,1,13,53,bxlqcsb8ylen7lng9qy50eoq5,1,74.4,76.1,2023-04-01T14:12:41.436Z,2023-04-01T14:12:44Z,4152408735,141,91.2,4152408737,212,24.0,4152408739,213,0.4,4152408733,140,95.1,4152408731,56,Left,,,,,,,,,,5e5sc7yzyi9kja9edk892br9x,Amanda Sampedro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526511327,101,1,1,13,56,bxlqcsb8ylen7lng9qy50eoq5,0,95.5,93.8,2023-04-01T14:12:44.283Z,2023-04-01T14:12:46Z,4152409147,286,,4152409005,140,94.7,4152409143,233,123,4152409011,213,4.6,4152409001,155,,4152409009,212,5.8,4152409003,56,Left,4152409007,141,85.3,7vtua260sxp339ie21any0zc9,Rosa Otermin,4152409141,236,,4152408999,2,,,,,,,,,,,,,,,,,,,,,,,,
2526511287,123,12,1,13,56,7mk4va7b2p6tnv2xjxcgjy8h6,1,10.4,11.8,2023-04-01T14:12:44.383Z,2023-04-01T14:12:46Z,4152409237,233,101,4152408821,56,Back,4152408819,185,,,,,,,,,,,,,,,,,cfmly5uuomypp4t0pibgtfazu,Carla Morera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526511415,102,6,1,13,57,bxlqcsb8ylen7lng9qy50eoq5,1,95.2,88.9,2023-04-01T14:12:45.169Z,2023-04-01T14:14:50Z,4152409493,56,Left,4152409557,233,124,4152409495,73,,,,,,,,,,,,,,,,,7vtua260sxp339ie21any0zc9,Rosa Otermin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526511337,124,6,1,13,57,7mk4va7b2p6tnv2xjxcgjy8h6,0,4.8,11.1,2023-04-01T14:12:45.169Z,2023-04-01T14:12:48Z,4152409061,56,Back,4152409623,233,102,4152409067,73,,,,,,,,,,,,,,,,,cfmly5uuomypp4t0pibgtfazu,Carla Morera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526512529,103,1,1,14,28,bxlqcsb8ylen7lng9qy50eoq5,1,99.5,99.5,2023-04-01T14:13:16.043Z,2023-04-01T14:13:46Z,4152415611,212,39.6,4152415601,56,Center,4152415615,1,,4152415599,6,,4152415607,141,71.4,4152415613,213,3.6,4152415603,140,66.5,,,,5e5sc7yzyi9kja9edk892br9x,Amanda Sampedro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526512717,104,1,1,14,30,bxlqcsb8ylen7lng9qy50eoq5,1,68.3,70.9,2023-04-01T14:13:18.812Z,2023-04-01T14:13:39Z,4152416735,140,62.4,4152416741,213,4.5,4152419885,210,13,4152416739,212,26.4,4152416733,56,Center,4152416737,141,33.1,,,,,,,57ubfxv6ujkk5cictmez4op1x,T. Payne,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
2526512721,105,13,1,14,36,bxlqcsb8ylen7lng9qy50eoq5,1,64.9,40.4,2023-04-01T14:13:24.011Z,2023-04-01T14:13:40Z,4152419959,81,,4152416765,19,,4152420005,231,48.6,4152417585,20,,4152416767,56,Center,4152419981,103,93.1,4152419999,230,96.3,4152419967,55,104,9x6jbuibbl7ysh0oovghyw4id,Débora García,4152419977,102,36.0,4152417581,25,,,4152419963,29,4152419987,215,,,,,,,,,,,,,,,,,,
2526512759,106,5,1,14,36,bxlqcsb8ylen7lng9qy50eoq5,0,101.2,37,2023-04-01T14:13:24.266Z,2023-04-01T14:17:08Z,4152416969,346,,4152417241,233,125,4152416967,56,Center,,,,,,,,,,,,,,,,9x6jbuibbl7ysh0oovghyw4id,Débora García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526512697,125,5,1,14,36,7mk4va7b2p6tnv2xjxcgjy8h6,1,-1.2,63,2023-04-01T14:13:24.266Z,2023-04-01T14:13:27Z,4152416597,346,,4152416595,56,Back,4152417105,233,106,,,,,,,,,,,,,,,,89zl8l8wouupdzgepnm1ogqhg,Garazi Fácila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526513819,126,1,1,15,1,7mk4va7b2p6tnv2xjxcgjy8h6,1,5,40.2,2023-04-01T14:13:49.667Z,2023-04-01T14:13:53Z,4152422727,140,43.6,4152422729,141,19.2,4152422741,74,,4152422723,155,,4152422733,213,5.9,4152422731,212,43.0,4152422725,56,Back,4152422735,1,,epgai2aff40j82jb3gumaehka,Jana Henseler,4152422721,124,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526513901,127,1,1,15,5,7mk4va7b2p6tnv2xjxcgjy8h6,1,42.9,15.7,2023-04-01T14:13:53.395Z,2023-04-01T14:13:55Z,4152423029,168,,4152423041,213,0.2,4152423027,3,,4152423039,212,21.9,4152423037,141,21.8,4152423031,56,Center,4152423035,140,63.4,,,,cfmly5uuomypp4t0pibgtfazu,Carla Morera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526513953,128,1,1,15,7,7mk4va7b2p6tnv2xjxcgjy8h6,1,64.9,23.8,2023-04-01T14:13:54.979Z,2023-04-01T14:13:56Z,4152423273,212,13.6,4152423265,140,55.4,4152423277,213,3.9,4152423269,141,10.2,4152423261,56,Right,,,,,,,,,,2j37sn6v53zhgz2hf1q33gzdg,Sanadri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526514263,129,1,1,15,8,7mk4va7b2p6tnv2xjxcgjy8h6,1,53.7,7.5,2023-04-01T14:13:55.906Z,2023-04-01T14:14:03Z,4152424887,140,88.9,4152424889,141,5.0,4152424893,213,6.2,4152424891,212,37.0,4152424885,56,Right,4152424895,1,,,,,,,,cfmly5uuomypp4t0pibgtfazu,Carla Morera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526514277,130,3,1,15,15,7mk4va7b2p6tnv2xjxcgjy8h6,0,95.2,15.9,2023-04-01T14:14:03.186Z,2023-04-01T14:14:05Z,4152424963,56,Right,4152425145,233,107,4152424965,286,,,,,,,,,,,,,,,,,2j37sn6v53zhgz2hf1q33gzdg,Sanadri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526514303,107,7,1,15,15,bxlqcsb8ylen7lng9qy50eoq5,0,4.8,84.1,2023-04-01T14:14:03.187Z,2023-04-01T14:14:05Z,4152425099,233,130,4152425073,56,Back,4152425077,285,,,,,,,,,,,,,,,,,7ffrfies3tie3rewc1cm0hz9x,M. Nicoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526514331,131,1,1,15,17,7mk4va7b2p6tnv2xjxcgjy8h6,0,96.8,16.7,2023-04-01T14:14:04.938Z,2023-04-01T14:14:05Z,4152425225,212,9.8,4152425227,213,1.1,4152425223,141,29.5,4152425221,140,100.0,4152425219,56,Center,,,,,,,,,,2j37sn6v53zhgz2hf1q33gzdg,Sanadri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526514477,108,5,1,15,17,bxlqcsb8ylen7lng9qy50eoq5,1,-1,67.6,2023-04-01T14:14:05.549Z,2023-04-01T14:17:09Z,4152425997,346,,4152425995,56,Back,4152426007,233,132,,,,,,,,,,,,,,,,7ffrfies3tie3rewc1cm0hz9x,M. Nicoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526514347,132,5,1,15,17,7mk4va7b2p6tnv2xjxcgjy8h6,0,101,32.4,2023-04-01T14:14:05.549Z,2023-04-01T14:14:10Z,4152425301,346,,4152426053,233,108,4152425299,56,Center,,,,,,,,,,,,,,,,2j37sn6v53zhgz2hf1q33gzdg,Sanadri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526515623,109,1,1,15,45,bxlqcsb8ylen7lng9qy50eoq5,1,5.4,45.1,2023-04-01T14:14:32.924Z,2023-04-01T14:14:38Z,4152432201,212,52.6,4152432205,1,,4152432197,140,55.3,4152432193,124,,4152432199,141,39.1,4152432195,56,Center,4152432203,213,6.2,4152432209,74,,91vjxbtjn9fmsatxvncmwxyhh,Esther Sullastres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526515633,110,61,1,15,50,bxlqcsb8ylen7lng9qy50eoq5,1,55.3,39.2,2023-04-01T14:14:38.357Z,2023-04-01T14:14:38Z,4152432247,56,Center,,,,,,,,,,,,,,,,,,,,,,5jwmy7qi01na2bmyw3zo3is8a,Cristina Martín-Prieto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526515743,111,1,1,15,52,bxlqcsb8ylen7lng9qy50eoq5,1,45.7,26.8,2023-04-01T14:14:39.899Z,2023-04-01T14:14:41Z,4152432835,141,18.3,4152432837,212,13.4,4152432839,213,3.6,4152432833,140,34.2,4152432831,56,Back,,,,,,,,,,5e5sc7yzyi9kja9edk892br9x,Amanda Sampedro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526515825,112,1,1,15,53,bxlqcsb8ylen7lng9qy50eoq5,1,34.2,18.3,2023-04-01T14:14:41.739Z,2023-04-01T14:14:43Z,4152433277,140,33.2,4152433283,212,7.1,4152433273,56,Back,4152433285,213,1.7,4152433281,141,28.6,,,,,,,,,,9x6jbuibbl7ysh0oovghyw4id,Débora García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526515887,113,1,1,15,55,bxlqcsb8ylen7lng9qy50eoq5,0,33.8,28,2023-04-01T14:14:43.419Z,2023-04-01T14:14:45Z,4152433581,140,52.2,4152433587,213,5.5,4152433585,212,27.9,4152433583,141,0.0,4152433579,56,Right,,,,,,,,,,5hk1m1corx8iy26z88eo65fpx,Silvia Meseguer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526515893,114,5,1,15,55,bxlqcsb8ylen7lng9qy50eoq5,0,50.8,-1.8,2023-04-01T14:14:43.707Z,2023-04-01T14:17:09Z,4152433611,347,,4152435577,233,133,4152433609,56,Right,,,,,,,,,,,,,,,,5hk1m1corx8iy26z88eo65fpx,Silvia Meseguer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526516247,133,5,1,15,55,7mk4va7b2p6tnv2xjxcgjy8h6,1,49.2,101.8,2023-04-01T14:14:43.707Z,2023-04-01T14:14:56Z,4152435501,233,114,4152435423,56,Back,4152435427,347,,,,,,,,,,,,,,,,,2j37sn6v53zhgz2hf1q33gzdg,Sanadri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526516309,134,1,1,16,8,7mk4va7b2p6tnv2xjxcgjy8h6,1,49.5,100,2023-04-01T14:14:56.331Z,2023-04-01T14:14:58Z,4152435829,140,54.1,4152435827,56,Left,4152435839,212,6.0,4152435831,141,95.5,4152435825,107,,4152435847,213,5.6,,,,,,,q3xvi1pbz5hmr6zw6np6v4yd,C. Sáez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526516511,135,1,1,16,10,7mk4va7b2p6tnv2xjxcgjy8h6,1,54.1,95.5,2023-04-01T14:14:58.187Z,2023-04-01T14:15:02Z,4152436925,140,61.9,4152436933,212,8.2,4152436939,213,0.1,4152436919,56,Left,4152436929,141,96.2,,,,,,,,,,c1ll2hqt71suy8bgwswpci9uy,Carla Armengol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526516527,136,61,1,16,13,7mk4va7b2p6tnv2xjxcgjy8h6,0,60.9,95.7,2023-04-01T14:15:01.658Z,2023-04-01T14:15:50Z,4152437015,56,Left,,,,,,,,,,,,,,,,,,,,,,5q1oexaovibgn83v5kmjfanvu,Ornella Vignola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
