id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/13/value
2519044297,146,5,1,19,9,cd1ottifbgcfrn6pdrdpwt7z0,1,-1.5,39.2,2023-03-12T11:21:42.669Z,2023-03-12T11:21:46Z,4092086079,346,,4092086077,56,Back,4092086175,233,163,,,,,,,,,,,,,,,,er6khxd9z3wfjekigs4nxf8q,Asun Martínez,,,,,,,,,,,,,,,,,,,,,,,
2519044313,163,5,1,19,9,1azk57wev30h044w949j46kpu,0,101.5,60.8,2023-03-12T11:21:42.669Z,2023-03-12T11:29:07Z,4092086155,56,Center,4092086179,233,146,4092086157,346,,,,,,,,,,,,,,,,,er787gw0uh9wwlo98tzsc83qh,Eunate Arraiza,,,,,,,,,,,,,,,,,,,,,,,
2519044483,147,1,1,19,31,cd1ottifbgcfrn6pdrdpwt7z0,1,4,41.6,2023-03-12T11:22:03.918Z,2023-03-12T11:22:06Z,4092087065,141,24.2,4092087059,124,,4092087063,140,13.1,4092087073,237,,4092087061,56,Back,4092087067,212,15.2,4092087069,213,5.4,,,,3qu360b871q8wssodtkeq6oa2,Enith Salón,,,,,,,,,,,,,,,,,,,,,,,
2519044521,148,1,1,19,33,cd1ottifbgcfrn6pdrdpwt7z0,1,12.1,24.7,2023-03-12T11:22:06.478Z,2023-03-12T11:22:11Z,4092087275,141,4.4,4092087281,1,,4092087273,140,44.0,4092087269,155,,4092087277,212,36.2,4092087271,56,Back,4092087279,213,5.9,,,,5bx3a7j6m109a4jw82appuhre,María Jiménez,,,,,,,,,,,,,,,,,,,,,,,
2519044531,149,3,1,19,38,cd1ottifbgcfrn6pdrdpwt7z0,0,39.4,5.2,2023-03-12T11:22:11.615Z,2023-03-12T11:22:16Z,4092087317,56,Back,4092087453,233,164,4092087319,286,,,,,,,,,,,,,,,,,er6khxd9z3wfjekigs4nxf8q,Asun Martínez,,,,,,,,,,,,,,,,,,,,,,,
2519044557,164,7,1,19,38,1azk57wev30h044w949j46kpu,0,60.6,94.8,2023-03-12T11:22:11.616Z,2023-03-12T11:22:16Z,4092087449,233,149,4092087439,285,,4092087437,56,Left,,,,,,,,,,,,,,,,bpk64d0puoo2xofbb5k4ffuac,Sara Ortega,,,,,,,,,,,,,,,,,,,,,,,
2519044539,150,61,1,19,40,cd1ottifbgcfrn6pdrdpwt7z0,1,38.2,4.7,2023-03-12T11:22:13.038Z,2023-03-12T11:22:28Z,4092087355,56,Back,,,,,,,,,,,,,,,,,,,,,,33t09qpv89b6wo3suzj33meax,K. Real,,,,,,,,,,,,,,,,,,,,,,,
2519044551,151,5,1,19,41,cd1ottifbgcfrn6pdrdpwt7z0,0,36.6,-0.8,2023-03-12T11:22:14.094Z,2023-03-12T11:22:28Z,4092087411,347,,4092087967,233,165,4092087409,56,Back,,,,,,,,,,,,,,,,er6khxd9z3wfjekigs4nxf8q,Asun Martínez,,,,,,,,,,,,,,,,,,,,,,,
2519044665,165,5,1,19,41,1azk57wev30h044w949j46kpu,1,63.4,100.8,2023-03-12T11:22:14.094Z,2023-03-12T11:29:08Z,4092087959,56,Left,4092087963,233,151,4092087961,347,,,,,,,,,,,,,,,,,bpk64d0puoo2xofbb5k4ffuac,Sara Ortega,,,,,,,,,,,,,,,,,,,,,,,
2519044671,166,1,1,19,54,1azk57wev30h044w949j46kpu,0,67,100,2023-03-12T11:22:27.380Z,2023-03-12T11:22:28Z,4092087983,140,84.2,4092087989,213,6.0,4092087987,212,18.7,4092087981,56,Left,4092087985,141,93.6,4092087979,107,,,,,,,,er787gw0uh9wwlo98tzsc83qh,Eunate Arraiza,,,,,,,,,,,,,,,,,,,,,,,
2519044703,152,49,1,19,58,cd1ottifbgcfrn6pdrdpwt7z0,1,16.8,8.8,2023-03-12T11:22:31.534Z,2023-03-12T11:22:31Z,,,,,,,,,,,,,,,,,,,,,,,,,33t09qpv89b6wo3suzj33meax,K. Real,,,,,,,,,,,,,,,,,,,,,,,
2519044725,153,1,1,20,2,cd1ottifbgcfrn6pdrdpwt7z0,0,19.1,3.8,2023-03-12T11:22:35.006Z,2023-03-12T11:22:37Z,4092088291,141,4.6,4092088287,56,Back,4092088289,140,15.2,4092088293,212,4.1,4092088331,233,167,4092088327,236,,4092088335,286,,4092088295,213,3.0,33t09qpv89b6wo3suzj33meax,K. Real,,,,,,,,,,,,,,,,,,,,,,,
2519044731,167,74,1,20,2,1azk57wev30h044w949j46kpu,1,81.2,96.9,2023-03-12T11:22:35.007Z,2023-03-12T11:29:15Z,4092088341,233,153,4092088307,285,,4092088305,56,Left,,,,,,,,,,,,,,,,8xr1zxvovvxckh586adphufvt,Yulema Corres,,,,,,,,,,,,,,,,,,,,,,,
2519044763,154,5,1,20,3,cd1ottifbgcfrn6pdrdpwt7z0,1,18.2,-1.3,2023-03-12T11:22:36.766Z,2023-03-12T11:22:41Z,4092088463,347,,4092088461,56,Back,4092088469,233,168,,,,,,,,,,,,,,,,33t09qpv89b6wo3suzj33meax,K. Real,,,,,,,,,,,,,,,,,,,,,,,
2519044739,168,5,1,20,3,1azk57wev30h044w949j46kpu,0,81.8,101.3,2023-03-12T11:22:36.766Z,2023-03-12T11:29:08Z,4092088477,233,154,4092088359,56,Left,4092088361,347,,,,,,,,,,,,,,,,,8xr1zxvovvxckh586adphufvt,Yulema Corres,,,,,,,,,,,,,,,,,,,,,,,
2519044783,155,1,1,20,8,cd1ottifbgcfrn6pdrdpwt7z0,1,18.1,0,2023-03-12T11:22:41.039Z,2023-03-12T11:22:44Z,4092088599,107,,4092088603,140,35.9,4092088601,56,Back,4092088609,213,0.4,4092088607,212,20.6,4092088605,141,11.6,,,,,,,33t09qpv89b6wo3suzj33meax,K. Real,,,,,,,,,,,,,,,,,,,,,,,
2519044889,156,4,1,20,11,cd1ottifbgcfrn6pdrdpwt7z0,1,30.8,15.8,2023-03-12T11:22:43.918Z,2023-03-12T11:22:53Z,4092089153,233,169,4092089133,265,,4092089127,13,,4092089129,56,Back,4092089157,285,,4092089131,152,,,,,,,,bdaicql6er9antum0eaar9x0q,Fiamma,,,,,,,,,,,,,,,,,,,,,,,
2519044881,169,4,1,20,11,1azk57wev30h044w949j46kpu,0,69.2,84.2,2023-03-12T11:22:43.919Z,2023-03-12T11:22:54Z,4092089105,265,,4092089167,233,156,4092089103,152,,4092089107,286,,4092089101,56,Left,4092089099,13,,,,,,,,3jsqviuejf6t4u53cdgbeix62,Irene Oguiza,,,,,,,,,,,,,,,,,,,,,,,
2519044997,157,1,1,20,30,cd1ottifbgcfrn6pdrdpwt7z0,1,30.7,20.6,2023-03-12T11:23:03.087Z,2023-03-12T11:23:06Z,4092089789,5,,4092089801,213,6.3,4092089793,56,Back,4092089799,212,11.0,4092089791,152,,4092089797,141,20.5,4092089795,140,41.2,,,,5bx3a7j6m109a4jw82appuhre,María Jiménez,,,,,,,,,,,,,,,,,,,,,,,
2519045041,158,1,1,20,33,cd1ottifbgcfrn6pdrdpwt7z0,1,41.2,22.9,2023-03-12T11:23:06.687Z,2023-03-12T11:23:11Z,4092090005,212,32.3,4092090009,1,,4092090001,140,29.1,4092090007,213,2.0,4092089999,56,Back,4092090003,141,66.5,,,,,,,5cpnfg3x95yjy00c6h2g22tp1,Marta Carro,,,,,,,,,,,,,,,,,,,,,,,
2519045053,159,1,1,20,39,cd1ottifbgcfrn6pdrdpwt7z0,1,37,75.2,2023-03-12T11:23:11.791Z,2023-03-12T11:23:14Z,4092090101,56,Left,4092090107,212,33.8,4092090109,213,0.4,4092090103,140,67.2,4092090111,1,,4092090105,141,92.4,,,,,,,2me13zmgmf0r0wtsjmxid1zvt,Berta Pujadas,,,,,,,,,,,,,,,,,,,,,,,
2519045081,160,1,1,20,41,cd1ottifbgcfrn6pdrdpwt7z0,1,67.2,92.3,2023-03-12T11:23:14.319Z,2023-03-12T11:23:18Z,4092090261,141,82.8,4092090263,212,10.3,4092090265,213,5.6,4092090259,140,74.9,4092090257,56,Left,,,,,,,,,,bu6otdhlxkznbdm7v6gq1gq21,Pauleta,,,,,,,,,,,,,,,,,,,,,,,
2519045121,161,1,1,20,47,cd1ottifbgcfrn6pdrdpwt7z0,0,69.4,91.1,2023-03-12T11:23:20.384Z,2023-03-12T11:54:49Z,4092090469,213,4.7,4092090467,212,3.4,4092090461,56,Left,4092090463,140,69.5,4092090491,236,,4092090497,286,,4092090493,233,170,4092090465,141,86.1,4nvfy4deuo9cmsegz492aq2g9,Macarena Portales,,,,,,,,,,,,,,,,,,,,,,,
2519045125,170,74,1,20,47,1azk57wev30h044w949j46kpu,1,41.3,8.2,2023-03-12T11:23:20.385Z,2023-03-12T11:29:15Z,4092090477,285,,4092090499,233,161,4092090475,56,Back,,,,,,,,,,,,,,,,ekctrwv020vt9iuv6jkpfivv9,Nekane Díez,,,,,,,,,,,,,,,,,,,,,,,
2519045279,162,5,1,20,49,cd1ottifbgcfrn6pdrdpwt7z0,1,63.6,101.4,2023-03-12T11:23:22.438Z,2023-03-12T11:29:09Z,4092091315,347,,4092091321,233,171,4092091313,56,Left,,,,,,,,,,,,,,,,4nvfy4deuo9cmsegz492aq2g9,Macarena Portales,,,,,,,,,,,,,,,,,,,,,,,
2519045147,171,5,1,20,49,1azk57wev30h044w949j46kpu,0,36.4,-1.4,2023-03-12T11:23:22.438Z,2023-03-12T11:23:40Z,4092090599,347,,4092090597,56,Back,4092091347,233,162,,,,,,,,,,,,,,,,ekctrwv020vt9iuv6jkpfivv9,Nekane Díez,,,,,,,,,,,,,,,,,,,,,,,
2519045299,163,1,1,21,7,cd1ottifbgcfrn6pdrdpwt7z0,1,71.8,100,2023-03-12T11:23:40.321Z,2023-03-12T11:23:43Z,4092091435,140,79.8,4092091441,213,5.4,4092091433,56,Left,4092091439,212,13.4,4092091431,107,,4092091437,141,85.1,,,,,,,bu6otdhlxkznbdm7v6gq1gq21,Pauleta,,,,,,,,,,,,,,,,,,,,,,,
2519045307,164,61,1,21,10,cd1ottifbgcfrn6pdrdpwt7z0,0,77.1,87.2,2023-03-12T11:23:43.216Z,2023-03-12T11:23:43Z,4092091477,56,Left,,,,,,,,,,,,,,,,,,,,,,b9rcv1fsqcwockfpbkl58tl,Ana Marcos,,,,,,,,,,,,,,,,,,,,,,,
2519045333,172,1,1,21,11,1azk57wev30h044w949j46kpu,0,30.8,15,2023-03-12T11:23:44.534Z,2023-03-12T11:23:47Z,4092091595,141,0.0,4092091601,1,,4092091593,140,64.6,4092091599,213,6.0,4092091591,56,Right,4092091597,212,37.1,,,,,,,3jsqviuejf6t4u53cdgbeix62,Irene Oguiza,,,,,,,,,,,,,,,,,,,,,,,
2519045383,165,5,1,21,12,cd1ottifbgcfrn6pdrdpwt7z0,1,35.3,101.1,2023-03-12T11:23:45.504Z,2023-03-12T11:23:53Z,4092091865,347,,4092091877,233,173,4092091863,56,Back,,,,,,,,,,,,,,,,b9rcv1fsqcwockfpbkl58tl,Ana Marcos,,,,,,,,,,,,,,,,,,,,,,,
2519045339,173,5,1,21,12,1azk57wev30h044w949j46kpu,0,64.7,-1.1,2023-03-12T11:23:45.504Z,2023-03-12T11:29:09Z,4092091621,347,,4092091893,233,165,4092091619,56,Right,,,,,,,,,,,,,,,,3jsqviuejf6t4u53cdgbeix62,Irene Oguiza,,,,,,,,,,,,,,,,,,,,,,,
2519045415,166,1,1,21,20,cd1ottifbgcfrn6pdrdpwt7z0,1,35.2,100,2023-03-12T11:23:53.601Z,2023-03-12T11:23:57Z,4092092011,1,,4092092005,141,92.4,4092091999,56,Left,4092091995,107,,4092092007,212,37.6,4092092009,213,6.1,4092092003,140,70.5,,,,bu6otdhlxkznbdm7v6gq1gq21,Pauleta,,,,,,,,,,,,,,,,,,,,,,,
2519045423,167,1,1,21,24,cd1ottifbgcfrn6pdrdpwt7z0,0,67.2,96.8,2023-03-12T11:23:56.929Z,2023-03-12T11:24:01Z,4092092043,140,71.9,4092092041,56,Left,4092092049,213,6.1,4092092047,212,5.1,4092092255,236,,4092092261,286,,4092092257,233,174,4092092045,141,95.1,4nvfy4deuo9cmsegz492aq2g9,Macarena Portales,4092092039,168,,,,,,,,,,,,,,,,,,,,,
2519045443,174,74,1,21,24,1azk57wev30h044w949j46kpu,1,29.1,4.9,2023-03-12T11:23:56.930Z,2023-03-12T11:29:15Z,4092092157,285,,4092092167,233,167,4092092155,56,Back,,,,,,,,,,,,,,,,ef8jptd63fi9rll1e1gx61z6y,Ane Elexpuru,,,,,,,,,,,,,,,,,,,,,,,
2519045449,168,5,1,21,25,cd1ottifbgcfrn6pdrdpwt7z0,1,70.6,101,2023-03-12T11:23:58.481Z,2023-03-12T11:24:06Z,4092092543,233,175,4092092205,347,,4092092203,56,Left,,,,,,,,,,,,,,,,4nvfy4deuo9cmsegz492aq2g9,Macarena Portales,,,,,,,,,,,,,,,,,,,,,,,
2519045517,175,5,1,21,25,1azk57wev30h044w949j46kpu,0,29.4,-1,2023-03-12T11:23:58.481Z,2023-03-12T11:29:09Z,4092092513,56,Back,4092092515,347,,4092092563,233,168,,,,,,,,,,,,,,,,ef8jptd63fi9rll1e1gx61z6y,Ane Elexpuru,,,,,,,,,,,,,,,,,,,,,,,
2519045529,169,1,1,21,32,cd1ottifbgcfrn6pdrdpwt7z0,1,73.7,100,2023-03-12T11:24:05.505Z,2023-03-12T11:24:07Z,4092092575,107,,4092092583,212,14.0,4092092581,141,92.0,4092092585,213,5.8,4092092579,140,85.7,4092092577,56,Left,,,,,,,bu6otdhlxkznbdm7v6gq1gq21,Pauleta,,,,,,,,,,,,,,,,,,,,,,,
2519045533,170,61,1,21,34,cd1ottifbgcfrn6pdrdpwt7z0,0,85.7,91.8,2023-03-12T11:24:07.457Z,2023-03-12T11:24:07Z,4092092591,56,Left,,,,,,,,,,,,,,,,,,,,,,4nvfy4deuo9cmsegz492aq2g9,Macarena Portales,,,,,,,,,,,,,,,,,,,,,,,
2519045545,176,49,1,21,36,1azk57wev30h044w949j46kpu,1,27.8,12.2,2023-03-12T11:24:09.047Z,2023-03-12T11:24:09Z,,,,,,,,,,,,,,,,,,,,,,,,,88cflr7hnw1o3ej6y3wsj5p0p,Ane Azkona,,,,,,,,,,,,,,,,,,,,,,,
2519045567,177,61,1,21,38,1azk57wev30h044w949j46kpu,0,29.9,13.5,2023-03-12T11:24:11.016Z,2023-03-12T11:24:11Z,4092092727,56,Back,,,,,,,,,,,,,,,,,,,,,,88cflr7hnw1o3ej6y3wsj5p0p,Ane Azkona,,,,,,,,,,,,,,,,,,,,,,,
2519045593,171,1,1,21,39,cd1ottifbgcfrn6pdrdpwt7z0,1,70.6,85.2,2023-03-12T11:24:11.841Z,2023-03-12T11:24:14Z,4092092889,140,73.5,4092092887,56,Center,4092092893,212,15.5,4092092891,141,62.9,4092092895,213,4.9,,,,,,,,,,b9rcv1fsqcwockfpbkl58tl,Ana Marcos,,,,,,,,,,,,,,,,,,,,,,,
2519045597,172,49,1,21,41,cd1ottifbgcfrn6pdrdpwt7z0,1,72.2,61.1,2023-03-12T11:24:14.449Z,2023-03-12T11:24:14Z,,,,,,,,,,,,,,,,,,,,,,,,,1533xkmkmi8rpb6yoa8807xn8,I. Chacón,,,,,,,,,,,,,,,,,,,,,,,
2519045629,173,1,1,21,42,cd1ottifbgcfrn6pdrdpwt7z0,0,71.2,53.7,2023-03-12T11:24:15.666Z,2023-03-12T11:24:18Z,4092093033,1,,4092093023,56,Right,4092093031,213,4.9,4092093027,141,0.0,4092093029,212,37.6,4092093025,140,76.2,,,,,,,1533xkmkmi8rpb6yoa8807xn8,I. Chacón,,,,,,,,,,,,,,,,,,,,,,,
2519045631,174,5,1,21,45,cd1ottifbgcfrn6pdrdpwt7z0,0,72.8,-1.1,2023-03-12T11:24:18.184Z,2023-03-12T11:24:29Z,4092093039,56,Right,4092093041,347,,4092093571,233,178,,,,,,,,,,,,,,,,1533xkmkmi8rpb6yoa8807xn8,I. Chacón,,,,,,,,,,,,,,,,,,,,,,,
2519045719,178,5,1,21,45,1azk57wev30h044w949j46kpu,1,27.2,101.1,2023-03-12T11:24:18.184Z,2023-03-12T11:29:10Z,4092093561,233,174,4092093551,347,,4092093549,56,Back,,,,,,,,,,,,,,,,er787gw0uh9wwlo98tzsc83qh,Eunate Arraiza,,,,,,,,,,,,,,,,,,,,,,,
2519045779,179,1,1,21,56,1azk57wev30h044w949j46kpu,1,30.6,100,2023-03-12T11:24:28.791Z,2023-03-12T11:24:37Z,4092093825,56,Back,4092093833,213,6.2,4092093823,107,,4092093831,212,18.1,4092093827,140,47.8,4092093829,141,98.5,,,,,,,er787gw0uh9wwlo98tzsc83qh,Eunate Arraiza,,,,,,,,,,,,,,,,,,,,,,,
2519045791,180,1,1,22,0,1azk57wev30h044w949j46kpu,0,47.8,98.5,2023-03-12T11:24:33.400Z,2023-03-12T11:25:08Z,4092093891,56,Left,4092093899,213,0.2,4092093897,212,10.1,4092093895,141,100.0,4092093893,140,57.3,,,,,,,,,,bpk64d0puoo2xofbb5k4ffuac,Sara Ortega,,,,,,,,,,,,,,,,,,,,,,,
2519045831,175,5,1,22,1,cd1ottifbgcfrn6pdrdpwt7z0,1,51.7,-1.1,2023-03-12T11:24:34.577Z,2023-03-12T11:24:45Z,4092094081,233,181,4092094077,56,Right,4092094079,347,,,,,,,,,,,,,,,,,er6khxd9z3wfjekigs4nxf8q,Asun Martínez,,,,,,,,,,,,,,,,,,,,,,,
2519045795,181,5,1,22,1,1azk57wev30h044w949j46kpu,0,48.3,101.1,2023-03-12T11:24:34.577Z,2023-03-12T11:29:10Z,4092093915,347,,4092093913,56,Back,4092094115,233,175,,,,,,,,,,,,,,,,bpk64d0puoo2xofbb5k4ffuac,Sara Ortega,,,,,,,,,,,,,,,,,,,,,,,
2519045895,176,1,1,22,12,cd1ottifbgcfrn6pdrdpwt7z0,1,60.6,0,2023-03-12T11:24:44.979Z,2023-03-12T11:24:52Z,4092094379,141,6.8,4092094377,140,94.5,4092094385,1,,4092094373,107,,4092094381,212,36.0,4092094375,56,Right,4092094383,213,0.2,,,,33t09qpv89b6wo3suzj33meax,K. Real,,,,,,,,,,,,,,,,,,,,,,,
2519045897,177,61,1,22,19,cd1ottifbgcfrn6pdrdpwt7z0,0,95.3,5,2023-03-12T11:24:52.404Z,2023-03-12T11:24:52Z,4092094389,56,Right,,,,,,,,,,,,,,,,,,,,,,1533xkmkmi8rpb6yoa8807xn8,I. Chacón,,,,,,,,,,,,,,,,,,,,,,,
2519045913,178,5,1,22,21,cd1ottifbgcfrn6pdrdpwt7z0,0,101.2,23.1,2023-03-12T11:24:53.987Z,2023-03-12T11:24:57Z,4092094463,346,,4092094583,233,182,4092094461,56,Center,,,,,,,,,,,,,,,,1533xkmkmi8rpb6yoa8807xn8,I. Chacón,,,,,,,,,,,,,,,,,,,,,,,
2519045931,182,5,1,22,21,1azk57wev30h044w949j46kpu,1,-1.2,76.9,2023-03-12T11:24:53.987Z,2023-03-12T11:29:11Z,4092094559,56,Back,4092094567,233,178,4092094561,346,,,,,,,,,,,,,,,,,6nx2fpsn1549tqew7098csqg9,Sun Quiñones,,,,,,,,,,,,,,,,,,,,,,,
2519046107,183,1,1,22,42,1azk57wev30h044w949j46kpu,1,5,63,2023-03-12T11:25:15.753Z,2023-03-12T11:25:17Z,4092095443,212,19.0,4092095435,124,,4092095441,141,37.0,4092095449,237,,4092095445,213,5.1,4092095437,56,Back,4092095439,140,11.7,,,,6nx2fpsn1549tqew7098csqg9,Sun Quiñones,,,,,,,,,,,,,,,,,,,,,,,
2519046129,184,1,1,22,44,1azk57wev30h044w949j46kpu,1,11.7,37,2023-03-12T11:25:17.593Z,2023-03-12T11:25:20Z,4092095575,56,Back,4092095583,213,1.7,4092095579,141,58.0,4092095577,140,10.6,4092095581,212,14.3,,,,,,,,,,si7seewiwpo5s7yi3jbxuo2y,Oihane Valdezate,,,,,,,,,,,,,,,,,,,,,,,
2519046225,185,1,1,22,48,1azk57wev30h044w949j46kpu,1,9.8,57.8,2023-03-12T11:25:20.826Z,2023-03-12T11:25:33Z,4092096103,56,Back,4092096101,155,,4092096109,212,29.8,4092096107,141,14.1,4092096105,140,8.0,4092096111,213,4.6,,,,,,,6nx2fpsn1549tqew7098csqg9,Sun Quiñones,,,,,,,,,,,,,,,,,,,,,,,
2519046255,186,1,1,22,52,1azk57wev30h044w949j46kpu,0,7.1,12.2,2023-03-12T11:25:25.114Z,2023-03-12T11:25:44Z,4092096245,212,1.9,4092096797,236,,4092096799,233,179,4092096803,286,,4092096239,56,Back,4092096243,141,13.8,4092096247,213,0.6,4092096241,140,8.6,ef8jptd63fi9rll1e1gx61z6y,Ane Elexpuru,,,,,,,,,,,,,,,,,,,,,,,
2519046181,179,74,1,22,52,cd1ottifbgcfrn6pdrdpwt7z0,1,93.4,94.8,2023-03-12T11:25:25.115Z,2023-03-12T11:29:16Z,4092096197,285,,4092095899,56,Left,4092096809,233,186,,,,,,,,,,,,,,,,4nvfy4deuo9cmsegz492aq2g9,Macarena Portales,,,,,,,,,,,,,,,,,,,,,,,
2519046185,180,5,1,22,55,cd1ottifbgcfrn6pdrdpwt7z0,0,101.2,76.8,2023-03-12T11:25:27.797Z,2023-03-12T11:29:11Z,4092095907,56,Center,4092106633,233,187,4092095911,346,,,,,,,,,,,,,,,,,4nvfy4deuo9cmsegz492aq2g9,Macarena Portales,,,,,,,,,,,,,,,,,,,,,,,
2519046299,187,5,1,22,55,1azk57wev30h044w949j46kpu,1,-1.2,23.2,2023-03-12T11:25:27.797Z,2023-03-12T11:29:11Z,4092096495,346,,4092096493,56,Back,4092106621,233,180,,,,,,,,,,,,,,,,ef8jptd63fi9rll1e1gx61z6y,Ane Elexpuru,,,,,,,,,,,,,,,,,,,,,,,
2519046445,188,1,1,23,14,1azk57wev30h044w949j46kpu,1,5.1,38.6,2023-03-12T11:25:47.193Z,2023-03-12T12:02:15Z,4092097321,141,92.1,4092097327,1,,4092097331,237,,4092097319,140,16.5,4092097323,212,38.3,4092097317,56,Back,4092097315,124,,4092097325,213,1.3,6nx2fpsn1549tqew7098csqg9,Sun Quiñones,,,,,,,,,,,,,,,,,,,,,,,
2519046453,189,1,1,23,22,1azk57wev30h044w949j46kpu,0,16.8,97.2,2023-03-12T11:25:54.850Z,2023-03-12T11:32:16Z,4092097383,140,28.3,4092097385,141,100.0,4092097381,56,Back,4092097389,213,0.2,4092097387,212,12.3,,,,,,,,,,er787gw0uh9wwlo98tzsc83qh,Eunate Arraiza,,,,,,,,,,,,,,,,,,,,,,,
2519046511,181,5,1,23,22,cd1ottifbgcfrn6pdrdpwt7z0,1,75,-0.6,2023-03-12T11:25:55.652Z,2023-03-12T11:26:05Z,4092097709,56,Right,4092097713,233,190,4092097711,347,,,,,,,,,,,,,,,,,5cpnfg3x95yjy00c6h2g22tp1,Marta Carro,,,,,,,,,,,,,,,,,,,,,,,
2519046455,190,5,1,23,22,1azk57wev30h044w949j46kpu,0,25,100.6,2023-03-12T11:25:55.652Z,2023-03-12T11:29:12Z,4092097391,56,Back,4092097719,233,181,4092097393,347,,,,,,,,,,,,,,,,,er787gw0uh9wwlo98tzsc83qh,Eunate Arraiza,,,,,,,,,,,,,,,,,,,,,,,
2519046535,182,1,1,23,32,cd1ottifbgcfrn6pdrdpwt7z0,1,72.2,0,2023-03-12T11:26:04.884Z,2023-03-12T11:26:08Z,4092097823,56,Right,4092097821,107,,4092097829,212,14.9,4092097827,141,15.4,4092097831,213,0.8,4092097825,140,81.8,,,,,,,33t09qpv89b6wo3suzj33meax,K. Real,,,,,,,,,,,,,,,,,,,,,,,
2519046539,183,61,1,23,35,cd1ottifbgcfrn6pdrdpwt7z0,0,81.9,13.1,2023-03-12T11:26:08.180Z,2023-03-12T11:26:08Z,4092097843,56,Right,,,,,,,,,,,,,,,,,,,,,,b9rcv1fsqcwockfpbkl58tl,Ana Marcos,,,,,,,,,,,,,,,,,,,,,,,
2519046577,184,1,1,23,37,cd1ottifbgcfrn6pdrdpwt7z0,0,70.7,8,2023-03-12T11:26:10.724Z,2023-03-12T11:26:11Z,4092098025,141,11.5,4092098023,140,81.9,4092098021,56,Right,4092098029,213,0.2,4092098027,212,12.0,,,,,,,,,,33t09qpv89b6wo3suzj33meax,K. Real,,,,,,,,,,,,,,,,,,,,,,,
2519046569,191,49,1,23,38,1azk57wev30h044w949j46kpu,1,26.8,94.5,2023-03-12T11:26:11.355Z,2023-03-12T11:26:11Z,,,,,,,,,,,,,,,,,,,,,,,,,bpk64d0puoo2xofbb5k4ffuac,Sara Ortega,,,,,,,,,,,,,,,,,,,,,,,
2519046595,192,1,1,23,38,1azk57wev30h044w949j46kpu,1,26.8,94.5,2023-03-12T11:26:11.755Z,2023-03-12T11:26:14Z,4092098121,213,3.7,4092098113,56,Back,4092098117,141,85.6,4092098119,212,12.3,4092098115,140,16.6,,,,,,,,,,bpk64d0puoo2xofbb5k4ffuac,Sara Ortega,,,,,,,,,,,,,,,,,,,,,,,
2519046623,193,1,1,23,41,1azk57wev30h044w949j46kpu,0,16.6,85.6,2023-03-12T11:26:14.396Z,2023-03-12T11:26:20Z,4092098283,212,34.5,4092098275,157,,4092098281,141,56.8,4092098287,1,,4092098285,213,5.7,4092098277,56,Back,4092098279,140,43.6,,,,4u67uu52ej13738mz4dh9bj3e,Maite Zubieta,,,,,,,,,,,,,,,,,,,,,,,
2519046611,185,44,1,23,44,cd1ottifbgcfrn6pdrdpwt7z0,1,57,45.5,2023-03-12T11:26:17.156Z,2023-03-12T11:26:19Z,4092098207,286,,4092098315,233,194,4092098205,56,Center,,,,,,,,,,,,,,,,bdaicql6er9antum0eaar9x0q,Fiamma,,,,,,,,,,,,,,,,,,,,,,,
2519046627,194,44,1,23,44,1azk57wev30h044w949j46kpu,0,43,54.5,2023-03-12T11:26:17.157Z,2023-03-12T11:26:20Z,4092098299,285,,4092098333,233,185,4092098297,56,Back,,,,,,,,,,,,,,,,88cflr7hnw1o3ej6y3wsj5p0p,Ane Azkona,,,,,,,,,,,,,,,,,,,,,,,
2519046631,186,1,1,23,44,cd1ottifbgcfrn6pdrdpwt7z0,1,57.5,47.8,2023-03-12T11:26:17.317Z,2023-03-12T11:26:20Z,4092098323,140,37.6,4092098319,3,,4092098329,213,2.7,4092098327,212,23.6,4092098321,56,Back,4092098325,141,63.8,,,,,,,bdaicql6er9antum0eaar9x0q,Fiamma,,,,,,,,,,,,,,,,,,,,,,,
2519046635,187,49,1,23,47,cd1ottifbgcfrn6pdrdpwt7z0,1,43.2,56.3,2023-03-12T11:26:20.118Z,2023-03-12T11:26:20Z,,,,,,,,,,,,,,,,,,,,,,,,,2me13zmgmf0r0wtsjmxid1zvt,Berta Pujadas,,,,,,,,,,,,,,,,,,,,,,,
