id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/10/value,qualifier/12/value,qualifier/14/value,qualifier/15/value,qualifier/16/value,assist
2551497445,393,1,2,45,3,1azk57wev30h044w949j46kpu,0,32.4,54.1,2023-05-20T11:03:21.134Z,2023-05-20T11:03:24Z,4292379011,141,22.8,4292379017,1,,4292379013,212,32.0,4292379009,140,55.2,4292379007,56,Center,4292379015,213,5.6,,,,,,,69hzl68t1f58dxs461jizyjje,Itxaso Uriarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551497439,394,49,2,45,4,1qoqz1tyay060cj5aha7rt1lp,1,45.2,83.3,2023-05-20T11:03:21.954Z,2023-05-20T11:03:23Z,,,,,,,,,,,,,,,,,,,,,,,,,3uj4zixqbp5ahu9etu4fl714a,María Llompart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551497505,395,1,2,45,8,1qoqz1tyay060cj5aha7rt1lp,1,59.6,94,2023-05-20T11:03:25.456Z,2023-05-20T11:03:28Z,4292379335,212,15.8,4292379333,141,96.1,4292379337,213,3.1,4292379329,56,Back,4292379331,140,44.6,,,,,,,,,,3uj4zixqbp5ahu9etu4fl714a,María Llompart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551497509,396,3,2,45,11,1qoqz1tyay060cj5aha7rt1lp,0,48.6,99,2023-05-20T11:03:28.321Z,2023-05-20T11:03:30Z,4292379359,56,Back,4292379361,286,,4292379453,233,394,,,,,,,,,,,,,,,,3qg0fby2m8ua25w931ubn8mc4,Albeta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551497523,394,7,2,45,11,1azk57wev30h044w949j46kpu,0,51.4,1,2023-05-20T11:03:28.322Z,2023-05-20T11:03:35Z,4292379399,285,,4292379397,56,Right,4292379435,233,396,,,,,,,,,,,,,,,,ef8jptd63fi9rll1e1gx61z6y,Ane Elexpuru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551497533,397,61,2,45,12,1qoqz1tyay060cj5aha7rt1lp,1,47.5,93.8,2023-05-20T11:03:30.045Z,2023-05-20T11:03:30Z,4292379451,56,Back,,,,,,,,,,,,,,,,,,,,,,3qg0fby2m8ua25w931ubn8mc4,Albeta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551497565,398,50,2,45,15,1qoqz1tyay060cj5aha7rt1lp,1,55.4,95.2,2023-05-20T11:03:32.513Z,2023-05-20T11:03:35Z,4292379773,233,395,4292379609,56,Left,4292379611,286,,,,,,,,,,,,,,,,,3uj4zixqbp5ahu9etu4fl714a,María Llompart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551497587,395,7,2,45,15,1azk57wev30h044w949j46kpu,1,44.6,4.8,2023-05-20T11:03:32.514Z,2023-05-20T11:03:34Z,4292379715,285,,4292379757,233,398,4292379713,56,Back,4292379711,167,,,,,,,,,,,,,,6k6a6v5gifzgjyhng61jn4qju,Amaia Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551497593,396,5,2,45,15,1azk57wev30h044w949j46kpu,0,49.6,-1.6,2023-05-20T11:03:33.186Z,2023-05-20T11:09:56Z,4292379741,56,Back,4292380185,233,399,4292379743,347,,,,,,,,,,,,,,,,,6k6a6v5gifzgjyhng61jn4qju,Amaia Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551497691,399,5,2,45,15,1qoqz1tyay060cj5aha7rt1lp,1,50.4,101.6,2023-05-20T11:03:33.186Z,2023-05-20T11:03:41Z,4292380143,347,,4292380141,56,Left,4292380153,233,396,,,,,,,,,,,,,,,,3uj4zixqbp5ahu9etu4fl714a,María Llompart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551497725,400,1,2,45,23,1qoqz1tyay060cj5aha7rt1lp,1,48,100,2023-05-20T11:03:41.008Z,2023-05-20T11:03:44Z,4292380319,1,,4292380313,141,81.2,4292380317,213,5.6,4292380311,140,64.7,4292380315,212,22.2,4292380307,107,,4292380309,56,Left,,,,3qg0fby2m8ua25w931ubn8mc4,Albeta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551497727,401,50,2,45,26,1qoqz1tyay060cj5aha7rt1lp,1,61.3,80.8,2023-05-20T11:03:43.905Z,2023-05-20T11:03:46Z,4292380329,286,,4292380513,233,397,4292380327,56,Left,,,,,,,,,,,,,,,,3uj4zixqbp5ahu9etu4fl714a,María Llompart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551497745,397,7,2,45,26,1azk57wev30h044w949j46kpu,1,38.7,19.2,2023-05-20T11:03:43.906Z,2023-05-20T11:03:46Z,4292380415,285,,4292380453,233,401,4292380413,56,Back,,,,,,,,,,,,,,,,alcmg8hi95r5q7etrck1uyusq,Naroa Uriarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551497751,398,49,2,45,28,1azk57wev30h044w949j46kpu,1,52.1,18.3,2023-05-20T11:03:45.950Z,2023-05-20T11:03:46Z,,,,,,,,,,,,,,,,,,,,,,,,,1jepco4u9frbnmu5lyotlgu8k,Mariana Cerro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551497767,399,1,2,45,28,1azk57wev30h044w949j46kpu,1,52.1,18.3,2023-05-20T11:03:46.045Z,2023-05-20T11:03:47Z,4292380541,213,3.0,4292380535,140,34.9,4292380539,212,18.2,4292380529,56,Back,4292380537,141,21.4,,,,,,,,,,1jepco4u9frbnmu5lyotlgu8k,Mariana Cerro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551497801,400,1,2,45,29,1azk57wev30h044w949j46kpu,1,34.9,21.4,2023-05-20T11:03:46.765Z,2023-05-20T11:03:49Z,4292380679,212,13.5,4292380673,56,Back,4292380677,141,5.9,4292380675,140,26.9,4292380681,213,4.0,,,,,,,,,,alcmg8hi95r5q7etrck1uyusq,Naroa Uriarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551497843,401,1,2,45,31,1azk57wev30h044w949j46kpu,1,27.2,6.1,2023-05-20T11:03:48.909Z,2023-05-20T11:03:52Z,4292380867,141,36.2,4292380865,140,9.7,4292380869,212,27.5,4292380863,56,Back,4292380871,213,2.3,,,,,,,,,,6k6a6v5gifzgjyhng61jn4qju,Amaia Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551497895,402,1,2,45,35,1azk57wev30h044w949j46kpu,0,9.2,33.6,2023-05-20T11:03:52.413Z,2023-05-20T11:03:56Z,4292381123,1,,4292381121,213,5.9,4292381113,56,Back,4292381119,212,36.4,4292381111,157,,4292381115,140,40.9,4292381117,141,11.9,,,,1k0lkh2uqjo6c42khduv89dk9,Amaia Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551497925,402,44,2,45,38,1qoqz1tyay060cj5aha7rt1lp,1,58,82.2,2023-05-20T11:03:55.469Z,2023-05-20T11:03:57Z,4292381259,233,403,4292381233,56,Left,4292381235,286,,,,,,,,,,,,,,,,,23cz0ftfc2rstsut0wkmntm8l,Paola Soldevila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551497903,403,44,2,45,38,1azk57wev30h044w949j46kpu,0,42,17.8,2023-05-20T11:03:55.470Z,2023-05-20T11:03:58Z,4292381153,285,,4292381151,56,Back,4292381275,233,402,,,,,,,,,,,,,,,,1jepco4u9frbnmu5lyotlgu8k,Mariana Cerro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551497947,403,1,2,45,40,1qoqz1tyay060cj5aha7rt1lp,1,57.3,76.2,2023-05-20T11:03:57.489Z,2023-05-20T11:03:59Z,4292381347,3,,4292381349,56,Center,4292381355,212,6.3,4292381357,213,6.1,4292381351,140,63.2,4292381353,141,74.5,,,,,,,23cz0ftfc2rstsut0wkmntm8l,Paola Soldevila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551497953,404,49,2,45,41,1qoqz1tyay060cj5aha7rt1lp,1,58.4,76.3,2023-05-20T11:03:59.137Z,2023-05-20T11:03:59Z,,,,,,,,,,,,,,,,,,,,,,,,,3uj4zixqbp5ahu9etu4fl714a,María Llompart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551497971,405,1,2,45,42,1qoqz1tyay060cj5aha7rt1lp,0,58.4,76.3,2023-05-20T11:03:59.600Z,2023-05-20T11:04:00Z,4292381445,212,5.0,4292381439,56,Center,4292381443,141,69.7,4292381447,213,4.3,4292381441,140,56.4,,,,,,,,,,3uj4zixqbp5ahu9etu4fl714a,María Llompart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551497961,404,8,2,45,42,1azk57wev30h044w949j46kpu,1,45.4,23,2023-05-20T11:03:59.757Z,2023-05-20T11:03:59Z,4292381423,56,Back,,,,,,,,,,,,,,,,,,,,,,ennkxlwawwoc8go6bx5ntskp,Leyre Monente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551498005,405,3,2,45,44,1azk57wev30h044w949j46kpu,0,39,37.4,2023-05-20T11:04:01.407Z,2023-05-20T11:04:05Z,4292381787,233,406,4292381603,286,,4292381601,56,Back,,,,,,,,,,,,,,,,69hzl68t1f58dxs461jizyjje,Itxaso Uriarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551498043,406,7,2,45,44,1qoqz1tyay060cj5aha7rt1lp,1,61,62.6,2023-05-20T11:04:01.408Z,2023-05-20T11:04:05Z,4292381769,233,405,4292381753,285,,4292381751,56,Center,,,,,,,,,,,,,,,,4bpis8gkfy9n5pknxuw40hus4,Cienfu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551498139,407,1,2,45,48,1qoqz1tyay060cj5aha7rt1lp,1,72.9,69.4,2023-05-20T11:04:05.264Z,2023-05-20T11:04:15Z,4292382265,56,Left,4292382267,140,82.8,4292382273,213,1.0,4292382269,141,92.9,4292382271,212,19.1,,,,,,,,,,4bpis8gkfy9n5pknxuw40hus4,Cienfu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551498141,406,45,2,45,57,1azk57wev30h044w949j46kpu,0,9.8,13.8,2023-05-20T11:04:15.040Z,2023-05-20T11:04:17Z,4292382277,56,Back,4292382279,285,,4292382381,233,408,,,,,,,,,,,,,,,,6k6a6v5gifzgjyhng61jn4qju,Amaia Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551498151,408,3,2,45,57,1qoqz1tyay060cj5aha7rt1lp,1,90.2,86.2,2023-05-20T11:04:15.040Z,2023-05-20T11:04:16Z,4292382341,286,,4292382367,233,406,4292382339,56,Left,,,,,,,,,,,,,,,,3qg0fby2m8ua25w931ubn8mc4,Albeta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551498173,409,1,2,45,58,1qoqz1tyay060cj5aha7rt1lp,0,98.4,80.7,2023-05-20T11:04:16.193Z,2023-05-20T11:05:22Z,4292382407,2,,4292382415,141,54.0,4292382409,155,,4292382413,140,94.7,4292382419,213,4.5,4292382411,56,Center,4292382417,212,18.6,,,,3qg0fby2m8ua25w931ubn8mc4,Albeta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551498229,407,12,2,46,2,1azk57wev30h044w949j46kpu,1,4.5,33.5,2023-05-20T11:04:20.238Z,2023-05-20T11:04:21Z,4292382645,141,58.0,4292382647,212,17.8,4292382641,56,Back,4292382643,140,10.4,4292382671,15,,4292382649,213,1.2,,,,,,,3nmk8e4y0vu8ov2whpdannnkk,Naia Landaluze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551498245,408,43,2,46,5,1azk57wev30h044w949j46kpu,1,0,0,2023-05-20T11:04:22.701Z,2023-05-20T11:04:43Z,4292384139,144,52,,,,,,,,,,,,,,,,,,,,,,1k0lkh2uqjo6c42khduv89dk9,Amaia Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551498321,409,4,2,46,10,1azk57wev30h044w949j46kpu,1,4,40.3,2023-05-20T11:04:27.806Z,2023-05-20T12:04:13Z,4292383335,233,410,4292383069,56,Back,4292383071,152,,4292383075,285,,4292600269,294,,4292383067,13,,,,,,,,3nmk8e4y0vu8ov2whpdannnkk,Naia Landaluze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551498367,410,4,2,46,10,1qoqz1tyay060cj5aha7rt1lp,0,96,59.7,2023-05-20T11:04:27.807Z,2023-05-20T11:05:19Z,4292383281,152,,4292383279,56,Center,4292386673,294,,4292383277,13,,4292383367,233,409,4292383285,286,,,,,,,,49klmhzbsmlxnkp2w60y66sph,Sheila Guijarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551498549,410,1,2,46,24,1azk57wev30h044w949j46kpu,0,3.1,44.4,2023-05-20T11:04:41.349Z,2023-05-20T12:04:08Z,4292384301,189,,4292384265,56,Center,4292384275,1,,4292384267,140,56.0,4292384259,5,,4292384271,212,57.8,4292384261,157,,4292384273,213,0.3,1k0lkh2uqjo6c42khduv89dk9,Amaia Peña,4292384263,152,4292384269,141,67.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551498545,411,49,2,46,27,1qoqz1tyay060cj5aha7rt1lp,1,39,65.4,2023-05-20T11:04:44.336Z,2023-05-20T11:04:44Z,,,,,,,,,,,,,,,,,,,,,,,,,cgbly4uoca30z9ey5h722ej56,Cristina Cubedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551498563,412,1,2,46,27,1qoqz1tyay060cj5aha7rt1lp,1,39,65.4,2023-05-20T11:04:44.768Z,2023-05-20T11:04:46Z,4292384327,213,4.5,4292384321,140,35.7,4292384323,141,43.2,4292384325,212,15.5,4292384319,56,Back,,,,,,,,,,cgbly4uoca30z9ey5h722ej56,Cristina Cubedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551498589,413,1,2,46,28,1qoqz1tyay060cj5aha7rt1lp,1,37.5,43.1,2023-05-20T11:04:46.080Z,2023-05-20T11:04:48Z,4292384483,212,25.8,4292384481,141,51.6,4292384485,213,2.9,4292384479,140,13.6,4292384477,56,Back,,,,,,,,,,3bnl8jpyjy436d6rq46apwei2,Lara Mata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551498607,414,1,2,46,30,1qoqz1tyay060cj5aha7rt1lp,0,13.9,51.4,2023-05-20T11:04:48.034Z,2023-05-20T11:04:49Z,4292384567,212,42.9,4292384557,157,,4292384565,141,68.3,4292384571,1,,4292384561,56,Center,4292384569,213,0.3,4292384563,140,53.3,,,,dcbrqeq61r269wyh4k00g3t3o,Carmen Carbonell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551498657,411,1,2,46,33,1azk57wev30h044w949j46kpu,1,42.7,25.7,2023-05-20T11:04:51.228Z,2023-05-20T11:04:53Z,4292384863,1,,4292384861,213,6.0,4292384851,3,,4292384853,56,Right,4292384859,212,40.2,4292384855,140,79.7,4292384857,141,10.7,,,,6k6a6v5gifzgjyhng61jn4qju,Amaia Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551498661,412,49,2,46,36,1azk57wev30h044w949j46kpu,1,82.1,9.3,2023-05-20T11:04:53.389Z,2023-05-20T11:04:53Z,,,,,,,,,,,,,,,,,,,,,,,,,ef8jptd63fi9rll1e1gx61z6y,Ane Elexpuru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551498719,413,1,2,46,38,1azk57wev30h044w949j46kpu,1,90.2,8.5,2023-05-20T11:04:55.372Z,2023-05-20T11:04:58Z,4292385195,140,89.4,4292385187,2,,4292385197,141,36.4,4292385199,212,19.0,4292385193,56,Center,4292385191,155,,4292385201,213,1.6,,,,ef8jptd63fi9rll1e1gx61z6y,Ane Elexpuru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551498805,414,61,2,46,41,1azk57wev30h044w949j46kpu,1,89.3,36.4,2023-05-20T11:04:58.733Z,2023-05-20T11:06:18Z,4292385651,56,Center,,,,,,,,,,,,,,,,,,,,,,ennkxlwawwoc8go6bx5ntskp,Leyre Monente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2551498807,415,16,2,46,45,1azk57wev30h044w949j46kpu,1,86.1,64,2023-05-20T11:05:02.253Z,2023-05-20T11:05:57Z,4292388827,273,,4292388809,29,,4292386631,64,,4292388817,103,24.1,4292388821,230,99.4,4292388811,55,414,4292385667,22,,4292388807,81,,bpk64d0puoo2xofbb5k4ffuac,Sara Ortega,4292388819,215,4292386629,20,,,,4292388815,102,4292388825,138,,4292388823,231,4292386635,374,2023-05-20 12:05:01.207,4292385673,56,4292386639,375,,,,,,46.1,51.8,Center,46:43.958,,
2551499511,415,1,2,47,48,1qoqz1tyay060cj5aha7rt1lp,1,50.1,49.9,2023-05-20T11:06:05.471Z,2023-05-20T11:06:08Z,4292389377,141,52.0,4292389379,212,11.3,4292389373,56,Back,4292389381,213,3.0,4292389375,140,39.4,4292389383,279,G,,,,,,,49klmhzbsmlxnkp2w60y66sph,Sheila Guijarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551499559,416,1,2,47,51,1qoqz1tyay060cj5aha7rt1lp,1,36.7,47.5,2023-05-20T11:06:08.335Z,2023-05-20T11:06:12Z,4292389551,56,Back,4292389557,212,26.5,4292389553,140,36.0,4292389559,213,4.7,4292389555,141,8.6,,,,,,,,,,23cz0ftfc2rstsut0wkmntm8l,Paola Soldevila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551499579,417,1,2,47,55,1qoqz1tyay060cj5aha7rt1lp,0,38.8,8.3,2023-05-20T11:06:12.513Z,2023-05-20T11:06:16Z,4292389749,155,,4292389755,141,49.6,4292389761,1,,4292389757,212,61.8,4292389751,56,Center,4292389759,213,0.5,4292389753,140,91.2,,,,cehjx04vym880gqogj4djdiad,Y. Giménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551499625,416,52,2,48,3,1azk57wev30h044w949j46kpu,1,4.9,54.1,2023-05-20T11:06:20.557Z,2023-05-20T11:06:20Z,,,,,,,,,,,,,,,,,,,,,,,,,1k0lkh2uqjo6c42khduv89dk9,Amaia Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551499755,417,1,2,48,10,1azk57wev30h044w949j46kpu,1,4.7,54.6,2023-05-20T11:06:27.949Z,2023-05-20T11:06:31Z,4292390657,123,,4292390665,212,15.7,4292390659,56,Back,4292390663,141,73.6,4292390667,213,1.0,4292390661,140,13.2,,,,,,,1k0lkh2uqjo6c42khduv89dk9,Amaia Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551499775,418,1,2,48,13,1azk57wev30h044w949j46kpu,1,14.6,75.1,2023-05-20T11:06:30.892Z,2023-05-20T11:06:33Z,4292390781,213,4.2,4292390775,140,6.2,4292390777,141,52.7,4292390779,212,17.6,4292390773,56,Back,,,,,,,,,,3nmk8e4y0vu8ov2whpdannnkk,Naia Landaluze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551499813,419,1,2,48,16,1azk57wev30h044w949j46kpu,1,5.9,51.4,2023-05-20T11:06:33.852Z,2023-05-20T11:06:37Z,4292390979,56,Back,4292390985,212,11.2,4292390983,141,35.4,4292390981,140,8.5,4292390987,213,5.0,,,,,,,,,,1k0lkh2uqjo6c42khduv89dk9,Amaia Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551499923,420,1,2,48,20,1azk57wev30h044w949j46kpu,1,9.9,33.5,2023-05-20T11:06:37.340Z,2023-05-20T11:06:45Z,4292391579,213,1.4,4292391569,56,Back,4292391573,140,15.7,4292391577,212,30.1,4292391575,141,76.8,,,,,,,,,,alcmg8hi95r5q7etrck1uyusq,Naroa Uriarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551499949,421,1,2,48,28,1azk57wev30h044w949j46kpu,1,21.6,79.6,2023-05-20T11:06:45.838Z,2023-05-20T11:06:48Z,4292391705,212,26.0,4292391699,56,Back,4292391701,140,45.8,4292391707,213,0.2,4292391703,141,87.8,4292391697,155,,,,,,,,3nmk8e4y0vu8ov2whpdannnkk,Naia Landaluze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551499973,422,1,2,48,30,1azk57wev30h044w949j46kpu,1,46.5,88.6,2023-05-20T11:06:48.156Z,2023-05-20T11:06:50Z,4292391815,141,76.7,4292391817,212,9.7,4292391813,140,41.4,4292391819,213,4.1,4292391811,56,Back,,,,,,,,,,bpk64d0puoo2xofbb5k4ffuac,Sara Ortega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551499981,418,45,2,48,34,1qoqz1tyay060cj5aha7rt1lp,0,59.9,21.6,2023-05-20T11:06:51.421Z,2023-05-20T11:06:52Z,4292391881,56,Center,4292391969,233,423,4292391883,285,,,,,,,,,,,,,,,,,cehjx04vym880gqogj4djdiad,Y. Giménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551499987,423,3,2,48,34,1azk57wev30h044w949j46kpu,1,40.1,78.4,2023-05-20T11:06:51.421Z,2023-05-20T11:06:52Z,4292391903,286,,4292391927,233,418,4292391901,56,Back,,,,,,,,,,,,,,,,ekctrwv020vt9iuv6jkpfivv9,Nekane Díez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551500009,424,1,2,48,34,1azk57wev30h044w949j46kpu,1,37.8,78,2023-05-20T11:06:51.803Z,2023-05-20T11:06:53Z,4292392019,56,Back,4292392025,212,8.3,4292392023,141,85.1,4292392021,140,31.4,4292392027,213,2.5,,,,,,,,,,ekctrwv020vt9iuv6jkpfivv9,Nekane Díez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551500025,425,1,2,48,36,1azk57wev30h044w949j46kpu,1,30.5,84.3,2023-05-20T11:06:53.675Z,2023-05-20T11:06:54Z,4292392091,56,Back,4292392093,140,33.2,4292392101,213,4.9,4292392097,212,12.6,4292392095,141,66.2,,,,,,,,,,er787gw0uh9wwlo98tzsc83qh,Eunate Arraiza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551500093,426,1,2,48,37,1azk57wev30h044w949j46kpu,1,32.9,62.5,2023-05-20T11:06:54.828Z,2023-05-20T11:07:00Z,4292392479,212,39.7,4292392473,56,Right,4292392481,213,5.3,4292392483,1,,4292392477,141,14.1,4292392475,140,54.1,,,,,,,69hzl68t1f58dxs461jizyjje,Itxaso Uriarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551500129,427,1,2,48,43,1azk57wev30h044w949j46kpu,1,68.4,7.5,2023-05-20T11:07:00.572Z,2023-05-20T11:07:02Z,4292392637,56,Center,4292392645,213,2.2,4292392639,140,60.2,4292392643,212,14.3,4292392641,141,24.3,,,,,,,,,,6k6a6v5gifzgjyhng61jn4qju,Amaia Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551500167,428,1,2,48,45,1azk57wev30h044w949j46kpu,1,59.4,25.4,2023-05-20T11:07:02.683Z,2023-05-20T11:07:05Z,4292392833,141,34.3,4292392837,213,2.5,4292392829,56,Center,4292392831,140,52.2,4292392835,212,9.7,,,,,,,,,,1jepco4u9frbnmu5lyotlgu8k,Mariana Cerro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551500221,429,1,2,48,47,1azk57wev30h044w949j46kpu,1,57.1,32.2,2023-05-20T11:07:04.860Z,2023-05-20T11:07:09Z,4292393115,56,Left,4292393127,1,,4292393125,213,1.3,4292393117,140,68.3,4292393123,212,40.3,4292393121,141,88.9,4292393113,155,,,,,69hzl68t1f58dxs461jizyjje,Itxaso Uriarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551500223,430,3,2,48,50,1azk57wev30h044w949j46kpu,0,69.6,87.6,2023-05-20T11:07:07.871Z,2023-05-20T11:07:10Z,4292393135,286,,4292393209,233,419,4292393133,56,Left,,,,,,,,,,,,,,,,er787gw0uh9wwlo98tzsc83qh,Eunate Arraiza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551500229,419,7,2,48,50,1qoqz1tyay060cj5aha7rt1lp,1,30.4,12.4,2023-05-20T11:07:07.872Z,2023-05-20T11:07:10Z,4292393167,285,,4292393163,56,Back,4292393179,233,430,,,,,,,,,,,,,,,,5mk5a6g9962zs1f0dgv2g3o45,Nerea Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551500231,420,49,2,48,52,1qoqz1tyay060cj5aha7rt1lp,1,26,0.1,2023-05-20T11:07:09.712Z,2023-05-20T11:07:10Z,,,,,,,,,,,,,,,,,,,,,,,,,5mk5a6g9962zs1f0dgv2g3o45,Nerea Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551500269,421,1,2,48,53,1qoqz1tyay060cj5aha7rt1lp,0,26,0.1,2023-05-20T11:07:11.087Z,2023-05-20T11:07:14Z,4292393377,140,45.6,4292393373,56,Back,4292393379,141,6.5,4292393387,213,0.2,4292393383,212,21.0,,,,,,,,,,5mk5a6g9962zs1f0dgv2g3o45,Nerea Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551500299,431,49,2,48,58,1azk57wev30h044w949j46kpu,1,60.1,78.8,2023-05-20T11:07:16.045Z,2023-05-20T11:07:16Z,,,,,,,,,,,,,,,,,,,,,,,,,3nmk8e4y0vu8ov2whpdannnkk,Naia Landaluze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551500381,432,1,2,48,59,1azk57wev30h044w949j46kpu,1,59.3,74.3,2023-05-20T11:07:16.828Z,2023-05-20T11:07:20Z,4292393885,141,77.7,4292393889,213,0.2,4292393883,140,69.6,4292393887,212,11.1,4292393881,56,Center,,,,,,,,,,3nmk8e4y0vu8ov2whpdannnkk,Naia Landaluze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551500397,433,1,2,49,3,1azk57wev30h044w949j46kpu,0,68.4,75.9,2023-05-20T11:07:20.844Z,2023-05-20T11:07:22Z,4292393969,140,88.7,4292393973,212,26.2,4292393967,56,Center,4292393971,141,53.6,4292393975,213,5.7,,,,,,,,,,ennkxlwawwoc8go6bx5ntskp,Leyre Monente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
