id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/8/value,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/11/value,qualifier/13/value,qualifier/16/value,qualifier/17/value
2518349769,126,1,1,11,0,9euoni3f3sh08tsplt2gh5dex,1,77,100,2023-03-11T15:13:03.402Z,2023-03-11T15:13:06Z,4088392609,141,89.3,4088392613,213,5.2,4088392605,56,Left,4088392603,107,,4088392611,212,9.5,4088392607,140,81.6,,,,,,,3mutv27i9xvd3wmbwypdpah62,Izarne Sarasola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518349783,127,61,1,11,3,9euoni3f3sh08tsplt2gh5dex,1,81.6,89.3,2023-03-11T15:13:06.116Z,2023-03-11T15:13:10Z,4088392671,56,Left,4088393455,238,,,,,,,,,,,,,,,,,,,,sro6084uxjkm140ylvc5uq51,S. Franssi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518349779,70,5,1,11,3,djz9e25b9zuiu5rmv1zha3i6f,1,-1.3,16.8,2023-03-11T15:13:06.278Z,2023-03-11T15:13:08Z,4088392995,233,128,4088392649,56,Back,4088392653,346,,,,,,,,,,,,,,,,,5zhcjr5kxyxd2jmq1wel3ug9h,G. Thalmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518349829,128,5,1,11,3,9euoni3f3sh08tsplt2gh5dex,0,101.3,83.2,2023-03-11T15:13:06.278Z,2023-03-11T15:23:53Z,4088393067,233,70,4088392885,56,Left,4088392887,346,,,,,,,,,,,,,,,,,sro6084uxjkm140ylvc5uq51,S. Franssi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518350649,71,1,1,11,21,djz9e25b9zuiu5rmv1zha3i6f,1,3.8,39.6,2023-03-11T15:13:23.833Z,2023-03-11T15:13:27Z,4088397197,56,Back,4088397195,124,,4088397211,237,,4088397203,212,23.9,4088397205,213,1.2,4088397199,140,12.2,4088397201,141,72.2,,,,5zhcjr5kxyxd2jmq1wel3ug9h,G. Thalmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518350863,72,1,1,11,24,djz9e25b9zuiu5rmv1zha3i6f,0,11.9,73.5,2023-03-11T15:13:27.523Z,2023-03-11T15:13:32Z,4088398367,141,74.3,4088398373,1,,4088398365,140,78.7,4088398363,56,Center,4088398371,213,0.0,4088398369,212,70.1,4088398359,157,,,,,b3dvkkzdpggax4btpycd1oe3u,Leire Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518350837,129,49,1,11,29,9euoni3f3sh08tsplt2gh5dex,1,21.4,27.4,2023-03-11T15:13:32.058Z,2023-03-11T16:01:23Z,,,,,,,,,,,,,,,,,,,,,,,,,76q3qw1j9n3og4gep5pdedisq,Elene Lete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518351023,130,1,1,11,31,9euoni3f3sh08tsplt2gh5dex,1,21.4,27.4,2023-03-11T15:13:34.475Z,2023-03-11T16:01:21Z,4088399317,212,12.0,4088399313,140,32.6,4088399311,56,Back,4088399319,213,0.2,4088399315,141,30.9,,,,,,,,,,76q3qw1j9n3og4gep5pdedisq,Elene Lete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518351171,131,1,1,11,35,9euoni3f3sh08tsplt2gh5dex,1,27.7,28.8,2023-03-11T15:13:37.650Z,2023-03-11T15:13:42Z,4088400027,141,71.8,4088400023,140,31.1,4088400035,213,1.4,4088400019,56,Back,4088400031,212,29.5,,,,,,,,,,2d1defd89f1nrpb0gi6cciwru,Ane Etxezarreta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518351247,132,1,1,11,39,9euoni3f3sh08tsplt2gh5dex,1,31.4,73,2023-03-11T15:13:42.034Z,2023-03-11T15:13:44Z,4088400413,140,38.4,4088400419,141,58.1,4088400429,213,5.3,4088400425,212,12.5,4088400409,56,Back,,,,,,,,,,4gv8ud8pwhynhd4ehmzw2pgmi,M. Vanegas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518351549,133,1,1,11,41,9euoni3f3sh08tsplt2gh5dex,1,38.4,58.1,2023-03-11T15:13:44.075Z,2023-03-11T15:13:52Z,4088401999,141,33.7,4088402003,212,19.5,4088402005,213,4.2,4088401995,140,28.7,4088401993,56,Back,,,,,,,,,,5axvazbhm6wsgpbpgt1gmaj11,Gemma Gili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518351757,134,1,1,11,49,9euoni3f3sh08tsplt2gh5dex,1,28.7,33.7,2023-03-11T15:13:51.963Z,2023-03-11T15:13:57Z,4088403177,140,31.8,4088403183,213,1.4,4088403181,212,19.5,4088403179,141,62.0,4088403175,56,Back,,,,,,,,,,2d1defd89f1nrpb0gi6cciwru,Ane Etxezarreta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518351841,135,1,1,11,54,9euoni3f3sh08tsplt2gh5dex,1,42.8,63.7,2023-03-11T15:13:57.067Z,2023-03-11T15:13:58Z,4088403663,140,61.1,4088403661,56,Center,4088403665,141,77.9,4088403669,213,0.5,4088403667,212,21.5,,,,,,,,,,4gv8ud8pwhynhd4ehmzw2pgmi,M. Vanegas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518351921,136,1,1,11,56,9euoni3f3sh08tsplt2gh5dex,1,61.1,77.9,2023-03-11T15:13:58.835Z,2023-03-11T15:14:01Z,4088404169,141,71.8,4088404165,56,Back,4088404167,140,39.1,4088404171,212,23.5,4088404173,213,3.3,,,,,,,,,,5axvazbhm6wsgpbpgt1gmaj11,Gemma Gili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518352081,137,1,1,11,58,9euoni3f3sh08tsplt2gh5dex,1,39.1,71.8,2023-03-11T15:14:01.275Z,2023-03-11T15:14:04Z,4088405111,56,Back,4088405113,140,46.3,4088405119,213,5.1,4088405115,141,42.2,4088405117,212,21.5,,,,,,,,,,4gv8ud8pwhynhd4ehmzw2pgmi,M. Vanegas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518352195,138,1,1,12,2,9euoni3f3sh08tsplt2gh5dex,0,46.3,42.2,2023-03-11T15:14:04.788Z,2023-03-11T15:27:06Z,4088405685,56,Center,4088405689,141,29.7,4088405691,212,28.4,4088405693,213,6.0,4088405687,140,72.1,,,,,,,,,,2d1defd89f1nrpb0gi6cciwru,Ane Etxezarreta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518352175,73,49,1,12,4,djz9e25b9zuiu5rmv1zha3i6f,1,34.2,75.2,2023-03-11T15:14:07.204Z,2023-03-11T15:14:07Z,,,,,,,,,,,,,,,,,,,,,,,,,4ngzyppqh4iaqqy0vrynwz66s,Violeta García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518352243,74,1,1,12,5,djz9e25b9zuiu5rmv1zha3i6f,0,34.2,75.2,2023-03-11T15:14:07.588Z,2023-03-11T15:14:08Z,4088405917,141,68.1,4088405913,56,Back,4088405921,213,5.9,4088405915,140,46.3,4088405919,212,13.6,,,,,,,,,,4ngzyppqh4iaqqy0vrynwz66s,Violeta García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518352207,139,61,1,12,5,9euoni3f3sh08tsplt2gh5dex,0,72.1,29.7,2023-03-11T15:14:07.637Z,2023-03-11T15:14:08Z,4088405743,56,Center,,,,,,,,,,,,,,,,,,,,,,14c84da3uglvp8gtjpxospo4q,Andreia Jacinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518352401,140,1,1,12,7,9euoni3f3sh08tsplt2gh5dex,1,56.1,29.2,2023-03-11T15:14:10.267Z,2023-03-11T15:14:13Z,4088406791,56,Back,4088406799,213,2.1,4088406797,212,22.5,4088406793,140,45.8,4088406795,141,58.2,,,,,,,,,,2d1defd89f1nrpb0gi6cciwru,Ane Etxezarreta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518352411,141,49,1,12,10,9euoni3f3sh08tsplt2gh5dex,1,45.8,58.2,2023-03-11T15:14:13.037Z,2023-03-11T15:14:13Z,,,,,,,,,,,,,,,,,,,,,,,,,4gv8ud8pwhynhd4ehmzw2pgmi,M. Vanegas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518352495,142,1,1,12,11,9euoni3f3sh08tsplt2gh5dex,1,45.8,58.2,2023-03-11T15:14:13.684Z,2023-03-11T15:14:15Z,4088407201,56,Center,4088407203,140,58.6,4088407205,141,75.6,4088407209,213,0.7,4088407207,212,17.9,,,,,,,,,,4gv8ud8pwhynhd4ehmzw2pgmi,M. Vanegas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518352635,143,1,1,12,12,9euoni3f3sh08tsplt2gh5dex,1,58.6,75.6,2023-03-11T15:14:14.988Z,2023-03-11T15:14:19Z,4088407901,140,69.6,4088407907,213,6.2,4088407905,212,11.6,4088407899,56,Center,4088407903,141,75.0,,,,,,,,,,5axvazbhm6wsgpbpgt1gmaj11,Gemma Gili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518352645,144,61,1,12,16,9euoni3f3sh08tsplt2gh5dex,0,69.6,75,2023-03-11T15:14:18.924Z,2023-03-11T15:14:19Z,4088407941,56,Center,,,,,,,,,,,,,,,,,,,,,,5de2lhx1gnd8ks8pmge8plb6d,S. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518353271,76,43,1,12,18,djz9e25b9zuiu5rmv1zha3i6f,1,0,0,2023-03-11T15:14:20.668Z,2023-03-11T15:14:59Z,4088416379,144,55,,,,,,,,,,,,,,,,,,,,,,ev8an510kk4nb6dabnsa962tx,Paula Perea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518353297,145,1,1,12,18,9euoni3f3sh08tsplt2gh5dex,0,62.4,75.4,2023-03-11T15:14:20.821Z,2023-03-11T16:01:18Z,4088431169,213,5.6,4088411559,141,23.1,4088411557,140,100.0,4088431163,155,,4088411553,1,,4088411555,56,Center,4088431167,212,54.0,,,,5axvazbhm6wsgpbpgt1gmaj11,Gemma Gili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518354279,77,5,1,12,18,djz9e25b9zuiu5rmv1zha3i6f,1,-1,67,2023-03-11T15:14:20.827Z,2023-03-11T16:03:52Z,4088416741,56,Back,4088416743,346,,4088439995,233,162,,,,,,,,,,,,,,,,5zhcjr5kxyxd2jmq1wel3ug9h,G. Thalmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518358397,162,5,1,12,18,9euoni3f3sh08tsplt2gh5dex,0,101,33,2023-03-11T15:14:20.827Z,2023-03-11T15:23:54Z,4088438413,56,Center,4088438415,346,,4088440101,233,77,,,,,,,,,,,,,,,,76q3qw1j9n3og4gep5pdedisq,Elene Lete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518352837,75,43,1,12,21,djz9e25b9zuiu5rmv1zha3i6f,1,0,0,2023-03-11T15:14:23.673Z,2023-03-11T15:14:27Z,4088409053,56,Back,4088409949,144,5,4088409057,346,0,,,,,,,,,,,,,,,,4ngzyppqh4iaqqy0vrynwz66s,Violeta García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518354405,78,1,1,13,0,djz9e25b9zuiu5rmv1zha3i6f,0,5.3,50.8,2023-03-11T15:15:03.351Z,2023-03-11T15:15:04Z,4088417463,212,55.0,4088417455,124,,4088417465,213,5.7,4088417467,1,,4088417457,56,Back,4088417461,141,5.8,4088417459,140,48.8,4088417469,74,,5zhcjr5kxyxd2jmq1wel3ug9h,G. Thalmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518354467,146,1,1,13,2,9euoni3f3sh08tsplt2gh5dex,0,56.7,92.7,2023-03-11T15:15:05.133Z,2023-03-11T15:15:06Z,4088417737,56,Left,4088417745,213,6.1,4088417735,3,,4088417743,212,24.4,4088417739,140,79.6,4088417741,141,86.5,,,,,,,5de2lhx1gnd8ks8pmge8plb6d,S. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518354613,79,49,1,13,7,djz9e25b9zuiu5rmv1zha3i6f,1,42.6,14,2023-03-11T15:15:10.466Z,2023-03-11T15:15:10Z,,,,,,,,,,,,,,,,,,,,,,,,,1cfjcoum4z07r1p3uyy2p9x49,G. Asantewaa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518354673,80,50,1,13,9,djz9e25b9zuiu5rmv1zha3i6f,1,38.3,6.1,2023-03-11T15:15:11.685Z,2023-03-11T15:15:17Z,4088418895,286,,4088418893,56,Back,4088420199,233,147,,,,,,,,,,,,,,,,1cfjcoum4z07r1p3uyy2p9x49,G. Asantewaa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518354871,147,7,1,13,9,9euoni3f3sh08tsplt2gh5dex,1,61.7,93.9,2023-03-11T15:15:11.686Z,2023-03-11T15:15:17Z,4088420137,233,80,4088420029,56,Left,4088420031,285,,,,,,,,,,,,,,,,,5de2lhx1gnd8ks8pmge8plb6d,S. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518354941,82,61,1,13,10,djz9e25b9zuiu5rmv1zha3i6f,1,42.3,1.9,2023-03-11T15:15:12.646Z,2023-03-11T15:15:21Z,4088420399,56,Back,,,,,,,,,,,,,,,,,,,,,,1cfjcoum4z07r1p3uyy2p9x49,G. Asantewaa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518354855,81,5,1,13,11,djz9e25b9zuiu5rmv1zha3i6f,0,39.3,-1.6,2023-03-11T15:15:14.375Z,2023-03-11T15:15:23Z,4088421157,233,149,4088419953,347,,4088419951,56,Back,,,,,,,,,,,,,,,,1cfjcoum4z07r1p3uyy2p9x49,G. Asantewaa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518355053,149,5,1,13,11,9euoni3f3sh08tsplt2gh5dex,0,60.7,101.6,2023-03-11T15:15:14.375Z,2023-03-11T15:26:07Z,4088420993,347,,4088420991,56,Left,4088421061,233,81,,,,,,,,,,,,,,,,2d1defd89f1nrpb0gi6cciwru,Ane Etxezarreta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518354889,148,49,1,13,14,9euoni3f3sh08tsplt2gh5dex,1,66,93.3,2023-03-11T15:15:16.886Z,2023-03-11T15:15:17Z,,,,,,,,,,,,,,,,,,,,,,,,,2d1defd89f1nrpb0gi6cciwru,Ane Etxezarreta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518355123,150,1,1,13,19,9euoni3f3sh08tsplt2gh5dex,1,63.6,100,2023-03-11T15:15:22.437Z,2023-03-11T15:15:24Z,4088421369,213,4.4,4088421359,56,Left,4088421365,141,91.2,4088421355,107,,4088421363,140,61.5,4088421367,212,7.6,,,,,,,3mutv27i9xvd3wmbwypdpah62,Izarne Sarasola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518355187,151,1,1,13,21,9euoni3f3sh08tsplt2gh5dex,1,61.5,91.2,2023-03-11T15:15:24.014Z,2023-03-11T15:15:26Z,4088421701,140,63.3,4088421705,212,2.7,4088421699,56,Left,4088421703,141,94.1,4088421707,213,0.8,,,,,,,,,,5axvazbhm6wsgpbpgt1gmaj11,Gemma Gili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518355197,152,50,1,13,23,9euoni3f3sh08tsplt2gh5dex,1,59,95.5,2023-03-11T15:15:25.998Z,2023-03-11T15:15:29Z,4088422281,233,83,4088421759,56,Left,4088421761,286,,,,,,,,,,,,,,,,,3mutv27i9xvd3wmbwypdpah62,Izarne Sarasola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518355277,83,7,1,13,23,djz9e25b9zuiu5rmv1zha3i6f,1,41,4.5,2023-03-11T15:15:25.999Z,2023-03-11T15:15:28Z,4088422169,56,Back,4088422171,285,,4088422167,167,,4088422249,233,152,,,,,,,,,,,,,1nhju64j5loikn6t0j9m6au39,Leles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518355317,84,5,1,13,24,djz9e25b9zuiu5rmv1zha3i6f,0,43.6,-1.6,2023-03-11T15:15:27.479Z,2023-03-11T15:23:54Z,4088422377,56,Back,4088422379,347,,4088423045,233,153,,,,,,,,,,,,,,,,1nhju64j5loikn6t0j9m6au39,Leles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518355415,153,5,1,13,24,9euoni3f3sh08tsplt2gh5dex,1,56.4,101.6,2023-03-11T15:15:27.479Z,2023-03-11T15:15:32Z,4088422919,347,,4088423007,233,84,4088422917,56,Left,,,,,,,,,,,,,,,,3mutv27i9xvd3wmbwypdpah62,Izarne Sarasola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518355495,154,1,1,13,29,9euoni3f3sh08tsplt2gh5dex,1,60.3,100,2023-03-11T15:15:32.086Z,2023-03-11T15:15:34Z,4088423397,56,Left,4088423405,213,5.7,4088423395,107,,4088423399,140,72.2,4088423401,141,89.4,4088423403,212,15.0,,,,,,,3mutv27i9xvd3wmbwypdpah62,Izarne Sarasola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518355537,155,1,1,13,31,9euoni3f3sh08tsplt2gh5dex,1,72.2,89.4,2023-03-11T15:15:34.414Z,2023-03-11T15:15:36Z,4088423603,56,Left,4088423611,213,2.9,4088423605,140,59.2,4088423607,141,94.7,4088423609,212,14.1,,,,,,,,,,5de2lhx1gnd8ks8pmge8plb6d,S. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518355663,156,1,1,13,33,9euoni3f3sh08tsplt2gh5dex,1,59.2,94.7,2023-03-11T15:15:35.861Z,2023-03-11T15:15:39Z,4088424231,212,30.2,4088424229,141,60.6,4088424233,213,4.0,4088424225,56,Back,4088424227,140,40.8,,,,,,,,,,3mutv27i9xvd3wmbwypdpah62,Izarne Sarasola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518355767,157,1,1,13,36,9euoni3f3sh08tsplt2gh5dex,1,39.4,59.1,2023-03-11T15:15:39.462Z,2023-03-11T15:15:43Z,4088424811,1,,4088424803,140,59.3,4088424805,141,12.5,4088424807,212,38.0,4088424801,56,Right,4088424809,213,5.3,,,,,,,2d1defd89f1nrpb0gi6cciwru,Ane Etxezarreta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518356077,158,2,1,13,40,9euoni3f3sh08tsplt2gh5dex,1,59.3,12.5,2023-03-11T15:15:43.430Z,2023-03-11T15:16:25Z,4088426373,7,14c84da3uglvp8gtjpxospo4q,4088426375,56,Center,4088426379,141,28.3,4088426377,140,80.9,,,,,,,,,,,,,5x93ra7unls3fac5gomibwel1,A. Poljak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518356309,85,55,1,13,40,djz9e25b9zuiu5rmv1zha3i6f,1,18.3,67.3,2023-03-11T15:15:43.431Z,2023-03-11T15:17:29Z,,,,,,,,,,,,,,,,,,,,,,,,,b3dvkkzdpggax4btpycd1oe3u,Leire Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518357297,86,1,1,14,16,djz9e25b9zuiu5rmv1zha3i6f,1,19.5,71.4,2023-03-11T15:16:19.251Z,2023-03-11T16:03:55Z,4088432729,213,6.0,4088432715,5,,4088432731,1,,4088432721,56,Center,4088432717,157,,4088432725,141,45.9,4088432719,241,,4088432723,140,74.9,5zhcjr5kxyxd2jmq1wel3ug9h,G. Thalmann,,4088432727,212,,,,,,60.7,,,,,,,,,,,,,,,,,,,,,,
2518357355,87,44,1,14,20,djz9e25b9zuiu5rmv1zha3i6f,1,65.4,56,2023-03-11T15:16:23.111Z,2023-03-11T15:16:26Z,4088433097,233,159,4088433033,286,,4088433029,56,Center,,,,,,,,,,,,,,,,3z91j68ij26ar4vifyqyp34k,Carmen Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518357323,159,44,1,14,20,9euoni3f3sh08tsplt2gh5dex,0,34.6,44,2023-03-11T15:16:23.112Z,2023-03-11T15:16:26Z,4088433135,233,87,4088432833,285,,4088432829,56,Back,,,,,,,,,,,,,,,,8drs7flji0ctdoui0cfyugu3u,Iris Arnaiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518357397,88,1,1,14,23,djz9e25b9zuiu5rmv1zha3i6f,0,74.9,45.9,2023-03-11T15:16:25.855Z,2023-03-11T15:16:27Z,4088433257,213,3.4,4088433239,3,,4088433255,212,20.7,4088433247,140,55.9,4088433243,56,Center,4088433251,141,37.6,,,,,,,3z91j68ij26ar4vifyqyp34k,Carmen Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518357579,90,3,1,14,26,djz9e25b9zuiu5rmv1zha3i6f,1,55.6,70.4,2023-03-11T15:16:28.640Z,2023-03-11T15:16:31Z,4088434213,286,,4088434239,233,160,4088434207,56,Center,,,,,,,,,,,,,,,,1nhju64j5loikn6t0j9m6au39,Leles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518357463,160,45,1,14,26,9euoni3f3sh08tsplt2gh5dex,0,44.4,29.6,2023-03-11T15:16:28.640Z,2023-03-11T15:16:32Z,4088433603,285,,4088433601,56,Back,4088434315,233,90,,,,,,,,,,,,,,,,14c84da3uglvp8gtjpxospo4q,Andreia Jacinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518357521,89,49,1,14,27,djz9e25b9zuiu5rmv1zha3i6f,1,55.9,66.6,2023-03-11T15:16:30Z,2023-03-11T15:16:30Z,,,,,,,,,,,,,,,,,,,,,,,,,1nhju64j5loikn6t0j9m6au39,Leles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518357623,91,1,1,14,29,djz9e25b9zuiu5rmv1zha3i6f,1,59.8,63.3,2023-03-11T15:16:31.601Z,2023-03-11T15:16:32Z,4088434457,56,Center,4088434475,213,5.9,4088434463,141,60.9,4088434469,212,4.2,4088434459,140,63.5,,,,,,,,,,1nhju64j5loikn6t0j9m6au39,Leles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518357975,92,1,1,14,30,djz9e25b9zuiu5rmv1zha3i6f,1,63.5,60.9,2023-03-11T15:16:32.765Z,2023-03-11T15:16:42Z,4088436323,140,75.9,4088436325,141,6.0,4088436319,155,,4088436327,212,39.5,4088436331,1,,4088436321,56,Right,4088436329,213,5.0,,,,5kio1iodx7cq9i9p9kql1nuuh,Ángela Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518358035,93,1,1,14,39,djz9e25b9zuiu5rmv1zha3i6f,1,83.5,6.1,2023-03-11T15:16:42.308Z,2023-03-11T15:16:44Z,4088436643,141,3.4,4088436645,212,6.5,4088436641,140,77.6,4088436639,56,Right,4088436649,213,3.4,,,,,,,,,,et6offb5y91ch6mlol3dwcd0p,R. Babajide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518358493,94,1,1,14,41,djz9e25b9zuiu5rmv1zha3i6f,0,77.6,3.4,2023-03-11T15:16:43.951Z,2023-03-11T15:26:04Z,4088438927,212,35.1,4088438923,140,94.1,4088438925,141,48.3,4088438919,155,,4088438917,2,,4088438921,56,Center,4088438931,1,,4088438929,213,1.1,5xlqh4i9zb5daj4khs1mbbxpm,Nuria Ligero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518358203,161,52,1,14,45,9euoni3f3sh08tsplt2gh5dex,1,5.4,49.6,2023-03-11T15:16:48.352Z,2023-03-11T15:16:48Z,,,,,,,,,,,,,,,,,,,,,,,,,76q3qw1j9n3og4gep5pdedisq,Elene Lete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518358791,163,43,1,15,2,9euoni3f3sh08tsplt2gh5dex,1,0,0,2023-03-11T15:17:05.489Z,2023-03-11T15:17:13Z,4088442177,144,52,,,,,,,,,,,,,,,,,,,,,,76q3qw1j9n3og4gep5pdedisq,Elene Lete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518358893,164,1,1,15,4,9euoni3f3sh08tsplt2gh5dex,1,11.6,49.3,2023-03-11T15:17:06.569Z,2023-03-11T15:17:08Z,4088441289,213,5.7,4088441277,56,Back,4088441283,141,25.9,4088441273,123,,4088441279,140,33.3,4088441287,212,27.8,,,,,,,76q3qw1j9n3og4gep5pdedisq,Elene Lete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518359061,165,1,1,15,6,9euoni3f3sh08tsplt2gh5dex,1,33.3,25.9,2023-03-11T15:17:08.793Z,2023-03-11T15:17:13Z,4088442287,212,25.2,4088442289,213,1.7,4088442285,141,62.7,4088442281,56,Back,4088442283,140,30.9,,,,,,,,,,2d1defd89f1nrpb0gi6cciwru,Ane Etxezarreta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518359109,166,1,1,15,11,9euoni3f3sh08tsplt2gh5dex,1,30.9,62.7,2023-03-11T15:17:13.704Z,2023-03-11T15:17:14Z,4088442531,212,18.5,4088442517,56,Back,4088442533,213,1.0,4088442523,140,39.7,4088442527,141,86.2,,,,,,,,,,4gv8ud8pwhynhd4ehmzw2pgmi,M. Vanegas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518359163,167,1,1,15,12,9euoni3f3sh08tsplt2gh5dex,1,39.7,86.2,2023-03-11T15:17:14.808Z,2023-03-11T15:17:16Z,4088442823,56,Back,4088442825,140,34.6,4088442827,141,68.1,4088442831,213,4.3,4088442829,212,13.4,,,,,,,,,,3mutv27i9xvd3wmbwypdpah62,Izarne Sarasola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518359227,168,1,1,15,13,9euoni3f3sh08tsplt2gh5dex,1,34.6,68.1,2023-03-11T15:17:16.472Z,2023-03-11T15:17:19Z,4088443193,56,Back,4088443195,140,38.8,4088443197,141,33.4,4088443201,213,4.9,4088443199,212,24.0,,,,,,,,,,4gv8ud8pwhynhd4ehmzw2pgmi,M. Vanegas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518359337,169,1,1,15,16,9euoni3f3sh08tsplt2gh5dex,0,43.2,27.7,2023-03-11T15:17:18.905Z,2023-03-11T15:17:21Z,4088443739,1,,4088443729,56,Right,4088443731,140,85.6,4088443735,212,48.7,4088443733,141,0.0,4088443737,213,5.9,,,,,,,2d1defd89f1nrpb0gi6cciwru,Ane Etxezarreta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
