id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/14/value,qualifier/13/value,assist
2519040735,98,1,1,13,57,1qoqz1tyay060cj5aha7rt1lp,1,31.6,23.4,2023-03-12T11:14:20.574Z,2023-03-12T11:14:24Z,4092067817,140,41.6,4092067819,141,30.6,4092067823,213,0.4,4092067815,56,Back,4092067821,212,11.6,4092067813,3,,,,,,,,23cz0ftfc2rstsut0wkmntm8l,Paola Soldevila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519040737,99,49,1,14,0,1qoqz1tyay060cj5aha7rt1lp,1,41.4,30,2023-03-12T11:14:23.980Z,2023-03-12T11:14:24Z,,,,,,,,,,,,,,,,,,,,,,,,,3uj4zixqbp5ahu9etu4fl714a,María Llompart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519040755,100,1,1,14,0,1qoqz1tyay060cj5aha7rt1lp,1,41.4,30,2023-03-12T11:14:24.173Z,2023-03-12T11:14:25Z,4092067915,140,25.0,4092067913,56,Back,4092067921,213,2.6,4092067919,212,20.4,4092067917,141,46.0,,,,,,,,,,3uj4zixqbp5ahu9etu4fl714a,María Llompart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519040781,101,1,1,14,2,1qoqz1tyay060cj5aha7rt1lp,1,24.9,45.1,2023-03-12T11:14:25.853Z,2023-03-12T11:14:28Z,4092068061,141,45.1,4092068059,140,7.1,4092068065,213,3.1,4092068063,212,18.7,4092068057,56,Back,,,,,,,,,,cgbly4uoca30z9ey5h722ej56,Cristina Cubedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519040795,102,1,1,14,5,1qoqz1tyay060cj5aha7rt1lp,0,7.2,44.8,2023-03-12T11:14:28.764Z,2023-03-12T11:14:30Z,4092068133,56,Back,4092068145,213,6.2,4092068131,155,,4092068137,140,43.6,4092068141,141,37.4,4092068143,212,38.5,4092068147,1,,,,,dcbrqeq61r269wyh4k00g3t3o,Carmen Carbonell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519040837,85,1,1,14,6,eqaszp3lzhffqt4f8hmzov72j,1,53.7,69.7,2023-03-12T11:14:30.429Z,2023-03-12T11:14:33Z,4092068327,56,Center,4092068329,140,66.0,4092068335,213,6.1,4092068333,212,13.0,4092068325,3,,4092068331,141,67.0,,,,,,,c4bthgzk7mykmnkyn4142i3v8,Judith Caravaca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519040839,86,61,1,14,9,eqaszp3lzhffqt4f8hmzov72j,0,66,67,2023-03-12T11:14:33.181Z,2023-03-12T11:14:33Z,4092068343,56,Center,,,,,,,,,,,,,,,,,,,,,,eaebjxv5o929urb7nerrq9qtw,Andrea Carid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519040881,103,1,1,14,12,1qoqz1tyay060cj5aha7rt1lp,1,40.8,31,2023-03-12T11:14:35.725Z,2023-03-12T11:15:10Z,4092068563,213,5.9,4092068557,141,4.4,4092068559,212,45.0,4092068551,155,,4092068553,56,Right,4092068565,1,,4092068555,140,80.0,,,,dl0wzq2dftry5gqgalthhr1ed,Pilar García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519040887,104,1,1,14,17,1qoqz1tyay060cj5aha7rt1lp,0,95.9,6.7,2023-03-12T11:14:40.973Z,2023-03-12T11:14:43Z,4092068625,140,96.7,4092068631,213,1.5,4092068629,212,30.1,4092068627,141,50.9,4092068619,2,,4092068623,56,Center,4092068621,155,,,,,tfni0bbycqnutwdofnndixd6,Fatou Kanteh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519040899,87,12,1,14,20,eqaszp3lzhffqt4f8hmzov72j,1,3.1,52.7,2023-03-12T11:14:43.541Z,2023-03-12T11:14:45Z,4092068685,141,58.8,4092068683,140,10.8,4092068681,56,Back,4092068689,213,0.5,4092068687,212,9.1,,,,,,,,,,4jz2cnk91to6lp7cujbzhnwq2,Lena Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519040915,88,1,1,14,21,eqaszp3lzhffqt4f8hmzov72j,0,10.8,58.8,2023-03-12T11:14:45.181Z,2023-03-12T11:14:46Z,4092068765,140,20.4,4092068763,56,Back,4092068771,213,5.5,4092068759,3,,4092068769,212,14.0,4092068767,141,44.6,,,,,,,c4bthgzk7mykmnkyn4142i3v8,Judith Caravaca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519040953,105,1,1,14,25,1qoqz1tyay060cj5aha7rt1lp,1,69.5,61.8,2023-03-12T11:14:48.555Z,2023-03-12T11:14:51Z,4092068963,141,72.4,4092068965,212,11.2,4092068959,56,Center,4092068961,140,77.7,4092068967,213,0.7,,,,,,,,,,3uj4zixqbp5ahu9etu4fl714a,María Llompart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519040959,106,1,1,14,27,1qoqz1tyay060cj5aha7rt1lp,0,81.6,77.6,2023-03-12T11:14:51.372Z,2023-03-12T11:14:54Z,4092069001,212,17.7,4092068999,141,53.0,4092068997,140,87.1,4092069003,213,5.0,4092068991,2,,4092068995,56,Center,,,,,,,3qg0fby2m8ua25w931ubn8mc4,Albeta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519040981,89,1,1,14,28,eqaszp3lzhffqt4f8hmzov72j,1,15.7,41.3,2023-03-12T11:14:52.414Z,2023-03-12T11:14:53Z,4092069081,56,Back,4092069085,141,31.9,4092069083,140,20.7,4092069087,212,8.3,4092069089,213,5.4,,,,,,,,,,2j4zvd9upsax6m9vkodcd6vl6,A. Quintero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519040989,90,49,1,14,30,eqaszp3lzhffqt4f8hmzov72j,1,20.7,31.9,2023-03-12T11:14:53.710Z,2023-03-12T11:14:54Z,,,,,,,,,,,,,,,,,,,,,,,,,cvq0jg2vh6kxwf0lcpmuf3i8k,Daniela Arques,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519041027,91,1,1,14,31,eqaszp3lzhffqt4f8hmzov72j,1,21.1,30.1,2023-03-12T11:14:54.902Z,2023-03-12T11:14:58Z,4092069337,141,3.8,4092069339,212,20.5,4092069335,140,11.6,4092069341,213,4.2,4092069333,56,Back,,,,,,,,,,cvq0jg2vh6kxwf0lcpmuf3i8k,Daniela Arques,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519041057,92,1,1,14,35,eqaszp3lzhffqt4f8hmzov72j,0,11.6,3.8,2023-03-12T11:14:58.726Z,2023-03-12T11:15:00Z,4092069465,141,25.6,4092069463,140,39.5,4092069471,1,,4092069459,157,,4092069461,56,Back,4092069469,213,0.5,4092069467,212,32.8,,,,5zfnimycb0516oj3frebpisk4,Carmen Fresneda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519041129,107,1,1,14,39,1qoqz1tyay060cj5aha7rt1lp,0,54,70.2,2023-03-12T11:15:02.901Z,2023-03-12T11:20:02Z,4092069777,212,39.3,4092069779,213,0.6,4092069771,56,Left,4092069773,140,85.3,4092069781,1,,4092070635,157,,4092069775,141,100.0,,,,3bnl8jpyjy436d6rq46apwei2,Lara Mata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519041159,93,5,1,14,40,eqaszp3lzhffqt4f8hmzov72j,1,23,-1.6,2023-03-12T11:15:03.557Z,2023-03-12T11:15:10Z,4092069927,347,,4092069925,56,Back,4092070001,233,108,,,,,,,,,,,,,,,,5zfnimycb0516oj3frebpisk4,Carmen Fresneda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519041133,108,5,1,14,40,1qoqz1tyay060cj5aha7rt1lp,0,77,101.6,2023-03-12T11:15:03.557Z,2023-03-12T11:15:50Z,4092070009,233,93,4092069797,347,,4092069795,56,Left,,,,,,,,,,,,,,,,3bnl8jpyjy436d6rq46apwei2,Lara Mata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519041357,94,1,1,15,3,eqaszp3lzhffqt4f8hmzov72j,0,23.9,0,2023-03-12T11:15:27.029Z,2023-03-12T11:15:30Z,4092070841,107,,4092070851,213,0.2,4092070843,56,Back,4092070847,141,1.9,4092070849,212,12.9,4092070845,140,36.0,,,,,,,5zfnimycb0516oj3frebpisk4,Carmen Fresneda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519041359,109,49,1,15,6,1qoqz1tyay060cj5aha7rt1lp,1,73.2,98.3,2023-03-12T11:15:30.396Z,2023-03-12T11:15:30Z,,,,,,,,,,,,,,,,,,,,,,,,,3uj4zixqbp5ahu9etu4fl714a,María Llompart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519041383,110,1,1,15,7,1qoqz1tyay060cj5aha7rt1lp,0,73.2,98.3,2023-03-12T11:15:30.797Z,2023-03-12T11:15:31Z,4092070927,140,87.1,4092070929,141,92.1,4092070933,213,6.0,4092070923,155,,4092070931,212,15.2,4092070925,56,Left,,,,,,,3uj4zixqbp5ahu9etu4fl714a,María Llompart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519041407,95,1,1,15,9,eqaszp3lzhffqt4f8hmzov72j,1,12.5,7.7,2023-03-12T11:15:33.134Z,2023-03-12T11:15:35Z,4092071043,157,,4092071051,212,13.9,4092071053,213,0.0,4092071049,141,8.2,4092071057,1,,4092071047,140,25.7,4092071045,56,Back,,,,4jz2cnk91to6lp7cujbzhnwq2,Lena Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519041435,96,1,1,15,12,eqaszp3lzhffqt4f8hmzov72j,0,25.7,8.2,2023-03-12T11:15:35.528Z,2023-03-12T11:15:37Z,4092071215,141,5.0,4092071209,157,,4092071217,212,13.6,4092071219,213,6.1,4092071211,56,Back,4092071213,140,38.5,4092071221,1,,,,,cvq0jg2vh6kxwf0lcpmuf3i8k,Daniela Arques,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519041457,111,1,1,15,17,1qoqz1tyay060cj5aha7rt1lp,0,57.5,93,2023-03-12T11:15:40.540Z,2023-03-12T11:15:41Z,4092071315,141,100.0,4092071309,157,,4092071317,212,25.1,4092071319,213,0.2,4092071311,56,Left,4092071313,140,80.8,4092071321,1,,,,,cgbly4uoca30z9ey5h722ej56,Cristina Cubedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519041527,97,5,1,15,17,eqaszp3lzhffqt4f8hmzov72j,1,27.5,-1.2,2023-03-12T11:15:41.131Z,2023-03-12T11:15:50Z,4092071707,56,Back,4092071709,233,112,4092071713,347,,,,,,,,,,,,,,,,,eaebjxv5o929urb7nerrq9qtw,Andrea Carid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519041459,112,5,1,15,17,1qoqz1tyay060cj5aha7rt1lp,0,72.5,101.2,2023-03-12T11:15:41.131Z,2023-03-12T11:15:50Z,4092071325,347,,4092071323,56,Left,4092071743,233,97,,,,,,,,,,,,,,,,cgbly4uoca30z9ey5h722ej56,Cristina Cubedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519041619,98,1,1,15,37,eqaszp3lzhffqt4f8hmzov72j,1,35.8,0,2023-03-12T11:16:01.014Z,2023-03-12T11:16:02Z,4092072125,141,11.3,4092072129,213,0.4,4092072119,107,,4092072127,212,20.8,4092072123,140,53.8,4092072121,56,Right,,,,,,,5zfnimycb0516oj3frebpisk4,Carmen Fresneda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519041629,99,1,1,15,38,eqaszp3lzhffqt4f8hmzov72j,0,53.8,11.3,2023-03-12T11:16:02.198Z,2023-03-12T11:16:03Z,4092072191,140,70.0,4092072189,56,Center,4092072195,212,19.9,4092072193,141,26.4,4092072197,213,0.5,,,,,,,,,,de1rbqfoaq2wyrd2781bxqqc5,Kuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519041647,113,49,1,15,42,1qoqz1tyay060cj5aha7rt1lp,1,28.8,78.5,2023-03-12T11:16:06.157Z,2023-03-12T11:16:06Z,,,,,,,,,,,,,,,,,,,,,,,,,23cz0ftfc2rstsut0wkmntm8l,Paola Soldevila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519041697,114,1,1,15,43,1qoqz1tyay060cj5aha7rt1lp,1,28.8,78.5,2023-03-12T11:16:06.748Z,2023-03-12T11:16:11Z,4092072463,213,3.8,4092072457,140,8.3,4092072459,141,54.5,4092072461,212,27.0,4092072455,56,Back,,,,,,,,,,23cz0ftfc2rstsut0wkmntm8l,Paola Soldevila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519041727,115,1,1,15,48,1qoqz1tyay060cj5aha7rt1lp,1,15.9,49.1,2023-03-12T11:16:11.517Z,2023-03-12T11:16:15Z,4092072641,213,0.1,4092072635,140,52.0,4092072643,1,,4092072633,56,Center,4092072631,155,,4092072639,212,38.1,4092072637,141,54.5,,,,dcbrqeq61r269wyh4k00g3t3o,Carmen Carbonell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519041793,117,44,1,15,52,1qoqz1tyay060cj5aha7rt1lp,1,54.4,39,2023-03-12T11:16:16.333Z,2023-03-12T11:16:22Z,4092072949,233,100,4092072937,56,Center,4092072939,286,,,,,,,,,,,,,,,,,49klmhzbsmlxnkp2w60y66sph,Sheila Guijarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519041757,100,44,1,15,52,eqaszp3lzhffqt4f8hmzov72j,0,45.6,61,2023-03-12T11:16:16.334Z,2023-03-12T11:16:23Z,4092072953,233,117,4092072787,56,Back,4092072789,285,,,,,,,,,,,,,,,,,4jz2cnk91to6lp7cujbzhnwq2,Lena Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519041737,116,1,1,15,53,1qoqz1tyay060cj5aha7rt1lp,1,52,54.5,2023-03-12T11:16:17.036Z,2023-03-12T11:16:55Z,4092072705,213,4.8,4092072695,3,,4092072697,56,Center,4092072699,140,53.2,4092072701,141,26.7,4092072703,212,18.9,,,,,,,49klmhzbsmlxnkp2w60y66sph,Sheila Guijarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519041803,118,3,1,15,58,1qoqz1tyay060cj5aha7rt1lp,0,68.5,5.6,2023-03-12T11:16:22.395Z,2023-03-12T11:16:23Z,4092072987,286,,4092072999,211,,4092072985,56,Right,,,,,,,,,,,,,,,,tfni0bbycqnutwdofnndixd6,Fatou Kanteh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519041817,101,49,1,16,1,eqaszp3lzhffqt4f8hmzov72j,1,29.8,91.8,2023-03-12T11:16:25.366Z,2023-03-12T11:16:25Z,,,,,,,,,,,,,,,,,,,,,,,,,f5c7fj7ce4uklgzn8el0c90d0,Raquel Morcillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519041849,102,1,1,16,2,eqaszp3lzhffqt4f8hmzov72j,1,29.8,91.8,2023-03-12T11:16:25.590Z,2023-03-12T11:16:28Z,4092073195,212,11.5,4092073189,140,19.8,4092073193,141,85.0,4092073187,56,Back,4092073199,213,3.6,,,,,,,,,,f5c7fj7ce4uklgzn8el0c90d0,Raquel Morcillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519041875,103,1,1,16,4,eqaszp3lzhffqt4f8hmzov72j,0,19.8,85,2023-03-12T11:16:28.014Z,2023-03-12T11:16:31Z,4092073343,212,10.2,4092073345,213,6.1,4092073335,155,,4092073341,141,82.7,4092073337,56,Back,4092073339,140,29.4,,,,,,,c4bthgzk7mykmnkyn4142i3v8,Judith Caravaca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519041871,119,61,1,16,7,1qoqz1tyay060cj5aha7rt1lp,1,81.5,15.2,2023-03-12T11:16:30.825Z,2023-03-12T11:16:30Z,4092073323,56,Right,,,,,,,,,,,,,,,,,,,,,,tfni0bbycqnutwdofnndixd6,Fatou Kanteh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519041923,104,1,1,16,8,eqaszp3lzhffqt4f8hmzov72j,1,29.4,82.7,2023-03-12T11:16:32.382Z,2023-03-12T11:16:47Z,4092073597,213,2.3,4092073963,3,,4092073589,56,Back,4092073591,140,22.7,4092073593,141,95.3,4092073595,212,11.1,,,,,,,2j4zvd9upsax6m9vkodcd6vl6,A. Quintero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519041965,120,4,1,16,12,1qoqz1tyay060cj5aha7rt1lp,1,77,4.9,2023-03-12T11:16:36.125Z,2023-03-12T11:43:34Z,4092073775,13,,4092147797,233,105,4092073783,265,,4092073777,56,Right,4092073779,152,,4092073787,286,,,,,,,,dj7z4zsiwjd3xnrb284zt5b6x,Teresa Morató,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519041925,105,4,1,16,12,eqaszp3lzhffqt4f8hmzov72j,0,23,95.1,2023-03-12T11:16:36.126Z,2023-03-12T11:43:34Z,4092073605,152,,4092147819,233,120,4092073609,285,,4092073607,265,,4092073603,56,Back,4092073601,13,,,,,,,,f5c7fj7ce4uklgzn8el0c90d0,Raquel Morcillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519042333,121,1,1,16,58,1qoqz1tyay060cj5aha7rt1lp,0,77.7,3.8,2023-03-12T11:17:22.333Z,2023-03-12T11:17:25Z,4092075633,155,,4092075631,5,,4092075645,213,0.9,4092075639,140,100.0,4092075637,56,Center,4092075635,152,,4092075641,141,50.3,4092075643,212,40.3,3uj4zixqbp5ahu9etu4fl714a,María Llompart,4092075647,1,4092075629,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519042341,106,5,1,17,2,eqaszp3lzhffqt4f8hmzov72j,1,-1.6,50.6,2023-03-12T11:17:25.728Z,2023-03-12T11:43:26Z,4092075703,233,122,4092075695,56,Back,4092075697,346,,,,,,,,,,,,,,,,,f5c7fj7ce4uklgzn8el0c90d0,Raquel Morcillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519042337,122,5,1,17,2,1qoqz1tyay060cj5aha7rt1lp,0,101.6,49.4,2023-03-12T11:17:25.728Z,2023-03-12T11:17:27Z,4092075653,56,Center,4092075711,233,106,4092075669,346,,,,,,,,,,,,,,,,,3uj4zixqbp5ahu9etu4fl714a,María Llompart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519042569,107,1,1,17,25,eqaszp3lzhffqt4f8hmzov72j,0,4.7,59,2023-03-12T11:17:48.815Z,2023-03-12T11:17:53Z,4092076675,213,0.2,4092076665,155,,4092076673,212,45.1,4092076671,141,71.7,4092076663,124,,4092076667,56,Back,4092076679,74,,4092076677,1,,77qiz0pydyy47nrcuqqtcom50,Laura Martínez,4092076669,140,,,,46.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519042573,123,1,1,17,30,1qoqz1tyay060cj5aha7rt1lp,0,53.9,33.3,2023-03-12T11:17:53.676Z,2023-03-12T11:17:54Z,4092076715,212,11.1,4092076709,56,Center,4092076717,213,0.1,4092076707,3,,4092076711,140,64.4,4092076713,141,34.5,,,,,,,3uj4zixqbp5ahu9etu4fl714a,María Llompart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519042593,108,1,1,17,31,eqaszp3lzhffqt4f8hmzov72j,0,39.9,71.1,2023-03-12T11:17:55.398Z,2023-03-12T11:17:56Z,4092076795,140,61.3,4092076793,56,Center,4092076801,213,5.8,4092076797,141,55.4,4092076799,212,24.9,,,,,,,,,,cvq0jg2vh6kxwf0lcpmuf3i8k,Daniela Arques,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519042605,124,1,1,17,32,1qoqz1tyay060cj5aha7rt1lp,0,39.8,44.5,2023-03-12T11:17:56.156Z,2023-03-12T11:17:57Z,4092076869,1,,4092076867,213,6.2,4092076865,212,16.1,4092076857,157,,4092076863,141,42.7,4092076861,140,55.1,4092076859,56,Center,,,,cgbly4uoca30z9ey5h722ej56,Cristina Cubedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519042619,109,61,1,17,35,eqaszp3lzhffqt4f8hmzov72j,0,43.8,56.9,2023-03-12T11:17:58.655Z,2023-03-12T11:17:58Z,4092076915,56,Back,,,,,,,,,,,,,,,,,,,,,,2j4zvd9upsax6m9vkodcd6vl6,A. Quintero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519042637,125,49,1,17,36,1qoqz1tyay060cj5aha7rt1lp,1,53,46,2023-03-12T11:18:00.284Z,2023-03-12T11:18:00Z,,,,,,,,,,,,,,,,,,,,,,,,,3uj4zixqbp5ahu9etu4fl714a,María Llompart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519042683,126,1,1,17,37,1qoqz1tyay060cj5aha7rt1lp,1,53,46,2023-03-12T11:18:00.491Z,2023-03-12T11:18:07Z,4092077225,212,14.2,4092077223,141,54.3,4092077221,140,65.4,4092077227,213,0.4,4092077219,56,Center,,,,,,,,,,3uj4zixqbp5ahu9etu4fl714a,María Llompart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519042685,127,4,1,17,42,1qoqz1tyay060cj5aha7rt1lp,1,68.8,53.4,2023-03-12T11:18:06.156Z,2023-03-12T11:18:11Z,4092077243,286,,4092077235,13,,4092077241,265,,4092077361,233,110,4092077237,56,Center,4092077239,152,,,,,,,,49klmhzbsmlxnkp2w60y66sph,Sheila Guijarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519042705,110,4,1,17,42,eqaszp3lzhffqt4f8hmzov72j,0,31.2,46.6,2023-03-12T11:18:06.157Z,2023-03-12T11:18:11Z,4092077333,265,,4092077331,152,,4092077327,13,,4092077329,56,Back,4092077335,285,,4092077369,233,127,,,,,,,2j4zvd9upsax6m9vkodcd6vl6,A. Quintero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519042889,128,1,1,18,14,1qoqz1tyay060cj5aha7rt1lp,1,67.9,65.5,2023-03-12T11:18:37.516Z,2023-03-12T11:18:52Z,4092078355,155,,4092078367,213,5.5,4092078353,5,,4092078369,1,,4092078807,154,,4092078805,210,15,4092078365,212,33.1,4092078361,140,90.3,3uj4zixqbp5ahu9etu4fl714a,María Llompart,4092078359,56,4092078357,152,,Center,4092078363,141,31.2,1,,,,,,,,,,,,,,,,,,,,,,,,
2519042893,129,15,1,18,18,1qoqz1tyay060cj5aha7rt1lp,1,90.3,31.2,2023-03-12T11:18:42.268Z,2023-03-12T11:18:52Z,4092078833,102,49.1,4092078825,29,,4092078511,20,,4092078821,24,,4092078835,103,19.6,4092078823,78,,4092078839,147,48.6,4092078385,56,Center,cgbly4uoca30z9ey5h722ej56,Cristina Cubedo,4092078837,146,4092078851,233,112,99.1,4092078383,63,,,4092078827,154,,4092078829,55,128,,,,,,,,,,,,,,,,,,
2519042925,112,10,1,18,18,eqaszp3lzhffqt4f8hmzov72j,1,1.8,53.7,2023-03-12T11:18:42.368Z,2023-03-12T11:18:47Z,4092078603,233,129,4092078551,177,,4092078553,178,,4092078557,56,Back,4092078555,182,,,,,,,,,,,77qiz0pydyy47nrcuqqtcom50,Laura Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519042923,111,52,1,18,20,eqaszp3lzhffqt4f8hmzov72j,1,1.8,53.7,2023-03-12T11:18:43.554Z,2023-03-12T11:18:46Z,,,,,,,,,,,,,,,,,,,,,,,,,77qiz0pydyy47nrcuqqtcom50,Laura Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519042959,113,1,1,18,25,eqaszp3lzhffqt4f8hmzov72j,0,9.7,39.4,2023-03-12T11:18:49.280Z,2023-03-12T11:18:50Z,4092078725,212,48.2,4092078721,140,47.3,4092078723,141,0.0,4092078719,56,Back,4092078727,213,5.7,4092078729,1,,4092078717,199,,,,,77qiz0pydyy47nrcuqqtcom50,Laura Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519042963,114,5,1,18,27,eqaszp3lzhffqt4f8hmzov72j,0,40.3,-1.3,2023-03-12T11:18:50.812Z,2023-03-12T11:19:21Z,4092079859,233,130,4092078741,56,Back,4092078743,347,,,,,,,,,,,,,,,,,77qiz0pydyy47nrcuqqtcom50,Laura Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519043173,130,5,1,18,27,1qoqz1tyay060cj5aha7rt1lp,1,59.7,101.3,2023-03-12T11:18:50.812Z,2023-03-12T11:43:27Z,4092079845,347,,4092079851,233,114,4092079843,56,Left,,,,,,,,,,,,,,,,cgbly4uoca30z9ey5h722ej56,Cristina Cubedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519043367,131,1,1,19,29,1qoqz1tyay060cj5aha7rt1lp,1,63.8,100,2023-03-12T11:19:52.636Z,2023-03-12T11:19:54Z,4092080933,56,Back,4092080931,107,,4092080939,212,34.8,4092080937,141,94.2,4092080935,140,31.0,4092080941,213,3.3,4092080943,1,,,,,3qg0fby2m8ua25w931ubn8mc4,Albeta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519043403,132,1,1,19,30,1qoqz1tyay060cj5aha7rt1lp,1,31,94.2,2023-03-12T11:19:53.963Z,2023-03-12T11:19:58Z,4092081127,56,Back,4092081129,140,19.1,4092081135,213,4.3,4092081133,212,31.4,4092081131,141,51.8,,,,,,,,,,cgbly4uoca30z9ey5h722ej56,Cristina Cubedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519043425,133,1,1,19,35,1qoqz1tyay060cj5aha7rt1lp,1,22.1,46.3,2023-03-12T11:19:58.475Z,2023-03-12T11:20:30Z,4092081265,212,21.4,4092081263,141,18.6,4092081259,56,Back,4092081261,140,31.7,4092081267,213,5.2,,,,,,,,,,dcbrqeq61r269wyh4k00g3t3o,Carmen Carbonell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
