id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/8/value,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist
2500356031,9,1,1,0,23,cd1ottifbgcfrn6pdrdpwt7z0,1,90.7,21.6,2023-01-24T20:03:52.115Z,2023-01-24T20:03:53Z,3993612161,213,2.1,3993612153,56,Center,3993612159,212,15.6,3993612157,141,41.5,3993612155,140,83.3,,,,,,,,,,er6khxd9z3wfjekigs4nxf8q,Asun Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500356229,10,1,1,0,24,cd1ottifbgcfrn6pdrdpwt7z0,1,83.3,41.5,2023-01-24T20:03:53.155Z,2023-01-24T20:04:08Z,3993613063,213,5.3,3993613061,212,13.6,3993613057,140,90.3,3993613059,141,24.7,3993613055,56,Center,,,,,,,,,,5w3y2f2ydr2ecq90cdzbn6ns9,Anna Torrodà,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500391507,380,1,1,0,30,cd1ottifbgcfrn6pdrdpwt7z0,1,71.7,23.3,2023-01-24T20:03:58.269Z,2023-01-24T20:56:30Z,3993788661,140,63.5,3993788671,213,2.2,3993788669,212,14.1,3993788665,141,39.8,3993788659,56,Center,,,,,,,,,,er6khxd9z3wfjekigs4nxf8q,Asun Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500356231,11,50,1,0,36,cd1ottifbgcfrn6pdrdpwt7z0,1,74,25.7,2023-01-24T20:04:05.130Z,2023-01-24T20:56:14Z,3993613091,286,,3993613209,233,4,3993613089,56,Center,,,,,,,,,,,,,,,,5w3y2f2ydr2ecq90cdzbn6ns9,Anna Torrodà,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500356199,4,7,1,0,36,1qoqz1tyay060cj5aha7rt1lp,1,26,74.3,2023-01-24T20:04:05.131Z,2023-01-24T20:53:42Z,3993612937,285,,3993612935,56,Back,3993613149,233,11,,,,,,,,,,,,,,,,4kqwr8xb2ydw2v32thgb5sk5w,Bicho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500356205,5,49,1,0,38,1qoqz1tyay060cj5aha7rt1lp,1,41.1,70.2,2023-01-24T20:04:07.027Z,2023-01-24T20:53:47Z,,,,,,,,,,,,,,,,,,,,,,,,,3mgkmvazmdqvhtnkkigc24e3u,Belén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500356241,6,1,1,0,39,1qoqz1tyay060cj5aha7rt1lp,1,41.1,70.2,2023-01-24T20:04:07.378Z,2023-01-24T20:53:51Z,3993613133,213,4.5,3993613131,212,13.5,3993613127,140,38.0,3993613129,141,50.9,3993613125,56,Back,,,,,,,,,,3mgkmvazmdqvhtnkkigc24e3u,Belén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500356263,7,3,1,0,40,1qoqz1tyay060cj5aha7rt1lp,0,34.8,61.8,2023-01-24T20:04:08.923Z,2023-01-24T20:04:11Z,3993613221,56,Back,3993613223,286,,3993613291,233,12,,,,,,,,,,,,,,,,4bpis8gkfy9n5pknxuw40hus4,Cienfu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500356267,12,7,1,0,40,cd1ottifbgcfrn6pdrdpwt7z0,1,65.2,38.2,2023-01-24T20:04:08.924Z,2023-01-24T20:04:11Z,3993613285,285,,3993613277,233,7,3993613241,56,Center,,,,,,,,,,,,,,,,5w3y2f2ydr2ecq90cdzbn6ns9,Anna Torrodà,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500356269,13,49,1,0,41,cd1ottifbgcfrn6pdrdpwt7z0,1,68.3,29.1,2023-01-24T20:04:10.131Z,2023-01-24T20:04:10Z,,,,,,,,,,,,,,,,,,,,,,,,,5w3y2f2ydr2ecq90cdzbn6ns9,Anna Torrodà,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500356295,14,4,1,0,43,cd1ottifbgcfrn6pdrdpwt7z0,1,66.2,34.5,2023-01-24T20:04:11.427Z,2023-01-24T20:04:16Z,3993613387,56,Center,3993613621,233,8,3993613389,152,,3993613383,13,,3993613397,286,,3993613393,265,,,,,,,,5w3y2f2ydr2ecq90cdzbn6ns9,Anna Torrodà,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500356331,8,4,1,0,43,1qoqz1tyay060cj5aha7rt1lp,0,33.8,65.5,2023-01-24T20:04:11.428Z,2023-01-24T20:54:02Z,3993613563,13,,3993613569,265,,3993613795,233,14,3993613567,152,,3993613571,285,,3993613565,56,Back,,,,,,,79zpaj24j11e9aajt7vmjf88a,Estefa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500356839,15,1,1,1,16,cd1ottifbgcfrn6pdrdpwt7z0,0,67.8,18.3,2023-01-24T20:04:44.642Z,2023-01-24T20:57:18Z,3993616299,56,Center,3993616297,152,,3993616293,5,,3993616305,141,67.0,3993616303,140,92.4,3993616309,213,0.9,3993616307,212,42.0,3993616313,1,,5o5f6l99dzhim5k1jnnmog6hh,Bea Beltrán,3993616295,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500356865,9,12,1,1,19,1qoqz1tyay060cj5aha7rt1lp,1,12.6,36,2023-01-24T20:04:47.299Z,2023-01-24T20:54:24Z,3993616447,213,5.7,3993616441,141,16.2,3993616435,56,Back,3993616455,15,,3993616437,140,31.6,3993616445,212,24.1,,,,,,,49klmhzbsmlxnkp2w60y66sph,Sheila Guijarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500356915,10,49,1,1,22,1qoqz1tyay060cj5aha7rt1lp,1,28.8,25.6,2023-01-24T20:04:51.154Z,2023-01-24T20:54:34Z,,,,,,,,,,,,,,,,,,,,,,,,,5mk5a6g9962zs1f0dgv2g3o45,Nerea Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500356929,11,1,1,1,22,1qoqz1tyay060cj5aha7rt1lp,0,28.8,25.6,2023-01-24T20:04:51.226Z,2023-01-24T20:54:36Z,3993616775,1,,3993616763,157,,3993616769,141,47.5,3993616767,140,41.8,3993616765,56,Back,3993616773,213,0.8,3993616771,212,20.2,,,,5mk5a6g9962zs1f0dgv2g3o45,Nerea Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500391033,379,49,1,1,25,cd1ottifbgcfrn6pdrdpwt7z0,1,61.2,54.2,2023-01-24T20:04:53.269Z,2023-01-24T20:55:43Z,,,,,,,,,,,,,,,,,,,,,,,,,5w3y2f2ydr2ecq90cdzbn6ns9,Anna Torrodà,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500356971,16,1,1,1,26,cd1ottifbgcfrn6pdrdpwt7z0,1,60.5,42.7,2023-01-24T20:04:54.466Z,2023-01-24T20:04:56Z,3993616959,140,63.6,3993616957,56,Center,3993616963,212,10.3,3993616961,141,28.3,3993616965,213,5.0,,,,,,,,,,5w3y2f2ydr2ecq90cdzbn6ns9,Anna Torrodà,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500357001,17,1,1,1,27,cd1ottifbgcfrn6pdrdpwt7z0,1,63.6,28.3,2023-01-24T20:04:55.355Z,2023-01-24T20:55:28Z,3993617095,56,Center,3993617093,155,,3993617097,140,75.9,3993617099,141,54.3,3993617103,213,0.9,3993617101,212,21.9,,,,,,,2qh8rg0ekcnh8qjvnnrpc9olx,L. Bakker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500390631,377,61,1,1,28,cd1ottifbgcfrn6pdrdpwt7z0,0,71.4,59.3,2023-01-24T20:04:56.269Z,2023-01-24T20:55:31Z,3993784411,56,Center,,,,,,,,,,,,,,,,,,,,,,5cpnfg3x95yjy00c6h2g22tp1,Marta Carro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500357127,12,1,1,1,28,1qoqz1tyay060cj5aha7rt1lp,0,24.2,34.5,2023-01-24T20:04:56.459Z,2023-01-24T20:55:07Z,3993783873,56,Back,3993783881,213,4.9,3993783879,212,2.0,3993783877,141,31.6,3993783875,140,24.6,,,,,,,,,,4bpis8gkfy9n5pknxuw40hus4,Cienfu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500390685,378,61,1,1,29,cd1ottifbgcfrn6pdrdpwt7z0,1,71.4,59.3,2023-01-24T20:04:57.269Z,2023-01-24T20:55:33Z,3993784637,56,Center,,,,,,,,,,,,,,,,,,,,,,5cpnfg3x95yjy00c6h2g22tp1,Marta Carro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500357003,18,43,1,1,29,cd1ottifbgcfrn6pdrdpwt7z0,1,0,0,2023-01-24T20:04:58.002Z,2023-01-24T20:05:59Z,3993621207,144,50,3993617107,56,Center,3993617109,286,0,,,,,,,,,,,,,,,,er6khxd9z3wfjekigs4nxf8q,Asun Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500357133,13,49,1,1,30,1qoqz1tyay060cj5aha7rt1lp,1,22.1,32,2023-01-24T20:04:58.763Z,2023-01-24T20:55:47Z,,,,,,,,,,,,,,,,,,,,,,,,,cehjx04vym880gqogj4djdiad,Y. Giménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500357139,14,1,1,1,31,1qoqz1tyay060cj5aha7rt1lp,1,24.4,31.4,2023-01-24T20:04:59.971Z,2023-01-24T20:55:57Z,3993786295,141,32.0,3993786293,140,46.2,3993786291,56,Back,3993786299,213,0.0,3993786297,212,22.9,,,,,,,,,,cehjx04vym880gqogj4djdiad,Y. Giménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500391289,402,1,1,1,35,1qoqz1tyay060cj5aha7rt1lp,1,52.1,9.8,2023-01-24T20:05:03.269Z,2023-01-24T20:56:07Z,3993787563,140,42.4,3993787569,213,3.3,3993787567,212,10.3,3993787561,56,Back,3993787565,141,7.6,,,,,,,,,,49klmhzbsmlxnkp2w60y66sph,Sheila Guijarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500357235,15,1,1,1,40,1qoqz1tyay060cj5aha7rt1lp,1,31.8,13.1,2023-01-24T20:05:08.867Z,2023-01-24T20:05:14Z,3993618189,56,Back,3993618195,212,40.7,3993618199,1,,3993618191,140,26.8,3993618197,213,1.7,3993618193,141,72.4,,,,,,,5mk5a6g9962zs1f0dgv2g3o45,Nerea Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500357241,16,1,1,1,45,1qoqz1tyay060cj5aha7rt1lp,1,22.4,68.2,2023-01-24T20:05:14.229Z,2023-01-24T20:56:25Z,3993788465,140,9.7,3993788471,213,3.9,3993788463,56,Back,3993788469,212,18.7,3993788467,141,48.9,,,,,,,,,,61103f3yhhms1lylloihvbrv9,Ainoa Campo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500357293,17,1,1,1,48,1qoqz1tyay060cj5aha7rt1lp,1,12,46,2023-01-24T20:05:16.938Z,2023-01-24T20:05:19Z,3993618489,213,0.3,3993618481,56,Back,3993618487,212,17.2,3993618483,140,27.7,3993618485,141,53.1,,,,,,,,,,dcbrqeq61r269wyh4k00g3t3o,Carmen Carbonell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500357329,18,1,1,1,51,1qoqz1tyay060cj5aha7rt1lp,1,28.3,54.3,2023-01-24T20:05:19.514Z,2023-01-24T20:05:22Z,3993618655,56,Back,3993618665,213,2.5,3993618659,141,72.0,3993618657,140,14.3,3993618661,212,19.0,,,,,,,,,,4kqwr8xb2ydw2v32thgb5sk5w,Bicho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500357393,19,1,1,1,54,1qoqz1tyay060cj5aha7rt1lp,1,13.6,70.9,2023-01-24T20:05:22.834Z,2023-01-24T20:56:44Z,3993618965,213,5.0,3993618963,212,25.8,3993618961,141,34.8,3993618957,56,Back,3993618959,140,21.2,,,,,,,,,,61103f3yhhms1lylloihvbrv9,Ainoa Campo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500357395,20,1,1,2,0,1qoqz1tyay060cj5aha7rt1lp,1,22.5,54.6,2023-01-24T20:05:29.189Z,2023-01-24T20:57:08Z,3993790281,56,Back,3993790289,213,0.6,3993790287,212,4.1,3993790283,140,25.8,3993790285,141,57.9,,,,,,,,,,cehjx04vym880gqogj4djdiad,Y. Giménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500357401,21,1,1,2,1,1qoqz1tyay060cj5aha7rt1lp,0,34.8,57.5,2023-01-24T20:05:29.347Z,2023-01-24T20:57:06Z,3993790705,141,33.2,3993790709,213,5.3,3993790707,212,19.2,3993790701,56,Back,3993790703,140,44.2,,,,,,,,,,4kqwr8xb2ydw2v32thgb5sk5w,Bicho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500357425,19,49,1,2,2,cd1ottifbgcfrn6pdrdpwt7z0,1,56.2,68.1,2023-01-24T20:05:31.026Z,2023-01-24T20:05:31Z,,,,,,,,,,,,,,,,,,,,,,,,,5o5f6l99dzhim5k1jnnmog6hh,Bea Beltrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500357623,20,1,1,2,8,cd1ottifbgcfrn6pdrdpwt7z0,1,59.2,80,2023-01-24T20:05:36.322Z,2023-01-24T20:05:43Z,3993620027,213,4.7,3993620021,140,59.2,3993620029,1,,3993620023,141,30.4,3993620025,212,33.7,3993620019,56,Center,,,,,,,5o5f6l99dzhim5k1jnnmog6hh,Bea Beltrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500357637,21,1,1,2,14,cd1ottifbgcfrn6pdrdpwt7z0,1,59.4,29.8,2023-01-24T20:05:43.234Z,2023-01-24T20:05:44Z,3993620121,213,3.8,3993620117,141,15.8,3993620119,212,15.5,3993620113,56,Back,3993620115,140,47.8,,,,,,,,,,2qh8rg0ekcnh8qjvnnrpc9olx,L. Bakker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500357679,22,1,1,2,16,cd1ottifbgcfrn6pdrdpwt7z0,1,47.8,15.8,2023-01-24T20:05:44.402Z,2023-01-24T20:05:46Z,3993620321,213,5.4,3993620315,140,55.4,3993620313,56,Right,3993620317,141,2.6,3993620319,212,12.0,,,,,,,,,,2me13zmgmf0r0wtsjmxid1zvt,Berta Pujadas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500357761,23,1,1,2,18,cd1ottifbgcfrn6pdrdpwt7z0,1,55.4,2.6,2023-01-24T20:05:46.706Z,2023-01-24T20:57:52Z,3993620711,141,18.8,3993620713,212,11.2,3993620709,140,57.2,3993620707,56,Right,3993620715,213,1.4,,,,,,,,,,er6khxd9z3wfjekigs4nxf8q,Asun Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500357763,24,1,1,2,19,cd1ottifbgcfrn6pdrdpwt7z0,0,53.3,32,2023-01-24T20:05:47.530Z,2023-01-24T21:01:41Z,3993794237,212,12.3,3993794239,213,5.6,3993620719,56,Center,3993794233,140,62.7,3993794235,141,21.3,,,,,,,,,,2me13zmgmf0r0wtsjmxid1zvt,Berta Pujadas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500392241,403,1,1,2,20,1qoqz1tyay060cj5aha7rt1lp,0,45,77.1,2023-01-24T20:05:48.269Z,2023-01-24T20:57:47Z,3993792809,140,47.7,3993792815,213,5.6,3993792811,141,74.0,3993792813,212,3.5,3993792097,56,Back,,,,,,,,,,49klmhzbsmlxnkp2w60y66sph,Sheila Guijarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500392731,381,61,1,2,25,cd1ottifbgcfrn6pdrdpwt7z0,1,63.7,20.1,2023-01-24T20:05:53.269Z,2023-01-24T20:58:20Z,3993794439,56,Right,,,,,,,,,,,,,,,,,,,,,,5w3y2f2ydr2ecq90cdzbn6ns9,Anna Torrodà,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500392769,382,61,1,2,26,cd1ottifbgcfrn6pdrdpwt7z0,0,57.4,28.2,2023-01-24T20:05:54.269Z,2023-01-24T20:58:24Z,3993794637,56,Center,,,,,,,,,,,,,,,,,,,,,,2me13zmgmf0r0wtsjmxid1zvt,Berta Pujadas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500357783,23,4,1,2,27,1qoqz1tyay060cj5aha7rt1lp,1,42.8,72.9,2023-01-24T20:05:55.706Z,2023-01-24T21:01:56Z,3993620819,10,,3993620821,56,Back,3993620823,152,,3993621061,233,25,3993620825,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500357825,25,4,1,2,27,cd1ottifbgcfrn6pdrdpwt7z0,0,57.2,27.1,2023-01-24T20:05:55.707Z,2023-01-24T20:58:35Z,3993620971,56,Center,3993620973,152,,3993621069,233,23,3993620969,10,,3993620975,285,,,,,,,,,,,5cpnfg3x95yjy00c6h2g22tp1,Marta Carro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500358127,24,1,1,2,48,1qoqz1tyay060cj5aha7rt1lp,1,42.2,35.8,2023-01-24T20:06:16.514Z,2023-01-24T20:58:00Z,3993622553,56,Right,3993793467,189,,3993622551,152,,3993622559,212,20.8,3993622557,141,11.9,3993622549,5,,3993622561,213,5.4,3993622555,140,54.5,23cz0ftfc2rstsut0wkmntm8l,Paola Soldevila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500358143,25,1,1,2,50,1qoqz1tyay060cj5aha7rt1lp,1,54.5,11.9,2023-01-24T20:06:18.747Z,2023-01-24T20:06:19Z,3993622663,213,5.9,3993622661,212,16.1,3993622655,56,Right,3993622657,140,68.7,3993622659,141,3.1,,,,,,,,,,cehjx04vym880gqogj4djdiad,Y. Giménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500358169,26,1,1,2,51,1qoqz1tyay060cj5aha7rt1lp,1,68.7,3.1,2023-01-24T20:06:19.730Z,2023-01-24T20:06:21Z,3993622779,141,24.0,3993622783,213,0.4,3993622777,140,98.0,3993622781,212,33.9,3993622775,56,Center,3993622785,1,,,,,,,,5mk5a6g9962zs1f0dgv2g3o45,Nerea Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
