id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/8/value,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,assist,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2500336885,233,1,1,30,34,eqaszp3lzhffqt4f8hmzov72j,1,44.1,82.9,2023-01-24T19:31:30.121Z,2023-01-24T19:31:32Z,3993520161,141,95.4,3993520165,213,0.5,3993520163,212,16.5,3993520157,56,Left,3993520159,140,57.6,,,,,,,,,,2j4zvd9upsax6m9vkodcd6vl6,A. Quintero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500336889,234,61,1,30,36,eqaszp3lzhffqt4f8hmzov72j,0,57.6,95.4,2023-01-24T19:31:32.238Z,2023-01-24T19:31:32Z,3993520173,56,Left,,,,,,,,,,,,,,,,,,,,,,bwefhg110kbph4g04in7ynu38,Astrid Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500336897,270,49,1,30,37,djz9e25b9zuiu5rmv1zha3i6f,1,37.1,4.6,2023-01-24T19:31:33.322Z,2023-01-24T19:31:33Z,,,,,,,,,,,,,,,,,,,,,,,,,5xlqh4i9zb5daj4khs1mbbxpm,Nuria Ligero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500336929,271,1,1,30,38,djz9e25b9zuiu5rmv1zha3i6f,1,37.1,4.6,2023-01-24T19:31:33.897Z,2023-01-24T19:31:37Z,3993520351,56,Back,3993520361,1,,3993520355,141,35.3,3993520353,140,8.6,3993520359,213,2.5,3993520357,212,36.5,,,,,,,5xlqh4i9zb5daj4khs1mbbxpm,Nuria Ligero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500336967,272,1,1,30,41,djz9e25b9zuiu5rmv1zha3i6f,0,8.6,35.3,2023-01-24T19:31:37.177Z,2023-01-24T19:31:42Z,3993520479,56,Back,3993520485,212,40.6,3993520481,140,41.7,3993520487,213,5.7,3993520483,141,4.3,3993520477,157,,3993520489,1,,,,,5zhcjr5kxyxd2jmq1wel3ug9h,G. Thalmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500336957,235,8,1,30,44,eqaszp3lzhffqt4f8hmzov72j,1,55,94.8,2023-01-24T19:31:40.401Z,2023-01-24T19:31:40Z,3993520447,56,Left,,,,,,,,,,,,,,,,,,,,,,f5c7fj7ce4uklgzn8el0c90d0,Raquel Morcillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500336961,236,49,1,30,45,eqaszp3lzhffqt4f8hmzov72j,1,64.7,89.6,2023-01-24T19:31:41.370Z,2023-01-24T19:31:41Z,,,,,,,,,,,,,,,,,,,,,,,,,de1rbqfoaq2wyrd2781bxqqc5,Kuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500336965,237,50,1,30,46,eqaszp3lzhffqt4f8hmzov72j,1,63.6,86,2023-01-24T19:31:41.776Z,2023-01-24T19:31:46Z,3993520641,233,273,3993520471,56,Left,3993520473,286,,,,,,,,,,,,,,,,,de1rbqfoaq2wyrd2781bxqqc5,Kuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500337001,273,7,1,30,46,djz9e25b9zuiu5rmv1zha3i6f,0,36.4,14,2023-01-24T19:31:41.777Z,2023-01-24T19:34:02Z,3993520615,56,Back,3993520617,285,,3993520637,233,237,,,,,,,,,,,,,,,,1nhju64j5loikn6t0j9m6au39,Leles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500336969,238,61,1,30,46,eqaszp3lzhffqt4f8hmzov72j,0,65.1,89.4,2023-01-24T19:31:42.354Z,2023-01-24T19:34:03Z,3993520497,56,Left,,,,,,,,,,,,,,,,,,,,,,de1rbqfoaq2wyrd2781bxqqc5,Kuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500337011,274,1,1,30,50,djz9e25b9zuiu5rmv1zha3i6f,0,31.1,24.5,2023-01-24T19:31:46.265Z,2023-01-24T19:31:48Z,3993520677,56,Center,3993520675,157,,3993520681,141,43.3,3993520679,140,71.0,3993520685,213,0.3,3993520683,212,43.8,3993520687,1,,,,,24bz5vlm76nrqcnblyxfkt8x6,Victoria Benitez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500337053,239,1,1,30,54,eqaszp3lzhffqt4f8hmzov72j,0,26.4,49.1,2023-01-24T19:31:50.321Z,2023-01-24T19:34:05Z,3993520873,56,Center,3993520881,213,0.3,3993520879,212,41.0,3993520877,141,67.8,3993520883,1,,3993520871,157,,3993520875,140,63.5,,,,77qiz0pydyy47nrcuqqtcom50,Laura Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500337051,275,44,1,30,57,djz9e25b9zuiu5rmv1zha3i6f,1,35.6,34.2,2023-01-24T19:31:52.744Z,2023-01-24T19:31:54Z,3993520865,56,Back,3993520943,233,240,3993520867,285,,,,,,,,,,,,,,,,,24bz5vlm76nrqcnblyxfkt8x6,Victoria Benitez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500337057,240,44,1,30,57,eqaszp3lzhffqt4f8hmzov72j,0,64.4,65.8,2023-01-24T19:31:52.745Z,2023-01-24T19:31:54Z,3993520903,286,,3993520947,233,275,3993520901,56,Center,,,,,,,,,,,,,,,,5lwte3qujkcw20jcc691itbdh,Raquel Pinel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500337079,276,1,1,30,57,djz9e25b9zuiu5rmv1zha3i6f,1,34.5,36.4,2023-01-24T19:31:52.945Z,2023-01-24T19:31:56Z,3993521007,56,Back,3993521005,3,,3993521013,212,9.1,3993521009,140,40.3,3993521011,141,26.5,3993521015,213,5.4,,,,,,,24bz5vlm76nrqcnblyxfkt8x6,Victoria Benitez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500337083,277,61,1,31,0,djz9e25b9zuiu5rmv1zha3i6f,1,40.3,26.5,2023-01-24T19:31:55.993Z,2023-01-24T19:32:01Z,3993521031,56,Back,,,,,,,,,,,,,,,,,,,,,,9742qffzdwiz9y3y7et40863t,Natalia Montilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500337087,278,49,1,31,1,djz9e25b9zuiu5rmv1zha3i6f,1,37.1,25.1,2023-01-24T19:31:56.729Z,2023-01-24T19:31:56Z,,,,,,,,,,,,,,,,,,,,,,,,,24bz5vlm76nrqcnblyxfkt8x6,Victoria Benitez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500337101,279,50,1,31,2,djz9e25b9zuiu5rmv1zha3i6f,1,40,15.6,2023-01-24T19:31:58.037Z,2023-01-24T19:31:59Z,3993521099,56,Back,3993521101,286,,3993521163,233,241,,,,,,,,,,,,,,,,24bz5vlm76nrqcnblyxfkt8x6,Victoria Benitez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500337109,241,7,1,31,2,eqaszp3lzhffqt4f8hmzov72j,1,60,84.4,2023-01-24T19:31:58.038Z,2023-01-24T19:31:59Z,3993521137,285,,3993521159,233,279,3993521133,167,,3993521135,56,Left,,,,,,,,,,,,,de1rbqfoaq2wyrd2781bxqqc5,Kuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500337115,242,5,1,31,3,eqaszp3lzhffqt4f8hmzov72j,0,62.5,101.8,2023-01-24T19:31:58.832Z,2023-01-24T19:36:56Z,3993521263,233,280,3993521155,56,Left,3993521157,347,,,,,,,,,,,,,,,,,de1rbqfoaq2wyrd2781bxqqc5,Kuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500337137,280,5,1,31,3,djz9e25b9zuiu5rmv1zha3i6f,1,37.5,-1.8,2023-01-24T19:31:58.832Z,2023-01-24T19:32:01Z,3993521241,347,,3993521239,56,Back,3993521259,233,242,,,,,,,,,,,,,,,,24bz5vlm76nrqcnblyxfkt8x6,Victoria Benitez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500337331,281,1,1,31,30,djz9e25b9zuiu5rmv1zha3i6f,1,44.4,0,2023-01-24T19:32:26.424Z,2023-01-24T19:32:28Z,3993522141,140,45.0,3993522145,212,7.4,3993522139,56,Back,3993522143,141,9.2,3993522147,213,1.5,3993522137,107,,,,,,,,5xlqh4i9zb5daj4khs1mbbxpm,Nuria Ligero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500337337,282,61,1,31,32,djz9e25b9zuiu5rmv1zha3i6f,0,45.1,8.9,2023-01-24T19:32:28.408Z,2023-01-24T19:32:28Z,3993522163,56,Back,,,,,,,,,,,,,,,,,,,,,,1nhju64j5loikn6t0j9m6au39,Leles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500337371,243,5,1,31,33,eqaszp3lzhffqt4f8hmzov72j,1,54.5,101.4,2023-01-24T19:32:29.099Z,2023-01-24T19:32:35Z,3993522313,56,Left,3993522315,347,,3993522329,233,283,,,,,,,,,,,,,,,,de1rbqfoaq2wyrd2781bxqqc5,Kuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500337341,283,5,1,31,33,djz9e25b9zuiu5rmv1zha3i6f,0,45.5,-1.4,2023-01-24T19:32:29.099Z,2023-01-24T19:36:56Z,3993522171,347,,3993522343,233,243,3993522169,56,Back,,,,,,,,,,,,,,,,1nhju64j5loikn6t0j9m6au39,Leles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500337479,244,1,1,31,48,eqaszp3lzhffqt4f8hmzov72j,1,55.3,100,2023-01-24T19:32:44.687Z,2023-01-24T19:32:46Z,3993522803,1,,3993522795,140,76.2,3993522791,107,,3993522801,213,6.1,3993522797,141,96.9,3993522793,56,Left,3993522799,212,22.1,,,,f5c7fj7ce4uklgzn8el0c90d0,Raquel Morcillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500337497,245,1,1,31,50,eqaszp3lzhffqt4f8hmzov72j,0,75.9,96.8,2023-01-24T19:32:46.468Z,2023-01-24T19:32:48Z,3993522879,141,71.1,3993522877,140,77.9,3993522881,212,17.6,3993522873,3,,3993522875,56,Center,3993522883,213,4.8,,,,,,,bwefhg110kbph4g04in7ynu38,Astrid Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500337501,284,49,1,31,52,djz9e25b9zuiu5rmv1zha3i6f,1,24.4,26.9,2023-01-24T19:32:48.577Z,2023-01-24T19:32:48Z,,,,,,,,,,,,,,,,,,,,,,,,,2dsgmfs9crnzz3425si3m9uj9,Dorine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500337587,285,1,1,31,53,djz9e25b9zuiu5rmv1zha3i6f,1,23.4,30.2,2023-01-24T19:32:49.513Z,2023-01-24T19:32:58Z,3993523295,56,Back,3993523303,213,2.6,3993523301,212,23.3,3993523297,140,4.0,3993523299,141,46.7,,,,,,,,,,2dsgmfs9crnzz3425si3m9uj9,Dorine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500337609,286,1,1,32,2,djz9e25b9zuiu5rmv1zha3i6f,1,6.8,68.4,2023-01-24T19:32:58.336Z,2023-01-24T19:33:01Z,3993523423,141,85.1,3993523427,213,0.4,3993523421,140,32.8,3993523419,56,Back,3993523425,212,29.6,3993523417,155,,,,,,,,5zhcjr5kxyxd2jmq1wel3ug9h,G. Thalmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500337617,287,44,1,32,5,djz9e25b9zuiu5rmv1zha3i6f,1,35.2,87.6,2023-01-24T19:33:01.259Z,2023-01-24T19:33:02Z,3993523477,233,246,3993523459,285,,3993523457,56,Back,,,,,,,,,,,,,,,,4ngzyppqh4iaqqy0vrynwz66s,Violeta García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500337607,246,44,1,32,5,eqaszp3lzhffqt4f8hmzov72j,0,64.8,12.4,2023-01-24T19:33:01.260Z,2023-01-24T19:33:02Z,3993523415,286,,3993523497,233,287,3993523413,56,Right,,,,,,,,,,,,,,,,9wa7byb078u86r3x5bvzgkogl,O. Oprea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500337639,288,1,1,32,5,djz9e25b9zuiu5rmv1zha3i6f,1,32.9,84.9,2023-01-24T19:33:01.593Z,2023-01-24T19:33:05Z,3993523595,56,Back,3993523601,212,11.7,3993523591,3,,3993523597,140,44.0,3993523599,141,83.1,3993523593,168,,3993523603,213,6.2,,,,4ngzyppqh4iaqqy0vrynwz66s,Violeta García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500337641,289,50,1,32,8,djz9e25b9zuiu5rmv1zha3i6f,1,50.8,89.2,2023-01-24T19:33:04.367Z,2023-01-24T19:37:00Z,3993523609,56,Left,3993523651,233,247,3993523611,286,,,,,,,,,,,,,,,,,et6offb5y91ch6mlol3dwcd0p,R. Babajide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500337647,247,7,1,32,8,eqaszp3lzhffqt4f8hmzov72j,0,49.2,10.8,2023-01-24T19:33:04.368Z,2023-01-24T19:33:33Z,3993523641,233,289,3993523639,285,,3993523637,56,Back,,,,,,,,,,,,,,,,2j4zvd9upsax6m9vkodcd6vl6,A. Quintero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500337725,291,61,1,32,10,djz9e25b9zuiu5rmv1zha3i6f,1,44,97.8,2023-01-24T19:33:06.033Z,2023-01-24T19:33:32Z,3993523947,56,Back,,,,,,,,,,,,,,,,,,,,,,et6offb5y91ch6mlol3dwcd0p,R. Babajide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500337651,248,5,1,32,10,eqaszp3lzhffqt4f8hmzov72j,1,53.2,-0.8,2023-01-24T19:33:06.118Z,2023-01-24T19:33:19Z,3993523659,347,,3993523657,56,Right,3993523713,233,290,,,,,,,,,,,,,,,,2j4zvd9upsax6m9vkodcd6vl6,A. Quintero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500337657,290,5,1,32,10,djz9e25b9zuiu5rmv1zha3i6f,0,46.8,100.8,2023-01-24T19:33:06.118Z,2023-01-24T19:36:56Z,3993523709,233,248,3993523707,347,,3993523705,56,Back,,,,,,,,,,,,,,,,et6offb5y91ch6mlol3dwcd0p,R. Babajide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500337745,249,1,1,32,26,eqaszp3lzhffqt4f8hmzov72j,1,64.8,0,2023-01-24T19:33:22.380Z,2023-01-24T19:33:23Z,3993524041,140,77.1,3993524039,56,Center,3993524045,212,23.6,3993524043,141,27.4,3993524047,213,1.0,3993524037,107,,3993524049,1,,,,,9wa7byb078u86r3x5bvzgkogl,O. Oprea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500337783,250,4,1,32,31,eqaszp3lzhffqt4f8hmzov72j,1,78.2,26.5,2023-01-24T19:33:26.941Z,2023-01-24T19:33:29Z,3993524349,233,292,3993524235,13,,3993524237,294,,3993524243,286,,3993524241,152,,3993524239,56,Center,,,,,,,5lwte3qujkcw20jcc691itbdh,Raquel Pinel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500337799,292,4,1,32,31,djz9e25b9zuiu5rmv1zha3i6f,0,21.8,73.5,2023-01-24T19:33:26.942Z,2023-01-24T19:33:29Z,3993524319,285,,3993524375,233,250,3993524311,13,,3993524315,56,Back,3993524313,294,,3993524317,152,,,,,,,,2dsgmfs9crnzz3425si3m9uj9,Dorine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500338115,251,1,1,33,14,eqaszp3lzhffqt4f8hmzov72j,0,77.9,18,2023-01-24T19:34:09.972Z,2023-01-24T19:34:53Z,3993525849,152,,3993525859,213,1.1,3993525851,56,Center,3993525843,2,,3993525847,155,,3993525855,141,48.7,3993525853,140,87.3,3993525845,5,,f5c7fj7ce4uklgzn8el0c90d0,Raquel Morcillo,3993525857,212,,,,,,,,,,,,23.1,,,,,,,,,,,,,,,
2500338119,293,12,1,33,14,djz9e25b9zuiu5rmv1zha3i6f,1,8.5,56.6,2023-01-24T19:34:10.544Z,2023-01-24T19:34:11Z,3993525869,140,30.3,3993525871,141,62.4,3993525893,15,,3993525875,213,0.2,3993525873,212,23.2,3993525867,56,Back,,,,,,,24bz5vlm76nrqcnblyxfkt8x6,Victoria Benitez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500338125,294,3,1,33,17,djz9e25b9zuiu5rmv1zha3i6f,0,37.2,63.6,2023-01-24T19:34:12.735Z,2023-01-24T19:54:24Z,3993530041,286,,3993525909,56,Back,3993530037,233,253,,,,,,,,,,,,,,,,1cfjcoum4z07r1p3uyy2p9x49,G. Asantewaa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500338155,253,7,1,33,17,eqaszp3lzhffqt4f8hmzov72j,1,62.8,36.4,2023-01-24T19:34:12.736Z,2023-01-24T19:50:38Z,3993530019,233,294,3993526029,56,Center,3993530005,285,,,,,,,,,,,,,,,,,bwefhg110kbph4g04in7ynu38,Astrid Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500338151,295,61,1,33,18,djz9e25b9zuiu5rmv1zha3i6f,0,26,60.9,2023-01-24T19:34:14.640Z,2023-01-24T19:54:14Z,3993526013,56,Back,,,,,,,,,,,,,,,,,,,,,,24bz5vlm76nrqcnblyxfkt8x6,Victoria Benitez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500338147,252,1,1,33,19,eqaszp3lzhffqt4f8hmzov72j,1,54.7,33.6,2023-01-24T19:34:15.038Z,2023-01-24T19:50:34Z,3993525995,141,32.2,3993525991,56,Center,3993526001,1,,3993525997,212,23.0,3993525993,140,76.6,3993525989,157,,3993525999,213,6.2,,,,f5c7fj7ce4uklgzn8el0c90d0,Raquel Morcillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500338181,254,3,1,33,21,eqaszp3lzhffqt4f8hmzov72j,1,70.7,36.4,2023-01-24T19:34:16.824Z,2023-01-24T19:50:09Z,3993526131,56,Center,3993526147,233,296,3993526133,286,,,,,,,,,,,,,,,,,bwefhg110kbph4g04in7ynu38,Astrid Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500338161,296,45,1,33,21,djz9e25b9zuiu5rmv1zha3i6f,0,29.3,63.6,2023-01-24T19:34:16.824Z,2023-01-24T19:54:12Z,3993526061,285,,3993526163,233,254,3993526059,56,Back,,,,,,,,,,,,,,,,24bz5vlm76nrqcnblyxfkt8x6,Victoria Benitez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500338191,255,3,1,33,22,eqaszp3lzhffqt4f8hmzov72j,0,73.4,34.3,2023-01-24T19:34:17.983Z,2023-01-24T19:50:14Z,3993526205,233,297,3993526169,56,Center,3993526171,286,,,,,,,,,,,,,,,,,bwefhg110kbph4g04in7ynu38,Astrid Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500338193,297,7,1,33,22,djz9e25b9zuiu5rmv1zha3i6f,1,26.6,65.7,2023-01-24T19:34:17.984Z,2023-01-24T19:50:17Z,3993526175,285,,3993526173,56,Back,3993526191,233,255,,,,,,,,,,,,,,,,4ngzyppqh4iaqqy0vrynwz66s,Violeta García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500338243,298,12,1,33,23,djz9e25b9zuiu5rmv1zha3i6f,1,25.8,68.6,2023-01-24T19:34:19.312Z,2023-01-24T19:34:25Z,3993526431,56,Back,3993526435,141,74.0,3993526433,140,34.6,3993526439,213,0.4,3993526437,212,9.9,,,,,,,,,,24bz5vlm76nrqcnblyxfkt8x6,Victoria Benitez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500338219,256,1,1,33,24,eqaszp3lzhffqt4f8hmzov72j,1,70.3,17.9,2023-01-24T19:34:20.645Z,2023-01-24T19:34:23Z,3993526331,212,13.1,3993526327,140,81.6,3993526329,141,9.7,3993526333,213,5.8,3993526325,56,Right,,,,,,,,,,f5c7fj7ce4uklgzn8el0c90d0,Raquel Morcillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500338229,257,1,1,33,27,eqaszp3lzhffqt4f8hmzov72j,0,81.3,9.5,2023-01-24T19:34:23.567Z,2023-01-24T19:34:24Z,3993526359,155,,3993526369,213,1.6,3993526365,141,31.8,3993526361,56,Center,3993526357,2,,3993526367,212,15.2,3993526363,140,80.7,,,,9wa7byb078u86r3x5bvzgkogl,O. Oprea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500338245,299,49,1,33,29,djz9e25b9zuiu5rmv1zha3i6f,1,21.5,72.2,2023-01-24T19:34:25.416Z,2023-01-24T19:34:25Z,,,,,,,,,,,,,,,,,,,,,,,,,1nhju64j5loikn6t0j9m6au39,Leles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500338269,300,1,1,33,30,djz9e25b9zuiu5rmv1zha3i6f,1,21.5,71.4,2023-01-24T19:34:25.968Z,2023-01-24T19:34:27Z,3993526519,56,Back,3993526527,141,80.6,3993526529,212,6.4,3993526531,213,1.8,3993526523,140,20.4,,,,,,,,,,1nhju64j5loikn6t0j9m6au39,Leles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500338287,301,1,1,33,31,djz9e25b9zuiu5rmv1zha3i6f,1,20.5,80.6,2023-01-24T19:34:27.704Z,2023-01-24T19:34:30Z,3993526625,140,33.3,3993526623,56,Back,3993526631,213,0.3,3993526629,212,14.3,3993526627,141,87.8,,,,,,,,,,24bz5vlm76nrqcnblyxfkt8x6,Victoria Benitez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500338311,302,1,1,33,35,djz9e25b9zuiu5rmv1zha3i6f,1,34.5,84,2023-01-24T19:34:30.872Z,2023-01-24T19:34:34Z,3993526727,213,3.0,3993526723,141,85.8,3993526725,212,12.0,3993526719,56,Back,3993526721,140,23.1,,,,,,,,,,5kio1iodx7cq9i9p9kql1nuuh,Ángela Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500338315,303,50,1,33,38,djz9e25b9zuiu5rmv1zha3i6f,1,21.9,91.6,2023-01-24T19:34:34.024Z,2023-01-24T19:34:36Z,3993526793,233,258,3993526735,56,Back,3993526737,285,,,,,,,,,,,,,,,,,et6offb5y91ch6mlol3dwcd0p,R. Babajide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500338319,258,7,1,33,38,eqaszp3lzhffqt4f8hmzov72j,0,78.1,8.4,2023-01-24T19:34:34.025Z,2023-01-24T19:34:35Z,3993526761,56,Right,3993526763,286,,3993526777,233,303,,,,,,,,,,,,,,,,de1rbqfoaq2wyrd2781bxqqc5,Kuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500338329,304,61,1,33,40,djz9e25b9zuiu5rmv1zha3i6f,1,19.7,91.2,2023-01-24T19:34:36.161Z,2023-01-24T19:49:53Z,3993526831,56,Back,,,,,,,,,,,,,,,,,,,,,,et6offb5y91ch6mlol3dwcd0p,R. Babajide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500338349,305,1,1,33,41,djz9e25b9zuiu5rmv1zha3i6f,0,14.6,90.2,2023-01-24T19:34:37.593Z,2023-01-24T19:49:52Z,3993526905,141,100.0,3993526901,56,Back,3993526907,212,13.1,3993526903,140,24.8,3993526911,1,,3993526909,213,0.6,3993526899,157,,,,,24bz5vlm76nrqcnblyxfkt8x6,Victoria Benitez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500338457,259,5,1,33,42,eqaszp3lzhffqt4f8hmzov72j,1,75.4,-1.5,2023-01-24T19:34:37.941Z,2023-01-24T19:34:53Z,3993527421,347,,3993527453,233,306,3993527419,56,Right,,,,,,,,,,,,,,,,de1rbqfoaq2wyrd2781bxqqc5,Kuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500338353,306,5,1,33,42,djz9e25b9zuiu5rmv1zha3i6f,0,24.6,101.5,2023-01-24T19:34:37.941Z,2023-01-24T19:36:56Z,3993526927,347,,3993527457,233,259,3993526925,56,Back,,,,,,,,,,,,,,,,24bz5vlm76nrqcnblyxfkt8x6,Victoria Benitez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500338391,307,43,1,33,47,djz9e25b9zuiu5rmv1zha3i6f,1,0,0,2023-01-24T19:34:43.143Z,2023-01-24T19:34:45Z,3993527073,141,83.7,3993527077,213,6.0,3993527071,140,62.5,3993527075,212,41.4,3993527135,144,1,3993527069,56,Left,3993527079,1,0,,,,24bz5vlm76nrqcnblyxfkt8x6,Victoria Benitez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500338481,260,1,1,33,58,eqaszp3lzhffqt4f8hmzov72j,0,75.6,0,2023-01-24T19:34:54.084Z,2023-01-24T19:34:55Z,3993527501,141,16.5,3993527493,107,,3993527497,140,82.4,3993527505,213,1.0,3993527503,212,14.3,3993527495,56,Right,,,,,,,9wa7byb078u86r3x5bvzgkogl,O. Oprea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500338485,308,49,1,33,59,djz9e25b9zuiu5rmv1zha3i6f,1,19.2,84.2,2023-01-24T19:34:55.152Z,2023-01-24T19:34:55Z,,,,,,,,,,,,,,,,,,,,,,,,,2dsgmfs9crnzz3425si3m9uj9,Dorine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500338501,309,1,1,34,1,djz9e25b9zuiu5rmv1zha3i6f,0,18.9,86.7,2023-01-24T19:34:57.008Z,2023-01-24T19:35:04Z,3993527591,140,33.5,3993527595,212,15.5,3993527589,56,Back,3993527593,141,83.1,3993527597,213,6.1,,,,,,,,,,2dsgmfs9crnzz3425si3m9uj9,Dorine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500338513,261,61,1,34,3,eqaszp3lzhffqt4f8hmzov72j,0,68.3,10.6,2023-01-24T19:34:58.755Z,2023-01-24T19:35:03Z,3993527665,56,Right,,,,,,,,,,,,,,,,,,,,,,2j4zvd9upsax6m9vkodcd6vl6,A. Quintero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500338519,310,61,1,34,5,djz9e25b9zuiu5rmv1zha3i6f,0,35.6,95.6,2023-01-24T19:35:00.832Z,2023-01-24T19:35:00Z,3993527683,56,Back,,,,,,,,,,,,,,,,,,,,,,3z91j68ij26ar4vifyqyp34k,Carmen Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500338551,262,5,1,34,5,eqaszp3lzhffqt4f8hmzov72j,1,65,-1.6,2023-01-24T19:35:01.443Z,2023-01-24T19:35:03Z,3993527827,347,,3993527831,233,311,3993527823,56,Right,,,,,,,,,,,,,,,,2j4zvd9upsax6m9vkodcd6vl6,A. Quintero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
