id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/9/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2482316591,143,1,1,17,25,djz9e25b9zuiu5rmv1zha3i6f,1,88.2,11.9,2022-11-06T11:17:08.081Z,2022-11-06T11:17:10Z,3898574965,56,Right,3898574973,213,3.2,3898574967,140,74.1,3898574969,141,11.7,3898574971,212,14.8,,,,,,,,,,9742qffzdwiz9y3y7et40863t,Natalia Montilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482316609,144,1,1,17,27,djz9e25b9zuiu5rmv1zha3i6f,0,72.7,12.2,2022-11-06T11:17:10.497Z,2022-11-06T12:20:13Z,3898575073,2,,3898575077,56,Center,3898575075,155,,3898575081,141,46.4,3898575083,212,27.8,3898575079,140,87.2,3898575085,213,1.0,,,,ent5lfgq42d5ngi3ebyy7p1w5,Matilde Fidalgo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482316621,183,12,1,17,30,1qoqz1tyay060cj5aha7rt1lp,1,8.5,55.8,2022-11-06T11:17:13.982Z,2022-11-06T11:17:24Z,3898575145,141,39.8,3898575147,212,11.1,3898575143,140,6.2,3898575141,56,Back,3898575149,213,4.5,3898575191,15,,,,,,,,23cz0ftfc2rstsut0wkmntm8l,Paola Soldevila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482316847,147,44,1,17,33,djz9e25b9zuiu5rmv1zha3i6f,1,91.3,59.6,2022-11-06T11:17:16.414Z,2022-11-06T11:17:55Z,3898576301,286,,3898576373,233,184,3898576299,56,Center,,,,,,,,,,,,,,,,4ngzyppqh4iaqqy0vrynwz66s,Violeta García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482316651,184,44,1,17,33,1qoqz1tyay060cj5aha7rt1lp,0,8.7,40.4,2022-11-06T11:17:16.415Z,2022-11-06T11:17:56Z,3898575281,285,,3898575279,56,Back,3898576389,233,147,,,,,,,,,,,,,,,,5mk5a6g9962zs1f0dgv2g3o45,Nerea Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482316741,145,15,1,17,34,djz9e25b9zuiu5rmv1zha3i6f,1,92.1,57.2,2022-11-06T11:17:17.361Z,2022-11-06T12:20:13Z,3898576071,147,55.4,3898576053,78,,3898575759,56,Center,3898576313,233,186,3898576075,231,50.7,3898575953,82,,3898575757,17,,3898576065,103,19,4ngzyppqh4iaqqy0vrynwz66s,Violeta García,,3898576069,146,94.3,3898575947,15,3898575951,328,,3898576067,100,,3898576063,102,50.9,3898740491,458,,3898575755,22,,,3898576073,230,99.3,,,,,,
2482316655,186,10,1,17,34,1qoqz1tyay060cj5aha7rt1lp,1,6.2,39.8,2022-11-06T11:17:17.461Z,2022-11-06T11:17:54Z,3898575305,56,Back,3898575303,94,,3898576329,233,145,,,,,,,,,,,,,,,,5mk5a6g9962zs1f0dgv2g3o45,Nerea Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482316653,185,43,1,17,34,1qoqz1tyay060cj5aha7rt1lp,1,0,0,2022-11-06T11:17:17.471Z,2022-11-06T11:17:23Z,3898575295,185,0,3898575453,144,12,3898575297,56,Back,,,,,,,,,,,,,,,,5mk5a6g9962zs1f0dgv2g3o45,Nerea Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482316743,146,6,1,17,36,djz9e25b9zuiu5rmv1zha3i6f,1,98.7,59.3,2022-11-06T11:17:19.759Z,2022-11-06T11:18:16Z,3898577027,233,187,3898575775,73,,3898575773,56,Center,,,,,,,,,,,,,,,,4ngzyppqh4iaqqy0vrynwz66s,Violeta García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482316673,187,6,1,17,36,1qoqz1tyay060cj5aha7rt1lp,0,1.3,40.7,2022-11-06T11:17:19.759Z,2022-11-06T11:18:16Z,3898575397,73,,3898575395,56,Back,3898577061,233,146,,,,,,,,,,,,,,,,5mk5a6g9962zs1f0dgv2g3o45,Nerea Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482316879,148,1,1,18,13,djz9e25b9zuiu5rmv1zha3i6f,0,99.6,99.8,2022-11-06T11:17:56.273Z,2022-11-06T11:17:56Z,3898576441,141,51.3,3898576425,2,,3898576439,140,96.5,3898576445,213,4.6,3898576437,56,Center,3898576433,155,,3898576429,6,,3898576443,212,33.1,5kio1iodx7cq9i9p9kql1nuuh,Ángela Sosa,,3898576435,223,,3898576447,1,,,,,,,,,,,,,,,,,,,,,,,,,
2482316881,188,12,1,18,13,1qoqz1tyay060cj5aha7rt1lp,1,2.1,43.1,2022-11-06T11:17:56.671Z,2022-11-06T12:55:39Z,3898576477,15,,3898576469,213,5.3,3898576461,56,Back,3898576465,141,24.7,3898576467,212,14.8,3898576463,140,9.6,,,,,,,5fula0vkdt8dg2s1po4k9no16,Irene Miguélez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482316893,189,49,1,18,16,1qoqz1tyay060cj5aha7rt1lp,1,9.6,24.7,2022-11-06T11:17:59.151Z,2022-11-06T11:17:59Z,,,,,,,,,,,,,,,,,,,,,,,,,5mk5a6g9962zs1f0dgv2g3o45,Nerea Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482316905,190,1,1,18,16,1qoqz1tyay060cj5aha7rt1lp,0,9.6,24.7,2022-11-06T11:17:59.679Z,2022-11-06T12:55:43Z,3898576547,213,0.3,3898576543,141,38.3,3898576537,157,,3898576545,212,34.3,3898576539,56,Back,3898576549,1,,3898576541,140,41.1,,,,5mk5a6g9962zs1f0dgv2g3o45,Nerea Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482316911,149,49,1,18,18,djz9e25b9zuiu5rmv1zha3i6f,1,58.5,63.3,2022-11-06T11:18:01.569Z,2022-11-06T13:02:56Z,,,,,,,,,,,,,,,,,,,,,,,,,ev8an510kk4nb6dabnsa962tx,Paula Perea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482316935,150,1,1,18,18,djz9e25b9zuiu5rmv1zha3i6f,1,58.5,63.3,2022-11-06T11:18:01.953Z,2022-11-06T11:18:06Z,3898576697,141,47.2,3898576693,56,Back,3898576695,140,32.9,3898576699,212,29.0,3898576701,213,3.5,,,,,,,,,,ev8an510kk4nb6dabnsa962tx,Paula Perea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482316961,151,1,1,18,23,djz9e25b9zuiu5rmv1zha3i6f,0,34.4,59.4,2022-11-06T11:18:06.097Z,2022-11-06T13:02:54Z,3898576813,213,5.6,3898576815,1,,3898576809,141,22.2,3898576807,140,61.7,3898576803,155,,3898576811,212,38.2,3898576805,56,Center,,,,hf67c0ip1chljjy1udsjpt2i,Malena Mieres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482316987,191,1,1,18,25,1qoqz1tyay060cj5aha7rt1lp,0,40.7,83.8,2022-11-06T11:18:08.638Z,2022-11-06T11:18:50Z,3898576913,140,42.2,3898576919,212,11.8,3898576915,141,100.0,3898576911,56,Back,3898576909,3,,3898576921,213,1.4,,,,,,,cehjx04vym880gqogj4djdiad,Y. Giménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482317009,152,5,1,18,26,djz9e25b9zuiu5rmv1zha3i6f,1,58.4,-1.3,2022-11-06T11:18:09.216Z,2022-11-06T11:18:17Z,3898577129,233,192,3898577075,347,,3898577073,56,Right,,,,,,,,,,,,,,,,hf67c0ip1chljjy1udsjpt2i,Malena Mieres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482316991,192,5,1,18,26,1qoqz1tyay060cj5aha7rt1lp,0,41.6,101.3,2022-11-06T11:18:09.216Z,2022-11-06T11:25:04Z,3898577147,233,152,3898576939,347,,3898576937,56,Back,,,,,,,,,,,,,,,,cehjx04vym880gqogj4djdiad,Y. Giménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482317081,153,1,1,18,45,djz9e25b9zuiu5rmv1zha3i6f,1,59,0,2022-11-06T11:18:28.848Z,2022-11-06T11:18:33Z,3898577595,1,,3898577589,141,11.7,3898577593,213,0.4,3898577583,107,,3898577591,212,25.1,3898577587,140,81.3,3898577585,56,Right,,,,ent5lfgq42d5ngi3ebyy7p1w5,Matilde Fidalgo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482317083,154,61,1,18,49,djz9e25b9zuiu5rmv1zha3i6f,1,81.9,7.6,2022-11-06T11:18:32.724Z,2022-11-06T11:18:53Z,3898577607,56,Right,,,,,,,,,,,,,,,,,,,,,,9742qffzdwiz9y3y7et40863t,Natalia Montilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482317079,193,49,1,18,50,1qoqz1tyay060cj5aha7rt1lp,1,20.1,90.5,2022-11-06T11:18:33.470Z,2022-11-06T11:18:33Z,,,,,,,,,,,,,,,,,,,,,,,,,cehjx04vym880gqogj4djdiad,Y. Giménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482317105,194,1,1,18,50,1qoqz1tyay060cj5aha7rt1lp,1,20.3,89.7,2022-11-06T11:18:34.030Z,2022-11-06T11:18:36Z,3898577725,56,Back,3898577727,140,45.4,3898577731,212,37.3,3898577723,157,,3898577733,213,5.5,3898577729,141,50.9,3898577735,1,,,,,cehjx04vym880gqogj4djdiad,Y. Giménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482317111,195,1,1,18,53,1qoqz1tyay060cj5aha7rt1lp,0,45.4,50.9,2022-11-06T11:18:36.238Z,2022-11-06T11:18:37Z,3898577769,213,0.9,3898577761,56,Center,3898577765,141,70.8,3898577763,140,55.5,3898577767,212,17.2,,,,,,,,,,tfni0bbycqnutwdofnndixd6,Fatou Kanteh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482317109,155,49,1,18,54,djz9e25b9zuiu5rmv1zha3i6f,1,44.1,32.8,2022-11-06T11:18:37.105Z,2022-11-06T11:18:37Z,,,,,,,,,,,,,,,,,,,,,,,,,24bz5vlm76nrqcnblyxfkt8x6,Victoria Benitez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482317141,156,1,1,18,54,djz9e25b9zuiu5rmv1zha3i6f,0,43.5,32.8,2022-11-06T11:18:37.761Z,2022-11-06T11:18:43Z,3898577941,1,,3898577931,56,Center,3898577939,213,0.2,3898577933,140,96.8,3898577929,155,,3898577937,212,57.5,3898577935,141,52.1,,,,24bz5vlm76nrqcnblyxfkt8x6,Victoria Benitez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482317145,196,52,1,19,0,1qoqz1tyay060cj5aha7rt1lp,1,3.6,49.4,2022-11-06T11:18:43.615Z,2022-11-06T11:18:47Z,,,,,,,,,,,,,,,,,,,,,,,,,euieo81aiyv4wqldc8owokset,Elena de Toro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482317249,197,80,1,19,17,1qoqz1tyay060cj5aha7rt1lp,0,14.4,42.8,2022-11-06T11:19:00.446Z,2022-11-06T11:19:00Z,,,,,,,,,,,,,,,,,,,,,,,,,euieo81aiyv4wqldc8owokset,Elena de Toro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482317273,198,1,1,19,20,1qoqz1tyay060cj5aha7rt1lp,1,18.7,34,2022-11-06T11:19:03.198Z,2022-11-06T12:55:51Z,3898578571,213,6.3,3898578561,155,,3898578569,212,35.8,3898578563,56,Center,3898578567,141,33.0,3898578565,140,52.8,3898578573,1,,,,,euieo81aiyv4wqldc8owokset,Elena de Toro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482317279,199,1,1,19,23,1qoqz1tyay060cj5aha7rt1lp,1,45,41.2,2022-11-06T11:19:06.174Z,2022-11-06T13:02:30Z,3898578617,140,57.7,3898578623,213,0.6,3898578615,56,Center,3898578619,141,54.4,3898578621,212,16.1,,,,,,,,,,5mk5a6g9962zs1f0dgv2g3o45,Nerea Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482317329,200,1,1,19,26,1qoqz1tyay060cj5aha7rt1lp,1,61.7,60,2022-11-06T11:19:09.646Z,2022-11-06T11:19:16Z,3898578979,213,0.5,3898578971,56,Center,3898578975,141,75.1,3898578977,212,21.2,3898578973,140,79.4,,,,,,,,,,3uj4zixqbp5ahu9etu4fl714a,María Llompart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482317331,201,1,1,19,32,1qoqz1tyay060cj5aha7rt1lp,1,97.5,74.2,2022-11-06T11:19:16.029Z,2022-11-06T11:21:49Z,3898578993,2,,3898580013,210,13,3898578997,56,Center,3898580015,154,,3898579001,141,53.6,3898579003,212,14.5,3898578999,140,93.9,3898579005,213,4.4,cehjx04vym880gqogj4djdiad,Y. Giménez,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482317361,202,13,1,19,33,1qoqz1tyay060cj5aha7rt1lp,1,93.9,53.6,2022-11-06T11:19:16.733Z,2022-11-06T11:21:50Z,3898579181,56,Center,3898580053,230,99.3,3898580041,83,,3898580057,55,201,3898580045,154,,3898579761,328,,3898579757,15,,3898580049,102,56.5,49klmhzbsmlxnkp2w60y66sph,Sheila Guijarro,,3898580055,231,49.3,3898579177,22,3898579179,17,,3898580051,103,31.9,3898580043,29,,,,,,,,,,,,,,,,,
2482317337,157,5,1,19,35,djz9e25b9zuiu5rmv1zha3i6f,1,-1.1,42.4,2022-11-06T11:19:18.320Z,2022-11-06T11:22:03Z,3898584113,233,203,3898579041,346,,3898579039,56,Back,,,,,,,,,,,,,,,,24bz5vlm76nrqcnblyxfkt8x6,Victoria Benitez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482317391,203,5,1,19,35,1qoqz1tyay060cj5aha7rt1lp,0,101.1,57.6,2022-11-06T11:19:18.320Z,2022-11-06T11:25:04Z,3898579363,346,,3898584153,233,157,3898579361,56,Center,,,,,,,,,,,,,,,,49klmhzbsmlxnkp2w60y66sph,Sheila Guijarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482317479,158,1,1,20,1,djz9e25b9zuiu5rmv1zha3i6f,0,4.4,50.1,2022-11-06T11:19:44.384Z,2022-11-06T11:19:45Z,3898580095,213,0.1,3898580093,212,59.2,3898580089,141,54.9,3898580081,155,,3898580097,1,,3898580099,74,,3898580083,56,Center,3898580085,140,60.7,hf67c0ip1chljjy1udsjpt2i,Malena Mieres,,3898580079,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482317493,204,49,1,20,4,1qoqz1tyay060cj5aha7rt1lp,1,38.6,39.1,2022-11-06T11:19:47.374Z,2022-11-06T11:19:47Z,,,,,,,,,,,,,,,,,,,,,,,,,5fula0vkdt8dg2s1po4k9no16,Irene Miguélez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482317505,205,1,1,20,4,1qoqz1tyay060cj5aha7rt1lp,1,38.6,39.1,2022-11-06T11:19:47.565Z,2022-11-06T11:19:48Z,3898580259,141,18.8,3898580263,213,5.5,3898580261,212,20.2,3898580255,56,Right,3898580257,140,52.7,,,,,,,,,,5fula0vkdt8dg2s1po4k9no16,Irene Miguélez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482317519,206,1,1,20,5,1qoqz1tyay060cj5aha7rt1lp,1,52.7,18.8,2022-11-06T11:19:48.733Z,2022-11-06T11:19:50Z,3898580339,213,3.8,3898580335,141,4.9,3898580331,56,Back,3898580337,212,14.7,3898580333,140,42.0,,,,,,,,,,4bpis8gkfy9n5pknxuw40hus4,Cienfu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482317551,207,1,1,20,7,1qoqz1tyay060cj5aha7rt1lp,1,42,4.9,2022-11-06T11:19:50.621Z,2022-11-06T11:19:57Z,3898580487,213,6.2,3898580483,141,1.9,3898580479,56,Right,3898580485,212,49.5,3898580477,155,,3898580489,1,,3898580481,140,89.1,,,,5mk5a6g9962zs1f0dgv2g3o45,Nerea Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482317553,208,3,1,20,14,1qoqz1tyay060cj5aha7rt1lp,0,94,9.6,2022-11-06T11:19:57.199Z,2022-11-06T11:19:59Z,3898580493,56,Right,3898580555,233,159,3898580495,286,,,,,,,,,,,,,,,,,tfni0bbycqnutwdofnndixd6,Fatou Kanteh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482317557,159,7,1,20,14,djz9e25b9zuiu5rmv1zha3i6f,1,6,90.4,2022-11-06T11:19:57.200Z,2022-11-06T11:19:59Z,3898580527,233,208,3898580507,285,,3898580505,56,Back,,,,,,,,,,,,,,,,ev8an510kk4nb6dabnsa962tx,Paula Perea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482317559,160,49,1,20,15,djz9e25b9zuiu5rmv1zha3i6f,1,3.6,86.9,2022-11-06T11:19:58.872Z,2022-11-06T11:19:59Z,,,,,,,,,,,,,,,,,,,,,,,,,ev8an510kk4nb6dabnsa962tx,Paula Perea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482317585,161,61,1,20,19,djz9e25b9zuiu5rmv1zha3i6f,0,3.8,88.9,2022-11-06T11:20:02.304Z,2022-11-06T11:20:02Z,3898580639,56,Back,,,,,,,,,,,,,,,,,,,,,,ev8an510kk4nb6dabnsa962tx,Paula Perea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482317593,162,61,1,20,21,djz9e25b9zuiu5rmv1zha3i6f,1,3.8,89.3,2022-11-06T11:20:04.575Z,2022-11-06T11:20:04Z,3898580679,56,Back,,,,,,,,,,,,,,,,,,,,,,ev8an510kk4nb6dabnsa962tx,Paula Perea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482317603,209,1,1,20,22,1qoqz1tyay060cj5aha7rt1lp,0,98.8,2.6,2022-11-06T11:20:05.101Z,2022-11-06T11:20:05Z,3898580723,140,98.2,3898580727,212,3.5,3898580729,213,1.8,3898580721,56,Right,3898580725,141,7.7,,,,,,,,,,tfni0bbycqnutwdofnndixd6,Fatou Kanteh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482317611,163,1,1,20,23,djz9e25b9zuiu5rmv1zha3i6f,1,10,91.5,2022-11-06T11:20:06.224Z,2022-11-06T11:20:07Z,3898580773,212,12.2,3898580769,140,10.3,3898580775,213,4.7,3898580771,141,73.6,3898580767,56,Back,,,,,,,,,,5xlqh4i9zb5daj4khs1mbbxpm,Nuria Ligero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482317615,164,49,1,20,24,djz9e25b9zuiu5rmv1zha3i6f,1,10.1,73.9,2022-11-06T11:20:07.296Z,2022-11-06T11:20:07Z,,,,,,,,,,,,,,,,,,,,,,,,,1nhju64j5loikn6t0j9m6au39,Leles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482317627,165,1,1,20,24,djz9e25b9zuiu5rmv1zha3i6f,1,10.1,73.9,2022-11-06T11:20:07.423Z,2022-11-06T11:20:09Z,3898580829,141,87.4,3898580833,213,2.0,3898580827,140,6.6,3898580831,212,9.9,3898580825,56,Back,,,,,,,,,,1nhju64j5loikn6t0j9m6au39,Leles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482317667,166,1,1,20,26,djz9e25b9zuiu5rmv1zha3i6f,0,3.7,89.6,2022-11-06T11:20:09.089Z,2022-11-06T11:20:16Z,3898581025,212,37.9,3898581023,141,100.0,3898581017,155,,3898581027,213,0.2,3898581029,1,,3898581021,140,38.9,3898581019,56,Back,,,,ev8an510kk4nb6dabnsa962tx,Paula Perea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482317669,167,5,1,20,30,djz9e25b9zuiu5rmv1zha3i6f,0,40.4,101.6,2022-11-06T11:20:13.344Z,2022-11-06T11:20:27Z,3898581047,347,,3898581347,233,210,3898581045,56,Back,,,,,,,,,,,,,,,,ev8an510kk4nb6dabnsa962tx,Paula Perea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482317721,210,5,1,20,30,1qoqz1tyay060cj5aha7rt1lp,1,59.6,-1.6,2022-11-06T11:20:13.344Z,2022-11-06T11:25:04Z,3898581315,56,Right,3898581321,233,167,3898581317,347,,,,,,,,,,,,,,,,,tfni0bbycqnutwdofnndixd6,Fatou Kanteh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482317749,211,1,1,20,42,1qoqz1tyay060cj5aha7rt1lp,1,57.8,0,2022-11-06T11:20:25.486Z,2022-11-06T11:20:31Z,3898581489,1,,3898581481,140,33.2,3898581477,107,,3898581479,56,Back,3898581485,212,26.6,3898581487,213,2.9,3898581483,141,8.0,,,,5mk5a6g9962zs1f0dgv2g3o45,Nerea Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482317775,212,1,1,20,48,1qoqz1tyay060cj5aha7rt1lp,1,40,11.3,2022-11-06T11:20:31.166Z,2022-11-06T11:20:37Z,3898581649,212,34.7,3898581653,1,,3898581645,140,36.7,3898581643,56,Back,3898581651,213,1.7,3898581647,141,62.1,,,,,,,23cz0ftfc2rstsut0wkmntm8l,Paola Soldevila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482317789,213,1,1,20,54,1qoqz1tyay060cj5aha7rt1lp,1,41.1,58.4,2022-11-06T11:20:37.422Z,2022-11-06T11:20:39Z,3898581703,56,Back,3898581707,141,47.2,3898581709,212,10.4,3898581705,140,47.8,3898581711,213,5.5,,,,,,,,,,5fula0vkdt8dg2s1po4k9no16,Irene Miguélez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482317803,214,1,1,20,55,1qoqz1tyay060cj5aha7rt1lp,1,47.8,47.2,2022-11-06T11:20:38.909Z,2022-11-06T13:02:26Z,3898581771,141,66.0,3898581775,213,0.9,3898581767,140,57.4,3898581773,212,16.3,3898581761,56,Center,,,,,,,,,,4bpis8gkfy9n5pknxuw40hus4,Cienfu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482317821,215,1,1,20,58,1qoqz1tyay060cj5aha7rt1lp,1,57.4,66,2022-11-06T11:20:41.277Z,2022-11-06T13:02:27Z,3898581845,212,20.0,3898581843,141,94.7,3898581847,213,1.8,3898581841,140,53.4,3898581839,56,Left,,,,,,,,,,61103f3yhhms1lylloihvbrv9,Ainoa Campo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482317847,216,1,1,21,2,1qoqz1tyay060cj5aha7rt1lp,1,53.4,94.7,2022-11-06T11:20:45.629Z,2022-11-06T11:20:48Z,3898581965,140,35.1,3898581969,212,20.3,3898581971,213,3.5,3898581967,141,85.3,3898581963,56,Back,,,,,,,,,,cehjx04vym880gqogj4djdiad,Y. Giménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482317873,217,1,1,21,5,1qoqz1tyay060cj5aha7rt1lp,1,41.8,75.1,2022-11-06T11:20:48.141Z,2022-11-06T11:20:52Z,3898582085,140,42.3,3898582087,141,62.3,3898582091,213,4.8,3898582083,56,Back,3898582089,212,8.7,,,,,,,,,,5fula0vkdt8dg2s1po4k9no16,Irene Miguélez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482317909,218,1,1,21,9,1qoqz1tyay060cj5aha7rt1lp,1,42.3,62.3,2022-11-06T11:20:52.254Z,2022-11-06T11:21:07Z,3898582261,141,27.1,3898582255,155,,3898582257,56,Center,3898582265,213,5.7,3898582259,140,74.4,3898582267,1,,3898582263,212,41.3,,,,61103f3yhhms1lylloihvbrv9,Ainoa Campo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482317913,219,61,1,21,12,1qoqz1tyay060cj5aha7rt1lp,1,74.4,27.1,2022-11-06T11:20:55.179Z,2022-11-06T11:21:00Z,3898582279,56,Center,,,,,,,,,,,,,,,,,,,,,,tfni0bbycqnutwdofnndixd6,Fatou Kanteh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482317899,168,1,1,21,12,djz9e25b9zuiu5rmv1zha3i6f,1,24.3,61.4,2022-11-06T11:20:55.248Z,2022-11-06T11:20:56Z,3898582223,141,43.3,3898582227,213,5.3,3898582225,212,14.6,3898582221,140,31.8,3898582219,56,Back,,,,,,,,,,ev8an510kk4nb6dabnsa962tx,Paula Perea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482317903,169,49,1,21,13,djz9e25b9zuiu5rmv1zha3i6f,1,32.2,42.1,2022-11-06T11:20:56.223Z,2022-11-06T11:20:56Z,,,,,,,,,,,,,,,,,,,,,,,,,5kio1iodx7cq9i9p9kql1nuuh,Ángela Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482317941,170,1,1,21,13,djz9e25b9zuiu5rmv1zha3i6f,1,32.9,43.4,2022-11-06T11:20:56.943Z,2022-11-06T11:21:02Z,3898582411,141,21.3,3898582415,213,4.3,3898582409,140,26.2,3898582407,56,Back,3898582413,212,16.6,,,,,,,,,,5kio1iodx7cq9i9p9kql1nuuh,Ángela Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482317983,171,1,1,21,19,djz9e25b9zuiu5rmv1zha3i6f,0,35.9,10.4,2022-11-06T11:21:02.560Z,2022-11-06T11:21:09Z,3898582631,140,91.2,3898582639,1,,3898582635,212,58.1,3898582633,141,10.0,3898582629,56,Right,3898582637,213,6.3,,,,,,,ent5lfgq42d5ngi3ebyy7p1w5,Matilde Fidalgo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482317991,220,49,1,21,25,1qoqz1tyay060cj5aha7rt1lp,1,7.7,93.3,2022-11-06T11:21:08.957Z,2022-11-06T11:21:09Z,,,,,,,,,,,,,,,,,,,,,,,,,cehjx04vym880gqogj4djdiad,Y. Giménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482318007,221,1,1,21,26,1qoqz1tyay060cj5aha7rt1lp,1,7.7,93.3,2022-11-06T11:21:09.165Z,2022-11-06T11:21:13Z,3898582731,56,Back,3898582739,213,4.7,3898582735,141,58.4,3898582733,140,7.8,3898582737,212,23.7,,,,,,,,,,cehjx04vym880gqogj4djdiad,Y. Giménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
