id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,assist,qualifier/11/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId
2495673959,11,1,1,0,47,bxlqcsb8ylen7lng9qy50eoq5,1,74.1,8.3,2023-01-07T17:16:47.563Z,2023-01-07T17:16:53Z,3968968127,140,77.1,3968968131,212,7.1,3968968125,56,Right,3968968129,141,17.7,3968968133,213,1.1,,,,,,,,,,8m8fk05kqcs7ver68ubl61mju,Arola Aparicio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495673969,12,1,1,0,53,bxlqcsb8ylen7lng9qy50eoq5,0,87.4,13.2,2023-01-07T17:16:53.356Z,2023-01-07T17:16:56Z,3968968173,212,4.5,3968968167,56,Right,3968968171,141,19.7,3968968175,213,1.5,3968968169,140,87.9,,,,,,,,,,57ubfxv6ujkk5cictmez4op1x,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495673973,12,49,1,0,54,bop6aslxmwvzsapdxsw3xbvfg,1,11.2,82,2023-01-07T17:16:54.304Z,2023-01-07T17:16:54Z,,,,,,,,,,,,,,,,,,,,,,,,,4n6mnhjzt6zpicfea3ym678id,Mapi León,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495673991,13,1,1,0,55,bop6aslxmwvzsapdxsw3xbvfg,1,11.2,81.8,2023-01-07T17:16:54.609Z,2023-01-07T17:16:57Z,3968968283,212,11.0,3968968285,213,0.8,3968968277,56,Back,3968968281,141,93.3,3968968279,140,18.5,,,,,,,,,,4n6mnhjzt6zpicfea3ym678id,Mapi León,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495674015,14,1,1,0,57,bop6aslxmwvzsapdxsw3xbvfg,1,18.7,92.3,2023-01-07T17:16:57.152Z,2023-01-07T17:16:59Z,3968968379,213,5.1,3968968375,141,80.9,3968968377,212,8.3,3968968373,140,21.5,3968968371,56,Back,,,,,,,,,,6291bj0xqq1w2631bajrpeb4l,Mariona Caldentey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495674049,15,1,1,0,59,bop6aslxmwvzsapdxsw3xbvfg,1,24.6,76.3,2023-01-07T17:16:59.553Z,2023-01-07T17:17:03Z,3968968571,56,Back,3968968577,212,22.4,3968968573,140,14.9,3968968575,141,46.9,3968968579,213,4.2,,,,,,,,,,22zrashyijuh9pnjovqpyl8lx,Patri Guijarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495674085,16,1,1,1,3,bop6aslxmwvzsapdxsw3xbvfg,1,17.6,47.9,2023-01-07T17:17:03.425Z,2023-01-07T17:17:07Z,3968968769,213,1.0,3968968765,141,68.2,3968968763,140,26.7,3968968767,212,16.8,3968968761,56,Back,,,,,,,,,,bgzh3zwl99bpnnpj37jn4dmtx,Irene Paredes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495674093,17,1,1,1,8,bop6aslxmwvzsapdxsw3xbvfg,1,38.2,70.3,2023-01-07T17:17:07.840Z,2023-01-07T17:17:09Z,3968968811,212,9.7,3968968807,140,44.8,3968968813,213,0.8,3968968809,141,80.2,3968968805,56,Back,,,,,,,,,,22zrashyijuh9pnjovqpyl8lx,Patri Guijarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495674119,18,1,1,1,9,bop6aslxmwvzsapdxsw3xbvfg,1,44.7,77.6,2023-01-07T17:17:09.201Z,2023-01-07T17:17:11Z,3968968951,56,Back,3968968959,213,3.6,3968968957,212,9.6,3968968953,140,36.5,3968968955,141,71.4,,,,,,,,,,6291bj0xqq1w2631bajrpeb4l,Mariona Caldentey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495674129,19,1,1,1,12,bop6aslxmwvzsapdxsw3xbvfg,1,36.6,71.4,2023-01-07T17:17:11.600Z,2023-01-07T17:17:13Z,3968969009,56,Back,3968969011,140,34.9,3968969015,212,13.0,3968969017,213,4.6,3968969013,141,52.5,,,,,,,,,,22zrashyijuh9pnjovqpyl8lx,Patri Guijarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495674197,20,1,1,1,13,bop6aslxmwvzsapdxsw3xbvfg,1,34.6,49.7,2023-01-07T17:17:13.488Z,2023-01-07T17:17:19Z,3968969375,213,5.1,3968969367,56,Back,3968969373,212,19.8,3968969369,140,41.9,3968969371,141,22.8,,,,,,,,,,8h7r4d4z2gjne58xwu3koiok5,K. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495674243,21,1,1,1,20,bop6aslxmwvzsapdxsw3xbvfg,1,55.3,27.3,2023-01-07T17:17:19.648Z,2023-01-07T17:17:23Z,3968969619,213,1.8,3968969615,141,52.2,3968969611,56,Center,3968969613,140,51.5,3968969617,212,17.4,,,,,,,,,,bgzh3zwl99bpnnpj37jn4dmtx,Irene Paredes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495674295,22,1,1,1,23,bop6aslxmwvzsapdxsw3xbvfg,1,51.5,52.7,2023-01-07T17:17:22.960Z,2023-01-07T17:17:26Z,3968969877,140,76.2,3968969885,1,,3968969875,56,Left,3968969883,213,0.8,3968969881,212,37.2,3968969879,141,92.0,,,,,,,4n6mnhjzt6zpicfea3ym678id,Mapi León,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495674301,23,1,1,1,27,bop6aslxmwvzsapdxsw3xbvfg,1,77,91.7,2023-01-07T17:17:26.816Z,2023-01-07T17:17:27Z,3968969907,212,4.7,3968969903,140,76.5,3968969901,56,Left,3968969909,213,4.6,3968969905,141,84.8,,,,,,,,,,1vqpa944d79cnljfbjb8yjlcl,F. Rolfö,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495674321,24,1,1,1,27,bop6aslxmwvzsapdxsw3xbvfg,1,76.5,84.4,2023-01-07T17:17:27.409Z,2023-01-07T17:17:29Z,3968970009,212,16.4,3968970005,140,91.7,3968970011,213,0.2,3968970007,141,90.2,3968970003,56,Left,,,,,,,,,,6291bj0xqq1w2631bajrpeb4l,Mariona Caldentey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495674353,25,1,1,1,30,bop6aslxmwvzsapdxsw3xbvfg,0,91.9,90.5,2023-01-07T17:17:29.729Z,2023-01-07T17:17:32Z,3968970181,213,4.8,3968970179,212,26.7,3968970159,2,,3968970177,141,51.6,3968970173,140,95.2,3968970167,56,Center,,,,,,,1vqpa944d79cnljfbjb8yjlcl,F. Rolfö,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495674367,13,12,1,1,31,bxlqcsb8ylen7lng9qy50eoq5,1,4.2,52.4,2023-01-07T17:17:31.436Z,2023-01-07T17:17:33Z,3968970247,213,4.3,3968970243,141,29.8,3968970241,140,0.0,3968970239,56,Back,3968970281,167,,3968970245,212,16.5,,,,,,,5hk1m1corx8iy26z88eo65fpx,Silvia Meseguer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495674371,14,6,1,1,33,bxlqcsb8ylen7lng9qy50eoq5,0,1.7,39.1,2023-01-07T17:17:33.256Z,2023-01-07T17:17:36Z,3968970267,73,,3968970339,233,26,3968970265,56,Back,,,,,,,,,,,,,,,,5hk1m1corx8iy26z88eo65fpx,Silvia Meseguer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495674399,26,6,1,1,33,bop6aslxmwvzsapdxsw3xbvfg,1,98.3,60.9,2023-01-07T17:17:33.256Z,2023-01-07T18:19:52Z,3968970321,73,,3968970319,56,Center,3968970331,233,14,,,,,,,,,,,,,,,,1vqpa944d79cnljfbjb8yjlcl,F. Rolfö,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495674659,27,1,1,2,2,bop6aslxmwvzsapdxsw3xbvfg,1,99.5,99.5,2023-01-07T17:18:02.280Z,2023-01-07T17:23:50Z,3968971857,155,,3968971855,6,,3968971867,212,43.4,3968988735,210,13,3968971865,141,39.5,3968988737,154,,3968971871,1,,3968971853,2,,4n6mnhjzt6zpicfea3ym678id,Mapi León,1,3968971861,56,Center,3968971869,213,4.4,3968971863,140,85.3,3968971859,225,,,,,,,,,,,,,,,,,,,,,
2495677877,100,44,1,2,3,bop6aslxmwvzsapdxsw3xbvfg,1,84.8,44,2023-01-07T17:18:02.766Z,2023-01-07T17:23:06Z,3968988079,233,15,3968988061,56,Center,3968988063,286,,,,,,,,,,,,,,,,,bgzh3zwl99bpnnpj37jn4dmtx,Irene Paredes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495674647,15,44,1,2,3,bxlqcsb8ylen7lng9qy50eoq5,0,15.2,56,2023-01-07T17:18:02.767Z,2023-01-07T17:46:43Z,3968971801,285,,3968971973,233,100,3968971797,56,Back,,,,,,,,,,,,,,,,efrr99onfcuvb2gylkvvrnl9m,Eva Llamas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495677935,101,13,1,2,3,bop6aslxmwvzsapdxsw3xbvfg,1,85.1,43.9,2023-01-07T17:18:03.191Z,2023-01-07T17:23:19Z,3968988759,146,87.5,3968988507,328,,3968988745,29,,3968988763,230,98.0,3968988747,154,,3968988761,147,39.5,3968988753,102,21.2,3968988765,231,48.4,bgzh3zwl99bpnnpj37jn4dmtx,Irene Paredes,,3968988503,15,,3968988401,17,,3968988743,75,,3968988501,25,3968988755,103,12.5,3968988749,55,27,3968988757,153,3968988403,56,Center,,,,,,,,,,
2495674721,17,4,1,2,5,bxlqcsb8ylen7lng9qy50eoq5,1,14.7,57.5,2023-01-07T17:18:05.449Z,2023-01-07T17:46:40Z,3968972927,10,,3968972189,56,Back,3968972195,285,,3969070669,233,28,3968972191,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495674669,28,4,1,2,5,bop6aslxmwvzsapdxsw3xbvfg,0,85.3,42.5,2023-01-07T17:18:05.450Z,2023-01-07T17:46:40Z,3968972607,152,,3968971917,56,Center,3969070693,233,17,3968971919,286,,3968989719,10,,,,,,,,,,,9gdocwx006j6wyz4mnhzgzydx,A. Crnogorčević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495674673,29,43,1,2,7,bop6aslxmwvzsapdxsw3xbvfg,1,0,0,2023-01-07T17:18:07.584Z,2023-01-07T17:18:23Z,3968971945,17,0,3968972959,144,39,3968971953,250,0,3968971947,56,Center,3968971943,22,0,,,,,,,,,,bgzh3zwl99bpnnpj37jn4dmtx,Irene Paredes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495674717,16,43,1,2,8,bxlqcsb8ylen7lng9qy50eoq5,1,0,0,2023-01-07T17:18:08.395Z,2023-01-07T17:18:13Z,3968972161,140,14.5,3968972157,56,Back,3968972163,141,60.8,3968972167,212,3.4,3968972169,213,5.8,3968972271,144,12,,,,,,,5e5sc7yzyi9kja9edk892br9x,Amanda Sampedro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495675059,18,1,1,2,38,bxlqcsb8ylen7lng9qy50eoq5,0,12,57.6,2023-01-07T17:18:37.724Z,2023-01-07T17:18:43Z,3968973919,152,,3968973935,213,0.4,3968973933,212,41.0,3968973937,1,,3968973923,56,Back,3968973927,140,47.7,3968973913,155,,3968973931,141,82.1,91vjxbtjn9fmsatxvncmwxyhh,Esther Sullastres,,3968973907,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495675047,30,44,1,2,41,bop6aslxmwvzsapdxsw3xbvfg,1,50.8,21.8,2023-01-07T17:18:40.688Z,2023-01-07T17:18:43Z,3968973861,56,Center,3968974031,286,,3968974027,233,19,,,,,,,,,,,,,,,,8h7r4d4z2gjne58xwu3koiok5,K. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495675065,19,44,1,2,41,bxlqcsb8ylen7lng9qy50eoq5,0,49.2,78.2,2023-01-07T17:18:40.689Z,2023-01-07T17:35:11Z,3968973953,56,Back,3968974077,233,30,3968973955,285,,,,,,,,,,,,,,,,,5e5sc7yzyi9kja9edk892br9x,Amanda Sampedro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495675063,31,1,1,2,41,bop6aslxmwvzsapdxsw3xbvfg,0,48.2,26.1,2023-01-07T17:18:41.056Z,2023-01-07T17:18:42Z,3968973941,3,,3968973943,56,Center,3968973947,141,24.1,3968973951,213,6.2,3968973945,140,63.5,3968973949,212,16.1,,,,,,,8h7r4d4z2gjne58xwu3koiok5,K. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495675093,20,1,1,2,44,bxlqcsb8ylen7lng9qy50eoq5,1,34.4,85.1,2023-01-07T17:18:43.707Z,2023-01-07T17:18:44Z,3968974105,140,57.8,3968974109,212,24.9,3968974101,155,,3968974111,213,0.2,3968974107,141,90.8,3968974103,56,Left,,,,,,,7ffrfies3tie3rewc1cm0hz9x,M. Nicoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495675097,21,1,1,2,44,bxlqcsb8ylen7lng9qy50eoq5,0,56.3,90.6,2023-01-07T17:18:44.460Z,2023-01-07T17:18:45Z,3968974135,141,77.6,3968974133,140,61.9,3968974129,3,,3968974141,213,5.3,3968974139,212,10.6,3968974131,56,Center,,,,,,,d71c1o7e1t448gemysrgisj8q,Inma Gabarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495675137,32,1,1,2,45,bop6aslxmwvzsapdxsw3xbvfg,1,42.1,17.7,2023-01-07T17:18:45.167Z,2023-01-07T17:18:47Z,3968974335,212,19.5,3968974329,140,52.1,3968974333,141,41.8,3968974339,213,1.0,3968974323,3,,3968974325,56,Center,,,,,,,1dg7whnmk3nb1adw7n8a7nnbp,L. Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495675147,33,49,1,2,48,bop6aslxmwvzsapdxsw3xbvfg,1,53,45.1,2023-01-07T17:18:47.808Z,2023-01-07T17:18:48Z,,,,,,,,,,,,,,,,,,,,,,,,,22zrashyijuh9pnjovqpyl8lx,Patri Guijarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
