id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,assist,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId
2522272831,23,1,1,1,39,9euoni3f3sh08tsplt2gh5dex,1,23.6,65.8,2023-03-19T11:02:07.405Z,2023-03-19T11:02:10Z,4109191283,140,32.1,4109191285,141,49.4,4109191289,213,5.4,4109191281,56,Back,4109191287,212,14.3,,,,,,,,,,4gv8ud8pwhynhd4ehmzw2pgmi,M. Vanegas,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522272891,24,1,1,1,42,9euoni3f3sh08tsplt2gh5dex,1,26.1,57,2023-03-19T11:02:10.654Z,2023-03-19T11:02:25Z,4109191643,56,Back,4109191651,213,3.3,4109191647,141,53.6,4109191645,140,12.7,4109191649,212,14.3,,,,,,,,,,8drs7flji0ctdoui0cfyugu3u,Iris Arnaiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522272907,25,1,1,1,56,9euoni3f3sh08tsplt2gh5dex,1,14.1,62.3,2023-03-19T11:02:25.055Z,2023-03-19T11:02:28Z,4109191741,213,0,4109191733,56,Back,4109191737,141,62.3,4109191731,155,,4109191739,212,34.5,4109191743,1,,4109191735,140,47.0,,,,ea2eq21d08asfeqh17vcxpwmi,Adriana Nanclares,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522272917,26,1,1,2,0,9euoni3f3sh08tsplt2gh5dex,0,45.8,60.8,2023-03-19T11:02:28.334Z,2023-03-19T11:02:32Z,4109191807,213,5.3,4109191801,140,46.6,4109191805,212,1.6,4109191877,236,,4109191799,56,Back,4109191883,286,,4109191879,233,25,4109191803,141,58.8,5de2lhx1gnd8ks8pmge8plb6d,S. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522272927,25,74,1,2,0,7mk4va7b2p6tnv2xjxcgjy8h6,1,56.1,63.6,2023-03-19T11:02:28.335Z,2023-03-19T12:14:14Z,4109191843,285,,4109191889,233,26,4109191841,56,Center,,,,,,,,,,,,,,,,3u9vtcqa5td8weoufpzirruhg,Gema Soliveres,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522272933,27,1,1,2,3,9euoni3f3sh08tsplt2gh5dex,0,38.4,44.9,2023-03-19T11:02:31.215Z,2023-03-19T11:02:32Z,4109191861,140,60.8,4109191867,213,5.9,4109191859,56,Center,4109191863,141,29.7,4109191865,212,25.7,,,,,,,,,,5de2lhx1gnd8ks8pmge8plb6d,S. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522272945,26,49,1,2,5,7mk4va7b2p6tnv2xjxcgjy8h6,1,29.8,70.9,2023-03-19T11:02:34.043Z,2023-03-19T11:02:34Z,,,,,,,,,,,,,,,,,,,,,,,,,q3xvi1pbz5hmr6zw6np6v4yd,C. Sáez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522272981,27,1,1,2,6,7mk4va7b2p6tnv2xjxcgjy8h6,1,29.8,70.9,2023-03-19T11:02:34.580Z,2023-03-19T11:02:38Z,4109192107,56,Back,4109192115,213,3.6,4109192113,212,22.2,4109192109,140,10.8,4109192111,141,56.7,,,,,,,,,,q3xvi1pbz5hmr6zw6np6v4yd,C. Sáez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522272993,28,1,1,2,10,7mk4va7b2p6tnv2xjxcgjy8h6,1,19.9,58.4,2023-03-19T11:02:38.763Z,2023-03-19T11:07:09Z,4109192191,141,37.0,4109192189,140,24.5,4109192195,213,5.0,4109192193,212,15.3,4109192187,56,Back,,,,,,,,,,epgai2aff40j82jb3gumaehka,Jana Henseler,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522273009,29,2,1,2,14,7mk4va7b2p6tnv2xjxcgjy8h6,1,24.5,38,2023-03-19T11:02:42.845Z,2023-03-19T11:03:06Z,4109192281,56,Center,4109192291,1,,4109192993,7,2j37sn6v53zhgz2hf1q33gzdg,4109192285,141,58.7,4109192283,140,55.8,,,,,,,,,,d2at1haixfnekibqj89y4nxed,O. Ohale,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522273109,29,55,1,2,14,9euoni3f3sh08tsplt2gh5dex,1,34.9,36.7,2023-03-19T11:02:42.846Z,2023-03-19T12:11:12Z,,,,,,,,,,,,,,,,,,,,,,,,,2d1defd89f1nrpb0gi6cciwru,Ane Etxezarreta,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522273019,28,43,1,2,18,9euoni3f3sh08tsplt2gh5dex,1,0,0,2023-03-19T11:02:46.608Z,2023-03-19T11:02:56Z,4109192323,56,Back,4109192633,144,8,,,,,,,,,,,,,,,,,,,2d1defd89f1nrpb0gi6cciwru,Ane Etxezarreta,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522273207,30,1,1,2,37,9euoni3f3sh08tsplt2gh5dex,1,33.2,38.3,2023-03-19T11:03:05.536Z,2023-03-19T11:03:32Z,4109193165,155,,4109193183,212,50.0,4109193163,5,,4109193173,140,80.0,4109193193,1,,4109194057,210,15,4109193169,56,Center,4109193179,141,25.0,2d1defd89f1nrpb0gi6cciwru,Ane Etxezarreta,1,4109193167,241,4109193189,213,6.1,,,,,,,,,,,,,,,,,,,,,,
