id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,assist,qualifier/9/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value,qualifier/14/value,qualifier/15/value,keyPass,qualifier/12/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/16/value
2516064667,364,1,2,46,27,bxlqcsb8ylen7lng9qy50eoq5,1,46.3,37.9,2023-03-05T16:07:07.567Z,2023-03-05T16:07:08Z,4076261109,140,36.8,4076261107,56,Back,4076261113,212,16.5,4076261111,141,57.2,4076261115,213,2.2,,,,,,,,,,efrr99onfcuvb2gylkvvrnl9m,Eva Llamas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516064693,365,1,2,46,27,bxlqcsb8ylen7lng9qy50eoq5,1,36.8,57.3,2023-03-05T16:07:08.303Z,2023-03-05T16:07:11Z,4076261273,141,78.4,4076261271,140,45.0,4076261275,212,16.7,4076261269,56,Back,4076261277,213,1.0,,,,,,,,,,5hk1m1corx8iy26z88eo65fpx,Silvia Meseguer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516064707,366,1,2,46,30,bxlqcsb8ylen7lng9qy50eoq5,0,51,81.1,2023-03-05T16:07:11.023Z,2023-03-05T16:07:13Z,4076261383,56,Center,4076261381,155,,4076261387,141,74.8,4076261389,212,23.3,4076261391,213,6.1,4076261385,140,72.8,,,,,,,7vtua260sxp339ie21any0zc9,Rosa Otermin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516064731,529,49,2,46,34,9ns699xp353c84r1g6epazycl,1,28.6,26.8,2023-03-05T16:07:14.526Z,2023-03-05T16:07:14Z,,,,,,,,,,,,,,,,,,,,,,,,,52ic0j91dhgr0vud2agr4ev2t,María de Alharilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516064805,530,1,2,46,35,9ns699xp353c84r1g6epazycl,1,33.1,19.1,2023-03-05T16:07:16.398Z,2023-03-05T16:07:19Z,4076261871,140,20.9,4076261873,141,24.1,4076261875,212,13.3,4076261869,56,Back,4076261877,213,2.9,,,,,,,,,,52ic0j91dhgr0vud2agr4ev2t,María de Alharilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516064885,531,1,2,46,38,9ns699xp353c84r1g6epazycl,1,20.5,20.6,2023-03-05T16:07:19.133Z,2023-03-05T16:07:22Z,4076262239,141,26.5,4076262243,213,0.5,4076262241,212,9.2,4076262227,56,Back,4076262233,140,28.4,,,,,,,,,,9jxxujnb2eoo7avj278ppnqvp,Núria Mendoza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516064943,532,1,2,46,42,9ns699xp353c84r1g6epazycl,1,26,26.5,2023-03-05T16:07:22.702Z,2023-03-05T16:07:26Z,4076262537,56,Back,4076262541,141,12.8,4076262543,212,13.3,4076262539,140,35.1,4076262545,213,5.5,,,,,,,,,,4by0xo4xinb0m8nziofw0g3bp,Leire Baños,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516064949,533,1,2,46,46,9ns699xp353c84r1g6epazycl,0,56.7,16.9,2023-03-05T16:07:26.653Z,2023-03-05T16:07:29Z,4076262591,212,13.1,4076262589,141,27.4,4076262585,56,Center,4076262595,213,0.6,4076262587,140,67.2,,,,,,,,,,25u358p365rnbnt0cptnyt3h1,Tatiana Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516064999,367,8,2,46,49,bxlqcsb8ylen7lng9qy50eoq5,1,36,76.3,2023-03-05T16:07:30.015Z,2023-03-05T16:07:30Z,4076262849,56,Back,,,,,,,,,,,,,,,,,,,,,,5ag0647kn7k4y21y8nigiwxqt,Nagore Calderón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516065011,368,49,2,46,50,bxlqcsb8ylen7lng9qy50eoq5,1,43.5,79.3,2023-03-05T16:07:31.376Z,2023-03-05T16:07:31Z,,,,,,,,,,,,,,,,,,,,,,,,,d71c1o7e1t448gemysrgisj8q,Inma Gabarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516065041,369,1,2,46,52,bxlqcsb8ylen7lng9qy50eoq5,0,41.3,77.6,2023-03-05T16:07:32.575Z,2023-03-05T16:07:35Z,4076263063,56,Back,4076263069,141,49.3,4076263071,212,19.3,4076263073,213,4.8,4076263067,140,42.1,,,,,,,,,,d71c1o7e1t448gemysrgisj8q,Inma Gabarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516065069,534,1,2,46,53,9ns699xp353c84r1g6epazycl,0,53.5,56.4,2023-03-05T16:07:33.886Z,2023-03-05T16:07:34Z,4076263207,213,0,4076263205,212,5.7,4076263199,56,Center,4076263203,141,56.4,4076263201,140,58.9,,,,,,,,,,1z29kbiufzx7u32mh1fvy1rs9,Paula Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516065087,535,49,2,46,54,9ns699xp353c84r1g6epazycl,1,64.4,59.4,2023-03-05T16:07:35.325Z,2023-03-05T16:07:35Z,,,,,,,,,,,,,,,,,,,,,,,,,9ld622ld2el1ql9vy2akchfit,N. Andonova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516065143,536,2,2,46,55,9ns699xp353c84r1g6epazycl,1,65.4,61.2,2023-03-05T16:07:35.933Z,2023-03-05T16:07:43Z,4076263557,141,51.5,4076263913,7,eu6nudazhvggen5s7abc46bpx,4076263555,140,78.7,4076263553,56,Center,,,,,,,,,,,,,9ld622ld2el1ql9vy2akchfit,N. Andonova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516065177,371,55,2,46,55,bxlqcsb8ylen7lng9qy50eoq5,1,18.1,40.1,2023-03-05T16:07:35.934Z,2023-03-05T16:16:15Z,,,,,,,,,,,,,,,,,,,,,,,,,5hk1m1corx8iy26z88eo65fpx,Silvia Meseguer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516065109,370,61,2,46,55,bxlqcsb8ylen7lng9qy50eoq5,1,42.9,42.1,2023-03-05T16:07:36.142Z,2023-03-05T16:07:36Z,4076263355,56,Back,,,,,,,,,,,,,,,,,,,,,,bixjzl99gkes918s5gbndtwwl,K. Cahynová,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516065403,372,1,2,47,16,bxlqcsb8ylen7lng9qy50eoq5,1,18.4,50.1,2023-03-05T16:07:56.814Z,2023-03-05T16:08:05Z,4076264835,56,Back,4076264841,212,20.8,4076264843,213,5.0,4076264839,141,20.7,4076264831,5,,4076264833,241,,4076265377,189,,4076264837,140,23.9,91vjxbtjn9fmsatxvncmwxyhh,Esther Sullastres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516065445,373,1,2,47,17,bxlqcsb8ylen7lng9qy50eoq5,1,23.9,20.7,2023-03-05T16:07:57.694Z,2023-03-05T16:08:00Z,4076265067,141,13.2,4076265071,213,6.0,4076265063,56,Back,4076265069,212,21.9,4076265065,140,44.2,,,,,,,,,,efrr99onfcuvb2gylkvvrnl9m,Eva Llamas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516065459,374,1,2,47,20,bxlqcsb8ylen7lng9qy50eoq5,0,43.5,13.5,2023-03-05T16:08:00.622Z,2023-03-05T16:08:03Z,4076265147,140,56.5,4076265153,213,0.7,4076265151,212,17.8,4076265145,56,Center,4076265149,141,30.3,,,,,,,,,,5e5sc7yzyi9kja9edk892br9x,Amanda Sampedro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516065479,537,49,2,47,23,9ns699xp353c84r1g6epazycl,1,41,71.7,2023-03-05T16:08:03.535Z,2023-03-05T16:08:03Z,,,,,,,,,,,,,,,,,,,,,,,,,52ic0j91dhgr0vud2agr4ev2t,María de Alharilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516065503,538,1,2,47,23,9ns699xp353c84r1g6epazycl,1,41,71.7,2023-03-05T16:08:03.981Z,2023-03-05T16:08:05Z,4076265339,140,43.7,4076265343,212,9.2,4076265341,141,84.5,4076265345,213,1.3,4076265337,56,Back,,,,,,,,,,52ic0j91dhgr0vud2agr4ev2t,María de Alharilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516065563,539,1,2,47,24,9ns699xp353c84r1g6epazycl,1,43.7,84.5,2023-03-05T16:08:05.421Z,2023-03-05T16:08:10Z,4076265685,213,4.5,4076265679,140,41.4,4076265681,141,63.6,4076265683,212,14.4,4076265677,56,Back,,,,,,,,,,1z29kbiufzx7u32mh1fvy1rs9,Paula Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516065587,540,1,2,47,29,9ns699xp353c84r1g6epazycl,1,45.5,59.3,2023-03-05T16:08:09.917Z,2023-03-05T16:08:11Z,4076265825,213,2.2,4076265817,56,Back,4076265823,212,8.6,4076265821,141,69.8,4076265819,140,41.0,,,,,,,,,,52ic0j91dhgr0vud2agr4ev2t,María de Alharilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516065635,541,1,2,47,31,9ns699xp353c84r1g6epazycl,1,41,69.8,2023-03-05T16:08:11.549Z,2023-03-05T16:08:16Z,4076266109,213,0.8,4076266105,141,98.0,4076266107,212,26.1,4076266101,56,Left,4076266103,140,57.9,,,,,,,,,,1z29kbiufzx7u32mh1fvy1rs9,Paula Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516065681,542,1,2,47,36,9ns699xp353c84r1g6epazycl,1,54,98.3,2023-03-05T16:08:16.461Z,2023-03-05T16:08:18Z,4076266297,212,14.9,4076266291,56,Left,4076266293,140,67.6,4076266295,141,91.8,4076266299,213,6.0,,,,,,,,,,3ws5zg8wy6j86cr8yrqxnsx9m,Paula Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516065693,543,1,2,47,38,9ns699xp353c84r1g6epazycl,1,67.6,91.8,2023-03-05T16:08:18.701Z,2023-03-05T16:08:19Z,4076266363,156,,4076266359,213,3.0,4076266355,141,95.0,4076266353,140,55.1,4076266351,56,Left,4076266357,212,13.3,,,,,,,eu6nudazhvggen5s7abc46bpx,Alba Redondo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516065747,544,1,2,47,39,9ns699xp353c84r1g6epazycl,1,62.7,94.5,2023-03-05T16:08:20.301Z,2023-03-05T16:08:22Z,4076266603,56,Left,4076266607,140,57.7,4076266609,141,98.3,4076266611,212,5.9,4076266613,213,2.7,,,,,,,,,,3ws5zg8wy6j86cr8yrqxnsx9m,Paula Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516065785,545,1,2,47,41,9ns699xp353c84r1g6epazycl,1,56.8,98.1,2023-03-05T16:08:22.237Z,2023-03-05T16:08:25Z,4076266783,212,9.3,4076266781,141,98.1,4076266777,56,Left,4076266779,140,65.7,4076266785,213,0,,,,,,,,,,eu6nudazhvggen5s7abc46bpx,Alba Redondo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516065793,546,1,2,47,44,9ns699xp353c84r1g6epazycl,0,62.1,99,2023-03-05T16:08:25.261Z,2023-03-05T16:08:26Z,4076266829,140,65.1,4076266915,236,,4076266833,212,3.5,4076266831,141,96.9,4076266921,286,,4076266917,233,375,4076266835,213,5.9,4076266827,56,Left,3ws5zg8wy6j86cr8yrqxnsx9m,Paula Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516065803,375,74,2,47,44,bxlqcsb8ylen7lng9qy50eoq5,1,31.5,9.1,2023-03-05T16:08:25.262Z,2023-03-05T16:16:17Z,4076266867,285,,4076266935,233,546,4076266865,56,Back,,,,,,,,,,,,,,,,efrr99onfcuvb2gylkvvrnl9m,Eva Llamas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516065823,376,1,2,47,47,bxlqcsb8ylen7lng9qy50eoq5,0,35.8,4.7,2023-03-05T16:08:28.287Z,2023-03-05T16:08:31Z,4076267261,286,,4076266991,157,,4076267257,233,547,4076266995,140,38.2,4076267003,1,,4076266999,212,2.5,4076266997,141,4.6,4076267255,236,,bixjzl99gkes918s5gbndtwwl,K. Cahynová,4076266993,56,Back,4076267001,213,,,,,,,,,6.3,,,,,,,,,,,,,,,,,,,
2516065855,547,74,2,47,47,9ns699xp353c84r1g6epazycl,1,57.3,97.7,2023-03-05T16:08:28.288Z,2023-03-05T16:16:17Z,4076267171,285,,4076267167,56,Left,4076267313,233,376,,,,,,,,,,,,,,,,1z29kbiufzx7u32mh1fvy1rs9,Paula Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516065843,377,49,2,47,49,bxlqcsb8ylen7lng9qy50eoq5,1,40.5,4.6,2023-03-05T16:08:30.256Z,2023-03-05T16:08:30Z,,,,,,,,,,,,,,,,,,,,,,,,,57ubfxv6ujkk5cictmez4op1x,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516065865,378,1,2,47,50,bxlqcsb8ylen7lng9qy50eoq5,0,39.6,4.7,2023-03-05T16:08:30.718Z,2023-03-05T16:16:06Z,4076267237,56,Back,4076267245,213,0.6,4076267239,140,41.3,4076267243,212,2.1,4076267241,141,6.4,,,,,,,,,,57ubfxv6ujkk5cictmez4op1x,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516065889,548,49,2,47,51,9ns699xp353c84r1g6epazycl,1,62.2,97.7,2023-03-05T16:08:32.317Z,2023-03-05T16:08:32Z,,,,,,,,,,,,,,,,,,,,,,,,,eu6nudazhvggen5s7abc46bpx,Alba Redondo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516065937,550,1,2,47,54,9ns699xp353c84r1g6epazycl,1,71.4,98.4,2023-03-05T16:08:35.229Z,2023-03-05T16:08:36Z,4076267657,56,Left,4076267665,213,4.2,4076267659,140,67.0,4076267663,212,10.0,4076267661,141,85.4,,,,,,,,,,eu6nudazhvggen5s7abc46bpx,Alba Redondo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516065949,551,1,2,47,55,9ns699xp353c84r1g6epazycl,0,70.5,77.3,2023-03-05T16:08:35.997Z,2023-03-05T16:08:39Z,4076267723,56,Left,4076267725,140,81.8,4076267729,212,13.3,4076267731,213,0.5,4076267727,141,86.1,,,,,,,,,,9ld622ld2el1ql9vy2akchfit,N. Andonova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516065945,379,49,2,47,56,bxlqcsb8ylen7lng9qy50eoq5,1,19.4,14.9,2023-03-05T16:08:36.640Z,2023-03-05T16:08:36Z,,,,,,,,,,,,,,,,,,,,,,,,,efrr99onfcuvb2gylkvvrnl9m,Eva Llamas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516065969,380,1,2,47,56,bxlqcsb8ylen7lng9qy50eoq5,1,19.4,14.9,2023-03-05T16:08:36.766Z,2023-03-05T16:08:37Z,4076267839,140,21.5,4076267843,212,9.6,4076267841,141,28.6,4076267845,213,1.3,4076267837,56,Back,,,,,,,,,,efrr99onfcuvb2gylkvvrnl9m,Eva Llamas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516065987,381,1,2,47,57,bxlqcsb8ylen7lng9qy50eoq5,1,21.6,28.6,2023-03-05T16:08:37.789Z,2023-03-05T16:08:39Z,4076267877,141,19.8,4076267881,213,5.5,4076267873,56,Back,4076267879,212,8.2,4076267875,140,27.0,,,,,,,,,,5ag0647kn7k4y21y8nigiwxqt,Nagore Calderón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516066009,382,1,2,47,58,bxlqcsb8ylen7lng9qy50eoq5,1,26.7,19.7,2023-03-05T16:08:39.262Z,2023-03-05T16:08:41Z,4076268037,140,21.9,4076268033,56,Back,4076268039,141,8.0,4076268043,213,4.1,4076268041,212,9.4,,,,,,,,,,bixjzl99gkes918s5gbndtwwl,K. Cahynová,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516066071,383,1,2,48,1,bxlqcsb8ylen7lng9qy50eoq5,1,21.9,8.2,2023-03-05T16:08:41.630Z,2023-03-05T16:08:46Z,4076268421,213,0.2,4076268417,141,14.7,4076268413,56,Back,4076268419,212,20.0,4076268415,140,40.5,,,,,,,,,,7vtua260sxp339ie21any0zc9,Rosa Otermin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516066075,384,4,2,48,4,bxlqcsb8ylen7lng9qy50eoq5,1,40.5,12.4,2023-03-05T16:08:45.389Z,2023-03-05T16:08:48Z,4076268549,233,552,4076268437,13,,4076268445,286,,4076268443,152,,4076268441,56,Back,4076268439,294,,,,,,,,5e5sc7yzyi9kja9edk892br9x,Amanda Sampedro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516066085,552,4,2,48,4,9ns699xp353c84r1g6epazycl,0,59.5,87.6,2023-03-05T16:08:45.390Z,2023-03-05T16:08:48Z,4076268511,285,,4076268557,233,384,4076268505,294,,4076268509,152,,4076268507,56,Left,4076268503,13,,,,,,,,4by0xo4xinb0m8nziofw0g3bp,Leire Baños,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516066369,385,43,2,48,27,bxlqcsb8ylen7lng9qy50eoq5,1,0,0,2023-03-05T16:09:08.111Z,2023-03-05T16:09:11Z,4076270265,144,61,4076270005,56,Left,,,,,,,,,,,,,,,,,,,7vtua260sxp339ie21any0zc9,Rosa Otermin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516066439,386,1,2,48,31,bxlqcsb8ylen7lng9qy50eoq5,1,40.1,15.3,2023-03-05T16:09:12.255Z,2023-03-05T16:09:13Z,4076270389,213,5.9,4076270379,152,,4076270385,141,4.1,4076270375,5,,4076270377,155,,4076270387,212,20.4,4076270383,140,58.1,4076270381,56,Right,bixjzl99gkes918s5gbndtwwl,K. Cahynová,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516066487,387,1,2,48,35,bxlqcsb8ylen7lng9qy50eoq5,1,52.8,8,2023-03-05T16:09:16.414Z,2023-03-05T16:09:18Z,4076270649,141,10.1,4076270647,140,42.6,4076270643,56,Back,4076270651,212,10.8,4076270653,213,3.0,,,,,,,,,,5e5sc7yzyi9kja9edk892br9x,Amanda Sampedro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516066515,388,1,2,48,38,bxlqcsb8ylen7lng9qy50eoq5,1,48,19.4,2023-03-05T16:09:18.526Z,2023-03-05T16:09:21Z,4076270809,212,15.3,4076270805,140,54.7,4076270811,213,1.1,4076270803,56,Center,4076270807,141,39.4,,,,,,,,,,bixjzl99gkes918s5gbndtwwl,K. Cahynová,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516066523,389,1,2,48,40,bxlqcsb8ylen7lng9qy50eoq5,1,55,39.5,2023-03-05T16:09:21.149Z,2023-03-05T16:09:22Z,4076270835,56,Center,4076270843,213,1.4,4076270839,141,65.8,4076270841,212,18.1,4076270837,140,57.8,,,,,,,,,,5jwmy7qi01na2bmyw3zo3is8a,Cristina Martín-Prieto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516066533,390,1,2,48,41,bxlqcsb8ylen7lng9qy50eoq5,0,57.8,66,2023-03-05T16:09:21.966Z,2023-03-05T16:09:25Z,4076270887,141,63.9,4076270885,140,80.1,4076270889,212,23.5,4076270891,213,6.2,4076270883,56,Center,,,,,,,,,,7vtua260sxp339ie21any0zc9,Rosa Otermin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516066547,553,8,2,48,43,9ns699xp353c84r1g6epazycl,1,21.4,34,2023-03-05T16:09:23.725Z,2023-03-05T16:09:24Z,4076270985,56,Back,,,,,,,,,,,,,,,,,,,,,,52ic0j91dhgr0vud2agr4ev2t,María de Alharilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516066591,554,49,2,48,47,9ns699xp353c84r1g6epazycl,1,22,44.9,2023-03-05T16:09:27.678Z,2023-03-05T16:09:27Z,,,,,,,,,,,,,,,,,,,,,,,,,4by0xo4xinb0m8nziofw0g3bp,Leire Baños,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516066603,555,1,2,48,47,9ns699xp353c84r1g6epazycl,1,22,44.9,2023-03-05T16:09:27.773Z,2023-03-05T16:09:28Z,4076271305,56,Back,4076271309,141,23.0,4076271311,212,14.9,4076271307,140,21.1,4076271315,213,4.6,,,,,,,,,,4by0xo4xinb0m8nziofw0g3bp,Leire Baños,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516066629,556,1,2,48,48,9ns699xp353c84r1g6epazycl,1,21.1,23,2023-03-05T16:09:28.525Z,2023-03-05T16:09:29Z,4076271431,141,4.4,4076271433,212,14.8,4076271427,56,Back,4076271435,213,5.3,4076271429,140,28.5,,,,,,,,,,9jxxujnb2eoo7avj278ppnqvp,Núria Mendoza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516066685,557,1,2,48,48,9ns699xp353c84r1g6epazycl,0,28.5,4.4,2023-03-05T16:09:29.389Z,2023-03-05T16:09:34Z,4076271781,56,Back,4076271783,140,15.9,4076271785,141,0.0,4076271789,213,3.4,4076271787,212,13.8,,,,,,,,,,25u358p365rnbnt0cptnyt3h1,Tatiana Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516066737,391,5,2,48,53,bxlqcsb8ylen7lng9qy50eoq5,1,78.2,101,2023-03-05T16:09:33.440Z,2023-03-05T16:09:39Z,4076272115,233,558,4076272085,56,Left,4076272087,347,,,,,,,,,,,,,,,,,d71c1o7e1t448gemysrgisj8q,Inma Gabarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516066691,558,5,2,48,53,9ns699xp353c84r1g6epazycl,0,21.8,-1,2023-03-05T16:09:33.440Z,2023-03-05T16:16:13Z,4076271809,56,Back,4076272133,233,391,4076271811,347,,,,,,,,,,,,,,,,,25u358p365rnbnt0cptnyt3h1,Tatiana Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516066747,392,1,2,48,58,bxlqcsb8ylen7lng9qy50eoq5,0,71.7,100,2023-03-05T16:09:39.022Z,2023-03-05T16:09:40Z,4076272159,212,4.9,4076272161,213,5.5,4076272155,140,75.1,4076272153,56,Left,4076272151,107,,4076272157,141,95.9,,,,,,,7vtua260sxp339ie21any0zc9,Rosa Otermin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516066775,559,8,2,49,1,9ns699xp353c84r1g6epazycl,1,16.7,14.6,2023-03-05T16:09:41.598Z,2023-03-05T16:09:41Z,4076272297,56,Back,,,,,,,,,,,,,,,,,,,,,,52ic0j91dhgr0vud2agr4ev2t,María de Alharilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516066805,560,49,2,49,2,9ns699xp353c84r1g6epazycl,1,22.7,15.2,2023-03-05T16:09:42.636Z,2023-03-05T17:09:59Z,,,,,,,,,,,,,,,,,,,,,,,,,25u358p365rnbnt0cptnyt3h1,Tatiana Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516066819,561,1,2,49,2,9ns699xp353c84r1g6epazycl,1,22.7,15.2,2023-03-05T16:09:42.733Z,2023-03-05T17:10:00Z,4076272535,140,14.9,4076272541,213,3.8,4076272539,212,10.5,4076272537,141,5.6,4076272533,56,Back,,,,,,,,,,25u358p365rnbnt0cptnyt3h1,Tatiana Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516066847,562,1,2,49,3,9ns699xp353c84r1g6epazycl,1,14.9,5.6,2023-03-05T16:09:43.453Z,2023-03-05T17:09:57Z,4076272725,213,6.2,4076272715,140,28.4,4076272719,141,3.8,4076272721,212,14.2,4076272713,56,Back,,,,,,,,,,52ic0j91dhgr0vud2agr4ev2t,María de Alharilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516066853,563,61,2,49,3,9ns699xp353c84r1g6epazycl,0,27.3,4,2023-03-05T16:09:44.197Z,2023-03-05T17:09:56Z,4076272735,56,Back,,,,,,,,,,,,,,,,,,,,,,44j03m9xpbhjuxmqz6vge9y0a,Érika González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516066941,393,5,2,49,4,bxlqcsb8ylen7lng9qy50eoq5,1,67,101.1,2023-03-05T16:09:44.768Z,2023-03-05T16:09:54Z,4076273261,233,564,4076273243,56,Left,4076273247,347,,,,,,,,,,,,,,,,,7vtua260sxp339ie21any0zc9,Rosa Otermin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516066857,564,5,2,49,4,9ns699xp353c84r1g6epazycl,0,33,-1.1,2023-03-05T16:09:44.768Z,2023-03-05T16:16:13Z,4076272751,56,Back,4076272753,347,,4076273283,233,393,,,,,,,,,,,,,,,,44j03m9xpbhjuxmqz6vge9y0a,Érika González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516066973,394,1,2,49,13,bxlqcsb8ylen7lng9qy50eoq5,1,64.8,100,2023-03-05T16:09:53.630Z,2023-03-05T16:09:56Z,4076273425,212,11.6,4076273427,213,5.6,4076273413,107,,4076273417,56,Left,4076273423,141,90.9,4076273421,140,73.7,,,,,,,7vtua260sxp339ie21any0zc9,Rosa Otermin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516066981,395,1,2,49,15,bxlqcsb8ylen7lng9qy50eoq5,1,74.3,96,2023-03-05T16:09:56.158Z,2023-03-05T16:09:56Z,4076273467,56,Left,4076273471,140,67.2,4076273477,212,7.5,4076273475,141,95.9,4076273479,213,3.2,,,,,,,,,,5e5sc7yzyi9kja9edk892br9x,Amanda Sampedro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516067033,396,1,2,49,16,bxlqcsb8ylen7lng9qy50eoq5,1,67.2,95.9,2023-03-05T16:09:56.766Z,2023-03-05T16:09:59Z,4076273705,140,77.0,4076273709,212,10.3,4076273711,213,0.0,4076273703,56,Left,4076273707,141,96.0,,,,,,,,,,7vtua260sxp339ie21any0zc9,Rosa Otermin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516067069,397,1,2,49,18,bxlqcsb8ylen7lng9qy50eoq5,1,74.4,95.6,2023-03-05T16:09:59.373Z,2023-03-05T16:10:03Z,4076273909,140,70.6,4076273913,212,15.9,4076273907,56,Center,4076273911,141,72.9,4076273915,213,4.5,,,,,,,,,,5e5sc7yzyi9kja9edk892br9x,Amanda Sampedro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
