id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/9/value,qualifier/10/value,qualifier/13/value,qualifier/12/value,assist,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2500564055,202,5,1,17,40,vaikl8nl7hdr4y9jj4jyb9ey,1,68.4,101.5,2023-01-25T18:18:23.653Z,2023-01-25T18:18:25Z,3994686609,233,117,3994686603,347,,3994686601,56,Left,,,,,,,,,,,,,,,,5nad4qgy5hlwfsm64mhkwadw5,Maite Oroz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500564061,203,1,1,17,41,vaikl8nl7hdr4y9jj4jyb9ey,1,68.2,100,2023-01-25T18:18:25.210Z,2023-01-25T18:18:26Z,3994686653,213,4.2,3994686651,212,4.7,3994686645,56,Left,3994686649,141,95.6,3994686647,140,66.1,3994686643,107,,,,,,,,cq38p3rul6qi2tpvr077v8n6y,Olga Carmona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500564073,204,1,1,17,42,vaikl8nl7hdr4y9jj4jyb9ey,1,65.9,94.5,2023-01-25T18:18:26.009Z,2023-01-25T18:18:27Z,3994686695,213,1.7,3994686689,140,65.7,3994686687,56,Left,3994686693,212,2.4,3994686691,141,98.0,,,,,,,,,,5nad4qgy5hlwfsm64mhkwadw5,Maite Oroz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500564095,205,1,1,17,43,vaikl8nl7hdr4y9jj4jyb9ey,1,65.9,96.9,2023-01-25T18:18:27.561Z,2023-01-25T18:18:30Z,3994686791,141,91.4,3994686787,56,Left,3994686793,212,6.4,3994686789,140,61.0,3994686795,213,3.8,,,,,,,,,,cq38p3rul6qi2tpvr077v8n6y,Olga Carmona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500564135,206,1,1,17,47,vaikl8nl7hdr4y9jj4jyb9ey,1,60.5,94.2,2023-01-25T18:18:30.586Z,2023-01-25T18:18:37Z,3994686951,141,64.8,3994686949,140,43.3,3994686953,212,26.9,3994686955,213,4.0,3994686947,56,Back,,,,,,,,,,5nad4qgy5hlwfsm64mhkwadw5,Maite Oroz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500564165,207,1,1,17,53,vaikl8nl7hdr4y9jj4jyb9ey,1,54.4,44.3,2023-01-25T18:18:37.498Z,2023-01-25T18:18:42Z,3994687087,140,80.8,3994687093,213,5.5,3994687083,155,,3994687091,212,38.1,3994687095,1,,3994687085,56,Right,3994687089,141,5.9,,,,8tux0w5del0ggtozbon3x92lm,Kathellen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500564167,208,50,1,17,59,vaikl8nl7hdr4y9jj4jyb9ey,1,79.5,8.2,2023-01-25T18:18:42.586Z,2023-01-25T18:18:44Z,3994687101,286,,3994687123,233,118,3994687099,56,Right,,,,,,,,,,,,,,,,4trjsb4uoasjj3jwr77rh0k16,Athenea del Castillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500564169,118,7,1,17,59,7mk4va7b2p6tnv2xjxcgjy8h6,0,20.5,91.8,2023-01-25T18:18:42.587Z,2023-01-25T18:18:44Z,3994687105,285,,3994687103,56,Back,3994687107,233,208,,,,,,,,,,,,,,,,q3xvi1pbz5hmr6zw6np6v4yd,C. Sáez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500564185,209,1,1,18,3,vaikl8nl7hdr4y9jj4jyb9ey,1,62,29.1,2023-01-25T18:18:46.730Z,2023-01-25T18:18:47Z,3994687207,141,25.5,3994687203,56,Back,3994687211,213,3.3,3994687209,212,18.2,3994687205,140,44.8,,,,,,,,,,8tux0w5del0ggtozbon3x92lm,Kathellen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500564203,210,1,1,18,4,vaikl8nl7hdr4y9jj4jyb9ey,1,44.2,26.8,2023-01-25T18:18:47.594Z,2023-01-25T18:18:51Z,3994687305,140,44.1,3994687309,212,23.7,3994687311,213,1.6,3994687303,56,Back,3994687307,141,61.7,,,,,,,,,,59k0w00mz9tbm2mehy6ix113p,Ivana Andrés,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500564209,211,1,1,18,7,vaikl8nl7hdr4y9jj4jyb9ey,1,46,61.5,2023-01-25T18:18:51.002Z,2023-01-25T18:18:53Z,3994687347,212,27.8,3994687341,56,Left,3994687349,213,0.9,3994687345,141,94.7,3994687343,140,61.5,,,,,,,,,,245eszqeqx2xeair8h5n4z8b9,Rocío Gálvez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500564211,212,1,1,18,9,vaikl8nl7hdr4y9jj4jyb9ey,0,61.9,95.6,2023-01-25T18:18:53.226Z,2023-01-25T18:18:55Z,3994687361,213,5.9,3994687359,212,9.2,3994687355,140,70.1,3994687383,233,119,3994687357,141,90.8,3994687353,56,Left,3994687381,236,,3994687387,286,,cq38p3rul6qi2tpvr077v8n6y,Olga Carmona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500564217,119,74,1,18,9,7mk4va7b2p6tnv2xjxcgjy8h6,1,27.8,8.8,2023-01-25T18:18:53.227Z,2023-01-25T18:20:01Z,3994687367,285,,3994687389,233,212,3994687365,56,Back,,,,,,,,,,,,,,,,8vwiezkux2gxs99ziy7x69fu2,Elba Vergés,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500564225,213,61,1,18,14,vaikl8nl7hdr4y9jj4jyb9ey,0,77.1,76,2023-01-25T18:18:57.579Z,2023-01-25T18:18:57Z,3994687417,56,Center,,,,,,,,,,,,,,,,,,,,,,cq38p3rul6qi2tpvr077v8n6y,Olga Carmona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500564227,120,49,1,18,14,7mk4va7b2p6tnv2xjxcgjy8h6,1,28.3,9.2,2023-01-25T18:18:58.478Z,2023-01-25T18:18:58Z,,,,,,,,,,,,,,,,,,,,,,,,,6lruud03b1so5uyjduuthtuj9,Miriam Diéguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500564235,121,1,1,18,15,7mk4va7b2p6tnv2xjxcgjy8h6,0,28.3,9.2,2023-01-25T18:18:58.701Z,2023-01-25T18:20:14Z,3994687451,141,0.0,3994687449,140,36.9,3994687453,212,11.3,3994687447,56,Back,3994687455,213,5.6,,,,,,,,,,6lruud03b1so5uyjduuthtuj9,Miriam Diéguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500564237,122,43,1,18,15,7mk4va7b2p6tnv2xjxcgjy8h6,1,0,0,2023-01-25T18:18:59.194Z,2023-01-25T18:20:44Z,3994687459,347,0,3994689483,144,5,3994687457,56,Back,,,,,,,,,,,,,,,,6lruud03b1so5uyjduuthtuj9,Miriam Diéguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500564279,123,4,1,18,22,7mk4va7b2p6tnv2xjxcgjy8h6,1,22.6,8.2,2023-01-25T18:19:06.473Z,2023-01-25T18:19:12Z,3994687631,285,,3994687629,152,,3994687625,294,,3994687627,56,Back,3994687635,233,214,3994687623,13,,,,,,,,7dlyawb4x2lr5gjcz5b1y5ivp,Fátima Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500564261,214,4,1,18,22,vaikl8nl7hdr4y9jj4jyb9ey,0,77.4,91.8,2023-01-25T18:19:06.474Z,2023-01-25T18:19:12Z,3994687573,286,,3994687569,152,,3994687565,13,,3994687655,294,,3994687675,233,123,3994687567,56,Left,,,,,,,5nad4qgy5hlwfsm64mhkwadw5,Maite Oroz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500564361,124,1,1,18,46,7mk4va7b2p6tnv2xjxcgjy8h6,1,22.1,5.6,2023-01-25T18:19:30.206Z,2023-01-25T18:19:34Z,3994688085,141,33.6,3994688089,213,0.5,3994688075,5,,3994688079,152,,3994688091,1,,3994688077,157,,3994688083,140,58.2,3994688081,56,Center,d2at1haixfnekibqj89y4nxed,O. Ohale,3994688087,212,,42.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500564363,125,44,1,18,49,7mk4va7b2p6tnv2xjxcgjy8h6,1,56.8,35,2023-01-25T18:19:33.306Z,2023-01-25T18:19:35Z,3994688095,56,Center,3994688099,233,215,3994688097,286,,,,,,,,,,,,,,,,,2j37sn6v53zhgz2hf1q33gzdg,Sanadri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500564359,215,44,1,18,49,vaikl8nl7hdr4y9jj4jyb9ey,0,43.2,65,2023-01-25T18:19:33.307Z,2023-01-25T18:19:35Z,3994688067,56,Back,3994688073,285,,3994688105,233,125,,,,,,,,,,,,,,,,8tux0w5del0ggtozbon3x92lm,Kathellen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500564377,126,1,1,18,50,7mk4va7b2p6tnv2xjxcgjy8h6,1,56.9,33.6,2023-01-25T18:19:34.415Z,2023-01-25T18:19:38Z,3994688193,140,53.5,3994688197,212,15.9,3994688191,56,Center,3994688199,213,1.8,3994688195,141,56.4,3994688189,3,,,,,,,,2j37sn6v53zhgz2hf1q33gzdg,Sanadri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500564391,127,1,1,18,54,7mk4va7b2p6tnv2xjxcgjy8h6,1,51.8,69.6,2023-01-25T18:19:38.094Z,2023-01-25T18:19:40Z,3994688273,141,92.9,3994688275,212,15.9,3994688269,56,Left,3994688271,140,51.2,3994688277,213,1.6,,,,,,,,,,83wqrctlm3zpp10zmx1tjc9ka,Alba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500564401,128,1,1,18,57,7mk4va7b2p6tnv2xjxcgjy8h6,1,54.9,93.9,2023-01-25T18:19:40.862Z,2023-01-25T18:19:43Z,3994688331,141,95.7,3994688329,140,69.2,3994688333,212,15.1,3994688327,56,Left,3994688335,213,0.1,,,,,,,,,,q3xvi1pbz5hmr6zw6np6v4yd,C. Sáez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500564413,129,1,1,18,59,7mk4va7b2p6tnv2xjxcgjy8h6,1,69.2,95.7,2023-01-25T18:19:43.102Z,2023-01-25T18:19:48Z,3994688399,140,72.8,3994688401,141,85.3,3994688405,213,5.2,3994688397,56,Left,3994688403,212,8.0,,,,,,,,,,89zl8l8wouupdzgepnm1ogqhg,Garazi Fácila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500564417,130,3,1,19,4,7mk4va7b2p6tnv2xjxcgjy8h6,1,79.8,91.1,2023-01-25T18:19:47.915Z,2023-01-25T18:19:49Z,3994688421,56,Left,3994688437,233,216,3994688423,286,,,,,,,,,,,,,,,,,q3xvi1pbz5hmr6zw6np6v4yd,C. Sáez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500564411,216,45,1,19,4,vaikl8nl7hdr4y9jj4jyb9ey,0,20.2,8.9,2023-01-25T18:19:47.915Z,2023-01-25T18:19:49Z,3994688441,233,130,3994688393,56,Back,3994688395,285,,,,,,,,,,,,,,,,,4trjsb4uoasjj3jwr77rh0k16,Athenea del Castillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500564427,131,1,1,19,5,7mk4va7b2p6tnv2xjxcgjy8h6,1,80.1,86,2023-01-25T18:19:49.086Z,2023-01-25T18:19:52Z,3994688487,213,3.9,3994688479,56,Center,3994688481,140,72.2,3994688485,212,11.4,3994688483,141,74.5,,,,,,,,,,q3xvi1pbz5hmr6zw6np6v4yd,C. Sáez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500564447,132,1,1,19,8,7mk4va7b2p6tnv2xjxcgjy8h6,0,86.9,82.1,2023-01-25T18:19:52.062Z,2023-01-25T18:19:55Z,3994688585,213,5.1,3994688579,140,98.2,3994688575,155,,3994688583,212,35.8,3994688577,56,Center,3994688587,1,,3994688573,2,,3994688581,141,32.4,89zl8l8wouupdzgepnm1ogqhg,Garazi Fácila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500564439,217,49,1,19,11,vaikl8nl7hdr4y9jj4jyb9ey,1,3.4,72.9,2023-01-25T18:19:54.651Z,2023-01-25T18:19:54Z,,,,,,,,,,,,,,,,,,,,,,,,,cq38p3rul6qi2tpvr077v8n6y,Olga Carmona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500564461,218,1,1,19,13,vaikl8nl7hdr4y9jj4jyb9ey,0,2.3,76.1,2023-01-25T18:19:56.812Z,2023-01-25T18:19:59Z,3994688673,157,,3994688681,212,39.1,3994688683,213,0.5,3994688677,140,35.7,3994688675,56,Back,3994688679,141,100.0,3994688685,1,,,,,cq38p3rul6qi2tpvr077v8n6y,Olga Carmona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500564493,133,5,1,19,15,7mk4va7b2p6tnv2xjxcgjy8h6,1,58.6,-1.6,2023-01-25T18:19:59.220Z,2023-01-25T18:20:47Z,3994688841,56,Right,3994688843,347,,3994688845,233,219,,,,,,,,,,,,,,,,1dfho5ul0u10h5m7cmtmj5x7u,Cristina Auñón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500564465,219,5,1,19,15,vaikl8nl7hdr4y9jj4jyb9ey,0,41.4,101.6,2023-01-25T18:19:59.220Z,2023-01-25T18:20:11Z,3994688699,56,Back,3994688851,233,133,3994688701,347,,,,,,,,,,,,,,,,,cq38p3rul6qi2tpvr077v8n6y,Olga Carmona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500564511,134,1,1,19,30,7mk4va7b2p6tnv2xjxcgjy8h6,1,52.8,0,2023-01-25T18:20:13.871Z,2023-01-25T18:20:18Z,3994688941,56,Right,3994688939,107,,3994688947,212,19.5,3994688943,140,67.8,3994688949,213,0.6,3994688945,141,15.3,,,,,,,1dfho5ul0u10h5m7cmtmj5x7u,Cristina Auñón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500564517,135,1,1,19,34,7mk4va7b2p6tnv2xjxcgjy8h6,1,67.8,15,2023-01-25T18:20:18.127Z,2023-01-25T18:20:20Z,3994688997,213,5.5,3994688989,56,Right,3994688991,140,76.8,3994688995,212,12.8,3994688993,141,2.3,,,,,,,,,,2j37sn6v53zhgz2hf1q33gzdg,Sanadri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500564519,136,1,1,19,37,7mk4va7b2p6tnv2xjxcgjy8h6,1,76.8,2.3,2023-01-25T18:20:20.767Z,2023-01-25T18:20:21Z,3994689009,213,1.7,3994689005,141,15.2,3994689007,212,8.8,3994689001,56,Right,3994689003,140,75.8,,,,,,,,,,7dlyawb4x2lr5gjcz5b1y5ivp,Fátima Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500564523,137,1,1,19,37,7mk4va7b2p6tnv2xjxcgjy8h6,1,75.8,15.2,2023-01-25T18:20:21.471Z,2023-01-25T18:20:24Z,3994689031,140,65.6,3994689037,213,3.2,3994689029,56,Right,3994689033,141,13.8,3994689035,212,10.8,,,,,,,,,,2j37sn6v53zhgz2hf1q33gzdg,Sanadri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500564531,138,1,1,19,40,7mk4va7b2p6tnv2xjxcgjy8h6,0,66,15.8,2023-01-25T18:20:24.096Z,2023-01-25T18:20:26Z,3994689087,213,1.0,3994689079,56,Center,3994689081,140,85.5,3994689089,1,,3994689085,212,35.5,3994689083,141,58.5,3994689077,155,,,,,1dfho5ul0u10h5m7cmtmj5x7u,Cristina Auñón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500564533,220,49,1,19,43,vaikl8nl7hdr4y9jj4jyb9ey,1,13.8,33.1,2023-01-25T18:20:26.604Z,2023-01-25T18:20:26Z,,,,,,,,,,,,,,,,,,,,,,,,,59k0w00mz9tbm2mehy6ix113p,Ivana Andrés,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500564553,221,1,1,19,44,vaikl8nl7hdr4y9jj4jyb9ey,1,14.1,27.7,2023-01-25T18:20:27.837Z,2023-01-25T18:20:33Z,3994689207,140,26.4,3994689213,213,5.9,3994689209,141,20.6,3994689205,56,Back,3994689211,212,13.8,,,,,,,,,,59k0w00mz9tbm2mehy6ix113p,Ivana Andrés,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500564565,222,1,1,19,49,vaikl8nl7hdr4y9jj4jyb9ey,1,23.6,15.9,2023-01-25T18:20:33.021Z,2023-01-25T18:20:36Z,3994689295,212,14.8,3994689293,141,37.0,3994689297,213,1.8,3994689289,56,Back,3994689291,140,20.3,,,,,,,,,,4trjsb4uoasjj3jwr77rh0k16,Athenea del Castillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500564575,223,1,1,19,53,vaikl8nl7hdr4y9jj4jyb9ey,1,20.5,39.7,2023-01-25T18:20:36.846Z,2023-01-25T18:20:38Z,3994689321,212,22.3,3994689317,140,18.5,3994689315,56,Back,3994689323,213,1.7,3994689319,141,72.4,,,,,,,,,,8tux0w5del0ggtozbon3x92lm,Kathellen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500564583,224,1,1,19,54,vaikl8nl7hdr4y9jj4jyb9ey,1,14.2,71.1,2023-01-25T18:20:38.525Z,2023-01-25T18:20:41Z,3994689369,213,4.8,3994689365,141,56.3,3994689363,140,15.4,3994689367,212,10.1,3994689361,56,Back,,,,,,,,,,245eszqeqx2xeair8h5n4z8b9,Rocío Gálvez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500564623,225,1,1,19,57,vaikl8nl7hdr4y9jj4jyb9ey,1,19.8,53.7,2023-01-25T18:20:41.373Z,2023-01-25T18:20:49Z,3994689605,213,1.1,3994689599,140,33.4,3994689603,212,31.6,3994689597,56,Back,3994689601,141,95.1,,,,,,,,,,8tux0w5del0ggtozbon3x92lm,Kathellen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500564629,226,1,1,20,6,vaikl8nl7hdr4y9jj4jyb9ey,1,64.7,93.8,2023-01-25T18:20:49.726Z,2023-01-25T18:20:51Z,3994689629,141,88.7,3994689625,56,Left,3994689631,212,7.1,3994689627,140,58.8,3994689633,213,3.7,,,,,,,,,,cq38p3rul6qi2tpvr077v8n6y,Olga Carmona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500564647,227,1,1,20,8,vaikl8nl7hdr4y9jj4jyb9ey,1,54.3,82.7,2023-01-25T18:20:51.662Z,2023-01-25T18:20:58Z,3994689773,141,51.3,3994689775,212,22.8,3994689769,56,Back,3994689771,140,46.7,3994689777,213,4.4,,,,,,,,,,4vk1yd7zqaqapuejahqx7zi09,Teresa Abelleira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500564661,228,1,1,20,15,vaikl8nl7hdr4y9jj4jyb9ey,1,47.9,42.4,2023-01-25T18:20:58.797Z,2023-01-25T18:21:01Z,3994689851,141,64.0,3994689849,140,57.5,3994689853,212,17.8,3994689847,56,Center,3994689855,213,1.0,,,,,,,,,,8tux0w5del0ggtozbon3x92lm,Kathellen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500564671,229,1,1,20,18,vaikl8nl7hdr4y9jj4jyb9ey,1,54.3,62.4,2023-01-25T18:21:01.710Z,2023-01-25T18:21:06Z,3994689907,140,44.3,3994689913,213,4.0,3994689905,56,Back,3994689909,141,45.5,3994689911,212,15.6,,,,,,,,,,4vk1yd7zqaqapuejahqx7zi09,Teresa Abelleira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500564689,230,1,1,20,22,vaikl8nl7hdr4y9jj4jyb9ey,1,52.5,59.6,2023-01-25T18:21:06.286Z,2023-01-25T18:21:10Z,3994689989,140,45.5,3994689995,213,1.9,3994689991,141,92.4,3994689987,56,Back,3994689993,212,23.5,,,,,,,,,,8tux0w5del0ggtozbon3x92lm,Kathellen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500564713,231,1,1,20,26,vaikl8nl7hdr4y9jj4jyb9ey,1,45.8,87.2,2023-01-25T18:21:09.886Z,2023-01-25T18:21:13Z,3994690127,141,55.1,3994690123,56,Center,3994690131,213,5.1,3994690125,140,53.6,3994690129,212,23.3,,,,,,,,,,245eszqeqx2xeair8h5n4z8b9,Rocío Gálvez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500564719,232,1,1,20,29,vaikl8nl7hdr4y9jj4jyb9ey,0,61.8,59.1,2023-01-25T18:21:13.534Z,2023-01-25T18:21:15Z,3994690145,212,22.2,3994690143,141,73.8,3994690147,213,0.5,3994690141,140,80.7,3994690139,56,Center,,,,,,,,,,4vk1yd7zqaqapuejahqx7zi09,Teresa Abelleira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500564723,139,8,1,20,33,7mk4va7b2p6tnv2xjxcgjy8h6,1,20.6,28,2023-01-25T18:21:17.089Z,2023-01-25T18:21:17Z,3994690165,56,Back,,,,,,,,,,,,,,,,,,,,,,1dfho5ul0u10h5m7cmtmj5x7u,Cristina Auñón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500564729,140,49,1,20,34,7mk4va7b2p6tnv2xjxcgjy8h6,1,15.8,40,2023-01-25T18:21:18.352Z,2023-01-25T18:21:18Z,,,,,,,,,,,,,,,,,,,,,,,,,d2at1haixfnekibqj89y4nxed,O. Ohale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500564751,141,1,1,20,37,7mk4va7b2p6tnv2xjxcgjy8h6,0,6.6,26.1,2023-01-25T18:21:20.737Z,2023-01-25T18:21:22Z,3994690269,212,28.3,3994690265,140,32.3,3994690263,56,Back,3994690273,1,,3994690267,141,13.4,3994690261,157,,3994690271,213,6.0,,,,d2at1haixfnekibqj89y4nxed,O. Ohale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500564745,233,49,1,20,37,vaikl8nl7hdr4y9jj4jyb9ey,1,78.4,92.9,2023-01-25T18:21:21.152Z,2023-01-25T18:21:21Z,,,,,,,,,,,,,,,,,,,,,,,,,cq38p3rul6qi2tpvr077v8n6y,Olga Carmona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500564761,234,1,1,20,40,vaikl8nl7hdr4y9jj4jyb9ey,1,81.9,95,2023-01-25T18:21:24.415Z,2023-01-25T18:21:26Z,3994690319,213,0.2,3994690315,141,96.2,3994690313,140,85.8,3994690317,212,4.2,3994690311,56,Left,,,,,,,,,,cq38p3rul6qi2tpvr077v8n6y,Olga Carmona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500564767,235,1,1,20,42,vaikl8nl7hdr4y9jj4jyb9ey,1,80.4,95.1,2023-01-25T18:21:26.318Z,2023-01-25T18:21:28Z,3994690355,212,9.2,3994690353,141,86.0,3994690357,213,3.9,3994690349,56,Left,3994690351,140,73.9,,,,,,,,,,dgkmt7f5k9oqruxzsi3x9em6t,C. Weir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500564789,236,1,1,20,44,vaikl8nl7hdr4y9jj4jyb9ey,0,66.3,74.5,2023-01-25T18:21:28.463Z,2023-01-25T18:21:32Z,3994690485,56,Center,3994690489,141,55.1,3994690491,212,30.1,3994690487,140,92.1,3994690493,213,5.8,,,,,,,,,,4vk1yd7zqaqapuejahqx7zi09,Teresa Abelleira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500564797,142,8,1,20,51,7mk4va7b2p6tnv2xjxcgjy8h6,1,7.9,51.9,2023-01-25T18:21:34.674Z,2023-01-25T18:21:34Z,3994690531,56,Back,,,,,,,,,,,,,,,,,,,,,,8vwiezkux2gxs99ziy7x69fu2,Elba Vergés,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500564799,143,49,1,20,52,7mk4va7b2p6tnv2xjxcgjy8h6,1,4.1,31.6,2023-01-25T18:21:36.210Z,2023-01-25T18:21:36Z,,,,,,,,,,,,,,,,,,,,,,,,,d2at1haixfnekibqj89y4nxed,O. Ohale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500564811,144,1,1,20,53,7mk4va7b2p6tnv2xjxcgjy8h6,0,4.2,25.2,2023-01-25T18:21:37.346Z,2023-01-25T18:21:38Z,3994690597,212,34.8,3994690601,1,,3994690591,56,Back,3994690593,140,32.6,3994690589,157,,3994690595,141,0.0,3994690599,213,5.7,,,,d2at1haixfnekibqj89y4nxed,O. Ohale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500564813,145,5,1,20,54,7mk4va7b2p6tnv2xjxcgjy8h6,0,30.1,-1.4,2023-01-25T18:21:38.543Z,2023-01-25T18:22:34Z,3994690627,233,237,3994690603,56,Back,3994690605,347,,,,,,,,,,,,,,,,,d2at1haixfnekibqj89y4nxed,O. Ohale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500564819,237,5,1,20,54,vaikl8nl7hdr4y9jj4jyb9ey,1,69.9,101.4,2023-01-25T18:21:38.543Z,2023-01-25T18:21:40Z,3994690621,347,,3994690619,56,Left,3994690623,233,145,,,,,,,,,,,,,,,,13hy7ggmnhfalmdqlbp6lzv11,Esther González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500564855,238,1,1,21,7,vaikl8nl7hdr4y9jj4jyb9ey,1,72.4,100,2023-01-25T18:21:51.504Z,2023-01-25T18:21:55Z,3994690827,107,,3994690835,212,8.1,3994690833,141,94.4,3994690829,56,Left,3994690837,213,3.8,3994690831,140,66.2,,,,,,,245eszqeqx2xeair8h5n4z8b9,Rocío Gálvez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500564859,239,1,1,21,11,vaikl8nl7hdr4y9jj4jyb9ey,1,66,93.6,2023-01-25T18:21:55.071Z,2023-01-25T18:21:56Z,3994690847,140,56.8,3994690853,213,3.0,3994690849,141,95.6,3994690845,56,Left,3994690851,212,9.8,,,,,,,,,,cq38p3rul6qi2tpvr077v8n6y,Olga Carmona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
