id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/11/value,assist,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2497629539,156,1,1,20,49,9euoni3f3sh08tsplt2gh5dex,1,44.2,31.1,2023-01-15T11:21:18.599Z,2023-01-15T11:21:22Z,3979266633,141,47.8,3979266631,140,47.0,3979266629,56,Back,3979266637,213,1.3,3979266635,212,11.7,,,,,,,,,,ett23u47w9fthjjrlprw0u505,G. García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497629561,157,1,1,20,53,9euoni3f3sh08tsplt2gh5dex,1,47,48,2023-01-15T11:21:22.455Z,2023-01-15T11:21:24Z,3979266781,213,4.6,3979266779,212,9.4,3979266773,56,Back,3979266775,140,45.6,3979266777,141,34.4,,,,,,,,,,8drs7flji0ctdoui0cfyugu3u,Iris Arnaiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497629583,158,1,1,20,55,9euoni3f3sh08tsplt2gh5dex,1,45.6,34.4,2023-01-15T11:21:24.567Z,2023-01-15T11:21:26Z,3979266873,141,62.1,3979266871,140,37.1,3979266877,213,2.0,3979266875,212,20.8,3979266869,56,Back,,,,,,,,,,ett23u47w9fthjjrlprw0u505,G. García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497629603,159,1,1,20,57,9euoni3f3sh08tsplt2gh5dex,1,37,61.7,2023-01-15T11:21:26.471Z,2023-01-15T11:21:29Z,3979266971,140,35.4,3979266977,213,4.6,3979266975,212,19.5,3979266969,56,Back,3979266973,141,33.1,,,,,,,,,,4gv8ud8pwhynhd4ehmzw2pgmi,M. Vanegas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497629617,160,1,1,21,0,9euoni3f3sh08tsplt2gh5dex,1,36.2,30.7,2023-01-15T11:21:29.559Z,2023-01-15T11:21:31Z,3979267039,56,Right,3979267043,141,17.3,3979267045,212,23.5,3979267047,213,5.9,3979267041,140,56.8,,,,,,,,,,2d1defd89f1nrpb0gi6cciwru,Ane Etxezarreta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497629663,161,1,1,21,1,9euoni3f3sh08tsplt2gh5dex,1,55.8,17.7,2023-01-15T11:21:31.191Z,2023-01-15T11:21:34Z,3979267259,56,Back,3979267265,212,23.8,3979267267,213,2.8,3979267263,141,30.7,3979267261,140,34.8,,,,,,,,,,1lvwjd2sedbk3gs9p2v34cdt5,Nerea Eizagirre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497629689,162,1,1,21,5,9euoni3f3sh08tsplt2gh5dex,1,36.6,30.1,2023-01-15T11:21:34.823Z,2023-01-15T11:21:38Z,3979267369,141,69.3,3979267371,212,27.0,3979267373,213,1.4,3979267365,56,Back,3979267367,140,40.7,,,,,,,,,,2d1defd89f1nrpb0gi6cciwru,Ane Etxezarreta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497629699,163,1,1,21,8,9euoni3f3sh08tsplt2gh5dex,1,40.5,73.1,2023-01-15T11:21:37.863Z,2023-01-15T11:21:39Z,3979267445,56,Back,3979267447,140,42.4,3979267453,213,1.4,3979267449,141,91.9,3979267451,212,12.9,,,,,,,,,,4gv8ud8pwhynhd4ehmzw2pgmi,M. Vanegas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497629719,164,1,1,21,10,9euoni3f3sh08tsplt2gh5dex,1,43.4,85.3,2023-01-15T11:21:39.431Z,2023-01-15T11:21:41Z,3979267561,141,58.5,3979267557,56,Center,3979267563,212,20.2,3979267565,213,5.2,3979267559,140,51.7,,,,,,,,,,5m8q057u3ek6rjdpmlu98uesq,Alejandra Bernabé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497629739,165,1,1,21,12,9euoni3f3sh08tsplt2gh5dex,1,53,55.8,2023-01-15T11:21:41.783Z,2023-01-15T11:21:44Z,3979267659,140,64.4,3979267667,212,15.2,3979267663,141,42.1,3979267671,213,5.6,3979267657,56,Center,,,,,,,,,,8drs7flji0ctdoui0cfyugu3u,Iris Arnaiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497629773,166,1,1,21,17,9euoni3f3sh08tsplt2gh5dex,1,68.9,44.7,2023-01-15T11:21:46.903Z,2023-01-15T11:21:48Z,3979267851,56,Center,3979267853,140,86.7,3979267859,213,5.8,3979267857,212,21.6,3979267855,141,28.9,,,,,,,,,,1lvwjd2sedbk3gs9p2v34cdt5,Nerea Eizagirre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497629811,167,1,1,21,18,9euoni3f3sh08tsplt2gh5dex,1,91.2,28.9,2023-01-15T11:21:48.183Z,2023-01-15T13:07:19Z,3979268037,56,Center,3979268045,141,45.6,3979270219,22,,3979270409,195,,3979268041,140,87.4,3979268053,213,1.9,3979268049,212,12.0,3979270215,210,16,2t32h7nbjkouc968jbm8cax62,Mirari Uria,3979270217,154,,,,,,,,,,,,,,1,,,,,,,,,,,,,
2497629815,168,16,1,21,20,9euoni3f3sh08tsplt2gh5dex,1,86.3,46.6,2023-01-15T11:21:50.104Z,2023-01-15T13:07:19Z,3979270261,328,,3979270251,154,,3979270265,231,49.6,3979268447,20,,3979268099,17,,3979268101,56,Center,3979270249,29,,3979270259,103,29.1,1lvwjd2sedbk3gs9p2v34cdt5,Nerea Eizagirre,3979268455,375,21:19.800,3979270263,230,97.7,3979268451,374,2023-01-15 11:21:49.230,3979270253,55,3979270257,102,,167,,51.6,3979270247,79,3979268097,22,,,,,,,,
2497630329,181,1,1,22,28,cd1ottifbgcfrn6pdrdpwt7z0,1,49.9,50,2023-01-15T11:22:57.547Z,2023-01-15T11:23:10Z,3979270871,213,3.9,3979270863,56,Back,3979270869,212,6.3,3979270873,279,G,3979270875,278,,3979270867,141,43.4,3979271111,189,,3979270865,140,45.7,b9rcv1fsqcwockfpbkl58tl,Ana Marcos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497630331,182,61,1,22,31,cd1ottifbgcfrn6pdrdpwt7z0,1,45.7,43.4,2023-01-15T11:23:00.964Z,2023-01-15T11:23:11Z,3979270879,56,Back,3979270899,189,,,,,,,,,,,,,,,,,,,,5cpnfg3x95yjy00c6h2g22tp1,Marta Carro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497630317,169,49,1,22,31,9euoni3f3sh08tsplt2gh5dex,1,68.9,55.8,2023-01-15T11:23:01.273Z,2023-01-15T11:26:26Z,3979274033,189,,,,,,,,,,,,,,,,,,,,,,,1lvwjd2sedbk3gs9p2v34cdt5,Nerea Eizagirre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497630339,170,1,1,22,32,9euoni3f3sh08tsplt2gh5dex,1,69.2,55.2,2023-01-15T11:23:01.737Z,2023-01-15T11:26:27Z,3979270907,212,28.1,3979277933,189,,3979270905,141,32.2,3979270901,56,Center,3979270903,140,91.4,3979270909,213,5.7,,,,,,,1lvwjd2sedbk3gs9p2v34cdt5,Nerea Eizagirre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497630357,171,1,1,22,34,9euoni3f3sh08tsplt2gh5dex,1,96.2,24.6,2023-01-15T11:23:04.298Z,2023-01-15T13:07:18Z,3979270999,140,86.8,3979271003,212,11.5,3979271001,141,33.4,3979271991,195,,3979271005,213,2.6,3979271807,154,,3979270997,56,Center,3979271805,210,13,2t32h7nbjkouc968jbm8cax62,Mirari Uria,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
2497630361,172,13,1,22,36,9euoni3f3sh08tsplt2gh5dex,1,87.3,33.2,2023-01-15T11:23:06.218Z,2023-01-15T13:07:18Z,3979271843,230,98.2,3979271833,55,171,3979271841,328,,3979271831,154,,3979271499,20,,3979271827,81,,3979271025,22,,3979271029,56,Center,ett23u47w9fthjjrlprw0u505,G. García,3979271837,102,43.0,3979271839,103,76.4,3979271027,63,,3979271829,29,3979271845,231,,,,48.2,,,,,,,,,,,,
2497630363,173,5,1,22,37,9euoni3f3sh08tsplt2gh5dex,0,100.7,45,2023-01-15T11:23:06.891Z,2023-01-15T11:54:03Z,3979271085,233,183,3979271061,56,Center,3979271063,346,,,,,,,,,,,,,,,,,ett23u47w9fthjjrlprw0u505,G. García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497630351,183,5,1,22,37,cd1ottifbgcfrn6pdrdpwt7z0,1,-0.7,55,2023-01-15T11:23:06.891Z,2023-01-15T11:23:08Z,3979270977,346,,3979270975,56,Back,3979271065,233,173,,,,,,,,,,,,,,,,5cpnfg3x95yjy00c6h2g22tp1,Marta Carro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497630543,184,1,1,22,58,cd1ottifbgcfrn6pdrdpwt7z0,1,3.4,51.3,2023-01-15T11:23:28.251Z,2023-01-15T11:23:36Z,3979272113,124,,3979272121,212,9.3,3979272119,141,38.2,3979272117,140,6.1,3979272133,237,,3979272115,56,Back,3979272125,213,5.0,,,,3qu360b871q8wssodtkeq6oa2,Enith Salón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497630569,185,1,1,23,6,cd1ottifbgcfrn6pdrdpwt7z0,1,37,35.4,2023-01-15T11:23:36.300Z,2023-01-15T11:23:42Z,3979272265,140,69.6,3979272267,141,84.7,3979272269,212,47.9,3979272263,56,Left,3979272271,213,0.8,3979272273,1,,3979272261,155,,,,,w3vjdjxeuaauh8na84fkwhuy,María Molina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497630571,186,1,1,23,12,cd1ottifbgcfrn6pdrdpwt7z0,0,75.2,73.8,2023-01-15T11:23:42.331Z,2023-01-15T11:23:43Z,3979272283,141,66.3,3979272285,212,6.3,3979272279,56,Center,3979272287,213,5.3,3979272281,140,78.7,,,,,,,,,,4nvfy4deuo9cmsegz492aq2g9,Macarena Portales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497630599,174,12,1,23,14,9euoni3f3sh08tsplt2gh5dex,1,26,35.6,2023-01-15T11:23:43.579Z,2023-01-15T11:23:45Z,3979272389,56,Back,3979272397,213,0.2,3979272391,140,31.4,3979272395,212,5.8,3979272393,141,37.6,,,,,,,,,,8drs7flji0ctdoui0cfyugu3u,Iris Arnaiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497630601,187,3,1,23,16,cd1ottifbgcfrn6pdrdpwt7z0,0,83.4,61.6,2023-01-15T11:23:45.643Z,2023-01-15T11:23:49Z,3979272505,233,175,3979272403,286,,3979272401,56,Center,,,,,,,,,,,,,,,,b9rcv1fsqcwockfpbkl58tl,Ana Marcos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497630611,175,7,1,23,16,9euoni3f3sh08tsplt2gh5dex,1,16.6,38.4,2023-01-15T11:23:45.644Z,2023-01-15T11:23:49Z,3979272473,233,187,3979272469,56,Back,3979272471,285,,,,,,,,,,,,,,,,,9bzg6jfuapjzhmurucmkiz7fu,J. Le Guilly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497630623,176,12,1,23,19,9euoni3f3sh08tsplt2gh5dex,1,11.1,41.8,2023-01-15T11:23:48.955Z,2023-01-15T11:24:04Z,3979272557,141,42.1,3979272561,212,6.3,3979272565,213,0.0,3979272555,140,17.1,3979272553,56,Back,,,,,,,,,,2d1defd89f1nrpb0gi6cciwru,Ane Etxezarreta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497630631,177,49,1,23,21,9euoni3f3sh08tsplt2gh5dex,1,24.1,39.2,2023-01-15T11:23:51.275Z,2023-01-15T11:23:51Z,,,,,,,,,,,,,,,,,,,,,,,,,ett23u47w9fthjjrlprw0u505,G. García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497630671,178,1,1,23,21,9euoni3f3sh08tsplt2gh5dex,1,24.1,39.2,2023-01-15T11:23:51.403Z,2023-01-15T11:23:56Z,3979272781,213,4.5,3979272779,212,21.1,3979272773,56,Back,3979272775,140,19.4,3979272777,141,9.1,,,,,,,,,,ett23u47w9fthjjrlprw0u505,G. García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497630677,179,4,1,23,23,9euoni3f3sh08tsplt2gh5dex,1,21.8,10.2,2023-01-15T11:23:53.099Z,2023-01-15T11:23:57Z,3979272797,56,Back,3979272809,233,188,3979272795,13,,3979272803,285,,3979272801,265,,3979272799,152,,,,,,,,9bzg6jfuapjzhmurucmkiz7fu,J. Le Guilly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497630657,188,4,1,23,23,cd1ottifbgcfrn6pdrdpwt7z0,0,78.2,89.8,2023-01-15T11:23:53.100Z,2023-01-15T11:23:58Z,3979272703,56,Left,3979272709,286,,3979272701,13,,3979272707,265,,3979272831,233,179,3979272705,152,,,,,,,,bdaicql6er9antum0eaar9x0q,Fiamma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497631017,180,1,1,24,10,9euoni3f3sh08tsplt2gh5dex,1,21.8,11.8,2023-01-15T11:24:39.664Z,2023-01-15T11:24:45Z,3979274649,212,28.9,3979274639,155,,3979274643,56,Back,3979274651,213,1.7,3979274641,152,,3979274645,140,18.9,3979274637,5,,3979274647,141,54.1,2d1defd89f1nrpb0gi6cciwru,Ane Etxezarreta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497631045,181,1,1,24,16,9euoni3f3sh08tsplt2gh5dex,1,25,56.5,2023-01-15T11:24:45.549Z,2023-01-15T11:24:49Z,3979274785,212,15.5,3979274779,140,25.2,3979274789,213,4.7,3979274777,56,Back,3979274783,141,33.7,,,,,,,,,,4gv8ud8pwhynhd4ehmzw2pgmi,M. Vanegas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497631067,182,1,1,24,19,9euoni3f3sh08tsplt2gh5dex,1,25.3,29,2023-01-15T11:24:49.405Z,2023-01-15T11:24:52Z,3979274901,56,Back,3979274909,213,5.5,3979274903,140,40.2,3979274905,141,5.1,3979274907,212,22.6,,,,,,,,,,2d1defd89f1nrpb0gi6cciwru,Ane Etxezarreta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497631093,183,1,1,24,23,9euoni3f3sh08tsplt2gh5dex,0,51.7,9.1,2023-01-15T11:24:52.845Z,2023-01-15T11:24:55Z,3979275033,212,34.7,3979275031,141,16.2,3979275027,56,Right,3979275029,140,84.4,3979275035,213,0.1,3979275037,1,,,,,,,,9bzg6jfuapjzhmurucmkiz7fu,J. Le Guilly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497631109,189,61,1,24,27,cd1ottifbgcfrn6pdrdpwt7z0,0,19.2,85.3,2023-01-15T11:24:57.021Z,2023-01-15T11:24:57Z,3979275099,56,Back,,,,,,,,,,,,,,,,,,,,,,5o5f6l99dzhim5k1jnnmog6hh,Bea Beltrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497631125,184,50,1,24,29,9euoni3f3sh08tsplt2gh5dex,1,90,2.9,2023-01-15T11:24:58.829Z,2023-01-15T11:25:44Z,3979276901,233,190,3979275253,286,,3979275179,56,Right,,,,,,,,,,,,,,,,2t32h7nbjkouc968jbm8cax62,Mirari Uria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497631137,190,7,1,24,29,cd1ottifbgcfrn6pdrdpwt7z0,1,10,97.1,2023-01-15T11:24:58.830Z,2023-01-15T11:25:44Z,3979275237,285,,3979275235,56,Back,3979276883,233,184,,,,,,,,,,,,,,,,5o5f6l99dzhim5k1jnnmog6hh,Bea Beltrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497631471,190,61,1,24,30,9euoni3f3sh08tsplt2gh5dex,1,90.9,2.8,2023-01-15T11:25:00.341Z,2023-01-15T11:25:52Z,3979276987,56,Right,,,,,,,,,,,,,,,,,,,,,,2t32h7nbjkouc968jbm8cax62,Mirari Uria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497631389,193,61,1,24,32,cd1ottifbgcfrn6pdrdpwt7z0,1,20.2,97.5,2023-01-15T11:25:01.631Z,2023-01-15T11:25:40Z,3979276535,56,Back,,,,,,,,,,,,,,,,,,,,,,5o5f6l99dzhim5k1jnnmog6hh,Bea Beltrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497631171,185,5,1,24,32,9euoni3f3sh08tsplt2gh5dex,1,88.2,-1.2,2023-01-15T11:25:01.837Z,2023-01-15T11:25:07Z,3979275425,347,,3979275441,233,191,3979275423,56,Right,,,,,,,,,,,,,,,,2t32h7nbjkouc968jbm8cax62,Mirari Uria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497631141,191,5,1,24,32,cd1ottifbgcfrn6pdrdpwt7z0,0,11.8,101.2,2023-01-15T11:25:01.837Z,2023-01-15T11:54:04Z,3979275445,233,185,3979275273,56,Back,3979275275,347,,,,,,,,,,,,,,,,,5o5f6l99dzhim5k1jnnmog6hh,Bea Beltrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497631205,186,1,1,24,40,9euoni3f3sh08tsplt2gh5dex,1,87.5,0,2023-01-15T11:25:09.821Z,2023-01-15T11:25:11Z,3979275599,107,,3979275605,141,14.9,3979275607,212,18.5,3979275609,213,2.5,3979275603,140,73.3,3979275601,56,Right,,,,,,,9bzg6jfuapjzhmurucmkiz7fu,J. Le Guilly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497631213,187,1,1,24,41,9euoni3f3sh08tsplt2gh5dex,0,73.7,14.4,2023-01-15T11:25:11.085Z,2023-01-15T11:25:12Z,3979275653,212,14.0,3979275649,140,86.2,3979275651,141,7.2,3979275655,213,5.9,3979275647,56,Right,,,,,,,,,,8drs7flji0ctdoui0cfyugu3u,Iris Arnaiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497631255,192,4,1,24,45,cd1ottifbgcfrn6pdrdpwt7z0,1,17.2,88.2,2023-01-15T11:25:15.326Z,2023-01-15T11:25:22Z,3979275841,265,,3979275843,285,,3979275839,152,,3979275837,56,Back,3979275835,13,,3979276109,233,188,,,,,,,4nvfy4deuo9cmsegz492aq2g9,Macarena Portales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497631315,188,4,1,24,45,9euoni3f3sh08tsplt2gh5dex,0,82.8,11.8,2023-01-15T11:25:15.327Z,2023-01-15T11:25:23Z,3979276079,13,,3979276083,56,Right,3979276095,286,,3979276087,152,,3979276091,265,,3979276115,233,192,,,,,,,ett23u47w9fthjjrlprw0u505,G. García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497631329,189,17,1,24,53,9euoni3f3sh08tsplt2gh5dex,1,0,0,2023-01-15T11:25:23.118Z,2023-01-15T11:25:25Z,3979276179,392,,3979276181,13,243,3979276177,31,,,,,,,,,,,,,,,,,ett23u47w9fthjjrlprw0u505,G. García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497631511,194,1,1,25,20,cd1ottifbgcfrn6pdrdpwt7z0,1,19.2,82.6,2023-01-15T11:25:49.550Z,2023-01-15T11:25:54Z,3979277217,213,0.0,3979277215,212,11.9,3979277209,56,Back,3979277211,140,30.5,3979277207,152,,3979277205,5,,3979277213,141,82.7,,,,2me13zmgmf0r0wtsjmxid1zvt,Berta Pujadas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497631513,195,1,1,25,24,cd1ottifbgcfrn6pdrdpwt7z0,1,30.5,82.7,2023-01-15T11:25:53.918Z,2023-01-15T11:27:44Z,3979277235,140,28.3,3979277245,156,,3979277237,141,83.6,3979277241,213,2.9,3979277239,212,2.4,3979277233,56,Back,,,,,,,5w3y2f2ydr2ecq90cdzbn6ns9,Anna Torrodà,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497631523,196,1,1,25,27,cd1ottifbgcfrn6pdrdpwt7z0,0,37.2,74.4,2023-01-15T11:25:56.575Z,2023-01-15T11:25:57Z,3979277305,141,69.6,3979277301,56,Back,3979277307,212,3.8,3979277309,213,5.3,3979277303,140,39.1,,,,,,,,,,2me13zmgmf0r0wtsjmxid1zvt,Berta Pujadas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497631531,191,8,1,25,28,9euoni3f3sh08tsplt2gh5dex,1,60.1,30.5,2023-01-15T11:25:57.935Z,2023-01-15T11:26:09Z,3979277337,56,Center,,,,,,,,,,,,,,,,,,,,,,etzoltim8ktgsaidhpebhnx79,Maddi Torre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497631545,192,43,1,25,29,9euoni3f3sh08tsplt2gh5dex,1,0,0,2023-01-15T11:25:58.703Z,2023-01-15T11:26:02Z,3979277541,144,49,,,,,,,,,,,,,,,,,,,,,,1lvwjd2sedbk3gs9p2v34cdt5,Nerea Eizagirre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497631579,197,1,1,25,30,cd1ottifbgcfrn6pdrdpwt7z0,1,32.6,91.8,2023-01-15T11:25:59.919Z,2023-01-15T11:26:03Z,3979277571,213,4.0,3979277563,56,Back,3979277569,212,8.4,3979277567,141,82.4,3979277565,140,27.4,,,,,,,,,,5o5f6l99dzhim5k1jnnmog6hh,Bea Beltrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497631601,198,1,1,25,34,cd1ottifbgcfrn6pdrdpwt7z0,1,33,73.2,2023-01-15T11:26:03.487Z,2023-01-15T11:26:06Z,3979277715,140,32.7,3979277717,141,58.7,3979277719,212,9.9,3979277721,213,4.7,3979277713,56,Back,,,,,,,,,,5w3y2f2ydr2ecq90cdzbn6ns9,Anna Torrodà,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497631615,199,1,1,25,37,cd1ottifbgcfrn6pdrdpwt7z0,1,32.9,57.6,2023-01-15T11:26:06.671Z,2023-01-15T11:26:09Z,3979277773,213,5.7,3979277769,141,45.2,3979277771,212,15.6,3979277765,56,Back,3979277767,140,45.4,,,,,,,,,,bdaicql6er9antum0eaar9x0q,Fiamma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497631623,200,1,1,25,39,cd1ottifbgcfrn6pdrdpwt7z0,1,45.4,45.2,2023-01-15T11:26:08.959Z,2023-01-15T11:26:10Z,3979277825,141,48.8,3979277827,212,9.7,3979277829,213,0.3,3979277823,140,54.3,3979277821,56,Center,,,,,,,,,,er6khxd9z3wfjekigs4nxf8q,Asun Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497631653,201,1,1,25,40,cd1ottifbgcfrn6pdrdpwt7z0,1,54.7,48.7,2023-01-15T11:26:10.143Z,2023-01-15T11:26:14Z,3979277981,56,Right,3979277987,212,21.0,3979277985,141,18.3,3979277983,140,58.0,3979277989,213,4.9,,,,,,,,,,2me13zmgmf0r0wtsjmxid1zvt,Berta Pujadas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497631671,202,1,1,25,44,cd1ottifbgcfrn6pdrdpwt7z0,1,79.8,17.9,2023-01-15T11:26:14.127Z,2023-01-15T11:26:16Z,3979278061,56,Right,3979278067,141,19.4,3979278071,212,8.5,3979278063,140,87.8,3979278075,213,0.1,,,,,,,,,,33t09qpv89b6wo3suzj33meax,K. Real,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497631689,203,1,1,25,46,cd1ottifbgcfrn6pdrdpwt7z0,1,87.8,19.4,2023-01-15T11:26:15.512Z,2023-01-15T11:27:17Z,3979278169,141,51.8,3979278171,212,23.3,3979278173,213,1.2,3979278161,2,,3979280001,154,,3979278165,56,Center,3979280003,22,,3979278167,140,95.0,er6khxd9z3wfjekigs4nxf8q,Asun Martínez,3979279999,210,16,,,,,,,,,,,,,1,,,,,,,,,,,,,
2497631701,204,16,1,25,47,cd1ottifbgcfrn6pdrdpwt7z0,1,95.5,52.1,2023-01-15T11:26:16.824Z,2023-01-15T11:27:18Z,3979279213,375,25:47.098,3979280015,55,203,3979280027,230,99.3,3979280009,79,,3979280023,214,,3979280021,103,25.9,3979278235,16,,3979280019,102,50.7,5cpnfg3x95yjy00c6h2g22tp1,Marta Carro,3979278233,22,,3979279205,20,,3979280025,328,,3979279209,374,3979280011,29,,2023-01-15 11:26:16.528,,,3979280029,231,3979280013,154,50.5,3979278237,56,Center,,,,
2497632057,193,1,1,26,51,9euoni3f3sh08tsplt2gh5dex,1,50,49.6,2023-01-15T11:27:21.089Z,2023-01-15T11:27:23Z,3979280187,140,27.0,3979280185,56,Back,3979280193,213,2.7,3979280191,212,26.2,3979280205,189,,3979280195,279,G,3979280189,141,64.7,,,,ent3o8sh6zn2mpe7m9p8q1sve,Amaiur Sarriegi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497632075,194,1,1,26,55,9euoni3f3sh08tsplt2gh5dex,1,27.7,61.2,2023-01-15T11:27:24.434Z,2023-01-15T11:27:26Z,3979280299,56,Back,3979280303,141,32.8,3979280301,140,28.9,3979280307,213,4.8,3979280305,212,19.4,,,,,,,,,,4gv8ud8pwhynhd4ehmzw2pgmi,M. Vanegas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497632103,195,1,1,26,57,9euoni3f3sh08tsplt2gh5dex,1,30,31.1,2023-01-15T11:27:26.705Z,2023-01-15T11:27:31Z,3979280485,212,23.0,3979280479,56,Back,3979280487,213,1.5,3979280481,140,31.7,3979280483,141,64.8,,,,,,,,,,2d1defd89f1nrpb0gi6cciwru,Ane Etxezarreta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497632119,196,1,1,27,1,9euoni3f3sh08tsplt2gh5dex,1,33,62.3,2023-01-15T11:27:31.282Z,2023-01-15T11:27:35Z,3979280625,212,19.5,3979280619,56,Back,3979280621,140,34.8,3979280627,213,4.8,3979280623,141,33.7,,,,,,,,,,4gv8ud8pwhynhd4ehmzw2pgmi,M. Vanegas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497632163,197,1,1,27,5,9euoni3f3sh08tsplt2gh5dex,0,45.9,24.3,2023-01-15T11:27:34.899Z,2023-01-15T11:27:39Z,3979280847,56,Center,3979280855,213,0.0,3979280857,1,,3979280845,155,,3979280851,141,25.8,3979280853,212,58.0,3979280849,140,100.0,,,,2d1defd89f1nrpb0gi6cciwru,Ane Etxezarreta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497632167,198,5,1,27,9,9euoni3f3sh08tsplt2gh5dex,0,101.2,22.3,2023-01-15T11:27:38.801Z,2023-01-15T11:54:04Z,3979280921,233,205,3979280871,56,Center,3979280873,346,,,,,,,,,,,,,,,,,2d1defd89f1nrpb0gi6cciwru,Ane Etxezarreta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
