id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,assist,qualifier/10/value,qualifier/9/value,qualifier/12/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2490205751,277,1,1,19,47,bop6aslxmwvzsapdxsw3xbvfg,1,22.9,85.8,2022-12-10T18:20:30.932Z,2022-12-10T18:20:34Z,3939996107,141,95.6,3939996109,212,12.0,3939996105,140,32.4,3939996103,56,Back,3939996111,213,0.6,,,,,,,,,,6291bj0xqq1w2631bajrpeb4l,Mariona Caldentey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490205757,278,1,1,19,51,bop6aslxmwvzsapdxsw3xbvfg,1,39,92.4,2022-12-10T18:20:34.883Z,2022-12-10T18:20:37Z,3939996139,141,76.5,3939996143,213,5.7,3939996135,56,Center,3939996137,140,55.5,3939996141,212,20.4,,,,,,,,,,f0cwpq45aa7b5de10j9skw44p,Nuria Rábano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490205773,279,1,1,19,53,bop6aslxmwvzsapdxsw3xbvfg,1,55.7,73.1,2022-12-10T18:20:37.188Z,2022-12-10T18:20:42Z,3939996219,213,4.3,3939996211,56,Back,3939996217,212,25.1,3939996213,140,45.5,3939996215,141,39.7,,,,,,,,,,40wxai4gm0pdry6545i5c68ve,Salma Paralluelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490205789,280,1,1,19,58,bop6aslxmwvzsapdxsw3xbvfg,1,54.7,39.7,2022-12-10T18:20:41.940Z,2022-12-10T18:20:44Z,3939996295,141,30.4,3939996297,212,8.6,3939996293,140,60.3,3939996299,213,5.5,3939996291,56,Center,,,,,,,,,,5h9k65zukry196snla3xgmh91,Marta Torrejón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490205803,281,1,1,20,0,bop6aslxmwvzsapdxsw3xbvfg,1,59.7,28.3,2022-12-10T18:20:44.243Z,2022-12-10T18:20:46Z,3939996365,141,34.9,3939996363,140,67.1,3939996361,56,Center,3939996369,213,0.5,3939996367,212,9.0,,,,,,,,,,aib5wgtlgl48jaezcguoxkmp5,Clàudia Pina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490205825,282,1,1,20,3,bop6aslxmwvzsapdxsw3xbvfg,1,67.9,35.2,2022-12-10T18:20:46.723Z,2022-12-10T18:48:59Z,3940032067,154,,3939996415,140,86.9,3939997677,210,15,3939996413,56,Center,3939996419,212,20.1,3939996417,141,31.7,3939996421,213,6.2,,,,9t2pn6dp6w38b169a5qo9c60a,Bruna Vilamala,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2490205835,283,15,1,20,6,bop6aslxmwvzsapdxsw3xbvfg,1,86.9,31.7,2022-12-10T18:20:49.604Z,2022-12-10T18:49:00Z,3939997709,233,112,3939996429,63,,3939996427,22,,3939997683,55,282,3939997617,20,,3939996431,56,Center,3939997693,147,41.5,3939997687,102,50.0,c1r1tmscj963olp4yo8kedqdx,A. Oshoala,3939997691,146,94.2,3939997689,103,,3939997681,29,3940032081,154,,3939997679,78,,,,,,,,,,,13.3,,,,,,,,
2490205843,112,10,1,20,6,eqaszp3lzhffqt4f8hmzov72j,1,6.5,61,2022-12-10T18:20:49.704Z,2022-12-10T18:50:41Z,3939996451,173,,3939996457,56,Back,3939997625,233,283,3939996453,178,,3939996455,182,,,,,,,,,,,77qiz0pydyy47nrcuqqtcom50,Laura Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490205853,113,49,1,20,9,eqaszp3lzhffqt4f8hmzov72j,1,24.6,58.2,2022-12-10T18:20:52.615Z,2022-12-10T18:20:52Z,,,,,,,,,,,,,,,,,,,,,,,,,cvq0jg2vh6kxwf0lcpmuf3i8k,Daniela Arques,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490205863,114,1,1,20,9,eqaszp3lzhffqt4f8hmzov72j,1,24.6,58.2,2022-12-10T18:20:53.127Z,2022-12-10T18:20:55Z,3939996525,140,42.4,3939996523,56,Back,3939996531,213,0.2,3939996527,141,64.5,3939996529,212,19.2,,,,,,,,,,cvq0jg2vh6kxwf0lcpmuf3i8k,Daniela Arques,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490205867,115,50,1,20,11,eqaszp3lzhffqt4f8hmzov72j,1,37.6,64,2022-12-10T18:20:55.159Z,2022-12-10T18:20:58Z,3939996541,286,,3939996595,233,284,3939996539,56,Back,,,,,,,,,,,,,,,,d20r1ne9lrj8jivt9qv1m6zth,C. Adule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490205877,284,7,1,20,11,bop6aslxmwvzsapdxsw3xbvfg,0,62.4,36,2022-12-10T18:20:55.160Z,2022-12-10T18:20:58Z,3939996587,56,Center,3939996591,233,115,3939996589,285,,,,,,,,,,,,,,,,,1dg7whnmk3nb1adw7n8a7nnbp,L. Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490205869,116,61,1,20,12,eqaszp3lzhffqt4f8hmzov72j,1,40.5,64.5,2022-12-10T18:20:55.607Z,2022-12-10T18:20:55Z,3939996543,56,Back,,,,,,,,,,,,,,,,,,,,,,d20r1ne9lrj8jivt9qv1m6zth,C. Adule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490205889,285,1,1,20,17,bop6aslxmwvzsapdxsw3xbvfg,1,74.2,57.2,2022-12-10T18:21:01.172Z,2022-12-10T18:21:03Z,3939996645,3,,3939996653,212,6.2,3939996647,56,Center,3939996655,213,1.8,3939996651,141,66.0,3939996649,140,72.6,,,,,,,9t2pn6dp6w38b169a5qo9c60a,Bruna Vilamala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490205891,286,49,1,20,19,bop6aslxmwvzsapdxsw3xbvfg,1,73.6,66,2022-12-10T18:21:02.900Z,2022-12-10T18:21:03Z,,,,,,,,,,,,,,,,,,,,,,,,,6291bj0xqq1w2631bajrpeb4l,Mariona Caldentey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490205899,287,1,1,20,19,bop6aslxmwvzsapdxsw3xbvfg,1,73.6,66,2022-12-10T18:21:03.139Z,2022-12-10T18:21:04Z,3939996685,141,58.2,3939996683,140,78.4,3939996687,212,7.3,3939996681,56,Center,3939996689,213,5.5,,,,,,,,,,6291bj0xqq1w2631bajrpeb4l,Mariona Caldentey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490205905,288,1,1,20,20,bop6aslxmwvzsapdxsw3xbvfg,1,81.5,50.9,2022-12-10T18:21:04.182Z,2022-12-10T18:48:39Z,3939997823,140,78.9,3939997825,141,40.2,3939996701,56,Center,3940031809,210,14,3939997827,212,7.8,3939997829,213,4.4,,,,,,,c1r1tmscj963olp4yo8kedqdx,A. Oshoala,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2490205901,117,43,1,20,20,eqaszp3lzhffqt4f8hmzov72j,1,0,0,2022-12-10T18:21:04.183Z,2022-12-10T18:22:04Z,3939996693,56,Back,3939996695,285,0,3939996709,233,288,3939997833,144,7,,,,,,,,,,,,,cklnfn4gt480hn4o3m3d979w,Lucía Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490205911,289,14,1,20,21,bop6aslxmwvzsapdxsw3xbvfg,1,76.4,47,2022-12-10T18:21:05.219Z,2022-12-10T18:48:40Z,3939997501,215,,3939997507,231,49.3,3939997393,20,,3940031813,55,288,3939996725,22,,3939997495,74,,3939996727,18,,3939997499,103,38.6,aib5wgtlgl48jaezcguoxkmp5,Clàudia Pina,3939997497,102,51.4,3939996729,56,,3940031811,29,3940031817,328,,3939997505,230,,,,,,,,,,,Center,98.2,,,,,,,
2490205913,118,49,1,20,23,eqaszp3lzhffqt4f8hmzov72j,1,16.8,43.6,2022-12-10T18:21:06.951Z,2022-12-10T18:21:07Z,,,,,,,,,,,,,,,,,,,,,,,,,okqhs5xt0v9a0v7qo2l9omqc,Zaira Flores,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490205931,119,1,1,20,24,eqaszp3lzhffqt4f8hmzov72j,0,18.3,43.3,2022-12-10T18:21:07.671Z,2022-12-10T18:21:10Z,3939996797,157,,3939996807,213,0.7,3939996801,140,44.7,3939996809,1,,3939996799,56,Back,3939996803,141,74.9,3939996805,212,35.1,,,,okqhs5xt0v9a0v7qo2l9omqc,Zaira Flores,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490205915,290,61,1,20,24,bop6aslxmwvzsapdxsw3xbvfg,0,89.4,58.4,2022-12-10T18:21:07.700Z,2022-12-10T18:21:07Z,3939996737,56,Center,,,,,,,,,,,,,,,,,,,,,,9t2pn6dp6w38b169a5qo9c60a,Bruna Vilamala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490205937,291,49,1,20,27,bop6aslxmwvzsapdxsw3xbvfg,1,54.1,32.6,2022-12-10T18:21:10.611Z,2022-12-10T18:21:10Z,,,,,,,,,,,,,,,,,,,,,,,,,5h9k65zukry196snla3xgmh91,Marta Torrejón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490205943,292,1,1,20,28,bop6aslxmwvzsapdxsw3xbvfg,1,54.1,32.6,2022-12-10T18:21:12.131Z,2022-12-10T18:21:13Z,3939996861,212,13.0,3939996855,56,Center,3939996863,213,0.2,3939996859,141,35.9,3939996857,140,66.3,,,,,,,,,,5h9k65zukry196snla3xgmh91,Marta Torrejón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490205953,293,1,1,20,30,bop6aslxmwvzsapdxsw3xbvfg,1,66.3,35.9,2022-12-10T18:21:13.555Z,2022-12-10T18:21:17Z,3939996933,140,76.6,3939996935,141,12.4,3939996937,212,19.3,3939996931,56,Right,3939996939,213,5.3,,,,,,,,,,aib5wgtlgl48jaezcguoxkmp5,Clàudia Pina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490205963,294,1,1,20,34,bop6aslxmwvzsapdxsw3xbvfg,0,88.9,14.6,2022-12-10T18:21:17.874Z,2022-12-10T18:21:19Z,3939996969,140,89.1,3939996977,1,,3939996971,141,64.1,3939996967,56,Center,3939996973,212,33.7,3939996975,213,1.6,3939996963,2,,3939996965,155,,1dg7whnmk3nb1adw7n8a7nnbp,L. Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490206055,120,12,1,20,36,eqaszp3lzhffqt4f8hmzov72j,1,11.8,47.8,2022-12-10T18:21:20.071Z,2022-12-10T18:21:41Z,3939997363,213,5.9,3939997359,141,35.5,3939997361,212,24.4,3939997355,56,Back,3939997357,140,33.6,,,,,,,,,,okqhs5xt0v9a0v7qo2l9omqc,Zaira Flores,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490205983,295,1,1,20,40,bop6aslxmwvzsapdxsw3xbvfg,1,65.1,69.5,2022-12-10T18:21:23.570Z,2022-12-10T18:21:24Z,3939997071,141,64.2,3939997067,56,Center,3939997073,212,5.8,3939997069,140,69.4,3939997075,213,5.6,,,,,,,,,,f0cwpq45aa7b5de10j9skw44p,Nuria Rábano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490205993,296,1,1,20,40,bop6aslxmwvzsapdxsw3xbvfg,1,69.4,64.2,2022-12-10T18:21:24.098Z,2022-12-10T18:21:27Z,3939997111,212,17.5,3939997109,141,41.5,3939997107,140,61.5,3939997105,56,Center,3939997113,213,4.2,,,,,,,,,,cvy1q6gtx1gs9ddemdpcf8ded,I. Engen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490206011,297,1,1,20,43,bop6aslxmwvzsapdxsw3xbvfg,1,66.3,38.3,2022-12-10T18:21:27.091Z,2022-12-10T18:21:30Z,3939997153,212,7.4,3939997145,56,Center,3939997155,213,0.5,3939997151,141,43.9,3939997149,140,72.3,,,,,,,,,,5h9k65zukry196snla3xgmh91,Marta Torrejón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490206033,298,1,1,20,46,bop6aslxmwvzsapdxsw3xbvfg,1,69.3,47.3,2022-12-10T18:21:30.099Z,2022-12-10T18:22:48Z,3939997207,140,79.6,3939997213,213,6.0,3939997209,141,41.9,3939997307,210,15,3939997205,56,Center,3939997211,212,11.4,,,,,,,aib5wgtlgl48jaezcguoxkmp5,Clàudia Pina,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2490206035,299,15,1,20,51,bop6aslxmwvzsapdxsw3xbvfg,1,90.8,31.4,2022-12-10T18:21:34.467Z,2022-12-10T18:22:48Z,3939997309,76,,3939997219,22,,3939997235,20,,3939997313,55,298,3939997327,230,99.0,3939997223,56,Center,3939998957,233,121,3939997329,231,47.1,c1r1tmscj963olp4yo8kedqdx,A. Oshoala,3939997321,215,,3939997325,147,,3939997323,146,3939997221,63,,3939997311,29,3939997319,103,19,3939997317,102,3939997239,82,,,92.1,34.5,,52.6,,,,,,
2490206057,121,10,1,20,51,eqaszp3lzhffqt4f8hmzov72j,1,4.8,68.9,2022-12-10T18:21:34.567Z,2022-12-10T18:22:48Z,3939997365,94,,3939997367,56,Back,3939998967,233,299,,,,,,,,,,,,,,,,c4bthgzk7mykmnkyn4142i3v8,Judith Caravaca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490206063,122,6,1,20,58,eqaszp3lzhffqt4f8hmzov72j,0,7.9,56.2,2022-12-10T18:21:41.767Z,2022-12-10T18:22:47Z,3939998937,233,301,3939997387,73,,3939997385,56,Back,,,,,,,,,,,,,,,,c4bthgzk7mykmnkyn4142i3v8,Judith Caravaca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490206173,301,6,1,20,58,bop6aslxmwvzsapdxsw3xbvfg,1,92.1,43.8,2022-12-10T18:21:41.767Z,2022-12-10T18:22:47Z,3939997921,75,,3939998897,233,122,3939997919,56,Center,,,,,,,,,,,,,,,,aib5wgtlgl48jaezcguoxkmp5,Clàudia Pina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490206163,300,43,1,21,22,bop6aslxmwvzsapdxsw3xbvfg,1,0,0,2022-12-10T18:22:06.226Z,2022-12-10T18:22:12Z,3939997881,56,Right,3939998017,144,50,3939997885,286,0,,,,,,,,,,,,,,,,aib5wgtlgl48jaezcguoxkmp5,Clàudia Pina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490206183,302,1,1,21,26,bop6aslxmwvzsapdxsw3xbvfg,0,99.5,0.5,2022-12-10T18:22:09.875Z,2022-12-10T18:22:22Z,3939997969,224,,3939997977,212,36.5,3939997971,56,Center,3939997979,213,1.9,3939997967,155,,3939997973,140,88.6,3939997975,141,51.5,3939997963,2,,aib5wgtlgl48jaezcguoxkmp5,Clàudia Pina,3939997981,1,,3939997965,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490206305,123,4,1,21,40,eqaszp3lzhffqt4f8hmzov72j,1,14.3,44.4,2022-12-10T18:22:24.113Z,2022-12-10T18:51:36Z,3939998515,13,,3940033869,233,303,3939998523,285,,3939998517,56,Back,3939998521,265,,3939998519,152,,,,,,,,comno008m9p6kg2cxtbc7suwa,Nerea Vicente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490206261,303,4,1,21,40,bop6aslxmwvzsapdxsw3xbvfg,0,85.7,55.6,2022-12-10T18:22:24.114Z,2022-12-10T18:51:37Z,3939998317,265,,3939998311,13,,3939998319,286,,3940033873,233,123,3939998313,56,Center,3939998315,152,,,,,,,,1dg7whnmk3nb1adw7n8a7nnbp,L. Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490206331,124,1,1,21,52,eqaszp3lzhffqt4f8hmzov72j,0,14.5,45.5,2022-12-10T18:22:35.383Z,2022-12-10T18:22:38Z,3939998635,56,Center,3939998641,212,41.4,3939998633,152,,3939998629,5,,3939998637,140,52.0,3939998645,1,,3939998631,157,,3939998643,213,0.3,77qiz0pydyy47nrcuqqtcom50,Laura Martínez,3939998639,141,64.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490206333,304,44,1,21,53,bop6aslxmwvzsapdxsw3xbvfg,1,46,38.4,2022-12-10T18:22:36.738Z,2022-12-10T18:22:37Z,3939998649,56,Back,3939998667,233,125,3939998651,285,,,,,,,,,,,,,,,,,5h9k65zukry196snla3xgmh91,Marta Torrejón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490206335,125,44,1,21,53,eqaszp3lzhffqt4f8hmzov72j,0,54,61.6,2022-12-10T18:22:36.739Z,2022-12-10T18:22:38Z,3939998657,56,Center,3939998659,286,,3939998707,233,304,,,,,,,,,,,,,,,,d20r1ne9lrj8jivt9qv1m6zth,C. Adule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490206337,305,1,1,21,53,bop6aslxmwvzsapdxsw3xbvfg,1,45.8,41.6,2022-12-10T18:22:37.219Z,2022-12-10T18:22:38Z,3939998677,141,51.6,3939998679,212,13.0,3939998671,3,,3939998675,140,56.3,3939998673,56,Center,3939998681,213,0.6,,,,,,,5h9k65zukry196snla3xgmh91,Marta Torrejón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490206347,306,1,1,21,54,bop6aslxmwvzsapdxsw3xbvfg,0,55.9,52.2,2022-12-10T18:22:38.146Z,2022-12-10T18:22:38Z,3939998741,56,Center,3939998749,213,5.3,3939998747,212,9.6,3939998743,140,60.8,3939998739,3,,3939998745,141,40.3,,,,,,,6291bj0xqq1w2631bajrpeb4l,Mariona Caldentey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490206359,126,1,1,21,56,eqaszp3lzhffqt4f8hmzov72j,0,43.5,56.4,2022-12-10T18:22:39.569Z,2022-12-10T18:22:40Z,3939998785,56,Back,3939998803,233,307,3939998793,213,5.8,3939998801,236,,3939998787,140,46.3,3939998791,212,3.4,3939998789,141,54.0,3939998807,286,,cvq0jg2vh6kxwf0lcpmuf3i8k,Daniela Arques,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490206355,307,74,1,21,56,bop6aslxmwvzsapdxsw3xbvfg,1,57.6,40.6,2022-12-10T18:22:39.570Z,2022-12-10T18:22:40Z,3939998769,285,,3939998811,233,126,3939998767,56,Center,,,,,,,,,,,,,,,,6291bj0xqq1w2631bajrpeb4l,Mariona Caldentey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490206391,127,1,1,22,0,eqaszp3lzhffqt4f8hmzov72j,1,32.4,53.1,2022-12-10T18:22:43.750Z,2022-12-10T18:22:47Z,3939998951,212,22.8,3939998949,141,40.4,3939998945,56,Back,3939998953,213,3.5,3939998947,140,12.3,,,,,,,,,,okqhs5xt0v9a0v7qo2l9omqc,Zaira Flores,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490206409,128,1,1,22,4,eqaszp3lzhffqt4f8hmzov72j,0,12,37.8,2022-12-10T18:22:47.735Z,2022-12-10T18:23:02Z,3939999025,141,13.1,3939999027,212,40.6,3939999023,140,47.2,3939999031,1,,3939999029,213,5.9,3939999021,56,Back,3939999251,155,,,,,77qiz0pydyy47nrcuqqtcom50,Laura Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490206401,308,44,1,22,7,bop6aslxmwvzsapdxsw3xbvfg,1,53.1,80.5,2022-12-10T18:22:50.754Z,2022-12-10T18:22:52Z,3939999001,56,Left,3939999081,233,129,3939999003,286,,,,,,,,,,,,,,,,,cvy1q6gtx1gs9ddemdpcf8ded,I. Engen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490206415,129,44,1,22,7,eqaszp3lzhffqt4f8hmzov72j,0,46.9,19.5,2022-12-10T18:22:50.755Z,2022-12-10T18:22:53Z,3939999065,285,,3939999063,56,Back,3939999085,233,308,,,,,,,,,,,,,,,,eaebjxv5o929urb7nerrq9qtw,Andrea Carid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490206411,309,1,1,22,7,bop6aslxmwvzsapdxsw3xbvfg,0,53.4,74.1,2022-12-10T18:22:51.170Z,2022-12-10T18:22:52Z,3939999037,56,Left,3939999035,3,,3939999041,141,84.6,3939999045,213,0.4,3939999043,212,17.2,3939999039,140,68.3,,,,,,,cvy1q6gtx1gs9ddemdpcf8ded,I. Engen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490206425,130,1,1,22,9,eqaszp3lzhffqt4f8hmzov72j,0,36.4,11.1,2022-12-10T18:22:53.094Z,2022-12-10T18:22:57Z,3939999125,212,40.0,3939999123,141,61.5,3939999127,213,1.0,3939999119,56,Center,3939999117,157,,3939999121,140,56.0,3939999129,1,,,,,5zfnimycb0516oj3frebpisk4,Carmen Fresneda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490206427,310,44,1,22,12,bop6aslxmwvzsapdxsw3xbvfg,1,43,37,2022-12-10T18:22:55.538Z,2022-12-10T18:22:56Z,3939999141,233,131,3939999133,56,Back,3939999135,285,,,,,,,,,,,,,,,,,1dg7whnmk3nb1adw7n8a7nnbp,L. Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490206429,131,44,1,22,12,eqaszp3lzhffqt4f8hmzov72j,0,57,63,2022-12-10T18:22:55.539Z,2022-12-10T18:22:57Z,3939999139,286,,3939999137,56,Center,3939999171,233,310,,,,,,,,,,,,,,,,d20r1ne9lrj8jivt9qv1m6zth,C. Adule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490206433,311,1,1,22,12,bop6aslxmwvzsapdxsw3xbvfg,0,42.1,35.6,2022-12-10T18:22:56.034Z,2022-12-10T18:22:57Z,3939999163,141,54.2,3939999167,213,0.7,3939999165,212,19.6,3939999159,56,Center,3939999157,3,,3939999161,140,56.3,,,,,,,1dg7whnmk3nb1adw7n8a7nnbp,L. Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490206435,132,1,1,22,13,eqaszp3lzhffqt4f8hmzov72j,0,45.6,49.5,2022-12-10T18:22:57.190Z,2022-12-10T18:22:57Z,3939999175,3,,3939999181,141,64.0,3939999185,213,0.7,3939999177,56,Center,3939999183,212,15.3,3939999179,140,56.7,,,,,,,cvq0jg2vh6kxwf0lcpmuf3i8k,Daniela Arques,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490206437,312,49,1,22,15,bop6aslxmwvzsapdxsw3xbvfg,1,42.6,31,2022-12-10T18:22:58.435Z,2022-12-10T18:22:58Z,,,,,,,,,,,,,,,,,,,,,,,,,1dg7whnmk3nb1adw7n8a7nnbp,L. Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490206447,313,1,1,22,15,bop6aslxmwvzsapdxsw3xbvfg,1,42.8,31,2022-12-10T18:22:58.818Z,2022-12-10T18:23:01Z,3939999239,213,6.3,3939999231,56,Center,3939999237,212,13.4,3939999233,140,55.6,3939999235,141,30.8,,,,,,,,,,1dg7whnmk3nb1adw7n8a7nnbp,L. Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490206459,314,1,1,22,18,bop6aslxmwvzsapdxsw3xbvfg,1,55.5,31.3,2022-12-10T18:23:01.489Z,2022-12-10T18:23:03Z,3939999299,213,3.8,3939999291,56,Back,3939999293,140,45.6,3939999297,212,13.3,3939999295,141,19.0,,,,,,,,,,9t2pn6dp6w38b169a5qo9c60a,Bruna Vilamala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490206477,315,1,1,22,20,bop6aslxmwvzsapdxsw3xbvfg,1,45.6,19.6,2022-12-10T18:23:03.441Z,2022-12-10T18:23:05Z,3939999387,212,16.9,3939999389,213,0.5,3939999381,56,Center,3939999383,140,59.5,3939999385,141,32.0,,,,,,,,,,1dg7whnmk3nb1adw7n8a7nnbp,L. Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490206487,316,1,1,22,21,bop6aslxmwvzsapdxsw3xbvfg,0,58.8,31.7,2022-12-10T18:23:05.282Z,2022-12-10T18:23:08Z,3939999425,155,,3939999427,56,Right,3939999433,212,21.7,3939999435,213,5.7,3939999431,141,13.7,3939999429,140,75.9,,,,,,,aib5wgtlgl48jaezcguoxkmp5,Clàudia Pina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490206485,133,49,1,22,25,eqaszp3lzhffqt4f8hmzov72j,1,18.4,94.5,2022-12-10T18:23:08.663Z,2022-12-10T18:23:08Z,,,,,,,,,,,,,,,,,,,,,,,,,cklnfn4gt480hn4o3m3d979w,Lucía Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490206499,134,1,1,22,25,eqaszp3lzhffqt4f8hmzov72j,0,18.4,94.5,2022-12-10T18:23:09.223Z,2022-12-10T18:23:11Z,3939999457,56,Back,3939999465,213,6.2,3939999459,140,49.6,3939999463,212,32.8,3939999455,155,,3939999461,141,92.4,3939999467,1,,,,,cklnfn4gt480hn4o3m3d979w,Lucía Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490206507,317,1,1,22,28,bop6aslxmwvzsapdxsw3xbvfg,1,46,8.9,2022-12-10T18:23:11.762Z,2022-12-10T18:23:13Z,3939999493,56,Right,3939999495,140,58.3,3939999497,141,19.4,3939999499,212,14.8,3939999501,213,0.5,3939999491,3,,,,,,,,1dg7whnmk3nb1adw7n8a7nnbp,L. Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490206509,318,49,1,22,30,bop6aslxmwvzsapdxsw3xbvfg,1,59.3,16.4,2022-12-10T18:23:13.681Z,2022-12-10T18:23:14Z,,,,,,,,,,,,,,,,,,,,,,,,,cvy1q6gtx1gs9ddemdpcf8ded,I. Engen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490206551,319,1,1,22,34,bop6aslxmwvzsapdxsw3xbvfg,1,56.3,27.1,2022-12-10T18:23:17.505Z,2022-12-10T18:23:23Z,3939999733,141,41.3,3939999735,212,29.1,3939999729,56,Back,3939999737,213,2.8,3939999731,140,30.2,,,,,,,,,,cvy1q6gtx1gs9ddemdpcf8ded,I. Engen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490206563,320,1,1,22,39,bop6aslxmwvzsapdxsw3xbvfg,1,30.2,41.3,2022-12-10T18:23:23.009Z,2022-12-10T18:23:26Z,3939999777,213,5.6,3939999769,56,Back,3939999771,140,39.3,3939999775,212,12.1,3939999773,141,30.4,,,,,,,,,,2qfg4adqsjv2qmt9up7iq2t7u,Gemma Font,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
