id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/8/value,qualifier/10/value,qualifier/12/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2541499067,228,1,1,24,34,8zt8rrm6v5nccv01v6pef0r1o,1,45.7,100,2023-04-30T10:25:11.238Z,2023-04-30T10:25:12Z,4239102383,212,5.6,4239102377,56,Back,4239102381,141,93.5,4239102385,213,5.1,4239102375,107,,4239102379,140,47.9,,,,,,,d0i38pk78vbxoqz7x2rzz8cx6,Andrea Medina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541499079,229,1,1,24,35,8zt8rrm6v5nccv01v6pef0r1o,1,47.9,93.5,2023-04-30T10:25:12.309Z,2023-04-30T10:25:14Z,4239102459,213,2.8,4239102447,140,40.4,4239102453,212,8.4,4239102445,56,Back,4239102449,141,97.8,,,,,,,,,,4pavtall24hy4jle51p1lqkbu,Lucía Moral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541499131,230,1,1,24,37,8zt8rrm6v5nccv01v6pef0r1o,1,40.4,97.8,2023-04-30T10:25:14.070Z,2023-04-30T10:25:19Z,4239102711,213,5.7,4239102703,56,Left,4239102705,140,57.7,4239102709,212,21.6,4239102707,141,80.5,4239102713,1,,4239102701,157,,,,,d0i38pk78vbxoqz7x2rzz8cx6,Andrea Medina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541499141,231,1,1,24,42,8zt8rrm6v5nccv01v6pef0r1o,0,56.8,81.2,2023-04-30T10:25:19.254Z,2023-04-30T10:25:20Z,4239102779,213,1.4,4239102775,141,95.4,4239102773,140,58.0,4239102771,56,Left,4239102777,212,9.7,,,,,,,,,,4pavtall24hy4jle51p1lqkbu,Lucía Moral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541499155,223,8,1,24,45,djz9e25b9zuiu5rmv1zha3i6f,1,44.2,2.8,2023-04-30T10:25:21.965Z,2023-04-30T10:25:22Z,4239102819,56,Back,,,,,,,,,,,,,,,,,,,,,,ent5lfgq42d5ngi3ebyy7p1w5,Matilde Fidalgo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541499171,224,5,1,24,46,djz9e25b9zuiu5rmv1zha3i6f,0,65,-1.6,2023-04-30T10:25:23.371Z,2023-04-30T10:25:26Z,4239102885,56,Right,4239102889,347,,4239102971,233,232,,,,,,,,,,,,,,,,ent5lfgq42d5ngi3ebyy7p1w5,Matilde Fidalgo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541499189,232,5,1,24,46,8zt8rrm6v5nccv01v6pef0r1o,1,35,101.6,2023-04-30T10:25:23.371Z,2023-04-30T11:34:33Z,4239102957,347,,4239102959,233,224,4239102955,56,Back,,,,,,,,,,,,,,,,4pavtall24hy4jle51p1lqkbu,Lucía Moral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541499217,233,1,1,24,50,8zt8rrm6v5nccv01v6pef0r1o,1,30,100,2023-04-30T10:25:27.158Z,2023-04-30T10:25:30Z,4239103079,212,32.7,4239103075,140,14.9,4239103083,1,,4239103077,141,59.1,4239103071,107,,4239103081,213,4.2,4239103073,56,Back,,,,1duox0r8qvb3t52m9w4mp86ol,M. van Dongen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541499241,234,1,1,24,53,8zt8rrm6v5nccv01v6pef0r1o,1,19.7,66.4,2023-04-30T10:25:30.246Z,2023-04-30T10:25:35Z,4239103179,56,Back,4239103185,212,21.6,4239103181,140,19.5,4239103187,213,4.7,4239103183,141,34.6,,,,,,,,,,9163edyiljpd18plos0eb2j8p,Cinta Del Mar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541499255,235,1,1,24,58,8zt8rrm6v5nccv01v6pef0r1o,1,23.9,27.3,2023-04-30T10:25:35.094Z,2023-04-30T10:25:38Z,4239103255,212,13.6,4239103257,213,0.5,4239103251,140,35.0,4239103249,56,Back,4239103253,141,37.7,,,,,,,,,,lanj0745tf4i4hige9vm9qll,Ainhoa Moraza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541499265,236,1,1,25,1,8zt8rrm6v5nccv01v6pef0r1o,1,36.9,38.5,2023-04-30T10:25:37.990Z,2023-04-30T10:25:40Z,4239103307,140,30.1,4239103313,213,4.3,4239103311,212,16.6,4239103309,141,16.4,4239103305,56,Back,,,,,,,,,,daze51b5849zsk2aqvgmkkbth,Maitane López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541499283,237,1,1,25,3,8zt8rrm6v5nccv01v6pef0r1o,1,30.1,15.9,2023-04-30T10:25:40.358Z,2023-04-30T10:25:44Z,4239103405,140,25.2,4239103409,212,17.2,4239103407,141,40.0,4239103403,56,Back,4239103411,213,1.9,,,,,,,,,,lanj0745tf4i4hige9vm9qll,Ainhoa Moraza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541499311,238,1,1,25,7,8zt8rrm6v5nccv01v6pef0r1o,1,25.2,40,2023-04-30T10:25:43.910Z,2023-04-30T10:25:48Z,4239103501,56,Back,4239103507,212,16.5,4239103505,141,52.8,4239103509,213,2.6,4239103503,140,11.9,,,,,,,,,,9163edyiljpd18plos0eb2j8p,Cinta Del Mar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541499329,239,1,1,25,11,8zt8rrm6v5nccv01v6pef0r1o,0,13.2,52.5,2023-04-30T10:25:48.375Z,2023-04-30T10:25:52Z,4239103581,155,,4239103587,141,35.4,4239103593,1,,4239103583,56,Back,4239103591,213,6.0,4239103585,140,45.7,4239103589,212,36.1,,,,4bcef9sqkbml7b2jtqhbz602d,Lola Gallardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541499341,225,1,1,25,15,djz9e25b9zuiu5rmv1zha3i6f,1,52.8,68.1,2023-04-30T10:25:51.893Z,2023-04-30T10:25:54Z,4239103633,213,6.1,4239103623,3,,4239103627,140,70.4,4239103631,212,18.9,4239103629,141,62.4,4239103625,56,Center,,,,,,,4ngzyppqh4iaqqy0vrynwz66s,Violeta García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541499343,226,49,1,25,17,djz9e25b9zuiu5rmv1zha3i6f,1,70.4,62.4,2023-04-30T10:25:54.065Z,2023-04-30T10:25:54Z,,,,,,,,,,,,,,,,,,,,,,,,,6aodvgoc9sh27cjwelwsm3qw9,Rosa Márquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541499365,227,1,1,25,17,djz9e25b9zuiu5rmv1zha3i6f,1,70.4,62.4,2023-04-30T10:25:54.315Z,2023-04-30T10:25:57Z,4239103705,56,Center,4239103709,141,68.4,4239103713,213,2.3,4239103707,140,67.1,4239103711,212,5.4,,,,,,,,,,6aodvgoc9sh27cjwelwsm3qw9,Rosa Márquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541499385,228,1,1,25,20,djz9e25b9zuiu5rmv1zha3i6f,1,77.1,74.8,2023-04-30T10:25:57.315Z,2023-04-30T10:26:01Z,4239103823,140,86.9,4239103825,141,84.5,4239103829,213,0.6,4239103821,56,Left,4239103827,212,12.2,,,,,,,,,,5kio1iodx7cq9i9p9kql1nuuh,Ángela Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541499405,229,1,1,25,24,djz9e25b9zuiu5rmv1zha3i6f,1,88.1,85.6,2023-04-30T10:26:00.940Z,2023-04-30T10:26:05Z,4239103925,213,4.2,4239103921,141,74.4,4239103919,140,83.7,4239103917,56,Center,4239103923,212,8.9,,,,,,,,,,8i42x5mpk5bpm1i0gvgubx9pm,Laura Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541499409,230,61,1,25,29,djz9e25b9zuiu5rmv1zha3i6f,0,80.4,77.6,2023-04-30T10:26:05.566Z,2023-04-30T10:26:05Z,4239103943,56,Center,,,,,,,,,,,,,,,,,,,,,,5kio1iodx7cq9i9p9kql1nuuh,Ángela Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541499413,240,49,1,25,29,8zt8rrm6v5nccv01v6pef0r1o,1,24.2,16.5,2023-04-30T10:26:05.863Z,2023-04-30T10:26:06Z,,,,,,,,,,,,,,,,,,,,,,,,,1tusdkqm6v4khzekbrp2jfnqh,Eva Navarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541499481,241,1,1,25,34,8zt8rrm6v5nccv01v6pef0r1o,1,54.1,29.7,2023-04-30T10:26:10.936Z,2023-04-30T10:26:16Z,4239104293,56,Center,4239104299,212,18.6,4239104295,140,54.1,4239104301,213,1.6,4239104297,141,57.0,,,,,,,,,,1tusdkqm6v4khzekbrp2jfnqh,Eva Navarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541499497,242,1,1,25,39,8zt8rrm6v5nccv01v6pef0r1o,1,54.1,64.8,2023-04-30T10:26:15.976Z,2023-04-30T10:26:18Z,4239104413,212,16.3,4239104407,56,Left,4239104409,140,57.2,4239104411,141,88.3,4239104415,213,1.4,,,,,,,,,,5qvgs8yefgkayj9yt1kidkcfd,E. Banini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541499517,243,1,1,25,42,8zt8rrm6v5nccv01v6pef0r1o,1,57.2,88.3,2023-04-30T10:26:18.663Z,2023-04-30T10:26:21Z,4239104523,212,8.5,4239104515,56,Center,4239104519,140,53.5,4239104521,141,77.2,4239104525,213,4.2,,,,,,,,,,d0i38pk78vbxoqz7x2rzz8cx6,Andrea Medina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541499523,244,1,1,25,44,8zt8rrm6v5nccv01v6pef0r1o,1,53.5,77.2,2023-04-30T10:26:21.384Z,2023-04-30T10:26:22Z,4239104565,212,11.3,4239104561,140,58.3,4239104567,213,1.1,4239104559,56,Left,4239104563,141,92.0,,,,,,,,,,5qvgs8yefgkayj9yt1kidkcfd,E. Banini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541499559,245,1,1,25,45,8zt8rrm6v5nccv01v6pef0r1o,1,58.3,92,2023-04-30T10:26:22.231Z,2023-04-30T10:26:27Z,4239104747,56,Left,4239104751,141,86.0,4239104757,213,6.2,4239104749,140,87.4,4239104753,212,30.8,,,,,,,,,,d0i38pk78vbxoqz7x2rzz8cx6,Andrea Medina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541499571,246,1,1,25,51,8zt8rrm6v5nccv01v6pef0r1o,1,91.3,82.7,2023-04-30T10:26:27.640Z,2023-04-30T10:27:30Z,4239104855,212,20.3,4239106185,210,16,4239106189,22,,4239106187,154,,4239104857,213,4.4,4239104851,140,85.0,4239104853,141,54.5,4239104849,56,Center,1tusdkqm6v4khzekbrp2jfnqh,Eva Navarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
2541499573,247,16,1,25,53,8zt8rrm6v5nccv01v6pef0r1o,1,85.3,56.1,2023-04-30T10:26:29.529Z,2023-04-30T10:27:31Z,4239106211,154,,4239105421,375,25:52.166,4239106221,328,,4239106219,103,20.3,4239105417,374,2023-04-30 11:26:28.570,4239106217,102,47.6,4239104867,22,,4239106209,29,,4pavtall24hy4jle51p1lqkbu,Lucía Moral,,4239106207,81,4239104869,17,,4239106223,230,4239105413,72,,4239106213,55,4239104871,56,Center,4239106225,231,51.1,4239106205,121,,,,,,98.8,246,,,,
2541499903,231,1,1,26,53,djz9e25b9zuiu5rmv1zha3i6f,1,50.1,49.9,2023-04-30T10:27:29.856Z,2023-04-30T10:27:33Z,4239106523,213,3.0,4239106517,140,38.3,4239106515,56,Back,4239106519,141,53.1,4239106521,212,12.6,4239106525,279,G,,,,,,,6aodvgoc9sh27cjwelwsm3qw9,Rosa Márquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541499917,232,1,1,26,57,djz9e25b9zuiu5rmv1zha3i6f,0,35.8,47,2023-04-30T10:27:33.531Z,2023-04-30T10:27:34Z,4239106619,141,23.1,4239106617,140,68.6,4239106623,213,5.8,4239106625,1,,4239106609,155,,4239106621,212,38.1,4239106613,56,Center,,,,5kio1iodx7cq9i9p9kql1nuuh,Ángela Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541499939,248,1,1,26,59,8zt8rrm6v5nccv01v6pef0r1o,1,29.3,70.5,2023-04-30T10:27:36.378Z,2023-04-30T10:27:38Z,4239106691,141,79.4,4239106687,56,Back,4239106689,140,46.0,4239106685,3,,4239106695,213,0.3,4239106693,212,18.6,,,,,,,1duox0r8qvb3t52m9w4mp86ol,M. van Dongen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541499941,249,50,1,27,1,8zt8rrm6v5nccv01v6pef0r1o,1,40.8,80.4,2023-04-30T10:27:37.991Z,2023-04-30T10:27:39Z,4239106703,56,Back,4239106705,286,,4239106735,233,233,,,,,,,,,,,,,,,,5qvgs8yefgkayj9yt1kidkcfd,E. Banini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541499933,233,7,1,27,1,djz9e25b9zuiu5rmv1zha3i6f,0,59.2,19.6,2023-04-30T10:27:37.992Z,2023-04-30T10:27:39Z,4239106673,56,Right,4239106723,233,249,4239106675,285,,,,,,,,,,,,,,,,,ent5lfgq42d5ngi3ebyy7p1w5,Matilde Fidalgo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541499965,250,1,1,27,4,8zt8rrm6v5nccv01v6pef0r1o,1,38.8,69.9,2023-04-30T10:27:40.426Z,2023-04-30T10:27:42Z,4239106811,213,2.4,4239106803,56,Back,4239106807,141,90.9,4239106809,212,20.8,4239106805,140,24.4,,,,,,,,,,52kdiaya57yaisoil0k9ss0oa,Sonia Majarín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541499969,251,49,1,27,6,8zt8rrm6v5nccv01v6pef0r1o,1,24.4,90.9,2023-04-30T10:27:42.779Z,2023-04-30T10:27:43Z,,,,,,,,,,,,,,,,,,,,,,,,,d0i38pk78vbxoqz7x2rzz8cx6,Andrea Medina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541499971,252,1,1,27,6,8zt8rrm6v5nccv01v6pef0r1o,0,24.4,90.9,2023-04-30T10:27:43.003Z,2023-04-30T10:27:43Z,4239106833,141,85.1,4239106843,1,,4239106839,212,39.7,4239106829,56,Left,4239106841,213,6.2,4239106827,155,,4239106831,140,62.0,,,,d0i38pk78vbxoqz7x2rzz8cx6,Andrea Medina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541499979,234,1,1,27,8,djz9e25b9zuiu5rmv1zha3i6f,0,38.5,28.6,2023-04-30T10:27:44.836Z,2023-04-30T10:27:45Z,4239106871,140,41.0,4239106877,213,6.2,4239106875,212,2.6,4239106873,141,28.3,4239106867,3,,4239106869,56,Back,,,,,,,5xlqh4i9zb5daj4khs1mbbxpm,Nuria Ligero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541499985,253,61,1,27,9,8zt8rrm6v5nccv01v6pef0r1o,1,58,82.1,2023-04-30T10:27:46.081Z,2023-04-30T10:27:46Z,4239106899,56,Left,,,,,,,,,,,,,,,,,,,,,,4pavtall24hy4jle51p1lqkbu,Lucía Moral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541499995,254,43,1,27,10,8zt8rrm6v5nccv01v6pef0r1o,1,0,0,2023-04-30T10:27:46.731Z,2023-04-30T10:27:49Z,4239106985,144,49,,,,,,,,,,,,,,,,,,,,,,4pavtall24hy4jle51p1lqkbu,Lucía Moral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541500013,255,1,1,27,10,8zt8rrm6v5nccv01v6pef0r1o,1,58,82.1,2023-04-30T10:27:47.147Z,2023-04-30T10:27:52Z,4239107033,1,,4239107023,56,Back,4239107027,141,31.8,4239107031,213,4.4,4239107025,140,48.9,4239107029,212,35.5,,,,,,,4pavtall24hy4jle51p1lqkbu,Lucía Moral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541500041,256,1,1,27,15,8zt8rrm6v5nccv01v6pef0r1o,1,61.6,29.4,2023-04-30T10:27:52.283Z,2023-04-30T10:27:58Z,4239107189,213,5.1,4239107185,141,7.1,4239107183,140,67.0,4239107187,212,16.2,4239107181,56,Right,,,,,,,,,,1tusdkqm6v4khzekbrp2jfnqh,Eva Navarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541500051,257,2,1,27,22,8zt8rrm6v5nccv01v6pef0r1o,1,71.6,27.4,2023-04-30T10:27:58.779Z,2023-04-30T10:28:13Z,4239107237,140,89.7,4239107499,7,3alzawtqpfjtb3vez30mbp0mi,4239107235,56,Center,4239107239,141,55.8,,,,,,,,,,,,,lanj0745tf4i4hige9vm9qll,Ainhoa Moraza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541500093,235,55,1,27,22,djz9e25b9zuiu5rmv1zha3i6f,1,14.5,53.7,2023-04-30T10:27:58.780Z,2023-04-30T11:33:59Z,,,,,,,,,,,,,,,,,,,,,,,,,5xlqh4i9zb5daj4khs1mbbxpm,Nuria Ligero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541500175,236,1,1,27,51,djz9e25b9zuiu5rmv1zha3i6f,1,14.4,56.6,2023-04-30T10:28:28.065Z,2023-04-30T10:28:33Z,4239107881,212,57.0,4239107871,157,,4239107877,140,68.4,4239107879,141,64.5,4239107875,56,Center,4239107885,1,,4239107873,241,,4239107883,213,0.1,hf67c0ip1chljjy1udsjpt2i,Malena Mieres,,4239107869,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541500179,237,61,1,27,57,djz9e25b9zuiu5rmv1zha3i6f,0,68.4,64.5,2023-04-30T10:28:33.424Z,2023-04-30T10:28:33Z,4239107895,56,Center,,,,,,,,,,,,,,,,,,,,,,8i42x5mpk5bpm1i0gvgubx9pm,Laura Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541500215,258,1,1,27,58,8zt8rrm6v5nccv01v6pef0r1o,0,39.4,33.9,2023-04-30T10:28:34.628Z,2023-04-30T10:28:46Z,4239108109,212,18.4,4239108105,140,51.3,4239108107,141,14.0,4239108103,56,Right,4239108111,213,5.5,,,,,,,,,,52kdiaya57yaisoil0k9ss0oa,Sonia Majarín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541500193,238,43,1,28,0,djz9e25b9zuiu5rmv1zha3i6f,1,0,0,2023-04-30T10:28:36.861Z,2023-04-30T10:28:42Z,4239108097,144,1,4239108001,140,54.4,4239108007,213,2.1,4239107999,56,Left,4239108003,141,88.0,4239108005,212,12.4,,,,,,,6aodvgoc9sh27cjwelwsm3qw9,Rosa Márquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541500221,239,1,1,28,1,djz9e25b9zuiu5rmv1zha3i6f,1,52.9,88,2023-04-30T10:28:38.143Z,2023-04-30T10:56:18Z,4239108125,56,Back,4239108129,141,82.1,4239108131,212,8.8,4239108133,213,3.6,4239108127,140,45.4,,,,,,,,,,4ngzyppqh4iaqqy0vrynwz66s,Violeta García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541500243,240,1,1,28,6,djz9e25b9zuiu5rmv1zha3i6f,1,40.8,76,2023-04-30T10:28:43.142Z,2023-04-30T10:28:48Z,4239108271,212,13.4,4239108273,213,0.0,4239108267,140,53.6,4239108265,56,Center,4239108269,141,76.1,,,,,,,,,,5kio1iodx7cq9i9p9kql1nuuh,Ángela Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541500257,241,1,1,28,11,djz9e25b9zuiu5rmv1zha3i6f,0,57.1,71.1,2023-04-30T10:28:48.189Z,2023-04-30T10:28:50Z,4239108333,141,87.2,4239108331,140,84.1,4239108337,213,0.4,4239108335,212,30.4,4239108329,56,Left,,,,,,,,,,6aodvgoc9sh27cjwelwsm3qw9,Rosa Márquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541500313,259,12,1,28,13,8zt8rrm6v5nccv01v6pef0r1o,1,7.7,12.9,2023-04-30T10:28:50.357Z,2023-04-30T10:29:38Z,4239108523,140,8.8,4239108559,167,,4239108521,56,Back,4239108527,212,10.1,4239108525,141,0.0,4239108529,213,4.8,,,,,,,lanj0745tf4i4hige9vm9qll,Ainhoa Moraza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541500319,260,5,1,28,15,8zt8rrm6v5nccv01v6pef0r1o,0,12.6,-1.6,2023-04-30T10:28:52.260Z,2023-04-30T10:30:58Z,4239108551,56,Back,4239108553,347,,4239112299,233,268,,,,,,,,,,,,,,,,lanj0745tf4i4hige9vm9qll,Ainhoa Moraza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541501117,268,5,1,28,15,djz9e25b9zuiu5rmv1zha3i6f,1,87.4,101.6,2023-04-30T10:28:52.260Z,2023-04-30T11:34:33Z,4239112273,347,,4239112269,56,Left,4239112279,233,260,,,,,,,,,,,,,,,,6aodvgoc9sh27cjwelwsm3qw9,Rosa Márquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541500359,242,1,1,28,22,djz9e25b9zuiu5rmv1zha3i6f,1,82.4,100,2023-04-30T10:28:58.530Z,2023-04-30T10:56:20Z,4239108715,212,8.8,4239110481,107,,4239108711,140,74.8,4239108717,213,3.6,4239108709,56,Left,4239108713,141,96.2,,,,,,,4ngzyppqh4iaqqy0vrynwz66s,Violeta García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541500367,243,1,1,28,22,djz9e25b9zuiu5rmv1zha3i6f,1,74.8,96.2,2023-04-30T10:28:59.171Z,2023-04-30T10:29:00Z,4239108755,140,83.4,4239108761,213,0.1,4239108759,212,9.1,4239108753,56,Left,4239108757,141,97.7,,,,,,,,,,6aodvgoc9sh27cjwelwsm3qw9,Rosa Márquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541500387,244,1,1,28,24,djz9e25b9zuiu5rmv1zha3i6f,1,86,95.3,2023-04-30T10:29:00.405Z,2023-04-30T10:29:35Z,4239108843,56,Center,4239109511,210,13,4239108851,213,4.9,4239109513,154,,4239108841,155,,4239108847,141,45.2,4239108849,212,34.6,4239108845,140,92.0,4ngzyppqh4iaqqy0vrynwz66s,Violeta García,1,4239108853,1,4239108839,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541500391,245,13,1,28,26,djz9e25b9zuiu5rmv1zha3i6f,1,93.6,45.8,2023-04-30T10:29:02.624Z,2023-04-30T10:29:36Z,4239109519,73,,4239109529,102,59.7,4239108869,56,Center,4239108865,22,,4239109525,55,244,4239109535,231,48.2,4239108867,17,,4239109181,15,,31mhclmjwpn7zik6nphr4pwtm,L. León,,4239109523,154,4239109533,230,98.6,4239109185,328,4239109531,103,13.9,4239109521,29,,,,,,,,,,,,,,,,,,,
2541500399,246,5,1,28,26,djz9e25b9zuiu5rmv1zha3i6f,0,101.1,59.1,2023-04-30T10:29:02.925Z,2023-04-30T11:34:33Z,4239108897,346,,4239108895,56,Center,4239108925,233,261,,,,,,,,,,,,,,,,31mhclmjwpn7zik6nphr4pwtm,L. León,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541500385,261,5,1,28,26,8zt8rrm6v5nccv01v6pef0r1o,1,-1.1,40.9,2023-04-30T10:29:02.925Z,2023-04-30T10:29:04Z,4239108827,346,,4239108911,233,246,4239108825,56,Back,,,,,,,,,,,,,,,,lanj0745tf4i4hige9vm9qll,Ainhoa Moraza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541500539,262,43,1,28,54,8zt8rrm6v5nccv01v6pef0r1o,1,0,0,2023-04-30T10:29:30.526Z,2023-04-30T10:29:33Z,4239109549,56,Back,4239109623,144,5,4239109551,346,0,,,,,,,,,,,,,,,,d0i38pk78vbxoqz7x2rzz8cx6,Andrea Medina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541500611,263,1,1,29,3,8zt8rrm6v5nccv01v6pef0r1o,1,5.2,51.5,2023-04-30T10:29:40.062Z,2023-04-30T10:29:41Z,4239109877,140,11.9,4239109881,212,13.6,4239109887,237,,4239109879,141,68.7,4239109875,56,Back,4239109883,213,1.0,4239109873,124,,,,,4bcef9sqkbml7b2jtqhbz602d,Lola Gallardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541500637,264,1,1,29,4,8zt8rrm6v5nccv01v6pef0r1o,1,12.9,68.7,2023-04-30T10:29:41.070Z,2023-04-30T10:29:45Z,4239109995,212,28.9,4239109989,56,Back,4239109993,141,27.1,4239109991,140,7.1,4239109997,213,4.5,,,,,,,,,,1duox0r8qvb3t52m9w4mp86ol,M. van Dongen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541500641,265,1,1,29,8,8zt8rrm6v5nccv01v6pef0r1o,0,8.2,15.5,2023-04-30T10:29:44.863Z,2023-04-30T10:29:45Z,4239110021,155,,4239110027,141,8.2,4239110031,213,6.1,4239110029,212,27.6,4239110025,140,34.1,4239110023,56,Back,,,,,,,9163edyiljpd18plos0eb2j8p,Cinta Del Mar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541500661,247,1,1,29,11,djz9e25b9zuiu5rmv1zha3i6f,1,67.9,90,2023-04-30T10:29:47.577Z,2023-04-30T10:29:48Z,4239110133,140,78.3,4239110137,212,11.0,4239110131,56,Left,4239110129,3,,4239110139,213,6.2,4239110135,141,88.7,,,,,,,4ngzyppqh4iaqqy0vrynwz66s,Violeta García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541500665,248,49,1,29,12,djz9e25b9zuiu5rmv1zha3i6f,1,78.3,88.7,2023-04-30T10:29:48.592Z,2023-04-30T10:29:48Z,,,,,,,,,,,,,,,,,,,,,,,,,6aodvgoc9sh27cjwelwsm3qw9,Rosa Márquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541500667,249,1,1,29,12,djz9e25b9zuiu5rmv1zha3i6f,1,78.3,88.7,2023-04-30T10:29:48.733Z,2023-04-30T10:29:49Z,4239110161,141,89.6,4239110165,213,3.1,4239110163,212,7.1,4239110159,140,71.6,4239110157,56,Left,,,,,,,,,,6aodvgoc9sh27cjwelwsm3qw9,Rosa Márquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
