id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,qualifier/12/id,qualifier/12/qualifierId,assist,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/13/value,qualifier/15/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId
2540739319,170,5,1,18,2,e7p3lxg97gac51s71hotzi0a5,0,19.8,-1.6,2023-04-29T14:19:58.169Z,2023-04-29T15:57:20Z,4235031603,347,,4235034065,233,142,4235031601,56,Back,,,,,,,,,,,,,,,,ez9in0ld6mrlrab7bi1kvuhd6,Y. Mrabet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540739869,143,1,1,18,18,1azk57wev30h044w949j46kpu,1,80.7,100,2023-04-29T14:20:14.378Z,2023-04-29T14:20:19Z,4235034685,141,86.0,4235034691,213,5.4,4235034679,107,,4235034681,56,Left,4235034683,140,88.3,4235034687,212,13.1,,,,,,,er787gw0uh9wwlo98tzsc83qh,Eunate Arraiza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540740051,144,1,1,18,23,1azk57wev30h044w949j46kpu,1,83.6,84.2,2023-04-29T14:20:19.066Z,2023-04-29T14:36:18Z,4235035711,141,55.2,4235039507,210,13,4235035707,56,Center,4235039509,154,,4235035709,140,86.5,4235035703,2,,4235035713,212,20.0,4235035705,155,,ak7rstu77leltpt7c104ca4q2,Peke,1,4235035715,213,,,,,,,,,,4.9,,,,,,,,,,,,,,,,,,,
2540740077,145,44,1,18,27,1azk57wev30h044w949j46kpu,1,87.6,50.5,2023-04-29T14:20:22.967Z,2023-04-29T14:20:27Z,4235035845,286,,4235035957,233,171,4235035843,56,Center,,,,,,,,,,,,,,,,bows51pg0h4042274cvzwtmcq,Paula Arana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540739981,171,44,1,18,27,e7p3lxg97gac51s71hotzi0a5,0,12.4,49.5,2023-04-29T14:20:22.968Z,2023-04-29T14:20:28Z,4235035253,56,Back,4235035997,233,145,4235035255,285,,,,,,,,,,,,,,,,,d5i62fwuf8ohc8fcq3lxboiga,Esther Martín-Pozuelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540740067,172,52,1,18,30,e7p3lxg97gac51s71hotzi0a5,1,4.1,41.6,2023-04-29T14:20:26.504Z,2023-04-29T14:20:26Z,,,,,,,,,,,,,,,,,,,,,,,,,6d7hdegq9cbh7kr8sqvao1qt,D. Bačić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540740089,146,13,1,18,30,1azk57wev30h044w949j46kpu,1,86,52.4,2023-04-29T14:20:26.539Z,2023-04-29T14:36:18Z,4235035935,56,Center,4235035929,17,,4235200669,73,,4235039545,103,18.1,4235039543,102,62.0,4235039537,154,,4235039539,55,144,4235039551,230,97.8,bows51pg0h4042274cvzwtmcq,Paula Arana,,4235037999,153,4235037995,328,,4235039535,29,,4235035923,22,,,4235037981,15,,4235039549,147,4235039547,146,97.8,4235039553,231,61.4,61.9,,,,,,,
2540740211,173,1,1,18,34,e7p3lxg97gac51s71hotzi0a5,1,11.7,58.1,2023-04-29T14:20:29.944Z,2023-04-29T14:20:32Z,4235036593,213,0.7,4235036585,56,Back,4235036625,287,,4235036583,123,,4235036589,141,89.9,4235036591,212,32.1,4235036587,140,34.3,4235036595,1,,6d7hdegq9cbh7kr8sqvao1qt,D. Bačić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540740277,174,1,1,18,36,e7p3lxg97gac51s71hotzi0a5,1,34.3,89.9,2023-04-29T14:20:32.039Z,2023-04-29T14:20:34Z,4235036955,140,28.3,4235036961,213,4.2,4235036959,212,13.3,4235036953,56,Back,4235036957,141,72.7,,,,,,,,,,antfb8hyo1sn4o68itu4oi904,Laura Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540740509,175,1,1,18,38,e7p3lxg97gac51s71hotzi0a5,1,28.8,69.6,2023-04-29T14:20:34.377Z,2023-04-29T15:59:54Z,4235038263,213,5.0,4235038261,212,47.4,4235038255,140,43.0,4235038259,141,3.4,4235038243,196,,4235038251,56,Back,4235038265,1,,4235038237,155,,ez9in0ld6mrlrab7bi1kvuhd6,Y. Mrabet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540740519,176,3,1,18,44,e7p3lxg97gac51s71hotzi0a5,0,41.8,14.2,2023-04-29T14:20:39.865Z,2023-04-29T16:00:10Z,4235038311,286,,4235345847,233,149,4235038307,56,Back,,,,,,,,,,,,,,,,avhw3o6tm33ptddzgwfsqod4a,Elena Julve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540741437,149,7,1,18,44,1azk57wev30h044w949j46kpu,1,58.2,85.8,2023-04-29T14:20:39.866Z,2023-04-29T16:00:13Z,4235043279,56,Left,4235345825,233,176,4235043281,285,,,,,,,,,,,,,,,,,f0m3ncnvrrrj3wcgzrz7ja44q,Nerea Nevado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540803787,357,49,1,18,45,1azk57wev30h044w949j46kpu,1,55.8,65.7,2023-04-29T14:20:40.764Z,2023-04-29T15:59:56Z,,,,,,,,,,,,,,,,,,,,,,,,,1jepco4u9frbnmu5lyotlgu8k,Mariana Cerro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540804009,358,1,1,18,46,1azk57wev30h044w949j46kpu,1,57.2,63,2023-04-29T14:20:41.764Z,2023-04-29T14:54:40Z,4235375349,56,Center,4235375353,140,64.4,4235375359,212,10.3,4235375361,213,5.5,4235375355,141,52.8,,,,,,,,,,1jepco4u9frbnmu5lyotlgu8k,Mariana Cerro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540804217,359,1,1,18,46,1azk57wev30h044w949j46kpu,1,64.4,52.8,2023-04-29T14:20:41.864Z,2023-04-29T16:00:37Z,4235376415,141,88.0,4235376417,212,23.9,4235376419,213,1.6,4235376413,140,64.8,4235376411,56,Left,,,,,,,,,,bows51pg0h4042274cvzwtmcq,Paula Arana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540804289,360,1,1,18,50,1azk57wev30h044w949j46kpu,0,64.8,88,2023-04-29T14:20:45.764Z,2023-04-29T14:55:01Z,4235376793,213,5.5,4235376785,56,Center,4235376791,212,40.9,4235376781,2,,4235376789,141,45.7,4235376783,155,,4235376787,140,92.5,4235376795,1,,f0m3ncnvrrrj3wcgzrz7ja44q,Nerea Nevado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540740859,177,12,1,18,55,e7p3lxg97gac51s71hotzi0a5,1,8.2,57.9,2023-04-29T14:20:51.304Z,2023-04-29T14:22:15Z,4235040131,56,Back,4235054451,15,,4235040135,141,65.7,4235040137,212,7.2,4235040133,140,12.8,4235040139,213,0.8,,,,,,,d5i62fwuf8ohc8fcq3lxboiga,Esther Martín-Pozuelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540740921,147,13,1,18,59,1azk57wev30h044w949j46kpu,1,89.7,30.9,2023-04-29T14:20:55.386Z,2023-04-29T14:55:17Z,4235040491,63,,4235053603,458,,4235053605,230,99.0,4235053597,102,62.0,4235053599,103,12.5,4235053595,73,,4235052927,20,,4235053601,328,,bows51pg0h4042274cvzwtmcq,Paula Arana,,4235040493,56,4235053607,231,46.2,4235040487,22,,,,,Center,,,,,,,,,,,,,,,,,,,
2540740943,148,5,1,19,1,1azk57wev30h044w949j46kpu,0,101,62,2023-04-29T14:20:56.764Z,2023-04-29T15:57:21Z,4235040635,56,Center,4235040637,346,,4235413383,233,438,,,,,,,,,,,,,,,,bows51pg0h4042274cvzwtmcq,Paula Arana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540811935,438,5,1,19,1,e7p3lxg97gac51s71hotzi0a5,1,-1,38,2023-04-29T14:20:56.764Z,2023-04-29T15:04:33Z,4235413363,346,,4235413365,233,148,4235413361,56,Back,,,,,,,,,,,,,,,,d5i62fwuf8ohc8fcq3lxboiga,Esther Martín-Pozuelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540741383,178,1,1,19,12,e7p3lxg97gac51s71hotzi0a5,1,4.8,42.7,2023-04-29T14:21:08.488Z,2023-04-29T15:04:24Z,4235412309,237,,4235042963,140,41.6,4235042967,141,24.6,4235042975,1,,4235042973,213,6.0,4235042959,56,Back,4235042971,212,40.6,4235412305,124,,6d7hdegq9cbh7kr8sqvao1qt,D. Bačić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540741417,179,1,1,19,14,e7p3lxg97gac51s71hotzi0a5,0,41.6,24.6,2023-04-29T14:21:10.663Z,2023-04-29T16:08:57Z,4235043167,141,32.2,4235043163,56,Back,4235043169,212,10.0,4235043165,140,49.7,4235043161,3,,4235043171,213,0.5,,,,,,,ahmylmsg9wyiax33v6jwuj9qs,Irina Uribe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540741479,150,1,1,19,16,1azk57wev30h044w949j46kpu,1,54.4,64,2023-04-29T14:21:12.155Z,2023-04-29T14:21:13Z,4235043543,56,Left,4235043549,212,27.0,4235043547,141,91.5,4235043541,155,,4235043551,213,0.8,4235043545,140,73.0,,,,,,,69hzl68t1f58dxs461jizyjje,Itxaso Uriarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540741533,151,1,1,19,17,1azk57wev30h044w949j46kpu,1,73,91.5,2023-04-29T14:21:13.450Z,2023-04-29T14:21:15Z,4235043807,3,,4235043817,213,0.1,4235043809,56,Left,4235043813,141,93.9,4235043811,140,83.7,4235043815,212,11.4,,,,,,,f0m3ncnvrrrj3wcgzrz7ja44q,Nerea Nevado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540741543,152,49,1,19,19,1azk57wev30h044w949j46kpu,1,83.7,93.9,2023-04-29T14:21:15.162Z,2023-04-29T14:21:15Z,,,,,,,,,,,,,,,,,,,,,,,,,ak7rstu77leltpt7c104ca4q2,Peke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540741701,153,1,1,19,24,1azk57wev30h044w949j46kpu,0,88.8,89.4,2023-04-29T14:21:20.010Z,2023-04-29T14:21:22Z,4235044783,141,87.8,4235044775,2,,4235044957,233,180,4235044785,212,1.1,4235044787,213,4.8,4235044955,236,,4235044961,286,,4235044781,140,88.9,ak7rstu77leltpt7c104ca4q2,Peke,,4235044779,56,4235044777,155,,,,,,,,Left,,,,,,,,,,,,,,,,,,,
2540741723,180,12,1,19,24,e7p3lxg97gac51s71hotzi0a5,1,5.1,14.9,2023-04-29T14:21:20.110Z,2023-04-29T14:21:22Z,4235044997,233,153,4235044875,185,,4235044879,56,Back,,,,,,,,,,,,,,,,5yvzsnnawnxbki7rqnamwr3yt,Nuria Garrote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540741855,154,1,1,19,25,1azk57wev30h044w949j46kpu,1,88.9,89,2023-04-29T14:21:21.706Z,2023-04-29T14:21:26Z,4235045625,213,2.7,4235045621,141,92.4,4235045617,56,Left,4235045619,140,84.2,4235045623,212,5.4,,,,,,,,,,ak7rstu77leltpt7c104ca4q2,Peke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540741893,155,1,1,19,28,1azk57wev30h044w949j46kpu,0,84.2,92.4,2023-04-29T14:21:23.915Z,2023-04-29T15:04:44Z,4235045855,213,4.8,4235045851,212,16.8,4235045841,56,Center,4235045839,155,,4235045837,2,,4235045847,141,67.8,4235045843,140,85.6,,,,1jepco4u9frbnmu5lyotlgu8k,Mariana Cerro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540741887,181,1,1,19,29,e7p3lxg97gac51s71hotzi0a5,0,9.8,46.4,2023-04-29T14:21:25.657Z,2023-04-29T14:21:26Z,4235045795,3,,4235045803,212,14.6,4235045807,213,0.1,4235045799,140,23.7,4235045801,141,47.9,4235045797,56,Back,,,,,,,fge9gic869tnpk4tetnxuv4k,Julia Mora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540742007,156,15,1,19,33,1azk57wev30h044w949j46kpu,1,77.9,57.3,2023-04-29T14:21:29.578Z,2023-04-29T14:53:01Z,4235048587,103,19.0,4235048595,458,,4235368685,76,,4235046409,22,,4235046413,56,Center,4235047605,233,183,4235048593,328,,4235048583,102,53.9,1jepco4u9frbnmu5lyotlgu8k,Mariana Cerro,,4235048591,215,4235047543,20,,4235048597,146,98.6,4235048599,147,51.4,,4235046411,18,,,,,,,,,,,,,,,,,
2540742105,183,10,1,19,33,e7p3lxg97gac51s71hotzi0a5,1,4.4,45,2023-04-29T14:21:29.678Z,2023-04-29T15:04:01Z,4235046907,182,,4235046909,56,Back,4235046903,178,,4235047645,233,156,4235046897,177,,,,,,,,,,,6d7hdegq9cbh7kr8sqvao1qt,D. Bačić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540742095,182,52,1,19,34,e7p3lxg97gac51s71hotzi0a5,1,4.8,43.6,2023-04-29T14:21:30.066Z,2023-04-29T14:21:32Z,,,,,,,,,,,,,,,,,,,,,,,,,6d7hdegq9cbh7kr8sqvao1qt,D. Bačić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540742813,184,1,1,19,44,e7p3lxg97gac51s71hotzi0a5,1,14,49,2023-04-29T14:21:40.185Z,2023-04-29T14:21:52Z,4235050681,56,Right,4235050683,140,60.2,4235050689,213,5.8,4235050687,212,53.7,4235050685,141,15.2,4235050691,1,,4235050679,199,,,,,6d7hdegq9cbh7kr8sqvao1qt,D. Bačić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540742817,185,4,1,19,52,e7p3lxg97gac51s71hotzi0a5,1,59.4,11.4,2023-04-29T14:21:48.247Z,2023-04-29T14:50:27Z,4235050745,286,,4235355739,233,157,4235050737,13,,4235050739,295,,4235050741,56,Right,4235050743,152,,,,,,,,ahmylmsg9wyiax33v6jwuj9qs,Irina Uribe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540742747,157,4,1,19,52,1azk57wev30h044w949j46kpu,0,40.6,88.6,2023-04-29T14:21:48.248Z,2023-04-29T14:50:28Z,4235050317,295,,4235050325,152,,4235355757,233,185,4235050321,56,Back,4235355723,285,,4235050315,13,,,,,,,,er787gw0uh9wwlo98tzsc83qh,Eunate Arraiza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540743685,186,1,1,20,24,e7p3lxg97gac51s71hotzi0a5,0,59.6,14.9,2023-04-29T14:22:20.504Z,2023-04-29T14:22:23Z,4235055843,213,0.6,4235055831,155,,4235055837,140,80.8,4235055839,141,36.0,4235055841,212,26.5,4235055833,152,,4235055829,5,,4235055835,56,Center,5yvzsnnawnxbki7rqnamwr3yt,Nuria Garrote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540743803,158,12,1,20,28,1azk57wev30h044w949j46kpu,1,19.7,55.7,2023-04-29T14:22:24.761Z,2023-04-29T14:22:27Z,4235056531,56,Back,4235056547,213,0.3,4235056537,141,63.4,4235056541,212,19.3,4235056533,140,37.4,,,,,,,,,,1jepco4u9frbnmu5lyotlgu8k,Mariana Cerro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540743863,187,1,1,20,30,e7p3lxg97gac51s71hotzi0a5,0,59.1,27.1,2023-04-29T14:22:26.615Z,2023-04-29T15:04:12Z,4235056805,56,Right,4235056811,212,13.8,4235056809,141,7.6,4235056813,213,4.4,4235056807,140,55.3,,,,,,,,,,d5i62fwuf8ohc8fcq3lxboiga,Esther Martín-Pozuelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540743813,159,49,1,20,31,1azk57wev30h044w949j46kpu,1,37.4,63.4,2023-04-29T14:22:26.955Z,2023-04-29T14:22:27Z,,,,,,,,,,,,,,,,,,,,,,,,,ak7rstu77leltpt7c104ca4q2,Peke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540743831,160,61,1,20,32,1azk57wev30h044w949j46kpu,0,37.4,63.4,2023-04-29T14:22:27.804Z,2023-04-29T14:22:27Z,4235056661,56,Back,,,,,,,,,,,,,,,,,,,,,,ak7rstu77leltpt7c104ca4q2,Peke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540743873,188,49,1,20,32,e7p3lxg97gac51s71hotzi0a5,1,55.4,4.9,2023-04-29T14:22:28.647Z,2023-04-29T14:22:29Z,,,,,,,,,,,,,,,,,,,,,,,,,5yvzsnnawnxbki7rqnamwr3yt,Nuria Garrote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540743935,161,45,1,20,34,1azk57wev30h044w949j46kpu,0,38.2,93.4,2023-04-29T14:22:29.945Z,2023-04-29T14:22:32Z,4235057259,56,Back,4235057489,233,189,4235057261,285,,,,,,,,,,,,,,,,,ak7rstu77leltpt7c104ca4q2,Peke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540743957,189,3,1,20,34,e7p3lxg97gac51s71hotzi0a5,1,61.8,6.6,2023-04-29T14:22:29.945Z,2023-04-29T14:22:32Z,4235057457,233,161,4235057383,56,Right,4235057385,286,,,,,,,,,,,,,,,,,5yvzsnnawnxbki7rqnamwr3yt,Nuria Garrote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540744003,190,1,1,20,36,e7p3lxg97gac51s71hotzi0a5,1,66.4,3.4,2023-04-29T14:22:31.927Z,2023-04-29T14:22:34Z,4235057631,213,0.0,4235057627,141,3.5,4235057623,56,Right,4235057629,212,11.3,4235057625,140,77.2,,,,,,,,,,5yvzsnnawnxbki7rqnamwr3yt,Nuria Garrote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540744079,191,1,1,20,38,e7p3lxg97gac51s71hotzi0a5,0,77.8,4,2023-04-29T14:22:34.055Z,2023-04-29T14:22:37Z,4235058171,213,1.1,4235058165,140,93.4,4235058173,1,,4235058159,2,,4235058161,155,,4235058169,212,34.6,4235058163,56,Center,4235058167,141,48.8,avhw3o6tm33ptddzgwfsqod4a,Elena Julve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540744127,162,11,1,20,43,1azk57wev30h044w949j46kpu,0,3.5,52.5,2023-04-29T14:22:39.225Z,2023-04-29T14:22:39Z,4235058451,56,Back,4235058453,88,,,,,,,,,,,,,,,,,,,,1k0lkh2uqjo6c42khduv89dk9,Amaia Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540744161,163,52,1,20,44,1azk57wev30h044w949j46kpu,1,3.5,52.5,2023-04-29T14:22:40.266Z,2023-04-29T14:22:40Z,,,,,,,,,,,,,,,,,,,,,,,,,1k0lkh2uqjo6c42khduv89dk9,Amaia Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540744489,164,1,1,20,49,1azk57wev30h044w949j46kpu,1,9.2,47.5,2023-04-29T14:22:44.938Z,2023-04-29T14:22:50Z,4235060369,56,Back,4235060367,123,,4235060375,212,14.7,4235060377,213,5.0,4235060373,141,27.1,4235060371,140,13.8,,,,,,,1k0lkh2uqjo6c42khduv89dk9,Amaia Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540744619,165,1,1,20,54,1azk57wev30h044w949j46kpu,0,18.3,18.9,2023-04-29T14:22:49.883Z,2023-04-29T14:22:52Z,4235061005,141,47.3,4235060999,155,,4235061007,212,52.7,4235061003,140,65.0,4235061013,1,,4235061009,213,0.4,4235061001,56,Center,,,,3nmk8e4y0vu8ov2whpdannnkk,Naia Landaluze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540744761,192,1,1,20,58,e7p3lxg97gac51s71hotzi0a5,0,30.3,50.7,2023-04-29T14:22:54.040Z,2023-04-29T14:22:56Z,4235061811,141,100.0,4235061807,56,Back,4235061819,1,,4235061809,140,32.8,4235061813,212,34.3,4235061805,3,,4235061815,213,1.5,,,,99ej60g3qy5e1i6v62scse8yx,Berta Bou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540745319,166,5,1,21,0,1azk57wev30h044w949j46kpu,1,67.8,-0.9,2023-04-29T14:22:55.882Z,2023-04-29T14:23:13Z,4235064945,347,,4235065029,233,193,4235064943,56,Right,,,,,,,,,,,,,,,,3nmk8e4y0vu8ov2whpdannnkk,Naia Landaluze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540744775,193,5,1,21,0,e7p3lxg97gac51s71hotzi0a5,0,32.2,100.9,2023-04-29T14:22:55.882Z,2023-04-29T15:57:21Z,4235065105,233,166,4235061875,347,,4235061869,56,Back,,,,,,,,,,,,,,,,99ej60g3qy5e1i6v62scse8yx,Berta Bou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540745389,167,1,1,21,17,1azk57wev30h044w949j46kpu,0,68.4,0,2023-04-29T14:23:12.794Z,2023-04-29T14:23:14Z,4235065285,107,,4235065293,212,20.0,4235065295,213,0.6,4235065291,141,14.4,4235065287,56,Right,4235065289,140,84.6,,,,,,,3nmk8e4y0vu8ov2whpdannnkk,Naia Landaluze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540745425,194,1,1,21,18,e7p3lxg97gac51s71hotzi0a5,1,19.9,86.2,2023-04-29T14:23:14.150Z,2023-04-29T14:23:15Z,4235065421,3,,4235065425,140,28.4,4235065427,141,81.8,4235065429,212,9.4,4235065423,56,Back,4235065431,213,6.0,,,,,,,fge9gic869tnpk4tetnxuv4k,Julia Mora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540745437,195,49,1,21,19,e7p3lxg97gac51s71hotzi0a5,1,28.4,81.8,2023-04-29T14:23:15.560Z,2023-04-29T14:23:15Z,,,,,,,,,,,,,,,,,,,,,,,,,ez9in0ld6mrlrab7bi1kvuhd6,Y. Mrabet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540745509,196,1,1,21,20,e7p3lxg97gac51s71hotzi0a5,0,28.4,81.8,2023-04-29T14:23:15.911Z,2023-04-29T14:23:17Z,4235065811,140,38.9,4235065817,213,5.5,4235065807,155,,4235065813,141,64.2,4235065809,56,Back,4235065815,212,16.3,,,,,,,ez9in0ld6mrlrab7bi1kvuhd6,Y. Mrabet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540745567,168,49,1,21,23,1azk57wev30h044w949j46kpu,1,67.6,28.2,2023-04-29T14:23:19.145Z,2023-04-29T14:23:19Z,,,,,,,,,,,,,,,,,,,,,,,,,69hzl68t1f58dxs461jizyjje,Itxaso Uriarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540745607,169,1,1,21,23,1azk57wev30h044w949j46kpu,0,67.6,28.2,2023-04-29T14:23:19.467Z,2023-04-29T14:23:20Z,4235066365,141,17.4,4235066375,213,5.6,4235066361,56,Right,4235066359,155,,4235066363,140,76.2,4235066369,212,11.6,,,,,,,69hzl68t1f58dxs461jizyjje,Itxaso Uriarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540745621,197,49,1,21,24,e7p3lxg97gac51s71hotzi0a5,1,26.3,72.4,2023-04-29T14:23:20.374Z,2023-04-29T14:23:20Z,,,,,,,,,,,,,,,,,,,,,,,,,d5i62fwuf8ohc8fcq3lxboiga,Esther Martín-Pozuelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540745669,198,1,1,21,25,e7p3lxg97gac51s71hotzi0a5,0,28.5,72,2023-04-29T14:23:21.337Z,2023-04-29T14:23:22Z,4235066655,140,53.6,4235066661,212,26.6,4235066663,213,6.1,4235066651,56,Center,4235066665,1,,4235066659,141,66.4,4235066649,157,,,,,d5i62fwuf8ohc8fcq3lxboiga,Esther Martín-Pozuelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540745713,170,1,1,21,26,1azk57wev30h044w949j46kpu,0,43.7,37,2023-04-29T14:23:22.698Z,2023-04-29T14:23:23Z,4235066871,213,6.1,4235066855,56,Center,4235066859,140,56.5,4235066863,141,34.3,4235066867,212,13.6,,,,,,,,,,85vgjvamflqyzs4ov1fnaai95,Bibiane Schulze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540745779,199,50,1,21,29,e7p3lxg97gac51s71hotzi0a5,1,42.9,72.7,2023-04-29T14:23:25.401Z,2023-04-29T14:23:26Z,4235067221,286,,4235067341,233,171,4235067219,56,Back,,,,,,,,,,,,,,,,5sxloac78uf7i1kuscy5qwlw5,Mari Paz Vilas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540745783,171,7,1,21,29,1azk57wev30h044w949j46kpu,0,57.1,27.3,2023-04-29T14:23:25.402Z,2023-04-29T14:23:26Z,4235067243,56,Center,4235067285,233,199,4235067245,285,,,,,,,,,,,,,,,,,69hzl68t1f58dxs461jizyjje,Itxaso Uriarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540746081,200,1,1,21,31,e7p3lxg97gac51s71hotzi0a5,1,40.7,82.1,2023-04-29T14:23:27.062Z,2023-04-29T14:23:34Z,4235068963,140,77.9,4235068969,213,6.1,4235068967,212,39.9,4235068961,56,Center,4235068959,155,,4235068965,141,70.2,4235068971,1,,,,,antfb8hyo1sn4o68itu4oi904,Laura Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540746089,201,61,1,21,38,e7p3lxg97gac51s71hotzi0a5,0,76.5,69.9,2023-04-29T14:23:34.663Z,2023-04-29T14:23:35Z,4235069017,56,Center,,,,,,,,,,,,,,,,,,,,,,ahmylmsg9wyiax33v6jwuj9qs,Irina Uribe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540746119,172,49,1,21,39,1azk57wev30h044w949j46kpu,1,20.9,37.3,2023-04-29T14:23:35.627Z,2023-04-29T14:23:35Z,,,,,,,,,,,,,,,,,,,,,,,,,85vgjvamflqyzs4ov1fnaai95,Bibiane Schulze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540746165,173,1,1,21,40,1azk57wev30h044w949j46kpu,1,20.9,37.3,2023-04-29T14:23:35.786Z,2023-04-29T14:23:37Z,4235069421,213,2.4,4235069417,212,1.6,4235069413,141,38.9,4235069409,140,19.8,4235069405,56,Back,,,,,,,,,,85vgjvamflqyzs4ov1fnaai95,Bibiane Schulze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
