id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/9/value,assist,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId
2481056663,256,1,1,20,9,bop6aslxmwvzsapdxsw3xbvfg,1,56,84.8,2022-11-03T20:20:01.274Z,2022-11-03T20:20:02Z,3891976045,141,70.5,3891976043,140,45.1,3891976047,212,15.0,3891976049,213,3.8,3891976041,56,Back,,,,,,,,,,aib5wgtlgl48jaezcguoxkmp5,Clàudia Pina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481056671,257,1,1,20,10,bop6aslxmwvzsapdxsw3xbvfg,0,45.1,70.5,2022-11-03T20:20:02.234Z,2022-11-03T20:20:03Z,3891976099,141,57.0,3891976105,213,5.6,3891976101,212,14.5,3891976095,56,Center,3891976097,140,55.8,,,,,,,,,,4n6mnhjzt6zpicfea3ym678id,Mapi León,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481056691,114,49,1,20,12,e7p3lxg97gac51s71hotzi0a5,1,39.5,44.6,2022-11-03T20:20:04.112Z,2022-11-03T20:20:04Z,,,,,,,,,,,,,,,,,,,,,,,,,ez9in0ld6mrlrab7bi1kvuhd6,Y. Mrabet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481056711,115,1,1,20,12,e7p3lxg97gac51s71hotzi0a5,1,39.5,44.6,2022-11-03T20:20:04.303Z,2022-11-03T20:20:06Z,3891976321,140,41.7,3891976319,56,Back,3891976325,212,13.5,3891976327,213,1.4,3891976323,141,64.2,,,,,,,,,,ez9in0ld6mrlrab7bi1kvuhd6,Y. Mrabet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481056789,116,1,1,20,14,e7p3lxg97gac51s71hotzi0a5,1,40.8,63.2,2022-11-03T20:20:05.952Z,2022-11-03T20:20:17Z,3891976785,1,,3891977195,4,,3891976775,56,Center,3891976779,141,76.4,3891976783,213,0.3,3891976781,212,33.2,3891976777,140,71.2,3891976773,155,,a6wwf7jl8eis7wvrhhwhdq3f9,R. Chikwelu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481056819,117,1,1,20,19,e7p3lxg97gac51s71hotzi0a5,0,80.9,79.5,2022-11-03T20:20:11.472Z,2022-11-03T20:20:13Z,3891976923,141,32.3,3891976927,213,5.3,3891976925,212,38.1,3891976919,56,Center,3891976917,155,,3891976921,140,100.0,3891976929,1,,,,,antfb8hyo1sn4o68itu4oi904,Laura Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481056823,118,5,1,20,21,e7p3lxg97gac51s71hotzi0a5,0,100.8,36.6,2022-11-03T20:20:13.083Z,2022-11-03T20:38:52Z,3891977019,233,258,3891976947,56,Center,3891976951,346,,,,,,,,,,,,,,,,,antfb8hyo1sn4o68itu4oi904,Laura Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481056807,258,5,1,20,21,bop6aslxmwvzsapdxsw3xbvfg,1,-0.8,63.4,2022-11-03T20:20:13.083Z,2022-11-03T20:20:14Z,3891976865,56,Back,3891976867,346,,3891976961,233,118,,,,,,,,,,,,,,,,40jps4rajqmy3werl8t3uzcwk,María Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481057061,259,1,1,20,41,bop6aslxmwvzsapdxsw3xbvfg,1,3.1,60.3,2022-11-03T20:20:33.530Z,2022-11-03T20:20:47Z,3891978355,213,5.7,3891978345,124,,3891978361,237,,3891978347,56,Back,3891978353,212,36.5,3891978357,1,,3891978349,140,31.4,3891978351,141,29.1,11so3nfejun31ajhmqjlwapqt,Sandra Paños,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481057095,260,1,1,20,46,bop6aslxmwvzsapdxsw3xbvfg,1,31.4,29.1,2022-11-03T20:20:38.505Z,2022-11-03T20:20:41Z,3891978527,56,Back,3891978529,140,36.9,3891978535,213,0.7,3891978531,141,36.1,3891978533,212,7.5,,,,,,,,,,8h7r4d4z2gjne58xwu3koiok5,K. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481057113,261,1,1,20,49,bop6aslxmwvzsapdxsw3xbvfg,1,36.9,36.1,2022-11-03T20:20:41.306Z,2022-11-03T20:20:42Z,3891978643,1,,3891978639,212,45.2,3891978637,141,95.4,3891978633,56,Left,3891978641,213,1.1,3891978635,140,56.4,,,,,,,5ovqn6llocczhae9n1kzj5nf9,Aitana Bonmatí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481057127,262,1,1,20,50,bop6aslxmwvzsapdxsw3xbvfg,1,56.4,95.4,2022-11-03T20:20:42.681Z,2022-11-03T20:20:43Z,3891978729,140,43.4,3891978737,212,17.3,3891978733,141,79.7,3891978741,213,3.8,3891978725,56,Back,,,,,,,,,,f0cwpq45aa7b5de10j9skw44p,Nuria Rábano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481057149,263,1,1,20,51,bop6aslxmwvzsapdxsw3xbvfg,1,43.4,79.7,2022-11-03T20:20:43.754Z,2022-11-03T20:20:47Z,3891978901,212,23.2,3891978899,141,45.7,3891978897,140,44.9,3891978903,213,4.8,3891978895,56,Back,,,,,,,,,,4n6mnhjzt6zpicfea3ym678id,Mapi León,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481057213,264,1,1,20,57,bop6aslxmwvzsapdxsw3xbvfg,1,50.7,41.5,2022-11-03T20:20:49.642Z,2022-11-03T20:20:55Z,3891979301,140,65.6,3891979303,141,68.1,3891979307,213,0.9,3891979305,212,23.9,3891979299,56,Center,,,,,,,,,,40jps4rajqmy3werl8t3uzcwk,María Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481057217,265,4,1,21,2,bop6aslxmwvzsapdxsw3xbvfg,1,67.6,71.2,2022-11-03T20:20:54.346Z,2022-11-03T20:31:38Z,3891979329,152,,3891979327,56,Center,3891979333,286,,3892018275,233,119,3891979331,265,,3891979325,13,,,,,,,,aib5wgtlgl48jaezcguoxkmp5,Clàudia Pina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481057259,119,4,1,21,2,e7p3lxg97gac51s71hotzi0a5,0,32.4,28.8,2022-11-03T20:20:54.347Z,2022-11-03T20:31:38Z,3892018293,233,265,3891979653,285,,3891979647,56,Back,3891979649,152,,3891979651,265,,3891979645,13,,,,,,,,5yvzsnnawnxbki7rqnamwr3yt,Nuria Garrote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481057821,266,1,1,22,3,bop6aslxmwvzsapdxsw3xbvfg,1,67.7,77.3,2022-11-03T20:21:55.162Z,2022-11-03T20:47:09Z,3891983479,154,,3891983105,140,95.6,3891983477,210,13,3891983101,152,,3891983111,213,5.6,3891983097,5,,3891983099,155,,3891983109,212,37.5,4n6mnhjzt6zpicfea3ym678id,Mapi León,1,3891983113,1,,3891983103,56,3891983107,141,,,,Center,,42.9,,,,,,,,,,,,,,,,
2481057825,267,13,1,22,7,bop6aslxmwvzsapdxsw3xbvfg,1,92.8,43.3,2022-11-03T20:21:58.986Z,2022-11-03T20:22:07Z,3891983499,230,98.4,3891983489,154,,3891983497,103,73.6,3891983487,29,,3891983369,15,,3891983147,56,Center,3891983367,24,,3891983491,55,266,c1r1tmscj963olp4yo8kedqdx,A. Oshoala,,3891983373,328,,3891983145,17,3891983501,231,3891983495,102,43.0,,,47.8,3891983485,81,,,,,,,,,,,,,,
2481057815,120,5,1,22,8,e7p3lxg97gac51s71hotzi0a5,1,-1.5,61,2022-11-03T20:22:00.697Z,2022-11-03T20:38:52Z,3891983065,346,,3891983209,233,268,3891983063,56,Back,,,,,,,,,,,,,,,,ez9in0ld6mrlrab7bi1kvuhd6,Y. Mrabet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481057835,268,5,1,22,8,bop6aslxmwvzsapdxsw3xbvfg,0,101.5,39,2022-11-03T20:22:00.697Z,2022-11-03T20:22:01Z,3891983207,346,,3891983225,233,120,3891983205,56,Center,,,,,,,,,,,,,,,,c1r1tmscj963olp4yo8kedqdx,A. Oshoala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481058095,121,1,1,22,36,e7p3lxg97gac51s71hotzi0a5,0,3.4,58.5,2022-11-03T20:22:28.159Z,2022-11-03T20:22:30Z,3891984793,140,48.4,3891984797,212,49.1,3891984799,213,0.3,3891984789,124,,3891984791,56,Back,3891984795,141,77.9,3891984803,74,,3891984801,1,,6d7hdegq9cbh7kr8sqvao1qt,D. Bačić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481058121,269,61,1,22,40,bop6aslxmwvzsapdxsw3xbvfg,0,38,28.8,2022-11-03T20:22:32.440Z,2022-11-03T20:22:32Z,3891984941,56,Back,,,,,,,,,,,,,,,,,,,,,,5h9k65zukry196snla3xgmh91,Marta Torrejón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481058149,122,1,1,22,43,e7p3lxg97gac51s71hotzi0a5,0,50.1,87.4,2022-11-03T20:22:35.135Z,2022-11-03T20:24:12Z,3891987359,212,5.6,3891987381,286,,3891987357,141,88.8,3891987377,233,270,3891985095,56,Left,3891987375,236,,3891987361,213,0.2,3891987355,140,55.4,ez9in0ld6mrlrab7bi1kvuhd6,Y. Mrabet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481058133,270,74,1,22,43,bop6aslxmwvzsapdxsw3xbvfg,1,38.2,14.6,2022-11-03T20:22:35.136Z,2022-11-03T20:31:46Z,3891987413,233,122,3891985001,285,,3891984999,56,Back,,,,,,,,,,,,,,,,5h9k65zukry196snla3xgmh91,Marta Torrejón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481058163,123,49,1,22,44,e7p3lxg97gac51s71hotzi0a5,1,57.7,88.6,2022-11-03T20:22:36.191Z,2022-11-03T20:24:20Z,,,,,,,,,,,,,,,,,,,,,,,,,ez9in0ld6mrlrab7bi1kvuhd6,Y. Mrabet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481058183,124,1,1,22,44,e7p3lxg97gac51s71hotzi0a5,1,57.7,88.6,2022-11-03T20:22:36.303Z,2022-11-03T20:24:19Z,3891985245,213,3.3,3891985239,140,35.2,3891985243,212,23.8,3891985241,141,84.4,3891985237,56,Back,,,,,,,,,,ez9in0ld6mrlrab7bi1kvuhd6,Y. Mrabet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481058217,125,1,1,22,45,e7p3lxg97gac51s71hotzi0a5,1,35.2,84.4,2022-11-03T20:22:37.326Z,2022-11-03T20:22:41Z,3891985441,56,Back,3891985449,213,4.1,3891985447,212,14.1,3891985443,140,27.8,3891985445,141,67.1,,,,,,,,,,antfb8hyo1sn4o68itu4oi904,Laura Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481058269,126,1,1,22,49,e7p3lxg97gac51s71hotzi0a5,1,29.9,73.4,2022-11-03T20:22:41.118Z,2022-11-03T20:22:46Z,3891985731,141,56.1,3891985733,212,23.4,3891985727,56,Back,3891985729,140,10.6,3891985735,213,3.7,,,,,,,,,,1sr39v8ooejvspbdo6fqpckyc,N. Muth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481058289,127,1,1,22,54,e7p3lxg97gac51s71hotzi0a5,0,9.1,53.2,2022-11-03T20:22:46.446Z,2022-11-03T20:22:48Z,3891985835,56,Center,3891985845,213,6.1,3891985837,140,60.5,3891985841,212,55.2,3891985833,155,,3891985847,1,,3891985839,141,36.3,,,,6d7hdegq9cbh7kr8sqvao1qt,D. Bačić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481058327,271,1,1,22,56,bop6aslxmwvzsapdxsw3xbvfg,1,43.7,59.9,2022-11-03T20:22:48.569Z,2022-11-03T20:22:51Z,3891986027,3,,3891986039,212,20.4,3891986035,140,61.2,3891986029,56,Center,3891986037,141,73.0,3891986041,213,0.5,,,,,,,4n6mnhjzt6zpicfea3ym678id,Mapi León,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481058335,272,61,1,22,59,bop6aslxmwvzsapdxsw3xbvfg,0,61.2,73,2022-11-03T20:22:51.033Z,2022-11-03T20:22:51Z,3891986047,56,Center,,,,,,,,,,,,,,,,,,,,,,aib5wgtlgl48jaezcguoxkmp5,Clàudia Pina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481058331,128,49,1,22,59,e7p3lxg97gac51s71hotzi0a5,1,32.3,37.3,2022-11-03T20:22:51.086Z,2022-11-03T20:22:51Z,,,,,,,,,,,,,,,,,,,,,,,,,a6wwf7jl8eis7wvrhhwhdq3f9,R. Chikwelu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481058353,129,1,1,23,1,e7p3lxg97gac51s71hotzi0a5,0,33,42.3,2022-11-03T20:22:52.911Z,2022-11-03T20:22:53Z,3891986171,213,0.6,3891986165,140,57.2,3891986167,141,66.9,3891986163,56,Center,3891986161,155,,3891986169,212,30.4,,,,,,,a6wwf7jl8eis7wvrhhwhdq3f9,R. Chikwelu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481058357,273,8,1,23,2,bop6aslxmwvzsapdxsw3xbvfg,1,41,37.9,2022-11-03T20:22:54.585Z,2022-11-03T20:22:55Z,3891986213,15,,3891986193,56,Back,,,,,,,,,,,,,,,,,,,5h9k65zukry196snla3xgmh91,Marta Torrejón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481058389,274,49,1,23,5,bop6aslxmwvzsapdxsw3xbvfg,1,44.5,34.2,2022-11-03T20:22:57.834Z,2022-11-03T20:22:57Z,,,,,,,,,,,,,,,,,,,,,,,,,5ovqn6llocczhae9n1kzj5nf9,Aitana Bonmatí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481058425,275,1,1,23,6,bop6aslxmwvzsapdxsw3xbvfg,1,44.5,34.2,2022-11-03T20:22:58.601Z,2022-11-03T20:23:02Z,3891986561,212,20.8,3891986555,56,Back,3891986557,140,26.1,3891986559,141,45.5,3891986563,213,2.8,,,,,,,,,,5ovqn6llocczhae9n1kzj5nf9,Aitana Bonmatí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481058453,276,1,1,23,10,bop6aslxmwvzsapdxsw3xbvfg,1,26.1,45.5,2022-11-03T20:23:02.601Z,2022-11-03T20:23:07Z,3891986713,56,Back,3891986721,141,82.9,3891986717,140,37.3,3891986731,213,1.1,3891986725,212,28.0,,,,,,,,,,40jps4rajqmy3werl8t3uzcwk,María Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481058503,277,1,1,23,15,bop6aslxmwvzsapdxsw3xbvfg,1,42,82.6,2022-11-03T20:23:07.608Z,2022-11-03T20:23:13Z,3891986995,140,48.3,3891986999,212,15.9,3891986993,56,Back,3891986997,141,61.4,3891987001,213,5.1,,,,,,,,,,4n6mnhjzt6zpicfea3ym678id,Mapi León,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481058521,278,1,1,23,20,bop6aslxmwvzsapdxsw3xbvfg,1,52.8,58.1,2022-11-03T20:23:12.744Z,2022-11-03T20:23:14Z,3891987095,213,4.2,3891987091,141,41.6,3891987089,140,46.5,3891987093,212,13.0,3891987087,56,Back,,,,,,,,,,22zrashyijuh9pnjovqpyl8lx,Patri Guijarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481058579,279,1,1,23,22,bop6aslxmwvzsapdxsw3xbvfg,1,46.5,41.6,2022-11-03T20:23:14.041Z,2022-11-03T20:23:21Z,3891987401,212,12.0,3891987395,56,Center,3891987397,140,51.5,3891987399,141,57.5,3891987403,213,1.1,,,,,,,,,,40jps4rajqmy3werl8t3uzcwk,María Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481058587,280,1,1,23,29,bop6aslxmwvzsapdxsw3xbvfg,0,54,54.3,2022-11-03T20:23:20.890Z,2022-11-03T20:23:22Z,3891987449,56,Center,3891987459,1,,3891987451,140,80.2,3891987455,212,32.1,3891987453,141,30.1,3891987447,155,,3891987457,213,5.7,,,,22zrashyijuh9pnjovqpyl8lx,Patri Guijarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481058601,130,8,1,23,30,e7p3lxg97gac51s71hotzi0a5,1,26.8,79.2,2022-11-03T20:23:22.767Z,2022-11-03T20:23:23Z,3891987551,15,,3891987531,56,Back,,,,,,,,,,,,,,,,,,,d5i62fwuf8ohc8fcq3lxboiga,Esther Martín-Pozuelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481058649,281,1,1,23,32,bop6aslxmwvzsapdxsw3xbvfg,0,74.8,34.6,2022-11-03T20:23:24.841Z,2022-11-03T20:23:26Z,3891987767,56,Center,3891987771,141,39.1,3891987775,213,0.5,3891987773,212,5.9,3891987769,140,79.6,,,,,,,,,,5ovqn6llocczhae9n1kzj5nf9,Aitana Bonmatí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481058669,131,1,1,23,33,e7p3lxg97gac51s71hotzi0a5,1,17.3,70.8,2022-11-03T20:23:24.959Z,2022-11-03T20:23:27Z,3891987869,3,,3891987885,212,16.7,3891987881,141,56.6,3891987877,140,30.3,3891987873,56,Back,3891987889,213,5.7,,,,,,,d5i62fwuf8ohc8fcq3lxboiga,Esther Martín-Pozuelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481058675,132,49,1,23,35,e7p3lxg97gac51s71hotzi0a5,1,30.3,56.6,2022-11-03T20:23:27.022Z,2022-11-03T20:23:27Z,,,,,,,,,,,,,,,,,,,,,,,,,a6wwf7jl8eis7wvrhhwhdq3f9,R. Chikwelu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481058739,133,1,1,23,35,e7p3lxg97gac51s71hotzi0a5,1,30.3,56.6,2022-11-03T20:23:27.262Z,2022-11-03T20:23:33Z,3891988243,140,42.3,3891988247,212,17.9,3891988245,141,37.8,3891988241,56,Back,3891988249,213,5.5,,,,,,,,,,a6wwf7jl8eis7wvrhhwhdq3f9,R. Chikwelu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481058745,134,3,1,23,41,e7p3lxg97gac51s71hotzi0a5,0,58.2,37.5,2022-11-03T20:23:33.246Z,2022-11-03T20:23:35Z,3891988283,286,,3891988361,233,282,3891988281,56,Center,,,,,,,,,,,,,,,,avhw3o6tm33ptddzgwfsqod4a,Elena Julve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481058749,282,7,1,23,41,bop6aslxmwvzsapdxsw3xbvfg,0,41.8,62.5,2022-11-03T20:23:33.247Z,2022-11-03T20:23:35Z,3891988287,56,Back,3891988291,285,,3891988355,233,134,,,,,,,,,,,,,,,,8h7r4d4z2gjne58xwu3koiok5,K. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481058793,135,1,1,23,43,e7p3lxg97gac51s71hotzi0a5,0,54.4,37.6,2022-11-03T20:23:35.342Z,2022-11-03T20:23:37Z,3891988489,141,36.5,3891988491,212,1.6,3891988487,140,53.0,3891988493,213,3.6,3891988501,236,,3891988507,286,,3891988503,233,283,3891988485,56,Center,avhw3o6tm33ptddzgwfsqod4a,Elena Julve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481058777,283,74,1,23,43,bop6aslxmwvzsapdxsw3xbvfg,1,46.4,66.7,2022-11-03T20:23:35.343Z,2022-11-03T20:31:46Z,3891988413,285,,3891988411,56,Back,3891988513,233,135,,,,,,,,,,,,,,,,aib5wgtlgl48jaezcguoxkmp5,Clàudia Pina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481058819,136,1,1,23,48,e7p3lxg97gac51s71hotzi0a5,1,53.9,32.1,2022-11-03T20:23:39.902Z,2022-11-03T20:23:41Z,3891988711,141,29.1,3891988707,56,Back,3891988715,213,3.3,3891988709,140,40.6,3891988713,212,14.1,,,,,,,,,,avhw3o6tm33ptddzgwfsqod4a,Elena Julve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481058863,137,2,1,23,49,e7p3lxg97gac51s71hotzi0a5,1,60.9,9,2022-11-03T20:23:41.743Z,2022-11-03T20:23:47Z,3891989009,140,83.3,3891989011,141,31.0,3891989007,56,Center,3891989005,7,ahmylmsg9wyiax33v6jwuj9qs,,,,,,,,,,,,,5yvzsnnawnxbki7rqnamwr3yt,Nuria Garrote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481058849,284,55,1,23,49,bop6aslxmwvzsapdxsw3xbvfg,1,16.8,66.3,2022-11-03T20:23:41.744Z,2022-11-03T20:31:42Z,,,,,,,,,,,,,,,,,,,,,,,,,40jps4rajqmy3werl8t3uzcwk,María Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481059069,285,1,1,24,14,bop6aslxmwvzsapdxsw3xbvfg,1,16.8,66.3,2022-11-03T20:24:06.858Z,2022-11-03T20:24:09Z,3891990257,56,Center,3891990273,213,5.7,3891990277,1,,3891990253,157,,3891990251,5,,3891990265,141,26.8,3891990261,140,55.2,3891990255,241,,11so3nfejun31ajhmqjlwapqt,Sandra Paños,,3891990269,212,48.4,,,,,,,,,,,,,,,,,,,,,,,,,,
2481059089,286,1,1,24,17,bop6aslxmwvzsapdxsw3xbvfg,1,55.2,26.8,2022-11-03T20:24:09.256Z,2022-11-03T20:24:11Z,3891990371,141,26.1,3891990367,56,Back,3891990373,212,18.6,3891990369,140,37.5,3891990375,213,3.2,,,,,,,,,,5ovqn6llocczhae9n1kzj5nf9,Aitana Bonmatí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481059107,287,1,1,24,19,bop6aslxmwvzsapdxsw3xbvfg,1,37.5,26.1,2022-11-03T20:24:10.952Z,2022-11-03T20:24:13Z,3891990475,140,36.3,3891990479,212,23.3,3891990473,56,Back,3891990477,141,60.3,3891990481,213,1.6,,,,,,,,,,5h9k65zukry196snla3xgmh91,Marta Torrejón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481059161,288,1,1,24,21,bop6aslxmwvzsapdxsw3xbvfg,1,36.3,60.3,2022-11-03T20:24:13.032Z,2022-11-03T20:24:17Z,3891990801,141,83.2,3891990803,212,17.5,3891990799,140,43.9,3891990805,213,1.1,3891990797,56,Back,,,,,,,,,,40jps4rajqmy3werl8t3uzcwk,María Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481059225,289,1,1,24,25,bop6aslxmwvzsapdxsw3xbvfg,1,45.6,74.8,2022-11-03T20:24:17.592Z,2022-11-03T20:24:23Z,3891991155,213,5.5,3891991147,56,Center,3891991153,212,10.2,3891991149,140,52.6,3891991151,141,64.5,,,,,,,,,,4n6mnhjzt6zpicfea3ym678id,Mapi León,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481059241,290,1,1,24,31,bop6aslxmwvzsapdxsw3xbvfg,1,53.1,64,2022-11-03T20:24:22.904Z,2022-11-03T20:24:24Z,3891991269,212,17.1,3891991267,141,41.0,3891991263,56,Center,3891991271,213,5.1,3891991265,140,59.6,,,,,,,,,,8h7r4d4z2gjne58xwu3koiok5,K. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481059263,291,1,1,24,32,bop6aslxmwvzsapdxsw3xbvfg,1,59.6,41,2022-11-03T20:24:24.680Z,2022-11-03T20:24:27Z,3891991421,140,68.1,3891991427,213,5.4,3891991423,141,23.3,3891991425,212,15.0,3891991419,56,Center,,,,,,,,,,5ovqn6llocczhae9n1kzj5nf9,Aitana Bonmatí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481059377,292,1,1,24,35,bop6aslxmwvzsapdxsw3xbvfg,1,68.1,23.3,2022-11-03T20:24:27.448Z,2022-11-03T20:24:35Z,3891991997,141,15.8,3891991993,140,87.5,3891991989,56,Right,3891991999,212,21.0,3891992001,213,6.0,,,,,,,,,,5h9k65zukry196snla3xgmh91,Marta Torrejón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481059387,293,3,1,24,44,bop6aslxmwvzsapdxsw3xbvfg,0,95.6,5.9,2022-11-03T20:24:35.880Z,2022-11-03T20:24:37Z,3891992115,211,,3891992067,56,Right,3891992069,286,,,,,,,,,,,,,,,,,40wxai4gm0pdry6545i5c68ve,Salma Paralluelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481059433,138,49,1,24,48,e7p3lxg97gac51s71hotzi0a5,1,7.8,72.7,2022-11-03T20:24:40.862Z,2022-11-03T20:24:57Z,,,,,,,,,,,,,,,,,,,,,,,,,1sr39v8ooejvspbdo6fqpckyc,N. Muth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481059443,139,1,1,24,49,e7p3lxg97gac51s71hotzi0a5,0,7.8,72.7,2022-11-03T20:24:41.310Z,2022-11-03T20:24:54Z,3891992433,212,23.9,3891992429,140,30.0,3891992435,213,0.2,3891992425,155,,3891992431,141,80.2,3891992427,56,Back,,,,,,,1sr39v8ooejvspbdo6fqpckyc,N. Muth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481059457,294,49,1,24,51,bop6aslxmwvzsapdxsw3xbvfg,1,77.9,27,2022-11-03T20:24:42.936Z,2022-11-03T20:24:43Z,,,,,,,,,,,,,,,,,,,,,,,,,5ovqn6llocczhae9n1kzj5nf9,Aitana Bonmatí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481059523,295,1,1,24,52,bop6aslxmwvzsapdxsw3xbvfg,1,81.7,19.7,2022-11-03T20:24:44.184Z,2022-11-03T20:24:50Z,3891992887,56,Right,3891992893,212,9.7,3891992889,140,90.5,3891992891,141,15.2,3891992895,213,6.0,,,,,,,,,,5ovqn6llocczhae9n1kzj5nf9,Aitana Bonmatí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481059531,296,1,1,24,56,bop6aslxmwvzsapdxsw3xbvfg,0,96.5,26.8,2022-11-03T20:24:47.960Z,2022-11-03T20:24:58Z,3891992919,56,Center,3891992925,212,7.9,3891992923,141,37.6,3891992927,213,1.9,3891992921,140,93.8,,,,,,,,,,40wxai4gm0pdry6545i5c68ve,Salma Paralluelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481059517,140,61,1,24,57,e7p3lxg97gac51s71hotzi0a5,1,5.3,69,2022-11-03T20:24:49.517Z,2022-11-03T20:24:49Z,3891992859,56,Back,,,,,,,,,,,,,,,,,,,,,,1sr39v8ooejvspbdo6fqpckyc,N. Muth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
