id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value,assist
2501562375,197,49,1,17,51,vaikl8nl7hdr4y9jj4jyb9ey,1,31.6,7.3,2023-01-28T17:33:10.634Z,2023-01-28T17:33:10Z,,,,,,,,,,,,,,,,,,,,,,,,,59k0w00mz9tbm2mehy6ix113p,Ivana Andrés,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501562413,198,1,1,17,51,vaikl8nl7hdr4y9jj4jyb9ey,1,31.6,7.3,2023-01-28T17:33:10.801Z,2023-01-28T17:33:13Z,3999862369,140,40.5,3999862371,141,1.4,3999862367,56,Back,3999862373,212,10.2,3999862375,213,5.9,,,,,,,,,,59k0w00mz9tbm2mehy6ix113p,Ivana Andrés,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501562423,199,1,1,17,53,vaikl8nl7hdr4y9jj4jyb9ey,1,40.4,1.6,2023-01-28T17:33:13.441Z,2023-01-28T17:33:25Z,3999862427,212,9.6,3999862429,213,1.7,3999862425,141,15.5,3999862417,56,Back,3999862421,140,39.1,,,,,,,,,,7l3val0z7xwpaptf5ebgimnyt,S. Toletti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501562437,200,1,1,17,54,vaikl8nl7hdr4y9jj4jyb9ey,1,39.1,15.5,2023-01-28T17:33:14.217Z,2023-01-28T17:33:23Z,3999862493,141,9.1,3999862495,212,6.9,3999862497,213,5.6,3999862489,56,Back,3999862491,140,44.2,,,,,,,,,,dlbgel5sg62n5z89ev1tkusph,Claudia Zornoza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501562439,201,3,1,17,56,vaikl8nl7hdr4y9jj4jyb9ey,0,46.2,10.9,2023-01-28T17:33:15.545Z,2023-01-28T17:33:18Z,3999862503,286,,3999862501,56,Back,3999862733,233,163,,,,,,,,,,,,,,,,4trjsb4uoasjj3jwr77rh0k16,Athenea del Castillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501562467,163,7,1,17,56,1azk57wev30h044w949j46kpu,1,53.8,89.1,2023-01-28T17:33:15.546Z,2023-01-28T17:33:18Z,3999862623,285,,3999862687,233,201,3999862621,56,Left,,,,,,,,,,,,,,,,69hzl68t1f58dxs461jizyjje,Itxaso Uriarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501562479,164,49,1,17,57,1azk57wev30h044w949j46kpu,1,52.8,95,2023-01-28T17:33:17.421Z,2023-01-28T17:33:17Z,,,,,,,,,,,,,,,,,,,,,,,,,f0m3ncnvrrrj3wcgzrz7ja44q,Nerea Nevado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501562525,165,1,1,17,58,1azk57wev30h044w949j46kpu,1,52.8,95.3,2023-01-28T17:33:17.899Z,2023-01-28T17:33:20Z,3999862887,212,22.9,3999862883,140,32.5,3999862885,141,83.0,3999862889,213,3.5,3999862881,56,Back,,,,,,,,,,f0m3ncnvrrrj3wcgzrz7ja44q,Nerea Nevado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501562577,166,1,1,18,0,1azk57wev30h044w949j46kpu,1,31.5,81.2,2023-01-28T17:33:20.059Z,2023-01-28T17:33:25Z,3999863223,213,4.4,3999863215,56,Back,3999863221,212,21.8,3999863219,141,50.3,3999863217,140,25.9,,,,,,,,,,85vgjvamflqyzs4ov1fnaai95,Bibiane Schulze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501562603,167,1,1,18,6,1azk57wev30h044w949j46kpu,1,33.7,46.4,2023-01-28T17:33:25.659Z,2023-01-28T17:33:28Z,3999863375,141,69.9,3999863373,140,31.3,3999863371,56,Back,3999863379,213,1.7,3999863377,212,16.2,,,,,,,,,,si7seewiwpo5s7yi3jbxuo2y,Oihane Valdezate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501562675,168,1,1,18,8,1azk57wev30h044w949j46kpu,1,31.6,71.4,2023-01-28T17:33:28.532Z,2023-01-28T17:33:34Z,3999863727,141,42.5,3999863731,213,4.7,3999863723,56,Back,3999863725,140,31.6,3999863729,212,19.7,,,,,,,,,,85vgjvamflqyzs4ov1fnaai95,Bibiane Schulze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501562777,169,1,1,18,14,1azk57wev30h044w949j46kpu,1,30.9,40.4,2023-01-28T17:33:34.332Z,2023-01-28T17:33:41Z,3999864253,155,,3999864255,56,Center,3999864259,141,21.6,3999864263,213,6.1,3999864265,1,,3999864257,140,92.6,3999864261,212,66.0,,,,si7seewiwpo5s7yi3jbxuo2y,Oihane Valdezate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501562897,170,1,1,18,22,1azk57wev30h044w949j46kpu,0,93.2,21.9,2023-01-28T17:33:41.763Z,2023-01-28T17:34:10Z,3999865931,155,,3999864863,140,94.2,3999864865,141,26.6,3999864869,213,1.3,3999865929,2,,3999864867,212,3.4,3999864861,56,Center,,,,2lh6bupkrijpm9n916446nbop,Oihane Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501562803,202,61,1,18,24,vaikl8nl7hdr4y9jj4jyb9ey,1,8.4,72.3,2023-01-28T17:33:43.733Z,2023-01-28T17:33:43Z,3999864409,56,Back,,,,,,,,,,,,,,,,,,,,,,dlbgel5sg62n5z89ev1tkusph,Claudia Zornoza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501562835,203,12,1,18,25,vaikl8nl7hdr4y9jj4jyb9ey,1,2.5,50.7,2023-01-28T17:33:45.194Z,2023-01-28T17:33:46Z,3999864555,140,10.1,3999864553,56,Back,3999864561,213,0.1,3999864559,212,8.0,3999864557,141,52.2,,,,,,,,,,6h41rdmhfs08723t23zgi5vjd,Misa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501564163,221,12,1,18,26,vaikl8nl7hdr4y9jj4jyb9ey,1,4.3,47.6,2023-01-28T17:33:45.685Z,2023-01-28T17:36:03Z,3999871271,140,3.5,3999871275,212,3.4,3999871273,141,52.4,3999871277,213,1.8,3999871269,56,Back,,,,,,,,,,245eszqeqx2xeair8h5n4z8b9,Rocío Gálvez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501562839,204,49,1,18,27,vaikl8nl7hdr4y9jj4jyb9ey,1,8.3,76.3,2023-01-28T17:33:46.539Z,2023-01-28T17:33:47Z,,,,,,,,,,,,,,,,,,,,,,,,,10w88nr6r2nzxank4gv5gokbt,S. Svava,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501562867,205,1,1,18,28,vaikl8nl7hdr4y9jj4jyb9ey,0,5.2,89.3,2023-01-28T17:33:48.026Z,2023-01-28T17:33:50Z,3999864735,212,33.6,3999864733,141,87.1,3999864741,1,,3999864737,213,6.2,3999864731,140,37.2,3999864727,155,,3999864729,56,Back,,,,10w88nr6r2nzxank4gv5gokbt,S. Svava,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501562987,171,1,1,18,31,1azk57wev30h044w949j46kpu,1,62.6,21,2023-01-28T17:33:51.021Z,2023-01-28T17:33:57Z,3999865225,213,5.8,3999865223,212,19.5,3999865217,140,78.7,3999865219,141,6.8,3999865213,3,,3999865215,56,Right,,,,,,,69hzl68t1f58dxs461jizyjje,Itxaso Uriarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501563005,172,1,1,18,35,1azk57wev30h044w949j46kpu,0,81.8,3.5,2023-01-28T17:33:55.485Z,2023-01-28T17:47:53Z,3999865329,141,45.2,3999865325,56,Center,3999865323,155,,3999865327,140,96.5,3999865331,212,32.3,3999865321,2,,3999865335,1,,3999865333,213,1.1,1jepco4u9frbnmu5lyotlgu8k,Mariana Cerro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501562955,206,52,1,18,36,vaikl8nl7hdr4y9jj4jyb9ey,1,2.3,53.1,2023-01-28T17:33:56.450Z,2023-01-28T17:33:56Z,,,,,,,,,,,,,,,,,,,,,,,,,6h41rdmhfs08723t23zgi5vjd,Misa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501563127,207,1,1,18,42,vaikl8nl7hdr4y9jj4jyb9ey,1,5.5,50.4,2023-01-28T17:34:02.203Z,2023-01-28T17:34:08Z,3999865867,199,,3999865889,141,2.8,3999865897,213,5.6,3999865877,56,Back,3999865893,212,49.5,3999865899,1,,3999865881,140,41.2,,,,6h41rdmhfs08723t23zgi5vjd,Misa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501563147,208,1,1,18,48,vaikl8nl7hdr4y9jj4jyb9ey,1,71.6,7.6,2023-01-28T17:34:07.858Z,2023-01-28T17:34:10Z,3999866003,1,,3999865999,212,32.1,3999865995,140,41.0,3999865993,56,Back,3999866001,213,3.2,3999865997,141,6.5,,,,,,,4trjsb4uoasjj3jwr77rh0k16,Athenea del Castillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501563167,209,1,1,18,50,vaikl8nl7hdr4y9jj4jyb9ey,1,41.1,7.3,2023-01-28T17:34:10.458Z,2023-01-28T17:34:13Z,3999866095,56,Back,3999866099,141,33.3,3999866101,212,17.9,3999866097,140,38.7,3999866103,213,1.7,,,,,,,,,,59k0w00mz9tbm2mehy6ix113p,Ivana Andrés,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501563187,210,1,1,18,53,vaikl8nl7hdr4y9jj4jyb9ey,1,45.5,34.3,2023-01-28T17:34:12.939Z,2023-01-28T17:34:15Z,3999866225,140,53.8,3999866223,56,Center,3999866229,212,14.4,3999866231,213,0.9,3999866227,141,51.2,,,,,,,,,,8tux0w5del0ggtozbon3x92lm,Kathellen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501563253,211,1,1,18,55,vaikl8nl7hdr4y9jj4jyb9ey,1,53.5,55.4,2023-01-28T17:34:15.459Z,2023-01-28T17:34:20Z,3999866595,140,51.6,3999866603,212,15.8,3999866605,213,1.7,3999866591,56,Center,3999866599,141,78.5,,,,,,,,,,dlbgel5sg62n5z89ev1tkusph,Claudia Zornoza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501563265,212,1,1,19,1,vaikl8nl7hdr4y9jj4jyb9ey,1,57.7,79.3,2023-01-28T17:34:20.795Z,2023-01-28T17:34:22Z,3999866667,213,6.2,3999866663,141,78.5,3999866665,212,10.2,3999866659,56,Center,3999866661,140,67.4,,,,,,,,,,245eszqeqx2xeair8h5n4z8b9,Rocío Gálvez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501563273,213,1,1,19,2,vaikl8nl7hdr4y9jj4jyb9ey,1,67.4,78.5,2023-01-28T17:34:22.267Z,2023-01-28T17:34:23Z,3999866705,213,4.3,3999866703,212,12.3,3999866699,140,62.7,3999866701,141,62.0,3999866697,56,Center,,,,,,,,,,7l3val0z7xwpaptf5ebgimnyt,S. Toletti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501563317,214,1,1,19,3,vaikl8nl7hdr4y9jj4jyb9ey,1,62.9,64,2023-01-28T17:34:23.323Z,2023-01-28T17:34:26Z,3999866943,56,Center,3999866945,140,72.8,3999866949,212,10.7,3999866951,213,0.2,3999866947,141,67.6,,,,,,,,,,dlbgel5sg62n5z89ev1tkusph,Claudia Zornoza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501563359,215,1,1,19,6,vaikl8nl7hdr4y9jj4jyb9ey,1,73.9,61.4,2023-01-28T17:34:25.899Z,2023-01-28T17:34:36Z,3999867161,141,45.5,3999867661,154,,3999867163,212,13.6,3999867165,213,5.4,3999867159,140,81.7,3999867657,210,15,3999867157,56,Center,,,,7l3val0z7xwpaptf5ebgimnyt,S. Toletti,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501563365,216,15,1,19,9,vaikl8nl7hdr4y9jj4jyb9ey,1,85,57.6,2023-01-28T17:34:28.795Z,2023-01-28T17:34:36Z,3999867197,22,,3999867703,29,,3999867711,102,52.1,3999867355,82,,3999867719,230,99.1,3999867721,231,50.2,3999867705,154,,3999867707,55,215,dgkmt7f5k9oqruxzsi3x9em6t,C. Weir,,3999867701,76,,3999867715,146,89.9,3999867717,147,55.8,3999867351,72,,3999867199,17,,3999867713,103,3999867201,56,Center,3999867381,233,173,19,,,,,,,
2501563385,173,10,1,19,9,1azk57wev30h044w949j46kpu,1,12,49.4,2023-01-28T17:34:28.895Z,2023-01-28T17:34:32Z,3999867283,56,Back,3999867281,94,,3999867389,233,216,,,,,,,,,,,,,,,,85vgjvamflqyzs4ov1fnaai95,Bibiane Schulze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501563399,174,6,1,19,9,1azk57wev30h044w949j46kpu,0,13.5,45.9,2023-01-28T17:34:29.444Z,2023-01-28T17:51:46Z,3999867445,233,217,3999867335,73,,3999867333,56,Back,,,,,,,,,,,,,,,,85vgjvamflqyzs4ov1fnaai95,Bibiane Schulze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501563375,217,6,1,19,9,vaikl8nl7hdr4y9jj4jyb9ey,1,86.5,54.1,2023-01-28T17:34:29.444Z,2023-01-28T17:34:32Z,3999867427,233,174,3999867243,56,Center,3999867245,73,,,,,,,,,,,,,,,,,dgkmt7f5k9oqruxzsi3x9em6t,C. Weir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501563779,218,1,1,19,40,vaikl8nl7hdr4y9jj4jyb9ey,1,99.4,99.6,2023-01-28T17:35:00.445Z,2023-01-28T17:35:18Z,3999869297,1,,3999869295,213,4.5,3999869281,6,,3999869283,155,,3999869289,140,92.9,3999870087,154,,3999870085,210,13,3999869293,212,37.9,7l3val0z7xwpaptf5ebgimnyt,S. Toletti,1,3999869277,2,,3999869287,56,Center,3999869285,223,,3999869291,141,44.8,,,,,,,,,,,,,,,,,,,
2501563785,219,13,1,19,44,vaikl8nl7hdr4y9jj4jyb9ey,1,92.9,44.8,2023-01-28T17:35:04.293Z,2023-01-28T17:35:18Z,3999870117,103,8.3,3999870115,102,35.6,3999870109,154,,3999869535,25,,3999869541,328,,3999870123,231,49.3,3999869537,15,,3999870111,55,218,245eszqeqx2xeair8h5n4z8b9,Rocío Gálvez,,3999869325,17,,3999870107,29,,3999870105,75,,3999870119,230,98.9,3999869327,56,Center,,,,,,,,,,,,,,,,
2501563783,175,5,1,19,45,1azk57wev30h044w949j46kpu,1,-0.8,60.2,2023-01-28T17:35:05.283Z,2023-01-28T17:35:06Z,3999869315,56,Back,3999869385,233,220,3999869317,346,,,,,,,,,,,,,,,,,85vgjvamflqyzs4ov1fnaai95,Bibiane Schulze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501563791,220,5,1,19,45,vaikl8nl7hdr4y9jj4jyb9ey,0,100.8,39.8,2023-01-28T17:35:05.283Z,2023-01-28T17:51:40Z,3999869425,233,175,3999869365,346,,3999869363,56,Center,,,,,,,,,,,,,,,,13hy7ggmnhfalmdqlbp6lzv11,Esther González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501564183,176,1,1,20,11,1azk57wev30h044w949j46kpu,1,4.1,51,2023-01-28T17:35:30.863Z,2023-01-28T17:35:35Z,3999871411,141,79.6,3999871415,213,0.5,3999871413,212,39.7,3999871405,124,,3999871421,74,,3999871409,140,37.1,3999871407,56,Back,3999871417,1,,6nx2fpsn1549tqew7098csqg9,Sun Quiñones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501564271,177,1,1,20,15,1azk57wev30h044w949j46kpu,1,37.1,79.6,2023-01-28T17:35:35.383Z,2023-01-28T17:35:40Z,3999871717,141,89.6,3999871715,140,50.6,3999871713,56,Left,3999871721,213,0.4,3999871719,212,15.7,3999871711,3,,,,,,,,f0m3ncnvrrrj3wcgzrz7ja44q,Nerea Nevado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501564277,178,61,1,20,20,1azk57wev30h044w949j46kpu,0,50.6,89.6,2023-01-28T17:35:39.896Z,2023-01-28T17:35:40Z,3999871749,56,Left,,,,,,,,,,,,,,,,,,,,,,envd6nvea5ssa98mq2bnd7otm,Jone Amezaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501564303,179,5,1,20,22,1azk57wev30h044w949j46kpu,0,46.8,102,2023-01-28T17:35:41.614Z,2023-01-28T17:51:40Z,3999872965,233,222,3999871891,347,,3999871889,56,Back,,,,,,,,,,,,,,,,envd6nvea5ssa98mq2bnd7otm,Jone Amezaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501564497,222,5,1,20,22,vaikl8nl7hdr4y9jj4jyb9ey,1,53.2,-2,2023-01-28T17:35:41.614Z,2023-01-28T17:36:04Z,3999872943,56,Right,3999872945,347,,3999872959,233,179,,,,,,,,,,,,,,,,245eszqeqx2xeair8h5n4z8b9,Rocío Gálvez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501564543,223,1,1,20,46,vaikl8nl7hdr4y9jj4jyb9ey,1,54.1,0,2023-01-28T17:36:05.942Z,2023-01-28T17:36:07Z,3999873111,141,22.1,3999873107,56,Back,3999873105,107,,3999873115,213,2.2,3999873113,212,20.7,3999873109,140,42.0,,,,,,,59k0w00mz9tbm2mehy6ix113p,Ivana Andrés,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501564585,224,1,1,20,47,vaikl8nl7hdr4y9jj4jyb9ey,1,43.3,22.5,2023-01-28T17:36:07.422Z,2023-01-28T17:36:09Z,3999873267,212,16.4,3999873269,213,2.7,3999873265,141,33.9,3999873263,140,29.5,3999873261,56,Back,,,,,,,,,,dlbgel5sg62n5z89ev1tkusph,Claudia Zornoza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501564635,225,1,1,20,49,vaikl8nl7hdr4y9jj4jyb9ey,1,29.5,33.9,2023-01-28T17:36:09.454Z,2023-01-28T17:36:13Z,3999873509,140,44.9,3999873515,213,1.1,3999873513,212,33.2,3999873507,56,Back,3999873517,1,,3999873511,141,76.6,,,,,,,8tux0w5del0ggtozbon3x92lm,Kathellen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501564655,226,1,1,20,53,vaikl8nl7hdr4y9jj4jyb9ey,1,44.3,76.4,2023-01-28T17:36:13.222Z,2023-01-28T17:36:15Z,3999873643,213,0.5,3999873645,1,,3999873627,56,Left,3999873637,141,97.1,3999873633,140,71.7,3999873639,212,32.0,,,,,,,245eszqeqx2xeair8h5n4z8b9,Rocío Gálvez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501564729,227,1,1,20,55,vaikl8nl7hdr4y9jj4jyb9ey,1,71.3,96.9,2023-01-28T17:36:15.286Z,2023-01-28T17:36:21Z,3999873973,140,89.5,3999873975,141,88.3,3999873971,56,Left,3999873979,213,6.0,3999873977,212,20.0,,,,,,,,,,10w88nr6r2nzxank4gv5gokbt,S. Svava,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501564767,228,1,1,21,1,vaikl8nl7hdr4y9jj4jyb9ey,1,88.5,94.8,2023-01-28T17:36:21.158Z,2023-01-28T17:36:24Z,3999874179,212,28.4,3999874173,140,73.5,3999874169,56,Center,3999874177,141,60.0,3999874181,213,4.1,,,,,,,,,,79gb1aba3b9e3bht7frq0lqp6,N. Feller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501564795,229,1,1,21,5,vaikl8nl7hdr4y9jj4jyb9ey,0,72.9,60,2023-01-28T17:36:24.574Z,2023-01-28T17:36:27Z,3999874317,213,0.1,3999874309,56,Center,3999874311,140,89.2,3999874313,141,63.7,3999874315,212,17.3,,,,,,,,,,dgkmt7f5k9oqruxzsi3x9em6t,C. Weir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501564861,180,12,1,21,7,1azk57wev30h044w949j46kpu,1,10.8,31.2,2023-01-28T17:36:26.721Z,2023-01-28T17:36:32Z,3999874615,140,40.0,3999874613,56,Back,3999874621,213,1.0,3999874619,212,57.0,3999874617,141,100.0,3999874647,167,,,,,,,,3nmk8e4y0vu8ov2whpdannnkk,Naia Landaluze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501564867,181,5,1,21,11,1azk57wev30h044w949j46kpu,0,37.8,102,2023-01-28T17:36:30.807Z,2023-01-28T17:51:41Z,3999874639,56,Back,3999874641,347,,3999875237,233,230,,,,,,,,,,,,,,,,3nmk8e4y0vu8ov2whpdannnkk,Naia Landaluze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501564971,230,5,1,21,11,vaikl8nl7hdr4y9jj4jyb9ey,1,62.2,-2,2023-01-28T17:36:30.807Z,2023-01-28T17:36:42Z,3999875221,233,181,3999875201,347,,3999875199,56,Right,,,,,,,,,,,,,,,,dgkmt7f5k9oqruxzsi3x9em6t,C. Weir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501565009,231,1,1,21,22,vaikl8nl7hdr4y9jj4jyb9ey,1,67.4,0,2023-01-28T17:36:42.110Z,2023-01-28T17:36:45Z,3999875433,213,1.0,3999875427,140,72.1,3999875431,212,9.2,3999875425,56,Right,3999875423,107,,3999875429,141,9.4,,,,,,,4trjsb4uoasjj3jwr77rh0k16,Athenea del Castillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501565025,232,1,1,21,25,vaikl8nl7hdr4y9jj4jyb9ey,1,70.9,15.9,2023-01-28T17:36:45.463Z,2023-01-28T17:36:49Z,3999875517,141,30.6,3999875515,140,57.7,3999875513,56,Center,3999875521,213,2.5,3999875519,212,17.1,,,,,,,,,,13hy7ggmnhfalmdqlbp6lzv11,Esther González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501565051,233,1,1,21,29,vaikl8nl7hdr4y9jj4jyb9ey,1,57.6,31.2,2023-01-28T17:36:49.247Z,2023-01-28T17:36:51Z,3999875623,212,41.4,3999875625,213,1.1,3999875627,1,,3999875621,141,86.2,3999875619,140,74.4,3999875615,155,,3999875617,56,Left,,,,dlbgel5sg62n5z89ev1tkusph,Claudia Zornoza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501565087,234,1,1,21,32,vaikl8nl7hdr4y9jj4jyb9ey,1,76,86.3,2023-01-28T17:36:51.791Z,2023-01-28T17:36:55Z,3999875797,56,Left,3999875807,212,15.9,3999875805,141,84.5,3999875801,140,60.9,3999875809,213,3.2,,,,,,,,,,10w88nr6r2nzxank4gv5gokbt,S. Svava,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501565117,235,1,1,21,35,vaikl8nl7hdr4y9jj4jyb9ey,1,60.9,83.8,2023-01-28T17:36:55.175Z,2023-01-28T17:36:58Z,3999875931,141,52.7,3999875927,56,Back,3999875929,140,48.0,3999875933,212,25.1,3999875935,213,4.1,,,,,,,,,,245eszqeqx2xeair8h5n4z8b9,Rocío Gálvez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501565189,236,1,1,21,39,vaikl8nl7hdr4y9jj4jyb9ey,1,46.8,50,2023-01-28T17:36:58.584Z,2023-01-28T17:37:03Z,3999876219,212,19.5,3999876221,213,5.1,3999876213,56,Center,3999876215,140,53.5,3999876217,141,23.3,,,,,,,,,,8tux0w5del0ggtozbon3x92lm,Kathellen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501565215,237,1,1,21,44,vaikl8nl7hdr4y9jj4jyb9ey,1,61.1,17.6,2023-01-28T17:37:03.832Z,2023-01-28T17:37:06Z,3999876371,212,13.3,3999876367,140,71.7,3999876365,56,Center,3999876369,141,28.2,3999876373,213,0.6,,,,,,,,,,59k0w00mz9tbm2mehy6ix113p,Ivana Andrés,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501565259,238,1,1,21,46,vaikl8nl7hdr4y9jj4jyb9ey,1,68,21.6,2023-01-28T17:37:06.200Z,2023-01-28T17:37:10Z,3999876547,141,4.7,3999876543,56,Right,3999876545,140,73.9,3999876549,212,13.1,3999876551,213,5.2,,,,,,,,,,13hy7ggmnhfalmdqlbp6lzv11,Esther González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501565281,239,1,1,21,50,vaikl8nl7hdr4y9jj4jyb9ey,1,72.5,16.2,2023-01-28T17:37:10.176Z,2023-01-28T17:37:11Z,3999876631,56,Center,3999876637,212,6.4,3999876635,141,25.6,3999876633,140,73.0,3999876639,213,1.5,,,,,,,,,,4trjsb4uoasjj3jwr77rh0k16,Athenea del Castillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501565287,240,50,1,21,52,vaikl8nl7hdr4y9jj4jyb9ey,1,73.2,28.3,2023-01-28T17:37:11.721Z,2023-01-28T17:37:15Z,3999876893,233,182,3999876659,56,Center,3999876661,286,,,,,,,,,,,,,,,,,13hy7ggmnhfalmdqlbp6lzv11,Esther González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501565319,182,7,1,21,52,1azk57wev30h044w949j46kpu,1,26.8,71.7,2023-01-28T17:37:11.722Z,2023-01-28T17:37:15Z,3999876877,233,240,3999876831,285,,3999876829,56,Back,,,,,,,,,,,,,,,,eb1k3xi1oy9c5xkc30fgodg4,Clara Pinedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501565325,183,49,1,21,55,1azk57wev30h044w949j46kpu,1,25.6,70.5,2023-01-28T17:37:14.816Z,2023-01-28T17:37:15Z,,,,,,,,,,,,,,,,,,,,,,,,,1jepco4u9frbnmu5lyotlgu8k,Mariana Cerro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501565347,184,1,1,21,56,1azk57wev30h044w949j46kpu,0,27.5,76.4,2023-01-28T17:37:16.049Z,2023-01-28T17:37:17Z,3999876977,212,13.4,3999876975,141,85.4,3999876973,140,38.8,3999876979,213,0.5,3999876971,56,Back,,,,,,,,,,1jepco4u9frbnmu5lyotlgu8k,Mariana Cerro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501565345,241,8,1,21,57,vaikl8nl7hdr4y9jj4jyb9ey,1,59.1,11.1,2023-01-28T17:37:17.064Z,2023-01-28T17:37:17Z,3999876965,56,Right,,,,,,,,,,,,,,,,,,,,,,59k0w00mz9tbm2mehy6ix113p,Ivana Andrés,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
