id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/13/value
2551480455,167,1,1,20,3,b9ecgxh884j2ugjrxwvpym192,0,81.5,39.4,2023-05-20T10:20:17.368Z,2023-05-20T10:54:03Z,4292299505,140,94.8,4292299495,3,,4292299513,212,14.7,4292299501,56,Center,4292299515,213,6.0,4292299509,141,32.7,,,,,,,5wubhrq7ftqx0ryckwbrdxc5x,A. Edgren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551480441,166,43,1,20,3,b9ecgxh884j2ugjrxwvpym192,1,0,0,2023-05-20T10:20:17.379Z,2023-05-20T10:50:24Z,4292359921,144,44,4292299447,286,0,4292299445,56,Center,,,,,,,,,,,,,,,,5wubhrq7ftqx0ryckwbrdxc5x,A. Edgren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551480437,174,61,1,20,3,e7p3lxg97gac51s71hotzi0a5,1,19.3,61.2,2023-05-20T10:20:18.156Z,2023-05-20T10:26:28Z,4292299415,56,Back,,,,,,,,,,,,,,,,,,,,,,aer03dwlu8hpnejk4uufpxisq,Nerea Gantxegi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551480469,168,1,1,20,4,b9ecgxh884j2ugjrxwvpym192,1,91,44.1,2023-05-20T10:20:19.088Z,2023-05-20T10:29:52Z,4292316923,210,15,4292299581,141,45.4,4292316927,154,,4292299577,56,Center,4292299585,213,2.3,4292299583,212,1.2,4292299579,140,90.2,,,,4l0t0twvkms04gm3w3b2xvhsl,B. Ágústsdóttir,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551480483,170,15,1,20,6,b9ecgxh884j2ugjrxwvpym192,1,93.6,49.5,2023-05-20T10:20:20.887Z,2023-05-20T10:29:52Z,4292301061,233,175,4292304455,78,,4292304475,147,49.6,4292299669,17,,4292304457,29,,4292304461,55,168,4292304473,146,97.5,4292304471,328,,5wubhrq7ftqx0ryckwbrdxc5x,A. Edgren,,4292304465,102,4292304467,103,4292301049,20,,49.6,13.3,4292304469,214,4292299671,56,Center,,4292304459,154,4292299667,22,,,,,,,,,,,,,,
2551480459,175,10,1,20,6,e7p3lxg97gac51s71hotzi0a5,1,1,51.5,2023-05-20T10:20:20.987Z,2023-05-20T10:21:17Z,4292301081,233,170,4292299537,56,Back,4292299535,182,,4292300087,174,,4292299533,178,,,,,,,,,,,6d7hdegq9cbh7kr8sqvao1qt,D. Bačić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551480471,169,15,1,20,8,b9ecgxh884j2ugjrxwvpym192,1,86.8,49.9,2023-05-20T10:20:22.689Z,2023-05-20T10:23:27Z,4292299597,17,,4292304929,215,,4292300405,20,,4292300413,233,176,4292304927,103,19,4292299599,56,Center,4292304945,231,49.8,4292304943,230,98.1,5wubhrq7ftqx0ryckwbrdxc5x,A. Edgren,,4292299595,22,4292304937,458,4292304925,102,49.0,,,4292304939,146,4292304923,78,,93.0,4292300409,82,4292304941,147,49.5,,,,,,,,,,,,,
2551480475,176,10,1,20,8,e7p3lxg97gac51s71hotzi0a5,1,10.2,57.2,2023-05-20T10:20:22.789Z,2023-05-20T12:02:25Z,4292300423,233,169,4292299617,56,Back,4292299615,94,,,,,,,,,,,,,,,,,d5i62fwuf8ohc8fcq3lxboiga,Esther Martín-Pozuelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551480505,171,1,1,20,12,b9ecgxh884j2ugjrxwvpym192,1,87.1,26.7,2023-05-20T10:20:27.136Z,2023-05-20T10:20:30Z,4292299765,141,14.8,4292299763,140,86.4,4292299769,213,4.6,4292299761,56,Right,4292299767,212,8.1,,,,,,,,,,c60g2qtl13gydk9p2pqbbnsb8,A. Kühn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551480513,172,1,1,20,13,b9ecgxh884j2ugjrxwvpym192,0,86.9,14.5,2023-05-20T10:20:27.920Z,2023-05-20T10:24:01Z,4292299847,155,,4292299855,212,29.3,4292299853,141,52.0,4292299857,213,1.1,4292299845,2,,4292299849,56,Center,4292299851,140,100.0,,,,67kef1hzytkax2iyeg2il5nth,P. Hmírová,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551480517,173,5,1,20,14,b9ecgxh884j2ugjrxwvpym192,0,101,46.6,2023-05-20T10:20:29.227Z,2023-05-20T10:51:28Z,4292299865,346,,4292299863,56,Center,4292299871,233,177,,,,,,,,,,,,,,,,67kef1hzytkax2iyeg2il5nth,P. Hmírová,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551480503,177,5,1,20,14,e7p3lxg97gac51s71hotzi0a5,1,-1,53.4,2023-05-20T10:20:29.227Z,2023-05-20T10:20:33Z,4292299753,56,Back,4292299755,346,,4292299867,233,173,,,,,,,,,,,,,,,,d5i62fwuf8ohc8fcq3lxboiga,Esther Martín-Pozuelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551480639,178,1,1,20,44,e7p3lxg97gac51s71hotzi0a5,1,3.6,55.1,2023-05-20T10:20:58.971Z,2023-05-20T10:21:01Z,4292300565,213,5.3,4292300571,237,,4292300563,212,5.8,4292300559,140,6.7,4292300555,124,,4292300557,56,Back,4292300561,141,48.1,,,,6d7hdegq9cbh7kr8sqvao1qt,D. Bačić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551480649,179,1,1,20,46,e7p3lxg97gac51s71hotzi0a5,0,6.7,48.1,2023-05-20T10:21:00.891Z,2023-05-20T10:21:02Z,4292300627,213,0.7,4292300623,141,83.3,4292300617,155,,4292300625,212,38.8,4292300621,140,35.8,4292300629,1,,4292300619,56,Back,,,,1sr39v8ooejvspbdo6fqpckyc,N. Muth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551480665,174,1,1,20,48,b9ecgxh884j2ugjrxwvpym192,1,61.5,11.8,2023-05-20T10:21:02.817Z,2023-05-20T10:21:05Z,4292300711,141,8.5,4292300705,3,,4292300707,56,Right,4292300709,140,80.3,4292300715,213,6.2,4292300713,212,19.9,,,,,,,c60g2qtl13gydk9p2pqbbnsb8,A. Kühn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551480669,175,49,1,20,50,b9ecgxh884j2ugjrxwvpym192,1,79.2,6.3,2023-05-20T10:21:04.945Z,2023-05-20T10:21:05Z,,,,,,,,,,,,,,,,,,,,,,,,,c60g2qtl13gydk9p2pqbbnsb8,A. Kühn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551480671,176,1,1,20,51,b9ecgxh884j2ugjrxwvpym192,0,79.4,3.3,2023-05-20T10:21:05.698Z,2023-05-20T10:21:08Z,4292300809,286,,4292300739,56,Right,4292300741,140,80.4,4292300743,141,5.7,4292300745,212,1.9,4292300747,213,1.0,4292300803,236,,4292300805,233,180,c60g2qtl13gydk9p2pqbbnsb8,A. Kühn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551480683,180,74,1,20,51,e7p3lxg97gac51s71hotzi0a5,1,23,96,2023-05-20T10:21:05.699Z,2023-05-20T10:48:58Z,4292300801,285,,4292300811,233,176,4292300799,56,Back,,,,,,,,,,,,,,,,aer03dwlu8hpnejk4uufpxisq,Nerea Gantxegi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551480747,177,5,1,20,52,b9ecgxh884j2ugjrxwvpym192,1,81.2,-0.8,2023-05-20T10:21:06.834Z,2023-05-20T10:21:17Z,4292301077,233,181,4292301035,347,,4292301033,56,Right,,,,,,,,,,,,,,,,c60g2qtl13gydk9p2pqbbnsb8,A. Kühn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551480685,181,5,1,20,52,e7p3lxg97gac51s71hotzi0a5,0,18.8,100.8,2023-05-20T10:21:06.834Z,2023-05-20T10:51:28Z,4292300815,56,Back,4292301085,233,177,4292300817,347,,,,,,,,,,,,,,,,,aer03dwlu8hpnejk4uufpxisq,Nerea Gantxegi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551480777,178,1,1,21,8,b9ecgxh884j2ugjrxwvpym192,1,94.7,0,2023-05-20T10:21:22.898Z,2023-05-20T10:21:23Z,4292301219,213,1.5,4292301211,56,Right,4292301213,140,94.9,4292301209,107,,4292301215,141,12.3,4292301217,212,9.4,,,,,,,67kef1hzytkax2iyeg2il5nth,P. Hmírová,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551480783,179,1,1,21,9,b9ecgxh884j2ugjrxwvpym192,1,94.9,12.1,2023-05-20T10:21:23.682Z,2023-05-20T10:21:25Z,4292301241,141,6.4,4292301243,212,3.9,4292301237,56,Right,4292301239,140,95.6,4292301245,213,4.9,,,,,,,,,,c60g2qtl13gydk9p2pqbbnsb8,A. Kühn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551480803,180,1,1,21,10,b9ecgxh884j2ugjrxwvpym192,0,95.2,4.2,2023-05-20T10:21:25.155Z,2023-05-20T10:21:28Z,4292301327,141,49.9,4292301325,140,98.5,4292301331,213,1.5,4292301323,56,Center,4292301329,212,31.3,4292301321,155,,4292301319,2,,,,,67kef1hzytkax2iyeg2il5nth,P. Hmírová,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551480969,182,12,1,21,11,e7p3lxg97gac51s71hotzi0a5,1,0.8,51.2,2023-05-20T10:21:25.490Z,2023-05-20T10:21:57Z,4292302041,141,46.1,4292302045,213,5.8,4292302039,140,7.1,4292302037,56,Back,4292302043,212,7.5,,,,,,,,,,6d7hdegq9cbh7kr8sqvao1qt,D. Bačić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551480973,183,51,1,21,12,e7p3lxg97gac51s71hotzi0a5,1,1.3,48.5,2023-05-20T10:21:26.827Z,2023-05-20T10:22:02Z,4292302063,170,,,,,,,,,,,,,,,,,,,,,,,6d7hdegq9cbh7kr8sqvao1qt,D. Bačić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551480849,181,16,1,21,13,b9ecgxh884j2ugjrxwvpym192,1,92.7,55.5,2023-05-20T10:21:27.985Z,2023-05-20T10:22:30Z,4292301749,375,21:13.111,4292302811,102,47.7,4292302821,230,98.5,4292302823,231,52.3,4292302817,328,,4292302813,103,27.8,4292302809,81,,4292302815,214,,1vcx3sprpnorl4q43abs8iuei,María Ruiz,,4292301741,20,4292302819,458,4292301453,56,Center,,,4292301451,17,4292301449,22,,,4292301745,374,,,,,,,,,,,,,,,,2023-05-20 11:21:27.473
2551481117,184,15,1,22,3,e7p3lxg97gac51s71hotzi0a5,1,50.1,49.7,2023-05-20T10:22:17.866Z,2023-05-20T10:55:32Z,4292303775,233,182,4292303519,103,8.2,4292365311,328,,4292303527,147,47.8,4292303063,20,,4292302891,22,,4292303515,78,,4292303523,458,,ahmylmsg9wyiax33v6jwuj9qs,Irina Uribe,,4292303517,102,4292303525,146,4292302897,279,G,49.8,96.8,4292303521,215,4292302893,19,,,4292302895,56,,,,,,,,,,,,,,,,Center
2551481145,182,10,1,22,3,b9ecgxh884j2ugjrxwvpym192,1,2.4,53,2023-05-20T10:22:17.966Z,2023-05-20T10:22:40Z,4292303615,233,184,4292303011,178,,4292303013,182,,4292303009,173,,4292303015,56,Back,,,,,,,,,,dri6ywllr5aapmost881p4991,C. Ashurst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551481255,183,52,1,22,27,b9ecgxh884j2ugjrxwvpym192,1,5.6,51.1,2023-05-20T10:22:41.460Z,2023-05-20T10:22:41Z,,,,,,,,,,,,,,,,,,,,,,,,,dri6ywllr5aapmost881p4991,C. Ashurst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551481267,184,1,1,22,27,b9ecgxh884j2ugjrxwvpym192,0,5.6,51.1,2023-05-20T10:22:41.956Z,2023-05-20T10:22:44Z,4292303705,56,Center,4292303711,212,61.1,4292303703,199,,4292303707,140,62.7,4292303709,141,68.3,4292303715,1,,4292303713,213,0.2,,,,dri6ywllr5aapmost881p4991,C. Ashurst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551481351,185,1,1,22,34,e7p3lxg97gac51s71hotzi0a5,0,32.7,43.6,2023-05-20T10:22:48.473Z,2023-05-20T10:26:06Z,4292304071,56,Back,4292304079,213,6.0,4292304075,141,40.1,4292304073,140,39.9,4292304069,3,,4292304077,212,7.9,,,,,,,4yoo22f8dgwz2n8fkqzoir8k4,Silvia Masferrer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551481355,186,4,1,22,37,e7p3lxg97gac51s71hotzi0a5,1,41.3,29.5,2023-05-20T10:22:52.004Z,2023-05-20T12:02:23Z,4292304087,13,,4292304091,152,,4292304093,265,,4292304101,233,185,4292304095,286,,4292304089,56,Back,,,,,,,4yoo22f8dgwz2n8fkqzoir8k4,Silvia Masferrer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551481325,185,4,1,22,37,b9ecgxh884j2ugjrxwvpym192,0,58.7,70.5,2023-05-20T10:22:52.005Z,2023-05-20T10:22:56Z,4292304003,285,,4292303997,56,Center,4292303999,152,,4292304119,233,186,4292303995,13,,4292304001,265,,,,,,,,470znxtt0sf52aav1o8s1hkdm,Sandra Castelló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551481515,187,1,1,23,10,e7p3lxg97gac51s71hotzi0a5,0,43.7,21.8,2023-05-20T10:23:24.667Z,2023-05-20T10:23:29Z,4292305009,1,,4292305001,141,27.9,4292304997,56,Center,4292304995,152,,4292304993,155,,4292304991,5,,4292304999,140,77.2,4292305005,213,0.1,5yvzsnnawnxbki7rqnamwr3yt,Nuria Garrote,,4292305003,212,,,,,,35.4,,,,,,,,,,,,,,,,,,,,,,,,,
2551481529,186,1,1,23,15,b9ecgxh884j2ugjrxwvpym192,1,16.7,55.8,2023-05-20T10:23:29.557Z,2023-05-20T10:23:31Z,4292305089,212,14.4,4292305081,3,,4292305085,140,30.4,4292305083,56,Back,4292305087,141,56.6,4292305091,213,0.0,,,,,,,470znxtt0sf52aav1o8s1hkdm,Sandra Castelló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551481537,187,1,1,23,17,b9ecgxh884j2ugjrxwvpym192,0,29.5,55.1,2023-05-20T10:23:31.526Z,2023-05-20T10:23:32Z,4292305111,157,,4292305119,212,22.3,4292305121,213,5.9,4292305123,1,,4292305117,141,42.9,4292305115,140,49.2,4292305113,56,Back,,,,67kef1hzytkax2iyeg2il5nth,P. Hmírová,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551481547,188,1,1,23,18,e7p3lxg97gac51s71hotzi0a5,0,51.1,57.5,2023-05-20T10:23:33.129Z,2023-05-20T10:23:35Z,4292305207,213,5.6,4292305195,140,72.6,4292305211,1,,4292305187,157,,4292305191,56,Center,4292305203,212,28.1,4292305199,141,33.0,,,,d5i62fwuf8ohc8fcq3lxboiga,Esther Martín-Pozuelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551481559,188,44,1,23,20,b9ecgxh884j2ugjrxwvpym192,1,26.3,54.4,2023-05-20T10:23:34.488Z,2023-05-20T10:23:35Z,4292305245,233,189,4292305243,285,,4292305241,56,Back,,,,,,,,,,,,,,,,aa93kg4nfvrpthvfkkofixwtm,Patri Ojeda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551481553,189,44,1,23,20,e7p3lxg97gac51s71hotzi0a5,0,73.7,45.6,2023-05-20T10:23:34.489Z,2023-05-20T10:23:36Z,4292305215,56,Center,4292305269,233,188,4292305217,286,,,,,,,,,,,,,,,,,5sxloac78uf7i1kuscy5qwlw5,Mari Paz Vilas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551481569,189,1,1,23,20,b9ecgxh884j2ugjrxwvpym192,1,25.9,44.4,2023-05-20T10:23:35.094Z,2023-05-20T10:23:37Z,4292305297,140,31.3,4292305303,213,1.0,4292305293,3,,4292305295,56,Back,4292305299,141,58.0,4292305301,212,10.8,,,,,,,aa93kg4nfvrpthvfkkofixwtm,Patri Ojeda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551481577,190,49,1,23,22,b9ecgxh884j2ugjrxwvpym192,1,31.2,57.8,2023-05-20T10:23:36.982Z,2023-05-20T10:23:37Z,,,,,,,,,,,,,,,,,,,,,,,,,8fswi9ldpiuemw0y922tf7dud,P. Balcerzak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551481605,191,1,1,23,22,b9ecgxh884j2ugjrxwvpym192,0,31.2,57.8,2023-05-20T10:23:37.238Z,2023-05-20T10:23:41Z,4292305441,56,Center,4292305449,213,6.1,4292305451,1,,4292305439,157,,4292305447,212,51.7,4292305443,140,79.2,4292305445,141,41.0,,,,8fswi9ldpiuemw0y922tf7dud,P. Balcerzak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551481617,190,1,1,23,25,e7p3lxg97gac51s71hotzi0a5,1,27.4,57.6,2023-05-20T10:23:39.913Z,2023-05-20T10:23:42Z,4292305507,212,15.8,4292305505,141,54.2,4292305503,140,12.5,4292305501,56,Back,4292305509,213,3.3,,,,,,,,,,d5i62fwuf8ohc8fcq3lxboiga,Esther Martín-Pozuelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551481619,191,49,1,23,27,e7p3lxg97gac51s71hotzi0a5,1,8,53.3,2023-05-20T10:23:42.314Z,2023-05-20T10:23:42Z,,,,,,,,,,,,,,,,,,,,,,,,,6d7hdegq9cbh7kr8sqvao1qt,D. Bačić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551481637,192,1,1,23,28,e7p3lxg97gac51s71hotzi0a5,1,8,53.3,2023-05-20T10:23:42.393Z,2023-05-20T10:23:46Z,4292305585,141,73.2,4292305583,140,8.0,4292305581,56,Back,4292305589,213,1.6,4292305587,212,13.5,,,,,,,,,,6d7hdegq9cbh7kr8sqvao1qt,D. Bačić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551481647,193,1,1,23,31,e7p3lxg97gac51s71hotzi0a5,0,8.1,75.1,2023-05-20T10:23:46.122Z,2023-05-20T10:23:48Z,4292305641,286,,4292305627,140,14.8,4292305625,56,Back,4292305631,212,10.2,4292305623,155,,4292305635,236,,4292305629,141,86.0,4292305633,213,0.8,d5i62fwuf8ohc8fcq3lxboiga,Esther Martín-Pozuelo,,4292305637,233,,,,,,192,,,,,,,,,,,,,,,,,,,,,,,,,
2551481639,192,74,1,23,31,b9ecgxh884j2ugjrxwvpym192,1,94.3,9.2,2023-05-20T10:23:46.123Z,2023-05-20T10:23:48Z,4292305593,56,Right,4292305595,285,,4292305651,233,193,,,,,,,,,,,,,,,,4l0t0twvkms04gm3w3b2xvhsl,B. Ágústsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551481649,193,5,1,23,33,b9ecgxh884j2ugjrxwvpym192,0,89.2,-1.4,2023-05-20T10:23:47.494Z,2023-05-20T10:24:07Z,4292305643,56,Right,4292305645,347,,4292306215,233,194,,,,,,,,,,,,,,,,4l0t0twvkms04gm3w3b2xvhsl,B. Ágústsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551481757,194,5,1,23,33,e7p3lxg97gac51s71hotzi0a5,1,10.8,101.4,2023-05-20T10:23:47.494Z,2023-05-20T10:51:28Z,4292306201,56,Back,4292306209,233,193,4292306203,347,,,,,,,,,,,,,,,,,d5i62fwuf8ohc8fcq3lxboiga,Esther Martín-Pozuelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551481765,195,1,1,23,51,e7p3lxg97gac51s71hotzi0a5,0,17,100,2023-05-20T10:24:06.345Z,2023-05-20T10:24:08Z,4292306265,212,19.1,4292306263,141,93.6,4292306259,56,Back,4292306267,213,6.0,4292306261,140,34.5,4292306257,107,,,,,,,,d5i62fwuf8ohc8fcq3lxboiga,Esther Martín-Pozuelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551481799,194,1,1,23,55,b9ecgxh884j2ugjrxwvpym192,1,72.4,9.3,2023-05-20T10:24:10.166Z,2023-05-20T10:24:12Z,4292306409,141,9.5,4292306413,213,3.1,4292306407,140,64.3,4292306405,56,Right,4292306411,212,8.5,4292306403,3,,,,,,,,5wubhrq7ftqx0ryckwbrdxc5x,A. Edgren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551481803,195,1,1,23,58,b9ecgxh884j2ugjrxwvpym192,0,62.2,7.5,2023-05-20T10:24:12.406Z,2023-05-20T10:24:13Z,4292306437,213,6.1,4292306431,140,67.8,4292306433,141,5.9,4292306435,212,6.0,4292306429,56,Right,,,,,,,,,,auqzv0poi2q7tcardivb21m8l,Ana Carol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551481807,196,61,1,23,58,e7p3lxg97gac51s71hotzi0a5,1,35.9,90.8,2023-05-20T10:24:12.712Z,2023-05-20T10:24:13Z,4292306451,56,Back,,,,,,,,,,,,,,,,,,,,,,5sxloac78uf7i1kuscy5qwlw5,Mari Paz Vilas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551481819,196,49,1,23,59,b9ecgxh884j2ugjrxwvpym192,1,76.7,2,2023-05-20T10:24:14.360Z,2023-05-20T10:24:14Z,,,,,,,,,,,,,,,,,,,,,,,,,67kef1hzytkax2iyeg2il5nth,P. Hmírová,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551481837,197,1,1,24,0,b9ecgxh884j2ugjrxwvpym192,1,76.7,2,2023-05-20T10:24:14.486Z,2023-05-20T10:24:15Z,4292306545,140,71.8,4292306551,213,2.1,4292306543,56,Right,4292306549,212,10.8,4292306547,141,15.9,,,,,,,,,,67kef1hzytkax2iyeg2il5nth,P. Hmírová,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551481879,198,1,1,24,1,b9ecgxh884j2ugjrxwvpym192,0,71.5,15.4,2023-05-20T10:24:15.446Z,2023-05-20T10:24:21Z,4292306699,212,31.3,4292306697,141,22.6,4292306695,140,100.0,4292306701,213,0.2,4292306693,56,Center,,,,,,,,,,470znxtt0sf52aav1o8s1hkdm,Sandra Castelló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551481911,197,56,1,24,2,e7p3lxg97gac51s71hotzi0a5,1,0,0,2023-05-20T10:24:16.472Z,2023-05-20T10:26:14Z,4292306785,56,Back,,,,,,,,,,,,,,,,,,,,,,aer03dwlu8hpnejk4uufpxisq,Nerea Gantxegi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551481923,198,5,1,24,5,e7p3lxg97gac51s71hotzi0a5,1,-0.7,74.8,2023-05-20T10:24:20.091Z,2023-05-20T10:51:29Z,4292306825,56,Back,4292306829,233,199,4292306827,346,,,,,,,,,,,,,,,,,aer03dwlu8hpnejk4uufpxisq,Nerea Gantxegi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551481913,199,5,1,24,5,b9ecgxh884j2ugjrxwvpym192,0,100.7,25.2,2023-05-20T10:24:20.091Z,2023-05-20T10:24:22Z,4292306787,56,Center,4292306837,233,198,4292306789,346,,,,,,,,,,,,,,,,,470znxtt0sf52aav1o8s1hkdm,Sandra Castelló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551482005,199,1,1,24,22,e7p3lxg97gac51s71hotzi0a5,1,4.6,53.9,2023-05-20T10:24:37.304Z,2023-05-20T10:24:38Z,4292307275,213,0.1,4292307269,140,10.7,4292307273,212,6.4,4292307267,56,Back,4292307271,141,54.9,4292307279,237,,4292307265,124,,,,,6d7hdegq9cbh7kr8sqvao1qt,D. Bačić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551482023,200,1,1,24,23,e7p3lxg97gac51s71hotzi0a5,1,10.7,54.9,2023-05-20T10:24:38.028Z,2023-05-20T10:24:42Z,4292307365,56,Back,4292307371,212,13.8,4292307367,140,5.0,4292307373,213,2.0,4292307369,141,73.2,,,,,,,,,,1sr39v8ooejvspbdo6fqpckyc,N. Muth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551482035,201,1,1,24,27,e7p3lxg97gac51s71hotzi0a5,1,5.1,73.3,2023-05-20T10:24:42.057Z,2023-05-20T10:24:45Z,4292307459,212,26.2,4292307451,56,Back,4292307457,141,57.5,4292307461,213,5.9,4292307447,155,,4292307455,140,27.9,,,,,,,aer03dwlu8hpnejk4uufpxisq,Nerea Gantxegi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551482045,202,1,1,24,30,e7p3lxg97gac51s71hotzi0a5,1,27.9,57.5,2023-05-20T10:24:45.144Z,2023-05-20T10:24:47Z,4292307499,212,8.7,4292307501,213,2.1,4292307493,56,Back,4292307495,140,23.8,4292307497,141,68.7,,,,,,,,,,5sxloac78uf7i1kuscy5qwlw5,Mari Paz Vilas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551482061,203,1,1,24,32,e7p3lxg97gac51s71hotzi0a5,0,23.8,68.7,2023-05-20T10:24:47.288Z,2023-05-20T10:25:18Z,4292308467,286,,4292307589,212,3.2,4292308463,233,200,4292307591,213,1.9,4292307587,141,73.2,4292308461,236,,4292307583,56,Back,4292307585,140,22.9,4yoo22f8dgwz2n8fkqzoir8k4,Silvia Masferrer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551482049,200,74,1,24,32,b9ecgxh884j2ugjrxwvpym192,1,65.1,21.7,2023-05-20T10:24:47.289Z,2023-05-20T10:48:58Z,4292307525,285,,4292307523,56,Center,4292308473,233,203,,,,,,,,,,,,,,,,c60g2qtl13gydk9p2pqbbnsb8,A. Kühn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551482073,204,1,1,24,35,e7p3lxg97gac51s71hotzi0a5,1,22.9,73.6,2023-05-20T10:24:49.576Z,2023-05-20T10:24:50Z,4292307631,141,72.4,4292307633,212,9.2,4292307627,56,Back,4292307635,213,3.2,4292307629,140,14.2,,,,,,,,,,ccvlwuog9vngbz1ni809nc639,N. Okobi-Okeoghene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
