id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,keyPass,qualifier/10/value,qualifier/12/value,assist,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value
2543964581,267,1,1,22,56,vaikl8nl7hdr4y9jj4jyb9ey,1,43,51.6,2023-05-05T18:24:59.887Z,2023-05-05T18:25:02Z,4252268741,56,Center,4252268745,141,58.5,4252268749,213,0.3,4252268739,3,,4252268747,212,17.8,4252268743,140,59.4,,,,,,,59k0w00mz9tbm2mehy6ix113p,Ivana Andrés,,,,,,,,,,,,,,,,,,,,,,,,,,
2543964589,268,49,1,22,59,vaikl8nl7hdr4y9jj4jyb9ey,1,58.9,58.1,2023-05-05T18:25:02.304Z,2023-05-05T18:25:02Z,,,,,,,,,,,,,,,,,,,,,,,,,1xs185h82mmyp8z86s1f6jucq,L. Caicedo,,,,,,,,,,,,,,,,,,,,,,,,,,
2543964719,269,61,1,23,0,vaikl8nl7hdr4y9jj4jyb9ey,0,56.4,62.1,2023-05-05T18:25:03.128Z,2023-05-05T18:25:39Z,4252269343,56,Center,,,,,,,,,,,,,,,,,,,,,,1xs185h82mmyp8z86s1f6jucq,L. Caicedo,,,,,,,,,,,,,,,,,,,,,,,,,,
2543964601,141,49,1,23,0,bxlqcsb8ylen7lng9qy50eoq5,1,39.8,38.9,2023-05-05T18:25:03.460Z,2023-05-05T18:25:03Z,,,,,,,,,,,,,,,,,,,,,,,,,5hk1m1corx8iy26z88eo65fpx,Silvia Meseguer,,,,,,,,,,,,,,,,,,,,,,,,,,
2543964705,142,1,1,23,2,bxlqcsb8ylen7lng9qy50eoq5,0,45.5,34.5,2023-05-05T18:25:05.192Z,2023-05-05T18:25:12Z,4252269271,213,5.9,4252269273,1,,4252269263,56,Right,4252269265,140,93.9,4252269267,141,6.2,4252269269,212,54.3,,,,,,,5hk1m1corx8iy26z88eo65fpx,Silvia Meseguer,,,,,,,,,,,,,,,,,,,,,,,,,,
2543964763,270,1,1,23,13,vaikl8nl7hdr4y9jj4jyb9ey,1,9.7,87.5,2023-05-05T18:25:16.143Z,2023-05-05T18:25:18Z,4252269571,213,0.0,4252269567,141,88.6,4252269569,212,17.7,4252269565,140,26.5,4252269563,56,Back,,,,,,,,,,cq38p3rul6qi2tpvr077v8n6y,Olga Carmona,,,,,,,,,,,,,,,,,,,,,,,,,,
2543964767,271,4,1,23,15,vaikl8nl7hdr4y9jj4jyb9ey,1,23.4,89.1,2023-05-05T18:25:18.328Z,2023-05-05T18:25:19Z,4252269591,13,,4252269595,152,,4252269597,265,,4252269599,285,,4252269593,56,Back,4252269647,233,143,,,,,,,1xs185h82mmyp8z86s1f6jucq,L. Caicedo,,,,,,,,,,,,,,,,,,,,,,,,,,
2543964775,143,4,1,23,15,bxlqcsb8ylen7lng9qy50eoq5,0,76.6,10.9,2023-05-05T18:25:18.329Z,2023-05-05T18:25:20Z,4252269643,265,,4252269667,233,271,4252269637,13,,4252269639,56,Right,4252269645,286,,4252269641,152,,,,,,,,5e5sc7yzyi9kja9edk892br9x,Amanda Sampedro,,,,,,,,,,,,,,,,,,,,,,,,,,
2543964785,272,1,1,23,16,vaikl8nl7hdr4y9jj4jyb9ey,1,18.9,92.3,2023-05-05T18:25:19.432Z,2023-05-05T18:25:20Z,4252269709,213,5.6,4252269707,212,16.6,4252269701,56,Back,4252269705,141,77.5,4252269697,5,,4252269699,152,,4252269703,140,31.5,,,,cq38p3rul6qi2tpvr077v8n6y,Olga Carmona,,,,,,,,,,,,,,,,,,,,,,,,,,
2543964819,273,1,1,23,17,vaikl8nl7hdr4y9jj4jyb9ey,1,31.5,77.5,2023-05-05T18:25:20.863Z,2023-05-05T18:25:25Z,4252269899,213,3.9,4252269897,212,13.3,4252269891,56,Back,4252269895,141,63.7,4252269893,140,22.5,,,,,,,,,,1xs185h82mmyp8z86s1f6jucq,L. Caicedo,,,,,,,,,,,,,,,,,,,,,,,,,,
2543964851,274,1,1,23,21,vaikl8nl7hdr4y9jj4jyb9ey,1,26.8,57.3,2023-05-05T18:25:24.904Z,2023-05-05T18:25:27Z,4252270043,140,30.8,4252270045,141,30.7,4252270041,56,Back,4252270049,213,4.9,4252270047,212,18.6,,,,,,,,,,7l3val0z7xwpaptf5ebgimnyt,S. Toletti,,,,,,,,,,,,,,,,,,,,,,,,,,
2543964871,275,1,1,23,24,vaikl8nl7hdr4y9jj4jyb9ey,1,30.8,30.7,2023-05-05T18:25:27.503Z,2023-05-05T18:25:29Z,4252270171,56,Back,4252270173,140,35.8,4252270175,141,2.8,4252270179,213,5.0,4252270177,212,19.7,,,,,,,,,,47wzwvf5ksv7kdivj9ra96l0p,F. Olofsson,,,,,,,,,,,,,,,,,,,,,,,,,,
2543964913,276,1,1,23,26,vaikl8nl7hdr4y9jj4jyb9ey,0,35.8,2.8,2023-05-05T18:25:29.279Z,2023-05-05T18:25:32Z,4252270391,213,0.2,4252270389,212,18.4,4252270387,141,8.3,4252270385,140,53.0,4252270383,56,Right,,,,,,,,,,d4gjsmv5dqgv9w2e115gh7kk5,K. Robles,,,,,,,,,,,,,,,,,,,,,,,,,,
2543964917,144,49,1,23,29,bxlqcsb8ylen7lng9qy50eoq5,1,41.6,91.2,2023-05-05T18:25:32.212Z,2023-05-05T18:25:32Z,,,,,,,,,,,,,,,,,,,,,,,,,7vtua260sxp339ie21any0zc9,Rosa Otermin,,,,,,,,,,,,,,,,,,,,,,,,,,
2543964919,145,3,1,23,30,bxlqcsb8ylen7lng9qy50eoq5,0,51.7,97.2,2023-05-05T18:25:33.258Z,2023-05-05T18:25:35Z,4252270417,56,Left,4252270489,233,277,4252270419,286,,,,,,,,,,,,,,,,,7vtua260sxp339ie21any0zc9,Rosa Otermin,,,,,,,,,,,,,,,,,,,,,,,,,,
2543964931,277,7,1,23,30,vaikl8nl7hdr4y9jj4jyb9ey,1,48.3,2.8,2023-05-05T18:25:33.259Z,2023-05-05T18:25:35Z,4252270467,285,,4252270465,56,Back,4252270463,167,,4252270485,233,145,,,,,,,,,,,,,79gb1aba3b9e3bht7frq0lqp6,N. Feller,,,,,,,,,,,,,,,,,,,,,,,,,,
2543964949,146,5,1,23,31,bxlqcsb8ylen7lng9qy50eoq5,1,50.7,101.8,2023-05-05T18:25:34.300Z,2023-05-05T18:25:37Z,4252270559,56,Left,4252270561,347,,4252270567,233,278,,,,,,,,,,,,,,,,7vtua260sxp339ie21any0zc9,Rosa Otermin,,,,,,,,,,,,,,,,,,,,,,,,,,
2543964933,278,5,1,23,31,vaikl8nl7hdr4y9jj4jyb9ey,0,49.3,-1.8,2023-05-05T18:25:34.300Z,2023-05-05T18:29:16Z,4252270471,347,,4252270581,233,146,4252270469,56,Back,,,,,,,,,,,,,,,,79gb1aba3b9e3bht7frq0lqp6,N. Feller,,,,,,,,,,,,,,,,,,,,,,,,,,
2543965253,147,1,1,24,6,bxlqcsb8ylen7lng9qy50eoq5,1,53.1,100,2023-05-05T18:26:09.949Z,2023-05-05T18:26:11Z,4252272203,140,61.4,4252272201,56,Left,4252272205,141,86.0,4252272209,213,5.4,4252272207,212,13.3,4252272199,107,,,,,,,,7vtua260sxp339ie21any0zc9,Rosa Otermin,,,,,,,,,,,,,,,,,,,,,,,,,,
2543965295,148,1,1,24,8,bxlqcsb8ylen7lng9qy50eoq5,1,61.4,86,2023-05-05T18:26:11.364Z,2023-05-05T18:26:16Z,4252272447,140,73.1,4252272449,141,91.2,4252272451,212,12.8,4252272445,56,Left,4252272453,213,0.3,,,,,,,,,,bixjzl99gkes918s5gbndtwwl,K. Cahynová,,,,,,,,,,,,,,,,,,,,,,,,,,
2543965299,149,3,1,24,13,bxlqcsb8ylen7lng9qy50eoq5,0,72.2,96.7,2023-05-05T18:26:16.590Z,2023-05-05T18:26:18Z,4252272477,286,,4252272535,233,279,4252272475,56,Left,,,,,,,,,,,,,,,,u29d1e3mswrdqx1aqfhuj8ph,J. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,
2543965303,279,7,1,24,13,vaikl8nl7hdr4y9jj4jyb9ey,1,27.8,3.3,2023-05-05T18:26:16.591Z,2023-05-05T18:26:17Z,4252272513,233,149,4252272503,285,,4252272501,56,Back,4252272499,167,,,,,,,,,,,,,,7l3val0z7xwpaptf5ebgimnyt,S. Toletti,,,,,,,,,,,,,,,,,,,,,,,,,,
2543965331,150,5,1,24,14,bxlqcsb8ylen7lng9qy50eoq5,1,69.8,101.6,2023-05-05T18:26:17.247Z,2023-05-05T18:29:16Z,4252272699,233,280,4252272685,347,,4252272683,56,Left,,,,,,,,,,,,,,,,u29d1e3mswrdqx1aqfhuj8ph,J. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,
2543965309,280,5,1,24,14,vaikl8nl7hdr4y9jj4jyb9ey,0,30.2,-1.6,2023-05-05T18:26:17.247Z,2023-05-05T18:26:21Z,4252272717,233,150,4252272545,347,,4252272543,56,Back,,,,,,,,,,,,,,,,7l3val0z7xwpaptf5ebgimnyt,S. Toletti,,,,,,,,,,,,,,,,,,,,,,,,,,
2543965407,151,27,1,24,28,bxlqcsb8ylen7lng9qy50eoq5,1,0,0,2023-05-05T18:26:31.672Z,2023-05-05T20:01:37Z,4252273275,233,281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543965437,281,27,1,24,28,vaikl8nl7hdr4y9jj4jyb9ey,1,0,0,2023-05-05T18:26:31.672Z,2023-05-05T18:26:42Z,4252273269,41,Injury,4252273271,53,1xs185h82mmyp8z86s1f6jucq,4252273389,233,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543965875,152,28,1,25,34,bxlqcsb8ylen7lng9qy50eoq5,1,0,0,2023-05-05T18:27:37.129Z,2023-05-05T20:01:33Z,4252275555,233,282,4252275551,55,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543965831,282,28,1,25,34,vaikl8nl7hdr4y9jj4jyb9ey,1,0,0,2023-05-05T18:27:37.129Z,2023-05-05T18:27:42Z,4252275569,233,152,4252275347,55,281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543965911,153,1,1,25,41,bxlqcsb8ylen7lng9qy50eoq5,0,73.4,100,2023-05-05T18:27:44.155Z,2023-05-05T18:27:45Z,4252275695,107,,4252275703,212,13.4,4252275697,56,Left,4252275699,140,83.8,4252275705,213,5.7,4252275701,141,90.6,,,,,,,7vtua260sxp339ie21any0zc9,Rosa Otermin,,,,,,,,,,,,,,,,,,,,,,,,,,
2543965927,283,8,1,25,43,vaikl8nl7hdr4y9jj4jyb9ey,1,33.2,6.1,2023-05-05T18:27:46.768Z,2023-05-05T18:27:46Z,4252275757,56,Back,,,,,,,,,,,,,,,,,,,,,,79gb1aba3b9e3bht7frq0lqp6,N. Feller,,,,,,,,,,,,,,,,,,,,,,,,,,
2543965939,154,1,1,25,46,bxlqcsb8ylen7lng9qy50eoq5,1,60.4,95.7,2023-05-05T18:27:49.148Z,2023-05-05T18:27:50Z,4252275857,213,4.7,4252275843,56,Center,4252275853,212,19.6,4252275847,140,60.7,4252275851,141,66.9,,,,,,,,,,5hk1m1corx8iy26z88eo65fpx,Silvia Meseguer,,,,,,,,,,,,,,,,,,,,,,,,,,
2543965953,155,1,1,25,47,bxlqcsb8ylen7lng9qy50eoq5,1,62.8,72.3,2023-05-05T18:27:50.300Z,2023-05-05T18:27:54Z,4252275903,212,26.1,4252275905,213,2.9,4252275901,141,80.6,4252275899,140,38.5,4252275897,56,Back,,,,,,,,,,bixjzl99gkes918s5gbndtwwl,K. Cahynová,,,,,,,,,,,,,,,,,,,,,,,,,,
2543965993,156,1,1,25,51,bxlqcsb8ylen7lng9qy50eoq5,1,39.4,82,2023-05-05T18:27:54.206Z,2023-05-05T18:27:59Z,4252276111,141,38.0,4252276109,140,35.7,4252276115,213,4.6,4252276113,212,30.2,4252276107,56,Back,,,,,,,,,,f24lwuatps6dy3yzdifyir6qd,Diana Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,
2543966011,157,1,1,25,56,bxlqcsb8ylen7lng9qy50eoq5,1,37.2,42.7,2023-05-05T18:27:59.212Z,2023-05-05T18:28:01Z,4252276199,212,12.4,4252276197,141,34.3,4252276193,56,Back,4252276195,140,47.7,4252276201,213,5.8,,,,,,,,,,efrr99onfcuvb2gylkvvrnl9m,Eva Llamas,,,,,,,,,,,,,,,,,,,,,,,,,,
2543966051,158,1,1,25,58,bxlqcsb8ylen7lng9qy50eoq5,1,47.7,34.3,2023-05-05T18:28:01.617Z,2023-05-05T18:28:05Z,4252276411,212,17.0,4252276413,213,2.9,4252276407,140,31.9,4252276409,141,39.7,4252276405,56,Back,,,,,,,,,,bixjzl99gkes918s5gbndtwwl,K. Cahynová,,,,,,,,,,,,,,,,,,,,,,,,,,
2543966059,159,1,1,26,2,bxlqcsb8ylen7lng9qy50eoq5,1,31.9,39.7,2023-05-05T18:28:05.291Z,2023-05-05T18:28:07Z,4252276469,213,1.7,4252276467,212,16.9,4252276461,56,Back,4252276465,141,64.3,4252276463,140,29.6,,,,,,,,,,efrr99onfcuvb2gylkvvrnl9m,Eva Llamas,,,,,,,,,,,,,,,,,,,,,,,,,,
2543966079,160,1,1,26,4,bxlqcsb8ylen7lng9qy50eoq5,1,27.7,64.3,2023-05-05T18:28:07.060Z,2023-05-05T18:28:10Z,4252276609,212,24.7,4252276607,141,89.3,4252276605,140,44.8,4252276611,213,0.8,4252276603,56,Back,,,,,,,,,,f24lwuatps6dy3yzdifyir6qd,Diana Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,
2543966111,161,3,1,26,7,bxlqcsb8ylen7lng9qy50eoq5,1,45.9,83,2023-05-05T18:28:10.315Z,2023-05-05T18:28:14Z,4252276829,56,Back,4252276875,233,284,4252276833,286,,,,,,,,,,,,,,,,,7vtua260sxp339ie21any0zc9,Rosa Otermin,,,,,,,,,,,,,,,,,,,,,,,,,,
2543966093,284,45,1,26,7,vaikl8nl7hdr4y9jj4jyb9ey,0,54.1,17,2023-05-05T18:28:10.315Z,2023-05-05T18:28:15Z,4252276687,56,Right,4252276689,285,,4252276901,233,161,,,,,,,,,,,,,,,,79gb1aba3b9e3bht7frq0lqp6,N. Feller,,,,,,,,,,,,,,,,,,,,,,,,,,
2543966135,162,1,1,26,11,bxlqcsb8ylen7lng9qy50eoq5,1,57.1,65.7,2023-05-05T18:28:14.300Z,2023-05-05T18:28:17Z,4252277017,212,16.9,4252277019,213,5.7,4252277011,56,Center,4252277015,141,51.6,4252277013,140,70.3,,,,,,,,,,7vtua260sxp339ie21any0zc9,Rosa Otermin,,,,,,,,,,,,,,,,,,,,,,,,,,
2543966171,163,1,1,26,14,bxlqcsb8ylen7lng9qy50eoq5,1,74,69.4,2023-05-05T18:28:17.571Z,2023-05-05T18:28:22Z,4252277171,56,Left,4252277175,141,79.7,4252277173,140,89.2,4252277179,213,0.4,4252277177,212,17.4,,,,,,,,,,5e5sc7yzyi9kja9edk892br9x,Amanda Sampedro,,,,,,,,,,,,,,,,,,,,,,,,,,
2543966199,164,1,1,26,18,bxlqcsb8ylen7lng9qy50eoq5,1,87.8,69.4,2023-05-05T18:28:21.964Z,2023-05-05T18:28:26Z,4252277333,56,Center,4252277337,141,77.5,4252277339,212,15.1,4252277335,140,74.4,4252277341,213,2.8,,,,,,,,,,u29d1e3mswrdqx1aqfhuj8ph,J. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,
2543966271,166,3,1,26,21,bxlqcsb8ylen7lng9qy50eoq5,1,71.6,74.9,2023-05-05T18:28:24.064Z,2023-05-05T18:29:00Z,4252277635,56,Center,4252277637,286,,4252278799,233,287,,,,,,,,,,,,,,,,7vtua260sxp339ie21any0zc9,Rosa Otermin,,,,,,,,,,,,,,,,,,,,,,,,,,
2543966239,287,45,1,26,21,vaikl8nl7hdr4y9jj4jyb9ey,0,28.4,25.1,2023-05-05T18:28:24.064Z,2023-05-05T18:29:00Z,4252278837,233,166,4252277529,285,,4252277527,56,Back,,,,,,,,,,,,,,,,47wzwvf5ksv7kdivj9ra96l0p,F. Olofsson,,,,,,,,,,,,,,,,,,,,,,,,,,
2543966207,165,3,1,26,22,bxlqcsb8ylen7lng9qy50eoq5,0,79.6,77.1,2023-05-05T18:28:25.446Z,2023-05-05T18:28:29Z,4252277371,56,Center,4252277373,286,,4252277407,233,285,,,,,,,,,,,,,,,,7vtua260sxp339ie21any0zc9,Rosa Otermin,,,,,,,,,,,,,,,,,,,,,,,,,,
2543966211,285,7,1,26,22,vaikl8nl7hdr4y9jj4jyb9ey,1,20.4,22.9,2023-05-05T18:28:25.447Z,2023-05-05T18:28:27Z,4252277391,233,165,4252277385,56,Back,4252277387,285,,,,,,,,,,,,,,,,,79gb1aba3b9e3bht7frq0lqp6,N. Feller,,,,,,,,,,,,,,,,,,,,,,,,,,
2543966213,286,49,1,26,24,vaikl8nl7hdr4y9jj4jyb9ey,1,29.3,18.6,2023-05-05T18:28:27.129Z,2023-05-05T18:28:27Z,,,,,,,,,,,,,,,,,,,,,,,,,47wzwvf5ksv7kdivj9ra96l0p,F. Olofsson,,,,,,,,,,,,,,,,,,,,,,,,,,
2543966283,288,1,1,26,29,vaikl8nl7hdr4y9jj4jyb9ey,1,42.2,25,2023-05-05T18:28:32.672Z,2023-05-05T18:28:35Z,4252277687,56,Right,4252277693,141,10.4,4252277697,213,5.7,4252277691,140,58.0,4252277695,212,19.3,,,,,,,,,,47wzwvf5ksv7kdivj9ra96l0p,F. Olofsson,,,,,,,,,,,,,,,,,,,,,,,,,,
2543966289,289,3,1,26,32,vaikl8nl7hdr4y9jj4jyb9ey,0,71.3,11.2,2023-05-05T18:28:35.840Z,2023-05-05T18:29:07Z,4252277741,56,Right,4252277743,286,,4252279111,233,167,,,,,,,,,,,,,,,,79gb1aba3b9e3bht7frq0lqp6,N. Feller,,,,,,,,,,,,,,,,,,,,,,,,,,
2543966391,167,7,1,26,32,bxlqcsb8ylen7lng9qy50eoq5,1,28.7,88.8,2023-05-05T18:28:35.841Z,2023-05-05T18:29:06Z,4252278175,56,Back,4252278177,285,,4252279095,233,289,,,,,,,,,,,,,,,,f24lwuatps6dy3yzdifyir6qd,Diana Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,
2543966333,290,1,1,26,35,vaikl8nl7hdr4y9jj4jyb9ey,1,68.6,12.2,2023-05-05T18:28:38.360Z,2023-05-05T18:28:40Z,4252277937,141,9.2,4252277939,212,9.9,4252277941,213,3.3,4252277935,140,59.4,4252277933,56,Right,,,,,,,,,,79gb1aba3b9e3bht7frq0lqp6,N. Feller,,,,,,,,,,,,,,,,,,,,,,,,,,
2543966401,293,1,1,26,41,vaikl8nl7hdr4y9jj4jyb9ey,1,64.2,10.6,2023-05-05T18:28:44.336Z,2023-05-05T18:28:46Z,4252278211,140,70.4,4252278215,212,7.5,4252278217,213,5.8,4252278209,56,Right,4252278213,141,5.0,,,,,,,,,,7l3val0z7xwpaptf5ebgimnyt,S. Toletti,,,,,,,,,,,,,,,,,,,,,,,,,,
2543966403,294,61,1,26,42,vaikl8nl7hdr4y9jj4jyb9ey,0,70.4,5,2023-05-05T18:28:45.864Z,2023-05-05T19:06:40Z,4252278221,56,Right,,,,,,,,,,,,,,,,,,,,,,79gb1aba3b9e3bht7frq0lqp6,N. Feller,,,,,,,,,,,,,,,,,,,,,,,,,,
2543966393,168,49,1,26,43,bxlqcsb8ylen7lng9qy50eoq5,1,17.4,84.4,2023-05-05T18:28:46.499Z,2023-05-05T19:06:41Z,,,,,,,,,,,,,,,,,,,,,,,,,5hk1m1corx8iy26z88eo65fpx,Silvia Meseguer,,,,,,,,,,,,,,,,,,,,,,,,,,
2543966407,169,1,1,26,43,bxlqcsb8ylen7lng9qy50eoq5,0,17.3,85.1,2023-05-05T18:28:46.980Z,2023-05-05T19:06:42Z,4252278237,141,100.0,4252278239,212,17.4,4252278241,213,0.7,4252278235,140,30.0,4252278233,56,Back,,,,,,,,,,5hk1m1corx8iy26z88eo65fpx,Silvia Meseguer,,,,,,,,,,,,,,,,,,,,,,,,,,
2543966417,170,5,1,26,44,bxlqcsb8ylen7lng9qy50eoq5,0,30.8,101.4,2023-05-05T18:28:47.582Z,2023-05-05T18:29:00Z,4252278793,233,296,4252278301,347,,4252278297,56,Back,,,,,,,,,,,,,,,,5hk1m1corx8iy26z88eo65fpx,Silvia Meseguer,,,,,,,,,,,,,,,,,,,,,,,,,,
2543966489,296,5,1,26,44,vaikl8nl7hdr4y9jj4jyb9ey,1,69.2,-1.4,2023-05-05T18:28:47.582Z,2023-05-05T18:29:16Z,4252278775,233,170,4252278735,56,Right,4252278737,347,,,,,,,,,,,,,,,,,79gb1aba3b9e3bht7frq0lqp6,N. Feller,,,,,,,,,,,,,,,,,,,,,,,,,,
2543966413,295,43,1,26,44,vaikl8nl7hdr4y9jj4jyb9ey,1,0,0,2023-05-05T18:28:47.669Z,2023-05-05T18:28:51Z,4252278267,56,Right,4252278375,144,61,,,,,,,,,,,,,,,,,,,79gb1aba3b9e3bht7frq0lqp6,N. Feller,,,,,,,,,,,,,,,,,,,,,,,,,,
2543966515,297,1,1,26,59,vaikl8nl7hdr4y9jj4jyb9ey,1,68.3,0,2023-05-05T18:29:02.608Z,2023-05-05T18:29:03Z,4252278945,56,Back,4252278949,141,18.9,4252278951,212,25.8,4252278947,140,47.5,4252278955,1,,4252278943,107,,4252278953,213,2.6,,,,d4gjsmv5dqgv9w2e115gh7kk5,K. Robles,,,,,,,,,,,,,,,,,,,,,,,,,,
2543966533,298,1,1,27,0,vaikl8nl7hdr4y9jj4jyb9ey,1,47.5,18.9,2023-05-05T18:29:03.856Z,2023-05-05T18:29:05Z,4252279039,213,1.6,4252279037,212,25.8,4252279035,141,56.7,4252279031,56,Back,4252279033,140,45.7,,,,,,,,,,8tux0w5del0ggtozbon3x92lm,Kathellen,,,,,,,,,,,,,,,,,,,,,,,,,,
2543966573,299,1,1,27,2,vaikl8nl7hdr4y9jj4jyb9ey,1,45.7,56.7,2023-05-05T18:29:05.512Z,2023-05-05T18:29:11Z,4252279327,213,1.0,4252279325,212,29.9,4252279321,140,61.9,4252279319,56,Left,4252279323,141,92.9,,,,,,,,,,59k0w00mz9tbm2mehy6ix113p,Ivana Andrés,,,,,,,,,,,,,,,,,,,,,,,,,,
2543966623,300,1,1,27,8,vaikl8nl7hdr4y9jj4jyb9ey,1,67.3,87.4,2023-05-05T18:29:11.136Z,2023-05-05T18:29:14Z,4252279517,212,23.6,4252279519,213,3.6,4252279511,56,Back,4252279513,140,46.7,4252279515,141,73.6,,,,,,,,,,cq38p3rul6qi2tpvr077v8n6y,Olga Carmona,,,,,,,,,,,,,,,,,,,,,,,,,,
2543966653,301,1,1,27,11,vaikl8nl7hdr4y9jj4jyb9ey,1,47.7,70.8,2023-05-05T18:29:14.336Z,2023-05-05T18:29:17Z,4252279727,212,20.4,4252279729,213,4.8,4252279723,140,48.6,4252279725,141,40.9,4252279721,56,Back,,,,,,,,,,59k0w00mz9tbm2mehy6ix113p,Ivana Andrés,,,,,,,,,,,,,,,,,,,,,,,,,,
2543966673,302,1,1,27,14,vaikl8nl7hdr4y9jj4jyb9ey,1,53.1,31,2023-05-05T18:29:17.832Z,2023-05-05T18:29:22Z,4252279849,141,1.7,4252279853,212,28.9,4252279845,140,73.1,4252279857,213,5.5,4252279841,56,Right,,,,,,,,,,8tux0w5del0ggtozbon3x92lm,Kathellen,,,,,,,,,,,,,,,,,,,,,,,,,,
2543966679,303,1,1,27,19,vaikl8nl7hdr4y9jj4jyb9ey,0,72.4,4.3,2023-05-05T18:29:22.040Z,2023-05-05T18:29:25Z,4252279961,286,,4252279881,141,9.4,4252279955,236,,4252279885,213,1.0,4252279879,140,74.6,4252279877,56,Right,4252279957,233,171,4252279883,212,4.2,79gb1aba3b9e3bht7frq0lqp6,N. Feller,,,,,,,,,,,,,,,,,,,,,,,,,,
2543966695,171,74,1,27,19,bxlqcsb8ylen7lng9qy50eoq5,1,36.8,89.6,2023-05-05T18:29:22.041Z,2023-05-05T18:49:06Z,4252279975,233,303,4252279949,285,,4252279947,56,Back,,,,,,,,,,,,,,,,u29d1e3mswrdqx1aqfhuj8ph,J. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,
2543966715,172,49,1,27,22,bxlqcsb8ylen7lng9qy50eoq5,1,38.5,78.2,2023-05-05T18:29:25.862Z,2023-05-05T18:29:25Z,,,,,,,,,,,,,,,,,,,,,,,,,d71c1o7e1t448gemysrgisj8q,Inma Gabarro,,,,,,,,,,,,,,,,,,,,,,,,,,
2543966735,173,1,1,27,23,bxlqcsb8ylen7lng9qy50eoq5,1,38.5,78.2,2023-05-05T18:29:26.182Z,2023-05-05T18:29:30Z,4252280133,140,35.8,4252280131,56,Back,4252280135,141,62.1,4252280139,213,4.5,4252280137,212,11.3,,,,,,,,,,d71c1o7e1t448gemysrgisj8q,Inma Gabarro,,,,,,,,,,,,,,,,,,,,,,,,,,
2543966767,174,1,1,27,26,bxlqcsb8ylen7lng9qy50eoq5,1,40,43.6,2023-05-05T18:29:29.908Z,2023-05-05T18:29:34Z,4252280303,213,3.5,4252280295,56,Back,4252280299,141,31.3,4252280297,140,20.3,4252280301,212,22.3,,,,,,,,,,57ubfxv6ujkk5cictmez4op1x,T. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
2543966803,175,1,1,27,31,bxlqcsb8ylen7lng9qy50eoq5,1,17.6,15.2,2023-05-05T18:29:34.073Z,2023-05-05T18:29:39Z,4252280501,141,37.7,4252280503,212,23.5,4252280505,213,0.7,4252280499,140,34.6,4252280497,56,Back,,,,,,,,,,9x6jbuibbl7ysh0oovghyw4id,Débora García,,,,,,,,,,,,,,,,,,,,,,,,,,
2543966827,176,1,1,27,36,bxlqcsb8ylen7lng9qy50eoq5,1,34.4,37.7,2023-05-05T18:29:39.023Z,2023-05-05T18:29:41Z,4252280623,141,48.8,4252280619,56,Back,4252280627,213,2.7,4252280625,212,16.2,4252280621,140,20.8,,,,,,,,,,bixjzl99gkes918s5gbndtwwl,K. Cahynová,,,,,,,,,,,,,,,,,,,,,,,,,,
2543966843,177,1,1,27,37,bxlqcsb8ylen7lng9qy50eoq5,1,20.9,47.5,2023-05-05T18:29:40.906Z,2023-05-05T18:29:42Z,4252280715,141,72.1,4252280709,56,Back,4252280713,140,26.1,4252280717,212,17.6,4252280719,213,1.3,,,,,,,,,,efrr99onfcuvb2gylkvvrnl9m,Eva Llamas,,,,,,,,,,,,,,,,,,,,,,,,,,
