id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,qualifier/11/value,qualifier/13/value,qualifier/14/value,assist,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2518570339,216,5,1,22,6,bop6aslxmwvzsapdxsw3xbvfg,0,43.1,101.8,2023-03-11T17:39:27.599Z,2023-03-11T19:13:03Z,4089558795,347,,4089558983,233,217,4089558793,56,Back,,,,,,,,,,,,,,,,1vqpa944d79cnljfbjb8yjlcl,F. Rolfö,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518570367,217,5,1,22,6,9ns699xp353c84r1g6epazycl,1,56.9,-1.8,2023-03-11T17:39:27.599Z,2023-03-11T17:39:31Z,4089558941,56,Right,4089558943,347,,4089558977,233,216,,,,,,,,,,,,,,,,25u358p365rnbnt0cptnyt3h1,Tatiana Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518570543,218,1,1,22,17,9ns699xp353c84r1g6epazycl,1,57,0,2023-03-11T17:39:38.557Z,2023-03-11T17:39:41Z,4089559693,56,Right,4089559699,212,16.5,4089559701,213,0.4,4089559697,141,6.8,4089559691,107,,4089559695,140,71.6,,,,,,,e7e86fnm9fyy937yep9pocbft,Antônia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518570559,219,1,1,22,20,9ns699xp353c84r1g6epazycl,0,71.6,6.8,2023-03-11T17:39:41.549Z,2023-03-11T17:39:42Z,4089559809,3,,4089559817,212,6.7,4089559811,56,Right,4089559819,213,0,4089559815,141,6.8,4089559813,140,78.0,,,,,,,27oce8op8b7a6fmyp8utoz5gq,M. Ramírez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518570637,217,1,1,22,25,bop6aslxmwvzsapdxsw3xbvfg,1,29.9,88.6,2023-03-11T17:39:45.957Z,2023-03-11T17:39:48Z,4089560239,212,6.8,4089560237,141,82.4,4089560231,3,,4089560241,213,5.6,4089560235,140,35.0,4089560233,56,Back,,,,,,,1vqpa944d79cnljfbjb8yjlcl,F. Rolfö,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518570649,218,43,1,22,28,bop6aslxmwvzsapdxsw3xbvfg,1,0,0,2023-03-11T17:39:49.493Z,2023-03-11T19:39:26Z,4089560341,141,84.8,4089560339,140,36.4,4089560345,213,0.9,4090116763,144,1,4089560335,3,0,4089560337,56,Back,4089560343,212,4.5,,,,40wxai4gm0pdry6545i5c68ve,Salma Paralluelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518570651,219,4,1,22,29,bop6aslxmwvzsapdxsw3xbvfg,1,30.4,89.2,2023-03-11T17:39:50.661Z,2023-03-11T17:39:55Z,4089560639,233,220,4089560365,265,,4089560361,56,Back,4089560643,285,,4089560363,152,,4089560359,13,,,,,,,,40wxai4gm0pdry6545i5c68ve,Salma Paralluelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518570647,220,4,1,22,29,9ns699xp353c84r1g6epazycl,0,69.6,10.8,2023-03-11T17:39:50.662Z,2023-03-11T17:39:55Z,4089560677,233,219,4089560317,152,,4089560315,56,Right,4089560319,265,,4089560321,286,,4089560313,13,,,,,,,,25u358p365rnbnt0cptnyt3h1,Tatiana Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518570793,220,1,1,22,36,bop6aslxmwvzsapdxsw3xbvfg,1,37.5,85.6,2023-03-11T17:39:57.892Z,2023-03-11T17:40:05Z,4089561157,212,24.7,4089561149,152,,4089561151,56,Back,4089561155,141,54.2,4089561147,5,,4089561159,213,4.2,4089561153,140,25.6,,,,8h7r4d4z2gjne58xwu3koiok5,K. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518570811,221,1,1,22,44,bop6aslxmwvzsapdxsw3xbvfg,1,30.9,50.1,2023-03-11T17:40:05.813Z,2023-03-11T17:40:07Z,4089561269,56,Center,4089561279,1,,4089561273,141,49.9,4089561275,212,40.5,4089561277,213,6.3,4089561271,140,69.5,,,,,,,bgzh3zwl99bpnnpj37jn4dmtx,Irene Paredes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518570831,222,1,1,22,46,bop6aslxmwvzsapdxsw3xbvfg,0,69.5,49.9,2023-03-11T17:40:07.509Z,2023-03-11T17:40:10Z,4089561383,212,14.8,4089561377,56,Center,4089561417,156,,4089561379,140,56.4,4089561381,141,41.8,4089561385,213,3.5,,,,,,,c1r1tmscj963olp4yo8kedqdx,A. Oshoala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518570849,221,1,1,22,48,9ns699xp353c84r1g6epazycl,1,47.1,70.6,2023-03-11T17:40:09.326Z,2023-03-11T17:40:10Z,4089561517,140,27.9,4089561515,56,Back,4089561523,213,3.0,4089561519,141,74.7,4089561521,212,20.4,,,,,,,,,,1z29kbiufzx7u32mh1fvy1rs9,Paula Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518570859,222,49,1,22,49,9ns699xp353c84r1g6epazycl,1,27.9,74.7,2023-03-11T17:40:10.479Z,2023-03-11T17:40:11Z,,,,,,,,,,,,,,,,,,,,,,,,,3ws5zg8wy6j86cr8yrqxnsx9m,Paula Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518570899,223,1,1,22,49,9ns699xp353c84r1g6epazycl,1,27.9,74.7,2023-03-11T17:40:10.829Z,2023-03-11T17:40:12Z,4089561779,140,18.0,4089561781,141,67.2,4089561785,213,3.6,4089561777,56,Back,4089561783,212,11.6,,,,,,,,,,3ws5zg8wy6j86cr8yrqxnsx9m,Paula Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518570921,224,1,1,22,51,9ns699xp353c84r1g6epazycl,1,18,67.2,2023-03-11T17:40:12.748Z,2023-03-11T17:40:14Z,4089561895,212,18.4,4089561891,141,92.9,4089561897,213,1.3,4089561889,140,23.5,4089561885,56,Back,,,,,,,,,,9jxxujnb2eoo7avj278ppnqvp,Núria Mendoza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518570947,225,1,1,22,53,9ns699xp353c84r1g6epazycl,1,23.5,92.9,2023-03-11T17:40:14.109Z,2023-03-11T17:40:17Z,4089562047,213,5.3,4089562041,140,30.2,4089562039,56,Back,4089562045,212,12.7,4089562043,141,77.3,,,,,,,,,,3ws5zg8wy6j86cr8yrqxnsx9m,Paula Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518570969,226,1,1,22,56,9ns699xp353c84r1g6epazycl,1,35.7,83,2023-03-11T17:40:17.805Z,2023-03-11T17:40:19Z,4089562125,140,40.5,4089562135,212,10.7,4089562123,56,Back,4089562139,213,1.1,4089562129,141,96.8,,,,,,,,,,1z29kbiufzx7u32mh1fvy1rs9,Paula Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518570995,227,1,1,22,58,9ns699xp353c84r1g6epazycl,1,40.8,97.5,2023-03-11T17:40:19.500Z,2023-03-11T17:40:21Z,4089562243,56,Back,4089562245,140,45.9,4089562247,141,78.4,4089562249,212,14.0,4089562251,213,5.1,,,,,,,,,,3ws5zg8wy6j86cr8yrqxnsx9m,Paula Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518571049,228,1,1,23,0,9ns699xp353c84r1g6epazycl,1,44,78.5,2023-03-11T17:40:21.485Z,2023-03-11T17:40:24Z,4089562497,56,Back,4089562501,141,92.6,4089562505,213,2.4,4089562503,212,13.8,4089562499,140,34.5,,,,,,,,,,9ld622ld2el1ql9vy2akchfit,N. Andonova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518571077,229,1,1,23,3,9ns699xp353c84r1g6epazycl,1,41.9,94.5,2023-03-11T17:40:24.525Z,2023-03-11T17:40:26Z,4089562631,213,0.2,4089562625,140,55.1,4089562627,141,97.8,4089562629,212,14.0,4089562623,56,Left,,,,,,,,,,1z29kbiufzx7u32mh1fvy1rs9,Paula Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518571087,230,1,1,23,5,9ns699xp353c84r1g6epazycl,0,55.1,97.8,2023-03-11T17:40:26.191Z,2023-03-11T17:40:27Z,4089562673,213,4.3,4089562669,141,80.3,4089562667,140,49.6,4089562671,212,13.2,4089562665,56,Back,,,,,,,,,,eu6nudazhvggen5s7abc46bpx,Alba Redondo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518571099,223,49,1,23,6,bop6aslxmwvzsapdxsw3xbvfg,1,53.4,33.4,2023-03-11T17:40:27.749Z,2023-03-11T17:40:27Z,,,,,,,,,,,,,,,,,,,,,,,,,8h7r4d4z2gjne58xwu3koiok5,K. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518571113,224,1,1,23,7,bop6aslxmwvzsapdxsw3xbvfg,1,52.7,33.4,2023-03-11T17:40:28.164Z,2023-03-11T17:40:29Z,4089562805,212,11.1,4089562799,56,Right,4089562807,213,4.7,4089562801,140,52.9,4089562803,141,17.1,,,,,,,,,,8h7r4d4z2gjne58xwu3koiok5,K. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518571123,225,1,1,23,8,bop6aslxmwvzsapdxsw3xbvfg,1,52.9,17.1,2023-03-11T17:40:29.124Z,2023-03-11T17:40:30Z,4089562847,140,60.1,4089562851,212,14.9,4089562849,141,36.0,4089562845,56,Center,4089562853,213,1.0,,,,,,,,,,2cl7scn4j10rfq44mweo735cl,C. Hansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518571155,226,1,1,23,9,bop6aslxmwvzsapdxsw3xbvfg,1,60.1,36,2023-03-11T17:40:30.052Z,2023-03-11T17:40:32Z,4089563055,212,7.6,4089563057,213,2.1,4089563051,140,56.7,4089563049,56,Center,4089563053,141,45.8,,,,,,,,,,5ovqn6llocczhae9n1kzj5nf9,Aitana Bonmatí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518571205,227,1,1,23,11,bop6aslxmwvzsapdxsw3xbvfg,1,56.7,45.8,2023-03-11T17:40:32.148Z,2023-03-11T17:40:38Z,4089563393,140,59.1,4089563399,213,1.5,4089563391,56,Left,4089563397,212,29.1,4089563395,141,88.4,,,,,,,,,,22zrashyijuh9pnjovqpyl8lx,Patri Guijarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518571211,228,1,1,23,17,bop6aslxmwvzsapdxsw3xbvfg,0,65.4,77.2,2023-03-11T17:40:38.693Z,2023-03-11T17:40:39Z,4089563429,212,13.4,4089563427,141,67.0,4089563425,140,76.3,4089563431,213,5.7,4089563423,56,Center,,,,,,,,,,4n6mnhjzt6zpicfea3ym678id,Mapi León,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518571221,231,49,1,23,19,9ns699xp353c84r1g6epazycl,1,28,24.9,2023-03-11T17:40:40.093Z,2023-03-11T17:40:40Z,,,,,,,,,,,,,,,,,,,,,,,,,4by0xo4xinb0m8nziofw0g3bp,Leire Baños,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518571319,232,1,1,23,24,9ns699xp353c84r1g6epazycl,1,34.5,26.8,2023-03-11T17:40:45.741Z,2023-03-11T17:40:47Z,4089564065,140,21.6,4089564067,141,25.9,4089564071,213,3.2,4089564069,212,13.6,4089564063,56,Back,,,,,,,,,,4by0xo4xinb0m8nziofw0g3bp,Leire Baños,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518571343,233,1,1,23,26,9ns699xp353c84r1g6epazycl,1,21.6,25.9,2023-03-11T17:40:47.853Z,2023-03-11T17:40:50Z,4089564173,213,0.1,4089564169,141,28.3,4089564171,212,21.6,4089564167,140,42.1,4089564165,56,Back,,,,,,,,,,zuec10u63781iv5rojm31yzu,María Méndez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518571357,234,1,1,23,28,9ns699xp353c84r1g6epazycl,1,43.5,29.1,2023-03-11T17:40:49.901Z,2023-03-11T17:40:51Z,4089564237,140,32.1,4089564235,56,Back,4089564243,213,2.8,4089564239,141,36.3,4089564241,212,12.9,,,,,,,,,,25u358p365rnbnt0cptnyt3h1,Tatiana Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518571373,235,1,1,23,30,9ns699xp353c84r1g6epazycl,1,32.1,36.3,2023-03-11T17:40:51.117Z,2023-03-11T17:40:52Z,4089564293,141,47.8,4089564289,56,Back,4089564297,213,0.5,4089564291,140,46.4,4089564295,212,16.9,,,,,,,,,,4by0xo4xinb0m8nziofw0g3bp,Leire Baños,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518571399,236,1,1,23,31,9ns699xp353c84r1g6epazycl,1,46.4,47.8,2023-03-11T17:40:52.125Z,2023-03-11T17:40:54Z,4089564463,56,Back,4089564469,212,11.8,4089564471,213,2.4,4089564467,141,59.0,4089564465,140,37.8,,,,,,,,,,9ld622ld2el1ql9vy2akchfit,N. Andonova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518571487,237,1,1,23,33,9ns699xp353c84r1g6epazycl,1,38.7,62.3,2023-03-11T17:40:54.860Z,2023-03-11T17:41:03Z,4089564953,213,0.3,4089564945,56,Left,4089564947,140,92.9,4089564955,1,,4089564949,141,88.9,4089564951,212,59.7,,,,,,,1z29kbiufzx7u32mh1fvy1rs9,Paula Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518571505,238,1,1,23,42,9ns699xp353c84r1g6epazycl,0,88.1,95.6,2023-03-11T17:41:02.973Z,2023-03-11T17:41:11Z,4089565023,56,Left,4089565501,286,,4089565029,212,6.3,4089565497,233,229,4089565495,236,,4089565459,2,,4089565027,141,86.3,4089565031,213,4.7,3ws5zg8wy6j86cr8yrqxnsx9m,Paula Tomás,4089565025,140,87.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518571503,229,12,1,23,42,bop6aslxmwvzsapdxsw3xbvfg,1,10.1,13.8,2023-03-11T17:41:03.073Z,2023-03-11T17:41:11Z,4089565531,233,238,4089565021,56,Back,4089565019,185,,,,,,,,,,,,,,,,,1dg7whnmk3nb1adw7n8a7nnbp,L. Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518571527,230,5,1,23,44,bop6aslxmwvzsapdxsw3xbvfg,0,8.2,-1.5,2023-03-11T17:41:05.869Z,2023-03-11T19:13:04Z,4089565135,56,Back,4089565137,347,,4089687935,233,239,,,,,,,,,,,,,,,,1dg7whnmk3nb1adw7n8a7nnbp,L. Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518571521,239,5,1,23,44,9ns699xp353c84r1g6epazycl,1,91.8,101.5,2023-03-11T17:41:05.869Z,2023-03-11T18:10:18Z,4089565107,56,Left,4089565109,347,,4089687917,233,230,,,,,,,,,,,,,,,,3ws5zg8wy6j86cr8yrqxnsx9m,Paula Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518571695,240,1,1,23,56,9ns699xp353c84r1g6epazycl,0,92,100,2023-03-11T17:41:17.853Z,2023-03-11T18:10:22Z,4089566109,212,13.7,4089566111,213,4.6,4089566107,141,81.8,4089566105,140,91.0,4089566103,56,Left,4089688175,107,,,,,,,,3ws5zg8wy6j86cr8yrqxnsx9m,Paula Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518571713,231,1,1,24,1,bop6aslxmwvzsapdxsw3xbvfg,0,22.5,29.7,2023-03-11T17:41:22.100Z,2023-03-11T17:41:22Z,4089566225,212,10.7,4089566219,56,Back,4089566221,140,32.5,4089566227,213,6.1,4089566217,3,,4089566223,141,27.0,,,,,,,8h7r4d4z2gjne58xwu3koiok5,K. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518571785,232,1,1,24,3,bop6aslxmwvzsapdxsw3xbvfg,1,45.4,29.5,2023-03-11T17:41:24.676Z,2023-03-11T17:41:26Z,4089566499,141,30.3,4089566497,140,42.1,4089566503,213,3.0,4089566495,56,Back,4089566493,3,,4089566501,212,3.5,,,,,,,8h7r4d4z2gjne58xwu3koiok5,K. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518571805,233,1,1,24,5,bop6aslxmwvzsapdxsw3xbvfg,1,14.8,35.8,2023-03-11T17:41:26.612Z,2023-03-11T17:41:28Z,4089566613,157,,4089566627,1,,4089566621,212,30.3,4089566619,141,34.5,4089566623,213,6.3,4089566617,140,43.6,4089566615,56,Back,,,,bgzh3zwl99bpnnpj37jn4dmtx,Irene Paredes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518571811,234,50,1,24,7,bop6aslxmwvzsapdxsw3xbvfg,1,38.2,23.8,2023-03-11T17:41:28.380Z,2023-03-11T17:41:31Z,4089566775,233,241,4089566647,286,,4089566645,56,Back,,,,,,,,,,,,,,,,c1r1tmscj963olp4yo8kedqdx,A. Oshoala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518571833,241,7,1,24,7,9ns699xp353c84r1g6epazycl,1,61.8,76.2,2023-03-11T17:41:28.381Z,2023-03-11T17:41:30Z,4089566725,56,Center,4089566749,233,234,4089566727,285,,,,,,,,,,,,,,,,,1z29kbiufzx7u32mh1fvy1rs9,Paula Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518571841,242,49,1,24,9,9ns699xp353c84r1g6epazycl,1,62.7,85,2023-03-11T17:41:30.125Z,2023-03-11T17:41:30Z,,,,,,,,,,,,,,,,,,,,,,,,,1z29kbiufzx7u32mh1fvy1rs9,Paula Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518571879,243,1,1,24,9,9ns699xp353c84r1g6epazycl,1,62.7,85,2023-03-11T17:41:30.797Z,2023-03-11T17:41:33Z,4089566893,140,42.3,4089566895,141,85.9,4089566899,213,3.1,4089566891,56,Back,4089566897,212,21.4,,,,,,,,,,1z29kbiufzx7u32mh1fvy1rs9,Paula Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518571905,244,1,1,24,12,9ns699xp353c84r1g6epazycl,1,41.5,85.4,2023-03-11T17:41:33.228Z,2023-03-11T17:41:34Z,4089567031,212,18.6,4089567025,56,Center,4089567027,140,52.7,4089567029,141,64.2,4089567033,213,5.4,,,,,,,,,,9jxxujnb2eoo7avj278ppnqvp,Núria Mendoza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518571921,245,1,1,24,13,9ns699xp353c84r1g6epazycl,1,52.7,64.2,2023-03-11T17:41:34.748Z,2023-03-11T17:41:35Z,4089567095,56,Back,4089567097,140,36.4,4089567103,213,3.5,4089567099,141,54.8,4089567101,212,18.3,,,,,,,,,,4by0xo4xinb0m8nziofw0g3bp,Leire Baños,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518571975,246,1,1,24,14,9ns699xp353c84r1g6epazycl,1,36.4,54.8,2023-03-11T17:41:35.805Z,2023-03-11T17:41:38Z,4089567313,141,89.9,4089567309,56,Back,4089567317,213,1.8,4089567311,140,31.4,4089567315,212,24.4,,,,,,,,,,zuec10u63781iv5rojm31yzu,María Méndez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518572025,247,1,1,24,17,9ns699xp353c84r1g6epazycl,1,31.7,90.6,2023-03-11T17:41:38.221Z,2023-03-11T17:41:42Z,4089567515,212,17.6,4089567511,140,47.9,4089567517,213,6.0,4089567509,56,Back,4089567513,141,84.2,,,,,,,,,,9jxxujnb2eoo7avj278ppnqvp,Núria Mendoza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518572125,248,1,1,24,20,9ns699xp353c84r1g6epazycl,1,52.2,95.4,2023-03-11T17:41:41.919Z,2023-03-11T17:41:49Z,4089567995,213,6.2,4089567991,141,88.6,4089567997,1,,4089567989,140,96.2,4089567987,56,Left,4089567985,155,,4089567993,212,46.4,,,,1z29kbiufzx7u32mh1fvy1rs9,Paula Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518572139,249,1,1,24,28,9ns699xp353c84r1g6epazycl,0,93.6,92.3,2023-03-11T17:41:49.276Z,2023-03-11T17:41:50Z,4089568057,2,,4089568061,56,Center,4089568067,212,27.8,4089568065,141,51.6,4089568063,140,91.2,4089568059,155,,4089568069,213,4.6,,,,3ws5zg8wy6j86cr8yrqxnsx9m,Paula Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518572235,235,1,1,24,29,bop6aslxmwvzsapdxsw3xbvfg,1,14.7,52.5,2023-03-11T17:41:50.804Z,2023-03-11T17:41:54Z,4089568487,56,Back,4089568501,213,5.3,4089568483,3,,4089568495,141,30.3,4089568497,212,18.2,4089568491,140,24.4,,,,,,,1vqpa944d79cnljfbjb8yjlcl,F. Rolfö,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518572239,236,49,1,24,33,bop6aslxmwvzsapdxsw3xbvfg,1,22.2,27.6,2023-03-11T17:41:54.709Z,2023-03-11T17:41:55Z,,,,,,,,,,,,,,,,,,,,,,,,,5ovqn6llocczhae9n1kzj5nf9,Aitana Bonmatí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518572279,237,1,1,24,34,bop6aslxmwvzsapdxsw3xbvfg,1,21.8,24.9,2023-03-11T17:41:55.268Z,2023-03-11T17:41:57Z,4089568733,56,Back,4089568743,213,2.9,4089568737,141,28.0,4089568735,140,14.6,4089568741,212,7.8,,,,,,,,,,5ovqn6llocczhae9n1kzj5nf9,Aitana Bonmatí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518572305,238,1,1,24,36,bop6aslxmwvzsapdxsw3xbvfg,1,12.9,29.1,2023-03-11T17:41:57.380Z,2023-03-11T17:41:59Z,4089568815,212,14.1,4089568817,213,6.3,4089568811,140,26.3,4089568809,56,Back,4089568813,141,28.9,,,,,,,,,,bgzh3zwl99bpnnpj37jn4dmtx,Irene Paredes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518572381,239,1,1,24,40,bop6aslxmwvzsapdxsw3xbvfg,0,24.8,30.6,2023-03-11T17:42:01.059Z,2023-03-11T17:42:02Z,4089569155,213,1.7,4089569151,141,51.3,4089569149,140,23.2,4089569147,56,Back,4089569153,212,14.2,,,,,,,,,,5ovqn6llocczhae9n1kzj5nf9,Aitana Bonmatí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518572363,250,49,1,24,40,9ns699xp353c84r1g6epazycl,1,74.1,57.2,2023-03-11T17:42:01.372Z,2023-03-11T17:42:01Z,,,,,,,,,,,,,,,,,,,,,,,,,27oce8op8b7a6fmyp8utoz5gq,M. Ramírez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518572461,251,13,1,24,43,9ns699xp353c84r1g6epazycl,1,78.5,46.4,2023-03-11T17:42:03.964Z,2023-03-11T17:42:31Z,4089569497,56,Center,4089571391,102,42.5,4089569493,22,,4089571407,231,48.2,4089570371,20,,4089569495,18,,4089571397,215,,4089571387,84,,27oce8op8b7a6fmyp8utoz5gq,M. Ramírez,4089571393,103,12.5,4089571401,458,,4089571405,230,,,,,,,,,,,,,98.6,,,,,,,,,,
2518572467,240,5,1,24,45,bop6aslxmwvzsapdxsw3xbvfg,1,-1.3,57.8,2023-03-11T17:42:06.356Z,2023-03-11T17:42:07Z,4089569613,233,252,4089569523,346,,4089569521,56,Back,,,,,,,,,,,,,,,,5ovqn6llocczhae9n1kzj5nf9,Aitana Bonmatí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518572473,252,5,1,24,45,9ns699xp353c84r1g6epazycl,0,101.3,42.2,2023-03-11T17:42:06.356Z,2023-03-11T19:13:04Z,4089569565,346,,4089569563,56,Center,4089569631,233,240,,,,,,,,,,,,,,,,27oce8op8b7a6fmyp8utoz5gq,M. Ramírez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518572821,243,1,1,25,9,bop6aslxmwvzsapdxsw3xbvfg,1,4.6,45.2,2023-03-11T17:42:30.468Z,2023-03-11T17:43:06Z,4089573497,124,,4089571449,56,Back,4089571457,212,23.4,4089571451,140,22.4,4089573499,237,,4089571487,189,,4089571459,213,5.6,4089571453,141,24.4,11so3nfejun31ajhmqjlwapqt,Sandra Paños,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518572931,244,1,1,25,13,bop6aslxmwvzsapdxsw3xbvfg,1,21.7,25.2,2023-03-11T17:42:34.484Z,2023-03-11T17:42:39Z,4089571969,141,16.1,4089571963,56,Right,4089571975,213,6.2,4089571961,157,,4089571967,140,82.5,4089571971,212,64.1,4089571977,1,,,,,bgzh3zwl99bpnnpj37jn4dmtx,Irene Paredes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518572941,245,3,1,25,18,bop6aslxmwvzsapdxsw3xbvfg,0,95.6,17.4,2023-03-11T17:42:38.971Z,2023-03-11T17:42:41Z,4089572023,286,,4089572087,233,253,4089572021,56,Right,,,,,,,,,,,,,,,,2cl7scn4j10rfq44mweo735cl,C. Hansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518572947,253,7,1,25,18,9ns699xp353c84r1g6epazycl,1,4.4,82.6,2023-03-11T17:42:38.972Z,2023-03-11T17:42:40Z,4089572045,56,Back,4089572073,233,245,4089572047,285,,4089572043,167,,,,,,,,,,,,,,3ws5zg8wy6j86cr8yrqxnsx9m,Paula Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518572979,246,6,1,25,19,bop6aslxmwvzsapdxsw3xbvfg,1,95.6,17.4,2023-03-11T17:42:40.221Z,2023-03-11T17:42:54Z,4089572209,56,Right,4089572211,75,,4089572241,233,254,,,,,,,,,,,,,,,,2cl7scn4j10rfq44mweo735cl,C. Hansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518572965,254,6,1,25,19,9ns699xp353c84r1g6epazycl,0,4.4,82.6,2023-03-11T17:42:40.221Z,2023-03-11T17:42:43Z,4089572117,73,,4089572257,233,246,4089572115,56,Back,,,,,,,,,,,,,,,,3ws5zg8wy6j86cr8yrqxnsx9m,Paula Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518573241,247,1,1,25,47,bop6aslxmwvzsapdxsw3xbvfg,1,99.5,0.5,2023-03-11T17:43:08.772Z,2023-03-11T17:43:30Z,4089573755,140,75.3,4089573751,6,,4089573757,141,14.1,4089573761,213,2.8,4089574813,154,,4089573759,212,27.0,4089574809,210,15,4089573753,56,Right,4n6mnhjzt6zpicfea3ym678id,Mapi León,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
