id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value,assist,qualifier/15/value,qualifier/16/value
2488834553,9,1,1,0,27,4vvf3sulx3a61fiyaarjdndjs,1,35.6,34.9,2022-12-03T15:01:51.523Z,2022-12-03T15:48:54Z,3932722745,213,6.2,3932722739,140,44.2,3932722737,56,Back,3932722743,212,9.1,3932722741,141,33.2,,,,,,,,,,51t40jr0wwgmuya85pnhjgx2i,Lauren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488834615,10,61,1,0,28,4vvf3sulx3a61fiyaarjdndjs,1,43.4,31.6,2022-12-03T15:01:52.252Z,2022-12-03T15:48:52Z,3932722979,56,Back,,,,,,,,,,,,,,,,,,,,,,cyqlcyzogla6wql5pms4i02d,F. Bonsegundo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488834619,11,61,1,0,29,4vvf3sulx3a61fiyaarjdndjs,0,38.8,13.1,2022-12-03T15:01:53.835Z,2022-12-03T15:28:29Z,3932723003,56,Back,,,,,,,,,,,,,,,,,,,,,,5z6z0sw5jlr432mdo2yu5riay,Itziar Pinillos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488834609,8,49,1,0,30,1azk57wev30h044w949j46kpu,1,61.4,80,2022-12-03T15:01:54.498Z,2022-12-03T15:01:54Z,,,,,,,,,,,,,,,,,,,,,,,,,f0m3ncnvrrrj3wcgzrz7ja44q,Nerea Nevado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488834681,9,1,1,0,31,1azk57wev30h044w949j46kpu,1,64.8,72.3,2022-12-03T15:01:54.913Z,2022-12-03T15:02:16Z,3932723337,56,Center,3932723341,141,52.5,3932723339,140,67.3,3932723345,213,4.9,3932723343,212,13.7,3932724695,210,15,,,,,,,f0m3ncnvrrrj3wcgzrz7ja44q,Nerea Nevado,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488834691,10,15,1,0,34,1azk57wev30h044w949j46kpu,1,70.2,54.6,2022-12-03T15:01:57.905Z,2022-12-03T15:02:16Z,3932724707,103,28.5,3932724701,55,9,3932724709,215,,3932724317,20,,3932724711,146,99.1,3932723387,22,,3932724699,29,,3932723391,56,Center,eb1k3xi1oy9c5xkc30fgodg4,Clara Pinedo,,3932724333,233,13,3932724713,147,49.8,3932724705,102,48.7,3932724697,79,3932723389,18,,,,,,,,,,,,,,,
2488834729,13,10,1,0,34,4vvf3sulx3a61fiyaarjdndjs,1,1,50,2022-12-03T15:01:58.005Z,2022-12-03T15:02:12Z,3932723585,56,Back,3932724337,233,10,3932723583,182,,3932723579,177,,3932723581,178,,,,,,,,,,,77pobry4mbh5wojka1ikgty7e,Paola Ulloa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488834721,12,52,1,0,36,4vvf3sulx3a61fiyaarjdndjs,1,1,50,2022-12-03T15:02:00.141Z,2022-12-03T15:02:01Z,,,,,,,,,,,,,,,,,,,,,,,,,77pobry4mbh5wojka1ikgty7e,Paola Ulloa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488834951,14,1,1,0,52,4vvf3sulx3a61fiyaarjdndjs,1,12.8,44.6,2022-12-03T15:02:16.435Z,2022-12-03T15:49:21Z,3932724801,56,Back,3932901593,189,,3932724807,212,30.9,3932724805,141,6.2,3932724809,213,5.3,3932724813,287,,3932724799,123,,3932724803,140,28.5,77pobry4mbh5wojka1ikgty7e,Paola Ulloa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488834973,15,1,1,0,54,4vvf3sulx3a61fiyaarjdndjs,0,28.6,6.2,2022-12-03T15:02:18.051Z,2022-12-03T15:49:26Z,3932724927,140,59.4,3932901713,155,,3932724931,212,32.4,3932724935,1,,3932724929,141,9.2,3932724933,213,0.1,3932724925,56,Right,,,,1zlt1xabh07byc3u8oid9gdn8,Sandra Villafañe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488834963,11,8,1,0,54,1azk57wev30h044w949j46kpu,1,33.4,85.4,2022-12-03T15:02:18.433Z,2022-12-03T15:02:18Z,3932724863,56,Back,,,,,,,,,,,,,,,,,,,,,,85vgjvamflqyzs4ov1fnaai95,Bibiane Schulze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488835051,16,1,1,0,55,4vvf3sulx3a61fiyaarjdndjs,0,59.9,6.1,2022-12-03T15:02:19.683Z,2022-12-03T15:28:32Z,3932725243,212,14.1,3932725235,157,,3932725239,140,72.5,3932725245,213,5.9,3932725247,1,,3932725237,56,Right,3932725241,141,0.0,,,,cyqlcyzogla6wql5pms4i02d,F. Bonsegundo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488835119,12,5,1,0,56,1azk57wev30h044w949j46kpu,1,28.9,101.5,2022-12-03T15:02:20.193Z,2022-12-03T15:02:29Z,3932725625,56,Back,3932725693,233,17,3932725627,347,,,,,,,,,,,,,,,,,85vgjvamflqyzs4ov1fnaai95,Bibiane Schulze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488835057,17,5,1,0,56,4vvf3sulx3a61fiyaarjdndjs,0,71.1,-1.5,2022-12-03T15:02:20.193Z,2022-12-03T15:19:44Z,3932725713,233,12,3932725267,56,Right,3932725269,347,,,,,,,,,,,,,,,,,cyqlcyzogla6wql5pms4i02d,F. Bonsegundo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488835221,13,1,1,1,10,1azk57wev30h044w949j46kpu,1,39.3,100,2022-12-03T15:02:34.753Z,2022-12-03T15:02:36Z,3932726123,213,4.3,3932726107,107,,3932726117,141,79.9,3932726111,56,Back,3932726121,212,16.6,3932726113,140,32.5,,,,,,,f0m3ncnvrrrj3wcgzrz7ja44q,Nerea Nevado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488835249,14,1,1,1,12,1azk57wev30h044w949j46kpu,1,32.1,79.7,2022-12-03T15:02:36.753Z,2022-12-03T15:59:57Z,3932726259,56,Back,3932726265,212,7.3,3932726267,213,1.4,3932726261,140,33.0,3932726263,141,90.3,,,,,,,,,,88cflr7hnw1o3ej6y3wsj5p0p,Ane Azkona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488835281,15,1,1,1,14,1azk57wev30h044w949j46kpu,1,34.3,91.8,2022-12-03T15:02:38.017Z,2022-12-03T15:02:40Z,3932726415,212,7.6,3932726417,213,3.0,3932726409,56,Back,3932726411,140,27.1,3932726413,141,93.3,,,,,,,,,,f0m3ncnvrrrj3wcgzrz7ja44q,Nerea Nevado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488835325,16,1,1,1,16,1azk57wev30h044w949j46kpu,0,27.3,94.5,2022-12-03T15:02:40.049Z,2022-12-03T15:02:43Z,3932726621,140,78.9,3932726623,141,83.8,3932726627,213,6.1,3932726619,56,Left,3932726625,212,54.7,3932726617,155,,3932726629,1,,,,,85vgjvamflqyzs4ov1fnaai95,Bibiane Schulze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488835349,18,49,1,1,20,4vvf3sulx3a61fiyaarjdndjs,1,5.1,17.2,2022-12-03T15:02:44.387Z,2022-12-03T15:02:44Z,,,,,,,,,,,,,,,,,,,,,,,,,51t40jr0wwgmuya85pnhjgx2i,Lauren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488835507,19,2,1,1,22,4vvf3sulx3a61fiyaarjdndjs,1,3.9,12.5,2022-12-03T15:02:46.308Z,2022-12-03T15:02:57Z,3932727523,56,Right,3932727521,1,,3932727527,141,3.1,3932727519,7,ergobfal6ny5w6xy1hsixrdhw,3932727525,140,52.0,,,,,,,,,,51t40jr0wwgmuya85pnhjgx2i,Lauren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488835501,17,55,1,1,22,1azk57wev30h044w949j46kpu,1,57.1,95.6,2022-12-03T15:02:46.309Z,2022-12-03T15:19:54Z,3932727569,189,,,,,,,,,,,,,,,,,,,,,,,85vgjvamflqyzs4ov1fnaai95,Bibiane Schulze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488835589,18,1,1,1,38,1azk57wev30h044w949j46kpu,1,44.5,94.8,2022-12-03T15:03:01.985Z,2022-12-03T15:03:04Z,3932727995,212,17.5,3932727983,56,Back,3932727977,5,,3932727979,241,,3932727991,141,69.1,3932727987,140,43.6,3932727997,213,4.7,,,,85vgjvamflqyzs4ov1fnaai95,Bibiane Schulze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488835641,19,1,1,1,40,1azk57wev30h044w949j46kpu,1,43.4,68.1,2022-12-03T15:03:04.577Z,2022-12-03T15:03:09Z,3932728233,56,Back,3932728247,213,3.1,3932728241,141,68.1,3932728237,140,26.9,3932728245,212,17.3,,,,,,,,,,f2wy9lcvcg47ufsat67mdf0et,Marta Unzué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488835665,20,1,1,1,45,1azk57wev30h044w949j46kpu,1,30.3,63.4,2022-12-03T15:03:09.457Z,2022-12-03T15:03:11Z,3932728369,140,33.6,3932728371,141,81.7,3932728373,212,12.9,3932728367,56,Back,3932728375,213,1.3,,,,,,,,,,si7seewiwpo5s7yi3jbxuo2y,Oihane Valdezate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488835707,21,1,1,1,48,1azk57wev30h044w949j46kpu,0,42.3,80.9,2022-12-03T15:03:11.888Z,2022-12-03T15:03:15Z,3932728617,56,Center,3932728629,1,,3932728625,212,52.4,3932728627,213,6.1,3932728621,140,90.9,3932728623,141,63.4,,,,,,,85vgjvamflqyzs4ov1fnaai95,Bibiane Schulze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488835711,20,49,1,1,51,4vvf3sulx3a61fiyaarjdndjs,1,7.3,40.6,2022-12-03T15:03:15.508Z,2022-12-03T15:03:15Z,,,,,,,,,,,,,,,,,,,,,,,,,77pobry4mbh5wojka1ikgty7e,Paola Ulloa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488835933,21,1,1,2,0,4vvf3sulx3a61fiyaarjdndjs,1,9.6,48.8,2022-12-03T15:03:24.595Z,2022-12-03T15:03:29Z,3932729539,140,7.3,3932729543,212,4.4,3932729537,56,Back,3932729541,141,43.4,3932729547,213,4.1,,,,,,,,,,77pobry4mbh5wojka1ikgty7e,Paola Ulloa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488835973,22,1,1,2,5,4vvf3sulx3a61fiyaarjdndjs,0,13.2,44.2,2022-12-03T15:03:29.652Z,2022-12-03T15:03:33Z,3932729743,155,,3932729755,1,,3932729745,56,Center,3932729753,213,0.2,3932729749,141,57.9,3932729747,140,57.4,3932729751,212,47.3,,,,51t40jr0wwgmuya85pnhjgx2i,Lauren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488836001,22,1,1,2,9,1azk57wev30h044w949j46kpu,1,40.6,43.9,2022-12-03T15:03:33.697Z,2022-12-03T15:03:45Z,3932729911,3,,3932729917,141,41.9,3932729921,213,6.1,3932729915,140,46.2,3932729919,212,6.0,3932729913,56,Back,,,,,,,alcmg8hi95r5q7etrck1uyusq,Naroa Uriarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488836005,23,49,1,2,10,1azk57wev30h044w949j46kpu,1,49.4,37.4,2022-12-03T15:03:34.696Z,2022-12-03T15:03:35Z,,,,,,,,,,,,,,,,,,,,,,,,,1jepco4u9frbnmu5lyotlgu8k,Mariana Cerro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488836021,24,1,1,2,11,1azk57wev30h044w949j46kpu,1,53.8,30.6,2022-12-03T15:03:35.217Z,2022-12-03T15:03:37Z,3932730041,141,5.5,3932730043,212,17.1,3932730037,56,Right,3932730045,213,4.8,3932730039,140,54.9,,,,,,,,,,1jepco4u9frbnmu5lyotlgu8k,Mariana Cerro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488836023,25,61,1,2,13,1azk57wev30h044w949j46kpu,0,54.9,5.2,2022-12-03T15:03:37.105Z,2022-12-03T15:03:37Z,3932730061,56,Right,,,,,,,,,,,,,,,,,,,,,,2lh6bupkrijpm9n916446nbop,Oihane Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488836047,23,5,1,2,13,4vvf3sulx3a61fiyaarjdndjs,1,48.6,101.8,2022-12-03T15:03:37.139Z,2022-12-03T15:03:39Z,3932730179,56,Back,3932730181,347,,3932730201,233,26,,,,,,,,,,,,,,,,51t40jr0wwgmuya85pnhjgx2i,Lauren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488836035,26,5,1,2,13,1azk57wev30h044w949j46kpu,0,51.4,-1.8,2022-12-03T15:03:37.139Z,2022-12-03T15:19:44Z,3932730127,347,,3932730223,233,23,3932730125,56,Right,,,,,,,,,,,,,,,,2lh6bupkrijpm9n916446nbop,Oihane Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488836235,24,1,1,2,24,4vvf3sulx3a61fiyaarjdndjs,1,53.3,100,2022-12-03T15:03:48.803Z,2022-12-03T15:03:53Z,3932731155,213,6.0,3932731145,107,,3932731153,212,17.0,3932731149,140,68.8,3932731147,56,Left,3932731151,141,94.5,,,,,,,5onfamqh0uteez2wtx463dknp,Laura Domínguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488836243,25,61,1,2,29,4vvf3sulx3a61fiyaarjdndjs,0,68.8,94.5,2022-12-03T15:03:53.427Z,2022-12-03T15:03:53Z,3932731191,56,Left,,,,,,,,,,,,,,,,,,,,,,a88r8d1jd5r928pvskginyiqy,R. Kundananji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488836261,27,1,1,2,30,1azk57wev30h044w949j46kpu,1,33.9,9.5,2022-12-03T15:03:54.209Z,2022-12-03T15:03:55Z,3932731273,56,Back,3932731281,213,2.4,3932731275,140,30.3,3932731279,212,5.1,3932731271,155,,3932731277,141,14.6,,,,,,,2lh6bupkrijpm9n916446nbop,Oihane Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488836275,28,1,1,2,31,1azk57wev30h044w949j46kpu,1,28.3,12.9,2022-12-03T15:03:55.120Z,2022-12-03T15:03:55Z,3932731365,212,6.2,3932731359,56,Back,3932731363,141,12.9,3932731361,140,34.2,3932731357,3,,3932731367,213,0.0,,,,,,,alcmg8hi95r5q7etrck1uyusq,Naroa Uriarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488836287,29,1,1,2,31,1azk57wev30h044w949j46kpu,0,33.7,12.5,2022-12-03T15:03:55.857Z,2022-12-03T15:03:56Z,3932731415,140,35.2,3932731421,213,4.9,3932731419,212,10.0,3932731413,56,Back,3932731417,141,0.0,,,,,,,,,,1jepco4u9frbnmu5lyotlgu8k,Mariana Cerro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488836313,26,5,1,2,32,4vvf3sulx3a61fiyaarjdndjs,1,66.2,101.7,2022-12-03T15:03:56.323Z,2022-12-03T15:19:45Z,3932731495,56,Left,3932731497,347,,3932731511,233,30,,,,,,,,,,,,,,,,a88r8d1jd5r928pvskginyiqy,R. Kundananji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488836297,30,5,1,2,32,1azk57wev30h044w949j46kpu,0,33.8,-1.7,2022-12-03T15:03:56.323Z,2022-12-03T15:03:59Z,3932731469,347,,3932731527,233,26,3932731467,56,Back,,,,,,,,,,,,,,,,1jepco4u9frbnmu5lyotlgu8k,Mariana Cerro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488836445,27,1,1,2,42,4vvf3sulx3a61fiyaarjdndjs,1,67.5,100,2022-12-03T15:04:06.131Z,2022-12-03T15:04:07Z,3932732093,56,Left,3932732095,140,70.0,3932732101,213,5.2,3932732099,212,5.8,3932732091,107,,3932732097,141,93.8,,,,,,,5onfamqh0uteez2wtx463dknp,Laura Domínguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488836455,28,1,1,2,43,4vvf3sulx3a61fiyaarjdndjs,0,70.2,93.8,2022-12-03T15:04:07.124Z,2022-12-03T15:51:43Z,3932732159,212,8.3,3932903949,156,,3932732155,140,62.4,3932732157,141,95.9,3932732153,56,Left,3932732161,213,3.0,,,,,,,e4glbrjataxggtxf953n1jsnp,G. Chanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488836465,29,43,1,2,44,4vvf3sulx3a61fiyaarjdndjs,1,0,0,2022-12-03T15:04:08.388Z,2022-12-03T15:51:41Z,3932903931,144,49,,,,,,,,,,,,,,,,,,,,,,e4glbrjataxggtxf953n1jsnp,G. Chanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488836491,31,49,1,2,45,1azk57wev30h044w949j46kpu,1,40.9,7.4,2022-12-03T15:04:09.841Z,2022-12-03T15:04:10Z,,,,,,,,,,,,,,,,,,,,,,,,,88cflr7hnw1o3ej6y3wsj5p0p,Ane Azkona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
