id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,keyPass,qualifier/11/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,assist,qualifier/8/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2521360259,153,5,1,23,26,1azk57wev30h044w949j46kpu,0,29.6,-1,2023-03-18T11:24:19.050Z,2023-03-18T13:01:21Z,4104359283,347,,4104359281,56,Back,4104359435,233,275,,,,,,,,,,,,,,,,1jepco4u9frbnmu5lyotlgu8k,Mariana Cerro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521360281,275,5,1,23,26,4vvf3sulx3a61fiyaarjdndjs,1,70.4,101,2023-03-18T11:24:19.050Z,2023-03-18T11:24:23Z,4104359405,233,153,4104359397,56,Left,4104359399,347,,,,,,,,,,,,,,,,,ergobfal6ny5w6xy1hsixrdhw,Lucía Pardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521360291,276,1,1,23,30,4vvf3sulx3a61fiyaarjdndjs,1,71.2,100,2023-03-18T11:24:22.841Z,2023-03-18T11:24:24Z,4104359447,213,4.5,4104359443,141,85.0,4104359439,56,Left,4104359441,140,68.6,4104359437,107,,4104359445,212,11.2,,,,,,,5onfamqh0uteez2wtx463dknp,Laura Domínguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521360295,277,50,1,23,32,4vvf3sulx3a61fiyaarjdndjs,1,68.1,87,2023-03-18T11:24:24.490Z,2023-03-18T11:24:26Z,4104359463,286,,4104359459,56,Left,4104359547,233,154,,,,,,,,,,,,,,,,cyqlcyzogla6wql5pms4i02d,F. Bonsegundo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521360307,154,7,1,23,32,1azk57wev30h044w949j46kpu,0,31.9,13,2023-03-18T11:24:24.491Z,2023-03-18T11:24:26Z,4104359527,285,,4104359525,56,Back,4104359537,233,277,,,,,,,,,,,,,,,,1jepco4u9frbnmu5lyotlgu8k,Mariana Cerro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521360347,278,1,1,23,36,4vvf3sulx3a61fiyaarjdndjs,1,59.4,86,2023-03-18T11:24:28.522Z,2023-03-18T11:24:56Z,4104359717,56,Back,4104359727,1,,4104359723,212,40.6,4104359725,213,4.2,4104359721,141,33.0,4104359719,140,41.6,,,,,,,cyqlcyzogla6wql5pms4i02d,F. Bonsegundo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521360363,279,1,1,23,39,4vvf3sulx3a61fiyaarjdndjs,1,45.5,30.3,2023-03-18T11:24:31.609Z,2023-03-18T13:06:55Z,4104359839,141,7.0,4104359837,140,57.9,4104359835,56,Right,4104359843,213,5.4,4104359841,212,20.5,,,,,,,,,,z2pihtvpr5ei4ip9z9jtqn6x,A. Cometti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521360415,280,1,1,23,42,4vvf3sulx3a61fiyaarjdndjs,1,61,6.4,2023-03-18T11:24:34.281Z,2023-03-18T11:24:59Z,4104360089,141,13.8,4104360085,56,Right,4104360093,213,2.6,4104360087,140,52.2,4104360091,212,10.5,,,,,,,,,,5z6z0sw5jlr432mdo2yu5riay,Itziar Pinillos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521360421,281,1,1,23,47,4vvf3sulx3a61fiyaarjdndjs,1,50.4,12.3,2023-03-18T11:24:39.449Z,2023-03-18T11:25:06Z,4104360125,141,31.0,4104360129,213,1.5,4104360127,212,12.8,4104360121,56,Center,4104360123,140,51.5,,,,,,,,,,1zlt1xabh07byc3u8oid9gdn8,Sandra Villafañe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521360479,282,1,1,23,49,4vvf3sulx3a61fiyaarjdndjs,1,42.9,37.3,2023-03-18T11:24:41.177Z,2023-03-18T11:24:47Z,4104360377,213,1.1,4104360373,141,77.5,4104360369,56,Center,4104360371,140,55.1,4104360375,212,30.2,,,,,,,,,,z2pihtvpr5ei4ip9z9jtqn6x,A. Cometti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521360507,283,1,1,23,58,4vvf3sulx3a61fiyaarjdndjs,1,60.1,7.4,2023-03-18T11:24:50.329Z,2023-03-18T11:25:05Z,4104360505,213,0.3,4104360503,212,15.7,4104360501,141,14.7,4104360497,56,Right,4104360499,140,74.3,,,,,,,,,,1zlt1xabh07byc3u8oid9gdn8,Sandra Villafañe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521360511,284,61,1,23,58,4vvf3sulx3a61fiyaarjdndjs,0,74,12.8,2023-03-18T11:24:50.834Z,2023-03-18T13:19:22Z,4104360523,56,Right,,,,,,,,,,,,,,,,,,,,,,1g7gyw5fbuujomrqso7fzajxm,Aída Esteve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521360517,155,1,1,23,59,1azk57wev30h044w949j46kpu,1,27.6,74.7,2023-03-18T11:24:51.291Z,2023-03-18T11:24:52Z,4104360549,56,Back,4104360557,213,1.0,4104360553,141,85.1,4104360551,140,32.0,4104360555,212,8.4,,,,,,,,,,3jsqviuejf6t4u53cdgbeix62,Irene Oguiza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521360539,156,1,1,24,0,1azk57wev30h044w949j46kpu,1,32,85.1,2023-03-18T11:24:52.491Z,2023-03-18T11:24:54Z,4104360643,213,3.4,4104360641,212,13.2,4104360635,56,Back,4104360637,140,19.7,4104360639,141,81.0,,,,,,,,,,ak7rstu77leltpt7c104ca4q2,Peke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521360541,157,49,1,24,2,1azk57wev30h044w949j46kpu,1,19.7,81,2023-03-18T11:24:54.491Z,2023-03-18T11:24:54Z,,,,,,,,,,,,,,,,,,,,,,,,,er787gw0uh9wwlo98tzsc83qh,Eunate Arraiza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521360575,158,1,1,24,2,1azk57wev30h044w949j46kpu,1,19.7,81,2023-03-18T11:24:54.621Z,2023-03-18T11:25:00Z,4104360829,157,,4104360841,1,,4104360837,212,21.2,4104360833,140,39.9,4104360835,141,79.5,4104360831,56,Back,4104360839,213,6.2,,,,er787gw0uh9wwlo98tzsc83qh,Eunate Arraiza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521360577,159,61,1,24,7,1azk57wev30h044w949j46kpu,0,36.9,97.5,2023-03-18T11:25:00.012Z,2023-03-18T11:25:00Z,4104360847,56,Back,,,,,,,,,,,,,,,,,,,,,,bows51pg0h4042274cvzwtmcq,Paula Arana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521360605,160,5,1,24,9,1azk57wev30h044w949j46kpu,0,37.1,101.2,2023-03-18T11:25:01.292Z,2023-03-18T11:25:05Z,4104361077,233,285,4104360951,347,,4104360949,56,Back,,,,,,,,,,,,,,,,bows51pg0h4042274cvzwtmcq,Paula Arana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521360627,285,5,1,24,9,4vvf3sulx3a61fiyaarjdndjs,1,62.9,-1.2,2023-03-18T11:25:01.292Z,2023-03-18T13:01:22Z,4104361053,56,Right,4104361073,233,160,4104361055,347,,,,,,,,,,,,,,,,,1g7gyw5fbuujomrqso7fzajxm,Aída Esteve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521360653,286,1,1,24,14,4vvf3sulx3a61fiyaarjdndjs,1,61.6,0,2023-03-18T11:25:06.601Z,2023-03-18T11:25:08Z,4104361211,213,2.1,4104361201,107,,4104361209,212,22.3,4104361205,140,51.3,4104361213,1,,4104361207,141,28.5,4104361203,56,Center,,,,5z6z0sw5jlr432mdo2yu5riay,Itziar Pinillos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521360661,287,1,1,24,16,4vvf3sulx3a61fiyaarjdndjs,1,51.3,28.2,2023-03-18T11:25:08.617Z,2023-03-18T11:25:10Z,4104361275,212,20.6,4104361277,213,0.9,4104361269,56,Center,4104361273,141,52.8,4104361271,140,62.7,,,,,,,,,,z2pihtvpr5ei4ip9z9jtqn6x,A. Cometti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521360681,288,1,1,24,18,4vvf3sulx3a61fiyaarjdndjs,1,62.6,53.7,2023-03-18T11:25:10.169Z,2023-03-18T11:25:13Z,4104361363,56,Center,4104361367,141,41.3,4104361371,213,5.7,4104361365,140,74.4,4104361369,212,15.0,,,,,,,,,,cyqlcyzogla6wql5pms4i02d,F. Bonsegundo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521360691,289,1,1,24,21,4vvf3sulx3a61fiyaarjdndjs,1,67,37.3,2023-03-18T11:25:13.481Z,2023-03-18T11:25:15Z,4104361417,140,66.5,4104361419,141,65.1,4104361423,213,1.6,4104361421,212,18.9,4104361415,56,Center,,,,,,,,,,ergobfal6ny5w6xy1hsixrdhw,Lucía Pardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521360701,290,1,1,24,23,4vvf3sulx3a61fiyaarjdndjs,1,64.3,73.9,2023-03-18T11:25:15.593Z,2023-03-18T11:25:17Z,4104361481,213,6.1,4104361479,212,13.5,4104361475,140,77.0,4104361477,141,71.1,4104361473,56,Center,,,,,,,,,,3iangrthyltpl31m4v1qkgn2t,Mônica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521360705,291,3,1,24,25,4vvf3sulx3a61fiyaarjdndjs,0,74.7,65.2,2023-03-18T11:25:17.529Z,2023-03-18T11:27:17Z,4104361535,286,,4104361497,56,Center,4104363299,233,161,,,,,,,,,,,,,,,,cyqlcyzogla6wql5pms4i02d,F. Bonsegundo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521360715,161,7,1,24,25,1azk57wev30h044w949j46kpu,1,25.3,34.8,2023-03-18T11:25:17.530Z,2023-03-18T11:26:19Z,4104361527,285,,4104363291,233,291,4104361525,56,Back,,,,,,,,,,,,,,,,3nmk8e4y0vu8ov2whpdannnkk,Naia Landaluze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521361453,304,61,1,24,26,4vvf3sulx3a61fiyaarjdndjs,1,75.5,71.2,2023-03-18T11:25:19.102Z,2023-03-18T11:27:15Z,4104365211,56,Center,,,,,,,,,,,,,,,,,,,,,,cyqlcyzogla6wql5pms4i02d,F. Bonsegundo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521360721,292,1,1,24,27,4vvf3sulx3a61fiyaarjdndjs,0,73.6,58.1,2023-03-18T11:25:19.195Z,2023-03-18T12:01:58Z,4104365519,212,5.4,4104365521,213,1.2,4104365517,141,65.5,4104361549,56,Center,4104365515,140,75.4,,,,,,,,,,ergobfal6ny5w6xy1hsixrdhw,Lucía Pardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521360727,162,1,1,24,27,1azk57wev30h044w949j46kpu,1,30.8,48.2,2023-03-18T11:25:19.739Z,2023-03-18T11:25:21Z,4104361585,141,31.6,4104361581,56,Back,4104361587,212,11.4,4104361583,140,29.1,4104361589,213,4.6,,,,,,,,,,3jsqviuejf6t4u53cdgbeix62,Irene Oguiza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521360729,163,49,1,24,28,1azk57wev30h044w949j46kpu,1,29.1,31.6,2023-03-18T11:25:20.892Z,2023-03-18T11:25:21Z,,,,,,,,,,,,,,,,,,,,,,,,,1jepco4u9frbnmu5lyotlgu8k,Mariana Cerro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521360737,164,1,1,24,29,1azk57wev30h044w949j46kpu,1,29.1,31.6,2023-03-18T11:25:21.419Z,2023-03-18T11:25:22Z,4104361625,212,5.8,4104361627,213,0.4,4104361619,56,Back,4104361623,141,34.6,4104361621,140,34.3,,,,,,,,,,1jepco4u9frbnmu5lyotlgu8k,Mariana Cerro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521360749,165,1,1,24,30,1azk57wev30h044w949j46kpu,1,34.3,34.6,2023-03-18T11:25:22.555Z,2023-03-18T11:25:24Z,4104361717,213,3.1,4104361713,141,35.3,4104361711,140,24.3,4104361709,56,Back,4104361715,212,10.5,,,,,,,,,,eb1k3xi1oy9c5xkc30fgodg4,Clara Pinedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521360767,166,1,1,24,31,1azk57wev30h044w949j46kpu,1,22.6,33.7,2023-03-18T11:25:24.091Z,2023-03-18T11:25:26Z,4104361791,213,2.5,4104361787,141,47.0,4104361783,56,Back,4104361785,140,10.3,4104361789,212,15.8,,,,,,,,,,3nmk8e4y0vu8ov2whpdannnkk,Naia Landaluze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521360799,167,1,1,24,34,1azk57wev30h044w949j46kpu,1,9.3,48.4,2023-03-18T11:25:26.539Z,2023-03-18T11:25:31Z,4104361935,141,87.5,4104361937,212,30.1,4104361931,56,Back,4104361933,140,22.8,4104361939,213,1.1,,,,,,,,,,6nx2fpsn1549tqew7098csqg9,Sun Quiñones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521360811,168,1,1,24,39,1azk57wev30h044w949j46kpu,1,25.1,96.2,2023-03-18T11:25:31.723Z,2023-03-18T11:25:34Z,4104361989,157,,4104361993,140,43.7,4104361997,212,19.5,4104362001,1,,4104361995,141,97.1,4104361991,56,Back,4104361999,213,0.0,,,,er787gw0uh9wwlo98tzsc83qh,Eunate Arraiza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521360845,169,1,1,24,42,1azk57wev30h044w949j46kpu,1,43.2,94.1,2023-03-18T11:25:34.379Z,2023-03-18T11:25:44Z,4104362179,212,13.0,4104362181,213,5.8,4104362175,140,54.0,4104362173,56,Left,4104362177,141,84.9,,,,,,,,,,ak7rstu77leltpt7c104ca4q2,Peke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521360847,170,4,1,24,50,1azk57wev30h044w949j46kpu,1,64,90.5,2023-03-18T11:25:43.033Z,2023-03-18T11:25:44Z,4104362195,233,293,4104362187,56,Left,4104362191,265,,4104362189,152,,4104362185,13,,4104362193,286,,,,,,,,3jsqviuejf6t4u53cdgbeix62,Irene Oguiza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521360843,293,4,1,24,50,4vvf3sulx3a61fiyaarjdndjs,0,36,9.5,2023-03-18T11:25:43.034Z,2023-03-18T11:25:44Z,4104362163,13,,4104362167,152,,4104362169,265,,4104362171,285,,4104362201,233,170,4104362165,56,Back,,,,,,,31q50ese977zfgiwi9bc1ehre,Ana González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521361131,171,1,1,25,32,1azk57wev30h044w949j46kpu,0,66.1,89.1,2023-03-18T11:26:24.956Z,2023-03-18T11:26:28Z,4104363561,56,Center,4104363553,2,,4104363557,155,,4104363569,213,5.6,4104363565,141,49.0,4104363563,140,95.1,4104363567,212,40.9,4104363559,152,,eb1k3xi1oy9c5xkc30fgodg4,Clara Pinedo,4104363571,1,4104363555,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521361141,294,52,1,25,37,4vvf3sulx3a61fiyaarjdndjs,1,5.9,56.7,2023-03-18T11:26:29.273Z,2023-03-18T11:26:29Z,,,,,,,,,,,,,,,,,,,,,,,,,77pobry4mbh5wojka1ikgty7e,Paola Ulloa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521361181,295,1,1,25,40,4vvf3sulx3a61fiyaarjdndjs,0,12.9,57.9,2023-03-18T11:26:33.065Z,2023-03-18T11:26:34Z,4104363777,212,32.7,4104363773,140,43.3,4104363769,199,,4104363771,56,Back,4104363781,1,,4104363779,213,0.2,4104363775,141,68.4,,,,77pobry4mbh5wojka1ikgty7e,Paola Ulloa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521361191,172,49,1,25,44,1azk57wev30h044w949j46kpu,1,60.7,32.9,2023-03-18T11:26:36.555Z,2023-03-18T11:26:36Z,,,,,,,,,,,,,,,,,,,,,,,,,88cflr7hnw1o3ej6y3wsj5p0p,Ane Azkona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521361211,173,1,1,25,44,1azk57wev30h044w949j46kpu,0,60.7,32.9,2023-03-18T11:26:36.684Z,2023-03-18T11:26:40Z,4104363965,1,,4104363953,157,,4104363961,212,44.9,4104363957,140,97.4,4104363955,56,Right,4104363959,141,0.0,4104363963,213,5.7,,,,88cflr7hnw1o3ej6y3wsj5p0p,Ane Azkona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521361215,174,5,1,25,48,1azk57wev30h044w949j46kpu,0,95.2,-1.5,2023-03-18T11:26:40.651Z,2023-03-18T11:26:46Z,4104363971,56,Right,4104363973,347,,4104364203,233,296,,,,,,,,,,,,,,,,88cflr7hnw1o3ej6y3wsj5p0p,Ane Azkona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521361255,296,5,1,25,48,4vvf3sulx3a61fiyaarjdndjs,1,4.8,101.5,2023-03-18T11:26:40.651Z,2023-03-18T13:01:22Z,4104364157,347,,4104364183,233,174,4104364155,56,Back,,,,,,,,,,,,,,,,3iangrthyltpl31m4v1qkgn2t,Mônica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521361311,297,1,1,26,2,4vvf3sulx3a61fiyaarjdndjs,1,6.3,100,2023-03-18T11:26:55.113Z,2023-03-18T11:26:56Z,4104364463,141,85.9,4104364467,213,5.2,4104364459,56,Back,4104364461,140,11.8,4104364457,107,,4104364465,212,12.2,,,,,,,3iangrthyltpl31m4v1qkgn2t,Mônica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521361321,298,1,1,26,4,4vvf3sulx3a61fiyaarjdndjs,1,11.5,85.4,2023-03-18T11:26:56.265Z,2023-03-18T11:26:57Z,4104364497,56,Back,4104364501,141,91.5,4104364505,213,2.0,4104364503,212,4.5,4104364499,140,9.8,,,,,,,,,,cyqlcyzogla6wql5pms4i02d,F. Bonsegundo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521361331,299,1,1,26,4,4vvf3sulx3a61fiyaarjdndjs,1,9.8,91.5,2023-03-18T11:26:56.985Z,2023-03-18T11:26:58Z,4104364545,212,8.7,4104364539,56,Back,4104364547,213,4.8,4104364541,140,10.9,4104364543,141,78.8,,,,,,,,,,3iangrthyltpl31m4v1qkgn2t,Mônica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521361349,300,1,1,26,5,4vvf3sulx3a61fiyaarjdndjs,1,10.9,78.8,2023-03-18T11:26:57.945Z,2023-03-18T11:26:59Z,4104364635,213,1.0,4104364627,56,Back,4104364629,140,14.4,4104364633,212,6.9,4104364631,141,87.4,,,,,,,,,,cyqlcyzogla6wql5pms4i02d,F. Bonsegundo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521361367,301,1,1,26,7,4vvf3sulx3a61fiyaarjdndjs,1,13.6,88.9,2023-03-18T11:26:59.642Z,2023-03-18T11:27:02Z,4104364751,212,9.6,4104364747,140,21.7,4104364743,157,,4104364755,1,,4104364749,141,95.4,4104364753,213,0.5,4104364745,56,Back,,,,5onfamqh0uteez2wtx463dknp,Laura Domínguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521361381,302,1,1,26,10,4vvf3sulx3a61fiyaarjdndjs,0,23.2,95.6,2023-03-18T11:27:02.377Z,2023-03-18T11:27:03Z,4104364797,56,Back,4104364805,213,2.8,4104364799,140,11.1,4104364803,212,13.4,4104364801,141,100.0,,,,,,,,,,a88r8d1jd5r928pvskginyiqy,R. Kundananji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521361525,175,5,1,26,10,1azk57wev30h044w949j46kpu,1,86.6,-1.6,2023-03-18T11:27:02.667Z,2023-03-18T11:27:26Z,4104365543,56,Right,4104365551,233,303,4104365545,347,,,,,,,,,,,,,,,,,1jepco4u9frbnmu5lyotlgu8k,Mariana Cerro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521361383,303,5,1,26,10,4vvf3sulx3a61fiyaarjdndjs,0,13.4,101.6,2023-03-18T11:27:02.667Z,2023-03-18T13:01:22Z,4104365559,233,175,4104364813,347,,4104364811,56,Back,,,,,,,,,,,,,,,,a88r8d1jd5r928pvskginyiqy,R. Kundananji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521361589,176,1,1,26,34,1azk57wev30h044w949j46kpu,0,90.6,0,2023-03-18T11:27:26.459Z,2023-03-18T13:19:50Z,4104365789,212,25.2,4104365781,107,,4104365785,140,91.9,4104365793,1,,4104365783,56,Center,4104365787,141,35.6,4104365791,213,1.5,,,,3nmk8e4y0vu8ov2whpdannnkk,Naia Landaluze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521361579,305,61,1,26,38,4vvf3sulx3a61fiyaarjdndjs,1,7.2,63.4,2023-03-18T11:27:30.785Z,2023-03-18T13:19:40Z,4104365737,56,Back,,,,,,,,,,,,,,,,,,,,,,31q50ese977zfgiwi9bc1ehre,Ana González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521361593,177,15,1,26,41,1azk57wev30h044w949j46kpu,1,94.1,31,2023-03-18T11:27:33.211Z,2023-03-18T11:27:48Z,4104366397,100,,4104366035,82,,4104366389,103,19,4104366401,147,41.0,4104366399,146,97.5,4104366387,102,48.5,4104366403,230,98.9,4104366031,72,,3jsqviuejf6t4u53cdgbeix62,Irene Oguiza,4104365805,63,4104366405,231,45.3,4104365807,56,4104366391,215,4104366029,160,4104366393,328,,4104366043,233,,,,4104366385,78,,Center,,,306,4104366395,458,,,,
2521361607,306,10,1,26,41,4vvf3sulx3a61fiyaarjdndjs,1,7.2,63.4,2023-03-18T11:27:33.311Z,2023-03-18T11:27:40Z,4104366055,233,177,4104365849,56,Back,4104365847,94,,,,,,,,,,,,,,,,,31q50ese977zfgiwi9bc1ehre,Ana González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521361625,178,6,1,26,42,1azk57wev30h044w949j46kpu,1,93.4,33.8,2023-03-18T11:27:34.796Z,2023-03-18T13:11:10Z,4104365905,75,,4104365903,56,Center,4104365957,233,307,,,,,,,,,,,,,,,,3jsqviuejf6t4u53cdgbeix62,Irene Oguiza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521361631,307,6,1,26,42,4vvf3sulx3a61fiyaarjdndjs,0,6.6,66.2,2023-03-18T11:27:34.796Z,2023-03-18T13:01:42Z,4104365933,56,Back,4104365935,73,,4104365963,233,178,,,,,,,,,,,,,,,,31q50ese977zfgiwi9bc1ehre,Ana González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521361891,179,1,1,27,17,1azk57wev30h044w949j46kpu,0,99.5,0.5,2023-03-18T11:28:09.628Z,2023-03-18T11:28:13Z,4104367245,155,,4104367241,2,,4104367253,141,50.7,4104367257,213,1.7,4104367249,56,Center,4104367255,212,34.6,4104367259,1,,4104367247,223,,er787gw0uh9wwlo98tzsc83qh,Eunate Arraiza,4104367243,6,4104367251,140,94.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521361963,308,12,1,27,23,4vvf3sulx3a61fiyaarjdndjs,1,6.1,41,2023-03-18T11:28:15.240Z,2023-03-18T11:28:19Z,4104367585,141,18.3,4104367583,140,23.6,4104367587,212,24.0,4104367581,56,Back,4104367589,213,5.6,,,,,,,,,,cyqlcyzogla6wql5pms4i02d,F. Bonsegundo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521361959,180,1,1,27,25,1azk57wev30h044w949j46kpu,0,83.2,83.6,2023-03-18T11:28:18.076Z,2023-03-18T11:28:19Z,4104367561,213,5.7,4104367557,141,75.8,4104367553,56,Center,4104367555,140,90.6,4104367559,212,9.4,4104367563,1,,4104367551,157,,,,,f2wy9lcvcg47ufsat67mdf0et,Marta Unzué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521361967,309,49,1,27,26,4vvf3sulx3a61fiyaarjdndjs,1,15.1,22.8,2023-03-18T11:28:19.064Z,2023-03-18T11:28:19Z,,,,,,,,,,,,,,,,,,,,,,,,,cyqlcyzogla6wql5pms4i02d,F. Bonsegundo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521361995,310,1,1,27,27,4vvf3sulx3a61fiyaarjdndjs,1,14.5,21.9,2023-03-18T11:28:19.416Z,2023-03-18T11:28:24Z,4104367755,56,Back,4104367763,213,6.3,4104367759,141,21.8,4104367757,140,28.3,4104367761,212,14.5,,,,,,,,,,cyqlcyzogla6wql5pms4i02d,F. Bonsegundo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521361997,311,61,1,27,32,4vvf3sulx3a61fiyaarjdndjs,0,37.3,22.2,2023-03-18T11:28:24.280Z,2023-03-18T11:28:24Z,4104367767,56,Back,,,,,,,,,,,,,,,,,,,,,,ergobfal6ny5w6xy1hsixrdhw,Lucía Pardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521362019,181,49,1,27,36,1azk57wev30h044w949j46kpu,1,58.5,70.7,2023-03-18T11:28:29.035Z,2023-03-18T11:28:29Z,,,,,,,,,,,,,,,,,,,,,,,,,eb1k3xi1oy9c5xkc30fgodg4,Clara Pinedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521362023,182,1,1,27,37,1azk57wev30h044w949j46kpu,0,58.5,70.7,2023-03-18T11:28:29.468Z,2023-03-18T11:28:30Z,4104367881,140,77.5,4104367879,56,Left,4104367889,1,,4104367885,212,21.1,4104367887,213,0.3,4104367883,141,80.9,4104367877,157,,,,,eb1k3xi1oy9c5xkc30fgodg4,Clara Pinedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521362029,312,49,1,27,38,4vvf3sulx3a61fiyaarjdndjs,1,20.4,7.1,2023-03-18T11:28:30.695Z,2023-03-18T11:28:30Z,,,,,,,,,,,,,,,,,,,,,,,,,z2pihtvpr5ei4ip9z9jtqn6x,A. Cometti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521362059,313,4,1,27,40,4vvf3sulx3a61fiyaarjdndjs,1,24.7,15.6,2023-03-18T11:28:33.063Z,2023-03-18T11:28:34Z,4104368057,285,,4104368051,294,,4104368053,56,Back,4104368049,13,,4104368055,152,,4104368075,233,183,,,,,,,z2pihtvpr5ei4ip9z9jtqn6x,A. Cometti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
