id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/12/value,qualifier/14/value,assist,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value
2551122595,225,1,1,22,56,bxlqcsb8ylen7lng9qy50eoq5,1,62.5,100,2023-05-19T18:23:09.243Z,2023-05-19T18:23:13Z,4290396449,141,88.9,4290396443,107,,4290396453,213,4.9,4290396445,56,Left,4290396451,212,8.9,4290396447,140,64.2,,,,,,,9x6jbuibbl7ysh0oovghyw4id,Débora García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551122623,226,3,1,23,0,bxlqcsb8ylen7lng9qy50eoq5,1,69,80,2023-05-19T18:23:13.580Z,2023-05-19T18:23:15Z,4290396591,233,237,4290396571,286,,4290396569,56,Left,,,,,,,,,,,,,,,,d71c1o7e1t448gemysrgisj8q,Inma Gabarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551122601,237,45,1,23,0,cd1ottifbgcfrn6pdrdpwt7z0,0,31,20,2023-05-19T18:23:13.580Z,2023-05-19T18:23:15Z,4290396467,56,Back,4290396469,285,,4290396615,233,226,,,,,,,,,,,,,,,,5w3y2f2ydr2ecq90cdzbn6ns9,Anna Torrodà,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551122643,227,1,1,23,1,bxlqcsb8ylen7lng9qy50eoq5,1,73.6,75,2023-05-19T18:23:14.716Z,2023-05-19T18:23:16Z,4290396703,140,67.6,4290396701,56,Center,4290396707,212,14.6,4290396709,213,4.3,4290396705,141,55.7,,,,,,,,,,d71c1o7e1t448gemysrgisj8q,Inma Gabarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551122673,228,1,1,23,3,bxlqcsb8ylen7lng9qy50eoq5,1,67.6,55.7,2023-05-19T18:23:16.476Z,2023-05-19T18:23:17Z,4290396887,213,5.9,4290396879,56,Center,4290396881,140,75.2,4290396885,212,8.7,4290396883,141,50.6,,,,,,,,,,bixjzl99gkes918s5gbndtwwl,K. Cahynová,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551122697,229,1,1,23,4,bxlqcsb8ylen7lng9qy50eoq5,1,75.2,50.6,2023-05-19T18:23:17.707Z,2023-05-19T18:23:19Z,4290397025,140,66.3,4290397031,213,3.5,4290397029,212,10.1,4290397023,56,Center,4290397027,141,45.1,,,,,,,,,,5e5sc7yzyi9kja9edk892br9x,Amanda Sampedro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551122723,230,1,1,23,5,bxlqcsb8ylen7lng9qy50eoq5,1,66.3,45.1,2023-05-19T18:23:19.036Z,2023-05-19T18:23:21Z,4290397213,140,84.9,4290397211,56,Right,4290397217,212,31.1,4290397219,213,5.4,4290397215,141,9.5,,,,,,,,,,bixjzl99gkes918s5gbndtwwl,K. Cahynová,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551122767,231,1,1,23,8,bxlqcsb8ylen7lng9qy50eoq5,1,86.8,7.1,2023-05-19T18:23:21.084Z,2023-05-19T18:23:23Z,4290397403,140,81.1,4290397407,212,11.1,4290397401,56,Right,4290397405,141,20.9,4290397409,213,2.1,,,,,,,,,,8m8fk05kqcs7ver68ubl61mju,Arola Aparicio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551122847,232,1,1,23,9,bxlqcsb8ylen7lng9qy50eoq5,1,80.7,21.2,2023-05-19T18:23:23.004Z,2023-05-19T18:24:39Z,4290397861,212,27.5,4290397853,155,,4290397851,2,,4290404449,154,,4290397857,140,90.9,4290397863,213,1.2,4290404447,210,13,4290397859,141,58.5,5e5sc7yzyi9kja9edk892br9x,Amanda Sampedro,4290397855,56,,,,1,Center,,,,,,,,,,,,,,,,,,,,,,,,,
2551122903,233,44,1,23,13,bxlqcsb8ylen7lng9qy50eoq5,1,91.8,55.8,2023-05-19T18:23:26.732Z,2023-05-19T18:23:32Z,4290398235,233,238,4290398141,286,,4290398139,56,Center,,,,,,,,,,,,,,,,d71c1o7e1t448gemysrgisj8q,Inma Gabarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551122833,238,44,1,23,13,cd1ottifbgcfrn6pdrdpwt7z0,0,8.2,44.2,2023-05-19T18:23:26.733Z,2023-05-19T20:28:00Z,4290398251,233,233,4290397751,56,Back,4290397753,285,,,,,,,,,,,,,,,,,5bx3a7j6m109a4jw82appuhre,María Jiménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551122905,234,13,1,23,14,bxlqcsb8ylen7lng9qy50eoq5,1,91.4,59.1,2023-05-19T18:23:28.028Z,2023-05-19T18:24:39Z,4290404479,102,16.8,4290399779,153,,4290398159,17,,4290404483,103,13.9,4290404463,75,,4290404473,55,232,4290399773,20,,4290404489,147,42.2,d71c1o7e1t448gemysrgisj8q,Inma Gabarro,4290398157,22,4290404493,231,51.6,1,,4290398161,56,4290404491,230,4290404467,154,Center,98.9,4290404487,146,96.9,4290404465,29,4290404485,328,,,,,,,,,,
2551164887,451,43,1,23,17,bxlqcsb8ylen7lng9qy50eoq5,1,0,0,2023-05-19T18:23:30.077Z,2023-05-19T18:58:29Z,4290620495,56,Center,4290622627,144,5,4290620569,233,239,4290620497,346,0,,,,,,,,,,,,,5jwmy7qi01na2bmyw3zo3is8a,Cristina Martín-Prieto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551122883,239,43,1,23,17,cd1ottifbgcfrn6pdrdpwt7z0,1,0,0,2023-05-19T18:23:30.557Z,2023-05-19T18:58:31Z,4290398073,346,0,4290622837,144,5,4290398071,56,Back,,,,,,,,,,,,,,,,5bx3a7j6m109a4jw82appuhre,María Jiménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551123105,235,13,1,23,29,bxlqcsb8ylen7lng9qy50eoq5,1,96.6,34.2,2023-05-19T18:23:42.300Z,2023-05-19T18:29:28Z,4290428643,231,47.5,4290399147,22,,4290428639,391,,4290428625,29,,4290428641,230,99.4,4290427337,20,,4290428627,55,234,4290428633,102,37.5,8m8fk05kqcs7ver68ubl61mju,Arola Aparicio,4290399149,62,4290428623,75,,,,4290399151,56,4290428635,103,,,Center,13.9,,,,,,,,,,,,,,,,,
2551123153,236,5,1,23,29,bxlqcsb8ylen7lng9qy50eoq5,0,101,39.2,2023-05-19T18:23:42.588Z,2023-05-19T20:06:29Z,4290399411,346,,4290399515,233,240,4290399409,56,Center,,,,,,,,,,,,,,,,8m8fk05kqcs7ver68ubl61mju,Arola Aparicio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551123093,240,5,1,23,29,cd1ottifbgcfrn6pdrdpwt7z0,1,-1,60.8,2023-05-19T18:23:42.588Z,2023-05-19T18:23:46Z,4290399101,346,,4290399459,233,236,4290399097,56,Back,,,,,,,,,,,,,,,,5bx3a7j6m109a4jw82appuhre,María Jiménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551123233,241,1,1,23,36,cd1ottifbgcfrn6pdrdpwt7z0,1,5,63,2023-05-19T18:23:49.469Z,2023-05-19T20:25:39Z,4290399855,141,44.9,4290399863,237,,4290399849,124,,4290399859,213,4.9,4290399857,212,12.5,4290399851,56,Back,4290399853,140,6.8,,,,2me13zmgmf0r0wtsjmxid1zvt,Berta Pujadas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551123273,242,1,1,23,38,cd1ottifbgcfrn6pdrdpwt7z0,1,6.8,44.9,2023-05-19T18:23:51.902Z,2023-05-19T18:23:54Z,4290400039,212,39.6,4290400035,140,32.3,4290400043,1,,4290400031,155,,4290400037,141,2.0,4290400033,56,Back,4290400041,213,5.5,,,,3qu360b871q8wssodtkeq6oa2,Enith Salón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551123281,243,61,1,23,41,cd1ottifbgcfrn6pdrdpwt7z0,0,32.3,2,2023-05-19T18:23:54.540Z,2023-05-19T18:23:54Z,4290400071,56,Back,,,,,,,,,,,,,,,,,,,,,,dn503idumyhiea35ayzeesj6c,Sara Tamarit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551123327,237,49,1,23,43,bxlqcsb8ylen7lng9qy50eoq5,1,58,82.1,2023-05-19T18:23:56.251Z,2023-05-19T18:23:56Z,,,,,,,,,,,,,,,,,,,,,,,,,9x6jbuibbl7ysh0oovghyw4id,Débora García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551123377,238,1,1,23,43,bxlqcsb8ylen7lng9qy50eoq5,1,58,82.1,2023-05-19T18:23:56.651Z,2023-05-19T18:23:58Z,4290400535,212,10.8,4290400529,140,54.7,4290400531,141,67.0,4290400525,56,Center,4290400537,213,4.4,,,,,,,,,,9x6jbuibbl7ysh0oovghyw4id,Débora García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551123413,239,1,1,23,45,bxlqcsb8ylen7lng9qy50eoq5,1,54.7,67,2023-05-19T18:23:58.603Z,2023-05-19T18:24:00Z,4290400721,56,Center,4290400727,212,19.5,4290400729,213,5.3,4290400723,140,64.2,4290400725,141,42.4,,,,,,,,,,bixjzl99gkes918s5gbndtwwl,K. Cahynová,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551123449,240,1,1,23,47,bxlqcsb8ylen7lng9qy50eoq5,1,65.1,43.4,2023-05-19T18:24:00.860Z,2023-05-19T18:24:03Z,4290400919,56,Center,4290400923,141,59.0,4290400927,213,2.1,4290400921,140,58.7,4290400925,212,12.6,,,,,,,,,,5e5sc7yzyi9kja9edk892br9x,Amanda Sampedro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551123539,241,1,1,23,49,bxlqcsb8ylen7lng9qy50eoq5,1,59.6,54.8,2023-05-19T18:24:03.051Z,2023-05-19T18:24:06Z,4290401373,141,20.6,4290401367,140,69.8,4290401365,56,Right,4290401375,212,25.6,4290401377,213,5.1,,,,,,,,,,bixjzl99gkes918s5gbndtwwl,K. Cahynová,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551123623,242,1,1,23,53,bxlqcsb8ylen7lng9qy50eoq5,1,69.1,26.7,2023-05-19T18:24:06.171Z,2023-05-19T18:24:09Z,4290401783,213,2.1,4290401777,140,64.2,4290401773,56,Center,4290401779,141,40.6,4290401781,212,10.8,,,,,,,,,,791g6utcjg9779zlvf7gyavze,Ana Franco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551123727,243,1,1,23,56,bxlqcsb8ylen7lng9qy50eoq5,1,63.9,33.1,2023-05-19T18:24:09.468Z,2023-05-19T18:24:15Z,4290402317,140,88.0,4290402323,213,5.7,4290402319,141,7.9,4290402315,56,Right,4290402321,212,30.6,,,,,,,,,,bixjzl99gkes918s5gbndtwwl,K. Cahynová,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551123735,244,3,1,24,2,bxlqcsb8ylen7lng9qy50eoq5,0,91,12.5,2023-05-19T18:24:15.100Z,2023-05-19T18:24:15Z,4290402349,56,Right,4290402377,211,,4290402351,286,,,,,,,,,,,,,,,,,8m8fk05kqcs7ver68ubl61mju,Arola Aparicio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551123751,244,5,1,24,3,cd1ottifbgcfrn6pdrdpwt7z0,1,-1.8,69.8,2023-05-19T18:24:16.764Z,2023-05-19T18:24:20Z,4290402747,233,246,4290402423,56,Back,4290402425,346,,,,,,,,,,,,,,,,,bu6otdhlxkznbdm7v6gq1gq21,Pauleta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551123801,246,5,1,24,3,bxlqcsb8ylen7lng9qy50eoq5,0,101.8,30.2,2023-05-19T18:24:16.764Z,2023-05-19T20:06:30Z,4290402679,56,Center,4290402681,346,,4290402787,233,244,,,,,,,,,,,,,,,,8m8fk05kqcs7ver68ubl61mju,Arola Aparicio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551123797,245,43,1,24,5,bxlqcsb8ylen7lng9qy50eoq5,1,0,0,2023-05-19T18:24:18.443Z,2023-05-19T18:24:20Z,4290402659,212,0,4290402655,140,100.0,4290402781,144,1,4290402651,168,0,4290402657,141,29.1,4290402647,3,0,4290402653,56,Center,4290402661,213,0,8m8fk05kqcs7ver68ubl61mju,Arola Aparicio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551124253,245,1,1,24,30,cd1ottifbgcfrn6pdrdpwt7z0,1,4.4,48.5,2023-05-19T18:24:43.357Z,2023-05-19T18:24:47Z,4290405197,213,6.1,4290405187,155,,4290405191,140,47.0,4290405195,212,45.7,4290405185,124,,4290405199,1,,4290405189,56,Back,4290405203,74,,3qu360b871q8wssodtkeq6oa2,Enith Salón,4290405193,141,,,,,34.9,,,,,,,,,,,,,,,,,,,,,,,,,
2551124299,246,1,1,24,34,cd1ottifbgcfrn6pdrdpwt7z0,0,47,34.9,2023-05-19T18:24:47.340Z,2023-05-19T20:28:02Z,4290405471,212,16.5,4290405463,168,,4290405469,141,39.1,4290405465,56,Center,4290405461,3,,4290405473,213,0.2,4290405467,140,62.5,,,,5cpnfg3x95yjy00c6h2g22tp1,Marta Carro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551124315,247,1,1,24,36,bxlqcsb8ylen7lng9qy50eoq5,1,39.7,70.8,2023-05-19T18:24:49.228Z,2023-05-19T18:24:51Z,4290405559,213,6.2,4290405549,3,,4290405555,141,69.0,4290405551,56,Center,4290405557,212,16.1,4290405553,140,55.0,,,,,,,f24lwuatps6dy3yzdifyir6qd,Diana Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551124305,247,43,1,24,36,cd1ottifbgcfrn6pdrdpwt7z0,1,0,0,2023-05-19T18:24:49.852Z,2023-05-19T18:26:11Z,4290405509,56,Center,4290412649,144,61,,,,,,,,,,,,,,,,,,,1533xkmkmi8rpb6yoa8807xn8,I. Chacón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551124323,248,49,1,24,37,bxlqcsb8ylen7lng9qy50eoq5,1,55,69,2023-05-19T18:24:50.956Z,2023-05-19T18:24:51Z,,,,,,,,,,,,,,,,,,,,,,,,,bixjzl99gkes918s5gbndtwwl,K. Cahynová,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551124375,249,1,1,24,39,bxlqcsb8ylen7lng9qy50eoq5,1,51.8,70.5,2023-05-19T18:24:52.315Z,2023-05-19T18:24:54Z,4290405917,141,80.6,4290405915,140,59.6,4290405919,212,10.7,4290405921,213,0.7,4290405913,56,Left,,,,,,,,,,bixjzl99gkes918s5gbndtwwl,K. Cahynová,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551124439,250,1,1,24,41,bxlqcsb8ylen7lng9qy50eoq5,1,60.1,85,2023-05-19T18:24:54.523Z,2023-05-19T18:24:58Z,4290406261,141,93.8,4290406257,56,Left,4290406259,140,75.9,4290406263,212,17.6,4290406265,213,0.3,,,,,,,,,,5hk1m1corx8iy26z88eo65fpx,Silvia Meseguer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551124475,251,1,1,24,45,bxlqcsb8ylen7lng9qy50eoq5,1,77.9,87.7,2023-05-19T18:24:58.090Z,2023-05-19T18:24:59Z,4290406441,212,11.8,4290406439,141,89.4,4290406443,213,3.0,4290406435,56,Left,4290406437,140,66.7,,,,,,,,,,d71c1o7e1t448gemysrgisj8q,Inma Gabarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551124491,252,1,1,24,46,bxlqcsb8ylen7lng9qy50eoq5,0,66.7,89.4,2023-05-19T18:24:59.196Z,2023-05-19T19:01:31Z,4290406521,140,72.2,4290406527,213,5.4,4290410473,236,,4290406525,212,8.7,4290406519,56,Left,4290406523,141,79.9,4290410479,286,,4290410475,233,248,5hk1m1corx8iy26z88eo65fpx,Silvia Meseguer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551124567,248,74,1,24,46,cd1ottifbgcfrn6pdrdpwt7z0,1,30.3,6.4,2023-05-19T18:24:59.197Z,2023-05-19T18:25:45Z,4290406891,56,Back,4290410481,233,252,4290406895,285,,,,,,,,,,,,,,,,,bdaicql6er9antum0eaar9x0q,Fiamma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551124809,253,43,1,24,50,bxlqcsb8ylen7lng9qy50eoq5,1,0,0,2023-05-19T18:25:03.963Z,2023-05-19T18:25:26Z,4290408535,144,7,4290408333,286,0,4290408331,56,Left,,,,,,,,,,,,,,,,5hk1m1corx8iy26z88eo65fpx,Silvia Meseguer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551124595,249,43,1,24,53,cd1ottifbgcfrn6pdrdpwt7z0,1,0,0,2023-05-19T18:25:06.700Z,2023-05-19T18:25:22Z,4290407035,155,0,4290407043,212,0,4290407039,140,39.1,4290407037,56,Back,4290407045,213,3.1,4290407041,141,8.9,4290408183,144,1,,,,dn503idumyhiea35ayzeesj6c,Sara Tamarit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551124597,250,43,1,24,53,cd1ottifbgcfrn6pdrdpwt7z0,1,0,0,2023-05-19T18:25:06.708Z,2023-05-19T18:25:11Z,4290407385,144,49,,,,,,,,,,,,,,,,,,,,,,dn503idumyhiea35ayzeesj6c,Sara Tamarit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551124603,251,43,1,24,54,cd1ottifbgcfrn6pdrdpwt7z0,1,0,0,2023-05-19T18:25:07.356Z,2023-05-19T18:25:09Z,4290407285,144,49,,,,,,,,,,,,,,,,,,,,,,dn503idumyhiea35ayzeesj6c,Sara Tamarit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551124723,252,4,1,25,3,cd1ottifbgcfrn6pdrdpwt7z0,1,34.8,14.6,2023-05-19T18:25:16.956Z,2023-05-19T18:25:24Z,4290408413,233,254,4290407883,286,,4290407877,56,Back,4290407875,13,,4290407881,265,,4290407879,152,,,,,,,,dn503idumyhiea35ayzeesj6c,Sara Tamarit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551124821,254,4,1,25,3,bxlqcsb8ylen7lng9qy50eoq5,0,65.2,85.4,2023-05-19T18:25:16.957Z,2023-05-19T18:25:24Z,4290408385,265,,4290408457,285,,4290408383,152,,4290408453,233,252,4290408379,13,,4290408381,56,Left,,,,,,,d71c1o7e1t448gemysrgisj8q,Inma Gabarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551124851,253,1,1,25,12,cd1ottifbgcfrn6pdrdpwt7z0,1,36.8,8,2023-05-19T18:25:25.436Z,2023-05-19T18:25:26Z,4290408559,141,18.8,4290408553,152,,4290408563,213,0.8,4290408555,56,Back,4290408551,5,,4290408561,212,10.5,4290408557,140,43.9,,,,5cpnfg3x95yjy00c6h2g22tp1,Marta Carro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551124949,254,1,1,25,13,cd1ottifbgcfrn6pdrdpwt7z0,1,43.9,18.8,2023-05-19T18:25:26.332Z,2023-05-19T18:25:31Z,4290409065,213,5.8,4290409059,140,59.1,4290409063,212,18.4,4290409057,56,Right,4290409061,141,5.2,,,,,,,,,,bdaicql6er9antum0eaar9x0q,Fiamma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551125025,255,1,1,25,18,cd1ottifbgcfrn6pdrdpwt7z0,1,62.6,2.2,2023-05-19T18:25:31.660Z,2023-05-19T18:25:35Z,4290409467,140,44.5,4290409473,213,2.8,4290409465,56,Back,4290409469,141,11.4,4290409471,212,20.0,,,,,,,,,,dn503idumyhiea35ayzeesj6c,Sara Tamarit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551125135,256,1,1,25,22,cd1ottifbgcfrn6pdrdpwt7z0,1,40.4,13.7,2023-05-19T18:25:35.645Z,2023-05-19T18:25:41Z,4290410013,140,45.4,4290410015,141,36.6,4290410019,213,1.2,4290410017,212,16.4,4290410011,56,Back,,,,,,,,,,5cpnfg3x95yjy00c6h2g22tp1,Marta Carro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551125151,257,50,1,25,28,cd1ottifbgcfrn6pdrdpwt7z0,1,58,23.8,2023-05-19T18:25:41.277Z,2023-05-19T18:25:45Z,4290410117,286,,4290410115,56,Center,4290410451,233,255,,,,,,,,,,,,,,,,2me13zmgmf0r0wtsjmxid1zvt,Berta Pujadas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551125201,255,7,1,25,28,bxlqcsb8ylen7lng9qy50eoq5,1,42,76.2,2023-05-19T18:25:41.278Z,2023-05-19T18:25:44Z,4290410423,233,257,4290410389,56,Back,4290410397,285,,,,,,,,,,,,,,,,,791g6utcjg9779zlvf7gyavze,Ana Franco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551125203,256,49,1,25,31,bxlqcsb8ylen7lng9qy50eoq5,1,58,74.8,2023-05-19T18:25:44.123Z,2023-05-19T18:25:44Z,,,,,,,,,,,,,,,,,,,,,,,,,5e5sc7yzyi9kja9edk892br9x,Amanda Sampedro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551125259,257,1,1,25,31,bxlqcsb8ylen7lng9qy50eoq5,1,58.5,78.1,2023-05-19T18:25:45.019Z,2023-05-19T18:25:48Z,4290410765,213,0.7,4290410763,212,13.8,4290410759,140,68.8,4290410757,56,Left,4290410761,141,90.6,,,,,,,,,,5e5sc7yzyi9kja9edk892br9x,Amanda Sampedro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551125313,258,1,1,25,35,bxlqcsb8ylen7lng9qy50eoq5,1,61,85.7,2023-05-19T18:25:48.747Z,2023-05-19T18:25:52Z,4290411111,141,91.1,4290411115,213,3.0,4290411109,140,37.8,4290411113,212,24.6,4290411107,56,Back,,,,,,,,,,d71c1o7e1t448gemysrgisj8q,Inma Gabarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551125353,259,1,1,25,38,bxlqcsb8ylen7lng9qy50eoq5,1,37.8,90.5,2023-05-19T18:25:51.946Z,2023-05-19T18:25:54Z,4290411325,212,21.2,4290411327,213,4.0,4290411317,56,Back,4290411323,141,66.4,4290411319,140,25.0,,,,,,,,,,9x6jbuibbl7ysh0oovghyw4id,Débora García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551125453,260,1,1,25,41,bxlqcsb8ylen7lng9qy50eoq5,1,24.9,66.3,2023-05-19T18:25:54.474Z,2023-05-19T18:26:00Z,4290411847,56,Back,4290411851,141,35.8,4290411855,213,4.8,4290411849,140,27.6,4290411853,212,20.9,,,,,,,,,,f24lwuatps6dy3yzdifyir6qd,Diana Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551125485,261,1,1,25,47,bxlqcsb8ylen7lng9qy50eoq5,1,33.3,20.9,2023-05-19T18:26:00.778Z,2023-05-19T18:26:03Z,4290411993,56,Back,4290411997,141,3.5,4290411995,140,44.3,4290412001,213,5.5,4290411999,212,16.5,,,,,,,,,,efrr99onfcuvb2gylkvvrnl9m,Eva Llamas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551125493,262,1,1,25,49,bxlqcsb8ylen7lng9qy50eoq5,0,44.3,3.5,2023-05-19T18:26:03.003Z,2023-05-19T18:26:07Z,4290412061,141,6.2,4290412357,233,258,4290412065,213,0.5,4290412355,236,,4290412361,286,,4290412057,56,Back,4290412055,155,,4290412063,212,4.1,8m8fk05kqcs7ver68ubl61mju,Arola Aparicio,4290412059,140,,,,,47.8,,,,,,,,,,,,,,,,,,,,,,,,,
2551125535,258,74,1,25,49,cd1ottifbgcfrn6pdrdpwt7z0,1,57.7,97.8,2023-05-19T18:26:03.004Z,2023-05-19T19:01:31Z,4290412297,285,,4290412381,233,262,4290412295,56,Left,,,,,,,,,,,,,,,,bu6otdhlxkznbdm7v6gq1gq21,Pauleta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551125557,259,5,1,25,52,cd1ottifbgcfrn6pdrdpwt7z0,0,58.6,101.7,2023-05-19T18:26:05.162Z,2023-05-19T20:06:30Z,4290412407,347,,4290412405,56,Left,4290412845,233,263,,,,,,,,,,,,,,,,bu6otdhlxkznbdm7v6gq1gq21,Pauleta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551125619,263,5,1,25,52,bxlqcsb8ylen7lng9qy50eoq5,1,41.4,-1.7,2023-05-19T18:26:05.162Z,2023-05-19T18:26:14Z,4290412825,233,259,4290412811,347,,4290412809,56,Back,,,,,,,,,,,,,,,,8m8fk05kqcs7ver68ubl61mju,Arola Aparicio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551125709,264,1,1,26,1,bxlqcsb8ylen7lng9qy50eoq5,1,44.8,0,2023-05-19T18:26:14.410Z,2023-05-19T18:26:18Z,4290413253,1,,4290413243,141,27.1,4290413239,56,Center,4290413251,213,0.7,4290413241,140,67.6,4290413237,107,,4290413247,212,31.1,,,,8m8fk05kqcs7ver68ubl61mju,Arola Aparicio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551125779,265,1,1,26,5,bxlqcsb8ylen7lng9qy50eoq5,0,65.5,30,2023-05-19T18:26:18.315Z,2023-05-19T18:26:22Z,4290413541,212,15.8,4290413533,155,,4290413537,140,80.5,4290413539,141,29.2,4290413543,213,6.2,4290413535,56,Center,,,,,,,5e5sc7yzyi9kja9edk892br9x,Amanda Sampedro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551125765,260,8,1,26,8,cd1ottifbgcfrn6pdrdpwt7z0,1,21.1,72.3,2023-05-19T18:26:21.869Z,2023-05-19T18:26:21Z,4290413481,56,Back,,,,,,,,,,,,,,,,,,,,,,2me13zmgmf0r0wtsjmxid1zvt,Berta Pujadas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551125799,261,5,1,26,10,cd1ottifbgcfrn6pdrdpwt7z0,0,8.8,101.6,2023-05-19T18:26:23.981Z,2023-05-19T18:26:30Z,4290413657,347,,4290414281,233,266,4290413655,56,Back,,,,,,,,,,,,,,,,2me13zmgmf0r0wtsjmxid1zvt,Berta Pujadas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
