id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/9/value,keyPass,qualifier/12/value,qualifier/13/value,qualifier/10/value,qualifier/11/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist
2506897907,149,1,1,19,6,1azk57wev30h044w949j46kpu,1,4.4,47.3,2023-02-12T11:21:32.964Z,2023-02-12T11:21:36Z,4027878681,140,10.9,4027878677,124,,4027878687,213,5.1,4027878679,56,Back,4027878691,237,,4027878683,141,19.2,4027878685,212,20.3,,,,6nx2fpsn1549tqew7098csqg9,Sun Quiñones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506897919,150,1,1,19,10,1azk57wev30h044w949j46kpu,0,18,12.3,2023-02-12T11:21:36.741Z,2023-02-12T11:21:40Z,4027878773,1,,4027878761,155,,4027878767,141,10.1,4027878765,140,74.3,4027878769,212,59.1,4027878763,56,Right,4027878771,213,6.3,,,,si7seewiwpo5s7yi3jbxuo2y,Oihane Valdezate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506897937,197,1,1,19,14,8zt8rrm6v5nccv01v6pef0r1o,1,36,91.4,2023-02-12T11:21:40.660Z,2023-02-12T11:21:43Z,4027878857,213,0.5,4027878851,140,41.8,4027878847,3,,4027878849,56,Back,4027878853,141,96.3,4027878855,212,6.9,,,,,,,24dpnyyhqgnve5zzget4gz1zp,Carmen Menayo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506897945,198,1,1,19,16,8zt8rrm6v5nccv01v6pef0r1o,1,41.8,96.3,2023-02-12T11:21:42.916Z,2023-02-12T11:21:44Z,4027878901,140,57.5,4027878897,3,,4027878899,56,Left,4027878907,213,6.2,4027878905,212,16.6,4027878903,141,93.8,,,,,,,daze51b5849zsk2aqvgmkkbth,Maitane López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506897947,199,49,1,19,18,8zt8rrm6v5nccv01v6pef0r1o,1,62.5,94.8,2023-02-12T11:21:44.844Z,2023-02-12T11:21:45Z,,,,,,,,,,,,,,,,,,,,,,,,,5qvgs8yefgkayj9yt1kidkcfd,E. Banini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506897977,200,1,1,19,22,8zt8rrm6v5nccv01v6pef0r1o,1,61.6,92.7,2023-02-12T11:21:48.908Z,2023-02-12T11:21:50Z,4027879069,213,3.8,4027879063,140,46.9,4027879067,212,19.6,4027879065,141,75.0,4027879061,56,Back,,,,,,,,,,5qvgs8yefgkayj9yt1kidkcfd,E. Banini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506897985,201,1,1,19,24,8zt8rrm6v5nccv01v6pef0r1o,1,46.9,75,2023-02-12T11:21:50.372Z,2023-02-12T11:21:52Z,4027879101,212,7.7,4027879095,56,Center,4027879097,140,54.2,4027879099,141,74.7,4027879103,213,6.3,,,,,,,,,,daze51b5849zsk2aqvgmkkbth,Maitane López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506897995,202,1,1,19,26,8zt8rrm6v5nccv01v6pef0r1o,1,54.2,74.7,2023-02-12T11:21:52.604Z,2023-02-12T11:21:54Z,4027879157,213,3.2,4027879151,140,43.6,4027879149,56,Back,4027879153,141,73.8,4027879155,212,11.1,,,,,,,,,,31yxoo15eztnf39r45e6hy1g5,L. Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506898019,203,1,1,19,27,8zt8rrm6v5nccv01v6pef0r1o,1,43.6,73.8,2023-02-12T11:21:54.084Z,2023-02-12T11:21:59Z,4027879257,140,33.6,4027879259,141,38.0,4027879263,213,4.3,4027879261,212,26.5,4027879255,56,Back,,,,,,,,,,daze51b5849zsk2aqvgmkkbth,Maitane López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506898041,204,1,1,19,32,8zt8rrm6v5nccv01v6pef0r1o,1,52.3,24.1,2023-02-12T11:21:59.156Z,2023-02-12T11:22:03Z,4027879371,213,6.0,4027879369,212,14.1,4027879363,56,Right,4027879365,140,65.2,4027879367,141,18.6,,,,,,,,,,9163edyiljpd18plos0eb2j8p,Cinta Del Mar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506898053,205,1,1,19,37,8zt8rrm6v5nccv01v6pef0r1o,1,54.5,33,2023-02-12T11:22:03.692Z,2023-02-12T11:22:05Z,4027879469,140,45.3,4027879467,56,Back,4027879475,213,2.5,4027879473,212,11.7,4027879471,141,42.8,,,,,,,,,,3alzawtqpfjtb3vez30mbp0mi,Irene Guerrero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506898069,206,1,1,19,38,8zt8rrm6v5nccv01v6pef0r1o,1,45.3,42.8,2023-02-12T11:22:05.236Z,2023-02-12T11:22:08Z,4027879541,141,76.4,4027879537,56,Center,4027879539,140,53.6,4027879543,212,24.5,4027879545,213,1.2,,,,,,,,,,daze51b5849zsk2aqvgmkkbth,Maitane López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506898087,207,1,1,19,42,8zt8rrm6v5nccv01v6pef0r1o,1,54.1,81.5,2023-02-12T11:22:08.732Z,2023-02-12T11:22:13Z,4027879631,140,66.0,4027879637,213,0.7,4027879629,56,Left,4027879635,212,16.7,4027879633,141,97.8,,,,,,,,,,24dpnyyhqgnve5zzget4gz1zp,Carmen Menayo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506898127,208,1,1,19,46,8zt8rrm6v5nccv01v6pef0r1o,1,67.7,97.7,2023-02-12T11:22:12.915Z,2023-02-12T11:22:19Z,4027879791,213,4.5,4027879783,56,Left,4027879789,212,8.2,4027879787,141,85.9,4027879785,140,66.3,,,,,,,,,,lanj0745tf4i4hige9vm9qll,Ainhoa Moraza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506898131,209,4,1,19,51,8zt8rrm6v5nccv01v6pef0r1o,1,59,75.4,2023-02-12T11:22:17.725Z,2023-02-12T11:22:21Z,4027879807,286,,4027879801,295,,4027879805,152,,4027879799,13,,4027879803,56,Center,4027879849,233,151,,,,,,,5qvgs8yefgkayj9yt1kidkcfd,E. Banini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506898139,151,4,1,19,51,1azk57wev30h044w949j46kpu,0,41,24.6,2023-02-12T11:22:17.726Z,2023-02-12T11:22:21Z,4027879861,233,209,4027879837,295,,4027879841,152,,4027879835,13,,4027879839,56,Back,4027879843,285,,,,,,,,2lh6bupkrijpm9n916446nbop,Oihane Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506898213,210,1,1,20,6,8zt8rrm6v5nccv01v6pef0r1o,1,54.5,53.7,2023-02-12T11:22:32.725Z,2023-02-12T11:22:34Z,4027880235,5,,4027880245,212,15.7,4027880243,141,30.6,4027880239,56,Center,4027880237,152,,4027880241,140,54.5,4027880247,213,4.7,,,,daze51b5849zsk2aqvgmkkbth,Maitane López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506898227,211,1,1,20,8,8zt8rrm6v5nccv01v6pef0r1o,1,56.4,14.7,2023-02-12T11:22:34.676Z,2023-02-12T11:22:37Z,4027880321,56,Right,4027880327,212,13.5,4027880325,141,4.1,4027880323,140,67.3,4027880329,213,5.7,,,,,,,,,,9163edyiljpd18plos0eb2j8p,Cinta Del Mar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506898261,212,1,1,20,10,8zt8rrm6v5nccv01v6pef0r1o,1,65.6,3.7,2023-02-12T11:22:37.172Z,2023-02-12T11:22:42Z,4027880491,140,52.3,4027880497,213,3.1,4027880489,56,Right,4027880493,141,5.2,4027880495,212,14.0,,,,,,,,,,20nehty0pfzlg8wj60l87taeh,Sheila García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506898279,213,1,1,20,16,8zt8rrm6v5nccv01v6pef0r1o,0,54.6,4.6,2023-02-12T11:22:42.605Z,2023-02-12T11:22:46Z,4027880581,155,,4027880591,213,0.7,4027880593,1,,4027880587,141,44.2,4027880585,140,87.6,4027880583,56,Center,4027880589,212,43.9,,,,9163edyiljpd18plos0eb2j8p,Cinta Del Mar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506898289,152,52,1,20,21,1azk57wev30h044w949j46kpu,1,11.8,47.2,2023-02-12T11:22:47.443Z,2023-02-12T11:22:47Z,,,,,,,,,,,,,,,,,,,,,,,,,6nx2fpsn1549tqew7098csqg9,Sun Quiñones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506898327,153,1,1,20,26,1azk57wev30h044w949j46kpu,1,13,41.6,2023-02-12T11:22:53.093Z,2023-02-12T11:22:56Z,4027880853,141,24.3,4027880855,212,13.8,4027880847,123,,4027880849,56,Back,4027880857,213,5.3,4027880851,140,19.8,,,,,,,6nx2fpsn1549tqew7098csqg9,Sun Quiñones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506898343,154,1,1,20,30,1azk57wev30h044w949j46kpu,1,24.4,23.9,2023-02-12T11:22:56.691Z,2023-02-12T11:22:58Z,4027880915,140,38.2,4027880921,213,0.3,4027880917,141,30.3,4027880913,56,Back,4027880919,212,15.1,,,,,,,,,,si7seewiwpo5s7yi3jbxuo2y,Oihane Valdezate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506898351,155,1,1,20,32,1azk57wev30h044w949j46kpu,1,38.2,30.3,2023-02-12T11:22:58.435Z,2023-02-12T11:23:01Z,4027880959,212,18.6,4027880957,141,3.2,4027880953,56,Back,4027880955,140,36.0,4027880961,213,4.6,,,,,,,,,,eb1k3xi1oy9c5xkc30fgodg4,Clara Pinedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506898373,156,1,1,20,34,1azk57wev30h044w949j46kpu,1,36,3.2,2023-02-12T11:23:01.283Z,2023-02-12T11:23:06Z,4027881083,1,,4027881073,140,8.1,4027881077,141,39.1,4027881079,212,38.1,4027881081,213,2.4,4027881071,56,Back,,,,,,,3nmk8e4y0vu8ov2whpdannnkk,Naia Landaluze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506898409,157,1,1,20,40,1azk57wev30h044w949j46kpu,1,8,40.1,2023-02-12T11:23:06.755Z,2023-02-12T11:23:12Z,4027881265,212,19.3,4027881259,56,Back,4027881263,141,67.6,4027881261,140,12.6,4027881267,213,1.3,,,,,,,,,,6nx2fpsn1549tqew7098csqg9,Sun Quiñones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506898423,158,1,1,20,45,1azk57wev30h044w949j46kpu,1,12.6,67.6,2023-02-12T11:23:11.923Z,2023-02-12T11:23:15Z,4027881345,212,18.5,4027881343,141,43.4,4027881339,56,Back,4027881341,140,4.6,4027881347,213,4.2,,,,,,,,,,4u67uu52ej13738mz4dh9bj3e,Maite Zubieta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506898437,159,1,1,20,48,1azk57wev30h044w949j46kpu,1,4.6,43.4,2023-02-12T11:23:15.155Z,2023-02-12T11:23:19Z,4027881441,56,Back,4027881443,140,17.2,4027881449,213,5.2,4027881447,212,26.9,4027881445,141,8.9,,,,,,,,,,6nx2fpsn1549tqew7098csqg9,Sun Quiñones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506898447,160,1,1,20,52,1azk57wev30h044w949j46kpu,0,17.2,8.9,2023-02-12T11:23:19.027Z,2023-02-12T11:23:21Z,4027881481,140,36.3,4027881487,213,0.2,4027881485,212,20.3,4027881479,56,Back,4027881483,141,13.7,,,,,,,,,,si7seewiwpo5s7yi3jbxuo2y,Oihane Valdezate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506898451,214,49,1,20,54,8zt8rrm6v5nccv01v6pef0r1o,1,65.7,74.4,2023-02-12T11:23:21.060Z,2023-02-12T11:23:21Z,,,,,,,,,,,,,,,,,,,,,,,,,lanj0745tf4i4hige9vm9qll,Ainhoa Moraza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506898493,215,1,1,20,57,8zt8rrm6v5nccv01v6pef0r1o,1,72.8,71.1,2023-02-12T11:23:24.036Z,2023-02-12T11:23:30Z,4027881707,141,95.6,4027881709,212,25.4,4027881711,213,0.7,4027881705,140,91.0,4027881703,56,Left,,,,,,,,,,lanj0745tf4i4hige9vm9qll,Ainhoa Moraza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506898507,216,1,1,21,3,8zt8rrm6v5nccv01v6pef0r1o,0,91.8,93.6,2023-02-12T11:23:30.172Z,2023-02-12T11:23:34Z,4027881805,155,,4027881817,213,4.6,4027881803,2,,4027881819,1,,4027881815,212,38.6,4027881807,56,Center,4027881809,140,88.6,4027881813,141,37.1,5qvgs8yefgkayj9yt1kidkcfd,E. Banini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506898511,161,44,1,21,6,1azk57wev30h044w949j46kpu,1,11.2,62.4,2023-02-12T11:23:32.970Z,2023-02-12T11:23:34Z,4027881829,56,Back,4027881831,285,,4027881833,233,217,,,,,,,,,,,,,,,,f0m3ncnvrrrj3wcgzrz7ja44q,Nerea Nevado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506898509,217,44,1,21,6,8zt8rrm6v5nccv01v6pef0r1o,0,88.8,37.6,2023-02-12T11:23:32.971Z,2023-02-12T11:23:35Z,4027881825,56,Center,4027881827,286,,4027881879,233,161,,,,,,,,,,,,,,,,a7yq5hwmc27r615dak86yfoph,Ludmila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506898513,162,12,1,21,7,1azk57wev30h044w949j46kpu,1,10.8,62.4,2023-02-12T11:23:33.571Z,2023-02-12T11:23:35Z,4027881843,212,15.9,4027881845,213,6.2,4027881889,15,,4027881841,141,60.0,4027881837,56,Back,4027881839,140,25.9,,,,,,,f0m3ncnvrrrj3wcgzrz7ja44q,Nerea Nevado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506898541,218,1,1,21,9,8zt8rrm6v5nccv01v6pef0r1o,1,77.1,40.1,2023-02-12T11:23:35.659Z,2023-02-12T11:23:39Z,4027881973,56,Center,4027881975,140,91.7,4027881979,212,19.0,4027881977,141,23.6,4027881981,213,5.7,,,,,,,,,,3alzawtqpfjtb3vez30mbp0mi,Irene Guerrero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506898545,219,1,1,21,12,8zt8rrm6v5nccv01v6pef0r1o,0,92.4,23.7,2023-02-12T11:23:39.307Z,2023-02-12T11:23:40Z,4027882001,56,Center,4027882009,213,2.0,4027882003,140,91.0,4027882005,141,27.9,4027882007,212,3.2,,,,,,,,,,a7yq5hwmc27r615dak86yfoph,Ludmila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506898553,220,15,1,21,15,8zt8rrm6v5nccv01v6pef0r1o,1,87.8,35.2,2023-02-12T11:23:41.788Z,2023-02-12T11:23:52Z,4027882215,82,,4027882441,80,,4027882447,328,,4027882449,458,,4027882453,147,37.2,4027882455,230,99.1,4027882059,56,Center,4027882057,63,,3alzawtqpfjtb3vez30mbp0mi,Irene Guerrero,4027882055,22,,4027882451,146,4027882223,233,4027882445,103,4027882443,102,4027882211,20,4027882457,231,89.7,,48.1,,164,19,47.3,,,,,,,,,,
2506898573,164,10,1,21,15,1azk57wev30h044w949j46kpu,1,10.2,63.9,2023-02-12T11:23:41.888Z,2023-02-12T11:23:45Z,4027882129,56,Back,4027882127,94,,4027882231,233,220,,,,,,,,,,,,,,,,f0m3ncnvrrrj3wcgzrz7ja44q,Nerea Nevado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506898563,163,8,1,21,15,1azk57wev30h044w949j46kpu,1,10.4,64,2023-02-12T11:23:42.291Z,2023-02-12T11:23:42Z,4027882099,56,Back,,,,,,,,,,,,,,,,,,,,,,f0m3ncnvrrrj3wcgzrz7ja44q,Nerea Nevado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506898587,165,52,1,21,18,1azk57wev30h044w949j46kpu,1,2.5,63.4,2023-02-12T11:23:45.107Z,2023-02-12T11:23:45Z,,,,,,,,,,,,,,,,,,,,,,,,,6nx2fpsn1549tqew7098csqg9,Sun Quiñones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506898711,166,1,1,21,42,1azk57wev30h044w949j46kpu,1,2.5,63.4,2023-02-12T11:24:08.563Z,2023-02-12T11:26:53Z,4027882843,140,23.9,4027882845,141,23.6,4027888271,123,,4027882851,1,,4027882849,213,5.4,4027882847,212,35.2,4027882841,56,Back,,,,6nx2fpsn1549tqew7098csqg9,Sun Quiñones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506898721,167,1,1,21,43,1azk57wev30h044w949j46kpu,0,23.9,23.6,2023-02-12T11:24:09.418Z,2023-02-12T11:26:40Z,4027882893,212,48.4,4027882895,213,0.3,4027882889,140,67.2,4027882887,56,Center,4027882897,1,,4027882885,155,,4027882891,141,47.9,,,,si7seewiwpo5s7yi3jbxuo2y,Oihane Valdezate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506898731,221,1,1,21,43,8zt8rrm6v5nccv01v6pef0r1o,1,35,49.4,2023-02-12T11:24:10.115Z,2023-02-12T11:24:12Z,4027882919,3,,4027882925,141,34.8,4027882923,140,56.3,4027882921,56,Center,4027882927,212,24.5,4027882929,213,5.9,,,,,,,9163edyiljpd18plos0eb2j8p,Cinta Del Mar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506898735,222,49,1,21,46,8zt8rrm6v5nccv01v6pef0r1o,1,59.8,40.4,2023-02-12T11:24:12.508Z,2023-02-12T11:24:12Z,,,,,,,,,,,,,,,,,,,,,,,,,a7yq5hwmc27r615dak86yfoph,Ludmila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506898743,223,50,1,21,47,8zt8rrm6v5nccv01v6pef0r1o,1,63.3,45.8,2023-02-12T11:24:14.059Z,2023-02-12T11:24:17Z,4027882991,56,Center,4027883097,233,168,4027882993,286,,,,,,,,,,,,,,,,,a7yq5hwmc27r615dak86yfoph,Ludmila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506898767,168,7,1,21,47,1azk57wev30h044w949j46kpu,1,36.7,54.2,2023-02-12T11:24:14.060Z,2023-02-12T11:24:17Z,4027883075,285,,4027883073,56,Back,4027883085,233,223,,,,,,,,,,,,,,,,f0m3ncnvrrrj3wcgzrz7ja44q,Nerea Nevado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506898771,169,1,1,21,50,1azk57wev30h044w949j46kpu,0,27.7,56.3,2023-02-12T11:24:16.916Z,2023-02-12T11:24:17Z,4027883109,140,46.3,4027883113,212,19.8,4027883115,213,6.1,4027883107,56,Back,4027883111,141,51.6,4027883105,157,,4027883117,1,,,,,4u67uu52ej13738mz4dh9bj3e,Maite Zubieta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506898781,224,43,1,21,52,8zt8rrm6v5nccv01v6pef0r1o,1,0,0,2023-02-12T11:24:19.028Z,2023-02-12T11:24:22Z,4027883195,144,49,,,,,,,,,,,,,,,,,,,,,,daze51b5849zsk2aqvgmkkbth,Maitane López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506898797,225,1,1,21,53,8zt8rrm6v5nccv01v6pef0r1o,1,46.9,55.4,2023-02-12T11:24:19.491Z,2023-02-12T11:24:22Z,4027883207,213,2.5,4027883201,140,39.3,4027883199,56,Back,4027883203,141,64.2,4027883205,212,10.0,,,,,,,,,,daze51b5849zsk2aqvgmkkbth,Maitane López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506898813,226,1,1,21,56,8zt8rrm6v5nccv01v6pef0r1o,1,39.3,64.2,2023-02-12T11:24:22.787Z,2023-02-12T11:24:25Z,4027883285,141,28.5,4027883287,212,25.3,4027883289,213,5.0,4027883283,140,46.2,4027883281,56,Back,,,,,,,,,,24dpnyyhqgnve5zzget4gz1zp,Carmen Menayo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506898827,227,1,1,21,59,8zt8rrm6v5nccv01v6pef0r1o,0,56.6,25.5,2023-02-12T11:24:25.579Z,2023-02-12T11:24:27Z,4027883341,140,89.5,4027883339,56,Center,4027883349,1,,4027883347,213,0.2,4027883343,141,36.1,4027883345,212,35.3,,,,,,,3alzawtqpfjtb3vez30mbp0mi,Irene Guerrero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506898845,170,49,1,22,4,1azk57wev30h044w949j46kpu,1,13.8,58.1,2023-02-12T11:24:30.803Z,2023-02-12T11:24:30Z,,,,,,,,,,,,,,,,,,,,,,,,,6nx2fpsn1549tqew7098csqg9,Sun Quiñones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506898899,171,1,1,22,14,1azk57wev30h044w949j46kpu,1,13.5,55.7,2023-02-12T11:24:40.803Z,2023-02-12T11:24:42Z,4027883731,141,19.4,4027883727,56,Back,4027883729,140,24.5,4027883735,213,5.2,4027883733,212,27.3,,,,,,,,,,6nx2fpsn1549tqew7098csqg9,Sun Quiñones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506898905,172,1,1,22,15,1azk57wev30h044w949j46kpu,1,24.5,19.4,2023-02-12T11:24:42.226Z,2023-02-12T11:24:43Z,4027883779,140,8.4,4027883777,56,Back,4027883781,141,52.1,4027883785,213,2.2,4027883783,212,27.9,,,,,,,,,,si7seewiwpo5s7yi3jbxuo2y,Oihane Valdezate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506898927,173,1,1,22,16,1azk57wev30h044w949j46kpu,1,8.4,52.1,2023-02-12T11:24:43.251Z,2023-02-12T11:24:48Z,4027883951,141,76.4,4027883949,140,16.2,4027883947,56,Back,4027883955,213,1.1,4027883953,212,18.4,,,,,,,,,,6nx2fpsn1549tqew7098csqg9,Sun Quiñones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506898961,174,1,1,22,21,1azk57wev30h044w949j46kpu,1,22.8,80.3,2023-02-12T11:24:47.987Z,2023-02-12T11:24:53Z,4027884147,140,39.8,4027884145,56,Back,4027884149,141,77.8,4027884153,213,6.2,4027884151,212,17.9,,,,,,,,,,4u67uu52ej13738mz4dh9bj3e,Maite Zubieta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506898963,175,61,1,22,24,1azk57wev30h044w949j46kpu,0,39.8,77.8,2023-02-12T11:24:50.947Z,2023-02-12T11:27:54Z,4027884161,56,Back,,,,,,,,,,,,,,,,,,,,,,envd6nvea5ssa98mq2bnd7otm,Jone Amezaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506898957,228,49,1,22,25,8zt8rrm6v5nccv01v6pef0r1o,1,55.5,37.7,2023-02-12T11:24:52.259Z,2023-02-12T11:24:52Z,,,,,,,,,,,,,,,,,,,,,,,,,20nehty0pfzlg8wj60l87taeh,Sheila García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506898979,229,4,1,22,27,8zt8rrm6v5nccv01v6pef0r1o,1,59.2,33.3,2023-02-12T11:24:54.123Z,2023-02-12T11:24:57Z,4027884257,295,,4027884263,286,,4027884259,56,Center,4027884261,152,,4027884255,13,,4027884351,233,176,,,,,,,20nehty0pfzlg8wj60l87taeh,Sheila García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506898989,176,4,1,22,27,1azk57wev30h044w949j46kpu,0,40.8,66.7,2023-02-12T11:24:54.124Z,2023-02-12T11:24:58Z,4027884331,285,,4027884323,295,,4027884325,56,Back,4027884321,13,,4027884359,233,229,4027884327,152,,,,,,,,envd6nvea5ssa98mq2bnd7otm,Jone Amezaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506899017,230,1,1,22,31,8zt8rrm6v5nccv01v6pef0r1o,1,56.4,46.4,2023-02-12T11:24:58.179Z,2023-02-12T11:25:02Z,4027884533,213,4.1,4027884519,5,,4027884523,152,,4027884529,141,11.4,4027884527,140,41.2,4027884525,56,Back,4027884531,212,28.7,,,,3alzawtqpfjtb3vez30mbp0mi,Irene Guerrero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506899025,231,1,1,22,36,8zt8rrm6v5nccv01v6pef0r1o,1,41.2,11.4,2023-02-12T11:25:02.363Z,2023-02-12T11:25:04Z,4027884585,140,55.6,4027884587,141,36.6,4027884583,56,Center,4027884589,212,22.9,4027884591,213,0.8,,,,,,,,,,9163edyiljpd18plos0eb2j8p,Cinta Del Mar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506899047,232,1,1,22,37,8zt8rrm6v5nccv01v6pef0r1o,1,55.6,36.6,2023-02-12T11:25:04.067Z,2023-02-12T11:25:07Z,4027884731,140,69.1,4027884737,213,6.1,4027884729,56,Center,4027884733,141,33.6,4027884735,212,14.3,,,,,,,,,,20nehty0pfzlg8wj60l87taeh,Sheila García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506899071,233,1,1,22,40,8zt8rrm6v5nccv01v6pef0r1o,1,72.1,34,2023-02-12T11:25:07.026Z,2023-02-12T11:25:36Z,4027884901,56,Center,4027884909,213,0.0,4027884907,212,20.5,4027884903,140,91.6,4027884905,141,34.5,4027885839,154,,4027885837,210,15,,,,31yxoo15eztnf39r45e6hy1g5,L. Santos,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
2506899077,234,15,1,22,43,8zt8rrm6v5nccv01v6pef0r1o,1,93.3,38.7,2023-02-12T11:25:10.123Z,2023-02-12T11:25:37Z,4027885855,102,48.4,4027885847,29,,4027884931,22,,4027885849,154,,4027884937,56,Center,4027885861,146,98.8,4027885723,20,,4027885725,17,,3iet32cz1jg865iswu92kqd49,A. Stašková,4027885731,233,177,4027885863,147,4027885859,328,4027885857,103,4027885845,79,4027885851,55,,,46.9,,,233,,20.3,,,,,,,,,,,
2506899081,177,10,1,22,43,1azk57wev30h044w949j46kpu,1,2.3,53.7,2023-02-12T11:25:10.223Z,2023-02-12T11:25:32Z,4027884975,182,,4027884977,56,Back,4027884973,178,,4027885751,233,234,4027884971,173,,,,,,,,,,,6nx2fpsn1549tqew7098csqg9,Sun Quiñones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
