id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/11/value,qualifier/9/value,qualifier/8/value,qualifier/17/id,qualifier/17/qualifierId,assist
2540552939,295,1,1,40,42,9ouh98eyf6u69lbxc13mllm7f,1,73.3,17.9,2023-04-29T10:43:07.535Z,2023-04-29T10:43:11Z,4234092859,140,70.6,4234092865,213,2.0,4234092861,141,28.3,4234092857,56,Center,4234092863,212,7.6,,,,,,,,,,982xo55a6ehu6960fxwr3bfje,Claudia Blanco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540552959,296,1,1,40,46,9ouh98eyf6u69lbxc13mllm7f,1,60.1,19.7,2023-04-29T10:43:11.633Z,2023-04-29T10:43:15Z,4234092945,140,83.8,4234092943,56,Right,4234092951,213,6.1,4234092941,155,,4234092947,141,13.8,4234092949,212,25.2,,,,,,,1au0af90j09ol6827vodhg1k9,C. Falknor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540552967,297,1,1,40,49,9ouh98eyf6u69lbxc13mllm7f,0,91.3,15.2,2023-04-29T10:43:15.040Z,2023-04-29T10:43:23Z,4234092995,141,39.4,4234092993,140,89.8,4234092991,56,Center,4234093157,195,,4234092999,213,1.7,4234092997,212,16.5,,,,,,,eno0e1nmkn4ts5yy103k7inzd,A. N'Guessan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540552979,335,12,1,40,52,9ns699xp353c84r1g6epazycl,1,9.6,53.7,2023-04-29T10:43:17.582Z,2023-04-29T10:43:19Z,4234093045,140,0.0,4234093043,56,Back,4234093051,213,2.1,4234093065,167,,4234093047,141,86.0,4234093049,212,24.9,,,,,,,zuec10u63781iv5rojm31yzu,María Méndez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540552987,298,6,1,40,52,9ouh98eyf6u69lbxc13mllm7f,1,95.7,26.7,2023-04-29T10:43:18.097Z,2023-04-29T10:43:20Z,4234093071,75,,4234093077,233,336,4234093069,56,Center,,,,,,,,,,,,,,,,eno0e1nmkn4ts5yy103k7inzd,A. N'Guessan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540552983,336,6,1,40,52,9ns699xp353c84r1g6epazycl,0,4.3,73.3,2023-04-29T10:43:18.097Z,2023-04-29T11:02:00Z,4234093057,56,Back,4234093059,73,,4234093087,233,298,,,,,,,,,,,,,,,,zuec10u63781iv5rojm31yzu,María Méndez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540553193,299,1,1,41,29,9ouh98eyf6u69lbxc13mllm7f,0,99.5,0.5,2023-04-29T10:43:54.419Z,2023-04-29T10:43:56Z,4234094019,223,,4234094017,155,,4234094023,140,93.2,4234094025,141,47.2,4234094031,1,,4234094013,2,,4234094027,212,32.4,4234094029,213,1.8,5ic26p6vixiy9kqtxniuh9zh1,Pisco,,4234094021,56,4234094015,6,,,,,,,,,,,,,,,,,,,,,,,Center,,,
2540553229,337,12,1,41,35,9ns699xp353c84r1g6epazycl,1,7.5,57.9,2023-04-29T10:44:00.445Z,2023-04-29T10:44:01Z,4234094195,141,62.1,4234094203,15,,4234094193,140,28.8,4234094191,56,Back,4234094197,212,22.5,4234094199,213,0.1,,,,,,,e7e86fnm9fyy937yep9pocbft,Antônia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540553241,338,50,1,41,35,9ns699xp353c84r1g6epazycl,1,22.8,66.4,2023-04-29T10:44:01.040Z,2023-04-29T10:44:04Z,4234094253,285,,4234094261,233,300,4234094251,56,Back,,,,,,,,,,,,,,,,9ld622ld2el1ql9vy2akchfit,N. Andonova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540553239,300,7,1,41,35,9ouh98eyf6u69lbxc13mllm7f,0,77.2,33.6,2023-04-29T10:44:01.041Z,2023-04-29T10:44:04Z,4234094247,286,,4234094257,233,338,4234094245,56,Center,,,,,,,,,,,,,,,,1au0af90j09ol6827vodhg1k9,C. Falknor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540553265,339,49,1,41,44,9ns699xp353c84r1g6epazycl,1,12.2,92.4,2023-04-29T10:44:09.486Z,2023-04-29T10:44:09Z,,,,,,,,,,,,,,,,,,,,,,,,,9ld622ld2el1ql9vy2akchfit,N. Andonova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540553285,340,1,1,41,44,9ns699xp353c84r1g6epazycl,1,12.7,92.4,2023-04-29T10:44:10.029Z,2023-04-29T10:44:12Z,4234094467,140,29.2,4234094469,141,97.4,4234094473,213,0.2,4234094471,212,17.7,4234094465,56,Back,,,,,,,,,,9ld622ld2el1ql9vy2akchfit,N. Andonova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540553297,341,1,1,41,45,9ns699xp353c84r1g6epazycl,0,29.2,97.4,2023-04-29T10:44:10.525Z,2023-04-29T10:46:43Z,4234094533,140,31.4,4234094535,141,96.9,4234094563,233,301,4234094561,236,,4234094539,213,6.1,4234094537,212,2.3,4234094567,286,,4234094531,56,Back,3ws5zg8wy6j86cr8yrqxnsx9m,Paula Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540553261,301,74,1,41,45,9ouh98eyf6u69lbxc13mllm7f,1,78.3,4.3,2023-04-29T10:44:10.526Z,2023-04-29T12:13:20Z,4234094575,233,341,4234094393,56,Right,4234094395,285,,,,,,,,,,,,,,,,,982xo55a6ehu6960fxwr3bfje,Claudia Blanco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540553267,302,5,1,41,47,9ouh98eyf6u69lbxc13mllm7f,0,73.4,-0.6,2023-04-29T10:44:12.699Z,2023-04-29T10:46:39Z,4234094407,347,,4234095017,233,342,4234094405,56,Right,,,,,,,,,,,,,,,,982xo55a6ehu6960fxwr3bfje,Claudia Blanco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540553321,342,5,1,41,47,9ns699xp353c84r1g6epazycl,1,26.6,100.6,2023-04-29T10:44:12.699Z,2023-04-29T11:01:20Z,4234095005,233,302,4234094673,347,,4234094671,56,Back,,,,,,,,,,,,,,,,3ws5zg8wy6j86cr8yrqxnsx9m,Paula Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540553347,343,1,1,41,56,9ns699xp353c84r1g6epazycl,0,28,100,2023-04-29T10:44:21.614Z,2023-04-29T10:44:23Z,4234094785,107,,4234094793,212,20.4,4234094795,213,6.1,4234094787,56,Back,4234094791,141,96.5,4234094789,140,47.2,,,,,,,3ws5zg8wy6j86cr8yrqxnsx9m,Paula Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540553355,303,8,1,41,58,9ouh98eyf6u69lbxc13mllm7f,1,48.8,3.4,2023-04-29T10:44:24.067Z,2023-04-29T10:44:24Z,4234094819,56,Back,4234094859,15,,,,,,,,,,,,,,,,,,,,982xo55a6ehu6960fxwr3bfje,Claudia Blanco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540553369,304,5,1,41,59,9ouh98eyf6u69lbxc13mllm7f,0,56.7,-2,2023-04-29T10:44:24.878Z,2023-04-29T11:01:21Z,4234094877,347,,4234095029,233,344,4234094875,56,Right,,,,,,,,,,,,,,,,982xo55a6ehu6960fxwr3bfje,Claudia Blanco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540553399,344,5,1,41,59,9ns699xp353c84r1g6epazycl,1,43.3,102,2023-04-29T10:44:24.878Z,2023-04-29T10:44:31Z,4234094997,56,Back,4234094999,347,,4234095025,233,304,,,,,,,,,,,,,,,,3ws5zg8wy6j86cr8yrqxnsx9m,Paula Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540553441,345,1,1,42,7,9ns699xp353c84r1g6epazycl,0,42.9,100,2023-04-29T10:44:33.246Z,2023-04-29T10:44:38Z,4234095225,1,,4234095223,213,5.7,4234095217,140,64.7,4234095219,141,80.3,4234095215,56,Left,4234095221,212,27.2,4234095213,107,,,,,3ws5zg8wy6j86cr8yrqxnsx9m,Paula Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540553447,305,4,1,42,14,9ouh98eyf6u69lbxc13mllm7f,1,35.2,24.9,2023-04-29T10:44:39.332Z,2023-04-29T10:45:43Z,4234095261,56,Back,4234095267,286,,4234096927,10,,4234095609,233,346,4234095263,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540553511,346,4,1,42,14,9ns699xp353c84r1g6epazycl,0,64.8,75.1,2023-04-29T10:44:39.333Z,2023-04-29T10:44:54Z,4234095585,56,Center,4234095613,233,305,4234095587,152,,4234095589,285,,4234095583,10,,,,,,,,,,,27oce8op8b7a6fmyp8utoz5gq,M. Ramírez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540553513,306,1,1,42,26,9ouh98eyf6u69lbxc13mllm7f,1,35.6,31.2,2023-04-29T10:44:52.050Z,2023-04-29T10:44:53Z,4234095595,56,Back,4234095601,212,33.4,4234095593,152,,4234095591,5,,4234095605,1,,4234095603,213,1.8,4234095597,140,29.3,4234095599,141,79.4,80bmdjixjy34wx3e5fb8re961,Natalia Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540553529,307,1,1,42,28,9ouh98eyf6u69lbxc13mllm7f,1,29.3,79.4,2023-04-29T10:44:53.570Z,2023-04-29T10:44:57Z,4234095715,212,27.5,4234095711,140,53.2,4234095709,56,Left,4234095717,213,0.4,4234095713,141,95.9,,,,,,,,,,42t82kh0hqfa7h92x1ujdz97u,Patri Gavira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540553549,308,1,1,42,32,9ouh98eyf6u69lbxc13mllm7f,1,71.2,85.1,2023-04-29T10:44:57.458Z,2023-04-29T10:45:03Z,4234095827,56,Center,4234095835,213,4.0,4234095831,141,66.6,4234095829,140,60.5,4234095833,212,16.9,,,,,,,,,,5ic26p6vixiy9kqtxniuh9zh1,Pisco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540553579,309,1,1,42,37,9ouh98eyf6u69lbxc13mllm7f,1,54,66.6,2023-04-29T10:45:03.252Z,2023-04-29T10:45:07Z,4234095953,141,9.4,4234095949,56,Right,4234095955,212,41.7,4234095947,155,,4234095957,213,5.1,4234095959,1,,4234095951,140,68.3,,,,3rob14yal0zrzxj2tdpp4sewa,Paola Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540553595,310,1,1,42,41,9ouh98eyf6u69lbxc13mllm7f,0,70.1,8.8,2023-04-29T10:45:06.900Z,2023-04-29T11:03:06Z,4234096065,140,92.4,4234096073,1,,4234096063,56,Center,4234096071,213,0.8,4234096059,2,,4234096061,155,,4234096067,141,47.0,4234096069,212,35.0,982xo55a6ehu6960fxwr3bfje,Claudia Blanco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540553617,347,52,1,42,48,9ns699xp353c84r1g6epazycl,1,4.5,55.8,2023-04-29T10:45:14.222Z,2023-04-29T10:45:14Z,,,,,,,,,,,,,,,,,,,,,,,,,6uttq0cpsnicezpcqy36p7r4k,Tarazona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540553689,348,1,1,43,6,9ns699xp353c84r1g6epazycl,1,5.9,55.7,2023-04-29T10:45:32.301Z,2023-04-29T10:45:34Z,4234096685,123,,4234096693,212,19.4,4234096695,213,1.2,4234096687,56,Back,4234096701,189,,4234096691,141,82.1,4234096689,140,12.8,,,,6uttq0cpsnicezpcqy36p7r4k,Tarazona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540553723,349,1,1,43,12,9ns699xp353c84r1g6epazycl,1,20.8,82,2023-04-29T10:45:37.757Z,2023-04-29T10:45:40Z,4234096833,140,6.6,4234096835,141,52.2,4234096839,213,4.1,4234096837,212,25.2,4234096831,56,Back,,,,,,,,,,9jxxujnb2eoo7avj278ppnqvp,Núria Mendoza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540553761,350,1,1,43,14,9ns699xp353c84r1g6epazycl,1,7.2,52.4,2023-04-29T10:45:40.173Z,2023-04-29T10:45:45Z,4234097025,212,23.7,4234097021,140,21.5,4234097023,141,79.3,4234097019,56,Back,4234097027,213,0.9,,,,,,,,,,6uttq0cpsnicezpcqy36p7r4k,Tarazona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540553773,351,1,1,43,19,9ns699xp353c84r1g6epazycl,1,29.1,78.5,2023-04-29T10:45:44.892Z,2023-04-29T10:45:47Z,4234097099,140,55.8,4234097097,56,Left,4234097101,141,95.4,4234097103,212,30.3,4234097105,213,0.4,,,,,,,,,,9jxxujnb2eoo7avj278ppnqvp,Núria Mendoza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540553807,352,1,1,43,22,9ns699xp353c84r1g6epazycl,0,55.8,95.4,2023-04-29T10:45:47.788Z,2023-04-29T10:45:52Z,4234097253,212,8.0,4234097247,56,Left,4234097263,233,311,4234097249,140,63.4,4234097255,213,0.1,4234097261,236,,4234097267,286,,4234097251,141,96.0,3ws5zg8wy6j86cr8yrqxnsx9m,Paula Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540553799,311,74,1,43,22,9ouh98eyf6u69lbxc13mllm7f,1,41.4,3.2,2023-04-29T10:45:47.789Z,2023-04-29T10:45:52Z,4234097203,56,Back,4234097291,233,352,4234097205,285,,,,,,,,,,,,,,,,,eno0e1nmkn4ts5yy103k7inzd,A. N'Guessan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540553811,312,5,1,43,25,9ouh98eyf6u69lbxc13mllm7f,0,35.9,-1.6,2023-04-29T10:45:51.210Z,2023-04-29T10:45:58Z,4234097269,56,Back,4234097481,233,353,4234097271,347,,,,,,,,,,,,,,,,,eno0e1nmkn4ts5yy103k7inzd,A. N'Guessan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540553849,353,5,1,43,25,9ns699xp353c84r1g6epazycl,1,64.1,101.6,2023-04-29T10:45:51.210Z,2023-04-29T11:01:21Z,4234097459,347,,4234097457,56,Left,4234097463,233,312,,,,,,,,,,,,,,,,3ws5zg8wy6j86cr8yrqxnsx9m,Paula Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540554067,354,1,1,43,32,9ns699xp353c84r1g6epazycl,1,64.9,100,2023-04-29T10:45:57.805Z,2023-04-29T10:46:33Z,4234098451,107,,4234098457,141,84.7,4234098459,212,18.7,4234098461,213,5.6,4234098455,140,78.9,4234098453,56,Left,,,,,,,3ws5zg8wy6j86cr8yrqxnsx9m,Paula Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540554073,355,4,1,43,40,9ns699xp353c84r1g6epazycl,1,77.5,78.6,2023-04-29T10:46:06.004Z,2023-04-29T10:46:33Z,4234098477,265,,4234098483,233,313,4234098473,56,Center,4234098479,286,,4234098471,13,,4234098475,152,,,,,,,,25u358p365rnbnt0cptnyt3h1,Tatiana Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540553905,313,4,1,43,40,9ouh98eyf6u69lbxc13mllm7f,0,22.5,21.4,2023-04-29T10:46:06.005Z,2023-04-29T10:46:33Z,4234097707,56,Back,4234097709,152,,4234098489,233,355,4234097711,265,,4234097713,285,,4234097705,13,,,,,,,,c7phsuwshglgu1nud007agqnd,Thaís Ferreira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540554167,356,1,1,44,34,9ns699xp353c84r1g6epazycl,1,75.9,83.2,2023-04-29T10:46:59.869Z,2023-04-29T10:50:21Z,4234098989,2,,4234098991,5,,4234098999,140,91.2,4234099001,141,62.6,4234102763,154,,4234098997,56,Center,4234098995,152,,4234099005,213,5.6,1z29kbiufzx7u32mh1fvy1rs9,Paula Fernández,1,4234102761,210,4234099003,212,4234098993,155,,,,,,,,,,,,,,,,,,,,21.3,13,,,
2540554171,357,13,1,44,37,9ns699xp353c84r1g6epazycl,1,91.2,62.6,2023-04-29T10:47:02.940Z,2023-04-29T10:50:21Z,4234099025,56,Center,4234102783,29,,4234102793,103,20.8,4234102787,55,356,4234102791,102,59.5,4234102799,231,50.5,4234102781,73,,4234102797,230,98.9,eu6nudazhvggen5s7abc46bpx,Alba Redondo,,4234099023,17,4234102779,24,4234102795,328,,4234100675,20,4234102785,154,,,,,,,,,,,,,,,,,,,
2540554157,314,5,1,44,38,9ouh98eyf6u69lbxc13mllm7f,1,-0.8,42,2023-04-29T10:47:03.719Z,2023-04-29T10:47:07Z,4234098953,346,,4234099107,233,358,4234098951,56,Back,,,,,,,,,,,,,,,,c7phsuwshglgu1nud007agqnd,Thaís Ferreira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540554189,358,5,1,44,38,9ns699xp353c84r1g6epazycl,0,100.8,58,2023-04-29T10:47:03.719Z,2023-04-29T11:01:21Z,4234099097,56,Center,4234099117,233,314,4234099099,346,,,,,,,,,,,,,,,,,e7e86fnm9fyy937yep9pocbft,Antônia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540554239,315,1,1,44,56,9ouh98eyf6u69lbxc13mllm7f,1,4.3,54.2,2023-04-29T10:47:21.862Z,2023-04-29T10:47:24Z,4234099393,140,33.7,4234099401,1,,4234099395,141,7.7,4234099397,212,44.2,4234099399,213,5.5,4234099405,74,,4234099387,124,,4234099391,56,Back,7yjvzelaq5iir99b4631uiyg9,Aline,,4234099389,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540554241,316,1,1,44,58,9ouh98eyf6u69lbxc13mllm7f,0,33.7,7.7,2023-04-29T10:47:23.895Z,2023-04-29T10:47:25Z,4234099417,140,43.0,4234099423,213,0.6,4234099419,141,18.3,4234099413,3,,4234099415,56,Back,4234099421,212,12.1,,,,,,,982xo55a6ehu6960fxwr3bfje,Claudia Blanco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540554291,359,43,1,45,3,9ns699xp353c84r1g6epazycl,1,0,0,2023-04-29T10:47:28.396Z,2023-04-29T10:47:38Z,4234099627,56,Left,4234099631,141,89.0,4234099745,144,1,4234099629,140,60.4,4234099639,213,0,4234099635,212,2.2,,,,,,,3ws5zg8wy6j86cr8yrqxnsx9m,Paula Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540554295,360,4,1,45,3,9ns699xp353c84r1g6epazycl,1,57.2,84.4,2023-04-29T10:47:29.045Z,2023-04-29T10:47:41Z,4234099661,286,,4234099657,152,,4234099791,12,,4234099663,233,317,4234099655,56,Left,,,,,,,,,,3ws5zg8wy6j86cr8yrqxnsx9m,Paula Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540554265,317,4,1,45,3,9ouh98eyf6u69lbxc13mllm7f,0,42.8,15.6,2023-04-29T10:47:29.046Z,2023-04-29T10:47:39Z,4234099525,152,,4234099689,233,360,4234099747,12,,4234099589,285,,4234099523,56,Back,,,,,,,,,,982xo55a6ehu6960fxwr3bfje,Claudia Blanco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540554357,318,70,1,45,27,9ouh98eyf6u69lbxc13mllm7f,1,0,0,2023-04-29T10:47:52.503Z,2023-04-29T10:47:52Z,4234099963,277,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540554397,361,1,1,45,33,9ns699xp353c84r1g6epazycl,1,56.3,87.5,2023-04-29T10:47:58.477Z,2023-04-29T10:48:01Z,4234100147,140,88.6,4234100155,1,,4234100149,141,35.4,4234100141,155,,4234100153,213,5.5,4234100143,152,,4234100151,212,49.0,4234100139,5,,9ld622ld2el1ql9vy2akchfit,N. Andonova,,4234100145,56,,,,,,,,,,,,,,,,,,,,,,,,,Center,,,
2540554401,362,44,1,45,36,9ns699xp353c84r1g6epazycl,1,91.4,36.1,2023-04-29T10:48:01.767Z,2023-04-29T10:48:02Z,4234100165,286,,4234100167,233,319,4234100163,56,Center,,,,,,,,,,,,,,,,eu6nudazhvggen5s7abc46bpx,Alba Redondo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540554399,319,44,1,45,36,9ouh98eyf6u69lbxc13mllm7f,0,8.6,63.9,2023-04-29T10:48:01.768Z,2023-04-29T10:48:03Z,4234100189,233,362,4234100159,56,Back,4234100161,285,,,,,,,,,,,,,,,,,5ic26p6vixiy9kqtxniuh9zh1,Pisco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540554407,363,1,1,45,36,9ns699xp353c84r1g6epazycl,0,88.5,36.4,2023-04-29T10:48:02.140Z,2023-04-29T10:48:03Z,4234100199,140,86.7,4234100203,212,7.5,4234100197,56,Center,4234100205,213,1.8,4234100201,141,47.0,4234100195,3,,,,,,,,eu6nudazhvggen5s7abc46bpx,Alba Redondo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540554415,320,12,1,45,38,9ouh98eyf6u69lbxc13mllm7f,1,5.3,59,2023-04-29T10:48:03.529Z,2023-04-29T10:54:09Z,4234100235,141,63.1,4234100233,140,24.8,4234100241,15,,4234100231,56,Back,4234100239,213,0.1,4234100237,212,20.7,,,,,,,42t82kh0hqfa7h92x1ujdz97u,Patri Gavira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540554417,364,13,1,45,39,9ns699xp353c84r1g6epazycl,1,74.5,29.7,2023-04-29T10:48:04.508Z,2023-04-29T10:54:06Z,4234100251,18,,4234100813,230,99.1,4234100803,102,60.8,4234100641,20,,4234100805,103,25,4234100639,24,,4234100815,231,49.6,4234100801,73,,4by0xo4xinb0m8nziofw0g3bp,Leire Baños,,4234100253,56,4234100811,458,4234100807,108,,4234100809,328,,,,,,,,,,,,,,,,,,Center,,,
2540554427,321,5,1,45,41,9ouh98eyf6u69lbxc13mllm7f,1,-1,35.2,2023-04-29T10:48:06.569Z,2023-04-29T10:48:11Z,4234100293,346,,4234100291,56,Back,4234100413,233,365,,,,,,,,,,,,,,,,42t82kh0hqfa7h92x1ujdz97u,Patri Gavira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540554451,365,5,1,45,41,9ns699xp353c84r1g6epazycl,0,101,64.8,2023-04-29T10:48:06.569Z,2023-04-29T11:01:21Z,4234100391,56,Center,4234100393,346,,4234100423,233,321,,,,,,,,,,,,,,,,4by0xo4xinb0m8nziofw0g3bp,Leire Baños,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540554565,322,1,1,46,14,9ouh98eyf6u69lbxc13mllm7f,0,2.4,53.9,2023-04-29T10:48:40.233Z,2023-04-29T10:48:44Z,4234100943,212,55.9,4234100951,74,,4234100945,213,0.3,4234100939,140,53.9,4234100937,56,Center,4234100947,1,,4234100935,155,,4234100933,124,,7yjvzelaq5iir99b4631uiyg9,Aline,,4234100941,141,,,,,,,,,,,,,,,,,,,,,,,,,74.7,,,
2540554575,366,44,1,46,18,9ns699xp353c84r1g6epazycl,1,38.6,22.7,2023-04-29T10:48:43.576Z,2023-04-29T10:48:46Z,4234100999,233,323,4234100997,285,,4234100995,56,Back,,,,,,,,,,,,,,,,e7e86fnm9fyy937yep9pocbft,Antônia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540554569,323,44,1,46,18,9ouh98eyf6u69lbxc13mllm7f,0,61.4,77.3,2023-04-29T10:48:43.577Z,2023-04-29T10:48:46Z,4234100957,56,Center,4234100959,286,,4234101005,233,366,,,,,,,,,,,,,,,,yay5mq8trvoxv9mwm4mqzn8q,G. Monday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540554579,324,1,1,46,20,9ouh98eyf6u69lbxc13mllm7f,0,20.9,52.8,2023-04-29T10:48:45.432Z,2023-04-29T10:48:47Z,4234101029,56,Back,4234101031,140,42.4,4234101027,3,,4234101035,212,23.1,4234101033,141,60.2,4234101037,213,0.2,,,,,,,1au0af90j09ol6827vodhg1k9,C. Falknor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540554577,367,1,1,46,20,9ns699xp353c84r1g6epazycl,0,31.8,19.1,2023-04-29T10:48:45.708Z,2023-04-29T10:48:46Z,4234101013,3,,4234101021,212,23.9,4234101015,56,Center,4234101019,141,26.7,4234101017,140,54.0,4234101023,213,0.2,,,,,,,e7e86fnm9fyy937yep9pocbft,Antônia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540554603,368,44,1,46,21,9ns699xp353c84r1g6epazycl,1,45.3,36,2023-04-29T10:48:46.600Z,2023-04-29T10:48:50Z,4234101087,285,,4234101101,233,325,4234101085,56,Back,,,,,,,,,,,,,,,,e7e86fnm9fyy937yep9pocbft,Antônia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540554583,325,44,1,46,21,9ouh98eyf6u69lbxc13mllm7f,0,54.7,64,2023-04-29T10:48:46.601Z,2023-04-29T10:49:02Z,4234101109,233,368,4234101045,56,Center,4234101113,286,,,,,,,,,,,,,,,,,yay5mq8trvoxv9mwm4mqzn8q,G. Monday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540554599,326,61,1,46,24,9ouh98eyf6u69lbxc13mllm7f,1,56,72.8,2023-04-29T10:48:49.491Z,2023-04-29T10:49:05Z,4234101079,56,Center,,,,,,,,,,,,,,,,,,,,,,eno0e1nmkn4ts5yy103k7inzd,A. N'Guessan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540554609,369,1,1,46,24,9ns699xp353c84r1g6epazycl,0,33.3,32.1,2023-04-29T10:48:49.916Z,2023-04-29T10:48:50Z,4234101115,3,,4234101121,141,28.6,4234101125,213,3.4,4234101117,56,Back,4234101123,212,8.8,4234101119,140,25.2,,,,,,,e7e86fnm9fyy937yep9pocbft,Antônia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540554607,327,49,1,46,25,9ouh98eyf6u69lbxc13mllm7f,1,59.4,73.2,2023-04-29T10:48:50.458Z,2023-04-29T10:49:07Z,,,,,,,,,,,,,,,,,,,,,,,,,eno0e1nmkn4ts5yy103k7inzd,A. N'Guessan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540554621,328,1,1,46,27,9ouh98eyf6u69lbxc13mllm7f,1,66.2,62.6,2023-04-29T10:48:52.873Z,2023-04-29T10:49:09Z,4234101169,56,Center,4234101173,141,40.4,4234101177,213,4.3,4234101171,140,60.6,4234101175,212,16.2,,,,,,,,,,eno0e1nmkn4ts5yy103k7inzd,A. N'Guessan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
